
[00:00:00.000 --> 00:00:06.560]  歡迎大家來到五樓的「周獨崇拜」
[00:02:50.760 --> 00:02:53.280]  要掌管我們的生命
[00:02:53.280 --> 00:02:55.400]  他不會讓我們利用
[00:02:55.400 --> 00:02:58.000]  他只可以進入我們的生命
[00:02:58.000 --> 00:03:00.320]  來掌管我們的生命
[00:03:00.320 --> 00:03:05.280]  這兩個故事都在給我們一個共同的挑戰
[00:03:05.280 --> 00:03:06.240]  在問我們
[00:03:06.240 --> 00:03:09.720]  耶穌基督是不是我們生命的主宰
[00:03:09.720 --> 00:03:13.240]  我們究竟認不認識耶穌
[00:03:13.240 --> 00:03:17.520]  我們是不是真正的認識耶穌
[00:03:17.520 --> 00:03:21.520]  今天我想和你繼續的仔細觀察
[00:03:21.520 --> 00:03:26.680]  耶穌基督這個獨一舊主的肖像
[00:03:26.680 --> 00:03:27.480]  順不順由你
[00:03:27.480 --> 00:03:29.360]  今天我們看的故事裡面
[00:03:29.360 --> 00:03:31.880]  又有另外一對雙胞胎
[00:03:31.880 --> 00:03:34.280]  是一對雙胞胎
[00:03:34.280 --> 00:03:37.520]  不過雙胞胎真的不像樣
[00:03:37.520 --> 00:03:40.120]  而且年紀差別都很大
[00:03:40.120 --> 00:03:43.240]  甚至可以說他們是沒有血緣關係的
[00:03:43.240 --> 00:03:45.200]  然而你慢慢看下去
[00:03:45.200 --> 00:03:48.320]  你就會發現在馬可的筆下
[00:03:48.320 --> 00:03:52.320]  這兩個女士其實是雙胞胎
[00:03:52.320 --> 00:03:55.000]  通過這對雙胞胎
[00:03:55.000 --> 00:03:59.200]  馬可呈現了給我們四幅圖畫
[00:03:59.200 --> 00:04:01.360]  是四個拼圖
[00:04:01.360 --> 00:04:07.600]  而這四個拼圖最後要組成一幅舊主的肖像
[00:04:07.600 --> 00:04:12.440]  如果你之前有留心Marina所讀那段經文的時候
[00:04:12.440 --> 00:04:14.280]  你可能會發現
[00:04:14.280 --> 00:04:18.840]  其實馬可是在用漢堡包式的架構
[00:04:18.840 --> 00:04:23.000]  來寫這個媽女的故事
[00:04:23.000 --> 00:04:26.200]  當我們仔細去讀這段聖經的時候
[00:04:26.200 --> 00:04:32.200]  我們發現漢堡包的外層是小女兒的故事
[00:04:32.200 --> 00:04:36.000]  開始的時候是女兒快死
[00:04:36.000 --> 00:04:39.080]  葉老苦服求醫
[00:04:39.080 --> 00:04:42.440]  結局的時候是女兒死了
[00:04:42.440 --> 00:04:45.120]  耶穌吩咐起來,你看到嗎?
[00:04:45.120 --> 00:04:46.320]  是前後呼應的
[00:04:46.320 --> 00:04:50.400]  而夾在中間的是大女兒的故事
[00:04:50.400 --> 00:04:52.600]  大女兒的故事可以這樣說
[00:04:52.600 --> 00:04:59.200]  是摸到醫生女兒平安的回去
[00:04:59.200 --> 00:05:05.280]  在整個故事裡面有這兩個女士作為主角
[00:05:05.280 --> 00:05:07.280]  但其實我又不可以說她們是主角
[00:05:07.280 --> 00:05:09.160]  因為頂撞她們是配角
[00:05:09.160 --> 00:05:13.440]  唯有耶穌基督是主角
[00:05:13.440 --> 00:05:16.440]  我們知道這兩個女性是媽女
[00:05:16.440 --> 00:05:18.560]  是因為在故事裡面
[00:05:18.560 --> 00:05:24.520]  她們有幾個很重要的共同點
[00:05:24.520 --> 00:05:31.680]  第一,這兩個女士都是落在死亡和絕望的當中
[00:05:31.680 --> 00:05:33.440]  第二,我不知道你有沒有留意
[00:05:33.440 --> 00:05:38.440]  這兩位女士都是穿著12號的球衣
[00:05:38.440 --> 00:05:42.520]  其實馬可根本不需要告訴我們她血漏了多少年
[00:05:42.520 --> 00:05:46.480]  也不需要報數告訴我們女兒多少歲
[00:05:46.480 --> 00:05:49.760]  但他故意用12號這個字
[00:05:49.760 --> 00:05:53.080]  來將這兩個人連在一起
[00:05:53.080 --> 00:05:54.520]  他告訴我們
[00:05:54.520 --> 00:05:57.920]  我們不可以將這兩個故事分開來看
[00:05:57.920 --> 00:06:00.920]  我不可以今天跟你說大女兒的故事
[00:06:00.920 --> 00:06:03.000]  下個星期回來說小女兒的故事
[00:06:03.000 --> 00:06:05.520]  如果我這樣說的話,我是說錯了
[00:06:05.520 --> 00:06:12.760]  這段情景我一定要將她們兩個人合而為一來看
[00:06:12.760 --> 00:06:15.520]  兩個都落在死亡和絕望當中
[00:06:15.520 --> 00:06:18.840]  兩個都是穿著12號的球衣
[00:06:18.840 --> 00:06:20.440]  第三個相似
[00:06:20.440 --> 00:06:22.160]  是最重要的相似
[00:06:22.160 --> 00:06:25.040]  也是最重要的不一樣
[00:06:25.040 --> 00:06:30.520]  第三個相似是兩個都被人稱為女兒
[00:06:30.520 --> 00:06:37.640]  第一個小女兒被她的爸爸葉老稱為女兒
[00:06:37.640 --> 00:06:41.640]  但是後面那個大女兒
[00:06:41.640 --> 00:06:44.840]  是被誰稱為女兒呢?
[00:06:44.840 --> 00:06:45.760]  主耶穌
[00:06:45.760 --> 00:06:48.240]  當你看到這件事的時候
[00:06:48.240 --> 00:06:49.960]  這是他們的共同點
[00:06:49.960 --> 00:06:52.720]  但也是他們兩個不一樣的地方
[00:06:52.720 --> 00:06:56.320]  如果我們剛才說這兩個都是故事裡面的女配角
[00:06:56.320 --> 00:06:59.640]  其實他們的重要性是很不對稱的
[00:06:59.640 --> 00:07:02.680]  大女兒是第一的女配角
[00:07:02.680 --> 00:07:05.800]  小女兒你有沒有發現連對白都沒有?
[00:07:05.800 --> 00:07:08.880]  甚至你可以找一個洋娃娃代替她
[00:07:08.880 --> 00:07:10.640]  你可以說她是一個KFL
[00:07:10.640 --> 00:07:14.160]  她從頭到尾只有一個樣子
[00:07:14.160 --> 00:07:15.400]  整個故事告訴我們
[00:07:15.400 --> 00:07:18.880]  如果我們要選一個配角去配合耶穌的話
[00:07:18.880 --> 00:07:22.040]  這個配角其實是大女兒
[00:07:22.040 --> 00:07:25.400]  大女兒是一個非常重要的角色
[00:07:25.400 --> 00:07:29.040]  因為不是她爸爸說她是女兒
[00:07:29.040 --> 00:07:32.520]  而是主耶穌基督親自告訴我們
[00:07:32.520 --> 00:07:37.640]  她是真正的天父的女兒
[00:07:37.640 --> 00:07:41.400]  我想強調的這兩個不是分開的故事
[00:07:41.400 --> 00:07:44.200]  這兩個故事是緊密的相連
[00:07:44.200 --> 00:07:47.600]  他們合而為一的一個故事
[00:07:47.600 --> 00:07:51.320]  我們開始一起看這個故事
[00:07:51.320 --> 00:07:54.960]  馬福音第五章第二十一節這樣說
[00:07:54.960 --> 00:07:59.760]  耶穌有座船渡到對岸
[00:07:59.760 --> 00:08:03.520]  有一大群人聚集到祂身邊
[00:08:03.520 --> 00:08:06.280]  祂正在海邊
[00:08:06.280 --> 00:08:07.680]  如果你記性好的時候
[00:08:07.680 --> 00:08:11.080]  你應該記得這個很平凡的一節背後
[00:08:11.080 --> 00:08:13.600]  有一個很不平凡的故事
[00:08:13.600 --> 00:08:15.080]  這裡一開始的時候說
[00:08:15.080 --> 00:08:18.120]  耶穌有渡到對岸
[00:08:18.120 --> 00:08:21.240]  祂從哪裡渡回來這裡?
[00:08:21.240 --> 00:08:23.800]  祂由一個地方叫做格拉森
[00:08:23.800 --> 00:08:25.120]  你記不記得上個星期
[00:08:25.120 --> 00:08:28.720]  祂是由一個格拉森裡面的墳墓
[00:08:28.720 --> 00:08:31.200]  渡回來猶太人的地方
[00:08:31.200 --> 00:08:33.040]  在上次的故事裡面
[00:08:33.040 --> 00:08:35.360]  一個很非凡的故事裡面
[00:08:35.360 --> 00:08:37.920]  耶穌是猶太人的君王
[00:08:37.920 --> 00:08:39.040]  祂越級挑戰
[00:08:39.040 --> 00:08:40.560]  祂越界挑戰
[00:08:40.560 --> 00:08:42.640]  祂深入魔域
[00:08:42.640 --> 00:08:44.720]  外邦人的魔域
[00:08:44.720 --> 00:08:48.400]  祂去拯救一個被成千上萬
[00:08:48.400 --> 00:08:50.240]  你記得叫阿群的嗎?
[00:08:50.240 --> 00:08:54.640]  成千上萬污淩附身的狂人
[00:08:54.640 --> 00:08:57.640]  而耶穌居然憑祂一句話
[00:08:57.640 --> 00:09:00.720]  將這個狂人救回來
[00:09:00.720 --> 00:09:03.800]  現在耶穌由格拉森的另外一邊
[00:09:03.800 --> 00:09:05.840]  再渡過對岸
[00:09:05.840 --> 00:09:08.240]  回到祂猶太人的地方
[00:09:08.240 --> 00:09:11.520]  這次可以說是海船而歸
[00:09:11.520 --> 00:09:14.640]  於是在君王海船而歸的同時
[00:09:14.640 --> 00:09:18.760]  有一大群人聚集在祂的身邊
[00:09:18.760 --> 00:09:19.920]  不過很可惜
[00:09:19.920 --> 00:09:21.480]  這一群猶太人
[00:09:21.480 --> 00:09:23.720]  根本不知道耶穌是誰
[00:09:23.720 --> 00:09:25.600]  如果你之前有看《馬可》
[00:09:25.600 --> 00:09:27.160]  在說耶穌去到哪裡
[00:09:27.160 --> 00:09:29.160]  有一大群人去跟著他們
[00:09:29.160 --> 00:09:31.160]  他們不認識耶穌是誰
[00:09:31.160 --> 00:09:33.240]  他們更加不願意
[00:09:33.240 --> 00:09:35.920]  去服服、聽命主耶穌基督
[00:09:35.920 --> 00:09:38.480]  讓祂成為他們生命中的君王
[00:09:38.480 --> 00:09:41.320]  這群人沒有真正的信心
[00:09:41.320 --> 00:09:43.520]  這群人來跟隨耶穌
[00:09:43.520 --> 00:09:45.240]  純粹是找著數
[00:09:45.240 --> 00:09:47.880]  這群人要看的是神蹟奇事
[00:09:47.880 --> 00:09:50.800]  這群人是想利用主耶穌基督
[00:09:50.800 --> 00:09:55.080]  使他們得到地上的榮華富貴
[00:09:55.080 --> 00:09:57.960]  所以這一節是一個很黑暗的一節
[00:09:57.960 --> 00:10:00.320]  不過這一節也給我們一個盼望
[00:10:00.320 --> 00:10:01.760]  那個盼望在哪裡
[00:10:01.760 --> 00:10:03.000]  最後那幾句
[00:10:03.000 --> 00:10:04.280]  最後那一節
[00:10:04.280 --> 00:10:06.280]  「他正在海邊」
[00:10:06.280 --> 00:10:08.880]  耶穌在海邊
[00:10:08.880 --> 00:10:11.440]  我不知道你記不記得上一次耶穌在海邊
[00:10:11.440 --> 00:10:13.000]  祂做了些什麼
[00:10:13.000 --> 00:10:14.480]  上一次耶穌在海邊的時候
[00:10:14.480 --> 00:10:18.080]  祂開始傳上帝天國的道
[00:10:18.080 --> 00:10:20.680]  上一次耶穌在海邊的時候
[00:10:20.680 --> 00:10:23.680]  祂在散播天國的種子
[00:10:23.680 --> 00:10:27.600]  祂用天國的比喻來啟示天國
[00:10:27.600 --> 00:10:30.400]  上一次祂在海邊的時候
[00:10:30.400 --> 00:10:32.280]  當門徒來找祂的時候
[00:10:32.280 --> 00:10:38.120]  祂將天國的奧秘啟示給他們聽
[00:10:38.120 --> 00:10:40.240]  這次祂再回到海邊
[00:10:40.240 --> 00:10:46.960]  因為祂要繼續去啟示祂自己給上帝的子民看見
[00:10:46.960 --> 00:10:50.240]  耶穌在海邊
[00:10:50.240 --> 00:10:52.600]  耶穌在海邊
[00:10:52.600 --> 00:10:55.320]  祂開始傳播上帝的話語
[00:10:55.320 --> 00:10:59.800]  這個彷彿帶我們回到創世紀第一章第一節裡面
[00:10:59.800 --> 00:11:01.960]  講到上帝的靈
[00:11:01.960 --> 00:11:04.000]  運行在水面之中
[00:11:04.000 --> 00:11:05.800]  現在這個耶穌不是普通的耶穌
[00:11:05.800 --> 00:11:08.040]  是聖靈充滿的耶穌
[00:11:08.040 --> 00:11:11.560]  彷彿聖靈再來到海邊
[00:11:11.560 --> 00:11:13.960]  要創造一個新人類
[00:11:13.960 --> 00:11:19.000]  我們要看到一個新人類的誕生
[00:11:19.000 --> 00:11:22.240]  在這個時候有一個會堂的主管
[00:11:22.240 --> 00:11:24.560]  名叫葉老也來了
[00:11:24.560 --> 00:11:26.520]  一見到耶穌
[00:11:26.520 --> 00:11:30.800]  他就俯伏在他的腳前
[00:11:30.800 --> 00:11:33.280]  葉老是一個會堂的主管
[00:11:33.280 --> 00:11:37.960]  他大概是當地猶太會堂裡面一個屬靈的領袖
[00:11:37.960 --> 00:11:40.400]  他很有可能是一個有錢人
[00:11:40.400 --> 00:11:44.480]  因為當時的領袖很多時候都是捐了一大筆錢
[00:11:44.480 --> 00:11:45.800]  幫他們建了一個禮拜堂
[00:11:45.800 --> 00:11:49.920]  於是他就是禮拜堂裡面的一個領袖
[00:11:49.920 --> 00:11:53.120]  他很有可能是當地很知名的人士
[00:11:53.120 --> 00:11:57.240]  他是一個社區裡面的領袖
[00:11:57.240 --> 00:11:59.240]  這個有才有勢的人
[00:11:59.240 --> 00:12:01.440]  他竟然來到耶穌面前
[00:12:01.440 --> 00:12:05.240]  俯伏在耶穌的腳前
[00:12:05.240 --> 00:12:07.880]  不過我想你千萬不要誤會
[00:12:07.880 --> 00:12:11.840]  他俯伏在耶穌面前不是因為他認識耶穌
[00:12:11.840 --> 00:12:15.360]  任何一個人真正認識耶穌一定會俯伏在耶穌面前
[00:12:15.360 --> 00:12:19.640]  但不是每一個俯伏在耶穌面前的人都是認識耶穌
[00:12:19.640 --> 00:12:21.400]  你明不明白
[00:12:21.400 --> 00:12:22.720]  如果你真的認識耶穌
[00:12:22.720 --> 00:12:25.640]  你唯一的動作就是俯伏在他面前
[00:12:25.640 --> 00:12:30.160]  但不是每一個俯伏在耶穌面前的人都是認識他
[00:12:30.160 --> 00:12:34.680]  葉老來俯伏在耶穌面前不是因為他認識他
[00:12:34.680 --> 00:12:37.160]  而是他有一個迫切的需要
[00:12:37.160 --> 00:12:40.000]  他有一個非常迫切的需要
[00:12:40.000 --> 00:12:43.240]  葉老再三求耶穌說
[00:12:43.240 --> 00:12:46.400]  他說:我的小女兒快死了
[00:12:46.400 --> 00:12:48.480]  求你去為她按手
[00:12:48.480 --> 00:12:50.360]  使她痊癒
[00:12:50.360 --> 00:12:52.600]  可以活下去
[00:12:52.600 --> 00:13:00.200]  耶穌和她去了
[00:13:00.200 --> 00:13:04.640]  如果你看回《馬太福音》第九章第十八節
[00:13:04.640 --> 00:13:07.920]  講到這個會堂主管來找耶穌的時候
[00:13:07.920 --> 00:13:13.360]  他和耶穌說:我的女兒剛剛死了
[00:13:13.360 --> 00:13:15.520]  這裡說死可能不是真正的死
[00:13:15.520 --> 00:13:19.040]  可能說他的女兒進入了一個休克的狀態
[00:13:19.040 --> 00:13:22.960]  無論如何你可以看到事情的緊急性
[00:13:22.960 --> 00:13:27.440]  他這個小女兒已經進入了一個鬼門關
[00:13:27.440 --> 00:13:32.720]  但他仍然相信主耶穌基督可以拯救這個女兒
[00:13:32.720 --> 00:13:34.680]  如果你繼續看下去的時候你會發現
[00:13:34.680 --> 00:13:37.000]  在第五章三十五節裡面
[00:13:37.000 --> 00:13:41.760]  講到葉老的家人或者管家來稱呼耶穌的時候
[00:13:41.760 --> 00:13:44.160]  他是稱呼耶穌做老師
[00:13:44.160 --> 00:13:48.720]  可能他們全家都相信耶穌是上帝所派來的使者
[00:13:48.720 --> 00:13:51.040]  他教導我們關於天國的事情
[00:13:51.040 --> 00:13:52.800]  他是上帝的先知
[00:13:52.800 --> 00:13:55.040]  他有上帝的能力在他的身上
[00:13:55.040 --> 00:13:59.680]  他可以行很多的神蹟騎士
[00:13:59.680 --> 00:14:03.200]  但他相信主耶穌基督可以做的
[00:14:03.200 --> 00:14:04.160]  有一個極限
[00:14:04.160 --> 00:14:07.000]  他的極限就是當他仍然活著的時候
[00:14:07.000 --> 00:14:09.240]  他仍然可以醫治
[00:14:09.240 --> 00:14:13.280]  但是他死了就沒有辦法
[00:14:13.280 --> 00:14:18.200]  這是馬可告訴我們看的第一幅圖畫
[00:14:18.200 --> 00:14:23.800]  這個圖畫是一個關於死亡的圖畫
[00:14:23.800 --> 00:14:26.680]  正如之前我所講的這段聖經裡面
[00:14:26.680 --> 00:14:29.520]  馬可給了我們看四個圖畫
[00:14:29.520 --> 00:14:32.120]  四塊拼圖
[00:14:32.120 --> 00:14:35.920]  如果第一幅圖畫是死亡的圖畫
[00:14:35.920 --> 00:14:38.080]  我們接下來看第二幅圖畫
[00:14:38.080 --> 00:14:41.840]  這幅圖畫會叫做是隔離的圖畫
[00:14:41.840 --> 00:14:46.000]  是一個與上帝隔離的圖畫
[00:14:46.000 --> 00:14:52.760]  這兩幅圖畫將一個黑雲帶進了整個故事
[00:14:52.760 --> 00:14:56.960]  我所講的黑雲不是天陰有餘這麼簡單
[00:14:56.960 --> 00:15:04.160]  我所講的黑雲是狂風雷暴之前的先兆
[00:15:04.160 --> 00:15:06.680]  是一個颶風將來臨的先兆
[00:15:06.680 --> 00:15:11.840]  因為故事裡面有死亡有人與上帝隔離
[00:15:11.840 --> 00:15:14.440]  馬可畫了一個屬靈的圖畫
[00:15:14.440 --> 00:15:18.160]  馬可畫了一個上帝憤怒的圖畫
[00:15:18.160 --> 00:15:23.800]  上帝的憤怒是遮蓋著這個罪惡的世界
[00:15:23.800 --> 00:15:28.600]  上帝聖潔的憤怒隨時會在這個世界裡爆發
[00:15:28.600 --> 00:15:30.280]  會燃燒
[00:15:30.280 --> 00:15:33.160]  上帝的憤怒會將罪人
[00:15:33.160 --> 00:15:39.280]  將你和我帶進永恆的審判當中
[00:15:39.280 --> 00:15:41.520]  所以當你開始看到這兩幅圖畫
[00:15:41.520 --> 00:15:42.840]  一個死亡的圖畫
[00:15:42.840 --> 00:15:45.320]  一個與神隔絕的圖畫的時候
[00:15:45.320 --> 00:15:48.480]  如果你帶著一個屬靈的眼睛去看這個世界
[00:15:48.480 --> 00:15:49.720]  這個故事的時候
[00:15:49.720 --> 00:15:52.040]  你會恍然大悟
[00:15:52.040 --> 00:15:55.920]  你開始知道我們迫切需要一個救主
[00:15:55.920 --> 00:16:04.200]  一個可以將我們從上帝聖潔憤怒裡面拯救出來的救主
[00:16:04.200 --> 00:16:07.640]  我想帶你去看看這個暴風的風眼
[00:16:07.640 --> 00:16:09.000]  這是我們第二幅圖畫
[00:16:09.000 --> 00:16:11.720]  是一個與上帝隔離的圖畫
[00:16:11.720 --> 00:16:15.640]  是整個故事暴風裡面的風眼
[00:16:15.640 --> 00:16:20.360]  馬福音第五章第24字這麼說
[00:16:20.360 --> 00:16:23.360]  有一大群人跟隨他
[00:16:23.360 --> 00:16:25.080]  擁擠著他
[00:16:25.080 --> 00:16:30.200]  有一個女人患了經血不止的病有十二年
[00:16:30.200 --> 00:16:34.240]  有很多醫生手裡受了許多的苦
[00:16:34.240 --> 00:16:38.280]  又花盡了他所有的一點也不見好
[00:16:38.280 --> 00:16:40.680]  反而更加嚴重了
[00:16:40.680 --> 00:16:42.440]  這裡說這個女人有一個問題
[00:16:42.440 --> 00:16:45.240]  她的問題就是經血不止
[00:16:45.240 --> 00:16:51.520]  說真的我們沒辦法確定她的疾病究竟是什麼病
[00:16:51.520 --> 00:16:57.000]  但是我們知道這個跟一個女人的月經大概有關係
[00:16:57.000 --> 00:16:59.080]  我想你想想在古時的時候
[00:16:59.080 --> 00:17:02.000]  血就是代表著生命
[00:17:02.000 --> 00:17:05.160]  我想現在血仍然是代表著生命
[00:17:05.160 --> 00:17:08.840]  所以當一個人他流血不止的時候
[00:17:08.840 --> 00:17:13.320]  代表著他的生命一天一天地廢去
[00:17:13.320 --> 00:17:17.120]  這個人正在被死亡侵蝕他
[00:17:17.120 --> 00:17:23.080]  這個女人已經有十二年被死亡不斷地侵蝕他
[00:17:23.080 --> 00:17:29.960]  他說他在很多的醫生手裡受了許多的苦
[00:17:29.960 --> 00:17:33.920]  他大概嘗試過所有的傳統的醫療法
[00:17:33.920 --> 00:17:37.720]  也試過不少的非傳統的醫療法
[00:17:37.720 --> 00:17:40.800]  這些醫療法令他很痛苦
[00:17:40.800 --> 00:17:45.000]  甚至花盡了他所有的金錢獻意
[00:17:45.000 --> 00:17:46.560]  一點都沒辦法好
[00:17:46.560 --> 00:17:51.440]  反而更加的嚴重
[00:17:51.440 --> 00:17:57.080]  不過更大劑的是這個故事裡面字眼上沒有說的
[00:17:57.080 --> 00:18:01.440]  他最大劑的東西不是身體上的痛苦
[00:18:01.440 --> 00:18:04.120]  他最大劑的東西是因為他所患的病
[00:18:04.120 --> 00:18:11.000]  是一個恐怖又具有高度傳染性的疾病
[00:18:11.000 --> 00:18:15.680]  我說的高度傳染性不是從醫藥的角度來說
[00:18:15.680 --> 00:18:16.760]  是高度傳染性
[00:18:16.760 --> 00:18:20.040]  而是從禮儀的角度來說
[00:18:20.040 --> 00:18:23.960]  這是一個高度傳染的疾病
[00:18:23.960 --> 00:18:26.040]  如果你有跟我們一起在讀教育聖經
[00:18:26.040 --> 00:18:28.520]  而你剛好又好像我們一樣在讀
[00:18:28.520 --> 00:18:29.880]  你還沒記的時候
[00:18:29.880 --> 00:18:34.160]  你就開始明白這個故事的中心思想在哪裡
[00:18:34.160 --> 00:18:36.720]  這個女人因為她經血不止
[00:18:36.720 --> 00:18:39.520]  因為她有血
[00:18:39.520 --> 00:18:41.440]  在她不斷流的時候
[00:18:41.440 --> 00:18:44.520]  所以她在禮儀上是不潔淨的
[00:18:44.520 --> 00:18:47.120]  凡有人跟她有身體的接觸的話
[00:18:47.120 --> 00:18:49.560]  這個人馬上都成為不潔淨
[00:18:49.560 --> 00:18:51.240]  就算她坐過那張床
[00:18:51.240 --> 00:18:54.520]  你坐下去身體也不潔淨
[00:18:54.520 --> 00:18:55.760]  她坐過那張椅子
[00:18:55.760 --> 00:18:59.080]  你坐了身體也不潔淨
[00:18:59.080 --> 00:19:00.560]  她碰過的所有東西
[00:19:00.560 --> 00:19:02.560]  你再碰你成為不潔淨
[00:19:02.560 --> 00:19:04.880]  你自己也要沐浴更衣
[00:19:04.880 --> 00:19:07.520]  你才可以再回到你的群體
[00:19:07.520 --> 00:19:09.200]  回到上帝的面前
[00:19:09.200 --> 00:19:11.320]  所以這個女人很慘
[00:19:11.320 --> 00:19:14.320]  因為她不能與人同住
[00:19:14.320 --> 00:19:15.480]  這個女人很慘
[00:19:15.480 --> 00:19:19.640]  因為她沒辦法參加她家人所有的喜慶
[00:19:19.640 --> 00:19:20.800]  這個女人很慘
[00:19:20.800 --> 00:19:27.400]  因為她不可以慶祝猶太人的節慶
[00:19:27.400 --> 00:19:30.200]  她好像一個麻瘋病人
[00:19:30.200 --> 00:19:31.640]  她與人隔絕
[00:19:31.640 --> 00:19:34.320]  她是一個活死人
[00:19:34.320 --> 00:19:35.920]  但我想你想一下
[00:19:35.920 --> 00:19:39.000]  她有一個更終極的悲哀
[00:19:39.000 --> 00:19:40.480]  她最終極的悲哀是
[00:19:40.480 --> 00:19:43.000]  她不能與上帝一起
[00:19:43.000 --> 00:19:44.520]  因為她的不潔
[00:19:44.520 --> 00:19:46.680]  她與上帝隔離
[00:19:46.680 --> 00:19:48.480]  隔離了多久?
[00:19:48.480 --> 00:19:49.800]  隔離了十二年
[00:19:49.800 --> 00:19:53.200]  有十二年她沒辦法回到上帝的身邊
[00:19:53.200 --> 00:19:56.760]  因為她不斷持續的不潔淨
[00:19:56.760 --> 00:20:01.920]  已經有十二年沒辦法參加舊約聖經裏面的祭祀禮儀
[00:20:01.920 --> 00:20:04.640]  已經有十二年沒辦法去逾越節
[00:20:04.640 --> 00:20:07.320]  有十二年沒辦法去五重節
[00:20:07.320 --> 00:20:10.440]  有十二年沒辦法去駐彭節
[00:20:10.440 --> 00:20:12.800]  有十二年甚至
[00:20:12.800 --> 00:20:14.720]  很久沒辦法回教會
[00:20:14.720 --> 00:20:16.600]  沒辦法在安息日裏面
[00:20:16.600 --> 00:20:20.280]  去到會堂裏面敬拜上帝
[00:20:20.280 --> 00:20:22.200]  她沒辦法去耶路撒冷
[00:20:22.200 --> 00:20:28.880]  她沒辦法進入上帝的聖殿裏面祈禱
[00:20:28.880 --> 00:20:30.480]  馬可畫了一個圖畫給我們
[00:20:30.480 --> 00:20:36.280]  這個圖畫是與上帝隔離的圖畫
