
[00:00:00.000 --> 00:00:05.000]  感謝神,今天我們來思想神的話語
[00:01:27.000 --> 00:01:29.000]  找一隻好馬給他
[00:01:29.000 --> 00:01:32.000]  這個孫楊
[00:01:32.000 --> 00:01:34.000]  那時候人們都不記得叫什麼名字
[00:01:34.000 --> 00:01:36.000]  就叫伯樂
[00:01:36.000 --> 00:01:38.000]  他的花名叫伯樂
[00:01:38.000 --> 00:01:40.000]  真名忘記了,伯樂
[00:01:40.000 --> 00:01:42.000]  去找馬
[00:01:42.000 --> 00:01:44.000]  去燕國和其他國
[00:01:44.000 --> 00:01:46.000]  你見不見中國歷史有很多國家
[00:01:46.000 --> 00:01:48.000]  怎麼找都找不到
[00:01:48.000 --> 00:01:50.000]  很辛苦
[00:01:50.000 --> 00:01:52.000]  自己就回家
[00:01:52.000 --> 00:01:54.000]  幫楚王沒得交代
[00:01:54.000 --> 00:01:56.000]  臨回家的時候
[00:01:56.000 --> 00:01:59.000]  見到有一個鹽商
[00:01:59.000 --> 00:02:01.000]  賣鹽的人
[00:02:01.000 --> 00:02:04.000]  有一隻馬很辛苦
[00:02:04.000 --> 00:02:06.000]  牽著那隻
[00:02:06.000 --> 00:02:08.000]  鹽很重,上斜坡
[00:02:08.000 --> 00:02:11.000]  偶然間他就走過去
[00:02:11.000 --> 00:02:13.000]  看看發生什麼事
[00:02:13.000 --> 00:02:16.000]  他和這隻馬四目相求
[00:02:16.000 --> 00:02:18.000]  一看,是一隻好馬
[00:02:18.000 --> 00:02:20.000]  這隻馬好像認識他一樣
[00:02:20.000 --> 00:02:22.000]  一看
[00:02:22.000 --> 00:02:24.000]  當場都嘲笑
[00:02:24.000 --> 00:02:26.000]  很大聲
[00:02:26.000 --> 00:02:28.000]  這隻馬很瘦
[00:02:28.000 --> 00:02:30.000]  很高大,很瘦
[00:02:30.000 --> 00:02:32.000]  但很沒力
[00:02:32.000 --> 00:02:34.000]  即是牽著鹽車
[00:02:34.000 --> 00:02:36.000]  都沒力拉
[00:02:36.000 --> 00:02:38.000]  伯樂說
[00:02:38.000 --> 00:02:40.000]  這隻就是了
[00:02:40.000 --> 00:02:42.000]  這隻是晉馬
[00:02:42.000 --> 00:02:44.000]  就拿去給楚王
[00:02:44.000 --> 00:02:46.000]  楚王就說,怎麼搞的
[00:02:46.000 --> 00:02:48.000]  這馬這麼矮又瘦,又沒力
[00:02:48.000 --> 00:02:50.000]  怎麼行
[00:02:50.000 --> 00:02:52.000]  伯樂說,你相信我
[00:02:52.000 --> 00:02:54.000]  只要你給我一頭半個月的時間
[00:02:54.000 --> 00:02:56.000]  我就將牠
[00:02:56.000 --> 00:02:58.000]  慢慢治理養好
[00:02:58.000 --> 00:03:00.000]  後來這隻馬真是很出名
[00:03:00.000 --> 00:03:02.000]  是晉馬
[00:03:02.000 --> 00:03:04.000]  楚霸王騎上這隻馬
[00:03:04.000 --> 00:03:06.000]  覺得非常威風
[00:03:06.000 --> 00:03:08.000]  這隻就是馬
[00:03:08.000 --> 00:03:10.000]  今天題目叫
[00:03:10.000 --> 00:03:12.000]  沉溺伯樂
[00:03:12.000 --> 00:03:14.000]  我們找一些認識馬的人
[00:03:14.000 --> 00:03:16.000]  特別是在教會當中
[00:03:16.000 --> 00:03:18.000]  你說什麼
[00:03:18.000 --> 00:03:20.000]  牧師,找車都難找
[00:03:20.000 --> 00:03:22.000]  找一隻馬是甚麼
[00:03:22.000 --> 00:03:24.000]  這個馬是說
[00:03:24.000 --> 00:03:26.000]  我們每一個人
[00:03:26.000 --> 00:03:28.000]  都在侍奉主
[00:03:28.000 --> 00:03:30.000]  我們都是一隻馬
[00:03:30.000 --> 00:03:32.000]  我們要侍奉
[00:03:32.000 --> 00:03:34.000]  不是楚霸王
[00:03:34.000 --> 00:03:36.000]  天上的神
[00:03:36.000 --> 00:03:38.000]  天上的主
[00:03:38.000 --> 00:03:40.000]  誰來幫我們
[00:03:40.000 --> 00:03:42.000]  我們講到
[00:03:42.000 --> 00:03:44.000]  survivor
[00:03:44.000 --> 00:03:46.000]  求生者
[00:03:46.000 --> 00:03:48.000]  你有沒有看過
[00:03:48.000 --> 00:03:50.000]  上網的電視
[00:03:50.000 --> 00:03:52.000]  以前很流行的一個片集
[00:03:52.000 --> 00:03:54.000]  有些人困在荒島
[00:03:54.000 --> 00:03:56.000]  困在荒島
[00:03:56.000 --> 00:03:58.000]  大家要求生
[00:03:58.000 --> 00:04:00.000]  最後贏的人就有獎金
[00:04:00.000 --> 00:04:02.000]  一百萬
[00:04:02.000 --> 00:04:04.000]  所以大家的隊友
[00:04:04.000 --> 00:04:06.000]  就變成
[00:04:06.000 --> 00:04:08.000]  你爭我奪
[00:04:08.000 --> 00:04:10.000]  大家要將對方打低
[00:04:10.000 --> 00:04:12.000]  自己上位
[00:04:12.000 --> 00:04:14.000]  我們香港人最會這件事
[00:04:14.000 --> 00:04:16.000]  上地鐵的時候
[00:04:16.000 --> 00:04:18.000]  將對方打低
[00:04:18.000 --> 00:04:20.000]  爭位上
[00:04:20.000 --> 00:04:22.000]  我們很厲害的
[00:04:22.000 --> 00:04:26.000]  但伯樂就不是
[00:04:26.000 --> 00:04:28.000]  他反而是一個
[00:04:28.000 --> 00:04:30.000]  最軟弱的
[00:04:30.000 --> 00:04:32.000]  受恩恩的,不行的
[00:04:32.000 --> 00:04:34.000]  要幫他
[00:04:34.000 --> 00:04:36.000]  被楚霸王所容
[00:04:36.000 --> 00:04:38.000]  我們其實在生命當中
[00:04:38.000 --> 00:04:40.000]  教會是甚麼
[00:04:40.000 --> 00:04:42.000]  教會是彼此幫助
[00:04:42.000 --> 00:04:44.000]  彼此幫助的地方
[00:04:44.000 --> 00:04:46.000]  彼此建立的地方
[00:04:46.000 --> 00:04:48.000]  建立我們的生命
[00:04:48.000 --> 00:04:50.000]  建立我們更加可愛
[00:04:50.000 --> 00:04:52.000]  所以我今早來的時候
[00:04:52.000 --> 00:04:54.000]  想一下
[00:04:54.000 --> 00:04:56.000]  不知道你的太太
[00:04:56.000 --> 00:04:58.000]  會不會覺得你越做越英俊
[00:04:58.000 --> 00:05:00.000]  你會不會覺得
[00:05:00.000 --> 00:05:02.000]  你的太太越做越靚
[00:05:02.000 --> 00:05:04.000]  真心那句
[00:05:04.000 --> 00:05:06.000]  不是掩著良心說
[00:05:06.000 --> 00:05:08.000]  我們應該
[00:05:08.000 --> 00:05:10.000]  我們應該結婚後
[00:05:10.000 --> 00:05:12.000]  應該對對方
[00:05:12.000 --> 00:05:14.000]  越做越靚
[00:05:14.000 --> 00:05:16.000]  教會的人
[00:05:16.000 --> 00:05:18.000]  我們說到建堂
[00:05:18.000 --> 00:05:20.000]  我們先不要說建築物
[00:05:20.000 --> 00:05:22.000]  建築物是越做越靚
[00:05:22.000 --> 00:05:24.000]  人是否越做越靚
[00:05:24.000 --> 00:05:26.000]  更加像主耶穌
[00:05:26.000 --> 00:05:30.000]  好像那些
[00:05:30.000 --> 00:05:32.000]  老人院
[00:05:32.000 --> 00:05:34.000]  grumpy old man
[00:05:34.000 --> 00:05:36.000]  越老越可怕
[00:05:36.000 --> 00:05:38.000]  大家你爭我奪
[00:05:38.000 --> 00:05:40.000]  我見到那些老人家
[00:05:40.000 --> 00:05:42.000]  真是
[00:05:42.000 --> 00:05:44.000]  小小的事就在吵架
[00:05:44.000 --> 00:05:46.000]  很不化
[00:05:46.000 --> 00:05:48.000]  這麼大年紀
[00:05:48.000 --> 00:05:50.000]  差個橙吃真的有這回事
[00:05:50.000 --> 00:05:52.000]  我們教會不是
[00:05:52.000 --> 00:05:54.000]  教會應該是我們
[00:05:54.000 --> 00:05:56.000]  越做得久
[00:05:56.000 --> 00:05:58.000]  我們越加
[00:05:58.000 --> 00:06:00.000]  靚
[00:06:00.000 --> 00:06:02.000]  nice
[00:06:02.000 --> 00:06:04.000]  我們更加
[00:06:04.000 --> 00:06:06.000]  美麗
[00:06:06.000 --> 00:06:08.000]  像主耶穌
[00:06:08.000 --> 00:06:10.000]  詩篇91篇
[00:06:10.000 --> 00:06:12.000]  第十七節
[00:06:12.000 --> 00:06:14.000]  是說到什麼呢
[00:06:14.000 --> 00:06:16.000]  怨神的榮美
[00:06:16.000 --> 00:06:18.000]  歸於我們的身上
[00:06:18.000 --> 00:06:20.000]  願祢建立我們所作的功
[00:06:20.000 --> 00:06:22.000]  我們所作的功
[00:06:22.000 --> 00:06:24.000]  願祢建立
[00:06:24.000 --> 00:06:26.000]  我想問大家什麼工作呢
[00:06:26.000 --> 00:06:28.000]  摩西在曠野裡面
[00:06:28.000 --> 00:06:30.000]  跟人說
[00:06:30.000 --> 00:06:32.000]  摩西在曠野裡面
[00:06:32.000 --> 00:06:34.000]  做什麼工作呢
[00:06:34.000 --> 00:06:36.000]  有沒有想過
[00:06:36.000 --> 00:06:38.000]  很簡單
[00:06:38.000 --> 00:06:40.000]  煎麻辣
[00:06:40.000 --> 00:06:42.000]  蒸麻辣焗麻辣
[00:06:42.000 --> 00:06:44.000]  不是說那樣的工作
[00:06:44.000 --> 00:06:46.000]  是說到
[00:06:46.000 --> 00:06:48.000]  人的生命建造
[00:06:48.000 --> 00:06:50.000]  更加榮美
[00:06:50.000 --> 00:06:52.000]  這是生命的建造
[00:06:52.000 --> 00:06:54.000]  所以在教會裡面
[00:06:54.000 --> 00:06:56.000]  我們說到建堂
[00:06:56.000 --> 00:06:58.000]  主要不是說建築
[00:06:58.000 --> 00:07:00.000]  是說到我們彼此之間的關係
[00:07:00.000 --> 00:07:02.000]  我們人
[00:07:02.000 --> 00:07:04.000]  是需要對方
[00:07:04.000 --> 00:07:06.000]  我們人是需要有人
[00:07:06.000 --> 00:07:08.000]  告訴我們
[00:07:08.000 --> 00:07:10.000]  我們應該怎樣去做
[00:07:10.000 --> 00:07:12.000]  怎樣去改變
[00:07:12.000 --> 00:07:14.000]  所以有人說婚姻
[00:07:14.000 --> 00:07:16.000]  就是照鏡子
[00:07:16.000 --> 00:07:18.000]  只要你的太太幫你講
[00:07:18.000 --> 00:07:20.000]  近來胖了
[00:07:20.000 --> 00:07:22.000]  沒有人敢幫你講
[00:07:22.000 --> 00:07:24.000]  只要你的太太很真心的幫你講一些弱點
[00:07:24.000 --> 00:07:26.000]  你可以改變過來
[00:07:26.000 --> 00:07:28.000]  同樣教會裡面是愛心說誠實話
[00:07:28.000 --> 00:07:30.000]  大家彼此幫助
[00:07:30.000 --> 00:07:32.000]  我們敬拜神
[00:07:32.000 --> 00:07:34.000]  有神的榮美
[00:07:34.000 --> 00:07:36.000]  在整個教會當中
[00:07:36.000 --> 00:07:38.000]  當人們進來教會的時候
[00:07:38.000 --> 00:07:40.000]  他們看到
[00:07:40.000 --> 00:07:42.000]  人的生命是不一樣
[00:07:42.000 --> 00:07:44.000]  施能尊是讚美神
[00:07:44.000 --> 00:07:46.000]  得到主的喜愛
[00:07:46.000 --> 00:07:48.000]  得到人的喜愛
[00:07:48.000 --> 00:07:50.000]  主就將得到的人造
[00:07:50.000 --> 00:07:52.000]  加給他們
[00:07:52.000 --> 00:07:54.000]  這是一個教會的模式
[00:07:54.000 --> 00:07:56.000]  是說到我們在建造
[00:07:56.000 --> 00:07:58.000]  所以今天跟大家講
[00:07:58.000 --> 00:08:00.000]  希伯來書
[00:08:00.000 --> 00:08:02.000]  你不知道喜不喜歡希伯來書
[00:08:02.000 --> 00:08:06.000]  希伯來書有很多可怕的句子
[00:08:06.000 --> 00:08:10.000]  昨天我才用希伯來書
[00:08:10.000 --> 00:08:12.000]  嚇人
[00:08:12.000 --> 00:08:16.000]  都不是嚇的 是真的
[00:08:16.000 --> 00:08:20.000]  人人都有一死
[00:08:20.000 --> 00:08:22.000]  死後且有審判
[00:08:22.000 --> 00:08:24.000]  其實在我前兩星期
[00:08:24.000 --> 00:08:26.000]  同一個弟兄
[00:08:26.000 --> 00:08:28.000]  他在病床
[00:08:28.000 --> 00:08:30.000]  他差不多病到要死
[00:08:30.000 --> 00:08:36.000]  不用怕
[00:08:36.000 --> 00:08:38.000]  死亡本身不可怕
[00:08:38.000 --> 00:08:40.000]  見神是可怕
[00:08:40.000 --> 00:08:42.000]  死亡本身不是很可怕
[00:08:42.000 --> 00:08:44.000]  見神很可怕
[00:08:44.000 --> 00:08:46.000]  人人都有一死
[00:08:46.000 --> 00:08:48.000]  死後且有審判
[00:08:48.000 --> 00:08:50.000]  希伯來書不是嚇我們
[00:08:50.000 --> 00:08:52.000]  是提醒我們
[00:08:52.000 --> 00:08:54.000]  很多重要的
[00:08:54.000 --> 00:08:56.000]  聖經章節
[00:08:56.000 --> 00:08:58.000]  在我們當中
[00:08:58.000 --> 00:09:00.000]  所以在第十章
[00:09:00.000 --> 00:09:02.000]  希伯來書第十章
[00:09:02.000 --> 00:09:04.000]  講到我們不要藐視
[00:09:04.000 --> 00:09:06.000]  耶穌的寶血
[00:09:06.000 --> 00:09:08.000]  我們可以進入至聖所
[00:09:08.000 --> 00:09:10.000]  耶穌死的時候
[00:09:10.000 --> 00:09:12.000]  聖殿的萬寺
[00:09:12.000 --> 00:09:14.000]  裂開了
[00:09:14.000 --> 00:09:16.000]  人們可以進入至聖所
[00:09:16.000 --> 00:09:18.000]  但我們如果
[00:09:18.000 --> 00:09:20.000]  藐視神
[00:09:20.000 --> 00:09:22.000]  我們不去親近神
[00:09:22.000 --> 00:09:24.000]  我們不進入神的聖結
[00:09:24.000 --> 00:09:26.000]  其實是一個藐視
[00:09:26.000 --> 00:09:28.000]  所以
[00:09:28.000 --> 00:09:30.000]  希伯來書說
[00:09:30.000 --> 00:09:32.000]  落在永生神的手中
[00:09:32.000 --> 00:09:34.000]  真是可怕
[00:09:34.000 --> 00:09:36.000]  由希伯來書所講
[00:09:36.000 --> 00:09:38.000]  希伯來書講到
[00:09:38.000 --> 00:09:40.000]  我們要在活著的時候
[00:09:40.000 --> 00:09:42.000]  信
[00:09:42.000 --> 00:09:44.000]  得到信心的明證
[00:09:44.000 --> 00:09:46.000]  第十二章講到
[00:09:46.000 --> 00:09:48.000]  管教
[00:09:48.000 --> 00:09:50.000]  是不是
[00:09:50.000 --> 00:09:52.000]  神所愛的必定會管教
[00:09:52.000 --> 00:09:54.000]  在第十二章裡面
[00:09:54.000 --> 00:09:56.000]  今天和大家講
[00:09:56.000 --> 00:09:58.000]  兩節的經文
[00:09:58.000 --> 00:10:00.000]  我們先看看有沒有
[00:10:00.000 --> 00:10:02.000]  有沒有印出來
[00:10:02.000 --> 00:10:04.000]  沒有電
[00:10:04.000 --> 00:10:06.000]  上面這裡沒有東西
[00:10:06.000 --> 00:10:12.000]  正在想
[00:10:12.000 --> 00:10:14.000]  如果我們沒有電就唱什麼歌
[00:10:14.000 --> 00:10:16.000]  有沒有在想
[00:10:16.000 --> 00:10:18.000]  剛才Wayne講唱詩
[00:10:18.000 --> 00:10:20.000]  我們一定要懂得背
[00:10:20.000 --> 00:10:22.000]  想想有幾首飲過才行
[00:10:22.000 --> 00:10:24.000]  到那天沒有電
[00:10:24.000 --> 00:10:26.000]  怎樣敬拜神
[00:10:26.000 --> 00:10:28.000]  現在
[00:10:28.000 --> 00:10:30.000]  看不出來就拿手機
[00:10:30.000 --> 00:10:32.000]  拿電視
[00:10:32.000 --> 00:10:34.000]  拿聖經出來
[00:10:34.000 --> 00:10:36.000]  希伯來書第十章
[00:10:36.000 --> 00:10:38.000]  二十四至二十五節
[00:10:38.000 --> 00:10:40.000]  好嗎
[00:10:40.000 --> 00:10:42.000]  神的恩典
[00:10:42.000 --> 00:10:44.000]  感謝神
[00:10:44.000 --> 00:10:46.000]  背一次聖經
[00:10:46.000 --> 00:10:48.000]  好容易背
[00:10:48.000 --> 00:10:50.000]  又要彼此相顧
[00:10:50.000 --> 00:10:52.000]  激發愛心
[00:10:52.000 --> 00:10:54.000]  勉勵行事
[00:10:54.000 --> 00:10:56.000]  你們不可停止聚會
[00:10:56.000 --> 00:10:58.000]  好像那些停止慣了的人
[00:10:58.000 --> 00:11:00.000]  都要彼此勸勉
[00:11:00.000 --> 00:11:02.000]  既知道那日子臨近
[00:11:02.000 --> 00:11:04.000]  就更多如此
[00:11:04.000 --> 00:11:06.000]  第二十五節你們現在不太能應用
[00:11:06.000 --> 00:11:08.000]  因為已經來了聚會
[00:11:08.000 --> 00:11:10.000]  沒有聚會的你告訴他
[00:11:10.000 --> 00:11:12.000]  不是這個意思
[00:11:12.000 --> 00:11:14.000]  背一背很簡單
[00:11:14.000 --> 00:11:16.000]  我們怎樣背
[00:11:16.000 --> 00:11:18.000]  彼此相顧激發愛心
[00:11:18.000 --> 00:11:20.000]  勉勵行事
[00:11:20.000 --> 00:11:22.000]  彼此勸勉
[00:11:22.000 --> 00:11:24.000]  四句
[00:11:24.000 --> 00:11:26.000]  彼此相顧
[00:11:26.000 --> 00:11:28.000]  激發愛心
[00:11:28.000 --> 00:11:30.000]  勉勵行事
[00:11:30.000 --> 00:11:32.000]  彼此勸勉
[00:11:32.000 --> 00:11:34.000]  我喜歡用互相勸勉
[00:11:34.000 --> 00:11:36.000]  容易押韻
[00:11:36.000 --> 00:11:38.000]  彼此相顧
[00:11:38.000 --> 00:11:40.000]  激發愛心
[00:11:40.000 --> 00:11:42.000]  勉勵行事
[00:11:42.000 --> 00:11:44.000]  互相勸勉
[00:11:44.000 --> 00:11:46.000]  我現在跟旁邊那個說
[00:11:46.000 --> 00:11:48.000]  輪流背
[00:11:48.000 --> 00:11:58.000]  有沒有了
[00:11:58.000 --> 00:12:00.000]  感謝主
[00:12:00.000 --> 00:12:02.000]  背了之後
[00:12:02.000 --> 00:12:04.000]  睡覺、紮醒的時候
[00:12:04.000 --> 00:12:06.000]  彼此相顧激發愛心
[00:12:06.000 --> 00:12:08.000]  勉勵行事
[00:12:08.000 --> 00:12:10.000]  勉勵行事
[00:12:10.000 --> 00:12:12.000]  感謝神
[00:12:12.000 --> 00:12:14.000]  記得神的話語
[00:12:14.000 --> 00:12:16.000]  在我們生命當中
[00:12:16.000 --> 00:12:22.000]  看看時間
[00:12:22.000 --> 00:12:24.000]  感謝神
[00:12:24.000 --> 00:12:26.000]  講得太興奮
[00:12:26.000 --> 00:12:28.000]  過了一小時
[00:12:28.000 --> 00:12:30.000]  拿不到位
[00:12:30.000 --> 00:12:32.000]  賴我
[00:12:32.000 --> 00:12:34.000]  彼此相顧
[00:12:34.000 --> 00:12:36.000]  我們要
[00:12:36.000 --> 00:12:38.000]  很明顯
[00:12:38.000 --> 00:12:40.000]  大家要關心對方
[00:12:40.000 --> 00:12:44.000]  全心謙卑的伯樂
[00:12:44.000 --> 00:12:48.000]  關心別人
[00:12:48.000 --> 00:12:50.000]  一定要謙卑自己
[00:12:50.000 --> 00:12:52.000]  一個驕傲的人
[00:12:52.000 --> 00:12:54.000]  是不關心別人
[00:12:54.000 --> 00:12:56.000]  不要理會別人
[00:12:56.000 --> 00:13:00.000]  我們要謙卑
[00:13:00.000 --> 00:13:02.000]  鄭華鋒都這樣祈禱
[00:13:02.000 --> 00:13:04.000]  謙卑
[00:13:04.000 --> 00:13:06.000]  謙卑是什麼
[00:13:06.000 --> 00:13:08.000]  謙卑是
[00:13:08.000 --> 00:13:10.000]  我們去關心別人
[00:13:10.000 --> 00:13:12.000]  我們如果不謙卑
[00:13:12.000 --> 00:13:14.000]  就不會關心別人
[00:13:14.000 --> 00:13:16.000]  所以我們
[00:13:16.000 --> 00:13:18.000]  給大家講一節
[00:13:18.000 --> 00:13:20.000]  聖經
[00:13:20.000 --> 00:13:22.000]  凡事不可結黨
[00:13:22.000 --> 00:13:24.000]  不可貪圖
[00:13:24.000 --> 00:13:26.000]  虛浮的榮耀
[00:13:26.000 --> 00:13:28.000]  只要全心謙卑
[00:13:28.000 --> 00:13:30.000]  各人看別人比自己強
[00:13:30.000 --> 00:13:32.000]  各人不要
[00:13:32.000 --> 00:13:34.000]  貪顧自己的事
[00:13:34.000 --> 00:13:36.000]  也要顧別人的事
[00:13:36.000 --> 00:13:38.000]  聖經
[00:13:38.000 --> 00:13:40.000]  很清楚
[00:13:40.000 --> 00:13:42.000]  是講我們怎樣相愛
[00:13:42.000 --> 00:13:44.000]  神給我們這個群體
[00:13:44.000 --> 00:13:46.000]  教會群體
[00:13:46.000 --> 00:13:48.000]  是一個彼此
[00:13:48.000 --> 00:13:50.000]  關顧的群體
[00:13:50.000 --> 00:13:52.000]  我們彼此來去關心
[00:13:52.000 --> 00:13:54.000]  我們看別人比自己
[00:13:54.000 --> 00:13:56.000]  強
[00:13:56.000 --> 00:13:58.000]  我們全心謙卑
[00:13:58.000 --> 00:14:00.000]  我們不要貪虛浮的榮耀
[00:14:02.000 --> 00:14:06.000]  其實人有一個很可怕的思想
[00:14:06.000 --> 00:14:08.000]  這個可怕的思想是什麼呢
[00:14:08.000 --> 00:14:10.000]  就是我們要
[00:14:10.000 --> 00:14:12.000]  踩低別人
[00:14:12.000 --> 00:14:14.000]  去升高自己
[00:14:14.000 --> 00:14:16.000]  這叫虛浮的榮耀
[00:14:16.000 --> 00:14:18.000]  我們時常都想
[00:14:18.000 --> 00:14:20.000]  升高自己
[00:14:20.000 --> 00:14:22.000]  升高自己最好是什麼呢
[00:14:22.000 --> 00:14:24.000]  就是踩別人
[00:14:24.000 --> 00:14:26.000]  當別人是什麼
[00:14:26.000 --> 00:14:28.000]  我們踩
[00:14:28.000 --> 00:14:30.000]  後面批評一個
[00:14:30.000 --> 00:14:32.000]  這叫即是成性
[00:14:32.000 --> 00:14:34.000]  你想即是成性很容易
[00:14:34.000 --> 00:14:36.000]  不用祈禱
[00:14:36.000 --> 00:14:38.000]  後面說人壞話就可以
[00:14:38.000 --> 00:14:40.000]  這是虛浮的榮耀
[00:14:40.000 --> 00:14:42.000]  人生裏面
[00:14:42.000 --> 00:14:44.000]  我們很容易
[00:14:44.000 --> 00:14:46.000]  很想別人喜歡我們
[00:14:46.000 --> 00:14:48.000]  我們很想做politician
[00:14:48.000 --> 00:14:50.000]  politician是什麼呢
[00:14:50.000 --> 00:14:52.000]  要很多人vote我
[00:14:52.000 --> 00:14:54.000]  大家vote我就好了
[00:14:54.000 --> 00:14:56.000]  我就可以上位了
[00:14:56.000 --> 00:14:58.000]  盡量爭取選票
[00:14:58.000 --> 00:15:00.000]  我們人生裏面
[00:15:00.000 --> 00:15:02.000]  就很容易
[00:15:02.000 --> 00:15:04.000]  在教會的setting裏面
[00:15:04.000 --> 00:15:06.000]  我們很容易
[00:15:06.000 --> 00:15:08.000]  很多人都喜歡我們
[00:15:08.000 --> 00:15:10.000]  我們很想別人喜歡我們
[00:15:10.000 --> 00:15:12.000]  這是人之常情
[00:15:12.000 --> 00:15:14.000]  但我們如果將
[00:15:14.000 --> 00:15:16.000]  不去關心別人的時候
[00:15:16.000 --> 00:15:18.000]  我們在利用別人
[00:15:18.000 --> 00:15:20.000]  這是一個很可怕的思想
[00:15:20.000 --> 00:15:22.000]  一個很
[00:15:22.000 --> 00:15:24.000]  覺得自己比別人
[00:15:24.000 --> 00:15:26.000]  更加好
[00:15:26.000 --> 00:15:28.000]  我們沒有關心別人的
[00:15:28.000 --> 00:15:30.000]  需要
[00:15:30.000 --> 00:15:32.000]  所以求主赦免我們
[00:15:32.000 --> 00:15:34.000]  很多時候我們在一個
[00:15:34.000 --> 00:15:36.000]  所謂淑女的層面裏面
[00:15:36.000 --> 00:15:38.000]  我們將自己
[00:15:38.000 --> 00:15:40.000]  升高
[00:15:40.000 --> 00:15:42.000]  覺得自己都不錯
[00:15:42.000 --> 00:15:44.000]  其實
[00:15:44.000 --> 00:15:46.000]  神不喜歡我們
[00:15:46.000 --> 00:15:48.000]  我們今日敬拜神
[00:15:48.000 --> 00:15:50.000]  我們要知道
[00:15:50.000 --> 00:15:52.000]  神是不是喜歡我們
[00:15:52.000 --> 00:15:54.000]  我們唱詩
[00:15:54.000 --> 00:15:56.000]  我們在這裏
[00:15:56.000 --> 00:15:58.000]  祈禱
[00:15:58.000 --> 00:16:02.000]  神是不是喜悅我們
[00:16:02.000 --> 00:16:04.000]  的思維
[00:16:04.000 --> 00:16:06.000]  祂喜不喜歡我們
[00:16:06.000 --> 00:16:10.000]  我在想其實每一次
[00:16:10.000 --> 00:16:12.000]  神聽我們的禱告
[00:16:12.000 --> 00:16:14.000]  神都是謙卑
[00:16:14.000 --> 00:16:16.000]  神謙卑
[00:16:16.000 --> 00:16:18.000]  自己聽我們的禱告
[00:16:18.000 --> 00:16:22.000]  你們有沒有收過那些
[00:16:22.000 --> 00:16:24.000]  telemarketing的電話
[00:16:24.000 --> 00:16:26.000]  是不是
[00:16:26.000 --> 00:16:28.000]  吃飯的時候我買東西給你
[00:16:28.000 --> 00:16:30.000]  人壽保險
[00:16:30.000 --> 00:16:32.000]  你馬上掩蓋電話
[00:16:32.000 --> 00:16:34.000]  誰這樣做
[00:16:34.000 --> 00:16:36.000]  多說一句都浪費力氣
[00:16:36.000 --> 00:16:38.000]  如果神掩蓋
[00:16:38.000 --> 00:16:40.000]  我們的電話我們都會很害怕
[00:16:40.000 --> 00:16:44.000]  原來神是
[00:16:44.000 --> 00:16:46.000]  主耶穌基督
[00:16:46.000 --> 00:16:48.000]  一句字形容就是謙卑自己
[00:16:48.000 --> 00:16:50.000]  祂謙卑地對這個
[00:16:50.000 --> 00:16:52.000]  世界上面
[00:16:52.000 --> 00:16:54.000]  寫記
[00:16:54.000 --> 00:16:56.000]  為我們罪的緣故
[00:16:56.000 --> 00:16:58.000]  釘在十字架上
[00:16:58.000 --> 00:17:00.000]  所以每一次說到我們相愛
[00:17:00.000 --> 00:17:02.000]  彼此關顧
[00:17:02.000 --> 00:17:04.000]  是說到神的謙卑
[00:17:04.000 --> 00:17:06.000]  神聽我們的禱告是謙卑
