
[00:00:00.000 --> 00:00:02.800]  今天和大家說到《菲律賓書》第六章
[00:01:31.300 --> 00:01:33.200]  當人尊重神的僕人的時候
[00:01:33.200 --> 00:01:35.100]  人就看聖公為重要
[00:01:35.100 --> 00:01:37.000]  侍奉主為優美
[00:01:37.000 --> 00:01:38.600]  這個教會就會興旺
[00:01:38.600 --> 00:01:41.700]  成為一個同心、興旺福音的教會
[00:01:41.700 --> 00:01:43.300]  所以今天保羅提醒
[00:01:43.300 --> 00:01:45.700]  菲律賓教會要懂得尊重和愛
[00:01:45.700 --> 00:01:49.700]  但是他要差派去菲律賓探訪菲律賓的使者
[00:01:49.700 --> 00:01:51.200]  一個就是提摩泰
[00:01:51.200 --> 00:01:53.100]  一個就是伊巴佛提
[00:01:53.100 --> 00:01:55.800]  去鼓勵他們去接待這些使者的時候
[00:01:55.800 --> 00:01:57.900]  要有份深層的尊重
[00:01:57.900 --> 00:01:59.900]  在《菲律賓書》第二章第29節
[00:01:59.900 --> 00:02:01.100]  一起讀
[00:02:01.100 --> 00:02:06.200]  「故此你們要在主裡歡歡樂樂地接待他
[00:02:06.200 --> 00:02:08.800]  而且要尊重這樣的人」
[00:02:08.800 --> 00:02:10.700]  這裡有兩個命令詞
[00:02:10.700 --> 00:02:11.900]  一個接待
[00:02:11.900 --> 00:02:13.100]  一個尊重
[00:02:13.100 --> 00:02:15.100]  尊重的表達原文是說
[00:02:15.100 --> 00:02:16.900]  你要當他們是寶貴
[00:02:16.900 --> 00:02:18.900]  當他們是珍貴
[00:02:18.900 --> 00:02:21.600]  保羅說到伊巴佛提
[00:02:21.600 --> 00:02:25.200]  他本來是菲律賓教會差去保羅服侍保羅
[00:02:25.200 --> 00:02:27.700]  但是自己病到幾乎要死
[00:02:27.700 --> 00:02:29.100]  保羅為了他的緣故
[00:02:29.100 --> 00:02:30.300]  為了教會緣故
[00:02:30.300 --> 00:02:33.300]  再差派伊巴佛提回去
[00:02:33.300 --> 00:02:35.800]  還要差派提摩泰回去
[00:02:35.800 --> 00:02:37.800]  他其中一個很重要的觀念就是
[00:02:37.800 --> 00:02:39.800]  他自己在坐牢
[00:02:39.800 --> 00:02:41.500]  各樣有很多的需要
[00:02:41.500 --> 00:02:42.900]  但是很愛菲律賓教會
[00:02:42.900 --> 00:02:46.100]  他寧願將自己最得力的助手提摩泰派出去
[00:02:46.100 --> 00:02:48.900]  因為他關心菲律賓教會
[00:02:48.900 --> 00:02:51.900]  所以在第十九節開始講到提摩泰
[00:02:51.900 --> 00:02:56.500]  他說「我靠主耶穌指望打發提摩泰去見你們
[00:02:56.500 --> 00:03:00.900]  叫我知道你們的事的時候
[00:03:00.900 --> 00:03:02.700]  心裡就得著安慰」
[00:03:02.700 --> 00:03:04.900]  心裡安慰的表達原來的文字就是
[00:03:04.900 --> 00:03:09.100]  他靈魂裡面有一種很平安很美善的安慰
[00:03:09.100 --> 00:03:11.100]  保羅很緊張他們
[00:03:11.100 --> 00:03:13.800]  所以寧願不要一堆同工在身邊
[00:03:13.800 --> 00:03:17.300]  都希望知道菲律賓教會得著鼓勵
[00:03:17.300 --> 00:03:19.300]  心裡面得著安慰
[00:03:19.300 --> 00:03:21.500]  當保羅差派提摩泰的時候
[00:03:21.500 --> 00:03:23.800]  他很尊重這個年幼的同工
[00:03:23.800 --> 00:03:26.300]  很怕菲律賓教會不尊重他
[00:03:26.300 --> 00:03:30.300]  所以他用很長的經文介紹提摩泰
[00:03:30.300 --> 00:03:31.600]  講到提摩泰是一個
[00:03:31.600 --> 00:03:33.900]  真的很愛菲律賓教會的僕人
[00:03:33.900 --> 00:03:37.500]  一個很關心耶穌基督的僕人
[00:03:37.500 --> 00:03:39.200]  第二十節他說
[00:03:39.200 --> 00:03:44.300]  「因為我沒有人像他這樣真誠地關心你們」
[00:03:44.300 --> 00:03:46.000]  在保羅身邊裡面
[00:03:46.000 --> 00:03:49.000]  覺得最關心菲律賓教會的就是提摩泰
[00:03:49.000 --> 00:03:51.200]  他將最關心菲律賓的這個僕人
[00:03:51.200 --> 00:03:53.600]  年輕僕人送回菲律賓
[00:03:53.600 --> 00:03:55.300]  幫助菲律賓教會
[00:03:55.300 --> 00:03:56.900]  他說因為他關心你們
[00:03:56.900 --> 00:03:58.200]  第二他說
[00:03:58.200 --> 00:04:00.000]  因為所有人
[00:04:00.000 --> 00:04:01.000]  另一個翻譯就是
[00:04:01.000 --> 00:04:04.200]  所有其他的人都追求自己的事
[00:04:04.200 --> 00:04:07.000]  並不是耶穌基督的事
[00:04:07.000 --> 00:04:11.000]  他講到其他人不是那麼重視神國的事情
[00:04:11.000 --> 00:04:13.900]  但提摩泰很重視神國的事情
[00:04:13.900 --> 00:04:15.700]  所以不單是愛菲律賓教會
[00:04:15.700 --> 00:04:17.500]  而是愛神國的事情
[00:04:17.500 --> 00:04:18.700]  第三個素質
[00:04:18.700 --> 00:04:20.000]  二十二節他說
[00:04:20.000 --> 00:04:22.000]  「但你們知道他的名正
[00:04:22.000 --> 00:04:25.000]  待我如兒子待父親
[00:04:25.000 --> 00:04:27.600]  與我一起在福音裡面侍奉」
[00:04:27.600 --> 00:04:29.200]  他跟我同心侍奉
[00:04:29.200 --> 00:04:32.500]  祖石這個老牧者的一個年輕的僕人
[00:04:32.500 --> 00:04:35.100]  他講到提摩泰三重的素質
[00:04:35.100 --> 00:04:37.200]  一個就是很愛菲律賓教會
[00:04:37.200 --> 00:04:39.800]  一個就是他很關心
[00:04:39.800 --> 00:04:41.700]  耶穌基督角度的事情
[00:04:41.700 --> 00:04:45.100]  第三很愛這個老牧者保羅
[00:04:45.100 --> 00:04:47.000]  所以他用很稱讚的說話
[00:04:47.000 --> 00:04:48.200]  講到提摩泰
[00:04:48.200 --> 00:04:50.300]  所以你們要接待他
[00:04:50.300 --> 00:04:52.100]  所以保羅提出一個很重要的真理
[00:04:52.100 --> 00:04:55.100]  也是傳遞教會應該學的真理就是
[00:04:55.100 --> 00:04:59.000]  我們要尊重愛戴侍奉主的僕人
[00:04:59.000 --> 00:05:02.500]  當有教會懂得尊重和愛戴侍奉主的僕人
[00:05:02.500 --> 00:05:04.200]  這個教會就會興旺
[00:05:04.200 --> 00:05:06.800]  保羅寫最好的福音書卷
[00:05:06.800 --> 00:05:08.400]  講這個羅馬書的時候
[00:05:08.400 --> 00:05:11.400]  結束的時候就講到他要差派妃婢
[00:05:11.400 --> 00:05:13.100]  帶這個羅馬書去羅馬
[00:05:13.100 --> 00:05:14.600]  接著講一句話就是
[00:05:14.600 --> 00:05:17.100]  「你要為主接待他
[00:05:17.100 --> 00:05:19.700]  合乎聖徒的體統」
[00:05:19.700 --> 00:05:20.800]  所以保羅一貫以來
[00:05:20.800 --> 00:05:22.000]  很早以來教會一個
[00:05:22.000 --> 00:05:23.400]  興旺教會一個特質就是
[00:05:23.400 --> 00:05:27.100]  敬重、尊重這些侍奉主的僕人
[00:05:27.100 --> 00:05:28.200]  他有一個寶貴經文
[00:05:28.200 --> 00:05:30.300]  在提前第五章十七節
[00:05:30.300 --> 00:05:31.600]  一起讀
[00:05:31.600 --> 00:05:34.800]  「那善於管理教會的長老
[00:05:34.800 --> 00:05:38.500]  當以為配受家配的敬奉
[00:05:38.500 --> 00:05:43.200]  那留苦傳道教導人的更當如此」
[00:05:43.200 --> 00:05:44.400]  那時候有兩種長老
[00:05:44.400 --> 00:05:46.200]  一種叫做管理多的長老
[00:05:46.200 --> 00:05:48.300]  一種是教導的長老
[00:05:48.300 --> 00:05:50.700]  可能當時都是義工的時代
[00:05:50.700 --> 00:05:53.600]  所以有些傳道人都是以長老的身份
[00:05:53.600 --> 00:05:55.400]  去教導人去侍奉
[00:05:55.400 --> 00:05:58.100]  所以說管理教會的長老新奴
[00:05:58.100 --> 00:06:01.600]  你要敬重他、家配的敬奉他、尊重他
[00:06:01.600 --> 00:06:02.700]  但另一方面
[00:06:02.700 --> 00:06:06.200]  那些講教導的長老更要如此
[00:06:06.200 --> 00:06:07.500]  更加要尊重那些
[00:06:07.500 --> 00:06:11.000]  講聖經、教導人的長老們
[00:06:11.000 --> 00:06:13.200]  所以保羅很重視教會裏面
[00:06:13.200 --> 00:06:14.400]  尊重神的僕人
[00:06:14.400 --> 00:06:17.200]  他自己也尊重、珍惜
[00:06:17.200 --> 00:06:19.100]  和提拔下一代的僕人
[00:06:19.100 --> 00:06:21.200]  其中一個就是提摩泰
[00:06:21.200 --> 00:06:24.900]  回想起四行主十六章
[00:06:24.900 --> 00:06:26.700]  他第一次遇到提摩泰的時候
[00:06:26.700 --> 00:06:28.100]  在路斯德
[00:06:28.100 --> 00:06:30.300]  有人說這個年青人有潛質
[00:06:30.300 --> 00:06:31.800]  稱讚他
[00:06:31.800 --> 00:06:33.100]  他就帶領他
[00:06:33.100 --> 00:06:34.900]  好像爸爸帶領兒子一樣
[00:06:34.900 --> 00:06:37.000]  提跪提摩泰
[00:06:37.000 --> 00:06:38.500]  所以在保羅的特質就是
[00:06:38.500 --> 00:06:41.200]  他很想提摩泰被眾人所認識
[00:06:41.200 --> 00:06:42.800]  眾人所尊重
[00:06:42.800 --> 00:06:46.300]  所以當他寫很多不同的保羅書信的時候
[00:06:46.300 --> 00:06:47.400]  他都聯名
[00:06:47.400 --> 00:06:49.800]  與提摩泰聯名寫書信
[00:06:49.800 --> 00:06:51.700]  比如第一章第一節說
[00:06:51.700 --> 00:06:53.500]  基督耶穌的僕人
[00:06:53.500 --> 00:06:54.700]  接著說什麼
[00:06:54.700 --> 00:06:57.500]  保羅和提摩泰
[00:06:57.500 --> 00:06:58.700]  不單單是我自己
[00:06:58.700 --> 00:06:59.700]  也介紹了提摩泰
[00:06:59.700 --> 00:07:01.500]  讓很多教會認識他
[00:07:01.500 --> 00:07:04.300]  懂得尊重這個年青的僕人
[00:07:04.300 --> 00:07:07.000]  保羅在他的保羅書信裏面
[00:07:07.000 --> 00:07:10.300]  有六卷書信都是與提摩泰聯名的
[00:07:10.300 --> 00:07:12.200]  哥倫多後書
[00:07:12.200 --> 00:07:13.900]  菲律賓書
[00:07:13.900 --> 00:07:14.900]  哥羅西書
[00:07:14.900 --> 00:07:16.100]  貼索威前書
[00:07:16.100 --> 00:07:17.700]  貼索威後書
[00:07:17.700 --> 00:07:19.300]  菲利門書
[00:07:19.300 --> 00:07:20.100]  所以保羅就是一個
[00:07:20.100 --> 00:07:22.700]  好像很有爸爸心腸的僕人
[00:07:22.700 --> 00:07:26.800]  在不斷提拔下一代的領袖
[00:07:26.800 --> 00:07:28.700]  我們有沒有這樣的心腸呢?
[00:07:28.700 --> 00:07:30.500]  在保羅晚年的書信裏面
[00:07:30.500 --> 00:07:32.400]  提前和提後
[00:07:32.400 --> 00:07:34.200]  他這樣形容提摩泰
[00:07:34.200 --> 00:07:35.700]  不如我們一起讀吧
[00:07:35.700 --> 00:07:37.900]  「寫信給那恩信主
[00:07:37.900 --> 00:07:40.600]  作我真兒子的提摩泰
[00:07:40.600 --> 00:07:44.400]  寫信給我親愛的兒子提摩泰」
[00:07:44.400 --> 00:07:46.600]  他稱提摩泰好像兒子一樣
[00:07:46.600 --> 00:07:48.700]  很珍貴
[00:07:48.700 --> 00:07:51.400]  所以當我們回想聖經教導的時候
[00:07:51.400 --> 00:07:52.900]  回想自己
[00:07:52.900 --> 00:07:55.000]  我們是否一間提拔
[00:07:55.000 --> 00:07:59.600]  尊重和愛戴基督僕人的教會呢?
[00:07:59.600 --> 00:08:00.800]  我們是否提拔
[00:08:00.800 --> 00:08:03.400]  尊重和愛戴基督僕人的教會呢?
[00:08:03.400 --> 00:08:05.500]  我們自己是否一個好爸爸呢?
[00:08:05.500 --> 00:08:06.600]  在我們工作
[00:08:06.600 --> 00:08:07.800]  在我們家庭裏面
[00:08:07.800 --> 00:08:09.400]  幫到很多人成長
[00:08:09.400 --> 00:08:10.300]  在教會裏面
[00:08:10.300 --> 00:08:11.900]  我們見到一些年青人
[00:08:11.900 --> 00:08:12.600]  新的信徒
[00:08:12.600 --> 00:08:14.100]  我們幫他們成長
[00:08:14.100 --> 00:08:17.600]  是不斷栽培下一代僕人的領袖呢?
[00:08:17.600 --> 00:08:21.600]  很多人說到一些能夠栽培人才的群體
[00:08:21.600 --> 00:08:23.100]  有五個特質
[00:08:23.100 --> 00:08:25.100]  第一個是充滿了很多鼓勵
[00:08:25.100 --> 00:08:28.100]  和一個很良好的群體精神
[00:08:28.100 --> 00:08:32.400]  第二就是他們很懂得欣賞那些努力的員工
[00:08:32.400 --> 00:08:33.200]  第三
[00:08:33.200 --> 00:08:37.900]  他們上下層有很多彼此很好的溝通、了解
[00:08:37.900 --> 00:08:39.800]  明白、鼓勵、提醒
[00:08:39.800 --> 00:08:41.400]  都有很好的交流
[00:08:41.400 --> 00:08:42.300]  第四
[00:08:42.300 --> 00:08:45.300]  他們給這些新同工有發揮的機會
[00:08:45.300 --> 00:08:47.800]  第五,去建立團隊
[00:08:47.800 --> 00:08:48.600]  保羅也是這樣
[00:08:48.600 --> 00:08:50.200]  很珍惜他的團隊
[00:08:50.200 --> 00:08:52.500]  很珍惜他的年青的同工
[00:08:52.500 --> 00:08:54.700]  很珍惜基督的僕人
[00:08:54.700 --> 00:08:56.800]  難怪保羅吸引了很多的僕人
[00:08:56.800 --> 00:08:58.300]  和一起去侍奉
[00:08:58.300 --> 00:08:59.800]  因為知道不同的崗位
[00:08:59.800 --> 00:09:02.400]  都何等的寶貴
[00:09:02.400 --> 00:09:05.100]  有時我都看一些球賽新聞
[00:09:05.100 --> 00:09:07.000]  看NBA的新聞
[00:09:07.000 --> 00:09:08.400]  最近有一場NBA的新聞
[00:09:08.400 --> 00:09:09.500]  很多都感動我
[00:09:09.500 --> 00:09:10.400]  就說到
[00:09:10.400 --> 00:09:13.600]  NBA決賽第三場裏面
[00:09:13.600 --> 00:09:15.800]  馬切裡贏了熱火
[00:09:15.800 --> 00:09:18.500]  其中他們兩個無名之輩
[00:09:18.500 --> 00:09:22.200]  兩個人入了16個三分球
[00:09:22.200 --> 00:09:25.700]  他們說兩個無名之輩
[00:09:25.700 --> 00:09:27.600]  贏了很多出名的人
[00:09:27.600 --> 00:09:31.200]  包括他們自己球隊裏面三個球星
[00:09:31.200 --> 00:09:33.300]  掩蓋了三個球星的光芒
[00:09:33.300 --> 00:09:36.200]  掩蓋對方熱火隊三個巨星
[00:09:36.200 --> 00:09:38.100]  所以當有些群體裏面
[00:09:38.100 --> 00:09:40.700]  所謂沒有人那麼認識的人
[00:09:40.700 --> 00:09:44.100]  他們努力得到肯定是很開心的
[00:09:44.100 --> 00:09:46.000]  有時見到一些人默默服侍
[00:09:46.000 --> 00:09:48.600]  很多年都沒有得到別人的欣賞
[00:09:48.600 --> 00:09:49.600]  但到有一天
[00:09:49.600 --> 00:09:52.300]  他們努力得到別人的欣賞的時候
[00:09:52.300 --> 00:09:55.300]  心裏面有時為他們很開心
[00:09:55.300 --> 00:09:58.000]  這個記者就訪問其中一個
[00:09:58.000 --> 00:09:59.900]  無名的球員
[00:09:59.900 --> 00:10:01.800]  Neil問他
[00:10:01.800 --> 00:10:03.100]  我見你練球
[00:10:03.100 --> 00:10:04.800]  開球前的熱身
[00:10:04.800 --> 00:10:06.200]  別人熱身不斷伸懶腰
[00:10:06.200 --> 00:10:07.600]  動來動去就算了
[00:10:07.600 --> 00:10:09.700]  你熱身好像拼搏一樣
[00:10:09.700 --> 00:10:10.800]  跑來跑去
[00:10:10.800 --> 00:10:12.000]  好像比賽一樣
[00:10:12.000 --> 00:10:13.600]  熱身像汗一樣
[00:10:13.600 --> 00:10:15.700]  為何熱身和別人不同呢
[00:10:15.700 --> 00:10:17.600]  因為我做後備
[00:10:17.600 --> 00:10:18.600]  做後備不同
[00:10:18.600 --> 00:10:20.800]  正選熱身時就慢慢打
[00:10:20.800 --> 00:10:22.200]  我的後備
[00:10:22.200 --> 00:10:24.200]  第一節十二分鐘
[00:10:24.200 --> 00:10:25.500]  第二十分鐘就派我出去
[00:10:25.500 --> 00:10:26.500]  只有兩分鐘
[00:10:26.500 --> 00:10:28.500]  一去到傳球給我就要射
[00:10:28.500 --> 00:10:29.800]  不進就被人罵
[00:10:29.800 --> 00:10:32.100]  所以我在熱身時
[00:10:32.100 --> 00:10:35.200]  熱身到整個人很熱很順
[00:10:35.200 --> 00:10:36.600]  一接到球就要中
[00:10:36.600 --> 00:10:37.900]  不中就被人罵
[00:10:37.900 --> 00:10:40.400]  所以我們做後備要很多努力
[00:10:40.400 --> 00:10:43.000]  才可以進球被人稱讚兩句
[00:10:43.000 --> 00:10:44.000]  很多年的努力
[00:10:44.000 --> 00:10:45.400]  可能都沒有機會發揮
[00:10:45.400 --> 00:10:46.700]  沒有人欣賞
[00:10:46.700 --> 00:10:48.400]  一次球賽裏
[00:10:48.400 --> 00:10:50.000]  他能夠發揮得好
[00:10:50.000 --> 00:10:52.300]  多年的努力不得肯定
[00:10:52.300 --> 00:10:54.100]  有人比較
[00:10:54.100 --> 00:10:58.300]  James三場比賽的錢
[00:10:58.300 --> 00:11:02.100]  比球星一年的錢多
[00:11:02.100 --> 00:11:03.400]  我又再計算
[00:11:03.400 --> 00:11:05.700]  球星一場比賽的錢
[00:11:05.700 --> 00:11:09.100]  可能比我們最低工資的人多
[00:11:09.100 --> 00:11:13.200]  其實世上很多人很無名的努力
[00:11:13.200 --> 00:11:16.100]  他都被人留下很多汗很多努力
[00:11:16.100 --> 00:11:18.800]  但努力沒有人去珍惜
[00:11:18.800 --> 00:11:22.200]  沒有人去看到有價值
[00:11:22.200 --> 00:11:24.600]  我記得我自己讀博士時
[00:11:24.600 --> 00:11:27.300]  在加哥在密西根的地方
[00:11:27.300 --> 00:11:30.200]  那個時候是Michael Jordan的時代
[00:11:30.200 --> 00:11:32.700]  這個籃球明星的時候
[00:11:32.700 --> 00:11:35.100]  1997年的NBA決賽
[00:11:35.100 --> 00:11:37.900]  最後一場他們差兩分就贏
[00:11:37.900 --> 00:11:39.300]  臨休息的時候
[00:11:39.300 --> 00:11:44.100]  Michael Jordan就跟矮子Steve Kirk說
[00:11:44.100 --> 00:11:46.400]  稍後我出球一定給我
[00:11:46.400 --> 00:11:47.500]  有機會我會射
[00:11:47.500 --> 00:11:50.400]  但多數四五個人圍著我射不到
[00:11:50.400 --> 00:11:52.300]  當然四五個人圍著我射不到
[00:11:52.300 --> 00:11:53.800]  你站在罰球線等我
[00:11:53.800 --> 00:11:55.700]  我就回傳給你
[00:11:55.700 --> 00:11:56.700]  很好
[00:11:56.700 --> 00:11:59.400]  你記住準備
[00:11:59.400 --> 00:12:01.400]  我會準備的
[00:12:01.400 --> 00:12:03.900]  這個人一抓球真的一班人圍著他
[00:12:03.900 --> 00:12:07.200]  他回傳給罰球線的Steve Kirk
[00:12:07.200 --> 00:12:09.500]  一抓到一射入了
[00:12:09.500 --> 00:12:11.200]  就拿到總冠軍
[00:12:11.200 --> 00:12:15.900]  後來Steve Kirk離開了球員生涯
[00:12:15.900 --> 00:12:17.000]  很多年問他
[00:12:17.000 --> 00:12:19.100]  你人生裡最記得哪一球
[00:12:19.100 --> 00:12:21.100]  我就最記得這球
[00:12:21.100 --> 00:12:22.900]  一入就射了
[00:12:22.900 --> 00:12:25.200]  很多所謂小人物
[00:12:25.200 --> 00:12:27.000]  沒有人給他機會
[00:12:27.000 --> 00:12:28.800]  沒有機會發揮
[00:12:28.800 --> 00:12:31.400]  但當有機會發揮得好的時候
[00:12:31.400 --> 00:12:33.200]  他又很開心
[00:12:33.200 --> 00:12:35.600]  小人又很開心
[00:12:35.600 --> 00:12:39.300]  我想起大概兩年前倫敦的暴動
[00:12:39.300 --> 00:12:42.000]  倫敦暴動裡其中一幕報章說
[00:12:42.000 --> 00:12:45.300]  倫敦暴動的原因是很多暴動的年青人
[00:12:45.300 --> 00:12:46.900]  無所事事
[00:12:46.900 --> 00:12:50.100]  其中一個問題是他們沒有爸爸
[00:12:50.100 --> 00:12:51.900]  沒有爸爸在家
[00:12:51.900 --> 00:12:54.500]  沒有人去栽培他、提拔他
[00:12:54.500 --> 00:12:58.100]  他就發洩做一些互運的事情
[00:12:58.100 --> 00:13:00.300]  想起母親節和父親節
[00:13:00.300 --> 00:13:03.100]  都發覺和教會弟子節有關
[00:13:03.100 --> 00:13:06.200]  母親節創辦人的姐妹
[00:13:06.200 --> 00:13:08.800]  她的媽媽是一個牧師的女兒
[00:13:08.800 --> 00:13:11.900]  她的爸爸是一個牧師的兒子
[00:13:11.900 --> 00:13:14.600]  他們為了在南北戰爭的時候
[00:13:14.600 --> 00:13:16.500]  很多母親的艱難
[00:13:16.500 --> 00:13:17.900]  推行這個母親節
[00:13:17.900 --> 00:13:19.400]  鼓勵姐妹們
[00:13:19.400 --> 00:13:21.400]  你的崗位是重要的
[00:13:21.400 --> 00:13:23.300]  母親的崗位是重要的
[00:13:23.300 --> 00:13:24.800]  實人要珍惜的
[00:13:24.800 --> 00:13:27.300]  就舉行這個母親節
[00:13:27.300 --> 00:13:31.700]  後來又遇到一位姐妹叫多特夫人
[00:13:31.700 --> 00:13:33.800]  她回到教會聽到講到
[00:13:33.800 --> 00:13:37.400]  講到母親的重要性、崗位
[00:13:37.400 --> 00:13:39.500]  但她想起自己的爸爸
[00:13:39.500 --> 00:13:43.800]  因為她的媽媽在生她最小的小朋友
[00:13:43.800 --> 00:13:45.400]  或者小朋友或者妹妹的時候
[00:13:45.400 --> 00:13:46.700]  就難產
[00:13:46.700 --> 00:13:48.300]  媽媽就過身
[00:13:48.300 --> 00:13:52.100]  留下六個兄弟姐妹給爸爸養
[00:13:52.100 --> 00:13:53.500]  爸爸沒有再結婚
[00:13:53.500 --> 00:13:56.100]  就這樣養大她六個兄弟姐妹
[00:13:56.100 --> 00:13:57.900]  她看到爸爸的忠心
[00:13:57.900 --> 00:13:59.600]  看到爸爸的辛勞
[00:13:59.600 --> 00:14:02.700]  爸爸捱到病、捱到死
[00:14:02.700 --> 00:14:05.700]  她說這世界不單止有媽媽要進崗位
[00:14:05.700 --> 00:14:07.700]  要珍惜我們的爸爸
[00:14:07.700 --> 00:14:09.500]  所以跟她牧師聊天
[00:14:09.500 --> 00:14:11.800]  就推行這個父親節
[00:14:11.800 --> 00:14:12.900]  所以奇妙的是
[00:14:12.900 --> 00:14:15.000]  基督徒很珍惜每一個崗位
[00:14:15.000 --> 00:14:16.400]  珍惜母親
[00:14:16.400 --> 00:14:19.000]  亦珍惜父親
[00:14:19.000 --> 00:14:21.800]  保羅亦珍惜他身邊的同工
[00:14:21.800 --> 00:14:24.800]  珍惜其他基督的僕人
[00:14:24.800 --> 00:14:27.500]  我們懂得有沒有珍惜其他人的服侍
[00:14:27.500 --> 00:14:30.300]  亦懂得珍惜自己的崗位
[00:14:30.300 --> 00:14:32.300]  保羅講完提摩太之後
[00:14:32.300 --> 00:14:35.400]  又有很長的篇幅講到二巴佛提
[00:14:35.400 --> 00:14:37.400]  保羅其中一個很優美的質素就是
[00:14:37.400 --> 00:14:40.900]  他尊重慰煮奴婦的弟兄姊妹
[00:14:40.900 --> 00:14:42.600]  他特別敬重那些
[00:14:42.600 --> 00:14:44.700]  好像很卑微、沒有人留意
[00:14:44.700 --> 00:14:47.500]  但有忠心服侍主的弟兄姊妹
[00:14:47.500 --> 00:14:49.900]  我們看第二章第25節
[00:14:49.900 --> 00:14:51.300]  我們一起讀
[00:14:51.300 --> 00:14:56.800]  然而我想必須打敗二巴佛提到你們那裡
[00:14:56.800 --> 00:14:58.600]  他是我的兄弟
[00:14:58.600 --> 00:15:00.500]  與我一同做工
[00:15:00.500 --> 00:15:02.000]  一同當兵
[00:15:02.000 --> 00:15:04.300]  是你們所差遣的
[00:15:04.300 --> 00:15:06.800]  也是供給我需要的
[00:15:06.800 --> 00:15:08.000]  我們看回上一段
[00:15:08.000 --> 00:15:10.300]  他形容二巴佛提是
[00:15:10.300 --> 00:15:12.000]  我的兄弟
[00:15:12.000 --> 00:15:13.700]  我的同工
[00:15:13.700 --> 00:15:16.000]  我的戰友
[00:15:16.000 --> 00:15:17.300]  這裏講到三個
[00:15:17.300 --> 00:15:18.700]  我的兄弟
[00:15:18.700 --> 00:15:19.500]  我的同工
[00:15:19.500 --> 00:15:21.000]  我的戰友
[00:15:21.000 --> 00:15:22.700]  這個二巴佛提是被
[00:15:22.700 --> 00:15:25.500]  菲律賓教會的差派去到羅馬
[00:15:25.500 --> 00:15:29.100]  探訪監獄裏面艱難的保羅
[00:15:29.100 --> 00:15:32.400]  可能帶少許錢去支援保羅的監獄需要
[00:15:32.400 --> 00:15:36.000]  可能親自服侍保羅一些起居的需要
[00:15:36.000 --> 00:15:38.700]  所以有人解釋可能兩種的背景
[00:15:38.700 --> 00:15:41.100]  一個背景可能出身有些錢的
[00:15:41.100 --> 00:15:43.000]  所以去到帶錢給保羅
[00:15:43.000 --> 00:15:44.100]  但一個講法就是
[00:15:44.100 --> 00:15:47.000]  可能二巴佛提相信出身比較基層的
[00:15:47.000 --> 00:15:48.300]  他帶了些錢去
[00:15:48.300 --> 00:15:49.900]  除了用錢幫保羅之外
[00:15:49.900 --> 00:15:52.600]  就親自用手、用他的能力去服侍保羅
[00:15:52.600 --> 00:15:54.600]  幫助這個墓者
[00:15:54.600 --> 00:15:55.600]  無論如何
[00:15:55.600 --> 00:15:57.800]  這個二巴佛提後來就病了
