
[00:00:00.000 --> 00:00:01.880]  朋友們早安
[00:01:48.960 --> 00:01:51.520]  但是神紀念他們
[00:01:51.520 --> 00:01:54.760]  神說以色列民你們的呼求
[00:01:54.760 --> 00:01:56.320]  你們的哀痛
[00:01:56.320 --> 00:01:58.040]  你們的哀哭
[00:01:58.040 --> 00:02:00.400]  我已經聽到了
[00:02:00.400 --> 00:02:02.600]  所以神紀念他們
[00:02:02.600 --> 00:02:05.200]  第三次我就講說
[00:02:05.200 --> 00:02:08.080]  摩西他逃到曠野
[00:02:08.080 --> 00:02:11.480]  他放羊放了四十年
[00:02:11.480 --> 00:02:14.120]  所以他現在八十歲的時候
[00:02:14.120 --> 00:02:16.840]  神來呼召他
[00:02:16.840 --> 00:02:19.280]  所以這都是蒙昭的人
[00:02:19.280 --> 00:02:22.120]  挫埃及的人都是蒙昭的人
[00:02:22.120 --> 00:02:25.480]  而摩西是一個帶頭的人
[00:02:25.480 --> 00:02:26.640]  您知道嗎
[00:02:26.640 --> 00:02:28.480]  我們的生命中
[00:02:28.480 --> 00:02:30.960]  有許多困苦患難
[00:02:30.960 --> 00:02:33.600]  甚至於我們會受到許多的壓迫
[00:02:33.600 --> 00:02:36.200]  會有許多的不如意的事情
[00:02:36.200 --> 00:02:38.360]  我常常喜歡這麼講
[00:02:38.360 --> 00:02:41.120]  假如你今天住在城裡面
[00:02:41.120 --> 00:02:44.160]  人家要把你趕出城
[00:02:44.160 --> 00:02:46.400]  好吧 走就走吧
[00:02:46.400 --> 00:02:50.040]  但是你不要苦哈哈
[00:02:50.040 --> 00:02:52.600]  不要憂愁滿面的走
[00:02:52.600 --> 00:02:53.600]  我跟你講
[00:02:53.600 --> 00:02:57.040]  你就跑到那個出城的隊伍的前面
[00:02:57.040 --> 00:02:59.160]  好像你帶隊出城一樣
[00:02:59.160 --> 00:03:00.040]  好不好
[00:03:00.040 --> 00:03:01.240]  讚美神
[00:03:01.240 --> 00:03:04.880]  這是因為我們有神與我們同在
[00:03:04.880 --> 00:03:07.200]  讓我們把它當作是神
[00:03:07.200 --> 00:03:09.960]  要帶我們去一個更好的地方
[00:03:09.960 --> 00:03:12.360]  Hallelujah 讚美神
[00:03:12.360 --> 00:03:15.640]  耶和華神在荊棘火焰中
[00:03:15.640 --> 00:03:18.000]  向摩西顯現
[00:03:18.000 --> 00:03:21.080]  摩西說我是一個笨口拙舌的人
[00:03:21.080 --> 00:03:24.080]  耶和華神再三的抱怨他
[00:03:24.080 --> 00:03:25.880]  就是撫慰他
[00:03:25.880 --> 00:03:27.280]  再三的安慰他
[00:03:27.280 --> 00:03:28.800]  最後很生氣了
[00:03:28.800 --> 00:03:30.280]  勉強的答應
[00:03:30.280 --> 00:03:31.800]  Hallelujah
[00:03:31.800 --> 00:03:34.080]  但是神一路帶領他
[00:03:34.080 --> 00:03:37.240]  一個八十歲的老人
[00:03:37.240 --> 00:03:39.520]  他再三的推遲
[00:03:39.520 --> 00:03:42.560]  所以神再三的保證他
[00:03:42.560 --> 00:03:45.640]  好像他受的不是兒子的心
[00:03:45.640 --> 00:03:47.840]  好像他受的是奴僕的心
[00:03:47.840 --> 00:03:49.120]  所以他恐懼
[00:03:49.120 --> 00:03:50.640]  他害怕
[00:03:50.640 --> 00:03:54.320]  今天我真的要來講是從第九章開始
[00:03:54.320 --> 00:03:56.800]  要講埃及實齋
[00:03:56.800 --> 00:03:59.320]  我們要有什麼樣的省思
[00:03:59.320 --> 00:04:02.680]  我們要怎麼樣來面對它
[00:04:02.680 --> 00:04:04.120]  讓我們來一起來
[00:04:04.120 --> 00:04:05.600]  把你週報拿起來
[00:04:05.600 --> 00:04:07.800]  看看那實齋是什麼齋
[00:04:07.800 --> 00:04:11.200]  我們就一起來把那實齋念一下好不好
[00:04:11.200 --> 00:04:12.840]  血齋
[00:04:12.840 --> 00:04:13.800]  蛙齋
[00:04:13.800 --> 00:04:14.720]  蛇齋
[00:04:14.720 --> 00:04:15.680]  銀齋
[00:04:15.680 --> 00:04:16.720]  鬚齋
[00:04:16.720 --> 00:04:17.720]  蒼齋
[00:04:17.720 --> 00:04:18.720]  袍齋
[00:04:18.720 --> 00:04:19.680]  黃齋
[00:04:19.680 --> 00:04:20.560]  黑暗齋
[00:04:20.560 --> 00:04:23.320]  滅長子之齋
[00:04:23.320 --> 00:04:24.560]  讓我們低頭禱告
[00:04:24.560 --> 00:04:25.840]  阿爸父
[00:04:25.840 --> 00:04:26.560]  我感謝你
[00:04:26.560 --> 00:04:27.960]  我讚美你
[00:04:27.960 --> 00:04:31.640]  因為你是仍然坐寶座的羔羊
[00:04:31.640 --> 00:04:35.160]  你是那厚持人以恩典祝福的神
[00:04:35.160 --> 00:04:37.200]  我們來到你的面前
[00:04:37.200 --> 00:04:39.320]  求神悅納我們
[00:04:39.320 --> 00:04:41.800]  求神不要掩面不看我們
[00:04:41.800 --> 00:04:45.240]  求神赦免我們的罪孽過犯
[00:04:45.240 --> 00:04:48.880]  求神免去我們的災禍
[00:04:48.880 --> 00:04:52.040]  讓我們從埃及人受的十個災
[00:04:52.040 --> 00:04:54.320]  來成為我們的借鏡
[00:04:54.320 --> 00:04:57.520]  禱告是奉主耶穌基督的名
[00:04:57.520 --> 00:04:59.280]  阿們
[00:04:59.280 --> 00:05:03.000]  在過去我們如果按照摩西來分的話
[00:05:03.000 --> 00:05:07.200]  整個初埃及記就是三個四十年不是嗎
[00:05:07.200 --> 00:05:10.680]  第一個四十年他在埃及的宮中長大
[00:05:10.680 --> 00:05:12.520]  他是一個王子
[00:05:12.520 --> 00:05:14.720]  他是什麼都能
[00:05:14.720 --> 00:05:17.960]  第二個四十年他在曠野放羊
[00:05:17.960 --> 00:05:22.040]  他已經成為一個什麼都不會的人了
[00:05:22.040 --> 00:05:25.280]  第三個四十年神呼召他出來
[00:05:25.280 --> 00:05:29.080]  帶以色列百姓出埃及入曠野
[00:05:29.080 --> 00:05:32.880]  甚至最後下到迦南平原
[00:05:32.880 --> 00:05:37.040]  他親身經歷到神的大難
[00:05:37.040 --> 00:05:41.400]  但是初埃及記有許多種不同的分段法
[00:05:41.400 --> 00:05:44.400]  你可以以地點來分段
[00:05:44.400 --> 00:05:46.680]  第一章到第十三章
[00:05:46.680 --> 00:05:50.440]  他講的是在埃及地
[00:05:50.440 --> 00:05:55.000]  從第十三章後半到第十八章
[00:05:55.000 --> 00:05:58.000]  他講的是在曠野地
[00:05:58.000 --> 00:06:01.440]  最後從十九章到第四十章
[00:06:01.440 --> 00:06:04.600]  他是講的在西乃半島
[00:06:04.600 --> 00:06:07.800]  同時你也可以用重點用聚焦
[00:06:07.800 --> 00:06:09.600]  來把它分段
[00:06:09.600 --> 00:06:11.640]  從一到十八章
[00:06:11.640 --> 00:06:14.680]  他講的是說神拯救
[00:06:14.680 --> 00:06:17.200]  神第一次叫以色列人說
[00:06:17.200 --> 00:06:18.960]  我的百姓
[00:06:18.960 --> 00:06:21.360]  My people
[00:06:21.360 --> 00:06:22.440]  My son
[00:06:22.440 --> 00:06:23.960]  My daughter
[00:06:23.960 --> 00:06:25.320]  這是我們的神
[00:06:25.320 --> 00:06:26.360]  Hallelujah
[00:06:26.360 --> 00:06:28.280]  所以我常常說我們信基督教
[00:06:28.280 --> 00:06:29.920]  不是信一個宗教
[00:06:29.920 --> 00:06:32.080]  我們是跟祂建立一個關係
[00:06:32.080 --> 00:06:34.200]  一個relationship
[00:06:34.200 --> 00:06:36.440]  十九章到二十四章
[00:06:36.440 --> 00:06:39.120]  是神賜律法
[00:06:39.120 --> 00:06:41.240]  要我們成聖
[00:06:41.240 --> 00:06:42.480]  是吧
[00:06:42.480 --> 00:06:44.200]  如果神不說不可殺人
[00:06:44.200 --> 00:06:46.720]  我還不知道我殺人犯了法
[00:06:46.720 --> 00:06:48.120]  神不說不可偷竊
[00:06:48.120 --> 00:06:51.040]  我還不知道我偷雞摸狗是犯了法
[00:06:51.040 --> 00:06:52.920]  神不說不可拜偶像
[00:06:52.920 --> 00:06:55.240]  我還不知道我拜了偶像
[00:06:55.240 --> 00:06:56.600]  包括金錢
[00:06:56.600 --> 00:06:59.040]  神不說不可不守安息日
[00:06:59.040 --> 00:07:02.800]  我還不知道說我禮拜天不可以不來教會
[00:07:02.800 --> 00:07:04.520]  是犯了神的律法
[00:07:04.520 --> 00:07:08.880]  所以賜律法是要讓我們成聖
[00:07:08.880 --> 00:07:11.560]  我常常喜歡講Bible是什麼
[00:07:11.560 --> 00:07:13.480]  B-I-B-L-E
[00:07:13.480 --> 00:07:17.280]  Basic Instruction Before Leaving Earth
[00:07:17.280 --> 00:07:20.080]  在你離開世界之前
[00:07:20.080 --> 00:07:23.360]  你要學習的基礎的法則
[00:07:23.360 --> 00:07:26.160]  這樣子有一天你上了天堂的時候
[00:07:26.160 --> 00:07:27.680]  你才不會發現
[00:07:27.680 --> 00:07:29.600]  哎呦格格不入
[00:07:29.600 --> 00:07:33.120]  英文講會有Culture Shock
[00:07:33.120 --> 00:07:36.600]  你在他們的文化習俗都不同
[00:07:36.600 --> 00:07:38.800]  哎呦我怎麼看到Tony那麼高興
[00:07:38.800 --> 00:07:40.680]  在天上擦星星
[00:07:40.680 --> 00:07:42.680]  我怎麼一點趣味都沒有
[00:07:42.680 --> 00:07:44.600]  我怎麼看到Jojo
[00:07:44.600 --> 00:07:46.200]  我在那邊大吃大喝
[00:07:46.200 --> 00:07:47.320]  也不肥也不胖
[00:07:47.320 --> 00:07:48.280]  也不會有心臟病
[00:07:48.280 --> 00:07:49.920]  也不會有高血壓
[00:07:49.920 --> 00:07:51.840]  哇真是我怎麼搞的
[00:07:51.840 --> 00:07:53.600]  我就一點都不敢吃
[00:07:53.600 --> 00:07:55.280]  只敢吃青菜
[00:07:55.280 --> 00:07:57.160]  只敢吃草
[00:07:57.160 --> 00:07:57.720]  是不是
[00:07:57.720 --> 00:08:00.920]  我怎麼看到范伯在上面箭步如飛
[00:08:00.920 --> 00:08:02.400]  不是以前看他好像
[00:08:02.400 --> 00:08:04.800]  走路都怕踩到螞蟻的樣子
[00:08:04.800 --> 00:08:08.120]  但是我們在天上
[00:08:08.120 --> 00:08:10.600]  真的是美得不得好
[00:08:10.600 --> 00:08:12.720]  二十五章到四十章
[00:08:12.720 --> 00:08:16.440]  神下旨要建會墓
[00:08:16.440 --> 00:08:18.000]  什麼叫建會墓
[00:08:18.000 --> 00:08:19.360]  就是建教會
[00:08:19.360 --> 00:08:21.440]  就是要得榮耀
[00:08:21.440 --> 00:08:24.560]  如果我們這麼來分段的話
[00:08:24.560 --> 00:08:26.200]  今天我要來講
[00:08:26.200 --> 00:08:30.000]  我們在埃及地那施災
[00:08:30.000 --> 00:08:31.960]  到底是怎麼回事
[00:08:31.960 --> 00:08:34.080]  剛才我已經講過
[00:08:34.080 --> 00:08:37.560]  尼羅河的水變成血災
[00:08:37.560 --> 00:08:39.800]  青蛙氾濫
[00:08:39.800 --> 00:08:43.040]  甚至於上了百姓的屋頂
[00:08:43.040 --> 00:08:45.200]  上了百姓的薄面盆
[00:08:45.200 --> 00:08:47.000]  上了百姓的床
[00:08:47.000 --> 00:08:50.440]  氾濫到這個地步是怎麼回事
[00:08:50.440 --> 00:08:52.320]  還有蛇子災
[00:08:52.320 --> 00:08:55.240]  養得不得了這個災
[00:08:55.240 --> 00:08:57.160]  蚊蠅成災
[00:08:57.160 --> 00:09:00.280]  還有畜牧的疫情
[00:09:00.280 --> 00:09:01.760]  還有蒼災
[00:09:01.760 --> 00:09:03.440]  渾身長了爛蒼
[00:09:03.440 --> 00:09:04.760]  還有蚶災
[00:09:04.760 --> 00:09:06.000]  下冰暴
[00:09:06.000 --> 00:09:07.520]  還有蝗蟲災
[00:09:07.520 --> 00:09:09.320]  還有大地黑暗
[00:09:09.320 --> 00:09:11.360]  還有長子被殺
[00:09:11.360 --> 00:09:12.720]  為什麼
[00:09:12.720 --> 00:09:13.320]  你知道嗎
[00:09:13.320 --> 00:09:14.760]  有一個科學家
[00:09:14.760 --> 00:09:17.480]  他不相信這麼事情怎麼可能
[00:09:17.480 --> 00:09:20.760]  這個是神的大能的手這麼厲害呢
[00:09:20.760 --> 00:09:24.920]  他說這四災都有合理的解釋
[00:09:24.920 --> 00:09:29.040]  他說尼羅河的水變成血
[00:09:29.040 --> 00:09:30.480]  可能是Aninio
[00:09:30.480 --> 00:09:32.600]  是聖嬰現象
[00:09:32.600 --> 00:09:34.080]  聖嬰現象呢
[00:09:34.080 --> 00:09:38.000]  結果河水裡面就長了溝邊灶
[00:09:38.000 --> 00:09:39.760]  一種灶類
[00:09:39.760 --> 00:09:42.760]  這個灶類本身是紅色的
[00:09:42.760 --> 00:09:46.040]  還會釋放出有毒的物質
[00:09:46.040 --> 00:09:48.040]  毒的氣體來
[00:09:48.040 --> 00:09:51.400]  結果整個河水變成紅了
[00:09:51.400 --> 00:09:53.480]  河裡的魚死了
[00:09:53.480 --> 00:09:56.360]  河也腥臭了
[00:09:56.360 --> 00:09:58.480]  他說蛙災是因為
[00:09:58.480 --> 00:10:01.640]  河裡的水都有了毒了
[00:10:01.640 --> 00:10:03.160]  吃青蛙
[00:10:03.160 --> 00:10:06.280]  吃蝌蚪那個魚都死掉了
[00:10:06.280 --> 00:10:07.560]  所以怎麼樣
[00:10:07.560 --> 00:10:10.600]  蛙類越長越多
[00:10:10.600 --> 00:10:12.960]  所以青蛙就氾濫成災了
[00:10:12.960 --> 00:10:15.480]  通通跑到路上來了
[00:10:15.480 --> 00:10:17.040]  青蛙成千上萬的
[00:10:17.040 --> 00:10:17.840]  聖經說
[00:10:17.840 --> 00:10:19.240]  跑上人的屋頂
[00:10:19.240 --> 00:10:20.480]  跑進皇宮
[00:10:20.480 --> 00:10:21.880]  上了人的路子
[00:10:21.880 --> 00:10:25.440]  還有床塌 床墊等等
[00:10:25.440 --> 00:10:27.680]  青蛙是吃昆蟲的
[00:10:27.680 --> 00:10:28.640]  吃跳蚤的
[00:10:28.640 --> 00:10:29.520]  吃蛇子的
[00:10:29.520 --> 00:10:31.360]  吃小蟲的
[00:10:31.360 --> 00:10:34.160]  青蛙後來也都死光了
[00:10:34.160 --> 00:10:35.160]  不是嗎
[00:10:35.160 --> 00:10:37.360]  所以蚊子蛇子跳蚤
[00:10:37.360 --> 00:10:38.680]  大量的繁殖
[00:10:38.680 --> 00:10:39.960]  魚也死光了
[00:10:39.960 --> 00:10:41.600]  所以這些都開始多了
[00:10:41.600 --> 00:10:43.080]  開始咬人了
[00:10:43.080 --> 00:10:45.240]  結果在人的身上
[00:10:45.240 --> 00:10:47.200]  還有在牲畜的身上
[00:10:47.200 --> 00:10:50.680]  都長了蛇子
[00:10:50.680 --> 00:10:53.720]  長蛇子我不知道你有沒有碰過這種事情
[00:10:53.720 --> 00:10:55.600]  很癢的
[00:10:55.600 --> 00:10:57.440]  聖經裡面還有另外一個例子
[00:10:57.440 --> 00:10:59.320]  是約伯
[00:10:59.320 --> 00:11:00.880]  約伯殺了摩格斯
[00:11:00.880 --> 00:11:04.880]  他身上長了浪蒼絨包
[00:11:04.880 --> 00:11:07.240]  那個就是跟被蛇子咬
[00:11:07.240 --> 00:11:11.000]  咬到潰爛的樣子一樣
[00:11:11.000 --> 00:11:13.720]  約伯就坐在灰爐中
[00:11:13.720 --> 00:11:16.480]  拿瓦片刮
[00:11:16.480 --> 00:11:17.760]  刮得他太太都說
[00:11:17.760 --> 00:11:20.800]  約伯你乾脆棄絕神
[00:11:20.800 --> 00:11:22.400]  你去死吧
[00:11:22.400 --> 00:11:24.120]  看你這麼痛苦
[00:11:24.120 --> 00:11:26.840]  所以蛇子抓到潰爛
[00:11:26.840 --> 00:11:29.120]  也是不太好過的
[00:11:29.120 --> 00:11:32.400]  到處都是屍臭腐爛
[00:11:32.400 --> 00:11:34.040]  什麼最多
[00:11:34.040 --> 00:11:35.600]  蒼蠅最多了
[00:11:35.600 --> 00:11:38.960]  所以蒼蠅也成了災
[00:11:38.960 --> 00:11:40.400]  有一種馬蠅
[00:11:40.400 --> 00:11:42.720]  比平常蒼蠅大
[00:11:42.720 --> 00:11:45.800]  我們家裡面的小蒼蠅只敢盯飯食
[00:11:45.800 --> 00:11:47.800]  但是那個馬蠅專門盯馬
[00:11:47.800 --> 00:11:50.080]  所以神也很幽默
[00:11:50.080 --> 00:11:51.800]  你去看牛跟馬
[00:11:51.800 --> 00:11:54.120]  牠們的耳朵會這樣抖的
[00:11:54.120 --> 00:11:57.080]  牠的尾巴也會像個扇子一樣
[00:11:57.080 --> 00:11:59.280]  身上有蒼蠅有馬蠅的時候
[00:11:59.280 --> 00:12:00.400]  牠就會來打
[00:12:00.400 --> 00:12:03.840]  尤其是那個馬牠會
[00:12:03.840 --> 00:12:06.840]  然後牠那個尾巴這樣
[00:12:06.840 --> 00:12:08.360]  好像那個黑人的酋長
[00:12:08.360 --> 00:12:12.480]  拿個那個馬尾巴這樣打三蚊子一樣
[00:12:12.480 --> 00:12:15.040]  所以蒼蠅也成了災
[00:12:15.040 --> 00:12:16.240]  你知道
[00:12:16.240 --> 00:12:18.800]  那麼就是因為又有蒼蠅
[00:12:18.800 --> 00:12:21.440]  又有蛇子又有跳蚤
[00:12:21.440 --> 00:12:24.600]  所以傳染病給許多人
[00:12:24.600 --> 00:12:27.880]  所以牲畜也長了瘟疫
[00:12:27.880 --> 00:12:29.080]  所以我們今天如果說
[00:12:29.080 --> 00:12:31.280]  你說有口蹄疫
[00:12:31.280 --> 00:12:33.600]  你說有風流症
[00:12:33.600 --> 00:12:35.400]  你說有積瘟
[00:12:35.400 --> 00:12:37.360]  你說有禽流感
[00:12:37.360 --> 00:12:40.760]  天下沒有新鮮事
[00:12:40.760 --> 00:12:43.800]  在幾千年前就已經發生了
[00:12:43.800 --> 00:12:45.160]  出一隻災
[00:12:45.160 --> 00:12:49.520]  在整個埃及地都被感染到了
[00:12:49.520 --> 00:12:50.480]  然後呢
[00:12:50.480 --> 00:12:51.800]  艙災
[00:12:51.800 --> 00:12:54.320]  就是說身上都是長了爛艙
[00:12:54.320 --> 00:12:55.360]  膿包
[00:12:55.360 --> 00:12:59.560]  所以也給許多的人都受到病患
[00:12:59.560 --> 00:13:00.920]  都流膿
[00:13:00.920 --> 00:13:02.120]  頭發燒
[00:13:02.120 --> 00:13:05.400]  這有沒有像登革熱被蚊子叮了一樣
[00:13:05.400 --> 00:13:07.400]  所以也沒有新鮮的
[00:13:07.400 --> 00:13:08.680]  袍災
[00:13:08.680 --> 00:13:11.560]  天上冰雹掉下來
[00:13:11.560 --> 00:13:15.440]  那麼這個他說是聲音現象
[00:13:15.440 --> 00:13:16.680]  氣候變化
[00:13:16.680 --> 00:13:19.040]  氣候反常的緣故
[00:13:19.040 --> 00:13:20.160]  那個聖經上面說
[00:13:20.160 --> 00:13:22.000]  自從埃及開國以來
[00:13:22.000 --> 00:13:26.000]  從來沒有這樣大的冰雹發生過
[00:13:26.000 --> 00:13:30.080]  其實在1997年以色列也有發生過一次
[00:13:30.080 --> 00:13:32.320]  那個嚇得冰雹跟個鵝卵石
[00:13:32.320 --> 00:13:34.120]  跟個雞蛋一樣這麼大
[00:13:34.120 --> 00:13:35.160]  打下來
[00:13:35.160 --> 00:13:36.600]  車子停在外面
[00:13:36.600 --> 00:13:39.440]  那個玻璃窗都會被打破
[00:13:39.440 --> 00:13:41.640]  然後蝗災
[00:13:41.640 --> 00:13:43.280]  青蛙死光了
[00:13:43.280 --> 00:13:45.160]  這些魚也死光了
[00:13:45.160 --> 00:13:47.640]  鳥也受到很多影響的時候
[00:13:47.640 --> 00:13:49.440]  蝗蟲肆虐
[00:13:49.440 --> 00:13:52.840]  蝗蟲出來的時候就開始昏天暗地的
[00:13:52.840 --> 00:13:56.160]  然後把你的作物全部吃了光光
[00:13:56.160 --> 00:13:57.360]  不是嗎
[00:13:57.360 --> 00:13:58.840]  哈雷諾亞
[00:13:58.840 --> 00:14:01.840]  跟著是黑暗之災
[00:14:01.840 --> 00:14:03.600]  黑暗之災他說呢
[00:14:03.600 --> 00:14:05.680]  有可能是日蝕
[00:14:05.680 --> 00:14:06.800]  但是你去看聖經
[00:14:06.800 --> 00:14:09.480]  他講說三天三夜
[00:14:09.480 --> 00:14:12.520]  據我們所知日蝕從來沒有三天三夜
[00:14:12.520 --> 00:14:14.960]  那不可能那麼久的啦
[00:14:14.960 --> 00:14:17.080]  所以不是日蝕
[00:14:17.080 --> 00:14:20.880]  他又講說有可能是火山灰
[00:14:20.880 --> 00:14:22.880]  遮天蔽日
[00:14:22.880 --> 00:14:26.520]  就好像黑暗之災一樣三天三夜
[00:14:26.520 --> 00:14:28.520]  但是人家專家去查考
[00:14:28.520 --> 00:14:32.080]  在埃及那個地方就沒有火山嘛
[00:14:32.080 --> 00:14:34.160]  怎麼可能有這回事呢
[00:14:34.160 --> 00:14:36.920]  所以最有可能黑暗之災呢
[00:14:36.920 --> 00:14:39.160]  是沙塵暴
[00:14:39.160 --> 00:14:41.160]  常常在中東
[00:14:41.160 --> 00:14:45.120]  在北非會發生的沙塵暴
[00:14:45.120 --> 00:14:46.680]  聽說現在在北京
[00:14:46.680 --> 00:14:49.360]  有的時候也會有這種事情不是嗎
[00:14:49.360 --> 00:14:51.120]  在東北的樹林都亂砍
[00:14:51.120 --> 00:14:52.040]  砍光了
[00:14:52.040 --> 00:14:56.480]  沙塵暴吹來的時候也是天昏地暗的不是嗎
[00:14:56.480 --> 00:14:59.800]  所以被當作是黑暗之災
[00:14:59.800 --> 00:15:02.920]  那最後一個就是滅長子之災
[00:15:02.920 --> 00:15:05.200]  那他的解釋就更棒
[00:15:05.200 --> 00:15:07.480]  這點是經典的解釋
[00:15:07.480 --> 00:15:10.600]  他說為什麼很多長子都死了呢
[00:15:10.600 --> 00:15:12.200]  你這樣子想想看
[00:15:12.200 --> 00:15:14.480]  受了這麼多的災難
[00:15:14.480 --> 00:15:17.760]  穀倉裡面也差不多沒有東西吃了
[00:15:17.760 --> 00:15:21.000]  而穀倉裡面也是滿了蒼蠅
[00:15:21.000 --> 00:15:21.960]  蚊子
[00:15:21.960 --> 00:15:22.920]  老鼠
[00:15:22.920 --> 00:15:23.960]  青蛙
[00:15:23.960 --> 00:15:24.800]  蛇
[00:15:24.800 --> 00:15:27.320]  還有一些腐爛的屍體
[00:15:27.320 --> 00:15:28.800]  你想想看
[00:15:28.800 --> 00:15:32.000]  誰進穀倉都不容易活的
[00:15:32.000 --> 00:15:33.520]  我以前在當兵的時候
[00:15:33.520 --> 00:15:34.840]  我是海軍
[00:15:34.840 --> 00:15:35.640]  一個火頭兵
[00:15:35.640 --> 00:15:38.000]  說他們要到軍艦下面的糧倉裡面
[00:15:38.000 --> 00:15:39.120]  去拿糧的時候
[00:15:39.120 --> 00:15:40.240]  拿米的時候
[00:15:40.240 --> 00:15:42.120]  拿麵的時候
[00:15:42.120 --> 00:15:45.440]  因為那個倉裡面是密不通風的
[00:15:45.440 --> 00:15:47.320]  那軍艦又老舊
[00:15:47.320 --> 00:15:50.160]  然後再加上不透氣
[00:15:50.160 --> 00:15:52.520]  所以那裡面有一股毒氣
[00:15:52.520 --> 00:15:53.760]  那些火頭軍說
[00:15:53.760 --> 00:15:55.800]  我們每次去拿的時候
[00:15:55.800 --> 00:15:57.320]  就站在那邊
[00:15:57.320 --> 00:15:58.560]  深呼吸一口氣
[00:15:58.560 --> 00:15:59.400]  然後衝進去
[00:15:59.400 --> 00:16:00.600]  趕快搬了再出來
[00:16:00.600 --> 00:16:02.760]  然後把艙門再關上
[00:16:02.760 --> 00:16:04.480]  所以真的一口氣
[00:16:04.480 --> 00:16:05.240]  喘不過來
[00:16:05.240 --> 00:16:06.640]  或者是摔了一跤
[00:16:06.640 --> 00:16:07.920]  來不及的話
[00:16:07.920 --> 00:16:10.000]  就死在裡面
[00:16:10.000 --> 00:16:11.040]  你知道嗎
[00:16:11.040 --> 00:16:13.160]  埃及人
[00:16:13.160 --> 00:16:16.640]  他們長子要拿雙份的
[00:16:16.640 --> 00:16:19.640]  不是說遺產死的時候才拿雙份
[00:16:19.640 --> 00:16:22.920]  活的時候他就可以吃雙份的
[00:16:22.920 --> 00:16:24.200]  大家吃一樣東西
[00:16:24.200 --> 00:16:25.920]  他可以吃雙份的
[00:16:25.920 --> 00:16:29.240]  所以那些五穀雜糧
[00:16:29.240 --> 00:16:31.120]  肉類或什麼
[00:16:31.120 --> 00:16:33.240]  都已經不甘不盡
[00:16:33.240 --> 00:16:34.680]  他吃雙份的
[00:16:34.680 --> 00:16:36.200]  死得快
[00:16:36.200 --> 00:16:40.280]  再加上這是長子的責任
[00:16:40.280 --> 00:16:43.320]  要去穀倉裡面去取糧
[00:16:43.320 --> 00:16:45.800]  你們知道他為什麼都有穀倉
[00:16:45.800 --> 00:16:47.840]  就是約瑟搞的
[00:16:47.840 --> 00:16:50.120]  約瑟那時候在法老王做宰相的時候
[00:16:50.120 --> 00:16:53.200]  他不是就是大建穀倉嗎
[00:16:53.200 --> 00:16:55.120]  不但是有國家的穀倉
[00:16:55.120 --> 00:16:57.040]  各家個人也都有穀倉
[00:16:57.040 --> 00:16:59.600]  趁著豐收的時候拼命囤積
[00:16:59.600 --> 00:17:00.920]  不夠的時候就拿出來用
