
[00:00:00.000 --> 00:00:03.000]  那個星期 大家也知道
[00:03:18.320 --> 00:03:21.320]  故意等第四天才去
[00:03:21.320 --> 00:03:23.320]  故意拖延
[00:03:23.320 --> 00:03:26.320]  當然我們最後就明白上帝的意思
[00:03:26.320 --> 00:03:28.320]  但是馬大馬尼亞
[00:03:28.320 --> 00:03:29.320]  他們絕對不會明白
[00:03:29.320 --> 00:03:31.320]  像我們這樣有時候祈禱
[00:03:31.320 --> 00:03:33.320]  上帝不馬上回答我們
[00:03:33.320 --> 00:03:37.320]  我們也不明白為什麼上帝要拖延
[00:03:37.320 --> 00:03:40.320]  但是耶穌有祂的心意在當中
[00:03:40.320 --> 00:03:42.320]  拉撒路就真的死了
[00:03:42.320 --> 00:03:44.320]  耶穌不去
[00:03:44.320 --> 00:03:46.320]  死了之後
[00:03:46.320 --> 00:03:48.320]  猶太人就一起來和祂們哭
[00:03:48.320 --> 00:03:53.320]  一段很愁雲慘霧的時刻
[00:03:53.320 --> 00:03:55.320]  接著耶穌就說
[00:03:55.320 --> 00:03:56.320]  去到第四天了
[00:03:56.320 --> 00:03:58.320]  耶穌說我們出發去吧
[00:03:58.320 --> 00:04:00.320]  那些門徒就覺得
[00:04:00.320 --> 00:04:03.320]  人家都死了
[00:04:03.320 --> 00:04:04.320]  都臭了
[00:04:04.320 --> 00:04:05.320]  還去搞什麼鬼
[00:04:05.320 --> 00:04:07.320]  因為那些門徒覺得
[00:04:07.320 --> 00:04:09.320]  大家記得上次我分享過
[00:04:09.320 --> 00:04:12.320]  五平二裕的神蹟
[00:04:12.320 --> 00:04:14.320]  耶穌做完神蹟之後
[00:04:14.320 --> 00:04:17.320]  猶太人開始想殺死祂
[00:04:17.320 --> 00:04:19.320]  所以門徒就說
[00:04:19.320 --> 00:04:21.320]  這麼危險還走出去
[00:04:21.320 --> 00:04:23.320]  猶太人要殺你
[00:04:23.320 --> 00:04:25.320]  馬大馬尼亞馬上說
[00:04:25.320 --> 00:04:27.320]  如果你留意之前的記載
[00:04:27.320 --> 00:04:28.320]  馬大馬尼亞就說
[00:04:28.320 --> 00:04:30.320]  一起死吧
[00:04:30.320 --> 00:04:32.320]  和拉撒路一起沒命
[00:04:32.320 --> 00:04:34.320]  門徒就覺得
[00:04:34.320 --> 00:04:38.320]  不要再公開做這麼多事
[00:04:38.320 --> 00:04:40.320]  但耶穌就說我要去
[00:04:40.320 --> 00:04:43.320]  因為我要去有一個很重要的訊息
[00:04:43.320 --> 00:04:46.320]  帶給每一個人
[00:04:46.320 --> 00:04:50.320]  這整個拉撒路復活的故事
[00:04:50.320 --> 00:04:52.320]  大家都很熟悉
[00:04:52.320 --> 00:04:53.320]  但更重要的是
[00:04:53.320 --> 00:04:55.320]  耶穌藉著這次的神蹟帶給我們看
[00:04:55.320 --> 00:04:57.320]  一個很重要的宣稱
[00:04:57.320 --> 00:04:58.320]  復活在我
[00:04:58.320 --> 00:05:00.320]  生命也在我
[00:05:00.320 --> 00:05:02.320]  我不知道弟兄姊妹
[00:05:02.320 --> 00:05:05.320]  你應該有機會去過
[00:05:05.320 --> 00:05:07.320]  不同的安息禮
[00:05:07.320 --> 00:05:09.320]  我不知道在安息禮裡
[00:05:09.320 --> 00:05:11.320]  你有沒有聽過一個牧師
[00:05:11.320 --> 00:05:13.320]  有這樣的宣稱
[00:05:13.320 --> 00:05:15.320]  你知道陳牧師
[00:05:15.320 --> 00:05:17.320]  經常主持安息禮
[00:05:17.320 --> 00:05:19.320]  我們會點的
[00:05:19.320 --> 00:05:23.320]  安息禮的專業顧問
[00:05:23.320 --> 00:05:25.320]  他很有心
[00:05:25.320 --> 00:05:27.320]  去服侍這班
[00:05:27.320 --> 00:05:29.320]  愛童當中的弟兄姊妹
[00:05:29.320 --> 00:05:31.320]  你有沒有聽過陳牧師
[00:05:31.320 --> 00:05:33.320]  在安息禮裡
[00:05:33.320 --> 00:05:35.320]  一出場就說
[00:05:35.320 --> 00:05:37.320]  復活在我 生命也在我
[00:05:37.320 --> 00:05:39.320]  信我的人
[00:05:39.320 --> 00:05:41.320]  雖然死了 也被復活
[00:05:41.320 --> 00:05:45.320]  你覺得他是不是傻的呢?
[00:05:45.320 --> 00:05:47.320]  是不是說這些說話
[00:05:47.320 --> 00:05:49.320]  是不是癡癡的呢?
[00:05:49.320 --> 00:05:51.320]  耶穌去到
[00:05:51.320 --> 00:05:52.320]  向他們宣稱這句話
[00:05:52.320 --> 00:05:54.320]  那些人會有什麼感覺呢?
[00:05:54.320 --> 00:05:57.320]  我們來看看耶穌宣稱這句話
[00:05:57.320 --> 00:05:59.320]  有什麼重要的意思
[00:05:59.320 --> 00:06:01.320]  第一件事就是
[00:06:01.320 --> 00:06:02.320]  耶穌這句話
[00:06:02.320 --> 00:06:05.320]  給我們每一個人一個很重要的盼望
[00:06:05.320 --> 00:06:06.320]  他告訴我們
[00:06:06.320 --> 00:06:08.320]  復活在我 生命也在我
[00:06:08.320 --> 00:06:10.320]  信我的人 雖然死了
[00:06:10.320 --> 00:06:12.320]  也被復活
[00:06:12.320 --> 00:06:14.320]  耶穌說
[00:06:14.320 --> 00:06:15.320]  隨後就對他們說
[00:06:15.320 --> 00:06:16.320]  我的朋友拉上碎了
[00:06:16.320 --> 00:06:18.320]  我去叫醒他們
[00:06:18.320 --> 00:06:20.320]  那些門徒就說
[00:06:20.320 --> 00:06:22.320]  如果他真的碎了就好了
[00:06:22.320 --> 00:06:24.320]  原來在聖經裡
[00:06:24.320 --> 00:06:27.320]  希臘文有很多特別的字
[00:06:27.320 --> 00:06:29.320]  希臘文死的字
[00:06:29.320 --> 00:06:32.320]  在新約裡面用了二百多次
[00:06:32.320 --> 00:06:34.320]  但是有一個字
[00:06:34.320 --> 00:06:35.320]  另外一個字
[00:06:35.320 --> 00:06:36.320]  真的是睡覺的碎字
[00:06:36.320 --> 00:06:38.320]  但是現在這裡用的碎字
[00:06:38.320 --> 00:06:40.320]  只是出現了十六次
[00:06:40.320 --> 00:06:42.320]  這個碎字在希臘文裡面
[00:06:42.320 --> 00:06:45.320]  是指一些人去表達
[00:06:45.320 --> 00:06:47.320]  一些死了的人
[00:06:47.320 --> 00:06:49.320]  但是因為
[00:06:49.320 --> 00:06:52.320]  沒有意思去說
[00:06:52.320 --> 00:06:54.320]  死字
[00:06:54.320 --> 00:06:56.320]  覺得人死了
[00:06:56.320 --> 00:06:58.320]  我們不要說死了
[00:06:58.320 --> 00:07:01.320]  用另外一個字去形容
[00:07:01.320 --> 00:07:03.320]  我們中國人也很流行
[00:07:03.320 --> 00:07:05.320]  我們中國人不喜歡說死
[00:07:05.320 --> 00:07:07.320]  因為我小時候
[00:07:07.320 --> 00:07:09.320]  經常聽我爸媽說
[00:07:09.320 --> 00:07:11.320]  舅父 阿姨 姨媽
[00:07:11.320 --> 00:07:13.320]  都去了賣鹹鴨蛋
[00:07:13.320 --> 00:07:15.320]  回到鄉下賣鹹鴨蛋
[00:07:15.320 --> 00:07:17.320]  明年又聽到爸爸說
[00:07:17.320 --> 00:07:20.320]  菇長又回鄉下賣鹹鴨蛋
[00:07:20.320 --> 00:07:22.320]  於是我就經常說
[00:07:22.320 --> 00:07:24.320]  賣鹹鴨蛋是不是一門很好的生意
[00:07:24.320 --> 00:07:27.320]  為什麼每個親戚都回鄉下賣鹹鴨蛋
[00:07:27.320 --> 00:07:29.320]  原來中國人說
[00:07:29.320 --> 00:07:31.320]  回鄉下賣鹹鴨蛋
[00:07:31.320 --> 00:07:33.320]  就是死了的意思
[00:07:33.320 --> 00:07:35.320]  好像十月我回香港的時候
[00:07:35.320 --> 00:07:37.320]  跟舊同學聚會
[00:07:37.320 --> 00:07:40.320]  我問另外一個舊同學
[00:07:40.320 --> 00:07:42.320]  那個同學跟我說
[00:07:42.320 --> 00:07:44.320]  我說那個同學怎麼樣
[00:07:44.320 --> 00:07:46.320]  他說他走了
[00:07:46.320 --> 00:07:48.320]  這麼快走了 五十多歲
[00:07:48.320 --> 00:07:50.320]  我心想
[00:07:50.320 --> 00:07:52.320]  這麼快離世
[00:07:52.320 --> 00:07:54.320]  真是可惜
[00:07:54.320 --> 00:07:56.320]  問清楚他什麼時候走
[00:07:56.320 --> 00:07:58.320]  他說上個星期
[00:07:58.320 --> 00:08:00.320]  上個星期走了?
[00:08:00.320 --> 00:08:02.320]  他說上個星期去了台灣
[00:08:02.320 --> 00:08:04.320]  原來
[00:08:04.320 --> 00:08:06.320]  中國人經常說他走了
[00:08:06.320 --> 00:08:08.320]  就是死了
[00:08:08.320 --> 00:08:10.320]  希臘人也是
[00:08:10.320 --> 00:08:12.320]  他們說
[00:08:12.320 --> 00:08:14.320]  他睡著了
[00:08:14.320 --> 00:08:16.320]  但是用這個字
[00:08:16.320 --> 00:08:18.320]  表示睡著了之後
[00:08:18.320 --> 00:08:20.320]  他真的睡著了
[00:08:20.320 --> 00:08:22.320]  他有機會復活
[00:08:22.320 --> 00:08:24.320]  因為死對很多人來說
[00:08:24.320 --> 00:08:26.320]  特別對中國人
[00:08:26.320 --> 00:08:28.320]  是一個謎 是一個禁忌
[00:08:28.320 --> 00:08:30.320]  我們看過很多書
[00:08:30.320 --> 00:08:32.320]  以前小時候
[00:08:32.320 --> 00:08:34.320]  看過什麼死亡九分鐘
[00:08:34.320 --> 00:08:36.320]  Heavens is real
[00:08:36.320 --> 00:08:38.320]  這些書都說到一些
[00:08:38.320 --> 00:08:40.320]  個人很subjective
[00:08:40.320 --> 00:08:42.320]  很個人主觀的
[00:08:42.320 --> 00:08:44.320]  經歷死亡的一些人
[00:08:44.320 --> 00:08:46.320]  有些人經歷了
[00:08:46.320 --> 00:08:48.320]  幾分鐘 十分鐘
[00:08:48.320 --> 00:08:50.320]  或者是先排友出戲
[00:08:50.320 --> 00:08:52.320]  有個小朋友經歷了十分鐘
[00:08:52.320 --> 00:08:54.320]  死了
[00:08:54.320 --> 00:08:56.320]  但是竟然復甦了
[00:08:56.320 --> 00:08:58.320]  這些經歷
[00:08:58.320 --> 00:09:00.320]  但是
[00:09:00.320 --> 00:09:02.320]  很多醫生就說
[00:09:02.320 --> 00:09:04.320]  這些經歷不是很真實
[00:09:04.320 --> 00:09:06.320]  因為很個人化
[00:09:06.320 --> 00:09:08.320]  十年前有個醫生叫Jeffery Long
[00:09:08.320 --> 00:09:10.320]  Medical醫生
[00:09:10.320 --> 00:09:12.320]  他用了十年時間
[00:09:12.320 --> 00:09:14.320]  二十年前開始
[00:09:14.320 --> 00:09:16.320]  他用了十年時間
[00:09:16.320 --> 00:09:18.320]  訪問了
[00:09:18.320 --> 00:09:20.320]  一千三百個
[00:09:20.320 --> 00:09:22.320]  那些叫
[00:09:22.320 --> 00:09:24.320]  Near death experience
[00:09:24.320 --> 00:09:26.320]  NDE
[00:09:26.320 --> 00:09:28.320]  那些人
[00:09:28.320 --> 00:09:30.320]  在醫學上已經證明
[00:09:30.320 --> 00:09:32.320]  死了 心跳停了
[00:09:32.320 --> 00:09:34.320]  已經沒辦法
[00:09:34.320 --> 00:09:36.320]  已經pronounce death
[00:09:36.320 --> 00:09:38.320]  但是竟然復甦了
[00:09:38.320 --> 00:09:40.320]  的人
[00:09:40.320 --> 00:09:42.320]  訪問了他們的
[00:09:42.320 --> 00:09:44.320]  經歷
[00:09:44.320 --> 00:09:46.320]  然後他寫了一本書
[00:09:46.320 --> 00:09:48.320]  叫Evidence of afterlife
[00:09:48.320 --> 00:09:50.320]  這本是紐約
[00:09:50.320 --> 00:09:52.320]  的best seller
[00:09:52.320 --> 00:09:54.320]  有機會你看看
[00:09:54.320 --> 00:09:56.320]  叫Evidence of afterlife
[00:09:56.320 --> 00:09:58.320]  十年前的2009年
[00:09:58.320 --> 00:10:00.320]  出的一本書
[00:10:00.320 --> 00:10:02.320]  記錄了這些人
[00:10:02.320 --> 00:10:04.320]  一千三百人裏面
[00:10:04.320 --> 00:10:06.320]  有差不多八成的人
[00:10:06.320 --> 00:10:08.320]  大部分的人他們見到的
[00:10:08.320 --> 00:10:10.320]  死了之後
[00:10:10.320 --> 00:10:12.320]  見到的東西
[00:10:12.320 --> 00:10:14.320]  都是很相似的
[00:10:16.320 --> 00:10:18.320]  所以他就想
[00:10:18.320 --> 00:10:20.320]  用醫學去證明
[00:10:20.320 --> 00:10:22.320]  因為他自己是醫生
[00:10:22.320 --> 00:10:24.320]  證明人死後不是什麼都沒有的
[00:10:24.320 --> 00:10:26.320]  當然也有很多醫學家挑戰
[00:10:26.320 --> 00:10:28.320]  這些叫NDE
[00:10:28.320 --> 00:10:30.320]  Near death experience
[00:10:30.320 --> 00:10:32.320]  不是DE
[00:10:32.320 --> 00:10:34.320]  不是Death experience
[00:10:34.320 --> 00:10:36.320]  只是一些
[00:10:36.320 --> 00:10:38.320]  死不去的人
[00:10:38.320 --> 00:10:40.320]  或者死了之後復甦的人
[00:10:40.320 --> 00:10:42.320]  的看法
[00:10:42.320 --> 00:10:44.320]  因為沒什麼人死了幾年之後
[00:10:44.320 --> 00:10:46.320]  他就告訴我們
[00:10:46.320 --> 00:10:48.320]  死亡是什麼
[00:10:48.320 --> 00:10:50.320]  耶穌
[00:10:50.320 --> 00:10:52.320]  他的宣稱
[00:10:52.320 --> 00:10:54.320]  就告訴我們
[00:10:54.320 --> 00:10:56.320]  吃我的肉
[00:10:56.320 --> 00:10:58.320]  不是什麼都沒有
[00:10:58.320 --> 00:11:00.320]  人死了之後
[00:11:00.320 --> 00:11:02.320]  是會復活
[00:11:02.320 --> 00:11:04.320]  這也是我們的信仰
[00:11:04.320 --> 00:11:06.320]  的一個真諦
[00:11:06.320 --> 00:11:08.320]  不是死了之後什麼都沒有
[00:11:08.320 --> 00:11:10.320]  死只是一個暫別
[00:11:10.320 --> 00:11:12.320]  只是一個睡著覺
[00:11:12.320 --> 00:11:14.320]  人死了之後
[00:11:14.320 --> 00:11:16.320]  有一天是會復活
[00:11:16.320 --> 00:11:18.320]  會醒來
[00:11:18.320 --> 00:11:20.320]  這就是耶穌一個很重要的宣稱
[00:11:20.320 --> 00:11:22.320]  因為有誰
[00:11:22.320 --> 00:11:24.320]  連死亡都能夠
[00:11:24.320 --> 00:11:26.320]  戰勝呢
[00:11:26.320 --> 00:11:28.320]  所以你不需要擔心
[00:11:28.320 --> 00:11:30.320]  因為信我的人
[00:11:30.320 --> 00:11:32.320]  必定會復活
[00:11:32.320 --> 00:11:34.320]  第二樣東西耶穌給到
[00:11:34.320 --> 00:11:36.320]  我們的盼望
[00:11:36.320 --> 00:11:38.320]  就是一個天加重罪
[00:11:38.320 --> 00:11:40.320]  的盼望
[00:11:40.320 --> 00:11:42.320]  死亡其中一件
[00:11:42.320 --> 00:11:44.320]  最難受的
[00:11:44.320 --> 00:11:46.320]  我自己覺得就是
[00:11:46.320 --> 00:11:48.320]  最痛
[00:11:48.320 --> 00:11:50.320]  就是和所愛的人
[00:11:50.320 --> 00:11:52.320]  分離
[00:11:52.320 --> 00:11:54.320]  當我聽到
[00:11:54.320 --> 00:11:56.320]  伊朗那架
[00:11:56.320 --> 00:11:58.320]  烏克蘭的客機
[00:11:58.320 --> 00:12:00.320]  被擊落的時候
[00:12:00.320 --> 00:12:02.320]  死了一百多人
[00:12:02.320 --> 00:12:04.320]  心裡有沉重
[00:12:04.320 --> 00:12:06.320]  心裡有軟式
[00:12:06.320 --> 00:12:08.320]  但我沒有哭
[00:12:08.320 --> 00:12:10.320]  因為我不認識
[00:12:10.320 --> 00:12:12.320]  那班人
[00:12:12.320 --> 00:12:14.320]  我沒有去到悲天憫人的
[00:12:14.320 --> 00:12:16.320]  那種心情
[00:12:16.320 --> 00:12:20.320]  我沒有去到一個
[00:12:20.320 --> 00:12:22.320]  十分扎心的心情
[00:12:22.320 --> 00:12:24.320]  但當我先前
[00:12:24.320 --> 00:12:26.320]  聽到香港的情況
[00:12:26.320 --> 00:12:28.320]  自己的心裡
[00:12:28.320 --> 00:12:30.320]  是有扎心的
[00:12:30.320 --> 00:12:32.320]  因為這是和我有關的地方
[00:12:32.320 --> 00:12:34.320]  那班是和我有關的人
[00:12:34.320 --> 00:12:36.320]  斯多瑪弟兄姊妹
[00:12:36.320 --> 00:12:38.320]  不過你所愛的人
[00:12:38.320 --> 00:12:40.320]  是離世和你分離
[00:12:40.320 --> 00:12:44.320]  你那種傷痛
[00:12:44.320 --> 00:12:46.320]  是多麼的大
[00:12:46.320 --> 00:12:48.320]  多麼的重
[00:12:48.320 --> 00:12:50.320]  我想最傷心的
[00:12:50.320 --> 00:12:52.320]  不是不知道
[00:12:52.320 --> 00:12:54.320]  我們將來會相聚
[00:12:54.320 --> 00:12:56.320]  但如果真的死了
[00:12:56.320 --> 00:12:58.320]  什麼都沒有的話
[00:12:58.320 --> 00:13:00.320]  這個分離
[00:13:00.320 --> 00:13:02.320]  就是一個永遠的分離
[00:13:02.320 --> 00:13:04.320]  就像很多中國人的墳場
[00:13:04.320 --> 00:13:06.320]  永遠的分離
[00:13:06.320 --> 00:13:08.320]  去到那些中國人的墳場
[00:13:08.320 --> 00:13:10.320]  是很傷感的
[00:13:10.320 --> 00:13:12.320]  大家已經很傷悲
[00:13:12.320 --> 00:13:14.320]  那些親人
[00:13:14.320 --> 00:13:16.320]  還要去到的時候
[00:13:16.320 --> 00:13:18.320]  看到那個永別亭
[00:13:18.320 --> 00:13:20.320]  還有內河橋
[00:13:20.320 --> 00:13:22.320]  那個孟婆又做孟婆湯給你喝
[00:13:22.320 --> 00:13:24.320]  那個孟婆的樣子就像羅蘭姐
[00:13:24.320 --> 00:13:26.320]  真的很恐怖
[00:13:26.320 --> 00:13:28.320]  你覺得就是永別
[00:13:28.320 --> 00:13:30.320]  沒有機會在一起
[00:13:30.320 --> 00:13:32.320]  我十幾歲的時候
[00:13:32.320 --> 00:13:34.320]  就是老癌
[00:13:34.320 --> 00:13:36.320]  離世
[00:13:36.320 --> 00:13:38.320]  當時不能醫治
[00:13:38.320 --> 00:13:42.320]  我還記得
[00:13:42.320 --> 00:13:44.320]  我媽媽在
[00:13:44.320 --> 00:13:48.320]  第二件事
[00:13:48.320 --> 00:13:50.320]  在拉薩路這件事上
[00:13:50.320 --> 00:13:52.320]  第一年
[00:13:52.320 --> 00:13:54.320]  差不多每天坐在窗口邊
[00:13:54.320 --> 00:13:56.320]  就在哭
[00:13:56.320 --> 00:13:58.320]  我很記得
[00:13:58.320 --> 00:14:00.320]  每年到清明送墓的時候
[00:14:02.320 --> 00:14:04.320]  我媽媽哭了六年
[00:14:04.320 --> 00:14:08.320]  我自己數著
[00:14:08.320 --> 00:14:12.320]  直到我二十歲的時候
[00:14:12.320 --> 00:14:14.320]  那一年我看到我媽媽終於沒有哭
[00:14:14.320 --> 00:14:18.320]  在我姐姐的墳墓前
[00:14:18.320 --> 00:14:20.320]  白頭人送黑頭人
[00:14:20.320 --> 00:14:24.320]  是極其的傷感
[00:14:24.320 --> 00:14:26.320]  極其的傷痛
[00:14:26.320 --> 00:14:28.320]  如果死了之後
[00:14:28.320 --> 00:14:30.320]  什麼盼望都沒有
[00:14:30.320 --> 00:14:32.320]  是永別的話
[00:14:32.320 --> 00:14:34.320]  人的分離
[00:14:34.320 --> 00:14:36.320]  就是極其的痛楚
[00:14:36.320 --> 00:14:40.320]  但是聖經
[00:14:40.320 --> 00:14:42.320]  耶穌這句宣稱
[00:14:42.320 --> 00:14:44.320]  帶給我們一個新的盼望
[00:14:44.320 --> 00:14:46.320]  就是
[00:14:46.320 --> 00:14:48.320]  只要你願意相信
[00:14:48.320 --> 00:14:50.320]  接受耶穌基督的話
[00:14:50.320 --> 00:14:52.320]  你所分離的親人
[00:14:52.320 --> 00:14:54.320]  他們只是行先你一步
[00:14:54.320 --> 00:14:56.320]  有機會
[00:14:56.320 --> 00:14:58.320]  是我們再相聚
[00:14:58.320 --> 00:15:00.320]  我們只是暫別
[00:15:00.320 --> 00:15:02.320]  我們不是永別
[00:15:02.320 --> 00:15:04.320]  我們只有暫別亭
[00:15:04.320 --> 00:15:06.320]  沒有永別亭
[00:15:06.320 --> 00:15:08.320]  像保羅在哲塞羅來加
[00:15:08.320 --> 00:15:10.320]  哲塞羅來加的人也問
[00:15:10.320 --> 00:15:12.320]  死了人會怎樣
[00:15:12.320 --> 00:15:14.320]  他說:輪到已經死了的人
[00:15:14.320 --> 00:15:16.320]  我不願意你們不知道
[00:15:16.320 --> 00:15:18.320]  恐怕你們憂傷
[00:15:18.320 --> 00:15:20.320]  好像沒有指望的人一樣
[00:15:20.320 --> 00:15:22.320]  我們基督徒的信仰
[00:15:22.320 --> 00:15:24.320]  讓我們憂傷
[00:15:24.320 --> 00:15:26.320]  不是說你媽媽死了
[00:15:26.320 --> 00:15:28.320]  不是
[00:15:28.320 --> 00:15:30.320]  你可以憂傷
[00:15:30.320 --> 00:15:32.320]  但是保羅說
[00:15:32.320 --> 00:15:34.320]  不要像指望的人一樣憂傷
[00:15:34.320 --> 00:15:36.320]  不要有無希望的痛苦
[00:15:36.320 --> 00:15:38.320]  我們有痛苦
[00:15:38.320 --> 00:15:40.320]  但是我們要有希望
[00:15:40.320 --> 00:15:42.320]  因為耶穌基督
[00:15:42.320 --> 00:15:44.320]  必定會叫他們復活
[00:15:44.320 --> 00:15:46.320]  並且我們會再一次在天家相聚
[00:15:46.320 --> 00:15:48.320]  這就是我們的盼望
[00:15:48.320 --> 00:15:50.320]  天家重罪的盼望
[00:15:50.320 --> 00:15:52.320]  因為耶穌提醒我們
[00:15:52.320 --> 00:15:54.320]  第三件事
[00:15:54.320 --> 00:15:56.320]  死了人必永不死
[00:15:56.320 --> 00:15:58.320]  你信不信
[00:15:58.320 --> 00:16:00.320]  耶穌說
[00:16:00.320 --> 00:16:02.320]  原來永生不是
[00:16:02.320 --> 00:16:04.320]  你死了之後才有
[00:16:04.320 --> 00:16:06.320]  原來永生是
[00:16:06.320 --> 00:16:08.320]  你信耶穌那一刻
[00:16:08.320 --> 00:16:10.320]  你已經得著這個永遠
[00:16:10.320 --> 00:16:12.320]  永恆的生命
[00:16:12.320 --> 00:16:14.320]  耶穌說了什麼意思
[00:16:14.320 --> 00:16:16.320]  耶穌說
[00:16:16.320 --> 00:16:18.320]  當你願意接受救恩的時候
[00:16:18.320 --> 00:16:20.320]  你永恆的生命的時候
[00:16:20.320 --> 00:16:22.320]  永生就是現在開始
[00:16:22.320 --> 00:16:24.320]  你的生命裡的價值觀
[00:16:24.320 --> 00:16:26.320]  你的看事的方法
[00:16:26.320 --> 00:16:28.320]  你行事為人
[00:16:28.320 --> 00:16:30.320]  都必須要和永生
[00:16:30.320 --> 00:16:32.320]  吻合才行
[00:16:32.320 --> 00:16:34.320]  我們會點
[00:16:34.320 --> 00:16:36.320]  和很多教會都是
[00:16:36.320 --> 00:16:38.320]  如果你信耶穌要你受浸
[00:16:38.320 --> 00:16:40.320]  就一定要寫你的得救見證
[00:16:40.320 --> 00:16:42.320]  會點有一樣
[00:16:42.320 --> 00:16:44.320]  要你寫的
[00:16:44.320 --> 00:16:46.320]  信主前和信主後的改變
[00:16:46.320 --> 00:16:48.320]  信主前和信主後的改變
