
[00:00:00.000 --> 00:00:01.800]  各位中學朋友大家早上平安
[00:02:12.880 --> 00:02:14.940]  不會去教會的是穆斯林
[00:02:14.940 --> 00:02:17.240]  或者是巫毒教的或者是一些
[00:02:17.240 --> 00:02:18.520]  無神論的家庭
[00:02:18.520 --> 00:02:20.060]  但是因為這個關係
[00:02:20.060 --> 00:02:22.880]  我們可以聚在一起祝福他們甚至有機會
[00:02:23.120 --> 00:02:25.160]  在台上和他們分享福音
[00:02:25.160 --> 00:02:26.200]  聽說這個
[00:02:26.200 --> 00:02:29.000]  晚會也在全國的
[00:02:29.000 --> 00:02:33.360]  電台有播出來所以我們真的在disciple nation
[00:02:33.360 --> 00:02:36.180]  將榮耀歸給神好不好這太奇妙了
[00:02:36.180 --> 00:02:44.120]  好那下一個我們來看一下這次一個也是一個新的一個聚會叫做
[00:02:44.120 --> 00:02:46.160]  多哥攝影特會
[00:02:46.160 --> 00:02:47.180]  就是我們
[00:02:47.180 --> 00:02:52.300]  這個非洲職運學校跟多哥的文化部還有多哥的攝影
[00:02:52.820 --> 00:02:55.380]  全國攝影協會一起主辦的
[00:02:55.380 --> 00:02:56.660]  這攝影協會的
[00:02:56.660 --> 00:02:57.680]  這個
[00:02:57.680 --> 00:03:02.800]  主辦人名字也很好記叫做拉拔拉就拉拔拉
[00:03:02.800 --> 00:03:05.120]  抱歉我不應該這樣講但是
[00:03:05.120 --> 00:03:07.160]  這是我唯一記他們名字的方法
[00:03:07.160 --> 00:03:07.920]  OK所以
[00:03:07.920 --> 00:03:14.840]  我們中間有一位姐妹她是來自於Kona新年使命團的宣教士她也是專業的攝影師
[00:03:14.840 --> 00:03:17.140]  所以這次我們透過她來
[00:03:17.140 --> 00:03:19.180]  來教授
[00:03:19.180 --> 00:03:22.000]  攝影的技巧還有攝影的business
[00:03:22.260 --> 00:03:25.320]  的這個operation來開上一個特會
[00:03:25.320 --> 00:03:27.640]  多哥全多哥50位
[00:03:27.640 --> 00:03:32.500]  這個攝影專人就齊聚一堂來上課我們再往下看
[00:03:32.500 --> 00:03:37.360]  有拍有教他們怎麼樣在海邊拍攝再往下看
[00:03:37.360 --> 00:03:43.760]  怎麼樣來拍這些就是一些不同的手法再來
[00:03:43.760 --> 00:03:49.900]  然後也有到村莊教他們怎麼樣拍攝用村莊來拍攝一些很有質感的畫面我們再來
[00:03:50.420 --> 00:03:54.000]  那其中這一幅是我覺得非常感動的就是
[00:03:54.000 --> 00:03:57.340]  在一個在城市當中的一個
[00:03:57.340 --> 00:03:58.100]  教學
[00:03:58.100 --> 00:03:58.860]  那
[00:03:58.860 --> 00:04:05.260]  出現了這幅畫這個中間這個是最具代表性的多哥獨立紀念碑我們在
[00:04:05.260 --> 00:04:11.160]  上課的時候突然有一道彩虹就直直的射到了這個紀念碑的free man上面
[00:04:11.160 --> 00:04:12.960]  我們覺得好奇妙
[00:04:12.960 --> 00:04:16.280]  聽說我問到處問沒有人
[00:04:16.280 --> 00:04:19.860]  沒有任何多個人看過有彩虹投射到這上面過
[00:04:20.120 --> 00:04:21.400]  就在那個moment
[00:04:21.400 --> 00:04:25.240]  那我覺得上帝非常的約納我們的福祉神爺對我們說
[00:04:25.240 --> 00:04:28.320]  他非常愛多個這塊土地
[00:04:28.320 --> 00:04:31.120]  我們再來往下看就是一個
[00:04:31.120 --> 00:04:34.720]  我們這次的一個主題醫療短宣
[00:04:34.720 --> 00:04:38.820]  很多圖案但是我們就用攻擊的視角來看醫療短宣
[00:04:38.820 --> 00:04:44.440]  是我們天才攝影師所拍的
[00:04:44.440 --> 00:04:50.060]  你可以想像邊看病邊有攻擊在旁邊來我們看下一張
[00:04:50.840 --> 00:04:54.420]  下一張就是我們可以看到我們有我們的牙醫師
[00:04:54.420 --> 00:04:55.700]  在看診
[00:04:55.700 --> 00:04:59.040]  後面綠色那位是中醫師哇真的是
[00:04:59.040 --> 00:05:03.900]  看到非洲的朋友第一次被針灸的表情我真難以忘懷
[00:05:03.900 --> 00:05:10.800]  然後後面有我們的這個心臟科的梁醫師還有我們的家庭科陳醫師
[00:05:10.800 --> 00:05:13.380]  最後面那個不是致勝所是我們的
[00:05:13.380 --> 00:05:14.660]  這個叫做
[00:05:14.660 --> 00:05:17.460]  婦產科的張醫師
[00:05:17.460 --> 00:05:18.480]  他有一些
[00:05:18.740 --> 00:05:20.520]  特別的婦科的看診
[00:05:20.520 --> 00:05:24.620]  非常榮耀左邊有這位黑白洋裝的是
[00:05:24.620 --> 00:05:28.720]  我們的中文翻譯他在中國待過10年他叫思卡
[00:05:28.720 --> 00:05:32.060]  他旁邊黑色衣服就特別感動他是我們教會的
[00:05:32.060 --> 00:05:34.620]  兒童之家長大的孩子
[00:05:34.620 --> 00:05:36.400]  他現在可以成為我們的翻譯
[00:05:36.400 --> 00:05:37.680]  英翻法的翻譯
[00:05:37.680 --> 00:05:38.700]  非常感人
[00:05:38.700 --> 00:05:41.520]  所以這個畫面這個照片信息量很多
[00:05:41.520 --> 00:05:45.100]  特別講一段就是我們的焦燕洋牙醫他在
[00:05:45.100 --> 00:05:47.420]  是我們的區目啦也是我們
[00:05:47.680 --> 00:05:49.980]  這個醫療團企的主席
[00:05:49.980 --> 00:05:50.740]  他在
[00:05:50.740 --> 00:05:53.560]  最後一場時候那時候下午
[00:05:53.560 --> 00:05:58.420]  在一個沒有牆壁的村莊飄著小雨
[00:05:58.420 --> 00:06:00.220]  然後在那邊拔牙
[00:06:00.220 --> 00:06:02.520]  旁邊有
[00:06:02.520 --> 00:06:04.840]  公雞有山羊在走動
[00:06:04.840 --> 00:06:07.400]  然後村民全部圍著他
[00:06:07.400 --> 00:06:13.280]  最後終於拔出來時候一拔起來全村歡呼
[00:06:13.540 --> 00:06:18.400]  這種拔牙的情況可能他從來沒有體驗過
[00:06:18.400 --> 00:06:22.500]  所以這是非常榮耀的一個短宣非常榮耀短宣
[00:06:22.500 --> 00:06:26.080]  那事實上你們看到剛才這麼多
[00:06:26.080 --> 00:06:28.900]  多元化的選角事實上
[00:06:28.900 --> 00:06:30.940]  真的是非常奇妙因為
[00:06:30.940 --> 00:06:34.260]  若不是有來自各個不同地方的
[00:06:34.260 --> 00:06:39.380]  或是本地或是外地的各行各業的連結在一起這些事情是
[00:06:39.380 --> 00:06:40.660]  不會發生的
[00:06:41.440 --> 00:06:44.000]  那我今天要跟大家分享的聚會的主題
[00:06:44.000 --> 00:06:46.300]  叫做當我們聚在一起
[00:06:46.300 --> 00:06:47.580]  美好事
[00:06:47.580 --> 00:06:50.400]  必定要成就
[00:06:50.400 --> 00:06:52.180]  我們一起說一遍好不好
[00:06:52.180 --> 00:06:53.980]  當我們聚在一起
[00:06:53.980 --> 00:06:58.080]  美好事必定要成就
[00:06:58.080 --> 00:07:03.460]  我深刻的感受到這段時間我們已經到處飛來飛去然後幾乎
[00:07:03.460 --> 00:07:09.080]  可能每十個班機只有兩到三個會誤點因為太多飛機在飛了
[00:07:09.340 --> 00:07:13.940]  所以我真的覺得說現在已經正式的進入一個後疫情的時代
[00:07:13.940 --> 00:07:15.480]  雖然還是有一些
[00:07:15.480 --> 00:07:17.780]  一些疫情的case
[00:07:17.780 --> 00:07:20.600]  但是這的確是一個嶄新的
[00:07:20.600 --> 00:07:21.620]  開始
[00:07:21.620 --> 00:07:23.680]  那麼在後疫情的時代
[00:07:23.680 --> 00:07:25.980]  我發現神也在做
[00:07:25.980 --> 00:07:27.260]  嶄新的工作
[00:07:27.260 --> 00:07:29.300]  無論是大到跨文化
[00:07:29.300 --> 00:07:30.580]  跨國度
[00:07:30.580 --> 00:07:32.900]  或是小到你和我的牧區小組
[00:07:32.900 --> 00:07:36.480]  無論是大到基督在普世的肢體
[00:07:36.740 --> 00:07:42.880]  或是小到你和我的個人與生這個與家庭神都在做新事
[00:07:42.880 --> 00:07:45.180]  而在這過程當中有一件事情
[00:07:45.180 --> 00:07:46.980]  在發生就是神
[00:07:46.980 --> 00:07:49.280]  要在這新的時刻
[00:07:49.280 --> 00:07:52.360]  有新的人際關係的
[00:07:52.360 --> 00:07:54.400]  火花要發生
[00:07:54.400 --> 00:08:00.040]  神要透過新的人際關係的火花要來成就他
[00:08:00.040 --> 00:08:01.060]  新的工作
[00:08:01.060 --> 00:08:02.860]  剛才這些短訊的照片
[00:08:03.120 --> 00:08:08.740]  真的就是很鮮明的一些例子都是一些很嶄新的一些關係
[00:08:08.740 --> 00:08:12.840]  打出一些新的火花神做一些新的工作
[00:08:12.840 --> 00:08:17.200]  所以我在這邊要鼓勵在座的和在線上的每一位弟兄姊妹
[00:08:17.200 --> 00:08:19.500]  我們在疫情後的今天
[00:08:19.500 --> 00:08:23.080]  神把你我放在這裡
[00:08:23.080 --> 00:08:27.700]  或是把一些人放在你生命當中
[00:08:27.700 --> 00:08:29.480]  肯定不是偶然的
[00:08:30.000 --> 00:08:33.580]  因為他要透過這新的人際關係
[00:08:33.580 --> 00:08:34.860]  要完成他
[00:08:34.860 --> 00:08:36.140]  美好的心意
[00:08:36.140 --> 00:08:39.480]  希望我們今天大家要抓住這個重點
[00:08:39.480 --> 00:08:41.780]  當我們聚在一起
[00:08:41.780 --> 00:08:43.820]  這個新的關係
[00:08:43.820 --> 00:08:45.880]  必定會有美好的事情
[00:08:45.880 --> 00:08:46.900]  要來發生
[00:08:46.900 --> 00:08:51.240]  可是我們也常想人活到一個年齡
[00:08:51.240 --> 00:08:54.840]  真的聚在一起就會更加美好嗎
[00:08:54.840 --> 00:08:58.420]  有時候不聚還好一聚哇是烏煙瘴氣是不是
[00:08:58.680 --> 00:09:03.800]  雖然聖經這個初代教會哇聚在一起反物公用啊一起敬拜讚美禱告
[00:09:03.800 --> 00:09:06.360]  播餅然後人數不斷增加可是我們
[00:09:06.360 --> 00:09:09.680]  覺得人聚在一起人數沒有增加反而人越來越少
[00:09:09.680 --> 00:09:12.240]  我們覺得人聚在一起
[00:09:12.240 --> 00:09:15.320]  一起兩三人奉主名禱告神的心意要顯明
[00:09:15.320 --> 00:09:19.160]  神的心還沒顯明人的心已經心煩氣躁
[00:09:19.160 --> 00:09:22.240]  所以我們要怎麼樣能夠聚在一起
[00:09:22.240 --> 00:09:25.560]  又能夠經歷那美好的事情要發生呢
[00:09:25.560 --> 00:09:27.360]  我們需要從
[00:09:27.360 --> 00:09:28.120]  在
[00:09:28.640 --> 00:09:30.180]  使徒行傳十三章
[00:09:30.180 --> 00:09:33.000]  的安提亞教會來學習
[00:09:33.000 --> 00:09:35.040]  我發現安提亞教會
[00:09:35.040 --> 00:09:36.320]  就是
[00:09:36.320 --> 00:09:39.140]  和現在我們這個時刻很像
[00:09:39.140 --> 00:09:41.440]  我們現在叫做後疫情的時代
[00:09:41.440 --> 00:09:45.280]  安提亞教會有點像是後逼迫的時代
[00:09:45.280 --> 00:09:46.820]  雖然當時還是有逼迫
[00:09:46.820 --> 00:09:47.840]  但是是一個
[00:09:47.840 --> 00:09:49.640]  新的一個里程碑
[00:09:49.640 --> 00:09:52.200]  安提亞教會是什麼樣的光景呢
[00:09:52.200 --> 00:09:53.220]  在
[00:09:53.220 --> 00:09:55.520]  耶穌基督升天的時候
[00:09:56.040 --> 00:09:59.360]  那個時候在伊路撒冷許多的信徒開始傳福音
[00:09:59.360 --> 00:10:00.640]  很多人得救
[00:10:00.640 --> 00:10:02.960]  這個福音廣傳的非常的
[00:10:02.960 --> 00:10:06.800]  非常榮美教會小組一個一個開始建造起來
[00:10:06.800 --> 00:10:07.820]  可是當
[00:10:07.820 --> 00:10:10.120]  突然之間斯提反
[00:10:10.120 --> 00:10:11.140]  他被
[00:10:11.140 --> 00:10:12.940]  為主殉道
[00:10:12.940 --> 00:10:14.480]  然後門徒開始被
[00:10:14.480 --> 00:10:15.240]  逼迫
[00:10:15.240 --> 00:10:17.280]  四散逃離
[00:10:17.280 --> 00:10:19.840]  結果逃了十多年
[00:10:19.840 --> 00:10:21.380]  逃了十多年
[00:10:21.380 --> 00:10:24.720]  終於差不多在使徒行傳十三章
[00:10:25.220 --> 00:10:26.240]  有一個安定的
[00:10:26.240 --> 00:10:27.280]  一個
[00:10:27.280 --> 00:10:28.560]  新的開始
[00:10:28.560 --> 00:10:31.120]  安提亞教會是一個什麼樣的教會呢
[00:10:31.120 --> 00:10:32.140]  他們是
[00:10:32.140 --> 00:10:33.160]  這個
[00:10:33.160 --> 00:10:35.460]  被稱為基督徒
[00:10:35.460 --> 00:10:37.240]  第一個被稱為基督徒
[00:10:37.240 --> 00:10:38.520]  發生的地點
[00:10:38.520 --> 00:10:39.800]  是在安提亞
[00:10:39.800 --> 00:10:43.140]  那一個從被動的逃難式的
[00:10:43.140 --> 00:10:45.180]  拓展拓植
[00:10:45.180 --> 00:10:48.260]  到主動的拆派式的宣教
[00:10:48.260 --> 00:10:49.800]  也是安提亞
[00:10:49.800 --> 00:10:50.820]  教會
[00:10:50.820 --> 00:10:52.880]  那同樣的
[00:10:52.880 --> 00:10:53.640]  這個
[00:10:53.900 --> 00:10:56.720]  福音擴展到亞洲歐洲直到
[00:10:56.720 --> 00:11:00.040]  甚至我們現在繼續在接棒傳福音的
[00:11:00.040 --> 00:11:01.840]  都是從安提亞教會
[00:11:01.840 --> 00:11:03.120]  所開始的
[00:11:03.120 --> 00:11:05.680]  所以天后姐妹安提亞教會他們
[00:11:05.680 --> 00:11:08.760]  當他們四散逃亡最後
[00:11:08.760 --> 00:11:10.540]  聚在安提亞
[00:11:10.540 --> 00:11:12.600]  當他們聚在一起的時候
[00:11:12.600 --> 00:11:14.120]  美好的事情
[00:11:14.120 --> 00:11:15.140]  就發生了
[00:11:15.140 --> 00:11:17.700]  可是這個事情是怎麼樣發生的呢
[00:11:17.700 --> 00:11:19.760]  不是人聚在一起
[00:11:19.760 --> 00:11:22.060]  這個問題更多更麻煩
[00:11:22.060 --> 00:11:22.840]  而是
[00:11:23.340 --> 00:11:26.160]  他們經歷到奇妙的工作直到如今
[00:11:26.160 --> 00:11:29.220]  我們一起看十五行傳十三章一到五節
[00:11:29.220 --> 00:11:30.760]  我們去看他有四個重點
[00:11:30.760 --> 00:11:33.320]  首先當我們聚在一起
[00:11:33.320 --> 00:11:35.120]  彼此尊榮的時候
[00:11:35.120 --> 00:11:36.400]  美好的事
[00:11:36.400 --> 00:11:38.440]  就必定要發生
[00:11:38.440 --> 00:11:40.240]  我們一起來說彼此尊榮
[00:11:40.240 --> 00:11:44.840]  幫我看一下旁邊的人說彼此尊榮
[00:11:44.840 --> 00:11:50.740]  我不知道你在看他說這句話的時候你是說你要尊榮我還是你要尊榮他
[00:11:50.740 --> 00:11:52.260]  彼此尊榮
[00:11:52.520 --> 00:11:53.800]  我們來看一下十五行傳
[00:11:53.800 --> 00:11:55.340]  十三章第一節
[00:11:55.340 --> 00:11:56.620]  當時的
[00:11:56.620 --> 00:12:00.200]  安提亞教會的領袖是什麼樣的組成你覺得不可思議
[00:12:00.200 --> 00:12:04.040]  第一節在安提亞教會中有幾位先知和教師
[00:12:04.040 --> 00:12:05.320]  就是巴拿巴
[00:12:05.320 --> 00:12:07.360]  和稱呼尼節的
[00:12:07.360 --> 00:12:08.640]  西面
[00:12:08.640 --> 00:12:12.480]  古利奈人路求與分封之王西律同樣的馬念
[00:12:12.480 --> 00:12:13.760]  並掃羅
[00:12:13.760 --> 00:12:17.360]  這五個人是什麼樣的一個組成呢
[00:12:17.360 --> 00:12:19.400]  首先巴拿巴他是一個
[00:12:19.400 --> 00:12:21.460]  第一代的猶太的基督徒
[00:12:21.720 --> 00:12:24.280]  那他是一位商人一位地主
[00:12:24.280 --> 00:12:25.560]  他是一位地主
[00:12:25.560 --> 00:12:26.840]  那他也是一個
[00:12:26.840 --> 00:12:30.940]  很重視人際關係的第一代的一個猶太基督徒
[00:12:30.940 --> 00:12:33.500]  第二稱呼尼節的西面
[00:12:33.500 --> 00:12:37.080]  他的英文就是Niger
[00:12:37.080 --> 00:12:39.640]  就是尼日我們知道有個國家
[00:12:39.640 --> 00:12:40.660]  叫做尼日
[00:12:40.660 --> 00:12:41.680]  所以他是一位
[00:12:41.680 --> 00:12:44.240]  非洲人他是非洲裔的
[00:12:44.240 --> 00:12:45.020]  基督徒
[00:12:45.020 --> 00:12:46.560]  有人說他也是逃難
[00:12:46.560 --> 00:12:47.840]  逃到安提亞去的
[00:12:47.840 --> 00:12:51.420]  而第三位是古利奈人路求
[00:12:51.680 --> 00:12:53.460]  是北非人
[00:12:53.460 --> 00:12:56.280]  或者說是在北非長大的猶太人
[00:12:56.280 --> 00:12:58.840]  那就是所謂的海外的移民
[00:12:58.840 --> 00:12:59.620]  但是
[00:12:59.620 --> 00:13:01.660]  他們說如果是古利奈人
[00:13:01.660 --> 00:13:05.500]  很有可能就只是從鄉下的背景長大的
[00:13:05.500 --> 00:13:06.520]  比較
[00:13:06.520 --> 00:13:10.880]  在鄉比較鄉土一點比較草根一點
[00:13:10.880 --> 00:13:13.440]  第四位是馬念
[00:13:13.440 --> 00:13:14.980]  馬念是誰呢
[00:13:14.980 --> 00:13:17.800]  他是一位皇族的親戚
[00:13:17.800 --> 00:13:19.580]  他也是皇族跟我一樣
[00:13:19.840 --> 00:13:21.640]  他是曾經
[00:13:21.640 --> 00:13:24.700]  殺了詩喜約翰的西律王的親戚
[00:13:24.700 --> 00:13:27.000]  你要想一下
[00:13:27.000 --> 00:13:34.180]  在安提亞教會領袖裡面有一位是曾經殺了詩喜約翰的人的親戚
[00:13:34.180 --> 00:13:35.980]  我這個不容易啊
[00:13:35.980 --> 00:13:38.020]  能夠悔改
[00:13:38.020 --> 00:13:39.820]  能夠認錯不錯了
[00:13:39.820 --> 00:13:42.360]  竟然這樣的人的親戚還可以做領袖
[00:13:42.360 --> 00:13:43.380]  不容易
[00:13:43.380 --> 00:13:46.460]  我們也知道西律王的家族並不是猶太人
[00:13:46.460 --> 00:13:47.740]  他們是以東人
[00:13:48.500 --> 00:13:50.300]  這當中很多種族上面
[00:13:50.300 --> 00:13:52.860]  社會地位上面
[00:13:52.860 --> 00:13:56.180]  和利害關係上面的衝突和張力
[00:13:56.180 --> 00:13:58.740]  而最後就是我們熟悉的掃羅
[00:13:58.740 --> 00:14:00.020]  掃羅是猶太人
[00:14:00.020 --> 00:14:04.380]  但他是第二代有點像ABC這種第二代的
[00:14:04.380 --> 00:14:06.680]  所以他是羅馬公民又講了
[00:14:06.680 --> 00:14:08.980]  非常流利的希臘文
[00:14:08.980 --> 00:14:11.280]  他又是一個律師的背景非常的
[00:14:11.280 --> 00:14:13.080]  Task oriented
[00:14:13.080 --> 00:14:14.860]  那他更不用說他是個
[00:14:14.860 --> 00:14:15.900]  法律賽人
[00:14:16.400 --> 00:14:20.740]  光講到這邊請問丁永姐妹這五個人怎麼可能
[00:14:20.740 --> 00:14:23.300]  怎麼可能合作
[00:14:23.300 --> 00:14:25.100]  怎麼可能合作
[00:14:25.100 --> 00:14:29.460]  我們當中也許有些人覺得你的小組木區很難搞
[00:14:29.460 --> 00:14:31.760]  再難搞不可能比較難搞
[00:14:31.760 --> 00:14:33.800]  這個太挑戰了
[00:14:33.800 --> 00:14:35.860]  但是他們是怎麼樣能夠
[00:14:35.860 --> 00:14:38.160]  不但能夠融洽的相處
[00:14:38.160 --> 00:14:39.180]  而且
[00:14:39.180 --> 00:14:41.480]  建造出一個
[00:14:41.480 --> 00:14:42.500]  第一支
[00:14:42.500 --> 00:14:45.060]  拆派宣教士
[00:14:46.100 --> 00:14:46.860]  導致於
[00:14:46.860 --> 00:14:51.720]  福音能夠外傳小亞細亞和歐洲的一個教會呢
[00:14:51.720 --> 00:14:54.040]  我想其實最重要的
[00:14:54.040 --> 00:14:55.820]  尊榮彼此的關鍵
[00:14:55.820 --> 00:14:58.140]  就是要先有謙卑
[00:14:58.140 --> 00:15:00.180]  真言十八章十二節說
[00:15:00.180 --> 00:15:02.740]  敗壞之間人心驕傲
[00:15:02.740 --> 00:15:03.760]  尊榮以前
[00:15:03.760 --> 00:15:05.300]  必有謙卑
[00:15:05.300 --> 00:15:07.860]  丁永姐妹如果你想要經歷到一個
[00:15:07.860 --> 00:15:10.420]  哇 上帝使用的一個
[00:15:10.420 --> 00:15:12.720]  美好是必定要成就的一個
[00:15:12.720 --> 00:15:13.500]  一個
[00:15:13.500 --> 00:15:15.280]  關係的火花裡面
[00:15:15.540 --> 00:15:18.100]  我們必須先有謙卑的生命啊
[00:15:18.100 --> 00:15:19.900]  有一句話說得很好
[00:15:19.900 --> 00:15:22.960]  如果因為一些挫敗而使你謙卑
[00:15:22.960 --> 00:15:25.020]  那麼這比一些使你
[00:15:25.020 --> 00:15:26.300]  驕傲的成功
[00:15:26.300 --> 00:15:27.820]  更加的寶貴
[00:15:27.820 --> 00:15:30.900]  丁永姐妹當我們用這樣的角度來看生活
[00:15:30.900 --> 00:15:32.180]  其實神
[00:15:32.180 --> 00:15:33.460]  他是美好的
[00:15:33.460 --> 00:15:35.260]  他正在預備我們每一個人
[00:15:35.260 --> 00:15:38.840]  保羅正是被神預備的器皿
[00:15:38.840 --> 00:15:42.680]  他之前多麼的風光多麼的異性風發
[00:15:42.940 --> 00:15:45.760]  後來信主之後他也要為主大為所用
[00:15:45.760 --> 00:15:46.780]  可是沒有想到
[00:15:46.780 --> 00:15:48.580]  沒有人要聽他的話
[00:15:48.580 --> 00:15:50.360]  因此他被
[00:15:50.360 --> 00:15:52.920]  他被這個隔離
[00:15:52.920 --> 00:15:54.720]  基本上就是隔離在
[00:15:54.720 --> 00:15:58.040]  他的家鄉大樹有十年之久啊
[00:15:58.040 --> 00:15:59.840]  我相信這個
[00:15:59.840 --> 00:16:00.860]  所謂的
[00:16:00.860 --> 00:16:03.160]  挫敗所謂的不得志
[00:16:03.160 --> 00:16:05.460]  讓他有一個謙卑的生命
[00:16:05.460 --> 00:16:07.780]  讓他懂得怎麼樣來
[00:16:07.780 --> 00:16:09.300]  感謝他人
[00:16:09.300 --> 00:16:11.360]  來尊重他人
[00:16:12.640 --> 00:16:14.940]  事實上尊榮之前必有謙卑
[00:16:14.940 --> 00:16:16.740]  當你謙卑的時候
[00:16:16.740 --> 00:16:19.300]  你才能夠懂得尊榮別人
[00:16:19.300 --> 00:16:20.060]  而你
[00:16:20.060 --> 00:16:22.120]  才能夠得到尊榮
[00:16:22.120 --> 00:16:24.160]  其實我們說保羅不容易
[00:16:24.160 --> 00:16:25.440]  因為他是
[00:16:25.440 --> 00:16:26.460]  猶太人嘛
[00:16:26.460 --> 00:16:27.480]  他又是
[00:16:27.480 --> 00:16:30.820]  這個又是文化上面的一個
[00:16:30.820 --> 00:16:32.100]  一個第二代
[00:16:32.100 --> 00:16:33.380]  那他又是一個
[00:16:33.380 --> 00:16:34.400]  法力賽人
[00:16:34.400 --> 00:16:38.240]  可是事實上他旁邊的人難道就容易了嗎
[00:16:38.240 --> 00:16:40.040]  這位曾經逼迫
[00:16:40.040 --> 00:16:41.320]  基督徒的人
[00:16:41.580 --> 00:16:45.920]  甚至這些馬念啊路求搞不好他們的家人都被保羅逼迫過呢
[00:16:45.920 --> 00:16:48.240]  他們怎麼樣能夠來接納
[00:16:48.240 --> 00:16:49.780]  並且相信
[00:16:49.780 --> 00:16:54.120]  非常有知識水準有地位
[00:16:54.120 --> 00:16:55.660]  又有前科的人
[00:16:55.660 --> 00:16:57.960]  其實這都需要有彼此的
[00:16:57.960 --> 00:16:58.740]  尊榮
[00:16:58.740 --> 00:17:00.020]  才能夠發聲的
[00:17:00.020 --> 00:17:01.300]  那請問你
[00:17:01.300 --> 00:17:05.380]  怎麼樣能夠知道你是不是一個謙卑的人呢
[00:17:05.380 --> 00:17:07.700]  今天我給你一個溫度計來量一下
[00:17:07.700 --> 00:17:10.500]  有點緊張
[00:17:11.540 --> 00:17:13.320]  這個CS Lewis他講一句話
[00:17:13.320 --> 00:17:16.400]  當別人糾正批評指責你的時候
[00:17:16.400 --> 00:17:18.200]  你有多生氣
[00:17:18.200 --> 00:17:19.720]  就代表你有多
[00:17:19.720 --> 00:17:20.500]  驕傲
[00:17:20.500 --> 00:17:23.560]  來我們來想一下
[00:17:23.560 --> 00:17:25.880]  你的枕邊人
[00:17:25.880 --> 00:17:33.300]  教會現場氣溫開始上升
[00:17:33.300 --> 00:17:35.860]  當你的
