
[00:00:00.000 --> 00:00:03.000]  午安各位大英姐妹
[00:14:56.000 --> 00:14:59.000]  這個是我們敬拜的對象
[00:14:59.000 --> 00:15:03.000]  我們今天回來教會
[00:15:03.000 --> 00:15:04.000]  通常我們都說
[00:15:04.000 --> 00:15:06.000]  我們來敬拜上帝
[00:15:06.000 --> 00:15:08.000]  敬拜主
[00:15:08.000 --> 00:15:09.000]  不過有時候又想想
[00:15:09.000 --> 00:15:11.000]  如果你在回教會途中
[00:15:11.000 --> 00:15:12.000]  搭巴士的時候
[00:15:12.000 --> 00:15:14.000]  見到那個人
[00:15:14.000 --> 00:15:15.000]  那個人問你
[00:15:15.000 --> 00:15:17.000]  你去哪裡
[00:15:17.000 --> 00:15:19.000]  你會怎麼說
[00:15:19.000 --> 00:15:22.000]  我回教會
[00:15:22.000 --> 00:15:24.000]  誠實的就是回教會
[00:15:24.000 --> 00:15:25.000]  如果不是的話
[00:15:25.000 --> 00:15:27.000]  我有些事情要做
[00:15:27.000 --> 00:15:29.000]  去紅磡
[00:15:29.000 --> 00:15:31.000]  回教會
[00:15:31.000 --> 00:15:33.000]  或者
[00:15:33.000 --> 00:15:37.000]  有些會的我去做禮拜
[00:15:37.000 --> 00:15:38.000]  有多少個你會告訴他
[00:15:38.000 --> 00:15:40.000]  我去敬拜主
[00:15:40.000 --> 00:15:42.000]  敬拜上帝
[00:15:42.000 --> 00:15:44.000]  很少
[00:15:44.000 --> 00:15:46.000]  這個也值得我們
[00:15:46.000 --> 00:15:48.000]  再反思一下
[00:15:48.000 --> 00:15:50.000]  究竟今天我們回來
[00:15:50.000 --> 00:15:52.000]  是做什麼
[00:15:52.000 --> 00:15:56.000]  是去一個地方
[00:15:56.000 --> 00:15:59.000]  就是紅磡新口街五號
[00:15:59.000 --> 00:16:00.000]  去一個地方
[00:16:00.000 --> 00:16:02.000]  去一個群體
[00:16:02.000 --> 00:16:03.000]  參與一個群體
[00:16:03.000 --> 00:16:05.000]  就是豐盛生命堂
[00:16:05.000 --> 00:16:07.000]  一個大家庭
[00:16:07.000 --> 00:16:09.000]  還是今天我們回來
[00:16:09.000 --> 00:16:12.000]  是參加一個聚會
[00:16:12.000 --> 00:16:14.000]  主日五堂
[00:16:14.000 --> 00:16:16.000]  一個聚會
[00:16:16.000 --> 00:16:18.000]  還是我們今天是來
[00:16:18.000 --> 00:16:20.000]  敬拜上帝
[00:16:20.000 --> 00:16:22.000]  有沒有不同
[00:16:22.000 --> 00:16:23.000]  這幾樣
[00:16:23.000 --> 00:16:25.000]  有沒有不同
[00:16:25.000 --> 00:16:27.000]  有不同
[00:16:27.000 --> 00:16:28.000]  那個目的
[00:16:28.000 --> 00:16:29.000]  可能有不同
[00:16:29.000 --> 00:16:32.000]  我們來到一個地方
[00:16:32.000 --> 00:16:34.000]  和一群人一起
[00:16:34.000 --> 00:16:36.000]  我們來到
[00:16:36.000 --> 00:16:38.000]  參與一個聚會
[00:16:38.000 --> 00:16:41.000]  我們來到敬拜上帝
[00:16:41.000 --> 00:16:43.000]  其實可以是四樣都對
[00:16:43.000 --> 00:16:44.000]  是不是
[00:16:44.000 --> 00:16:46.000]  我們來一個聚會
[00:16:46.000 --> 00:16:48.000]  也都在一個聚會裡面
[00:16:48.000 --> 00:16:49.000]  敬拜上帝
[00:16:49.000 --> 00:16:51.000]  不過有時候
[00:16:51.000 --> 00:16:53.000]  當我們參與一個活動
[00:16:53.000 --> 00:16:55.000]  每個星期都參與
[00:16:55.000 --> 00:16:57.000]  之後呢
[00:16:57.000 --> 00:16:59.000]  慢慢我們都不記得
[00:16:59.000 --> 00:17:02.000]  這個活動到底是做什麼
[00:17:02.000 --> 00:17:05.000]  對不對
[00:17:05.000 --> 00:17:06.000]  只是可能習慣了
[00:17:06.000 --> 00:17:08.000]  逢星期日早上
[00:17:08.000 --> 00:17:11.000]  不來一個新口街五號
[00:17:11.000 --> 00:17:13.000]  不見一見一些
[00:17:13.000 --> 00:17:15.000]  同工或者弟兄姊妹
[00:17:15.000 --> 00:17:17.000]  心裡不是很舒服
[00:17:17.000 --> 00:17:20.000]  所以習慣性就回來了
[00:17:20.000 --> 00:17:21.000]  反而有時候
[00:17:21.000 --> 00:17:24.000]  我們將最主要的一個目的
[00:17:24.000 --> 00:17:26.000]  其實你們來這裡做什麼
[00:17:26.000 --> 00:17:28.000]  敬拜上帝
[00:17:28.000 --> 00:17:31.000]  我們將最主要的目的
[00:17:31.000 --> 00:17:33.000]  反而是忘記了
[00:17:33.000 --> 00:17:35.000]  忽略了
[00:17:35.000 --> 00:17:37.000]  怎樣可以分辨到
[00:17:37.000 --> 00:17:39.000]  到底我們是不是忘記了
[00:17:39.000 --> 00:17:43.000]  那個最主要的目的
[00:17:43.000 --> 00:17:44.000]  最主要的目的
[00:17:44.000 --> 00:17:46.000]  就是我們來敬拜上帝
[00:17:46.000 --> 00:17:49.000]  而不是參與一個聚會
[00:17:49.000 --> 00:17:50.000]  如果參與一個聚會
[00:17:50.000 --> 00:17:51.000]  有時候你會覺得
[00:17:51.000 --> 00:17:53.000]  這個聚會太長了
[00:17:53.000 --> 00:17:55.000]  所以去到某一些時段
[00:17:55.000 --> 00:17:57.000]  你就開始看錶
[00:17:57.000 --> 00:17:59.000]  為什麼講完還在講
[00:17:59.000 --> 00:18:01.000]  講得這麼長呢
[00:18:01.000 --> 00:18:05.000]  為什麼家信還在報無厘頭的東西呢
[00:18:05.000 --> 00:18:06.000]  是不是
[00:18:06.000 --> 00:18:09.000]  但如果你是在敬拜上帝
[00:18:09.000 --> 00:18:11.000]  這個問題你要問上帝
[00:18:11.000 --> 00:18:15.000]  上帝,我現在在敬拜你
[00:18:15.000 --> 00:18:18.000]  為什麼我的心都在亂
[00:18:18.000 --> 00:18:21.000]  到底在這個地方
[00:18:21.000 --> 00:18:24.000]  我們的心去了哪裡
[00:18:24.000 --> 00:18:29.000]  我們在關注著什麼事情
[00:18:29.000 --> 00:18:32.000]  這個值得我們以後再想一想
[00:18:32.000 --> 00:18:34.000]  其實當我們來到這裡
[00:18:34.000 --> 00:18:35.000]  我們剛才講了什麼
[00:18:35.000 --> 00:18:39.000]  我們是一個集體的敬拜
[00:18:39.000 --> 00:18:40.000]  集體的敬拜
[00:18:40.000 --> 00:18:42.000]  我們也有一個聚會
[00:18:42.000 --> 00:18:43.000]  所以一個聚會
[00:18:43.000 --> 00:18:46.000]  我們有聚會的程序
[00:18:46.000 --> 00:18:47.000]  程序又包括什麼呢
[00:18:47.000 --> 00:18:49.000]  從宣召開始
[00:18:49.000 --> 00:18:51.000]  有詩歌敬拜
[00:18:51.000 --> 00:18:53.000]  有公禱
[00:18:53.000 --> 00:18:55.000]  有經課
[00:18:55.000 --> 00:18:56.000]  有講道
[00:18:56.000 --> 00:18:58.000]  然後有家信
[00:18:58.000 --> 00:18:59.000]  有分享
[00:18:59.000 --> 00:19:00.000]  有祝福
[00:19:00.000 --> 00:19:02.000]  然後最後是
[00:19:02.000 --> 00:19:04.000]  散會詩
[00:19:04.000 --> 00:19:06.000]  這個是一個套餐
[00:19:06.000 --> 00:19:08.000]  整套的
