
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹,各位朋友來賓,早晨!
[00:03:49.000 --> 00:03:54.000]  但很奇怪,我不知道大家剛纔聽過分幾宗的詩歌有什麼感受
[00:03:54.000 --> 00:03:58.000]  很多聽他詩歌之後再唱歌的人就覺得
[00:03:58.000 --> 00:04:02.000]  他和之前一個不同的人,雖然他的聲音沒那麼好
[00:04:02.000 --> 00:04:10.000]  但是卻發出一種震人心靈,一種很有感情的聲音
[00:04:10.000 --> 00:04:15.000]  這個副在哲說,過去我是爲自己的企圖而唱
[00:04:15.000 --> 00:04:20.000]  在舞臺上很驕傲很霸氣,覺得聲音是我的
[00:04:20.000 --> 00:04:24.000]  但現在我知道一切都是上帝的賜予
[00:04:24.000 --> 00:04:27.000]  我感到滿足,因爲是爲神而唱歌
[00:04:27.000 --> 00:04:29.000]  沒有神我一天都不能夠活下去
[00:04:29.000 --> 00:04:32.000]  我只想將我的聲音,還有生命都獻給神
[00:04:32.000 --> 00:04:37.000]  我知道神要我與祂更親近
[00:04:37.000 --> 00:04:42.000]  兄弟姐妹,我們未必有那麼傳奇的經歷
[00:04:42.000 --> 00:04:45.000]  我們不是每一個都是一個音樂家、歌唱家
[00:04:45.000 --> 00:04:49.000]  我們不是每一個都能夠做到男高音、女高音
[00:04:49.000 --> 00:04:51.000]  但這就不能難了我們
[00:04:51.000 --> 00:04:55.000]  每一個人都要去思想,我們要做一件事
[00:04:55.000 --> 00:04:58.000]  今天藉着這篇詩篇和大家思想這件事
[00:04:58.000 --> 00:05:02.000]  我們再讀一次這篇詩篇,1,2,3
[00:05:02.000 --> 00:05:07.000]  幾乎要讚美其皇后,在上帝的聖坐讚美她
[00:05:07.000 --> 00:05:10.000]  在班爾納基的榮光讚美她
[00:05:10.000 --> 00:05:13.000]  要忍耀大人的所待讚美她
[00:05:13.000 --> 00:05:16.000]  安在巴基的大日讚美她
[00:05:16.000 --> 00:05:19.000]  如要用歌聲讚美她
[00:05:19.000 --> 00:05:21.000]  鼓瑟萬能讚美她
[00:05:21.000 --> 00:05:23.000]  幾乎要舞讚美她
[00:05:23.000 --> 00:05:28.000]  用自然的樂器和小的聲音讚美她
[00:05:28.000 --> 00:05:30.000]  用佳人的筆讚美她
[00:05:30.000 --> 00:05:33.000]  用破碎的筆讚美她
[00:05:33.000 --> 00:05:36.000]  能夠勝任幾乎都要讚美她
[00:05:36.000 --> 00:05:39.000]  你們要讚美她
[00:05:39.000 --> 00:05:41.000]  我就問,究竟是什麼?
[00:05:41.000 --> 00:05:43.000]  或者大家要問,究竟是什麼?
[00:05:43.000 --> 00:05:46.000]  或者這篇詩篇,說什麼?
[00:05:46.000 --> 00:05:48.000]  說什麼?
[00:05:48.000 --> 00:05:54.000]  你去看這篇詩篇,出現最多的字眼是什麼?
[00:05:54.000 --> 00:05:56.000]  讚美
[00:05:56.000 --> 00:06:02.000]  讚美,或者一開始有句"你們要讚美耶和華"
[00:06:02.000 --> 00:06:05.000]  在這篇詩篇出現了13次
[00:06:05.000 --> 00:06:07.000]  全部都是命令式
[00:06:07.000 --> 00:06:11.000]  其實讚美和以色列人上帝的子民息息相關
[00:06:11.000 --> 00:06:13.000]  《壯世紀19章35節》請大家提讀
[00:06:13.000 --> 00:06:15.000]  她
[00:06:22.000 --> 00:06:27.000]  妮婭是以色列祖先雅各,後來改名以色列
[00:06:27.000 --> 00:06:29.000]  我們俗稱是她的大婆
[00:06:29.000 --> 00:06:32.000]  來到這裏生了幾個兒子
[00:06:32.000 --> 00:06:36.000]  結果有一次,因爲她不太開心
[00:06:36.000 --> 00:06:39.000]  大神又令她懷孕,結果生了這個兒子
[00:06:39.000 --> 00:06:42.000]  叫做什麼?尤達
[00:06:42.000 --> 00:06:45.000]  意思就是讚美
[00:06:45.000 --> 00:06:48.000]  從此,所有以色列人
[00:06:48.000 --> 00:06:50.000]  他們作爲上帝的子民
[00:06:50.000 --> 00:06:52.000]  他們是雅各的後裔
[00:06:52.000 --> 00:06:54.000]  耶穌基督也是大衛的子孫
[00:06:54.000 --> 00:06:56.000]  或者大衛屬於猶太之派
[00:06:56.000 --> 00:07:03.000]  所以以色列人上帝的子民的代名詞就是讚美
[00:07:03.000 --> 00:07:05.000]  今天你和我
[00:07:05.000 --> 00:07:07.000]  因着耶穌基督
[00:07:07.000 --> 00:07:10.000]  成爲了什麼?
[00:07:10.000 --> 00:07:14.000]  凡相信的就是上帝的子民
[00:07:14.000 --> 00:07:20.000]  請千惠,請你將讚美這兩個字
[00:07:20.000 --> 00:07:23.000]  代入他們自己的名字裏
[00:07:23.000 --> 00:07:25.000]  讚美讚美
[00:07:25.000 --> 00:07:28.000]  其實這篇詩篇裏面所出現的
[00:07:28.000 --> 00:07:30.000]  你們要讚美耶穌這一句
[00:07:30.000 --> 00:07:32.000]  在整個《舊約》裏面出現了24次
[00:07:32.000 --> 00:07:35.000]  而這24次都是在詩篇裏面
[00:07:35.000 --> 00:07:37.000]  因爲詩篇其實就是一個以色列人
[00:07:37.000 --> 00:07:39.000]  他們編的一個詩集
[00:07:39.000 --> 00:07:40.000]  去讚美上帝
[00:07:40.000 --> 00:07:42.000]  或者讓利美人祭祀
[00:07:42.000 --> 00:07:46.000]  找一些一直以來收集到的詩歌頌詞
[00:07:46.000 --> 00:07:47.000]  來讚美上帝
[00:07:47.000 --> 00:07:49.000]  敬拜上帝之榮耀
[00:07:49.000 --> 00:07:52.000]  104篇35節開始
[00:07:52.000 --> 00:07:55.000]  而去到146節150篇
[00:07:55.000 --> 00:07:57.000]  更加高潮
[00:07:57.000 --> 00:07:59.000]  你說梁牧師舊約而已
[00:07:59.000 --> 00:08:00.000]  新約有沒有?
[00:08:00.000 --> 00:08:02.000]  有
[00:08:02.000 --> 00:08:03.000]  出現了4次
[00:08:03.000 --> 00:08:05.000]  4次都在新約裏面
[00:08:05.000 --> 00:08:06.000]  同一卷書同一章
[00:08:06.000 --> 00:08:07.000]  啓示六十九章
[00:08:07.000 --> 00:08:10.000]  一節三節四節六節
[00:08:10.000 --> 00:08:12.000]  要考一下曾經上過樑牧師
[00:08:12.000 --> 00:08:15.000]  啓示六的同學
[00:08:15.000 --> 00:08:19.000]  十九章說什麼?
[00:08:19.000 --> 00:08:21.000]  不懂的看聖經就行
[00:08:21.000 --> 00:08:25.000]  聖經在你手上
[00:08:25.000 --> 00:08:28.000]  將來
[00:08:28.000 --> 00:08:31.000]  教會就好像耶穌基督的身輔一樣
[00:08:31.000 --> 00:08:33.000]  去預備迎接新郎
[00:08:33.000 --> 00:08:35.000]  哪一個?
[00:08:35.000 --> 00:08:37.000]  哪一個?
[00:08:37.000 --> 00:08:40.000]  主耶穌基督
[00:08:40.000 --> 00:08:41.000]  在十九章
[00:08:41.000 --> 00:08:43.000]  就有4次出現了這個字眼
[00:08:43.000 --> 00:08:45.000]  你們要讚美什麼?
[00:08:45.000 --> 00:08:46.000]  梁牧師沒有
[00:08:46.000 --> 00:08:47.000]  玩嗎?
[00:08:47.000 --> 00:08:50.000]  有一個希伯來的音
[00:08:50.000 --> 00:08:53.000]  就是哈利路亞
[00:08:53.000 --> 00:08:55.000]  詩篇146篇至150篇
[00:08:55.000 --> 00:08:58.000]  就好像一篇交響樂的高潮一樣
[00:08:58.000 --> 00:09:01.000]  整卷的詩篇150篇
[00:09:01.000 --> 00:09:05.000]  大家有沒有人喜歡聽交響樂?
[00:09:05.000 --> 00:09:07.000]  登登登登
[00:09:07.000 --> 00:09:08.000]  登登登登
[00:09:08.000 --> 00:09:09.000]  這個是開始
[00:09:09.000 --> 00:09:12.000]  這個就好像詩篇第一篇第二篇一樣
[00:09:12.000 --> 00:09:13.000]  他用神的話語
[00:09:13.000 --> 00:09:14.000]  用有福的人
[00:09:14.000 --> 00:09:15.000]  用梨彩
[00:09:15.000 --> 00:09:17.000]  君王的詩篇來開始
[00:09:17.000 --> 00:09:18.000]  中間有些優越一點
[00:09:18.000 --> 00:09:21.000]  有些力量澎湃一點的讚美
[00:09:21.000 --> 00:09:22.000]  感恩
[00:09:22.000 --> 00:09:23.000]  愛歌
[00:09:23.000 --> 00:09:25.000]  信靠
[00:09:25.000 --> 00:09:27.000]  去到146至150篇
[00:09:27.000 --> 00:09:29.000]  就好像交響樂最後
[00:09:29.000 --> 00:09:30.000]  你們知道交響樂最後是怎樣的嗎?
[00:09:30.000 --> 00:09:32.000]  大家可以聽交響樂
[00:09:32.000 --> 00:09:34.000]  所有的樂器差不多都出了
[00:09:34.000 --> 00:09:36.000]  還有越奏越大聲
[00:09:36.000 --> 00:09:37.000]  你知道幾時收工呢?
[00:09:37.000 --> 00:09:39.000]  可以離場呢?
[00:09:39.000 --> 00:09:41.000]  就是所有樂器最大聲
[00:09:41.000 --> 00:09:45.000]  什麼都出了的時間
[00:09:45.000 --> 00:09:48.000]  詩篇146篇至150篇就有這樣的作用
[00:09:48.000 --> 00:09:49.000]  因爲每一篇
[00:09:49.000 --> 00:09:51.000]  就用你們要讚美耶和華
[00:09:51.000 --> 00:09:55.000]  哈利路亞來到開始和結尾
[00:09:55.000 --> 00:09:56.000]  不然你不想看一看
[00:09:56.000 --> 00:09:58.000]  146至150篇
[00:09:58.000 --> 00:09:59.000]  要去到150篇
[00:09:59.000 --> 00:10:02.000]  就是高潮之中的高潮
[00:10:02.000 --> 00:10:05.000]  三次用讚美這個字
[00:10:05.000 --> 00:10:08.000]  哈利路亞
[00:10:08.000 --> 00:10:12.000]  所以大家已經上了希伯來文101
[00:10:12.000 --> 00:10:14.000]  哈利路亞
[00:10:14.000 --> 00:10:16.000]  就是你們要讚美耶和華
[00:10:16.000 --> 00:10:17.000]  因爲希伯來文
[00:10:17.000 --> 00:10:18.000]  和我們中國人一樣
[00:10:18.000 --> 00:10:21.000]  由中文字的右邊讀到左邊
[00:10:21.000 --> 00:10:22.000]  這個就是一個動詞
[00:10:22.000 --> 00:10:25.000]  有時候動詞可以貼着名詞
[00:10:25.000 --> 00:10:27.000]  就是那些人
[00:10:27.000 --> 00:10:28.000]  這個就是你們
[00:10:28.000 --> 00:10:31.000]  然後貼了一個耶和華的簡稱
[00:10:31.000 --> 00:10:35.000]  因爲耶和華原本的讀音是Yahway
[00:10:35.000 --> 00:10:37.000]  Yah就是簡稱
[00:10:37.000 --> 00:10:39.000]  哈利路亞
[00:10:39.000 --> 00:10:40.000]  所以弟兄姊妹
[00:10:40.000 --> 00:10:42.000]  不只是以色列人
[00:10:42.000 --> 00:10:44.000]  在詩69章是講將來
[00:10:44.000 --> 00:10:46.000]  希望你和我都有份
[00:10:46.000 --> 00:10:48.000]  所以現在請大家練習一下
[00:10:48.000 --> 00:10:49.000]  和旁邊的練習一下
[00:10:49.000 --> 00:10:51.000]  哈利路亞
[00:10:51.000 --> 00:10:52.000]  練習一下
[00:10:52.000 --> 00:10:53.000]  和旁邊的練習一下
[00:10:53.000 --> 00:10:55.000]  練習多幾次都不怕
[00:10:55.000 --> 00:10:57.000]  好像有些讀錯了
[00:10:57.000 --> 00:10:59.000]  教一下你怎麼讀
[00:10:59.000 --> 00:11:01.000]  怎麼讀啊?
[00:11:01.000 --> 00:11:02.000]  第一堂課都在這兒
[00:11:02.000 --> 00:11:03.000]  當然知道了
[00:11:03.000 --> 00:11:05.000]  不要故意穿布
[00:11:05.000 --> 00:11:07.000]  哈利
[00:11:07.000 --> 00:11:08.000]  不要哈利
[00:11:08.000 --> 00:11:10.000]  哈利是錯的
[00:11:10.000 --> 00:11:12.000]  到時以色列人笑我們
[00:11:12.000 --> 00:11:13.000]  再講一次
[00:11:13.000 --> 00:11:14.000]  和旁邊那個
[00:11:14.000 --> 00:11:16.000]  哈利路亞
[00:11:16.000 --> 00:11:17.000]  好了
[00:11:17.000 --> 00:11:18.000]  我們知道
[00:11:18.000 --> 00:11:20.000]  那究竟內容是什麼呢?
[00:11:20.000 --> 00:11:21.000]  我們怎麼讚美神
[00:11:21.000 --> 00:11:23.000]  或者這篇詩篇繼續講什麼呢?
[00:11:23.000 --> 00:11:25.000]  就要問在哪裏
[00:11:25.000 --> 00:11:26.000]  在哪裏讚美神
[00:11:26.000 --> 00:11:28.000]  這篇詩篇怎麼講
[00:11:28.000 --> 00:11:30.000]  從哪裏開始講什麼呢?
[00:11:30.000 --> 00:11:32.000]  在哪裏讚美神呢?
[00:11:32.000 --> 00:11:34.000]  今天這個婦女詩班很好的
[00:11:34.000 --> 00:11:36.000]  將經文都打出來
[00:11:36.000 --> 00:11:37.000]  你不知道就看經文吧
[00:11:37.000 --> 00:11:39.000]  我不會再打了
[00:11:39.000 --> 00:11:40.000]  在聖所嘛
[00:11:40.000 --> 00:11:42.000]  哪裏是聖所啊?
[00:11:42.000 --> 00:11:43.000]  我們說現在的聖所
[00:11:43.000 --> 00:11:45.000]  就應該好像是教會
[00:11:45.000 --> 00:11:47.000]  這個就是水晶教堂
[00:11:47.000 --> 00:11:48.000]  我以前在美國住的時候
[00:11:48.000 --> 00:11:50.000]  都去過的
[00:11:50.000 --> 00:11:51.000]  是不是要這麼大
[00:11:51.000 --> 00:11:53.000]  這麼宏偉的管風琴
[00:11:53.000 --> 00:11:54.000]  白人詩班
[00:11:54.000 --> 00:11:55.000]  宏大的禮堂
[00:11:55.000 --> 00:11:57.000]  才能夠最美好的讚美神呢?
[00:11:57.000 --> 00:11:58.000]  當然是好的
[00:11:58.000 --> 00:11:59.000]  但是這個變成了天主教堂
[00:11:59.000 --> 00:12:03.000]  因爲它破產了
[00:12:03.000 --> 00:12:05.000]  接着
[00:12:05.000 --> 00:12:06.000]  我們怎麼講呢?
[00:12:06.000 --> 00:12:09.000]  在哪裏讚美神呢?
[00:12:09.000 --> 00:12:12.000]  顯能力的窮倉
[00:12:12.000 --> 00:12:14.000]  哇 窮倉很重
[00:12:14.000 --> 00:12:17.000]  很軟啊
[00:12:17.000 --> 00:12:19.000]  1969年7月20號
[00:12:19.000 --> 00:12:20.000]  發生了一件大事
[00:12:20.000 --> 00:12:22.000]  人類歷史的大事
[00:12:22.000 --> 00:12:25.000]  在當中很多人已經出世了
[00:12:25.000 --> 00:12:27.000]  那時候我說
[00:12:27.000 --> 00:12:29.000]  我不說我已經出世了
[00:12:29.000 --> 00:12:31.000]  什麼事啊?
[00:12:31.000 --> 00:12:34.000]  什麼事啊?
[00:12:34.000 --> 00:12:37.000]  人類登陸月球啊
[00:12:37.000 --> 00:12:38.000]  我們只認識一個人
[00:12:38.000 --> 00:12:39.000]  叫做阿姆斯特丹
[00:12:39.000 --> 00:12:40.000]  因爲阿姆斯特丹
[00:12:40.000 --> 00:12:41.000]  是第一個登陸月球
[00:12:41.000 --> 00:12:43.000]  他是一個有神論者
[00:12:43.000 --> 00:12:45.000]  但他不是一個虔誠的基督徒
[00:12:45.000 --> 00:12:49.000]  唯獨這個叫做Buzz Aldrin
[00:12:49.000 --> 00:12:52.000]  他是一個非常虔誠的基督徒
[00:12:52.000 --> 00:12:54.000]  他和他的牧師申請了
[00:12:54.000 --> 00:12:58.000]  可不可以拿一點東西上月球
[00:12:58.000 --> 00:13:01.000]  拿了個聖餐
[00:13:01.000 --> 00:13:04.000]  他登陸了月球之後
[00:13:04.000 --> 00:13:06.000]  他拿起葡萄汁
[00:13:06.000 --> 00:13:09.000]  倒在杯子裏
[00:13:09.000 --> 00:13:11.000]  在月球第一次
[00:13:11.000 --> 00:13:13.000]  有人
[00:13:13.000 --> 00:13:15.000]  手煮餐
[00:13:15.000 --> 00:13:17.000]  就是這個太空人上到
[00:13:17.000 --> 00:13:20.000]  這麼重要的人類的歷史裏
[00:13:20.000 --> 00:13:22.000]  在這個窮倉
[00:13:22.000 --> 00:13:24.000]  就會去到這樣的
[00:13:24.000 --> 00:13:26.000]  來敬拜主
[00:13:26.000 --> 00:13:28.000]  他最終讀出了
[00:13:28.000 --> 00:13:31.000]  《約翰福音》十五章第五節
[00:13:31.000 --> 00:13:33.000]  我是葡萄樹
[00:13:33.000 --> 00:13:35.000]  你們是枝子
[00:13:35.000 --> 00:13:38.000]  接着回到地球的時間
[00:13:38.000 --> 00:13:39.000]  他在思想
[00:13:39.000 --> 00:13:41.000]  有人有訪問他
[00:13:41.000 --> 00:13:42.000]  他不期然想到
[00:13:42.000 --> 00:13:45.000]  詩篇第八篇第三四節
[00:13:45.000 --> 00:13:48.000]  印在你的情緒表
[00:13:48.000 --> 00:13:50.000]  我觀看你指頭所造的天
[00:13:50.000 --> 00:13:53.000]  並你所陳詞的月亮星宿
[00:13:53.000 --> 00:13:55.000]  便說人算什麼
[00:13:55.000 --> 00:14:00.000]  你竟顧念他
[00:14:00.000 --> 00:14:01.000]  問題就是
[00:14:01.000 --> 00:14:04.000]  這個世界沒有幾個太空人
[00:14:04.000 --> 00:14:06.000]  那是不是隻有他們纔是神呢?
[00:14:06.000 --> 00:14:14.000]  哪裏是你覺得上帝顯能力的窮倉呢?
[00:14:14.000 --> 00:14:20.000]  剛纔我走進去看女小的花圃
[00:14:20.000 --> 00:14:24.000]  你家露臺的盤栽
[00:14:24.000 --> 00:14:28.000]  是不是上帝顯能力的窮倉呢?
[00:14:28.000 --> 00:14:29.000]  你有機會去旅行
[00:14:29.000 --> 00:14:31.000]  去大自然
[00:14:31.000 --> 00:14:34.000]  一花一草
[00:14:34.000 --> 00:14:35.000]  或者你清早起來
[00:14:35.000 --> 00:14:37.000]  見到陽光普照
[00:14:37.000 --> 00:14:39.000]  美麗的藍天
[00:14:39.000 --> 00:14:40.000]  又或者
[00:14:40.000 --> 00:14:41.000]  綿綿細雨
[00:14:41.000 --> 00:14:45.000]  你覺不覺得是上帝顯能力的窮倉呢?
[00:14:45.000 --> 00:14:47.000]  讓你思想一下
[00:14:47.000 --> 00:14:49.000]  哪裏是上帝顯能力的窮倉呢?
[00:14:49.000 --> 00:14:51.000]  另外就是聖誦在哪裏呢?
[00:14:51.000 --> 00:14:53.000]  留意這節聖經初頁第20章第8節
[00:14:53.000 --> 00:15:01.000]  請大家一起讀
[00:15:01.000 --> 00:15:02.000]  這裏是說
[00:15:02.000 --> 00:15:03.000]  曠野裏面
[00:15:03.000 --> 00:15:06.000]  上帝命令以色列人建造回眸
[00:15:06.000 --> 00:15:07.000]  回眸最重要的
[00:15:07.000 --> 00:15:09.000]  其實那裏沒有說要建回眸
[00:15:09.000 --> 00:15:11.000]  那裏這句話是什麼呢?
[00:15:11.000 --> 00:15:12.000]  爲我做什麼呢?
[00:15:12.000 --> 00:15:16.000]  聖誦代表什麼呢?
[00:15:16.000 --> 00:15:17.000]  代表什麼呢?
[00:15:17.000 --> 00:15:20.000]  這句聖經
[00:15:20.000 --> 00:15:22.000]  最重要最重要
[00:15:22.000 --> 00:15:24.000]  就是上帝的同在
[00:15:24.000 --> 00:15:26.000]  今天你和我在這裏崇拜
[00:15:26.000 --> 00:15:28.000]  沒有上帝的同在
[00:15:28.000 --> 00:15:31.000]  這裏只不過叫禮堂
[00:15:31.000 --> 00:15:35.000]  不是聖誦
[00:15:35.000 --> 00:15:39.000]  今天真正的聖誦在哪裏呢?
[00:15:39.000 --> 00:15:42.000]  我們每一個都是神的點
[00:15:42.000 --> 00:15:44.000]  在你的心裏
[00:15:44.000 --> 00:15:47.000]  有上帝的同在的地方就是聖誦
[00:15:47.000 --> 00:15:49.000]  所以你說在哪裏讚美神呢?
[00:15:49.000 --> 00:15:50.000]  在哪裏呢?
[00:15:50.000 --> 00:15:52.000]  在聖誦讚美神
[00:15:52.000 --> 00:15:55.000]  在顯能力的窮倉讚美神
[00:15:55.000 --> 00:15:56.000]  爲什麼呢?
[00:15:56.000 --> 00:15:58.000]  這個詩篇繼續說
[00:15:58.000 --> 00:15:59.000]  爲什麼呢?
[00:15:59.000 --> 00:16:01.000]  他用了兩句句子平衡
[00:16:01.000 --> 00:16:03.000]  因爲神大能夠作爲
[00:16:03.000 --> 00:16:05.000]  和神極美的大德
[00:16:05.000 --> 00:16:07.000]  神大能的作爲是什麼呢?
[00:16:07.000 --> 00:16:08.000]  對於以色人來說
[00:16:08.000 --> 00:16:10.000]  可能就是他們在維羅茲地埃及
[00:16:10.000 --> 00:16:12.000]  能夠被釋放離開
[00:16:12.000 --> 00:16:14.000]  他們能夠很神蹟地過紅海
[00:16:14.000 --> 00:16:16.000]  當他在曠野沒有馬拿
[00:16:16.000 --> 00:16:17.000]  沒有東西喫的時候
[00:16:17.000 --> 00:16:18.000]  天降馬拿
[00:16:18.000 --> 00:16:20.000]  沒有水喝的時候盤石出水
[00:16:20.000 --> 00:16:23.000]  甚至他可以神蹟地過虐彈河
[00:16:23.000 --> 00:16:25.000]  進入耶利哥不廢一兵一卒
[00:16:25.000 --> 00:16:27.000]  去攻打
[00:16:27.000 --> 00:16:34.000]  建立這個王國
[00:16:34.000 --> 00:16:35.000]  但對於你和我呢
[00:16:35.000 --> 00:16:37.000]  神的大能怎麼彰顯呢?
[00:16:37.000 --> 00:16:41.000]  在我們教會當中怎麼彰顯呢?
[00:16:41.000 --> 00:16:43.000]  你覺得上帝的大能
[00:16:43.000 --> 00:16:45.000]  在你的身上
[00:16:45.000 --> 00:16:48.000]  在你的生命裏怎麼彰顯呢?
[00:16:48.000 --> 00:16:49.000]  是不是要好像以色人
[00:16:49.000 --> 00:16:51.000]  那麼驚天動地的這些事情
[00:16:51.000 --> 00:16:56.000]  才能夠彰顯呢?
[00:16:56.000 --> 00:16:58.000]  在你困苦的時候去禱告
[00:16:58.000 --> 00:17:01.000]  上帝沒有聽
[00:17:01.000 --> 00:17:05.000]  很需要幫助的時間
[00:17:05.000 --> 00:17:10.000]  神是否會幫助你呢?
[00:17:10.000 --> 00:17:15.000]  上帝顯能力的時間在哪裏呢?
[00:17:15.000 --> 00:17:17.000]  大能的作爲
[00:17:17.000 --> 00:17:22.000]  另外就是極美的大德
[00:17:22.000 --> 00:17:26.000]  神有很多美好的屬性
[00:17:26.000 --> 00:17:27.000]  有些很厲害的
[00:17:27.000 --> 00:17:29.000]  無所不知無所不在無所不能
[00:17:29.000 --> 00:17:33.000]  但上帝也是充滿着恩典慈愛憐憫信實
[00:17:33.000 --> 00:17:35.000]  你繼續數下去
[00:17:35.000 --> 00:17:36.000]  當你想到這些時間
[00:17:36.000 --> 00:17:37.000]  你能不能夠發出
[00:17:37.000 --> 00:17:43.000]  由衷對上帝的敬畏和讚美呢?
[00:17:43.000 --> 00:17:46.000]  英文有一個詞叫Goodness
[00:17:46.000 --> 00:17:49.000]  另外一個詞叫Greatness
[00:17:49.000 --> 00:17:53.000]  美好 神真的對你好呢?
[00:17:53.000 --> 00:17:56.000]  在外國英文有句說話
[00:17:56.000 --> 00:18:00.000]  叫God is good all the time
[00:18:00.000 --> 00:18:02.000]  第一堂那些彩排得不太好
[00:18:02.000 --> 00:18:03.000]  我要教教大家
[00:18:03.000 --> 00:18:08.000]  他們如何來到時空記得這句話呢?
[00:18:08.000 --> 00:18:10.000]  第一 God is good
[00:18:10.000 --> 00:18:14.000]  接着認就是All the time
[00:18:14.000 --> 00:18:17.000]  然後這邊又說All the time
[00:18:17.000 --> 00:18:20.000]  接着又說God is good
[00:18:20.000 --> 00:18:22.000]  這邊先說God is good
[00:18:22.000 --> 00:18:29.000]  God is good all the time
[00:18:29.000 --> 00:18:30.000]  我很公平的
[00:18:30.000 --> 00:18:33.000]  對於英文不太好的人
[00:18:33.000 --> 00:18:35.000]  我翻譯成中文
[00:18:35.000 --> 00:18:36.000]  中文就叫
[00:18:36.000 --> 00:18:38.000]  我用了三字比較容易記
[00:18:38.000 --> 00:18:40.000]  神美好
[00:18:40.000 --> 00:18:43.000]  有沒有人幫我翻譯下半句呢?
[00:18:43.000 --> 00:18:44.000]  很難翻譯
[00:18:44.000 --> 00:18:46.000]  我真的想了很久
[00:18:46.000 --> 00:18:48.000]  我想了一個比較俗一點的
[00:18:48.000 --> 00:18:49.000]  你收貨吧
[00:18:49.000 --> 00:18:52.000]  不嬲系
[00:18:52.000 --> 00:18:54.000]  好 這邊先
[00:18:54.000 --> 00:18:59.000]  神美好 不嬲系 不嬲系 神美好
[00:18:59.000 --> 00:19:03.000]  好 比第一堂好
[00:19:03.000 --> 00:19:10.000]  有一個年長的基督徒
[00:19:10.000 --> 00:19:12.000]  天天在露臺讚美神
[00:19:12.000 --> 00:19:14.000]  真是神真美好 神真偉大
[00:19:14.000 --> 00:19:15.000]  我讚美敬拜你
[00:19:15.000 --> 00:19:17.000]  旁邊住了一個無神論者
[00:19:17.000 --> 00:19:19.000]  無神論者看着他
[00:19:19.000 --> 00:19:20.000]  天天清淨地在神論
[00:19:20.000 --> 00:19:22.000]  阿婆 這個世界沒有神的
[00:19:22.000 --> 00:19:24.000]  不要騙人
[00:19:24.000 --> 00:19:25.000]  第二天
[00:19:25.000 --> 00:19:27.000]  阿婆又起身讚美那隻神
[00:19:27.000 --> 00:19:29.000]  神啊 你知道我需要
[00:19:29.000 --> 00:19:30.000]  我很貧窮
[00:19:30.000 --> 00:19:31.000]  我沒有錢
