
[00:00:00.000 --> 00:00:04.060]  哈利路亞 哈利路亞 主復活了
[00:01:41.960 --> 00:01:42.960]  總之問
[00:01:42.960 --> 00:01:46.080]  每一年任何年份有復活節的日子
[00:01:46.080 --> 00:01:47.560]  都是星期日
[00:01:47.560 --> 00:01:48.040]  為什麼
[00:01:48.040 --> 00:01:50.760]  因為我們在星期日裡面慶祝耶穌基督的復活
[00:01:50.760 --> 00:01:51.800]  我們為什麼今時今日
[00:01:51.800 --> 00:01:53.160]  星期日回來教會崇拜
[00:01:53.160 --> 00:01:54.280]  主日的崇拜
[00:01:54.280 --> 00:01:57.160]  是因為星期日是基督復活節的日子
[00:01:57.160 --> 00:01:58.440]  是不是
[00:01:58.440 --> 00:02:00.360]  接著再問第二個問題
[00:02:00.360 --> 00:02:03.320]  記不記得耶穌基督在星期幾死的
[00:02:03.320 --> 00:02:04.640]  星期幾
[00:02:04.640 --> 00:02:05.320]  星期五
[00:02:05.320 --> 00:02:06.520]  沒錯 星期五
[00:02:06.520 --> 00:02:09.240]  星期五我們教會也舉行了受苦之崇拜
[00:02:09.240 --> 00:02:11.160]  哪位定睛姐妹星期五的時候在這裡
[00:02:11.160 --> 00:02:12.000]  也很多 是不是
[00:02:12.000 --> 00:02:14.120]  好 謝謝
[00:02:14.120 --> 00:02:15.680]  接著同學就問一個很深的問題
[00:02:15.680 --> 00:02:16.240]  他說
[00:02:16.240 --> 00:02:19.680]  牧師牧師星期五耶穌受苦
[00:02:19.680 --> 00:02:21.000]  如果看聖經沒有看錯的話
[00:02:21.000 --> 00:02:22.600]  大約是下午三點左右
[00:02:22.600 --> 00:02:24.680]  耶穌就斷氣了
[00:02:24.680 --> 00:02:27.280]  接著星期日就復活
[00:02:27.280 --> 00:02:29.480]  大家知不知道星期日幾點復活
[00:02:29.480 --> 00:02:30.640]  不知道
[00:02:30.640 --> 00:02:31.800]  星期日幾點復活沒有人知道
[00:02:31.800 --> 00:02:33.160]  因為聖經裡面只是說
[00:02:33.160 --> 00:02:34.880]  剛剛聖經裡面說
[00:02:34.880 --> 00:02:38.080]  當星期日天未亮的時候
[00:02:38.080 --> 00:02:42.120]  莫大拉的瑪利亞去到墳墓就看不到耶穌的身體
[00:02:42.120 --> 00:02:45.320]  所以耶穌的復活應該就是在星期日天未亮之前
[00:02:45.320 --> 00:02:46.400]  是不是
[00:02:46.400 --> 00:02:47.120]  好了
[00:02:47.120 --> 00:02:48.760]  數學題
[00:02:48.760 --> 00:02:54.280]  由耶穌受死到耶穌復活有多長時間
[00:02:54.280 --> 00:02:56.360]  先計算一下
[00:02:56.360 --> 00:02:57.200]  有多長時間
[00:02:57.200 --> 00:02:59.120]  由星期五大約下午三點
[00:02:59.120 --> 00:02:59.960]  耶穌受死了
[00:02:59.960 --> 00:03:02.440]  星期六早上當祂未出太陽
[00:03:02.440 --> 00:03:03.680]  當祂五點好不好
[00:03:03.680 --> 00:03:05.040]  五點耶穌復活
[00:03:05.040 --> 00:03:07.880]  三點星期五的下午
[00:03:07.880 --> 00:03:09.760]  到星期日的早上五點
[00:03:09.760 --> 00:03:12.360]  請問多少個小時
[00:03:12.360 --> 00:03:13.800]  大家馬上皺眉頭
[00:03:13.800 --> 00:03:15.000]  牧師數學很差
[00:03:15.000 --> 00:03:15.920]  計算不到
[00:03:15.920 --> 00:03:18.240]  有沒有一些比較厲害的數學的導師姐妹計算到
[00:03:18.240 --> 00:03:20.120]  多少
[00:03:20.120 --> 00:03:21.680]  三十
[00:03:21.680 --> 00:03:23.160]  三十多個小時
[00:03:23.160 --> 00:03:24.480]  知不知道
[00:03:24.480 --> 00:03:25.680]  三十多個小時
[00:03:25.680 --> 00:03:27.360]  未夠四十
[00:03:27.360 --> 00:03:28.680]  差不多了
[00:03:28.680 --> 00:03:30.880]  星期五三點
[00:03:30.880 --> 00:03:34.480]  星期六三點
[00:03:34.480 --> 00:03:36.360]  三十八個小時
[00:03:36.360 --> 00:03:37.680]  大約三十八個小時
[00:03:37.680 --> 00:03:39.120]  計算得很好
[00:03:39.120 --> 00:03:40.480]  我又問一個問題
[00:03:40.480 --> 00:03:42.240]  一天多少個小時
[00:03:42.240 --> 00:03:43.280]  二十四小時
[00:03:43.280 --> 00:03:44.280]  同學馬上問我
[00:03:44.280 --> 00:03:45.680]  牧師一天二十四小時
[00:03:45.680 --> 00:03:47.400]  你又說耶穌死了第三天復活
[00:03:47.400 --> 00:03:48.880]  一二三三天
[00:03:48.880 --> 00:03:49.560]  七十二小時
[00:03:49.560 --> 00:03:51.040]  就算沒有也起碼超過四十八小時
[00:03:51.040 --> 00:03:52.440]  為什麼只有三十多個小時
[00:03:52.440 --> 00:03:53.640]  是不是聖經打虎頭
[00:03:53.640 --> 00:03:56.000]  打了十幾個小時去呢
[00:03:56.000 --> 00:03:57.320]  有時候我們都誤會
[00:03:57.320 --> 00:03:58.520]  或者我們都不太明白
[00:03:58.520 --> 00:03:59.880]  為什麼要這樣描述
[00:03:59.880 --> 00:04:02.800]  你認識一下聖經裡面很重要的
[00:04:02.800 --> 00:04:05.080]  因為猶太人的曆法跟我們不同
[00:04:05.080 --> 00:04:08.120]  猶太人想一天跟我們想法有一點不同
[00:04:08.120 --> 00:04:09.880]  因為猶太人腦子裡面
[00:04:09.880 --> 00:04:11.520]  在想的一天
[00:04:11.520 --> 00:04:14.480]  就跟我們的想法剛剛相反
[00:04:14.480 --> 00:04:16.400]  我們的一天從什麼時候開始
[00:04:16.400 --> 00:04:19.160]  我們的一天從每一天睡醒開始
[00:04:19.160 --> 00:04:19.800]  是吧
[00:04:19.800 --> 00:04:21.240]  我問你昨晚幾點睡
[00:04:21.240 --> 00:04:23.000]  牧師我昨晚一點睡
[00:04:23.000 --> 00:04:24.400]  我們不會說凌晨一點
[00:04:24.400 --> 00:04:25.560]  我今早一點睡
[00:04:25.560 --> 00:04:27.440]  因為昨晚還沒睡就當昨晚
[00:04:27.440 --> 00:04:28.640]  睡醒就當今早
[00:04:28.640 --> 00:04:30.640]  因為中國人是農耕社會
[00:04:30.640 --> 00:04:32.680]  睡醒就起來工作
[00:04:32.680 --> 00:04:34.600]  到天黑就回去睡覺
[00:04:34.600 --> 00:04:35.920]  所以日出就移作
[00:04:35.920 --> 00:04:36.840]  日入就移息
[00:04:36.840 --> 00:04:38.080]  我們一天是這麼計算的
[00:04:38.080 --> 00:04:40.080]  每一天睡醒到睡著
[00:04:40.080 --> 00:04:41.640]  猶太人是永遠相反的
[00:04:41.640 --> 00:04:44.840]  猶太人的一天是從晚上開始的
[00:04:44.840 --> 00:04:46.880]  如果你記得《創世紀》第一章
[00:04:46.880 --> 00:04:48.880]  一開始說上帝創造天地
[00:04:48.880 --> 00:04:49.840]  他怎麼說的
[00:04:49.840 --> 00:04:51.120]  上帝創造了這件事
[00:04:51.120 --> 00:04:52.600]  然後有夜晚
[00:04:52.600 --> 00:04:53.720]  有白天
[00:04:53.720 --> 00:04:54.800]  這樣是一天
[00:04:54.800 --> 00:04:56.000]  創造第二件事
[00:04:56.000 --> 00:04:57.120]  有夜晚有白天
[00:04:57.120 --> 00:04:58.000]  這樣是第二天
[00:04:58.000 --> 00:04:59.680]  每一次當描述一天的時候
[00:04:59.680 --> 00:05:02.640]  猶太人就會用有晚上有早晨
[00:05:02.640 --> 00:05:04.040]  這是《聖經》的描述
[00:05:04.040 --> 00:05:07.440]  所以猶太人習慣是從晚上開始那一天
[00:05:07.440 --> 00:05:09.120]  由黃昏開始
[00:05:09.120 --> 00:05:11.040]  猶太人計算曆法的習慣
[00:05:11.040 --> 00:05:11.880]  每一天的開始
[00:05:11.880 --> 00:05:14.320]  是大約黃昏六點鐘
[00:05:14.320 --> 00:05:15.680]  記住了
[00:05:15.680 --> 00:05:17.520]  所以《聖經》提醒我們
[00:05:17.520 --> 00:05:19.520]  不可含怒到日落
[00:05:19.520 --> 00:05:20.560]  有電視節目說
[00:05:20.560 --> 00:05:21.520]  不可含怒到日落
[00:05:21.520 --> 00:05:22.560]  所以我白天生你的氣
[00:05:22.560 --> 00:05:23.520]  到晚上不生你的氣
[00:05:23.520 --> 00:05:24.440]  其實是不對的
[00:05:24.440 --> 00:05:25.680]  不可含怒到日落
[00:05:25.680 --> 00:05:27.520]  意思就是說你今天要生氣就生氣完了
[00:05:27.520 --> 00:05:28.560]  日落就是第二天
[00:05:28.560 --> 00:05:29.520]  第二天就不要生氣了
[00:05:29.520 --> 00:05:30.920]  有些事情今天要解決它
[00:05:30.920 --> 00:05:31.800]  就是這樣
[00:05:31.800 --> 00:05:36.520]  所以猶太人的曆法由黃昏六點開始的日子
[00:05:36.520 --> 00:05:38.240]  猶太人的安息日
[00:05:38.240 --> 00:05:39.680]  大家知道是什麼時候嗎?
[00:05:39.680 --> 00:05:41.680]  猶太人的安息日就是
[00:05:41.680 --> 00:05:45.800]  每一個星期的星期五的黃昏六點
[00:05:45.800 --> 00:05:48.520]  到星期六的黃昏六點
[00:05:48.520 --> 00:05:50.560]  這個叫做安息日
[00:05:50.560 --> 00:05:51.760]  所以各位電視節目
[00:05:51.760 --> 00:05:53.680]  其實我們現在大部分的基督徒
[00:05:53.680 --> 00:05:55.200]  是沒有守安息日的
[00:05:55.200 --> 00:05:56.040]  不過我們說
[00:05:56.040 --> 00:05:57.200]  《聖經》裡面叫我們守安息日
[00:05:57.200 --> 00:05:57.760]  十誡的
[00:05:57.760 --> 00:05:58.600]  不守行不行?
[00:05:58.600 --> 00:05:59.160]  沒關係
[00:05:59.160 --> 00:06:00.120]  我們不是不守
[00:06:00.120 --> 00:06:01.800]  我們將安息日這個理念
[00:06:01.800 --> 00:06:03.320]  這個很重要要休息
[00:06:03.320 --> 00:06:04.920]  也要去敬拜上帝的理念
[00:06:04.920 --> 00:06:06.560]  就放在主日
[00:06:06.560 --> 00:06:07.440]  就是現在
[00:06:07.440 --> 00:06:09.080]  因為慶祝基督的復活
[00:06:09.080 --> 00:06:10.080]  所以我們有守安息日
[00:06:10.080 --> 00:06:11.880]  不過不是守猶太人傳統
[00:06:11.880 --> 00:06:15.440]  星期五黃昏到星期六黃昏的安息日
[00:06:15.440 --> 00:06:16.440]  所以
[00:06:16.440 --> 00:06:17.440]  看看圖片
[00:06:17.440 --> 00:06:18.440]  有一個簡單的圖片
[00:06:18.440 --> 00:06:19.680]  讓大家容易明白一點
[00:06:19.680 --> 00:06:20.760]  一開始我們看到
[00:06:20.760 --> 00:06:22.080]  耶穌釘死的那一天
[00:06:22.080 --> 00:06:24.320]  按一下就可以了
[00:06:24.320 --> 00:06:25.560]  耶穌釘死的那一天
[00:06:25.560 --> 00:06:28.280]  就是安息日之前的那一天
[00:06:28.280 --> 00:06:31.040]  安息日之前那一天
[00:06:31.040 --> 00:06:32.800]  就是星期五
[00:06:32.800 --> 00:06:35.440]  所以大約星期五下午三點左右
[00:06:35.440 --> 00:06:36.480]  祂就釘死了
[00:06:36.480 --> 00:06:39.160]  接著那一天就是安息日了
[00:06:39.160 --> 00:06:39.560]  是不是?
[00:06:39.560 --> 00:06:41.800]  從星期五的黃昏
[00:06:41.800 --> 00:06:42.960]  到星期六的黃昏
[00:06:42.960 --> 00:06:43.960]  接著
[00:06:43.960 --> 00:06:47.000]  下一天就是星期六的黃昏
[00:06:47.000 --> 00:06:48.920]  到星期日的早上
[00:06:48.920 --> 00:06:52.240]  這就是在星期日早上
[00:06:52.240 --> 00:06:54.040]  婦女就發現了耶穌復活了
[00:06:54.040 --> 00:06:55.360]  所以
[00:06:55.360 --> 00:06:56.640]  耶穌釘死的是第一天
[00:06:56.640 --> 00:06:58.440]  安息日的是第二天
[00:06:58.440 --> 00:07:00.000]  復活的是第三天
[00:07:00.000 --> 00:07:02.320]  所以基督在第三天
[00:07:02.320 --> 00:07:03.720]  從死人中復活
[00:07:03.720 --> 00:07:04.960]  明白了嗎?
[00:07:04.960 --> 00:07:06.600]  這個圖應該容易明白一點
[00:07:06.600 --> 00:07:09.440]  所以耶穌不是死了之後三天後復活
[00:07:09.440 --> 00:07:10.600]  這個描述有一點語病
[00:07:10.600 --> 00:07:12.160]  中文三天後就是過快三天
[00:07:12.160 --> 00:07:12.840]  其實不是
[00:07:12.840 --> 00:07:14.120]  是在第三天
[00:07:14.120 --> 00:07:15.720]  有一個很重要的意義
[00:07:15.720 --> 00:07:17.360]  跟今天的經文很有關係
[00:07:17.360 --> 00:07:19.520]  婦女是什麼時候發現耶穌復活的?
[00:07:19.520 --> 00:07:20.880]  是星期日
[00:07:20.880 --> 00:07:22.520]  主日的清晨
[00:07:22.520 --> 00:07:25.920]  為什麼會在主日清晨發現耶穌復活呢?
[00:07:25.920 --> 00:07:28.120]  你會發現當耶穌死的時候
[00:07:28.120 --> 00:07:30.440]  就正正是安息日之前的
[00:07:30.440 --> 00:07:31.920]  大約兩到三個小時
[00:07:31.920 --> 00:07:32.480]  是不是?
[00:07:32.480 --> 00:07:33.400]  三點鐘
[00:07:33.400 --> 00:07:35.160]  六點鐘大約就是安息日了
[00:07:35.160 --> 00:07:38.160]  所以當耶穌死或者斷氣之前
[00:07:38.160 --> 00:07:39.240]  人們就很緊張了
[00:07:39.240 --> 00:07:39.640]  為什麼呢?
[00:07:39.640 --> 00:07:41.560]  因為猶太人安息日是什麼都不做的
[00:07:41.560 --> 00:07:43.120]  不做到一個地步
[00:07:43.120 --> 00:07:44.040]  真的什麼都不做
[00:07:44.040 --> 00:07:46.320]  除了吃東西或者生死有關的事情之外
[00:07:46.320 --> 00:07:49.280]  其實香港也有一些猶太人的生活圈子
[00:07:49.280 --> 00:07:50.320]  可能大家不太認識
[00:07:50.320 --> 00:07:52.200]  我一次去探望一群猶太人
[00:07:52.200 --> 00:07:53.920]  他們有類似會堂的地方
[00:07:53.920 --> 00:07:55.360]  在樓上搭電梯上去
[00:07:55.360 --> 00:07:57.040]  四樓和五樓之間
[00:07:57.040 --> 00:07:58.240]  我記得我去到那裡
[00:07:58.240 --> 00:07:59.720]  剛剛是星期六早上
[00:07:59.720 --> 00:08:01.520]  星期六早上是什麼呢?
[00:08:01.520 --> 00:08:02.600]  就是安息日
[00:08:02.600 --> 00:08:03.600]  我去到的時候
[00:08:03.600 --> 00:08:04.760]  我就去到電梯口
[00:08:04.760 --> 00:08:06.720]  發覺為什麼這部電梯不能按呢?
[00:08:06.720 --> 00:08:09.280]  它連按鍵的位置都封了不讓人按
[00:08:09.280 --> 00:08:10.040]  為什麼呢?
[00:08:10.040 --> 00:08:12.160]  因為安息日連按鍵都不想做
[00:08:12.160 --> 00:08:14.760]  結果那部電梯就逐層停
[00:08:14.760 --> 00:08:15.960]  逐層開
[00:08:15.960 --> 00:08:17.560]  到了一定時間就自己關門
[00:08:17.560 --> 00:08:19.080]  連開關門都不用按
[00:08:19.080 --> 00:08:20.400]  每個人都翹著手
[00:08:20.400 --> 00:08:21.400]  走進去站在那裡
[00:08:21.400 --> 00:08:22.240]  等關門
[00:08:22.240 --> 00:08:23.280]  走出來就等開門
[00:08:23.280 --> 00:08:24.040]  就是這樣而已
[00:08:24.040 --> 00:08:25.960]  當然有些誇張
[00:08:25.960 --> 00:08:27.480]  但是這真的是他們現在的狀況
[00:08:27.480 --> 00:08:30.240]  因為他們很想努力守安息日
[00:08:30.240 --> 00:08:31.840]  所以安息日什麼都不做
[00:08:31.840 --> 00:08:36.320]  但是猶太人對一個身邊的人離開世界
[00:08:36.320 --> 00:08:37.360]  當他死亡之後
[00:08:37.360 --> 00:08:38.760]  死了之後做的身後事
[00:08:38.760 --> 00:08:40.280]  很多很複雜的事情要做
[00:08:40.280 --> 00:08:42.760]  譬如他們要有裹屍布裹著他
[00:08:42.760 --> 00:08:44.760]  好像木乃伊的概念
[00:08:44.760 --> 00:08:48.400]  然後上面加些香油、香膏、末或者焚香等等
[00:08:48.400 --> 00:08:50.840]  讓他做一些防腐和祭祀
[00:08:50.840 --> 00:08:52.520]  一些紀念的工作
[00:08:52.520 --> 00:08:55.120]  所以當聖經裡面描述
[00:08:55.120 --> 00:08:57.000]  耶穌在安息日前那一天
[00:08:57.000 --> 00:08:58.840]  下午大約三點鐘斷氣的時候
[00:08:58.840 --> 00:09:01.200]  很快還有幾個小時
[00:09:01.200 --> 00:09:02.280]  就是安息日
[00:09:02.280 --> 00:09:04.760]  所以他們很想耶穌快點斷氣
[00:09:04.760 --> 00:09:06.160]  又或者很想快點處理
[00:09:06.160 --> 00:09:07.320]  如果耶穌不斷氣
[00:09:07.320 --> 00:09:08.400]  釘在十字架上
[00:09:08.400 --> 00:09:09.840]  接著就要釘足一整天了
[00:09:09.840 --> 00:09:11.120]  因為安息日沒人做事
[00:09:11.120 --> 00:09:12.760]  所以記不記得聖經裡面說
[00:09:12.760 --> 00:09:15.440]  有人拿一根矛去刺耶穌的肋旁
[00:09:15.440 --> 00:09:17.960]  有人就不太明白為什麼要刺耶穌的肋旁
[00:09:17.960 --> 00:09:19.520]  看看他死了沒有是什麼意思呢?
[00:09:19.520 --> 00:09:20.800]  其實意義就在這裡
[00:09:20.800 --> 00:09:22.800]  因為當時他們的文化就是這樣
[00:09:22.800 --> 00:09:23.880]  當耶穌釘十字架
[00:09:23.880 --> 00:09:25.680]  我們知道張開手
[00:09:25.680 --> 00:09:28.360]  有人說是會打穿手掌
[00:09:28.360 --> 00:09:30.240]  不過一本考古學告訴我們
[00:09:30.240 --> 00:09:30.800]  未必是這樣的
[00:09:30.800 --> 00:09:31.680]  因為人很重
[00:09:31.680 --> 00:09:32.880]  很容易爆
[00:09:32.880 --> 00:09:34.960]  通常會打在兩根骨頭中間
[00:09:34.960 --> 00:09:36.160]  釘住了
[00:09:36.160 --> 00:09:37.400]  不是就這樣釘住的
[00:09:37.400 --> 00:09:38.440]  因為就這樣釘住
[00:09:38.440 --> 00:09:39.680]  人有重量的
[00:09:39.880 --> 00:09:40.480]  會怎樣呢?
[00:09:40.480 --> 00:09:41.600]  會掉下來
[00:09:41.600 --> 00:09:42.480]  一來會爆
[00:09:42.480 --> 00:09:43.000]  夾住手
[00:09:43.000 --> 00:09:44.560]  二來會夾住肺
[00:09:44.560 --> 00:09:46.280]  夾住肺會無法呼吸
[00:09:46.280 --> 00:09:47.840]  無法呼吸會怎樣呢?
[00:09:47.840 --> 00:09:48.800]  很快就死了
[00:09:48.800 --> 00:09:49.720]  幾分鐘就死了
[00:09:49.720 --> 00:09:53.280]  不過這個十字架很殘酷的刑法
[00:09:53.280 --> 00:09:54.560]  就是不想你這麼快死
[00:09:54.560 --> 00:09:56.160]  他期望你流血
[00:09:56.160 --> 00:09:57.280]  失血過多才死
[00:09:57.280 --> 00:09:58.520]  不想你窒息死
[00:09:58.520 --> 00:09:59.320]  大家都明白
[00:09:59.320 --> 00:10:01.120]  失血過多可以很多小時才死
[00:10:01.120 --> 00:10:02.960]  窒息幾分鐘就死了
[00:10:02.960 --> 00:10:03.720]  所以怎樣呢?
[00:10:03.720 --> 00:10:06.200]  他們就會在犯人的腳
[00:10:06.200 --> 00:10:07.440]  腳踭的位置
[00:10:07.440 --> 00:10:08.720]  弄一條木條
[00:10:09.200 --> 00:10:10.760]  人就會掉下去
[00:10:10.760 --> 00:10:11.680]  很重嘛
[00:10:11.680 --> 00:10:12.720]  當他無法呼吸
[00:10:12.720 --> 00:10:13.440]  很辛苦的時候
[00:10:13.440 --> 00:10:15.280]  人的自然反應就會僵硬
[00:10:15.280 --> 00:10:16.360]  人很有趣的
[00:10:16.360 --> 00:10:17.440]  上帝創造人很有趣的
[00:10:17.440 --> 00:10:19.000]  人當你面對危難的時候
[00:10:19.000 --> 00:10:20.320]  你自己會懂得掙扎
[00:10:20.320 --> 00:10:21.280]  所以人就會僵硬
[00:10:21.280 --> 00:10:22.640]  一僵硬就有力僵硬
[00:10:22.640 --> 00:10:23.400]  就能夠呼吸
[00:10:23.400 --> 00:10:24.920]  呼吸就繼續掛在這裡
[00:10:24.920 --> 00:10:26.800]  所以當耶穌釘十字架的時候
[00:10:26.800 --> 00:10:27.520]  就是這樣
[00:10:27.520 --> 00:10:28.240]  一直僵硬
[00:10:28.240 --> 00:10:29.320]  無法呼吸又一直僵硬
[00:10:29.320 --> 00:10:31.240]  當他暈暈的
[00:10:31.240 --> 00:10:31.840]  失血過多
[00:10:31.840 --> 00:10:32.840]  人們就給他醋
[00:10:32.840 --> 00:10:34.160]  給他喝酒
[00:10:34.160 --> 00:10:35.360]  一方面讓他口渴
[00:10:35.360 --> 00:10:35.880]  沒這麼辛苦
[00:10:35.880 --> 00:10:37.240]  二方面其實也是想醒醒他
[00:10:37.240 --> 00:10:40.760]  讓他繼續在這裡經歷著殘酷的刑酷
[00:10:40.760 --> 00:10:41.880]  很恐怖是不是?
[00:10:41.880 --> 00:10:44.400]  所以當他們差不多看到
[00:10:44.400 --> 00:10:45.720]  哇!三點了
[00:10:45.720 --> 00:10:48.160]  三點如果釘十字架他還沒死
[00:10:48.160 --> 00:10:50.360]  接著後面六點左右就沒人做事了
[00:10:50.360 --> 00:10:51.080]  那怎麼辦呢?
[00:10:51.080 --> 00:10:53.640]  他們就走過去看看他死了沒有
[00:10:53.640 --> 00:10:54.440]  如果還沒死的話
[00:10:54.440 --> 00:10:55.960]  就敲斷他的腳骨
[00:10:55.960 --> 00:10:57.920]  敲斷腳骨怎麼辦?
[00:10:57.920 --> 00:10:58.800]  剛剛說的
[00:10:58.800 --> 00:10:59.600]  硬的嘛
[00:10:59.600 --> 00:11:00.560]  那就硬不了
[00:11:00.560 --> 00:11:02.000]  硬不了就沒力了
[00:11:02.000 --> 00:11:03.480]  那就很快斷氣要死了
[00:11:03.480 --> 00:11:05.040]  所以當他靠近耶穌的時候
[00:11:05.040 --> 00:11:05.680]  看一看耶穌
[00:11:05.680 --> 00:11:06.120]  咦?
[00:11:06.120 --> 00:11:07.200]  沒有反應了
[00:11:07.200 --> 00:11:07.680]  那怎麼辦呢?
[00:11:07.680 --> 00:11:09.720]  所以用毛吉耶穌的肋旁
[00:11:09.720 --> 00:11:11.480]  看到血和水分開
[00:11:11.480 --> 00:11:12.720]  代表著耶穌真的死了
[00:11:12.720 --> 00:11:14.840]  所以就不需要敲斷他的腳骨
[00:11:14.840 --> 00:11:16.760]  也應驗了先知寓言
[00:11:16.760 --> 00:11:19.520]  耶穌是一根骨頭都沒被打碎
[00:11:19.520 --> 00:11:22.520]  這也是醒一輪去記載耶穌死的時候的狀況
[00:11:22.520 --> 00:11:24.200]  所以當耶穌死了之後
[00:11:24.200 --> 00:11:24.960]  很快很快
[00:11:24.960 --> 00:11:26.640]  那一兩個小時他們就將耶穌帶下來
[00:11:26.640 --> 00:11:29.080]  很快地關在墳墓安葬
[00:11:29.080 --> 00:11:31.480]  所以當他們做了很基本的安葬
[00:11:31.480 --> 00:11:33.440]  包括可能裹了麻布之外
[00:11:33.440 --> 00:11:34.880]  就做不了接下來的事情了
[00:11:34.880 --> 00:11:36.000]  可能要燒香
[00:11:36.000 --> 00:11:37.160]  可能要做很多香膏
[00:11:37.160 --> 00:11:37.800]  等等
[00:11:37.800 --> 00:11:39.280]  那些事情就完全做不了
[00:11:39.280 --> 00:11:41.960]  以致在星期日的早上
[00:11:41.960 --> 00:11:43.360]  剛剛說過安息日不會做事情的
[00:11:43.360 --> 00:11:44.560]  所以星期六不會做事情
[00:11:44.560 --> 00:11:47.200]  結果到了星期日的一大清早
[00:11:47.200 --> 00:11:49.200]  《聖經》裡面描述說這個清早到一個地步
[00:11:49.200 --> 00:11:50.800]  天還是黑的時候
[00:11:50.800 --> 00:11:52.120]  就是很早
[00:11:52.120 --> 00:11:54.280]  莫大拉的瑪利亞就去墳墓了
[00:11:54.280 --> 00:11:55.360]  去墳墓做什麼呢?
[00:11:55.360 --> 00:11:56.040]  就是剛剛說的
[00:11:56.040 --> 00:11:57.400]  可能就是帶著香料
[00:11:57.400 --> 00:11:58.360]  帶著香膏
[00:11:58.360 --> 00:12:01.080]  為了耶穌的後事做一些安葬和預備
[00:12:01.080 --> 00:12:05.280]  這就是整個看到耶穌復活這個事件
[00:12:05.280 --> 00:12:06.760]  一個很重要的原因
[00:12:06.760 --> 00:12:09.120]  以我們知道為什麼瑪利亞這麼早來到
[00:12:09.120 --> 00:12:11.680]  又知道為什麼當時的情況就是這樣
[00:12:11.680 --> 00:12:12.720]  好了
[00:12:12.720 --> 00:12:14.440]  當我們看到《聖經》裡面說
[00:12:14.440 --> 00:12:16.000]  瑪利亞一到墳墓裡面
[00:12:16.000 --> 00:12:16.760]  他看到什麼呢?
[00:12:16.760 --> 00:12:18.200]  他看到什麼呢?
[00:12:18.200 --> 00:12:20.440]  他看到門口的石頭
[00:12:20.440 --> 00:12:22.120]  就拿開了
