
[00:00:00.000 --> 00:00:02.000]  大家有沒有試過
[00:06:46.000 --> 00:06:48.000]  彎下身
[00:06:48.000 --> 00:06:51.000]  用手指頭在地上畫畫
[00:06:51.000 --> 00:06:53.000]  其實他在那裡畫什麼呢
[00:06:53.000 --> 00:06:54.000]  我們不知道
[00:06:54.000 --> 00:06:56.000]  因為經文沒有告訴我們
[00:06:56.000 --> 00:06:58.000]  不過他這樣做
[00:06:58.000 --> 00:07:00.000]  我猜也有兩個用意
[00:07:00.000 --> 00:07:04.000]  第一就是使場面冷卻下來
[00:07:04.000 --> 00:07:07.000]  給眾人一個自省的機會
[00:07:07.000 --> 00:07:11.000]  第二就是他這個不理不睬的姿態
[00:07:11.000 --> 00:07:13.000]  似乎是要告訴他們
[00:07:13.000 --> 00:07:16.000]  我不在這裡行審判
[00:07:16.000 --> 00:07:18.000]  之後那群人就繼續
[00:07:18.000 --> 00:07:20.000]  不斷不斷地問耶穌
[00:07:20.000 --> 00:07:22.000]  然後耶穌才站起來
[00:07:22.000 --> 00:07:24.000]  回應他們的問題
[00:07:24.000 --> 00:07:26.000]  第六點就是
[00:07:26.000 --> 00:07:28.000]  耶穌答的問題
[00:07:28.000 --> 00:07:30.000]  真的好像答非所問
[00:07:30.000 --> 00:07:33.000]  但是他這個答非所問的回應
[00:07:33.000 --> 00:07:36.000]  卻化解了整個問題
[00:07:36.000 --> 00:07:41.000]  耶穌沒有直接給他們答案
[00:07:41.000 --> 00:07:44.000]  應該怎樣處置這個婦人
[00:07:44.000 --> 00:07:45.000]  他只說了一句
[00:07:45.000 --> 00:07:48.000]  你們中間誰是沒有罪的
[00:07:48.000 --> 00:07:52.000]  誰可以先拿石頭打死她
[00:07:52.000 --> 00:07:55.000]  然後他又繼續畫畫
[00:07:55.000 --> 00:07:56.000]  不知道畫什麼
[00:07:56.000 --> 00:07:58.000]  如果我們聽到答非所問
[00:07:58.000 --> 00:08:00.000]  可能會覺得很麻煩
[00:08:00.000 --> 00:08:02.000]  對牛彈琴不想理會
[00:08:02.000 --> 00:08:04.000]  或者繼續追問
[00:08:04.000 --> 00:08:05.000]  那是怎樣
[00:08:05.000 --> 00:08:06.000]  但很奇怪
[00:08:06.000 --> 00:08:09.000]  當耶穌說了這句話之後
[00:08:09.000 --> 00:08:12.000]  竟然沒有人敢再出聲
[00:08:12.000 --> 00:08:14.000]  反而經文說
[00:08:14.000 --> 00:08:16.000]  他們聽了這句話之後
[00:08:16.000 --> 00:08:18.000]  就從年老的開始
[00:08:18.000 --> 00:08:22.000]  一個一個地離開了
[00:08:22.000 --> 00:08:23.000]  可能這裡
[00:08:23.000 --> 00:08:25.000]  不知道是不是年老的
[00:08:25.000 --> 00:08:27.000]  人生經歷多了
[00:08:27.000 --> 00:08:29.000]  體會深了
[00:08:29.000 --> 00:08:33.000]  可能他們更加容易體會
[00:08:33.000 --> 00:08:35.000]  我們真是人很軟弱
[00:08:35.000 --> 00:08:36.000]  我們人有罪
[00:08:36.000 --> 00:08:39.000]  也令他們更加快知難而退
[00:08:39.000 --> 00:08:42.000]  到最後沒有一個人
[00:08:42.000 --> 00:08:44.000]  敢說自己沒有罪
[00:08:44.000 --> 00:08:48.000]  所以他們就一個一個地離開了
[00:08:48.000 --> 00:08:50.000]  最後一點特別的地方
[00:08:50.000 --> 00:08:52.000]  就是耶穌用恩典連文
[00:08:52.000 --> 00:08:54.000]  挽回了一個生命
[00:08:54.000 --> 00:08:58.000]  當控告婦人的那群人走了之後
[00:08:58.000 --> 00:09:02.000]  整件事不是到此結束
[00:09:02.000 --> 00:09:03.000]  經文說
[00:09:03.000 --> 00:09:06.000]  只剩下耶穌和婦人在這裡
[00:09:06.000 --> 00:09:10.000]  耶穌站起來問婦人
[00:09:10.000 --> 00:09:12.000]  「婦人,他們在哪裡?
[00:09:12.000 --> 00:09:14.000]  沒有人定你的罪嗎?」
[00:09:14.000 --> 00:09:15.000]  婦人說
[00:09:15.000 --> 00:09:17.000]  「主啊,沒有」
[00:09:17.000 --> 00:09:19.000]  然後耶穌說
[00:09:19.000 --> 00:09:22.000]  「我也不定你的罪,你走吧」
[00:09:22.000 --> 00:09:25.000]  「從現在開始,你不要再犯罪了」
[00:09:25.000 --> 00:09:28.000]  耶穌說「我不定你的罪」
[00:09:28.000 --> 00:09:32.000]  顯明祂願意來恩待罪人
[00:09:32.000 --> 00:09:35.000]  祂給人一個悔改的機會
[00:09:35.000 --> 00:09:37.000]  所以祂不定人的罪
[00:09:37.000 --> 00:09:39.000]  因為祂自己親身在十字架上
[00:09:39.000 --> 00:09:42.000]  來擔當了人的罪
[00:09:42.000 --> 00:09:43.000]  或者你會覺得
[00:09:43.000 --> 00:09:47.000]  「有沒有搞錯?犯罪不用受罰嗎?」
[00:09:47.000 --> 00:09:49.000]  「耶穌,祢這麼寬容」
[00:09:49.000 --> 00:09:52.000]  「祢是不是不當罪為一回事?」
[00:09:52.000 --> 00:09:54.000]  我相信我們大家都知道
[00:09:54.000 --> 00:09:56.000]  耶穌不是要寬容罪
[00:09:56.000 --> 00:10:00.000]  不是要來向罪妥協
[00:10:00.000 --> 00:10:02.000]  祂也沒有對婦人說
[00:10:02.000 --> 00:10:05.000]  「不要緊,你走吧,不用擔心」
[00:10:05.000 --> 00:10:06.000]  祂不是這樣說
[00:10:06.000 --> 00:10:09.000]  祂說「你走吧」
[00:10:09.000 --> 00:10:12.000]  「從現在開始,你不要再犯罪了」
[00:10:12.000 --> 00:10:14.000]  所以從這句話我們看到
[00:10:14.000 --> 00:10:19.000]  耶穌絕對不是那些向罪妥協的人
[00:10:19.000 --> 00:10:21.000]  因為神的義
[00:10:21.000 --> 00:10:23.000]  不可能不定罪為罪
[00:10:23.000 --> 00:10:26.000]  不過只有耶穌
[00:10:26.000 --> 00:10:29.000]  是那位有權定人罪的神
[00:10:29.000 --> 00:10:31.000]  因為我們每一個都是罪人
[00:10:31.000 --> 00:10:32.000]  但在這裡
[00:10:32.000 --> 00:10:36.000]  耶穌願意用恩典、憐憫來挽回這個人
[00:10:36.000 --> 00:10:39.000]  我們看到耶穌不單止挽回了
[00:10:39.000 --> 00:10:41.000]  這個婦人肉體的生命
[00:10:41.000 --> 00:10:43.000]  因為祂沒有化解了
[00:10:43.000 --> 00:10:46.000]  令那群人不用用石頭把祂扔死
[00:10:46.000 --> 00:10:48.000]  祂挽回了這個生命
[00:10:48.000 --> 00:10:50.000]  同時你看到這個婦人說
[00:10:50.000 --> 00:10:51.000]  「主啊」
[00:10:51.000 --> 00:10:53.000]  「祂稱呼耶穌為主啊」
[00:10:53.000 --> 00:10:57.000]  我相信她之前在別處聽過耶穌的事
[00:10:57.000 --> 00:11:01.000]  所以令她對耶穌有信心
[00:11:01.000 --> 00:11:03.000]  接著她自己經歷這件事之後
[00:11:03.000 --> 00:11:06.000]  更加看到神的恩典有多大
[00:11:06.000 --> 00:11:09.000]  以致她承認耶穌是主
[00:11:09.000 --> 00:11:13.000]  我相信耶穌吩咐她不要再犯罪之後
[00:11:13.000 --> 00:11:14.000]  她經歷這個恩典
[00:11:14.000 --> 00:11:17.000]  她的生命都會出現轉化
[00:11:17.000 --> 00:11:20.000]  並且她能夠因為她相信耶穌
[00:11:20.000 --> 00:11:23.000]  得到一個永遠的生命
[00:11:23.000 --> 00:11:26.000]  耶穌面對著那些不懷好意的人
[00:11:26.000 --> 00:11:28.000]  這樣去公然挑戰祂
[00:11:28.000 --> 00:11:30.000]  但祂仍然可以處變不驚
[00:11:30.000 --> 00:11:32.000]  為什麼呢?
[00:11:32.000 --> 00:11:33.000]  或者你會說
[00:11:33.000 --> 00:11:35.000]  「當然啦,耶穌是神來的」
[00:11:35.000 --> 00:11:38.000]  「祂當然什麼都能搞定,擺平的」
[00:11:38.000 --> 00:11:40.000]  這個絕對是
[00:11:40.000 --> 00:11:41.000]  但我們不要忘記
[00:11:41.000 --> 00:11:44.000]  當祂渡成肉身來到這個世界的時候
[00:11:44.000 --> 00:11:46.000]  祂都是百分百的人
[00:11:46.000 --> 00:11:48.000]  祂都有情感
[00:11:48.000 --> 00:11:52.000]  但是我們可能都忽略了
[00:11:52.000 --> 00:11:54.000]  很容易忽略的有幾個字
[00:11:54.000 --> 00:11:57.000]  我相信那個經文的閃亮點
[00:11:57.000 --> 00:11:59.000]  是在第一節那裡
[00:11:59.000 --> 00:12:02.000]  「耶穌往橄欖山去」
[00:12:02.000 --> 00:12:05.000]  這簡單的七個字
[00:12:05.000 --> 00:12:09.000]  我相信不是無緣無故放在那裡
[00:12:09.000 --> 00:12:11.000]  不是沒有意思的
[00:12:11.000 --> 00:12:14.000]  耶穌祂很喜歡去曠野或者上山
[00:12:14.000 --> 00:12:16.000]  祂不是像我們今天這樣
[00:12:16.000 --> 00:12:19.000]  很喜歡爬山去看風景
[00:12:19.000 --> 00:12:21.000]  耶穌不是這樣
[00:12:21.000 --> 00:12:22.000]  很多經文告訴我們
[00:12:22.000 --> 00:12:24.000]  耶穌上山的時候
[00:12:24.000 --> 00:12:26.000]  其實祂是去禱告
[00:12:26.000 --> 00:12:28.000]  譬如在《馬可福音》那裡
[00:12:28.000 --> 00:12:31.000]  說到耶穌餵飽了五千人之後
[00:12:31.000 --> 00:12:33.000]  祂就催促門徒上船
[00:12:33.000 --> 00:12:36.000]  叫他們去對岸白菜大仙
[00:12:36.000 --> 00:12:38.000]  然後祂叫人們散開之後
[00:12:38.000 --> 00:12:41.000]  祂就上山去禱告
[00:12:41.000 --> 00:12:44.000]  另外在《約翰福音》那裡也記載
[00:12:44.000 --> 00:12:47.000]  同樣也是餵飽了五千人之後
[00:12:47.000 --> 00:12:48.000]  祂知道那些人來
[00:12:48.000 --> 00:12:50.000]  其實是想逼他們來作王
[00:12:50.000 --> 00:12:51.000]  因為他們想著
[00:12:51.000 --> 00:12:52.000]  耶穌那麼厲害
[00:12:52.000 --> 00:12:55.000]  耶穌來幫他們推翻羅馬統治
[00:12:55.000 --> 00:12:59.000]  但是耶穌獨自退到山上
[00:12:59.000 --> 00:13:01.000]  當然祂也是禱告
[00:13:01.000 --> 00:13:05.000]  甚至在《路加福音》那裡也說到
[00:13:05.000 --> 00:13:08.000]  耶穌照常去橄欖山
[00:13:08.000 --> 00:13:11.000]  所以去橄欖山是祂很常做的事
[00:13:11.000 --> 00:13:12.000]  祂去那裡是什麼呢?
[00:13:12.000 --> 00:13:15.000]  祂帶著門徒叫門徒禱告
[00:13:15.000 --> 00:13:18.000]  然後祂自己也跪下禱告
[00:13:18.000 --> 00:13:20.000]  祂說:父啊!如果你願意
[00:13:20.000 --> 00:13:21.000]  就把這杯拿走
[00:13:21.000 --> 00:13:23.000]  但是不要成就我的意思
[00:13:23.000 --> 00:13:25.000]  是成就你的旨意
[00:13:25.000 --> 00:13:26.000]  這是祂臨被捉
[00:13:26.000 --> 00:13:28.000]  要去釘十字架之前
[00:13:28.000 --> 00:13:31.000]  發出的一個禱告
[00:13:31.000 --> 00:13:37.000]  禱告往往讓耶穌再一次與神同在
[00:13:37.000 --> 00:13:38.000]  藉著禱告
[00:13:38.000 --> 00:13:42.000]  耶穌再一次去認清祂自己的使命是什麼
[00:13:42.000 --> 00:13:46.000]  禱告也讓祂去調整、調節祂的心情
[00:13:46.000 --> 00:13:49.000]  讓祂常常在主的愛裡面
[00:13:49.000 --> 00:13:51.000]  也更加有力量
[00:13:51.000 --> 00:13:54.000]  祂知道祂要遵行神的旨意
[00:13:54.000 --> 00:13:58.000]  正因為耶穌和神的關係非常密切
[00:13:58.000 --> 00:14:00.000]  可以說合而為一
[00:14:00.000 --> 00:14:03.000]  所以即使面對著很惡劣的環境
[00:14:03.000 --> 00:14:07.000]  祂仍然能夠平靜、安穩地面對
[00:14:07.000 --> 00:14:10.000]  到了經文第十二節
[00:14:10.000 --> 00:14:12.000]  是耶穌的宣告
[00:14:12.000 --> 00:14:14.000]  我們一起讀這一節的經文
[00:14:14.000 --> 00:14:16.000]  「我自世界的光
[00:14:16.000 --> 00:14:17.000]  跟從我的
[00:14:17.000 --> 00:14:19.000]  必定不在黑暗裡走
[00:14:19.000 --> 00:14:22.000]  卻要得著生命的光」
[00:14:22.000 --> 00:14:24.000]  當時是以色列人的一個節日
[00:14:24.000 --> 00:14:26.000]  叫做「鑄棚節」
[00:14:26.000 --> 00:14:27.000]  在這個節日裡
[00:14:27.000 --> 00:14:30.000]  人們會點蠟燭來慶祝
[00:14:30.000 --> 00:14:31.000]  去象徵昔日
[00:14:31.000 --> 00:14:36.000]  大以色列人經過曠野的火柱
[00:14:36.000 --> 00:14:39.000]  「鑄棚節」無疑為耶穌的比喻
[00:14:39.000 --> 00:14:40.000]  提供了背景
[00:14:40.000 --> 00:14:45.000]  因為耶穌就是火柱所預表的真光
[00:14:45.000 --> 00:14:48.000]  祂就是神榮耀的彰顯
[00:14:48.000 --> 00:14:50.000]  這句宣告代表了
[00:14:50.000 --> 00:14:53.000]  耶穌在向我們宣認
[00:14:53.000 --> 00:14:56.000]  祂就是那位的神
[00:14:56.000 --> 00:15:01.000]  因為只有神可以被形容為光
[00:15:01.000 --> 00:15:04.000]  在約翰一書一章五節裡
[00:15:04.000 --> 00:15:06.000]  這樣說「神是光
[00:15:06.000 --> 00:15:08.000]  在祂裡面毫無黑暗
[00:15:08.000 --> 00:15:10.000]  這就是我們從祂那裡聽見
[00:15:10.000 --> 00:15:13.000]  現在傳給你們的訊息」
[00:15:13.000 --> 00:15:16.000]  耶穌說這句話的時候
[00:15:16.000 --> 00:15:19.000]  祂並不是說我是以色列人的光
[00:15:19.000 --> 00:15:22.000]  祂說的是我是世界的光
[00:15:22.000 --> 00:15:24.000]  就是說每一個民族
[00:15:24.000 --> 00:15:26.000]  每一個人都需要祂
[00:15:26.000 --> 00:15:28.000]  不是單單以色列人
[00:15:28.000 --> 00:15:31.000]  祂又說跟從祂的人
[00:15:31.000 --> 00:15:33.000]  就不再在黑暗裡走
[00:15:33.000 --> 00:15:35.000]  卻要得著生命的光
[00:15:35.000 --> 00:15:38.000]  我們人本來都在黑暗的裡面
[00:15:38.000 --> 00:15:41.000]  並且死在過犯當中
[00:15:41.000 --> 00:15:44.000]  但是主的生命成為了我們的光
[00:15:44.000 --> 00:15:46.000]  使我們得著生命
[00:15:46.000 --> 00:15:52.000]  在二弗所書五章八節裡這樣說
[00:15:52.000 --> 00:15:54.000]  祂說你們從前是黑暗的
[00:15:54.000 --> 00:15:57.000]  現今在主裡卻是光明的
[00:15:57.000 --> 00:16:01.000]  行事為人就應當像光明的兒女
[00:16:01.000 --> 00:16:05.000]  看完這段經文之後
[00:16:05.000 --> 00:16:08.000]  我們在當中有一些反思學習
[00:16:08.000 --> 00:16:11.000]  第一我們要問問自己
[00:16:11.000 --> 00:16:13.000]  當我批評別人的時候
[00:16:13.000 --> 00:16:15.000]  我背後的動機是什麼呢?
[00:16:15.000 --> 00:16:18.000]  這班經學家和法利賽人
[00:16:18.000 --> 00:16:20.000]  把犯罪的女人帶到耶穌面前
[00:16:20.000 --> 00:16:22.000]  找耶穌來做裁決
[00:16:22.000 --> 00:16:25.000]  他們不是真的為了主持公道
[00:16:25.000 --> 00:16:28.000]  而是純粹為了試探耶穌
[00:16:28.000 --> 00:16:31.000]  找祂的把柄
[00:16:31.000 --> 00:16:32.000]  這一點也提醒我們
[00:16:32.000 --> 00:16:35.000]  很多時候我們對別人作出批評
[00:16:35.000 --> 00:16:38.000]  是什麼動機呢?
[00:16:38.000 --> 00:16:40.000]  可能有時候我們批評別人
[00:16:40.000 --> 00:16:42.000]  是受了其他人的影響
[00:16:42.000 --> 00:16:44.000]  這個人跟我說某某某很壞
[00:16:44.000 --> 00:16:45.000]  然後我又相信了
[00:16:45.000 --> 00:16:47.000]  某某某真的這麼壞
[00:16:47.000 --> 00:16:49.000]  我們可能會人魂亦魂
[00:16:49.000 --> 00:16:51.000]  就不問事實的真相
[00:16:51.000 --> 00:16:53.000]  另一個原因可能就是
[00:16:53.000 --> 00:16:55.000]  在批評別人的過程裡
[00:16:55.000 --> 00:16:59.000]  我們自己會有一種無法言喻的滿足感
[00:16:59.000 --> 00:17:02.000]  因為我覺得自己比其他人好
[00:17:02.000 --> 00:17:07.000]  我會有一種自我感覺良好的看法
[00:17:07.000 --> 00:17:09.000]  我記得有一次很久之前
[00:17:09.000 --> 00:17:11.000]  我和一位好朋友見面
[00:17:11.000 --> 00:17:13.000]  談起另一個人的面前
[00:17:13.000 --> 00:17:14.000]  因為當時那個人做了一些事情
[00:17:14.000 --> 00:17:16.000]  令我很不開心
[00:17:16.000 --> 00:17:18.000]  我越說就越激動
[00:17:18.000 --> 00:17:20.000]  我的朋友跟我說
[00:17:20.000 --> 00:17:23.000]  為什麼我覺得你和以前我認識的你
[00:17:23.000 --> 00:17:25.000]  面對同樣情況的時候
[00:17:25.000 --> 00:17:27.000]  你的表現好像不同了
[00:17:27.000 --> 00:17:29.000]  之後結束的時候
[00:17:29.000 --> 00:17:31.000]  我回家一邊走一邊想
[00:17:31.000 --> 00:17:33.000]  我就發覺
[00:17:33.000 --> 00:17:36.000]  可能我裡面都暗藏著一些驕傲
[00:17:36.000 --> 00:17:38.000]  我覺得我不會像那個人一樣
