
[00:00:00.000 --> 00:00:03.000]  人無遠慮 必有近憂
[00:02:06.000 --> 00:02:11.000]  有一個很沒有人性的做法
[00:02:11.000 --> 00:02:12.000]  你照完之後
[00:02:12.000 --> 00:02:14.000]  醫院就會告訴你
[00:02:14.000 --> 00:02:16.000]  如果有事就打電話給你
[00:02:16.000 --> 00:02:18.000]  沒有打電話給你
[00:02:18.000 --> 00:02:20.000]  就表示沒事
[00:02:20.000 --> 00:02:21.000]  你照完之後
[00:02:21.000 --> 00:02:24.000]  在家裡每次有電話響的時候
[00:02:24.000 --> 00:02:26.000]  你就嚇得腳軟
[00:02:26.000 --> 00:02:27.000]  一打電話
[00:02:27.000 --> 00:02:29.000]  蘇牧師你知不知道某個人電話
[00:02:29.000 --> 00:02:32.000]  拜託你不要在這個時候打電話問我這些問題
[00:02:32.000 --> 00:02:34.000]  我以為是馬來醫院打來的
[00:02:34.000 --> 00:02:39.000]  每一個電話都會令你心驚肉跳
[00:02:39.000 --> 00:02:43.000]  那些焦慮情緒高漲得很厲害
[00:02:43.000 --> 00:02:45.000]  一天過了
[00:02:45.000 --> 00:02:48.000]  我以為五點半都不會打電話來
[00:02:48.000 --> 00:02:50.000]  已經下班了
[00:02:50.000 --> 00:02:52.000]  今天暫時可以不用憂慮
[00:02:52.000 --> 00:02:55.000]  第二天五點半又沒有電話
[00:02:55.000 --> 00:02:57.000]  第二天五點半又沒有電話
[00:02:57.000 --> 00:02:59.000]  但我怎知道他什麼時候打電話來
[00:02:59.000 --> 00:03:00.000]  可能一個星期
[00:03:00.000 --> 00:03:02.000]  可能幾天
[00:03:02.000 --> 00:03:04.000]  過了一個星期
[00:03:04.000 --> 00:03:06.000]  分分鐘又有其他人打電話來
[00:03:06.000 --> 00:03:08.000]  每一個電話要接的時候
[00:03:08.000 --> 00:03:12.000]  你都想不到那種情緒
[00:03:12.000 --> 00:03:14.000]  手在顫抖地接電話
[00:03:14.000 --> 00:03:17.000]  終於過了一個星期的時候
[00:03:17.000 --> 00:03:19.000]  忍不住
[00:03:19.000 --> 00:03:24.000]  打電話去馬來醫院J8
[00:03:24.000 --> 00:03:26.000]  護士接電話
[00:03:26.000 --> 00:03:33.000]  說我想檢查一下照了電腦掃描的報告
[00:03:33.000 --> 00:03:34.000]  他說等一下
[00:03:34.000 --> 00:03:36.000]  我遲些會打電話告訴你
[00:03:36.000 --> 00:03:44.000]  每兩個小時打電話來
[00:03:44.000 --> 00:03:46.000]  那段時間真的難以形容
[00:03:46.000 --> 00:03:48.000]  為什麼還不打呢
[00:03:48.000 --> 00:03:51.000]  快到五點半下班了還不打
[00:03:51.000 --> 00:03:52.000]  終於電話響了
[00:03:52.000 --> 00:03:54.000]  一接電話
[00:03:54.000 --> 00:03:56.000]  幸好真的是馬來醫院
[00:03:56.000 --> 00:03:57.000]  沒事不用擔心
[00:03:57.000 --> 00:03:59.000]  整個人定了
[00:03:59.000 --> 00:04:03.000]  人生往往是有很多的焦慮在裡面
[00:04:03.000 --> 00:04:05.000]  再加上我想在今天的社會裡面
[00:04:05.000 --> 00:04:07.000]  有種種的壓力
[00:04:07.000 --> 00:04:10.000]  有種種未知的因素
[00:04:10.000 --> 00:04:12.000]  再加上好像巴士叔叔說
[00:04:12.000 --> 00:04:14.000]  壓力未曾解決
[00:04:14.000 --> 00:04:16.000]  自然就有很多的憂慮
[00:04:16.000 --> 00:04:19.000]  在1968年美國有一個心理學家叫
[00:04:19.000 --> 00:04:21.000]  Dr. John Calhoun
[00:04:21.000 --> 00:04:24.000]  他就帶領美國心理衛生研究中心
[00:04:24.000 --> 00:04:27.000]  做了一個非常有趣的實驗
[00:04:27.000 --> 00:04:29.000]  他建了一個九成九尺的鐵籠
[00:04:29.000 --> 00:04:34.000]  這個鐵籠原則上可以住160隻老鼠
[00:04:34.000 --> 00:04:36.000]  可以住得舒舒服服
[00:04:36.000 --> 00:04:40.000]  有足夠的空間讓牠們休息伸展
[00:04:40.000 --> 00:04:44.000]  首先研究員就放了八隻老鼠
[00:04:44.000 --> 00:04:46.000]  進去這個鐵籠裡面
[00:04:46.000 --> 00:04:48.000]  四隻男四隻女
[00:04:48.000 --> 00:04:51.000]  老鼠的繁殖力是驚人的
[00:04:51.000 --> 00:04:52.000]  再加上糧食充足
[00:04:52.000 --> 00:04:54.000]  食水供應充足
[00:04:54.000 --> 00:04:55.000]  衛生條件好
[00:04:55.000 --> 00:04:57.000]  兩年之間
[00:04:57.000 --> 00:05:01.000]  這八隻老鼠繁殖到2200隻
[00:05:01.000 --> 00:05:04.000]  真是厲害
[00:05:04.000 --> 00:05:11.000]  這2200隻老鼠就住在一個九尺乘九尺的鐵籠當中
[00:05:11.000 --> 00:05:15.000]  然後這些科學家就看看牠有什麼反應
[00:05:15.000 --> 00:05:19.000]  Dr. Calhoun就發現一連串非常有趣的資料
[00:05:19.000 --> 00:05:25.000]  這2200隻老鼠困在九成九尺的籠裡面
[00:05:25.000 --> 00:05:28.000]  有什麼行為的表現呢
[00:05:28.000 --> 00:05:29.000]  很有趣
[00:05:29.000 --> 00:05:33.000]  那些老的老鼠就開始排隊
[00:05:33.000 --> 00:05:38.000]  大概12隻老鼠走在一起搞小組
[00:05:38.000 --> 00:05:43.000]  小組教會可能是其中一些壓力太大
[00:05:43.000 --> 00:05:45.000]  同一隻小組的老鼠
[00:05:45.000 --> 00:05:49.000]  大家分頭進行不同的任務來維繫這個小組
[00:05:49.000 --> 00:05:50.000]  這個老鼠也好
[00:05:50.000 --> 00:05:51.000]  這個做這個
[00:05:51.000 --> 00:05:52.000]  那個做那個
[00:05:52.000 --> 00:05:54.000]  在老鼠的世界
[00:05:54.000 --> 00:05:57.000]  本來男的老鼠是一家之主
[00:05:57.000 --> 00:05:59.000]  非常有領導的能力
[00:05:59.000 --> 00:06:01.000]  但是在一個這樣的情況之下
[00:06:01.000 --> 00:06:03.000]  就一反常態
[00:06:03.000 --> 00:06:08.000]  男的老鼠就越來越退縮
[00:06:08.000 --> 00:06:09.000]  常常被動
[00:06:09.000 --> 00:06:12.000]  如果牠會打機就整樣掛著打機
[00:06:12.000 --> 00:06:16.000]  那些女的老鼠就越來越強勢的領導
[00:06:16.000 --> 00:06:20.000]  所以為什麼我們今天香港會搞成這樣
[00:06:20.000 --> 00:06:22.000]  你知道我說什麼
[00:06:22.000 --> 00:06:26.000]  出來講話的多數都是女性
[00:06:26.000 --> 00:06:29.000]  而且這些女性非常霸道
[00:06:29.000 --> 00:06:32.000]  常常將年幼的老鼠趕走
[00:06:32.000 --> 00:06:34.000]  霸佔了他們的地盤
[00:06:34.000 --> 00:06:36.000]  霸佔了他們的陣地
[00:06:36.000 --> 00:06:39.000]  那些年幼的老鼠被踢出局的時候
[00:06:39.000 --> 00:06:40.000]  就散沙一盤
[00:06:40.000 --> 00:06:42.000]  終日放縱自己
[00:06:42.000 --> 00:06:44.000]  只會吃只會睡
[00:06:44.000 --> 00:06:46.000]  被人欺負的時候
[00:06:46.000 --> 00:06:47.000]  全無抵抗
[00:06:47.000 --> 00:06:49.000]  男的老鼠
[00:06:49.000 --> 00:06:53.000]  他的食慾和性慾的興趣就越來越減
[00:06:53.000 --> 00:06:55.000]  繁殖力就大減大減
[00:06:55.000 --> 00:06:57.000]  老鼠就越來越孤獨
[00:06:57.000 --> 00:06:58.000]  不和
[00:06:58.000 --> 00:07:01.000]  整個老鼠國就散沙一盤
[00:07:01.000 --> 00:07:03.000]  雖然有充足的食物
[00:07:03.000 --> 00:07:04.000]  食水
[00:07:04.000 --> 00:07:06.000]  陽光和空氣
[00:07:06.000 --> 00:07:09.000]  最後兩年多之後
[00:07:09.000 --> 00:07:12.000]  全部老鼠死了
[00:07:12.000 --> 00:07:15.000]  這個實驗給我們什麼啟示呢
[00:07:15.000 --> 00:07:17.000]  老鼠本來是一些很合群
[00:07:17.000 --> 00:07:19.000]  和很融和的一些動物
[00:07:19.000 --> 00:07:21.000]  但在壓力之下
[00:07:21.000 --> 00:07:25.000]  變得自私孤獨的一群
[00:07:25.000 --> 00:07:27.000]  當然我們很自然會問
[00:07:27.000 --> 00:07:32.000]  人類會不會有同樣的行為出現呢
[00:07:32.000 --> 00:07:36.000]  當然我們不可能用人去做這樣的實驗
[00:07:36.000 --> 00:07:37.000]  但我相信
[00:07:37.000 --> 00:07:39.000]  雖不中亦不遠矣
[00:07:39.000 --> 00:07:41.000]  想想在今天香港的地方
[00:07:41.000 --> 00:07:43.000]  無論是巴士大叔
[00:07:43.000 --> 00:07:44.000]  或者高官
[00:07:44.000 --> 00:07:46.000]  或者醫院的員工
[00:07:46.000 --> 00:07:48.000]  或者上班的一族
[00:07:48.000 --> 00:07:49.000]  都會告訴你
[00:07:49.000 --> 00:07:51.000]  壓力很大
[00:07:51.000 --> 00:07:52.000]  未曾解決
[00:07:52.000 --> 00:07:56.000]  面對各方各樣來的壓力的時候
[00:07:56.000 --> 00:07:59.000]  焦慮就自然應運而生
[00:07:59.000 --> 00:08:00.000]  其實
[00:08:00.000 --> 00:08:02.000]  今天還有焦慮的人
[00:08:02.000 --> 00:08:05.000]  不止4%
[00:08:05.000 --> 00:08:06.000]  但另一方面
[00:08:06.000 --> 00:08:10.000]  我們的焦慮往往和我們的安全感很有關係
[00:08:10.000 --> 00:08:12.000]  人很奇怪
[00:08:12.000 --> 00:08:13.000]  真的很奇怪
[00:08:13.000 --> 00:08:15.000]  如果人說有得食
[00:08:15.000 --> 00:08:16.000]  有得瞓
[00:08:16.000 --> 00:08:17.000]  有衣著
[00:08:17.000 --> 00:08:19.000]  就很知足
[00:08:19.000 --> 00:08:20.000]  樣樣開心
[00:08:20.000 --> 00:08:23.000]  那一定減少很多的憂慮
[00:08:23.000 --> 00:08:24.000]  不是的
[00:08:24.000 --> 00:08:26.000]  我們發覺我們不是的
[00:08:26.000 --> 00:08:28.000]  我們不會為我們目前擁有的
[00:08:28.000 --> 00:08:29.000]  我們的現狀
[00:08:29.000 --> 00:08:30.000]  去享受
[00:08:30.000 --> 00:08:31.000]  去感恩
[00:08:31.000 --> 00:08:34.000]  但我們往往去埋怨
[00:08:34.000 --> 00:08:38.000]  一個14歲的男孩叫Jason Lim
[00:08:38.000 --> 00:08:41.000]  寫了一首非常有意思的一首詩
[00:08:41.000 --> 00:08:44.000]  這首詩的名字叫Present Tense
[00:08:44.000 --> 00:08:46.000]  我將它翻譯成中文
[00:08:46.000 --> 00:08:48.000]  這首詩是怎樣說的呢
[00:08:48.000 --> 00:08:50.000]  是春天的時候
[00:08:50.000 --> 00:08:53.000]  但我卻厭倦這濕凍之春
[00:08:53.000 --> 00:08:56.000]  我只渴望夏天的來臨
[00:08:56.000 --> 00:08:58.000]  和暖的陽光
[00:08:58.000 --> 00:09:00.000]  戶外的活動
[00:09:00.000 --> 00:09:02.000]  是夏天的時候
[00:09:02.000 --> 00:09:04.000]  但我卻厭倦這炎夏
[00:09:04.000 --> 00:09:07.000]  我只渴望著秋天的來臨
[00:09:07.000 --> 00:09:08.000]  落葉之秋
[00:09:08.000 --> 00:09:10.000]  帶來清新的感覺
[00:09:10.000 --> 00:09:13.000]  是秋天的時候
[00:09:13.000 --> 00:09:15.000]  但我卻厭倦這秋天老虎
[00:09:15.000 --> 00:09:18.000]  我只渴望著冬天的來臨
[00:09:18.000 --> 00:09:19.000]  美麗的白雪
[00:09:19.000 --> 00:09:21.000]  和歡樂的假期
[00:09:21.000 --> 00:09:23.000]  是冬天的時候
[00:09:23.000 --> 00:09:25.000]  但我卻厭倦這嚴寒的冬天
[00:09:25.000 --> 00:09:28.000]  我只渴望著春天的來臨
[00:09:28.000 --> 00:09:29.000]  和煦的陽光
[00:09:29.000 --> 00:09:32.000]  充滿生機的大地
[00:09:32.000 --> 00:09:33.000]  當我是孩童
[00:09:33.000 --> 00:09:35.000]  我渴望成長
[00:09:35.000 --> 00:09:37.000]  享有自由和尊重
[00:09:37.000 --> 00:09:39.000]  當我年行二十
[00:09:39.000 --> 00:09:41.000]  我渴望二屆三十
[00:09:41.000 --> 00:09:43.000]  成熟而有型
[00:09:43.000 --> 00:09:45.000]  當我二屆中年
[00:09:45.000 --> 00:09:47.000]  我渴望只是二十
[00:09:47.000 --> 00:09:48.000]  年青有勁
[00:09:48.000 --> 00:09:50.000]  當我二屆退休
[00:09:50.000 --> 00:09:52.000]  我渴望仍在中年
[00:09:52.000 --> 00:09:54.000]  成熟而有成
[00:09:54.000 --> 00:09:56.000]  我的一生已過去
[00:09:56.000 --> 00:09:59.000]  但我永遠找不到我所學想的
[00:09:59.000 --> 00:10:02.000]  一個十四歲的沈敏姐
[00:10:02.000 --> 00:10:04.000]  寫出這麼有意思的一首詩
[00:10:04.000 --> 00:10:06.000]  這真是神童
[00:10:06.000 --> 00:10:09.000]  其實我們每個人都是這樣的
[00:10:09.000 --> 00:10:12.000]  我們只是活著未知的將來
[00:10:12.000 --> 00:10:17.000]  所以香港政府經常有這樣的告白
[00:10:17.000 --> 00:10:19.000]  明天會更好
[00:10:19.000 --> 00:10:21.000]  即是今天不好
[00:10:21.000 --> 00:10:23.000]  明天會更好
[00:10:23.000 --> 00:10:26.000]  我們只是為了將來一件事去幻想
[00:10:26.000 --> 00:10:29.000]  或者為了將來去憂慮
[00:10:29.000 --> 00:10:32.000]  或者我們只是懷緬過去
[00:10:32.000 --> 00:10:35.000]  想當時三十年前
[00:10:35.000 --> 00:10:38.000]  我三十碼之外都可以寫穿網
[00:10:38.000 --> 00:10:39.000]  那個網不知道有多少枚
[00:10:39.000 --> 00:10:41.000]  是另外一件事
[00:10:41.000 --> 00:10:44.000]  我們永遠不會活在當下
[00:10:44.000 --> 00:10:46.000]  我們永遠不會想到今天
[00:10:46.000 --> 00:10:49.000]  我們擁有的去感謝神
[00:10:49.000 --> 00:10:50.000]  我們只是懷緬
[00:10:50.000 --> 00:10:52.000]  我們只是焦慮
[00:10:52.000 --> 00:10:54.000]  我們只是不滿
[00:10:54.000 --> 00:10:56.000]  這是很悲哀的一個人生
[00:10:56.000 --> 00:10:58.000]  今天我們來看看路加福音
[00:10:58.000 --> 00:11:04.000]  耶穌怎樣讓我們當代人當頭排河
[00:11:04.000 --> 00:11:07.000]  首先我們來看看二十二節至二十四節
[00:11:07.000 --> 00:11:10.000]  我們一起讀一讀二十二節至二十四節
[00:11:10.000 --> 00:11:12.000]  耶穌又對門徒說
[00:11:12.000 --> 00:11:14.000]  所以我告訴你們
[00:11:14.000 --> 00:11:16.000]  不要為生命憂慮吃什麼
[00:11:16.000 --> 00:11:18.000]  為身體憂慮穿什麼
[00:11:18.000 --> 00:11:20.000]  因為生命勝於飲食
[00:11:20.000 --> 00:11:22.000]  身體勝於衣裳
[00:11:22.000 --> 00:11:24.000]  你們想上烏鴉
[00:11:24.000 --> 00:11:26.000]  他們既不中也不收
[00:11:26.000 --> 00:11:28.000]  既沒有瘡也沒有腹
[00:11:28.000 --> 00:11:31.000]  上帝尚且養活他們
[00:11:31.000 --> 00:11:35.000]  你們比飛鳥要貴重得多呢
[00:11:35.000 --> 00:11:39.000]  耶穌講完了前一段聖經對錢的看法
[00:11:39.000 --> 00:11:42.000]  警告那些日又想錢夜又想錢
[00:11:42.000 --> 00:11:44.000]  以為有錢就有保障的時候
[00:11:44.000 --> 00:11:46.000]  耶穌說蠢財
[00:11:46.000 --> 00:11:48.000]  上帝今天要你的靈魂的時候
[00:11:48.000 --> 00:11:50.000]  你的錢留給誰
[00:11:50.000 --> 00:11:52.000]  你留給誰
[00:11:52.000 --> 00:11:55.000]  然後到這一段聖經
[00:11:55.000 --> 00:11:57.000]  他就對那些沒什麼錢的人
[00:11:57.000 --> 00:12:00.000]  事實想著死了我不知道夠不夠錢過活
[00:12:00.000 --> 00:12:02.000]  憂憂慮你的人就講這一番說話
[00:12:02.000 --> 00:12:04.000]  叫他們不要憂慮
[00:12:04.000 --> 00:12:06.000]  什麼叫憂慮呢
[00:12:06.000 --> 00:12:10.000]  路加有一個很有趣的字
[00:12:10.000 --> 00:12:13.000]  在希臘文的字是由兩個字組成
[00:12:13.000 --> 00:12:15.000]  一個叫Marisol
[00:12:15.000 --> 00:12:17.000]  Marisol的字是割的意思
[00:12:17.000 --> 00:12:18.000]  分割
[00:12:18.000 --> 00:12:20.000]  第二個是Nous
[00:12:20.000 --> 00:12:21.000]  心
[00:12:21.000 --> 00:12:23.000]  什麼叫憂慮呢
[00:12:23.000 --> 00:12:25.000]  在希臘人的思想裡面
[00:12:25.000 --> 00:12:27.000]  就是將心割去了
[00:12:27.000 --> 00:12:29.000]  心割啊
[00:12:29.000 --> 00:12:30.000]  分心啊
[00:12:30.000 --> 00:12:32.000]  精神不能夠集中
[00:12:32.000 --> 00:12:36.000]  這個就是憂慮的意思
[00:12:36.000 --> 00:12:38.000]  你不能夠集中做一件事
[00:12:38.000 --> 00:12:40.000]  你分心的
[00:12:40.000 --> 00:12:43.000]  你可以分心又好像割開一樣
[00:12:43.000 --> 00:12:48.000]  英文的Worry這個字是由一個德文叫Wurzeln這個字來
[00:12:48.000 --> 00:12:50.000]  Wurzeln這個字是什麼意思呢
[00:12:50.000 --> 00:12:51.000]  被人捏住頸子
[00:12:51.000 --> 00:12:52.000]  呼吸都呼吸不到
[00:12:52.000 --> 00:12:53.000]  快要窒息了
[00:12:53.000 --> 00:12:55.000]  這個就是一種憂慮的一個感覺
[00:12:55.000 --> 00:12:57.000]  所以中文也叫焦慮
[00:12:57.000 --> 00:12:59.000]  也非常像火燒一樣
[00:12:59.000 --> 00:13:01.000]  當一個人在憂慮的時候
[00:13:01.000 --> 00:13:03.000]  嘴巴是乾乾的一樣
[00:13:03.000 --> 00:13:04.000]  不能夠集中
[00:13:04.000 --> 00:13:06.000]  為什麼分心
[00:13:06.000 --> 00:13:07.000]  為什麼憂慮
[00:13:07.000 --> 00:13:08.000]  我們憂慮什麼呢
[00:13:08.000 --> 00:13:10.000]  耶穌說不要憂慮
[00:13:10.000 --> 00:13:11.000]  吃什麼
[00:13:11.000 --> 00:13:12.000]  穿什麼
[00:13:12.000 --> 00:13:13.000]  我們憂慮吃的
[00:13:13.000 --> 00:13:14.000]  穿的
[00:13:14.000 --> 00:13:15.000]  吃的
[00:13:15.000 --> 00:13:16.000]  喝的
[00:13:16.000 --> 00:13:17.000]  是外在的東西
[00:13:17.000 --> 00:13:18.000]  是暫時的東西
[00:13:18.000 --> 00:13:20.000]  美國心理學家Abraham Marshall
[00:13:20.000 --> 00:13:22.000]  把這些東西放到最低
[00:13:22.000 --> 00:13:24.000]  最基本的層次
[00:13:24.000 --> 00:13:26.000]  我們就是為最基本的東西
[00:13:26.000 --> 00:13:29.000]  最低層次的東西去憂慮
[00:13:32.000 --> 00:13:34.000]  更重要的東西
[00:13:34.000 --> 00:13:35.000]  你的生命
[00:13:35.000 --> 00:13:37.000]  更重要的是你的身體
[00:13:37.000 --> 00:13:38.000]  完全忽略
[00:13:38.000 --> 00:13:41.000]  我們只顧著吃什麼
[00:13:41.000 --> 00:13:43.000]  你沒有顧著你的生命
[00:13:43.000 --> 00:13:45.000]  我們只顧著穿什麼衣服
[00:13:45.000 --> 00:13:47.000]  所以有時候我太太出門的時候
[00:13:47.000 --> 00:13:50.000]  在衣櫃十分鐘都選不到哪件衣服
[00:13:50.000 --> 00:13:54.000]  我們去買衣服還更可怕
[00:13:54.000 --> 00:13:56.000]  可能更久
[00:13:56.000 --> 00:13:58.000]  我想我們很多時候
[00:13:58.000 --> 00:14:01.000]  就為那些暫短的東西
[00:14:01.000 --> 00:14:04.000]  那些是眼見的東西
[00:14:04.000 --> 00:14:06.000]  那些一會兒沒有的東西
[00:14:06.000 --> 00:14:09.000]  而忽略了一些更加重要的東西
[00:14:09.000 --> 00:14:12.000]  這就是我們的價值觀
[00:14:12.000 --> 00:14:14.000]  憂慮和我們的價值觀
[00:14:14.000 --> 00:14:17.000]  是很有關係的
[00:14:17.000 --> 00:14:20.000]  如果我們只顧著那些低層次的東西
[00:14:20.000 --> 00:14:23.000]  而忽略了高層次的東西
[00:14:23.000 --> 00:14:26.000]  就好像耶穌說的蠢材
[00:14:26.000 --> 00:14:29.000]  耶穌說因為生命是勝於飲食
[00:14:29.000 --> 00:14:32.000]  身體是勝於衣裳
[00:14:32.000 --> 00:14:35.000]  今天我們的問題在哪裡
[00:14:35.000 --> 00:14:38.000]  今天我們的問題就是我們的價值觀錯了
[00:14:38.000 --> 00:14:42.000]  我們只是想那些低層次的東西
[00:14:42.000 --> 00:14:43.000]  只顧著那些東西
[00:14:43.000 --> 00:14:44.000]  就好像人結婚的時候
[00:14:44.000 --> 00:14:47.000]  只是想著一個小時的婚禮
[00:14:47.000 --> 00:14:50.000]  而不是想著結婚幾十年的夫妻生活
[00:14:50.000 --> 00:14:52.000]  花很多時間
[00:14:52.000 --> 00:14:53.000]  花很多心機
[00:14:53.000 --> 00:14:54.000]  花很多錢財
[00:14:54.000 --> 00:14:57.000]  就在一個多小時的時間
[00:14:57.000 --> 00:15:00.000]  而不花心機去預備兩個人生活
[00:15:00.000 --> 00:15:02.000]  是幾十年的時間
[00:15:02.000 --> 00:15:04.000]  你說是不是蠢
[00:15:04.000 --> 00:15:07.000]  因小失大
[00:15:07.000 --> 00:15:08.000]  好幾年前
[00:15:08.000 --> 00:15:11.000]  一個波音747客機
[00:15:11.000 --> 00:15:13.000]  是屬於東方航空公司
[00:15:13.000 --> 00:15:14.000]  不是中國的東方
[00:15:14.000 --> 00:15:16.000]  以前已經倒閉了
[00:15:16.000 --> 00:15:18.000]  就是美國的東方航空公司
[00:15:18.000 --> 00:15:19.000]  401號班機
[00:15:19.000 --> 00:15:22.000]  由紐約飛去邁阿密
[00:15:22.000 --> 00:15:26.000]  全機是坐滿了遊客
[00:15:26.000 --> 00:15:29.000]  很多要去邁阿密度假的
[00:15:29.000 --> 00:15:33.000]  飛機就到邁阿密機場的時候
[00:15:33.000 --> 00:15:36.000]  機師就發現降落系統失靈
[00:15:36.000 --> 00:15:38.000]  降落系統怎麼會失靈呢
[00:15:38.000 --> 00:15:42.000]  就是機艙那裡有個燈亮著
[00:15:42.000 --> 00:15:44.000]  而機是抹了出來的時候
[00:15:44.000 --> 00:15:46.000]  燈就會亮著
[00:15:46.000 --> 00:15:48.000]  機師當時按了個按鈕
[00:15:48.000 --> 00:15:50.000]  快要降落的時候
[00:15:50.000 --> 00:15:52.000]  他明明聽到聲音
[00:15:52.000 --> 00:15:54.000]  好像輪子已經滑出來
[00:15:54.000 --> 00:15:58.000]  但是在機艙裡面那盞燈沒有亮著
[00:15:58.000 --> 00:16:02.000]  所以他就不知道究竟可不可以降落
[00:16:02.000 --> 00:16:05.000]  於是他就在猛鬥勸
[00:16:05.000 --> 00:16:06.000]  其實很容易
[00:16:06.000 --> 00:16:07.000]  他想一想
[00:16:07.000 --> 00:16:08.000]  很可能只有兩個可能性
[00:16:08.000 --> 00:16:10.000]  第一根本是未曾降落
[00:16:10.000 --> 00:16:11.000]  所以燈不亮著
[00:16:11.000 --> 00:16:13.000]  第二就是燈膽壞了
[00:16:13.000 --> 00:16:15.000]  燈膽壞了
[00:16:15.000 --> 00:16:16.000]  檢查一下很容易
[00:16:16.000 --> 00:16:17.000]  拆了個燈膽出來
[00:16:17.000 --> 00:16:18.000]  換了另一個燈膽
[00:16:18.000 --> 00:16:19.000]  這樣就可以了
[00:16:19.000 --> 00:16:22.000]  於是工程師就去扭那個燈膽
[00:16:22.000 --> 00:16:24.000]  就不知道扭多少扭不通
[00:16:24.000 --> 00:16:25.000]  扭不開
[00:16:25.000 --> 00:16:28.000]  於是那個副機師就去幫他扭
[00:16:28.000 --> 00:16:31.000]  扭了十分鐘
[00:16:31.000 --> 00:16:33.000]  扭不開
[00:16:33.000 --> 00:16:37.000]  飛機就慢在機場附近盤旋
[00:16:37.000 --> 00:16:42.000]  於是那個機師說有沒有搞錯
[00:16:42.000 --> 00:16:44.000]  於是那個機師就去看
[00:16:44.000 --> 00:16:47.000]  那個七毫半的電燈膽
[00:16:47.000 --> 00:16:49.000]  檢查一下
[00:16:49.000 --> 00:16:51.000]  就忘記了一個最重要的任務
[00:16:51.000 --> 00:16:53.000]  就是炸飛機
[00:16:53.000 --> 00:16:58.000]  結果那個飛機就撞到沼澤裏面
[00:16:58.000 --> 00:17:02.000]  百多人就這樣死了
[00:17:02.000 --> 00:17:03.000]  401號班機
[00:17:03.000 --> 00:17:04.000]  你上網看看這個故事
[00:17:04.000 --> 00:17:08.000]  後來就有人將這個故事寫出來
[00:17:08.000 --> 00:17:11.000]  拍了一齣戲
[00:17:11.000 --> 00:17:16.000]  這些機師都是豐富的經驗
[00:17:16.000 --> 00:17:19.000]  技術了得的
[00:17:19.000 --> 00:17:25.000]  他們竟然之間是掛著那個七毫半的電燈膽
[00:17:25.000 --> 00:17:28.000]  而犧牲了百多人的性命
[00:17:28.000 --> 00:17:31.000]  中國人說因小失大
