
[00:00:00.000 --> 00:00:04.800]  我們很快又去到《生命記》的第十二章
[00:10:07.800 --> 00:10:11.600]  在各處各地都可以敬拜神
[00:10:11.600 --> 00:10:13.400]  敬拜他們的偶像
[00:10:13.400 --> 00:10:16.100]  但是耶和華要以色列人
[00:10:16.100 --> 00:10:19.600]  在一個指定的地方來敬拜他
[00:10:19.600 --> 00:10:21.100]  這個指定的地方
[00:10:21.100 --> 00:10:23.400]  在聖殿未建好之前
[00:10:23.400 --> 00:10:24.800]  是在回望
[00:10:24.800 --> 00:10:26.700]  到聖殿建好了之後
[00:10:26.700 --> 00:10:31.200]  在聖殿來敬拜他
[00:10:31.200 --> 00:10:34.100]  在各處各地都有引誘
[00:10:34.100 --> 00:10:37.600]  以色列人來敬拜偶像
[00:10:37.600 --> 00:10:41.700]  其實和我們都很相似
[00:10:41.700 --> 00:10:43.200]  有很多人都會問基督徒
[00:10:43.200 --> 00:10:47.900]  為什麼你經常說你的神才是唯一的真神
[00:10:47.900 --> 00:10:50.100]  世上有很多其他神
[00:10:50.100 --> 00:10:51.400]  他們會說
[00:10:51.400 --> 00:10:53.100]  又有佛教的神
[00:10:53.100 --> 00:10:54.900]  又有回教的神
[00:10:54.900 --> 00:10:56.300]  每個神都是好的
[00:10:56.300 --> 00:10:58.900]  每個神都是叫人向善
[00:10:58.900 --> 00:11:01.400]  為什麼你說你的基督徒的神
[00:11:01.400 --> 00:11:03.500]  才是唯一的真神
[00:11:03.500 --> 00:11:06.300]  他們說條條大路通羅馬
[00:11:06.300 --> 00:11:09.300]  他們說是沒有絕對的真理
[00:11:09.300 --> 00:11:11.500]  但是我們的聖經怎麼說
[00:11:11.500 --> 00:11:15.000]  在書約翰福音十四章六節
[00:11:15.000 --> 00:11:16.500]  耶穌基督說什麼
[00:11:16.500 --> 00:11:19.800]  「我是道路真理生命
[00:11:19.800 --> 00:11:21.000]  若不直著我
[00:11:21.000 --> 00:11:24.900]  沒有人能到我腹那裡去」
[00:11:24.900 --> 00:11:28.600]  另外在《使徒行傳》四章十二節都說
[00:11:28.600 --> 00:11:31.400]  「除他以外別無拯救
[00:11:31.400 --> 00:11:33.100]  因為在天下人間
[00:11:33.100 --> 00:11:34.700]  沒有次下別的名
[00:11:34.700 --> 00:11:37.500]  我們可以靠著得救」
[00:11:37.500 --> 00:11:39.900]  所以有很多引誘我們
[00:11:39.900 --> 00:11:41.900]  去敬拜其他的神
[00:11:41.900 --> 00:11:44.300]  我們要知道世上只有一位
[00:11:44.300 --> 00:11:47.400]  是真真正正的神
[00:11:47.400 --> 00:11:49.800]  我們住在美國
[00:11:49.800 --> 00:11:52.600]  仍然有很多很多的引誘
[00:11:52.600 --> 00:11:54.900]  你試一下在街上開車
[00:11:54.900 --> 00:11:55.800]  尤其是晚上
[00:11:55.800 --> 00:11:59.400]  你見到很多兩邊很多燈光
[00:11:59.400 --> 00:12:02.000]  很多是看掌的
[00:12:02.000 --> 00:12:03.500]  很多是看相的
[00:12:03.500 --> 00:12:04.500]  他們都是
[00:12:04.500 --> 00:12:06.600]  有些是彩色的
[00:12:06.600 --> 00:12:08.000]  在他們的窗那裡
[00:12:08.000 --> 00:12:09.800]  燈光你會見得到
[00:12:09.800 --> 00:12:11.100]  引誘你去看掌
[00:12:11.100 --> 00:12:13.600]  引誘你去看相
[00:12:13.600 --> 00:12:16.800]  另外很多雜誌、報紙都會怎樣?
[00:12:16.800 --> 00:12:18.700]  都有星座
[00:12:18.700 --> 00:12:22.700]  看看星座的運程怎樣
[00:12:22.700 --> 00:12:24.200]  一個很出名
[00:12:24.200 --> 00:12:25.400]  是基督徒
[00:12:25.400 --> 00:12:28.400]  又沉迷於星座的是誰?
[00:12:28.400 --> 00:12:30.600]  我們以前的總統的太太
[00:12:30.600 --> 00:12:31.900]  第一夫人
[00:12:31.900 --> 00:12:33.400]  Nancy Reagan
[00:12:33.400 --> 00:12:37.200]  很喜歡看星座
[00:12:37.200 --> 00:12:39.500]  甚至簡單到
[00:12:39.500 --> 00:12:41.500]  每個地方都有引誘
[00:12:41.500 --> 00:12:44.500]  去到中國的餐館都有什麼?
[00:12:44.500 --> 00:12:46.600]  Fortune Cookies
[00:12:46.600 --> 00:12:47.500]  你說
[00:12:47.500 --> 00:12:49.700]  嘩,你這麼嚴
[00:12:49.700 --> 00:12:52.500]  現在連Fortune Cookies都不准人看
[00:12:52.500 --> 00:12:53.700]  我不是不准你看
[00:12:53.700 --> 00:12:55.100]  我自己都看
[00:12:55.100 --> 00:12:56.300]  看完之後怎樣?
[00:12:56.300 --> 00:12:58.100]  一笑自知
[00:12:58.100 --> 00:12:59.100]  但如果你看完之後
[00:12:59.100 --> 00:13:01.000]  嘩,你看看我
[00:13:01.000 --> 00:13:02.100]  說得我多好
[00:13:02.100 --> 00:13:03.500]  沾沾自喜
[00:13:03.500 --> 00:13:05.600]  以為神透過Fortune Cookies
[00:13:05.600 --> 00:13:06.500]  跟你講說話
[00:13:06.500 --> 00:13:07.900]  那就大件事了
[00:13:07.900 --> 00:13:10.300]  神絕對不會透過Fortune Cookies
[00:13:10.300 --> 00:13:11.900]  來跟你講說話
[00:13:11.900 --> 00:13:13.400]  撒旦就有可能
[00:13:13.400 --> 00:13:14.500]  透過Fortune Cookies
[00:13:14.500 --> 00:13:16.700]  來跟你講說話
[00:13:16.700 --> 00:13:19.300]  我們看到
[00:13:19.300 --> 00:13:22.100]  在指定的地方來敬拜神
[00:13:22.100 --> 00:13:25.100]  是要我們專一敬拜
[00:13:25.100 --> 00:13:28.400]  神的名是我們要專一信靠
[00:13:28.400 --> 00:13:29.500]  但我們也知道
[00:13:29.500 --> 00:13:31.700]  去到《約翰福音》第四章
[00:13:31.700 --> 00:13:35.300]  耶穌基督和撒瑪利亞夫人說什麼?
[00:13:35.300 --> 00:13:37.300]  說時候將到
[00:13:37.300 --> 00:13:38.600]  我們會怎樣?
[00:13:38.600 --> 00:13:41.400]  用心靈誠實來敬拜神
[00:13:41.400 --> 00:13:44.400]  不再需要去到特別的地方
[00:13:44.400 --> 00:13:45.700]  好像撒瑪利亞人
[00:13:45.700 --> 00:13:49.200]  他們去基里森山來敬拜
[00:13:49.200 --> 00:13:50.700]  猶太人去哪裡?
[00:13:50.700 --> 00:13:53.500]  耶路撒冷的聖殿來敬拜
[00:13:53.500 --> 00:13:55.400]  耶穌基督說時候將到
[00:13:55.400 --> 00:13:59.200]  將不需要有一個特別的地方來敬拜神
[00:13:59.200 --> 00:14:01.100]  這個是真的
[00:14:01.100 --> 00:14:02.300]  但我們要知道
[00:14:02.300 --> 00:14:06.600]  雖然不需要去到一個特別的地方來敬拜
[00:14:06.600 --> 00:14:07.700]  我仍然相信
[00:14:07.700 --> 00:14:12.300]  敬拜的地方應該是分別為聖的
[00:14:12.300 --> 00:14:15.600]  因為我們敬拜的神是聖潔的
[00:14:15.600 --> 00:14:18.800]  聖潔這個字是分別為聖的意思
[00:14:18.800 --> 00:14:20.500]  所以我認為有可能的話
[00:14:20.500 --> 00:14:22.500]  我們盡量應該要做到
[00:14:22.500 --> 00:14:25.000]  敬拜的地方是分別為聖
[00:14:25.000 --> 00:14:26.400]  亦都是因為這樣
[00:14:26.400 --> 00:14:28.200]  我對很多人說
[00:14:28.200 --> 00:14:30.500]  我不同意
[00:14:30.500 --> 00:14:34.700]  敬拜的地方作為多用途的用途
[00:14:34.700 --> 00:14:36.700]  敬拜的地方又可以吃飯
[00:14:36.700 --> 00:14:38.400]  又可以打球
[00:14:38.400 --> 00:14:40.100]  搞這麼多事情
[00:14:40.100 --> 00:14:44.900]  你看看神叫以色列人在一個特別的地方來敬拜
[00:14:44.900 --> 00:14:47.800]  雖然現在不需要在一個特別的地方
[00:14:47.800 --> 00:14:51.900]  但分別為聖仍然都是存在
[00:14:51.900 --> 00:14:55.100]  不同的地方敬拜和分別為聖是兩碼事
[00:14:55.100 --> 00:14:57.000]  不可以是集在一起
[00:14:57.000 --> 00:14:59.000]  混在一起來說
[00:14:59.000 --> 00:15:02.200]  那你說地方教會、家庭教會怎樣?
[00:15:02.200 --> 00:15:03.700]  那你沒有辦法
[00:15:03.700 --> 00:15:05.400]  那就情有可原
[00:15:05.400 --> 00:15:07.500]  但你有辦法做得到的
[00:15:07.500 --> 00:15:10.600]  我相信我們應該盡量去做到
[00:15:10.600 --> 00:15:14.900]  分別為聖來敬拜神
[00:15:14.900 --> 00:15:18.700]  我們看到三件事講了兩樣
[00:15:18.700 --> 00:15:20.800]  考考你的記憶
[00:15:20.800 --> 00:15:23.100]  第一樣是甚麼?
[00:15:23.100 --> 00:15:25.000]  神的命
[00:15:25.000 --> 00:15:26.900]  要專一依靠神
[00:15:26.900 --> 00:15:28.200]  信靠神
[00:15:28.200 --> 00:15:30.600]  第二樣呢?
[00:15:30.600 --> 00:15:33.000]  唯一敬拜神的地方
[00:15:33.000 --> 00:15:35.900]  是要專一敬拜神
[00:15:35.900 --> 00:15:37.200]  第三樣
[00:15:37.200 --> 00:15:40.900]  原來神連獻祭都講得很清楚
[00:15:40.900 --> 00:15:43.600]  要獻是一定的祭
[00:15:43.600 --> 00:15:47.100]  在《生命記》第十二章
[00:15:47.100 --> 00:15:49.900]  獻祭出現了十七次
[00:15:49.900 --> 00:15:52.200]  獻祭給神是十四次
[00:15:52.200 --> 00:15:54.500]  獻祭給偶像是三次
[00:15:54.500 --> 00:15:55.900]  如果你看到這些對比
[00:15:55.900 --> 00:15:56.800]  你是很清楚的
[00:15:56.800 --> 00:15:57.800]  你看得到
[00:15:57.800 --> 00:16:00.100]  有個意義在裏面的
[00:16:00.100 --> 00:16:04.000]  獻給神是十四次偶像才是三次
[00:16:04.000 --> 00:16:06.200]  《生命記》十二章四節講
[00:16:06.200 --> 00:16:10.600]  你們不可照他們那樣侍奉耶和華你們的神
[00:16:10.600 --> 00:16:12.000]  像誰?
[00:16:12.000 --> 00:16:14.600]  像迦南地那些人
[00:16:14.600 --> 00:16:16.700]  另外在這十二章八節說
[00:16:16.700 --> 00:16:19.400]  我們今天在這裏所行的
[00:16:19.400 --> 00:16:22.800]  是各人行自己眼中看為正的事
[00:16:22.800 --> 00:16:25.500]  你們將來不可這樣
[00:16:25.500 --> 00:16:27.300]  今天在這裏在哪裏?
[00:16:27.300 --> 00:16:28.700]  在曠野
[00:16:28.700 --> 00:16:30.600]  將來在哪裏?
[00:16:30.600 --> 00:16:31.600]  在哪裏?
[00:16:31.600 --> 00:16:33.000]  進到迦南地
[00:16:33.000 --> 00:16:35.200]  你們不可以這樣
[00:16:35.200 --> 00:16:37.600]  《生命記》十二章十三節又說
[00:16:37.600 --> 00:16:38.700]  你要謹慎
[00:16:38.700 --> 00:16:43.800]  不可在你所看中的各處獻繁祭
[00:16:43.800 --> 00:16:45.900]  神是指定得很清楚
[00:16:45.900 --> 00:16:48.300]  敬拜是一個基督徒
[00:16:48.300 --> 00:16:50.400]  可以說是最重要的事
[00:16:50.400 --> 00:16:52.100]  敬拜神
[00:16:52.100 --> 00:16:56.900]  而神是有特別的獻祭的方式
[00:16:56.900 --> 00:16:57.900]  在這個舊約
[00:16:57.900 --> 00:17:01.700]  我們見到在利尼記十章一至二節
[00:17:01.700 --> 00:17:03.700]  見到一件很奇怪的事
[00:17:03.700 --> 00:17:05.800]  就是阿倫那兩個兒子
[00:17:05.800 --> 00:17:08.600]  是拿達和阿比胡
[00:17:08.600 --> 00:17:10.700]  他們都是祭司
[00:17:10.700 --> 00:17:11.500]  他們怎樣?
[00:17:11.500 --> 00:17:14.600]  有一天用自己的香爐
[00:17:14.600 --> 00:17:16.400]  走到神的面前
[00:17:16.400 --> 00:17:17.700]  盛滿了火
[00:17:17.700 --> 00:17:20.100]  盛滿了香
[00:17:20.100 --> 00:17:22.900]  來獻繁火
[00:17:22.900 --> 00:17:24.300]  繁火是甚麼?
[00:17:24.300 --> 00:17:26.700]  繁火比較好的翻譯
[00:17:26.700 --> 00:17:28.500]  就是奇異的火
[00:17:28.500 --> 00:17:29.700]  很奇異的火
[00:17:29.700 --> 00:17:32.800]  這個是神所沒有叫他們獻的
[00:17:32.800 --> 00:17:37.200]  是他們自己用他們自己的辦法來獻祭給神
[00:17:37.200 --> 00:17:39.100]  其實你說獻祭給神好不好?
[00:17:39.100 --> 00:17:41.200]  當然好
[00:17:41.200 --> 00:17:43.100]  但是神是指定的
[00:17:43.100 --> 00:17:47.600]  你不可以用你自己的方式來獻祭給神
[00:17:47.600 --> 00:17:49.600]  以致他們這樣做
[00:17:49.600 --> 00:17:52.800]  有火從耶和華的面前出來
[00:17:52.800 --> 00:17:56.000]  將他們兩個燒死了
[00:17:56.000 --> 00:17:57.700]  我們見到
[00:17:57.700 --> 00:18:01.300]  獻祭在《生命記》第十二章講得很清楚
[00:18:01.300 --> 00:18:05.100]  一共講了有七種不同的祭
[00:18:05.100 --> 00:18:06.800]  第一種祭是甚麼?
[00:18:06.800 --> 00:18:08.400]  是繁祭
[00:18:08.400 --> 00:18:11.400]  繁祭是用來燒給神
[00:18:11.400 --> 00:18:13.700]  是完全燒盡的
[00:18:13.700 --> 00:18:17.100]  所以是代表我們是全然獻上
[00:18:17.100 --> 00:18:20.600]  將我們自己完全獻給神
[00:18:20.600 --> 00:18:22.900]  這個是繁祭
[00:18:22.900 --> 00:18:25.300]  第二個祭是平安祭
[00:18:25.300 --> 00:18:28.400]  平安祭的意思是與神和好
[00:18:28.400 --> 00:18:31.500]  平安祭的燒的
[00:18:31.500 --> 00:18:32.900]  獻給神的肉
[00:18:32.900 --> 00:18:35.700]  是可以是和家人和兒女
[00:18:35.700 --> 00:18:38.100]  和祭司來到一起分享
[00:18:38.100 --> 00:18:42.200]  一起在神的面前來到歡樂
[00:18:42.200 --> 00:18:45.300]  代表是與神和好
[00:18:45.300 --> 00:18:47.200]  還有第三種
[00:18:47.200 --> 00:18:50.700]  第三種是十份取一之物
[00:18:50.700 --> 00:18:53.800]  亦都說是十一奉獻
[00:18:53.800 --> 00:18:57.700]  十一奉獻很多人說是舊約的規條
