
[00:00:00.000 --> 00:00:05.000]  復活節帶給我們一個什麼訊息呢?
[00:05:48.000 --> 00:05:50.000]  第一批士多啤梨很甜
[00:05:50.000 --> 00:05:52.000]  第二批會不會很酸
[00:05:52.000 --> 00:05:54.000]  都不會的
[00:05:54.000 --> 00:05:56.000]  所以這段聖經就告訴我們
[00:05:56.000 --> 00:05:58.000]  耶穌去復活
[00:05:58.000 --> 00:06:00.000]  你在耶穌裡面
[00:06:00.000 --> 00:06:02.000]  好像耶穌那樣
[00:06:02.000 --> 00:06:04.000]  會復活
[00:06:04.000 --> 00:06:06.000]  會得著這種生命
[00:06:06.000 --> 00:06:08.000]  所以弟兄姊妹
[00:06:08.000 --> 00:06:10.000]  我們有時候我們想
[00:06:10.000 --> 00:06:14.000]  我信靈魂不死了
[00:06:14.000 --> 00:06:16.000]  但是如果你告訴我們
[00:06:16.000 --> 00:06:18.000]  身體復活
[00:06:18.000 --> 00:06:22.000]  我就很難相信
[00:06:22.000 --> 00:06:24.000]  所以呢
[00:06:24.000 --> 00:06:32.000]  在哥倫多前書第十五章
[00:06:32.000 --> 00:06:34.000]  不單止前半段提到
[00:06:34.000 --> 00:06:36.000]  耶穌基督已經復活
[00:06:36.000 --> 00:06:39.000]  我們就有復活這種可能
[00:06:39.000 --> 00:06:41.000]  耶穌真位
[00:06:41.000 --> 00:06:43.000]  祂就是「初熟之治」
[00:06:43.000 --> 00:06:47.000]  在第三十五節裡面
[00:06:47.000 --> 00:06:49.000]  人都是來懷疑
[00:06:49.000 --> 00:06:52.000]  究竟人真不真可以復活
[00:06:52.000 --> 00:06:56.000]  所以祂有少少嘲笑
[00:06:56.000 --> 00:06:58.000]  有人說死人怎樣復活
[00:06:58.000 --> 00:07:00.000]  究竟他們帶什麼身體會來
[00:07:00.000 --> 00:07:02.000]  換句說話來說
[00:07:02.000 --> 00:07:04.000]  我們好像這樣
[00:07:04.000 --> 00:07:06.000]  你不會問
[00:07:06.000 --> 00:07:08.000]  我已經化了灰
[00:07:08.000 --> 00:07:10.000]  可不可以有機會復活
[00:07:10.000 --> 00:07:19.000]  保羅如果用了大自然
[00:07:19.000 --> 00:07:23.000]  一個現象來和我們分解
[00:07:23.000 --> 00:07:26.000]  如果人可以復活
[00:07:26.000 --> 00:07:28.000]  你還怕不怕死
[00:07:28.000 --> 00:07:29.000]  我想問你
[00:07:29.000 --> 00:07:31.000]  如果人有復活
[00:07:31.000 --> 00:07:33.000]  你怕不怕死
[00:07:33.000 --> 00:07:34.000]  不怕
[00:07:34.000 --> 00:07:35.000]  就好像睡覺一樣
[00:07:35.000 --> 00:07:37.000]  你怕不怕睡覺
[00:07:37.000 --> 00:07:39.000]  你不會怕睡覺
[00:07:39.000 --> 00:07:42.000]  因為你知道今天你會起來
[00:07:42.000 --> 00:07:44.000]  所以你不會怕
[00:07:44.000 --> 00:07:46.000]  所以如果我們有復活
[00:07:46.000 --> 00:07:48.000]  你怕不怕死
[00:07:48.000 --> 00:07:50.000]  你會不會
[00:07:50.000 --> 00:07:53.000]  當我們來到面對死亡的時候
[00:07:53.000 --> 00:07:58.000]  我們好像沒有指望一樣
[00:07:58.000 --> 00:08:01.000]  復活是帶給我們盼望
[00:08:01.000 --> 00:08:02.000]  每個基督徒
[00:08:02.000 --> 00:08:04.000]  今天這個復活節
[00:08:04.000 --> 00:08:06.000]  都和你和我有關係
[00:08:06.000 --> 00:08:09.000]  因為祂會給我們盼望
[00:08:09.000 --> 00:08:11.000]  因為耶穌復活
[00:08:11.000 --> 00:08:14.000]  我們要好像耶穌一樣復活
[00:08:14.000 --> 00:08:17.000]  不過當時真的有人說
[00:08:17.000 --> 00:08:18.000]  復活有沒有可能?
[00:08:18.000 --> 00:08:20.000]  我變了灰有沒有可能?
[00:08:20.000 --> 00:08:22.000]  當時當然沒有變灰
[00:08:22.000 --> 00:08:24.000]  很多人
[00:08:24.000 --> 00:08:25.000]  基督徒都不想火葬
[00:08:25.000 --> 00:08:26.000]  為什麼?
[00:08:26.000 --> 00:08:27.000]  我變了灰
[00:08:27.000 --> 00:08:29.000]  怎麼復活?
[00:08:29.000 --> 00:08:30.000]  我們經常想
[00:08:30.000 --> 00:08:32.000]  一膀骨
[00:08:32.000 --> 00:08:33.000]  復活的時候
[00:08:33.000 --> 00:08:34.000]  神給我一些肉
[00:08:34.000 --> 00:08:35.000]  我就復活了
[00:08:35.000 --> 00:08:37.000]  對不對?
[00:08:37.000 --> 00:08:38.000]  現在變了灰
[00:08:38.000 --> 00:08:41.000]  神還可不可以變灰?
[00:08:41.000 --> 00:08:42.000]  變膀骨
[00:08:42.000 --> 00:08:44.000]  然後給我肉
[00:08:44.000 --> 00:08:46.000]  我們會有這樣的想法
[00:08:46.000 --> 00:08:49.000]  所以覺得沒有可能的
[00:08:49.000 --> 00:08:51.000]  沒有可能的
[00:08:51.000 --> 00:08:54.000]  究竟復活要帶什麼身體來?
[00:08:54.000 --> 00:08:55.000]  所以
[00:08:55.000 --> 00:09:00.000]  保羅只是針對當時的人的想法
[00:09:00.000 --> 00:09:02.000]  甚至嘲笑基督徒
[00:09:02.000 --> 00:09:03.000]  你這樣的想法
[00:09:03.000 --> 00:09:05.000]  其實真是荒謬
[00:09:05.000 --> 00:09:07.000]  不過
[00:09:07.000 --> 00:09:09.000]  不過保羅說
[00:09:09.000 --> 00:09:12.000]  我們的信仰建在歷史裡面
[00:09:12.000 --> 00:09:15.000]  建在耶穌基督的歷史當中
[00:09:15.000 --> 00:09:17.000]  他是復活的主
[00:09:17.000 --> 00:09:18.000]  還有
[00:09:18.000 --> 00:09:20.000]  在大自然的裡面
[00:09:20.000 --> 00:09:24.000]  我們看到有類似的現象
[00:09:24.000 --> 00:09:26.000]  在大自然的裡面
[00:09:26.000 --> 00:09:30.000]  我們看到這個這樣的現象
[00:09:30.000 --> 00:09:31.000]  他說
[00:09:31.000 --> 00:09:33.000]  在大自然的當中
[00:09:33.000 --> 00:09:37.000]  種子和植物的關係
[00:09:37.000 --> 00:09:43.000]  就有一個類似這樣的關係
[00:09:43.000 --> 00:09:44.000]  保羅說
[00:09:44.000 --> 00:09:45.000]  種子
[00:09:45.000 --> 00:09:47.000]  你種過東西沒有?
[00:09:47.000 --> 00:09:49.000]  種過
[00:09:49.000 --> 00:09:52.000]  種子如果不落在地裡面
[00:09:52.000 --> 00:09:55.000]  孵化會不會有植物?
[00:09:55.000 --> 00:09:56.000]  不會
[00:09:56.000 --> 00:09:58.000]  如果種子你放在一邊
[00:09:58.000 --> 00:09:59.000]  它仍然
[00:09:59.000 --> 00:10:01.000]  一百年兩百年都可能是這樣
[00:10:01.000 --> 00:10:02.000]  你抽空它
[00:10:02.000 --> 00:10:05.000]  但是當它落在地裡面
[00:10:05.000 --> 00:10:06.000]  好像孵化了
[00:10:06.000 --> 00:10:07.000]  保羅就說
[00:10:07.000 --> 00:10:09.000]  它好像死了
[00:10:09.000 --> 00:10:11.000]  我們好像這樣
[00:10:11.000 --> 00:10:13.000]  落在地裡面孵化了
[00:10:13.000 --> 00:10:15.000]  不見了
[00:10:15.000 --> 00:10:20.000]  但是卻是生出一棵很茂盛
[00:10:20.000 --> 00:10:26.000]  很美麗的一棵樹裡面
[00:10:26.000 --> 00:10:28.000]  所以保羅說
[00:10:28.000 --> 00:10:31.000]  愚昧的人
[00:10:31.000 --> 00:10:32.000]  你想清楚
[00:10:32.000 --> 00:10:35.000]  如果所種的不死就不能夠生
[00:10:35.000 --> 00:10:42.000]  所種的並不是將來所要長成的形體
[00:10:42.000 --> 00:10:43.000]  保羅說
[00:10:43.000 --> 00:10:46.000]  孵化就好像一粒種子
[00:10:46.000 --> 00:10:52.000]  如果你放在這裡
[00:10:52.000 --> 00:10:54.000]  一百年兩百年
[00:10:54.000 --> 00:10:56.000]  它都沒有什麼改變
[00:10:56.000 --> 00:10:57.000]  不過
[00:10:57.000 --> 00:11:00.000]  其實不是代表這個種子沒有生命
[00:11:00.000 --> 00:11:01.000]  種子有沒有生命?
[00:11:01.000 --> 00:11:04.000]  這個可以討論一下
[00:11:04.000 --> 00:11:05.000]  不過
[00:11:05.000 --> 00:11:08.000]  種子有時候會進入一個
[00:11:08.000 --> 00:11:11.000]  睡眠狀況
[00:11:11.000 --> 00:11:12.000]  有一天
[00:11:12.000 --> 00:11:15.000]  你敲醒它
[00:11:15.000 --> 00:11:17.000]  將它放在地圖裡面
[00:11:17.000 --> 00:11:19.000]  給陽光給水給空氣它
[00:11:19.000 --> 00:11:21.000]  它會怎樣?
[00:11:21.000 --> 00:11:25.000]  它會長出一棵樹來
[00:11:25.000 --> 00:11:27.000]  所以
[00:11:27.000 --> 00:11:29.000]  對基督徒來說
[00:11:29.000 --> 00:11:32.000]  我們生命什麼時候解封呢?
[00:11:32.000 --> 00:11:36.000]  我們化了灰什麼時候會解封呢?
[00:11:36.000 --> 00:11:41.000]  他說當耶穌再回來的時候
[00:11:41.000 --> 00:11:43.000]  我們就一個死的人
[00:11:43.000 --> 00:11:46.000]  就好像種子一樣會解封
[00:11:46.000 --> 00:11:49.000]  你信不信呢?
[00:11:49.000 --> 00:11:52.000]  耶穌就是這樣
[00:11:52.000 --> 00:11:55.000]  我們同樣都會是這樣
[00:11:55.000 --> 00:11:56.000]  他說
[00:11:56.000 --> 00:11:59.000]  當我們被解封
[00:11:59.000 --> 00:12:02.000]  你不要想著我們解封了
[00:12:02.000 --> 00:12:05.000]  就好像等於我們現在這樣
[00:12:05.000 --> 00:12:07.000]  他說不同的
[00:12:07.000 --> 00:12:10.000]  種子怎樣?那棵樹和它不同嗎?
[00:12:10.000 --> 00:12:13.000]  完全不同的
[00:12:13.000 --> 00:12:14.000]  你有沒有想過
[00:12:14.000 --> 00:12:17.000]  當我們復活的時候
[00:12:17.000 --> 00:12:19.000]  我們所擁有的身體
[00:12:19.000 --> 00:12:21.000]  是完全不同的
[00:12:21.000 --> 00:12:24.000]  所以保羅說第二件事
[00:12:24.000 --> 00:12:27.000]  神能夠創造一個復活的身體
[00:12:27.000 --> 00:12:28.000]  他說
[00:12:28.000 --> 00:12:29.000]  今天
[00:12:29.000 --> 00:12:34.000]  神給我們有很多不同的形態
[00:12:34.000 --> 00:12:37.000]  有人的樣子
[00:12:37.000 --> 00:12:40.000]  有魚的樣子
[00:12:40.000 --> 00:12:41.000]  有獸的樣子
[00:12:41.000 --> 00:12:43.000]  有鳥的樣子
[00:12:43.000 --> 00:12:45.000]  有太陽的樣子
[00:12:45.000 --> 00:12:46.000]  有月亮的樣子
[00:12:46.000 --> 00:12:48.000]  有星的樣子
[00:12:48.000 --> 00:12:49.000]  將來
[00:12:49.000 --> 00:12:54.000]  你信不信那位能夠叫無變為有的神
[00:12:54.000 --> 00:12:59.000]  祂不能夠將一個身體給我們
[00:12:59.000 --> 00:13:01.000]  不過這個身體會是怎樣呢?
[00:13:01.000 --> 00:13:04.000]  這個身體和我們現在的身體
[00:13:04.000 --> 00:13:05.000]  有什麼大的分別呢?
[00:13:05.000 --> 00:13:07.000]  他說很大的分別
[00:13:07.000 --> 00:13:09.000]  他說很大的分別
[00:13:09.000 --> 00:13:12.000]  這個身體自然不同
[00:13:12.000 --> 00:13:13.000]  他說
[00:13:13.000 --> 00:13:16.000]  將來復活的身體
[00:13:16.000 --> 00:13:17.000]  是怎樣呢?
[00:13:17.000 --> 00:13:19.000]  他說死人復活也是這樣
[00:13:19.000 --> 00:13:22.000]  所種的是扭壞的
[00:13:22.000 --> 00:13:24.000]  什麼叫扭壞?
[00:13:24.000 --> 00:13:27.000]  他說因為罪帶來的影響
[00:13:27.000 --> 00:13:33.000]  以致我們身體會衰殘,會衰老,會改變,會扭壞
[00:13:33.000 --> 00:13:35.000]  但是復活的時候是怎樣呢?
[00:13:35.000 --> 00:13:38.000]  復活的時候是不扭壞的
[00:13:38.000 --> 00:13:41.000]  所種是卑賤的
[00:13:41.000 --> 00:13:43.000]  或者我們說是羞辱的
[00:13:43.000 --> 00:13:46.000]  這個是人犯罪的結果
[00:13:46.000 --> 00:13:48.000]  人犯罪
[00:13:48.000 --> 00:13:50.000]  虧虧了上帝的榮耀
[00:13:50.000 --> 00:13:55.000]  帶來死亡的刑罰
[00:13:55.000 --> 00:13:56.000]  但是復活是什麼呢?
[00:13:56.000 --> 00:13:58.000]  復活是榮耀的
[00:13:58.000 --> 00:14:01.000]  告訴你我們戰勝死亡
[00:14:01.000 --> 00:14:03.000]  他說所種是軟弱的
[00:14:03.000 --> 00:14:04.000]  什麼叫軟弱呢?
[00:14:04.000 --> 00:14:06.000]  就是會衰老的
[00:14:06.000 --> 00:14:09.000]  會生病的
[00:14:09.000 --> 00:14:10.000]  會有衰殘的
[00:14:10.000 --> 00:14:12.000]  甚至會有死亡的
[00:14:12.000 --> 00:14:15.000]  但是復活是剛強的
[00:14:15.000 --> 00:14:17.000]  是不會衰殘的
[00:14:17.000 --> 00:14:19.000]  是滿有能力的
[00:14:19.000 --> 00:14:22.000]  他說所種的是屬勢的身體
[00:14:22.000 --> 00:14:23.000]  是今天的身體
[00:14:23.000 --> 00:14:25.000]  復活的是一個屬靈的身體
[00:14:25.000 --> 00:14:28.000]  是一個超自然的身體
[00:14:28.000 --> 00:14:30.000]  弟兄姊妹
[00:14:30.000 --> 00:14:32.000]  今天我們的問題
[00:14:32.000 --> 00:14:34.000]  就算你怎麼解決都解決不了
[00:14:34.000 --> 00:14:36.000]  好像我有白內障
[00:14:36.000 --> 00:14:39.000]  找醫生做完白內障的手術
[00:14:39.000 --> 00:14:41.000]  剛才你見我戴眼鏡
[00:14:41.000 --> 00:14:43.000]  現在又剝眼鏡
[00:14:43.000 --> 00:14:46.000]  其實就是解決不了
[00:14:46.000 --> 00:14:48.000]  很多人說牧師
[00:14:48.000 --> 00:14:49.000]  你不是做了白內障
[00:14:49.000 --> 00:14:51.000]  為什麼還要戴眼鏡?
[00:14:51.000 --> 00:14:53.000]  我有腦花嘛
[00:14:53.000 --> 00:14:58.000]  我的近視又解決不了腦花
[00:14:58.000 --> 00:15:02.000]  現在都有些近視腦花的晶片
[00:15:02.000 --> 00:15:04.000]  但是不是每個人都可以
[00:15:04.000 --> 00:15:06.000]  可能你不會適應
[00:15:06.000 --> 00:15:08.000]  適應不了你更慘
[00:15:08.000 --> 00:15:11.000]  要拿出來就麻煩了
[00:15:11.000 --> 00:15:13.000]  所以醫生說不要教這麼多
[00:15:13.000 --> 00:15:15.000]  不如給你戴眼鏡
[00:15:15.000 --> 00:15:17.000]  可以這樣戴個漸進鏡
[00:15:17.000 --> 00:15:19.000]  又要戴個漸進鏡
[00:15:19.000 --> 00:15:21.000]  經常都解決不了我的問題
[00:15:21.000 --> 00:15:23.000]  所以現在要近的
[00:15:23.000 --> 00:15:24.000]  我就不用戴眼鏡
[00:15:24.000 --> 00:15:25.000]  遠的又要戴眼鏡
[00:15:25.000 --> 00:15:28.000]  所以要剝來剝去
[00:15:28.000 --> 00:15:31.000]  但是我想告訴你
[00:15:31.000 --> 00:15:33.000]  將來復活
[00:15:33.000 --> 00:15:35.000]  你見到我
[00:15:35.000 --> 00:15:39.000]  應該不用戴眼鏡吧
[00:15:39.000 --> 00:15:43.000]  你今日身體的殘缺
[00:15:43.000 --> 00:15:45.000]  殘障、問題
[00:15:45.000 --> 00:15:47.000]  到復活的時候
[00:15:47.000 --> 00:15:49.000]  它會解決了
[00:15:49.000 --> 00:15:53.000]  它說我們所中的是會扭壞的
[00:15:53.000 --> 00:15:56.000]  復活的是不扭壞的
[00:15:56.000 --> 00:15:58.000]  所中的是軟弱的
[00:15:58.000 --> 00:16:00.000]  復活的是剛強的
[00:16:00.000 --> 00:16:04.000]  它想給我們看到將來的盼望
[00:16:04.000 --> 00:16:08.000]  弟兄姊妹你盼不盼望
[00:16:08.000 --> 00:16:11.000]  你今日解決不了的問題
[00:16:11.000 --> 00:16:14.000]  有一天它會解決了
[00:16:14.000 --> 00:16:16.000]  怎樣解決呢?
[00:16:16.000 --> 00:16:19.000]  人就用自己的方法去解決
[00:16:19.000 --> 00:16:22.000]  結果解決來解決去
[00:16:22.000 --> 00:16:25.000]  都是死路一條
[00:16:25.000 --> 00:16:27.000]  你有沒有想過
[00:16:27.000 --> 00:16:29.000]  我們要相信耶穌
[00:16:29.000 --> 00:16:32.000]  祂要給我們一個復活的生命
[00:16:32.000 --> 00:16:35.000]  戰勝了罪惡死亡
[00:16:35.000 --> 00:16:39.000]  去解決我們的問題呢?
[00:16:39.000 --> 00:16:42.000]  保羅從賤界裡面
[00:16:42.000 --> 00:16:46.000]  去觀察到你要死才能夠生
[00:16:46.000 --> 00:16:49.000]  正如我們這個衰殘的身體
[00:16:49.000 --> 00:16:53.000]  神要改變成為不衰殘的身體
[00:16:53.000 --> 00:16:57.000]  所以保羅說復活有可能
[00:16:57.000 --> 00:16:59.000]  復活是可以的
[00:16:59.000 --> 00:17:01.000]  因為神可以這樣做
[00:17:01.000 --> 00:17:03.000]  並且給我們復活的生命
[00:17:03.000 --> 00:17:05.000]  是將我們所有的問題
[00:17:05.000 --> 00:17:08.000]  今生的問題完全解決了
[00:17:08.000 --> 00:17:09.000]  弟兄姊妹
[00:17:09.000 --> 00:17:12.000]  這就是我們的盼望
[00:17:12.000 --> 00:17:15.000]  耶穌基督帶給我們這個盼望
[00:17:15.000 --> 00:17:19.000]  第二這個盼望是誰帶給我們呢?
[00:17:19.000 --> 00:17:22.000]  很多當時的人
[00:17:22.000 --> 00:17:24.000]  以為肉體是邪惡的
[00:17:24.000 --> 00:17:27.000]  靈魂看不到的東西
[00:17:27.000 --> 00:17:31.000]  才是最高的最完美的
[00:17:31.000 --> 00:17:33.000]  不過保羅說不是
[00:17:33.000 --> 00:17:36.000]  保羅說不是
[00:17:36.000 --> 00:17:40.000]  他說我們有屬世的身體
[00:17:40.000 --> 00:17:43.000]  亦都有屬靈的身體
[00:17:43.000 --> 00:17:46.000]  保羅來到告訴我們
[00:17:46.000 --> 00:17:47.000]  不是屬世的身體
[00:17:47.000 --> 00:17:51.000]  物質的世界是一個邪惡的世界
[00:17:51.000 --> 00:17:52.000]  保羅告訴我們
[00:17:52.000 --> 00:17:56.000]  其實好與壞是和物質沒有關係的
[00:17:56.000 --> 00:18:00.000]  好與壞是因為罪惡帶給我們的影響
[00:18:00.000 --> 00:18:04.000]  我們生存在這個屬靈的世界
[00:18:04.000 --> 00:18:08.000]  我們生活在這個屬世的世界
[00:18:08.000 --> 00:18:11.000]  罪進入我們的世界裏面
[00:18:11.000 --> 00:18:12.000]  我們犯罪
[00:18:12.000 --> 00:18:16.000]  以至破壞了上帝的創造
[00:18:16.000 --> 00:18:21.000]  所以將來神給我們一個超自然的生命
[00:18:21.000 --> 00:18:25.000]  以至我們能夠有所突破
[00:18:25.000 --> 00:18:27.000]  這個超自然的生命是怎樣來的?
[00:18:27.000 --> 00:18:30.000]  他說這個超自然的生命
[00:18:30.000 --> 00:18:34.000]  是上帝藉著耶穌基督給我們的
[00:18:34.000 --> 00:18:36.000]  在第四十五節這樣說
[00:18:36.000 --> 00:18:39.000]  經上也這樣記著說
[00:18:39.000 --> 00:18:42.000]  頭一個亞當,即是第一個人
[00:18:42.000 --> 00:18:45.000]  是成了有生命的人
[00:18:45.000 --> 00:18:47.000]  末後亞當是甚麼?
[00:18:47.000 --> 00:18:48.000]  是耶穌基督
[00:18:48.000 --> 00:18:52.000]  他說成了次生命的靈
[00:18:52.000 --> 00:18:56.000]  你看聖經可能你都不知道他講甚麼
[00:18:56.000 --> 00:19:01.000]  如果你看一看《創世紀》第二章第七節
[00:19:01.000 --> 00:19:03.000]  聖經是這樣說的
[00:19:03.000 --> 00:19:07.000]  他說神用地上的塵土做了人
[00:19:07.000 --> 00:19:12.000]  去將生命吹進這個人的鼻孔裏面
[00:19:12.000 --> 00:19:16.000]  這個人就成了有生命的活人
[00:19:16.000 --> 00:19:20.000]  這個人就是我們人類的始祖亞當
[00:19:20.000 --> 00:19:22.000]  亞當亦都是人類
[00:19:22.000 --> 00:19:24.000]  就成為人了
[00:19:24.000 --> 00:19:29.000]  保羅他在這裏想講甚麼呢?
[00:19:29.000 --> 00:19:31.000]  保羅的意思是
[00:19:31.000 --> 00:19:34.000]  當神做第一個人的時候
[00:19:34.000 --> 00:19:41.000]  我們就是上帝將他的靈吹入我們裏面
[00:19:41.000 --> 00:19:45.000]  我們就成為了有生命的人
[00:19:45.000 --> 00:19:48.000]  但現在復活的耶穌
[00:19:48.000 --> 00:19:52.000]  他同樣將生命的靈吹入
[00:19:52.000 --> 00:19:56.000]  或者給過我們凡是相信耶穌的人
[00:19:56.000 --> 00:19:59.000]  所以我們好像耶穌一樣
[00:19:59.000 --> 00:20:01.000]  有這個復活的生命
[00:20:01.000 --> 00:20:03.000]  弟兄姊妹
