
[00:00:00.000 --> 00:00:04.120]  夏威夷、慕伊島、貓夷
[00:01:45.040 --> 00:01:50.840]  看讓他離開了埃及皇宮之後
[00:01:50.840 --> 00:01:52.560]  他開始
[00:01:52.560 --> 00:01:55.640]  以他為阿巴拉罕後裔的身份
[00:01:55.640 --> 00:01:58.800]  思考他的名圖
[00:01:58.800 --> 00:02:01.560]  摩西看見焚而不毀的荊棘
[00:02:01.560 --> 00:02:05.120]  同時聽到上主的聲音
[00:02:05.120 --> 00:02:06.760]  「不要近前來」
[00:02:06.760 --> 00:02:10.200]  「當把你的腳上的鞋脫下來」
[00:02:10.200 --> 00:02:13.840]  「因為你所站的地是聖地」
[00:02:13.840 --> 00:02:17.680]  我曾經在洛杉磯參加一個
[00:02:17.680 --> 00:02:23.200]  Corpit church 埃及人的教會
[00:02:23.200 --> 00:02:24.360]  他領聖餐的時候
[00:02:24.360 --> 00:02:26.160]  脫了鞋子
[00:02:26.160 --> 00:02:28.080]  你看見地上有很多鞋子
[00:02:28.080 --> 00:02:29.480]  因為他聖餐
[00:02:29.480 --> 00:02:30.160]  脫鞋子
[00:02:30.160 --> 00:02:34.240]  走上領聖餐
[00:02:34.240 --> 00:02:36.720]  抗野牧羊的摩西
[00:02:36.720 --> 00:02:39.840]  他離開了皇宮的權力富貴
[00:02:39.840 --> 00:02:42.080]  臣服的俗容
[00:02:42.080 --> 00:02:46.840]  來孤寂芳良的抗野
[00:02:46.840 --> 00:02:49.800]  抗野是沒有地標的
[00:02:49.800 --> 00:02:53.080]  要知道方向在天上的北斗
[00:02:53.080 --> 00:02:55.120]  天上北斗千萬年
[00:02:55.120 --> 00:02:57.920]  在那裡為旅客渡河
[00:02:57.920 --> 00:03:01.320]  星空灰濛淼淼
[00:03:01.320 --> 00:03:06.280]  埃及的帝國只是滄海的一宿
[00:03:06.280 --> 00:03:08.960]  埃及的國運
[00:03:08.960 --> 00:03:14.960]  綿長的國運只是浮游一燕
[00:03:14.960 --> 00:03:18.480]  他想起上主曾應許先祖
[00:03:18.480 --> 00:03:22.760]  你的後裔將而聲受繁多
[00:03:22.760 --> 00:03:24.440]  上主說
[00:03:24.440 --> 00:03:26.160]  我是你附屬上帝
[00:03:26.160 --> 00:03:27.400]  阿伯勒肯的上帝
[00:03:27.400 --> 00:03:28.360]  以撒的上帝
[00:03:28.360 --> 00:03:30.320]  雅各的上帝
[00:03:30.320 --> 00:03:32.360]  立刻想起
[00:03:32.360 --> 00:03:33.920]  先祖納約的時候
[00:03:33.920 --> 00:03:36.080]  上帝顯現
[00:03:36.080 --> 00:03:41.720]  直到火把和爐顯現自己
[00:03:41.720 --> 00:03:42.720]  聖經是這樣說的
[00:03:42.720 --> 00:03:45.240]  日落天黑,不料有霧煙的爐
[00:03:45.240 --> 00:03:48.800]  並燒著的火把
[00:03:48.800 --> 00:03:52.240]  從那些肉塊中經過納約的時候
[00:03:52.240 --> 00:03:55.840]  火把,他想起這個火把
[00:03:55.840 --> 00:03:58.160]  這個納約儀式
[00:03:58.160 --> 00:04:01.360]  納約雙方要將濟生切開一半
[00:04:01.360 --> 00:04:02.920]  打開
[00:04:02.920 --> 00:04:05.400]  然後中間走過去
[00:04:05.400 --> 00:04:10.800]  表示他用生命來保證不會爽約
[00:04:10.800 --> 00:04:14.000]  這個約是用生命見證的
[00:04:14.000 --> 00:04:14.960]  所以納約叫做
[00:04:14.960 --> 00:04:19.080]  cut the covenant
[00:04:19.080 --> 00:04:21.240]  經濟中的火是代表上
[00:04:21.240 --> 00:04:24.800]  你在在會幕和聖殿
[00:04:24.800 --> 00:04:27.920]  有祭壇不滅的火
[00:04:27.920 --> 00:04:29.840]  這是第一次
[00:04:29.840 --> 00:04:31.600]  以色列人獻祭的時候
[00:04:31.600 --> 00:04:32.880]  獻繁祭的時候
[00:04:32.880 --> 00:04:36.720]  火從天降燒光繁祭
[00:04:36.720 --> 00:04:42.120]  以後早上,晚上獻上濟生
[00:04:42.120 --> 00:04:45.280]  濟生的自由就成為
[00:04:45.280 --> 00:04:48.920]  祭壇不滅的火的燃料
[00:04:48.920 --> 00:04:51.240]  所以做祭司理的人
[00:04:51.240 --> 00:04:55.520]  很重要的工作就是不要讓火熄滅
[00:04:55.520 --> 00:04:57.920]  所有的獻祭
[00:04:57.920 --> 00:05:02.040]  一定要從那個不滅的火的祭壇點著獻祭
[00:05:02.040 --> 00:05:06.960]  否則就叫獻繁火,殺無赦
[00:05:06.960 --> 00:05:08.360]  阿倫的兩個兒子
[00:05:08.360 --> 00:05:10.840]  阿拿達和阿比布就不信邪
[00:05:10.840 --> 00:05:12.040]  不在祭壇點火
[00:05:12.040 --> 00:05:15.600]  結果就被擊殺死了
[00:05:15.600 --> 00:05:19.160]  什麼意思呢?
[00:05:19.160 --> 00:05:21.120]  我們知道這個
[00:05:21.120 --> 00:05:22.480]  耶穌基督就是
[00:05:22.480 --> 00:05:23.120]  等而不所需
[00:05:23.120 --> 00:05:25.040]  第五章第二節
[00:05:25.040 --> 00:05:29.280]  祭壇不滅的火就是基督
[00:05:29.280 --> 00:05:30.640]  正如基督愛我們
[00:05:30.640 --> 00:05:32.360]  為我們捨了自己
[00:05:32.360 --> 00:05:36.800]  當作輕康的供物和祭物獻給上帝
[00:05:36.800 --> 00:05:38.960]  就是說,如果我們不從基督
[00:05:38.960 --> 00:05:41.560]  直基督到父的面前
[00:05:41.560 --> 00:05:43.240]  我們就不可能到父的面前
[00:05:43.240 --> 00:05:45.080]  因為上帝是聖結的
[00:05:45.080 --> 00:05:48.600]  基督是我們的中寶
[00:05:48.600 --> 00:05:50.640]  我們再看
[00:05:50.640 --> 00:05:52.440]  經濟的火
[00:05:52.440 --> 00:05:55.840]  to boost fire
[00:05:55.840 --> 00:05:58.360]  摩西說我要過去看看自己的大義像
[00:05:58.360 --> 00:06:02.840]  經濟為何未被燒壞呢?
[00:06:02.840 --> 00:06:04.520]  納約的火把
[00:06:04.520 --> 00:06:06.360]  祭壇不滅的火
[00:06:06.360 --> 00:06:07.840]  是代表上帝的臨在
[00:06:07.840 --> 00:06:11.560]  是聖結和超越的世家屬於
[00:06:11.560 --> 00:06:15.760]  摩西看到要超越神聖的火
[00:06:15.760 --> 00:06:21.480]  是陪伴卑下扭壞的經濟
[00:06:21.480 --> 00:06:24.040]  火不燒毀經濟
[00:06:24.040 --> 00:06:29.800]  而且用經濟在火中閃閃生輝
[00:06:29.800 --> 00:06:31.400]  此刻
[00:06:31.400 --> 00:06:34.320]  經濟經歷不扭壞
[00:06:34.320 --> 00:06:37.000]  焚而不毀
[00:06:37.000 --> 00:06:39.280]  而自己的身體
[00:06:39.280 --> 00:06:41.480]  隨著歲月的磨蝕
[00:06:41.480 --> 00:06:43.760]  已不及當年盛年的時候
[00:06:43.760 --> 00:06:47.600]  埃及王子的勇猛
[00:06:47.600 --> 00:06:51.600]  他已經成為八十歲的老人家
[00:06:51.600 --> 00:06:54.600]  摩西焚而不毀
[00:06:54.600 --> 00:06:58.280]  經濟中的火還能看見甚麼呢?
[00:06:58.280 --> 00:06:59.960]  請留意聖經
[00:06:59.960 --> 00:07:02.920]  他看見而又說是使者
[00:07:02.920 --> 00:07:07.560]  他看見而又說是使者
[00:07:07.560 --> 00:07:11.640]  這裡的天使是沒有名字的
[00:07:11.640 --> 00:07:14.320]  被做的天使是有名的
[00:07:14.320 --> 00:07:18.560]  例如向瑪尼亞布喜信的
[00:07:18.560 --> 00:07:22.840]  我們稱之為「加伯列」
[00:07:22.840 --> 00:07:28.320]  天使長叫米迦列(Michael)
[00:07:28.320 --> 00:07:34.040]  在守護約櫃的叫「基布魯柏」
[00:07:34.040 --> 00:07:38.200]  在上主寶座旁邊賜蠟的叫「撒拉弗」
[00:07:38.200 --> 00:07:40.200]  都有名字的
[00:07:40.200 --> 00:07:42.720]  但是聖經出現
[00:07:42.720 --> 00:07:43.800]  沒有名字的
[00:07:43.800 --> 00:07:46.320]  只是稱呼耶華使者
[00:07:46.320 --> 00:07:49.160]  聖經學者就說這是
[00:07:49.160 --> 00:07:54.200]  「報成肉身之前的基督」
[00:07:54.200 --> 00:07:57.280]  從來沒有人見過上帝
[00:07:57.280 --> 00:08:00.720]  只有父懷女獨生子將祂表明出來
[00:08:00.720 --> 00:08:02.680]  上帝是那獨一不死
[00:08:02.680 --> 00:08:06.040]  住在人不能靠近的光
[00:08:06.040 --> 00:08:08.160]  只有懷女獨生子就是耶穌基督
[00:08:08.160 --> 00:08:11.120]  將祂表明出來
[00:08:11.120 --> 00:08:15.240]  所以舊約裡面沒有名字沒有姓名的
[00:08:15.240 --> 00:08:16.560]  祂不是避重的天使
[00:08:16.560 --> 00:08:20.080]  祂是那位聖子
[00:08:20.080 --> 00:08:23.120]  「報成肉身之前的聖子」的耶華使者
[00:08:23.120 --> 00:08:25.240]  凡是出現耶華使者的時候
[00:08:25.240 --> 00:08:27.800]  都是有預表耶穌基督的
[00:08:27.800 --> 00:08:29.160]  就好像說
[00:08:29.160 --> 00:08:31.520]  軒以撒的時候
[00:08:31.520 --> 00:08:33.040]  耶華使者在舊約出現
[00:08:33.040 --> 00:08:35.280]  都是與基督的預表有關
[00:08:35.280 --> 00:08:37.200]  巴巴拉罕軒以撒
[00:08:37.200 --> 00:08:39.760]  手起要刀落的時候
[00:08:39.760 --> 00:08:40.520]  在過撒瓦加人
[00:08:40.520 --> 00:08:44.280]  耶華使者和天上呼叫祂
[00:08:44.280 --> 00:08:49.880]  你不可下手傷害這個童子
[00:08:49.880 --> 00:08:52.800]  我們知道這個軒以撒
[00:08:52.800 --> 00:08:55.880]  是預表著父願意獻上
[00:08:55.880 --> 00:08:59.200]  祂獨生的愛子
[00:08:59.200 --> 00:09:01.400]  為我們成為贖罪者
[00:09:01.400 --> 00:09:03.000]  另外
[00:09:03.000 --> 00:09:04.480]  伯特利的天梯
[00:09:04.480 --> 00:09:07.160]  又出現耶華使者
[00:09:07.160 --> 00:09:08.840]  瓦割姆認哥哥已訴
[00:09:08.840 --> 00:09:10.640]  獻取父親臨終的祝福
[00:09:10.640 --> 00:09:12.200]  離家速走
[00:09:12.200 --> 00:09:15.280]  在伯特利晚上發夢見了天梯
[00:09:15.280 --> 00:09:17.960]  有神的使者上去下來
[00:09:17.960 --> 00:09:20.720]  那天晚上
[00:09:20.720 --> 00:09:22.280]  上帝不要紮鼻瓦割
[00:09:22.280 --> 00:09:23.560]  定祂的罪
[00:09:23.560 --> 00:09:24.920]  因為天梯的出現
[00:09:24.920 --> 00:09:27.120]  基督的出現
[00:09:27.120 --> 00:09:28.000]  我必保佑你
[00:09:28.000 --> 00:09:29.400]  令你歸回自己的地
[00:09:29.400 --> 00:09:32.280]  我必與你同在
[00:09:32.280 --> 00:09:36.320]  這是一個很安慰的說話
[00:09:36.320 --> 00:09:38.440]  耶穌一樣很清楚地說
[00:09:38.440 --> 00:09:40.840]  你們將見到天開了
[00:09:40.840 --> 00:09:44.080]  神的使者上去下來
[00:09:44.080 --> 00:09:44.960]  有人指向祂身上
[00:09:44.960 --> 00:09:47.600]  祂就是那個天梯
[00:09:47.600 --> 00:09:49.280]  祂來到是憐憫我們
[00:09:49.280 --> 00:09:51.520]  祂不定我們的罪
[00:09:51.520 --> 00:09:54.560]  因為耶華使者的出現
[00:09:54.560 --> 00:09:57.880]  動成肉身之前基督的出現
[00:09:57.880 --> 00:10:00.560]  稍後耶穌真是動成肉身
[00:10:00.560 --> 00:10:04.120]  我們瘤壞的凡軀
[00:10:04.120 --> 00:10:07.040]  可以得助不滅之身
[00:10:07.040 --> 00:10:11.160]  最近上映的電影《澳本海馬》
[00:10:11.160 --> 00:10:14.000]  講述原子彈試爆的故事
[00:10:14.000 --> 00:10:15.520]  澳本海馬
[00:10:15.520 --> 00:10:17.560]  稱為美國的
[00:10:17.560 --> 00:10:19.480]  普羅米修斯
[00:10:19.480 --> 00:10:21.680]  《原子彈之父》
[00:10:21.680 --> 00:10:23.240]  電影著意地講他
[00:10:23.240 --> 00:10:25.640]  如何試爆原子彈
[00:10:25.640 --> 00:10:27.280]  試爆成功之後
[00:10:27.280 --> 00:10:29.560]  全場靜止
[00:10:29.560 --> 00:10:31.920]  時間停止
[00:10:31.920 --> 00:10:35.160]  烈焰滔天
[00:10:35.160 --> 00:10:37.480]  同此世界亦不一樣
[00:10:37.480 --> 00:10:38.960]  澳本海馬接著講
[00:10:38.960 --> 00:10:42.360]  Now I am become death
[00:10:42.360 --> 00:10:45.920]  The destroyer of death
[00:10:45.920 --> 00:10:48.160]  我已成為死神
[00:10:48.160 --> 00:10:51.520]  世界的毀滅者
[00:10:51.520 --> 00:10:54.200]  但上帝的能力
[00:10:54.200 --> 00:10:57.720]  比原子彈千萬億倍的能力
[00:10:57.720 --> 00:11:01.120]  卻是保護著荊棘
[00:11:01.120 --> 00:11:04.640]  祂的能力不是用來毀壞
[00:11:04.640 --> 00:11:08.240]  祂的能力是用來建立
[00:11:08.240 --> 00:11:09.400]  摩西在夜外
[00:11:09.400 --> 00:11:10.640]  晚上牧羊的時候
[00:11:10.640 --> 00:11:13.800]  每次仰望星空
[00:11:13.800 --> 00:11:16.400]  都會想起先祖的應許
[00:11:16.400 --> 00:11:18.520]  你的後裔如海中的沙
[00:11:18.520 --> 00:11:21.040]  星宿的繁茂
[00:11:21.040 --> 00:11:24.320]  但在祂心底的深處
[00:11:24.320 --> 00:11:27.200]  祂仍然嚮往不朽的生命
[00:11:27.200 --> 00:11:29.960]  詩篇九十篇是摩西胡顧一生的詩篇
[00:11:29.960 --> 00:11:33.680]  主題是哀嘆人生的短暫
[00:11:33.680 --> 00:11:35.560]  行經時間
[00:11:35.560 --> 00:11:38.400]  他渴望被上帝紀念
[00:11:38.400 --> 00:11:42.080]  你叫他們魚水沖去
[00:11:42.080 --> 00:11:46.560]  他們魚睡一覺
[00:11:46.560 --> 00:11:49.320]  早晨而生長的草
[00:11:49.320 --> 00:11:50.680]  早晨發芽生長
[00:11:50.680 --> 00:11:54.360]  晚上割下枯乾
[00:11:54.360 --> 00:11:57.840]  願你建立我們手所做的功
[00:11:57.840 --> 00:12:00.240]  我們手所做的功
[00:12:00.240 --> 00:12:04.480]  願你建立
[00:12:04.480 --> 00:12:06.360]  他渴想
[00:12:06.360 --> 00:12:09.160]  他的工業被神紀念
[00:12:09.160 --> 00:12:12.080]  他的工業傳道永遠
[00:12:12.080 --> 00:12:15.600]  傳記的作者Walter Isaacson
[00:12:15.600 --> 00:12:20.280]  和僑布施Steve Jobs訪問了四十多次
[00:12:20.280 --> 00:12:23.880]  最後一次他在家的後花園進行
[00:12:23.880 --> 00:12:27.040]  那天是陽光普照的下午
[00:12:27.040 --> 00:12:30.080]  當時僑布施是覺得很不舒服
[00:12:30.080 --> 00:12:33.880]  就把話題轉到宗教和死亡
[00:12:33.880 --> 00:12:37.720]  當問及他相不相信死後有榮生
[00:12:37.720 --> 00:12:39.480]  after life
[00:12:39.480 --> 00:12:41.480]  你相不相信上帝呢
[00:12:41.480 --> 00:12:42.760]  僑布施說
[00:12:42.760 --> 00:12:44.160]  50/50
[00:12:44.160 --> 00:12:45.760]  五十五十
[00:12:45.760 --> 00:12:47.480]  這是大家Obey
[00:12:47.480 --> 00:12:50.640]  人永遠是不知道的
[00:12:50.640 --> 00:12:52.600]  但我很希望
[00:12:52.600 --> 00:12:55.560]  死不是生命的終結
[00:12:55.560 --> 00:13:01.400]  我但願累積的智慧
[00:13:01.400 --> 00:13:03.800]  不會隨死亡歸於無有
[00:13:03.800 --> 00:13:05.480]  可以永續
[00:13:05.480 --> 00:13:07.560]  但接著他笑著說
[00:13:07.560 --> 00:13:09.840]  可能真的好像開關掣
[00:13:09.840 --> 00:13:12.320]  點一下就沒有了
[00:13:12.320 --> 00:13:13.760]  停頓一秒之後
[00:13:13.760 --> 00:13:15.000]  他笑著說
[00:13:15.000 --> 00:13:18.600]  所以我們蘋果產品是沒有開關掣的
[00:13:18.600 --> 00:13:20.520]  是甜蜜的
[00:13:20.520 --> 00:13:22.320]  傻的
[00:13:22.320 --> 00:13:28.320]  跟僑布施不同摩西知道上帝會建立他手作的功
[00:13:28.320 --> 00:13:30.480]  因為在那一天
[00:13:30.480 --> 00:13:32.920]  摩西看見
[00:13:32.920 --> 00:13:38.280]  上主的火並沒有燒毀荊棘
[00:13:38.280 --> 00:13:44.480]  本來如風截至如火成灰的荊棘
[00:13:44.480 --> 00:13:48.000]  竟然絲毫無損
[00:13:48.000 --> 00:13:51.280]  其實每個人都希望動靈的逆靈
[00:13:51.280 --> 00:13:53.400]  煩惱環動希望不朽
[00:13:53.400 --> 00:13:55.520]  希望永生
[00:13:55.520 --> 00:14:00.440]  但人生必要面對身體的自然扭壞
[00:14:00.440 --> 00:14:02.760]  Richard Lippeham
[00:14:02.760 --> 00:14:04.720]  他講出
[00:14:04.720 --> 00:14:06.120]  七個字
[00:14:06.120 --> 00:14:07.160]  押韻的
[00:14:07.160 --> 00:14:09.920]  描述人生的七步曲
[00:14:09.920 --> 00:14:11.640]  人生經歷什麼呢
[00:14:11.640 --> 00:14:13.120]  Spiels
[00:14:13.120 --> 00:14:15.040]  受子偶賴
[00:14:15.040 --> 00:14:16.040]  Drills
[00:14:16.040 --> 00:14:18.120]  少年運動
[00:14:18.120 --> 00:14:20.480]  Spiels
[00:14:20.480 --> 00:14:22.040]  青年人求偶
[00:14:22.040 --> 00:14:22.600]  Thrills
[00:14:22.600 --> 00:14:24.440]  很興奮
[00:14:24.440 --> 00:14:26.920]  跟著呢
[00:14:26.920 --> 00:14:28.800]  Beals
[00:14:28.800 --> 00:14:33.200]  成年人要有很多賬單要支付
[00:14:33.200 --> 00:14:33.960]  最後呢
[00:14:33.960 --> 00:14:34.760]  跟著呢
[00:14:34.760 --> 00:14:35.360]  Eels
[00:14:35.360 --> 00:14:37.640]  老年很多病
[00:14:37.640 --> 00:14:38.080]  跟著呢
[00:14:38.080 --> 00:14:39.040]  若不離身
[00:14:39.040 --> 00:14:40.640]  Peels
[00:14:40.640 --> 00:14:41.600]  最後一個就是
[00:14:41.600 --> 00:14:43.320]  Wheels
[00:14:43.320 --> 00:14:46.040]  遺囑
[00:14:46.040 --> 00:14:46.920]  人生七步曲
[00:14:46.920 --> 00:14:47.880]  Spiels
[00:14:47.880 --> 00:14:49.160]  Drills
[00:14:49.160 --> 00:14:50.240]  Thrills
[00:14:50.240 --> 00:14:51.280]  Beals
[00:14:51.280 --> 00:14:52.280]  Eels
[00:14:52.280 --> 00:14:53.240]  Peels
[00:14:53.240 --> 00:14:55.560]  Wheels
[00:14:55.560 --> 00:14:58.000]  生命慢慢扭壞
[00:14:58.000 --> 00:14:59.520]  以致死亡
[00:14:59.520 --> 00:15:00.680]  保羅田納克
[00:15:00.680 --> 00:15:01.360]  Paul Tillich
[00:15:01.360 --> 00:15:03.720]  在一篇講章
[00:15:03.720 --> 00:15:06.040]  叫做《死亡的破壞》
[00:15:06.040 --> 00:15:06.760]  是這樣講的
[00:15:06.760 --> 00:15:07.200]  他說
[00:15:07.200 --> 00:15:10.720]  死亡不單是著名古老的比喻所講
[00:15:10.720 --> 00:15:12.920]  好像教展
[00:15:12.920 --> 00:15:16.000]  將生命的線剪斷
[00:15:16.000 --> 00:15:17.640]  這個很出名的
[00:15:17.640 --> 00:15:18.720]  死亡就是教展
[00:15:18.720 --> 00:15:20.840]  剪斷我們的生命線
[00:15:20.840 --> 00:15:26.120]  死亡更加像貫穿生命其中一條線
[00:15:26.120 --> 00:15:29.320]  編織進我們的存在
[00:15:29.320 --> 00:15:31.840]  從開始到結束
[00:15:31.840 --> 00:15:33.880]  我們身體老化
[00:15:33.880 --> 00:15:36.400]  繁渠扭壞
[00:15:36.400 --> 00:15:38.480]  我們要死去的事實
[00:15:38.480 --> 00:15:42.600]  每一刻都影響著我們的身體和靈魂
[00:15:42.600 --> 00:15:44.720]  我們都渴望永生
[00:15:44.720 --> 00:15:46.480]  渴望永生是
[00:15:46.480 --> 00:15:50.160]  生命不能承受的重
[00:15:50.160 --> 00:15:52.840]  《聖經》記載一個富有的年輕財主
[00:15:52.840 --> 00:15:55.080]  公開在路上跑過來
[00:15:55.080 --> 00:15:57.160]  跪在耶穌的面前
[00:15:57.160 --> 00:15:59.400]  可見他有多大的焦慮
[00:15:59.400 --> 00:16:00.840]  他要求問
[00:16:00.840 --> 00:16:02.200]  良性的夫子
[00:16:02.200 --> 00:16:07.320]  我怎麼可以能夠承受永生呢?
[00:16:07.320 --> 00:16:11.360]  耶穌就問他
[00:16:11.360 --> 00:16:13.680]  你這屆不要遵守啊
[00:16:13.680 --> 00:16:14.360]  不可殺人
[00:16:14.360 --> 00:16:14.960]  不可姦人
[00:16:14.960 --> 00:16:15.680]  不可偷渡
[00:16:15.680 --> 00:16:16.800]  不可作奸人
[00:16:16.800 --> 00:16:17.600]  年輕的財主說
[00:16:17.600 --> 00:16:19.440]  我全部都守了
[00:16:19.440 --> 00:16:23.840]  但我心中仍然沒有把握可以承受永生
[00:16:23.840 --> 00:16:27.400]  這位財主有兩個對永生的看法是錯誤的
[00:16:27.400 --> 00:16:31.120]  第一,他以為永生是可以承受的
[00:16:31.120 --> 00:16:33.080]  可以做很多事情
[00:16:33.080 --> 00:16:35.640]  獲取永生的
[00:16:35.640 --> 00:16:38.800]  第二,以為永生是死後的問題
[00:16:38.800 --> 00:16:40.560]  死後的事情
[00:16:40.560 --> 00:16:43.360]  耶穌回答他
[00:16:43.360 --> 00:16:45.520]  你還有一件
[00:16:45.520 --> 00:16:51.600]  你沒有變成你的財富周濟窮人
[00:16:51.600 --> 00:16:53.320]  耶穌說了很多律法
[00:16:53.320 --> 00:16:54.560]  是指一塊的律法
[00:16:54.560 --> 00:16:56.280]  人與人之間的律法
[00:16:56.280 --> 00:16:58.440]  但另一塊沒有提到
[00:16:58.440 --> 00:16:59.760]  你說我良性的夫子
[00:16:59.760 --> 00:17:02.000]  知不知道你在說什麼?
[00:17:02.000 --> 00:17:03.440]  你是面對上帝
[00:17:03.440 --> 00:17:06.800]  我現在用上帝的權命要求你
[00:17:06.800 --> 00:17:09.440]  不要以你的財富做上帝
[00:17:09.440 --> 00:17:11.200]  不要以你的財富做偶像
[00:17:11.200 --> 00:17:12.680]  你要放下你的財富
[00:17:12.680 --> 00:17:14.360]  周濟窮人
[00:17:14.360 --> 00:17:16.200]  這個要悔改
[00:17:16.200 --> 00:17:18.520]  永生是要悔改才能獲得的
[00:17:18.520 --> 00:17:19.840]  欣然
[00:17:19.840 --> 00:17:22.040]  而請你來跟隨我
[00:17:22.040 --> 00:17:23.280]  不是等你離開世界
[00:17:23.280 --> 00:17:25.040]  知不知道
[00:17:25.040 --> 00:17:26.400]  有永生
[00:17:26.400 --> 00:17:26.920]  揭曉了
[00:17:26.920 --> 00:17:27.680]  不是
[00:17:27.680 --> 00:17:31.040]  你何時跟隨耶穌基督?
[00:17:31.040 --> 00:17:39.280]  何時永生就開始?
[00:17:39.280 --> 00:17:41.960]  今天的福音經課在說
[00:17:41.960 --> 00:17:44.680]  何謂跟隨基督?
[00:17:44.680 --> 00:17:48.400]  如何跟隨基督?
[00:17:48.400 --> 00:17:51.800]  馬太十六章二十四到二十六
[00:17:51.800 --> 00:17:53.000]  若有人跟隨我
[00:17:53.000 --> 00:17:56.440]  就當社己背棄十字架來跟隨我
[00:17:56.440 --> 00:17:59.280]  因為凡教自己生命的必喪掉生命
[00:17:59.280 --> 00:18:03.120]  凡為我喪掉生命的必得若生命
[00:18:03.120 --> 00:18:04.360]  人若賺得全世界
[00:18:04.360 --> 00:18:06.560]  賠上自己生命有什麼益處呢?
[00:18:06.560 --> 00:18:11.320]  人還能拿什麼換生命呢?
[00:18:11.320 --> 00:18:13.560]  人生好像點著陽燭
[00:18:13.560 --> 00:18:15.880]  是越來越短的
[00:18:15.880 --> 00:18:17.640]  過一天就短了一點
[00:18:17.640 --> 00:18:22.560]  再過一天就再短了一點
[00:18:22.560 --> 00:18:25.120]  生命好像陽燭一樣
[00:18:25.120 --> 00:18:27.520]  過一天就賠上一天
[00:18:27.520 --> 00:18:29.320]  喪掉一天
[00:18:29.320 --> 00:18:33.000]  我們可以為基督喪掉這一天
[00:18:33.000 --> 00:18:37.040]  又可以為自己喪掉這一天
[00:18:37.040 --> 00:18:37.840]  凡為自己
[00:18:37.840 --> 00:18:39.280]  不是為基督用一生
[00:18:39.280 --> 00:18:40.920]  用這一天
[00:18:40.920 --> 00:18:44.360]  就喪掉這一天這一生
[00:18:44.360 --> 00:18:47.280]  凡為基督過這一生
[00:18:47.280 --> 00:18:49.200]  就必得著這一生
[00:18:49.200 --> 00:18:51.040]  是這樣的意思
[00:18:51.040 --> 00:18:53.680]  永生就是跟隨耶穌基督
[00:18:53.680 --> 00:18:56.640]  聖經講到永生是很多的
[00:18:56.640 --> 00:18:59.280]  畢柳是很少講的
[00:18:59.280 --> 00:19:02.440]  因為只有上帝是獨一不捨的
[00:19:02.440 --> 00:19:04.520]  只有上帝是獨一不捨
[00:19:04.520 --> 00:19:07.360]  為了祂自有永有
[00:19:07.360 --> 00:19:12.040]  以祂連結的時候就有永生
[00:19:12.040 --> 00:19:15.080]  上帝是獨一不捨
[00:19:15.080 --> 00:19:16.520]  自有永有
[00:19:16.520 --> 00:19:17.920]  但是我們扭壞了生命
[00:19:17.920 --> 00:19:19.560]  跟祂連上之後
[00:19:19.560 --> 00:19:21.760]  就開始永生
[00:19:21.760 --> 00:19:26.120]  這個關係連死亡都不間斷
