
[00:00:00.000 --> 00:00:04.200]  有一次,一位醫生、一位建築師和一位政治家
[00:06:04.000 --> 00:06:08.900]  在我們整條的賽道上面都是滿有障礙的
[00:06:08.900 --> 00:06:10.900]  而且以這個障礙
[00:06:10.900 --> 00:06:13.200]  是有人故意放進去的
[00:06:13.200 --> 00:06:16.200]  放一些垃圾雜物
[00:06:16.200 --> 00:06:18.700]  在我們的跑道上面為了什麼
[00:06:18.700 --> 00:06:21.300]  為了拖慢我們不要走得這麼快
[00:06:21.300 --> 00:06:24.600]  甚至逼走我們在跑道上面
[00:06:24.600 --> 00:06:27.400]  不要再在跑道上面跑了
[00:06:27.400 --> 00:06:29.100]  你說誰這麼壞
[00:06:29.100 --> 00:06:33.300]  放些障礙放些垃圾在我們人生跑道上面
[00:06:33.300 --> 00:06:35.200]  誰
[00:06:35.200 --> 00:06:39.100]  指導彼得
[00:06:39.100 --> 00:06:40.600]  指導彼得就這麼說
[00:06:40.600 --> 00:06:41.600]  他說
[00:06:41.600 --> 00:06:43.000]  我們作為信徒
[00:06:43.000 --> 00:06:44.100]  我們需要謹慎
[00:06:44.100 --> 00:06:45.000]  需要警醒
[00:06:45.000 --> 00:06:46.000]  為什麼
[00:06:46.000 --> 00:06:48.500]  因為我們的仇敵
[00:06:48.500 --> 00:06:49.700]  魔鬼
[00:06:49.700 --> 00:06:51.300]  好像敲叫的獅子
[00:06:51.300 --> 00:06:53.800]  遍地遊行
[00:06:53.800 --> 00:06:55.100]  為什麼遊行
[00:06:55.100 --> 00:06:58.300]  為了尋找可吞嚥的人
[00:06:58.300 --> 00:07:00.700]  什麼叫可吞嚥
[00:07:00.700 --> 00:07:02.700]  我們明白獅子會吃人
[00:07:02.700 --> 00:07:05.300]  但是這裡所說的獅子是指魔鬼
[00:07:05.300 --> 00:07:07.400]  魔鬼吞嚥人
[00:07:07.400 --> 00:07:09.600]  是什麼意思
[00:07:09.600 --> 00:07:11.700]  在約翰福音的十章十節
[00:07:11.700 --> 00:07:13.200]  主耶穌這麼說
[00:07:13.200 --> 00:07:15.600]  主耶穌形容魔鬼是什麼
[00:07:15.600 --> 00:07:16.800]  好像賊一樣
[00:07:16.800 --> 00:07:18.500]  這一幫賊
[00:07:18.500 --> 00:07:20.000]  這一幫賊來到
[00:07:20.000 --> 00:07:24.700]  無非要偷竊殺害和毀壞
[00:07:24.700 --> 00:07:25.800]  換言之
[00:07:25.800 --> 00:07:30.000]  魔鬼撒旦是用盡所有邪惡的方式
[00:07:30.000 --> 00:07:32.000]  來將人引開
[00:07:32.000 --> 00:07:34.000]  引來真理
[00:07:34.000 --> 00:07:35.400]  所以大家我們要明白
[00:07:35.400 --> 00:07:38.000]  當我們越接近這個世界的終結
[00:07:38.000 --> 00:07:40.600]  這個世界會變得越動盪
[00:07:40.600 --> 00:07:45.200]  而當人在這個末世的苦難裡面
[00:07:45.200 --> 00:07:47.300]  受痛苦的時候
[00:07:47.300 --> 00:07:48.500]  大家可以想像
[00:07:48.500 --> 00:07:49.900]  我們必然是怎樣
[00:07:49.900 --> 00:07:51.600]  期盼
[00:07:51.600 --> 00:07:53.500]  主耶穌你快點回來
[00:07:53.500 --> 00:07:55.200]  快點回來
[00:07:55.200 --> 00:08:00.400]  完結我們這個世界上面的苦難
[00:08:00.400 --> 00:08:04.800]  而當這個痛苦艱難的日子的時候
[00:08:04.800 --> 00:08:06.300]  主耶穌提醒我們
[00:08:06.300 --> 00:08:08.200]  將來會有一幫的人
[00:08:08.200 --> 00:08:10.300]  冒耶穌基督的名
[00:08:10.300 --> 00:08:12.200]  進入人群當中
[00:08:12.200 --> 00:08:13.800]  來欺騙信徒
[00:08:13.800 --> 00:08:14.700]  為的是什麼
[00:08:14.700 --> 00:08:15.900]  就是同主主所說的
[00:08:15.900 --> 00:08:20.100]  偷竊殺害和毀壞
[00:08:20.100 --> 00:08:21.800]  主耶穌提醒我們
[00:08:21.800 --> 00:08:22.800]  預先說給我們聽
[00:08:22.800 --> 00:08:26.300]  千萬不要相信那幫人
[00:08:26.300 --> 00:08:27.300]  講這麼久
[00:08:27.300 --> 00:08:30.900]  究竟末世的災難是什麼
[00:08:30.900 --> 00:08:33.100]  我們這個世界
[00:08:33.100 --> 00:08:36.900]  又會變得如何的動盪呢
[00:08:36.900 --> 00:08:38.400]  剛才我們所讀過經文的
[00:08:38.400 --> 00:08:39.800]  《六章八節》裡面這樣說的
[00:08:39.800 --> 00:08:41.700]  它說
[00:08:41.700 --> 00:08:43.300]  在那段時間
[00:08:43.300 --> 00:08:45.600]  我們會聽到打仗
[00:08:45.600 --> 00:08:47.400]  以及打仗的風聲
[00:08:47.400 --> 00:08:49.100]  民要攻打民
[00:08:49.100 --> 00:08:50.900]  國要攻打國
[00:08:50.900 --> 00:08:55.500]  多處必有饑荒地震
[00:08:55.500 --> 00:08:57.000]  兩節很簡單的經文
[00:08:57.000 --> 00:08:58.000]  但是告訴我們
[00:08:58.000 --> 00:09:02.900]  將來我們面對的兩大苦難
[00:09:02.900 --> 00:09:05.200]  困難挑戰是什麼
[00:09:05.200 --> 00:09:06.100]  簡單來說
[00:09:06.100 --> 00:09:08.900]  天災與人禍
[00:09:08.900 --> 00:09:11.700]  不過我們今天坐在這裡
[00:09:11.700 --> 00:09:15.500]  都是生活在一個比較穩定的國家
[00:09:15.500 --> 00:09:17.800]  像澳洲那樣
[00:09:17.800 --> 00:09:21.100]  所以我們不容易去感受到
[00:09:21.100 --> 00:09:23.800]  那個天災人禍的逼切性
[00:09:23.800 --> 00:09:25.600]  或者那個破壞性
[00:09:25.600 --> 00:09:28.400]  不過如果我們願意張開眼睛
[00:09:28.400 --> 00:09:30.800]  來看看我們整個世界的時候
[00:09:30.800 --> 00:09:33.500]  特別在戰亂的地方
[00:09:33.500 --> 00:09:34.700]  我們不難發現
[00:09:34.700 --> 00:09:37.800]  那些圖畫讓我們感受到
[00:09:37.800 --> 00:09:39.500]  如同什麼
[00:09:39.500 --> 00:09:41.900]  如同人間地獄一樣
[00:09:41.900 --> 00:09:45.500]  在今年的一月份
[00:09:45.500 --> 00:09:48.100]  BBC就做了一個報告
[00:09:48.100 --> 00:09:50.400]  它說在這個加沙地帶
[00:09:50.400 --> 00:09:51.800]  一月份大家記得吧
[00:09:51.800 --> 00:09:53.000]  現在是四月份
[00:09:53.000 --> 00:09:54.400]  就是早三個月之前
[00:09:54.400 --> 00:09:55.700]  已經做了一個研究
[00:09:55.700 --> 00:09:57.200]  就是說在加沙地帶
[00:09:57.200 --> 00:10:01.500]  有六成以上的建築物被破壞
[00:10:01.500 --> 00:10:04.500]  死傷的人數已經超過十萬
[00:10:04.500 --> 00:10:07.500]  可想而知今天來到四月
[00:10:07.500 --> 00:10:11.300]  這個傷亡破壞的數字會更加高
[00:10:11.300 --> 00:10:12.800]  大家留意
[00:10:12.800 --> 00:10:16.800]  今天發生的戰爭不單止是加沙地帶
[00:10:16.800 --> 00:10:17.800]  還有哪裡呢
[00:10:17.800 --> 00:10:19.300]  大家都知道
[00:10:19.300 --> 00:10:24.300]  在以色列和哈馬斯之間的爭戰
[00:10:24.300 --> 00:10:25.300]  還有什麼
[00:10:25.300 --> 00:10:29.000]  還有俄羅斯、烏克蘭的爭戰
[00:10:29.000 --> 00:10:30.200]  不單止是這樣
[00:10:30.200 --> 00:10:33.500]  今天的戰爭不單止是軍事上的戰爭
[00:10:33.500 --> 00:10:34.500]  有沒有留意
[00:10:34.500 --> 00:10:36.900]  還有什麼戰爭
[00:10:36.900 --> 00:10:40.200]  貿易上、科技上、外交上
[00:10:40.200 --> 00:10:43.400]  現在還可以打到外太空
[00:10:43.400 --> 00:10:45.700]  你會發覺這個爭戰
[00:10:45.700 --> 00:10:49.000]  這個混亂、動盪越來越厲害
[00:10:49.000 --> 00:10:51.300]  不單止是這樣
[00:10:51.300 --> 00:10:56.100]  除了人所引發出來的禍害之外
[00:10:56.100 --> 00:10:59.300]  我們過去這麼多年都經驗到
[00:10:59.300 --> 00:11:01.200]  大自然的破壞力
[00:11:01.200 --> 00:11:02.000]  是不是
[00:11:02.000 --> 00:11:02.900]  不要說得太遠
[00:11:02.900 --> 00:11:06.300]  單是說這個新冠病毒
[00:11:06.300 --> 00:11:08.800]  一個新冠病毒
[00:11:08.800 --> 00:11:13.900]  竟然讓整個世界停頓了一段很長的時間
[00:11:13.900 --> 00:11:15.300]  是不是
[00:11:15.300 --> 00:11:17.300]  今天我們個個都擠
[00:11:17.300 --> 00:11:18.300]  因為急不及待
[00:11:18.300 --> 00:11:19.100]  立刻去旅遊
[00:11:19.100 --> 00:11:20.000]  為什麼
[00:11:20.000 --> 00:11:21.300]  就是一幾年沒有去旅遊
[00:11:21.300 --> 00:11:22.100]  為什麼
[00:11:22.100 --> 00:11:27.600]  新冠病毒讓整個世界好像停頓了一樣
[00:11:27.600 --> 00:11:32.000]  根據世衛組織
[00:11:32.000 --> 00:11:34.500]  他們做了一個調查就是說
[00:11:34.500 --> 00:11:38.100]  由於新冠病毒而死亡的人數
[00:11:38.100 --> 00:11:40.400]  超過三百萬人
[00:11:40.400 --> 00:11:42.400]  不過其實這個是
[00:11:42.400 --> 00:11:44.100]  個個都說是一個保守的數字
[00:11:44.100 --> 00:11:46.400]  如果你看其他的媒體的報告
[00:11:46.400 --> 00:11:47.900]  是超過六百萬的
[00:11:47.900 --> 00:11:49.400]  哇 三百萬和六百萬
[00:11:49.400 --> 00:11:51.800]  我不管你多少百萬
[00:11:51.800 --> 00:11:53.800]  百萬多人死亡
[00:11:53.800 --> 00:11:55.500]  很高的人數
[00:11:55.500 --> 00:11:56.500]  是不是
[00:11:56.500 --> 00:11:58.000]  但是大家要留意
[00:11:58.000 --> 00:12:01.500]  新冠病毒帶來的不單止是人命的損失
[00:12:01.500 --> 00:12:02.600]  還有什麼
[00:12:02.600 --> 00:12:04.700]  經濟的損失
[00:12:04.700 --> 00:12:06.300]  生活方式的改變
[00:12:06.300 --> 00:12:07.100]  大家知不知道
[00:12:07.100 --> 00:12:08.900]  我相信大家都知道
[00:12:08.900 --> 00:12:13.600]  多少生意因為這個新冠疫情而倒閉
[00:12:13.600 --> 00:12:18.100]  很多人因為這個新冠疫情
[00:12:18.100 --> 00:12:19.300]  有錢變沒錢
[00:12:19.300 --> 00:12:22.200]  健康變成疾病
[00:12:22.200 --> 00:12:24.100]  很多人因此而感到無助
[00:12:24.100 --> 00:12:25.500]  沒有希望
[00:12:25.500 --> 00:12:27.700]  他們的不滿
[00:12:27.700 --> 00:12:29.600]  引致很多的社會現象
[00:12:29.600 --> 00:12:30.500]  大家有沒有留意
[00:12:30.500 --> 00:12:33.000]  現在新一代聽說
[00:12:33.000 --> 00:12:35.400]  不是帶個熱衷去找工作
[00:12:35.400 --> 00:12:41.600]  發覺原來這個靠政府養都可以生活
[00:12:41.600 --> 00:12:44.100]  不是太多人願意在疫情之後
[00:12:44.100 --> 00:12:45.800]  好像以前那樣努力工作
[00:12:45.800 --> 00:12:48.700]  甚至有些國家現在興了一個名詞
[00:12:48.700 --> 00:12:50.300]  叫做零元購
[00:12:50.300 --> 00:12:51.300]  什麼叫零元購
[00:12:51.300 --> 00:12:52.700]  你賣東西不用給錢
[00:12:52.700 --> 00:12:54.300]  只要你在一個店鋪拿的東西
[00:12:54.300 --> 00:12:55.800]  是少於九百五十元的時候
[00:12:55.800 --> 00:12:57.500]  警察不會抓你的
[00:12:57.500 --> 00:13:00.500]  哇 在這個什麼世界
[00:13:00.500 --> 00:13:04.900]  而且人與人之間的交往
[00:13:04.900 --> 00:13:08.200]  變得越來越遙遠
[00:13:08.200 --> 00:13:09.600]  越來越遙遠 為什麼
[00:13:09.600 --> 00:13:10.700]  因為怕感染
[00:13:10.700 --> 00:13:11.900]  我跟你這麼近接觸
[00:13:11.900 --> 00:13:15.100]  用什麼用什麼中招
[00:13:15.100 --> 00:13:16.900]  我香港有一個親戚跟我說
[00:13:16.900 --> 00:13:18.700]  我提早退休
[00:13:18.700 --> 00:13:20.300]  退休之後做什麼
[00:13:20.300 --> 00:13:23.700]  如非必要都留在家中
[00:13:23.700 --> 00:13:25.100]  為什麼
[00:13:25.100 --> 00:13:26.700]  怕感染
[00:13:26.700 --> 00:13:29.100]  似乎對某一部分人來說
[00:13:29.100 --> 00:13:31.100]  避免受到感染
[00:13:31.100 --> 00:13:33.800]  成為他人生的首要目的
[00:13:33.800 --> 00:13:34.900]  這個不是很悲慘
[00:13:34.900 --> 00:13:37.500]  是不是很可笑
[00:13:37.500 --> 00:13:38.800]  不僅如此
[00:13:38.800 --> 00:13:40.100]  除了病毒
[00:13:40.100 --> 00:13:44.100]  近幾年我相信大家都聽不少
[00:13:44.100 --> 00:13:44.900]  你能說出
[00:13:44.900 --> 00:13:48.400]  我現在問你什麼叫天災
[00:13:48.400 --> 00:13:49.600]  你要說什麼天災
[00:13:49.600 --> 00:13:50.400]  有些人說地震
[00:13:50.400 --> 00:13:51.300]  有些人說山火
[00:13:51.300 --> 00:13:53.600]  有些人說這樣那樣
[00:13:53.600 --> 00:13:55.800]  任何一種天災
[00:13:55.800 --> 00:13:57.100]  最近這幾年都發生過
[00:13:57.100 --> 00:13:58.100]  是不是
[00:13:58.100 --> 00:14:00.700]  最近這幾年都發生過
[00:14:00.700 --> 00:14:03.100]  地震 山火 水災 旱災
[00:14:03.100 --> 00:14:06.200]  這個海嘯 饑荒 瘟疫
[00:14:06.200 --> 00:14:07.600]  全球暖化
[00:14:07.600 --> 00:14:10.000]  全部都在發生
[00:14:10.000 --> 00:14:11.100]  雖然你說
[00:14:11.100 --> 00:14:13.100]  不是啊 天災
[00:14:13.100 --> 00:14:16.200]  人類歷史從第一天有
[00:14:16.200 --> 00:14:18.000]  人類歷史都有天災的
[00:14:18.000 --> 00:14:20.000]  你不要將它小題大做
[00:14:20.000 --> 00:14:21.100]  大家小心
[00:14:21.100 --> 00:14:23.300]  看主耶穌一句話
[00:14:23.300 --> 00:14:25.500]  主耶穌一句話提醒一個很重要的一點
[00:14:25.500 --> 00:14:28.000]  因為那時必有
[00:14:28.000 --> 00:14:29.100]  大災難
[00:14:29.100 --> 00:14:32.100]  從世間的起頭直到如今
[00:14:32.100 --> 00:14:36.200]  由於沒有這樣的災難
[00:14:36.200 --> 00:14:38.900]  後來也必沒有
[00:14:38.900 --> 00:14:41.700]  什麼意思
[00:14:41.700 --> 00:14:42.400]  意思就是說
[00:14:42.400 --> 00:14:44.500]  我們今天所見到的災難
[00:14:44.500 --> 00:14:45.500]  小而科
[00:14:45.500 --> 00:14:47.900]  如果比起將來要來的災難
[00:14:47.900 --> 00:14:49.700]  是一個前奏
[00:14:49.700 --> 00:14:51.400]  就是說將來有更大
[00:14:51.400 --> 00:14:53.500]  是前所未有的災難
[00:14:53.500 --> 00:14:57.200]  會發生在我們生活的世界裡面
[00:14:57.200 --> 00:14:58.400]  發生在什麼時候
[00:14:58.400 --> 00:15:00.100]  在主耶穌回來之前
[00:15:00.100 --> 00:15:02.000]  那是什麼災難
[00:15:02.000 --> 00:15:03.200]  想像不到
[00:15:03.200 --> 00:15:04.500]  我們最可能想像的就是
[00:15:04.500 --> 00:15:09.100]  也許是全年的核戰的爆發
[00:15:09.100 --> 00:15:11.100]  那八隻手指一起按
[00:15:11.100 --> 00:15:13.000]  這個世界打成怎樣
[00:15:13.000 --> 00:15:16.100]  有可能今天我們已經經歷過的天災
[00:15:16.100 --> 00:15:18.100]  不過的威力十大十倍
[00:15:18.100 --> 00:15:21.000]  信不信證得到
[00:15:21.000 --> 00:15:24.700]  你想生活在一個這樣的世界嗎
[00:15:24.700 --> 00:15:27.100]  大概沒有人想吧
[00:15:27.100 --> 00:15:29.200]  希望
[00:15:29.200 --> 00:15:33.500]  這裡聖經所說的前所未有的大災難
[00:15:33.500 --> 00:15:37.200]  並不是發生在我們有生之年
[00:15:37.200 --> 00:15:38.400]  也許會
[00:15:38.400 --> 00:15:39.600]  也許不會
[00:15:39.600 --> 00:15:40.700]  但是
[00:15:40.700 --> 00:15:43.900]  有一樣我們確實肯定的是什麼
[00:15:43.900 --> 00:15:49.100]  整個世界就是朝著這個方向進發
[00:15:49.100 --> 00:15:55.300]  除了這個世界會變得越來越動盪
[00:15:55.300 --> 00:15:56.900]  另外第二件事情
[00:15:56.900 --> 00:15:59.700]  在主耶穌回來的時候一定會發生
[00:15:59.700 --> 00:16:03.100]  就是人心大變
[00:16:03.100 --> 00:16:04.400]  主耶穌說
[00:16:04.400 --> 00:16:06.400]  人要把你們陷在患難裡面
[00:16:06.400 --> 00:16:08.000]  也要殺害你們
[00:16:08.000 --> 00:16:12.500]  你們又要為我的名被萬民行惡
[00:16:12.500 --> 00:16:15.100]  這其中一樣
[00:16:15.100 --> 00:16:17.700]  這個世界人心大變的就是
[00:16:17.700 --> 00:16:19.400]  整個世界似乎
[00:16:19.400 --> 00:16:21.200]  突然間站起來怎樣
[00:16:21.200 --> 00:16:22.800]  對付基督徒
[00:16:22.800 --> 00:16:24.200]  傷害他們
[00:16:24.200 --> 00:16:26.200]  殺害他們
[00:16:26.200 --> 00:16:28.000]  憎恨他們
[00:16:28.000 --> 00:16:30.100]  雖然你說
[00:16:30.100 --> 00:16:31.400]  基督徒
[00:16:31.400 --> 00:16:33.100]  自第一代
[00:16:33.100 --> 00:16:36.400]  基督教成立到現在
[00:16:36.400 --> 00:16:37.600]  都是受到迫害的
[00:16:37.600 --> 00:16:39.600]  有什麼特別
[00:16:39.600 --> 00:16:42.000]  不過如果我們認真去看歷史的時候
[00:16:42.000 --> 00:16:46.100]  我們過往基督教所受的逼迫
[00:16:46.100 --> 00:16:47.600]  都是局部性的
[00:16:47.600 --> 00:16:48.400]  是不是
[00:16:48.400 --> 00:16:50.600]  限制在某一個地區裡面
[00:16:50.600 --> 00:16:53.100]  但是我相信當時間越來越推近
[00:16:53.100 --> 00:16:55.100]  當主耶穌回來的日子越來越近
[00:16:55.100 --> 00:16:58.000]  當撒旦之後的權勢越來越擴張
[00:16:58.000 --> 00:16:59.900]  越來越控制世界
[00:16:59.900 --> 00:17:03.900]  越來越掌控人心的時候
[00:17:03.900 --> 00:17:06.900]  我相信這個逼迫
[00:17:06.900 --> 00:17:08.700]  對基督徒的逼迫
[00:17:08.700 --> 00:17:10.200]  是越來越廣泛
[00:17:10.200 --> 00:17:12.600]  甚至是全球性
[00:17:12.600 --> 00:17:13.900]  不是我說的
[00:17:13.900 --> 00:17:15.000]  是主耶穌說的
[00:17:15.000 --> 00:17:16.600]  看清楚這句話
[00:17:16.600 --> 00:17:18.200]  你們又要為我的名
[00:17:18.200 --> 00:17:18.900]  什麼
[00:17:18.900 --> 00:17:22.100]  被萬民行惡
[00:17:22.100 --> 00:17:23.100]  萬民什麼
[00:17:23.100 --> 00:17:24.900]  就是全世界
[00:17:24.900 --> 00:17:26.300]  你說很難想像
[00:17:26.300 --> 00:17:29.500]  今天我們活在一個信仰自由的國家
[00:17:29.500 --> 00:17:32.300]  整個世界大部分的地方都是信仰自由的
[00:17:32.300 --> 00:17:34.700]  為什麼會突然間
[00:17:34.700 --> 00:17:38.700]  是針對對付基督教呢
[00:17:38.700 --> 00:17:40.400]  很難相信
[00:17:40.400 --> 00:17:42.700]  其實大家想一想
[00:17:42.700 --> 00:17:45.400]  有些事情真的很難相信
[00:17:45.400 --> 00:17:46.300]  大家記不記得
[00:17:46.300 --> 00:17:48.400]  當信徒問耶穌
[00:17:48.400 --> 00:17:50.500]  你看我的聖殿多宏偉
[00:17:50.500 --> 00:17:52.100]  耶穌說什麼
[00:17:52.100 --> 00:17:56.300]  這個聖殿將來沒有一塊石頭
[00:17:56.300 --> 00:17:58.400]  留在另一塊石頭上面
[00:17:58.400 --> 00:18:00.600]  那個破壞 徹底性的破壞
[00:18:00.600 --> 00:18:04.000]  我相信當時那一幫猶太人
[00:18:04.000 --> 00:18:05.900]  聽到耶穌這樣的預言的時候
[00:18:05.900 --> 00:18:09.300]  我相信不是每個人都相信耶穌的話
[00:18:09.300 --> 00:18:10.500]  事實是什麼
[00:18:10.500 --> 00:18:12.000]  事實聖經告訴我們
[00:18:12.000 --> 00:18:14.900]  在主後七十年
[00:18:14.900 --> 00:18:19.400]  而這個聖殿確實是如此被毀壞
[00:18:19.400 --> 00:18:21.800]  基督徒是否真的會有一天
