
[00:00:00.000 --> 00:00:07.000]  我們這段聖經中有一個很重要的詞 耶和華已樂
[00:05:55.000 --> 00:05:59.000]  譬如說希望小朋友小孩可以讀好的學校
[00:05:59.000 --> 00:06:03.000]  基督徒父母就說耶和華必有預備
[00:06:03.000 --> 00:06:07.000]  耶和華基督徒的父母就說耶和華必有預備
[00:06:07.000 --> 00:06:09.000]  想找好工作
[00:06:09.000 --> 00:06:10.000]  我們想找好的工作
[00:06:10.000 --> 00:06:11.000]  神有預備
[00:06:11.000 --> 00:06:12.000]  神有預備
[00:06:12.000 --> 00:06:15.000]  想買價廉物美的物業
[00:06:15.000 --> 00:06:17.000]  想買價廉物美的物業
[00:06:17.000 --> 00:06:18.000]  神有預備
[00:06:18.000 --> 00:06:19.000]  神有預備
[00:06:19.000 --> 00:06:23.000]  想談戀愛想交男朋友女朋友
[00:06:23.000 --> 00:06:25.000]  想談戀愛想交男女朋友
[00:06:25.000 --> 00:06:26.000]  神有預備
[00:06:26.000 --> 00:06:27.000]  神有預備
[00:06:27.000 --> 00:06:31.000]  然後談上戀愛了
[00:06:31.000 --> 00:06:34.000]  然後真的拍了拖了
[00:06:34.000 --> 00:06:35.000]  感謝神的預備
[00:06:35.000 --> 00:06:37.000]  感謝神的預備
[00:06:37.000 --> 00:06:39.000]  分手了
[00:06:39.000 --> 00:06:40.000]  分手了
[00:06:40.000 --> 00:06:41.000]  別人還安慰你
[00:06:41.000 --> 00:06:42.000]  別人還安慰你
[00:06:42.000 --> 00:06:43.000]  其他人還會安慰你
[00:06:43.000 --> 00:06:45.000]  放心神有更好的預備
[00:06:45.000 --> 00:06:47.000]  放心神有更好的預備
[00:06:47.000 --> 00:06:50.000]  要按照這個邏輯
[00:06:50.000 --> 00:06:52.000]  如果按照這樣的邏輯的話
[00:06:52.000 --> 00:06:55.000]  上帝欠咱們很多
[00:06:55.000 --> 00:06:57.000]  上帝欠咱們很多
[00:06:57.000 --> 00:07:00.000]  因為很多基督徒想要的都沒得著
[00:07:00.000 --> 00:07:04.000]  因為很多基督徒想要的都沒得著
[00:07:04.000 --> 00:07:06.000]  這時候就會有埋怨
[00:07:06.000 --> 00:07:08.000]  這時候就會有埋怨
[00:07:08.000 --> 00:07:12.000]  我們這麼敬畏你愛你侍奉你
[00:07:12.000 --> 00:07:15.000]  我們這麼愛你敬畏你侍奉你
[00:07:15.000 --> 00:07:17.000]  你當然應該為我們預備
[00:07:17.000 --> 00:07:19.000]  你當然應該為我們預備
[00:07:19.000 --> 00:07:21.000]  你相信你寫著耶和華已樂
[00:07:21.000 --> 00:07:23.000]  聖經上寫著耶和華已樂
[00:07:23.000 --> 00:07:26.000]  你得著了自然會感恩
[00:07:26.000 --> 00:07:28.000]  你得著了自然就會感恩
[00:07:28.000 --> 00:07:30.000]  你要是遲遲沒有
[00:07:30.000 --> 00:07:32.000]  如果你是遲遲都沒有的話
[00:07:32.000 --> 00:07:33.000]  最終沒有
[00:07:33.000 --> 00:07:35.000]  最終都沒有的話
[00:07:35.000 --> 00:07:38.000]  這種抱怨我是聽過很多
[00:07:38.000 --> 00:07:40.000]  這種抱怨我們聽過很多
[00:07:40.000 --> 00:07:42.000]  你不是說耶和華已樂嗎
[00:07:42.000 --> 00:07:44.000]  你不是說耶和華已樂嗎
[00:07:44.000 --> 00:07:46.000]  你為什麼不為我預備
[00:07:46.000 --> 00:07:48.000]  那為什麼你不為我們預備呢
[00:07:48.000 --> 00:07:50.000]  那好我們再看下一頁
[00:07:50.000 --> 00:07:51.000]  我們再看下一頁
[00:07:51.000 --> 00:07:53.000]  我們再看下一頁
[00:07:53.000 --> 00:07:58.000]  這個詞就來自於這隻羊
[00:07:58.000 --> 00:08:01.000]  這個詞就來自於這隻羊
[00:08:01.000 --> 00:08:05.000]  那我們先說耶和華已樂不是什麼
[00:08:05.000 --> 00:08:09.000]  我們先說一下耶和華已樂不是什麼
[00:08:09.000 --> 00:08:10.000]  它不是什麼呢
[00:08:10.000 --> 00:08:11.000]  它不是什麼呢
[00:08:11.000 --> 00:08:12.000]  它不是這種情況
[00:08:12.000 --> 00:08:14.000]  它不是以下這種情況
[00:08:14.000 --> 00:08:16.000]  上帝跟亞伯拉罕說了
[00:08:16.000 --> 00:08:18.000]  上帝跟亞伯拉罕說
[00:08:18.000 --> 00:08:19.000]  我的好朋友啊
[00:08:19.000 --> 00:08:20.000]  我的好朋友啊
[00:08:20.000 --> 00:08:21.000]  你怎麼走這麼遠的路
[00:08:21.000 --> 00:08:22.000]  你怎麼走這麼遠的路
[00:08:22.000 --> 00:08:23.000]  你怎麼走這麼遠的路
[00:08:23.000 --> 00:08:24.000]  還背著柴火
[00:08:24.000 --> 00:08:26.000]  還背著柴火
[00:08:26.000 --> 00:08:29.000]  來這隻羊給你們燒烤吧
[00:08:29.000 --> 00:08:32.000]  來這隻羊給你們燒烤吧
[00:08:32.000 --> 00:08:34.000]  兒子也高興啊
[00:08:34.000 --> 00:08:35.000]  兒子也高興啊
[00:08:35.000 --> 00:08:36.000]  這個時候兒子很開心
[00:08:36.000 --> 00:08:37.000]  這個時候兒子很開心
[00:08:37.000 --> 00:08:38.000]  哎呀老爸太好了
[00:08:38.000 --> 00:08:39.000]  哎呀老爸太好了
[00:08:39.000 --> 00:08:40.000]  我們好久沒吃烤全羊了
[00:08:40.000 --> 00:08:41.000]  我們好久沒吃烤全羊了
[00:08:41.000 --> 00:08:42.000]  我們好久沒吃烤全羊了
[00:08:42.000 --> 00:08:44.000]  在山上把羊給烤了吃了
[00:08:44.000 --> 00:08:45.000]  在山上把羊給烤了吃了
[00:08:45.000 --> 00:08:46.000]  在山上把羊給烤了吃了
[00:08:46.000 --> 00:08:47.000]  在山上把羊給烤了吃了
[00:08:47.000 --> 00:08:50.000]  兩個人吃不完還可以打包下山
[00:08:50.000 --> 00:08:51.000]  還可以打包下山
[00:08:51.000 --> 00:08:52.000]  還可以打包下山
[00:08:52.000 --> 00:08:53.000]  給那些僕人分分
[00:08:53.000 --> 00:08:54.000]  給那些僕人分分
[00:08:54.000 --> 00:08:55.000]  給那些僕人分分
[00:08:55.000 --> 00:08:59.000]  這隻羊是神預備給亞伯拉罕改善生活的嗎
[00:08:59.000 --> 00:09:04.000]  這隻羊是神預備給亞伯拉罕改善生活的嗎
[00:09:04.000 --> 00:09:05.000]  肯定不是
[00:09:05.000 --> 00:09:06.000]  肯定不是
[00:09:06.000 --> 00:09:07.000]  肯定不是
[00:09:07.000 --> 00:09:08.000]  肯定不是
[00:09:08.000 --> 00:09:10.000]  那也不是下面這種情況哦
[00:09:10.000 --> 00:09:11.000]  那也不是下面這種情況哦
[00:09:11.000 --> 00:09:12.000]  也不是以下這種情況
[00:09:12.000 --> 00:09:13.000]  也不是以下這種情況
[00:09:13.000 --> 00:09:14.000]  上帝說了
[00:09:14.000 --> 00:09:15.000]  上帝說了
[00:09:15.000 --> 00:09:18.000]  你對我這麼忠誠
[00:09:18.000 --> 00:09:19.000]  你對我這麼忠誠
[00:09:19.000 --> 00:09:22.000]  我要那個也對你好
[00:09:22.000 --> 00:09:23.000]  我要那個也對你好
[00:09:23.000 --> 00:09:24.000]  我也要對你好
[00:09:24.000 --> 00:09:25.000]  我也要對你好
[00:09:25.000 --> 00:09:26.000]  我也要對你好
[00:09:26.000 --> 00:09:27.000]  我也要對你好
[00:09:27.000 --> 00:09:28.000]  我也要對你好
[00:09:28.000 --> 00:09:29.000]  我也要對你好
[00:09:29.000 --> 00:09:30.000]  我也要對你好
[00:09:30.000 --> 00:09:31.000]  我也要對你好
[00:09:31.000 --> 00:09:32.000]  我也要對你好
[00:09:32.000 --> 00:09:33.000]  我也要對你好
[00:09:33.000 --> 00:09:34.000]  我也要對你好
[00:09:34.000 --> 00:09:35.000]  我也要對你好
[00:09:35.000 --> 00:09:36.000]  我也要對你好
[00:09:36.000 --> 00:09:37.000]  我也要對你好
[00:09:37.000 --> 00:09:38.000]  我也要對你好
[00:09:38.000 --> 00:09:39.000]  我也要對你好
[00:09:39.000 --> 00:09:40.000]  我也要對你好
[00:09:40.000 --> 00:09:41.000]  我也要對你好
[00:09:41.000 --> 00:09:42.000]  我也要對你好
[00:09:42.000 --> 00:09:43.000]  我預備了一隻羊
[00:09:43.000 --> 00:09:44.000]  我預備了一隻羊
[00:09:44.000 --> 00:09:45.000]  讓你的羊群更加興旺
[00:09:45.000 --> 00:09:46.000]  讓你的羊群更加興旺
[00:09:46.000 --> 00:09:47.000]  你的財產更增加
[00:09:47.000 --> 00:09:48.000]  你的財富更加增加
[00:09:48.000 --> 00:09:49.000]  你的財富更加增加
[00:09:49.000 --> 00:09:50.000]  上帝給他的一隻羊
[00:09:50.000 --> 00:09:51.000]  上帝給他的一隻羊
[00:09:51.000 --> 00:09:52.000]  是讓亞伯拉罕家裡更有錢嗎
[00:09:52.000 --> 00:09:53.000]  是讓亞伯拉罕家裡更有錢嗎
[00:09:53.000 --> 00:09:54.000]  是讓亞伯拉罕家裡更有錢嗎
[00:09:54.000 --> 00:09:55.000]  上帝給亞伯拉罕這隻羊
[00:09:55.000 --> 00:09:56.000]  是讓亞伯拉罕家裡更有錢嗎
[00:09:56.000 --> 00:09:57.000]  上帝給亞伯拉罕這隻羊
[00:09:57.000 --> 00:09:58.000]  是讓亞伯拉罕家裡更有錢嗎
[00:09:58.000 --> 00:09:59.000]  是讓亞伯拉罕家裡更有錢嗎
[00:09:59.000 --> 00:10:00.000]  那肯定不是
[00:10:00.000 --> 00:10:15.000]  那肯定不是
[00:10:15.000 --> 00:10:16.000]  那是不是下面第三種情況呢
[00:10:16.000 --> 00:10:17.000]  那是不是下面第三種情況呢
[00:10:17.000 --> 00:10:18.000]  那是不是下面第三種情況呢
[00:10:18.000 --> 00:10:19.000]  上帝就說了
[00:10:19.000 --> 00:10:20.000]  親愛的亞伯拉罕
[00:10:20.000 --> 00:10:21.000]  親愛的亞伯拉罕
[00:10:21.000 --> 00:10:22.000]  親愛的亞伯拉罕
[00:10:22.000 --> 00:10:23.000]  你的信心這麼大
[00:10:23.000 --> 00:10:24.000]  你的信心這麼大
[00:10:24.000 --> 00:10:25.000]  你對我的信心這麼大
[00:10:25.000 --> 00:10:26.000]  我要獎賞
[00:10:26.000 --> 00:10:27.000]  我要獎賞
[00:10:27.000 --> 00:10:28.000]  我要讓你羊鳴利萬
[00:10:28.000 --> 00:10:29.000]  我要讓你羊鳴利萬
[00:10:29.000 --> 00:10:30.000]  我把這隻羊給你
[00:10:30.000 --> 00:10:31.000]  我要把這隻羊給你
[00:10:31.000 --> 00:10:32.000]  我要把這隻羊給你
[00:10:32.000 --> 00:10:33.000]  你敲鑼打鼓帶回家
[00:10:33.000 --> 00:10:34.000]  你敲鑼打鼓帶回家
[00:10:34.000 --> 00:10:35.000]  你敲鑼打鼓帶回家
[00:10:35.000 --> 00:10:36.000]  你敲鑼打鼓帶回家
[00:10:36.000 --> 00:10:37.000]  這是上帝親手賞的羊
[00:10:37.000 --> 00:10:38.000]  這是上帝親手賞的羊
[00:10:38.000 --> 00:10:39.000]  這是上帝親手賞的羊
[00:10:39.000 --> 00:10:40.000]  這是上帝親手賞的羊
[00:10:40.000 --> 00:10:41.000]  這是上帝親手賞的羊
[00:10:41.000 --> 00:10:42.000]  這是上帝親手賞的羊
[00:10:42.000 --> 00:10:43.000]  這是上帝親手賞的羊
[00:10:43.000 --> 00:10:44.000]  這是上帝親手賞的羊
[00:10:44.000 --> 00:10:45.000]  這是上帝親手賞的羊
[00:10:45.000 --> 00:10:46.000]  這是上帝親手賞的羊
[00:10:46.000 --> 00:10:59.000]  這是上帝親手賞的羊
[00:10:59.000 --> 00:11:00.000]  這是上帝親手賞的羊
[00:11:00.000 --> 00:11:01.000]  這是上帝親手賞的羊
[00:11:01.000 --> 00:11:02.000]  這是上帝親手賞的羊
[00:11:02.000 --> 00:11:03.000]  這是上帝親手賞的羊
[00:11:03.000 --> 00:11:04.000]  這是上帝親手賞的羊
[00:11:04.000 --> 00:11:05.000]  這是上帝親手賞的羊
[00:11:05.000 --> 00:11:06.000]  這是上帝親手賞的羊
[00:11:06.000 --> 00:11:07.000]  這是上帝親手賞的羊
[00:11:07.000 --> 00:11:08.000]  這是上帝親手賞的羊
[00:11:08.000 --> 00:11:09.000]  這是上帝親手賞的羊
[00:11:09.000 --> 00:11:10.000]  這是上帝親手賞的羊
[00:11:10.000 --> 00:11:11.000]  這是上帝親手賞的羊
[00:11:11.000 --> 00:11:12.000]  這是上帝親手賞的羊
[00:11:12.000 --> 00:11:13.000]  這是上帝親手賞的羊
[00:11:13.000 --> 00:11:14.000]  這是上帝親手賞的羊
[00:11:14.000 --> 00:11:16.000]  這是上帝親手賞的羊
[00:11:16.000 --> 00:11:17.000]  這是上帝親手賞的羊
[00:11:17.000 --> 00:11:18.000]  這是上帝親手賞的羊
[00:11:18.000 --> 00:11:19.000]  這是上帝親手賞的羊
[00:11:19.000 --> 00:11:20.000]  這是上帝親手賞的羊
[00:11:20.000 --> 00:11:21.000]  這是上帝親手賞的羊
[00:11:21.000 --> 00:11:22.000]  這是上帝親手賞的羊
[00:11:22.000 --> 00:11:23.000]  這是上帝親手賞的羊
[00:11:23.000 --> 00:11:24.000]  這是上帝親手賞的羊
[00:11:24.000 --> 00:11:25.000]  這是上帝親手賞的羊
[00:11:25.000 --> 00:11:26.000]  這是上帝親手賞的羊
[00:11:26.000 --> 00:11:27.000]  這是上帝親手賞的羊
[00:11:27.000 --> 00:11:28.000]  這是上帝親手賞的羊
[00:11:28.000 --> 00:11:29.000]  這是上帝親手賞的羊
[00:11:29.000 --> 00:11:30.000]  這是上帝親手賞的羊
[00:11:30.000 --> 00:11:31.000]  這是上帝親手賞的羊
[00:11:31.000 --> 00:11:45.000]  這是上帝親手賞的羊
[00:11:45.000 --> 00:11:46.000]  這是上帝親手賞的羊
[00:11:46.000 --> 00:11:47.000]  這是上帝親手賞的羊
[00:11:47.000 --> 00:11:48.000]  這是上帝親手賞的羊
[00:11:48.000 --> 00:11:49.000]  這是上帝親手賞的羊
[00:11:49.000 --> 00:11:50.000]  這是上帝親手賞的羊
[00:11:50.000 --> 00:11:51.000]  這是上帝親手賞的羊
[00:11:51.000 --> 00:11:52.000]  這是上帝親手賞的羊
[00:11:52.000 --> 00:11:53.000]  這是上帝親手賞的羊
[00:11:53.000 --> 00:11:54.000]  這是上帝親手賞的羊
[00:11:54.000 --> 00:11:55.000]  這是上帝親手賞的羊
[00:11:55.000 --> 00:11:56.000]  這是上帝親手賞的羊
[00:11:56.000 --> 00:11:57.000]  這是上帝親手賞的羊
[00:11:57.000 --> 00:11:58.000]  這是上帝親手賞的羊
[00:11:58.000 --> 00:11:59.000]  這是上帝親手賞的羊
[00:11:59.000 --> 00:12:00.000]  這是上帝親手賞的羊
[00:12:00.000 --> 00:12:01.000]  這是上帝親手賞的羊
[00:12:01.000 --> 00:12:02.000]  這是上帝親手賞的羊
[00:12:02.000 --> 00:12:03.000]  這是上帝親手賞的羊
[00:12:03.000 --> 00:12:04.000]  這是上帝親手賞的羊
[00:12:04.000 --> 00:12:05.000]  這是上帝親手賞的羊
[00:12:05.000 --> 00:12:06.000]  這是上帝親手賞的羊
[00:12:06.000 --> 00:12:07.000]  這是上帝親手賞的羊
[00:12:07.000 --> 00:12:08.000]  這是上帝親手賞的羊
[00:12:08.000 --> 00:12:09.000]  這是上帝親手賞的羊
[00:12:09.000 --> 00:12:10.000]  這是上帝親手賞的羊
[00:12:10.000 --> 00:12:11.000]  這是上帝親手賞的羊
[00:12:11.000 --> 00:12:12.000]  這是上帝親手賞的羊
[00:12:12.000 --> 00:12:13.000]  這是上帝親手賞的羊
[00:12:13.000 --> 00:12:14.000]  這是上帝親手賞的羊
[00:12:14.000 --> 00:12:15.000]  這是上帝親手賞的羊
[00:12:15.000 --> 00:12:16.000]  這是上帝親手賞的羊
[00:12:16.000 --> 00:12:43.000]  這是上帝親手賞的羊
[00:12:43.000 --> 00:12:44.000]  這是上帝親手賞的羊
[00:12:44.000 --> 00:12:46.000]  這是上帝親手賞的羊
[00:12:46.000 --> 00:12:47.000]  這是上帝親手賞的羊
[00:12:47.000 --> 00:12:48.000]  這是上帝親手賞的羊
[00:12:48.000 --> 00:12:49.000]  這是上帝親手賞的羊
[00:12:49.000 --> 00:12:50.000]  這是上帝親手賞的羊
[00:12:50.000 --> 00:12:51.000]  這是上帝親手賞的羊
[00:12:51.000 --> 00:12:52.000]  這是上帝親手賞的羊
[00:12:52.000 --> 00:12:53.000]  這是上帝親手賞的羊
[00:12:53.000 --> 00:12:54.000]  這是上帝親手賞的羊
[00:12:54.000 --> 00:12:55.000]  這是上帝親手賞的羊
[00:12:55.000 --> 00:12:56.000]  這是上帝親手賞的羊
[00:12:56.000 --> 00:12:57.000]  這是上帝親手賞的羊
[00:12:57.000 --> 00:12:58.000]  這是上帝親手賞的羊
[00:12:58.000 --> 00:12:59.000]  這是上帝親手賞的羊
[00:12:59.000 --> 00:13:00.000]  這是上帝親手賞的羊
[00:13:00.000 --> 00:13:01.000]  這是上帝親手賞的羊
[00:13:01.000 --> 00:13:15.000]  這是上帝親手賞的羊
[00:13:15.000 --> 00:13:16.000]  這是上帝親手賞的羊
[00:13:16.000 --> 00:13:17.000]  這是上帝親手賞的羊
[00:13:17.000 --> 00:13:18.000]  這是上帝親手賞的羊
[00:13:18.000 --> 00:13:19.000]  這是上帝親手賞的羊
[00:13:19.000 --> 00:13:20.000]  這是上帝親手賞的羊
[00:13:20.000 --> 00:13:21.000]  這是上帝親手賞的羊
[00:13:21.000 --> 00:13:22.000]  這是上帝親手賞的羊
[00:13:22.000 --> 00:13:23.000]  這是上帝親手賞的羊
[00:13:23.000 --> 00:13:24.000]  這是上帝親手賞的羊
[00:13:24.000 --> 00:13:25.000]  這是上帝親手賞的羊
[00:13:25.000 --> 00:13:26.000]  這是上帝親手賞的羊
[00:13:26.000 --> 00:13:27.000]  這是上帝親手賞的羊
[00:13:27.000 --> 00:13:28.000]  這是上帝親手賞的羊
[00:13:28.000 --> 00:13:29.000]  這是上帝親手賞的羊
[00:13:29.000 --> 00:13:30.000]  這是上帝親手賞的羊
[00:13:30.000 --> 00:13:31.000]  這是上帝親手賞的羊
[00:13:31.000 --> 00:13:32.000]  這是上帝親手賞的羊
[00:13:32.000 --> 00:13:33.000]  這是上帝親手賞的羊
[00:13:33.000 --> 00:13:34.000]  這是上帝親手賞的羊
[00:13:34.000 --> 00:13:35.000]  這是上帝親手賞的羊
[00:13:35.000 --> 00:13:36.000]  這是上帝親手賞的羊
[00:13:36.000 --> 00:13:37.000]  這是上帝親手賞的羊
[00:13:37.000 --> 00:13:38.000]  這是上帝親手賞的羊
[00:13:38.000 --> 00:13:39.000]  這是上帝親手賞的羊
[00:13:39.000 --> 00:13:40.000]  這是上帝親手賞的羊
[00:13:40.000 --> 00:13:41.000]  這是上帝親手賞的羊
[00:13:41.000 --> 00:13:42.000]  這是上帝親手賞的羊
[00:13:42.000 --> 00:13:43.000]  這是上帝親手賞的羊
[00:13:43.000 --> 00:13:44.000]  這是上帝親手賞的羊
[00:13:44.000 --> 00:13:45.000]  這是上帝親手賞的羊
[00:13:45.000 --> 00:13:46.000]  這是上帝親手賞的羊
[00:13:46.000 --> 00:14:02.000]  這是上帝親手賞的羊
[00:14:02.000 --> 00:14:06.000]  這是上帝親手賞的羊
[00:14:06.000 --> 00:14:07.000]  這是上帝親手賞的羊
[00:14:07.000 --> 00:14:08.000]  這是上帝親手賞的羊
[00:14:08.000 --> 00:14:09.000]  這是上帝親手賞的羊
[00:14:09.000 --> 00:14:10.000]  這是上帝親手賞的羊
[00:14:10.000 --> 00:14:11.000]  這是上帝親手賞的羊
[00:14:11.000 --> 00:14:12.000]  這是上帝親手賞的羊
[00:14:12.000 --> 00:14:13.000]  這是上帝親手賞的羊
[00:14:13.000 --> 00:14:14.000]  這是上帝親手賞的羊
[00:14:14.000 --> 00:14:15.000]  這是上帝親手賞的羊
[00:14:15.000 --> 00:14:16.000]  這是上帝親手賞的羊
[00:14:16.000 --> 00:14:17.000]  這是上帝親手賞的羊
