
[00:00:00.000 --> 00:00:02.880]  回到同福就好似回到自己家
[00:02:38.560 --> 00:02:41.760]  我形容那個階段叫愛無能
[00:02:41.760 --> 00:02:44.360]  直到遇見耶穌
[00:02:44.360 --> 00:02:46.360]  告訴我生命可以扭轉
[00:02:46.360 --> 00:02:47.160]  可以改變
[00:02:47.160 --> 00:02:49.760]  所以當日的執事問我
[00:02:49.760 --> 00:02:50.760]  你有沒有罪?
[00:02:50.760 --> 00:02:51.360]  我說我有
[00:02:51.360 --> 00:02:52.360]  他說你的罪是什麼?
[00:02:52.360 --> 00:02:54.960]  我說我恨我爸爸
[00:02:54.960 --> 00:02:56.560]  就是這個意思
[00:02:56.560 --> 00:02:59.360]  第二就是Metanoia
[00:02:59.360 --> 00:03:00.360]  差不多
[00:03:00.360 --> 00:03:01.160]  你不要理會
[00:03:01.160 --> 00:03:03.360]  總之在希臘文
[00:03:03.360 --> 00:03:04.560]  悔改是什麼?
[00:03:04.560 --> 00:03:05.760]  to turn
[00:03:05.760 --> 00:03:06.560]  意思是什麼?
[00:03:06.560 --> 00:03:07.960]  你本來是這樣走的
[00:03:07.960 --> 00:03:09.960]  但當你信了耶穌之後
[00:03:09.960 --> 00:03:11.160]  反過來
[00:03:11.160 --> 00:03:12.960]  方向不同
[00:03:12.960 --> 00:03:14.560]  我是十八歲信耶穌的
[00:03:14.560 --> 00:03:15.960]  我本來走的就是
[00:03:15.960 --> 00:03:17.560]  我要進那間學校
[00:03:17.560 --> 00:03:18.560]  我要談戀愛
[00:03:18.560 --> 00:03:20.160]  我要嘟嘟嘟嘟
[00:03:20.160 --> 00:03:22.760]  但當我遇到耶穌之後
[00:03:22.760 --> 00:03:24.560]  我方向改了
[00:03:24.560 --> 00:03:25.360]  主啊
[00:03:25.360 --> 00:03:27.360]  你是我生命的主
[00:03:27.360 --> 00:03:28.360]  我還記得
[00:03:28.360 --> 00:03:29.560]  大學第一年
[00:03:29.560 --> 00:03:31.160]  就是我信耶穌的那一年
[00:03:31.160 --> 00:03:33.960]  我將我的宿舍的房間
[00:03:33.960 --> 00:03:36.160]  每天早上七點鐘打開門
[00:03:36.160 --> 00:03:38.560]  讓宿舍裡的
[00:03:38.560 --> 00:03:40.360]  教徒的姐妹
[00:03:40.360 --> 00:03:41.960]  那裡是女生宿舍
[00:03:41.960 --> 00:03:43.360]  來我的房間
[00:03:43.360 --> 00:03:44.960]  為那些未信的祈禱
[00:03:44.960 --> 00:03:46.160]  逐一祈禱點名
[00:03:46.160 --> 00:03:48.360]  求主讓他們聽到福音
[00:03:48.360 --> 00:03:49.960]  當中有一個
[00:03:49.960 --> 00:03:52.160]  很難搞的
[00:03:52.160 --> 00:03:54.160]  全級拿第一
[00:03:54.160 --> 00:03:55.160]  拿獎學金
[00:03:55.160 --> 00:03:55.960]  我跟她說
[00:03:55.960 --> 00:03:56.760]  哎呀
[00:03:56.760 --> 00:03:57.360]  某某某
[00:03:57.360 --> 00:03:58.760]  你跟我回教會吧
[00:03:58.760 --> 00:04:00.560]  這些東西留給你吧
[00:04:00.560 --> 00:04:01.360]  不用客氣的
[00:04:01.360 --> 00:04:02.560]  Shirley
[00:04:02.560 --> 00:04:04.160]  每天我見到她
[00:04:04.160 --> 00:04:05.360]  她都跟我說不用客氣
[00:04:05.360 --> 00:04:06.960]  我都完全
[00:04:06.960 --> 00:04:08.760]  不知如何埋首
[00:04:08.760 --> 00:04:12.160]  但上帝沒有放棄她
[00:04:12.160 --> 00:04:13.960]  大概二十年後
[00:04:13.960 --> 00:04:15.160]  我和何牧師
[00:04:15.160 --> 00:04:17.360]  去多倫多最大的那間教會
[00:04:17.360 --> 00:04:20.960]  我們要主持一些婚姻講座
[00:04:20.960 --> 00:04:23.160]  在教會的辦公室
[00:04:23.160 --> 00:04:25.560]  突然間見到她
[00:04:25.560 --> 00:04:27.160]  你為什麼在這裡
[00:04:27.160 --> 00:04:30.760]  她說我在這裡做Amen Assistant
[00:04:30.760 --> 00:04:31.960]  大家明白嗎
[00:04:31.960 --> 00:04:33.160]  她是博士
[00:04:33.160 --> 00:04:35.760]  是全校最厲害的學生
[00:04:35.760 --> 00:04:36.960]  她做過很多事情
[00:04:36.960 --> 00:04:40.360]  但當她遇上耶穌之後
[00:04:40.360 --> 00:04:42.760]  她在教會服事
[00:04:42.760 --> 00:04:48.160]  上帝的恩典實在奇妙
[00:04:48.160 --> 00:04:49.560]  對我來說
[00:04:49.560 --> 00:04:53.160]  我們再下去看看
[00:04:53.160 --> 00:04:56.360]  除了在學校開放自己的房間
[00:04:56.360 --> 00:04:58.160]  為不同的人祈禱
[00:04:58.160 --> 00:04:59.160]  我還將我的故事
[00:04:59.160 --> 00:05:02.360]  在當時的團契跟別人分享
[00:05:02.360 --> 00:05:05.160]  當時團契有一個弟兄
[00:05:05.160 --> 00:05:09.960]  叫Peter Ho
[00:05:09.960 --> 00:05:12.760]  講了故事給Peter Ho聽
[00:05:12.760 --> 00:05:14.360]  Peter Ho有一天告訴我
[00:05:14.360 --> 00:05:16.560]  原來他是導演
[00:05:16.560 --> 00:05:17.760]  知不知道
[00:05:17.760 --> 00:05:18.760]  你們不知道吧
[00:05:18.760 --> 00:05:20.560]  他懂得寫劇本
[00:05:20.560 --> 00:05:21.960]  他將我的故事
[00:05:21.960 --> 00:05:24.360]  寫成了一個福音劇
[00:05:24.360 --> 00:05:28.560]  然後特邀我做女主角
[00:05:28.560 --> 00:05:30.160]  大家看到上面
[00:05:30.160 --> 00:05:32.760]  就是當日的劇照
[00:05:32.760 --> 00:05:35.560]  是超重的我
[00:05:35.560 --> 00:05:37.760]  和只有一百十磅的
[00:05:37.760 --> 00:05:39.160]  你們認識的何牧師
[00:05:39.160 --> 00:05:39.960]  Peter Ho
[00:05:39.960 --> 00:05:41.360]  認不認得
[00:05:41.360 --> 00:05:46.160]  認不認得
[00:05:46.160 --> 00:05:47.760]  在福音劇之後
[00:05:47.760 --> 00:05:51.560]  我們就開始拍拖了
[00:05:51.560 --> 00:05:54.960]  I have decided to follow Jesus
[00:05:54.960 --> 00:05:56.960]  有誰會唱這首歌
[00:05:56.960 --> 00:06:00.160]  這首歌是我信耶穌之後
[00:06:00.160 --> 00:06:02.960]  那一年不停在心裡唱的
[00:06:02.960 --> 00:06:04.160]  我提醒自己
[00:06:04.160 --> 00:06:06.960]  I have decided to follow Jesus
[00:06:06.960 --> 00:06:09.960]  唱英文好不好
[00:06:09.960 --> 00:06:11.360]  唱一次 第一節
[00:06:11.360 --> 00:06:13.160]  誰會唱 跟我一起唱
[00:06:13.160 --> 00:06:15.960]  就是說你跟我差不多大
[00:06:15.960 --> 00:06:17.960]  不要緊 我認了他
[00:06:17.960 --> 00:06:18.960]  1 2 3
[00:06:18.960 --> 00:06:24.960]  I have decided to follow Jesus
[00:06:24.960 --> 00:06:30.960]  I have decided to follow Jesus
[00:06:30.960 --> 00:06:36.960]  I have decided to follow Jesus
[00:06:36.960 --> 00:06:39.960]  No turning back
[00:06:39.960 --> 00:06:41.960]  No turning back
[00:06:41.960 --> 00:06:43.960]  好 唱第三節中文
[00:06:43.960 --> 00:06:46.960]  世界在背後
[00:06:46.960 --> 00:06:49.960]  十家在前頭
[00:06:49.960 --> 00:06:52.960]  世界在背後
[00:06:52.960 --> 00:06:55.960]  十家在前頭
[00:06:55.960 --> 00:06:58.960]  世界在背後
[00:06:58.960 --> 00:07:01.960]  十家在前頭
[00:07:01.960 --> 00:07:04.960]  永不回頭
[00:07:04.960 --> 00:07:08.960]  永不回頭
[00:07:08.960 --> 00:07:12.960]  當時我參加了很多動靈會
[00:07:12.960 --> 00:07:14.960]  600人的動靈會
[00:07:14.960 --> 00:07:15.960]  一呼叫
[00:07:15.960 --> 00:07:17.960]  500多人走了出來
[00:07:17.960 --> 00:07:19.960]  我們一起含淚
[00:07:19.960 --> 00:07:21.960]  唱這首歌
[00:07:21.960 --> 00:07:23.960]  十家在前頭
[00:07:23.960 --> 00:07:25.960]  永不回頭
[00:07:25.960 --> 00:07:26.960]  生命的轉化
[00:07:26.960 --> 00:07:28.960]  再下去
[00:07:28.960 --> 00:07:30.960]  生命的更新
[00:07:30.960 --> 00:07:31.960]  為什麼要講這個呢
[00:07:31.960 --> 00:07:33.960]  因為信了耶穌之後
[00:07:33.960 --> 00:07:36.960]  就不是一帆風順
[00:07:36.960 --> 00:07:39.960]  有高山 有低谷
[00:07:39.960 --> 00:07:42.960]  有狂風暴雨
[00:07:42.960 --> 00:07:44.960]  有沒有
[00:07:44.960 --> 00:07:48.960]  生 老 病 死
[00:07:48.960 --> 00:07:50.960]  我們經歷很多事
[00:07:50.960 --> 00:07:52.960]  但我覺得這兩節經文
[00:07:52.960 --> 00:07:54.960]  是時刻在我心裡
[00:07:54.960 --> 00:07:55.960]  給我很多提醒
[00:07:55.960 --> 00:07:56.960]  我們一起讀一讀
[00:07:56.960 --> 00:07:57.960]  一二三
[00:07:57.960 --> 00:07:59.960]  所以弟兄們
[00:07:59.960 --> 00:08:01.960]  神的慈悲
[00:08:01.960 --> 00:08:03.960]  勸你們
[00:08:03.960 --> 00:08:05.960]  將身體獻上
[00:08:05.960 --> 00:08:07.960]  當做活祭
[00:08:07.960 --> 00:08:08.960]  是聖潔的
[00:08:08.960 --> 00:08:10.960]  是神所喜悅的
[00:08:10.960 --> 00:08:12.960]  你們如此侍奉
[00:08:12.960 --> 00:08:15.960]  乃是理所當然的
[00:08:15.960 --> 00:08:18.960]  不要效法這世代
[00:08:18.960 --> 00:08:21.960]  要心意更新而變化
[00:08:21.960 --> 00:08:23.960]  讓自己可以辨別
[00:08:23.960 --> 00:08:25.960]  上帝善良
[00:08:25.960 --> 00:08:26.960]  純存
[00:08:26.960 --> 00:08:29.960]  可喜悅的旨意
[00:08:29.960 --> 00:08:30.960]  信了耶穌
[00:08:30.960 --> 00:08:32.960]  是不是可以馬上變呢
[00:08:32.960 --> 00:08:33.960]  都可能是
[00:08:33.960 --> 00:08:34.960]  有些人告訴我
[00:08:34.960 --> 00:08:35.960]  以前講粗口
[00:08:35.960 --> 00:08:36.960]  一變
[00:08:36.960 --> 00:08:37.960]  馬上可以不講了
[00:08:37.960 --> 00:08:39.960]  但另外這個呢
[00:08:39.960 --> 00:08:41.960]  其實我講道講過的
[00:08:41.960 --> 00:08:42.960]  這兩節
[00:08:42.960 --> 00:08:43.960]  有沒有印象
[00:08:43.960 --> 00:08:44.960]  不要緊
[00:08:44.960 --> 00:08:45.960]  沒有的
[00:08:45.960 --> 00:08:46.960]  我都明白的
[00:08:46.960 --> 00:08:48.960]  其實就說
[00:08:48.960 --> 00:08:51.960]  有個metaphor是茶包
[00:08:51.960 --> 00:08:53.960]  放進杯茶裡
[00:08:53.960 --> 00:08:54.960]  慢慢慢慢滲透
[00:08:54.960 --> 00:08:56.960]  我們生命的改變就是這樣
[00:08:56.960 --> 00:08:57.960]  我們拿去看看
[00:08:57.960 --> 00:08:59.960]  怎麼解釋
[00:08:59.960 --> 00:09:01.960]  所以
[00:09:01.960 --> 00:09:03.960]  先不要留意照片
[00:09:03.960 --> 00:09:05.960]  遲些再說
[00:09:05.960 --> 00:09:07.960]  羅馬書十一章
[00:09:07.960 --> 00:09:08.960]  為基礎
[00:09:08.960 --> 00:09:10.960]  用上帝的同情憐憫
[00:09:10.960 --> 00:09:12.960]  我們將身體獻上
[00:09:12.960 --> 00:09:14.960]  當做活祭
[00:09:14.960 --> 00:09:16.960]  一直我都覺得
[00:09:16.960 --> 00:09:18.960]  就是將自己整個主權
[00:09:18.960 --> 00:09:19.960]  交給上帝
[00:09:19.960 --> 00:09:21.960]  但是上個月
[00:09:21.960 --> 00:09:23.960]  我就看利美記
[00:09:23.960 --> 00:09:24.960]  我不知道你怕不怕
[00:09:24.960 --> 00:09:25.960]  零修看利美記
[00:09:25.960 --> 00:09:26.960]  那些羊啊
[00:09:26.960 --> 00:09:27.960]  又怎樣怎樣
[00:09:27.960 --> 00:09:28.960]  但突然之間
[00:09:28.960 --> 00:09:29.960]  看到一句重覆的
[00:09:29.960 --> 00:09:32.960]  就是無瑕疵的生促
[00:09:32.960 --> 00:09:33.960]  我看我自己
[00:09:33.960 --> 00:09:35.960]  這裡就痛了
[00:09:35.960 --> 00:09:37.960]  這裡有些傷痕
[00:09:37.960 --> 00:09:39.960]  內臟器官就不要說了
[00:09:39.960 --> 00:09:41.960]  發覺
[00:09:41.960 --> 00:09:43.960]  我很多瑕疵
[00:09:43.960 --> 00:09:44.960]  在那天
[00:09:44.960 --> 00:09:45.960]  不知道為什麼
[00:09:45.960 --> 00:09:46.960]  好有感動
[00:09:46.960 --> 00:09:48.960]  一直流淚感恩
[00:09:48.960 --> 00:09:49.960]  上帝你真好
[00:09:49.960 --> 00:09:50.960]  我這麼多瑕疵
[00:09:50.960 --> 00:09:51.960]  你都接納
[00:09:51.960 --> 00:09:54.960]  以前一隻羊都要無瑕疵
[00:09:54.960 --> 00:09:56.960]  體察什麼叫上帝喜悅
[00:09:56.960 --> 00:09:57.960]  悅立
[00:09:57.960 --> 00:09:59.960]  是理所當然
[00:09:59.960 --> 00:10:01.960]  是詳細思考的
[00:10:01.960 --> 00:10:03.960]  出自心靈
[00:10:03.960 --> 00:10:04.960]  理智
[00:10:04.960 --> 00:10:06.960]  Your heart and your mind
[00:10:06.960 --> 00:10:07.960]  再下去
[00:10:07.960 --> 00:10:09.960]  你可能要知道
[00:10:09.960 --> 00:10:10.960]  那張照片
[00:10:10.960 --> 00:10:12.960]  我解釋一下
[00:10:12.960 --> 00:10:13.960]  那張照片
[00:10:13.960 --> 00:10:15.960]  是我和何牧師
[00:10:15.960 --> 00:10:17.960]  信了耶穌之後
[00:10:17.960 --> 00:10:20.960]  奉獻了做傳道去台灣
[00:10:20.960 --> 00:10:22.960]  二十多歲的時候的合照
[00:10:22.960 --> 00:10:24.960]  都像了何
[00:10:24.960 --> 00:10:28.960]  但從來沒想過
[00:10:28.960 --> 00:10:30.960]  去到是艱難的
[00:10:30.960 --> 00:10:34.960]  去到是沒錢買牛肉吃
[00:10:34.960 --> 00:10:36.960]  所以我極度貧血
[00:10:36.960 --> 00:10:39.960]  去到是更加沒錢買冷氣機
[00:10:39.960 --> 00:10:41.960]  所以我生業廢
[00:10:41.960 --> 00:10:43.960]  那四年艱苦的日子
[00:10:43.960 --> 00:10:45.960]  但當中
[00:10:45.960 --> 00:10:47.960]  我很記得
[00:10:47.960 --> 00:10:49.960]  OMF內地會的宣教士
[00:10:49.960 --> 00:10:51.960]  每一次他寫信也好
[00:10:51.960 --> 00:10:52.960]  打電話給我們
[00:10:52.960 --> 00:10:54.960]  問候我們也好
[00:10:54.960 --> 00:10:55.960]  在我們最艱難的時間
[00:10:55.960 --> 00:10:56.960]  我當然是
[00:10:56.960 --> 00:10:57.960]  Bang Bang Bang Bang
[00:10:57.960 --> 00:10:58.960]  告訴他
[00:10:58.960 --> 00:11:00.960]  Reverend Rowe
[00:11:00.960 --> 00:11:02.960]  你猜他怎樣
[00:11:02.960 --> 00:11:05.960]  聽到這幾個字嗎
[00:11:05.960 --> 00:11:09.960]  God is good all the time
[00:11:09.960 --> 00:11:11.960]  Shirley and Peter
[00:11:11.960 --> 00:11:14.960]  You have to remember
[00:11:16.960 --> 00:11:19.960]  God is good all the time
[00:11:19.960 --> 00:11:22.960]  他沒有說話
[00:11:22.960 --> 00:11:24.960]  他只是用這句說話
[00:11:24.960 --> 00:11:26.960]  很溫柔地回應我們
[00:11:26.960 --> 00:11:30.960]  讓我們慢慢想下去
[00:11:30.960 --> 00:11:35.960]  叫我們不要效法這個世界
[00:11:35.960 --> 00:11:37.960]  這個時代的思想
[00:11:37.960 --> 00:11:39.960]  所想的東西
[00:11:39.960 --> 00:11:41.960]  我們要去辨別
[00:11:41.960 --> 00:11:42.960]  要想清楚
[00:11:42.960 --> 00:11:43.960]  看清楚
[00:11:43.960 --> 00:11:44.960]  要去選擇
[00:11:44.960 --> 00:11:46.960]  人家做我們就做
[00:11:46.960 --> 00:11:47.960]  然後去察覺
[00:11:47.960 --> 00:11:50.960]  上帝完全成熟的旨意
[00:11:50.960 --> 00:11:51.960]  最後那句
[00:11:51.960 --> 00:11:52.960]  察驗什麼
[00:11:52.960 --> 00:11:53.960]  我們讀一讀
[00:11:53.960 --> 00:11:54.960]  這句
[00:11:54.960 --> 00:11:55.960]  1 2 3
[00:11:55.960 --> 00:11:59.960]  察驗什麼是上帝的旨意
[00:11:59.960 --> 00:12:01.960]  什麼是那美善的
[00:12:01.960 --> 00:12:03.960]  可喜歡的
[00:12:03.960 --> 00:12:05.960]  純全的事
[00:12:05.960 --> 00:12:07.960]  因為我們每天
[00:12:07.960 --> 00:12:08.960]  你看手機
[00:12:08.960 --> 00:12:10.960]  很多資訊
[00:12:10.960 --> 00:12:12.960]  我們直接就接收
[00:12:12.960 --> 00:12:14.960]  但是要察驗
[00:12:14.960 --> 00:12:16.960]  什麼是上帝不喜悅的
[00:12:16.960 --> 00:12:17.960]  我們看一看
[00:12:17.960 --> 00:12:18.960]  有幾樣
[00:12:18.960 --> 00:12:20.960]  我們分享一下
[00:12:20.960 --> 00:12:23.960]  追隨世俗的價值觀
[00:12:23.960 --> 00:12:25.960]  你說沒有
[00:12:25.960 --> 00:12:27.960]  我是做家長工作的
[00:12:27.960 --> 00:12:29.960]  現在世俗的價值觀
[00:12:29.960 --> 00:12:30.960]  有幾個字
[00:12:30.960 --> 00:12:32.960]  要贏在什麼
[00:12:32.960 --> 00:12:34.960]  氣泡線
[00:12:34.960 --> 00:12:36.960]  很多人說不好
[00:12:36.960 --> 00:12:38.960]  但還是要贏
[00:12:38.960 --> 00:12:39.960]  另外
[00:12:39.960 --> 00:12:41.960]  享樂自我中心與沉溺
[00:12:41.960 --> 00:12:42.960]  你說我沒有
[00:12:42.960 --> 00:12:44.960]  我又沒有沉溺什麼
[00:12:44.960 --> 00:12:45.960]  我又不會
[00:12:45.960 --> 00:12:46.960]  要喝很多酒
[00:12:46.960 --> 00:12:48.960]  但是
[00:12:48.960 --> 00:12:50.960]  手機呢
[00:12:50.960 --> 00:12:53.960]  會不會沉溺手機呢
[00:12:53.960 --> 00:12:56.960]  很多人正在沉溺手機
[00:12:56.960 --> 00:12:57.960]  機不離手
[00:12:57.960 --> 00:12:58.960]  一定要忙
[00:12:58.960 --> 00:12:59.960]  你說不用點
[00:12:59.960 --> 00:13:00.960]  一會去搭地鐵
[00:13:00.960 --> 00:13:02.960]  你看看車廂
[00:13:02.960 --> 00:13:04.960]  有多少人不看手機
[00:13:04.960 --> 00:13:08.960]  通常都起碼80歲
[00:13:08.960 --> 00:13:11.960]  肉體的情慾與驕傲
[00:13:11.960 --> 00:13:13.960]  是說什麼呢
[00:13:13.960 --> 00:13:15.960]  很多人都說一句
[00:13:15.960 --> 00:13:17.960]  叫做
[00:13:17.960 --> 00:13:20.960]  合久別婚
[00:13:20.960 --> 00:13:22.960]  別人離婚就跟我說
[00:13:22.960 --> 00:13:24.960]  結了婚久合久別婚
[00:13:24.960 --> 00:13:26.960]  所以我寫了一本書
[00:13:26.960 --> 00:13:28.960]  叫做分久必合
[00:13:28.960 --> 00:13:30.960]  這是我的信念
[00:13:30.960 --> 00:13:32.960]  結了婚越久就越有默契
[00:13:32.960 --> 00:13:34.960]  為什麼要說
[00:13:34.960 --> 00:13:36.960]  合久別婚
[00:13:36.960 --> 00:13:38.960]  最後與上帝的生活方式
[00:13:38.960 --> 00:13:40.960]  或者上帝的看法
[00:13:40.960 --> 00:13:42.960]  背道而馳
[00:13:42.960 --> 00:13:44.960]  在這裡有誰是50到80歲的
[00:13:44.960 --> 00:13:46.960]  請舉手
[00:13:46.960 --> 00:13:48.960]  我舉
[00:13:48.960 --> 00:13:49.960]  看起來有點不像
[00:13:49.960 --> 00:13:50.960]  都舉
[00:13:50.960 --> 00:13:52.960]  不要緊
[00:13:52.960 --> 00:13:55.960]  我們50到80歲
[00:13:55.960 --> 00:13:59.960]  50歲的報紙已經叫老翁老婦
[00:13:59.960 --> 00:14:02.960]  好聽一點叫銀鈴
[00:14:02.960 --> 00:14:04.960]  金鈴
[00:14:04.960 --> 00:14:06.960]  還有一個名字叫奇鷹
[00:14:06.960 --> 00:14:10.960]  有人叫我選奇鷹蝴蝶
[00:14:10.960 --> 00:14:12.960]  我說不用了
[00:14:12.960 --> 00:14:14.960]  不用客氣了
[00:14:14.960 --> 00:14:16.960]  我最近很喜歡
[00:14:16.960 --> 00:14:18.960]  這個稱呼叫什麼呢
[00:14:18.960 --> 00:14:20.960]  三個字的有沒有聽過
[00:14:20.960 --> 00:14:22.960]  壯世代
[00:14:22.960 --> 00:14:24.960]  Strong Generation
[00:14:24.960 --> 00:14:26.960]  行得走得
[00:14:26.960 --> 00:14:29.960]  還有很多東西可以傳承下去
[00:14:29.960 --> 00:14:32.960]  我們不是在等什麼
[00:14:32.960 --> 00:14:34.960]  大家知道
[00:14:34.960 --> 00:14:36.960]  我們不只是坐郵輪
[00:14:36.960 --> 00:14:38.960]  照顧孫子
[00:14:38.960 --> 00:14:40.960]  我們還可以為主
[00:14:40.960 --> 00:14:42.960]  不要奔跑
[00:14:42.960 --> 00:14:44.960]  也可以的
[00:14:44.960 --> 00:14:48.960]  我曾經
[00:14:48.960 --> 00:14:50.960]  被一個腦科醫生
[00:14:50.960 --> 00:14:52.960]  好像跟大家說過
[00:14:52.960 --> 00:14:54.960]  看了兩次我的腦素描
[00:14:54.960 --> 00:14:56.960]  就跟我說
[00:14:56.960 --> 00:14:58.960]  我覺得你有腦退化的跡象
[00:14:58.960 --> 00:15:00.960]  我說為什麼
[00:15:00.960 --> 00:15:02.960]  我的腦退化的跡象
[00:15:02.960 --> 00:15:04.960]  是比平常人少
[00:15:04.960 --> 00:15:06.960]  我聽完當然很擔心
[00:15:06.960 --> 00:15:08.960]  回去問何牧
[00:15:08.960 --> 00:15:10.960]  那怎麼辦
[00:15:10.960 --> 00:15:12.960]  他說你現在行得走得
[00:15:12.960 --> 00:15:14.960]  想得那麼快寫得那麼快
[00:15:14.960 --> 00:15:16.960]  你的腦退化的跡象比別人少
[00:15:16.960 --> 00:15:18.960]  如果你正常就很可怕
[00:15:18.960 --> 00:15:22.960]  前幾天
[00:15:22.960 --> 00:15:24.960]  我真的證明
[00:15:24.960 --> 00:15:26.960]  我的腦退化的跡象少沒什麼事
[00:15:26.960 --> 00:15:28.960]  我看著一個人
[00:15:28.960 --> 00:15:30.960]  他就是五十年前
[00:15:30.960 --> 00:15:32.960]  不停叫我回教會的阿姨
[00:15:32.960 --> 00:15:36.960]  我看了一個小時
[00:15:36.960 --> 00:15:38.960]  結果我有沒有去問他
[00:15:38.960 --> 00:15:40.960]  我真的有
[00:15:40.960 --> 00:15:42.960]  真是他
[00:15:42.960 --> 00:15:44.960]  但我就說阿姨謝謝你
[00:15:44.960 --> 00:15:46.960]  你在五十年前
[00:15:46.960 --> 00:15:48.960]  你不停叫我回教會
[00:15:48.960 --> 00:15:50.960]  我現在這樣
[00:15:50.960 --> 00:15:52.960]  是嗎?我忘記了
[00:15:52.960 --> 00:15:54.960]  但我就發明了一句說話
[00:15:54.960 --> 00:15:56.960]  White Matter少一點
[00:15:56.960 --> 00:15:58.960]  Doesn't Matter
[00:15:58.960 --> 00:16:00.960]  我們很容易被這些
[00:16:00.960 --> 00:16:02.960]  一路讓我們陷入
[00:16:02.960 --> 00:16:04.960]  不知道怎麼辦
