
[00:00:00.000 --> 00:00:02.000]  當這個題目是我選的
[00:11:53.620 --> 00:11:54.740]  那些人找我
[00:11:54.740 --> 00:11:56.980]  當然是熱的
[00:11:56.980 --> 00:11:59.460]  我敢接的
[00:11:59.460 --> 00:12:02.980]  可能我由我自己身中身上那個
[00:12:02.980 --> 00:12:05.620]  一位進來已經有人問
[00:12:05.620 --> 00:12:09.700]  你上次講了你的身體有癌症
[00:12:09.700 --> 00:12:11.100]  他說現在怎樣
[00:12:11.100 --> 00:12:13.460]  我說我認識了很久
[00:12:13.460 --> 00:12:15.300]  我上次講過一點
[00:12:15.300 --> 00:12:17.220]  我去看醫生
[00:12:17.220 --> 00:12:23.460]  他的胰臟癌症的標誌很高
[00:12:23.460 --> 00:12:25.700]  我的醫生跟了我很久
[00:12:25.700 --> 00:12:27.820]  他馬上打電話給我
[00:12:27.820 --> 00:12:29.300]  他說蔡英你馬上來找我
[00:12:29.300 --> 00:12:31.820]  醫生說你沒有好消息
[00:12:31.820 --> 00:12:33.420]  我馬上去找他
[00:12:33.420 --> 00:12:34.820]  他很凝重
[00:12:34.820 --> 00:12:35.620]  打開
[00:12:35.620 --> 00:12:39.180]  他幫我檢驗了所有的東西
[00:12:39.180 --> 00:12:44.580]  他說你的胰臟癌症的標誌
[00:12:44.580 --> 00:12:47.660]  那個指數很高
[00:12:47.660 --> 00:12:49.500]  我當然是醫生
[00:12:49.500 --> 00:12:50.660]  我知道的
[00:12:50.660 --> 00:12:52.660]  記住了
[00:12:52.660 --> 00:12:56.300]  他說你明天馬上去做一個掃描
[00:12:56.300 --> 00:12:57.380]  CAT掃描
[00:12:57.380 --> 00:12:59.260]  我很喜歡我的家人
[00:12:59.260 --> 00:13:00.700]  我妹妹
[00:13:00.700 --> 00:13:01.940]  我弟弟
[00:13:01.940 --> 00:13:03.020]  我媳婦
[00:13:03.020 --> 00:13:04.620]  第二天就馬上陪我
[00:13:04.620 --> 00:13:06.060]  記不記得
[00:13:06.060 --> 00:13:08.220]  他有一個很大的Lab
[00:13:08.220 --> 00:13:11.500]  我很感謝他們
[00:13:11.500 --> 00:13:12.940]  他為我記住
[00:13:12.940 --> 00:13:15.660]  我馬上去幫我做
[00:13:15.660 --> 00:13:18.820]  他說你一會兒看完之後
[00:13:18.820 --> 00:13:20.100]  我問你一些問題行不行
[00:13:20.100 --> 00:13:21.740]  因為我也是醫生
[00:13:21.740 --> 00:13:25.700]  我看完馬上很不開心
[00:13:25.700 --> 00:13:26.420]  進去
[00:13:26.420 --> 00:13:28.300]  我驚訝
[00:13:28.300 --> 00:13:29.620]  掃描
[00:13:29.620 --> 00:13:31.380]  我整個肚子掃描了
[00:13:31.380 --> 00:13:34.140]  掃描了出來問他怎樣
[00:13:34.140 --> 00:13:36.060]  他說沒有閃
[00:13:36.060 --> 00:13:37.380]  沒有東西閃
[00:13:37.380 --> 00:13:38.780]  我知道
[00:13:38.780 --> 00:13:40.420]  起碼第一個半小時
[00:13:40.420 --> 00:13:42.540]  一閃就不了了
[00:13:42.540 --> 00:13:45.380]  整個癌痕
[00:13:45.380 --> 00:13:51.500]  當然見不見到炎症狀那裡閃
[00:13:51.500 --> 00:13:52.780]  他說沒有
[00:13:52.780 --> 00:13:53.940]  肝也沒有
[00:13:53.940 --> 00:13:54.860]  胃也沒有
[00:13:54.860 --> 00:13:57.540]  整個肚子我安心死了
[00:13:57.540 --> 00:14:00.500]  醫生說OK
[00:14:00.500 --> 00:14:02.220]  不過他說不行
[00:14:02.220 --> 00:14:04.300]  要繼續檢查
[00:14:04.300 --> 00:14:05.940]  因為有十個原因
[00:14:05.940 --> 00:14:08.100]  是洗腦膜太高
[00:14:08.100 --> 00:14:10.260]  我說好
[00:14:10.260 --> 00:14:13.300]  幫我做胃鏡和腸鏡
[00:14:13.300 --> 00:14:17.420]  填了色肉出來
[00:14:17.420 --> 00:14:19.820]  醫生說我在你的胃那裡
[00:14:19.820 --> 00:14:22.500]  摸到有一塊東西
[00:14:22.500 --> 00:14:25.140]  我看樣子應該是兩成
[00:14:25.140 --> 00:14:26.380]  一天沒閃
[00:14:26.380 --> 00:14:27.620]  他說不行
[00:14:27.620 --> 00:14:29.580]  我現在只知道
[00:14:29.580 --> 00:14:30.420]  我再檢查
[00:14:30.420 --> 00:14:31.500]  跌了哪裏
[00:14:31.500 --> 00:14:32.900]  仍然高
[00:14:32.900 --> 00:14:35.380]  他說我要幫你一直跟著
[00:14:35.380 --> 00:14:37.260]  那個mark是正常的
[00:14:37.260 --> 00:14:40.420]  我想你想一下時間
[00:14:40.420 --> 00:14:41.780]  那怎麽辦
[00:14:41.780 --> 00:14:44.700]  我每天對著那個mark
[00:14:44.700 --> 00:14:46.700]  看這條衣骨有什麽用
[00:14:46.700 --> 00:14:47.820]  沒意思的
[00:14:47.820 --> 00:14:49.860]  我一去聖經幫就說
[00:14:49.860 --> 00:14:52.100]  他說不如明天一天
[00:14:52.100 --> 00:14:53.700]  一天檢查就夠了
[00:14:53.700 --> 00:14:55.380]  英文翻譯得好
[00:14:55.380 --> 00:14:56.460]  你留心這句
[00:14:56.460 --> 00:14:57.980]  你背了這句
[00:14:57.980 --> 00:15:02.780]  Don't worry about what may or may not happen tomorrow
[00:15:02.780 --> 00:15:05.380]  你明天發生的事你怎麽知道
[00:15:05.380 --> 00:15:11.300]  Focus your attention on what God is doing today
[00:15:11.300 --> 00:15:14.020]  你今天要跟神有關聯
[00:15:14.020 --> 00:15:15.820]  你今天有平安
[00:15:15.820 --> 00:15:17.020]  明天怎麽樣
[00:15:17.020 --> 00:15:18.460]  你知不知道
[00:15:18.460 --> 00:15:20.340]  我知道有一天
[00:15:20.340 --> 00:15:21.700]  我最有把握的
[00:15:21.700 --> 00:15:24.700]  我死定了
[00:15:24.700 --> 00:15:26.460]  那你每天都擔心
[00:15:26.460 --> 00:15:27.660]  那你擔心有什麽用
[00:15:27.660 --> 00:15:30.020]  擔心會不會來平安的
[00:15:30.020 --> 00:15:32.180]  那我每晚都好好睡
[00:15:32.180 --> 00:15:33.180]  那我就交投
[00:15:33.180 --> 00:15:35.660]  I live day by day
[00:15:35.660 --> 00:15:36.540]  我真的
[00:15:36.540 --> 00:15:37.940]  I live every day
[00:15:37.940 --> 00:15:39.660]  他幫我畫了張海報
[00:15:39.660 --> 00:15:40.580]  I live every day
[00:15:40.580 --> 00:15:43.300]  and this is my last day
[00:15:43.300 --> 00:15:45.740]  But I live very happily
[00:15:45.740 --> 00:15:48.660]  because I know he holds to the heart
[00:15:48.660 --> 00:15:49.300]  那各位
[00:15:49.300 --> 00:15:50.380]  我同樣對你講
[00:15:50.380 --> 00:15:51.260]  真的
[00:15:51.260 --> 00:15:52.540]  不止這樣
[00:15:52.540 --> 00:15:53.980]  我的家人真是好
[00:15:53.980 --> 00:15:55.260]  那你每次有患難
[00:15:55.260 --> 00:15:58.940]  家人你就看到他們多關心你
[00:15:58.940 --> 00:15:59.580]  嘩
[00:15:59.580 --> 00:16:00.620]  真是
[00:16:00.620 --> 00:16:01.340]  我的兒子
[00:16:01.340 --> 00:16:02.500]  我的弟弟
[00:16:02.500 --> 00:16:04.100]  嘩 我的孫子
[00:16:04.100 --> 00:16:05.660]  個個都很疼我
[00:16:05.660 --> 00:16:06.860]  那所以你放心
[00:16:06.860 --> 00:16:08.980]  我不會死的
[00:16:08.980 --> 00:16:09.900]  是不是
[00:16:09.900 --> 00:16:11.260]  那我一定死的
[00:16:11.260 --> 00:16:13.660]  但我起碼每天都平安
[00:16:13.660 --> 00:16:14.420]  平安
[00:16:14.420 --> 00:16:15.580]  那我還有
[00:16:15.580 --> 00:16:17.380]  我一個家裏很親的人
[00:16:17.380 --> 00:16:18.780]  有cancer
[00:16:18.780 --> 00:16:20.220]  我不講了
[00:16:20.220 --> 00:16:22.260]  還spread哂
[00:16:22.260 --> 00:16:24.260]  spread哂
[00:16:24.260 --> 00:16:25.580]  全身都是
[00:16:25.580 --> 00:16:27.260]  那些骨頭全部都是
[00:16:27.260 --> 00:16:28.660]  那些淋巴腺也是
[00:16:28.660 --> 00:16:31.020]  那我們很親的
[00:16:31.020 --> 00:16:33.020]  那我們能夠做些甚麼
[00:16:33.020 --> 00:16:33.980]  你知不知道
[00:16:33.980 --> 00:16:36.580]  那你醫學
[00:16:36.580 --> 00:16:38.300]  天天更新
[00:16:38.300 --> 00:16:39.340]  那但是醫學
[00:16:39.340 --> 00:16:40.620]  都很多限制的
[00:16:40.620 --> 00:16:42.100]  很多限制
[00:16:42.100 --> 00:16:43.260]  那我們呢
[00:16:43.260 --> 00:16:44.780]  沒有甚麼可以做
[00:16:44.780 --> 00:16:46.260]  仍然是恐怖
[00:16:46.260 --> 00:16:47.380]  嘩 多好啊我們
[00:16:47.380 --> 00:16:48.260]  多親
[00:16:48.260 --> 00:16:49.500]  一切祈禱
[00:16:49.500 --> 00:16:50.380]  我們祈禱
[00:16:50.380 --> 00:16:51.620]  當然求醫治
[00:16:51.620 --> 00:16:52.420]  神都說
[00:16:52.420 --> 00:16:54.060]  我願意醫治你的疾病
[00:16:54.060 --> 00:16:55.980]  但我最重要是平安
[00:16:55.980 --> 00:16:56.780]  平安
[00:16:56.780 --> 00:16:58.700]  那我告訴你
