
[00:00:00.000 --> 00:00:02.680]  感激主 今天可以有機會和大家一起
[00:01:35.160 --> 00:01:37.480]  讓我們可以一起去敬拜
[00:01:37.480 --> 00:01:40.960]  一起去彼此造就
[00:01:40.960 --> 00:01:44.720]  我求祢繼續帶領倭福堂
[00:01:44.720 --> 00:01:47.960]  這個教會繼續走面前的路的時候
[00:01:47.960 --> 00:01:50.520]  讓他們能夠豐豐滿滿地
[00:01:50.520 --> 00:01:53.440]  去經歷祢的恩典和福氣
[00:01:53.440 --> 00:01:56.400]  看見祢的大能在他們當中
[00:01:56.400 --> 00:01:58.320]  也幫助我們每一個
[00:01:58.320 --> 00:02:02.800]  願意躺開我們的心去聽祢的話語
[00:02:02.800 --> 00:02:08.600]  願意被聖靈觸動去改變我們
[00:02:08.600 --> 00:02:11.240]  讓我們都能夠更常基督
[00:02:11.240 --> 00:02:14.000]  我將以下時間恭敬的交上
[00:02:14.000 --> 00:02:16.680]  求祢親自向我們說話
[00:02:16.680 --> 00:02:18.640]  觸動我們的心靈
[00:02:18.640 --> 00:02:20.400]  改變我們的生命
[00:02:20.400 --> 00:02:21.320]  聽我們的禱告
[00:02:21.320 --> 00:02:24.120]  奉靠耶穌基督 得聖的名字祈求
[00:02:24.120 --> 00:02:24.840]  阿門
[00:02:24.840 --> 00:02:34.600]  如果要放手
[00:02:34.600 --> 00:02:36.920]  不去用自己的方法
[00:02:36.920 --> 00:02:40.000]  拿我想要的東西
[00:02:40.000 --> 00:02:45.400]  是要有相當大的決心才能做到的
[00:02:45.400 --> 00:02:48.040]  我的兒子現在十歲了
[00:02:48.040 --> 00:02:49.720]  快要十一歲了
[00:02:49.720 --> 00:02:52.520]  正在讀小五
[00:02:52.520 --> 00:02:54.280]  剛剛放暑假
[00:02:54.280 --> 00:02:55.440]  大家可以想像
[00:02:55.440 --> 00:02:58.000]  在香港的孩子讀書壓力很大
[00:02:58.000 --> 00:03:00.560]  每天追功課
[00:03:00.560 --> 00:03:03.320]  墨書測驗都不簡單
[00:03:03.320 --> 00:03:06.680]  所以做功課通常都要講求效率
[00:03:06.680 --> 00:03:08.720]  要快點做完 又能夠學到
[00:03:08.720 --> 00:03:10.040]  這才是最重要的
[00:03:10.040 --> 00:03:12.760]  他做功課其中一樣比較浪費時間
[00:03:12.760 --> 00:03:15.680]  即是費時間 需要多時間的功課
[00:03:15.680 --> 00:03:16.960]  就是作文
[00:03:16.960 --> 00:03:19.760]  中英作文都是比較長時間的
[00:03:19.760 --> 00:03:24.360]  有一次他要用新的作文方法去作
[00:03:24.360 --> 00:03:28.520]  就是要寫作一些好像新聞報道的文章
[00:03:28.520 --> 00:03:30.240]  用英文來寫
[00:03:30.240 --> 00:03:34.200]  自然花多一點時間
[00:03:34.200 --> 00:03:35.680]  他做了很久
[00:03:35.680 --> 00:03:36.240]  他做完之後
[00:03:36.240 --> 00:03:37.480]  我一看
[00:03:37.480 --> 00:03:40.600]  我的下巴掉到地上
[00:03:40.600 --> 00:03:41.720]  不是他的內容
[00:03:41.720 --> 00:03:42.920]  因為我還未看他的內容
[00:03:42.920 --> 00:03:44.880]  我的下巴已經掉下來了
[00:03:44.880 --> 00:03:51.760]  他整篇文章都用經典的新聞字體來寫
[00:03:51.760 --> 00:03:53.240]  即是S字應該這樣寫
[00:03:53.240 --> 00:03:56.440]  他就這樣寫
[00:03:56.440 --> 00:03:59.800]  每個字都慢慢逗出一個字體
[00:03:59.800 --> 00:04:00.960]  那怎麼搞
[00:04:00.960 --> 00:04:02.480]  兒子你做什麼
[00:04:02.480 --> 00:04:04.680]  這份是英文功課
[00:04:04.680 --> 00:04:07.520]  不是美術功課
[00:04:07.520 --> 00:04:09.880]  他說這樣寫好看一點
[00:04:09.880 --> 00:04:12.640]  像寫新聞字一樣
[00:04:12.640 --> 00:04:15.440]  重點是你的內容寫成怎樣
[00:04:15.440 --> 00:04:19.160]  不是你的手寫的字寫成怎樣
[00:04:19.160 --> 00:04:22.240]  這樣寫老師會讚的
[00:04:22.240 --> 00:04:26.720]  我真的想著他的頭
[00:04:26.720 --> 00:04:29.640]  你應該是希望你的內容寫得好
[00:04:29.640 --> 00:04:30.600]  老師會讚
[00:04:30.600 --> 00:04:31.960]  不是你這樣逗些東西出來
[00:04:31.960 --> 00:04:32.800]  逗得好看的樣子
[00:04:32.800 --> 00:04:34.360]  老師會讚的
[00:04:34.360 --> 00:04:35.600]  說著說著
[00:04:35.600 --> 00:04:38.240]  他都不被說服
[00:04:38.240 --> 00:04:39.360]  都要用自己的方法
[00:04:39.360 --> 00:04:41.160]  得到老師的稱讚
[00:04:41.160 --> 00:04:43.240]  我估計他心裡知道
[00:04:43.240 --> 00:04:45.480]  他靠的內容是老師不會讚他的
[00:04:45.480 --> 00:04:50.000]  所以他就要靠這樣寫才行
[00:04:50.000 --> 00:04:53.360]  但我估計他這個表現
[00:04:53.360 --> 00:04:55.240]  都反映了我們當中
[00:04:55.240 --> 00:04:58.200]  或多或少都有這樣的心態
[00:04:58.200 --> 00:05:01.760]  就是我們會一意孤行
[00:05:01.760 --> 00:05:07.160]  用我的方法去得到我想要的東西
[00:05:07.160 --> 00:05:08.600]  他就覺得我這樣寫
[00:05:08.600 --> 00:05:10.400]  我會得到老師的稱讚
[00:05:10.400 --> 00:05:12.760]  我就去做
[00:05:12.760 --> 00:05:15.720]  我相信在我們個人
[00:05:15.720 --> 00:05:18.920]  或者在群體的層面
[00:05:18.920 --> 00:05:21.560]  我們有時候都會想
[00:05:21.560 --> 00:05:23.520]  我想要些什麼
[00:05:23.520 --> 00:05:26.000]  我怎樣去得到
[00:05:26.000 --> 00:05:30.200]  而往往或多或少都忽略了去問
[00:05:30.200 --> 00:05:33.120]  神想要我們什麼
[00:05:33.120 --> 00:05:35.520]  神怎樣給我們
[00:05:35.520 --> 00:05:38.560]  我們很多時候都會用自己的方法
[00:05:38.560 --> 00:05:42.760]  而不是求問什麼是用神的方法
[00:05:42.760 --> 00:05:45.080]  舉一個比較極端的例子
[00:05:45.080 --> 00:05:46.760]  我讀神學的時候在美國讀
[00:05:46.760 --> 00:05:50.320]  所以都有很多不同的留學生
[00:05:50.320 --> 00:05:52.560]  在不同的國家去
[00:05:52.560 --> 00:05:54.480]  都有很多不同的交流
[00:05:54.480 --> 00:05:57.560]  其中有一位尼日利亞尼的同學
[00:05:57.560 --> 00:05:59.440]  他說在非洲
[00:05:59.440 --> 00:06:05.080]  有些牧者去找一些巫師去學巫術
[00:06:05.080 --> 00:06:07.760]  因為覺得教會沒有什麼人
[00:06:07.760 --> 00:06:11.480]  如果他能夠行異能的話
[00:06:11.480 --> 00:06:13.760]  就會吸引到更多人去教會
[00:06:13.760 --> 00:06:16.960]  所以就去找巫師學巫術
[00:06:16.960 --> 00:06:19.640]  聽起來都頗可怕
[00:06:19.640 --> 00:06:22.320]  當然我們不會去到這個狀態
[00:06:22.320 --> 00:06:24.200]  但是會不會有些時候
[00:06:24.200 --> 00:06:25.560]  我們都想著
[00:06:25.560 --> 00:06:28.120]  都是想為教會好
[00:06:28.120 --> 00:06:31.360]  都是想做些事
[00:06:31.360 --> 00:06:35.480]  不過會不會是用錯了方法
[00:06:35.480 --> 00:06:38.480]  而不是用神的方法呢?
[00:06:38.480 --> 00:06:42.080]  這是我們要有的危機的意識
[00:06:42.080 --> 00:06:47.360]  免得我們落入一個這樣的陷阱
[00:06:47.360 --> 00:06:51.360]  我相信可能我們訂立一些個人的目標
[00:06:51.360 --> 00:06:53.840]  或者對教會的期望
[00:06:53.840 --> 00:06:57.080]  有些時候我們都會有些偏差
[00:06:57.080 --> 00:06:59.640]  都會只是想我想要些什麼
[00:06:59.640 --> 00:07:03.360]  而不是先去求問神想要些什麼
[00:07:03.360 --> 00:07:05.080]  我們怎樣可以做到呢?
[00:07:05.080 --> 00:07:09.080]  今天想藉著大家去看《創世紀雅各》那段經文
[00:07:09.080 --> 00:07:11.440]  我們思想一下
[00:07:11.440 --> 00:07:14.960]  我們怎樣去參與神的作為
[00:07:14.960 --> 00:07:19.320]  雅各的故事相信很多人都認識
[00:07:19.320 --> 00:07:23.160]  今天這段是少少生悶一點
[00:07:23.160 --> 00:07:24.840]  又少少冷門一點
[00:07:24.840 --> 00:07:27.200]  但是都希望藉著這段經文
[00:07:27.200 --> 00:07:29.320]  我們一起去更多的思想
[00:07:29.320 --> 00:07:33.040]  究竟作者想給我們一個怎樣的訊息
[00:07:33.040 --> 00:07:34.440]  進入今天經文之前
[00:07:34.440 --> 00:07:39.760]  我們先看一下作者怎樣去寫雅各的故事
[00:07:39.760 --> 00:07:43.800]  一開始的時候是寫雅各怎樣去欺騙耳掃
[00:07:43.800 --> 00:07:47.880]  他半騙半買
[00:07:47.880 --> 00:07:54.120]  用一碗紅豆漿換了這個長子的名分回來
[00:07:54.120 --> 00:07:55.880]  都有少少詭詐
[00:07:55.880 --> 00:07:57.480]  不是全身為欺騙的
[00:07:57.480 --> 00:07:59.560]  但是都是看準一個時機
[00:07:59.560 --> 00:08:02.840]  趁哥哥很口渴很餓的時候
[00:08:02.840 --> 00:08:04.480]  就這樣買了回來
[00:08:04.480 --> 00:08:08.320]  接著他明明地去欺騙爸爸
[00:08:08.320 --> 00:08:10.920]  欺騙了長子的祝福回來
[00:08:10.920 --> 00:08:12.920]  當時他哥哥很生氣
[00:08:12.920 --> 00:08:14.040]  說要殺他
[00:08:14.040 --> 00:08:15.600]  所以他就離開了
[00:08:15.600 --> 00:08:17.600]  離家出走的時候
[00:08:17.600 --> 00:08:21.040]  他就遇見神和神的使者
[00:08:21.040 --> 00:08:25.680]  大家比較熟悉的就是遇見天梯
[00:08:25.680 --> 00:08:26.920]  神和他講說話
[00:08:26.920 --> 00:08:27.920]  這個都很重要
[00:08:27.920 --> 00:08:29.720]  之後我會再回來看
[00:08:29.720 --> 00:08:33.320]  然後他就開始漂泊的日子
[00:08:33.320 --> 00:08:35.000]  他就在這裡流浪
[00:08:35.000 --> 00:08:40.080]  最後他就去到找到他的舅父拉班
[00:08:40.080 --> 00:08:42.480]  即是他媽媽的哥哥
[00:08:42.480 --> 00:08:44.920]  拉班他的舅父
[00:08:44.920 --> 00:08:47.280]  逐漸就成為他的外父
[00:08:47.280 --> 00:08:49.440]  接著又成為他的老闆
[00:08:49.440 --> 00:08:52.960]  但是拉班是一個吃人不吐的吸血鬼
[00:08:52.960 --> 00:08:56.080]  他對著拉班都遇上不少苦頭
[00:08:56.080 --> 00:08:57.720]  接著他就想離開
[00:08:57.720 --> 00:09:01.800]  但他離開的時候就遇見神和神的使者
[00:09:01.800 --> 00:09:03.800]  他就和神出交過一幕
[00:09:03.800 --> 00:09:05.640]  大家都記得了
[00:09:05.640 --> 00:09:08.440]  最後他就見到耳掃
[00:09:08.440 --> 00:09:09.760]  和哥哥和好
[00:09:09.760 --> 00:09:10.960]  有一個大團圓結局
[00:09:10.960 --> 00:09:12.680]  那裡就很感人
[00:09:12.680 --> 00:09:15.880]  所以作者去寫作雅各故事的時候
[00:09:15.880 --> 00:09:20.400]  其實是很工整地ABCBA地寫
[00:09:20.400 --> 00:09:22.360]  而在過程中
[00:09:22.360 --> 00:09:25.760]  讓我們看見初期的雅各
[00:09:25.760 --> 00:09:28.440]  是用很多詭詐用自己的方法
[00:09:28.440 --> 00:09:30.600]  拿他想要的東西
[00:09:30.600 --> 00:09:31.520]  他未出生的時候
[00:09:31.520 --> 00:09:35.400]  就拿著哥哥的腳想爭做大
[00:09:35.400 --> 00:09:37.480]  想用自己的方法去拿
[00:09:37.480 --> 00:09:39.160]  但這個也很可悲
[00:09:39.160 --> 00:09:42.760]  因為是全家都沒有理會神所說的話
[00:09:42.760 --> 00:09:44.200]  在雙子未出生的時候
[00:09:44.200 --> 00:09:46.080]  在媽媽的肚子裡爭著的時候
[00:09:46.080 --> 00:09:49.760]  神已經說將來大哥要服侍小哥哥
[00:09:49.760 --> 00:09:50.800]  但是出生之後
[00:09:50.800 --> 00:09:54.120]  個個都是爭著做大哥哥
[00:09:54.120 --> 00:09:56.680]  他去騙長子的名分回來
[00:09:56.680 --> 00:09:58.040]  都是用自己的方法
[00:09:58.040 --> 00:10:02.960]  看著機會去跟哥哥做買賣
[00:10:02.960 --> 00:10:06.400]  他知道爸爸要祝福哥哥的時候
[00:10:06.400 --> 00:10:09.240]  他就明明地騙爸爸
[00:10:09.240 --> 00:10:13.720]  假扮哥哥去騙了長子的祝福回來
[00:10:13.720 --> 00:10:14.800]  一直以來
[00:10:14.800 --> 00:10:18.840]  他都是用自己的計謀去拿他想要的東西
[00:10:18.840 --> 00:10:21.600]  那雅各什麼時候作出改變呢?
[00:10:21.600 --> 00:10:23.440]  在今天這段經文裡面
[00:10:23.440 --> 00:10:25.000]  他改變了沒有呢?
[00:10:25.000 --> 00:10:26.600]  讓我們去看看
[00:10:26.600 --> 00:10:28.240]  他裡面所發生的事
[00:10:28.240 --> 00:10:29.520]  再從而思想一下
[00:10:29.520 --> 00:10:32.360]  作者給我們一個怎樣的訊息
[00:10:32.360 --> 00:10:35.960]  我們先看看有一個不合理的條件
[00:10:35.960 --> 00:10:37.920]  他開了一個不合理的條件
[00:10:37.920 --> 00:10:40.840]  跟拉班說他要離開
[00:10:40.840 --> 00:10:42.400]  拉傑生了弱勢之後
[00:10:42.400 --> 00:10:43.720]  雅各就跟拉班說
[00:10:43.720 --> 00:10:44.640]  請讓我走
[00:10:44.640 --> 00:10:47.320]  回到我的本鄉本土去
[00:10:47.320 --> 00:10:51.320]  請你把我服侍你所得的妻子和孩子給我
[00:10:51.320 --> 00:10:52.600]  讓我走吧
[00:10:52.600 --> 00:10:53.600]  我怎樣服侍你
[00:10:53.600 --> 00:10:54.720]  你都知道
[00:10:54.720 --> 00:10:55.800]  拉班對他說
[00:10:55.800 --> 00:10:56.880]  願你看得起我
[00:10:56.880 --> 00:10:58.080]  因我占卜特質
[00:10:58.080 --> 00:11:00.840]  若說似乎給我是因你的緣故
[00:11:00.840 --> 00:11:05.040]  若說請為我定你的工資
[00:11:05.040 --> 00:11:07.000]  我就給你
[00:11:07.000 --> 00:11:08.440]  雅各說要走了
[00:11:08.440 --> 00:11:09.320]  拉班說好啊
[00:11:09.320 --> 00:11:10.360]  你開個價
[00:11:10.360 --> 00:11:11.720]  開個價我就給你
[00:11:11.720 --> 00:11:13.320]  好不好啊?
[00:11:13.320 --> 00:11:15.120]  就這樣看好像挺好的
[00:11:15.120 --> 00:11:15.880]  但是
[00:11:15.880 --> 00:11:17.320]  如果你知道發生什麼事的話
[00:11:17.320 --> 00:11:21.560]  你就知道這個桶千萬不要踩
[00:11:21.560 --> 00:11:23.000]  他現在跟他說
[00:11:23.000 --> 00:11:25.960]  請為我定你的工資
[00:11:25.960 --> 00:11:27.520]  我就給你
[00:11:27.520 --> 00:11:30.600]  他上次說工資是什麼時候?
[00:11:30.600 --> 00:11:32.920]  就是當年他要娶老婆的時候
[00:11:32.920 --> 00:11:34.320]  拉班跟雅各說
[00:11:34.320 --> 00:11:35.960]  雖然你是我的親戚
[00:11:35.960 --> 00:11:38.240]  但是怎麼可以讓你在這裡白白服侍我呢?
[00:11:38.240 --> 00:11:39.320]  告訴我
[00:11:39.320 --> 00:11:41.520]  你要什麼作工資
[00:11:41.520 --> 00:11:42.560]  他就很清楚地說
[00:11:42.560 --> 00:11:46.160]  我要你的小女兒拉傑做我的妻子
[00:11:46.160 --> 00:11:47.000]  好啊
[00:11:47.000 --> 00:11:48.000]  我答應你
[00:11:48.000 --> 00:11:48.760]  當然給你
[00:11:48.760 --> 00:11:50.560]  比你好給外人
[00:11:50.560 --> 00:11:51.720]  最後睡醒後發現
[00:11:51.720 --> 00:11:54.960]  為什麼是姐姐呢?
[00:11:54.960 --> 00:11:57.360]  他說要他定工資的時候
[00:11:57.360 --> 00:11:59.920]  就是他晚上看不到的時候
[00:11:59.920 --> 00:12:02.760]  大小交換了
[00:12:02.760 --> 00:12:06.120]  這個正正就是他這樣騙他爸爸
[00:12:06.120 --> 00:12:08.680]  是在哄他爸爸年紀老邁
[00:12:08.680 --> 00:12:10.400]  眼睛看不到的時候
[00:12:10.400 --> 00:12:12.080]  大小交換了
[00:12:12.080 --> 00:12:14.560]  他騙了祝福
[00:12:14.560 --> 00:12:17.760]  他面對著拉班
[00:12:17.760 --> 00:12:20.960]  他強中自有強中手
[00:12:20.960 --> 00:12:22.520]  他常用絞計
[00:12:22.520 --> 00:12:28.120]  比一個更加奸詐的人用絞計去贏了他
[00:12:28.120 --> 00:12:31.400]  現在再問你要不要工資的時候
[00:12:31.400 --> 00:12:33.480]  他怎麼對他呢?
[00:12:33.480 --> 00:12:36.360]  還有沒有更多的計謀呢?
[00:12:36.360 --> 00:12:37.480]  只用自己的方法?
[00:12:37.480 --> 00:12:40.440]  只用神的方法呢?
[00:12:40.440 --> 00:12:41.520]  雅各對他說
[00:12:41.520 --> 00:12:42.920]  我怎樣服侍你
[00:12:42.920 --> 00:12:45.320]  你的生畜在我這裡變成怎樣
[00:12:45.320 --> 00:12:46.280]  你都知道
[00:12:46.280 --> 00:12:48.560]  我未來的時候 你有的又很少
[00:12:48.560 --> 00:12:50.520]  現在大量增加
[00:12:50.520 --> 00:12:54.160]  因為耶和華隨著我的腳步賜福給你
[00:12:54.160 --> 00:12:58.560]  現在我到什麼時候才可以成家立業呢?
[00:12:58.560 --> 00:12:59.760]  拉班對他說
[00:12:59.760 --> 00:13:01.800]  你想我做些什麼?
[00:13:01.800 --> 00:13:04.200]  我說你什麼也不必給我
[00:13:04.200 --> 00:13:06.280]  只要你為我做這件事
[00:13:06.280 --> 00:13:09.520]  我就繼續募放你的羊群
[00:13:09.520 --> 00:13:10.280]  他這句話
[00:13:10.280 --> 00:13:13.080]  連什麼都不用給我
[00:13:13.080 --> 00:13:19.640]  有幾分他爺爺亞伯拉罕的氣勢在這裡
[00:13:19.640 --> 00:13:22.680]  當年索多瑪王和亞伯蘭
[00:13:22.680 --> 00:13:24.960]  當年未改名的亞伯拉罕
[00:13:24.960 --> 00:13:26.600]  說「你將人給我
[00:13:26.600 --> 00:13:28.080]  財物你自己拿去吧」
[00:13:28.080 --> 00:13:29.880]  亞伯蘭對索多瑪王說
[00:13:29.880 --> 00:13:33.160]  「我只著耶和華至高神天地的註起誓
[00:13:33.160 --> 00:13:34.760]  凡是你的東西
[00:13:34.760 --> 00:13:37.080]  就算一根線、一根鞋帶
[00:13:37.080 --> 00:13:38.280]  我都不拿」
[00:13:38.280 --> 00:13:42.680]  免得你說「是我使亞伯蘭付足」
[00:13:42.680 --> 00:13:43.640]  亞伯拉罕當時說
[00:13:43.640 --> 00:13:45.760]  「你什麼我都不要」
[00:13:45.760 --> 00:13:47.800]  現在亞國也說
[00:13:47.800 --> 00:13:49.760]  「你的東西我什麼都不要
[00:13:49.760 --> 00:13:53.080]  你什麼都不用給我」
[00:13:53.080 --> 00:13:56.760]  似乎有少少像他爺爺那種
[00:13:56.760 --> 00:14:02.680]  「我要依靠神,不依靠你讓我付足」
[00:14:02.680 --> 00:14:06.360]  那種氣勢在這裡
[00:14:06.360 --> 00:14:08.240]  作者究竟怎樣說呢?
[00:14:08.240 --> 00:14:09.520]  我們仔細看下去
[00:14:09.520 --> 00:14:11.080]  他在說什麼要求呢?
[00:14:11.080 --> 00:14:13.480]  「今日我要走遍你的羊群
[00:14:13.480 --> 00:14:17.040]  將綿羊中有頂的、有斑的
[00:14:17.040 --> 00:14:19.680]  和小綿羊中凡是黑色的羊
[00:14:19.680 --> 00:14:22.880]  以及山羊中凡是有斑的、有頂的
[00:14:22.880 --> 00:14:24.520]  都可以從那裡挑出來
[00:14:24.520 --> 00:14:26.240]  作為我的公知
[00:14:26.240 --> 00:14:29.360]  以後你當面去查看我的公知
[00:14:29.360 --> 00:14:30.960]  任何我這裡的山羊
[00:14:30.960 --> 00:14:33.040]  不是有斑、有頂的
[00:14:33.040 --> 00:14:34.720]  小綿羊不是黑色的
[00:14:34.720 --> 00:14:36.400]  就算是我偷的
[00:14:36.400 --> 00:14:40.440]  這樣就可以證明我是正直的」
[00:14:40.440 --> 00:14:43.240]  先不要說他開了什麼盤
[00:14:43.240 --> 00:14:44.080]  他開了一個要求
[00:14:44.080 --> 00:14:47.360]  他說要這個東西去證明我是正直的
[00:14:47.360 --> 00:14:49.640]  但作者沒有告訴我們
[00:14:49.640 --> 00:14:51.080]  究竟他是否正直
[00:14:51.080 --> 00:14:53.160]  但是我們對於經文的詮釋
[00:14:53.160 --> 00:14:54.240]  是很重要的
[00:14:54.240 --> 00:14:58.520]  就是要知道瓦國是否正直
[00:14:58.520 --> 00:14:59.760]  他開了一個什麼盤呢?
[00:14:59.760 --> 00:15:01.880]  就是在羊群裡面你選擇
[00:15:01.880 --> 00:15:05.160]  選擇有斑、有頂的才是我的
[00:15:05.160 --> 00:15:06.400]  不是有斑、有頂的話
[00:15:06.400 --> 00:15:07.440]  如果我拿走的話
[00:15:07.440 --> 00:15:10.080]  這就算是我偷的
[00:15:10.080 --> 00:15:13.040]  拉班說「看吧 照你所做」
[00:15:13.040 --> 00:15:17.480]  當日拉班就將有斑、有頂的山羊
[00:15:17.480 --> 00:15:19.520]  一切有斑、有頂的
[00:15:19.520 --> 00:15:21.080]  有少許白色的沒有山羊
[00:15:21.080 --> 00:15:22.840]  以及小綿羊、中細的、黑色的
[00:15:22.840 --> 00:15:24.280]  都挑出來
[00:15:24.280 --> 00:15:26.080]  交在他兒子的手裡
[00:15:26.080 --> 00:15:28.400]  又指自己和瓦國的羊群
[00:15:28.400 --> 00:15:30.400]  隔三天的路程
[00:15:30.400 --> 00:15:35.240]  瓦國就放拉班其餘的羊
[00:15:35.240 --> 00:15:36.680]  將他們分到很遠
[00:15:36.680 --> 00:15:38.360]  究竟發生什麼事呢?
[00:15:38.360 --> 00:15:40.360]  羊群一般來講
[00:15:40.360 --> 00:15:43.000]  通常是白色的、啡色的、黑色的
[00:15:43.000 --> 00:15:44.240]  淨色的比較多
[00:15:44.240 --> 00:15:45.520]  但也有些有斑、有頂的
[00:15:45.520 --> 00:15:47.560]  相對上是比較少的
[00:15:47.560 --> 00:15:49.080]  現在瓦國就說
[00:15:49.080 --> 00:15:50.600]  在羊群裡面
[00:15:50.600 --> 00:15:53.320]  我養你的羊
[00:15:53.320 --> 00:15:55.520]  生出來有斑、有頂的就是我的
[00:15:55.520 --> 00:15:57.640]  如果是淨色的就是你的
[00:15:57.640 --> 00:15:58.880]  所以拉班說「好」
[00:15:58.880 --> 00:16:00.120]  當他說「好」的時候
[00:16:00.120 --> 00:16:01.560]  他就將有斑、有頂的
[00:16:01.560 --> 00:16:02.960]  全部給他的兒子
[00:16:02.960 --> 00:16:04.320]  離開到很遠
[00:16:04.320 --> 00:16:06.720]  相隔三天的路程
[00:16:06.720 --> 00:16:10.840]  剩下瓦國的就是淨色的羊
[00:16:10.840 --> 00:16:14.200]  你不用讀遺傳學
[00:16:14.200 --> 00:16:16.720]  也知道淨色的羊
[00:16:16.720 --> 00:16:18.200]  即是白色和白色的
[00:16:18.200 --> 00:16:20.440]  生出來通常是白色的
[00:16:20.440 --> 00:16:21.600]  要生出來有斑、有頂的
[00:16:21.600 --> 00:16:23.400]  是很少見的
[00:16:23.400 --> 00:16:24.800]  而拉班還絕情地
[00:16:24.800 --> 00:16:27.560]  將所有斑、有頂的分到很遠
[00:16:27.560 --> 00:16:30.160]  我看你拿了什麼羊出來
[00:16:30.160 --> 00:16:32.720]  如果白色裡面
[00:16:32.720 --> 00:16:34.520]  生了有斑、有頂的
[00:16:34.520 --> 00:16:35.920]  就是瓦國了
[00:16:35.920 --> 00:16:37.920]  如果瓦國是拿著白色的走
[00:16:37.920 --> 00:16:40.240]  一看就知道他是偷的
[00:16:40.240 --> 00:16:44.720]  這個就清清楚楚地分得出來
[00:16:44.720 --> 00:16:46.840]  我讀中學的時候
[00:16:46.840 --> 00:16:47.600]  有一個同學
[00:16:47.600 --> 00:16:49.320]  我們列了一個黑名單
[00:16:49.320 --> 00:16:51.720]  是不會和他吃麥當勞的
[00:16:51.720 --> 00:16:53.360]  我不知道現在的中學生是怎樣
[00:16:53.360 --> 00:16:55.600]  但是我的年代的中學生男生
[00:16:55.600 --> 00:16:58.920]  麥當勞薯條是神聖不可侵犯的
[00:16:58.920 --> 00:17:01.440]  我們吃的時候
[00:17:01.440 --> 00:17:04.480]  通常我一邊吃麵包
[00:17:04.480 --> 00:17:05.360]  一邊吃薯條
[00:17:05.360 --> 00:17:07.080]  或者吃完麵包才吃薯條
[00:17:07.080 --> 00:17:08.280]  但是這個同學
[00:17:08.280 --> 00:17:10.240]  他就是先吃薯條
[00:17:10.240 --> 00:17:12.480]  當他的薯條吃到七七八八的時候
[00:17:12.480 --> 00:17:14.120]  他就將大家的薯條混在一起
[00:17:14.120 --> 00:17:15.520]  一起吃
[00:17:15.520 --> 00:17:17.680]  我說 嘩
[00:17:17.680 --> 00:17:20.280]  這麼無恥的事情都做得出來
[00:17:20.280 --> 00:17:21.080]  但是你全部倒出來
[00:17:21.080 --> 00:17:22.680]  都分不出誰是誰
[00:17:22.680 --> 00:17:24.080]  這樣就很難搞
[00:17:24.080 --> 00:17:26.400]  所以羊如果這樣混在一起
[00:17:26.400 --> 00:17:27.160]  你就混不出來
[00:17:27.160 --> 00:17:29.160]  但是如果說他在吃的是
