
[00:00:00.000 --> 00:00:02.000]  (主席)第一節我們再次低頭祈禱
[00:08:49.000 --> 00:08:52.000]  走到七天之後走七次
[00:08:52.000 --> 00:08:53.000]  然後我說
[00:08:53.000 --> 00:08:54.000]  叫了
[00:08:54.000 --> 00:08:55.000]  shout
[00:08:55.000 --> 00:08:56.000]  叫了
[00:08:56.000 --> 00:08:58.000]  那你們叫
[00:08:58.000 --> 00:09:00.000]  這個吩咐很簡單
[00:09:00.000 --> 00:09:02.000]  是不是
[00:09:02.000 --> 00:09:03.000]  但是你不要忘記
[00:09:03.000 --> 00:09:05.000]  這一班的百姓
[00:09:05.000 --> 00:09:09.000]  是一班常常發怨言的百姓
[00:09:09.000 --> 00:09:11.000]  在曠野那四十年
[00:09:11.000 --> 00:09:13.000]  分分鐘發怨言
[00:09:13.000 --> 00:09:15.000]  沒有水喝就發怨言
[00:09:15.000 --> 00:09:18.000]  沒有鵪鶉吃就發怨言
[00:09:18.000 --> 00:09:20.000]  是不是
[00:09:20.000 --> 00:09:22.000]  原來鵪鶉挺好吃的
[00:09:22.000 --> 00:09:24.000]  我以前去加拿大
[00:09:24.000 --> 00:09:25.000]  有人請我吃鵪鶉
[00:09:25.000 --> 00:09:27.000]  他沒有魚餃吃就吃鵪鶉
[00:09:27.000 --> 00:09:35.000]  你說叫他們跟約書雅圍繞一個城
[00:09:35.000 --> 00:09:36.000]  走一天
[00:09:36.000 --> 00:09:37.000]  算了
[00:09:37.000 --> 00:09:38.000]  活該
[00:09:38.000 --> 00:09:39.000]  走第二天
[00:09:39.000 --> 00:09:41.000]  我想其中只有一個人
[00:09:41.000 --> 00:09:43.000]  他說什麼這麼無聊
[00:09:43.000 --> 00:09:44.000]  約書雅
[00:09:44.000 --> 00:09:46.000]  找些辦法好不好
[00:09:46.000 --> 00:09:47.000]  你走到第六天
[00:09:47.000 --> 00:09:48.000]  還是這樣走
[00:09:48.000 --> 00:09:50.000]  一聲不響
[00:09:50.000 --> 00:09:52.000]  你忍不忍得住
[00:09:52.000 --> 00:09:54.000]  香港現在很多人忍不住
[00:09:54.000 --> 00:09:57.000]  是不是
[00:09:57.000 --> 00:09:58.000]  那一刻
[00:09:58.000 --> 00:10:00.000]  立法局通過一些東西的時候
[00:10:00.000 --> 00:10:02.000]  多少人忍不住
[00:10:02.000 --> 00:10:03.000]  是不是
[00:10:03.000 --> 00:10:07.000]  甚至基督徒都在Facebook上面說髒話
[00:10:07.000 --> 00:10:10.000]  基督徒
[00:10:10.000 --> 00:10:12.000]  小心
[00:10:12.000 --> 00:10:13.000]  污穢的言語
[00:10:13.000 --> 00:10:16.000]  一句也不可以出口
[00:10:16.000 --> 00:10:17.000]  你說我不出口
[00:10:17.000 --> 00:10:23.000]  我出Facebook行不行
[00:10:23.000 --> 00:10:24.000]  你行不行
[00:10:24.000 --> 00:10:28.000]  你試試做
[00:10:28.000 --> 00:10:30.000]  弟兄姊妹
[00:10:30.000 --> 00:10:32.000]  當約書雅吩咐他們
[00:10:32.000 --> 00:10:35.000]  一句也不可以出口的時候
[00:10:35.000 --> 00:10:44.000]  這班以色列人當時真的完全的聽話
[00:10:44.000 --> 00:10:45.000]  所以
[00:10:45.000 --> 00:10:47.000]  到最後呼喊的時候
[00:10:47.000 --> 00:10:49.000]  那個震撼力
[00:10:49.000 --> 00:10:50.000]  是因為
[00:10:50.000 --> 00:10:52.000]  不是他們厲害
[00:10:52.000 --> 00:10:54.000]  而是上帝因了這個約
[00:10:54.000 --> 00:10:56.000]  跟他們說了要進行
[00:10:56.000 --> 00:11:01.000]  於是那個震撼力出現
[00:11:01.000 --> 00:11:02.000]  整個城牆
[00:11:02.000 --> 00:11:05.000]  是不攻自下
[00:11:05.000 --> 00:11:07.000]  所以耶利哥城的勝
[00:11:07.000 --> 00:11:11.000]  得勝是因為有約在先
[00:11:11.000 --> 00:11:12.000]  這個有約的時候
[00:11:12.000 --> 00:11:15.000]  就是約書雅的第六章十六到十九節
[00:11:15.000 --> 00:11:17.000]  到第七次祭司摧國的時候
[00:11:17.000 --> 00:11:20.000]  約書雅吩咐百姓說呼喊吧
[00:11:20.000 --> 00:11:23.000]  真是好聽話
[00:11:23.000 --> 00:11:28.000]  因為耶和華已經把城交給你們了
[00:11:28.000 --> 00:11:32.000]  這城和其中所有的在耶和華面前
[00:11:32.000 --> 00:11:39.000]  都要毀滅
[00:11:39.000 --> 00:11:43.000]  因為只有妓女拉克和她所有的可以存活
[00:11:43.000 --> 00:11:46.000]  因為她隱藏了我們所打發的使者
[00:11:46.000 --> 00:11:47.000]  第十八節
[00:11:47.000 --> 00:11:51.000]  至於你們務要謹慎
[00:11:51.000 --> 00:11:56.000]  不可取那當滅的物
[00:11:56.000 --> 00:11:58.000]  你讀聖經
[00:11:58.000 --> 00:12:00.000]  我都讀了
[00:12:00.000 --> 00:12:01.000]  當滅的物
[00:12:01.000 --> 00:12:03.000]  那些東西全部都是燒毀的
[00:12:03.000 --> 00:12:04.000]  那燒毀就燒毀了
[00:12:04.000 --> 00:12:06.000]  我不拿而已
[00:12:06.000 --> 00:12:10.000]  如果那些東西要去垃圾堆填區
[00:12:10.000 --> 00:12:13.000]  那你拿一件行不行
[00:12:13.000 --> 00:12:15.000]  有什麼問題
[00:12:15.000 --> 00:12:17.000]  反正都燒毀了
[00:12:17.000 --> 00:12:20.000]  那不拿就浪費了
[00:12:20.000 --> 00:12:26.000]  你們好像沒丟過東西
[00:12:26.000 --> 00:12:29.000]  如果照字面是這樣說的
[00:12:29.000 --> 00:12:31.000]  不可取那當滅的物
[00:12:31.000 --> 00:12:33.000]  恐怕你們取了那當滅的物
[00:12:33.000 --> 00:12:36.000]  就連累了你的全形
[00:12:36.000 --> 00:12:41.000]  使全形受咒咒
[00:12:41.000 --> 00:12:43.000]  第十九節再這樣說
[00:12:43.000 --> 00:12:46.000]  唯有金子銀子和銅鐵的器皿
[00:12:46.000 --> 00:12:49.000]  都要歸耶和華為聖
[00:12:49.000 --> 00:12:52.000]  必入耶和華的腹中
[00:12:52.000 --> 00:12:55.000]  如果那些火燒不爛的金銀
[00:12:55.000 --> 00:12:58.000]  全部是耶華所有
[00:12:58.000 --> 00:12:59.000]  不是國庫
[00:12:59.000 --> 00:13:01.000]  歸聖殿
[00:13:01.000 --> 00:13:03.000]  或者叫會幕裡面
[00:13:03.000 --> 00:13:05.000]  很清楚很簡單
[00:13:05.000 --> 00:13:06.000]  你打得贏
[00:13:06.000 --> 00:13:09.000]  第一你不要出聲
[00:13:09.000 --> 00:13:10.000]  就照著做
[00:13:10.000 --> 00:13:11.000]  第二
[00:13:11.000 --> 00:13:14.000]  聖禮品全部屬於耶和華
[00:13:14.000 --> 00:13:17.000]  合不合理
[00:13:17.000 --> 00:13:19.000]  聖經讀這個時候
[00:13:19.000 --> 00:13:20.000]  你會覺得
[00:13:20.000 --> 00:13:23.000]  什麼耶和華好像跟軍計較
[00:13:23.000 --> 00:13:25.000]  所有財物都是他的
[00:13:25.000 --> 00:13:26.000]  其實如果你留意一下
[00:13:26.000 --> 00:13:28.000]  到打完艾城之後
[00:13:28.000 --> 00:13:29.000]  艾城的戰利品
[00:13:29.000 --> 00:13:33.000]  以色列人可以分的
[00:13:33.000 --> 00:13:35.000]  上帝不是跟他斤斤有財物
[00:13:35.000 --> 00:13:36.000]  只是說這些東西
[00:13:36.000 --> 00:13:39.000]  全部應該屬於神的
[00:13:39.000 --> 00:13:43.000]  所以在艾城這個失利的主因
[00:13:43.000 --> 00:13:47.000]  其實不是在於他們輕敵
[00:13:47.000 --> 00:13:49.000]  二千人三千人搞定
[00:13:49.000 --> 00:13:50.000]  不是
[00:13:50.000 --> 00:13:53.000]  主因是約書亞記第七章第一節所說的
[00:13:53.000 --> 00:13:59.000]  以色列人在當滅的物上犯了罪
[00:13:59.000 --> 00:14:00.000]  所以我們今天和大家說
[00:14:00.000 --> 00:14:02.000]  當滅的物
[00:14:02.000 --> 00:14:04.000]  因為猶太支派中
[00:14:04.000 --> 00:14:06.000]  謝拉的子孫
[00:14:06.000 --> 00:14:08.000]  撒底的孫子
[00:14:08.000 --> 00:14:10.000]  加米的兒子亞干
[00:14:10.000 --> 00:14:12.000]  取了當滅的物
[00:14:12.000 --> 00:14:15.000]  耶和華的怒氣就向以色列人發作
[00:14:15.000 --> 00:14:17.000]  所以他這場戰爭
[00:14:17.000 --> 00:14:19.000]  不是只是掉以輕心
[00:14:19.000 --> 00:14:21.000]  掉以輕心是一個問題
[00:14:21.000 --> 00:14:23.000]  不過不是主因
[00:14:23.000 --> 00:14:24.000]  各位姐妹
[00:14:24.000 --> 00:14:26.000]  我不知道大家知不知道什麼是掉以輕心
[00:14:26.000 --> 00:14:27.000]  是不是
[00:14:27.000 --> 00:14:29.000]  你試一下過馬路
[00:14:29.000 --> 00:14:31.000]  做低頭族
[00:14:31.000 --> 00:14:33.000]  過馬路
[00:14:33.000 --> 00:14:34.000]  什麼叫做低頭族
[00:14:34.000 --> 00:14:35.000]  看啊
[00:14:35.000 --> 00:14:36.000]  你被車撞到
[00:14:36.000 --> 00:14:39.000]  你不要說上帝不保護你
[00:14:39.000 --> 00:14:40.000]  是不是
[00:14:40.000 --> 00:14:42.000]  你很累
[00:14:42.000 --> 00:14:43.000]  就不要開車
[00:14:43.000 --> 00:14:44.000]  我很累開車
[00:14:44.000 --> 00:14:46.000]  就撞到
[00:14:46.000 --> 00:14:48.000]  這些是掉以輕心
[00:14:48.000 --> 00:14:50.000]  我自己自己
[00:14:50.000 --> 00:14:52.000]  還以為自己行得起
[00:14:52.000 --> 00:14:53.000]  是不是
[00:14:53.000 --> 00:14:56.000]  但發覺很多東西我們是不知道的
[00:14:56.000 --> 00:14:58.000]  但這個掉以輕心之前有些東西
[00:14:58.000 --> 00:15:00.000]  是什麼呢
[00:15:00.000 --> 00:15:02.000]  約書亞記
[00:15:02.000 --> 00:15:05.000]  第七章第二第三節
[00:15:05.000 --> 00:15:08.000]  這個是說到他們掉以輕心的問題
[00:15:08.000 --> 00:15:10.000]  我想我略過不說
[00:15:10.000 --> 00:15:12.000]  因為這個剛才已經提了
[00:15:12.000 --> 00:15:14.000]  那麼約書亞記的禱告裡面
[00:15:14.000 --> 00:15:16.000]  在第七章第九第八節
[00:15:16.000 --> 00:15:17.000]  怎麼說呢
[00:15:17.000 --> 00:15:18.000]  他說主啊
[00:15:18.000 --> 00:15:20.000]  以色列人在仇敵面前轉背淘寶
[00:15:20.000 --> 00:15:22.000]  我還有什麼話可說呢
[00:15:22.000 --> 00:15:24.000]  艱難人和者
[00:15:24.000 --> 00:15:25.000]  地一世的居民聽見了
[00:15:25.000 --> 00:15:26.000]  就必圍困我們
[00:15:26.000 --> 00:15:28.000]  將我們的名從地上除滅
[00:15:28.000 --> 00:15:30.000]  因為你為你的大名
[00:15:30.000 --> 00:15:31.000]  要怎麼行呢
[00:15:31.000 --> 00:15:33.000]  仍然他掛念是
[00:15:33.000 --> 00:15:35.000]  主啊你的名怎麼做
[00:15:35.000 --> 00:15:37.000]  不是我的名怎麼做
[00:15:37.000 --> 00:15:39.000]  所以他這麼真摯的禱告
[00:15:39.000 --> 00:15:43.000]  神就將主因告訴他
[00:15:43.000 --> 00:15:45.000]  很多時候我們遇到事情的時候
[00:15:45.000 --> 00:15:47.000]  我們看到表面
[00:15:47.000 --> 00:15:49.000]  但真摯的原因在哪裡
[00:15:49.000 --> 00:15:51.000]  除非你安靜回到神的面前
[00:15:51.000 --> 00:15:53.000]  如果不是你不知道主因在哪裡
[00:15:53.000 --> 00:15:55.000]  你還以為掉以輕心
[00:15:55.000 --> 00:15:56.000]  不如派多些人打
[00:15:56.000 --> 00:15:57.000]  但問題是不解決
[00:15:57.000 --> 00:15:58.000]  不行的
[00:15:58.000 --> 00:16:00.000]  所以約書亞記第七章第十到十三節
[00:16:00.000 --> 00:16:03.000]  耶和華就吩咐約書亞這樣說
[00:16:03.000 --> 00:16:04.000]  起來
[00:16:04.000 --> 00:16:05.000]  不要怕他們
[00:16:05.000 --> 00:16:07.000]  以色列人犯了罪
[00:16:07.000 --> 00:16:10.000]  違背了我所吩咐的約
[00:16:10.000 --> 00:16:12.000]  採取當面的之物
[00:16:12.000 --> 00:16:13.000]  接著下面說
[00:16:13.000 --> 00:16:15.000]  偷竊詭詐
[00:16:15.000 --> 00:16:18.000]  又將這些毀滅的物
[00:16:18.000 --> 00:16:20.000]  放在自己的家具裡
[00:16:20.000 --> 00:16:23.000]  就是將應該歸於神的東西
[00:16:23.000 --> 00:16:25.000]  和自己的東西
[00:16:25.000 --> 00:16:26.000]  混為一體
[00:16:26.000 --> 00:16:28.000]  這一種
[00:16:28.000 --> 00:16:32.000]  你可以說是一種混淆視聽也好
[00:16:32.000 --> 00:16:34.000]  魚目混珠也好
[00:16:34.000 --> 00:16:37.000]  其實在我們生活中很多時候都一樣
[00:16:37.000 --> 00:16:39.000]  耶穌基督被問到
[00:16:39.000 --> 00:16:41.000]  那個錢幣應該給誰的時候
[00:16:41.000 --> 00:16:43.000]  他說該殺的歸殺
[00:16:43.000 --> 00:16:44.000]  該殺的歸殺
[00:16:44.000 --> 00:16:45.000]  神的物歸神
[00:16:45.000 --> 00:16:47.000]  很清楚的
[00:16:47.000 --> 00:16:49.000]  我們每一個神的兒女
[00:16:49.000 --> 00:16:50.000]  是很清楚知道
[00:16:50.000 --> 00:16:52.000]  什麼是屬於神
[00:16:52.000 --> 00:16:53.000]  什麼是神賜給我們
[00:16:53.000 --> 00:16:56.000]  給我們管理的使用
[00:16:56.000 --> 00:16:58.000]  很清楚
[00:16:58.000 --> 00:16:59.000]  這個不好
[00:16:59.000 --> 00:17:00.000]  單單只是錢
[00:17:00.000 --> 00:17:02.000]  包括你的時間
[00:17:02.000 --> 00:17:03.000]  你的精神
[00:17:03.000 --> 00:17:05.000]  你的體力
[00:17:05.000 --> 00:17:06.000]  你的智慧
[00:17:06.000 --> 00:17:08.000]  你的學問
[00:17:08.000 --> 00:17:10.000]  除非你覺得
[00:17:10.000 --> 00:17:11.000]  這一切所有
[00:17:11.000 --> 00:17:14.000]  都是我用我的努力爭取回來的
[00:17:14.000 --> 00:17:15.000]  這是我的
[00:17:15.000 --> 00:17:18.000]  所以我可以說是
[00:17:18.000 --> 00:17:20.000]  你可以這樣說
[00:17:20.000 --> 00:17:21.000]  是不是
[00:17:21.000 --> 00:17:24.000]  有沒有世界上的人這樣說
[00:17:24.000 --> 00:17:25.000]  多的是
[00:17:25.000 --> 00:17:27.000]  有沒有基督徒這樣說
[00:17:27.000 --> 00:17:29.000]  有沒有
[00:17:29.000 --> 00:17:32.000]  不答我
[00:17:32.000 --> 00:17:36.000]  沒有
[00:17:36.000 --> 00:17:38.000]  這個時間是我的
[00:17:38.000 --> 00:17:41.000]  這個你給到我的
[00:17:41.000 --> 00:17:42.000]  但當你每一次
[00:17:42.000 --> 00:17:43.000]  有些事做完之後
[00:17:43.000 --> 00:17:44.000]  我們有沒有說
[00:17:44.000 --> 00:17:47.000]  這個是神的呢
[00:17:47.000 --> 00:17:48.000]  所以
[00:17:48.000 --> 00:17:51.000]  當約書亞被吩咐說
[00:17:51.000 --> 00:17:54.000]  違背了我所吩咐的約
[00:17:54.000 --> 00:17:56.000]  取得當滅之物
[00:17:56.000 --> 00:17:58.000]  又偷竊又詭詐
[00:17:58.000 --> 00:18:00.000]  又把當滅的物放在家具裡的時候
[00:18:00.000 --> 00:18:04.000]  是我們很多時候生活上的寫照
[00:18:04.000 --> 00:18:08.000]  我們沒有將神應該得的榮耀
[00:18:08.000 --> 00:18:14.000]  傳歸我們的主
[00:18:14.000 --> 00:18:17.000]  如果當我們
[00:18:17.000 --> 00:18:19.000]  做一些工作
[00:18:19.000 --> 00:18:22.000]  稍微有一些成功
[00:18:22.000 --> 00:18:24.000]  稍微有一些的
[00:18:24.000 --> 00:18:27.000]  光彩的時候
[00:18:27.000 --> 00:18:30.000]  你是不是很期待
[00:18:30.000 --> 00:18:31.000]  人會說
[00:18:31.000 --> 00:18:34.000]  你真的厲害
[00:18:34.000 --> 00:18:36.000]  如果人家不說這句話
[00:18:36.000 --> 00:18:43.000]  你覺得人家有眼不識泰山
[00:18:43.000 --> 00:18:47.000]  是不是
