
[00:00:00.000 --> 00:00:03.840]  上周我有提到我們信徒是孤島
[00:06:12.160 --> 00:06:17.080]  趁著最多人聚集的時間去宣講
[00:06:17.080 --> 00:06:20.600]  見證耶穌基督這位救主
[00:06:20.600 --> 00:06:23.920]  所以早期教會是很著重傳福音
[00:06:23.920 --> 00:06:26.000]  很著重見證耶穌
[00:06:26.000 --> 00:06:27.520]  是很熱切
[00:06:27.520 --> 00:06:32.840]  他們想進入聖殿的時候經過一個地方叫做「美門」
[00:06:32.840 --> 00:06:36.320]  「美門」這個字是美麗的意思
[00:06:36.320 --> 00:06:39.400]  很漂亮、很可愛、很怡人
[00:06:40.600 --> 00:06:43.440]  約瑟夫的說法就是
[00:06:43.440 --> 00:06:46.600]  原來聖殿裏面的大殿有十道門
[00:06:46.600 --> 00:06:51.680]  第九道門就是用金銅銀所造的
[00:06:51.680 --> 00:06:57.720]  而第十道門用一種叫做哥林多銅所造的
[00:06:57.720 --> 00:07:01.760]  他說比金銀更加珍貴、更加寶貴
[00:07:01.760 --> 00:07:06.880]  所以這一道門是非常美麗、美觀、非常漂亮
[00:07:06.880 --> 00:07:10.120]  在聖殿大殿的北邊的這道門
[00:07:10.640 --> 00:07:13.280]  大部分的聖經學者都認同這個說法
[00:07:13.280 --> 00:07:16.680]  這道美門就是聖殿北邊的那道門口
[00:07:16.680 --> 00:07:22.000]  當彼得約翰想經過美門想進入聖殿的時候
[00:07:22.000 --> 00:07:24.000]  他遇到一個乞丐
[00:07:24.000 --> 00:07:28.360]  這個乞丐我相信也是衣衫藍柳被人抬來的
[00:07:28.360 --> 00:07:31.000]  放在這麼漂亮的門口那裏
[00:07:31.000 --> 00:07:34.600]  為何每一道門都不放這道門呢?
[00:07:34.600 --> 00:07:38.640]  我想是一個很強烈的對比
[00:07:39.240 --> 00:07:43.280]  我前幾天星期四去中環參加一個職場的聚會
[00:07:43.280 --> 00:07:47.680]  我由港鐵站、中環站去到交易廣場
[00:07:47.680 --> 00:07:48.920]  中間有一道天橋
[00:07:48.920 --> 00:07:51.760]  我經過那道短短的天橋
[00:07:51.760 --> 00:07:54.280]  有三個乞丐在那裏行乞
[00:07:54.280 --> 00:07:59.000]  他們的衣著、他們的裝扮
[00:07:59.000 --> 00:08:02.880]  和衣著光鮮的中環人是很強烈的對比
[00:08:02.880 --> 00:08:05.120]  所以你在那些地方行乞
[00:08:05.120 --> 00:08:08.680]  一來那些人可能會比較有錢一點
[00:08:09.040 --> 00:08:12.080]  二來他們更加顯得自己可憐
[00:08:12.080 --> 00:08:15.400]  所以將這個人放在尾門
[00:08:15.400 --> 00:08:17.200]  這麼強烈的對比
[00:08:17.200 --> 00:08:19.200]  這個人更加可憐
[00:08:19.200 --> 00:08:21.480]  他更加容易去求乞
[00:08:21.480 --> 00:08:26.400]  而這個人他天生是瘸的
[00:08:26.400 --> 00:08:28.120]  如果你看後一點
[00:08:28.120 --> 00:08:30.680]  去到第四章的二十二節
[00:08:30.680 --> 00:08:32.680]  你看到這個人是四十多歲
[00:08:32.680 --> 00:08:35.120]  他瘸了四十多年
[00:08:35.120 --> 00:08:38.280]  他在母腹裏面天生就是瘸的
[00:08:39.920 --> 00:08:42.280]  沒有人可以幫他
[00:08:42.280 --> 00:08:43.280]  那些人怎樣幫他呢?
[00:08:43.280 --> 00:08:46.080]  就是抬他來到聖殿裏面
[00:08:46.080 --> 00:08:49.120]  去祈求進出聖殿的人
[00:08:49.120 --> 00:08:51.120]  去施捨、去周祭
[00:08:51.120 --> 00:08:54.440]  但我們知道一個瘸了的人
[00:08:54.440 --> 00:08:56.640]  根據《利未記》第二十一章
[00:08:56.640 --> 00:08:58.800]  他們不能夠獻祭
[00:08:58.800 --> 00:09:00.480]  瘸腿不能夠獻祭
[00:09:00.480 --> 00:09:02.720]  瘸腿不能夠接近祭壇
[00:09:02.720 --> 00:09:05.840]  所以這個人在聖殿的門口
[00:09:05.840 --> 00:09:06.840]  他不能進去
[00:09:07.560 --> 00:09:10.920]  他永遠只能在聖殿門口去求人施捨
[00:09:10.920 --> 00:09:15.560]  這個人他最大的問題是甚麼呢?
[00:09:15.560 --> 00:09:17.960]  是不能夠去親近神
[00:09:17.960 --> 00:09:21.360]  不能夠進入聖殿去敬拜神
[00:09:21.360 --> 00:09:23.600]  這是這個人真正的需要
[00:09:23.600 --> 00:09:28.760]  但這個人見到進出聖殿的人
[00:09:28.760 --> 00:09:30.880]  包括彼得·約翰
[00:09:30.880 --> 00:09:32.880]  他就求他們施捨
[00:09:32.880 --> 00:09:36.360]  他重複不斷去求人施捨
[00:09:37.240 --> 00:09:38.480]  這個人他覺得
[00:09:38.480 --> 00:09:40.000]  我的需要就是錢
[00:09:40.000 --> 00:09:42.520]  我需要就是兩餐溫飽
[00:09:42.520 --> 00:09:43.960]  他覺得的需要
[00:09:43.960 --> 00:09:47.800]  但他真正的需要就是跟神分開了
[00:09:47.800 --> 00:09:50.280]  他不能夠進入聖殿裏面
[00:09:50.280 --> 00:09:53.280]  去敬拜、讚美、獻祭
[00:09:53.280 --> 00:09:56.080]  請問我們回教會
[00:09:56.080 --> 00:09:59.000]  我們有很多的需要
[00:09:59.000 --> 00:10:00.800]  很想被滿足
[00:10:00.800 --> 00:10:03.880]  我們很多時候有我們覺得的需要
[00:10:03.880 --> 00:10:05.960]  我覺得我的小朋友
[00:10:05.960 --> 00:10:08.360]  需要有一個好的兒童主教學
[00:10:08.360 --> 00:10:10.360]  所以我回這間教會
[00:10:10.360 --> 00:10:13.040]  因為它有好的兒童侍工
[00:10:13.040 --> 00:10:15.080]  我覺得
[00:10:15.080 --> 00:10:17.120]  我想有朋友
[00:10:17.120 --> 00:10:18.960]  我想有朋友
[00:10:18.960 --> 00:10:20.600]  我回這間教會
[00:10:20.600 --> 00:10:21.880]  這間教會很溫暖
[00:10:21.880 --> 00:10:24.520]  我有很多我覺得的需要
[00:10:24.520 --> 00:10:26.960]  我回到這間教會被滿足
[00:10:26.960 --> 00:10:30.080]  但我們真正的需要是甚麼呢?
[00:10:30.080 --> 00:10:32.360]  我們知不知道我們真正的需要
[00:10:32.360 --> 00:10:34.600]  而回到這間教會
[00:10:35.200 --> 00:10:37.680]  你真正的需要能否得到滿足
[00:10:37.680 --> 00:10:41.800]  如果我們永遠表面的覺得的需要
[00:10:41.800 --> 00:10:44.160]  我認為是人性的期望
[00:10:44.160 --> 00:10:45.600]  在日光之下
[00:10:45.600 --> 00:10:48.000]  你被滿足
[00:10:48.000 --> 00:10:50.440]  而我們真正的需要
[00:10:50.440 --> 00:10:52.040]  而不被滿足
[00:10:52.040 --> 00:10:55.680]  這是否一個豐盛的信仰的人生呢?
[00:10:55.680 --> 00:10:57.680]  神的教會
[00:10:57.680 --> 00:11:00.600]  不是從日光之下去看
[00:11:00.600 --> 00:11:04.960]  希望是從日光之上的角度去看
[00:11:04.960 --> 00:11:06.560]  究竟弟兄姊妹
[00:11:06.560 --> 00:11:09.120]  究竟人回到教會
[00:11:09.120 --> 00:11:12.120]  或者教會出去接觸一些人
[00:11:12.120 --> 00:11:14.120]  他真正的需要是甚麼呢?
[00:11:14.120 --> 00:11:18.280]  我們是否只是滿足於滿足他覺得的需要
[00:11:18.280 --> 00:11:21.040]  或者來教會的人是否滿足於
[00:11:21.040 --> 00:11:22.680]  你覺得的需要被滿足
[00:11:22.680 --> 00:11:25.200]  還是你真正的需要被滿足
[00:11:25.200 --> 00:11:27.680]  弟兄姊妹,這是我們有責任的
[00:11:27.680 --> 00:11:30.160]  弟兄姊妹也有責任
[00:11:30.160 --> 00:11:33.720]  我們要分辨到甚麼是真正的需要
[00:11:33.720 --> 00:11:38.560]  而讓教會的領袖去代表教會
[00:11:38.560 --> 00:11:41.560]  告訴乞兒
[00:11:41.560 --> 00:11:43.560]  你真正的需要不是錢
[00:11:43.560 --> 00:11:45.920]  金銀我都沒有
[00:11:45.920 --> 00:11:47.920]  但我所有的我給你
[00:11:47.920 --> 00:11:49.280]  我給你的不是錢
[00:11:49.280 --> 00:11:50.720]  我給你真正的需要
[00:11:50.720 --> 00:11:51.680]  得到滿足
[00:11:51.680 --> 00:11:55.160]  我們看一看乞兒
[00:11:55.160 --> 00:11:57.680]  他每逢見到人
[00:11:57.680 --> 00:12:00.880]  他每逢人就施捨一個發財錢
[00:12:01.800 --> 00:12:04.160]  他看著每一個進來的人
[00:12:04.160 --> 00:12:07.160]  但這個看見這個字不是定睛看著
[00:12:07.160 --> 00:12:08.960]  其實他看不到彼得約翰
[00:12:08.960 --> 00:12:11.240]  他逢人都叫你施捨
[00:12:11.240 --> 00:12:12.360]  你去給錢
[00:12:12.360 --> 00:12:14.160]  他覺得他需要錢
[00:12:14.160 --> 00:12:18.240]  但彼得約翰就定睛看著這個人
[00:12:18.240 --> 00:12:21.000]  和叫這個人你看著我們
[00:12:21.000 --> 00:12:25.120]  彼得要先捉住這個人的注意力
[00:12:25.120 --> 00:12:26.640]  你看著我們
[00:12:26.640 --> 00:12:28.240]  我們會給你一些東西
[00:12:28.240 --> 00:12:30.240]  但未必是你的期望
[00:12:30.560 --> 00:12:32.160]  不過這是你真正的需要
[00:12:32.160 --> 00:12:34.960]  彼得給了他些什麼呢?
[00:12:34.960 --> 00:12:38.240]  彼得很明顯沒有針對這個人
[00:12:38.240 --> 00:12:40.760]  他覺得的需要去給錢他
[00:12:40.760 --> 00:12:44.000]  彼得說金銀我都沒有
[00:12:44.000 --> 00:12:46.800]  但我將我所有的給你
[00:12:46.800 --> 00:12:48.440]  彼得給了他些什麼呢?
[00:12:48.440 --> 00:12:51.360]  彼得叫他起來
[00:12:51.360 --> 00:12:53.360]  叫他行走
[00:12:53.360 --> 00:12:57.480]  彼得叫他能夠去經歷上帝
[00:12:59.920 --> 00:13:01.800]  彼得是奉耶穌基督的名
[00:13:01.800 --> 00:13:03.400]  叫這個人起來
[00:13:03.400 --> 00:13:05.880]  彼得扶他起來
[00:13:05.880 --> 00:13:08.560]  他的腳和馬骨馬上康復
[00:13:08.560 --> 00:13:12.920]  馬骨即是小腿和腳掌的位置
[00:13:12.920 --> 00:13:15.160]  能夠馬上康復
[00:13:15.160 --> 00:13:19.080]  腳和馬骨這兩個字在原文都是重數
[00:13:19.080 --> 00:13:22.200]  即是他雙腳都馬上康復
[00:13:22.200 --> 00:13:23.600]  是立刻復原
[00:13:23.600 --> 00:13:27.240]  這肯定是一個神蹟
[00:13:27.720 --> 00:13:30.920]  但我們知道在《士堂傳》一開始
[00:13:30.920 --> 00:13:33.520]  看到聖靈降臨是有能力
[00:13:33.520 --> 00:13:36.080]  彼得是奉耶穌基督的名
[00:13:36.080 --> 00:13:37.880]  是主耶穌的能力
[00:13:37.880 --> 00:13:40.440]  叫這個人能夠去起來
[00:13:40.440 --> 00:13:41.800]  能夠得到復原
[00:13:41.800 --> 00:13:45.400]  所以神蹟本身我覺得是不重要的
[00:13:45.400 --> 00:13:47.880]  神的能力彰顯才重要
[00:13:47.880 --> 00:13:49.800]  我們看任何神蹟
[00:13:49.800 --> 00:13:52.560]  不是聚焦於神蹟本身
[00:13:52.560 --> 00:13:56.040]  是神蹟背後上帝能力的彰顯
[00:13:56.040 --> 00:14:00.040]  是神蹟背後那位上帝才是我們的焦點
[00:14:00.040 --> 00:14:02.160]  這個人康復了
[00:14:02.160 --> 00:14:03.640]  他跳起來了
[00:14:03.640 --> 00:14:05.360]  跳這個字是現在式分詞
[00:14:05.360 --> 00:14:07.120]  即是他不停地跳動
[00:14:07.120 --> 00:14:08.560]  他開始行走
[00:14:08.560 --> 00:14:12.480]  然後他進入聖殿讚美神
[00:14:12.480 --> 00:14:14.960]  這個本來不能夠獻祭
[00:14:14.960 --> 00:14:17.240]  不能夠敬拜讚美的人
[00:14:17.240 --> 00:14:18.720]  他經歷神的恩典
[00:14:18.720 --> 00:14:21.720]  現在可以進入聖殿讚美神
[00:14:21.720 --> 00:14:24.240]  他真正的需要被滿足
[00:14:24.640 --> 00:14:26.640]  他真正的需要不是錢
[00:14:26.640 --> 00:14:29.440]  而是能夠經歷上帝
[00:14:29.440 --> 00:14:32.640]  能夠進入聖殿去敬拜讚美
[00:14:32.640 --> 00:14:39.280]  我記起波道神學院前院長楊永尚
[00:14:39.280 --> 00:14:41.760]  他的亡夫Howard Marshall
[00:14:41.760 --> 00:14:43.240]  他說過一句說話
[00:14:43.240 --> 00:14:46.640]  他說:屬靈的救恩在先
[00:14:46.640 --> 00:14:49.520]  物質的幫助在後
[00:14:49.520 --> 00:14:52.960]  這個先後不是說時間的先後
[00:14:53.320 --> 00:14:55.840]  我們不是說你先聽福音
[00:14:55.840 --> 00:14:59.120]  不聽福音我就不幫你
[00:14:59.120 --> 00:15:02.200]  不聽福音我不給你飯
[00:15:02.200 --> 00:15:03.520]  不是這個意思
[00:15:03.520 --> 00:15:05.720]  這個先後是說重要性
[00:15:05.720 --> 00:15:08.920]  我們不要停留在物質的幫助裡面
[00:15:08.920 --> 00:15:12.400]  不要停留在人性期望的需要當中
[00:15:12.400 --> 00:15:14.280]  教會要滿足什麼?
[00:15:14.280 --> 00:15:16.080]  人真正的需要
[00:15:16.080 --> 00:15:20.160]  教會作為上帝在地上的延伸
[00:15:20.160 --> 00:15:22.480]  我們要滿足人真正的需要
[00:15:22.480 --> 00:15:24.080]  就是要經歷神
[00:15:24.080 --> 00:15:26.160]  讓他經歷神
[00:15:26.160 --> 00:15:29.160]  你想想這個乞丐
[00:15:29.160 --> 00:15:33.160]  如果當彼得說金銀我都沒有
[00:15:33.160 --> 00:15:35.080]  這個乞丐馬上站亂戈壁
[00:15:35.080 --> 00:15:36.320]  不如你混吉的
[00:15:36.320 --> 00:15:38.040]  你都不是來幫我的
[00:15:38.040 --> 00:15:39.360]  趕走
[00:15:39.360 --> 00:15:40.440]  我不管彼得、約翰
[00:15:40.440 --> 00:15:42.000]  我找別人去求乞
[00:15:42.000 --> 00:15:47.240]  這個人經歷不到這次上帝奇妙的醫治
[00:15:47.240 --> 00:15:49.640]  他的人生我想不會改變
[00:15:50.520 --> 00:15:52.720]  弟兄姊妹如果我們回教會
[00:15:52.720 --> 00:15:54.680]  帶著我們覺得的需要
[00:15:54.680 --> 00:15:56.360]  我們人性的期望
[00:15:56.360 --> 00:15:59.680]  我回教會是想我的子女
[00:15:59.680 --> 00:16:01.560]  回到一個好的兒童主義學校
[00:16:01.560 --> 00:16:06.320]  我回教會是想講壇有好的訊息
[00:16:06.320 --> 00:16:08.080]  我回了三個月
[00:16:08.080 --> 00:16:12.560]  這間教會的兒童士工一般
[00:16:12.560 --> 00:16:14.680]  這間教會的講壇一般
[00:16:14.680 --> 00:16:16.280]  是我轉另一間教會
[00:16:16.280 --> 00:16:19.960]  好像我上個星期說的那些禽鳥信徒
[00:16:19.960 --> 00:16:21.960]  量禽擇木而棲
[00:16:21.960 --> 00:16:23.840]  不斷轉教會
[00:16:23.840 --> 00:16:25.840]  這間滿足不到我的需要
[00:16:25.840 --> 00:16:27.080]  我就去另一間
[00:16:27.080 --> 00:16:28.880]  這個福不得就下一個福
[00:16:28.880 --> 00:16:30.360]  這個福不得就下一個傳
[00:16:30.360 --> 00:16:31.640]  這個傳不得就下一個傳
[00:16:31.640 --> 00:16:34.360]  總之這間教會滿足到我的期望
[00:16:34.360 --> 00:16:35.680]  我的需要
[00:16:35.680 --> 00:16:39.120]  但如果這樣我們可能會錯失了
[00:16:39.120 --> 00:16:41.720]  我們真正的需要被滿足
[00:16:41.720 --> 00:16:44.800]  我們真正能夠經歷上帝
[00:16:44.800 --> 00:16:49.080]  有一個人叫Bill Wilson
[00:16:49.560 --> 00:16:54.840]  Bill Wilson是紐約一個兒童士工的創辦人
[00:16:54.840 --> 00:16:57.400]  那個士工叫Metro World Child
[00:16:57.400 --> 00:17:02.240]  其實Bill Wilson在1980年創立這個士工
[00:17:02.240 --> 00:17:03.880]  這個士工很大
[00:17:03.880 --> 00:17:08.040]  現在每個星期這個士工是服侍超過15萬個兒童
[00:17:08.040 --> 00:17:10.280]  在全世界各地
[00:17:10.280 --> 00:17:11.840]  不單止在北美洲
[00:17:11.840 --> 00:17:13.360]  在海地
[00:17:13.360 --> 00:17:14.160]  在南非
[00:17:14.160 --> 00:17:14.960]  在肯瓦
[00:17:14.960 --> 00:17:15.880]  在菲律賓
[00:17:15.880 --> 00:17:16.440]  在印度
[00:17:16.440 --> 00:17:17.240]  在印尼
[00:17:17.240 --> 00:17:18.560]  都有士工
[00:17:19.560 --> 00:17:22.000]  為什麼Bill Wilson要創立這個士工
[00:17:22.000 --> 00:17:24.360]  是服侍一些在大城市裏面
[00:17:24.360 --> 00:17:26.160]  一些被忽略的兒童
[00:17:26.160 --> 00:17:29.160]  原來Bill Wilson在12歲那年
[00:17:29.160 --> 00:17:31.480]  他媽媽就帶他去街道
[00:17:31.480 --> 00:17:32.400]  在紐約
[00:17:32.400 --> 00:17:35.000]  去到街角他媽媽叫
[00:17:35.000 --> 00:17:36.440]  「阿Bill你坐在這裏」
[00:17:36.440 --> 00:17:38.400]  「我會回來找你」
[00:17:38.400 --> 00:17:41.520]  結果他媽媽就一去不返
[00:17:41.520 --> 00:17:44.760]  阿Bill就在這裏坐了三天三夜
[00:17:44.760 --> 00:17:46.160]  他等他媽媽
[00:17:46.160 --> 00:17:47.960]  他媽媽沒有回來
[00:17:48.840 --> 00:17:51.560]  有一個教會的弟兄就經過
[00:17:51.560 --> 00:17:54.400]  見到這個很可憐的小孩子
[00:17:54.400 --> 00:17:55.440]  在街角
[00:17:55.440 --> 00:17:57.640]  他不是給錢他
[00:17:57.640 --> 00:18:00.000]  正常我們見到這個人
[00:18:00.000 --> 00:18:01.960]  他最需要的就是錢
[00:18:01.960 --> 00:18:03.360]  或者一餐飯
[00:18:03.360 --> 00:18:04.880]  或者兩個麵包
[00:18:04.880 --> 00:18:08.360]  但這個人見到的是一個被遺棄的孩子
[00:18:08.360 --> 00:18:10.040]  金銀他就沒有了
[00:18:10.040 --> 00:18:11.840]  但是他給他經歷上帝
[00:18:11.840 --> 00:18:13.880]  他帶了阿Bill回家
[00:18:13.880 --> 00:18:15.000]  給他飯吃
[00:18:15.000 --> 00:18:16.480]  然後給錢
[00:18:17.000 --> 00:18:19.160]  送了阿Bill去一個兒童的福音營
[00:18:19.160 --> 00:18:21.720]  在這個福音營裏面
[00:18:21.720 --> 00:18:23.480]  牧師傳福音講到
[00:18:23.480 --> 00:18:26.080]  誰想信耶穌
[00:18:26.080 --> 00:18:27.520]  接受耶穌基督的
[00:18:27.520 --> 00:18:29.080]  走到前面
[00:18:29.080 --> 00:18:31.560]  其實阿Bill就不是很清楚
[00:18:31.560 --> 00:18:33.640]  不過他覺得他自己需要
[00:18:33.640 --> 00:18:35.200]  他需要耶穌
[00:18:35.200 --> 00:18:36.440]  他就在那天
[00:18:36.440 --> 00:18:37.920]  他接受耶穌基督
[00:18:37.920 --> 00:18:39.680]  成為他個人的救主
[00:18:39.680 --> 00:18:42.920]  然後他的一生就跟從耶穌基督
[00:18:42.920 --> 00:18:44.440]  在1980年
[00:18:44.600 --> 00:18:47.800]  他創立了這個Metro World Child這個士工
[00:18:47.800 --> 00:18:50.920]  服侍很多跟他有類似的經歷
[00:18:50.920 --> 00:18:53.360]  很多有需要的小孩子
[00:18:53.360 --> 00:18:57.560]  如果當日這個教會的弟兄
[00:18:57.560 --> 00:19:01.040]  去到阿Bill的身邊
[00:19:01.040 --> 00:19:03.280]  我給你三元美金
[00:19:03.280 --> 00:19:07.240]  我想今天未必有這個士工
[00:19:07.240 --> 00:19:10.040]  或者阿Bill的人生未必有這個經歷
[00:19:10.040 --> 00:19:12.080]  而這個弟兄
