
[00:00:00.000 --> 00:00:02.000]  剛剛讀的經文其中一節
[00:03:40.000 --> 00:03:42.000]  是說我們裡面的人
[00:03:42.000 --> 00:03:44.000]  包括我們的思想
[00:03:44.000 --> 00:03:45.000]  我們的意志
[00:03:45.000 --> 00:03:46.000]  我們的感情
[00:03:46.000 --> 00:03:47.000]  我們的良知
[00:03:47.000 --> 00:03:50.000]  無論在舊約聖經還是新約聖經
[00:03:50.000 --> 00:03:52.000]  心是在說全人
[00:03:52.000 --> 00:03:55.000]  是在說我們裡面的思想
[00:03:55.000 --> 00:03:56.000]  我們的意志
[00:03:56.000 --> 00:03:57.000]  我們的情感
[00:03:57.000 --> 00:03:58.000]  我們的良知
[00:03:58.000 --> 00:04:00.000]  在今天這個社會
[00:04:00.000 --> 00:04:03.000]  如果我們不是好好保護我們這個心
[00:04:03.000 --> 00:04:05.000]  就是我們裡面的思想
[00:04:05.000 --> 00:04:06.000]  意志
[00:04:06.000 --> 00:04:07.000]  情感
[00:04:07.000 --> 00:04:08.000]  良知
[00:04:08.000 --> 00:04:10.000]  走向滅亡的
[00:04:10.000 --> 00:04:12.000]  不僅僅是個人
[00:04:12.000 --> 00:04:13.000]  而是家庭
[00:04:13.000 --> 00:04:15.000]  甚至是整個社會
[00:04:15.000 --> 00:04:18.000]  作者在《針研四章》23節說
[00:04:18.000 --> 00:04:20.000]  要切切保護你的心
[00:04:20.000 --> 00:04:21.000]  或者護衛你的心
[00:04:21.000 --> 00:04:23.000]  保守的意思是護衛
[00:04:23.000 --> 00:04:24.000]  聖歌是保守一切
[00:04:24.000 --> 00:04:28.000]  聖歌的意思是保護你的心
[00:04:28.000 --> 00:04:29.000]  護衛你的心
[00:04:29.000 --> 00:04:31.000]  比起保護你的地位
[00:04:31.000 --> 00:04:32.000]  保護你的財富
[00:04:32.000 --> 00:04:34.000]  保護你的面子
[00:04:34.000 --> 00:04:35.000]  更加重要
[00:04:35.000 --> 00:04:36.000]  有很多人覺得
[00:04:36.000 --> 00:04:39.000]  身份、地位、財富、面子很重要
[00:04:39.000 --> 00:04:41.000]  所以死都要撐住
[00:04:41.000 --> 00:04:43.000]  但原來
[00:04:43.000 --> 00:04:45.000]  我們的裡面
[00:04:45.000 --> 00:04:46.000]  我們的心思
[00:04:46.000 --> 00:04:48.000]  我們的意念
[00:04:48.000 --> 00:04:49.000]  我們的情感
[00:04:49.000 --> 00:04:50.000]  我們的良知
[00:04:50.000 --> 00:04:52.000]  那是更重要
[00:04:52.000 --> 00:04:55.000]  因為它是生命的源頭
[00:04:55.000 --> 00:04:56.000]  是我們每一個人
[00:04:56.000 --> 00:04:59.000]  怎樣去選擇我們的行為
[00:04:59.000 --> 00:05:01.000]  選擇我們的行動
[00:05:01.000 --> 00:05:03.000]  一個重要的根源
[00:05:03.000 --> 00:05:06.000]  如果我們將心護衛得好
[00:05:06.000 --> 00:05:10.000]  我們走出來的、做出來的、說出來的
[00:05:10.000 --> 00:05:13.000]  是帶來別人的益處
[00:05:13.000 --> 00:05:14.000]  這是生命的泉源
[00:05:14.000 --> 00:05:15.000]  護衛得不好
[00:05:15.000 --> 00:05:16.000]  我們流出來的
[00:05:16.000 --> 00:05:19.000]  很可能是死水
[00:05:19.000 --> 00:05:22.000]  帶給別人的傷害
[00:05:22.000 --> 00:05:23.000]  總之我們不知道
[00:05:23.000 --> 00:05:24.000]  你在日常生活裡面
[00:05:24.000 --> 00:05:27.000]  有沒有注意你的心
[00:05:27.000 --> 00:05:30.000]  不是肉體的心
[00:05:30.000 --> 00:05:31.000]  是我們內在
[00:05:31.000 --> 00:05:33.000]  有沒有護衛它
[00:05:33.000 --> 00:05:35.000]  保護我們的思想
[00:05:35.000 --> 00:05:36.000]  我們的意志
[00:05:36.000 --> 00:05:37.000]  我們的情感
[00:05:37.000 --> 00:05:39.000]  我們的良知
[00:05:39.000 --> 00:05:41.000]  人可以怎樣保護
[00:05:41.000 --> 00:05:43.000]  我們裡面這個人
[00:05:43.000 --> 00:05:44.000]  或者這個心
[00:05:44.000 --> 00:05:47.000]  就是我們的思想、意志、情感、良知
[00:05:47.000 --> 00:05:49.000]  《針研》第四章
[00:05:49.000 --> 00:05:50.000]  24至27節
[00:05:50.000 --> 00:05:52.000]  夏文希繼續告訴我們
[00:05:52.000 --> 00:05:54.000]  原來我們怎樣保護這個心
[00:05:54.000 --> 00:05:57.000]  關鍵在於我們每一天所接觸的東西
[00:05:57.000 --> 00:05:58.000]  我們說什麼
[00:05:58.000 --> 00:05:59.000]  我們看什麼
[00:05:59.000 --> 00:06:00.000]  我們做什麼
[00:06:00.000 --> 00:06:02.000]  因為我們每一天說的東西
[00:06:02.000 --> 00:06:03.000]  看的東西
[00:06:03.000 --> 00:06:04.000]  做的東西
[00:06:04.000 --> 00:06:08.000]  輸入在我們的內心裡面
[00:06:08.000 --> 00:06:10.000]  輸入在我們的心思
[00:06:10.000 --> 00:06:11.000]  我們的意志
[00:06:11.000 --> 00:06:12.000]  我們的情感
[00:06:12.000 --> 00:06:13.000]  我們的良知
[00:06:13.000 --> 00:06:15.000]  是在影響的
[00:06:15.000 --> 00:06:18.000]  有三方面
[00:06:18.000 --> 00:06:19.000]  第一
[00:06:19.000 --> 00:06:22.000]  你如果揭上一章
[00:06:22.000 --> 00:06:24.000]  看24至27節
[00:06:24.000 --> 00:06:28.000]  我嘗試用顏色去標誌著
[00:06:28.000 --> 00:06:31.000]  作者所能門是用口
[00:06:31.000 --> 00:06:32.000]  用眼
[00:06:32.000 --> 00:06:33.000]  用腳
[00:06:33.000 --> 00:06:35.000]  很具體的形象
[00:06:35.000 --> 00:06:37.000]  幫助我們看
[00:06:37.000 --> 00:06:40.000]  怎樣從外在的事物
[00:06:40.000 --> 00:06:41.000]  我們所接觸的事物
[00:06:41.000 --> 00:06:44.000]  來保護我們裡面
[00:06:44.000 --> 00:06:45.000]  24至27節
[00:06:45.000 --> 00:06:47.000]  第一就是
[00:06:47.000 --> 00:06:50.000]  講的是我們嘴唇所說的
[00:06:50.000 --> 00:06:52.000]  下一章
[00:06:52.000 --> 00:06:54.000]  怎樣保護我們的心思
[00:06:54.000 --> 00:06:59.000]  不要參與歪曲、詭詐的交談
[00:06:59.000 --> 00:07:00.000]  我們一起讀24節
[00:07:00.000 --> 00:07:01.000]  預備
[00:07:01.000 --> 00:07:02.000]  1、2、3
[00:07:02.000 --> 00:07:05.000]  你要除掉邪僻的口
[00:07:05.000 --> 00:07:08.000]  記住乖貌的嘴
[00:07:08.000 --> 00:07:09.000]  很明顯
[00:07:09.000 --> 00:07:13.000]  他不是不要了我們的嘴
[00:07:13.000 --> 00:07:18.000]  他用邪僻、乖貌
[00:07:18.000 --> 00:07:23.000]  來講我們口中所說的話
[00:07:23.000 --> 00:07:25.000]  是甚麼說話呢
[00:07:25.000 --> 00:07:27.000]  是一些歪曲事實的說話
[00:07:27.000 --> 00:07:31.000]  是一些會引人去企圖
[00:07:31.000 --> 00:07:36.000]  或者離開真理不誠實的說話
[00:07:36.000 --> 00:07:37.000]  這些說話
[00:07:37.000 --> 00:07:38.000]  我們要離開
[00:07:38.000 --> 00:07:40.000]  不單單我們不說
[00:07:40.000 --> 00:07:42.000]  總之別人說的時候
[00:07:42.000 --> 00:07:45.000]  我們不加一把嘴
[00:07:45.000 --> 00:07:47.000]  原來
[00:07:47.000 --> 00:07:48.000]  很多人想
[00:07:48.000 --> 00:07:51.000]  我們的心思會影響我們的說話
[00:07:51.000 --> 00:07:53.000]  我們的心怎麼想
[00:07:53.000 --> 00:07:55.000]  我們就說些甚麼出來
[00:07:55.000 --> 00:07:57.000]  有一個諺語叫
[00:07:57.000 --> 00:08:00.000]  狗口長不出象牙
[00:08:00.000 --> 00:08:02.000]  是說一些壞的人
[00:08:02.000 --> 00:08:03.000]  心地不好的人
[00:08:03.000 --> 00:08:05.000]  心思不純正的人
[00:08:05.000 --> 00:08:07.000]  他們不會說甚麼好的東西
[00:08:07.000 --> 00:08:10.000]  由心那裡影響他們說的話
[00:08:10.000 --> 00:08:12.000]  就好像狗的口裡
[00:08:12.000 --> 00:08:15.000]  沒辦法長出很高貴的象牙
[00:08:15.000 --> 00:08:16.000]  就是這個意思
[00:08:16.000 --> 00:08:19.000]  心影響說話
[00:08:19.000 --> 00:08:21.000]  《針研十五章》第二節
[00:08:21.000 --> 00:08:22.000]  也是這樣說
[00:08:22.000 --> 00:08:26.000]  智慧人的舌是善法之色
[00:08:26.000 --> 00:08:29.000]  愚昧人的口是吐出愚昧
[00:08:29.000 --> 00:08:31.000]  我們裡面是一個怎樣的人
[00:08:31.000 --> 00:08:33.000]  我們所說的就是甚麼
[00:08:33.000 --> 00:08:34.000]  我們心地善良
[00:08:34.000 --> 00:08:35.000]  說的話就是善良
[00:08:35.000 --> 00:08:37.000]  我們心地邪惡
[00:08:37.000 --> 00:08:38.000]  說的話就是邪惡
[00:08:38.000 --> 00:08:40.000]  這個我想我們不難明白
[00:08:40.000 --> 00:08:41.000]  不過作者在這裡
[00:08:41.000 --> 00:08:44.000]  原來不是這樣說
[00:08:44.000 --> 00:08:46.000]  他是說
[00:08:46.000 --> 00:08:47.000]  我們說的東西
[00:08:47.000 --> 00:08:48.000]  怎樣影響我們裡面
[00:08:48.000 --> 00:08:49.000]  外面的東西
[00:08:49.000 --> 00:08:51.000]  怎樣影響我們裡面
[00:08:51.000 --> 00:08:54.000]  說話怎樣影響心思
[00:08:54.000 --> 00:08:56.000]  我們的嘴裡面
[00:08:56.000 --> 00:08:58.000]  經常掛著的是甚麼說話
[00:08:58.000 --> 00:08:59.000]  原來我們的心思
[00:08:59.000 --> 00:09:03.000]  漸漸就會受到影響
[00:09:03.000 --> 00:09:06.000]  經常讓我們想著的是甚麼
[00:09:06.000 --> 00:09:08.000]  在犯罪心理學裡面
[00:09:08.000 --> 00:09:11.000]  原來有一種病態
[00:09:11.000 --> 00:09:13.000]  一個病態人格
[00:09:13.000 --> 00:09:15.000]  叫做自我顯示型
[00:09:15.000 --> 00:09:17.000]  心理病態人格
[00:09:17.000 --> 00:09:19.000]  即是說甚麼呢
[00:09:19.000 --> 00:09:21.000]  這些人的特徵就是
[00:09:21.000 --> 00:09:23.000]  他的虛榮心很重
[00:09:23.000 --> 00:09:26.000]  要那種自我顯示自己
[00:09:26.000 --> 00:09:29.000]  表現自己的慾望很強烈
[00:09:29.000 --> 00:09:31.000]  但他表現自己
[00:09:31.000 --> 00:09:32.000]  那種虛榮心
[00:09:32.000 --> 00:09:33.000]  說明是虛榮
[00:09:33.000 --> 00:09:35.000]  其實他裡面不是這樣的
[00:09:35.000 --> 00:09:38.000]  所以多數都是虛偽
[00:09:38.000 --> 00:09:40.000]  說的話就誇大
[00:09:40.000 --> 00:09:42.000]  甚至很多是謊話
[00:09:42.000 --> 00:09:43.000]  說著說著的時候
[00:09:43.000 --> 00:09:45.000]  那些謊話就好像變了真的一樣
[00:09:45.000 --> 00:09:48.000]  說到自己都麻木了
[00:09:48.000 --> 00:09:50.000]  如果一個父母
[00:09:50.000 --> 00:09:52.000]  或者一個家庭
[00:09:52.000 --> 00:09:54.000]  就是容忍自己的孩子
[00:09:54.000 --> 00:09:55.000]  在這樣的環境下長大
[00:09:55.000 --> 00:09:57.000]  即父母經常都說謊話
[00:09:57.000 --> 00:09:59.000]  父母經常都很虛偽
[00:09:59.000 --> 00:10:01.000]  甚至慢慢將這些虛偽
[00:10:01.000 --> 00:10:03.000]  變成好像很真的一樣
[00:10:03.000 --> 00:10:05.000]  天天都是這樣說的
[00:10:05.000 --> 00:10:08.000]  維持著這種家庭的氣氛
[00:10:08.000 --> 00:10:10.000]  這樣的模式
[00:10:10.000 --> 00:10:13.000]  他的小朋友漸漸學到的
[00:10:13.000 --> 00:10:16.000]  原來是外表比事實更重要
[00:10:16.000 --> 00:10:17.000]  說的就可以了
[00:10:17.000 --> 00:10:18.000]  裡面是不是這樣呢
[00:10:18.000 --> 00:10:19.000]  不重要的
[00:10:19.000 --> 00:10:23.000]  用很美麗的外表來跟人相處
[00:10:23.000 --> 00:10:26.000]  他慢慢就會學會
[00:10:26.000 --> 00:10:28.000]  原來那些詭詐的東西
[00:10:28.000 --> 00:10:29.000]  那些不誠實的東西
[00:10:29.000 --> 00:10:30.000]  幫助他怎樣呢
[00:10:30.000 --> 00:10:31.000]  以後就是這樣
[00:10:31.000 --> 00:10:32.000]  來欺詐別人
[00:10:32.000 --> 00:10:33.000]  剝削別人
[00:10:33.000 --> 00:10:37.000]  或者在當中取得他自己的利益
[00:10:37.000 --> 00:10:40.000]  慢慢又再嚴重到一個怎樣的地步呢
[00:10:40.000 --> 00:10:43.000]  就是反社會人格的行為形態
[00:10:43.000 --> 00:10:44.000]  那種
[00:10:44.000 --> 00:10:46.000]  我告訴你這個社會發生了甚麼事
[00:10:46.000 --> 00:10:48.000]  我想這樣就是這樣
[00:10:48.000 --> 00:10:50.000]  我們可能沒有想過
[00:10:50.000 --> 00:10:53.000]  外在的一些說話
[00:10:53.000 --> 00:10:55.000]  每一天潛移默化
[00:10:55.000 --> 00:10:59.000]  怎樣來進入我們內心裡面
[00:10:59.000 --> 00:11:00.000]  膚淺
[00:11:00.000 --> 00:11:01.000]  虛浮
[00:11:01.000 --> 00:11:03.000]  歪曲事實
[00:11:03.000 --> 00:11:04.000]  詭詐的言談
[00:11:04.000 --> 00:11:05.000]  這種的習慣
[00:11:05.000 --> 00:11:08.000]  原來是可以影響我們一個人的心思
[00:11:08.000 --> 00:11:10.000]  改變我們的意念
[00:11:10.000 --> 00:11:12.000]  影響我們的道德
[00:11:12.000 --> 00:11:15.000]  我想想近日我們香港
[00:11:15.000 --> 00:11:20.000]  香港的說話文化很特別
[00:11:20.000 --> 00:11:21.000]  轉變得很快
[00:11:21.000 --> 00:11:23.000]  我們有很多潮語
[00:11:23.000 --> 00:11:26.000]  在潮語裡面
[00:11:26.000 --> 00:11:28.000]  不知道大家有沒有留意
[00:11:28.000 --> 00:11:31.000]  無論是文字也好
[00:11:31.000 --> 00:11:33.000]  或者特別是說出來的
[00:11:33.000 --> 00:11:36.000]  廣東話的粗口
[00:11:36.000 --> 00:11:39.000]  是可以
[00:11:39.000 --> 00:11:43.000]  那些人運用得很可怕
[00:11:43.000 --> 00:11:45.000]  有一次我也不明白
[00:11:45.000 --> 00:11:48.000]  突然之間他在說那些水果
[00:11:48.000 --> 00:11:51.000]  原來背後是想說粗口的
[00:11:51.000 --> 00:11:52.000]  凍飲
[00:11:52.000 --> 00:11:54.000]  某樣的凍飲
[00:11:54.000 --> 00:11:56.000]  不要說了
[00:11:56.000 --> 00:11:58.000]  我不能說
[00:11:58.000 --> 00:12:01.000]  這個例子很難說
[00:12:01.000 --> 00:12:04.000]  不好
[00:12:04.000 --> 00:12:07.000]  那些說話美化了
[00:12:07.000 --> 00:12:09.000]  其實背後就是粗口
[00:12:09.000 --> 00:12:10.000]  說得多的粗口
[00:12:10.000 --> 00:12:14.000]  我們裡面經常記住這些粗口
[00:12:14.000 --> 00:12:16.000]  記住那些罵人的說話
[00:12:16.000 --> 00:12:18.000]  記住那些不滿的說話
[00:12:18.000 --> 00:12:20.000]  黃色的笑話
[00:12:20.000 --> 00:12:22.000]  以前團契也會討論一下
[00:12:22.000 --> 00:12:24.000]  那些黃色的笑話說不說
[00:12:24.000 --> 00:12:26.000]  同事說的時候我們怎樣
[00:12:26.000 --> 00:12:27.000]  好像不見頂
[00:12:27.000 --> 00:12:29.000]  現在說
[00:12:29.000 --> 00:12:31.000]  不知道是不是習慣了
[00:12:31.000 --> 00:12:33.000]  因為我們已經是免疫
[00:12:33.000 --> 00:12:34.000]  不說了
[00:12:34.000 --> 00:12:36.000]  用不著說
[00:12:36.000 --> 00:12:38.000]  半真半假的說話
[00:12:38.000 --> 00:12:40.000]  似是而非的說話
[00:12:40.000 --> 00:12:43.000]  或者起初只是說兩句
[00:12:43.000 --> 00:12:46.000]  你以為真的會影響我們嗎
[00:12:46.000 --> 00:12:48.000]  你不知道的
[00:12:48.000 --> 00:12:51.000]  潛移默化在這樣的環境下
[00:12:51.000 --> 00:12:54.000]  可以影響我們的心思
[00:12:54.000 --> 00:12:56.000]  影響我們的意念
[00:12:56.000 --> 00:12:58.000]  影響我們的情感
[00:12:58.000 --> 00:12:59.000]  影響我們的良知
[00:12:59.000 --> 00:13:01.000]  這是第一點
[00:13:01.000 --> 00:13:02.000]  第二點
[00:13:02.000 --> 00:13:03.000]  作者說
[00:13:03.000 --> 00:13:05.000]  你的眼目要向前正看
[00:13:05.000 --> 00:13:09.000]  你的眼睛是當向前直觀
[00:13:09.000 --> 00:13:11.000]  全部都是向前的
[00:13:11.000 --> 00:13:13.000]  正的
[00:13:13.000 --> 00:13:15.000]  作者想提示我們
[00:13:15.000 --> 00:13:17.000]  不要瀏覽
[00:13:17.000 --> 00:13:19.000]  跟著老師用的這句說話
[00:13:19.000 --> 00:13:20.000]  很想改
[00:13:20.000 --> 00:13:21.000]  不過想想很傳神
[00:13:21.000 --> 00:13:23.000]  那些旁門左道的事物
[00:13:23.000 --> 00:13:25.000]  全部都提醒我們
[00:13:25.000 --> 00:13:28.000]  眼目向前正看
[00:13:28.000 --> 00:13:30.000]  眼睛
[00:13:30.000 --> 00:13:32.000]  原本是眼皮
[00:13:32.000 --> 00:13:35.000]  連眼皮都不要瞄
[00:13:35.000 --> 00:13:38.000]  眼皮向前直觀
[00:13:38.000 --> 00:13:40.000]  是東方人的俗語
[00:13:40.000 --> 00:13:43.000]  是說我們心誠意正
[00:13:43.000 --> 00:13:46.000]  當我們心誠意正的時候
[00:13:46.000 --> 00:13:48.000]  我們兩隻眼
[00:13:48.000 --> 00:13:49.000]  我們那雙眼
[00:13:49.000 --> 00:13:52.000]  原來能夠正視前方
[00:13:52.000 --> 00:13:55.000]  不會瞄來瞄去
[00:13:55.000 --> 00:13:57.000]  瞄什麼的
[00:13:57.000 --> 00:13:58.000]  這個作者的意思是
[00:13:58.000 --> 00:14:01.000]  要人專注在正確的視上
[00:14:01.000 --> 00:14:04.000]  不要分心
[00:14:04.000 --> 00:14:05.000]  不要被那些
[00:14:05.000 --> 00:14:08.000]  我們叫做旁門左道的事物
[00:14:08.000 --> 00:14:09.000]  吸引了
[00:14:09.000 --> 00:14:12.000]  以至我們轉移了視線
[00:14:12.000 --> 00:14:14.000]  如果四章廿四節
[00:14:14.000 --> 00:14:16.000]  我們用非禮物言去說
[00:14:16.000 --> 00:14:18.000]  不好的我們不說
[00:14:18.000 --> 00:14:22.000]  這裡可以說是非禮物事
[00:14:22.000 --> 00:14:23.000]  不好看
[00:14:23.000 --> 00:14:25.000]  今天很多資訊
[00:14:25.000 --> 00:14:26.000]  實在太多了
[00:14:26.000 --> 00:14:28.000]  科技也太發達
[00:14:28.000 --> 00:14:29.000]  我們的眼睛
[00:14:29.000 --> 00:14:32.000]  真的很容易看到不應該看的東西
[00:14:32.000 --> 00:14:34.000]  我想很多電影姊妹都會發現
[00:14:34.000 --> 00:14:35.000]  不是我有心看的
[00:14:35.000 --> 00:14:37.000]  上一上Google
[00:14:37.000 --> 00:14:38.000]  查一些東西
[00:14:38.000 --> 00:14:40.000]  有時候我找圖片
[00:14:40.000 --> 00:14:41.000]  我都很害怕
[00:14:41.000 --> 00:14:42.000]  那些
[00:14:42.000 --> 00:14:43.000]  我今天上次
[00:14:43.000 --> 00:14:45.000]  本來找個口
[00:14:45.000 --> 00:14:48.000]  很多是三級的圖片
[00:14:48.000 --> 00:14:50.000]  不是你專門去看
[00:14:50.000 --> 00:14:51.000]  它怎樣
[00:14:51.000 --> 00:14:52.000]  是它展示給你
[00:14:52.000 --> 00:14:54.000]  或者現在那些廣告
[00:14:54.000 --> 00:14:55.000]  網上的手機
[00:14:55.000 --> 00:14:56.000]  你揭進去一個
[00:14:56.000 --> 00:14:57.000]  它先有一個廣告
[00:14:57.000 --> 00:14:58.000]  或者先有些網頁
[00:14:58.000 --> 00:15:02.000]  就這樣扔給你看
[00:15:02.000 --> 00:15:03.000]  網頁
[00:15:03.000 --> 00:15:06.000]  報章雜誌的文字
[00:15:06.000 --> 00:15:09.000]  或者車上路上的廣告
[00:15:09.000 --> 00:15:11.000]  電視的畫面
[00:15:11.000 --> 00:15:12.000]  太多太多
[00:15:12.000 --> 00:15:14.000]  都是充滿著那些
[00:15:14.000 --> 00:15:17.000]  暴力色情不雅的內容
[00:15:17.000 --> 00:15:21.000]  叫我們防不勝防
[00:15:21.000 --> 00:15:22.000]  我不知道你等下姊妹
[00:15:22.000 --> 00:15:24.000]  我們自己看什麼報紙
[00:15:24.000 --> 00:15:25.000]  雜誌
[00:15:25.000 --> 00:15:29.000]  或者電視的劇集
[00:15:29.000 --> 00:15:32.000]  甚至是什麼新聞台
[00:15:32.000 --> 00:15:35.000]  其實我們怎樣選擇
[00:15:35.000 --> 00:15:38.000]  我們的心就可能受什麼影響
[00:15:38.000 --> 00:15:39.000]  我知道某些電影姊妹
[00:15:39.000 --> 00:15:41.000]  是不看某一類的報紙的
[00:15:41.000 --> 00:15:43.000]  因為覺得低俗一點
[00:15:43.000 --> 00:15:47.000]  覺得是偏向某一種的政治
[00:15:47.000 --> 00:15:50.000]  或者某一些代表的人物
[00:15:50.000 --> 00:15:52.000]  但是每一份報紙
[00:15:52.000 --> 00:15:56.000]  都有它另外一些的
[00:15:56.000 --> 00:15:57.000]  叫做什麼
[00:15:57.000 --> 00:15:58.000]  副刊
[00:15:58.000 --> 00:16:00.000]  可能令我們
[00:16:00.000 --> 00:16:01.000]  都是不自覺的
[00:16:01.000 --> 00:16:04.000]  有一些的陷阱
[00:16:04.000 --> 00:16:05.000]  新一代的父母
[00:16:05.000 --> 00:16:07.000]  很著緊小朋友成長
[00:16:07.000 --> 00:16:08.000]  又吃什麼
[00:16:08.000 --> 00:16:09.000]  玩什麼
[00:16:09.000 --> 00:16:10.000]  讀什麼
[00:16:10.000 --> 00:16:11.000]  說什麼
[00:16:11.000 --> 00:16:12.000]  甚至學什麼
[00:16:12.000 --> 00:16:14.000]  父母都安排周到
[00:16:14.000 --> 00:16:17.000]  我一個姪女跟頂姊妹分享過
[00:16:17.000 --> 00:16:18.000]  她本身患了癌症
[00:16:18.000 --> 00:16:21.000]  但是後來都叫做醫治好了
[00:16:21.000 --> 00:16:22.000]  結婚生了一個寶寶
[00:16:22.000 --> 00:16:23.000]  很可愛
[00:16:23.000 --> 00:16:24.000]  現在還不夠一歲
