
[00:00:00.000 --> 00:00:02.000]  我們一齊同心同德
[00:01:23.560 --> 00:01:25.560]  我們需要祢 我們需要祢的話
[00:01:25.560 --> 00:01:30.560]  要知道今天人活著 不能單靠食物
[00:01:30.560 --> 00:01:35.560]  主啊 願祢的話成為我們生命的糧
[00:01:35.560 --> 00:01:37.560]  主啊 我們需要祢
[00:01:37.560 --> 00:01:39.560]  我們這樣祈禱 靠耶穌基督的名球
[00:01:39.560 --> 00:01:40.560]  阿門
[00:01:40.560 --> 00:01:45.560]  好 等一下我們看看今天的題目
[00:01:45.560 --> 00:01:47.560]  今天的題目是什麼呢
[00:01:47.560 --> 00:01:51.560]  德性的宣告
[00:01:51.560 --> 00:01:54.560]  英文又講得很清楚
[00:01:54.560 --> 00:01:56.560]  You are my victory
[00:01:56.560 --> 00:01:59.560]  You啊 即是誰呢 是不是你啊
[00:01:59.560 --> 00:02:01.560]  不是
[00:02:01.560 --> 00:02:05.560]  這個You呢 其實是指我們的主耶穌
[00:02:05.560 --> 00:02:08.560]  即是說Jesus are my victory
[00:02:08.560 --> 00:02:09.560]  我們和隔壁的弟兄姐妹說
[00:02:09.560 --> 00:02:14.560]  Jesus are my victory
[00:02:14.560 --> 00:02:18.560]  主就是我的德性 我的宣告
[00:02:18.560 --> 00:02:20.560]  有主在這裡
[00:02:20.560 --> 00:02:26.560]  我們看看今天讀的經文
[00:02:26.560 --> 00:02:29.560]  第一段的經文在馬太福音講到
[00:02:29.560 --> 00:02:33.560]  其實是耶穌怎樣去醫治大麻瘋
[00:02:33.560 --> 00:02:35.560]  其實是很簡單的經文
[00:02:35.560 --> 00:02:39.560]  當我們看鋪排到第八章
[00:02:39.560 --> 00:02:41.560]  馬太福音第八章
[00:02:41.560 --> 00:02:43.560]  之前是在說什麼呢
[00:02:43.560 --> 00:02:47.560]  之前是耶穌在山裡教訓人
[00:02:47.560 --> 00:02:51.560]  現在大家最清楚的是登山補訓
[00:02:51.560 --> 00:02:55.560]  有沒有印象 登山補訓裡面有多少個福
[00:02:55.560 --> 00:02:56.560]  有八福
[00:02:56.560 --> 00:02:59.560]  我們知道有八福 很重要
[00:02:59.560 --> 00:03:03.560]  在主耶穌宣講完登山補訓之後
[00:03:03.560 --> 00:03:05.560]  祂就下山了
[00:03:05.560 --> 00:03:08.560]  當時很多人來跟著祂
[00:03:08.560 --> 00:03:12.560]  原來當中有一個長大麻瘋的人
[00:03:12.560 --> 00:03:15.560]  原來都在場
[00:03:15.560 --> 00:03:18.560]  其實這個是不尋常的事
[00:03:18.560 --> 00:03:23.560]  因為當時大麻瘋是一種高度傳染病
[00:03:23.560 --> 00:03:26.560]  今天大家會想到什麼
[00:03:26.560 --> 00:03:28.560]  新冠肺炎
[00:03:28.560 --> 00:03:31.560]  如果有新冠肺炎 應該怎樣
[00:03:31.560 --> 00:03:33.560]  當然是隔離
[00:03:33.560 --> 00:03:35.560]  還會不會坐在這裡
[00:03:35.560 --> 00:03:36.560]  不應該坐在這裡
[00:03:36.560 --> 00:03:38.560]  除非你是隱形病患者
[00:03:38.560 --> 00:03:41.560]  所以我們大家都戴口罩
[00:03:41.560 --> 00:03:44.560]  我們不知道有沒有隱形病患者
[00:03:44.560 --> 00:03:51.560]  如果我們真的發現有新冠肺炎患者出現的時候
[00:03:51.560 --> 00:03:53.560]  應該即時被隔離
[00:03:53.560 --> 00:03:55.560]  隔離是什麼意思呢
[00:03:55.560 --> 00:03:59.560]  你不可以和你的家人一起
[00:03:59.560 --> 00:04:03.560]  你不可以接觸其他人
[00:04:03.560 --> 00:04:05.560]  其實大麻瘋一樣
[00:04:05.560 --> 00:04:07.560]  凡是患麻瘋病的人
[00:04:07.560 --> 00:04:11.560]  其實他不可以和他的家人住在一起
[00:04:11.560 --> 00:04:15.560]  在主耶穌時代有條「麻瘋村」
[00:04:15.560 --> 00:04:19.560]  即是說所有大麻瘋染這個病的人
[00:04:19.560 --> 00:04:22.560]  他就自己住在一起
[00:04:22.560 --> 00:04:24.560]  因為有傳染性
[00:04:24.560 --> 00:04:29.560]  這種傳染性會令到他們的手腳
[00:04:29.560 --> 00:04:31.560]  特別是手指
[00:04:31.560 --> 00:04:33.560]  慢慢退化
[00:04:33.560 --> 00:04:35.560]  會掉下來
[00:04:35.560 --> 00:04:37.560]  手指會掉下來
[00:04:37.560 --> 00:04:38.560]  會這樣的
[00:04:38.560 --> 00:04:41.560]  朱全璐小時候就見過
[00:04:41.560 --> 00:04:42.560]  見過有這樣的麻瘋病人
[00:04:42.560 --> 00:04:44.560]  除了皮膚
[00:04:44.560 --> 00:04:46.560]  其實那些叫蒼白
[00:04:46.560 --> 00:04:51.560]  蒼白之外又凹凸不平的狀態
[00:04:51.560 --> 00:04:54.560]  不知道大家記不記得
[00:04:54.560 --> 00:04:56.560]  香港有個叫喜寧洲
[00:04:56.560 --> 00:04:59.560]  有沒有人去過喜寧洲
[00:04:59.560 --> 00:05:01.560]  我都沒有去過
[00:05:01.560 --> 00:05:03.560]  因為當年來說
[00:05:03.560 --> 00:05:07.560]  住了大麻瘋的人
[00:05:07.560 --> 00:05:09.560]  基本上是隔絕的
[00:05:09.560 --> 00:05:11.560]  等於一個監倉一樣是隔絕的
[00:05:11.560 --> 00:05:13.560]  如果你是他的親戚
[00:05:13.560 --> 00:05:15.560]  親人
[00:05:15.560 --> 00:05:17.560]  可能你可以探望他
[00:05:17.560 --> 00:05:19.560]  不過等於探監一樣
[00:05:19.560 --> 00:05:21.560]  隔絕的
[00:05:21.560 --> 00:05:24.560]  不可能有任何接觸
[00:05:24.560 --> 00:05:25.560]  其實不可以
[00:05:25.560 --> 00:05:27.560]  因為是高度傳染性
[00:05:27.560 --> 00:05:30.560]  當然今天我們已經發覺
[00:05:30.560 --> 00:05:33.560]  大麻瘋好像不存在
[00:05:33.560 --> 00:05:35.560]  今天已經有藥醫
[00:05:35.560 --> 00:05:40.560]  喜寧洲已經不是再做麻瘋病院
[00:05:40.560 --> 00:05:42.560]  已經不是那樣
[00:05:42.560 --> 00:05:44.560]  但在耶穌時代來說
[00:05:44.560 --> 00:05:48.560]  其實有大麻瘋是很嚴重的一件事
[00:05:48.560 --> 00:05:50.560]  他又不能死
[00:05:50.560 --> 00:05:53.560]  不會馬上死的
[00:05:53.560 --> 00:05:56.560]  但你就被隔離
[00:05:56.560 --> 00:05:58.560]  你就被永遠地隔離
[00:05:58.560 --> 00:06:01.560]  你不可以和你的家人一起
[00:06:01.560 --> 00:06:06.560]  其實和聖經裏面有個鬼父
[00:06:06.560 --> 00:06:08.560]  在墳墓裏面的那個差不多
[00:06:08.560 --> 00:06:10.560]  你不可以和你的家人一起
[00:06:10.560 --> 00:06:12.560]  你沒有朋友
[00:06:12.560 --> 00:06:17.560]  或者你的朋友是其他的麻瘋病者
[00:06:17.560 --> 00:06:19.560]  沒得救的
[00:06:19.560 --> 00:06:21.560]  你等而已
[00:06:21.560 --> 00:06:25.560]  並且如果你被人知道
[00:06:25.560 --> 00:06:28.560]  你在人群當中出現的時候
[00:06:28.560 --> 00:06:31.560]  別人可以拿石頭扔你
[00:06:31.560 --> 00:06:33.560]  所以這個麻瘋病人
[00:06:33.560 --> 00:06:35.560]  他去找耶穌的時候
[00:06:35.560 --> 00:06:37.560]  其實他沒有很大險
[00:06:37.560 --> 00:06:39.560]  甚至乎他沒有的險
[00:06:39.560 --> 00:06:42.560]  比起聖經裏面提到有個血漏婦人
[00:06:42.560 --> 00:06:44.560]  那個風險還要大
[00:06:44.560 --> 00:06:47.560]  因為他真的不可以在人群當中
[00:06:47.560 --> 00:06:49.560]  如果他要去人群當中的時候
[00:06:49.560 --> 00:06:51.560]  他很遠就要告訴別人
[00:06:51.560 --> 00:06:53.560]  我有什麼
[00:06:53.560 --> 00:06:54.560]  我有麻瘋病
[00:06:54.560 --> 00:06:56.560]  大家走開一點
[00:06:56.560 --> 00:06:58.560]  不是我傳染你的
[00:06:58.560 --> 00:06:59.560]  這樣才可以
[00:06:59.560 --> 00:07:01.560]  如果他真的要去市集
[00:07:01.560 --> 00:07:03.560]  他一定要告訴別人
[00:07:03.560 --> 00:07:06.560]  保持一段距離
[00:07:06.560 --> 00:07:10.560]  所以當這個麻瘋病人
[00:07:10.560 --> 00:07:12.560]  他要去找耶穌的時候
[00:07:12.560 --> 00:07:14.560]  不是一件簡單的事
[00:07:14.560 --> 00:07:15.560]  他要鼓起很大的勇氣
[00:07:15.560 --> 00:07:17.560]  要冒很大的風險
[00:07:17.560 --> 00:07:19.560]  如果群眾不接納他的時候
[00:07:19.560 --> 00:07:20.560]  就拿石頭扔他
[00:07:20.560 --> 00:07:22.560]  不用客氣
[00:07:22.560 --> 00:07:23.560]  這招很麻煩
[00:07:23.560 --> 00:07:25.560]  這招叫合法殺人
[00:07:25.560 --> 00:07:26.560]  這招很麻煩
[00:07:26.560 --> 00:07:28.560]  但是可以這樣做
[00:07:28.560 --> 00:07:31.560]  所以這個大麻瘋病人
[00:07:31.560 --> 00:07:33.560]  他知道耶穌的事
[00:07:33.560 --> 00:07:34.560]  他去找耶穌
[00:07:34.560 --> 00:07:36.560]  去拜祂
[00:07:36.560 --> 00:07:39.560]  他可能都聽過耶穌的一些事蹟
[00:07:39.560 --> 00:07:41.560]  醫治的事蹟
[00:07:41.560 --> 00:07:43.560]  耶穌的教導
[00:07:43.560 --> 00:07:45.560]  他儘管去找祂
[00:07:45.560 --> 00:07:47.560]  看看耶穌肯不肯
[00:07:47.560 --> 00:07:49.560]  所以在經文裏他就問
[00:07:49.560 --> 00:07:51.560]  主若肯
[00:07:51.560 --> 00:07:52.560]  不知道肯不肯
[00:07:52.560 --> 00:07:54.560]  不過先問了
[00:07:54.560 --> 00:07:56.560]  我們祈禱也是
[00:07:56.560 --> 00:08:00.560]  主未必一定會馬上答應你的事
[00:08:00.560 --> 00:08:02.560]  但是你先祈禱
[00:08:02.560 --> 00:08:03.560]  先祈禱
[00:08:03.560 --> 00:08:04.560]  先問
[00:08:04.560 --> 00:08:08.560]  主若肯必能叫我來潔淨
[00:08:08.560 --> 00:08:11.560]  這個是祂的請求
[00:08:11.560 --> 00:08:12.560]  說真的
[00:08:12.560 --> 00:08:15.560]  祂只能夠這樣去請求耶穌
[00:08:15.560 --> 00:08:16.560]  祂又沒有錢
[00:08:16.560 --> 00:08:17.560]  祂又請不到名醫
[00:08:17.560 --> 00:08:19.560]  名醫基本上都沒有用
[00:08:19.560 --> 00:08:22.560]  你有錢你可以找很多的醫生
[00:08:22.560 --> 00:08:23.560]  很多名醫
[00:08:23.560 --> 00:08:25.560]  但是就像血漏婦人一樣
[00:08:25.560 --> 00:08:27.560]  就算有錢都傾家蕩產
[00:08:27.560 --> 00:08:29.560]  都沒有錢
[00:08:29.560 --> 00:08:32.560]  所以在耶穌面前祂只是一個請求
[00:08:32.560 --> 00:08:34.560]  就是主若肯
[00:08:34.560 --> 00:08:37.560]  祂信一個只要耶穌肯就行了
[00:08:37.560 --> 00:08:40.560]  但是祂又不知道耶穌是否真的肯
[00:08:40.560 --> 00:08:44.560]  一個麻瘋病人
[00:08:44.560 --> 00:08:48.560]  其實他心裏面的掙扎是很大
[00:08:48.560 --> 00:08:50.560]  又想好
[00:08:50.560 --> 00:08:52.560]  但是又不知道行不行
[00:08:52.560 --> 00:08:54.560]  主肯不肯
[00:08:54.560 --> 00:08:55.560]  那他就問主
[00:08:55.560 --> 00:08:57.560]  那耶穌怎麼回答他呢
[00:08:57.560 --> 00:08:59.560]  其實耶穌沒有即時回答他
[00:08:59.560 --> 00:09:01.560]  耶穌做什麼呢
[00:09:01.560 --> 00:09:03.560]  伸手
[00:09:03.560 --> 00:09:05.560]  伸手摸他
[00:09:05.560 --> 00:09:07.560]  其實這個已經是一個最好的
[00:09:07.560 --> 00:09:09.560]  很簡單的一個我們叫做身體語言
[00:09:09.560 --> 00:09:11.560]  耶穌已經告訴他
[00:09:11.560 --> 00:09:13.560]  然後就跟著我肯
[00:09:13.560 --> 00:09:15.560]  這個捉摸不簡單
[00:09:15.560 --> 00:09:18.560]  因為我肯這個口號就很容易說
[00:09:18.560 --> 00:09:20.560]  我們很容易說
[00:09:20.560 --> 00:09:22.560]  OK 明白 我知道
[00:09:22.560 --> 00:09:25.560]  但是我肯是原來有行動在這裏
[00:09:25.560 --> 00:09:28.560]  我肯的時候就有行動在這裏
[00:09:28.560 --> 00:09:34.560]  耶穌在這裏是願意伸手去摸那個麻瘋病人
[00:09:34.560 --> 00:09:41.560]  姐妹如果今天有人真的中了新冠肺炎
[00:09:41.560 --> 00:09:43.560]  你肯不肯去照顧他
[00:09:43.560 --> 00:09:47.560]  其實是同一個case
[00:09:47.560 --> 00:09:49.560]  就是高度傳染性
[00:09:49.560 --> 00:09:51.560]  講明了
[00:09:51.560 --> 00:09:53.560]  你肯不肯去照顧他
[00:09:53.560 --> 00:09:55.560]  主說他願意
[00:09:55.560 --> 00:09:58.560]  主傳到年輕的時候
[00:09:58.560 --> 00:10:02.560]  試過有一次在北角那裏
[00:10:02.560 --> 00:10:04.560]  見到有一個
[00:10:04.560 --> 00:10:06.560]  在北角英皇道
[00:10:06.560 --> 00:10:08.560]  英皇道有很多車
[00:10:08.560 --> 00:10:10.560]  四條還是六條行車線
[00:10:10.560 --> 00:10:12.560]  轉入去橫街那裏
[00:10:12.560 --> 00:10:14.560]  那裏是兩條行車線
[00:10:14.560 --> 00:10:16.560]  沒有那麼旺
[00:10:16.560 --> 00:10:17.560]  那些地方沒有那麼旺
[00:10:17.560 --> 00:10:19.560]  也有車進來
[00:10:19.560 --> 00:10:25.560]  在那個位置見到一個十方井
[00:10:25.560 --> 00:10:27.560]  拖著一些紙皮
[00:10:27.560 --> 00:10:31.560]  拖著一路走
[00:10:31.560 --> 00:10:34.560]  但是我看他其實沒有什麼氣力
[00:10:34.560 --> 00:10:36.560]  紙皮不算很多
[00:10:36.560 --> 00:10:38.560]  這麼多
[00:10:38.560 --> 00:10:40.560]  紙皮不算很多
[00:10:40.560 --> 00:10:42.560]  不是很重的東西
[00:10:42.560 --> 00:10:45.560]  但是我看他沒有什麼氣力
[00:10:45.560 --> 00:10:47.560]  但他仍然拖著紙皮
[00:10:47.560 --> 00:10:49.560]  在過馬路
[00:10:49.560 --> 00:10:51.560]  在他對面兩條行車線
[00:10:51.560 --> 00:10:54.560]  我看他走到中間的時候
[00:10:54.560 --> 00:10:56.560]  他跌倒了
[00:10:56.560 --> 00:10:58.560]  他跌倒了
[00:10:58.560 --> 00:11:00.560]  我突然間想
[00:11:00.560 --> 00:11:02.560]  怎麼辦 跌倒了
[00:11:02.560 --> 00:11:03.560]  因為有車
[00:11:03.560 --> 00:11:05.560]  雖然不是很主要幹線
[00:11:05.560 --> 00:11:07.560]  但是還是會有車進來
[00:11:07.560 --> 00:11:09.560]  那進車又怎樣
[00:11:09.560 --> 00:11:11.560]  所以朱傳徒第一個本能反應
[00:11:11.560 --> 00:11:13.560]  大家猜猜是怎樣
[00:11:13.560 --> 00:11:15.560]  那時候我不是傳徒
[00:11:15.560 --> 00:11:17.560]  跟傳徒沒有關係
[00:11:17.560 --> 00:11:19.560]  第一個本能反應
[00:11:19.560 --> 00:11:21.560]  就是走去扶起他
[00:11:21.560 --> 00:11:23.560]  但是第二個本能反應是什麼
[00:11:23.560 --> 00:11:25.560]  我真的扶起了他
[00:11:25.560 --> 00:11:27.560]  我第二個本能反應
[00:11:27.560 --> 00:11:29.560]  我想吐
[00:11:29.560 --> 00:11:33.560]  我聞到那股味道
[00:11:33.560 --> 00:11:35.560]  很近身的接觸
[00:11:35.560 --> 00:11:37.560]  因為我雙手扶起
[00:11:37.560 --> 00:11:40.560]  大家是沒有一呎的距離
[00:11:40.560 --> 00:11:42.560]  我第二個本能反應
[00:11:42.560 --> 00:11:44.560]  是想吐
[00:11:44.560 --> 00:11:46.560]  大家有沒有想到
[00:11:46.560 --> 00:11:48.560]  當然我不可以吐
[00:11:48.560 --> 00:11:50.560]  我要繼續扶著他
[00:11:50.560 --> 00:11:52.560]  我要扶著他
[00:11:52.560 --> 00:11:54.560]  走到我那條行車線
[00:11:54.560 --> 00:11:56.560]  扶他過馬路
[00:11:56.560 --> 00:11:58.560]  那個情景
[00:11:58.560 --> 00:12:00.560]  我今天還記得
[00:12:00.560 --> 00:12:02.560]  因為沒有想過
[00:12:02.560 --> 00:12:04.560]  第一個反應是很自然的
[00:12:04.560 --> 00:12:05.560]  你見他有危險
[00:12:05.560 --> 00:12:06.560]  你走去扶他
[00:12:06.560 --> 00:12:08.560]  但是第二個反應就是
[00:12:08.560 --> 00:12:09.560]  我很想吐
[00:12:09.560 --> 00:12:10.560]  但是我不可以吐
[00:12:10.560 --> 00:12:12.560]  我要控制住自己
[00:12:12.560 --> 00:12:14.560]  OK
[00:12:14.560 --> 00:12:16.560]  慢慢呼吸
[00:12:16.560 --> 00:12:18.560]  然後扶他回來
[00:12:18.560 --> 00:12:20.560]  然後看他沒事
[00:12:20.560 --> 00:12:22.560]  然後我才走
[00:12:22.560 --> 00:12:25.560]  可以走了
[00:12:25.560 --> 00:12:26.560]  可以站了
[00:12:26.560 --> 00:12:28.560]  慢慢定住了
[00:12:28.560 --> 00:12:30.560]  我才走
[00:12:30.560 --> 00:12:32.560]  我當時給了他20元
[00:12:32.560 --> 00:12:36.560]  可以做的就是這麼多
[00:12:36.560 --> 00:12:39.560]  所以這種身體接觸
[00:12:39.560 --> 00:12:40.560]  不是容易的
[00:12:40.560 --> 00:12:42.560]  但是主耶穌說他肯
[00:12:42.560 --> 00:12:44.560]  主耶穌真的肯
[00:12:44.560 --> 00:12:46.560]  他真的用手去摸他
[00:12:46.560 --> 00:12:49.560]  耶穌真的伸手去摸他
[00:12:49.560 --> 00:12:51.560]  結果怎樣呢
[00:12:51.560 --> 00:12:53.560]  我們看回經文
[00:12:53.560 --> 00:12:57.560]  這個患大麻瘋的病人
[00:12:57.560 --> 00:12:59.560]  他的大麻瘋是怎樣
[00:12:59.560 --> 00:13:01.560]  是怎樣說
[00:13:01.560 --> 00:13:03.560]  立刻結症
[00:13:03.560 --> 00:13:06.560]  因為主耶穌這個醫治
[00:13:06.560 --> 00:13:08.560]  立刻就臨到他身上
[00:13:08.560 --> 00:13:10.560]  當他呼求的時候
[00:13:10.560 --> 00:13:13.560]  耶穌怎麼會不肯呢
[00:13:13.560 --> 00:13:16.560]  如果我們認識主越來越多的時候
[00:13:16.560 --> 00:13:18.560]  不會不肯的
[00:13:18.560 --> 00:13:19.560]  不會不肯的
[00:13:19.560 --> 00:13:20.560]  一定肯的
[00:13:20.560 --> 00:13:24.560]  這個大麻瘋的病人就立刻去醫治
[00:13:24.560 --> 00:13:27.560]  這個好像是一個聖經的故事
[00:13:27.560 --> 00:13:29.560]  但是看回今天
[00:13:29.560 --> 00:13:34.560]  其實主會不會仍然來醫治人呢
[00:13:34.560 --> 00:13:38.560]  我們是不是每個弟兄姊妹都上過啟發課程
[00:13:38.560 --> 00:13:41.560]  上過啟發課程的弟兄姊妹舉手
[00:13:41.560 --> 00:13:42.560]  都很多
[00:13:42.560 --> 00:13:44.560]  上帝還醫不醫治人呢
[00:13:44.560 --> 00:13:49.560]  最近這幾年的啟發課程都更新了一些資料
[00:13:49.560 --> 00:13:53.560]  其中有一課說到
[00:13:53.560 --> 00:13:56.560]  問神是不是今天還醫治人呢
[00:13:56.560 --> 00:13:58.560]  有個媽媽來做見證
[00:13:58.560 --> 00:14:02.560]  因為她的兒子六歲
[00:14:02.560 --> 00:14:09.560]  發現血小板比平常人低
[00:14:09.560 --> 00:14:13.560]  原來正常的血小板是150
[00:14:13.560 --> 00:14:14.560]  什麼意思呢
[00:14:14.560 --> 00:14:18.560]  就是說如果你受了傷流血
[00:14:18.560 --> 00:14:21.560]  其實你可能連塊膠布就沒事了
[00:14:21.560 --> 00:14:23.560]  很容易止血
[00:14:23.560 --> 00:14:27.560]  但是如果你不正常血小板低
[00:14:27.560 --> 00:14:29.560]  其實是會流血不止的
[00:14:29.560 --> 00:14:34.560]  原來有些病會令到一個人流血不止
[00:14:34.560 --> 00:14:36.560]  因為這麼小的小朋友
[00:14:36.560 --> 00:14:39.560]  正常的小朋友一定會跌跌碰碰
[00:14:39.560 --> 00:14:41.560]  到處跑
[00:14:41.560 --> 00:14:44.560]  他很大機會會受傷
[00:14:44.560 --> 00:14:46.560]  很大機會會流血
[00:14:46.560 --> 00:14:48.560]  平常的小朋友來說是很小事
[00:14:48.560 --> 00:14:51.560]  但是對於那個小朋友來說
[00:14:51.560 --> 00:14:55.560]  這個血小板只有24
[00:14:55.560 --> 00:14:57.560]  正常是150
[00:14:57.560 --> 00:14:59.560]  他只有24
[00:14:59.560 --> 00:15:01.560]  基本上是一個玻璃人
[00:15:01.560 --> 00:15:03.560]  你不要碰他
[00:15:03.560 --> 00:15:05.560]  不要讓他玩
[00:15:05.560 --> 00:15:07.560]  但是小朋友你不讓他玩就很淒涼
[00:15:07.560 --> 00:15:11.560]  他的身心發展就是要玩
[00:15:11.560 --> 00:15:13.560]  作為媽媽有什麼可以做呢
[00:15:13.560 --> 00:15:15.560]  都是求醫
[00:15:15.560 --> 00:15:17.560]  醫生有什麼可以做呢
[00:15:17.560 --> 00:15:19.560]  給他打針
[00:15:19.560 --> 00:15:21.560]  唯有希望保持住
[00:15:21.560 --> 00:15:23.560]  但是都要很小心去處理
[00:15:23.560 --> 00:15:25.560]  去看他
[00:15:25.560 --> 00:15:27.560]  不要讓他受傷
[00:15:27.560 --> 00:15:29.560]  就是這樣
[00:15:29.560 --> 00:15:33.560]  誰知道有一個時間
[00:15:33.560 --> 00:15:35.560]  這個小朋友的血小板
[00:15:35.560 --> 00:15:37.560]  跌到不是24
[00:15:37.560 --> 00:15:39.560]  只剩下19
[00:15:39.560 --> 00:15:41.560]  就是越跌越低
[00:15:41.560 --> 00:15:45.560]  然後醫生又說不行了
[00:15:45.560 --> 00:15:47.560]  要快點做事
[00:15:47.560 --> 00:15:49.560]  對媽媽來說
[00:15:49.560 --> 00:15:51.560]  其實他有什麼可以做呢
[00:15:51.560 --> 00:15:54.560]  他唯一可以做的就是
[00:15:54.560 --> 00:15:56.560]  祈禱
[00:15:56.560 --> 00:15:58.560]  他只能夠祈禱
[00:15:58.560 --> 00:16:00.560]  他信得過上帝會醫治的時候
[00:16:00.560 --> 00:16:02.560]  他就只能夠祈禱
[00:16:02.560 --> 00:16:04.560]  結果有好成績
[00:16:04.560 --> 00:16:06.560]  祈完禱
[00:16:06.560 --> 00:16:08.560]  然後去見醫生
[00:16:08.560 --> 00:16:10.560]  準備給他做一些
[00:16:10.560 --> 00:16:12.560]  我們叫做
[00:16:12.560 --> 00:16:14.560]  Treatment
[00:16:14.560 --> 00:16:16.560]  做一些事
[00:16:16.560 --> 00:16:18.560]  做之前再給他量一量
[00:16:18.560 --> 00:16:20.560]  血小板的指數
[00:16:20.560 --> 00:16:22.560]  怎樣完全是正常的
[00:16:22.560 --> 00:16:24.560]  反而是醫生問媽媽
[00:16:24.560 --> 00:16:26.560]  究竟你在他身上做過什麼
[00:16:26.560 --> 00:16:28.560]  醫生問媽媽做過什麼
[00:16:28.560 --> 00:16:30.560]  媽媽做過什麼
[00:16:30.560 --> 00:16:32.560]  就祈禱
[00:16:32.560 --> 00:16:34.560]  又不是專業
[00:16:34.560 --> 00:16:36.560]  可以做些什麼呢
[00:16:36.560 --> 00:16:38.560]  但是上帝就聽了禱告
[00:16:38.560 --> 00:16:40.560]  在這裡施行了醫治
[00:16:40.560 --> 00:16:42.560]  另外又有一個小朋友
[00:16:42.560 --> 00:16:44.560]  讀一年班
[00:16:44.560 --> 00:16:46.560]  我估計是六七歲左右
[00:16:46.560 --> 00:16:48.560]  這個是一個醫生的見證
[00:16:48.560 --> 00:16:52.560]  這個醫生其實也是一個基督徒醫生
[00:16:52.560 --> 00:16:54.560]  不過根據他的專業
[00:16:54.560 --> 00:16:58.560]  他不會隨便跟別人傳福音
[00:16:58.560 --> 00:17:00.560]  看完病是怎樣呢
[00:17:00.560 --> 00:17:02.560]  醫生的專業
[00:17:02.560 --> 00:17:04.560]  就開藥
[00:17:04.560 --> 00:17:06.560]  不會看完病跟你祈禱
[00:17:06.560 --> 00:17:08.560]  然後你可以走了
[00:17:08.560 --> 00:17:10.560]  你不會給錢
[00:17:10.560 --> 00:17:12.560]  你也不會給錢
[00:17:12.560 --> 00:17:14.560]  醫生的專業就是
[00:17:14.560 --> 00:17:16.560]  查病
[00:17:16.560 --> 00:17:18.560]  醫生的專業就是
[00:17:18.560 --> 00:17:20.560]  診症
[00:17:20.560 --> 00:17:22.560]  然後跟你開藥
[00:17:22.560 --> 00:17:24.560]  這個小朋友
[00:17:24.560 --> 00:17:26.560]  去見這個基督徒醫生的時候
[00:17:26.560 --> 00:17:28.560]  醫生就見到他
[00:17:28.560 --> 00:17:30.560]  周身出了很多
[00:17:30.560 --> 00:17:32.560]  水泡的東西
[00:17:32.560 --> 00:17:34.560]  不是水泡
[00:17:34.560 --> 00:17:36.560]  如果我們的家長知道
[00:17:36.560 --> 00:17:40.560]  小朋友出水痘
[00:17:40.560 --> 00:17:42.560]  會很開心的
[00:17:42.560 --> 00:17:44.560]  有沒有小朋友出水痘
[00:17:44.560 --> 00:17:46.560]  有沒有
[00:17:46.560 --> 00:17:48.560]  通常我的女兒
[00:17:48.560 --> 00:17:50.560]  一出水痘
[00:17:50.560 --> 00:17:52.560]  其他家長知道她出水痘
[00:17:52.560 --> 00:17:54.560]  馬上就來
[00:17:54.560 --> 00:17:56.560]  黏著我妹妹
[00:17:56.560 --> 00:17:58.560]  因為怎樣
[00:17:58.560 --> 00:18:00.560]  越快出越好
