
[00:00:00.000 --> 00:00:07.000]  話說這位牧師去內地做培訓
[00:02:20.000 --> 00:02:22.000]  他們一邊行一邊唱
[00:02:22.000 --> 00:02:24.000]  按地形來看
[00:02:24.000 --> 00:02:28.000]  耶路撒冷是巴勒斯坦高地上
[00:02:28.000 --> 00:02:32.000]  最高的地方所建立的聖殿
[00:02:32.000 --> 00:02:35.000]  所以這些人從四面八方來到
[00:02:35.000 --> 00:02:38.000]  大部分時間都要上山
[00:02:38.000 --> 00:02:42.000]  所以這些詩篇稱為
[00:02:42.000 --> 00:02:45.000]  「上行詩」或「朝聖之歌」
[00:02:45.000 --> 00:02:48.000]  還有另一個說法
[00:02:48.000 --> 00:02:52.000]  祭師要進入聖殿
[00:02:52.000 --> 00:02:55.000]  進入聖殿要經過一道門
[00:02:55.000 --> 00:02:58.000]  那道門叫「尼洛嘉爾門」
[00:02:58.000 --> 00:03:01.000]  進入尼洛嘉爾門後
[00:03:01.000 --> 00:03:04.000]  有15級台階
[00:03:04.000 --> 00:03:06.000]  每上一級台階
[00:03:06.000 --> 00:03:08.000]  就領大家去唱一首詩歌
[00:03:08.000 --> 00:03:12.000]  所以這15首詩歌有另一個名字
[00:03:12.000 --> 00:03:14.000]  「登階之詩」
[00:03:14.000 --> 00:03:16.000]  今天我講的是
[00:03:16.000 --> 00:03:18.000]  「上行詩」的第一篇
[00:03:18.000 --> 00:03:19.000]  120篇
[00:03:19.000 --> 00:03:22.000]  這篇詩最富爭議性的就是它的題材
[00:03:22.000 --> 00:03:24.000]  有些人說它是一首愛歌
[00:03:24.000 --> 00:03:26.000]  是詩人向神
[00:03:26.000 --> 00:03:29.000]  在困難中向神祈求幫助
[00:03:29.000 --> 00:03:30.000]  也有些人說
[00:03:30.000 --> 00:03:32.000]  這首是一首讚歌
[00:03:32.000 --> 00:03:34.000]  是詩人經歷了困難
[00:03:34.000 --> 00:03:37.000]  神幫助了他而發出的讚美
[00:03:37.000 --> 00:03:40.000]  到底是愛歌還是讚歌呢?
[00:03:40.000 --> 00:03:41.000]  稍後再講
[00:03:41.000 --> 00:03:43.000]  無論是愛歌還是讚歌
[00:03:43.000 --> 00:03:45.000]  其實都有一個共通點
[00:03:45.000 --> 00:03:49.000]  這些詩都會提及到詩人的困境
[00:03:49.000 --> 00:03:51.000]  現在我們透過這首詩
[00:03:51.000 --> 00:03:54.000]  來看看詩人有什麼困境
[00:03:54.000 --> 00:03:58.000]  這篇詩可以分開兩個段落
[00:03:58.000 --> 00:04:00.000]  第一段落是一至四節
[00:04:00.000 --> 00:04:02.000]  第二段落是五至七節
[00:04:02.000 --> 00:04:06.000]  第一節一開始就寫上行之詩
[00:04:06.000 --> 00:04:09.000]  其實這是一個標題
[00:04:09.000 --> 00:04:12.000]  第一節詩人所說的是
[00:04:12.000 --> 00:04:15.000]  我在急難中求告耶和華
[00:04:15.000 --> 00:04:17.000]  祂就應允我
[00:04:17.000 --> 00:04:22.000]  這句子看起來是求神幫助
[00:04:22.000 --> 00:04:25.000]  但其實原文是過去式
[00:04:25.000 --> 00:04:28.000]  即是這件事已經發生了
[00:04:28.000 --> 00:04:31.000]  過去曾經在急難之中
[00:04:31.000 --> 00:04:32.000]  祂求告神
[00:04:32.000 --> 00:04:33.000]  神就幫助了他
[00:04:33.000 --> 00:04:37.000]  所以現在應該是向神發出感恩讚美
[00:04:37.000 --> 00:04:39.000]  第二節我們一起讀
[00:04:39.000 --> 00:04:43.000]  耶和華 求祢救我脫離
[00:04:43.000 --> 00:04:47.000]  雪荒的嘴唇和詭詐的舌頭
[00:04:47.000 --> 00:04:50.000]  這裡好像又是一個祈求
[00:04:50.000 --> 00:04:52.000]  其實這個翻譯
[00:04:52.000 --> 00:04:55.000]  可以有另外一個翻譯
[00:04:55.000 --> 00:04:57.000]  這一節可以有另外一個翻譯
[00:04:57.000 --> 00:05:03.000]  耶和華 救我脫離雪荒的嘴唇和詭詐的舌頭
[00:05:03.000 --> 00:05:06.000]  這個翻譯其實是一句直述句
[00:05:06.000 --> 00:05:13.000]  即是詩人向上帝 向神發出讚美
[00:05:13.000 --> 00:05:14.000]  這裡我們看到
[00:05:14.000 --> 00:05:17.000]  詩人曾經經歷困難
[00:05:17.000 --> 00:05:19.000]  曾經在困境當中
[00:05:19.000 --> 00:05:22.000]  而令到他有困難
[00:05:22.000 --> 00:05:23.000]  受到困擾的
[00:05:23.000 --> 00:05:29.000]  就是雪荒的嘴唇和詭詐的舌頭
[00:05:29.000 --> 00:05:31.000]  即是詩人受到言語的攻擊
[00:05:31.000 --> 00:05:35.000]  可能受到欺騙 侮辱 毀謗
[00:05:35.000 --> 00:05:40.000]  以及一些惡意中傷的言語上的攻擊
[00:05:40.000 --> 00:05:43.000]  而攻擊他的很可能是他身邊的人
[00:05:43.000 --> 00:05:46.000]  是那些他日夕相對
[00:05:46.000 --> 00:05:48.000]  每天都見到的人
[00:05:48.000 --> 00:05:50.000]  所以他是受到很大的困擾
[00:05:50.000 --> 00:05:54.000]  這是一個比較個人化的
[00:05:54.000 --> 00:05:56.000]  就是詩人遇人不淑
[00:05:56.000 --> 00:05:59.000]  他受人的攻擊
[00:05:59.000 --> 00:06:01.000]  也有另外一個可能性
[00:06:01.000 --> 00:06:06.000]  就是指到詩人處身在一個失去互信
[00:06:06.000 --> 00:06:08.000]  不再有誠信
[00:06:08.000 --> 00:06:13.000]  又不再互相尊重的社會環境
[00:06:13.000 --> 00:06:16.000]  而這個問題是大為的
[00:06:16.000 --> 00:06:18.000]  是一個比較普遍的
[00:06:18.000 --> 00:06:22.000]  這篇詩的第二部分是五至七節
[00:06:22.000 --> 00:06:28.000]  這部分描述到詩人當前所遇到的困境
[00:06:28.000 --> 00:06:31.000]  他正在等待神來拯救
[00:06:31.000 --> 00:06:33.000]  我們一起讀
[00:06:48.000 --> 00:06:53.000]  米切和基達都是地方名字
[00:06:53.000 --> 00:06:59.000]  米切是指住近黑海的中東民族
[00:06:59.000 --> 00:07:02.000]  在耶路撒冷以北的地方
[00:07:02.000 --> 00:07:05.000]  而基達是在阿拉伯曠野
[00:07:05.000 --> 00:07:08.000]  在耶路撒冷南端的地方
[00:07:08.000 --> 00:07:11.000]  所以是南遠北切
[00:07:11.000 --> 00:07:15.000]  詩人未必真的住在這些地方
[00:07:15.000 --> 00:07:20.000]  他可能是用這兩個地方來做一個比喻
[00:07:20.000 --> 00:07:24.000]  顯示到他是離鄉別井
[00:07:24.000 --> 00:07:26.000]  離家鄉很遠的地方
[00:07:26.000 --> 00:07:30.000]  另外這兩個地方其實都有一個共通點
[00:07:30.000 --> 00:07:33.000]  這兩個地方的人都是好勇鬥狠
[00:07:33.000 --> 00:07:37.000]  所以詩人用這兩個地方的人
[00:07:37.000 --> 00:07:40.000]  來顯示自己身處在一個處境裏
[00:07:40.000 --> 00:07:43.000]  周圍都是窮凶極惡的人
[00:07:43.000 --> 00:07:46.000]  在當中受了不少的痛苦
[00:07:46.000 --> 00:07:52.000]  如果詩人是生活在香港幾十年前的話
[00:07:52.000 --> 00:07:55.000]  可能詩人會說
[00:07:55.000 --> 00:07:59.000]  我住在九龍城寨和廟街
[00:07:59.000 --> 00:08:04.000]  那些人紋身了青龍又白虎
[00:08:04.000 --> 00:08:06.000]  很可怕
[00:08:06.000 --> 00:08:08.000]  可能就是這樣
[00:08:08.000 --> 00:08:10.000]  這裏其實也有另外一個可能性
[00:08:10.000 --> 00:08:14.000]  就是詩人根本沒有離開家鄉
[00:08:14.000 --> 00:08:17.000]  但是和他一起的人不接納他
[00:08:17.000 --> 00:08:19.000]  不當他是自己人
[00:08:19.000 --> 00:08:20.000]  整天攻擊他
[00:08:20.000 --> 00:08:23.000]  所以他覺得自己好像是寄居者
[00:08:23.000 --> 00:08:26.000]  生活在敵人當中
[00:08:26.000 --> 00:08:28.000]  這些窮凶極惡的人
[00:08:28.000 --> 00:08:30.000]  其實就是指這裏所說的
[00:08:30.000 --> 00:08:33.000]  恨惡和睦的人
[00:08:33.000 --> 00:08:38.000]  他們不單止言語兇狠惡毒
[00:08:38.000 --> 00:08:42.000]  並且他們的行為猖獗殘暴
[00:08:42.000 --> 00:08:44.000]  在這裏的最後一句
[00:08:44.000 --> 00:08:47.000]  整首詩的最後一句是挺特別的
[00:08:47.000 --> 00:08:48.000]  我怨和睦
[00:08:48.000 --> 00:08:49.000]  但我發言
[00:08:49.000 --> 00:08:51.000]  他們就要爭戰
[00:08:51.000 --> 00:08:52.000]  其實在原文裏面
[00:08:52.000 --> 00:08:54.000]  是一個動詞都沒有的
[00:08:54.000 --> 00:08:57.000]  當這句說話沒有動詞的時候
[00:08:57.000 --> 00:08:59.000]  就變成怎樣呢
[00:08:59.000 --> 00:09:01.000]  我和平
[00:09:01.000 --> 00:09:02.000]  我一說話
[00:09:02.000 --> 00:09:04.000]  他們爭戰
[00:09:04.000 --> 00:09:10.000]  其實是表達了兩種極端不同的心態
[00:09:10.000 --> 00:09:12.000]  情緒和行為
[00:09:12.000 --> 00:09:13.000]  意思就是說
[00:09:13.000 --> 00:09:16.000]  無論詩人多麼平和
[00:09:16.000 --> 00:09:18.000]  多麼愛好和平
[00:09:18.000 --> 00:09:20.000]  只要他一說話
[00:09:20.000 --> 00:09:22.000]  周圍的人就來攻擊他
[00:09:22.000 --> 00:09:25.000]  猛烈地來攻擊他
[00:09:25.000 --> 00:09:28.000]  要和他鬥爭
[00:09:28.000 --> 00:09:34.000]  詩人從前遇到言語的攻擊
[00:09:34.000 --> 00:09:37.000]  現在他一樣遇到這些攻擊
[00:09:37.000 --> 00:09:40.000]  並且更加厲害
[00:09:40.000 --> 00:09:44.000]  而他正在等待上帝的拯救
[00:09:44.000 --> 00:09:48.000]  當我剛才說詩人的困境的時候
[00:09:48.000 --> 00:09:49.000]  你們一邊聽
[00:09:49.000 --> 00:09:53.000]  有沒有一種似曾相識的感覺
[00:09:53.000 --> 00:09:58.000]  你會不會都曾經面對這些困難呢
[00:09:58.000 --> 00:10:01.000]  如有雷同
[00:10:01.000 --> 00:10:03.000]  實屬不幸
[00:10:03.000 --> 00:10:07.000]  詩人所指的說方的嘴唇
[00:10:07.000 --> 00:10:09.000]  和詭詐的舌頭
[00:10:09.000 --> 00:10:12.000]  其實都是屬於一些語言暴力
[00:10:12.000 --> 00:10:14.000]  語言暴力或者言語暴力
[00:10:14.000 --> 00:10:15.000]  今天我們都經常聽
[00:10:15.000 --> 00:10:17.000]  我們不會覺得陌生
[00:10:17.000 --> 00:10:23.000]  只是一些用謾罵、詆毀、藐視、嘲笑的
[00:10:23.000 --> 00:10:26.000]  侮辱性、歧視性的言語
[00:10:26.000 --> 00:10:27.000]  來說人
[00:10:27.000 --> 00:10:30.000]  使人在精神上、心理上都受創
[00:10:30.000 --> 00:10:34.000]  這些是屬於精神傷害的範疇
[00:10:34.000 --> 00:10:39.000]  言語暴力在工作間其實都頗為普遍
[00:10:39.000 --> 00:10:41.000]  最近看到新聞
[00:10:41.000 --> 00:10:44.000]  南韓的大韓航空
[00:10:44.000 --> 00:10:46.000]  有一位部門的高級主管
[00:10:46.000 --> 00:10:48.000]  原來是黃馬垮
[00:10:48.000 --> 00:10:50.000]  在一個會議上
[00:10:50.000 --> 00:10:55.000]  大聲地罵一個廣告代理商
[00:10:55.000 --> 00:10:57.000]  不單罵他
[00:10:57.000 --> 00:11:00.000]  還用水潑在他的臉上
[00:11:00.000 --> 00:11:03.000]  這件事驚動警方
[00:11:03.000 --> 00:11:05.000]  已經立案調查
[00:11:05.000 --> 00:11:08.000]  這位主管就要公開
[00:11:08.000 --> 00:11:13.000]  向傳媒、向國民道歉
[00:11:13.000 --> 00:11:16.000]  香港在2016年
[00:11:16.000 --> 00:11:18.000]  有一間機構也做了一個調查
[00:11:18.000 --> 00:11:19.000]  這個調查就是
[00:11:19.000 --> 00:11:23.000]  香港在職人士工作壓力調查
[00:11:23.000 --> 00:11:25.000]  大家有沒有被調查過呢?
[00:11:25.000 --> 00:11:28.000]  調查是用問卷方式進行
[00:11:28.000 --> 00:11:35.000]  向773位不同行業的在職人士進行調查
[00:11:35.000 --> 00:11:39.000]  結果顯示有接近四成的受訪者
[00:11:39.000 --> 00:11:42.000]  遇到工作間的暴力
[00:11:42.000 --> 00:11:46.000]  這些工作間的暴力
[00:11:46.000 --> 00:11:50.000]  包括在工作中受到無禮的對待
[00:11:50.000 --> 00:11:53.000]  工作中出現人際衝突
[00:11:53.000 --> 00:11:56.000]  工作中與別人發生爭論
[00:11:56.000 --> 00:11:58.000]  有沒有哪位沒有經歷過這些?
[00:11:58.000 --> 00:12:00.000]  沒有舉手
[00:12:00.000 --> 00:12:04.000]  大家很適合去聽這篇報導
[00:12:04.000 --> 00:12:07.000]  這個調查也顯示
[00:12:07.000 --> 00:12:10.000]  現在在職人士在工作上
[00:12:10.000 --> 00:12:13.000]  所謂工作間的暴力
[00:12:13.000 --> 00:12:17.000]  都是人際關係、人際衝突的問題
[00:12:17.000 --> 00:12:19.000]  這個調查也顯示
[00:12:19.000 --> 00:12:23.000]  這個情況的嚴重性越來越嚴重
[00:12:23.000 --> 00:12:26.000]  2016年和4年前去比較
[00:12:26.000 --> 00:12:32.000]  其實升幅有6至10個百分點
[00:12:32.000 --> 00:12:36.000]  這些衝突的問題越來越嚴重
[00:12:36.000 --> 00:12:37.000]  現在的工作世界
[00:12:37.000 --> 00:12:41.000]  與數十年前的分別很遠
[00:12:41.000 --> 00:12:43.000]  職場上的困擾
[00:12:43.000 --> 00:12:46.000]  會降低我們的工作效率
[00:12:46.000 --> 00:12:48.000]  亦會引致情緒問題
[00:12:48.000 --> 00:12:50.000]  會傷害我們的身心靈
[00:12:50.000 --> 00:12:52.000]  很多身體的毛病
[00:12:52.000 --> 00:12:54.000]  可能與這些有關
[00:12:54.000 --> 00:12:57.000]  甚至因為工作壓力而自殺的報導
[00:12:57.000 --> 00:13:00.000]  我們亦時有所聞
[00:13:00.000 --> 00:13:03.000]  不知道大家是否也受這些困擾
[00:13:03.000 --> 00:13:07.000]  其實言語的暴力
[00:13:07.000 --> 00:13:11.000]  不僅存在於工作環境裏
[00:13:11.000 --> 00:13:14.000]  亦存在於親密關係裏
[00:13:14.000 --> 00:13:17.000]  這些關係包括父母對子女
[00:13:17.000 --> 00:13:20.000]  或成年子女對父母
[00:13:20.000 --> 00:13:22.000]  夫妻之間
[00:13:22.000 --> 00:13:24.000]  或老師對學生
[00:13:24.000 --> 00:13:28.000]  甚至現在是學生對老師
[00:13:28.000 --> 00:13:33.000]  美國有機構於2014年
[00:13:33.000 --> 00:13:35.000]  發表一份調查報告
[00:13:35.000 --> 00:13:40.000]  他們檢視了5600名青少年
[00:13:40.000 --> 00:13:43.000]  問他們有沒有曾經在過去的日子
[00:13:43.000 --> 00:13:45.000]  受過身體上的虐待
[00:13:45.000 --> 00:13:49.000]  性侵犯或情緒傷害
[00:13:49.000 --> 00:13:53.000]  情緒傷害指父母或主要的照顧者
[00:13:53.000 --> 00:13:57.000]  用言語恐嚇、羞辱、貶低和威脅
[00:13:57.000 --> 00:13:59.000]  這些青少年
[00:13:59.000 --> 00:14:03.000]  即是我們所說的言語暴力
[00:14:03.000 --> 00:14:07.000]  結果顯示在這5600名青少年裏
[00:14:07.000 --> 00:14:10.000]  大約有62%的人
[00:14:10.000 --> 00:14:12.000]  曾經受過言語暴力
[00:14:12.000 --> 00:14:14.000]  不僅如此
[00:14:14.000 --> 00:14:17.000]  受到言語暴力的青少年
[00:14:17.000 --> 00:14:19.000]  他們得到焦慮症、憂鬱症
[00:14:19.000 --> 00:14:21.000]  有自殺傾向的
[00:14:21.000 --> 00:14:24.000]  與曾經受身體虐待、性侵的
[00:14:24.000 --> 00:14:27.000]  其實數字差不多
[00:14:27.000 --> 00:14:28.000]  換句話說
[00:14:28.000 --> 00:14:30.000]  我們言語的暴力
[00:14:30.000 --> 00:14:32.000]  言語上所造成的傷害
[00:14:32.000 --> 00:14:35.000]  其實與身體上所造成的傷害
[00:14:35.000 --> 00:14:37.000]  其實不差很遠
[00:14:37.000 --> 00:14:39.000]  我們中國人經常說
[00:14:39.000 --> 00:14:42.000]  不要讚那些小朋友
[00:14:42.000 --> 00:14:44.000]  他們會驕傲
[00:14:44.000 --> 00:14:46.000]  或者那些嬰兒出生的時候
[00:14:46.000 --> 00:14:48.000]  我們說很可愛、很漂亮
[00:14:48.000 --> 00:14:50.000]  不漂亮、醜怪
[00:14:50.000 --> 00:14:51.000]  長輩會這樣說
[00:14:51.000 --> 00:14:53.000]  不要讚壞
[00:14:53.000 --> 00:14:57.000]  希望用一些諷刺的說話
[00:14:57.000 --> 00:15:01.000]  貶低的說話來激勵、激發小朋友
[00:15:01.000 --> 00:15:04.000]  但其實也有研究告訴我們
[00:15:04.000 --> 00:15:06.000]  這些傷人的說話
[00:15:06.000 --> 00:15:08.000]  不僅沒有用
[00:15:08.000 --> 00:15:11.000]  而且會令小朋友成年之後
[00:15:11.000 --> 00:15:13.000]  會長大之後
[00:15:13.000 --> 00:15:17.000]  會受到各種身心健康問題的困擾
[00:15:17.000 --> 00:15:20.000]  研究也告訴我們
[00:15:20.000 --> 00:15:22.000]  每一句負面的說話
[00:15:22.000 --> 00:15:25.000]  都要用五句正面的說話
[00:15:25.000 --> 00:15:27.000]  才可以平衡
[00:15:27.000 --> 00:15:30.000]  才可以維繫良好的關係
[00:15:30.000 --> 00:15:34.000]  我們說一啖砂糖就一啖嘟
[00:15:34.000 --> 00:15:38.000]  即是我們要五啖砂糖
[00:15:38.000 --> 00:15:41.000]  才可以一啖嘟
[00:15:41.000 --> 00:15:43.000]  我們今天
[00:15:43.000 --> 00:15:47.000]  其實與私人以前所面對的困境
[00:15:47.000 --> 00:15:49.000]  其實差不多
[00:15:49.000 --> 00:15:52.000]  同樣面對著很多言語上的傷害
[00:15:52.000 --> 00:15:55.000]  我們看看私人有什麼出路
[00:15:55.000 --> 00:15:58.000]  這首詩其實有一個特點
[00:15:58.000 --> 00:16:00.000]  你看到最尾
[00:16:00.000 --> 00:16:03.000]  好像看到私人的問題還未解決
[00:16:03.000 --> 00:16:05.000]  而且剛才也說了
[00:16:05.000 --> 00:16:08.000]  私人昔日面對言語的傷害
[00:16:08.000 --> 00:16:12.000]  而他當前所面對的是更加嚴峻
[00:16:12.000 --> 00:16:14.000]  沒錯 神是聽了他昔日的祈求
[00:16:14.000 --> 00:16:16.000]  但現在問題似乎更嚴重
[00:16:16.000 --> 00:16:19.000]  神是否沒有解決他的問題呢?
[00:16:19.000 --> 00:16:21.000]  剛才我說過
[00:16:21.000 --> 00:16:23.000]  這是一首朝聖的詩歌
[00:16:23.000 --> 00:16:27.000]  以色列人每年在三大節期上首節
[00:16:27.000 --> 00:16:29.000]  耶路撒冷在高地
[00:16:29.000 --> 00:16:32.000]  海拔一千呎高
[00:16:32.000 --> 00:16:37.000]  以色列人要登山涉水才可以去到
[00:16:37.000 --> 00:16:38.000]  長途跋涉去
[00:16:38.000 --> 00:16:42.000]  不像我們兒童報道師
[00:16:42.000 --> 00:16:44.000]  五一去杜豐山
[00:16:44.000 --> 00:16:50.000]  有的士或旅遊巴去到門口
[00:16:50.000 --> 00:16:51.000]  但他們不是
[00:16:51.000 --> 00:16:54.000]  要經過很艱鉅的路途
[00:16:54.000 --> 00:16:57.000]  才可以到聖殿去敬拜神
[00:16:57.000 --> 00:17:00.000]  在路途中他們會遇到很多困難
[00:17:00.000 --> 00:17:02.000]  或者他們在日常生活中
[00:17:02.000 --> 00:17:05.000]  面對很多人際間的衝突
[00:17:05.000 --> 00:17:07.000]  很多言語暴力
[00:17:07.000 --> 00:17:09.000]  帶著很多問題來到上帝面前
[00:17:09.000 --> 00:17:12.000]  就像我們退休時一樣
[00:17:12.000 --> 00:17:14.000]  我們帶著這些問題
[00:17:14.000 --> 00:17:17.000]  而這些問題是無人無知的
[00:17:17.000 --> 00:17:20.000]  不是解決了一次就一了百了
[00:17:20.000 --> 00:17:22.000]  那些問題會重複出現
[00:17:22.000 --> 00:17:24.000]  就像詩人一樣
[00:17:24.000 --> 00:17:25.000]  他帶著困難來到
[00:17:25.000 --> 00:17:27.000]  他祈求上帝的幫助
[00:17:27.000 --> 00:17:34.000]  他也記得上帝昔日怎樣幫助他
[00:17:34.000 --> 00:17:36.000]  他維持了他的感恩
[00:17:36.000 --> 00:17:38.000]  這些其實也是在幫助他
[00:17:38.000 --> 00:17:40.000]  他今日面對困難的時候
[00:17:40.000 --> 00:17:42.000]  想到昔日上帝怎樣幫助他的時候
[00:17:42.000 --> 00:17:45.000]  其實他現在有了信心
[00:17:45.000 --> 00:17:48.000]  在這裡我們看到詩人的問題
[00:17:48.000 --> 00:17:49.000]  好像是重複地出現
[00:17:49.000 --> 00:17:51.000]  是否沒有出路呢?
[00:17:51.000 --> 00:17:53.000]  我們看看第三四節一起讀
[00:17:53.000 --> 00:18:00.000]  「詭詐的舌頭要拿什麼家給你呢?
[00:18:00.000 --> 00:18:05.000]  就是勇士的利箭和羅藤木的炭火」
[00:18:05.000 --> 00:18:07.000]  這裡有兩個問題
[00:18:07.000 --> 00:18:08.000]  兩個問句
[00:18:08.000 --> 00:18:13.000]  第一「詭詐的舌頭要拿什麼給你呢?」
[00:18:13.000 --> 00:18:15.000]  到底這裡是誰跟誰說話呢?
[00:18:15.000 --> 00:18:18.000]  我們要留意這是一首詩篇
[00:18:18.000 --> 00:18:20.000]  詩篇的格式比較特別
[00:18:20.000 --> 00:18:22.000]  我們不能用邏輯來分析
[00:18:22.000 --> 00:18:28.000]  其實這裡是詩人跟詭詐的舌頭說話
[00:18:28.000 --> 00:18:32.000]  意思是詭詐的舌頭
[00:18:32.000 --> 00:18:38.000]  要拿什麼來回報、報應你呢?
[00:18:38.000 --> 00:18:42.000]  不單要以其人之道還治其人之身
[00:18:42.000 --> 00:18:46.000]  甚至要用致命的攻擊
[00:18:46.000 --> 00:18:51.000]  加倍地奉還、報應你
[00:18:51.000 --> 00:18:56.000]  這裡其實是一個奏助
[00:18:56.000 --> 00:18:59.000]  大家讀詩篇的時候有沒有留意
[00:18:59.000 --> 00:19:04.000]  在詩篇裡面有不少的詩篇都是奏助
[00:19:04.000 --> 00:19:07.000]  這裡奏助得少,只有兩句
[00:19:07.000 --> 00:19:11.000]  有些整篇都是奏助
[00:19:11.000 --> 00:19:14.000]  七十三篇、三十六篇那些
[00:19:14.000 --> 00:19:17.000]  這裡其實牽涉到一個問題
[00:19:17.000 --> 00:19:18.000]  如果讓我選擇
[00:19:18.000 --> 00:19:24.000]  在《聖經》裡面哪個部分是最自相矛盾的
[00:19:24.000 --> 00:19:25.000]  自打嘴巴的
[00:19:25.000 --> 00:19:28.000]  我就會選擇這些奏助詩
[00:19:28.000 --> 00:19:31.000]  《聖經》不是叫人彼此相愛嗎?
[00:19:31.000 --> 00:19:33.000]  不是叫我們愛人如己嗎?
[00:19:33.000 --> 00:19:37.000]  為什麼會有這麼惡毒的奏助呢?
[00:19:37.000 --> 00:19:39.000]  其中一個比較傳統的看法是
[00:19:39.000 --> 00:19:43.000]  詩人不是為個人利益而出發
[00:19:43.000 --> 00:19:48.000]  是因為他看到這些惡人傷害了神的命
[00:19:48.000 --> 00:19:49.000]  他們得罪了神
[00:19:49.000 --> 00:19:52.000]  所以詩人就從神的角度
[00:19:52.000 --> 00:19:55.000]  為神的命來發這些奏助
[00:19:55.000 --> 00:19:58.000]  這也是其中一個可能性
[00:19:58.000 --> 00:20:01.000]  而我比較接受的看法是
[00:20:01.000 --> 00:20:08.000]  如果你今天或者你曾經受過欺負
[00:20:08.000 --> 00:20:11.000]  你有很多的冤屈
[00:20:11.000 --> 00:20:16.000]  如果你不想自己會發瘋的話
[00:20:16.000 --> 00:20:19.000]  我就鼓勵你去看這些奏助詩
[00:20:19.000 --> 00:20:22.000]  其實這些奏助詩是有治療性的
[00:20:22.000 --> 00:20:24.000]  有治療的功效的
[00:20:24.000 --> 00:20:30.000]  詩人在憤怒之中向神發出呼求
[00:20:30.000 --> 00:20:31.000]  向神傾心圖義
[00:20:31.000 --> 00:20:34.000]  他將自己的冤屈帶到上帝的面前
[00:20:34.000 --> 00:20:39.000]  這樣詩人就不用自己拿刀去尋仇
[00:20:39.000 --> 00:20:42.000]  因為他知道上帝會為他主持公道
[00:20:42.000 --> 00:20:44.000]  上帝會為他出頭
[00:20:44.000 --> 00:20:47.000]  而且詩人毫無掩飾地
[00:20:47.000 --> 00:20:51.000]  將自己的情緒帶到上帝的面前
[00:20:51.000 --> 00:20:54.000]  他就能夠在這個過程中體會到
[00:20:54.000 --> 00:20:58.000]  上帝不僅接納他的喜與樂
[00:20:58.000 --> 00:21:02.000]  也接納他的怒與哀
[00:21:02.000 --> 00:21:07.000]  事實上我們來到上帝的面前
[00:21:07.000 --> 00:21:11.000]  你猜上帝知不知道我們心底在想些什麼?
[00:21:11.000 --> 00:21:14.000]  我們每一個意念他都知道
[00:21:14.000 --> 00:21:17.000]  我們的嘴巴可能說著讚美感恩的話
[00:21:17.000 --> 00:21:20.000]  但我們心底裡有些惡毒的奏奏
