
[00:00:00.000 --> 00:00:05.000]  今天我要講的就是從耶穌亞記,
[00:06:44.000 --> 00:06:49.000]  當我們還在被罪捆綁的時候,
[00:06:49.000 --> 00:06:53.000]  神已經準備這個救恩給我們。
[00:06:53.000 --> 00:06:56.000]  這個原因不夠嗎?
[00:06:56.000 --> 00:07:00.000]  對我來說是已經夠了。
[00:07:00.000 --> 00:07:03.000]  因爲我是被罪捆綁,
[00:07:03.000 --> 00:07:07.000]  很實際的被罪捆綁,就是被毒品捆綁。
[00:07:07.000 --> 00:07:09.000]  我怎樣改都改不去,
[00:07:09.000 --> 00:07:13.000]  但是因做耶穌基督拯救了我們,
[00:07:13.000 --> 00:07:15.000]  幫助我了,我纔可以。
[00:07:15.000 --> 00:07:22.000]  所以對我來說是可以的,夠原因了,不必其他的。
[00:07:22.000 --> 00:07:31.000]  但是我們講到侍奉的時候,
[00:07:31.000 --> 00:07:34.000]  第一個事情來到我們的腦裏面就是什麼?
[00:07:34.000 --> 00:07:39.000]  怎樣去侍奉祂?我們會想什麼呢?
[00:07:39.000 --> 00:07:45.000]  最容易的,對於做基督徒的怎樣去侍奉神的時候,
[00:07:45.000 --> 00:07:50.000]  最容易的就是給錢,對不對?
[00:07:50.000 --> 00:07:52.000]  給我們的金錢奉獻,
[00:07:52.000 --> 00:07:59.000]  給教會,給宣教士,跟侍工,神的侍工,
[00:07:59.000 --> 00:08:01.000]  這個是最容易的。
[00:08:01.000 --> 00:08:04.000]  對於一些平常的人是容易,
[00:08:04.000 --> 00:08:06.000]  因爲如果你有錢就可以給錢,對不對?
[00:08:06.000 --> 00:08:09.000]  所以很容易,對於一部分的人,
[00:08:09.000 --> 00:08:11.000]  如果沒有錢的時候是很困難的,
[00:08:11.000 --> 00:08:14.000]  但是普遍來說是比較容易。
[00:08:14.000 --> 00:08:18.000]  爲什麼容易呢?因爲我們有,可以給。
[00:08:18.000 --> 00:08:22.000]  但是在侍奉神的時候,
[00:08:22.000 --> 00:08:30.000]  可能第一方面我們可以想到的就是在教會服侍,
[00:08:30.000 --> 00:08:32.000]  在侍工裏面服侍,
[00:08:32.000 --> 00:08:39.000]  這個就有個人對於多數的人就比較有一點的困難。
[00:08:39.000 --> 00:08:43.000]  第一,我們覺得我們沒有能力,我們沒有恩賜。
[00:08:43.000 --> 00:08:49.000]  第二,我們覺得我們沒有時間,
[00:08:49.000 --> 00:08:57.000]  我們要時間去服侍當天要服侍,
[00:08:57.000 --> 00:09:00.000]  我們還在準備的工作,我們也需要時間。
[00:09:00.000 --> 00:09:06.000]  所以需要我們放下我們的時間,
[00:09:06.000 --> 00:09:15.000]  跟我們的自我知道來學習怎麼去服侍神。
[00:09:15.000 --> 00:09:21.000]  所以這個就比較對多數的人就比較困難,
[00:09:21.000 --> 00:09:24.000]  特別當你覺得你沒有這個恩賜的時候,
[00:09:24.000 --> 00:09:28.000]  需要努力一點,要加工一點。
[00:09:28.000 --> 00:09:33.000]  第三方面呢,就每個人都沒有想過的,
[00:09:33.000 --> 00:09:38.000]  通常人不想過的,只是傻瓜好像我纔會想到的。
[00:09:38.000 --> 00:09:48.000]  就是把自己全時間奉獻給神用。
[00:09:48.000 --> 00:09:51.000]  爲什麼我說傻瓜呢?
[00:09:51.000 --> 00:09:56.000]  因爲爲什麼要放棄你的美好的生命在外面打工,
[00:09:56.000 --> 00:09:59.000]  賺得比較多過在教會侍奉?
[00:09:59.000 --> 00:10:05.000]  爲什麼要放下自由自在的生命生活,
[00:10:05.000 --> 00:10:09.000]  放下這些全時間去服侍神呢?
[00:10:09.000 --> 00:10:17.000]  所以不是每個人都會想到這樣的去做。
[00:10:17.000 --> 00:10:27.000]  但是還有就是沒有每個人會被福招去全時間侍奉神的,
[00:10:27.000 --> 00:10:34.000]  只是少數的人才神福招,
[00:10:34.000 --> 00:10:38.000]  所以不是每個人都全時間侍奉神。
[00:10:38.000 --> 00:10:45.000]  但是侍奉神,要考慮侍奉神的時候,
[00:10:45.000 --> 00:10:48.000]  福招不是第一個,
[00:10:48.000 --> 00:10:52.000]  因爲很多時候我們的藉口就是什麼?
[00:10:52.000 --> 00:10:54.000]  神沒有福招我,
[00:10:54.000 --> 00:11:00.000]  全時間或半時間或做一部分的侍奉,
[00:11:00.000 --> 00:11:04.000]  我們的藉口就是神沒有福招我,
[00:11:04.000 --> 00:11:11.000]  但是福招不是第一個考慮。
[00:11:11.000 --> 00:11:17.000]  但是第一個我覺得應該是我們心裏的慾望,
[00:11:17.000 --> 00:11:20.000]  我們願意不願意先,
[00:11:20.000 --> 00:11:23.000]  這是最重要的開始。
[00:11:23.000 --> 00:11:28.000]  因爲神,如果你心裏沒有想到,
[00:11:28.000 --> 00:11:32.000]  沒有這個慾望,願意去侍奉神的時候,
[00:11:32.000 --> 00:11:36.000]  神也不會福招你的,對不對?
[00:11:36.000 --> 00:11:41.000]  就好像你知道這個人,
[00:11:41.000 --> 00:11:44.000]  你叫他做這些事情的時候,
[00:11:44.000 --> 00:11:49.000]  他一定說不可以或不會,不要做。
[00:11:49.000 --> 00:11:52.000]  當你知道這個人會有這樣的反應,
[00:11:52.000 --> 00:11:54.000]  你會叫他嗎?
[00:11:54.000 --> 00:11:56.000]  當然你不會叫他,
[00:11:56.000 --> 00:11:58.000]  你第一個考慮都不要考慮他,
[00:11:58.000 --> 00:12:00.000]  你會考慮別人。
[00:12:00.000 --> 00:12:10.000]  你想到神會不會福招你,如果你想都沒有想到這一點,
[00:12:10.000 --> 00:12:16.000]  這個事情都在你心裏,你腦裏,你都沒有想過的,
[00:12:16.000 --> 00:12:20.000]  神會不會去福招你呢?
[00:12:20.000 --> 00:12:25.000]  所以,要全心全意侍奉神的時候,
[00:12:25.000 --> 00:12:28.000]  聖經教導我們這樣做,
[00:12:28.000 --> 00:12:30.000]  我們每個人都知道,
[00:12:30.000 --> 00:12:37.000]  但是問題就是我們想到侍奉神的時候,
[00:12:37.000 --> 00:12:40.000]  實際的去侍奉神的時候,
[00:12:40.000 --> 00:12:45.000]  這個慾望在我們心裏,
[00:12:45.000 --> 00:12:49.000]  完全沒有去思考過。
[00:12:49.000 --> 00:12:58.000]  所以真正要願意這樣去全心全意侍奉神或擔當侍奉神的時候,
[00:12:58.000 --> 00:13:00.000]  要從這邊開始。
[00:13:00.000 --> 00:13:05.000]  我們心裏先要有這個慾望,
[00:13:05.000 --> 00:13:07.000]  我願意神啊,
[00:13:07.000 --> 00:13:10.000]  你怎樣要使用我們,
[00:13:10.000 --> 00:13:12.000]  你要怎樣用我的時候,
[00:13:12.000 --> 00:13:14.000]  我願意。
[00:13:14.000 --> 00:13:22.000]  這就是那個開頭的第一個事情。
[00:13:22.000 --> 00:13:25.000]  所以問題就是我們要問我們自己,
[00:13:25.000 --> 00:13:27.000]  在這個新年裏面,
[00:13:27.000 --> 00:13:31.000]  在這個我們教會在講更新這個題目的時候,
[00:13:31.000 --> 00:13:36.000]  就是我們先要從這個事情上,
[00:13:36.000 --> 00:13:40.000]  這個慾望上開始問我們自己,
[00:13:40.000 --> 00:13:49.000]  我有沒有考慮到全心全意服侍神,
[00:13:49.000 --> 00:13:54.000]  跟從祂,敬拜祂。
[00:13:54.000 --> 00:13:58.000]  超過我們每個禮拜的敬拜,
[00:13:58.000 --> 00:14:04.000]  超過我們每個禮拜的奉獻,
[00:14:04.000 --> 00:14:10.000]  那些建立教會的專家,
[00:14:10.000 --> 00:14:13.000]  他們教導我們是說,
[00:14:13.000 --> 00:14:18.000]  如果你要衡量一個教會的成功,
[00:14:18.000 --> 00:14:22.000]  一個教會做的繁榮不繁榮的時候,
[00:14:22.000 --> 00:14:27.000]  是用什麼來量衡呢?
[00:14:27.000 --> 00:14:31.000]  就是敬拜有多少人數啊,
[00:14:31.000 --> 00:14:34.000]  奉獻有多少啊,
[00:14:34.000 --> 00:14:38.000]  這些的事情來量衡。
[00:14:38.000 --> 00:14:44.000]  但是神的量衡不是在這些外表的事情,
[00:14:44.000 --> 00:14:47.000]  神的量衡是我們的心,
[00:14:47.000 --> 00:14:49.000]  從裏面開始。
[00:14:49.000 --> 00:14:52.000]  當我們沒有這個慾望的時候,
[00:14:52.000 --> 00:14:54.000]  神不但不會輔導我們,
[00:14:54.000 --> 00:14:58.000]  祂也不會使用我們。
[00:14:58.000 --> 00:15:02.000]  所以我們要超過外表看到的東西,
[00:15:02.000 --> 00:15:09.000]  先要更新就是要先更新我們心裏面。
[00:15:09.000 --> 00:15:14.000]  好像今天活潑生命的經文講到,
[00:15:14.000 --> 00:15:18.000]  你的財寶在哪裏,
[00:15:18.000 --> 00:15:22.000]  你的心就是在哪裏,對不對?
[00:15:22.000 --> 00:15:29.000]  所以如果你相信神爲你做這些多美好的事情了,
[00:15:29.000 --> 00:15:31.000]  在你生命裏面了,
[00:15:31.000 --> 00:15:41.000]  你應當不應當去把全心全意來服侍祂。
[00:15:41.000 --> 00:15:46.000]  然後耶穌給他的原因就是,
[00:15:46.000 --> 00:15:52.000]  祂提醒他們,
[00:15:52.000 --> 00:15:54.000]  神開始的時候,
[00:15:54.000 --> 00:15:57.000]  你們開始我們要進入這個應許之地的時候,
[00:15:57.000 --> 00:16:00.000]  神已經把這個應許給我們,
[00:16:00.000 --> 00:16:01.000]  告訴我們,
[00:16:01.000 --> 00:16:03.000]  祂會這樣做。
[00:16:03.000 --> 00:16:07.000]  所以今天你們來到這個地步的時候,
[00:16:07.000 --> 00:16:10.000]  到今天你們有了自己的地的時候,
[00:16:10.000 --> 00:16:13.000]  你們在享受神的祝福的時候,
[00:16:13.000 --> 00:16:23.000]  你看到神是不是完成了祂的話語,
[00:16:23.000 --> 00:16:25.000]  祂的應許呢?
[00:16:25.000 --> 00:16:30.000]  所以你應該要有這個感恩的心,
[00:16:30.000 --> 00:16:33.000]  當你在享受神的祝福,
[00:16:33.000 --> 00:16:36.000]  在祂的祝福裏面的享受的時候,
[00:16:36.000 --> 00:16:43.000]  你可以看到就是神是照着祂自己的話語來祝福你。
[00:16:43.000 --> 00:16:48.000]  祂怎麼樣完成這些的東西,
[00:16:48.000 --> 00:16:52.000]  都是因爲祂已經應許了你,
[00:16:52.000 --> 00:16:56.000]  你所以纔可以享受到。
[00:16:56.000 --> 00:17:03.000]  當講到我們的時候,
[00:17:03.000 --> 00:17:06.000]  神怎麼樣應許我們,
[00:17:06.000 --> 00:17:09.000]  神的應許有什麼在給我們呢?
[00:17:09.000 --> 00:17:12.000]  第一,我們可以看到就信耶的時候,
[00:17:12.000 --> 00:17:15.000]  就是神的應許就是祂,
[00:17:15.000 --> 00:17:22.000]  祂說祂會跟我們永永遠遠的在一起,
[00:17:22.000 --> 00:17:24.000]  英文說,
[00:17:24.000 --> 00:17:30.000]  He will be with us till the end of time or age.
[00:17:30.000 --> 00:17:33.000]  當我們讀這個經文,
[00:17:33.000 --> 00:17:36.000]  好像只是一個應許,
[00:17:36.000 --> 00:17:37.000]  好像很遠的,
[00:17:37.000 --> 00:17:38.000]  抓不到的,
[00:17:38.000 --> 00:17:39.000]  看不到的,
[00:17:39.000 --> 00:17:40.000]  對不對?
[00:17:40.000 --> 00:17:43.000]  所以我們要問這個問題就是,
[00:17:43.000 --> 00:17:45.000]  當我們讀到這個經文的問題要問的就是,
[00:17:45.000 --> 00:17:48.000]  神怎麼樣守這個應許呢?
[00:17:48.000 --> 00:17:50.000]  或完成這個應許呢?
[00:17:50.000 --> 00:17:55.000]  我就用這個問題來回答我們的這個問題。
[00:17:55.000 --> 00:17:57.000]  第一個問題就是,
[00:17:57.000 --> 00:18:03.000]  聖靈是不是神?
[00:18:03.000 --> 00:18:04.000]  聖靈不是神,
[00:18:04.000 --> 00:18:05.000]  神,對,
[00:18:05.000 --> 00:18:06.000]  祂是神,
[00:18:06.000 --> 00:18:07.000]  聖靈也是神,
[00:18:07.000 --> 00:18:09.000]  三位一體的神。
[00:18:09.000 --> 00:18:15.000]  祂是不是跟我們在一起?
[00:18:15.000 --> 00:18:19.000]  祂是不是當我們信了耶穌基督以後,
[00:18:19.000 --> 00:18:22.000]  祂住在我們的裏面,
[00:18:22.000 --> 00:18:24.000]  我們的心裏面?
[00:18:24.000 --> 00:18:26.000]  聖經不是這樣講嗎?
[00:18:26.000 --> 00:18:28.000]  對不對?
[00:18:28.000 --> 00:18:30.000]  如果是的時候,
[00:18:30.000 --> 00:18:40.000]  祂是不是跟我們永遠延遠在一起?
[00:18:40.000 --> 00:18:44.000]  如果可以接受的時候,
[00:18:44.000 --> 00:18:48.000]  這個就是這個應許的完成,
[00:18:48.000 --> 00:18:52.000]  這個應許的祂做得到,
[00:18:52.000 --> 00:18:56.000]  或祂完成了。
[00:18:56.000 --> 00:19:04.000]  所以,如果你相信神守祂的話的時候,
[00:19:04.000 --> 00:19:08.000]  爲什麼我們的侍奉裏面,
[00:19:08.000 --> 00:19:11.000]  很多時候是照做,
[00:19:11.000 --> 00:19:13.000]  我喜歡我才做,
[00:19:13.000 --> 00:19:17.000]  我方便我才做,
[00:19:17.000 --> 00:19:20.000]  或我願意我才做,
[00:19:20.000 --> 00:19:30.000]  不是我完全願意把自己奉獻給神去用。
[00:19:30.000 --> 00:19:33.000]  那我常常聽過見證,
[00:19:33.000 --> 00:19:35.000]  這樣的見證,
[00:19:35.000 --> 00:19:38.000]  很多時候,
[00:19:38.000 --> 00:19:45.000]  特別那些被護照的人的見證,
[00:19:45.000 --> 00:19:50.000]  叫他全時間去侍奉神,
[00:19:50.000 --> 00:19:52.000]  通常我聽到的就是,
[00:19:52.000 --> 00:19:55.000]  當開始的神護照他的時候,
[00:19:55.000 --> 00:20:00.000]  他第一個話就是,
[00:20:00.000 --> 00:20:02.000]  以後吧,
[00:20:02.000 --> 00:20:04.000]  Later God, 以後。
[00:20:04.000 --> 00:20:07.000]  當我可能在幾年後,
[00:20:07.000 --> 00:20:10.000]  我纔來侍奉禰。
[00:20:10.000 --> 00:20:14.000]  當我賺到一點錢,
[00:20:14.000 --> 00:20:17.000]  收入有多一點,
[00:20:17.000 --> 00:20:20.000]  我可以幫助照顧我的家庭的時候,
[00:20:20.000 --> 00:20:27.000]  我纔出來護侍禰。
[00:20:27.000 --> 00:20:32.000]  我聽了很多這種的見證。
[00:20:32.000 --> 00:20:35.000]  我不是在批評人或是在這些的人,
[00:20:35.000 --> 00:20:38.000]  但是可以看到這一點就是,
[00:20:38.000 --> 00:20:42.000]  我們很多時候,
[00:20:42.000 --> 00:20:44.000]  這樣說或這樣做的時候,
[00:20:44.000 --> 00:20:53.000]  就是因爲我們不能相信神的能力跟他的允許。
[00:20:53.000 --> 00:21:02.000]  我們不能相信神可以來共用我們每天的需要。
[00:21:02.000 --> 00:21:06.000]  回到活潑聖明,今天的經文也是講到這一點。
[00:21:06.000 --> 00:21:10.000]  耶穌告訴那些聽者說,
[00:21:10.000 --> 00:21:12.000]  你看天空的鳥,
[00:21:12.000 --> 00:21:15.000]  你看地上的花,
[00:21:15.000 --> 00:21:19.000]  這些小東西神都照顧,
[00:21:19.000 --> 00:21:21.000]  爲什麼祂不會照顧你?
[00:21:21.000 --> 00:21:27.000]  因爲你對祂來說是最寶貴的。
[00:21:27.000 --> 00:21:32.000]  所以這個不但是一個信心的問題,
[00:21:32.000 --> 00:21:36.000]  這也是一個不瞭解神的話語,
[00:21:36.000 --> 00:21:44.000]  也不瞭解我們神的大能大力可以服務。
[00:21:44.000 --> 00:21:48.000]  我可以站在這邊跟你們這樣挑戰或講的時候,
[00:21:48.000 --> 00:21:59.000]  就是因爲我經歷過神的信使。
[00:21:59.000 --> 00:22:01.000]  你可以問我的太太,
[00:22:01.000 --> 00:22:03.000]  我們剛剛結婚的時候,
[00:22:03.000 --> 00:22:07.000]  租金都不能付,
[00:22:07.000 --> 00:22:11.000]  但是每個月都是夠用。
[00:22:11.000 --> 00:22:14.000]  到今天我們可以說,
[00:22:14.000 --> 00:22:20.000]  神沒有拋棄過我們,
[00:22:20.000 --> 00:22:26.000]  但是給我們多過我們想到求的。
[00:22:26.000 --> 00:22:33.000]  我們的神就是那種這樣信使的神。
[00:22:33.000 --> 00:22:37.000]  爲什麼我們不能這樣的依靠神呢?
[00:22:37.000 --> 00:22:39.000]  相信祂呢?
[00:22:39.000 --> 00:22:46.000]  就是因爲很多時候我們需要那個安全感。
[00:22:46.000 --> 00:22:49.000]  那個安全感對於這些人的見證就是,
[00:22:49.000 --> 00:22:56.000]  我先要建立一個,英文說build a nest,一個窩。
[00:22:56.000 --> 00:22:58.000]  建立好了,我才放心,
[00:22:58.000 --> 00:23:03.000]  放下我的家人在那個窩裏面,
[00:23:03.000 --> 00:23:06.000]  才願意出來服神。
[00:23:06.000 --> 00:23:08.000]  因爲給我們一個安全感。
[00:23:08.000 --> 00:23:11.000]  但是在這個安全感裏面,
[00:23:11.000 --> 00:23:15.000]  那個安全是給誰的?
[00:23:15.000 --> 00:23:19.000]  很多時候那個安全感是給我們自己,
[00:23:19.000 --> 00:23:21.000]  不是給我們家人。
[00:23:21.000 --> 00:23:23.000]  爲什麼我這樣講呢?
[00:23:23.000 --> 00:23:29.000]  因爲很多時候很多人在建立這個安全感的時候,
[00:23:29.000 --> 00:23:31.000]  這個窩的時候,
[00:23:31.000 --> 00:23:35.000]  他可以完全不在家,
[00:23:35.000 --> 00:23:38.000]  拼命的去找錢,
[00:23:38.000 --> 00:23:41.000]  忽略了自己的家。
[00:23:41.000 --> 00:23:47.000]  你說,這個安全感是爲誰來建立的?
[00:23:47.000 --> 00:23:50.000]  是爲自己,不是他們。
[00:23:50.000 --> 00:23:52.000]  我們看戲看了很多,對不對?
[00:23:52.000 --> 00:23:59.000]  很多時候看到一些父親在忙碌工作的時候,
[00:23:59.000 --> 00:24:00.000]  跟孩子說,
[00:24:00.000 --> 00:24:05.000]  孩子說,我今天有表演,在教會,你可以不可以來?
[00:24:05.000 --> 00:24:07.000]  父親說,我可以來,沒問題。
[00:24:07.000 --> 00:24:12.000]  但是在工作不能走開的時候,不去了。
[00:24:12.000 --> 00:24:21.000]  那個孩子就很失望,很失望,很失望,很失望。
[00:24:21.000 --> 00:24:26.000]  這個孩子以後,爸爸跟他一起說,
[00:24:26.000 --> 00:24:30.000]  我一定去,他會相信嗎?
[00:24:30.000 --> 00:24:33.000]  不會,第一不會。
[00:24:33.000 --> 00:24:40.000]  所以,這個孩子在爸爸的愛裏面有沒有安全感呢?
[00:24:40.000 --> 00:24:44.000]  沒有。
[00:24:44.000 --> 00:24:52.000]  因爲我們的安全感不是真正爲我們所愛的人建立的,
[00:24:52.000 --> 00:24:55.000]  是爲我們自己。
[00:24:55.000 --> 00:25:08.000]  因爲我們沒有這個願意相信神可以照顧我們,看顧我們。
[00:25:08.000 --> 00:25:12.000]  耶穌就是告訴你,你們看到神做了,
[00:25:12.000 --> 00:25:15.000]  自己親眼看到的時候,
[00:25:15.000 --> 00:25:23.000]  你可以相信他,以後一樣的可以照顧你。
[00:25:23.000 --> 00:25:34.000]  你不要跟隨其他的神,跟隨你自己的所有的東西,
[00:25:34.000 --> 00:25:39.000]  我相信把你的安全感放在這些的產業,
[00:25:39.000 --> 00:25:48.000]  乃是你要全心全意的敬拜,服侍我們的神。
[00:25:48.000 --> 00:25:54.000]  那我們要怎樣去做呢?
[00:25:54.000 --> 00:26:01.000]  我們怎樣噹噹的服侍我們的神?
[00:26:01.000 --> 00:26:04.000]  兩個考慮。
[00:26:04.000 --> 00:26:11.000]  第一個考慮就是,我們應當做什麼?
[00:26:11.000 --> 00:26:15.000]  第二個考慮就是,我們應當不要做什麼?
[00:26:15.000 --> 00:26:19.000]  因爲你可以看到就是從六節到十六節裏面,
[00:26:19.000 --> 00:26:27.000]  耶穌呀,吩咐他們,這個事情你應當做,這個事情你不應該做。
[00:26:27.000 --> 00:26:34.000]  所以六節到十一節就是三個你應當做的事情。
[00:26:34.000 --> 00:26:42.000]  第一就是,順服神的話語,神的教導。
[00:26:42.000 --> 00:26:49.000]  第六節裏面他講,英文說Be Very Strong,你要很剛強的。
[00:26:49.000 --> 00:26:56.000]  這個剛強不是外面你的能力的剛強,你多少力量的剛強,
[00:26:56.000 --> 00:27:00.000]  是你心裏面的剛強。
[00:27:00.000 --> 00:27:08.000]  第二個計劃就是Be Very Careful to Obey神的話語,
[00:27:08.000 --> 00:27:13.000]  就是你要小心的去順服神的話語。
[00:27:13.000 --> 00:27:17.000]  所以這個剛強不是說外面我們的力量,
[00:27:17.000 --> 00:27:21.000]  而是我們心裏面的剛強,願意做這個決定。
[00:27:21.000 --> 00:27:30.000]  雖然很困難,我們還願意去跟從神的話語去做。
[00:27:30.000 --> 00:27:33.000]  這個不是簡單,不容易的。
[00:27:33.000 --> 00:27:39.000]  因爲特別你在工作的時候,一般上的人全部都是這樣講,
[00:27:39.000 --> 00:27:46.000]  但是你要活出你的信仰的時候,你要反面去講或做。
[00:27:46.000 --> 00:27:51.000]  所以不簡單的,講出來是好像很容易,
[00:27:51.000 --> 00:27:55.000]  但是真正要醒出來不是簡單,不是容易的。
[00:27:55.000 --> 00:28:00.000]  所以要剛強,在你心裏面你要做一個剛強的決定,
[00:28:00.000 --> 00:28:04.000]  剛強的願意去服侍神。
[00:28:04.000 --> 00:28:09.000]  這個命令或這個挑戰,這個教導,
[00:28:09.000 --> 00:28:14.000]  把耶穌要告訴這些以色列人,也是神自己告訴耶穌呀,
[00:28:14.000 --> 00:28:22.000]  當他代替摩西的位的時候,帶領以色列人,
[00:28:22.000 --> 00:28:32.000]  神也是叫他你要剛強專黨去做你的工作。
[00:28:32.000 --> 00:28:37.000]  但是耶穌也在這邊有加進一句話,
[00:28:37.000 --> 00:28:47.000]  就是你不要轉這邊轉那邊去,你要直直的去跟着耶穌。
[00:28:47.000 --> 00:28:53.000]  所以服侍神,忠心耿耿服侍神的時候,
[00:28:53.000 --> 00:29:01.000]  就是要很專注,很正確的跟着他,相信他跟着他,
[00:29:01.000 --> 00:29:03.000]  不是考慮這個考慮那個。
