
[00:00:00.000 --> 00:00:04.480]  感謝主給我們有美好的詩歌
[00:05:41.520 --> 00:05:45.600]  很自如很自由地去做借飯的吐槽
[00:05:45.600 --> 00:05:47.000]  在任何的地方
[00:05:47.000 --> 00:05:48.680]  當我們喫飯的時候
[00:05:48.680 --> 00:05:50.400]  我們做借飯的吐槽
[00:05:50.400 --> 00:05:53.440]  爲什麼是因爲在這樣的行動當中
[00:05:53.440 --> 00:05:58.080]  我們常常表明我們所得到的供應
[00:05:58.080 --> 00:06:01.000]  不是天經地義的必然
[00:06:01.000 --> 00:06:04.840]  而是神的恩惠
[00:06:04.840 --> 00:06:07.400]  我在普林斯頓的一位同學
[00:06:07.400 --> 00:06:12.800]  他跟我講爸爸感恩的故事
[00:06:12.800 --> 00:06:13.600]  他講到爸爸
[00:06:13.600 --> 00:06:16.880]  爸爸是一位樂觀的人
[00:06:16.880 --> 00:06:20.000]  很喜歡試新的事情
[00:06:20.000 --> 00:06:26.880]  他不是那些隨便轉變那類的人
[00:06:26.880 --> 00:06:27.720]  不是
[00:06:27.720 --> 00:06:32.040]  他是一個喜歡嘗試新的事情的人
[00:06:32.040 --> 00:06:35.880]  所以他說我會做新的工作
[00:06:35.880 --> 00:06:37.880]  我做得到
[00:06:37.880 --> 00:06:41.280]  我會做得好
[00:06:41.280 --> 00:06:44.360]  他開設了一間電腦公司
[00:06:44.360 --> 00:06:47.600]  後來他就轉業
[00:06:47.600 --> 00:06:52.600]  他買了一個農場去養牛
[00:06:52.600 --> 00:06:55.000]  養了牛五年之後
[00:06:55.000 --> 00:07:02.600]  他就在這些農村做保險推銷工作
[00:07:02.600 --> 00:07:05.720]  所以他在省裏開車到處去
[00:07:05.720 --> 00:07:08.200]  他很喜歡去農民那裏
[00:07:08.200 --> 00:07:10.720]  在他們的欄杆那裏跟他們聊天
[00:07:10.720 --> 00:07:13.520]  跟他們推銷醫療保險
[00:07:13.520 --> 00:07:16.280]  所以每個禮拜在喫飯的時候
[00:07:16.280 --> 00:07:20.400]  爸爸都跟他們說一些趣事
[00:07:20.400 --> 00:07:22.920]  其中一個故事就關乎
[00:07:22.920 --> 00:07:27.920]  爸爸被一個農村家庭請喫晚飯的故事
[00:07:27.920 --> 00:07:31.920]  在晚上爸爸跟他們喫飯
[00:07:31.920 --> 00:07:34.280]  就一起坐下
[00:07:34.280 --> 00:07:39.000]  海面有燒雞
[00:07:39.000 --> 00:07:40.440]  有土豆
[00:07:40.440 --> 00:07:41.880]  有菜梳
[00:07:41.880 --> 00:07:44.120]  有自己做的麪包
[00:07:44.120 --> 00:07:46.880]  還有果醬
[00:07:46.880 --> 00:07:50.480]  女主人就說我們一起低頭祈禱
[00:07:50.480 --> 00:07:53.080]  女主人祈禱的時候就說
[00:07:53.080 --> 00:07:57.160]  多謝神給予雨水
[00:07:57.160 --> 00:07:59.320]  然後有太陽
[00:07:59.320 --> 00:08:02.000]  多謝神給予風收
[00:08:02.000 --> 00:08:04.400]  多謝神在菊倉那裏
[00:08:04.400 --> 00:08:08.880]  能夠給一窩一兜新的小貓
[00:08:08.880 --> 00:08:11.480]  祂多謝多謝又多謝
[00:08:11.480 --> 00:08:13.240]  多完之後又再多謝
[00:08:13.240 --> 00:08:15.920]  多謝又再多謝
[00:08:15.920 --> 00:08:19.800]  最後他完成了祂的多謝
[00:08:19.800 --> 00:08:22.400]  那時候爸爸說很餓
[00:08:22.400 --> 00:08:24.360]  所以就點頭
[00:08:24.360 --> 00:08:25.520]  多謝完了
[00:08:25.520 --> 00:08:27.000]  想着可以喫飯
[00:08:27.000 --> 00:08:31.280]  誰知道男主人又在這裏祈禱
[00:08:31.280 --> 00:08:32.800]  仁慈的神
[00:08:32.800 --> 00:08:37.320]  多謝禰讓我能夠維修好拖拉機
[00:08:37.320 --> 00:08:38.720]  多謝禰
[00:08:38.720 --> 00:08:42.000]  接着家庭的成員其他人都祈禱
[00:08:42.000 --> 00:08:46.840]  多謝的說話多到二十分鐘的時間
[00:08:46.840 --> 00:08:48.720]  祈願到了一切都安靜
[00:08:48.720 --> 00:08:50.640]  爸爸想着可以喫飯
[00:08:50.640 --> 00:08:53.920]  但是主人就向他望着他
[00:08:53.920 --> 00:08:55.840]  向他點頭
[00:08:55.840 --> 00:08:59.960]  意思就是輪到你祈禱
[00:08:59.960 --> 00:09:05.000]  於是爸爸就用他唯一會的祈禱
[00:09:05.000 --> 00:09:07.000]  借飯的禱告來祈禱
[00:09:07.000 --> 00:09:08.520]  主耶穌來
[00:09:08.520 --> 00:09:10.080]  做我們的客人
[00:09:10.080 --> 00:09:12.640]  求禰賜福給這些食物
[00:09:12.640 --> 00:09:14.200]  阿門
[00:09:14.200 --> 00:09:19.080]  於是一家人就很和可地望着他
[00:09:19.080 --> 00:09:20.920]  咪咪嘴不笑
[00:09:20.920 --> 00:09:25.640]  意思就是這麼短的
[00:09:25.640 --> 00:09:27.240]  這是一個感恩的故事
[00:09:27.240 --> 00:09:33.800]  我的好朋友波友常常講爸爸感恩的故事
[00:09:33.800 --> 00:09:39.520]  另一個故事就是講到一位生物學的學者
[00:09:39.520 --> 00:09:43.800]  他就帶着他的石氏班學生去探探不同的地方
[00:09:43.800 --> 00:09:46.080]  做一些教研
[00:09:46.080 --> 00:09:48.080]  研究一些文化
[00:09:48.080 --> 00:09:52.800]  不同的社會狀態
[00:09:52.800 --> 00:09:57.880]  有一次他帶着他的學生去到一個學校
[00:09:57.880 --> 00:09:59.520]  這間學校有一個特別的做法
[00:09:59.520 --> 00:10:06.400]  原來每天上課都會有感恩的祈禱開始
[00:10:06.400 --> 00:10:09.440]  有一次就見到三年班的學生
[00:10:09.440 --> 00:10:14.080]  就向大地的水說謝謝
[00:10:14.080 --> 00:10:15.520]  就是在這裏謝謝
[00:10:15.520 --> 00:10:17.280]  就是說謝謝水
[00:10:17.280 --> 00:10:19.240]  是讓我們能夠解學
[00:10:19.240 --> 00:10:21.600]  並且是讓我們有力量
[00:10:21.600 --> 00:10:23.520]  水是我們的生命
[00:10:23.520 --> 00:10:29.360]  接着兩個小女孩拖着手走出來向魚致敬
[00:10:29.360 --> 00:10:32.400]  就說謝謝魚去潔淨那些水
[00:10:32.400 --> 00:10:35.360]  謝謝魚你們給我們喫
[00:10:35.360 --> 00:10:40.040]  接着另外的小孩就在這裏謝謝地
[00:10:40.040 --> 00:10:41.000]  謝謝植物
[00:10:41.000 --> 00:10:42.160]  謝謝水
[00:10:42.160 --> 00:10:43.120]  謝謝風
[00:10:43.120 --> 00:10:44.800]  謝謝太陽
[00:10:44.800 --> 00:10:46.000]  謝謝月亮
[00:10:46.000 --> 00:10:53.080]  最後就是多謝這位創造萬物的真神
[00:10:53.080 --> 00:11:00.480]  不知道成浸家弟兄姐妹們是否喜歡這樣去說謝謝
[00:11:00.480 --> 00:11:02.080]  或者我們是不以爲意的
[00:11:02.080 --> 00:11:05.160]  因爲這麼多的謝謝說話
[00:11:05.160 --> 00:11:06.600]  這麼經常說謝謝
[00:11:06.600 --> 00:11:08.960]  是不是不太好看
[00:11:08.960 --> 00:11:10.760]  或者讓人困擾的
[00:11:10.760 --> 00:11:13.400]  還有水和風
[00:11:13.400 --> 00:11:15.560]  怎麼會接受我們的謝謝呢
[00:11:15.560 --> 00:11:19.080]  我們那張桌上的那條魚是可以喫的
[00:11:19.080 --> 00:11:21.240]  怎麼會接受我們的謝謝呢
[00:11:21.240 --> 00:11:23.440]  或者我們認爲我們不需要謝謝
[00:11:23.440 --> 00:11:27.120]  因爲我們所做的一切是我們應得的
[00:11:27.120 --> 00:11:31.560]  很辛苦賺回來的
[00:11:31.560 --> 00:11:34.360]  或者因爲我們不會感恩
[00:11:34.360 --> 00:11:37.320]  因爲我們忘記了我們的生命
[00:11:37.320 --> 00:11:39.280]  是依賴萬物
[00:11:39.280 --> 00:11:41.240]  依賴大自然
[00:11:41.240 --> 00:11:45.560]  我們更忘記了我們的創造主
[00:11:45.560 --> 00:11:48.360]  那位供應主
[00:11:48.360 --> 00:11:52.760]  所以飯前的禱告純純作感恩的祈禱
[00:11:52.760 --> 00:11:55.680]  是會減少我們自戀的
[00:11:55.680 --> 00:12:00.120]  減少我們那種健忘的狀態
[00:12:00.120 --> 00:12:02.120]  當我們喫東西的時候
[00:12:02.120 --> 00:12:04.640]  是細心地去咀嚼
[00:12:04.640 --> 00:12:06.840]  感受它的味道
[00:12:06.840 --> 00:12:12.240]  我們細想我們的生命所接受的種種的恩惠
[00:12:12.240 --> 00:12:15.400]  我們在這兒做感謝的祈禱
[00:12:15.400 --> 00:12:17.920]  我們說感謝的話
[00:12:17.920 --> 00:12:21.160]  這些可以在我們的生命裏面
[00:12:21.160 --> 00:12:27.440]  在我們的中間可以剃造神聖的空間
[00:12:27.440 --> 00:12:32.920]  剃造神和我們同在的空間
[00:12:32.920 --> 00:12:38.560]  因爲感恩能夠撬開我們這隻緊緊的手
[00:12:38.560 --> 00:12:39.720]  打開它
[00:12:39.720 --> 00:12:41.480]  打開它原來
[00:12:41.480 --> 00:12:45.600]  滿手都是恩典是恩惠
[00:12:45.600 --> 00:12:50.440]  所以感恩是表明我們對神的依賴
[00:12:50.440 --> 00:12:51.760]  向神說
[00:12:51.760 --> 00:12:53.280]  多謝
[00:12:53.280 --> 00:12:54.560]  夠了
[00:12:54.560 --> 00:12:55.840]  夠了
[00:12:55.840 --> 00:12:58.640]  我們心滿意足
[00:12:58.640 --> 00:13:01.280]  多謝耶穌
[00:13:01.280 --> 00:13:03.520]  當我們常常對創造主
[00:13:03.520 --> 00:13:04.360]  我們的神
[00:13:04.360 --> 00:13:05.560]  獨一的真神
[00:13:05.560 --> 00:13:07.120]  獻上感謝
[00:13:07.120 --> 00:13:11.600]  我們就會遠離自我的鏡
[00:13:11.600 --> 00:13:15.440]  我們開始多一點看到我們和神的關係
[00:13:15.440 --> 00:13:17.600]  每一天看到我們和神的關係
[00:13:17.600 --> 00:13:19.160]  我們和萬物的關係
[00:13:19.160 --> 00:13:22.080]  我們和弟兄姊妹的關係
[00:13:22.080 --> 00:13:25.520]  我們會記得神是誰
[00:13:25.520 --> 00:13:28.640]  不會忘記了神在誰
[00:13:28.640 --> 00:13:31.400]  忘記了神在誰
[00:13:31.400 --> 00:13:37.200]  我們會常常知道神在我們當中與我們同在
[00:13:37.200 --> 00:13:38.880]  多謝神給我們供應
[00:13:38.880 --> 00:13:40.080]  多謝神的愛
[00:13:40.080 --> 00:13:43.880]  多謝神對我們的支持
[00:13:43.880 --> 00:13:48.120]  巴大利的瑪利亞也有她感恩的故事
[00:13:48.120 --> 00:13:50.720]  除了在範疇的旁邊
[00:13:50.720 --> 00:13:53.520]  感謝神所創造一切的美好
[00:13:53.520 --> 00:13:54.760]  一切食物的美好
[00:13:54.760 --> 00:13:56.280]  一切的供應
[00:13:56.280 --> 00:13:59.680]  瑪利亞多謝神的恩慰
[00:13:59.680 --> 00:14:02.040]  她的救贖
[00:14:02.040 --> 00:14:06.400]  在約翰福音十二章第一節這麼說
[00:14:06.400 --> 00:14:09.000]  如月之前六天
[00:14:09.000 --> 00:14:10.720]  耶穌來到八大利
[00:14:10.720 --> 00:14:12.680]  就是他叫拉撒路
[00:14:12.680 --> 00:14:15.120]  從死女復活之處
[00:14:15.120 --> 00:14:18.480]  有人在那裏爲耶穌預備宴席
[00:14:18.480 --> 00:14:19.960]  馬大事後
[00:14:19.960 --> 00:14:21.600]  拉撒路也在那
[00:14:21.600 --> 00:14:25.440]  同耶穌坐席的人中
[00:14:25.440 --> 00:14:32.920]  瑪利亞就拿着一斤極貴的真拿達香膏
[00:14:32.920 --> 00:14:34.960]  抹耶穌的腳
[00:14:34.960 --> 00:14:37.920]  又用自己的頭髮去擦
[00:14:37.920 --> 00:14:40.720]  屋內就滿了高的香氣
[00:14:40.720 --> 00:14:42.280]  有一個門徒就是
[00:14:42.280 --> 00:14:47.240]  那位將要賣耶穌的加略人猶大話
[00:14:47.240 --> 00:14:51.000]  這香膏爲什麼不賣三十兩銀子
[00:14:51.000 --> 00:14:52.920]  周世窮人呢
[00:14:52.920 --> 00:14:55.960]  他說這話並不是掛念窮人
[00:14:55.960 --> 00:14:58.120]  那是因爲他是個賊
[00:14:58.120 --> 00:15:00.080]  又帶着錢囊
[00:15:00.080 --> 00:15:03.480]  常取其中所存的
[00:15:03.480 --> 00:15:05.360]  耶穌說
[00:15:05.360 --> 00:15:06.840]  由他吧
[00:15:06.840 --> 00:15:09.280]  leave her alone
[00:15:09.280 --> 00:15:13.160]  他是爲我安葬之日存留的
[00:15:13.160 --> 00:15:16.200]  因爲常有窮人和你們同在
[00:15:16.200 --> 00:15:20.200]  只是你們不常有我
[00:15:20.200 --> 00:15:23.480]  這樣的故事真正的開始是十一章
[00:15:23.480 --> 00:15:27.640]  十一章看到耶穌基督沒有及時來到
[00:15:27.640 --> 00:15:31.360]  所以瑪利亞和瑪大的弟弟
[00:15:31.360 --> 00:15:34.920]  拉撒路就離世
[00:15:34.920 --> 00:15:37.320]  後來耶穌基督又出現
[00:15:37.320 --> 00:15:38.680]  耶穌基督哭了
[00:15:38.680 --> 00:15:44.200]  耶穌基督叫拉撒路從死裏復活
[00:15:44.200 --> 00:15:46.920]  《讓福音》十二章的故事
[00:15:46.920 --> 00:15:50.840]  就是講到拉撒路復活之後
[00:15:50.840 --> 00:15:55.800]  一起聚集在餐桌前的故事
[00:15:55.800 --> 00:15:57.640]  這一天是安息日
[00:15:57.640 --> 00:16:00.160]  就是耶穌基督在臨死之前
[00:16:00.160 --> 00:16:03.440]  要和這一幫朋友喫飯的一天
[00:16:03.440 --> 00:16:07.560]  這一餐飯是安息日的晚飯
[00:16:07.560 --> 00:16:08.800]  在晚飯的時候
[00:16:08.800 --> 00:16:11.960]  拉撒路就坐在耶穌基督的旁邊
[00:16:11.960 --> 00:16:14.680]  這個意味就是一個尊貴的位置
[00:16:14.680 --> 00:16:16.440]  一個很親密的位置
[00:16:16.440 --> 00:16:20.600]  因爲確實拉撒路是領受耶穌基督
[00:16:20.600 --> 00:16:24.440]  因爲能夠從死裏復活
[00:16:24.440 --> 00:16:27.000]  或者在安息日的晚餐
[00:16:27.000 --> 00:16:28.360]  大家會做什麼呢
[00:16:28.360 --> 00:16:30.560]  大家就會唱讚美詩
[00:16:30.560 --> 00:16:33.720]  會讀律法書的某一部分
[00:16:33.720 --> 00:16:37.160]  一起去分享神的應許的信實
[00:16:37.160 --> 00:16:40.600]  在當中一起去喫用
[00:16:40.600 --> 00:16:41.600]  除了拉撒路
[00:16:41.600 --> 00:16:43.320]  我們看見在餐桌旁邊
[00:16:43.320 --> 00:16:44.960]  我們看到瑪大
[00:16:44.960 --> 00:16:46.280]  瑪大在這裏做什麼呢
[00:16:46.280 --> 00:16:48.280]  是忙於服事
[00:16:48.280 --> 00:16:51.400]  瑪大是一家之主
[00:16:51.400 --> 00:16:54.320]  她因爲弟弟能夠從死裏復活
[00:16:54.320 --> 00:16:56.640]  是很感激的
[00:16:56.640 --> 00:16:59.440]  她已經派她的僕人
[00:16:59.440 --> 00:17:01.840]  去做服事的工作
[00:17:01.840 --> 00:17:03.720]  但是她真的很感激
[00:17:03.720 --> 00:17:06.680]  所以她將自己從一個主人的角色
[00:17:06.680 --> 00:17:08.800]  變爲一個僕人的角色
[00:17:08.800 --> 00:17:10.880]  在這裏去打探一切
[00:17:10.880 --> 00:17:12.160]  去服事
[00:17:12.160 --> 00:17:13.880]  是服事耶穌基督
[00:17:13.880 --> 00:17:16.880]  是服事耶穌基督的悶徒
[00:17:16.880 --> 00:17:19.160]  她要透過這樣的服事
[00:17:19.160 --> 00:17:22.080]  去尊榮耶穌基督
[00:17:22.080 --> 00:17:25.080]  去多謝耶穌基督
[00:17:25.080 --> 00:17:28.880]  所以這也是一種真誠的愛和奉獻
[00:17:28.880 --> 00:17:32.440]  這是瑪大的方式
[00:17:32.440 --> 00:17:34.280]  接着就是瑪利亞
[00:17:34.280 --> 00:17:37.240]  瑪利亞就拿了很昂貴的香膏
[00:17:37.240 --> 00:17:38.880]  走到餐桌旁邊
[00:17:38.880 --> 00:17:40.920]  在耶穌基督的面前
[00:17:40.920 --> 00:17:43.920]  是用香膏抹她的腳
[00:17:43.920 --> 00:17:45.280]  並且用她的頭髮
[00:17:45.280 --> 00:17:47.280]  抹乾耶穌基督的腳
[00:17:47.280 --> 00:17:50.040]  抹走那些多餘的香膏
[00:17:50.040 --> 00:17:54.160]  這個做法是真的叫人驚嚇的
[00:17:54.160 --> 00:17:57.560]  因爲一個長頭髮的女人
[00:17:57.560 --> 00:17:59.320]  這個是她的榮耀
[00:17:59.320 --> 00:18:02.800]  在這麼多男人面前這樣去擦腳
[00:18:02.800 --> 00:18:06.440]  是一個不是很妥當的做法
[00:18:06.440 --> 00:18:08.640]  爲什麼瑪利亞會這樣做
[00:18:08.640 --> 00:18:10.440]  不過因爲瑪利亞這樣做
[00:18:10.440 --> 00:18:16.200]  是因爲她出自於一種無言的感激
[00:18:16.200 --> 00:18:20.800]  她要表達她對耶穌基督的多謝
[00:18:20.800 --> 00:18:23.240]  她一家人所經歷的
[00:18:23.240 --> 00:18:26.440]  是着實難以置信
[00:18:26.440 --> 00:18:30.160]  無法上環
[00:18:30.160 --> 00:18:33.320]  在那時候家裏人又大
[00:18:33.320 --> 00:18:38.280]  就是那位就快要賣耶穌基督的悶徒
[00:18:38.280 --> 00:18:41.240]  她就在嘲笑
[00:18:41.240 --> 00:18:43.040]  在說
[00:18:43.040 --> 00:18:44.960]  說瑪利亞
[00:18:44.960 --> 00:18:47.280]  這香膏
[00:18:47.280 --> 00:18:51.880]  爲什麼不賣三十兩銀子周祭窮人呢
[00:18:51.880 --> 00:18:54.680]  在猶大的眼裏
[00:18:54.680 --> 00:18:56.880]  瑪利亞是輕率
[00:18:56.880 --> 00:18:57.880]  愚昧
[00:18:57.880 --> 00:18:59.080]  不體面
[00:18:59.080 --> 00:19:00.440]  情緒化
[00:19:00.440 --> 00:19:02.680]  浪費了市值價值的
[00:19:02.680 --> 00:19:06.000]  一年工資的貝值的香膏
[00:19:06.000 --> 00:19:07.840]  這個香膏是貴重的
[00:19:07.840 --> 00:19:11.040]  是一個普通工人一年的工資
[00:19:11.040 --> 00:19:13.000]  如果用我們香港來計算
[00:19:13.000 --> 00:19:15.480]  一個工人一年十萬
[00:19:15.480 --> 00:19:16.760]  一年二十萬
[00:19:16.760 --> 00:19:17.960]  一年五十萬
[00:19:17.960 --> 00:19:19.600]  一年七十萬
[00:19:19.600 --> 00:19:24.480]  這樣浪費之餘是令人憤慨
[00:19:24.480 --> 00:19:29.400]  又大的理由似乎是很正義的
[00:19:29.400 --> 00:19:32.680]  都很正直的
[00:19:32.680 --> 00:19:36.040]  香膏本身可以賣掉
[00:19:36.040 --> 00:19:40.720]  然後將錢給窮人
[00:19:40.720 --> 00:19:44.680]  市值商又不是真的關心窮人
[00:19:44.680 --> 00:19:47.040]  他是一個小偷
[00:19:47.040 --> 00:19:49.480]  他拿着公家的錢囊
[00:19:49.480 --> 00:19:52.360]  他在裏面拿着自己用
[00:19:52.360 --> 00:19:56.360]  其實錢囊的錢也可以分給窮人的
[00:19:56.360 --> 00:19:58.160]  他拿着用
[00:19:58.160 --> 00:20:02.440]  後來我們知道他爲了三十塊的銀子
[00:20:02.440 --> 00:20:06.400]  出賣耶穌
[00:20:06.400 --> 00:20:10.400]  耶穌基督就是回應猶大去說
[00:20:10.400 --> 00:20:12.680]  由他爸
[00:20:12.680 --> 00:20:15.880]  他是爲我安葬之日存留的
[00:20:15.880 --> 00:20:19.560]  因爲常有窮人和你們同在
[00:20:19.560 --> 00:20:22.520]  只是你們不常有我
[00:20:22.520 --> 00:20:26.720]  他說窮人是要關心的
[00:20:26.720 --> 00:20:30.360]  不過你們還有很多的時間去關心窮人
