
[00:00:00.000 --> 00:00:05.000]  我們今天進入《紮根聖賢》第二講
[00:08:26.000 --> 00:08:31.000]  還是叫我們活在最終之樂呢
[00:08:31.000 --> 00:08:33.000]  我預備這個講章的時候
[00:08:33.000 --> 00:08:38.000]  我去訪問一些年輕人
[00:08:38.000 --> 00:08:43.000]  究竟你們今天面對什麼人呢
[00:08:43.000 --> 00:08:48.000]  我訪問了我的親人
[00:08:48.000 --> 00:08:49.000]  他十八歲
[00:08:49.000 --> 00:08:52.000]  剛剛踏入大學
[00:08:52.000 --> 00:08:53.000]  他說
[00:08:53.000 --> 00:08:55.000]  這個問題
[00:08:55.000 --> 00:08:57.000]  讓我想想
[00:08:57.000 --> 00:08:58.000]  他很乖
[00:08:58.000 --> 00:09:05.000]  他還挺詳細的回答我
[00:09:05.000 --> 00:09:06.000]  他說
[00:09:06.000 --> 00:09:09.000]  現在的社會比起年輕人
[00:09:09.000 --> 00:09:13.000]  有很多很多的障礙
[00:09:13.000 --> 00:09:16.000]  真的有很多分散注意力的東西
[00:09:16.000 --> 00:09:17.000]  他說
[00:09:17.000 --> 00:09:21.000]  年輕人的定力是不好的
[00:09:21.000 --> 00:09:24.000]  是很容易受誘惑的
[00:09:24.000 --> 00:09:25.000]  第一樣東西
[00:09:25.000 --> 00:09:27.000]  他說什麼呢
[00:09:27.000 --> 00:09:29.000]  是約會文化
[00:09:29.000 --> 00:09:31.000]  是那個拍拖文化
[00:09:31.000 --> 00:09:32.000]  他說
[00:09:32.000 --> 00:09:36.000]  現在不再講天長地久的伴侶關係
[00:09:36.000 --> 00:09:39.000]  One night stand
[00:09:39.000 --> 00:09:42.000]  先有上床關係
[00:09:42.000 --> 00:09:45.000]  當然我這個親人
[00:09:45.000 --> 00:09:48.000]  其實在香港接受教育的
[00:09:48.000 --> 00:09:51.000]  不過這幾年去了蘇格蘭讀書
[00:09:51.000 --> 00:09:55.000]  但是他無論暑假都回到香港
[00:09:55.000 --> 00:09:58.000]  他覺得香港或者是在外地
[00:09:58.000 --> 00:10:04.000]  其實都是差不多這樣的價值觀
[00:10:04.000 --> 00:10:09.000]  第二個分散注意力的東西就是
[00:10:09.000 --> 00:10:11.000]  同輩的壓力
[00:10:11.000 --> 00:10:13.000]  那個引誘是很大的
[00:10:13.000 --> 00:10:15.000]  同輩的壓力
[00:10:15.000 --> 00:10:16.000]  他又回教會
[00:10:16.000 --> 00:10:19.000]  他又回團計等等
[00:10:19.000 --> 00:10:21.000]  可能他的同學都會說
[00:10:21.000 --> 00:10:25.000]  你不做這些嗎 你怎麼這樣
[00:10:25.000 --> 00:10:27.000]  你很懦弱
[00:10:27.000 --> 00:10:30.000]  不知道大家知不知道什麼是很懦弱
[00:10:30.000 --> 00:10:31.000]  知不知道
[00:10:31.000 --> 00:10:32.000]  原來我也不知道
[00:10:32.000 --> 00:10:34.000]  我心裡問他很懦弱
[00:10:34.000 --> 00:10:37.000]  他說這個潮流已經十幾年了
[00:10:37.000 --> 00:10:39.000]  即是old fashion
[00:10:39.000 --> 00:10:42.000]  即是古老
[00:10:42.000 --> 00:10:47.000]  所以這些人很可能不相信
[00:10:47.000 --> 00:10:49.000]  又或者他本身是相信的
[00:10:49.000 --> 00:10:51.000]  那就選擇隱藏自己的信仰
[00:10:51.000 --> 00:10:54.000]  又或者離開教會
[00:10:54.000 --> 00:10:57.000]  所以這個同輩的壓力影響他們都很大
[00:10:57.000 --> 00:11:00.000]  第三就是社交媒體
[00:11:00.000 --> 00:11:05.000]  社交媒體的平台尤其是這段影音
[00:11:05.000 --> 00:11:07.000]  很短暫的
[00:11:07.000 --> 00:11:10.000]  掃一掃又看一個掃一掃又看一個
[00:11:10.000 --> 00:11:12.000]  很爽的
[00:11:12.000 --> 00:11:13.000]  很爽
[00:11:13.000 --> 00:11:14.000]  很滑
[00:11:14.000 --> 00:11:17.000]  一直滑上去滑上去又一個滑上去又一個
[00:11:17.000 --> 00:11:19.000]  滑不停的滑不停
[00:11:19.000 --> 00:11:23.000]  不過這些短音會不會中毒呢
[00:11:23.000 --> 00:11:25.000]  很短暫的這些東西
[00:11:25.000 --> 00:11:28.000]  其實是影響我們人的記憶
[00:11:28.000 --> 00:11:30.000]  其實現代人越來越不記得東西
[00:11:30.000 --> 00:11:31.000]  為什麼
[00:11:31.000 --> 00:11:33.000]  因為有手機
[00:11:33.000 --> 00:11:35.000]  譬如你寄朋友的電話
[00:11:35.000 --> 00:11:36.000]  你不會去背
[00:11:36.000 --> 00:11:37.000]  你不會去寄
[00:11:37.000 --> 00:11:42.000]  我爸爸就算他去世了
[00:11:42.000 --> 00:11:44.000]  他回到天父那裡
[00:11:44.000 --> 00:11:50.000]  他八十多歲都能夠背完我們七兄弟姐妹的手機號碼
[00:11:50.000 --> 00:11:52.000]  我相信今天
[00:11:52.000 --> 00:11:53.000]  我不行
[00:11:53.000 --> 00:11:55.000]  我不知道這裡行不行
[00:11:55.000 --> 00:11:59.000]  其實這些都是影響我們人腦的記憶
[00:11:59.000 --> 00:12:02.000]  這些平台的短影音
[00:12:02.000 --> 00:12:06.000]  其實都是影響我們的價值觀
[00:12:06.000 --> 00:12:09.000]  我們不能夠再獨立去思考一些東西
[00:12:09.000 --> 00:12:11.000]  這些東西是不是正確呢
[00:12:11.000 --> 00:12:12.000]  還是不正確呢
[00:12:12.000 --> 00:12:14.000]  其實我們都很難搞
[00:12:14.000 --> 00:12:16.000]  還有這些短影音
[00:12:16.000 --> 00:12:21.000]  是將複雜的敘事和邏輯
[00:12:21.000 --> 00:12:24.000]  簡化到最簡單的形式
[00:12:24.000 --> 00:12:29.000]  導致我們對理解上是很膚淺
[00:12:29.000 --> 00:12:33.000]  對知識的吸收變得很薄弱
[00:12:33.000 --> 00:12:36.000]  所以我們已經不能夠去分辨
[00:12:36.000 --> 00:12:38.000]  對或不對
[00:12:38.000 --> 00:12:42.000]  對於一些少年人來說其實更加艱難
[00:12:42.000 --> 00:12:44.000]  不過我這位親人
[00:12:44.000 --> 00:12:48.000]  前幾年他有一段時間離開了神
[00:12:48.000 --> 00:12:50.000]  但是他現在經歷了神
[00:12:50.000 --> 00:12:52.000]  他竟然告訴我
[00:12:52.000 --> 00:12:54.000]  真是他說的
[00:12:54.000 --> 00:12:58.000]  他說我覺得讀聖經真的很重要
[00:12:58.000 --> 00:13:00.000]  祈禱真的很重要
[00:13:00.000 --> 00:13:03.000]  我真的很感恩這位年輕人可以這樣說
[00:13:03.000 --> 00:13:09.000]  他說祈禱是跟神關係有一個很親近
[00:13:09.000 --> 00:13:13.000]  每一天你都是跟祂很親近的一個關係
[00:13:13.000 --> 00:13:16.000]  當然不是說這樣就可以了
[00:13:16.000 --> 00:13:20.000]  其實每一天我們這些青少年人都是面對著
[00:13:20.000 --> 00:13:24.000]  我們卓芬全島家裡有三個年輕人
[00:13:24.000 --> 00:13:25.000]  青少年
[00:13:25.000 --> 00:13:28.000]  每一天都是面對著很多誘惑
[00:13:28.000 --> 00:13:29.000]  很多的人游
[00:13:29.000 --> 00:13:30.000]  其實我們怎樣
[00:13:30.000 --> 00:13:31.000]  我們做家長的
[00:13:31.000 --> 00:13:32.000]  我們做長輩的
[00:13:32.000 --> 00:13:34.000]  我們做成人的
[00:13:34.000 --> 00:13:35.000]  我們做哥哥的
[00:13:35.000 --> 00:13:36.000]  我們做姐姐的
[00:13:36.000 --> 00:13:38.000]  我們是他的同輩
[00:13:38.000 --> 00:13:42.000]  我們怎樣能夠幫助他們呢
[00:13:42.000 --> 00:13:47.000]  所以丁姐妹在這個物質豐沛
[00:13:47.000 --> 00:13:50.000]  物欲橫流的世代裡
[00:13:50.000 --> 00:13:54.000]  你又面對著什麼誘惑呢
[00:13:54.000 --> 00:13:56.000]  會不會像約翰所說的
[00:13:56.000 --> 00:13:59.000]  是肉體的情慾
[00:13:59.000 --> 00:14:02.000]  是眼目的情慾
[00:14:02.000 --> 00:14:06.000]  是今生的驕傲
[00:14:06.000 --> 00:14:10.000]  你說如果我們沒有這些東西就好了
[00:14:10.000 --> 00:14:11.000]  不可能
[00:14:11.000 --> 00:14:13.000]  因為我們都在這個世界裡住的
[00:14:13.000 --> 00:14:15.000]  除非你不在這個世界裡住
[00:14:15.000 --> 00:14:17.000]  但是曼丁路德曾經這樣說過
[00:14:17.000 --> 00:14:20.000]  我們無法阻止飛鳥從我們的頭上飛過
[00:14:20.000 --> 00:14:24.000]  但是可以拒絕它
[00:14:24.000 --> 00:14:29.000]  在我們的頭上踏過竹巢
[00:14:29.000 --> 00:14:32.000]  我們知道要遵從肇臣的話
[00:14:32.000 --> 00:14:33.000]  遵從肇臣的話
[00:14:33.000 --> 00:14:35.000]  那怎樣才行呢
[00:14:35.000 --> 00:14:37.000]  我也知道
[00:14:37.000 --> 00:14:38.000]  但是有沒有方法呢
[00:14:38.000 --> 00:14:39.000]  怎樣呢
[00:14:39.000 --> 00:14:42.000]  其實在第十節和第十一節
[00:14:42.000 --> 00:14:45.000]  有幾個和詩人有關的動詞
[00:14:45.000 --> 00:14:46.000]  給我們看一下
[00:14:46.000 --> 00:14:47.000]  第十節
[00:14:47.000 --> 00:14:51.000]  我一心尋求調理
[00:14:51.000 --> 00:14:53.000]  方法就是一心尋求
[00:14:53.000 --> 00:14:56.000]  詩人用整個心刻意去尋覓
[00:14:56.000 --> 00:14:57.000]  是有目的的
[00:14:57.000 --> 00:14:58.000]  有意志力的
[00:14:58.000 --> 00:15:01.000]  有轉向神的行動的
[00:15:01.000 --> 00:15:04.000]  求你不要叫我們偏離你的命令
[00:15:04.000 --> 00:15:07.000]  偏離就是故意偏離
[00:15:07.000 --> 00:15:09.000]  故意偏離神
[00:15:09.000 --> 00:15:12.000]  其實今天我們知道很多很多東西
[00:15:12.000 --> 00:15:16.000]  但是其實我們是故意去衝撞神
[00:15:16.000 --> 00:15:17.000]  故意偏離神
[00:15:17.000 --> 00:15:21.000]  故意不走祂的路
[00:15:21.000 --> 00:15:23.000]  第二就是
[00:15:23.000 --> 00:15:24.000]  十一節
[00:15:24.000 --> 00:15:28.000]  我將你的話藏在心裡
[00:15:28.000 --> 00:15:30.000]  免得我得罪你
[00:15:30.000 --> 00:15:31.000]  不是水過鴨背
[00:15:31.000 --> 00:15:32.000]  是心藏
[00:15:32.000 --> 00:15:34.000]  是珍藏在心裡邊
[00:15:34.000 --> 00:15:36.000]  內化在心裡邊
[00:15:36.000 --> 00:15:38.000]  內化在心裡邊
[00:15:38.000 --> 00:15:40.000]  以至上帝的話語
[00:15:40.000 --> 00:15:43.000]  心藏在我們心裡邊的時候
[00:15:43.000 --> 00:15:47.000]  就會來結出果實
[00:15:47.000 --> 00:15:50.000]  不知道大家喜不喜歡背聖經
[00:15:50.000 --> 00:15:53.000]  背聖經也是一個方法
[00:15:53.000 --> 00:15:55.000]  神的律法在我心裡邊
[00:15:55.000 --> 00:15:59.000]  我的腳總不滑跌
[00:15:59.000 --> 00:16:02.000]  詩篇三十七篇這樣說
[00:16:02.000 --> 00:16:04.000]  神的律法在我心裡邊
[00:16:04.000 --> 00:16:06.000]  我的腳總不滑跌
[00:16:06.000 --> 00:16:08.000]  直接注意的就是
[00:16:08.000 --> 00:16:09.000]  一心尋求
[00:16:09.000 --> 00:16:12.000]  或者將神的話語藏在心裡邊
[00:16:12.000 --> 00:16:13.000]  不是自然的
[00:16:13.000 --> 00:16:15.000]  不是自然自然就可以了
[00:16:15.000 --> 00:16:19.000]  是要操練的
[00:16:19.000 --> 00:16:21.000]  今天現代人剛才說
[00:16:21.000 --> 00:16:27.000]  他們的專注力是很低的
[00:16:27.000 --> 00:16:29.000]  其實和今天互聯網
[00:16:29.000 --> 00:16:34.000]  改變整個全球都有關係
[00:16:34.000 --> 00:16:37.000]  我們要很快的東西
[00:16:37.000 --> 00:16:38.000]  即時的東西
[00:16:38.000 --> 00:16:40.000]  你要專注做一件事
[00:16:40.000 --> 00:16:43.000]  其實是很難的
[00:16:43.000 --> 00:16:45.000]  太多東西令我們分心
[00:16:45.000 --> 00:16:47.000]  令我們焦慮
[00:16:47.000 --> 00:16:50.000]  令我們不開心
[00:16:50.000 --> 00:16:53.000]  又令我們疲憊不堪
[00:16:53.000 --> 00:16:59.000]  頂多會嘗試學習減法生活
[00:16:59.000 --> 00:17:01.000]  教你一個減法生活
[00:17:01.000 --> 00:17:03.000]  怎樣減法呢
[00:17:03.000 --> 00:17:06.000]  就是將不必要和無謂的代辦事項
[00:17:06.000 --> 00:17:08.000]  劃除
[00:17:08.000 --> 00:17:10.000]  追求有意義的目標
[00:17:10.000 --> 00:17:12.000]  無論你讀書的
[00:17:12.000 --> 00:17:13.000]  你工作的
[00:17:13.000 --> 00:17:15.000]  或者你的社交生活
[00:17:15.000 --> 00:17:17.000]  或者你的娛樂
[00:17:17.000 --> 00:17:19.000]  認真過好每一刻
[00:17:19.000 --> 00:17:22.000]  不是一定多就好
[00:17:22.000 --> 00:17:23.000]  我們要專注
[00:17:23.000 --> 00:17:26.000]  我們過好每一刻
[00:17:26.000 --> 00:17:28.000]  有一位牧師
[00:17:28.000 --> 00:17:33.000]  最近聽他的分享
[00:17:33.000 --> 00:17:36.000]  這位牧師年輕的時候
[00:17:36.000 --> 00:17:40.000]  他說他自己面對很多人引誘
[00:17:40.000 --> 00:17:45.000]  他說已經沉到無救
[00:17:45.000 --> 00:17:47.000]  他已經是
[00:17:47.000 --> 00:17:49.000]  都不知應該怎樣做
[00:17:49.000 --> 00:17:52.000]  他很坦白
[00:17:52.000 --> 00:17:54.000]  將自己的情況
[00:17:54.000 --> 00:17:57.000]  自己沉到無救的情況
[00:17:57.000 --> 00:18:01.000]  全部告訴天父
[00:18:01.000 --> 00:18:05.000]  向天父傾訴自己的情況
[00:18:05.000 --> 00:18:09.000]  然後他真的聽天父的話
[00:18:09.000 --> 00:18:11.000]  他22歲的時候
[00:18:11.000 --> 00:18:15.000]  生命有一個很大的轉變
[00:18:15.000 --> 00:18:19.000]  當然之後他進入了婚姻
[00:18:19.000 --> 00:18:23.000]  他說其實面對很多人誘
[00:18:23.000 --> 00:18:26.000]  面對很多誘惑的時候
[00:18:26.000 --> 00:18:29.000]  怎樣潔淨自己的行為呢
[00:18:29.000 --> 00:18:34.000]  他就說源頭減費是很重要的
[00:18:34.000 --> 00:18:38.000]  他說你整個心是裝載著什麼呢
[00:18:38.000 --> 00:18:41.000]  你的眼是看著什麼呢
[00:18:41.000 --> 00:18:44.000]  你跟什麼朋友呢
[00:18:44.000 --> 00:18:48.000]  一起的時候你做些什麼呢
[00:18:48.000 --> 00:18:51.000]  菩羅說你要逃避少年人的私慾
[00:18:51.000 --> 00:18:53.000]  跟那清心禱告主的人
[00:18:53.000 --> 00:18:57.000]  追求公義信德人愛和平
[00:18:57.000 --> 00:19:01.000]  有好朋友一定很重要的
[00:19:01.000 --> 00:19:04.000]  青少年人同輩是最重要的
[00:19:04.000 --> 00:19:08.000]  然後你們一起的時候做些什麼呢
[00:19:08.000 --> 00:19:11.000]  可以做一些有意義的事情
[00:19:11.000 --> 00:19:14.000]  做義工
[00:19:14.000 --> 00:19:17.000]  成就很多社區的服侍
[00:19:17.000 --> 00:19:19.000]  定期做
[00:19:19.000 --> 00:19:22.000]  定期定時定後去服侍
[00:19:22.000 --> 00:19:24.000]  很多有意義的工作
[00:19:24.000 --> 00:19:26.000]  有益身身健康的事
[00:19:26.000 --> 00:19:32.000]  譬如定期去幫你的鄰居
[00:19:32.000 --> 00:19:35.000]  又或者培養運動的習慣
[00:19:35.000 --> 00:19:39.000]  定期定時來做一些戶外體驗
[00:19:39.000 --> 00:19:42.000]  又或者有其他你喜歡做的事
[00:19:42.000 --> 00:19:44.000]  其實這些都是很有意義的
[00:19:44.000 --> 00:19:48.000]  以致你那個群體的網絡
[00:19:48.000 --> 00:19:52.000]  或者你那個人際的網絡是緊密一些
[00:19:52.000 --> 00:19:58.000]  沉溺的行為要拒絕
[00:19:58.000 --> 00:20:00.000]  Say NO
[00:20:00.000 --> 00:20:05.000]  有一本書叫《天路歷程》
[00:20:05.000 --> 00:20:08.000]  作者叫本仁約翰
[00:20:08.000 --> 00:20:11.000]  原來他在他自己的聖經裏面
[00:20:11.000 --> 00:20:14.000]  有一句說話寫在他的聖經裏面
[00:20:14.000 --> 00:20:16.000]  這句說話是這樣說
[00:20:16.000 --> 00:20:23.000]  這本書能夠使你或者使人離開罪
[00:20:23.000 --> 00:20:32.000]  不過罪也會使人離開這本書
[00:20:32.000 --> 00:20:39.000]  所以神的話語能夠潔淨人心
[00:20:39.000 --> 00:20:42.000]  當我們遵照聖經的吩咐去做的時候
[00:20:42.000 --> 00:20:47.000]  我們就不會被罪去捆綁
[00:20:47.000 --> 00:20:50.000]  當然不是說一做就怎樣
[00:20:50.000 --> 00:20:53.000]  其實我們每天都會去面對
[00:20:53.000 --> 00:20:56.000]  每天都會有這些掙扎
[00:20:56.000 --> 00:21:02.000]  但是我們不會再在一個捆綁的裏面
[00:21:02.000 --> 00:21:04.000]  我們可以靠著神的力量
