
[00:00:00.000 --> 00:00:05.760]  讀一節聖經,在彼得前書第二章二十四到二十五節,
[00:01:56.320 --> 00:01:59.640]  我們今天一點不需要再像彼得當年那樣說,
[00:01:59.640 --> 00:02:02.640]  我們金河營都沒有了。
[00:02:02.640 --> 00:02:05.920]  聖Thomas就回答這位教皇說,一點沒錯,
[00:02:05.920 --> 00:02:08.680]  但今天我們也不再能夠像彼得那樣說,
[00:02:08.680 --> 00:02:12.560]  我奉拿撒的人耶穌的名義叫你起來行走了。
[00:02:12.560 --> 00:02:16.320]  第二點,這不是今天我們的寫照也是這樣嗎?
[00:02:16.320 --> 00:02:18.840]  許多時候,神的兒女,
[00:02:18.840 --> 00:02:25.240]  我們不瞭解神在基督裡面所給我們一切豐盛的恩典,
[00:02:25.240 --> 00:02:27.640]  以至於當我們在病痛當中的時候,
[00:02:27.640 --> 00:02:32.520]  只是去依靠醫藥,卻不懂得來依靠神。
[00:02:32.520 --> 00:02:33.960]  當然一方面我們需要明白,
[00:02:33.960 --> 00:02:37.800]  其實醫藥的本身也是神的恩典啊,
[00:02:37.800 --> 00:02:40.480]  就好像陽光與雨水一樣嘛,
[00:02:40.480 --> 00:02:43.760]  我們叫做普遍的恩典,
[00:02:43.760 --> 00:02:46.120]  這個是每一個人都可以享受的,
[00:02:46.120 --> 00:02:49.480]  無論你幸主與否,神都給你預備,
[00:02:49.480 --> 00:02:54.240]  這是醫藥的恩典,跟陽光與水都是普遍的恩典,
[00:02:54.240 --> 00:02:56.200]  這神賜給每一個人。
[00:02:56.200 --> 00:02:59.480]  但另一方面,神對祂的兒女,
[00:02:59.480 --> 00:03:02.640]  祂可以給我們多一個恩典,
[00:03:02.640 --> 00:03:06.280]  跟你們好好說,神給你有多一個恩典啊?
[00:03:06.280 --> 00:03:09.120]  那是一個屬於神兒女的恩典嘛,
[00:03:09.120 --> 00:03:11.040]  一個特別的恩典,
[00:03:11.040 --> 00:03:13.400]  是我們在基督裡面可以享有的,
[00:03:13.400 --> 00:03:15.840]  是藉著禱告,我們可以經歷神,
[00:03:15.840 --> 00:03:18.640]  是一致的大能,Amen?
[00:03:18.640 --> 00:03:23.640]  那你說今天我們怎麼樣可以領受神這樣一致的恩典呢?
[00:03:23.640 --> 00:03:25.240]  今天早上從三方面跟大家分享,
[00:03:25.240 --> 00:03:30.000]  首先第一個,你一定要明白主一致的心意,
[00:03:30.000 --> 00:03:34.520]  跟你們說要明白主一致的心意,跟他說。
[00:03:34.520 --> 00:03:36.240]  首先第一個,你要明白主耶穌,
[00:03:36.240 --> 00:03:39.520]  祂真的是一位一致的救主耶。
[00:03:39.520 --> 00:03:42.840]  第二點,當我們仔細來看主耶穌在地上的工作的時候,
[00:03:42.840 --> 00:03:48.040]  你就會發現,主耶穌要帶給我們的不但是靈魂的救恩,
[00:03:48.040 --> 00:03:52.080]  祂自己就是一位一致的救主嘛。
[00:03:52.080 --> 00:03:55.120]  在路加福音第四章十八到十九節是,
[00:03:55.120 --> 00:03:57.600]  耶穌基督剛開始祂侍奉的時候,
[00:03:57.600 --> 00:04:00.800]  宣告祂在地上所要做的工作,
[00:04:00.800 --> 00:04:03.240]  祂這樣說,主的靈在我身上,
[00:04:03.240 --> 00:04:04.920]  因為祂用高高我,
[00:04:04.920 --> 00:04:07.240]  叫我傳福音給貧窮的人,
[00:04:07.240 --> 00:04:10.000]  差遣我報告,被擄得釋放,
[00:04:10.000 --> 00:04:13.800]  瞎眼的得看見,將那受壓制的得自由,
[00:04:13.800 --> 00:04:17.280]  報告神,悅那人的西年。
[00:04:17.280 --> 00:04:20.240]  這裡提到主的救恩有三方面,
[00:04:20.240 --> 00:04:23.840]  被擄得釋放,靈魂的救恩,
[00:04:23.840 --> 00:04:27.440]  瞎眼的得看見,身體的一致,
[00:04:27.440 --> 00:04:31.920]  受壓制的得自由,那是心靈的釋放。
[00:04:31.920 --> 00:04:36.120]  所以主要帶給我們的救恩是身心靈三方面的救恩。
[00:04:36.120 --> 00:04:38.840]  事實上當主耶穌在地上工作的時候,
[00:04:38.840 --> 00:04:41.960]  你如果看祀福音,無論祂走到哪裡,
[00:04:41.960 --> 00:04:44.520]  祂一定做兩件事情嘛。
[00:04:44.520 --> 00:04:46.840]  第一個祂一定傳天國的福音,
[00:04:46.840 --> 00:04:50.000]  第二祂一定醫治病人。
[00:04:50.000 --> 00:04:53.920]  而且光是在祀福音當中就記載了耶穌基督
[00:04:53.920 --> 00:04:58.080]  行了四十一個神蹟的記載。
[00:04:58.080 --> 00:05:03.520]  而這些神蹟的記載不是只是那些作者稍微一筆帶過而已,不是。
[00:05:03.520 --> 00:05:08.640]  你發現在祀福音當中花了五分之一的篇幅,
[00:05:08.640 --> 00:05:10.880]  來描述耶穌醫治的事供。
[00:05:10.880 --> 00:05:15.080]  換句話說,整本聖經非常看重耶穌的醫治,
[00:05:15.080 --> 00:05:18.400]  耶穌基督非常看重祂自己的醫治事供。
[00:05:18.400 --> 00:05:23.560]  祂不但自己很看重,而且當祂拆遣門徒出去的時候,
[00:05:23.560 --> 00:05:28.200]  每次拆遣門徒,兩個兩個出去,或者七十個人出去,
[00:05:28.200 --> 00:05:31.800]  都是一樣,吩咐他們仍然做兩件事情。
[00:05:31.800 --> 00:05:36.160]  第一個傳天國的福音,第二個醫治病人。
[00:05:36.160 --> 00:05:38.240]  跟祂的工作是一模一樣,
[00:05:38.240 --> 00:05:44.360]  甚至在主今天給我們這些門徒的大使命當中,
[00:05:44.360 --> 00:05:48.160]  在馬太福音裡面是要我們去傳天國的福音,
[00:05:48.160 --> 00:05:53.920]  在馬可福音裡面教導我們要手按病人,病人就得到醫治。
[00:05:53.920 --> 00:06:00.720]  所以我們就看見其實主的心意是樂意賜下醫治給我們的,Amen?
[00:06:00.720 --> 00:06:05.400]  但另一方面,當然當我們講到耶穌是醫治的主的時候,
[00:06:05.400 --> 00:06:09.600]  我們也需要明白,醫治的主權是在於誰啊?
[00:06:09.600 --> 00:06:11.360]  在於神啊!
[00:06:11.360 --> 00:06:16.880]  神要什麼時候醫治,神要什麼方式來醫治,
[00:06:16.880 --> 00:06:19.520]  都是在於神自己了。
[00:06:19.520 --> 00:06:23.480]  有時候神是會藉著醫藥來醫治我們,
[00:06:23.480 --> 00:06:26.640]  有時候神是會藉著禱告來醫治我們,
[00:06:26.640 --> 00:06:29.800]  有時候神會選擇不醫治,
[00:06:29.800 --> 00:06:34.760]  但神不醫治的時候並不代表神就沒有工作了,不是!
[00:06:34.760 --> 00:06:40.440]  因為自宗的醫治,乃在於身體得蒙救贖。
[00:06:40.440 --> 00:06:42.440]  那是指的當主再來的時候,
[00:06:42.440 --> 00:06:46.960]  我們的身體都要改變,與耶穌復活的身體相似,
[00:06:46.960 --> 00:06:50.880]  要永遠與主同在一起,Hallelujah!
[00:06:50.880 --> 00:06:53.600]  所以就算我們在地上沒有得到醫治,
[00:06:53.600 --> 00:06:59.720]  自宗在天上,在基督裡面,我們要得以完全的,Amen?
[00:06:59.720 --> 00:07:03.280]  這就像我們早期華人教會裡面有位很特別的姐妹,
[00:07:03.280 --> 00:07:05.480]  叫暗室之後蔡淑娟,
[00:07:05.480 --> 00:07:08.080]  我跟你們常常講到她的見證,
[00:07:08.080 --> 00:07:12.000]  她在年輕的時候得了非常奇怪的一場病,
[00:07:12.000 --> 00:07:17.480]  讓她不能夠行走,50年躺在病床上,
[00:07:17.480 --> 00:07:19.280]  而且她眼睛不能夠見光,
[00:07:19.280 --> 00:07:23.880]  所以她必須躺在暗室當中有50年,
[00:07:23.880 --> 00:07:27.040]  這為什麼稱她為暗室之後的原因?
[00:07:27.040 --> 00:07:31.080]  在這50年當中,多少人為她禱告,
[00:07:31.080 --> 00:07:33.400]  求神能夠醫治她,
[00:07:33.400 --> 00:07:36.560]  但神卻好像沒有垂聽大家的禱告,
[00:07:36.560 --> 00:07:38.440]  神卻沒有醫治她的身體,
[00:07:38.440 --> 00:07:42.840]  但很奇妙的,神卻當她在病床上的時候,
[00:07:42.840 --> 00:07:45.760]  親自與她同在,
[00:07:45.760 --> 00:07:48.880]  當她晚年,最後兩年的所有機會住在她旁邊,
[00:07:48.880 --> 00:07:52.520]  成為她的鄰居,常常去探望她,
[00:07:52.520 --> 00:07:54.840]  她常常自己做見證,
[00:07:54.840 --> 00:07:57.120]  她在這50年當中,
[00:07:57.120 --> 00:08:00.480]  她每天早上起來第一件事情,
[00:08:00.480 --> 00:08:02.400]  她就問神一個問題,
[00:08:02.400 --> 00:08:05.600]  主啊,祢要我為祢做什麼?
[00:08:05.600 --> 00:08:09.880]  奇妙,50年當中,沒有一天她抱怨神,
[00:08:09.880 --> 00:08:14.640]  每一天她都問神,主,今天祢要我為什麼?做什麼?
[00:08:14.640 --> 00:08:17.840]  結果神就帶領不同的人來到她床前,
[00:08:17.840 --> 00:08:20.240]  聽她的分享,聽她的見證,
[00:08:20.240 --> 00:08:26.880]  很多人因著她得救,很多信徒因著她生命更新,重新得力,
[00:08:26.880 --> 00:08:31.720]  神藉著她的疾病,反而成就了偉大奇妙的工作,
[00:08:31.720 --> 00:08:35.520]  遠遠超過人所能想像的,Amen,Hallelujah.
[00:08:35.520 --> 00:08:40.280]  我們看見主耶穌,祂就是一致的主,
[00:08:40.280 --> 00:08:43.280]  第二,我們看見主耶穌是一位滿有憐憫的神,
[00:08:43.280 --> 00:08:47.960]  跟你們說,主耶穌滿有憐憫的神,
[00:08:47.960 --> 00:08:49.960]  如果你看見主耶穌在地上的工作,
[00:08:49.960 --> 00:08:54.080]  你會發現主耶穌真的是充滿憐憫的神,
[00:08:54.080 --> 00:09:00.240]  祂何等樂意去靠近那些有需要的人群呢?
[00:09:00.240 --> 00:09:02.760]  馬太福音第九章三十五,三十六節這裡說,
[00:09:02.760 --> 00:09:06.080]  耶穌走遍各城各鄉在會堂裡教訓人,
[00:09:06.080 --> 00:09:09.880]  宣講天國的福音,又醫治各樣的病症,
[00:09:09.880 --> 00:09:13.000]  三十六節,祂看見許多人就憐憫他們,
[00:09:13.000 --> 00:09:17.560]  因為他們困苦流離,如同羊沒有牧人一般。
[00:09:17.560 --> 00:09:20.960]  從這段經文當中,我們就看見主耶穌在地上的服侍,
[00:09:20.960 --> 00:09:24.840]  可以說,就是從一個有需要的人,
[00:09:24.840 --> 00:09:28.800]  走到另外一個有需要的人那裡。
[00:09:28.800 --> 00:09:30.440]  耶穌就是這樣,
[00:09:30.440 --> 00:09:34.000]  從一個有需要的人,走到另外一個有需要的人。
[00:09:34.000 --> 00:09:38.840]  多少次我們看見祂自己身體疲倦,
[00:09:38.840 --> 00:09:41.440]  想要去休息一下,
[00:09:41.440 --> 00:09:44.200]  曾經你們多少次講祂走到曠野,
[00:09:44.200 --> 00:09:48.040]  為什麼要休息的時候,眾人知道了,
[00:09:48.040 --> 00:09:52.600]  還是跟著去,而耶穌沒有說我很累了,請你明天再來,
[00:09:52.600 --> 00:09:55.360]  沒有,耶穌沒有推辭,
[00:09:55.360 --> 00:10:00.040]  祂還是一個一個醫治了他們。
[00:10:00.040 --> 00:10:02.920]  馬太福音第四章二十四節,
[00:10:02.920 --> 00:10:05.480]  這裡講到祂的名聲就傳遍了敘利亞,
[00:10:05.480 --> 00:10:10.080]  那裡人把一切害病的,一切害病的,
[00:10:10.080 --> 00:10:12.760]  還不只是發燒感冒那麼簡單的病,
[00:10:12.760 --> 00:10:15.400]  一切害病,就是害各樣的疾病,
[00:10:15.400 --> 00:10:20.680]  各樣疼痛,被鬼附的,癲癲的,癱瘓的,都帶了來。
[00:10:20.680 --> 00:10:24.600]  耶穌就怎麼樣,治好了他們。
[00:10:24.600 --> 00:10:27.360]  哇,想想看,
[00:10:27.360 --> 00:10:31.520]  這就是主耶穌在地上的服事跟生活。
[00:10:31.520 --> 00:10:36.320]  耶穌來就是渴望用各樣的方法,
[00:10:36.320 --> 00:10:41.800]  來拯救,來釋放,來醫治嘛。
[00:10:41.800 --> 00:10:45.640]  甚至多少次,祂為了醫治病人,
[00:10:45.640 --> 00:10:50.080]  還跟當時的法利塞人宗教的領袖發生衝突,為什麼?
[00:10:50.080 --> 00:10:52.560]  因為那是安息日,
[00:10:52.560 --> 00:10:56.800]  法利塞人怎麼可以在安息日去治癒,不可以。
[00:10:56.800 --> 00:10:59.520]  其實說真的,我常常在想,
[00:10:59.520 --> 00:11:01.360]  讓病人多等一天有什麼關係嘛,
[00:11:01.360 --> 00:11:03.400]  反正他們也等了那麼久了,不是嗎?
[00:11:03.400 --> 00:11:10.520]  再多等一天嘛,幹嘛一定要在安息日那天來做醫治呢?
[00:11:10.520 --> 00:11:14.040]  但是我就看見那是主的憐憫的心腸,
[00:11:14.040 --> 00:11:16.040]  主是要憐憫這些需要的,
[00:11:16.040 --> 00:11:22.720]  祂不忍心讓這些人在疾病當中受苦再多一天,
[00:11:22.720 --> 00:11:25.080]  祂都不忍心。
[00:11:25.080 --> 00:11:31.720]  所以耶穌基督選擇就在安息日仍然醫治著他們。
[00:11:31.720 --> 00:11:34.200]  所以我常說什麼是憐憫?
[00:11:34.200 --> 00:11:39.000]  憐憫就是一種不忍捨棄的愛嘛,
[00:11:39.000 --> 00:11:41.320]  不忍捨棄的愛。
[00:11:41.320 --> 00:11:45.560]  雖然這些人這麼可憐,其實不配得的,
[00:11:45.560 --> 00:11:49.200]  但耶穌不忍捨棄啊。
[00:11:49.200 --> 00:11:52.720]  還是用上帝的愛去憐憫他們,
[00:11:52.720 --> 00:11:55.400]  在安息日,耶穌一個一個醫治他們。
[00:11:55.400 --> 00:11:58.080]  我們就看見是主的憐憫,
[00:11:58.080 --> 00:12:05.920]  催促祂要把神的恩典帶到每一個需要的人身上。
[00:12:05.920 --> 00:12:11.240]  今天當你在這裡,可能你也在各樣的需要當中。
[00:12:11.240 --> 00:12:13.760]  當你在各樣需要當中的時候,
[00:12:13.760 --> 00:12:15.880]  你需要明白一件事情,
[00:12:15.880 --> 00:12:19.160]  你有一位一致的救助。
[00:12:19.160 --> 00:12:22.280]  不但因為一致就更重要,
[00:12:22.280 --> 00:12:25.400]  因為憐憫你的神啊,
[00:12:25.400 --> 00:12:32.600]  他連續你在各樣軟弱痛苦當中,
[00:12:32.600 --> 00:12:37.560]  他連續你,他樂意來幫助你。
[00:12:37.560 --> 00:12:41.600]  主的憐憫,就能使我們從各樣的病痛,
[00:12:41.600 --> 00:12:43.600]  各樣的捆綁當中,
[00:12:43.600 --> 00:12:48.840]  經歷神的釋放,經歷神的自由。
[00:12:48.840 --> 00:12:52.680]  所以第一個,要明白主一致的心意。
[00:12:52.680 --> 00:12:55.560]  第二,要憑信心來尋求一致。
[00:12:55.560 --> 00:12:59.680]  跟你們要憑信心來尋求一致。
[00:12:59.680 --> 00:13:04.560]  雅各書第五章第十五節這裡說,出於信心的祈禱要救那病人,
[00:13:04.560 --> 00:13:10.040]  主必叫他起來,他若犯了罪也必蒙赦免。
[00:13:10.040 --> 00:13:14.520]  信心是得蒙一致的關鍵啊。
[00:13:14.520 --> 00:13:17.080]  在四福音當中我們看見多少次,
[00:13:17.080 --> 00:13:20.600]  主耶穌對那些得著一致的人怎麼說呢?
[00:13:20.600 --> 00:13:25.000]  是因為你的信救了你。
[00:13:25.000 --> 00:13:26.280]  甚至在拿撒勒,
[00:13:26.280 --> 00:13:28.720]  耶穌在那個地方不多行神跡,
[00:13:28.720 --> 00:13:30.920]  為什麼聖經也告訴我們,
[00:13:30.920 --> 00:13:35.040]  因為那個地方的人不信啊。
[00:13:35.040 --> 00:13:39.120]  所以今天我們看見信心的確是得蒙一致的關鍵,
[00:13:39.120 --> 00:13:43.080]  我們要憑著信心來尋求一致。
[00:13:43.080 --> 00:13:46.360]  那你說怎麼樣憑著信心來尋求一致呢?
[00:13:46.360 --> 00:13:51.560]  首先第一個,你一定要抓住神的應許來祈求嘛。
[00:13:51.560 --> 00:13:56.440]  跟著他要抓住神的應許來祈求。
[00:13:56.440 --> 00:14:00.560]  信心不是你自己空想出來的東西,
[00:14:00.560 --> 00:14:04.400]  信心必須要有一個根基。
[00:14:04.400 --> 00:14:06.600]  信心的根基在哪裡?
[00:14:06.600 --> 00:14:09.800]  信心的根基在神的話語上嘛。
[00:14:09.800 --> 00:14:12.160]  因為神所應許他必成就,
[00:14:12.160 --> 00:14:14.280]  這是你信心的根基啊。
[00:14:14.280 --> 00:14:18.400]  神的話語必定成就,你才可以有信心嘛。
[00:14:18.400 --> 00:14:20.600]  以色列書55章講得很清楚,
[00:14:20.600 --> 00:14:22.360]  以色列書55章第11節,
[00:14:22.360 --> 00:14:25.160]  神說我口所出的話也必如此,
[00:14:25.160 --> 00:14:28.040]  絕不突然返回的嘛。
[00:14:28.040 --> 00:14:29.840]  要成就我所喜悅的事,
[00:14:29.840 --> 00:14:32.280]  在我發他去成就的事上必然很準。
[00:14:32.280 --> 00:14:35.600]  換句話說,神所應許他必定要成就。
[00:14:35.600 --> 00:14:38.440]  神不會隨便講一句話,
[00:14:38.440 --> 00:14:41.440]  神要講的話他必定要成就的。
[00:14:41.440 --> 00:14:42.720]  Amen?
[00:14:42.720 --> 00:14:46.840]  既然主的應許這麼確切,
[00:14:46.840 --> 00:14:51.080]  那我們的信心一定要建立在神的應許上,
[00:14:51.080 --> 00:14:54.280]  神的應許才能成就。
[00:14:54.280 --> 00:14:57.760]  那神的應許對一致是怎麼說的呢?
[00:14:57.760 --> 00:15:00.480]  以色列書53章第5節,
[00:15:00.480 --> 00:15:03.160]  這裡說,哪知他為我們的過犯受害,
[00:15:03.160 --> 00:15:04.880]  為我們的罪孽壓傷,
[00:15:04.880 --> 00:15:08.800]  因他受的刑罰我們得平安,
[00:15:08.800 --> 00:15:11.880]  因他受的鞭傷我們得一致。
[00:15:11.880 --> 00:15:14.000]  這講得很清楚。
[00:15:14.000 --> 00:15:15.880]  這是神給我們的應許。
[00:15:15.880 --> 00:15:18.000]  你要明白一致的能力,
[00:15:18.000 --> 00:15:22.560]  是來自十字架上的救恩。
[00:15:22.560 --> 00:15:25.400]  所以我常說在十字架上,
[00:15:25.400 --> 00:15:31.880]  你真的要想到在十字架上是一個偉大的代替在發生。
[00:15:31.880 --> 00:15:35.600]  當耶穌在十字架上為我們死的時候,
[00:15:35.600 --> 00:15:41.640]  他是代替我們承受神對罪惡一切的刑罰。
[00:15:41.640 --> 00:15:47.440]  他是代替我們背負我們一切的憂患跟痛苦,
[00:15:47.440 --> 00:15:51.120]  背負一切罪惡所帶來的結果,
[00:15:51.120 --> 00:15:56.320]  也背負我們一切的軟弱,一切的病痛。
[00:15:56.320 --> 00:15:58.600]  所以今天當我們來尋求一致的時候,
[00:15:58.600 --> 00:16:05.320]  我們要將我們的眼目定精在這位定在十字架上的主耶穌身上,
[00:16:05.320 --> 00:16:07.320]  來思想祂的愛,
[00:16:07.320 --> 00:16:12.760]  來思想祂在十字架上那個偉大的代替。
[00:16:12.760 --> 00:16:15.440]  所以每次守聖餐的時候,
[00:16:15.440 --> 00:16:17.240]  今天我們要守聖餐,
[00:16:17.240 --> 00:16:21.120]  我希望你不是把聖餐當作一個好像教會例行公事,
[00:16:21.120 --> 00:16:24.600]  每個月第一個禮拜我們就做這件事情。
[00:16:24.600 --> 00:16:30.040]  那在聖餐的時刻,求神開我們的眼睛,
[00:16:30.040 --> 00:16:36.160]  看見主正在擔當我們一切的憂患。
[00:16:36.160 --> 00:16:38.440]  求神開我們的眼睛,
[00:16:38.440 --> 00:16:43.400]  看見主正在背負我們一切的痛苦。
[00:16:43.400 --> 00:16:48.800]  因祂所受的刑罰,是要叫我們得平安。
[00:16:48.800 --> 00:16:54.400]  因祂所受的鞭傷,是要叫我們得到安慰,得到醫治。
[00:16:54.400 --> 00:16:57.720]  當你定精在主的十字架上,
[00:16:57.720 --> 00:17:00.240]  當你緊緊抓住神的應許,
[00:17:00.240 --> 00:17:05.360]  主醫治的大能就能在我們身上開始永留,
[00:17:05.360 --> 00:17:08.680]  帶來醫治跟平安。
[00:17:08.680 --> 00:17:11.080]  信心太重要了,
[00:17:11.080 --> 00:17:13.120]  你不是隨便領聖餐的,
[00:17:13.120 --> 00:17:18.960]  憑信心你看見那個偉大的代替在十字架上正在發生,
[00:17:18.960 --> 00:17:22.360]  憑信心領受神的應許,
[00:17:22.360 --> 00:17:29.160]  你就從神的恩典當中得到平安,得到神的醫治。
[00:17:29.160 --> 00:17:33.840]  在阿根廷大復興當中,有一位宣教士名叫Clifford Long,
[00:17:33.840 --> 00:17:38.840]  他當時在卡口這個印第安村裡面做宣教的工作,
[00:17:38.840 --> 00:17:42.840]  但做了很多年宣教的工作都看不見什麼果效。
[00:17:42.840 --> 00:17:45.600]  有一天當他在帶領聚會的時候,
[00:17:45.600 --> 00:17:52.520]  神的靈感動他,就要抓住神的應許,尋求醫治。
[00:17:52.520 --> 00:17:56.560]  他就打開以色列書53章開始念,
[00:17:56.560 --> 00:17:59.880]  他誠然擔當我們一切的憂患,
[00:17:59.880 --> 00:18:02.440]  背負我們一切的痛苦,
[00:18:02.440 --> 00:18:07.560]  他就聽見下面響起低微的阿門的聲音,
[00:18:07.560 --> 00:18:09.240]  他繼續讀下去,
[00:18:09.240 --> 00:18:12.000]  因他所受的刑罰我們得平安,
[00:18:12.000 --> 00:18:15.440]  因他所受的鞭傷我們得到醫治,
[00:18:15.440 --> 00:18:18.240]  他就聽見更大的阿門的聲音。
[00:18:18.240 --> 00:18:20.880]  第三次他再重複念這份經文,
[00:18:20.880 --> 00:18:22.520]  他聽到更大的回應,
[00:18:22.520 --> 00:18:26.920]  阿門,哈利路亞,榮耀歸給神。
[00:18:26.920 --> 00:18:28.560]  他心想很奇怪,
[00:18:28.560 --> 00:18:31.560]  平常這些會中都很安靜,沒什麼回應,
[00:18:31.560 --> 00:18:33.720]  今天怎麼這麼多反應?
[00:18:33.720 --> 00:18:37.400]  他繼續再讀這段經文,讀到第七遍,
[00:18:37.400 --> 00:18:41.640]  忽然聽到有人在那裡喊叫做哈利路亞神醫治我的疾病了,
[00:18:41.640 --> 00:18:43.240]  我眼睛可以看見了,
[00:18:43.240 --> 00:18:47.160]  我的紅疹不見了,消失了,哈利路亞。
[00:18:47.160 --> 00:18:49.840]  神就藉著他自己的話語,
[00:18:49.840 --> 00:18:54.480]  醫好了在場的每一個病人。
[00:18:54.480 --> 00:18:57.320]  哈利路亞。
[00:18:57.320 --> 00:18:59.280]  從那時候開始,
[00:18:59.280 --> 00:19:03.360]  整個村落經歷神復興的作為,
[00:19:03.360 --> 00:19:05.600]  許多人歸向耶穌基督。
[00:19:05.600 --> 00:19:10.640]  弟兄姊妹,抓住神應許的呼求太重要了,
[00:19:10.640 --> 00:19:12.520]  因為神是信使的,
[00:19:12.520 --> 00:19:15.800]  神必不自說謊,
[00:19:15.800 --> 00:19:17.920]  神所應許的,
[00:19:17.920 --> 00:19:24.240]  祂必定要按照祂的熱心來成就這事的。
[00:19:24.240 --> 00:19:26.600]  所以第一個,你一定要抓住神的應許。
[00:19:26.600 --> 00:19:32.320]  第二個,要持續地禱告,跟你說要持續地禱告。
[00:19:32.320 --> 00:19:33.920]  很多時候在我們禱告生活當中,
[00:19:33.920 --> 00:19:38.320]  最大的挫折跟沮喪倒不是因為沒有祈求,
[00:19:38.320 --> 00:19:41.560]  事實上我們不但祈求而且苦苦哀求,
[00:19:41.560 --> 00:19:44.560]  但好像是一點反應都沒有,不是嗎?
[00:19:44.560 --> 00:19:46.760]  好像說我們真的想來到神的面前問一下說,
[00:19:46.760 --> 00:19:47.960]  神啊,祢在哪?
[00:19:47.960 --> 00:19:51.520]  祢到底聽見我們禱告沒有啊?
[00:19:51.520 --> 00:19:55.480]  但事實上神從來沒有耳聾嘛,
[00:19:55.480 --> 00:19:58.680]  神不但已經聽見我們的禱告,
[00:19:58.680 --> 00:20:03.240]  而且祂正在按照祂的旨意正在運行。
[00:20:03.240 --> 00:20:04.840]  Amen?
[00:20:04.840 --> 00:20:06.160]  就像在《大英里書》裡面,
[00:20:06.160 --> 00:20:07.880]  你還記得有一次大英里唯一一件事情,
[00:20:07.880 --> 00:20:12.920]  你禱告了二十一天,神都沒有回應他。
[00:20:12.920 --> 00:20:15.560]  後來神才為天使向他顯現,
[00:20:15.560 --> 00:20:17.280]  天使第一句話就對他說,
[00:20:17.280 --> 00:20:20.560]  大蒙神眷愛的人啊!
[00:20:20.560 --> 00:20:26.160]  大英里覺得莫名其妙,心想我怎麼是大蒙神眷愛?
[00:20:26.160 --> 00:20:28.080]  我禱告二十天神都不回答,
[00:20:28.080 --> 00:20:31.640]  我怎麼可能是大蒙神眷愛的人?
[00:20:31.640 --> 00:20:33.200]  你看天使怎麼回答?
[00:20:33.200 --> 00:20:35.640]  在《大英里書》第十章十二節,
[00:20:35.640 --> 00:20:38.120]  天使就說,大英里不要懼怕,
[00:20:38.120 --> 00:20:44.760]  因為從你第一天專心求明白將來的事,
[00:20:44.760 --> 00:20:46.720]  又在神面前刻苦解心,
[00:20:46.720 --> 00:20:51.920]  你的言語已蒙什麼?
[00:20:51.920 --> 00:20:55.160]  換句話說,第一天神就聽見了,
[00:20:55.160 --> 00:20:56.320]  你還以為神沒聽見,
