
[00:00:00.000 --> 00:00:02.000]  在正道之前我們同心來祈禱
[00:09:54.000 --> 00:09:58.000]  可能是自殺的等等
[00:09:58.000 --> 00:10:02.000]  他就因著你無神論的信仰
[00:10:02.000 --> 00:10:04.000]  他生命改變
[00:10:04.000 --> 00:10:06.000]  他不再吸毒了
[00:10:06.000 --> 00:10:11.000]  他去重新被家人接納了等等
[00:10:11.000 --> 00:10:14.000]  你找到一個人
[00:10:14.000 --> 00:10:19.000]  我就跟你延長你的辯論
[00:10:20.000 --> 00:10:22.000]  轉頭跟其他的同儕說
[00:10:22.000 --> 00:10:26.000]  他說你帶了多少個人來
[00:10:26.000 --> 00:10:29.000]  一個說五十 一個說一百
[00:10:29.000 --> 00:10:33.000]  他說我們能夠找到的人
[00:10:33.000 --> 00:10:35.000]  他以前是吸毒的
[00:10:35.000 --> 00:10:37.000]  以前是坐牢的
[00:10:37.000 --> 00:10:40.000]  以前是因為賭博
[00:10:40.000 --> 00:10:43.000]  因為醉酒
[00:10:43.000 --> 00:10:46.000]  家庭破碎
[00:10:46.000 --> 00:10:48.000]  被其他人厭棄
[00:10:49.000 --> 00:10:50.000]  被其他人厭世
[00:10:50.000 --> 00:10:52.000]  曾經自殺的
[00:10:52.000 --> 00:10:56.000]  每個人去找到多少人
[00:10:56.000 --> 00:10:59.000]  可以來站台
[00:10:59.000 --> 00:11:05.000]  之後有一位救世軍團體的領袖說
[00:11:05.000 --> 00:11:08.000]  不單是這樣
[00:11:08.000 --> 00:11:11.000]  我們可以找一隊樂隊
[00:11:11.000 --> 00:11:13.000]  在街上遊行
[00:11:13.000 --> 00:11:15.000]  我們一邊走一邊唱
[00:11:15.000 --> 00:11:18.000]  基督徵兵奮進
[00:11:19.000 --> 00:11:22.000]  這個無神論者
[00:11:22.000 --> 00:11:27.000]  悠悠售售地離開了
[00:11:27.000 --> 00:11:32.000]  事實勝於雄辯
[00:11:32.000 --> 00:11:39.000]  成為為他者存在的群體
[00:11:39.000 --> 00:11:42.000]  這是貫徹子中的任務
[00:11:42.000 --> 00:11:45.000]  我們看到創世紀十二章
[00:11:45.000 --> 00:11:48.000]  神父趙阿巴拉罕的時候說
[00:11:49.000 --> 00:11:52.000]  「萬族是因你得福」
[00:11:52.000 --> 00:11:54.000]  為你的祝福
[00:11:54.000 --> 00:11:56.000]  你可以祝福
[00:11:56.000 --> 00:11:58.000]  他一樣可以得福
[00:11:58.000 --> 00:12:01.000]  神也賜福阿巴拉罕
[00:12:01.000 --> 00:12:05.000]  是容讓阿巴拉罕這個民族
[00:12:05.000 --> 00:12:10.000]  以色列人成為其他人的祝福
[00:12:10.000 --> 00:12:14.000]  上個主日是復活節主日
[00:12:14.000 --> 00:12:17.000]  是主耶穌升天之前
[00:12:18.000 --> 00:12:20.000]  他留下的遺命
[00:12:20.000 --> 00:12:23.000]  如果我們回到四福音的福音書裡
[00:12:23.000 --> 00:12:25.000]  四本福音書
[00:12:25.000 --> 00:12:28.000]  耶穌升天不是一個結束
[00:12:28.000 --> 00:12:30.000]  而是留下的遺命
[00:12:30.000 --> 00:12:34.000]  這個遺命是祭在我們每一個信耶穌
[00:12:34.000 --> 00:12:37.000]  跟隨耶穌的人身上
[00:12:37.000 --> 00:12:39.000]  我們很熟悉的大使命
[00:12:39.000 --> 00:12:43.000]  馬太福音二十八章十八到二十節
[00:12:43.000 --> 00:12:47.000]  天上地下所有的權兵都賜給我了
[00:12:48.000 --> 00:12:49.000]  你們要去
[00:12:49.000 --> 00:12:51.000]  使萬民在我的門徒
[00:12:51.000 --> 00:12:54.000]  奉父子聖靈的名給他們施浸
[00:12:54.000 --> 00:12:57.000]  凡我所吩咐的都教訓他們遵守
[00:12:57.000 --> 00:13:01.000]  我就想與你們同在直到世界的末了
[00:13:01.000 --> 00:13:04.000]  馬福音十六章十五節說
[00:13:04.000 --> 00:13:07.000]  你們往普天下去
[00:13:07.000 --> 00:13:10.000]  傳福音給萬民聽
[00:13:10.000 --> 00:13:13.000]  老家福音說
[00:13:14.000 --> 00:13:18.000]  聖人要奉他的名傳悔改社罪的道
[00:13:18.000 --> 00:13:22.000]  從耶路撒起直傳到萬邦
[00:13:22.000 --> 00:13:24.000]  讓福音來講
[00:13:24.000 --> 00:13:27.000]  他說父就這樣差遣了我
[00:13:27.000 --> 00:13:32.000]  我也照樣差遣你們
[00:13:32.000 --> 00:13:38.000]  彼得對教會作了四點的描述
[00:13:38.000 --> 00:13:42.000]  唯有你們是被揀選的族類
[00:13:43.000 --> 00:13:45.000]  宗尊的祭司是聖經的角度
[00:13:45.000 --> 00:13:48.000]  是屬神的指紋
[00:13:48.000 --> 00:13:54.000]  他說了教會的宗旨、使命、用途、目標
[00:13:54.000 --> 00:13:57.000]  教會要認清自己的身份
[00:13:57.000 --> 00:14:01.000]  這是舊約對以色列人的描述
[00:14:01.000 --> 00:14:04.000]  剛才我們看到的出入記十九章六節
[00:14:04.000 --> 00:14:09.000]  以及以塞亞書四十三章二十到二十一節
[00:14:10.000 --> 00:14:13.000]  是指向了耶穌基督的教會
[00:14:13.000 --> 00:14:15.000]  產生了重要的教義
[00:14:15.000 --> 00:14:20.000]  教會是以色列人的實現和延續
[00:14:20.000 --> 00:14:24.000]  神在以色列的旨意
[00:14:24.000 --> 00:14:28.000]  並沒有因為耶穌基督被拒絕
[00:14:28.000 --> 00:14:31.000]  和被釘在十字架而受挫
[00:14:31.000 --> 00:14:33.000]  相反
[00:14:33.000 --> 00:14:36.000]  從死裡面復活的耶穌
[00:14:37.000 --> 00:14:42.000]  為神指紋新指紋的基石
[00:14:42.000 --> 00:14:45.000]  這四個描述或者是身份
[00:14:45.000 --> 00:14:48.000]  都是以群體作為單位
[00:14:48.000 --> 00:14:51.000]  個別信徒不會是族類
[00:14:51.000 --> 00:14:53.000]  不會是角度
[00:14:53.000 --> 00:14:55.000]  不會是指紋
[00:14:55.000 --> 00:14:58.000]  彼得在這裡並沒有把個別的基督徒
[00:14:58.000 --> 00:15:01.000]  描述為神的選民
[00:15:01.000 --> 00:15:04.000]  或者是君尊的祭司
[00:15:04.000 --> 00:15:06.000]  因為是你們
[00:15:07.000 --> 00:15:12.000]  將信徒群體描述為教會狀況和功能
[00:15:12.000 --> 00:15:14.000]  仍然是老說話
[00:15:14.000 --> 00:15:17.000]  教會不可以沒有你
[00:15:17.000 --> 00:15:20.000]  你不可以沒有教會
[00:15:20.000 --> 00:15:25.000]  今天很多信徒認為信耶穌
[00:15:25.000 --> 00:15:30.000]  我只是平時有讀經祈禱
[00:15:30.000 --> 00:15:32.000]  我不回教會都可以
[00:15:32.000 --> 00:15:35.000]  很多人都存在這樣的心態
[00:15:36.000 --> 00:15:38.000]  他們覺得我自己個別信就可以了
[00:15:38.000 --> 00:15:40.000]  用不著回教會
[00:15:40.000 --> 00:15:42.000]  但是
[00:15:42.000 --> 00:15:44.000]  我們看到
[00:15:44.000 --> 00:15:46.000]  偏偏神的心意
[00:15:46.000 --> 00:15:53.000]  是信徒集合一起來宣揚基督裡面的平安
[00:15:53.000 --> 00:15:56.000]  和喜樂的數消息
[00:15:56.000 --> 00:16:00.000]  教會是為他者存在的群體
[00:16:00.000 --> 00:16:02.000]  教會之所以強大
[00:16:03.000 --> 00:16:07.000]  一定不可以只是為自己來存在
[00:16:07.000 --> 00:16:09.000]  簡單一句
[00:16:09.000 --> 00:16:12.000]  教會不是為了自己來存在
[00:16:12.000 --> 00:16:15.000]  不是為了存在而存在
[00:16:15.000 --> 00:16:18.000]  作為社會的一員
[00:16:18.000 --> 00:16:22.000]  要對社會發揮正面的影響
[00:16:22.000 --> 00:16:24.000]  所以他們會做外展的工作
[00:16:24.000 --> 00:16:26.000]  我們有私有計劃
[00:16:26.000 --> 00:16:28.000]  會有飛鷹行動
[00:16:28.000 --> 00:16:30.000]  我們會有週六的家長小組
[00:16:30.000 --> 00:16:32.000]  會有補習班
[00:16:33.000 --> 00:16:35.000]  會開放心靈六週
[00:16:35.000 --> 00:16:38.000]  現在我們提升了
[00:16:38.000 --> 00:16:40.000]  我們會有叫做心靈六週
[00:16:40.000 --> 00:16:43.000]  就是五間送一送
[00:16:43.000 --> 00:16:45.000]  等等
[00:16:45.000 --> 00:16:47.000]  我們希望和這個社區
[00:16:47.000 --> 00:16:50.000]  和這個社會來連結
[00:16:50.000 --> 00:16:52.000]  另一方面
[00:16:52.000 --> 00:16:55.000]  信徒都要為自己製造空間
[00:16:55.000 --> 00:16:57.000]  去擴闊社交圈子
[00:16:57.000 --> 00:17:02.000]  主動和微信者建立友誼
[00:17:03.000 --> 00:17:05.000]  與家人保持聯繫
[00:17:05.000 --> 00:17:08.000]  我們的宣講的信息
[00:17:08.000 --> 00:17:12.000]  我們是見性才能夠貼近生活
[00:17:12.000 --> 00:17:16.000]  我們的信息才會有溫度和有營養
[00:17:16.000 --> 00:17:21.000]  甚麼信息才會有溫度和有足夠營養呢
[00:17:21.000 --> 00:17:24.000]  我們以前看電視節目
[00:17:24.000 --> 00:17:29.000]  說便宜的信息是有實效的
[00:17:29.000 --> 00:17:31.000]  電視機
[00:17:32.000 --> 00:17:33.000]  洗衣機
[00:17:33.000 --> 00:17:35.000]  便宜的
[00:17:35.000 --> 00:17:37.000]  冰箱
[00:17:37.000 --> 00:17:39.000]  便宜的
[00:17:39.000 --> 00:17:41.000]  越叫越大聲
[00:17:41.000 --> 00:17:43.000]  不單止是因為有噱頭
[00:17:43.000 --> 00:17:46.000]  不單止夠吵洗腦
[00:17:46.000 --> 00:17:48.000]  最重要是甚麼
[00:17:48.000 --> 00:17:50.000]  最重要是甚麼
[00:17:50.000 --> 00:17:54.000]  最重要是真的夠便宜
[00:17:54.000 --> 00:18:00.000]  如果發覺去到是貴過其他的
[00:18:01.000 --> 00:18:03.000]  或是反宣傳
[00:18:03.000 --> 00:18:08.000]  這只是讓人更加唾棄
[00:18:08.000 --> 00:18:12.000]  真的夠便宜、名副其實
[00:18:12.000 --> 00:18:15.000]  才是真的有效
[00:18:15.000 --> 00:18:19.000]  我記得以前讀神學的時候
[00:18:19.000 --> 00:18:22.000]  書長來千叮萬囑
[00:18:22.000 --> 00:18:25.000]  不要做墨基西德
[00:18:25.000 --> 00:18:28.000]  他說假如只是去侍奉滿有果效
[00:18:29.000 --> 00:18:32.000]  可以猛進地犧牲家人、朋友的關係
[00:18:32.000 --> 00:18:35.000]  被家人投訴
[00:18:35.000 --> 00:18:39.000]  信耶穌是失去兒子、失去女兒
[00:18:39.000 --> 00:18:42.000]  導致家人不信
[00:18:42.000 --> 00:18:45.000]  你猜神會不會真的喜悅呢
[00:18:45.000 --> 00:18:47.000]  為甚麼呢
[00:18:47.000 --> 00:18:50.000]  是我們來讀書
[00:18:50.000 --> 00:18:53.000]  家長來跟神學院投訴
[00:18:53.000 --> 00:18:55.000]  他們說讀書真的很好
[00:18:55.000 --> 00:18:58.000]  但是星期一至五就入宿
[00:18:59.000 --> 00:19:02.000]  星期六就回去教會實習
[00:19:02.000 --> 00:19:06.000]  三更二夜才回來
[00:19:06.000 --> 00:19:11.000]  然後星期日教會侍奉
[00:19:11.000 --> 00:19:13.000]  不知道多久才回來
[00:19:13.000 --> 00:19:15.000]  這麼晚才回家吃完飯
[00:19:15.000 --> 00:19:17.000]  吃完飯就回宿舍
[00:19:17.000 --> 00:19:20.000]  好像不見了兒子、不像女兒
[00:19:20.000 --> 00:19:23.000]  有時我們去關口是甚麼呢
[00:19:23.000 --> 00:19:27.000]  星期六已經回到神學院宿舍
[00:19:28.000 --> 00:19:29.000]  已經不會回家吃飯
[00:19:29.000 --> 00:19:33.000]  他說:甚麼來的
[00:19:33.000 --> 00:19:35.000]  信耶穌信到這樣
[00:19:35.000 --> 00:19:37.000]  甚麼是麥基西德
[00:19:37.000 --> 00:19:41.000]  就是無父無母無族譜無生之始
[00:19:41.000 --> 00:19:43.000]  無名之宗
[00:19:43.000 --> 00:19:46.000]  信了耶穌就沒有影子
[00:19:46.000 --> 00:19:48.000]  在家裡失蹤即是怎樣
[00:19:48.000 --> 00:19:54.000]  每次方聚會
[00:19:54.000 --> 00:19:57.000]  我們發覺帶人回教會很困難
[00:19:58.000 --> 00:20:00.000]  因為我們的朋友很少
[00:20:00.000 --> 00:20:04.000]  假如平時是生死不相往來
[00:20:04.000 --> 00:20:08.000]  突然間打個電話來邀請他回教會
[00:20:08.000 --> 00:20:10.000]  說關心我
[00:20:10.000 --> 00:20:13.000]  說方聚會才打來關心
[00:20:13.000 --> 00:20:15.000]  你覺得有沒有說服力
[00:20:15.000 --> 00:20:20.000]  就好像前一陣子
[00:20:20.000 --> 00:20:23.000]  我們看網上的片段
[00:20:24.000 --> 00:20:32.000]  有些人去排隊買限量的紀念版公仔
[00:20:32.000 --> 00:20:35.000]  保安實驗室問我
[00:20:35.000 --> 00:20:37.000]  你知不知道叫甚麼名字
[00:20:37.000 --> 00:20:39.000]  你知不知道叫甚麼名字
[00:20:39.000 --> 00:20:41.000]  他說:卡車
[00:20:41.000 --> 00:20:43.000]  這樣就大件事了
[00:20:43.000 --> 00:20:45.000]  名字你都說錯了
[00:20:45.000 --> 00:20:47.000]  幫不了你
[00:20:47.000 --> 00:20:50.000]  一樣是這樣蒼白無力
[00:20:52.000 --> 00:20:57.000]  我們要成為為他者而存在的群體
[00:20:57.000 --> 00:20:59.000]  我們要問回我們自己
[00:20:59.000 --> 00:21:02.000]  我們和我們周邊的人
[00:21:02.000 --> 00:21:04.000]  有沒有結憐
[00:21:04.000 --> 00:21:08.000]  我們和這個社區有沒有結憐
[00:21:08.000 --> 00:21:10.000]  講得白一點
[00:21:10.000 --> 00:21:12.000]  今天
[00:21:12.000 --> 00:21:16.000]  我都會回來留意一下
[00:21:16.000 --> 00:21:18.000]  有甚麼人會進來教會
[00:21:19.000 --> 00:21:22.000]  當眾經過你覺得他怎樣會進來教會呢
[00:21:22.000 --> 00:21:27.000]  進來借廁所
[00:21:27.000 --> 00:21:31.000]  進來問路
[00:21:31.000 --> 00:21:33.000]  最多進來最多就是甚麼呢
[00:21:33.000 --> 00:21:35.000]  最多就是甚麼呢
[00:21:35.000 --> 00:21:37.000]  我想進來拍照
[00:21:37.000 --> 00:21:39.000]  看看教會是甚麼
[00:21:39.000 --> 00:21:41.000]  聖誕節有棵聖誕樹
[00:21:41.000 --> 00:21:43.000]  他會進來拍照
[00:21:43.000 --> 00:21:47.000]  平時他真的會進來
[00:21:49.000 --> 00:21:51.000]  我們老死不相往來
[00:21:51.000 --> 00:21:54.000]  他怎樣會進來呢
[00:21:54.000 --> 00:21:59.000]  他都不覺得這對他來說有需要有價值
[00:21:59.000 --> 00:22:01.000]  對於未信的人來說
[00:22:01.000 --> 00:22:03.000]  他都不明白信仰的意義
[00:22:03.000 --> 00:22:05.000]  他怎樣會來
[00:22:05.000 --> 00:22:14.000]  就不單止來肯定我們的身份
[00:22:14.000 --> 00:22:18.000]  更加給我們特殊的使命
[00:22:19.000 --> 00:22:22.000]  我們要作君尊的祭司
[00:22:22.000 --> 00:22:24.000]  祭司是一個特殊的身份
[00:22:24.000 --> 00:22:29.000]  祭司是神和人之間的中間人
[00:22:29.000 --> 00:22:34.000]  是代表人去到神的面前獻祭
[00:22:34.000 --> 00:22:39.000]  也將神的心意律法教導百姓
[00:22:39.000 --> 00:22:43.000]  讓人用出入記十九章五到六節
[00:22:43.000 --> 00:22:45.000]  來宣告信徒
[00:22:46.000 --> 00:22:49.000]  拜神意識的人身份和地位
[00:22:49.000 --> 00:22:51.000]  真是平地一息淪
[00:22:51.000 --> 00:22:53.000]  從救恩的歷史來說
[00:22:53.000 --> 00:22:57.000]  救恩是猶太人而來
[00:22:57.000 --> 00:22:59.000]  我們被稱呼甚麼
[00:22:59.000 --> 00:23:02.000]  我們是外邦人
[00:23:02.000 --> 00:23:04.000]  我們是沒有律法
[00:23:04.000 --> 00:23:06.000]  沒有割禮
[00:23:06.000 --> 00:23:08.000]  我們在救恩的門以外
[00:23:08.000 --> 00:23:10.000]  就是要敬拜神
[00:23:10.000 --> 00:23:12.000]  在舊約或者在耶穌的年代
[00:23:13.000 --> 00:23:16.000]  都只能夠進到聖殿的外邦人院
[00:23:16.000 --> 00:23:18.000]  聖殿最外圍
[00:23:18.000 --> 00:23:24.000]  但今日竟然我們能夠成為祭司
[00:23:24.000 --> 00:23:28.000]  這個幸福是來得太突然
[00:23:28.000 --> 00:23:30.000]  祭司角度這個層面
