
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹們,主內平安。
[00:03:58.000 --> 00:04:04.000]  有幾年的時間不單單是我的母親,
[00:04:04.000 --> 00:04:12.000]  我的父親,我的父母親非常非常的辛苦,
[00:04:12.000 --> 00:04:16.000]  今天早晨我起來的時候,
[00:04:16.000 --> 00:04:24.000]  我特別想到了我母親在那幾年的當中她的辛苦,
[00:04:24.000 --> 00:04:28.000]  但是我也很感恩的地方,
[00:04:28.000 --> 00:04:32.000]  就是雖然她遇到了這些的困難,
[00:04:32.000 --> 00:04:36.000]  但是她沒有離棄她的上帝,
[00:04:36.000 --> 00:04:41.000]  她仍然是憑著一顆相信上帝的心往前面走,
[00:04:41.000 --> 00:04:50.000]  用一個沒有條件的愛來愛一個叛逆的孩子,
[00:04:50.000 --> 00:04:55.000]  因此早上起來的時候,
[00:04:55.000 --> 00:05:02.000]  也特別為我的媽媽感謝上帝,
[00:05:02.000 --> 00:05:10.000]  我也相信在我們當中有很多非常非常偉大的媽媽們,
[00:05:10.000 --> 00:05:14.000]  願主紀念你們的辛苦,
[00:05:14.000 --> 00:05:18.000]  也願主特別祝福你們每一位,
[00:05:18.000 --> 00:05:25.000]  今天早上其實也要從聖經一起來看一個媽媽,
[00:05:25.000 --> 00:05:30.000]  我不曉得當你想到媽媽的時候,
[00:05:30.000 --> 00:05:34.000]  特別從聖經裡面你會聯想到誰的媽媽,
[00:05:34.000 --> 00:05:44.000]  我想或許有些人會想到摩西的父母親,
[00:05:44.000 --> 00:05:48.000]  有時可能我們會想起摩西的父母親,
[00:05:48.000 --> 00:05:54.000]  他們怎樣憑著信心把摩西帶大,
[00:05:54.000 --> 00:06:00.000]  有可能有一些人甚至會想到提摩太太的母親,
[00:06:00.000 --> 00:06:10.000]  其實在提摩太太後書特別提到了提摩太太的母親跟她的祖母,
[00:06:10.000 --> 00:06:18.000]  若是你熟悉那一段的經文你也會知道在那邊特別提到了他們二位有一個無畏之信,
[00:06:18.000 --> 00:06:22.000]  我們看到聖經裡面記載這兩位的母親是有無畏之信,
[00:06:22.000 --> 00:06:29.000]  是一個不虛假,一個虔誠或者一個盡虔的信心,
[00:06:29.000 --> 00:06:32.000]  是一種無虛假,是一種虔誠的一種信心,
[00:06:32.000 --> 00:06:37.000]  而這個無畏之信也傳到提摩太太的心中,
[00:06:37.000 --> 00:06:41.000]  而這種無畏之信心也傳到提摩太太的中間。
[00:06:41.000 --> 00:06:48.000]  但是我想今天早晨我願意特別從我們剛剛所讀的這幾節的經文來看另外一個母親,
[00:06:48.000 --> 00:06:54.000]  就是撒木爾的母親,
[00:06:54.000 --> 00:06:59.000]  我不曉得剛剛我們讀的時候在這幾節裡面,
[00:06:59.000 --> 00:07:04.000]  大家有沒有特別注意到有一個詞出現了有三次之多,
[00:07:04.000 --> 00:07:09.000]  剛剛我們讀聖經的時候有沒有特別注意到有一個詞是重複的出現,
[00:07:09.000 --> 00:07:12.000]  就是敬拜這個詞,
[00:07:12.000 --> 00:07:15.000]  所以如果你有聖經的話或者我們的螢幕,
[00:07:15.000 --> 00:07:19.000]  你就可以特別注意到這三次敬拜的出現,
[00:07:19.000 --> 00:07:23.000]  如果回到聖經或者銀幕上面都有出現了敬拜三次的時間,
[00:07:23.000 --> 00:07:29.000]  在撒木爾記上第一章的第三節那邊告訴我們這個人就是以利加拿,
[00:07:29.000 --> 00:07:35.000]  這個人他每一年就從本城上到士羅這個地方,
[00:07:35.000 --> 00:07:46.000]  然後那邊特別告訴我們他們敬拜祭祀萬軍之耶和華,
[00:07:46.000 --> 00:07:52.000]  所以敬拜在這邊出現了第一次,
[00:07:52.000 --> 00:07:59.000]  如果你跳到第十九節,或者我們跳到十九節,
[00:07:59.000 --> 00:08:02.000]  其實十八節告訴我們當哈拿禱告完了以後,
[00:08:02.000 --> 00:08:07.000]  他就走去吃飯,面上就不再帶著愁容,
[00:08:07.000 --> 00:08:15.000]  然後第十九節緊接著這樣說,
[00:08:15.000 --> 00:08:23.000]  四日清早他們就起來在耶和華面前敬拜,
[00:08:23.000 --> 00:08:31.000]  當然最後一次是在第二十八節,
[00:08:31.000 --> 00:08:35.000]  到了這個時候撒木爾你會記得已經出生了,
[00:08:35.000 --> 00:08:46.000]  斷了娘以後哈拿就把他的兒子撒木爾帶到士羅,帶到以利的面前,
[00:08:46.000 --> 00:08:54.000]  然後二十八節我們就讀到這樣的一句話,
[00:08:54.000 --> 00:09:06.000]  所以我將這孩子歸於耶和華,使他終身歸於耶和華,
[00:09:06.000 --> 00:09:15.000]  然後注意下面這一句話,於是在那裡敬拜耶和華,
[00:09:15.000 --> 00:09:23.000]  因此我今天早晨的題目就是一個母親的敬拜,
[00:09:23.000 --> 00:09:29.000]  其實我相信不單單是一個母親的敬拜,
[00:09:29.000 --> 00:09:36.000]  我相信其實我們能夠從哈拿的身上也得到非常重要的功課,
[00:09:36.000 --> 00:09:44.000]  就如同哈拿的敬拜是一個蒙神眷顧的一個敬拜,
[00:09:44.000 --> 00:09:53.000]  正如這個哈拿在上帝面前的敬拜是蒙神眷顧的,
[00:09:53.000 --> 00:09:56.000]  我們要效法哈拿的敬拜,無論我們當中是男是女,
[00:09:56.000 --> 00:10:00.000]  我十分的相信若是我們能夠效法著哈拿,
[00:10:00.000 --> 00:10:04.000]  我們的敬拜也會在神的面前蒙月那,
[00:10:04.000 --> 00:10:08.000]  無論我們是誰,我們當學習這個哈拿的敬拜的時候,
[00:10:08.000 --> 00:10:10.000]  我們每一個人的心都是被神所圓拿,
[00:10:10.000 --> 00:10:14.000]  因為其實我們在聖經裡面很清楚的看到,
[00:10:14.000 --> 00:10:19.000]  若是我們要敬拜上帝,若是我們要來到上帝的面前,
[00:10:19.000 --> 00:10:24.000]  在聖經清楚的教導我們,我們是怎樣來到上帝的面前,
[00:10:24.000 --> 00:10:27.000]  無論我們要是敬拜上帝,或者是來到上帝的面前,
[00:10:27.000 --> 00:10:30.000]  聖經都告訴我們應該怎樣去敬拜上帝,
[00:10:30.000 --> 00:10:35.000]  我印象特別深刻的就是每逢當我每一年讀聖經的時候,
[00:10:35.000 --> 00:10:38.000]  我的印象很深刻就是我每一年讀聖經的時候,
[00:10:38.000 --> 00:10:41.000]  我的習慣就是舊約讀一次,新約讀兩次,
[00:10:41.000 --> 00:10:44.000]  我就是舊約讀一次,新約讀兩次,
[00:10:44.000 --> 00:10:48.000]  我不曉得你讀聖經的時候最難讀的是哪一卷書,
[00:10:48.000 --> 00:10:51.000]  我不知道你讀聖經最難是哪一段的聖經,
[00:10:51.000 --> 00:10:53.000]  但是我可以很誠實的告訴大家,
[00:10:53.000 --> 00:10:57.000]  我最難讀的一卷書就是利未記,
[00:10:57.000 --> 00:11:00.000]  我最難讀的告訴你就是利未記,
[00:11:00.000 --> 00:11:02.000]  若是你熟悉利未記的話,
[00:11:02.000 --> 00:11:03.000]  如果你熟悉利未記呢,
[00:11:03.000 --> 00:11:10.000]  會知道它充滿著很多關於怎樣來到神面前的一些條例,
[00:11:10.000 --> 00:11:13.000]  就是我們去到神面前一些的條例,
[00:11:13.000 --> 00:11:19.000]  我想尤其在這個時代裡面我們很不熟悉那一些的條例,
[00:11:19.000 --> 00:11:22.000]  特別在這個時代當中我們都不熟悉這些的條例,
[00:11:22.000 --> 00:11:27.000]  因此當我們讀來讀去的時候我們讀到最後面都讀不懂,
[00:11:27.000 --> 00:11:30.000]  讀來讀去我們讀到最後都不知道讀什麼呢,
[00:11:30.000 --> 00:11:34.000]  但是我想利未記其實給了我們一個非常重要的提醒,
[00:11:34.000 --> 00:11:39.000]  就是當我們來到神的面前,
[00:11:39.000 --> 00:11:47.000]  其實我們需要用神的方法或者神所約納的方法來到祂的面前,
[00:11:47.000 --> 00:11:59.000]  我不曉得大家記不記得其實後來耶穌在路加福音他曾經講過一個比喻,
[00:11:59.000 --> 00:12:07.000]  他們是描述了兩個人到聖殿去禱告,
[00:12:07.000 --> 00:12:13.000]  在路加福音第十八章告訴我們這兩個人,
[00:12:13.000 --> 00:12:17.000]  一個是一個法利塞人,
[00:12:17.000 --> 00:12:26.000]  然後另外一個人是一個稅吏,是收稅的,
[00:12:26.000 --> 00:12:31.000]  他們兩個人都到聖殿裡面,他們兩個人都在聖殿裡面禱告,
[00:12:31.000 --> 00:12:38.000]  若是你去看這個比喻的話是非常非常的深刻,
[00:12:38.000 --> 00:12:47.000]  因為我們在那邊看到一方面就描述了這個法利塞人他的禱告是什麼樣的一個禱告,
[00:12:47.000 --> 00:12:56.000]  他描述他怎樣為上帝做這個,怎樣為上帝做那個,
[00:12:56.000 --> 00:13:04.000]  他同時也把一些不好的人來做一個比較,
[00:13:04.000 --> 00:13:13.000]  還好我不像那種人或者我不做那種事情,
[00:13:13.000 --> 00:13:17.000]  描述了以後就描述了這個稅吏的禱告,
[00:13:17.000 --> 00:13:21.000]  很簡單的一個禱告,
[00:13:21.000 --> 00:13:27.000]  他連舉目望天他都不敢,
[00:13:27.000 --> 00:13:29.000]  他只說了一句話,
[00:13:29.000 --> 00:13:36.000]  就是求神開恩憐憫我,
[00:13:36.000 --> 00:13:46.000]  若是你去看那個比喻的話,我們會發現後來耶穌講了一個我覺得在聖經裡面非常震撼人心的一句話,
[00:13:46.000 --> 00:13:55.000]  他告訴我們其實那個法利塞人似乎好像是在那邊禱告,
[00:13:55.000 --> 00:14:07.000]  但是其實他只不過是聖經裡面是這樣講的,他只不過是自言自語,
[00:14:07.000 --> 00:14:16.000]  親愛的弟兄姐妹們,我覺得這四個字給我很大的震撼,
[00:14:16.000 --> 00:14:24.000]  甚至今天早晨很可能或許希望不是如此,但是有可能也有一些人,
[00:14:24.000 --> 00:14:28.000]  我們今天早上我就不希望如此,但是今天早上可能有一些人,
[00:14:28.000 --> 00:14:33.000]  是的,我們從聚會的一開始我們在這邊敬拜上帝,
[00:14:33.000 --> 00:14:36.000]  有很多可能我們是開始在敬拜上帝,
[00:14:36.000 --> 00:14:41.000]  但是我們的敬拜只不過是自言自語,
[00:14:41.000 --> 00:14:44.000]  可能我們的敬拜只不過是自言自語,
[00:14:44.000 --> 00:14:49.000]  還是我們向那個稅吏是蒙天父上帝所垂聽,
[00:14:49.000 --> 00:14:54.000]  還是我們好像這個稅吏一樣,我們向上帝的呼求是蒙上帝的垂聽,
[00:14:54.000 --> 00:14:56.000]  因此無論是舊約也好,是新約也好,
[00:14:56.000 --> 00:14:59.000]  很明顯的我們看到我們要用神的方法,
[00:14:59.000 --> 00:15:03.000]  神所重義的方法來敬拜他,
[00:15:03.000 --> 00:15:05.000]  所以我們很發覺在舊約或者新約裡面,
[00:15:05.000 --> 00:15:08.000]  我們都要尋求什麼是上帝喜悅的敬拜方式,
[00:15:08.000 --> 00:15:12.000]  而我覺得哈拿就給了我們一個非常好的一個榜樣,
[00:15:12.000 --> 00:15:15.000]  我們看到這個哈拿給我們很重要的一個榜樣,
[00:15:15.000 --> 00:15:21.000]  有三個敬拜的出現,我就想從三個不同的角度來跟大家一起來思想,
[00:15:21.000 --> 00:15:25.000]  有三個敬拜的出現,我們就用三個不同的方式去解釋敬拜,
[00:15:25.000 --> 00:15:30.000]  當然第一個敬拜出現的地方,我們剛剛也讀了是在第三節,
[00:15:30.000 --> 00:15:32.000]  第一個出現敬拜的就是我們的第三節,
[00:15:32.000 --> 00:15:36.000]  我們就讀到他們怎麼樣從他們所住的這個城市,
[00:15:36.000 --> 00:15:39.000]  他們到了士羅這個地方,
[00:15:39.000 --> 00:15:42.000]  從這個他們住的士羅地方開始,
[00:15:42.000 --> 00:15:46.000]  如果你了解熟悉舊約,尤其約書亞記的話,
[00:15:46.000 --> 00:15:48.000]  如果我們看到舊約的約書亞記,
[00:15:48.000 --> 00:15:53.000]  你會知道其實當以色列人進到迦南地的時候,
[00:15:53.000 --> 00:15:55.000]  如果我們知道以色列人進了這個迦南地,
[00:15:55.000 --> 00:16:03.000]  他們就把上帝在曠野為他們所計劃所設立的這個會墓,
[00:16:03.000 --> 00:16:07.000]  他們看到上帝幫我們設立這個會墓,
[00:16:07.000 --> 00:16:11.000]  他們就把這個會墓建立在士羅這個地方,
[00:16:11.000 --> 00:16:14.000]  他們把這個會墓建立在士羅的地方,
[00:16:14.000 --> 00:16:17.000]  因此以利迦納跟哈納他們一家,
[00:16:17.000 --> 00:16:21.000]  他們就去到了士羅神會墓的地方,
[00:16:21.000 --> 00:16:27.000]  他們一家人就在以利迦納和哈納進入到這個會墓所住的士羅地方,
[00:16:27.000 --> 00:16:33.000]  然後在那邊我們看到他們就敬拜祭司萬軍之耶和華,
[00:16:33.000 --> 00:16:36.000]  在那裡他們就敬拜和祭祀萬軍之耶和華,
[00:16:36.000 --> 00:16:40.000]  當然我想因為時間的緣故,我們沒有辦法講得很詳細,
[00:16:40.000 --> 00:16:45.000]  但是我想請大家特別注意幾件事情,
[00:16:45.000 --> 00:16:50.000]  當然第一個就是他們順服上帝的話,
[00:16:50.000 --> 00:16:56.000]  他們的敬拜是一個順服上帝的敬拜,
[00:16:56.000 --> 00:17:05.000]  他們是去到了上帝所揀選的地方,在那個地方來敬拜上帝,
[00:17:05.000 --> 00:17:13.000]  其實若是你有機會回去讀特別生命記的話,
[00:17:13.000 --> 00:17:18.000]  我們會發現有一個詞不斷地出現,
[00:17:18.000 --> 00:17:24.000]  就是當你們朝見我的時候,當你們朝見上帝的時候,
[00:17:24.000 --> 00:17:32.000]  你們就要去到我所,就是上帝我所選擇的地方,
[00:17:32.000 --> 00:17:38.000]  你不是去到你自己想去的地方,
[00:17:38.000 --> 00:17:46.000]  你不是按照你自己的想法來敬拜上帝,
[00:17:46.000 --> 00:17:54.000]  乃是你是順服上帝的話,你去到上帝要我們去的地方,
[00:17:54.000 --> 00:18:02.000]  當然後來若是你熟悉以色列歷史的話,
[00:18:02.000 --> 00:18:10.000]  你會記得在以色列歷史當中有一個國王,他的名字叫約羅波安,
[00:18:10.000 --> 00:18:17.000]  你會記得當他做以色列王的時候,
[00:18:17.000 --> 00:18:25.000]  他就非常的擔心以色列人會去耶路撒冷去敬拜祭祀上帝,
[00:18:25.000 --> 00:18:34.000]  因此他對他們說,你們去到耶路撒冷太辛苦了,
[00:18:34.000 --> 00:18:42.000]  我們就在丹這個地方建立一個神壇,你們在這邊敬拜就可以了,
[00:18:42.000 --> 00:18:50.000]  但是我們在哈拿的身上,我們看到不是這樣的一件事情,
[00:18:50.000 --> 00:18:58.000]  乃是他去到了上帝要他去的地方,
[00:18:58.000 --> 00:19:05.000]  當然我的意思不是說我們在家裏面不能敬拜上帝,不要誤會,
[00:19:05.000 --> 00:19:12.000]  若是我們不來城北那就不算是敬拜,不算是順服,這個不是我的意思,
[00:19:12.000 --> 00:19:16.000]  我又不是說我們不是回來城北就不是敬拜神,我不是這個意思,
[00:19:16.000 --> 00:19:23.000]  哈拿是按照神的話去到上帝設立他會墓的地方來敬拜,
[00:19:23.000 --> 00:19:29.000]  這裡所指的就是哈拿當時是照著神所指示去到會墓所在的善惡的地方,
[00:19:29.000 --> 00:19:36.000]  第二,我們其實在他的順服敬拜裏面,我們也看見他自己的一貫性,他的一個習慣,
[00:19:36.000 --> 00:19:39.000]  我們看到敬拜也是看到哈拿他一貫的敬拜性,
[00:19:39.000 --> 00:19:45.000]  在第三節告訴我們,其實他們是每一年都做這樣的一個行程,
[00:19:45.000 --> 00:19:48.000]  我們看到其實他是每一年都有這樣的行程,
[00:19:48.000 --> 00:19:54.000]  其實若是你往下到第七節,到第二十一節,甚至第二章的第十九節,
[00:19:54.000 --> 00:20:06.000]  我們看到第一章的七節,二十一節和第三章,第二章的十九節,還是可以聽得懂一點點廣東話,
[00:20:06.000 --> 00:20:21.000]  我們會發現其實他們是這樣的一貫性的去敬拜上帝,他們是有這樣的一種好的習慣養成,
[00:20:21.000 --> 00:20:31.000]  其實我很感謝我的父母親,從我非常小的時候就幫助我們養成一個習慣,
[00:20:31.000 --> 00:20:41.000]  每一個禮拜天都去到教會敬拜,雖然我記得那時候當然我是很不喜歡,
[00:20:41.000 --> 00:20:45.000]  但是回過頭來我非常感激我的父母親,
[00:20:45.000 --> 00:20:53.000]  其實我可以告訴大家,在那個時候小朋友到教會比現在來得辛苦,
[00:20:53.000 --> 00:21:01.000]  因為我們現在為小朋友安排很精彩的節目,
[00:21:01.000 --> 00:21:09.000]  他們有他們自己的崇拜,他們有自己的主日學,
[00:21:09.000 --> 00:21:19.000]  但是我記得那時候我們住在高雄,那個時候沒有所謂的兒童主日學,兒童崇拜,
[00:21:19.000 --> 00:21:26.000]  只好跟著爸爸媽媽一起去做大人成人的禮拜,
[00:21:26.000 --> 00:21:33.000]  我印象很深刻,都是坐第二排,坐第二排還無所謂,
[00:21:33.000 --> 00:21:40.000]  最辛苦的就是幾乎每一個禮拜天都要聽我爸爸講道,
[00:21:40.000 --> 00:21:46.000]  其實我的爸爸講道是相當相當的精彩,
[00:21:46.000 --> 00:21:58.000]  但是我最受不了的一個地方,就是他常常在講道裡面,喜歡把孩子拿來做講道的例子,
[00:21:58.000 --> 00:22:07.000]  我不曉得我們傅牧師有沒有這樣的習慣,或者陳牧師有沒有這樣的習慣,
[00:22:07.000 --> 00:22:16.000]  假如我的爸爸用好的例子,那就另當別論了,但是他常常用的例子是非常丟臉的例子,
[00:22:16.000 --> 00:22:26.000]  害得巴不得地下我就可以挖一個洞,我就鑽進去,
[00:22:26.000 --> 00:22:31.000]  最怕最怕的就是聚完會那個老奶奶來捏我的臉頰,
[00:22:31.000 --> 00:22:35.000]  最受不了就是聚會之後那個老奶奶扭我的臉,
[00:22:35.000 --> 00:22:39.000]  哎呀,戴季忠啊,你好批好批好批啊,
[00:22:39.000 --> 00:22:42.000]  哇,戴季忠啊,你這麼頑皮啊你,
[00:22:42.000 --> 00:22:53.000]  但是我謝謝我的爸爸媽媽,從小就幫助我們養成一個固定來教會的一個習慣,
[00:22:53.000 --> 00:22:56.000]  從小就幫我們形成一個做禮拜的習慣,
[00:22:56.000 --> 00:23:00.000]  當然同時我們也看見他們不僅是敬拜上帝,
[00:23:00.000 --> 00:23:08.000]  我們看到他們也在這邊祭師萬軍之夜和華,
[00:23:08.000 --> 00:23:15.000]  我想在這個祭師的裡面提醒我們不單單是敬拜重要,
[00:23:15.000 --> 00:23:25.000]  我們也要思想到其實每逢我們來到神的面前,我們是不配來到神的面前,
[00:23:25.000 --> 00:23:37.000]  這個祭師帶出來的含義就是要為著我們的罪,為著我們的不配來獻祭給耶和華,
[00:23:37.000 --> 00:23:46.000]  這個祭師的意思就是為了我們的不配,為了我們的罪去獻祭給耶和華,
[00:23:46.000 --> 00:23:48.000]  因此他們每一年都去到士羅這個地方,
[00:23:48.000 --> 00:23:55.000]  就在那邊用他們的信服來敬拜耶和華,
[00:23:55.000 --> 00:23:59.000]  我想不單單是在座的媽媽們,
[00:23:59.000 --> 00:24:09.000]  但願每一個人我們都有效法哈娜榜樣的一個心智,
[00:24:09.000 --> 00:24:16.000]  我們固定的敬拜耶和華,我們按照神的方法來敬拜耶和華,
[00:24:16.000 --> 00:24:23.000]  你還記不記得在約翰福音第四章,耶穌其實也跟那個撒瑪利亞婦人講類似的話,
[00:24:23.000 --> 00:24:35.000]  祂告訴那個婦人說上帝是靈,所以我們要用心靈和誠實來敬拜祂,
[00:24:35.000 --> 00:24:42.000]  我想這個誠實雖然也不能說翻譯不對,
[00:24:42.000 --> 00:24:49.000]  但是我想同時不僅是誠實,我們也要用真理來敬拜耶和華,
[00:24:49.000 --> 00:24:53.000]  誠實也是另外一個翻譯就是真實的意思,
[00:24:53.000 --> 00:24:58.000]  因為若是你看英文的話是in spirit and in truth,
[00:24:58.000 --> 00:25:02.000]  英文講得很清楚就是說在靈和用真理去敬拜,
[00:25:02.000 --> 00:25:05.000]  所以我們不單單是用心靈和誠實,
[00:25:05.000 --> 00:25:11.000]  我們要用神的方法,用真理來敬拜耶和華,
[00:25:11.000 --> 00:25:17.000]  所以我們看到第一哈娜的敬拜是一個信服的敬拜,
[00:25:17.000 --> 00:25:24.000]  但是當我們來到了這第二個敬拜出現的地方的時候,
[00:25:24.000 --> 00:25:31.000]  我們就看到哈娜的敬拜不單單是一個信服的敬拜,
[00:25:31.000 --> 00:25:37.000]  祂的敬拜也是一個信心的敬拜,
[00:25:37.000 --> 00:25:42.000]  一個信心的敬拜,
[00:25:42.000 --> 00:25:47.000]  我們怎麼可以看得出祂的信心呢?
[00:25:47.000 --> 00:25:53.000]  我特別喜歡在第十八節所出現的一個描述,
[00:25:53.000 --> 00:25:57.000]  哈娜就對以利說,
[00:25:57.000 --> 00:26:02.000]  願婢女在你的眼前蒙恩,
[00:26:02.000 --> 00:26:09.000]  於是夫人就是哈娜,她就走去吃飯,
[00:26:09.000 --> 00:26:12.000]  然後注意下面一句話,
[00:26:12.000 --> 00:26:18.000]  祂面上再不帶愁容了,
[00:26:18.000 --> 00:26:25.000]  祂的面上再不帶愁容了,
[00:26:25.000 --> 00:26:29.000]  我們沒有機會讀這整章,
[00:26:29.000 --> 00:26:36.000]  但是若是你去讀的話,你會發現其實哈娜的處境是非常不容易的,
[00:26:36.000 --> 00:26:40.000]  因為以利加拿做了一件事,
[00:26:40.000 --> 00:26:42.000]  就是他有兩個妻子,
[00:26:42.000 --> 00:26:48.000]  我也順便告訴特別在我們當中的弟兄們,男士們,
[00:26:48.000 --> 00:26:56.000]  聖經裡面所有的男人有超過一個太太的都不是好事情,
[00:26:56.000 --> 00:27:05.000]  沒有一個好下場,我告訴你,
[00:27:05.000 --> 00:27:13.000]  聖經沒有一個例子是一個男人多妻是好事,
[00:27:13.000 --> 00:27:17.000]  當然我知道今天在法律上面我們也不可以多妻,
[00:27:17.000 --> 00:27:22.000]  但是我們不僅是不要多妻,我們也不要小三,
[00:27:22.000 --> 00:27:26.000]  沒有一個好下果,
[00:27:26.000 --> 00:27:30.000]  這個以利加拿就有兩個太太,
[00:27:30.000 --> 00:27:35.000]  若是你熟悉這個經文,他的一個太太就是哈娜,我們今天所看的,
[00:27:35.000 --> 00:27:40.000]  另外一個人她的名字叫皮尼娜,
[00:27:40.000 --> 00:27:44.000]  她這個名字取得很好,她的確是很皮,
[00:27:44.000 --> 00:27:49.000]  她們的差別在什麼地方呢?
[00:27:49.000 --> 00:27:55.000]  就是皮尼娜就常常,因為皮尼娜有孩子,
[00:27:55.000 --> 00:27:57.000]  她就常常激動哈娜,
[00:27:57.000 --> 00:28:04.000]  因為哈娜生不出孩子,
[00:28:04.000 --> 00:28:06.000]  她哈娜是不孕,
[00:28:06.000 --> 00:28:11.000]  所以每一次皮尼娜看到她的孩子,她就笑,哈娜你沒有孩子,
[00:28:11.000 --> 00:28:17.000]  所以若是你去讀第一章的話,
[00:28:17.000 --> 00:28:22.000]  你就會發現很多類似的詞都出現著,
[00:28:22.000 --> 00:28:27.000]  譬如哈娜哭泣出現了三次,
[00:28:27.000 --> 00:28:32.000]  哈娜的愁悶也出現了,
[00:28:32.000 --> 00:28:36.000]  哈娜的愁容也出現了,
[00:28:36.000 --> 00:28:40.000]  甚至哈娜的愁苦也出現了,
[00:28:40.000 --> 00:28:46.000]  當然以利加拿嘗試要安慰哈娜,
[00:28:46.000 --> 00:28:52.000]  但是我覺得這個男人實在是不懂女人心,
[00:28:52.000 --> 00:28:57.000]  他用一句話來安慰哈娜,
[00:28:57.000 --> 00:29:03.000]  在第八節最後一句話,他說什麼呢?
[00:29:03.000 --> 00:29:06.000]  他對他的太太說,
[00:29:06.000 --> 00:29:12.000]  哈娜你為什麼哭泣,你為什麼不吃飯,你為什麼心裡面憂悶呢?
[00:29:12.000 --> 00:29:18.000]  他竟然說,哈娜為什麼你要哭泣,你為什麼不吃飯,你為什麼心裡面要這麼愁苦呢?
[00:29:18.000 --> 00:29:20.000]  然後下面一句話他說什麼呢?
[00:29:20.000 --> 00:29:26.000]  他說有我不比十個兒子好嗎?
[00:29:26.000 --> 00:29:28.000]  他說有我勝過你有十個兒子呢!
[00:29:28.000 --> 00:29:31.000]  哎呀,男人不懂女人心啊!
[00:29:31.000 --> 00:29:33.000]  哎呀,男人都不懂女人心啊!
[00:29:33.000 --> 00:29:37.000]  我們男人都是非常的理性,
[00:29:37.000 --> 00:29:43.000]  哎呀,當我們的妻子心裡面有一些不爽不高興的時候,
[00:29:43.000 --> 00:29:46.000]  哎呀,我們的妻子心裡面有一些不開心的時候,
[00:29:46.000 --> 00:29:52.000]  我們總是從一個非常非常理性的角度來替妻子做一些分析,
[00:29:52.000 --> 00:29:55.000]  我們就很理性地跟妻子去分析,
[00:29:55.000 --> 00:29:58.000]  哎呀,但是我發現我們男人不懂女人心啊!
[00:29:58.000 --> 00:30:00.000]  但是我們男人就不懂女人心啊!
