
[00:00:00.000 --> 00:00:02.620]  不孫的弟兄姊妹平安
[00:02:30.520 --> 00:02:33.760]  可能會面對一些挫折
[00:02:33.760 --> 00:02:35.480]  那我要等什麼呢
[00:02:35.480 --> 00:02:38.720]  有時候我們也很想等到像摩西那樣
[00:02:38.720 --> 00:02:43.400]  是看到有火燒荊棘的神奇異象
[00:02:43.400 --> 00:02:46.440]  那我知道神大力
[00:02:46.440 --> 00:02:50.400]  是不是一定要等到這些情景出現呢
[00:02:50.400 --> 00:02:52.360]  所以今天我特地選了
[00:02:52.360 --> 00:02:54.880]  不是火燒荊棘的那一段經文
[00:02:54.880 --> 00:02:57.320]  我是選它前一章的經文
[00:02:57.320 --> 00:02:59.480]  其實我想跟大家去看
[00:02:59.480 --> 00:03:01.560]  原來在我們身處的環境
[00:03:01.560 --> 00:03:02.640]  在我們的處境裡面
[00:03:02.640 --> 00:03:06.160]  在我們人生的各樣歷練裡面
[00:03:06.160 --> 00:03:08.960]  其實我們可以找到一些蛛絲馬跡
[00:03:08.960 --> 00:03:10.400]  我們可以找到一些線索
[00:03:10.400 --> 00:03:12.440]  我們可以看到其實神
[00:03:12.440 --> 00:03:15.520]  祂是怎樣帶領和預備你
[00:03:15.520 --> 00:03:20.440]  去回應在處境之下的一些照明
[00:03:20.440 --> 00:03:22.920]  那我們首先去看
[00:03:22.920 --> 00:03:25.640]  其實很多時候神的呼召
[00:03:25.640 --> 00:03:30.480]  和我們的處境和我們的身份是分不開的
[00:03:30.480 --> 00:03:32.920]  我想剛才讀到第二章的經文
[00:03:32.920 --> 00:03:34.360]  因為時間關係
[00:03:34.360 --> 00:03:37.120]  我就沒有特別讀回一開始
[00:03:37.120 --> 00:03:39.520]  一節五節或者再之前的經文
[00:03:39.520 --> 00:03:42.320]  但是我猜摩西出生的處境
[00:03:42.320 --> 00:03:44.280]  大家都很熟悉
[00:03:44.280 --> 00:03:47.840]  當時以色列人寄居在埃及
[00:03:47.840 --> 00:03:49.160]  埃及人就害怕了
[00:03:49.160 --> 00:03:50.360]  因為人多起來
[00:03:50.360 --> 00:03:51.600]  他怕以色列人多
[00:03:51.600 --> 00:03:54.640]  於是要下令殺那些藍鷹
[00:03:54.640 --> 00:03:56.600]  但是因為修心婆抗命
[00:03:56.600 --> 00:03:59.640]  結果就讓藍鷹丟在河裡
[00:03:59.640 --> 00:04:03.080]  我想說摩西就在這樣的情境之下出生
[00:04:03.080 --> 00:04:07.200]  就算是不立刻直接殺藍鷹
[00:04:07.200 --> 00:04:09.280]  將牠掉進河裡的話
[00:04:09.280 --> 00:04:10.840]  其實寶寶這樣做
[00:04:10.840 --> 00:04:12.720]  我猜也是凶多吉少的
[00:04:12.720 --> 00:04:14.120]  不過幸好
[00:04:14.120 --> 00:04:17.320]  在摩西人生裡面就出現了三個女人
[00:04:17.320 --> 00:04:19.400]  女人很重要在這裡
[00:04:19.400 --> 00:04:21.960]  這三個女人分別是她的媽媽
[00:04:21.960 --> 00:04:25.000]  她的姐姐和法老的女兒
[00:04:25.000 --> 00:04:26.200]  在經文裡面
[00:04:26.200 --> 00:04:29.440]  我們都看到這三個女人有什麼重要
[00:04:29.440 --> 00:04:31.360]  可以保護摩西的什麼
[00:04:31.360 --> 00:04:33.040]  首先就是第二節說
[00:04:33.040 --> 00:04:35.640]  摩西的母親看見她的兒子
[00:04:35.640 --> 00:04:37.480]  最後就藏了他三個月
[00:04:37.480 --> 00:04:40.640]  沒有立刻把他調走
[00:04:40.640 --> 00:04:43.000]  而第五節裡面也提到什麼呢
[00:04:43.000 --> 00:04:45.560]  法老的女兒看見
[00:04:45.560 --> 00:04:46.760]  也是看見
[00:04:46.760 --> 00:04:49.600]  盧偉湘又看見孩子
[00:04:49.600 --> 00:04:51.600]  就伸出了憐憫的心
[00:04:51.600 --> 00:04:54.320]  摩西才可以得救
[00:04:54.320 --> 00:04:58.120]  後來還成為了法老女兒的兒子
[00:04:58.120 --> 00:05:00.600]  再加上第七節其實我們看到
[00:05:00.600 --> 00:05:03.040]  摩西有一個很聰明的姐姐
[00:05:03.040 --> 00:05:06.880]  趁機引薦媽媽做奶媽
[00:05:06.880 --> 00:05:07.640]  真的很聰明
[00:05:07.640 --> 00:05:10.600]  我找個希伯來女人來幫她做奶媽
[00:05:10.600 --> 00:05:14.800]  所以這樣的安排之下
[00:05:14.800 --> 00:05:15.880]  摩西有什麼特別呢
[00:05:15.880 --> 00:05:18.280]  她的身份和處境
[00:05:18.280 --> 00:05:21.280]  她就同時可以在埃及人
[00:05:21.280 --> 00:05:26.480]  和希伯來人的照顧之下成長
[00:05:26.480 --> 00:05:29.200]  我們去看其實身份這件事
[00:05:29.200 --> 00:05:32.280]  在第二章是相當的突出
[00:05:32.280 --> 00:05:33.280]  我們去看看
[00:05:33.280 --> 00:05:36.200]  剛才主席和我們讀經文也讀過
[00:05:36.200 --> 00:05:37.800]  在第二章的時候
[00:05:37.800 --> 00:05:39.360]  第六節說法老女兒
[00:05:39.360 --> 00:05:41.480]  其實一看到嬰兒就說
[00:05:41.480 --> 00:05:46.680]  這是希伯來人的一個孩子
[00:05:46.680 --> 00:05:48.320]  敘事者在這裡
[00:05:48.320 --> 00:05:51.120]  把第一句的對話
[00:05:51.120 --> 00:05:52.800]  我們很多時候看敘事的文章
[00:05:52.800 --> 00:05:53.760]  第一句的說話
[00:05:53.760 --> 00:05:56.200]  其實也是一個很重要的焦點
[00:05:56.200 --> 00:05:58.640]  他用第一句話來強調的是
[00:05:58.640 --> 00:06:02.480]  摩西希伯來人的身份
[00:06:02.480 --> 00:06:05.680]  同時其實看到第十節的時候
[00:06:05.680 --> 00:06:08.000]  我們也看到法老的女兒
[00:06:08.000 --> 00:06:10.120]  就幫摩西去改名
[00:06:10.120 --> 00:06:13.440]  說紀念在水裡把她拉出來
[00:06:13.440 --> 00:06:15.480]  而起名這個行動
[00:06:15.480 --> 00:06:17.160]  其實也是和身份有關
[00:06:17.160 --> 00:06:19.480]  去表達那個歸屬
[00:06:19.480 --> 00:06:22.360]  所以她既是一個希伯來人的孩子
[00:06:22.360 --> 00:06:26.160]  但同時也和埃及人這個身份
[00:06:26.160 --> 00:06:28.040]  連上了關係
[00:06:28.040 --> 00:06:31.480]  就因為摩西這麼特別的經歷
[00:06:31.480 --> 00:06:34.120]  一個希伯來的男孩
[00:06:34.120 --> 00:06:35.320]  一個小孩
[00:06:35.320 --> 00:06:38.680]  就是在這個充滿壁壩的一個處境之下
[00:06:38.680 --> 00:06:39.960]  就生存過來
[00:06:39.960 --> 00:06:41.880]  並且很特別的經歷
[00:06:41.880 --> 00:06:46.200]  是可以讓他在埃及皇室裡成長
[00:06:46.200 --> 00:06:48.200]  這一切一切的經歷
[00:06:48.200 --> 00:06:50.280]  和這個這麼特殊的身份
[00:06:50.280 --> 00:06:52.600]  其實是造就了將來
[00:06:52.600 --> 00:06:55.920]  摩西他怎樣去到被神差遣
[00:06:55.920 --> 00:06:59.760]  被神使用去拯救他的同胞
[00:06:59.760 --> 00:07:02.520]  所以你看見在這個處境的身份
[00:07:02.520 --> 00:07:05.760]  和摩西的使命分不開
[00:07:05.760 --> 00:07:07.400]  不過可能弟兄姊妹會說
[00:07:07.400 --> 00:07:09.440]  這是摩西嘛
[00:07:09.440 --> 00:07:11.000]  我和你普通人而已
[00:07:11.000 --> 00:07:13.720]  我沒有這麼獨特的經歷
[00:07:13.720 --> 00:07:15.400]  但事實上弟兄姊妹
[00:07:15.400 --> 00:07:18.640]  我們的生命沒有一個是偶然
[00:07:18.640 --> 00:07:22.120]  上帝其實將我們放在每一個處境
[00:07:22.120 --> 00:07:25.120]  都有祂特別的心意
[00:07:25.120 --> 00:07:28.920]  我想起自己十年前讀神學
[00:07:28.920 --> 00:07:32.720]  我記得當時李師敬前院長
[00:07:32.720 --> 00:07:35.680]  有一番話令我很深刻
[00:07:35.680 --> 00:07:38.360]  他曾經去勉勵我們
[00:07:38.360 --> 00:07:40.520]  他說在香港
[00:07:40.520 --> 00:07:43.040]  我們這一代的神學生
[00:07:43.040 --> 00:07:44.520]  你們是很特別的
[00:07:44.520 --> 00:07:47.960]  你們是受過西方的殖民教育
[00:07:47.960 --> 00:07:51.360]  但同時我們也以中國語文
[00:07:51.360 --> 00:07:52.240]  為母語
[00:07:52.240 --> 00:07:55.440]  甚至是兼動兩文三語
[00:07:55.440 --> 00:07:56.640]  有什麼特別
[00:07:56.640 --> 00:07:58.840]  他說所以你們又可以掌握到
[00:07:58.840 --> 00:08:02.440]  西方的色經神學的資源
[00:08:02.440 --> 00:08:05.080]  同時你們研讀
[00:08:05.080 --> 00:08:08.600]  具有東方色彩的希伯來文很有優勢
[00:08:08.600 --> 00:08:11.960]  我現在直營光幕的其實是希伯來文
[00:08:11.960 --> 00:08:14.720]  他說因為希伯來文是東方語言
[00:08:14.720 --> 00:08:17.920]  跟中文有很多很相似的地方
[00:08:17.920 --> 00:08:21.000]  他說西方教會就沒有了
[00:08:21.000 --> 00:08:25.280]  或者國內教會也沒有擁有西方的資源
[00:08:25.280 --> 00:08:28.680]  所以他說各位香港的同學
[00:08:28.680 --> 00:08:31.480]  你們在香港這個特別的處境之下
[00:08:31.480 --> 00:08:33.520]  是一個很獨特的群體
[00:08:33.520 --> 00:08:36.520]  有一個不可替代的角色
[00:08:36.520 --> 00:08:38.840]  是神預備的
[00:08:38.840 --> 00:08:41.680]  我當時坐在台下聽到這番話
[00:08:41.680 --> 00:08:43.600]  我非常之感動
[00:08:43.600 --> 00:08:45.520]  再加上我本身
[00:08:45.520 --> 00:08:49.080]  我當時的職業是中文科的老師
[00:08:49.080 --> 00:08:51.760]  所以我聽完後感受更加深
[00:08:51.760 --> 00:08:55.880]  想不到今天我真的要教希伯來文
[00:08:55.880 --> 00:08:58.640]  原來我想到上帝真的這樣
[00:08:58.640 --> 00:09:03.040]  把我們放在一個這麼特別的城市之下成長
[00:09:03.040 --> 00:09:08.280]  預備我們有這麼特別的身份來服侍祂
[00:09:08.280 --> 00:09:09.480]  所以弟兄姊妹
[00:09:09.480 --> 00:09:11.360]  在座我們每一個
[00:09:11.360 --> 00:09:14.040]  無論你覺得自己有多普通
[00:09:14.040 --> 00:09:17.160]  但我想說其實上帝在你的生命
[00:09:17.160 --> 00:09:20.040]  都有很獨特奇妙的塑造
[00:09:20.040 --> 00:09:21.320]  我們生命的軌跡
[00:09:21.320 --> 00:09:22.560]  好像我們的手指模一樣
[00:09:22.560 --> 00:09:24.320]  我們沒有相同的
[00:09:24.320 --> 00:09:27.080]  所以容許我也介紹一下
[00:09:27.080 --> 00:09:28.200]  在神學院裏面
[00:09:28.200 --> 00:09:31.440]  我們每一位新的同學進來
[00:09:31.440 --> 00:09:32.760]  我們都有做一件事
[00:09:32.760 --> 00:09:34.520]  我們在小組裏面
[00:09:34.520 --> 00:09:36.760]  要他們分享生命線
[00:09:36.760 --> 00:09:37.640]  那是什麼呢
[00:09:37.640 --> 00:09:40.160]  他們甚至要從出生開始說起
[00:09:40.160 --> 00:09:44.480]  說他們人生的成長
[00:09:44.480 --> 00:09:46.200]  很多時候聽到他們的分享
[00:09:46.200 --> 00:09:48.080]  我都覺得很奇妙
[00:09:48.080 --> 00:09:48.920]  很多時候就發現
[00:09:48.920 --> 00:09:51.240]  上帝原來就在他們的原生家庭
[00:09:51.240 --> 00:09:52.120]  他們的童年
[00:09:52.120 --> 00:09:53.920]  他們的學生的階段
[00:09:53.920 --> 00:09:56.080]  藉著他們不同的身份
[00:09:56.080 --> 00:09:57.720]  原來上帝都是塑造
[00:09:57.720 --> 00:10:01.520]  預備他們作上帝的僕人
[00:10:01.520 --> 00:10:02.400]  所以有時候聽
[00:10:02.400 --> 00:10:03.560]  幸好我通常
[00:10:03.560 --> 00:10:06.040]  可能我暫時算是年輕一點的老師
[00:10:06.040 --> 00:10:07.400]  帶一些年輕一點的同學
[00:10:07.400 --> 00:10:09.440]  他們的生命線沒有那麼長
[00:10:09.440 --> 00:10:11.440]  課堂時間可以短一點
[00:10:11.440 --> 00:10:12.080]  但你想想
[00:10:12.080 --> 00:10:13.680]  如果讓你慢慢去說
[00:10:13.680 --> 00:10:18.120]  其實你類似上帝在你生命的作為
[00:10:18.120 --> 00:10:19.200]  其實你會發現有很多
[00:10:19.200 --> 00:10:20.840]  很奇妙獨特的地方
[00:10:20.840 --> 00:10:22.920]  原來神在預備你
[00:10:22.920 --> 00:10:24.080]  所以我們再說
[00:10:24.080 --> 00:10:25.720]  這個處境裡的身份
[00:10:25.720 --> 00:10:28.840]  原來跟我們的使命分不開
[00:10:28.840 --> 00:10:29.800]  所以我們去想
[00:10:29.800 --> 00:10:31.680]  或者大家都會想
[00:10:31.680 --> 00:10:34.200]  神過去日子
[00:10:34.200 --> 00:10:37.400]  怎樣去塑造你
[00:10:37.400 --> 00:10:39.680]  給你什麼的經歷
[00:10:39.680 --> 00:10:45.080]  將你的生命放在一個什麼的處境裡
[00:10:45.080 --> 00:10:46.360]  預備可能正在預備你
[00:10:46.360 --> 00:10:52.200]  其實就是回應一個獨特在你身上的使命
[00:10:52.200 --> 00:10:55.320]  除了我們思考我們的身份
[00:10:55.320 --> 00:10:59.400]  當我們思考神給我們的呼召的時候
[00:10:59.400 --> 00:11:01.520]  其實很多時候我們都會去留意
[00:11:01.520 --> 00:11:04.120]  我們內心有什麼關注
[00:11:04.120 --> 00:11:05.440]  或者像剛才姊妹所說
[00:11:05.440 --> 00:11:07.000]  就是給我們有什麼負擔
[00:11:07.000 --> 00:11:08.520]  我們經常都說什麼負擔
[00:11:08.520 --> 00:11:09.440]  我去形容這個
[00:11:09.440 --> 00:11:12.560]  就是在處境裡的熱沉
[00:11:12.560 --> 00:11:14.480]  剛才提到摩西有兩個身份
[00:11:14.480 --> 00:11:16.080]  大家還記得嗎
[00:11:16.080 --> 00:11:18.680]  希伯來人和埃及人
[00:11:18.680 --> 00:11:19.960]  我想大家想想
[00:11:19.960 --> 00:11:22.880]  你猜猜他真正關注或者充滿熱沉
[00:11:22.880 --> 00:11:25.280]  是對於哪一個群體
[00:11:25.280 --> 00:11:27.440]  大家覺得是什麼
[00:11:27.440 --> 00:11:28.600]  希伯來人是不是
[00:11:28.600 --> 00:11:29.640]  沒錯
[00:11:29.640 --> 00:11:32.080]  其實他表面看起來
[00:11:32.080 --> 00:11:34.360]  應該是比較像一個埃及人
[00:11:34.360 --> 00:11:35.840]  因為我們如果看下去
[00:11:35.840 --> 00:11:37.600]  二章十九節是這樣說
[00:11:37.600 --> 00:11:40.200]  因為當時他逃走的時候
[00:11:40.200 --> 00:11:43.280]  在米甸遇上留意的女兒
[00:11:43.280 --> 00:11:45.080]  那些女兒形容他
[00:11:45.080 --> 00:11:48.480]  有一個埃及人來救了我們
[00:11:48.480 --> 00:11:50.760]  所以其實眼見摩西的時候
[00:11:50.760 --> 00:11:53.360]  他應該外表裝扮像埃及人多一點
[00:11:53.360 --> 00:11:54.960]  我不知道是不是全都畫眼線了
[00:11:54.960 --> 00:11:56.200]  我不知道
[00:11:56.200 --> 00:11:57.920]  在這個情況之下
[00:11:57.920 --> 00:12:01.080]  但是我們發現他的心
[00:12:01.080 --> 00:12:02.560]  他的心是怎樣
[00:12:02.560 --> 00:12:06.160]  摩西的內心二章十一節形容
[00:12:06.160 --> 00:12:08.160]  他是長大之後
[00:12:08.160 --> 00:12:11.960]  他去到他同胞那裡去看見
[00:12:11.960 --> 00:12:13.200]  又是看見
[00:12:13.200 --> 00:12:16.360]  看見他們的奴役
[00:12:16.360 --> 00:12:19.400]  這裏敘事者就刻意去形容
[00:12:19.400 --> 00:12:20.880]  那些背負奴役的人
[00:12:20.880 --> 00:12:22.440]  那幫希伯來人
[00:12:22.440 --> 00:12:24.400]  就是摩西的同胞
[00:12:24.400 --> 00:12:27.240]  或者我們說兄弟
[00:12:27.240 --> 00:12:29.360]  所以十一節這裏說
[00:12:29.360 --> 00:12:32.760]  摩西是看見他們的奴役
[00:12:32.760 --> 00:12:36.960]  並且看見一個埃及人打希伯來人
[00:12:36.960 --> 00:12:38.680]  還有他看見什麼呢
[00:12:38.680 --> 00:12:42.120]  他看見沒有人見到他
[00:12:42.120 --> 00:12:43.000]  他看見沒有人
[00:12:43.000 --> 00:12:46.840]  就將這個埃及人打死和埋葬
[00:12:46.840 --> 00:12:51.080]  在經文裏面出現的這三次的看見
[00:12:51.080 --> 00:12:52.600]  其實都反映了什麼呢
[00:12:52.600 --> 00:12:57.080]  其實摩西是有留意
[00:12:57.080 --> 00:12:58.360]  有關注
[00:12:58.360 --> 00:12:59.960]  是有思考的
[00:12:59.960 --> 00:13:02.360]  他有關注他同胞的處境
[00:13:02.360 --> 00:13:04.160]  看見同胞授興
[00:13:04.160 --> 00:13:05.680]  他想出手幫的時候
[00:13:05.680 --> 00:13:08.360]  他都有周圍去留意
[00:13:08.360 --> 00:13:10.120]  有沒有人見到呢
[00:13:10.120 --> 00:13:11.400]  所以我可以看到
[00:13:11.400 --> 00:13:15.080]  其實摩西不算是一時衝動的
[00:13:15.080 --> 00:13:17.360]  他有瞻前顧後的
[00:13:17.360 --> 00:13:20.440]  所以他是知道打死一個埃及人
[00:13:20.440 --> 00:13:23.520]  可能會有的後果的
[00:13:23.520 --> 00:13:27.080]  所以我們從這個表達裏面
[00:13:27.080 --> 00:13:28.160]  我們感受到
[00:13:28.160 --> 00:13:31.360]  其實摩西是內心有些張力
[00:13:31.360 --> 00:13:32.680]  有些忌憚
[00:13:32.680 --> 00:13:34.240]  為著他這兩個的身份
[00:13:34.240 --> 00:13:36.600]  埃及人和希伯來人的身份
[00:13:36.600 --> 00:13:40.120]  他有一種矛盾的可能
[00:13:40.120 --> 00:13:43.440]  但是他最終仍然選擇
[00:13:43.440 --> 00:13:46.000]  為他的同胞去到出頭
[00:13:46.000 --> 00:13:47.480]  所以在這裏我們說
[00:13:47.480 --> 00:13:49.960]  他內心那份熱忱和關注
[00:13:49.960 --> 00:13:52.680]  我們在這裏看到
[00:13:52.680 --> 00:13:53.960]  不過有這樣說
[00:13:53.960 --> 00:13:55.680]  其實除了身份之外
[00:13:55.680 --> 00:13:57.520]  他關心同胞之外
[00:13:57.520 --> 00:13:58.200]  我們又看看
[00:13:58.200 --> 00:13:59.080]  其實摩西又是不是
[00:13:59.080 --> 00:14:02.640]  只是一個民族的考慮呢
[00:14:02.640 --> 00:14:04.360]  因為我們接著下去
[00:14:04.360 --> 00:14:06.120]  讀到二章十三節的時候
[00:14:06.120 --> 00:14:08.400]  摩西又第二次出手的
[00:14:08.400 --> 00:14:09.320]  他說第二天
[00:14:09.320 --> 00:14:11.400]  摩西看到兩個希伯來人
[00:14:11.400 --> 00:14:14.080]  這次是自己人打自己人
[00:14:14.080 --> 00:14:16.320]  他就對希婦人說
[00:14:16.320 --> 00:14:19.760]  為什麼你打你的同族呢
[00:14:19.760 --> 00:14:22.120]  所以我們在這裏又再看到
[00:14:22.120 --> 00:14:23.280]  原來摩西的熱忱
[00:14:23.280 --> 00:14:25.920]  不單止是他自己的民族
[00:14:25.920 --> 00:14:31.640]  其實他在意一切的欺壓
[00:14:31.640 --> 00:14:34.000]  你可以說其實他就是有正義感
[00:14:34.000 --> 00:14:34.880]  有勇氣
[00:14:34.880 --> 00:14:37.440]  也都希望鋤強扶弱
[00:14:37.440 --> 00:14:40.560]  所以這就是體現到摩西那份熱忱
[00:14:40.560 --> 00:14:42.320]  他的關心
[00:14:42.320 --> 00:14:45.240]  不過摩西這個出頭
[00:14:45.240 --> 00:14:47.920]  即使他想幫自己人
[00:14:47.920 --> 00:14:49.600]  或者幫受欺壓的人
[00:14:49.600 --> 00:14:51.640]  其實都一樣被同胞質疑
[00:14:51.640 --> 00:14:52.800]  他說誰納你
[00:14:52.800 --> 00:14:53.800]  他的同胞就說
[00:14:53.800 --> 00:14:57.160]  誰納你當我們的領袖和審判官呢
[00:14:57.160 --> 00:14:58.360]  所以接著下去
[00:14:58.360 --> 00:14:59.920]  你看到就是
[00:14:59.920 --> 00:15:03.080]  他發現了可能打埃及人的事
[00:15:03.080 --> 00:15:04.520]  被人知道
[00:15:04.520 --> 00:15:08.320]  法老要追殺他他也要逃走
[00:15:08.320 --> 00:15:09.640]  不過我們看到
[00:15:09.640 --> 00:15:12.840]  在這個情況之下
[00:15:12.840 --> 00:15:15.960]  摩西他的熱忱有沒有被消磨到呢
[00:15:15.960 --> 00:15:17.880]  我們看到繼續下去
[00:15:17.880 --> 00:15:20.560]  其實剛才經文或者之前沒有讀到
[00:15:20.560 --> 00:15:22.720]  其實繼續下去二章十六節
[00:15:22.720 --> 00:15:24.200]  我們發現原來摩西那種
[00:15:24.200 --> 00:15:26.400]  見義勇為的特質
[00:15:26.400 --> 00:15:27.440]  沒有被消磨到
[00:15:27.440 --> 00:15:29.680]  雖然他這樣要逃走
[00:15:29.680 --> 00:15:32.720]  因為他就是看到米顛祭司的女兒
[00:15:32.720 --> 00:15:35.000]  被牧羊人趕走的時候
[00:15:35.000 --> 00:15:36.800]  摩西又怎樣
[00:15:36.800 --> 00:15:40.520]  又起來幫助他們
[00:15:40.520 --> 00:15:42.760]  所以你見到一切
[00:15:42.760 --> 00:15:48.040]  摩西其實仍然是出手相助
[00:15:48.040 --> 00:15:49.480]  所以我們去看見
[00:15:49.480 --> 00:15:50.920]  其實摩西心裏面
[00:15:50.920 --> 00:15:52.720]  他真正的熱忱
[00:15:52.720 --> 00:15:56.720]  是關心一切受欺壓的人
[00:15:56.720 --> 00:15:58.840]  被欺負的人
[00:15:58.840 --> 00:16:00.200]  可以說
[00:16:00.200 --> 00:16:01.520]  這個熱忱
[00:16:01.520 --> 00:16:03.120]  正正與他將來
[00:16:03.120 --> 00:16:05.640]  承受上帝給他的呼召
[00:16:05.640 --> 00:16:08.520]  也有非常密切的關係
[00:16:08.520 --> 00:16:09.440]  因為他的呼召
[00:16:09.440 --> 00:16:12.080]  就是神要他救以色列民
[00:16:12.080 --> 00:16:15.800]  從這些欺壓裏面出來
[00:16:15.800 --> 00:16:17.680]  我不知道大家人生裏面
[00:16:17.680 --> 00:16:19.120]  有沒有遇過一些人
[00:16:19.120 --> 00:16:20.760]  很有熱忱的
[00:16:20.760 --> 00:16:22.840]  你看見他很有熱誠的
[00:16:22.840 --> 00:16:23.400]  有沒有啊
[00:16:23.400 --> 00:16:24.240]  有沒有遇過
[00:16:24.240 --> 00:16:25.160]  有遇過
[00:16:25.160 --> 00:16:26.680]  感謝主
[00:16:26.680 --> 00:16:28.280]  我自己真的很感恩
[00:16:28.280 --> 00:16:29.200]  在我成長裏面
[00:16:29.200 --> 00:16:31.240]  我身邊很多這些有熱忱的
[00:16:31.240 --> 00:16:32.240]  無論是我的老師
[00:16:32.240 --> 00:16:33.400]  我的師長
[00:16:33.400 --> 00:16:34.360]  特別有一個
[00:16:34.360 --> 00:16:37.080]  雖然我沒有真正認識過他
[00:16:37.080 --> 00:16:40.040]  因為在我知道這個人物的時候
[00:16:40.040 --> 00:16:41.760]  其實他已經離開了世界
[00:16:41.760 --> 00:16:43.840]  回到主懷裏面
[00:16:43.840 --> 00:16:47.080]  這位人物就是
[00:16:47.080 --> 00:16:50.160]  突破機構的創辦人蘇欣珮
[00:16:50.160 --> 00:16:53.040]  因為我以前在突破機構做義工
[00:16:53.040 --> 00:16:55.400]  所以經常都聽到他的事蹟
[00:16:55.400 --> 00:16:56.760]  我很想在這裏分享
[00:16:56.760 --> 00:16:58.120]  我怎樣體會
[00:16:58.120 --> 00:17:00.960]  他在處境裏面那份熱誠
[00:17:00.960 --> 00:17:02.960]  我記得我看到他一篇文章
[00:17:02.960 --> 00:17:04.680]  寫在1972年
[00:17:04.680 --> 00:17:06.800]  那篇文章的名字叫做
[00:17:06.800 --> 00:17:10.720]  我能為這城市做什麼
[00:17:10.720 --> 00:17:13.040]  當時他正正是從美國
