
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,晚安!
[00:03:49.000 --> 00:03:52.000]  不過,愛這個字其實好像很簡單,很容易
[00:03:52.000 --> 00:03:54.000]  但是又好像很難
[00:03:54.000 --> 00:03:56.000]  聖經裡面怎麼說愛呢?
[00:03:56.000 --> 00:03:59.000]  聖經裡面說愛就是上帝的愛,是不是?
[00:03:59.000 --> 00:04:01.000]  這裡不斷說,上帝就是愛
[00:04:01.000 --> 00:04:04.000]  什麼叫上帝就是愛呢?
[00:04:04.000 --> 00:04:06.000]  其實這句話是明白的
[00:04:06.000 --> 00:04:09.000]  你教了這麼久,你明白嗎?什麼叫上帝就是愛
[00:04:09.000 --> 00:04:11.000]  上帝就是上帝,是不是?
[00:04:11.000 --> 00:04:13.000]  上帝怎麼會就是愛呢?
[00:04:13.000 --> 00:04:16.000]  這裡說的很有趣,第一句他說什麼呢?
[00:04:16.000 --> 00:04:18.000]  因為愛是從上帝而來
[00:04:18.000 --> 00:04:21.000]  凡有愛的,都是由上帝而生
[00:04:21.000 --> 00:04:23.000]  並且認識上帝
[00:04:23.000 --> 00:04:25.000]  你有沒有愛呀?
[00:04:25.000 --> 00:04:26.000]  你有,是吧?
[00:04:26.000 --> 00:04:29.000]  那你就從上帝而生,認識上帝,是不是?
[00:04:29.000 --> 00:04:32.000]  你身邊有沒有人他很有愛,但是他不認識上帝?
[00:04:32.000 --> 00:04:34.000]  也有的
[00:04:34.000 --> 00:04:36.000]  是不是?有
[00:04:36.000 --> 00:04:38.000]  可能你一出生,你父母就愛你
[00:04:38.000 --> 00:04:41.000]  或者當你長大之後,你想去拍拖
[00:04:41.000 --> 00:04:44.000]  你和旁邊的異性一起去,相處親密
[00:04:44.000 --> 00:04:47.000]  你很愛他,他未必是基督徒的
[00:04:47.000 --> 00:04:50.000]  是不是?我們不少弟兄姊妹在你未做基督徒之前
[00:04:50.000 --> 00:04:53.000]  未認識上帝之前,你都會愛人的
[00:04:53.000 --> 00:04:55.000]  你都會被人愛的
[00:04:55.000 --> 00:04:58.000]  為什麼這句聖經裡面說,凡有愛都是由上帝而生的呢?
[00:04:58.000 --> 00:05:00.000]  還要認識上帝
[00:05:00.000 --> 00:05:04.000]  那不認識上帝的那些愛,就假的了
[00:05:04.000 --> 00:05:05.000]  是不是?
[00:05:05.000 --> 00:05:08.000]  有一次,有一個姐妹跟我聊天
[00:05:08.000 --> 00:05:09.000]  很多年前
[00:05:09.000 --> 00:05:12.000]  她說,看完這段經文,她很不安
[00:05:12.000 --> 00:05:15.000]  為什麼不安呢?因為她的男朋友未信耶穌
[00:05:15.000 --> 00:05:18.000]  她就說,凡有愛都是由上帝而生,認識上帝
[00:05:18.000 --> 00:05:21.000]  那她不認識上帝,那她的愛就是假的了
[00:05:21.000 --> 00:05:23.000]  問我,她的愛是不是假的?
[00:05:23.000 --> 00:05:25.000]  我說,我回答不了你,我不認識那個男生
[00:05:25.000 --> 00:05:27.000]  就算認識也回答不了他,是不是?
[00:05:27.000 --> 00:05:31.000]  那究竟其他的愛,一個不是信耶穌的人的愛,就是假的呢?
[00:05:31.000 --> 00:05:35.000]  當然不是,這個也不是聖經裡面作者的目標
[00:05:35.000 --> 00:05:37.000]  但是聖經裡面說的一件很重要的事
[00:05:37.000 --> 00:05:40.000]  就是這個愛,是由上帝而生
[00:05:40.000 --> 00:05:42.000]  並且是認識上帝
[00:05:42.000 --> 00:05:43.000]  什麼意思呢?
[00:05:43.000 --> 00:05:47.000]  就是愛是彰顯著上帝的部分的事
[00:05:47.000 --> 00:05:49.000]  又或者這麼說
[00:05:49.000 --> 00:05:51.000]  上帝本身就是愛的源頭
[00:05:51.000 --> 00:05:53.000]  並且是愛的一切
[00:05:53.000 --> 00:05:56.000]  上帝創造天地萬物,祂的一切是好的
[00:05:56.000 --> 00:05:58.000]  完全包含著愛
[00:05:58.000 --> 00:06:00.000]  當上帝見到人犯罪的時候,雖然他去懲罰
[00:06:00.000 --> 00:06:02.000]  但是在懲罰當中,他有拯救
[00:06:02.000 --> 00:06:04.000]  這個是上帝的愛
[00:06:04.000 --> 00:06:06.000]  今時今日,我和你可以坐在教會裡面
[00:06:06.000 --> 00:06:08.000]  還沒死
[00:06:08.000 --> 00:06:10.000]  還有氣息
[00:06:10.000 --> 00:06:12.000]  是因為上帝的愛
[00:06:12.000 --> 00:06:14.000]  這個很重要的
[00:06:14.000 --> 00:06:16.000]  所以聖經裡面一開始說,上帝的愛很重要的
[00:06:16.000 --> 00:06:18.000]  上帝的愛很真實的
[00:06:18.000 --> 00:06:20.000]  上帝的愛是要認識上帝
[00:06:20.000 --> 00:06:22.000]  他說什麼呢?沒有愛是不認識上帝
[00:06:22.000 --> 00:06:24.000]  因為上帝就是愛
[00:06:24.000 --> 00:06:26.000]  這個邏輯很有趣
[00:06:26.000 --> 00:06:28.000]  這個邏輯不是世上看到的所有愛
[00:06:28.000 --> 00:06:30.000]  都是假的
[00:06:30.000 --> 00:06:32.000]  要信耶穌才是真的
[00:06:32.000 --> 00:06:34.000]  這個認識上帝就是
[00:06:34.000 --> 00:06:36.000]  你知不知道愛的源頭,愛的力量,愛的根源
[00:06:36.000 --> 00:06:38.000]  不是你自己
[00:06:38.000 --> 00:06:40.000]  這個很深的說話
[00:06:40.000 --> 00:06:42.000]  很多人很喜歡去表達愛
[00:06:42.000 --> 00:06:44.000]  或者很多人覺得,我要愛多一點
[00:06:44.000 --> 00:06:46.000]  我不知道你覺得你愛夠不夠
[00:06:46.000 --> 00:06:48.000]  你愛夠不夠
[00:06:48.000 --> 00:06:50.000]  又或者這麼說,你有沒有身邊人說過你都不愛我
[00:06:50.000 --> 00:06:52.000]  通常這個說話後面有什麼意思
[00:06:52.000 --> 00:06:54.000]  你都不愛我
[00:06:54.000 --> 00:06:56.000]  下一句就是
[00:06:56.000 --> 00:06:58.000]  你都不幫我做那些事,或者你都不給我錢
[00:06:58.000 --> 00:07:00.000]  你都不買樓給我
[00:07:00.000 --> 00:07:02.000]  你都不幫我做那些事
[00:07:02.000 --> 00:07:04.000]  好像愛是後面有些行動
[00:07:04.000 --> 00:07:06.000]  他見到你沒有那些行動,就覺得你不愛他
[00:07:06.000 --> 00:07:08.000]  是不是這樣
[00:07:08.000 --> 00:07:10.000]  你和我都可能是這樣的
[00:07:10.000 --> 00:07:12.000]  很快去判斷你都不愛
[00:07:12.000 --> 00:07:14.000]  是因為你見到愛是等於某些行動
[00:07:14.000 --> 00:07:16.000]  一會兒再說那些是什麼行動
[00:07:16.000 --> 00:07:18.000]  不過背後更重要的是
[00:07:18.000 --> 00:07:20.000]  原來這裡說愛的源頭
[00:07:20.000 --> 00:07:22.000]  源源在上帝那裡
[00:07:22.000 --> 00:07:24.000]  所謂認識上帝
[00:07:24.000 --> 00:07:26.000]  不只是說信耶穌回教會這件事這麼簡單
[00:07:26.000 --> 00:07:28.000]  認識上帝是知道
[00:07:28.000 --> 00:07:30.000]  原來我們
[00:07:30.000 --> 00:07:32.000]  能夠去愛,是因為有一個人比我們更大
[00:07:32.000 --> 00:07:34.000]  更厲害
[00:07:34.000 --> 00:07:36.000]  甚至我們還沒認識他,他才認識我們
[00:07:36.000 --> 00:07:38.000]  我們在他裡面
[00:07:38.000 --> 00:07:40.000]  他在我們裡面,那位這麼偉大的上帝
[00:07:40.000 --> 00:07:42.000]  給我們愛,我們才能夠去相愛
[00:07:42.000 --> 00:07:44.000]  這個是整個經文
[00:07:44.000 --> 00:07:46.000]  一個很重要的
[00:07:46.000 --> 00:07:48.000]  背後的思想
[00:07:48.000 --> 00:07:50.000]  我們一邊進入,剛才讀的時候可能覺得很混亂
[00:07:50.000 --> 00:07:52.000]  讀來讀去這麼複雜
[00:07:52.000 --> 00:07:54.000]  裡面中間有一個很特別的事
[00:07:54.000 --> 00:07:56.000]  他說什麼呢,第十節
[00:07:56.000 --> 00:07:58.000]  不是我們愛上帝,是上帝愛我們
[00:07:58.000 --> 00:08:00.000]  猜他讀生子作為
[00:08:00.000 --> 00:08:02.000]  為我們的罪作了屬罪制
[00:08:02.000 --> 00:08:04.000]  這個就是愛
[00:08:04.000 --> 00:08:06.000]  親愛的,既然上帝這樣愛我們
[00:08:06.000 --> 00:08:08.000]  我們就要彼此相愛
[00:08:08.000 --> 00:08:10.000]  從來沒有人見過上帝
[00:08:10.000 --> 00:08:12.000]  我們若彼此相愛
[00:08:12.000 --> 00:08:14.000]  上帝就住在我們裡面
[00:08:14.000 --> 00:08:16.000]  這裡描述一個很特別的事情
[00:08:16.000 --> 00:08:18.000]  他說上帝是愛
[00:08:18.000 --> 00:08:20.000]  我就不明白了
[00:08:20.000 --> 00:08:22.000]  第二,沒有人見過上帝
[00:08:22.000 --> 00:08:24.000]  你見過上帝了嗎
[00:08:24.000 --> 00:08:26.000]  有沒有人見過上帝
[00:08:26.000 --> 00:08:28.000]  沒理由見過上帝,還在這裡
[00:08:28.000 --> 00:08:30.000]  見過上帝應該不在這裡
[00:08:30.000 --> 00:08:32.000]  沒有人見過上帝是因為
[00:08:32.000 --> 00:08:34.000]  上帝是很厲害的
[00:08:34.000 --> 00:08:36.000]  創造萬物最偉大
[00:08:36.000 --> 00:08:38.000]  天上你見到
[00:08:38.000 --> 00:08:40.000]  不要說見,聖經裡面說見個影都盲
[00:08:40.000 --> 00:08:42.000]  怎麼見到他
[00:08:42.000 --> 00:08:44.000]  所以你見到上帝,也是有一天我們回到天間才見到
[00:08:44.000 --> 00:08:46.000]  聖經裡面說
[00:08:46.000 --> 00:08:48.000]  沒有人見到上帝,但又說上帝又是愛
[00:08:48.000 --> 00:08:50.000]  那怎麼辦呢
[00:08:50.000 --> 00:08:52.000]  上帝的愛怎麼能夠讓身邊的人
[00:08:52.000 --> 00:08:54.000]  感受,體會,經歷呢
[00:08:54.000 --> 00:08:56.000]  這裡還有一個例子
[00:08:56.000 --> 00:08:58.000]  或者描述是什麼呢
[00:08:58.000 --> 00:09:00.000]  就是彼此相愛
[00:09:00.000 --> 00:09:02.000]  所以剛才我做的exercise不只是說笑
[00:09:02.000 --> 00:09:04.000]  說我愛你
[00:09:04.000 --> 00:09:06.000]  而這是經文裡面其中一個很重要的訊息
[00:09:06.000 --> 00:09:08.000]  你要彼此相愛
[00:09:08.000 --> 00:09:10.000]  這個彼此當然包括你左邊,右邊,前面,後面
[00:09:10.000 --> 00:09:12.000]  是不是
[00:09:12.000 --> 00:09:14.000]  上帝是要你和他彼此相愛
[00:09:14.000 --> 00:09:16.000]  上帝是要你和他彼此相愛
[00:09:16.000 --> 00:09:18.000]  為什麼
[00:09:18.000 --> 00:09:20.000]  不是因為他可愛
[00:09:20.000 --> 00:09:22.000]  對不起,他可能也很可愛
[00:09:22.000 --> 00:09:24.000]  不過有時候可能也不可愛,好像自己一樣
[00:09:24.000 --> 00:09:26.000]  你也可能不可愛
[00:09:26.000 --> 00:09:28.000]  不過上帝要你彼此相愛的原因是什麼呢
[00:09:28.000 --> 00:09:30.000]  是因為上帝是愛
[00:09:30.000 --> 00:09:32.000]  因為上帝在我們裡面
[00:09:32.000 --> 00:09:34.000]  很有趣這一節經文,不知道大家有沒有留意
[00:09:34.000 --> 00:09:36.000]  12節的尾,他說
[00:09:36.000 --> 00:09:38.000]  他的愛在我們裡面得以圓滿
[00:09:38.000 --> 00:09:40.000]  在這裡做完成或成全
[00:09:40.000 --> 00:09:42.000]  現在用圓滿
[00:09:42.000 --> 00:09:44.000]  原來上帝的愛怎麼能夠圓滿呢
[00:09:44.000 --> 00:09:46.000]  就不是
[00:09:46.000 --> 00:09:48.000]  上帝自己去圓滿自己
[00:09:48.000 --> 00:09:50.000]  這個描述很深
[00:09:50.000 --> 00:09:52.000]  上帝的愛的圓滿是要你和我一起
[00:09:52.000 --> 00:09:54.000]  將上帝的愛圓滿
[00:09:54.000 --> 00:09:56.000]  記住這句說話
[00:09:56.000 --> 00:09:58.000]  受基督徒翻舊的就是
[00:09:58.000 --> 00:10:00.000]  上帝的愛就是愛我,那我坐在這裡
[00:10:00.000 --> 00:10:02.000]  我坐在這裡接受愛
[00:10:02.000 --> 00:10:04.000]  上帝給我更多的愛,我就更偉大
[00:10:04.000 --> 00:10:06.000]  很厲害,上帝很偉大的愛,很傾注,然後哭了
[00:10:06.000 --> 00:10:08.000]  很感動,圓,我就停在這裡
[00:10:08.000 --> 00:10:10.000]  因為我在這裡接受上帝的愛
[00:10:10.000 --> 00:10:12.000]  上帝的愛就是所有
[00:10:12.000 --> 00:10:14.000]  但這裡說上帝的愛能夠圓滿
[00:10:14.000 --> 00:10:16.000]  不止一次說
[00:10:16.000 --> 00:10:18.000]  後面會再說那個圓滿
[00:10:18.000 --> 00:10:20.000]  在第17節,因此愛在我們裡面
[00:10:20.000 --> 00:10:22.000]  得以圓滿
[00:10:22.000 --> 00:10:24.000]  原來上帝的愛能夠圓滿
[00:10:24.000 --> 00:10:26.000]  能夠滿足,能夠完全
[00:10:26.000 --> 00:10:28.000]  是在我們裡面
[00:10:28.000 --> 00:10:30.000]  為什麼很簡單
[00:10:30.000 --> 00:10:32.000]  因為我們有限制的人就會圓滿
[00:10:32.000 --> 00:10:34.000]  上帝沒有限制,一直湧流他的愛
[00:10:34.000 --> 00:10:36.000]  但我們有限制的人
[00:10:36.000 --> 00:10:38.000]  我們有這麼多,很夠了
[00:10:38.000 --> 00:10:40.000]  上帝就是我們生命裡面充滿著
[00:10:40.000 --> 00:10:42.000]  很足夠圓滿,甚至滿血的愛
[00:10:42.000 --> 00:10:44.000]  這個愛怎樣讓我們知道
[00:10:44.000 --> 00:10:46.000]  或者經歷到呢
[00:10:46.000 --> 00:10:48.000]  不是靠坐在這裡,只是體會上帝的愛
[00:10:48.000 --> 00:10:50.000]  是靠什麼
[00:10:50.000 --> 00:10:52.000]  是靠彼此相愛
[00:10:52.000 --> 00:10:54.000]  這段經文最難的地方不是解釋
[00:10:54.000 --> 00:10:56.000]  因為很容易明白
[00:10:56.000 --> 00:10:58.000]  彼此相愛,別人就見到上帝
[00:10:58.000 --> 00:11:00.000]  因為上帝見不到
[00:11:00.000 --> 00:11:02.000]  這段經文,整段經文不停地說
[00:11:02.000 --> 00:11:04.000]  上帝是見不到的
[00:11:04.000 --> 00:11:06.000]  上帝的愛是不是完全見不到
[00:11:06.000 --> 00:11:08.000]  又不是
[00:11:08.000 --> 00:11:10.000]  不要這麼快合巢
[00:11:10.000 --> 00:11:12.000]  上帝的愛是不是完全見不到
[00:11:12.000 --> 00:11:14.000]  又不是,因為上帝見不到
[00:11:14.000 --> 00:11:16.000]  不過上帝的愛我們見到
[00:11:16.000 --> 00:11:18.000]  是什麼呢,十七節裡面見到
[00:11:18.000 --> 00:11:20.000]  十六、十七節
[00:11:20.000 --> 00:11:22.000]  因此,愛在我們裡面都要圓滿
[00:11:22.000 --> 00:11:24.000]  我們可以在審判的日子坦然無懼
[00:11:24.000 --> 00:11:26.000]  因為基督如何
[00:11:26.000 --> 00:11:28.000]  我們在這世上也如何
[00:11:28.000 --> 00:11:30.000]  上面之前已經提到
[00:11:30.000 --> 00:11:32.000]  耶穌基督作為贖罪制
[00:11:32.000 --> 00:11:34.000]  原來上帝的愛最完美的展現
[00:11:34.000 --> 00:11:36.000]  就是耶穌基督
[00:11:36.000 --> 00:11:38.000]  這句話其實
[00:11:38.000 --> 00:11:40.000]  好像很深但也很重要
[00:11:40.000 --> 00:11:42.000]  他說基督如何
[00:11:42.000 --> 00:11:44.000]  我們在這世上也如何
[00:11:44.000 --> 00:11:46.000]  你和我都很想多點愛
[00:11:46.000 --> 00:11:48.000]  很多人翻舊因為缺乏愛
[00:11:48.000 --> 00:11:50.000]  很多人翻舊因為聽到舊有愛
[00:11:50.000 --> 00:11:52.000]  感受上帝的愛
[00:11:52.000 --> 00:11:54.000]  流淚感動
[00:11:54.000 --> 00:11:56.000]  但忘記了這段經文
[00:11:56.000 --> 00:11:58.000]  這句話,他說基督如何
[00:11:58.000 --> 00:12:00.000]  我們在世上也如何
[00:12:00.000 --> 00:12:02.000]  基督如何
[00:12:02.000 --> 00:12:04.000]  基督很厲害,有能力
[00:12:04.000 --> 00:12:06.000]  還有呢,基督如何
[00:12:06.000 --> 00:12:08.000]  基督為人犧牲
[00:12:08.000 --> 00:12:10.000]  基督在世上最大的使命
[00:12:10.000 --> 00:12:12.000]  是將他的手釘在十字架上
[00:12:12.000 --> 00:12:14.000]  為他愛的人犧牲
[00:12:14.000 --> 00:12:16.000]  基督在世上如何
[00:12:16.000 --> 00:12:18.000]  我們在世上也如何
[00:12:18.000 --> 00:12:20.000]  這裡說的是什麼
[00:12:20.000 --> 00:12:22.000]  這裡說的是我們經歷了什麼
[00:12:22.000 --> 00:12:24.000]  我們不只是坐著經歷愛
[00:12:24.000 --> 00:12:26.000]  我們體會上帝的愛
[00:12:26.000 --> 00:12:28.000]  充滿愛身邊的人
[00:12:28.000 --> 00:12:30.000]  就像基督愛他身邊的人一樣
[00:12:30.000 --> 00:12:32.000]  因為他要怎樣經歷
[00:12:32.000 --> 00:12:34.000]  我們都要經歷
[00:12:34.000 --> 00:12:36.000]  後面那句才有趣
[00:12:36.000 --> 00:12:38.000]  在愛裡沒有懼怕
[00:12:38.000 --> 00:12:40.000]  往時看這句說話,在愛裡沒有懼怕
[00:12:40.000 --> 00:12:42.000]  就很有滿足感,上帝讓我們愛不懼怕
[00:12:42.000 --> 00:12:44.000]  所以我怕什麼都不怕
[00:12:44.000 --> 00:12:46.000]  因為上帝讓我們愛
[00:12:46.000 --> 00:12:48.000]  但當你聯想起第17節說的
[00:12:48.000 --> 00:12:50.000]  原來你在世的日子要和基督一樣
[00:12:50.000 --> 00:12:52.000]  你懼不懼怕,我就懼怕了
[00:12:52.000 --> 00:12:54.000]  如果你告訴我,我在世的日子
[00:12:54.000 --> 00:12:56.000]  就是要捱苦,被人出賣
[00:12:56.000 --> 00:12:58.000]  要走上十字架,甚至要死
[00:12:58.000 --> 00:13:02.000]  如果真的一樣,你懼不懼怕
[00:13:02.000 --> 00:13:04.000]  我就很懼怕
[00:13:04.000 --> 00:13:06.000]  愛到底要這樣嗎
[00:13:06.000 --> 00:13:08.000]  原來愛到底
[00:13:08.000 --> 00:13:10.000]  彼此相愛的其中一個想法
[00:13:10.000 --> 00:13:12.000]  愛到底就是要為身邊的人犧牲
[00:13:12.000 --> 00:13:14.000]  好像基督一樣嗎
[00:13:14.000 --> 00:13:16.000]  幸好聖經裡面繼續說,愛裡沒有懼怕
[00:13:16.000 --> 00:13:18.000]  因為圓滿的愛
[00:13:18.000 --> 00:13:20.000]  再一次提到什麼叫圓滿
[00:13:20.000 --> 00:13:22.000]  圓滿就是能夠互相服侍
[00:13:22.000 --> 00:13:24.000]  彼此相愛,彰顯基督在我們裡面
[00:13:24.000 --> 00:13:26.000]  這份愛
[00:13:26.000 --> 00:13:28.000]  記住,圓滿的愛不是只是坐在那裡
[00:13:28.000 --> 00:13:30.000]  等基督的愛,圓滿的愛是我們彼此相愛
[00:13:30.000 --> 00:13:32.000]  彰顯基督的愛
[00:13:32.000 --> 00:13:34.000]  的話
[00:13:34.000 --> 00:13:36.000]  就沒有懼怕了,因為那種愛
[00:13:36.000 --> 00:13:38.000]  就能將懼怕
[00:13:38.000 --> 00:13:40.000]  驅逐出去
[00:13:40.000 --> 00:13:42.000]  你愛人的時候,你怕不怕
[00:13:42.000 --> 00:13:44.000]  你會不會很懼怕
[00:13:44.000 --> 00:13:46.000]  愛上一個人
[00:13:46.000 --> 00:13:48.000]  你說,這個問題很深
[00:13:48.000 --> 00:13:50.000]  有時愛裡面都有很多懼怕
[00:13:50.000 --> 00:13:52.000]  你很愛他,你很怕傷害他
[00:13:52.000 --> 00:13:54.000]  你就很小心翼翼
[00:13:54.000 --> 00:13:56.000]  結果太小心翼翼
[00:13:56.000 --> 00:13:58.000]  變成很懼怕
[00:13:58.000 --> 00:14:00.000]  你很愛他,但你不知道怎樣表達
[00:14:00.000 --> 00:14:02.000]  但又很怕對方誤會你不愛他
[00:14:02.000 --> 00:14:04.000]  結果你很緊張,你又很懼怕
[00:14:04.000 --> 00:14:06.000]  甚至可能當你愛一個人
[00:14:06.000 --> 00:14:08.000]  你很想表達的時候,你表達錯誤
[00:14:08.000 --> 00:14:10.000]  這個世界有很多表達錯誤的愛
[00:14:10.000 --> 00:14:12.000]  結果你又很多懼怕
[00:14:12.000 --> 00:14:14.000]  這裡說
[00:14:14.000 --> 00:14:16.000]  圓滿的愛是沒有懼怕
[00:14:16.000 --> 00:14:18.000]  因為懼怕裡有懲罰
[00:14:18.000 --> 00:14:20.000]  懼怕的人在愛裡
[00:14:20.000 --> 00:14:22.000]  未得到圓滿
[00:14:22.000 --> 00:14:24.000]  聖經裡又重覆說
[00:14:24.000 --> 00:14:26.000]  什麼叫圓滿,什麼叫愛裡
[00:14:26.000 --> 00:14:28.000]  聖經裡其實說了什麼呢
[00:14:28.000 --> 00:14:30.000]  說了一個很重要的描述
[00:14:30.000 --> 00:14:32.000]  就是
[00:14:32.000 --> 00:14:34.000]  原來真正的愛
[00:14:34.000 --> 00:14:36.000]  在行動當中
[00:14:36.000 --> 00:14:38.000]  上帝的愛雖然看不到
[00:14:38.000 --> 00:14:40.000]  但他的愛就在耶穌基督釘在十字架
[00:14:40.000 --> 00:14:42.000]  道成肉身,成為我們的救主
[00:14:42.000 --> 00:14:44.000]  這個愛當中
[00:14:44.000 --> 00:14:46.000]  今天我們的愛是怎樣的呢
[00:14:46.000 --> 00:14:48.000]  人的愛有很多限制,人的愛有很多疑惑
[00:14:48.000 --> 00:14:50.000]  人的愛有很多恐懼
[00:14:50.000 --> 00:14:52.000]  人的愛甚至有很多猜疑
[00:14:52.000 --> 00:14:54.000]  很多估計
[00:14:54.000 --> 00:14:56.000]  原因是什麼呢
[00:14:56.000 --> 00:14:58.000]  很多人說人的愛背後最強的
[00:14:58.000 --> 00:15:00.000]  就是感覺
[00:15:00.000 --> 00:15:02.000]  你怎知道你愛隔壁的人
[00:15:02.000 --> 00:15:04.000]  我覺得我愛他
[00:15:04.000 --> 00:15:06.000]  你怎知道隔壁的人不愛你
[00:15:06.000 --> 00:15:08.000]  我覺得他不再愛我
[00:15:08.000 --> 00:15:10.000]  感覺不是不重要
[00:15:10.000 --> 00:15:12.000]  感覺是重要的
