
[00:00:00.000 --> 00:00:04.120]  請先聽我讀出一段經文
[00:05:00.640 --> 00:05:03.760]  當他被委任為崇基學院
[00:05:03.760 --> 00:05:06.240]  第二任校長的時候
[00:05:06.240 --> 00:05:11.760]  他更加提倡以靈育代替美育
[00:05:11.760 --> 00:05:15.360]  一種新的教育取向
[00:05:15.360 --> 00:05:17.760]  一般人說「五育」
[00:05:17.760 --> 00:05:22.920]  是說德、智、體、群、美
[00:05:22.920 --> 00:05:27.600]  但是當基督教傳入中國之後
[00:05:27.600 --> 00:05:30.920]  北大的校長蔡元培先生
[00:05:30.920 --> 00:05:36.520]  曾經建議以美育代宗教教育
[00:05:36.520 --> 00:05:37.560]  大家留意
[00:05:37.560 --> 00:05:40.760]  他不是反對宗教教育
[00:05:40.760 --> 00:05:44.520]  他只是建議擴大美育的範疇
[00:05:44.520 --> 00:05:47.200]  去吸納宗教教育
[00:05:47.200 --> 00:05:49.240]  因為宗教教育
[00:05:49.240 --> 00:05:54.280]  都是追求真、善、美的教育
[00:05:54.280 --> 00:05:57.400]  但是寧道揚博士更加厲害
[00:05:57.400 --> 00:06:00.320]  當他做崇基校長的時候
[00:06:00.320 --> 00:06:02.600]  他卻是提出另一種
[00:06:02.600 --> 00:06:07.960]  創新中國教育文化的反建議
[00:06:07.960 --> 00:06:12.960]  他是說以靈育代替美育
[00:06:12.960 --> 00:06:16.040]  他認為崇基學院的宗旨
[00:06:16.040 --> 00:06:23.400]  是要注重德、靈、智、體、群、五育
[00:06:23.400 --> 00:06:25.440]  所以說崇基的教育
[00:06:25.440 --> 00:06:28.440]  是不一樣的五育
[00:06:28.440 --> 00:06:34.560]  他是以靈育代替美育的基督教教育
[00:06:34.560 --> 00:06:36.000]  因為基督教教育
[00:06:36.000 --> 00:06:40.800]  除了要尋求真、善、美的教育之外
[00:06:40.800 --> 00:06:46.080]  它更加是一種轉化心靈的教育
[00:06:46.080 --> 00:06:49.280]  我自己受到崇基的訓練
[00:06:49.280 --> 00:06:54.480]  我一直都關心宗教和教育的關係
[00:06:54.480 --> 00:06:57.120]  我發現原來基督教教育
[00:06:57.120 --> 00:07:02.040]  是一種幫助人轉化生命的教育
[00:07:02.040 --> 00:07:05.240]  基督教教人勸人悔改
[00:07:05.240 --> 00:07:09.360]  幫助人提升生命的素質
[00:07:09.360 --> 00:07:12.480]  結出聖靈的果子
[00:07:12.480 --> 00:07:15.680]  大家記得保羅曾經跟我們說過
[00:07:15.680 --> 00:07:18.200]  聖靈所結的果子
[00:07:18.200 --> 00:07:23.120]  就是人愛、喜樂、和平、忍耐、
[00:07:23.120 --> 00:07:29.840]  恩慈、良善、信實、溫柔和節制
[00:07:29.840 --> 00:07:34.400]  亦是尋求真、善、美、信、望、愛
[00:07:34.400 --> 00:07:38.440]  一些高質素的生命教育
[00:07:38.440 --> 00:07:43.280]  也就是說轉化心靈的教育
[00:07:43.280 --> 00:07:46.480]  我希望今天能夠跟大家分享一下
[00:07:46.480 --> 00:07:50.560]  我近年來一些的發現
[00:07:50.560 --> 00:07:55.920]  三年前我獲邀請幫助校目室
[00:07:55.920 --> 00:08:02.200]  帶團去國內考察有關中國教會大學的歷史
[00:08:02.200 --> 00:08:07.720]  因為它都是跟崇基學院基督教教育有關的
[00:08:07.720 --> 00:08:12.440]  這些歷史不單只是教會大學的歷史
[00:08:12.440 --> 00:08:16.920]  也是我們中國基督教教育的歷史
[00:08:16.920 --> 00:08:21.000]  我們時時問:基督教教育是什麼?
[00:08:21.000 --> 00:08:23.840]  究竟過去這二百多年來
[00:08:23.840 --> 00:08:27.120]  基督新教、傳教士
[00:08:27.120 --> 00:08:31.120]  將什麼的基督教帶來中國?
[00:08:31.120 --> 00:08:35.040]  是怎樣的基督教教育?
[00:08:35.040 --> 00:08:40.920]  今天仍然能夠在中國人心目中留下深刻印象
[00:08:40.920 --> 00:08:45.800]  對中國社會仍然有深遠的影響的
[00:08:45.800 --> 00:08:49.840]  是什麼的基督教教育?
[00:08:49.840 --> 00:08:52.160]  在2016年
[00:08:52.160 --> 00:08:57.560]  我們曾經造訪南京師範大學
[00:08:57.560 --> 00:09:01.840]  我們遇到一位金陵女子大學的校友
[00:09:01.840 --> 00:09:04.600]  金克超女士
[00:09:04.600 --> 00:09:07.080]  當我們遇見她的時候
[00:09:07.080 --> 00:09:09.960]  她已經是九十一歲
[00:09:09.960 --> 00:09:13.600]  她是1948年畢業
[00:09:13.600 --> 00:09:16.920]  現在計算剛剛是七十年
[00:09:16.920 --> 00:09:20.800]  七十年前已經大學畢業
[00:09:20.800 --> 00:09:25.880]  她曾經親身經歷過新中國的建立
[00:09:25.880 --> 00:09:31.960]  又經歷過文化大革命的滄桑歲月
[00:09:31.960 --> 00:09:37.000]  雖然現在已經是年過九十
[00:09:37.000 --> 00:09:41.360]  離開教會大學、教會學校已經七十多年
[00:09:41.360 --> 00:09:47.800]  但她仍然沒有忘記基督教教育對她的影響
[00:09:47.800 --> 00:09:50.960]  她仍然很勇敢地告訴我們
[00:09:50.960 --> 00:09:57.080]  「金女大、金陵女子大學改變了我的生命
[00:09:57.080 --> 00:10:00.920]  使我成為今天的我」
[00:10:00.920 --> 00:10:04.520]  這是多麼感人的見證
[00:10:04.520 --> 00:10:07.080]  她還不斷提醒我們
[00:10:07.080 --> 00:10:11.080]  「金女大的校訓就是厚心
[00:10:11.080 --> 00:10:15.480]  是指人的生命不僅僅是活下去
[00:10:15.480 --> 00:10:20.880]  更是要活得精彩、活得豐盛的生命」
[00:10:20.880 --> 00:10:25.840]  她解釋「厚心」英文是Abundant Life
[00:10:25.840 --> 00:10:28.280]  豐盛的生命
[00:10:28.280 --> 00:10:33.640]  她說「豐盛的生命就是能夠幫助自己和別人
[00:10:33.640 --> 00:10:37.120]  實踐基督服務的精神
[00:10:37.120 --> 00:10:41.960]  以生命影響生命」
[00:10:41.960 --> 00:10:44.120]  在2017年
[00:10:44.120 --> 00:10:48.640]  我們又去到武漢華中師範大學
[00:10:48.640 --> 00:10:54.200]  訪問一位退休校長張開遠教授
[00:10:54.200 --> 00:10:57.280]  張開遠教授和我們崇基學院
[00:10:57.280 --> 00:10:58.720]  很有密切的關係
[00:10:58.720 --> 00:11:00.600]  是我們的老朋友
[00:11:00.600 --> 00:11:02.320]  因為在崇基學院
[00:11:02.320 --> 00:11:05.760]  1994至95年的時候
[00:11:05.760 --> 00:11:12.000]  他是我們黃林修煉的訪問學人
[00:11:12.000 --> 00:11:14.560]  我也是1989年的時候
[00:11:14.560 --> 00:11:16.880]  已經認識張教授
[00:11:16.880 --> 00:11:20.200]  他當時是華中師範大學的校長
[00:11:20.200 --> 00:11:25.240]  他邀請我參加5月31日至6月3日
[00:11:25.240 --> 00:11:30.360]  在華中師範大學舉行的一個學術研討會
[00:11:30.360 --> 00:11:35.320]  所以6月4日我還在武漢休息
[00:11:35.320 --> 00:11:39.080]  6月5日才回來崇基
[00:11:39.080 --> 00:11:42.240]  1989年的事
[00:11:42.240 --> 00:11:48.760]  張開遠教授原本是南京金陵大學讀書
[00:11:48.760 --> 00:11:51.280]  後來在華中師範大學
[00:11:51.280 --> 00:11:53.880]  即是華中大學的前身
[00:11:53.880 --> 00:11:55.640]  在那裏教書
[00:11:55.640 --> 00:11:58.160]  後來甚至做了校長
[00:11:58.160 --> 00:12:02.440]  兩間都是教會大學的前身
[00:12:02.440 --> 00:12:04.440]  有關的
[00:12:04.440 --> 00:12:06.160]  更加特別的是
[00:12:06.160 --> 00:12:08.760]  他擔任校長的時候
[00:12:08.760 --> 00:12:12.200]  他得到一個很奇特的挑戰
[00:12:12.200 --> 00:12:15.680]  我們說是上天給他一個呼召
[00:12:15.680 --> 00:12:17.920]  就是要他開始推動
[00:12:17.920 --> 00:12:21.920]  有關中國教會大學史的研究
[00:12:21.920 --> 00:12:25.440]  他本來是辛亥革命史的專家
[00:12:25.440 --> 00:12:29.400]  後來因為從事教會大學史的研究
[00:12:29.400 --> 00:12:34.800]  他也成為了南京大屠殺歷史研究的專家
[00:12:34.800 --> 00:12:38.280]  專門研究抗日戰爭時期
[00:12:38.280 --> 00:12:41.680]  位於南京的兩所教會大學
[00:12:41.680 --> 00:12:45.480]  金陵大學和金陵女子大學
[00:12:45.480 --> 00:12:47.920]  和當中的傳教士
[00:12:47.920 --> 00:12:51.560]  他們怎樣在抗日戰爭的時候
[00:12:51.560 --> 00:12:54.600]  特別是南京大屠殺的時候
[00:12:54.600 --> 00:12:59.000]  去救護中國的難民
[00:12:59.000 --> 00:13:01.800]  在2017年
[00:13:01.800 --> 00:13:05.080]  當我們去訪問他的時候
[00:13:05.080 --> 00:13:08.760]  張教授已經是91歲
[00:13:08.760 --> 00:13:11.240]  但他仍然可以總結說
[00:13:11.240 --> 00:13:14.440]  他說教會大學的工作經驗
[00:13:14.440 --> 00:13:16.360]  讓他明白
[00:13:16.360 --> 00:13:20.320]  基督教就是愛的宗教
[00:13:20.320 --> 00:13:23.240]  他說教會學校讓他學會了
[00:13:23.240 --> 00:13:26.400]  教育的靈魂就是愛
[00:13:26.400 --> 00:13:28.600]  沒有愛的教育
[00:13:28.600 --> 00:13:32.240]  就是沒有靈魂的教育
[00:13:32.240 --> 00:13:35.400]  而他印象中的基督教教育
[00:13:35.400 --> 00:13:38.680]  就是一種表達基督的大愛
[00:13:38.680 --> 00:13:41.960]  和服務精神的教育
[00:13:41.960 --> 00:13:44.320]  是透過基督的愛
[00:13:44.320 --> 00:13:49.920]  而轉化中國人民生命的教育
[00:13:49.920 --> 00:13:54.680]  不知道大家有沒有去過南京師範大學
[00:13:54.680 --> 00:13:57.320]  我們有機會參觀過
[00:13:57.320 --> 00:14:00.840]  南京師範大學的教育大樓
[00:14:00.840 --> 00:14:03.240]  在教育大樓前面
[00:14:03.240 --> 00:14:05.760]  樹立了一個銅像
[00:14:05.760 --> 00:14:09.480]  就是陶行知博士的銅像
[00:14:09.480 --> 00:14:11.840]  不知道大家認不認識這位
[00:14:11.840 --> 00:14:14.120]  陶行知是誰?
[00:14:14.120 --> 00:14:17.120]  陶行知原來是近代中國
[00:14:17.120 --> 00:14:20.120]  一位偉大的教育家
[00:14:20.120 --> 00:14:23.360]  在新中國成立之初
[00:14:23.360 --> 00:14:27.840]  我們國家主席毛澤東和周恩來總理
[00:14:27.840 --> 00:14:32.400]  都尊稱陶行知博士
[00:14:32.400 --> 00:14:36.120]  是中國人民的教育家
[00:14:36.120 --> 00:14:39.240]  所以新中國的教育學者
[00:14:39.240 --> 00:14:43.840]  如果大家有機會和國內的教育學者去接觸
[00:14:43.840 --> 00:14:45.800]  個個都認識陶行知
[00:14:45.800 --> 00:14:51.920]  因為他們都很尊重、敬重陶行知博士
[00:14:51.920 --> 00:14:55.840]  陶行知主張什麼?
[00:14:55.840 --> 00:14:58.520]  大家或者聽過一句名言
[00:14:58.520 --> 00:15:03.800]  「捧著一個心離,不帶半斤草走」
[00:15:03.800 --> 00:15:07.440]  他的主張就是愛的教育
[00:15:07.440 --> 00:15:10.200]  「愛滿天下」
[00:15:10.200 --> 00:15:13.520]  是他一句的名言
[00:15:13.520 --> 00:15:15.160]  有沒有聽過一個故事?
[00:15:15.160 --> 00:15:17.480]  「四粒糖」的故事
[00:15:17.480 --> 00:15:20.800]  或者我和大家分享一下這個故事
[00:15:20.800 --> 00:15:25.040]  是有關陶行知博士
[00:15:25.040 --> 00:15:29.000]  他做校長的時候的一個經歷
[00:15:29.000 --> 00:15:32.520]  有一次陶行知遇到一個學生
[00:15:32.520 --> 00:15:38.560]  發現他用泥去擲自己班的同學
[00:15:38.560 --> 00:15:40.360]  陶行知當時是做校長
[00:15:40.360 --> 00:15:43.040]  他馬上制止這個同學
[00:15:43.040 --> 00:15:48.760]  命令他說「放學之後你要來校長室找我」
[00:15:48.760 --> 00:15:52.880]  放學之後陶行知來到校長室
[00:15:52.880 --> 00:15:56.720]  那個學生早已經在等他
[00:15:56.720 --> 00:16:02.200]  可能準備挨打、準備挨校長訓話
[00:16:02.200 --> 00:16:04.720]  但陶行知一見到他的時候
[00:16:04.720 --> 00:16:08.960]  很開心拿了一粒糖給他
[00:16:08.960 --> 00:16:12.120]  他說「同學,這粒糖是獎勵你的」
[00:16:12.120 --> 00:16:15.560]  「因為你準時來到校長室」
[00:16:15.560 --> 00:16:18.640]  「我遲了一點」
[00:16:18.640 --> 00:16:21.880]  這個學生接了這粒糖之後
[00:16:21.880 --> 00:16:25.240]  校長又拿第二粒糖給他
[00:16:25.240 --> 00:16:28.680]  校長說「這是我獎勵你的」
[00:16:28.680 --> 00:16:32.360]  「因為當我叫你不要打人的時候」
[00:16:32.360 --> 00:16:36.240]  「你馬上駐守,馬上不打人」
[00:16:36.240 --> 00:16:39.160]  「所以證明你是很尊重我」
[00:16:39.160 --> 00:16:42.240]  「我應該獎勵你」
[00:16:42.240 --> 00:16:44.280]  這個學生已經很害怕
[00:16:44.280 --> 00:16:48.120]  不知道校長在做甚麼
[00:16:48.120 --> 00:16:52.440]  這個時候校長又拿第三粒糖給他
[00:16:52.440 --> 00:16:55.760]  然後校長說「我調查過了」
[00:16:55.760 --> 00:16:59.640]  「你是用這些泥擲那些同學」
[00:16:59.640 --> 00:17:04.800]  「是因為那些同學欺負一班女同學」
[00:17:04.800 --> 00:17:06.680]  「你擲他們」
[00:17:06.680 --> 00:17:11.240]  「是表明你是一個很有正直又善良的學生」
[00:17:11.240 --> 00:17:17.840]  「你更加有一種跟壞人作鬥爭的勇氣」
[00:17:17.840 --> 00:17:20.040]  「我應該獎勵你」
[00:17:20.040 --> 00:17:24.200]  所以又給了他一粒糖,第三粒
[00:17:24.200 --> 00:17:28.480]  這個學生很感動,又很害怕
[00:17:28.480 --> 00:17:33.040]  流著眼淚,告訴校長「我知道錯了」
[00:17:33.040 --> 00:17:36.280]  「校長,我所擲的不是壞人」
[00:17:36.280 --> 00:17:39.280]  「是我的學生」
[00:17:39.280 --> 00:17:43.200]  很奇怪,校長沒有說任何話
[00:17:43.200 --> 00:17:48.160]  但這個學生知道自己有錯,肯認錯
[00:17:48.160 --> 00:17:52.360]  所以當時校長都很開心,很滿意
[00:17:52.360 --> 00:17:56.720]  又拿一粒糖出來,第四粒糖給他
[00:17:56.720 --> 00:17:58.560]  然後告訴他
[00:17:58.560 --> 00:18:03.320]  「為了你能夠正確地認識自己的錯」
[00:18:03.320 --> 00:18:06.600]  「我再獎你一粒糖」
[00:18:06.600 --> 00:18:10.280]  接著校長說「好了,我沒有糖了」
[00:18:10.280 --> 00:18:14.640]  「全給你了,我們的談話就此完結了」
[00:18:14.640 --> 00:18:17.960]  「你可以回去了」
[00:18:17.960 --> 00:18:21.440]  讓我想起耶穌的一個故事
[00:18:21.440 --> 00:18:24.440]  「你平平安安地回去吧」
[00:18:24.440 --> 00:18:27.960]  「我也不定你的罪」
[00:18:27.960 --> 00:18:32.160]  奇怪了,為何一個中國的教育家
[00:18:32.160 --> 00:18:35.880]  能夠講愛的教育
[00:18:35.880 --> 00:18:38.400]  我們會否質疑
[00:18:38.400 --> 00:18:42.720]  這絕對不是從中國的教育
[00:18:42.720 --> 00:18:47.240]  哲學、文化的傳統而來的
[00:18:47.240 --> 00:18:51.680]  愛的教育是從哪裡來的呢?
[00:18:51.680 --> 00:18:54.400]  你們有沒有試過問這個問題
[00:18:54.400 --> 00:19:00.720]  為何中國的教育家會講愛的教育呢?
[00:19:00.720 --> 00:19:07.160]  大概二十年前,我有一位博士生問這個問題
[00:19:07.160 --> 00:19:11.560]  為何陶行智會講愛的教育?
[00:19:11.560 --> 00:19:14.960]  後來他終於完成了他的博士論文
[00:19:14.960 --> 00:19:18.400]  去解答一個很簡單的問題
[00:19:18.400 --> 00:19:21.560]  他的博士論文就是要證明
[00:19:21.560 --> 00:19:26.720]  今日中國人、國內教育界的學者
[00:19:26.720 --> 00:19:32.480]  所尊崇的這位中國人民教育家陶行智
[00:19:32.480 --> 00:19:37.360]  原來是一個基督教育家
[00:19:37.360 --> 00:19:40.840]  就是這麼簡單寫了他的博士論文
[00:19:40.840 --> 00:19:43.000]  所以如果大家有興趣讀博士
[00:19:43.000 --> 00:19:48.320]  都可以考慮讀一下這篇博士論文
[00:19:48.320 --> 00:19:51.640]  陶行智所提倡的愛的教育
[00:19:51.640 --> 00:19:55.320]  原來就是基督教教育
[00:19:55.320 --> 00:19:59.160]  陶行智原來是在南京金陵大學
[00:19:59.160 --> 00:20:01.720]  一所教會大學讀書
[00:20:01.720 --> 00:20:04.720]  在大學期間信主
[00:20:04.720 --> 00:20:09.440]  1914年他有機會去美國深造
[00:20:09.440 --> 00:20:11.840]  他本來想讀政治
[00:20:11.840 --> 00:20:15.600]  因為剛剛中華民國成立
[00:20:15.600 --> 00:20:21.200]  他想為孫中山先生建立的新中國來服務
[00:20:21.200 --> 00:20:24.080]  所以他要讀政治
[00:20:24.080 --> 00:20:27.520]  但是在1915年的夏天
[00:20:27.520 --> 00:20:31.920]  他在美國參加過青年會YMCA
[00:20:31.920 --> 00:20:35.480]  為中國留學生舉辦的夏令會
[00:20:35.480 --> 00:20:41.680]  在那裏他決志獻身以教育救國
[00:20:41.680 --> 00:20:46.960]  回國之後他和蔡元培、胡適先生等等
[00:20:46.960 --> 00:20:50.720]  去推動中國的教育改革
[00:20:50.720 --> 00:20:56.760]  但是他獨唱平民教育和愛的教育
[00:20:56.760 --> 00:20:58.760]  所以在1927年
[00:20:58.760 --> 00:21:02.840]  陶行智創辦了曉莊學校
[00:21:02.840 --> 00:21:06.120]  是一所實驗的師範學校
[00:21:06.120 --> 00:21:09.880]  曉莊學校不是一所基督教的學校
[00:21:09.880 --> 00:21:13.640]  但卻是注入了基督教信仰
[00:21:13.640 --> 00:21:16.280]  一個很重要的元素
[00:21:16.280 --> 00:21:18.760]  愛的教育
[00:21:18.760 --> 00:21:20.440]  陶行智這樣說
[00:21:20.440 --> 00:21:24.760]  「曉莊是從愛裡產生出來的
[00:21:24.760 --> 00:21:28.880]  沒有愛便沒有曉莊
[00:21:28.880 --> 00:21:33.880]  愛之所在曉莊所在」
[00:21:33.880 --> 00:21:38.600]  曉莊是從愛裡產生出來的
[00:21:38.600 --> 00:21:41.880]  這個思想從哪裏來的呢?
[00:21:41.880 --> 00:21:45.280]  對中國傳統文化教育來說
[00:21:45.280 --> 00:21:48.600]  它絕對不是來自中國的哲學
[00:21:48.600 --> 00:21:52.280]  或者甚麼的主義思想
[00:21:52.280 --> 00:21:53.960]  愛的教育
[00:21:53.960 --> 00:21:55.880]  愛滿天下
[00:21:55.880 --> 00:22:02.040]  就是一種創新的文化教育思維
[00:22:02.040 --> 00:22:04.320]  大家記不記得我開始時
[00:22:04.320 --> 00:22:07.320]  跟大家讀的一段經文嗎?
[00:22:07.320 --> 00:22:13.960]  其實這段是陶行智最熟悉的聖經金句
[00:22:13.960 --> 00:22:18.240]  那裏說「因為愛是從上帝而來的
[00:22:18.240 --> 00:22:20.280]  凡有愛心的
[00:22:20.280 --> 00:22:23.280]  都是由上帝而生
[00:22:23.280 --> 00:22:25.920]  並且認識上帝
[00:22:25.920 --> 00:22:27.280]  沒有愛心的
[00:22:27.280 --> 00:22:29.360]  就不認識上帝
[00:22:29.360 --> 00:22:33.880]  因為上帝就是愛」
[00:22:33.880 --> 00:22:35.640]  對陶行智來說
[00:22:35.640 --> 00:22:39.400]  基督教教育就是愛的教育
[00:22:39.400 --> 00:22:42.600]  因為只有從上帝而來的愛
[00:22:42.600 --> 00:22:46.080]  才能夠改變人的生命
[00:22:46.080 --> 00:22:49.960]  才能夠轉化人的心靈
[00:22:49.960 --> 00:22:51.600]  而陶行智相信
[00:22:51.600 --> 00:22:57.040]  這就是中國人最需要的宗教教育
[00:22:57.040 --> 00:23:01.280]  或者這就是最容易被中國人所接納的
[00:23:01.280 --> 00:23:06.040]  一種基督教教育
[00:23:06.040 --> 00:23:10.880]  傳教士帶來中國的基督教是愛的宗教
[00:23:10.880 --> 00:23:14.880]  這份愛不單在教育方面表達出來
[00:23:14.880 --> 00:23:17.160]  是一種愛的教育
[00:23:17.160 --> 00:23:23.920]  亦在醫療、社會服務方面見證到上帝的愛
[00:23:23.920 --> 00:23:27.440]  讓中國人感受到上帝的愛
[00:23:27.440 --> 00:23:31.200]  生命亦被改變過來
[00:23:31.200 --> 00:23:32.760]  今年六月
[00:23:32.760 --> 00:23:36.120]  我們一班尋根團、校史團
[00:23:36.120 --> 00:23:39.760]  又曾經訪問過四川大學
[00:23:39.760 --> 00:23:43.760]  我們去尋找崇基學院的副校長
[00:23:43.760 --> 00:23:48.600]  叫做啟臻道博士的根
[00:23:48.600 --> 00:23:54.120]  因為啟博士是在四川成都樂山出生
[00:23:54.120 --> 00:24:00.520]  家族三代都是中國從事醫療教育的工作
[00:24:00.520 --> 00:24:06.960]  啟博士擔任過成都華西協合大學醫學院的院長
[00:24:06.960 --> 00:24:09.760]  他的爸爸啟爾德
[00:24:09.760 --> 00:24:14.320]  成都開設了第一間西醫醫院
[00:24:14.320 --> 00:24:19.400]  透過醫療服務去見證上帝的大愛
[00:24:19.400 --> 00:24:25.680]  愛及每一個人身心靈有需要的中國人
[00:24:25.680 --> 00:24:27.720]  這所醫院
[00:24:27.720 --> 00:24:33.560]  就是今日我們所認識的成都市第二人民醫院
[00:24:33.560 --> 00:24:35.440]  有機會大家去看
[00:24:35.440 --> 00:24:39.440]  我們今年六月去訪問參觀的時候
[00:24:39.440 --> 00:24:42.800]  有很大的感受
[00:24:42.800 --> 00:24:45.280]  有沒有想過我們現在這麼辛苦
[00:24:45.280 --> 00:24:48.720]  我們為主工作做了這麼多
[00:24:48.720 --> 00:24:51.360]  一百年之後會怎樣呢?
[00:24:51.360 --> 00:24:56.560]  會不會還有人記得我們的工作呢?
[00:24:56.560 --> 00:24:58.920]  原來華西傳教士
[00:24:58.920 --> 00:25:04.000]  他們是差不多一百三十年前來到中國
[00:25:04.000 --> 00:25:08.480]  從事醫療教育和宣教的工作
[00:25:08.480 --> 00:25:14.120]  他們雖然在一九五零年被趕出中國
[00:25:14.120 --> 00:25:17.680]  但是他們的工作卻沒有白費
[00:25:17.680 --> 00:25:24.400]  這是我們在今年六月去訪問的時候的發現
