
[00:00:00.000 --> 00:00:02.960]  和大家分享神的道
[00:03:59.880 --> 00:04:02.280]  要信服你們的丈夫
[00:04:02.280 --> 00:04:05.480]  你們做丈夫的要怎樣對待妻子
[00:04:05.480 --> 00:04:07.080]  要愛你們的妻子
[00:04:07.080 --> 00:04:11.080]  剛才報告提到謙傳道即將結婚
[00:04:11.080 --> 00:04:14.480]  不知道他的免禮經文會不會是這一段經文
[00:04:14.480 --> 00:04:16.680]  以弗所書第五章
[00:04:16.680 --> 00:04:20.680]  所以弟子姐妹作妻子 作丈夫的身份
[00:04:20.680 --> 00:04:22.880]  都是要按著神的教導
[00:04:22.880 --> 00:04:26.080]  而今天我們主要不是說做妻子 做丈夫
[00:04:26.080 --> 00:04:29.080]  是說父母和作兒女的
[00:04:29.080 --> 00:04:31.080]  不如我們先看作兒女的
[00:04:31.080 --> 00:04:33.280]  保羅有什麼教導呢
[00:04:33.280 --> 00:04:35.080]  你和我都是作兒女的
[00:04:35.080 --> 00:04:37.080]  而當時教會的弟子姐妹
[00:04:37.080 --> 00:04:38.680]  個個都是作兒女的
[00:04:38.680 --> 00:04:41.080]  要有什麼教導呢 保羅有什麼教導
[00:04:41.080 --> 00:04:41.880]  我們一起讀吧
[00:04:41.880 --> 00:04:43.880]  這節經文預備起
[00:04:43.880 --> 00:04:47.880]  你們作兒女的要在主裡聽從父母
[00:04:47.880 --> 00:04:50.480]  因為這是理所當然的
[00:04:50.480 --> 00:04:55.880]  《新約聖經》原本的文字是希臘文的
[00:04:55.880 --> 00:04:57.080]  希臘文寫的
[00:04:57.080 --> 00:04:58.280]  而希臘文的動詞
[00:04:58.280 --> 00:05:01.880]  有些動詞是用命令式的語氣
[00:05:01.880 --> 00:05:03.080]  中文是表達不了
[00:05:03.080 --> 00:05:06.080]  譬如中文這句話的動詞是聽從
[00:05:06.080 --> 00:05:07.280]  大家認同吧
[00:05:07.280 --> 00:05:08.880]  聽從是動詞
[00:05:08.880 --> 00:05:12.880]  但如果中文不加上幾個字
[00:05:12.880 --> 00:05:15.880]  就這樣看你不知道它是命令的語氣
[00:05:15.880 --> 00:05:17.880]  譬如我舉例吃飯
[00:05:17.880 --> 00:05:20.880]  你和你的子女說吃飯
[00:05:20.880 --> 00:05:23.280]  他也不覺得是命令式語氣
[00:05:23.280 --> 00:05:26.880]  他也不會感覺到你是命令他吃飯
[00:05:26.880 --> 00:05:28.680]  你要加幾個字
[00:05:28.680 --> 00:05:30.680]  譬如你一定要吃飯
[00:05:30.680 --> 00:05:32.280]  一定要就不同了
[00:05:32.280 --> 00:05:35.280]  加一定要就命令式語氣了
[00:05:35.280 --> 00:05:36.880]  希臘文不用的
[00:05:36.880 --> 00:05:38.880]  希臘文的動詞一提
[00:05:38.880 --> 00:05:40.880]  這個強調的語氣
[00:05:40.880 --> 00:05:42.680]  就只是一個命令式的語氣
[00:05:42.680 --> 00:05:45.680]  所以這句話你猜那個動詞
[00:05:45.680 --> 00:05:47.080]  命令式的語氣是誰呢
[00:05:47.080 --> 00:05:48.480]  大家都猜到了
[00:05:48.480 --> 00:05:49.680]  就是聽從
[00:05:49.680 --> 00:05:52.280]  所以保羅說你們作為兒女
[00:05:52.280 --> 00:05:53.480]  要在主裡面
[00:05:53.480 --> 00:05:56.080]  在耶穌裡面聽從父母
[00:05:56.080 --> 00:05:57.480]  這是很重要的
[00:05:57.480 --> 00:05:58.880]  理所當然的
[00:05:58.880 --> 00:06:00.280]  所以弟兄姊妹
[00:06:00.280 --> 00:06:02.480]  大家會有一個問題想問
[00:06:02.480 --> 00:06:04.280]  什麼叫在耶穌裡面
[00:06:04.280 --> 00:06:06.280]  在主裡面聽從父母
[00:06:06.280 --> 00:06:07.480]  是什麼意思呢
[00:06:07.480 --> 00:06:08.880]  不如舉個例子
[00:06:08.880 --> 00:06:12.280]  我爸爸媽媽
[00:06:12.280 --> 00:06:13.280]  應該這麼說
[00:06:13.280 --> 00:06:15.280]  聽過耶穌聽了很久
[00:06:15.280 --> 00:06:17.680]  直至現在
[00:06:17.680 --> 00:06:20.480]  我媽媽對信仰才好一點
[00:06:20.480 --> 00:06:21.880]  才肯祈禱
[00:06:21.880 --> 00:06:25.480]  她一直都很反對我回教會
[00:06:25.480 --> 00:06:26.880]  我回教會她反對
[00:06:26.880 --> 00:06:28.480]  我做傳道人又反對
[00:06:28.480 --> 00:06:30.280]  我做牧師又反對
[00:06:30.280 --> 00:06:31.480]  做什麼都反對
[00:06:31.480 --> 00:06:34.080]  有些她是贊成的
[00:06:34.080 --> 00:06:36.080]  但是我後來想想
[00:06:36.080 --> 00:06:38.480]  為什麼她反對我回教會呢
[00:06:38.480 --> 00:06:39.880]  我一直沒有聽她的
[00:06:39.880 --> 00:06:41.480]  雖然她反對我回教會
[00:06:41.480 --> 00:06:42.480]  但是我沒有聽她的
[00:06:42.480 --> 00:06:43.880]  繼續回教會
[00:06:43.880 --> 00:06:47.280]  後來當我出來工作的時候
[00:06:47.280 --> 00:06:48.280]  我都會明白多一點
[00:06:48.280 --> 00:06:51.280]  原來她問我有沒有奉獻在教會
[00:06:51.280 --> 00:06:52.280]  有沒有奉獻
[00:06:52.280 --> 00:06:53.280]  我說有
[00:06:53.280 --> 00:06:54.680]  她很怕什麼呢
[00:06:54.680 --> 00:06:57.280]  她怕我奉獻在教會
[00:06:57.280 --> 00:07:01.280]  家用會被扣少許
[00:07:01.280 --> 00:07:02.680]  她很緊張家用
[00:07:02.680 --> 00:07:05.880]  所以不太贊成我回教會
[00:07:05.880 --> 00:07:08.880]  最近這幾年我感恩
[00:07:08.880 --> 00:07:10.880]  她身體不太好
[00:07:10.880 --> 00:07:12.480]  她都肯祈禱
[00:07:12.480 --> 00:07:14.080]  我和她一起祈禱的時候
[00:07:14.080 --> 00:07:17.480]  她竟然感恩肯做一個決志祈禱
[00:07:17.480 --> 00:07:23.280]  當我去機場坐飛機要去旅行
[00:07:23.280 --> 00:07:25.280]  我去機場打電話給她
[00:07:25.280 --> 00:07:28.280]  她肯開聲為我祈禱
[00:07:28.280 --> 00:07:30.080]  我想想為什麼呢
[00:07:30.080 --> 00:07:32.080]  因為她很緊張我
[00:07:32.080 --> 00:07:33.480]  怕我死
[00:07:33.480 --> 00:07:34.880]  怕我坐飛機會死
[00:07:34.880 --> 00:07:37.880]  所以她願意開聲為我祈禱
[00:07:37.880 --> 00:07:38.880]  所以我很感恩
[00:07:38.880 --> 00:07:39.880]  所以弟兄姊妹
[00:07:39.880 --> 00:07:41.880]  我是聽從她的
[00:07:41.880 --> 00:07:43.880]  基本上我聽從我父母
[00:07:43.880 --> 00:07:45.880]  她現在身體不太好
[00:07:45.880 --> 00:07:46.880]  我盡量陪伴她
[00:07:46.880 --> 00:07:47.880]  聽從她
[00:07:47.880 --> 00:07:49.880]  但是回教會
[00:07:49.880 --> 00:07:50.880]  她反對的時候
[00:07:50.880 --> 00:07:52.880]  這方面我沒有聽從她
[00:07:52.880 --> 00:07:53.880]  弟兄姊妹
[00:07:53.880 --> 00:07:55.880]  在主裡聽從父母
[00:07:55.880 --> 00:07:57.880]  是按著神的心意
[00:07:57.880 --> 00:07:59.880]  去尊重我們的父母
[00:07:59.880 --> 00:08:02.880]  聖經說要孝敬父母
[00:08:02.880 --> 00:08:04.880]  我們一起讀
[00:08:04.880 --> 00:08:07.880]  要孝敬父母使你得福
[00:08:07.880 --> 00:08:08.880]  在世長壽
[00:08:08.880 --> 00:08:12.880]  這是第一條帶著英許的誡命
[00:08:12.880 --> 00:08:14.880]  孝敬英文是honor
[00:08:14.880 --> 00:08:16.880]  要honor我們的父母
[00:08:16.880 --> 00:08:18.880]  不是用respect
[00:08:18.880 --> 00:08:20.880]  即是說我們的父母
[00:08:20.880 --> 00:08:22.880]  就算有些做得不好的地方
[00:08:22.880 --> 00:08:24.880]  父母都不是完美的
[00:08:24.880 --> 00:08:26.880]  我自己做爸爸都不是完美的
[00:08:26.880 --> 00:08:29.880]  但是我們要honor我們的父母
[00:08:29.880 --> 00:08:31.880]  孝敬父母使你得福
[00:08:31.880 --> 00:08:34.880]  這是有神的賞賜
[00:08:34.880 --> 00:08:35.880]  神的賞賜是什麼呢?
[00:08:35.880 --> 00:08:37.880]  是第一條帶著英許的誡命
[00:08:37.880 --> 00:08:39.880]  十誡裡面
[00:08:39.880 --> 00:08:41.880]  第五誡
[00:08:41.880 --> 00:08:44.880]  就是孝敬父母有賞賜
[00:08:44.880 --> 00:08:46.880]  十誡裡面
[00:08:46.880 --> 00:08:50.880]  寫在兩塊石板上
[00:08:50.880 --> 00:08:53.880]  其中這句話是這麼說的
[00:08:53.880 --> 00:08:56.880]  要孝敬父母使你在耶和華
[00:08:56.880 --> 00:08:58.880]  你的神賜給你的地上
[00:08:58.880 --> 00:09:00.880]  得享長壽
[00:09:00.880 --> 00:09:04.880]  孝敬父母神會賞賜給我們的長壽
[00:09:04.880 --> 00:09:05.880]  什麼叫長壽呢?
[00:09:05.880 --> 00:09:08.880]  我們教會是長者中心
[00:09:08.880 --> 00:09:11.880]  我們的崇拜很多是長者
[00:09:11.880 --> 00:09:13.880]  我沒有特別統計
[00:09:13.880 --> 00:09:16.880]  可能七成以上都是長者
[00:09:16.880 --> 00:09:18.880]  而沙葛邨 博康邨
[00:09:18.880 --> 00:09:22.880]  很多街坊都是年長
[00:09:22.880 --> 00:09:26.880]  今年年中 五月十七日
[00:09:26.880 --> 00:09:30.880]  我們教會一位姊妹生日會
[00:09:30.880 --> 00:09:33.880]  請自己的家人吃飯
[00:09:33.880 --> 00:09:36.880]  大家四圍桌吃飯
[00:09:36.880 --> 00:09:39.880]  當晚有一個蛋糕
[00:09:39.880 --> 00:09:41.880]  蛋糕上面有數字
[00:09:41.880 --> 00:09:44.880]  看不看到數字是什麼?
[00:09:44.880 --> 00:09:46.880]  看得不清楚
[00:09:46.880 --> 00:09:49.880]  這個數字是三個數字
[00:09:49.880 --> 00:09:51.880]  三個數字即是多少歲呢?
[00:09:51.880 --> 00:09:53.880]  一零零
[00:09:53.880 --> 00:09:56.880]  感謝主一百歲生日
[00:09:56.880 --> 00:10:02.880]  那天這位姊妹請我為她家人祈禱
[00:10:02.880 --> 00:10:04.880]  四圍桌
[00:10:04.880 --> 00:10:07.880]  十三個孫 十一個室
[00:10:07.880 --> 00:10:11.880]  還有兒女 媳婦 女婿 家家媽媽
[00:10:11.880 --> 00:10:12.880]  很多人
[00:10:12.880 --> 00:10:14.880]  我就為他們祝福祈禱
[00:10:14.880 --> 00:10:17.880]  這個姊妹說見證
[00:10:17.880 --> 00:10:19.880]  她說見證很短
[00:10:19.880 --> 00:10:21.880]  兩分鐘左右說見證
[00:10:21.880 --> 00:10:24.880]  她說我很重視祈禱
[00:10:24.880 --> 00:10:26.880]  祈禱真的很有用
[00:10:26.880 --> 00:10:27.880]  你們要祈禱
[00:10:27.880 --> 00:10:29.880]  這句說話已經很有力
[00:10:29.880 --> 00:10:33.880]  這個姊妹她早上起床的時候跟我說
[00:10:33.880 --> 00:10:37.880]  她每天起床就跪下祈禱
[00:10:37.880 --> 00:10:39.880]  為自己的家人祈禱
[00:10:39.880 --> 00:10:41.880]  為教會祈禱
[00:10:41.880 --> 00:10:43.880]  為教會的需要祈禱
[00:10:43.880 --> 00:10:45.880]  所以她跟她的家人說
[00:10:45.880 --> 00:10:47.880]  祈禱很有用
[00:10:47.880 --> 00:10:49.880]  很好的見證 長壽
[00:10:49.880 --> 00:10:51.880]  這個姊妹長壽
[00:10:51.880 --> 00:10:54.880]  她今年年中安息主懷
[00:10:54.880 --> 00:10:56.880]  可能你會想
[00:10:56.880 --> 00:10:58.880]  一百歲長壽
[00:10:58.880 --> 00:11:00.880]  其實不是每個人都一百歲
[00:11:00.880 --> 00:11:02.880]  我上星期主持一個安息禮拜
[00:11:02.880 --> 00:11:04.880]  教會的一位姊妹
[00:11:04.880 --> 00:11:07.880]  都是長壽 九十六歲
[00:11:07.880 --> 00:11:09.880]  九十六歲不是一百歲
[00:11:09.880 --> 00:11:11.880]  很多年前教會有位姊妹
[00:11:11.880 --> 00:11:13.880]  是施班員
[00:11:13.880 --> 00:11:16.880]  三十多歲 安息主懷
[00:11:16.880 --> 00:11:19.880]  她是否沒有honor父母呢?
[00:11:19.880 --> 00:11:21.880]  不是 她也很孝敬父母
[00:11:21.880 --> 00:11:23.880]  這個我解釋不了
[00:11:23.880 --> 00:11:26.880]  聖經說 生有事 死有事
[00:11:26.880 --> 00:11:29.880]  我們在地上的日子是有事
[00:11:29.880 --> 00:11:33.880]  但我相信神會賜福氣給那個姊妹
[00:11:33.880 --> 00:11:35.880]  她honor她的父母的時候
[00:11:35.880 --> 00:11:38.880]  神一定有賞賜給我們
[00:11:38.880 --> 00:11:40.880]  這個賞賜是地上的生命
[00:11:40.880 --> 00:11:43.880]  其實長壽也不一定只是計算多少年歲
[00:11:43.880 --> 00:11:45.880]  不一定是計算多少歲
[00:11:45.880 --> 00:11:49.880]  活得豐盛 活得有意義已經是長壽
[00:11:49.880 --> 00:11:51.880]  已經是神賜給我們的福氣
[00:11:51.880 --> 00:11:55.880]  所以等一會兒 孝敬父母是神賜給我們的教導
[00:11:55.880 --> 00:11:59.880]  給我們作為兒女的誡命
[00:11:59.880 --> 00:12:03.880]  當然 帶著神的應許 神賞賜的誡命
[00:12:03.880 --> 00:12:05.880]  也不只是孝敬父母
[00:12:05.880 --> 00:12:08.880]  還有十教裡有這句說話
[00:12:08.880 --> 00:12:10.880]  我們一起讀吧 預備起
[00:12:10.880 --> 00:12:13.880]  愛我和遵守我誡命的
[00:12:13.880 --> 00:12:18.880]  我必向他們施慈愛 直到千代
[00:12:18.880 --> 00:12:22.880]  神是應許將他的慈愛向我們施慈愛
[00:12:22.880 --> 00:12:25.880]  給什麼人呢 就是遵守神誡命的
[00:12:25.880 --> 00:12:27.880]  你和我 如果遵守神誡命
[00:12:27.880 --> 00:12:30.880]  就能夠經歷得著神的慈愛
[00:12:30.880 --> 00:12:32.880]  直到千代
[00:12:32.880 --> 00:12:35.880]  所以等一會兒 保羅教導我們
[00:12:35.880 --> 00:12:38.880]  要honor 孝敬父母
[00:12:38.880 --> 00:12:41.880]  使我們得福 在世長壽
[00:12:41.880 --> 00:12:46.880]  除了作為兒女的要孝敬父母
[00:12:46.880 --> 00:12:49.880]  當中你作為父母的
[00:12:49.880 --> 00:12:51.880]  你如何對待你的兒女呢
[00:12:51.880 --> 00:12:53.880]  保羅也有教導的
[00:12:53.880 --> 00:12:56.880]  第四節 我們一起讀 預備起
[00:12:56.880 --> 00:12:59.880]  你們作父親的 不要激怒兒女
[00:12:59.880 --> 00:13:04.880]  卻要照著主的教訓和勸誡 養育他們
[00:13:04.880 --> 00:13:08.880]  當中你作為父母的 不要激怒兒女
[00:13:08.880 --> 00:13:11.880]  這個說話的很強的動詞
[00:13:11.880 --> 00:13:14.880]  希臘文一個很強的語氣動詞
[00:13:14.880 --> 00:13:16.880]  就是激怒 這個字
[00:13:16.880 --> 00:13:18.880]  不要激怒我們的兒女
[00:13:18.880 --> 00:13:20.880]  大家明白什麼叫激怒嗎
[00:13:20.880 --> 00:13:22.880]  因為我自己作為父親
[00:13:22.880 --> 00:13:24.880]  我也承認有時候我做得不太好
[00:13:24.880 --> 00:13:26.880]  我現在兩個兒子都出來工作了
[00:13:26.880 --> 00:13:28.880]  長大了
[00:13:28.880 --> 00:13:30.880]  但當他們還是小學的時候
[00:13:30.880 --> 00:13:32.880]  那時候我還是全隊人
[00:13:32.880 --> 00:13:34.880]  放星期一的 星期一放假
[00:13:34.880 --> 00:13:36.880]  我通常會送他們上學
[00:13:36.880 --> 00:13:38.880]  接他們放學
[00:13:38.880 --> 00:13:40.880]  有一天我接他們放學之後
[00:13:40.880 --> 00:13:42.880]  就在附近一間茶餐廳
[00:13:42.880 --> 00:13:45.880]  不是元朗那間 屯門那間茶餐廳
[00:13:45.880 --> 00:13:47.880]  和他們吃點東西
[00:13:47.880 --> 00:13:49.880]  最重要是幫他們溫書
[00:13:49.880 --> 00:13:51.880]  因為也很緊張他們的成績
[00:13:51.880 --> 00:13:54.880]  溫了一下 我自己也很怒氣
[00:13:54.880 --> 00:13:56.880]  哇 這樣也不認識他們嗎
[00:13:56.880 --> 00:13:58.880]  有一次我記得我罵他們
[00:13:58.880 --> 00:14:01.880]  但茶餐廳裡面有其他人在
[00:14:01.880 --> 00:14:03.880]  他們很尷尬
[00:14:03.880 --> 00:14:05.880]  我覺得做得不好
[00:14:05.880 --> 00:14:08.880]  我們有時候會激怒兒女
[00:14:08.880 --> 00:14:12.880]  這裡說我們要照著主的教訓和勸誡
[00:14:12.880 --> 00:14:14.880]  養育他們
[00:14:14.880 --> 00:14:17.880]  還有第二個動詞是很強的語氣
[00:14:17.880 --> 00:14:19.880]  是哪個動詞呢 大家猜到吧
[00:14:19.880 --> 00:14:22.880]  就是養育這個字
[00:14:22.880 --> 00:14:25.880]  養育英文是bring them up
[00:14:25.880 --> 00:14:27.880]  就是我們要幫助他們起來
[00:14:27.880 --> 00:14:30.880]  幫助他們成長
[00:14:30.880 --> 00:14:34.880]  而幫助過程是要照著主的教訓
[00:14:34.880 --> 00:14:37.880]  按照神的教導 神的心意
[00:14:37.880 --> 00:14:40.880]  去養育他們 幫助他們成長
[00:14:40.880 --> 00:14:42.880]  不要激怒他們
[00:14:42.880 --> 00:14:45.880]  而保羅在哥羅西書三章二十一節也這樣說
[00:14:45.880 --> 00:14:48.880]  你們作為父親的不要激怒兒女
[00:14:48.880 --> 00:14:50.880]  免得他們灰心喪志
[00:14:50.880 --> 00:14:53.880]  等一等 我們有沒有
[00:14:53.880 --> 00:14:55.880]  有事吧
[00:14:55.880 --> 00:14:57.880]  令到我們的孩子
[00:14:57.880 --> 00:14:59.880]  灰心喪志
[00:14:59.880 --> 00:15:00.880]  有沒有試過
[00:15:00.880 --> 00:15:02.880]  如果有的話我們真的要悔改
[00:15:02.880 --> 00:15:05.880]  讓他們容易灰心喪志
[00:15:05.880 --> 00:15:07.880]  我們不要令到我們的孩子
[00:15:07.880 --> 00:15:09.880]  泄了氣
[00:15:09.880 --> 00:15:11.880]  有一個這樣的故事
[00:15:11.880 --> 00:15:13.880]  有一天我在網上
[00:15:13.880 --> 00:15:15.880]  讀到一篇文章
[00:15:15.880 --> 00:15:18.880]  這篇文章的主題是
[00:15:18.880 --> 00:15:20.880]  一把紙線的故事
[00:15:20.880 --> 00:15:21.880]  很有趣
[00:15:21.880 --> 00:15:23.880]  我先看一看
[00:15:23.880 --> 00:15:25.880]  一把紙線的故事說什麼呢
[00:15:25.880 --> 00:15:27.880]  這個故事
[00:15:27.880 --> 00:15:29.880]  分享這篇文章的那位
[00:15:29.880 --> 00:15:32.880]  是一位二十多歲的青年人
[00:15:32.880 --> 00:15:34.880]  他將他的經歷
[00:15:34.880 --> 00:15:37.880]  在網上和大家分享
[00:15:37.880 --> 00:15:39.880]  他就說
[00:15:39.880 --> 00:15:41.880]  我十幾年前的時候
[00:15:41.880 --> 00:15:43.880]  當時我在讀中一
[00:15:43.880 --> 00:15:46.880]  當時有一年的中一暑假
[00:15:46.880 --> 00:15:49.880]  我的班主任帶我參加旅行
[00:15:49.880 --> 00:15:51.880]  去海洋公園旅行
[00:15:51.880 --> 00:15:53.880]  當時大家都很開心
[00:15:53.880 --> 00:15:55.880]  因為暑假很熱
[00:15:55.880 --> 00:15:58.880]  他看到班主任有一把紙線
[00:15:58.880 --> 00:16:00.880]  就問班主任借了這把紙線
[00:16:00.880 --> 00:16:02.880]  班主任就借給他
[00:16:02.880 --> 00:16:04.880]  很開心
[00:16:04.880 --> 00:16:06.880]  到了下午
[00:16:06.880 --> 00:16:08.880]  大家集隊要走了
[00:16:08.880 --> 00:16:10.880]  突然這個學生
[00:16:10.880 --> 00:16:12.880]  那把紙線去了哪裡呢
[00:16:12.880 --> 00:16:14.880]  不見了
[00:16:14.880 --> 00:16:15.880]  他很害怕
[00:16:15.880 --> 00:16:16.880]  怎麼辦呢
[00:16:16.880 --> 00:16:18.880]  跟班主任說嗎
[00:16:18.880 --> 00:16:20.880]  他最後鼓起勇氣
[00:16:20.880 --> 00:16:22.880]  跟班主任說
[00:16:22.880 --> 00:16:24.880]  阿sir真是不好意思
[00:16:24.880 --> 00:16:26.880]  等等吧
[00:16:26.880 --> 00:16:28.880]  看不見這把紙線
[00:16:28.880 --> 00:16:30.880]  那個班主任
[00:16:30.880 --> 00:16:32.880]  沒有責備他
[00:16:32.880 --> 00:16:34.880]  竟然沒有責備他
[00:16:34.880 --> 00:16:36.880]  所以這個青年人
[00:16:36.880 --> 00:16:38.880]  他很記得這件事
[00:16:38.880 --> 00:16:40.880]  十幾年之後
[00:16:40.880 --> 00:16:42.880]  他將這個經歷
[00:16:42.880 --> 00:16:44.880]  在網上和眾人分享
[00:16:44.880 --> 00:16:46.880]  當時我在想
[00:16:46.880 --> 00:16:48.880]  究竟這個故事
[00:16:48.880 --> 00:16:50.880]  是真的還是假的呢
[00:16:50.880 --> 00:16:52.880]  你也不知道的
[00:16:52.880 --> 00:16:54.880]  有時網上的故事也不知道是不是真的
[00:16:54.880 --> 00:16:56.880]  一看下去
[00:16:56.880 --> 00:16:58.880]  我就知道這個故事
[00:16:58.880 --> 00:17:00.880]  是百分之百真的
[00:17:00.880 --> 00:17:02.880]  當時我讀中一B班
[00:17:02.880 --> 00:17:04.880]  我的班主任
[00:17:04.880 --> 00:17:06.880]  叫何文勝老師
[00:17:06.880 --> 00:17:08.880]  我一看的時候
[00:17:08.880 --> 00:17:10.880]  我就知道這個故事是真的
[00:17:10.880 --> 00:17:12.880]  我有印象一個男同學
[00:17:12.880 --> 00:17:14.880]  男生
[00:17:14.880 --> 00:17:16.880]  他也挺乖的
[00:17:16.880 --> 00:17:18.880]  在我印象中
[00:17:18.880 --> 00:17:20.880]  我有幾十年沒見過他
[00:17:20.880 --> 00:17:22.880]  我就借一把紙線給他
[00:17:22.880 --> 00:17:24.880]  因為我很珍惜
[00:17:24.880 --> 00:17:26.880]  不知道是誰送給我的
[00:17:26.880 --> 00:17:28.880]  是中國畫
[00:17:28.880 --> 00:17:30.880]  他問我借一把線
[00:17:30.880 --> 00:17:32.880]  我就借給他
[00:17:32.880 --> 00:17:34.880]  當時我沒有罵他
[00:17:34.880 --> 00:17:36.880]  只是鼓勵他
