
[00:00:00.000 --> 00:00:01.440]  各位電視節目你們好
[00:06:57.640 --> 00:06:59.840]  你有沒有留意到
[00:06:59.840 --> 00:07:04.120]  耶穌沒有否定魔鬼的能力
[00:07:04.120 --> 00:07:06.680]  祂沒有說你行不行
[00:07:06.680 --> 00:07:07.760]  你怎會給我呢?
[00:07:07.760 --> 00:07:09.520]  某個程度上
[00:07:09.520 --> 00:07:11.840]  耶穌承認魔鬼有這種能力
[00:07:12.360 --> 00:07:14.760]  把短暫的世界榮耀給他
[00:07:14.760 --> 00:07:18.440]  但是他絕對不肯跪拜
[00:07:18.440 --> 00:07:21.120]  因為當你在跪拜的時候
[00:07:21.120 --> 00:07:23.000]  整個救贖就會完結了
[00:07:23.000 --> 00:07:25.120]  所以我們要很小心
[00:07:25.120 --> 00:07:30.840]  不要隨便地去跟撒旦有任何妥協
[00:07:30.840 --> 00:07:33.760]  你跟他妥協的時候是與虎謀皮的
[00:07:33.760 --> 00:07:36.760]  但他又不知道你作為一個基督徒
[00:07:36.760 --> 00:07:39.680]  你又有沒有試過跟神來跟他說話
[00:07:40.320 --> 00:07:42.880]  「神啊,可不可以讓我放下架子呢?」
[00:07:42.880 --> 00:07:45.160]  我記得我剛剛信主的時候
[00:07:45.160 --> 00:07:46.520]  我十三歲開始信耶穌
[00:07:46.520 --> 00:07:48.680]  我在探索信仰的時候
[00:07:48.680 --> 00:07:50.040]  就跟神說
[00:07:50.040 --> 00:07:51.880]  「神,如果祢是真是真實的」
[00:07:51.880 --> 00:07:53.320]  「我現在買政府獎券」
[00:07:53.320 --> 00:07:54.840]  「我那個年代有政府獎券的」
[00:07:54.840 --> 00:07:55.960]  「就是叫馬錶」
[00:07:55.960 --> 00:07:56.880]  「就是那一類的」
[00:07:56.880 --> 00:07:57.920]  「祢讓我中獎」
[00:07:57.920 --> 00:07:59.440]  「當我中獎的時候」
[00:07:59.440 --> 00:08:01.120]  「我會十分之一奉獻給祢」
[00:08:01.120 --> 00:08:02.680]  「雖然剛剛信耶穌」
[00:08:02.680 --> 00:08:03.920]  「我知道應該十分之一奉獻」
[00:08:03.920 --> 00:08:06.160]  「但是我買兩三次都不中」
[00:08:06.160 --> 00:08:08.960]  於是我就會把架子拉高一點
[00:08:08.960 --> 00:08:10.160]  「神啊,如果我中獎」
[00:08:10.160 --> 00:08:11.840]  「我十分之三奉獻給祢」
[00:08:11.840 --> 00:08:13.200]  「但是都不中」
[00:08:13.200 --> 00:08:14.040]  後來我就說
[00:08:14.040 --> 00:08:15.440]  「這個神都不中的」
[00:08:15.440 --> 00:08:17.840]  但是後來我的導師知道
[00:08:17.840 --> 00:08:18.560]  就跟我說
[00:08:18.560 --> 00:08:20.840]  「神是不會容讓你做這些事情的」
[00:08:20.840 --> 00:08:22.520]  「你是不會有成功的」
[00:08:22.520 --> 00:08:24.440]  「因為這時候只是害了你而已」
[00:08:24.440 --> 00:08:26.240]  但是有時候我們會不會
[00:08:26.240 --> 00:08:28.200]  都很想向神請教呢?
[00:08:28.200 --> 00:08:32.160]  有一位離開了世界的黑社會分子
[00:08:32.160 --> 00:08:33.760]  但是他信了耶穌
[00:08:33.760 --> 00:08:35.160]  也是很有名的
[00:08:35.160 --> 00:08:36.760]  當他信了耶穌的時候
[00:08:36.760 --> 00:08:38.000]  後來他講了見證
[00:08:38.000 --> 00:08:39.480]  他信了主之後
[00:08:39.480 --> 00:08:40.880]  後來他跟神申請
[00:08:40.880 --> 00:08:42.680]  「可不可以放我兩年假」
[00:08:42.680 --> 00:08:46.160]  「我會繼續做我以前的事情」
[00:08:46.160 --> 00:08:47.920]  「我賺多點錢之後」
[00:08:47.920 --> 00:08:50.440]  「我就會真真正正歸向祢了」
[00:08:50.440 --> 00:08:52.000]  「兩年假」
[00:08:52.000 --> 00:08:53.480]  那麼
[00:08:53.480 --> 00:08:55.720]  期完賭之後他就真的實踐了
[00:08:55.720 --> 00:08:57.280]  去了泰國
[00:08:57.280 --> 00:08:58.880]  開地下賭場
[00:08:58.880 --> 00:09:00.920]  怎知道
[00:09:00.920 --> 00:09:02.680]  在那一年多兩年裡面
[00:09:02.680 --> 00:09:04.120]  他很想賺多點錢
[00:09:04.120 --> 00:09:07.360]  然後維繫他跟眾多的女朋友
[00:09:07.360 --> 00:09:08.600]  一個豪華的生活
[00:09:09.280 --> 00:09:11.320]  那時候是他信做總理的
[00:09:11.320 --> 00:09:13.920]  但是後來因為他被人告貪污
[00:09:13.920 --> 00:09:17.760]  於是他就要來保持自己所謂的形象
[00:09:17.760 --> 00:09:21.120]  於是他就要去清洗那些地下賭場
[00:09:21.120 --> 00:09:25.280]  怎知道被清洗之前那兩個月
[00:09:25.280 --> 00:09:26.840]  他自己講見證
[00:09:26.840 --> 00:09:28.320]  去賭場
[00:09:28.320 --> 00:09:30.240]  張張口袋都輸錢的
[00:09:30.240 --> 00:09:33.120]  結果他一毛錢都賺不到
[00:09:33.120 --> 00:09:35.240]  後來他知道反省
[00:09:35.240 --> 00:09:37.600]  原來他絕對不可以跟神
[00:09:37.600 --> 00:09:38.800]  其實是他告解的
[00:09:39.240 --> 00:09:43.320]  後來當他真真正正有悔改的時候
[00:09:43.320 --> 00:09:46.200]  他就後來終於畏身俾神
[00:09:46.200 --> 00:09:48.440]  但是之前也賺了一段時間
[00:09:48.440 --> 00:09:50.240]  你知道在佐敦道
[00:09:50.240 --> 00:09:51.640]  他有一間 Disco
[00:09:51.640 --> 00:09:52.840]  那間 Disco
[00:09:52.840 --> 00:09:55.040]  就是叫三四百
[00:09:55.040 --> 00:09:57.000]  在六點鐘之前
[00:09:57.000 --> 00:09:59.480]  它是開放給教會的年輕人可以去玩的
[00:09:59.480 --> 00:10:02.680]  但是六點之後我就重操故業了
[00:10:02.680 --> 00:10:04.200]  可以給其他的人
[00:10:04.200 --> 00:10:05.720]  但是這樣是行不行的?
[00:10:05.720 --> 00:10:08.320]  其實是這個人自己想的
[00:10:09.400 --> 00:10:10.800]  你留意到另外那些是宗教
[00:10:10.800 --> 00:10:12.760]  有些人可能很放蕩
[00:10:12.760 --> 00:10:15.080]  很容易帶他去喝酒
[00:10:15.080 --> 00:10:16.880]  對異性有很不規矩
[00:10:16.880 --> 00:10:18.880]  但是在某個時段裡面
[00:10:18.880 --> 00:10:20.360]  他會出家七天
[00:10:20.360 --> 00:10:22.360]  整個佛很驚險的
[00:10:22.360 --> 00:10:23.760]  但是七天之後
[00:10:23.760 --> 00:10:25.800]  他又可以繼續很放縱
[00:10:25.800 --> 00:10:28.680]  但是不要忘記我們的神是絕對不會這樣的
[00:10:28.680 --> 00:10:30.880]  祂不會容許我們做這些事情
[00:10:30.880 --> 00:10:32.480]  神是愛的
[00:10:32.480 --> 00:10:37.040]  祂不想見到我們犯罪、失敗、自己受傷害
[00:10:37.520 --> 00:10:39.440]  所以祂不會放假給我們
[00:10:39.440 --> 00:10:43.160]  正如每一個正常的太太
[00:10:43.160 --> 00:10:45.240]  在祂的身上都會跟你說
[00:10:45.240 --> 00:10:46.640]  我很愛你的
[00:10:46.640 --> 00:10:48.120]  不過
[00:10:48.120 --> 00:10:50.800]  可不可以讓我偶爾出去
[00:10:50.800 --> 00:10:52.840]  跟一些異性的親密的關係
[00:10:52.840 --> 00:10:54.320]  我仍然是愛你的
[00:10:54.320 --> 00:10:55.600]  那就讓我出去試試看
[00:10:55.600 --> 00:10:56.520]  行不行呢?
[00:10:56.520 --> 00:10:58.600]  做太太的可不可以呢?
[00:10:58.600 --> 00:11:00.360]  沒問題的
[00:11:00.360 --> 00:11:02.080]  反正你也這麼愛我的時候
[00:11:02.080 --> 00:11:04.600]  只要你給我多一點佳育我就行了
[00:11:05.360 --> 00:11:08.680]  我想不是所有的女性
[00:11:08.680 --> 00:11:10.200]  可以接受這些
[00:11:10.200 --> 00:11:11.760]  當然有些人是有例外的
[00:11:11.760 --> 00:11:13.520]  所以請你記住
[00:11:13.520 --> 00:11:16.800]  神是不可以離帶去放我們假
[00:11:16.800 --> 00:11:19.960]  聖經裡面也很清楚的離帶去說
[00:11:19.960 --> 00:11:21.200]  我們一起離帶去讀
[00:11:21.200 --> 00:11:23.400]  《詩篇》139篇的第七節
[00:11:23.400 --> 00:11:24.600]  《詩篇》139篇第七節
[00:11:24.600 --> 00:11:25.520]  我們一起要讀出
[00:11:25.520 --> 00:11:28.920]  「我往哪裡去躲避你的靈?
[00:11:28.920 --> 00:11:32.360]  我往哪裡逃避你的面?」
[00:11:32.360 --> 00:11:34.760]  我們真的沒辦法離帶去躲避神
[00:11:35.160 --> 00:11:37.480]  今天你在暗地裡做一些事情的時候
[00:11:37.480 --> 00:11:39.760]  很可能你的家人不知道
[00:11:39.760 --> 00:11:44.400]  但是神、魔鬼和你自己是知道的
[00:11:44.400 --> 00:11:48.600]  所以在《詩篇》裡面很清楚的說
[00:11:48.600 --> 00:11:51.880]  今天神是二十四小時的看著我們
[00:11:51.880 --> 00:11:54.360]  祂必不叫你的腳搖動
[00:11:54.360 --> 00:11:56.600]  保護你的也不打盹
[00:11:56.600 --> 00:11:59.240]  保護以色列的也不打盹
[00:11:59.240 --> 00:12:00.320]  也不睡覺
[00:12:00.320 --> 00:12:03.600]  神是愛心的監管著我們
[00:12:04.160 --> 00:12:07.080]  但是為了我們得到神的祝福
[00:12:07.080 --> 00:12:08.800]  所以求神幫助我們
[00:12:08.800 --> 00:12:09.680]  記住
[00:12:09.680 --> 00:12:14.960]  跟魔鬼是沒有任何的公平的交易
[00:12:14.960 --> 00:12:18.200]  你想離帶去贏取一些東西
[00:12:18.200 --> 00:12:19.720]  然後想打倒魔鬼
[00:12:19.720 --> 00:12:21.760]  這是與虎謀皮
[00:12:21.760 --> 00:12:25.640]  同樣你也不要期望神可以放我們架
[00:12:25.640 --> 00:12:27.760]  當我們委心於神的時候
[00:12:27.760 --> 00:12:29.960]  我們一生要去遵從神的吩咐
[00:12:29.960 --> 00:12:33.520]  第二方面就是為虎作倀
[00:12:34.040 --> 00:12:38.080]  這一句話是來自蘇軾的《愚昭閒話》
[00:12:38.080 --> 00:12:39.440]  是這麼說的
[00:12:39.440 --> 00:12:42.560]  他說「獵者若似槍鬼也
[00:12:42.560 --> 00:12:45.240]  昔為虎食之人
[00:12:45.240 --> 00:12:49.040]  既以鬼以睡為虎之翼」
[00:12:49.040 --> 00:12:50.200]  意思是什麼呢?
[00:12:50.200 --> 00:12:52.600]  一個人被老虎咬死之後
[00:12:52.600 --> 00:12:53.720]  他變成了鬼
[00:12:53.720 --> 00:12:55.320]  這隻鬼叫做「槍」
[00:12:55.320 --> 00:12:58.520]  但是他竟然會服侍這隻老虎
[00:12:58.520 --> 00:13:03.000]  然後引誘人繼續給這隻老虎離帶去吃
[00:13:03.520 --> 00:13:06.560]  即是說助紂為虐
[00:13:06.560 --> 00:13:08.840]  幫助一些惡勢力
[00:13:08.840 --> 00:13:12.280]  今天我們看到在現實的生活裡面
[00:13:12.280 --> 00:13:13.800]  有些人為了錢
[00:13:13.800 --> 00:13:14.960]  為了權力
[00:13:14.960 --> 00:13:16.560]  為了自己的利益
[00:13:16.560 --> 00:13:18.600]  出賣自己的靈魂
[00:13:18.600 --> 00:13:20.720]  為了一些惡勢力
[00:13:20.720 --> 00:13:22.480]  為了一些政權
[00:13:22.480 --> 00:13:24.520]  明羅嚮導
[00:13:24.520 --> 00:13:27.920]  你帶他去支持他們的工作
[00:13:27.920 --> 00:13:30.880]  聖經裡面也有這些事發生過
[00:13:30.880 --> 00:13:32.720]  昔日
[00:13:32.720 --> 00:13:34.280]  猶大王
[00:13:34.280 --> 00:13:36.000]  他來到約瑟俠
[00:13:36.000 --> 00:13:38.240]  他有跟阿哈王
[00:13:38.240 --> 00:13:40.920]  以色列國的阿哈王大家很熟
[00:13:40.920 --> 00:13:45.320]  第一次南北兩國聯手攻擊激烈的拉門
[00:13:45.320 --> 00:13:46.840]  好了
[00:13:46.840 --> 00:13:50.000]  他們自己也說是相信耶和華神的
[00:13:50.000 --> 00:13:52.000]  他們要問先知
[00:13:52.000 --> 00:13:55.920]  究竟我們這一場的將臣會不會祝福呢?
[00:13:55.920 --> 00:13:58.280]  聖經裡面記載得很清楚
[00:13:58.280 --> 00:14:00.640]  有四百個先知
[00:14:01.120 --> 00:14:04.040]  異口同聲為了要討王的歡喜就說
[00:14:04.040 --> 00:14:04.960]  好啊
[00:14:04.960 --> 00:14:05.840]  神祝福你啊
[00:14:05.840 --> 00:14:08.560]  你們一定會打贏這場仗的
[00:14:08.560 --> 00:14:10.720]  但是猶大王就說
[00:14:10.720 --> 00:14:11.520]  也好
[00:14:11.520 --> 00:14:16.480]  但是我又聽說你們國中有一個反對派
[00:14:16.480 --> 00:14:18.800]  這個先知叫米戈亞
[00:14:18.800 --> 00:14:21.160]  我也想聽一下他的意見是怎麼樣的
[00:14:21.160 --> 00:14:23.240]  阿哈王一直都說
[00:14:23.240 --> 00:14:24.120]  不用聽這個人說
[00:14:24.120 --> 00:14:25.560]  這個人說一句壞話
[00:14:25.560 --> 00:14:26.720]  他也不無妨
[00:14:26.720 --> 00:14:28.520]  儘管讓我們聽一下
[00:14:28.920 --> 00:14:33.600]  於是建制派的代表就去找米戈亞跟他說
[00:14:33.600 --> 00:14:38.440]  你跟我們一起說一些激烈的話給王聽好嗎?
[00:14:38.440 --> 00:14:42.960]  但是這個米戈亞竟然不惜時務
[00:14:42.960 --> 00:14:44.760]  他說神要我說什麼
[00:14:44.760 --> 00:14:45.960]  我就說什麼
[00:14:45.960 --> 00:14:48.120]  當他見到王的時候
[00:14:48.120 --> 00:14:48.960]  他就說
[00:14:48.960 --> 00:14:51.560]  你們會命喪沙場
[00:14:51.560 --> 00:14:53.120]  神是不會祝福的
[00:14:53.120 --> 00:14:55.400]  當他一說完這句話之後
[00:14:55.400 --> 00:14:57.240]  有什麼事發生呢?
[00:14:57.240 --> 00:14:58.440]  大家就看到了
[00:14:58.440 --> 00:14:59.440]  他就說
[00:14:59.440 --> 00:15:05.280]  基拿拿的兒子西底加前來打米戈亞的臉說
[00:15:05.280 --> 00:15:10.400]  耶和華的靈從哪裡離開我與你說話呢?
[00:15:10.400 --> 00:15:16.000]  完全不是王叫他做的
[00:15:16.000 --> 00:15:19.360]  但是這是為了表忠的先知代表
[00:15:19.360 --> 00:15:21.520]  刀疤砍米戈亞
[00:15:21.520 --> 00:15:24.560]  後來王就要他坐牢
[00:15:24.560 --> 00:15:25.840]  你看看聖經
[00:15:25.840 --> 00:15:26.760]  在聯王記上
[00:15:26.760 --> 00:15:28.840]  特別強調的一點是什麼呢?
[00:15:28.840 --> 00:15:30.040]  不要給他吃東西
[00:15:30.040 --> 00:15:31.120]  虐待他
[00:15:31.120 --> 00:15:33.280]  讓我回來再對付你
[00:15:33.280 --> 00:15:35.160]  結果就是
[00:15:35.160 --> 00:15:37.800]  亞哈就命喪沙場了
[00:15:37.800 --> 00:15:39.600]  但是大家看到了嗎?
[00:15:39.600 --> 00:15:42.680]  這個西底加
[00:15:42.680 --> 00:15:46.680]  豈不是為虎作倀
[00:15:46.680 --> 00:15:48.520]  狐假虎威嗎?
[00:15:48.520 --> 00:15:51.400]  表示他的忠貞
[00:15:51.400 --> 00:15:53.360]  但是他是神的先知
[00:15:53.360 --> 00:15:56.520]  這不就是狐假虎威嗎?
[00:15:57.240 --> 00:15:59.040]  所以你留意到
[00:15:59.040 --> 00:16:01.000]  不僅是那隻狐狸
[00:16:01.000 --> 00:16:02.760]  其實那隻老虎也很蠢
[00:16:02.760 --> 00:16:03.760]  被人騙了
[00:16:03.760 --> 00:16:06.600]  不僅是這個例證
[00:16:06.600 --> 00:16:09.400]  當你忠心侍奉神的時候
[00:16:09.400 --> 00:16:11.400]  你不會即時得到好處
