
[00:00:00.000 --> 00:00:04.240]  復活節就是必須要慶祝和紀念的
[00:09:01.520 --> 00:09:03.760]  有人說祂是先知中的其中一位
[00:09:03.760 --> 00:09:05.960]  有人說祂是先知中的其中一位
[00:09:05.960 --> 00:09:10.840]  唯獨門徒彼得就認出耶穌真正的身份
[00:09:10.840 --> 00:09:14.480]  唯有門徒彼得認出耶穌的真正身份
[00:09:14.480 --> 00:09:16.440]  彼得說祢是基督
[00:09:16.440 --> 00:09:18.320]  彼得說祢是基督
[00:09:18.320 --> 00:09:22.560]  如果耶穌問祂是誰是一次突擊的考試的話
[00:09:22.560 --> 00:09:27.520]  如果耶穌問祂是誰是一個突擊考驗
[00:09:27.520 --> 00:09:29.560]  彼得就應該拿第一名
[00:09:29.560 --> 00:09:31.400]  彼得應該是第一名
[00:09:31.400 --> 00:09:33.320]  因為他很清楚地說出
[00:09:33.320 --> 00:09:35.720]  主就是神所命令的基督
[00:09:35.720 --> 00:09:37.760]  因為他非常清楚地說出
[00:09:37.760 --> 00:09:39.720]  主就是神所命令的基督
[00:09:39.720 --> 00:09:44.400]  在馬可福音沒有顯示耶穌對祂的回答的態度
[00:09:44.400 --> 00:09:49.920]  在馬可福音裡面沒有描述耶穌對祂回答的態度
[00:09:49.920 --> 00:09:52.360]  但是馬太福音十六章十七節
[00:09:52.360 --> 00:09:55.520]  耶穌稱讚彼得的回答是有福的
[00:09:55.520 --> 00:09:58.800]  但是在馬太福音第十六章十七節
[00:09:58.800 --> 00:10:01.560]  耶穌是有稱讚彼得的回答是有福的
[00:10:01.560 --> 00:10:07.080]  今天的經文就是彼得認出耶穌基督這個背景之下發生的
[00:10:07.080 --> 00:10:12.600]  今天的經文是在彼得認出耶穌是基督的背景下發生的
[00:10:12.600 --> 00:10:16.520]  耶穌不是單單只希望門徒知道祂的身份
[00:10:16.520 --> 00:10:21.600]  耶穌並不是單單希望耶穌知道祂的身份
[00:10:21.600 --> 00:10:26.320]  也希望祂知道作為基督祂的使命和責任是什麼
[00:10:26.320 --> 00:10:32.920]  也是希望祂知道祂作為基督的使命和責任是什麼
[00:10:32.920 --> 00:10:34.720]  三十一節耶穌說
[00:10:34.720 --> 00:10:36.960]  人子必須受許多的苦
[00:10:36.960 --> 00:10:40.680]  被長老祭司長和民事棄絕並且被殺
[00:10:40.680 --> 00:10:42.080]  過三天復活
[00:10:42.080 --> 00:10:46.640]  三十一節說到人子必須受許多的苦
[00:10:46.640 --> 00:10:50.720]  被長老祭司長和民事棄絕並且被殺
[00:10:50.720 --> 00:10:52.400]  過三天復活
[00:10:52.400 --> 00:10:54.560]  知道主是基督的彼得
[00:10:54.560 --> 00:10:57.760]  聽到主說要受苦被殺
[00:10:57.760 --> 00:11:01.240]  祂第一個反應是拉著祂勸祂不要
[00:11:01.240 --> 00:11:03.120]  知道主是基督的彼得
[00:11:03.120 --> 00:11:05.480]  聽到主要受苦被殺
[00:11:05.480 --> 00:11:09.120]  祂第一個反應是拉住祂還有勸祂
[00:11:09.120 --> 00:11:13.440]  耶穌聽見就很生氣地跟彼得說
[00:11:13.440 --> 00:11:16.680]  耶穌聽到就非常生氣地跟彼得說
[00:11:16.680 --> 00:11:18.840]  撒旦退我後面去
[00:11:18.840 --> 00:11:21.200]  撒旦退我後面去
[00:11:21.200 --> 00:11:23.920]  因為你不體貼神的意思
[00:11:23.920 --> 00:11:25.640]  只是體貼人的意思
[00:11:25.640 --> 00:11:27.520]  因為你不體貼神的意思
[00:11:27.520 --> 00:11:29.360]  只是體貼人的意思
[00:11:29.360 --> 00:11:32.360]  按道理彼得才剛剛認出
[00:11:32.360 --> 00:11:33.600]  耶穌是基督
[00:11:33.600 --> 00:11:35.200]  以及剛剛被稱讚
[00:11:35.200 --> 00:11:36.840]  道理上來說
[00:11:36.840 --> 00:11:39.600]  彼得才剛剛認出耶穌是基督
[00:11:39.600 --> 00:11:41.360]  還有剛剛被稱讚
[00:11:41.360 --> 00:11:44.200]  但現在就被主嚴厲地責備
[00:11:44.200 --> 00:11:47.360]  但現在就被主嚴厲地責備
[00:11:47.360 --> 00:11:49.200]  大家想一想
[00:11:49.200 --> 00:11:50.360]  那大家想一下
[00:11:50.360 --> 00:11:53.280]  彼得明明知道耶穌是基督
[00:11:53.280 --> 00:11:55.400]  那彼得明明知道耶穌是基督
[00:11:55.400 --> 00:11:57.120]  為甚麼想攔住祂呢
[00:11:57.120 --> 00:11:58.480]  為甚麼我想要攔住祂呢
[00:11:58.480 --> 00:12:00.480]  不讓祂受苦受死呢
[00:12:00.480 --> 00:12:02.640]  不讓祂受苦受死呢
[00:12:02.640 --> 00:12:04.960]  那是因為彼得的心裡面
[00:12:04.960 --> 00:12:07.920]  所想所期待基督要做的事
[00:12:07.920 --> 00:12:11.360]  是和耶穌說要做的事是完全不同的
[00:12:11.360 --> 00:12:14.160]  那是因為彼得心裡所想的
[00:12:14.160 --> 00:12:16.520]  其他的耶穌基督做的事
[00:12:16.520 --> 00:12:18.760]  跟耶穌說祂將要做的事情
[00:12:18.760 --> 00:12:20.160]  是完全不一樣的
[00:12:20.160 --> 00:12:24.200]  當我們查看馬可福音八章之前的經文
[00:12:24.200 --> 00:12:28.240]  當我們查看馬可福音八章以前的經文
[00:12:28.240 --> 00:12:29.920]  跟隨耶穌的門徒
[00:12:29.920 --> 00:12:31.720]  其實是已經見證了
[00:12:31.720 --> 00:12:34.080]  主行了很多神蹟其事的
[00:12:34.080 --> 00:12:36.280]  跟隨耶穌的門徒
[00:12:36.280 --> 00:12:37.480]  其實是已經見證了
[00:12:37.480 --> 00:12:40.320]  主行了很多神蹟其事的
[00:12:40.320 --> 00:12:43.080]  包括給四千人吃飽
[00:12:43.080 --> 00:12:45.360]  醫好耳聾舌結的人
[00:12:45.360 --> 00:12:48.080]  包括讓四千人吃飽
[00:12:48.080 --> 00:12:50.240]  治好耳聾舌結的人
[00:12:50.240 --> 00:12:53.440]  又包括他替婦人的女兒講鬼
[00:12:53.440 --> 00:12:55.640]  以及給五千人吃飽
[00:12:55.640 --> 00:12:58.080]  治好血漏婦人等等
[00:12:58.080 --> 00:13:01.080]  還有替婦人的女兒趕鬼
[00:13:01.080 --> 00:13:02.760]  讓五千人吃飽
[00:13:02.760 --> 00:13:06.680]  治好血漏婦人等等
[00:13:06.680 --> 00:13:08.240]  那麼有能力的基督
[00:13:08.240 --> 00:13:10.000]  跟隨祂的人生裡面
[00:13:10.000 --> 00:13:11.120]  一定是這樣想的
[00:13:11.120 --> 00:13:12.440]  這次發財了
[00:13:12.440 --> 00:13:14.600]  這樣有能力的人
[00:13:14.600 --> 00:13:16.360]  跟隨在祂身邊的人
[00:13:16.360 --> 00:13:19.280]  一定會心想這一次發財了
[00:13:19.280 --> 00:13:21.200]  國語的大英字幕可能不明白
[00:13:21.200 --> 00:13:23.760]  這句廣東話這次發財的意思
[00:13:23.760 --> 00:13:27.440]  國語的弟兄姊妹可能聽不太明白
[00:13:27.440 --> 00:13:29.600]  這一次發財的真正意思
[00:13:29.600 --> 00:13:32.520]  這句說話經常用來表達自己
[00:13:32.520 --> 00:13:34.200]  你做對了決定
[00:13:34.200 --> 00:13:37.200]  這句話其實常常是用來表達自己
[00:13:37.200 --> 00:13:38.480]  做對了決定
[00:13:38.480 --> 00:13:41.480]  這個決定將會為我帶來好處的
[00:13:41.480 --> 00:13:43.840]  這個決定會為我帶來好處的
[00:13:43.840 --> 00:13:45.520]  對猶太人來說
[00:13:45.520 --> 00:13:47.560]  舊約所應許的基督
[00:13:47.560 --> 00:13:49.160]  那對猶太人來說
[00:13:49.160 --> 00:13:50.840]  舊約所應許的基督
[00:13:50.840 --> 00:13:53.280]  是要令到以色列民族得復興
[00:13:53.280 --> 00:13:55.880]  是要讓以色列民族得復興
[00:13:55.880 --> 00:13:58.920]  是要成為大衛般的君王
[00:13:58.920 --> 00:14:01.800]  是要成為像大衛一樣的君王
[00:14:01.800 --> 00:14:04.280]  那跟隨主的門徒心裏面
[00:14:04.280 --> 00:14:08.600]  就大概會期望耶穌作王之後
[00:14:08.600 --> 00:14:10.840]  那跟隨主的門徒心裏面
[00:14:10.840 --> 00:14:14.760]  大概會期待耶穌成為王之後
[00:14:14.760 --> 00:14:17.760]  那自己就可以成為開國公神
[00:14:17.760 --> 00:14:19.880]  自己能成為開國君臣
[00:14:19.880 --> 00:14:23.440]  最起碼耶穌也可以用神蹟騎士
[00:14:23.440 --> 00:14:26.120]  為他們解決生活上各種各樣的
[00:14:26.120 --> 00:14:28.120]  需要和問題
[00:14:28.120 --> 00:14:31.880]  那最少可以讓耶穌用神蹟騎士
[00:14:31.880 --> 00:14:34.680]  去解決他們生活上各種需要和問題
[00:14:34.680 --> 00:14:37.160]  那我問大家
[00:14:37.160 --> 00:14:39.240]  那我們期待基督要做的事
[00:14:39.240 --> 00:14:42.000]  是否好像彼得和門徒那樣想的一樣呢
[00:14:42.000 --> 00:14:44.000]  那我們期待耶穌做的事
[00:14:44.000 --> 00:14:46.480]  是不是像彼得期待耶穌
[00:14:46.480 --> 00:14:48.080]  所做的事情一樣呢
[00:14:48.080 --> 00:14:52.040]  我們每日向主祈求
[00:14:52.040 --> 00:14:54.120]  就是向主祈求的事
[00:14:54.120 --> 00:14:55.920]  跟祂說要受苦的事
[00:14:55.920 --> 00:14:58.360]  受死的事、復活的事有沒有關係呢
[00:14:58.360 --> 00:15:01.400]  我們每天向主祈求
[00:15:01.400 --> 00:15:08.920]  是跟祂要受死、受苦、復活的事有關係嗎
[00:15:08.920 --> 00:15:11.920]  那我們不能夠不承認自己
[00:15:11.920 --> 00:15:15.920]  其實我們心裏面所期待基督要做的事
[00:15:15.920 --> 00:15:18.840]  和彼得、門徒期待基督要做的事
[00:15:18.840 --> 00:15:20.200]  是沒有甚麼分別的
[00:15:20.200 --> 00:15:23.720]  那我們不得不承認自己心裏面所期待的
[00:15:23.720 --> 00:15:27.200]  跟彼得、門徒期待基督要做的事是沒有差別的
[00:15:27.200 --> 00:15:30.360]  那麼我請世祟為我們讀
[00:15:30.360 --> 00:15:33.280]  約翰福音十四章十二節到十四節
[00:15:33.280 --> 00:15:37.280]  這邊約翰福音十四章十二到十四節
[00:15:37.280 --> 00:15:39.800]  我實實在在的告訴你們
[00:15:39.800 --> 00:15:41.520]  我所做的事
[00:15:41.520 --> 00:15:43.680]  信我的人也要做
[00:15:43.680 --> 00:15:46.880]  並且也要做比這更大的事
[00:15:46.880 --> 00:15:49.000]  因為我往父那裏去
[00:15:49.000 --> 00:15:51.840]  你們奉我的名無論求甚麼
[00:15:51.840 --> 00:15:53.360]  我必成就
[00:15:53.360 --> 00:15:56.600]  叫父嬰兒子的榮耀
[00:15:56.600 --> 00:15:58.680]  你們若奉我的名求甚麼
[00:15:58.680 --> 00:15:59.920]  我必成就
[00:15:59.920 --> 00:16:03.080]  那麼在楊福音三節的經文裏面
[00:16:03.080 --> 00:16:06.040]  很多人只是關注十四節
[00:16:06.040 --> 00:16:09.040]  那在約翰福音這三節經文裏面
[00:16:09.040 --> 00:16:12.040]  很多人都只會關注第十四節
[00:16:12.040 --> 00:16:16.840]  甚至將這個十四節當成金句去背
[00:16:16.840 --> 00:16:20.840]  甚至會把十四節當成金句來背誦
[00:16:20.840 --> 00:16:25.680]  但是十四節不能當成獨立的經文去理解和應用
[00:16:25.680 --> 00:16:30.680]  但是十四節的經文是不能獨立去理解跟應用的
[00:16:30.680 --> 00:16:33.640]  因為它是接著十二到十三節說的
[00:16:33.640 --> 00:16:37.280]  因為它是接著十二到十三節去說的
[00:16:37.280 --> 00:16:41.080]  耶穌說他要做的事信他的人都要做
[00:16:41.080 --> 00:16:45.280]  耶穌說他所做的事信他的人也要做
[00:16:45.280 --> 00:16:46.440]  那麼這句說話的意思
[00:16:46.440 --> 00:16:50.640]  和今天馬後福音八章三十四節所說的是一樣的
[00:16:50.640 --> 00:16:51.880]  那麼這句說話的意思
[00:16:51.880 --> 00:16:56.080]  和今天馬後福音八章三十四節所說的是一樣的
[00:16:56.080 --> 00:16:57.880]  若有人跟從我
[00:16:57.880 --> 00:17:02.080]  就當社己背起他的十字架來跟從我
[00:17:02.080 --> 00:17:05.480]  若有人要跟從我就當舍己
[00:17:05.480 --> 00:17:08.480]  背起他的十字架來跟從我
[00:17:08.480 --> 00:17:11.480]  在跟隨主的前提之下
[00:17:11.480 --> 00:17:15.480]  我們奉主的名去求天父幫助
[00:17:15.480 --> 00:17:17.480]  在跟從主的情況下
[00:17:17.480 --> 00:17:20.680]  我們奉主的名求天父來幫助
[00:17:20.680 --> 00:17:22.880]  天父就會應允我們
[00:17:22.880 --> 00:17:24.680]  天父就會應允我們
[00:17:24.680 --> 00:17:28.080]  所以耶穌的受難受死和復活
[00:17:28.080 --> 00:17:32.080]  不是為了滿足我們個人的需要和期待
[00:17:32.080 --> 00:17:35.080]  所以耶穌的受難受死復活
[00:17:35.080 --> 00:17:39.880]  並不是滿足我們個人需求而期待的
[00:17:39.880 --> 00:17:42.480]  而是為了體貼天父的心意
[00:17:42.480 --> 00:17:45.480]  完成天父所交付他的使命
[00:17:45.480 --> 00:17:47.880]  而是為了體貼天父的心意
[00:17:47.880 --> 00:17:50.880]  完成天父所交付的使命
[00:17:50.880 --> 00:17:52.880]  同樣我們被拯救
[00:17:52.880 --> 00:17:54.880]  也是要追隨主
[00:17:54.880 --> 00:17:57.480]  同樣我們被拯救也是需要跟隨主
[00:17:57.480 --> 00:17:59.280]  體貼神的心意
[00:17:59.280 --> 00:18:00.480]  體貼神的心意
[00:18:00.480 --> 00:18:02.280]  完成神給我們的使命
[00:18:02.280 --> 00:18:04.280]  完成神給我們的使命
[00:18:04.280 --> 00:18:06.280]  弟兄姊妹
[00:18:06.280 --> 00:18:09.280]  耶穌向彼得和門徒透露
[00:18:09.280 --> 00:18:11.280]  祂將要受苦受難
[00:18:11.280 --> 00:18:16.080]  耶穌向門徒彼得透露祂將要受苦受難
[00:18:16.080 --> 00:18:18.080]  是因為不久的將來
[00:18:18.080 --> 00:18:20.080]  祂們都要跟隨祂們的主
[00:18:20.080 --> 00:18:22.880]  學 祂們都要學祂一樣
[00:18:22.880 --> 00:18:24.880]  是因為在不久的將來
[00:18:24.880 --> 00:18:28.280]  也需要跟隨主 像祂一樣
[00:18:28.280 --> 00:18:30.480]  主對信去的人的期待
[00:18:30.480 --> 00:18:34.080]  和我們對主的期待其實相差很遠
[00:18:34.080 --> 00:18:35.680]  主對我們的期待
[00:18:35.680 --> 00:18:39.080]  跟我們對主的期待其實相差很遠
[00:18:39.080 --> 00:18:42.880]  同樣今天慶祝受難節和復活節
[00:18:42.880 --> 00:18:44.880]  我們究竟在期待什麼呢
[00:18:44.880 --> 00:18:49.080]  同樣今天慶祝受苦節和復活節
[00:18:49.080 --> 00:18:52.080]  我們期待的到底是什麼呢
[00:18:52.080 --> 00:18:54.680]  是不是好像彼得和門徒一樣呢
[00:18:54.680 --> 00:18:57.680]  是不是跟彼得跟門徒一樣呢
[00:18:57.680 --> 00:19:01.480]  為了自己的人生可以得到主更加多的祝福
[00:19:01.480 --> 00:19:04.680]  為了自己的人生可以得到主更多的祝福
