
[00:00:00.000 --> 00:00:03.360]  那我們就回到第一節
[00:01:52.080 --> 00:01:53.200]  不過雷鋒
[00:01:53.200 --> 00:01:53.720]  OK
[00:01:53.720 --> 00:01:54.480]  無論如何
[00:01:54.480 --> 00:01:55.760]  有一個典範人物
[00:01:55.760 --> 00:01:57.920]  你是吃他的殼的
[00:01:57.920 --> 00:02:00.960]  阿巴拉罕就是猶太人的典範
[00:02:00.960 --> 00:02:05.320]  保羅在這裡做的事情是挺特別的
[00:02:05.320 --> 00:02:07.720]  保羅當然不知道什麼是後現代主義
[00:02:07.720 --> 00:02:10.000]  不過他做的事情也挺後現代的
[00:02:10.000 --> 00:02:12.280]  其實他在做一件事就是解構
[00:02:12.280 --> 00:02:13.880]  所謂 deconstruct(複製)
[00:02:13.880 --> 00:02:15.480]  就是解構到底
[00:02:15.480 --> 00:02:21.680]  猶太人怎麼去理解阿巴拉罕這個人
[00:02:21.680 --> 00:02:23.000]  就是你的英雄人物
[00:02:23.000 --> 00:02:24.920]  你怎麼去了解你的英雄人物
[00:02:24.920 --> 00:02:28.760]  就會影響你怎麼去過你的生活
[00:02:28.760 --> 00:02:32.520]  如果你很崇拜韓星
[00:02:32.520 --> 00:02:35.000]  你可能會考慮一下想整容
[00:02:35.000 --> 00:02:37.640]  整到眼睛大、鼻子尖尖
[00:02:37.640 --> 00:02:41.080]  如果你的英雄人物是白雪仙
[00:02:41.080 --> 00:02:43.560]  還有沒有人聽任劍輝的白雪仙?
[00:02:43.560 --> 00:02:46.760]  你可能很喜歡聽粵曲
[00:02:46.760 --> 00:02:50.200]  經常都在唱粵曲
[00:02:50.200 --> 00:02:51.960]  所以你的英雄人物
[00:02:51.960 --> 00:02:56.040]  你崇拜的人會影響你的生活的方向
[00:02:56.040 --> 00:02:57.480]  保羅就在這裡說
[00:02:57.480 --> 00:03:01.280]  那些猶太人你們很尊崇
[00:03:01.280 --> 00:03:02.360]  未必是說崇拜
[00:03:02.360 --> 00:03:04.680]  但是你們很尊崇阿巴拉罕
[00:03:04.680 --> 00:03:06.320]  到底你們有沒有搞清楚
[00:03:06.320 --> 00:03:09.840]  阿巴拉罕為什麼值得你尊崇呢?
[00:03:09.840 --> 00:03:11.720]  到底舊約裡面
[00:03:11.720 --> 00:03:12.960]  聖經裡面
[00:03:12.960 --> 00:03:16.680]  嘉許阿巴拉罕的地方是什麼呢?
[00:03:16.680 --> 00:03:19.160]  在當時猶太人心目之中
[00:03:19.160 --> 00:03:21.560]  阿巴拉罕最厲害的地方
[00:03:21.560 --> 00:03:24.040]  就是因為他獻耳撒
[00:03:24.040 --> 00:03:26.200]  他經過了試探
[00:03:26.200 --> 00:03:27.440]  阿巴拉罕多厲害
[00:03:27.440 --> 00:03:30.120]  連兒子都肯獻給神
[00:03:30.120 --> 00:03:32.520]  一定是我們的榜樣
[00:03:32.520 --> 00:03:35.480]  就是因為特別這件事情
[00:03:35.480 --> 00:03:37.880]  保羅就要解構這個想法
[00:03:37.880 --> 00:03:41.800]  他說阿巴拉罕的確有些東西是我們的典範
[00:03:41.800 --> 00:03:43.720]  不過最重要的東西
[00:03:43.720 --> 00:03:45.520]  舊約裡面最強調的東西
[00:03:45.520 --> 00:03:46.640]  反而他認為
[00:03:46.640 --> 00:03:50.480]  保羅說不是獻耳撒這件事情
[00:03:50.480 --> 00:03:52.320]  他說要追溯
[00:03:52.320 --> 00:03:55.160]  最初他如何能夠稱義
[00:03:55.160 --> 00:03:57.040]  稱為義人的意思
[00:03:57.040 --> 00:03:59.960]  就是能夠成為神的兒女
[00:03:59.960 --> 00:04:01.640]  就是能夠站在神面前
[00:04:01.640 --> 00:04:04.080]  成為神所鍾愛的人
[00:04:04.080 --> 00:04:07.280]  阿巴拉罕如何能夠得到這個身份呢?
[00:04:07.280 --> 00:04:10.720]  首先很明顯不是他獻耳撒之後
[00:04:10.720 --> 00:04:12.920]  他才成為神的兒子
[00:04:12.920 --> 00:04:16.560]  他應許是在獻耳撒之前的
[00:04:16.560 --> 00:04:19.720]  所以他能夠成為神的兒子
[00:04:19.720 --> 00:04:23.840]  不是因為他的行為多出眾
[00:04:23.840 --> 00:04:25.240]  是什麼呢?
[00:04:25.240 --> 00:04:30.880]  於是保羅就要跟舊約的經文解構
[00:04:30.880 --> 00:04:35.920]  到底為什麼阿巴拉罕能夠成為神的兒子
[00:04:35.920 --> 00:04:41.360]  第四章基本上分開三段落
[00:04:41.360 --> 00:04:44.520]  他強調阿巴拉罕一生之中
[00:04:44.520 --> 00:04:47.760]  其實有三樣東西是我們的典範
[00:04:47.760 --> 00:04:50.120]  第一到第八節
[00:04:50.120 --> 00:04:54.520]  其實三個都是講信
[00:04:54.520 --> 00:04:58.240]  第一到第八節其實是一個簡單的解經
[00:04:58.240 --> 00:05:01.840]  羅馬書一章三節
[00:05:01.840 --> 00:05:04.120]  阿巴拉罕信神
[00:05:04.120 --> 00:05:06.320]  這就算為他的義
[00:05:06.320 --> 00:05:10.600]  這節經文是引自《創世紀》十五章六節
[00:05:10.600 --> 00:05:12.760]  第一到第八節
[00:05:12.760 --> 00:05:14.400]  羅馬書三章一到八節
[00:05:14.400 --> 00:05:16.320]  就是解釋這段經文
[00:05:16.320 --> 00:05:21.000]  然後第九到十二節是講割禮
[00:05:21.000 --> 00:05:26.000]  保羅要帶領猶太人重新思想割禮的重要
[00:05:26.000 --> 00:05:29.400]  然後第十三到結尾
[00:05:29.400 --> 00:05:30.920]  九弟剛才讀的那一段
[00:05:30.920 --> 00:05:33.840]  就是強調應許的問題
[00:05:33.840 --> 00:05:36.200]  基本上保羅的觀點就是
[00:05:36.200 --> 00:05:41.600]  如果你讀舊約將重點放在阿巴拉罕身上
[00:05:41.600 --> 00:05:44.240]  其實有些都是弄錯了
[00:05:44.240 --> 00:05:47.760]  重點是在神的應許上
[00:05:47.760 --> 00:05:53.080]  我們就循著這三點去思想第四章給我們的信息
[00:05:53.080 --> 00:05:55.000]  我們先回到第一個段落
[00:05:55.000 --> 00:05:56.680]  一到八節
[00:05:56.680 --> 00:05:57.600]  第一句是
[00:05:57.600 --> 00:06:02.560]  「如此說來,我們祖宗阿巴拉罕憑著肉體得了甚麼呢?」
[00:06:02.560 --> 00:06:06.360]  和合本的翻譯有些莫名其妙的
[00:06:06.360 --> 00:06:08.360]  「得了甚麼呢?」
[00:06:08.360 --> 00:06:10.560]  直譯也不是很清楚
[00:06:10.560 --> 00:06:18.960]  你可以說我們的祖宗阿巴拉罕在肉體中找到甚麼呢?
[00:06:18.960 --> 00:06:21.640]  差不多直接的翻譯就是「找到甚麼呢?」
[00:06:21.640 --> 00:06:24.760]  「找到甚麼呢?」其實也不是很清楚
[00:06:24.760 --> 00:06:27.280]  如果比較口語的翻譯就是
[00:06:27.280 --> 00:06:30.760]  阿巴拉罕在肉體上有甚麼這麼厲害呢?
[00:06:30.760 --> 00:06:32.960]  差不多是這個意思
[00:06:32.960 --> 00:06:35.160]  有甚麼這麼厲害呢?
[00:06:35.160 --> 00:06:36.200]  即是問號
[00:06:36.200 --> 00:06:38.400]  第二節就是一個假設的答案
[00:06:38.400 --> 00:06:42.080]  他說如果他厲害的地方是因為行為輕易
[00:06:42.080 --> 00:06:47.960]  就像獻耳殺那樣做了一些很厲害的行為表現
[00:06:47.960 --> 00:06:51.320]  那麼阿巴拉罕就可以有些話誇口了
[00:06:51.320 --> 00:06:54.760]  跟神說「你選兒子的話」
[00:06:54.760 --> 00:06:58.040]  「不選我做你的兒子,選誰呢?我這麼好」
[00:06:58.040 --> 00:06:59.040]  不過呢
[00:06:59.040 --> 00:07:03.880]  保羅其實是假設了舊約的經文的次序
[00:07:03.880 --> 00:07:04.760]  所以我說過了
[00:07:04.760 --> 00:07:07.160]  獻耳殺是之後發生的事情
[00:07:07.160 --> 00:07:10.880]  但是神跟阿巴拉罕立約的時候
[00:07:10.880 --> 00:07:13.480]  阿巴拉罕也沒有做過這些事情
[00:07:13.480 --> 00:07:18.240]  所以阿巴拉罕能夠成為神的兒子
[00:07:18.240 --> 00:07:20.600]  並無可誇
[00:07:20.600 --> 00:07:23.600]  那時候他沒有做過任何事情
[00:07:23.600 --> 00:07:24.720]  經常怎麼說呢?
[00:07:24.720 --> 00:07:28.240]  他說「阿巴拉罕信神者,就算為他的兒」
[00:07:28.240 --> 00:07:29.120]  剛才說過了
[00:07:29.120 --> 00:07:32.800]  這個就是來自《創世紀》十五章六節
[00:07:32.800 --> 00:07:34.240]  《創世紀》很有趣的
[00:07:34.240 --> 00:07:36.160]  不知道有沒有機會
[00:07:36.160 --> 00:07:38.040]  有機會跟你們說一下
[00:07:38.040 --> 00:07:41.280]  譬如這個《創世紀》慢慢跟你說
[00:07:41.280 --> 00:07:43.160]  其中一個有趣的地方就是
[00:07:43.160 --> 00:07:46.240]  《創世紀》刻意記錄阿巴拉罕
[00:07:46.240 --> 00:07:48.800]  神跟阿巴拉罕有三次的立約
[00:07:48.800 --> 00:07:50.280]  十二章第一次
[00:07:50.280 --> 00:07:51.760]  十五章第二次
[00:07:51.760 --> 00:07:53.520]  十七章第三次
[00:07:53.520 --> 00:07:57.040]  三次立約其實也有一些不同的
[00:07:57.040 --> 00:07:58.640]  強調不同的事情
[00:07:58.640 --> 00:08:01.520]  三章加起來就是整個立約的過程
[00:08:01.520 --> 00:08:05.760]  不過保羅就集中講十五章的故事
[00:08:05.760 --> 00:08:08.800]  因為十五章那裡就有這句話
[00:08:08.800 --> 00:08:13.400]  「阿巴拉罕信神者,就算為他的兒」
[00:08:13.400 --> 00:08:15.280]  他信神什麼呢?
[00:08:15.280 --> 00:08:20.360]  如果你回看《創世紀》第十五章
[00:08:20.360 --> 00:08:21.600]  你就會發覺
[00:08:21.600 --> 00:08:24.120]  《創世紀》十五章第一節那裡
[00:08:24.120 --> 00:08:27.240]  耶和華在意象中跟阿巴蘭說話
[00:08:27.240 --> 00:08:30.720]  那時候其實他的名字還是阿巴蘭
[00:08:30.720 --> 00:08:32.960]  阿巴蘭就說「你不要害怕」
[00:08:32.960 --> 00:08:35.520]  「我要賜福給你,賜很多兒子給你」
[00:08:35.520 --> 00:08:38.000]  然後第五節
[00:08:38.000 --> 00:08:40.840]  《創世紀》十五章的五節
[00:08:40.840 --> 00:08:45.680]  就講到阿巴蘭走到他的帳幕外面
[00:08:45.680 --> 00:08:47.080]  神就跟他說
[00:08:47.080 --> 00:08:52.320]  「你向天觀看,數算眾星,能數得過來嗎?」
[00:08:52.320 --> 00:08:55.320]  「猶對他說,你的後裔將要如此」
[00:08:55.320 --> 00:09:01.280]  就是你的後裔就要好像天上的星星那麼多
[00:09:01.280 --> 00:09:02.640]  有時候我在想
[00:09:02.640 --> 00:09:05.880]  幸好阿巴蘭住在以色列
[00:09:05.880 --> 00:09:07.760]  如果他住在香港的話
[00:09:07.760 --> 00:09:10.040]  他走出去一粒星星都看不到
[00:09:10.040 --> 00:09:11.320]  沒有後裔
[00:09:11.320 --> 00:09:13.840]  不過那時候他沒有街燈
[00:09:13.840 --> 00:09:15.800]  他應該可以看到很多星星
[00:09:15.800 --> 00:09:18.880]  就要好像那麼多後裔
[00:09:18.880 --> 00:09:22.160]  然後神講完這句話之後
[00:09:22.160 --> 00:09:23.080]  第五節
[00:09:23.080 --> 00:09:24.960]  然後就有第六節那一句
[00:09:24.960 --> 00:09:31.520]  「阿巴蘭信耶和華,耶和華就以此為他的兒」
[00:09:31.520 --> 00:09:32.680]  就是他信什麼呢?
[00:09:32.680 --> 00:09:37.960]  就是信神應許過他的後代如星星那麼多
[00:09:37.960 --> 00:09:38.680]  很簡單
[00:09:38.680 --> 00:09:40.720]  就信了他
[00:09:40.720 --> 00:09:42.760]  這就是他的公義
[00:09:42.760 --> 00:09:47.440]  這就是他能夠成為神的兒女的資格
[00:09:47.440 --> 00:09:48.560]  就是他靠這件事
[00:09:48.560 --> 00:09:50.800]  就是單單信神而已
[00:09:50.800 --> 00:09:54.560]  然後普羅就繼續強調這一點
[00:09:54.560 --> 00:09:58.680]  「做公的得公價不算恩典,乃是該得的」
[00:09:58.680 --> 00:10:03.080]  「唯有不做公的只信稱罪人為義的神」
[00:10:03.080 --> 00:10:07.280]  「他的信就算為義」
[00:10:07.280 --> 00:10:08.760]  再讀下面那一節
[00:10:08.760 --> 00:10:15.360]  「正如大衛稱那在行為以外蒙神算為義的人是有福的」
[00:10:15.360 --> 00:10:21.120]  「得赦免其過,遮蓋其罪的,這人是有福的」
[00:10:21.120 --> 00:10:24.920]  「主不算為有罪的,這人是有福的」
[00:10:24.920 --> 00:10:28.800]  第七第八節是來自詩篇三十一篇的
[00:10:28.800 --> 00:10:30.040]  一到二節
[00:10:30.040 --> 00:10:33.200]  為什麼要引大衛呢?
[00:10:33.200 --> 00:10:34.600]  普羅提醒
[00:10:34.600 --> 00:10:36.960]  這兩節應該是大衛寫的
[00:10:36.960 --> 00:10:39.000]  當然原因是因為
[00:10:39.000 --> 00:10:41.880]  在當時候的猶太人當中
[00:10:41.880 --> 00:10:43.640]  你問他的英雄人物
[00:10:43.640 --> 00:10:45.120]  除了阿伯拉罕
[00:10:45.120 --> 00:10:46.640]  接著就是大衛了
[00:10:46.640 --> 00:10:48.280]  所以普羅就說
[00:10:48.280 --> 00:10:49.800]  連大衛也是這麼說的
[00:10:49.800 --> 00:10:52.440]  大衛也不敢說自己有多厲害
[00:10:52.440 --> 00:10:55.720]  只說主饒恕他的人是有福的
[00:10:55.720 --> 00:10:57.960]  回到第四第五節
[00:10:57.960 --> 00:11:01.280]  普羅在這裡強調一件事
[00:11:01.280 --> 00:11:05.560]  如果阿伯拉罕做了好行為
[00:11:05.560 --> 00:11:09.080]  神接納他的話
[00:11:09.080 --> 00:11:11.880]  這就不是恩典了
[00:11:11.880 --> 00:11:15.800]  現在因為阿伯拉罕也沒有做過什麼
[00:11:15.800 --> 00:11:17.120]  神就接納了他
[00:11:17.120 --> 00:11:20.960]  這就凸顯了他的信
[00:11:20.960 --> 00:11:22.960]  就是他的公義了
[00:11:22.960 --> 00:11:26.320]  其實你想像一下
[00:11:26.320 --> 00:11:29.440]  普羅正在跟猶太人對話
[00:11:29.440 --> 00:11:33.040]  猶太人以他的好行為為驕傲
[00:11:33.040 --> 00:11:35.960]  其實這件事不只是猶太人是這樣的
[00:11:35.960 --> 00:11:37.280]  有時候你想想
[00:11:37.280 --> 00:11:39.120]  中國人也會這樣的
[00:11:39.120 --> 00:11:40.160]  例如我不知道
[00:11:40.160 --> 00:11:44.600]  你有沒有試過跟一些中國的知識分子
[00:11:44.600 --> 00:11:47.480]  傳統中國知識分子傳福音
[00:11:47.480 --> 00:11:50.680]  我也試過聽過這樣的故事
[00:11:50.680 --> 00:11:53.640]  於是那些中國知識分子
[00:11:53.640 --> 00:11:56.760]  對基督教福音的一個評價就是
[00:11:56.760 --> 00:12:00.520]  你們這麼低端宗教
[00:12:00.520 --> 00:12:01.320]  不是低端人口
[00:12:01.320 --> 00:12:02.120]  低端宗教
[00:12:02.120 --> 00:12:05.040]  你們這麼低層次的想法
[00:12:05.040 --> 00:12:06.600]  信就上天堂
[00:12:06.600 --> 00:12:08.120]  這麼容易的嗎?
[00:12:08.120 --> 00:12:10.680]  我們傳統中國人說什麼呢?
[00:12:10.680 --> 00:12:12.560]  說修為嘛
[00:12:12.560 --> 00:12:17.880]  說治國平天下
[00:12:17.880 --> 00:12:19.080]  要心正意誠
[00:12:19.080 --> 00:12:20.840]  意誠心正
[00:12:20.840 --> 00:12:23.000]  修身齊家治國平天下
[00:12:23.000 --> 00:12:26.320]  有一個循序漸進的
[00:12:26.320 --> 00:12:28.320]  孔子又說他不知道什麼
[00:12:28.320 --> 00:12:30.320]  我也忘記他幾歲了
[00:12:30.320 --> 00:12:32.080]  幾歲他就以信
[00:12:32.080 --> 00:12:35.880]  隨心所欲而不如舉
[00:12:35.880 --> 00:12:38.240]  好像要六十歲才做得到
[00:12:38.240 --> 00:12:40.800]  要你慢慢修煉
[00:12:40.800 --> 00:12:43.320]  然後你才成為一個聖人
[00:12:43.320 --> 00:12:45.640]  你的基督教這麼容易的
[00:12:45.640 --> 00:12:47.240]  信耶穌
[00:12:47.240 --> 00:12:49.240]  在大球場舉手
[00:12:49.240 --> 00:12:52.360]  你成為耶穌神的聖徒了
[00:12:52.360 --> 00:12:53.920]  這麼容易的
[00:12:53.920 --> 00:12:55.920]  這麼低層次的東西
[00:12:55.920 --> 00:12:58.720]  是被那些人欺騙的
[00:12:58.720 --> 00:13:03.280]  我們這些中國的君子就不是這樣了
[00:13:03.280 --> 00:13:05.280]  要說修為的
[00:13:05.280 --> 00:13:07.920]  不過保羅在這裡強調
[00:13:07.920 --> 00:13:10.480]  有時候你說信這件事
[00:13:10.480 --> 00:13:12.680]  好像很容易
[00:13:12.680 --> 00:13:14.440]  舉手就可以了
[00:13:14.440 --> 00:13:15.920]  但是你說很難
[00:13:15.920 --> 00:13:18.040]  其實也是很難的
[00:13:18.040 --> 00:13:19.720]  第四、第五節
[00:13:19.720 --> 00:13:21.240]  保羅其中強調
[00:13:21.240 --> 00:13:23.080]  為什麼信這麼難呢?
[00:13:23.080 --> 00:13:25.720]  第一樣信難的地方
[00:13:25.720 --> 00:13:28.880]  就在於你要謙卑自己
[00:13:28.880 --> 00:13:30.480]  為什麼你要信神呢?
[00:13:30.480 --> 00:13:32.800]  記住這裡是信神的意思
[00:13:32.800 --> 00:13:33.600]  不是單單
[00:13:33.600 --> 00:13:34.800]  這個信不是說
[00:13:34.800 --> 00:13:37.920]  我相信明天天氣會不會冷
[00:13:37.920 --> 00:13:39.320]  今晚會不會跌到十一度
[00:13:39.320 --> 00:13:40.400]  那種信
[00:13:40.400 --> 00:13:44.320]  這是說生命交託給神
[00:13:44.320 --> 00:13:47.120]  我相信我自己是做不到的
[00:13:47.120 --> 00:13:49.120]  我不能夠做我生命的主
[00:13:49.120 --> 00:13:51.400]  我會搞到生命一鑊泡的
[00:13:51.400 --> 00:13:54.520]  所以我將生命的主權交給神
[00:13:54.520 --> 00:13:56.520]  是說這一種信
[00:13:56.520 --> 00:13:58.120]  信託那種信
[00:13:58.120 --> 00:13:59.960]  交託的那種信
[00:13:59.960 --> 00:14:01.960]  你要做這件事的時候
[00:14:01.960 --> 00:14:03.160]  保羅在第四、第五節
[00:14:03.160 --> 00:14:04.920]  首先你要做一件事
[00:14:04.920 --> 00:14:07.680]  就是你要承認自己是不行的
[00:14:07.680 --> 00:14:09.120]  我很厲害的話
[00:14:09.120 --> 00:14:12.520]  我為什麼要將命交給你呢?
[00:14:12.520 --> 00:14:15.520]  就好像我現在媽媽在老人院住
[00:14:15.520 --> 00:14:18.160]  她經常在投訴
[00:14:18.160 --> 00:14:22.000]  在老人院她失去了主權
[00:14:22.000 --> 00:14:23.720]  你給她主權做什麼
[00:14:23.720 --> 00:14:25.280]  其實她只是想去看醫生而已
[00:14:25.280 --> 00:14:26.480]  不過不要管了
[00:14:26.480 --> 00:14:28.360]  有沒有事情做到是另一回事
[00:14:28.360 --> 00:14:31.080]  總之她覺得她失去了主權
[00:14:31.080 --> 00:14:32.600]  現在由老人院
[00:14:32.600 --> 00:14:35.720]  和這個壞人控制她一生
[00:14:35.720 --> 00:14:38.240]  她覺得很沒有自由
[00:14:38.240 --> 00:14:40.320]  第一件事就是承認
[00:14:40.320 --> 00:14:41.840]  你要信託交託
[00:14:41.840 --> 00:14:42.680]  第一件事就是承認
[00:14:42.680 --> 00:14:43.920]  我真的不行的
[00:14:43.920 --> 00:14:46.760]  我要將我的生命交給神
[00:14:46.760 --> 00:14:49.560]  然後我的生命才可以行的
[00:14:49.560 --> 00:14:52.680]  要承認這件事本身是很困難的
[00:14:52.680 --> 00:14:53.960]  你說容易嗎?
[00:14:53.960 --> 00:14:55.040]  可以說很容易的
[00:14:55.040 --> 00:14:56.480]  我承認這三個字
[00:14:56.480 --> 00:14:57.520]  但是容易嗎?
[00:14:57.520 --> 00:14:58.520]  很難的
[00:14:58.520 --> 00:15:00.520]  你真的要承認自己不行
[00:15:00.520 --> 00:15:02.120]  很多人都做不到
[00:15:02.120 --> 00:15:03.520]  接著第二件事
[00:15:03.520 --> 00:15:04.320]  你說OK
[00:15:04.320 --> 00:15:06.080]  信這件事難不難?
[00:15:06.080 --> 00:15:07.520]  容易嗎?
[00:15:07.520 --> 00:15:09.000]  亞伯拉罕信神
[00:15:09.000 --> 00:15:10.800]  就算為他的義
[00:15:10.800 --> 00:15:13.600]  你說難又好像很容易
[00:15:13.600 --> 00:15:15.080]  你說容易
[00:15:15.080 --> 00:15:16.280]  很容易
[00:15:16.280 --> 00:15:18.200]  他的一個故事
[00:15:18.200 --> 00:15:21.360]  這個故事應該是作出來的
[00:15:21.360 --> 00:15:25.320]  他說有個加拿大飛機師
[00:15:25.320 --> 00:15:27.080]  駕駛一人飛機
[00:15:27.080 --> 00:15:28.160]  小型飛機
[00:15:28.160 --> 00:15:30.400]  駕駛的時候發覺引擎有問題
[00:15:30.400 --> 00:15:32.040]  於是乎他要
[00:15:32.040 --> 00:15:32.840]  Eject
[00:15:32.840 --> 00:15:34.560]  即是要彈座位出來
[00:15:34.560 --> 00:15:35.680]  來逃生
[00:15:35.680 --> 00:15:36.920]  於是乎彈了出來
[00:15:36.920 --> 00:15:39.680]  飛機就撞了下山
[00:15:39.680 --> 00:15:42.000]  燒著了,沒有了
[00:15:42.000 --> 00:15:44.160]  於是乎他彈出來
[00:15:44.160 --> 00:15:45.720]  接著第一步彈出來
[00:15:45.720 --> 00:15:48.520]  第二步就要打開他的降落傘
[00:15:48.520 --> 00:15:51.120]  於是乎他的降落傘就降落了
[00:15:51.120 --> 00:15:52.800]  怎知道在這個故事裡面
[00:15:52.800 --> 00:15:54.400]  他的降落傘下來的時候
[00:15:54.400 --> 00:15:56.880]  就勾在了一棵樹上面
[00:15:56.880 --> 00:16:00.800]  如果你見過加拿大那些Rockies的照片
[00:16:00.800 --> 00:16:03.160]  你想像他就掛在了一棵
[00:16:03.160 --> 00:16:04.320]  Configurist Tree
[00:16:04.320 --> 00:16:06.680]  即是那些松樹上面
[00:16:06.680 --> 00:16:08.480]  掛在樹幹上面
[00:16:08.480 --> 00:16:11.000]  就下不了在地上
[00:16:11.000 --> 00:16:13.480]  如果你見過那些樹的圖畫
[00:16:13.480 --> 00:16:14.640]  你就可以想像
[00:16:14.640 --> 00:16:17.760]  你知道那些樹下面就沒有什麼樹葉
[00:16:17.760 --> 00:16:18.760]  通常很高
[00:16:18.760 --> 00:16:19.920]  一枝放上去
[00:16:19.920 --> 00:16:22.600]  接著上面就有很多的樹葉
[00:16:22.600 --> 00:16:24.480]  那些Cone Leaves
[00:16:24.480 --> 00:16:27.560]  你想像他就掛在那棵樹上
[00:16:27.560 --> 00:16:30.120]  故事就說他掛在那裡的時候
[00:16:30.120 --> 00:16:32.320]  剛剛頭就向天
[00:16:32.320 --> 00:16:33.720]  即是面向天
[00:16:33.720 --> 00:16:34.760]  應該這樣說
[00:16:34.760 --> 00:16:37.320]  就只看到樹葉和天
[00:16:37.320 --> 00:16:39.120]  看不到地面
[00:16:39.120 --> 00:16:44.480]  所以他就不知道他到底掛了多高
[00:16:44.480 --> 00:16:46.760]  不過如果是降落傘
[00:16:46.760 --> 00:16:49.440]  你就知道通常降落傘一定有個按鈕
[00:16:49.440 --> 00:16:51.120]  一按的時候
[00:16:51.120 --> 00:16:53.320]  你就可以離開降落傘
[00:16:53.320 --> 00:16:55.560]  那就自由了
[00:16:55.560 --> 00:16:56.880]  可以這樣
[00:16:56.880 --> 00:16:59.440]  他就知道他掛在那棵樹上
[00:16:59.440 --> 00:17:01.040]  他就有個選擇
[00:17:01.040 --> 00:17:02.680]  他按不按那個按鈕
[00:17:02.680 --> 00:17:03.880]  即是他不按那個按鈕
[00:17:03.880 --> 00:17:05.880]  他就半天吊在那裡
[00:17:05.880 --> 00:17:07.040]  他一按那個按鈕
[00:17:07.040 --> 00:17:08.440]  他就離開降落傘
[00:17:08.440 --> 00:17:10.680]  他就掉到地上
[00:17:10.680 --> 00:17:12.680]  掉到地上有什麼事發生呢?
[00:17:12.680 --> 00:17:13.920]  那就不知道了
[00:17:13.920 --> 00:17:15.000]  是不是會摔死呢?
[00:17:15.000 --> 00:17:16.680]  還是摔斷腳不死呢?
[00:17:16.680 --> 00:17:17.800]  更慘
[00:17:17.800 --> 00:17:18.960]  因為好像
[00:17:18.960 --> 00:17:21.360]  不知道大家有沒有看過一套電影
[00:17:21.360 --> 00:17:23.480]  叫做什麼
[00:17:23.480 --> 00:17:26.520]  講幾個人坐滑雪的椅子
[00:17:26.520 --> 00:17:28.360]  結果就停了椅子
[00:17:28.360 --> 00:17:29.400]  走了一半停了
[00:17:29.400 --> 00:17:30.600]  沒有人知道
