
[00:00:00.000 --> 00:00:04.440]  各位朋友 各位弟兄姊妹 平安
[00:05:42.200 --> 00:05:43.520]  他下面那句怎麼說?
[00:05:43.520 --> 00:05:47.760]  他說「我已經勝過世界」
[00:05:47.760 --> 00:05:49.440]  人類歷史裡面
[00:05:49.440 --> 00:05:52.360]  沒有一個人
[00:05:52.360 --> 00:05:54.880]  可以很肯定地說
[00:05:54.880 --> 00:05:57.760]  「我勝過世界」
[00:05:57.760 --> 00:05:59.360]  勝過世界不是他
[00:05:59.360 --> 00:06:01.360]  大有武力統一的世界
[00:06:01.360 --> 00:06:03.920]  全世界歷史看起來
[00:06:03.920 --> 00:06:05.280]  如果從聖經的歷史
[00:06:05.280 --> 00:06:06.560]  巴比倫帝國
[00:06:06.560 --> 00:06:07.480]  馬袋波斯
[00:06:07.480 --> 00:06:08.360]  跟著希臘
[00:06:08.360 --> 00:06:09.160]  跟著羅馬
[00:06:09.160 --> 00:06:11.280]  跟著奧匈帝國
[00:06:11.280 --> 00:06:12.160]  跟著西班牙
[00:06:12.160 --> 00:06:14.560]  跟著我不說了
[00:06:14.560 --> 00:06:16.360]  那些是近代 你知道的
[00:06:16.360 --> 00:06:19.640]  那些旗永遠沒日落的
[00:06:19.640 --> 00:06:21.960]  那些曾經是大帝國
[00:06:21.960 --> 00:06:23.680]  但今時今日呢?
[00:06:23.680 --> 00:06:24.800]  不知道
[00:06:24.800 --> 00:06:26.800]  將來一樣是這樣
[00:06:26.800 --> 00:06:29.000]  所以人生的困局
[00:06:29.000 --> 00:06:32.000]  是令到我們有困惑
[00:06:32.000 --> 00:06:32.840]  為什麼?
[00:06:32.840 --> 00:06:34.600]  我們被它迫住了
[00:06:34.600 --> 00:06:36.840]  因為那個結局是大家都知道的
[00:06:36.840 --> 00:06:38.400]  就被困住了
[00:06:38.400 --> 00:06:40.280]  不說是什麼呢?
[00:06:40.280 --> 00:06:42.200]  說最難做的就是
[00:06:42.200 --> 00:06:44.760]  我不知道怎麼決定
[00:06:44.760 --> 00:06:47.400]  今天很多香港人很聰明很聰明
[00:06:47.400 --> 00:06:48.960]  有了決定
[00:06:48.960 --> 00:06:51.040]  不過很多人的決定
[00:06:51.040 --> 00:06:54.760]  都會後悔的
[00:06:54.760 --> 00:06:57.720]  後悔有四個字
[00:06:57.720 --> 00:07:00.920]  「早知這樣」
[00:07:00.920 --> 00:07:04.640]  你試過早知了沒有?
[00:07:04.640 --> 00:07:05.760]  不知道嗎?
[00:07:05.760 --> 00:07:07.000]  我聽過很多人
[00:07:07.000 --> 00:07:10.040]  早知就不結婚了
[00:07:10.040 --> 00:07:12.080]  你有沒有這樣說過?
[00:07:12.080 --> 00:07:12.640]  沒有啊?
[00:07:12.640 --> 00:07:16.000]  那你很幸運
[00:07:16.000 --> 00:07:18.880]  我也幾乎這樣說過
[00:07:18.880 --> 00:07:21.160]  這樣的 不是這樣的
[00:07:21.160 --> 00:07:22.840]  我後來發覺自己反省
[00:07:22.840 --> 00:07:24.840]  這個當笑話
[00:07:24.840 --> 00:07:26.200]  我向上帝祈禱
[00:07:26.200 --> 00:07:31.760]  我所需要的伴侶是什麼人
[00:07:31.760 --> 00:07:33.520]  我列出很多點
[00:07:33.520 --> 00:07:35.480]  但結果掛一萬流
[00:07:35.480 --> 00:07:39.000]  留了一兩點沒說到
[00:07:39.000 --> 00:07:41.560]  那兩點就正中了
[00:07:41.560 --> 00:07:44.840]  那怎麼辦?
[00:07:44.840 --> 00:07:46.600]  唯有一樣東西
[00:07:46.600 --> 00:07:47.680]  你信得過
[00:07:47.680 --> 00:07:50.040]  這是神所命令的
[00:07:50.040 --> 00:07:52.720]  我就要交託給祂
[00:07:52.720 --> 00:07:54.080]  神會不會帶領我經過?
[00:07:54.080 --> 00:07:56.320]  耶穌說 我已經勝過
[00:07:56.320 --> 00:07:57.680]  祂經歷過
[00:07:57.680 --> 00:07:59.520]  所以今天跟大家看這段經的時候
[00:07:59.520 --> 00:08:00.680]  讓你明白到
[00:08:00.680 --> 00:08:03.040]  耶穌說 你只要在祂裡面
[00:08:03.040 --> 00:08:05.120]  今天如何在祂裡面?
[00:08:05.120 --> 00:08:06.560]  相信祂
[00:08:06.560 --> 00:08:08.360]  接受祂
[00:08:08.360 --> 00:08:09.640]  特別是祂的說話
[00:08:09.640 --> 00:08:14.680]  這樣你就可以有真正的平安
[00:08:14.680 --> 00:08:15.640]  下面那一句
[00:08:15.640 --> 00:08:18.200]  一起讀
[00:08:18.200 --> 00:08:19.880]  耶穌對他說
[00:08:19.880 --> 00:08:23.280]  「我就是道路 真理 生命
[00:08:23.280 --> 00:08:24.880]  若不藉著我
[00:08:24.880 --> 00:08:27.600]  沒有人能到負那裡去」
[00:08:27.600 --> 00:08:30.160]  這句說話對基督徒來講
[00:08:30.160 --> 00:08:33.160]  每個人都很熟悉
[00:08:33.160 --> 00:08:35.240]  耶穌說 我就是道路 真理 生命
[00:08:35.240 --> 00:08:36.400]  每個人都知道
[00:08:36.400 --> 00:08:38.640]  請問什麼叫道路?
[00:08:38.640 --> 00:08:40.520]  其實在迷宮裡面
[00:08:40.520 --> 00:08:42.360]  你能不能找到路?
[00:08:42.360 --> 00:08:43.520]  能找到
[00:08:43.520 --> 00:08:45.560]  路是人走出來的
[00:08:45.560 --> 00:08:47.240]  每個人都這樣說
[00:08:47.240 --> 00:08:48.040]  但耶穌說
[00:08:48.040 --> 00:08:50.440]  我那條路不是你走出來的
[00:08:50.440 --> 00:08:52.400]  你沒辦法走到這條路的
[00:08:52.400 --> 00:08:55.200]  這條路是祂走出來的
[00:08:55.200 --> 00:08:56.200]  祂怎麼走?
[00:08:56.200 --> 00:08:59.440]  祂從天上來到地上
[00:08:59.440 --> 00:09:02.240]  我們人走的路是地上平面的路
[00:09:02.240 --> 00:09:05.680]  你用條碼的閱讀器
[00:09:05.680 --> 00:09:09.840]  去看不懂QR code說什麼
[00:09:09.840 --> 00:09:12.360]  同樣 你用人生的觀點
[00:09:12.360 --> 00:09:14.240]  去看世界上的事情
[00:09:14.240 --> 00:09:15.160]  這樣那樣
[00:09:15.160 --> 00:09:18.120]  很多都不是壞事 是好事
[00:09:18.120 --> 00:09:20.360]  不過 一定不是長久
[00:09:20.360 --> 00:09:24.240]  一定沒有永生的效應
[00:09:24.240 --> 00:09:27.040]  所以世界上的事不是每件事都壞掉的
[00:09:27.040 --> 00:09:27.960]  是不是?
[00:09:27.960 --> 00:09:29.480]  很多一個社會現狀
[00:09:29.480 --> 00:09:30.720]  很差勁的時候
[00:09:30.720 --> 00:09:32.120]  有人想出一些方法
[00:09:32.120 --> 00:09:33.160]  於是改變
[00:09:33.160 --> 00:09:34.880]  於是就有主義出來了
[00:09:34.880 --> 00:09:37.120]  無論資本論也好
[00:09:37.120 --> 00:09:37.800]  社會主義論
[00:09:37.800 --> 00:09:38.880]  什麼論都好
[00:09:38.880 --> 00:09:40.760]  都是寫出來是好的
[00:09:40.760 --> 00:09:42.600]  是解決當時問題的
[00:09:42.600 --> 00:09:45.400]  但是解不解決得永遠?
[00:09:45.400 --> 00:09:46.560]  第二
[00:09:46.560 --> 00:09:48.480]  當這論一出來的時候
[00:09:48.480 --> 00:09:50.920]  仍然是人們做的
[00:09:50.920 --> 00:09:55.040]  所以我很欣賞聖經前四章二十三節
[00:09:55.040 --> 00:09:57.760]  你要保守你的心 整個保守在一切
[00:09:57.760 --> 00:09:59.800]  因為一生的果效
[00:09:59.800 --> 00:10:01.000]  不是行為做出來
[00:10:01.000 --> 00:10:01.720]  是什麼?
[00:10:01.720 --> 00:10:03.560]  是由心做出來的
[00:10:03.560 --> 00:10:06.120]  什麼可以改變你的心?
[00:10:06.120 --> 00:10:08.920]  沒有一個人可以改變你的心
[00:10:08.920 --> 00:10:10.920]  唯有耶穌
[00:10:10.920 --> 00:10:13.240]  所以 今天詩歌唱得很好
[00:10:13.240 --> 00:10:15.440]  耶穌一來
[00:10:15.440 --> 00:10:16.680]  你信不信?
[00:10:16.680 --> 00:10:18.400]  你當他沒有到
[00:10:18.400 --> 00:10:19.960]  你當耶穌一來有到
[00:10:19.960 --> 00:10:21.960]  你肯相信接受他
[00:10:21.960 --> 00:10:22.800]  各位朋友
[00:10:22.800 --> 00:10:23.960]  各位頂尖妹
[00:10:23.960 --> 00:10:25.880]  你的生命有改變
[00:10:25.880 --> 00:10:27.320]  是你的心改變
[00:10:27.320 --> 00:10:28.840]  你裡面不改變
[00:10:28.840 --> 00:10:31.680]  外面做到七彩這麼漂亮
[00:10:31.680 --> 00:10:33.440]  都沒有用
[00:10:33.440 --> 00:10:34.720]  有人問耶穌
[00:10:34.720 --> 00:10:35.720]  這幫人跟隨耶穌
[00:10:35.720 --> 00:10:36.720]  有人問耶穌
[00:10:36.720 --> 00:10:38.720]  我們怎麼可以得到永生?
[00:10:38.720 --> 00:10:39.440]  甚至問
[00:10:39.440 --> 00:10:42.240]  我們做什麼可以得到永生?
[00:10:42.240 --> 00:10:44.200]  耶穌說
[00:10:44.200 --> 00:10:46.160]  他答案不是你做什麼
[00:10:46.160 --> 00:10:49.960]  你相信我是上帝所差的就行了
[00:10:49.960 --> 00:10:52.360]  我們的信仰是說相信
[00:10:52.360 --> 00:10:53.520]  所以從這裡我和大家
[00:10:53.520 --> 00:10:56.040]  今天去讀聖經
[00:10:56.040 --> 00:10:57.120]  有人會問
[00:10:57.120 --> 00:10:58.760]  為什麼人生的困局
[00:10:58.760 --> 00:11:01.600]  就是死路一條呢?
[00:11:01.600 --> 00:11:03.880]  希伯來書第九章二十七節
[00:11:03.880 --> 00:11:05.280]  聖經這麼說
[00:11:05.280 --> 00:11:06.920]  他說按著定命
[00:11:06.920 --> 00:11:09.680]  人人都有
[00:11:09.680 --> 00:11:10.400]  你讀的
[00:11:10.400 --> 00:11:13.480]  不是我說的
[00:11:13.480 --> 00:11:16.960]  你承不承認這句事實呢?
[00:11:16.960 --> 00:11:17.920]  接著他說
[00:11:17.920 --> 00:11:19.840]  死後且有什麼?
[00:11:19.840 --> 00:11:22.480]  審判
[00:11:22.480 --> 00:11:25.880]  如果一死百了
[00:11:25.880 --> 00:11:28.640]  你大膽做什麼都可以
[00:11:28.640 --> 00:11:30.280]  但問題不是
[00:11:30.280 --> 00:11:33.480]  審判要定你是永生還是滅亡
[00:11:33.480 --> 00:11:36.800]  這就是大膽
[00:11:36.800 --> 00:11:38.080]  我們會問
[00:11:38.080 --> 00:11:39.600]  為什麼人會死?
[00:11:39.600 --> 00:11:41.120]  羅馬書三章二十三節
[00:11:41.120 --> 00:11:42.400]  聖經說
[00:11:42.400 --> 00:11:45.400]  因為世人都犯了罪
[00:11:45.400 --> 00:11:48.720]  規決了神的榮耀
[00:11:48.720 --> 00:11:50.680]  而羅馬書五章十二節說
[00:11:50.680 --> 00:11:53.800]  罪從一個人進入世界
[00:11:53.800 --> 00:11:54.840]  不是那個人
[00:11:54.840 --> 00:11:57.440]  是阿當夏娃
[00:11:57.440 --> 00:11:59.000]  那個人殺阿伯
[00:11:59.000 --> 00:12:00.840]  是罪行
[00:12:00.840 --> 00:12:02.320]  是很無厘頭的
[00:12:02.320 --> 00:12:04.080]  沒得爭這個社會
[00:12:04.080 --> 00:12:05.400]  一到競爭到不得了
[00:12:05.400 --> 00:12:06.200]  就要爭來爭去
[00:12:06.200 --> 00:12:07.600]  沒得爭殺個弟弟
[00:12:07.600 --> 00:12:08.440]  幹什麼呢?
[00:12:08.440 --> 00:12:11.480]  這就是人心裡面的妒忌
[00:12:11.480 --> 00:12:13.640]  我現在越看這個世界都是這樣
[00:12:13.640 --> 00:12:16.160]  越來的妒忌就越生氣
[00:12:16.160 --> 00:12:19.040]  你被人用刀插過背嗎?
[00:12:19.040 --> 00:12:20.640]  你不要得罪他
[00:12:20.640 --> 00:12:22.440]  他不值得你
[00:12:22.440 --> 00:12:23.720]  是不是?
[00:12:23.720 --> 00:12:26.520]  或者你有沒有試過傷害過人家?
[00:12:26.520 --> 00:12:27.680]  沒試過?
[00:12:27.680 --> 00:12:29.440]  說人家閒言閒語
[00:12:29.440 --> 00:12:30.600]  責人家兩句
[00:12:30.600 --> 00:12:32.600]  試過沒有?
[00:12:32.600 --> 00:12:34.680]  言語暴力試過沒有?
[00:12:34.680 --> 00:12:36.680]  其實很多時候這些是
[00:12:36.680 --> 00:12:39.880]  最臨到人的時候
[00:12:39.880 --> 00:12:40.760]  弟兄姊妹
[00:12:40.760 --> 00:12:42.600]  人就會
[00:12:42.600 --> 00:12:44.760]  羅伯書五章十二節說
[00:12:44.760 --> 00:12:46.640]  罪從一個人而入世界
[00:12:46.640 --> 00:12:48.320]  死又是從罪來的
[00:12:48.320 --> 00:12:50.240]  於是死就臨到所有的人
[00:12:50.240 --> 00:12:55.800]  因為人人都犯了罪
[00:12:55.800 --> 00:12:57.920]  可能在座中間有朋友
[00:12:57.920 --> 00:12:59.400]  或者弟兄姊妹
[00:12:59.400 --> 00:13:02.680]  都不覺得你說的是不是
[00:13:02.680 --> 00:13:04.120]  人人都犯了罪?
[00:13:04.120 --> 00:13:05.760]  是
[00:13:05.760 --> 00:13:09.840]  因為罪是你被他感染了之後
[00:13:09.840 --> 00:13:14.520]  你都不知道自己感染了罪
[00:13:14.520 --> 00:13:17.560]  我們現在戴口罩
[00:13:17.560 --> 00:13:19.840]  想防範
[00:13:19.840 --> 00:13:22.440]  要測體溫
[00:13:22.440 --> 00:13:23.560]  看看有沒有喉嚨痛
[00:13:23.560 --> 00:13:24.760]  有沒有咳嗽
[00:13:24.760 --> 00:13:26.520]  是不是?
[00:13:26.520 --> 00:13:27.800]  但最糟的是
[00:13:27.800 --> 00:13:30.760]  有些病毒或者病菌
[00:13:30.760 --> 00:13:33.920]  你感染了自己不知道的
[00:13:33.920 --> 00:13:37.000]  要它爆發出來你才知道
[00:13:37.000 --> 00:13:39.600]  這麼可怕
[00:13:39.600 --> 00:13:42.840]  我每次講訊息都會講什麼叫罪
[00:13:42.840 --> 00:13:44.400]  這個故事很簡單
[00:13:44.400 --> 00:13:45.480]  我只知道時間有問題
[00:13:45.480 --> 00:13:47.240]  我不可以詳細講
[00:13:47.240 --> 00:13:48.240]  有個同學
[00:13:48.240 --> 00:13:49.400]  以前我在學校工作
[00:13:49.400 --> 00:13:51.840]  我做了25年校長
[00:13:51.840 --> 00:13:55.120]  有一年有個同學在組會的時候
[00:13:55.120 --> 00:13:57.240]  跟隔壁的同學不斷在聊天
[00:13:57.240 --> 00:13:58.800]  老師已經走過兩次
[00:13:58.800 --> 00:14:00.200]  暗示他不要聊
[00:14:00.200 --> 00:14:03.560]  聊到要跟他聊的人都不想跟他聊
[00:14:03.560 --> 00:14:06.040]  他還是拿別人聊
[00:14:06.040 --> 00:14:07.760]  老師就很不捨得走過去
[00:14:07.760 --> 00:14:11.040]  抬起肩膀叫他走出去站在旁邊
[00:14:11.040 --> 00:14:12.440]  讓他冷靜一會
[00:14:12.440 --> 00:14:14.560]  你講話要有人講
[00:14:14.560 --> 00:14:16.760]  站在旁邊不可以講
[00:14:16.760 --> 00:14:18.480]  五分鐘之後叫他坐下去
[00:14:18.480 --> 00:14:20.280]  事情就這樣結束了
[00:14:20.280 --> 00:14:22.280]  但他心有不甘
[00:14:22.280 --> 00:14:24.600]  他覺得你這麼不給我面子
[00:14:24.600 --> 00:14:26.760]  所以他不敢正面報復
[00:14:26.760 --> 00:14:29.640]  他就偷偷地到停車場那裡
[00:14:29.640 --> 00:14:33.840]  找兩支牆的釘
[00:14:33.840 --> 00:14:35.200]  銳利的東西
[00:14:35.200 --> 00:14:39.560]  就在教師的車的車胎裡刺幾下
[00:14:39.560 --> 00:14:41.520]  是發洩
[00:14:41.520 --> 00:14:43.480]  他又不是刺車身
[00:14:43.480 --> 00:14:45.000]  刺車身是劃花了
[00:14:45.000 --> 00:14:46.440]  刺車胎
[00:14:46.440 --> 00:14:48.080]  刺完之後就覺得算了
[00:14:48.080 --> 00:14:50.760]  沒人看到沒人知道
[00:14:50.760 --> 00:14:52.760]  那位老師那天晚上開車回家
[00:14:52.760 --> 00:14:54.360]  他住在錦城花園
[00:14:54.360 --> 00:14:58.320]  在圓門公路那條胎漏氣
[00:14:58.320 --> 00:14:59.320]  哇
[00:14:59.320 --> 00:15:01.560]  在黑漆漆圓門公路
[00:15:01.560 --> 00:15:04.720]  弄了一個多小時才弄好車回家
[00:15:04.720 --> 00:15:05.920]  到禮拜一回到學校
[00:15:05.920 --> 00:15:07.920]  跟隔壁的同事說
[00:15:07.920 --> 00:15:10.080]  上個禮拜五開到鄰居
[00:15:10.080 --> 00:15:10.920]  說完之後
[00:15:10.920 --> 00:15:12.720]  隔壁的同事說
[00:15:12.720 --> 00:15:14.480]  你的車漏氣
[00:15:14.480 --> 00:15:19.000]  他說我的車禮拜六出車也漏氣
[00:15:19.000 --> 00:15:21.480]  禮拜五晚上發生的事件
[00:15:21.480 --> 00:15:22.800]  沒理由這麼巧
[00:15:22.800 --> 00:15:25.800]  兩天下去停車場看看
[00:15:25.800 --> 00:15:29.560]  地震上沒什麼不妥善的地方
[00:15:29.560 --> 00:15:31.360]  這個老師是一個訓導老師
[00:15:31.360 --> 00:15:33.240]  很多教學經驗
[00:15:33.240 --> 00:15:34.520]  他說不是的
[00:15:34.520 --> 00:15:35.800]  誰有這麼勉強的東西
[00:15:35.800 --> 00:15:36.840]  這麼了解
[00:15:36.840 --> 00:15:38.880]  我的左前胎
[00:15:38.880 --> 00:15:39.720]  你的右前胎
[00:15:39.720 --> 00:15:40.200]  這麼了解
[00:15:40.200 --> 00:15:41.920]  用一隻平牌牌
[00:15:41.920 --> 00:15:43.040]  所以他們就說
[00:15:43.040 --> 00:15:45.120]  不如到學校最近
[00:15:45.120 --> 00:15:47.200]  學生的名單檢查一下
[00:15:47.200 --> 00:15:48.160]  有些什麼人
[00:15:48.160 --> 00:15:48.880]  有些什麼事
[00:15:48.880 --> 00:15:53.120]  我們跟他們有些瓜葛的
[00:15:53.120 --> 00:15:55.960]  聰明的
[00:15:55.960 --> 00:15:57.040]  十幾個同學
[00:15:57.040 --> 00:15:57.880]  被他問下來
[00:15:57.880 --> 00:15:58.640]  問了問話之後
[00:15:58.640 --> 00:15:59.960]  沒有東西了
[00:15:59.960 --> 00:16:02.520]  我們的學校學生都很乖
[00:16:02.520 --> 00:16:04.760]  罰了就罰了
[00:16:04.760 --> 00:16:07.600]  事情大家公開不得了
[00:16:07.600 --> 00:16:08.760]  但是有一個學生
[00:16:08.760 --> 00:16:12.400]  被問的時候神情很閃爍
[00:16:12.400 --> 00:16:14.520]  所以這個老師就經驗上
[00:16:14.520 --> 00:16:16.720]  不是這個人有點古怪
[00:16:16.720 --> 00:16:19.400]  但是問了一個多小時都沒有結果
[00:16:19.400 --> 00:16:21.160]  沒有人見過
[00:16:21.160 --> 00:16:22.600]  我走過我看到
[00:16:22.600 --> 00:16:24.360]  我說這個同學做什麼
[00:16:24.360 --> 00:16:25.560]  你們困在學校裡面
[00:16:25.560 --> 00:16:27.880]  問問問問問這麼久
[00:16:27.880 --> 00:16:28.400]  他說沒有
[00:16:28.400 --> 00:16:29.480]  他們有些事發生了
[00:16:29.480 --> 00:16:30.600]  校長你放心
[00:16:30.600 --> 00:16:33.040]  我們再過半小時就搞定了
[00:16:33.040 --> 00:16:34.840]  我說好
[00:16:34.840 --> 00:16:36.120]  他有權利上課
[00:16:36.120 --> 00:16:38.400]  讓他回去上課
[00:16:38.400 --> 00:16:40.360]  過了半小時之後
[00:16:40.360 --> 00:16:42.800]  那個訓導老師拿了一張
