
[00:00:00.000 --> 00:00:01.040]  文安!弟兄姊妹!
[00:08:06.180 --> 00:08:08.740]  這個要到幾時呢?
[00:08:08.740 --> 00:08:13.620]  的片語,在詩篇裏面很多時候我們也讀到的,其實也是我們祈禱的心境來的
[00:08:13.620 --> 00:08:19.760]  很多時候我們祈禱,神啊,祢為我開路,某份工作,或者神啊,祢為我開路,某個事情
[00:08:19.760 --> 00:08:23.340]  但等極也等不到的時候,你自己也會這樣祈禱
[00:08:23.340 --> 00:08:26.920]  要到幾時呢?等到幾時呢?
[00:08:27.440 --> 00:08:30.760]  不過你看看這裏也不是這樣,如果你看看這裏的上盲和下理
[00:08:30.760 --> 00:08:33.840]  他是被攻擊,被人加害
[00:08:33.840 --> 00:08:37.680]  詩人反而說,你們不怕上帝嗎?
[00:08:37.680 --> 00:08:39.720]  你們還不收手?
[00:08:39.720 --> 00:08:42.040]  你們還不停?要到幾時呢?
[00:08:42.040 --> 00:08:50.220]  他不是一種控訴,他反而好像是勸那些人不要再作惡了,你們做這樣的事情
[00:08:51.240 --> 00:08:58.400]  這些人其實也挺可怕的,他有野心,要加害他,要將他從尊位拉下來
[00:08:58.400 --> 00:09:04.800]  不過更加令人心寒的是,這班人說謊,口就祝福
[00:09:04.800 --> 00:09:06.340]  心卻就坐
[00:09:06.340 --> 00:09:11.460]  這令我想起文革的時候有幾句很出名的話
[00:09:11.460 --> 00:09:15.820]  那時候每個人都拿著一本毛語錄,現在叫小紅書的毛語錄
[00:09:18.380 --> 00:09:24.260]  語錄不離手,萬歲不離口,天天說好話,背後下毒手
[00:09:24.260 --> 00:09:29.640]  不是我講的,是周恩來講的,你上網找得到的
[00:09:29.640 --> 00:09:32.980]  天天說好話,背後下毒手
[00:09:32.980 --> 00:09:35.780]  如果現在用廣東話講,即是說甚麼?
[00:09:35.780 --> 00:09:37.060]  笑騎騎
[00:09:37.060 --> 00:09:40.140]  你身邊真是很多
[00:09:40.140 --> 00:09:46.540]  我以為我講這些說話,原來身邊有這麼多笑騎騎放毒蛇的人
[00:09:47.060 --> 00:09:48.840]  明槍是二檔,對嗎?
[00:09:48.840 --> 00:09:50.120]  陰險是難防
[00:09:50.120 --> 00:09:53.460]  他面對這樣的人
[00:09:53.460 --> 00:09:57.540]  但他也說你們要收手了,你們不怕上帝要到何時呢?
[00:09:57.540 --> 00:09:59.340]  這些人處處逼人
[00:09:59.340 --> 00:10:05.220]  不過面對這樣的困難逆境,內心的躁動很容易就駕馭了我們
[00:10:05.220 --> 00:10:08.560]  你這樣害我,人不犯我,我不犯人
[00:10:08.560 --> 00:10:11.880]  你犯我,我當然要跟你拼,這是正常的
[00:10:11.880 --> 00:10:14.960]  或者拼完就走,也是對的
[00:10:15.980 --> 00:10:21.100]  詩人說我的心默默無聲,專等候神,他選擇了等候神
[00:10:21.100 --> 00:10:24.680]  我相信
[00:10:24.680 --> 00:10:29.040]  這是他跟上帝有一份很親密的關係
[00:10:29.040 --> 00:10:32.620]  他意識神的同在
[00:10:32.620 --> 00:10:35.700]  他知道上帝這個時間
[00:10:35.700 --> 00:10:37.220]  要他做甚麼
[00:10:37.220 --> 00:10:42.600]  這是跟神建立回來的關係
[00:10:44.900 --> 00:10:49.520]  我們做牧者常常勉勵弟兄姊妹,你要靈修,你要親近神
[00:10:49.520 --> 00:10:52.080]  你要意識神的同在
[00:10:52.080 --> 00:10:55.400]  在生活裏面
[00:10:55.400 --> 00:10:58.220]  而不只是在書本當中
[00:10:58.220 --> 00:11:03.600]  我們有沒有錯過了在生活裏面上帝
[00:11:03.600 --> 00:11:06.160]  對你微小的帶領呢?
[00:11:09.480 --> 00:11:15.620]  有個男人很餓,家裏沒東西吃,沒錢,他想出去碰碰運氣,一出去真的被他撞到
[00:11:15.620 --> 00:11:17.420]  撞到一個斬柴的巢夫
[00:11:17.420 --> 00:11:19.460]  有沒有東西吃?
[00:11:19.460 --> 00:11:22.280]  沒有,只有柴給你
[00:11:22.280 --> 00:11:23.820]  我不是要柴
[00:11:23.820 --> 00:11:27.140]  他拒絕了人的好意,氣沖沖地繼續走
[00:11:27.140 --> 00:11:28.420]  又見到一個
[00:11:28.420 --> 00:11:34.320]  賣煮食器具的人,一個小販,又問他有沒有東西吃?
[00:11:34.820 --> 00:11:40.440]  沒有東西吃,不過我有些器具,煮食器具送給你,我都不是要這些
[00:11:40.440 --> 00:11:44.280]  由他拒絕了人的好意,再向前走,終於見到一個小販
[00:11:44.280 --> 00:11:49.920]  賣菜,賣肉,賣米那些,有沒有東西吃?有,送些給我可以嗎?可以
[00:11:49.920 --> 00:11:50.680]  不過
[00:11:50.680 --> 00:11:51.960]  你有沒有柴火呢?
[00:11:51.960 --> 00:11:56.060]  你有沒有器具可以煮食物呢?全部都是生的
[00:11:56.060 --> 00:12:00.160]  他才發覺原來他錯過了沿途
[00:12:00.160 --> 00:12:02.460]  很多很多的好意
[00:12:04.760 --> 00:12:07.840]  我們常常都說我們要熟能操練
[00:12:07.840 --> 00:12:13.720]  當然我不是很喜歡用操練這個字,我比較喜歡用習慣,你培養一個習慣
[00:12:13.720 --> 00:12:15.780]  現在經常說養生
[00:12:15.780 --> 00:12:17.820]  我們都要養心的
[00:12:17.820 --> 00:12:21.920]  每天早上起床的第一件事,我一定不看手機
[00:12:21.920 --> 00:12:25.500]  為什麼呢?因為一開手機已經過百個WhatsApp了
[00:12:25.500 --> 00:12:30.620]  其實很多的研究都知道,太多的資訊會癱瘓了你的
[00:12:30.620 --> 00:12:34.460]  你一個人最清醒最清明的時候
[00:12:34.720 --> 00:12:35.480]  就是去親近神
[00:12:35.480 --> 00:12:39.840]  我也是這樣的,不用很長,二十分鐘到半個小時,你每天都是這樣做
[00:12:39.840 --> 00:12:42.140]  你打一本聖經,可能一節兩節
[00:12:42.140 --> 00:12:45.980]  祈禱,默想神的話語,然後安安靜靜,好像撒慕爾那樣
[00:12:45.980 --> 00:12:46.760]  請說
[00:12:46.760 --> 00:12:48.040]  捕人敬聽
[00:12:48.040 --> 00:12:50.340]  用十分鐘去等候神
[00:12:50.340 --> 00:12:51.360]  去聆聽神
[00:12:51.360 --> 00:12:53.660]  你真的不要小看,有很多時候
[00:12:53.660 --> 00:12:57.500]  你以為很重要的東西,原來不是,在內心裡面原來是別的東西
[00:12:57.500 --> 00:12:59.800]  那你就能夠敏感到上帝的同在
[00:13:03.140 --> 00:13:07.500]  耶穌說我和你的關係是什麼?葡萄樹和枝子
[00:13:07.500 --> 00:13:10.060]  來了我,你不能作甚麼
[00:13:10.060 --> 00:13:17.740]  當然這個慕容的比喻,在我們今天又不是容易明白的,不知道大家有沒有去過葡萄園
[00:13:17.740 --> 00:13:21.320]  我試過回內地,我看過葡萄園,我明白為什麼耶穌會這樣說
[00:13:21.320 --> 00:13:25.680]  如果今天耶穌在這裡跟我們說,我和你的關係是什麼?
[00:13:25.680 --> 00:13:28.240]  是手機和充電器的關係啊
[00:13:31.040 --> 00:13:33.340]  你每晚睡覺,你最着緊的是什麼?
[00:13:33.340 --> 00:13:37.440]  充電,你上了床又不記得充電,你都回去充電
[00:13:37.440 --> 00:13:41.280]  我自己也是,我試過沒有帶錢包,出去地鐵
[00:13:41.280 --> 00:13:45.120]  差不多入閘才知道,沒帶錢包,沒關係,手機照過
[00:13:45.120 --> 00:13:51.780]  我沒帶手機,結果碎碎地都要走回家,都要拿回手機,為什麼?因為所有的日程,所有的聯絡
[00:13:51.780 --> 00:13:53.060]  都在那部手機裡面
[00:13:53.060 --> 00:13:56.140]  親愛的弟兄姊妹,你和耶穌的關係就是這樣
[00:13:56.140 --> 00:13:59.980]  來了我,你不能作甚麼
[00:14:02.020 --> 00:14:03.560]  求主幫助我們
[00:14:03.560 --> 00:14:06.380]  和祂有這份感慨的關係
[00:14:06.380 --> 00:14:08.680]  意識神的同在
[00:14:08.680 --> 00:14:11.500]  讓神介入你的生活裡面
[00:14:11.500 --> 00:14:13.020]  我想這個很重要
[00:14:13.020 --> 00:14:15.840]  經文繼續下去
[00:14:15.840 --> 00:14:19.420]  唯獨等候神,我才有那份盼望
[00:14:19.420 --> 00:14:26.080]  唯獨等候神,我心裡才有安息,因為我的盼望是從祂而來
[00:14:26.080 --> 00:14:30.440]  唯獨祂是我的盤石,我的拯救,祂是我的保障,我必不自動搖
[00:14:32.000 --> 00:14:34.840]  我的拯救,我的榮耀都在於神
[00:14:34.840 --> 00:14:38.420]  我堅固的盤石,我的避難所都在於神
[00:14:38.420 --> 00:14:40.220]  中文啊
[00:14:40.220 --> 00:14:44.060]  你們要倚靠祂,在祂面前傾心吐意
[00:14:44.060 --> 00:14:45.340]  因為
[00:14:45.340 --> 00:14:47.640]  神是我們的避難所
[00:14:47.640 --> 00:14:57.620]  正如天主所說,你看到第二個段落的第五和第六節,幾乎和第一和第二節
[00:14:57.620 --> 00:14:59.160]  是重複平衡的
[00:15:00.180 --> 00:15:04.380]  唯一不同的字,就是由拯救轉為盼望
[00:15:04.380 --> 00:15:10.420]  而這個盼望的基礎是從拯救而來的
[00:15:10.420 --> 00:15:16.340]  明顯你讀完這篇詩,你會知道上帝還沒救他,他還在等候
[00:15:16.340 --> 00:15:20.100]  但在等候的過程裡面,盼望就成為一個很重要的力量
[00:15:20.100 --> 00:15:26.900]  因為上帝以往這樣來拯救我,現在雖然還在等候,但我仍然有這份盼望
[00:15:28.360 --> 00:15:30.860]  而這個盼望是基於那個信心的
[00:15:30.860 --> 00:15:36.580]  因為他經歷過上帝,他知道上帝是真的,上帝不會離棄他,不會放棄他
[00:15:36.580 --> 00:15:39.580]  在神面前默默無聲
[00:15:39.580 --> 00:15:42.960]  這個等候不是懦弱的表現
[00:15:42.960 --> 00:15:48.580]  第七節接著說榮耀,表示有份量
[00:15:48.580 --> 00:15:54.240]  當然可以用在神的當中,但由太陽與月這個字都會指到一些人的名聲
[00:15:54.240 --> 00:15:56.540]  社會的地位,名譽等等
[00:15:57.940 --> 00:15:59.940]  人們在這裡突出了上帝的榮耀
[00:15:59.940 --> 00:16:03.520]  接著第九、第十節其實是說人的短暫
[00:16:03.520 --> 00:16:06.900]  做了一個對比
[00:16:06.900 --> 00:16:12.720]  接著又再重複出現了,堅固的盤石,比喻那份穩妥、安全
[00:16:12.720 --> 00:16:17.760]  避難所,表示狂風暴雨的安全
[00:16:17.760 --> 00:16:25.200]  詩人被敵人攻擊、密謀、造反,要將他從尊位拉下來
[00:16:26.660 --> 00:16:30.400]  我們做過的事都知道,你不在那個位置,你沒有了那個位置,你就沒有所有東西了
[00:16:30.400 --> 00:16:35.420]  但是詩人也有一個洞察
[00:16:35.420 --> 00:16:39.180]  他說我今天坐到這個位置,其實都不是你,是因為上帝給我
[00:16:39.180 --> 00:16:42.960]  這份是一份屬靈的洞察力
[00:16:42.960 --> 00:16:45.940]  他沒有被那些成就蓋過
[00:16:45.940 --> 00:16:50.300]  而是他知道我今天在這個位置,都是上帝給我的
[00:16:52.880 --> 00:17:01.440]  因此他呼籲那些和他在一起的中文的人跟他講
[00:17:01.440 --> 00:17:03.440]  有些是管轄百姓
[00:17:03.440 --> 00:17:06.440]  大衛帶著這班人走難的時候
[00:17:06.440 --> 00:17:11.220]  告訴他們知道神是可靠的,唯獨神是我們的保障
[00:17:11.220 --> 00:17:14.200]  這是肺腑之言來的,你可以傾心吐耳
[00:17:14.200 --> 00:17:20.620]  你依靠的對象不要放在那些金錢、物質,甚至你以為有權位的人身上
[00:17:22.120 --> 00:17:26.120]  你要傾心吐耳,你依靠的對象是上主
[00:17:26.120 --> 00:17:29.240]  你跟祂可以有密切的關係,不需要隱藏
[00:17:29.240 --> 00:17:32.380]  你可以將你的苦澀和眼淚跟祂說
[00:17:32.380 --> 00:17:36.520]  你也可以將你的喜樂和憧憬向祂禱告
[00:17:36.520 --> 00:17:43.400]  基於這樣的理由,詩人要勸大家不要依靠物質的東西,或者人的力量
[00:17:43.400 --> 00:17:45.880]  你只要單單依靠上帝
[00:17:47.920 --> 00:17:56.440]  依靠的意思是無論什麼時勢、環境、所有時間當中,我都願意尋求求敏神
[00:17:56.440 --> 00:18:01.360]  而詩人的秘訣就是在於向神傾心吐耳
[00:18:01.360 --> 00:18:08.400]  詩人面對一個很艱難的環境,頹垣敗瓦,甚至有人惡意加害
[00:18:08.400 --> 00:18:11.000]  但是在這樣的環境裡,他仍然選擇盼望
[00:18:11.000 --> 00:18:15.800]  專心等候神,這份不是無奈,也不是一個逃避
[00:18:15.800 --> 00:18:17.800]  而是因為他有了一個正確的方向
[00:18:18.800 --> 00:18:22.760]  他內心有一份踏實,他不急於回應一個這麼惡劣的環境
[00:18:22.760 --> 00:18:24.760]  他有一份安息和把握
[00:18:24.760 --> 00:18:27.920]  因為神告訴他,你要有盼望
[00:18:27.920 --> 00:18:30.760]  在盼望當中,在艱難的裡面
[00:18:30.760 --> 00:18:34.280]  詩人這樣的宣告對你有什麼提醒呢?
[00:18:34.280 --> 00:18:36.680]  你又是否正正在一個艱難裡面呢?
[00:18:36.680 --> 00:18:38.680]  你有沒有這份從盼望而來的力量呢?
[00:18:45.680 --> 00:18:48.200]  上兩個月我去了日本開會
[00:18:48.200 --> 00:18:52.200]  每四年,亞洲的播道會聚在一起
[00:18:52.200 --> 00:18:58.960]  每兩年,就像梅花間中,會有青年的播道會大會
[00:18:58.960 --> 00:19:03.560]  明年我們會在香港開會,所以賣定這個廣告
[00:19:03.560 --> 00:19:07.040]  去年我們輪流開會,有五個國家
[00:19:07.040 --> 00:19:13.080]  有地區,還有香港,菲律賓,馬來西亞,新加坡,還有日本
[00:19:13.080 --> 00:19:18.720]  今年加上澳洲,所以我們改了名,叫亞太播道聯盟
[00:19:18.720 --> 00:19:22.240]  這些全部都是美國播道會在亞洲的席堂
[00:19:22.240 --> 00:19:25.800]  已經成為了一個中派,當然也有一些觀察員
[00:19:25.800 --> 00:19:29.480]  很開心,我們香港也有三四十個弟姐妹去
[00:19:29.480 --> 00:19:33.240]  我們說民族之夜,所以穿著中國服
[00:19:33.240 --> 00:19:37.400]  有些可能都認識,東九,林偉俊也有去,跟我們帶隊一起
[00:19:37.400 --> 00:19:41.040]  富士山拍的,這張照片不是AI來的
[00:19:41.040 --> 00:19:44.760]  先打卡,告訴大家我真的有去
[00:19:44.760 --> 00:19:49.360]  在會議裡面,除了好像每天的研習
[00:19:49.360 --> 00:19:54.440]  工作坊,或一些陪靈聚會之外,最令我享受的
[00:19:54.440 --> 00:20:00.040]  是跟來自不同國家的弟兄一起有團契
[00:20:00.040 --> 00:20:06.480]  去分享上帝在不同地方,祂的臨在
[00:20:06.480 --> 00:20:10.440]  我不會說日文,他也不會聽廣東話
[00:20:10.440 --> 00:20:15.960]  不過拿起電話打開AI翻譯真的能做到,真的能聽九成
[00:20:15.960 --> 00:20:17.960]  所以我聽得懂祂說什麼
[00:20:17.960 --> 00:20:22.600]  其中我跟小組分享的時候,這位弟兄,這位哲義弟兄
[00:20:22.600 --> 00:20:27.440]  我們開小組,他不是傳道人,他是社工
[00:20:27.440 --> 00:20:31.360]  他跟我們分享他怎樣信主的見證
[00:20:31.360 --> 00:20:34.520]  話說他在日本做社工,大家知道
[00:20:34.520 --> 00:20:37.320]  日本也有外勞,雖然不是很多,但也有的
[00:20:37.320 --> 00:20:39.640]  主要是菲律賓外勞
[00:20:39.640 --> 00:20:42.720]  人離鄉賤,很慘,去到別的地方
[00:20:42.720 --> 00:20:46.240]  他做社工的時候,當時就想幫這些外勞
[00:20:46.240 --> 00:20:52.080]  希望能夠跟他們設計一些社會政策之類
[00:20:52.080 --> 00:20:56.960]  有心到一個地步,直接去到菲律賓馬尼拉的大學做研究
[00:20:56.960 --> 00:21:00.360]  希望了解這個民族,各方面來幫他
[00:21:00.360 --> 00:21:06.360]  馬尼拉出名其中一個地方,不知道大家知不知道,叫垃圾山
[00:21:06.360 --> 00:21:10.600]  人們真的去倒垃圾,倒到山那麼高
[00:21:10.600 --> 00:21:16.240]  當中很多人在垃圾堆裡,去實況
[00:21:16.240 --> 00:21:19.040]  掙扎求存,環境多惡劣
[00:21:19.040 --> 00:21:22.800]  在那裡鋪一張布,在那裡就吃飯了
[00:21:22.800 --> 00:21:28.840]  在這樣的地方做田野研究,做問卷調查
[00:21:28.840 --> 00:21:32.080]  很自然,問卷的設計,你生活得開不開心
[00:21:32.080 --> 00:21:35.840]  不開心有什麼政策你想要,有什麼可以幫你,大概是這樣
[00:21:35.840 --> 00:21:41.520]  做了幾天,去到垃圾山,有一天他看到一個小妹妹迎面而來
[00:21:41.520 --> 00:21:44.880]  他就想做訪問,問你開不開心
[00:21:44.880 --> 00:21:48.320]  大家都猜到,怎麼會開心,那麼小就在那裡撿垃圾
[00:21:48.320 --> 00:21:50.920]  誰知道那個小妹妹回答他,我開心啊
[00:21:50.920 --> 00:21:54.040]  他呆了,我說為什麼你開心?
[00:21:54.040 --> 00:21:55.840]  他說因為我有主耶穌
[00:21:55.840 --> 00:22:00.080]  哇,他說那個衝擊大到他無法形容
