
[00:00:00.000 --> 00:00:06.000]  這個講道系列特別講到基督教的教義
[00:03:10.000 --> 00:03:12.000]  第一個問題
[00:03:12.000 --> 00:03:14.000]  我們會以為創世紀
[00:03:14.000 --> 00:03:18.000]  所記載神創造的故事
[00:03:18.000 --> 00:03:22.000]  是特別針對進化論而寫的
[00:03:22.000 --> 00:03:24.000]  其實不是的
[00:03:24.000 --> 00:03:26.000]  因為作者寫創世紀的時候
[00:03:26.000 --> 00:03:29.000]  當時古代近東所有的民族
[00:03:29.000 --> 00:03:32.000]  沒有人認識達爾文
[00:03:32.000 --> 00:03:37.000]  沒有人有進化論的觀念
[00:03:37.000 --> 00:03:39.000]  當時古代近東所有的人
[00:03:39.000 --> 00:03:41.000]  都相信這個世界
[00:03:41.000 --> 00:03:45.000]  天地的來源是神創造的
[00:03:45.000 --> 00:03:48.000]  只是分別在於哪位神創造
[00:03:48.000 --> 00:03:50.000]  是一位神創造
[00:03:50.000 --> 00:03:52.000]  還是多位神創造
[00:03:52.000 --> 00:03:54.000]  他怎樣創造
[00:03:54.000 --> 00:03:59.000]  最重要的是他為什麼要創造
[00:03:59.000 --> 00:04:01.000]  這就是分別
[00:04:01.000 --> 00:04:04.000]  所以創世紀不是針對進化論而寫的
[00:04:04.000 --> 00:04:07.000]  反而是針對當時古代近東
[00:04:07.000 --> 00:04:11.000]  特別是迦南地 巴比倫 埃及
[00:04:11.000 --> 00:04:13.000]  一些關於天地來歷
[00:04:13.000 --> 00:04:18.000]  一些古代的文獻 神話 故事而寫的
[00:04:18.000 --> 00:04:23.000]  是矯正他們對上帝造物主的觀念
[00:04:23.000 --> 00:04:25.000]  這是第一個需要矯正的
[00:04:25.000 --> 00:04:27.000]  第二個問題
[00:04:27.000 --> 00:04:31.000]  當你把焦點放在進化論的時候
[00:04:31.000 --> 00:04:35.000]  我們不知不覺就會把創世紀
[00:04:35.000 --> 00:04:39.000]  當成一篇科學論文來看
[00:04:39.000 --> 00:04:41.000]  因為以為它是針對進化論
[00:04:41.000 --> 00:04:44.000]  所以這篇是科學論文
[00:04:44.000 --> 00:04:46.000]  但是創世紀的文體
[00:04:46.000 --> 00:04:48.000]  其實不是科學論文
[00:04:48.000 --> 00:04:51.000]  它基本上是敘述文
[00:04:51.000 --> 00:04:55.000]  加家譜 加詩歌的文體
[00:04:55.000 --> 00:04:57.000]  所以也有解經家說
[00:04:57.000 --> 00:04:58.000]  其實創世紀
[00:04:58.000 --> 00:05:01.000]  特別是第一章一節到二章三節
[00:05:01.000 --> 00:05:02.000]  為之一個完整的段落
[00:05:02.000 --> 00:05:04.000]  這個創造的故事
[00:05:04.000 --> 00:05:07.000]  其實是一首完整的詩歌
[00:05:07.000 --> 00:05:10.000]  The Song of Creation
[00:05:10.000 --> 00:05:11.000]  一首詩歌
[00:05:11.000 --> 00:05:13.000]  所以如果你把一首詩
[00:05:13.000 --> 00:05:15.000]  當成科學論文來看
[00:05:15.000 --> 00:05:19.000]  你就引致一些很不必要的誤解
[00:05:19.000 --> 00:05:21.000]  例如你讀到李白的詩
[00:05:21.000 --> 00:05:23.000]  舉頭望明月
[00:05:23.000 --> 00:05:27.000]  然後你說李白真是一位偉大的天文學家
[00:05:27.000 --> 00:05:30.000]  他在星空深入研究之後
[00:05:30.000 --> 00:05:33.000]  寫了這篇偉大的天文學論文
[00:05:33.000 --> 00:05:35.000]  如果不是看了這篇論文
[00:05:35.000 --> 00:05:38.000]  我也不知道原來抬頭看到月亮
[00:05:38.000 --> 00:05:41.000]  你誤解了作者的意思
[00:05:41.000 --> 00:05:45.000]  所以既然這首是一首詩歌
[00:05:45.000 --> 00:05:47.000]  那你就照這個文體
[00:05:47.000 --> 00:05:53.000]  看看詩人想要告訴我們一些什麼重點
[00:05:53.000 --> 00:05:55.000]  好像剛剛我們讀的詩五言絕句
[00:05:55.000 --> 00:05:59.000]  創世紀這段故事比較像一個七言絕句
[00:05:59.000 --> 00:06:04.000]  它是用七來做一個很完整的格式
[00:06:04.000 --> 00:06:06.000]  例如它裡面所說到的
[00:06:06.000 --> 00:06:08.000]  上帝創造天地
[00:06:08.000 --> 00:06:10.000]  上帝這個字在這個完整的段落
[00:06:10.000 --> 00:06:12.000]  是用了三十五字
[00:06:12.000 --> 00:06:13.000]  七的倍數
[00:06:13.000 --> 00:06:16.000]  好這個字出現了七次
[00:06:16.000 --> 00:06:18.000]  地出現了二十一次
[00:06:18.000 --> 00:06:20.000]  全章這個完整的段落
[00:06:20.000 --> 00:06:22.000]  總共是四百六十九個字
[00:06:22.000 --> 00:06:24.000]  也是七的倍數
[00:06:24.000 --> 00:06:27.000]  所以它的結構很工整
[00:06:27.000 --> 00:06:29.000]  等於是七的倍數
[00:06:29.000 --> 00:06:31.000]  所以就因為這樣的緣故
[00:06:31.000 --> 00:06:34.000]  所以這個文體就決定了下一點
[00:06:34.000 --> 00:06:35.000]  下一點就是說
[00:06:35.000 --> 00:06:38.000]  既然它是一首這麼工整的文學文體
[00:06:38.000 --> 00:06:43.000]  就表示它的記載是有選擇性的記載
[00:06:43.000 --> 00:06:46.000]  它不是所有你想知道
[00:06:46.000 --> 00:06:50.000]  滿足你對創造天地的來源
[00:06:50.000 --> 00:06:52.000]  它不是滿足你的好奇心
[00:06:52.000 --> 00:06:54.000]  所以有些人會問
[00:06:54.000 --> 00:06:56.000]  為什麼沒有說恐龍呀
[00:06:56.000 --> 00:06:58.000]  很多這樣的問題
[00:06:58.000 --> 00:07:01.000]  因為如果你當它是科學論文
[00:07:01.000 --> 00:07:02.000]  你才會問這樣的問題
[00:07:02.000 --> 00:07:04.000]  你不會見到
[00:07:04.000 --> 00:07:05.000]  例如說
[00:07:05.000 --> 00:07:07.000]  舉頭望明月
[00:07:07.000 --> 00:07:08.000]  然後你會問
[00:07:08.000 --> 00:07:10.000]  什麼舉頭除了望明月
[00:07:10.000 --> 00:07:11.000]  你望不到北斗星的嗎
[00:07:11.000 --> 00:07:13.000]  為什麼不記住北斗星呢
[00:07:13.000 --> 00:07:14.000]  那明王星呢
[00:07:14.000 --> 00:07:15.000]  火星呢
[00:07:15.000 --> 00:07:16.000]  不斷記載下去
[00:07:16.000 --> 00:07:18.000]  你要明白它是詩篇
[00:07:18.000 --> 00:07:20.000]  是詩來的
[00:07:20.000 --> 00:07:21.000]  五言絕句
[00:07:21.000 --> 00:07:24.000]  規定一行只有五個字
[00:07:24.000 --> 00:07:25.000]  舉頭望明月
[00:07:25.000 --> 00:07:26.000]  再加上北斗星
[00:07:26.000 --> 00:07:27.000]  再加上明王星
[00:07:27.000 --> 00:07:28.000]  不像詩
[00:07:28.000 --> 00:07:30.000]  原先是五言絕句
[00:07:30.000 --> 00:07:32.000]  變成五千字的科學論文
[00:07:32.000 --> 00:07:34.000]  創世紀
[00:07:34.000 --> 00:07:36.000]  它的格式工整
[00:07:36.000 --> 00:07:39.000]  類似七言絕句的格式
[00:07:39.000 --> 00:07:41.000]  讓我們知道
[00:07:41.000 --> 00:07:44.000]  作者是有選擇性的記載
[00:07:44.000 --> 00:07:46.000]  它不是所有都記載
[00:07:46.000 --> 00:07:47.000]  所以你不可以問
[00:07:47.000 --> 00:07:49.000]  為什麼不記住恐龍呀
[00:07:49.000 --> 00:07:50.000]  為什麼不記住
[00:07:50.000 --> 00:07:51.000]  什麼時候創造天使呀
[00:07:51.000 --> 00:07:53.000]  什麼時候創造靈界呀
[00:07:53.000 --> 00:07:56.000]  因為這本書是寫給人類看的
[00:07:56.000 --> 00:07:58.000]  天使會問問題
[00:07:58.000 --> 00:07:59.000]  另外一本又給天使看
[00:07:59.000 --> 00:08:01.000]  起初神創造靈界
[00:08:01.000 --> 00:08:02.000]  那本給天使看
[00:08:02.000 --> 00:08:03.000]  寫給人類看
[00:08:03.000 --> 00:08:05.000]  那本就不記
[00:08:05.000 --> 00:08:09.000]  前陣子有個微生物的學家
[00:08:09.000 --> 00:08:11.000]  寫了一篇論文
[00:08:11.000 --> 00:08:12.000]  罵創世紀
[00:08:12.000 --> 00:08:13.000]  創世紀是假的
[00:08:13.000 --> 00:08:14.000]  他都沒有記載
[00:08:14.000 --> 00:08:17.000]  上帝在第幾天創造了微生物
[00:08:17.000 --> 00:08:18.000]  為什麼不記載
[00:08:18.000 --> 00:08:22.000]  上帝什麼時候創造細菌呀
[00:08:22.000 --> 00:08:26.000]  這是一個很經典的誤解
[00:08:26.000 --> 00:08:27.000]  就將創世紀
[00:08:27.000 --> 00:08:30.000]  明明是一個很工整的文體
[00:08:30.000 --> 00:08:32.000]  當成科學論文去讀
[00:08:32.000 --> 00:08:35.000]  再問一些不必要的問題
[00:08:35.000 --> 00:08:36.000]  這是第三個問題
[00:08:36.000 --> 00:08:39.000]  第四個問題就更加嚴重
[00:08:39.000 --> 00:08:42.000]  當你看創世紀的時候
[00:08:42.000 --> 00:08:48.000]  將焦點放在進化論和科學論文的角度去看
[00:08:48.000 --> 00:08:50.000]  你反而錯過了
[00:08:50.000 --> 00:08:52.000]  完全錯過了
[00:08:52.000 --> 00:08:55.000]  作者透過創世紀
[00:08:55.000 --> 00:08:58.000]  想要表達和啟示
[00:08:58.000 --> 00:09:01.000]  一些更加重要的真理
[00:09:01.000 --> 00:09:03.000]  就是我們相信的
[00:09:03.000 --> 00:09:05.000]  這位上帝全能的父
[00:09:05.000 --> 00:09:06.000]  創造天地的主
[00:09:06.000 --> 00:09:09.000]  到底是一位怎樣的主
[00:09:09.000 --> 00:09:11.000]  他怎樣創造
[00:09:11.000 --> 00:09:13.000]  和他為什麼要創造
[00:09:13.000 --> 00:09:17.000]  而這些才是創世紀的作者
[00:09:17.000 --> 00:09:19.000]  想要表達的
[00:09:19.000 --> 00:09:22.000]  所以今天我們就希望弟兄姊妹
[00:09:22.000 --> 00:09:25.000]  暫時放下
[00:09:25.000 --> 00:09:28.000]  脫下進化論的有色眼鏡
[00:09:28.000 --> 00:09:32.000]  我們重新看創世紀
[00:09:32.000 --> 00:09:34.000]  到底作者想說些什麼
[00:09:34.000 --> 00:09:37.000]  啟示我們這位神是怎樣
[00:09:37.000 --> 00:09:39.000]  我們慢慢讀這段經文
[00:09:39.000 --> 00:09:40.000]  我們不會讀完
[00:09:40.000 --> 00:09:41.000]  只讀五節
[00:09:41.000 --> 00:09:44.000]  但是因為時間的緣故
[00:09:44.000 --> 00:09:46.000]  我只說一個點
[00:09:46.000 --> 00:09:47.000]  我們停在第一個點
[00:09:47.000 --> 00:09:48.000]  因為我不想說
[00:09:48.000 --> 00:09:50.000]  我們想好好看這個點
[00:09:50.000 --> 00:09:53.000]  來看看這位創造的神
[00:09:53.000 --> 00:09:55.000]  給我們一些啟示
[00:09:55.000 --> 00:09:57.000]  第一點就說到創造
[00:09:57.000 --> 00:09:58.000]  唯一的一點
[00:09:58.000 --> 00:09:59.000]  上帝的創造
[00:09:59.000 --> 00:10:04.000]  為了解決空虛混沌的問題
[00:10:04.000 --> 00:10:07.000]  創世紀的第一章一到五節
[00:10:07.000 --> 00:10:09.000]  一到五節是這樣說的
[00:10:09.000 --> 00:10:14.000]  起初上帝創造天地
[00:10:14.000 --> 00:10:17.000]  地是空虛混沌
[00:10:17.000 --> 00:10:19.000]  怨綿黑暗
[00:10:19.000 --> 00:10:23.000]  上帝的靈運行在水面上
[00:10:23.000 --> 00:10:27.000]  上帝說要有光就有了光
[00:10:27.000 --> 00:10:30.000]  上帝看光是好的
[00:10:30.000 --> 00:10:33.000]  就把光暗分開了
[00:10:33.000 --> 00:10:36.000]  上帝稱光為晝
[00:10:36.000 --> 00:10:38.000]  稱暗為夜
[00:10:38.000 --> 00:10:41.000]  有晚上有早晨
[00:10:41.000 --> 00:10:45.000]  這是頭一天
[00:10:45.000 --> 00:10:49.000]  第一樣要和大家分享的
[00:10:49.000 --> 00:10:52.000]  就是在創造的故事當中
[00:10:52.000 --> 00:10:54.000]  首先他用到的字
[00:10:54.000 --> 00:10:57.000]  就是起初上帝創造這個字
[00:10:57.000 --> 00:11:02.000]  創造這個字的意思是指
[00:11:02.000 --> 00:11:04.000]  在舊約聖經大概用了超過四十次
[00:11:04.000 --> 00:11:06.000]  每一次都是用上帝的
[00:11:06.000 --> 00:11:08.000]  就是講上帝創造的
[00:11:08.000 --> 00:11:13.000]  他是指上帝從沒有創造成為有
[00:11:13.000 --> 00:11:14.000]  原先是沒有的
[00:11:14.000 --> 00:11:17.000]  不存在的變成有
[00:11:17.000 --> 00:11:18.000]  原先是沒有光的
[00:11:18.000 --> 00:11:23.000]  上帝說有光就有光
[00:11:23.000 --> 00:11:25.000]  這是唯有上帝可以做的
[00:11:25.000 --> 00:11:28.000]  因為人只能用下一個字
[00:11:28.000 --> 00:11:30.000]  不是用創造
[00:11:30.000 --> 00:11:31.000]  而是用製造
[00:11:31.000 --> 00:11:34.000]  創造和製造是不同的
[00:11:34.000 --> 00:11:39.000]  神創造了矽
[00:11:39.000 --> 00:11:42.000]  國語叫矽
[00:11:42.000 --> 00:11:44.000]  上帝創造
[00:11:44.000 --> 00:11:48.000]  從沒有變成有
[00:11:48.000 --> 00:11:50.000]  我們在矽谷的人
[00:11:50.000 --> 00:11:52.000]  就用這個原材料
[00:11:52.000 --> 00:11:56.000]  從矽製造出電腦
[00:11:56.000 --> 00:11:58.000]  製造出iPhone
[00:11:58.000 --> 00:12:02.000]  這個叫創造和製造
[00:12:02.000 --> 00:12:06.000]  唯有本質就是有的神
[00:12:06.000 --> 00:12:09.000]  才可以從沒有變成有
[00:12:09.000 --> 00:12:12.000]  因為神本質就是有
[00:12:12.000 --> 00:12:14.000]  唯有本質
[00:12:14.000 --> 00:12:17.000]  僅僅古以先經是存在的
[00:12:17.000 --> 00:12:19.000]  自有永有的神
[00:12:19.000 --> 00:12:22.000]  你知道「有」和「是」是指存在的
[00:12:22.000 --> 00:12:24.000]  老師點名
[00:12:24.000 --> 00:12:26.000]  Jackson在嗎?
[00:12:26.000 --> 00:12:27.000]  你是Jackson嗎?
[00:12:27.000 --> 00:12:28.000]  你說我是
[00:12:28.000 --> 00:12:31.000]  你就confirm你是存在的
[00:12:31.000 --> 00:12:33.000]  這個人是存在的
[00:12:33.000 --> 00:12:35.000]  Emily在嗎?
[00:12:35.000 --> 00:12:37.000]  你是Emily嗎?
[00:12:37.000 --> 00:12:38.000]  不是
[00:12:38.000 --> 00:12:41.000]  就表示這個人不存在
[00:12:41.000 --> 00:12:43.000]  昨天撞車死了
[00:12:43.000 --> 00:12:44.000]  不再存在
[00:12:44.000 --> 00:12:45.000]  不是
[00:12:45.000 --> 00:12:47.000]  上帝是
[00:12:47.000 --> 00:12:49.000]  唯有是的上帝
[00:12:49.000 --> 00:12:51.000]  可以從沒有變成有
[00:12:51.000 --> 00:12:53.000]  這是祂第一步的創造
[00:12:53.000 --> 00:12:56.000]  上帝在整個創造當中
[00:12:56.000 --> 00:12:58.000]  祂兩個字都用得到
[00:12:58.000 --> 00:12:59.000]  有時用創造
[00:12:59.000 --> 00:13:01.000]  有時用製造
[00:13:01.000 --> 00:13:04.000]  當上帝做到人的時候
[00:13:04.000 --> 00:13:06.000]  兩個字同時用
[00:13:06.000 --> 00:13:10.000]  創造和製造
[00:13:10.000 --> 00:13:12.000]  也讓我和你明白
[00:13:12.000 --> 00:13:14.000]  原來人的被造
[00:13:14.000 --> 00:13:16.000]  包括這兩部分
[00:13:16.000 --> 00:13:19.000]  有一部分是原材料加工
[00:13:19.000 --> 00:13:20.000]  哪一部分呢?
[00:13:20.000 --> 00:13:22.000]  你身體這部分
[00:13:22.000 --> 00:13:23.000]  是泥土做的
[00:13:23.000 --> 00:13:25.000]  上帝用泥土
[00:13:25.000 --> 00:13:27.000]  做出了人的形狀
[00:13:27.000 --> 00:13:28.000]  做出一個人
[00:13:28.000 --> 00:13:31.000]  這部分叫原材料加工製造
[00:13:31.000 --> 00:13:32.000]  上帝做了泥土
[00:13:32.000 --> 00:13:35.000]  用泥土這個叫make
[00:13:35.000 --> 00:13:40.000]  但也有一部分是神創造的
[00:13:40.000 --> 00:13:41.000]  是哪一部分呢?
[00:13:41.000 --> 00:13:42.000]  就是做完之後
[00:13:42.000 --> 00:13:45.000]  祂吹一口氣
[00:13:45.000 --> 00:13:48.000]  然後人就成了一個有靈的活人
[00:13:48.000 --> 00:13:51.000]  這一部分為之是創造
[00:13:51.000 --> 00:13:53.000]  不是原材料加工
[00:13:53.000 --> 00:13:55.000]  而是神原來
[00:13:55.000 --> 00:13:58.000]  從神那裡給你的
[00:13:58.000 --> 00:14:01.000]  所以當詩人說到
[00:14:01.000 --> 00:14:04.000]  大衛在詩篇五十一篇第十節說到
[00:14:04.000 --> 00:14:05.000]  主是賜給
[00:14:05.000 --> 00:14:07.000]  為我造一顆清潔的心
[00:14:07.000 --> 00:14:11.000]  那個造字是create
[00:14:11.000 --> 00:14:15.000]  祂不是叫神幫我重新製造一顆新的心臟
[00:14:15.000 --> 00:14:16.000]  祂指的不是這個器官
[00:14:16.000 --> 00:14:19.000]  所以祂不是求神幫我做一個器官移植的手術
[00:14:19.000 --> 00:14:20.000]  不是
[00:14:20.000 --> 00:14:23.000]  祂是指讓我重新有正直的靈
[00:14:23.000 --> 00:14:27.000]  祂說神因為堂堂一國之君
[00:14:27.000 --> 00:14:29.000]  去偷看梁沖涼
[00:14:29.000 --> 00:14:31.000]  為什麼變得這麼low
[00:14:31.000 --> 00:14:32.000]  後來悔改
[00:14:32.000 --> 00:14:36.000]  於是神重新讓我有正直的靈
[00:14:36.000 --> 00:14:41.000]  重新為我create一顆新的心
[00:14:41.000 --> 00:14:44.000]  所以為什麼聖經說到我們得救
[00:14:44.000 --> 00:14:48.000]  在基督裡是一個新造的人
[00:14:48.000 --> 00:14:50.000]  new creation
[00:14:50.000 --> 00:14:53.000]  神救你不是讓在舊有的心裡
[00:14:53.000 --> 00:14:55.000]  做些修修補補
[00:14:55.000 --> 00:14:57.000]  不是原材料加工
[00:14:57.000 --> 00:14:58.000]  救贖不是原材料加工
[00:14:58.000 --> 00:14:59.000]  原先是這樣的
[00:14:59.000 --> 00:15:00.000]  加些修修補補
[00:15:00.000 --> 00:15:02.000]  原先爛了的現在refurbish
[00:15:02.000 --> 00:15:04.000]  雖然不好看不過用得
[00:15:04.000 --> 00:15:05.000]  不是
[00:15:05.000 --> 00:15:09.000]  神的救贖是給你全新的一個心
[00:15:09.000 --> 00:15:10.000]  全新的靈
[00:15:10.000 --> 00:15:11.000]  有分正直的靈
[00:15:11.000 --> 00:15:13.000]  神重新將從前的那個creation
[00:15:13.000 --> 00:15:15.000]  吹回給你
[00:15:15.000 --> 00:15:16.000]  然後你成為一個有靈
[00:15:16.000 --> 00:15:20.000]  重新有神的生命的人
[00:15:20.000 --> 00:15:21.000]  但如果我們
[00:15:21.000 --> 00:15:22.000]  你知道有時候一天到晚
[00:15:22.000 --> 00:15:24.000]  將所有的時間
[00:15:24.000 --> 00:15:28.000]  都放在如何讓你的肉身
[00:15:28.000 --> 00:15:30.000]  原材料加工的這部分
[00:15:30.000 --> 00:15:31.000]  得著滿足
[00:15:31.000 --> 00:15:36.000]  卻忽略了神那一口氣給你的生命
[00:15:36.000 --> 00:15:37.000]  有時候身體得著滿足
[00:15:37.000 --> 00:15:39.000]  靈裡面枯乾
[00:15:39.000 --> 00:15:43.000]  你發覺你人生都很枯乾
[00:15:43.000 --> 00:15:44.000]  有時候人過得不滿足
[00:15:44.000 --> 00:15:47.000]  不是因為你生活水準低
[00:15:47.000 --> 00:15:48.000]  在矽谷
[00:15:48.000 --> 00:15:51.000]  其實我們過著挺富裕的生活
[00:15:51.000 --> 00:15:53.000]  有時候旅遊已經過得很好了
[00:15:53.000 --> 00:15:56.000]  住的酒店各樣都挺享受
[00:15:56.000 --> 00:15:59.000]  但你發覺無論吃更好的東西
[00:15:59.000 --> 00:16:00.000]  住更好的房子
[00:16:00.000 --> 00:16:01.000]  更好的享受
[00:16:01.000 --> 00:16:05.000]  這些只是滿足原材料加工這部分
[00:16:05.000 --> 00:16:08.000]  但人除了神製造那部分
[00:16:08.000 --> 00:16:10.000]  有神create那部分
[00:16:10.000 --> 00:16:14.000]  而那部分是靠著神的靈
[00:16:14.000 --> 00:16:17.000]  靠著神的關係得著滿足
[00:16:17.000 --> 00:16:19.000]  如果那部分你忽略了
[00:16:19.000 --> 00:16:21.000]  靈裡面經常枯乾
[00:16:21.000 --> 00:16:23.000]  只是肉體很飽足
[00:16:23.000 --> 00:16:27.000]  你發覺無論如何你都覺得枯乾
[00:16:27.000 --> 00:16:28.000]  所以你要明白
[00:16:28.000 --> 00:16:30.000]  create和製造
[00:16:30.000 --> 00:16:31.000]  同時在人身上
[00:16:31.000 --> 00:16:33.000]  你要明白你有兩部分
[00:16:33.000 --> 00:16:34.000]  一部分是製造
[00:16:34.000 --> 00:16:37.000]  一部分是create
[00:16:37.000 --> 00:16:40.000]  肉體部分其實是原材料加工
[00:16:40.000 --> 00:16:43.000]  有一個主日學老師
[00:16:43.000 --> 00:16:46.000]  為了講明人是用泥土製造的
[00:16:46.000 --> 00:16:48.000]  他就一邊講一邊從身上
[00:16:48.000 --> 00:16:53.000]  捽一些泥土出來
[00:16:53.000 --> 00:16:55.000]  從此之後他的學生
[00:16:55.000 --> 00:16:58.000]  就完全無法忘記這個真理
[00:16:58.000 --> 00:17:00.000]  因為太graphic
[00:17:00.000 --> 00:17:03.000]  人是泥土製造的屎
[00:17:03.000 --> 00:17:08.000]  這一部分是塵歸塵 土歸土
[00:17:08.000 --> 00:17:09.000]  但人死後
[00:17:09.000 --> 00:17:12.000]  靈就歸回做你
[00:17:12.000 --> 00:17:14.000]  那位神
[00:17:14.000 --> 00:17:17.000]  所以人不能只顧肉體的滿足享受
[00:17:17.000 --> 00:17:21.000]  要顧到靈裡面的生命是否滿足
[00:17:21.000 --> 00:17:23.000]  這個就是創造
[00:17:23.000 --> 00:17:26.000]  第二樣很重要的地方
[00:17:26.000 --> 00:17:29.000]  就是神在這裡講到
[00:17:29.000 --> 00:17:32.000]  祂的創造要處理一個問題
[00:17:32.000 --> 00:17:35.000]  就是當時的地
[00:17:35.000 --> 00:17:39.000]  變成空虛雲頓
[00:17:39.000 --> 00:17:42.000]  稱之為空虛雲頓
[00:17:42.000 --> 00:17:44.000]  空虛雲頓
[00:17:44.000 --> 00:17:47.000]  英文聖經就調過來翻譯
[00:17:47.000 --> 00:17:50.000]  雲頓空虛
[00:17:50.000 --> 00:17:52.000]  雲頓只是formless
[00:17:52.000 --> 00:17:54.000]  空虛只是void
[00:17:54.000 --> 00:17:55.000]  什麼都沒有
[00:17:55.000 --> 00:17:57.000]  空的什麼都沒有
[00:17:57.000 --> 00:17:59.000]  其實照這個順序翻譯
[00:17:59.000 --> 00:18:01.000]  比較符合夏文
[00:18:01.000 --> 00:18:03.000]  我等下告訴你為什麼
[00:18:03.000 --> 00:18:04.000]  我首先先解釋
[00:18:04.000 --> 00:18:06.000]  空虛比較易明白
[00:18:06.000 --> 00:18:08.000]  空虛就是空的
[00:18:08.000 --> 00:18:10.000]  雲頓是什麼意思呢
[00:18:10.000 --> 00:18:14.000]  雲頓指的是沒有形狀
[00:18:14.000 --> 00:18:17.000]  如果你看圖像去陶瓷
[00:18:17.000 --> 00:18:19.000]  原先未製成之前
[00:18:19.000 --> 00:18:20.000]  劈一劈
[00:18:20.000 --> 00:18:21.000]  沒有形狀的
[00:18:21.000 --> 00:18:22.000]  一劈
[00:18:22.000 --> 00:18:24.000]  這個叫雲頓
[00:18:24.000 --> 00:18:26.000]  當你用圖像的手慢慢去shape
[00:18:26.000 --> 00:18:27.000]  那一劈泥
[00:18:27.000 --> 00:18:30.000]  慢慢形狀出來了
