
[00:00:00.000 --> 00:00:02.000]  各位代言姊妹平安
[00:02:50.000 --> 00:02:52.000]  今天所讀的經文
[00:02:52.000 --> 00:02:56.000]  我主要說《路加福音》十三章十字十七節
[00:02:56.000 --> 00:02:58.000]  說一個安息日發生的事
[00:02:58.000 --> 00:03:01.000]  安息日就是猶太人
[00:03:01.000 --> 00:03:03.000]  每星期七天裡面
[00:03:03.000 --> 00:03:05.000]  有一天他們停了工作
[00:03:05.000 --> 00:03:07.000]  就去會堂學習聖經
[00:03:07.000 --> 00:03:10.000]  就像我們今天有一天回崇拜一樣
[00:03:10.000 --> 00:03:13.000]  如果你去過以色列
[00:03:13.000 --> 00:03:17.000]  你會發覺以色列很多的村落都有會堂
[00:03:17.000 --> 00:03:20.000]  僅有一間是走路去到的
[00:03:20.000 --> 00:03:22.000]  因為以前交通不方便
[00:03:22.000 --> 00:03:24.000]  全部靠腳
[00:03:24.000 --> 00:03:28.000]  所以一般人走路都可以去到一個會堂
[00:03:28.000 --> 00:03:32.000]  附近的會堂學習聖經
[00:03:32.000 --> 00:03:35.000]  當時聖經還沒有新約部分
[00:03:35.000 --> 00:03:38.000]  所以直至耶穌基督來到這個世界
[00:03:38.000 --> 00:03:41.000]  被釘十字架復活升天之後
[00:03:41.000 --> 00:03:44.000]  試圖才開始寫聖經的新約部分
[00:03:44.000 --> 00:03:47.000]  包括福音書、書信等等
[00:03:47.000 --> 00:03:51.000]  今天讀的經文記載在某一個安息日
[00:03:51.000 --> 00:03:53.000]  耶穌就在會堂教訓人
[00:03:53.000 --> 00:03:56.000]  就好像港員來崇拜港
[00:03:56.000 --> 00:04:00.000]  我們每個星期可能有時都會請安排
[00:04:00.000 --> 00:04:02.000]  或者未必是本堂的港員
[00:04:02.000 --> 00:04:04.000]  有些可能是外來的
[00:04:04.000 --> 00:04:05.000]  有些可能是同工
[00:04:05.000 --> 00:04:07.000]  但都是安排了的
[00:04:07.000 --> 00:04:10.000]  我相信耶穌也是安排了那個主日
[00:04:10.000 --> 00:04:12.000]  或者那個安息日
[00:04:12.000 --> 00:04:15.000]  祂就去到其中一個會堂教導人
[00:04:15.000 --> 00:04:17.000]  這是祂的計劃
[00:04:17.000 --> 00:04:20.000]  好像平常一樣教導人
[00:04:20.000 --> 00:04:22.000]  不過這次有點特別
[00:04:22.000 --> 00:04:23.000]  因為除了教導人
[00:04:23.000 --> 00:04:25.000]  祂還做了一件事
[00:04:25.000 --> 00:04:29.000]  原因就是祂看見一個女人被鬼附著
[00:04:29.000 --> 00:04:31.000]  病了十八年
[00:04:31.000 --> 00:04:34.000]  她的腰彎到一點都直不了
[00:04:34.000 --> 00:04:39.000]  用我們廣東話說就是一個寒背的女人
[00:04:39.000 --> 00:04:41.000]  聖經形容這個女人
[00:04:41.000 --> 00:04:43.000]  她說她的腰彎得很嚴重
[00:04:43.000 --> 00:04:45.000]  就是一點都直不了
[00:04:45.000 --> 00:04:46.000]  待會兒圓了崇拜
[00:04:46.000 --> 00:04:47.000]  你也可以試一下
[00:04:47.000 --> 00:04:50.000]  如果你的腰彎到一點都直不了
[00:04:50.000 --> 00:04:53.000]  你覺得走起路上有什麼感覺呢
[00:04:53.000 --> 00:04:55.000]  應該都很辛苦的
[00:04:55.000 --> 00:04:57.000]  都很不方便的
[00:04:57.000 --> 00:04:59.000]  不過奇妙的就是
[00:04:59.000 --> 00:05:03.000]  這個女人沒有因為自己傷殘得這麼嚴重
[00:05:03.000 --> 00:05:04.000]  或者這麼不方便
[00:05:04.000 --> 00:05:07.000]  而放棄去會堂學習聖經
[00:05:07.000 --> 00:05:10.000]  她仍然來到會堂
[00:05:10.000 --> 00:05:15.000]  跟一般的人一樣去學習聖經
[00:05:15.000 --> 00:05:19.000]  好幾年前我所服侍的教會廣福堂
[00:05:19.000 --> 00:05:23.000]  有一個生日會
[00:05:23.000 --> 00:05:31.000]  慶祝一個回教會八十四年的婆婆
[00:05:31.000 --> 00:05:34.000]  一百歲生日
[00:05:34.000 --> 00:05:36.000]  社署又給她一張證書
[00:05:36.000 --> 00:05:37.000]  即是恭賀她的
[00:05:37.000 --> 00:05:39.000]  如果你將來有一百歲
[00:05:39.000 --> 00:05:42.000]  你會收到社署會寄一張證書給你
[00:05:42.000 --> 00:05:45.000]  一百歲的婆婆
[00:05:45.000 --> 00:05:46.000]  她都不能走路的
[00:05:46.000 --> 00:05:48.000]  要坐輪椅
[00:05:48.000 --> 00:05:52.000]  不過她最喜歡的事就是回崇拜
[00:05:52.000 --> 00:05:56.000]  其實廣福堂就住在一間中學裏面
[00:05:56.000 --> 00:05:58.000]  不過中學是沒有升降機的
[00:05:58.000 --> 00:06:00.000]  就好像梁法堂那樣
[00:06:00.000 --> 00:06:03.000]  要找一條樓梯上上下下這樣的
[00:06:03.000 --> 00:06:06.000]  以前還未坐輪椅的時候
[00:06:06.000 --> 00:06:08.000]  她就自己回來
[00:06:08.000 --> 00:06:10.000]  後來她坐輪椅就跟我說
[00:06:10.000 --> 00:06:12.000]  我很想回崇拜
[00:06:12.000 --> 00:06:14.000]  我說沒問題
[00:06:14.000 --> 00:06:16.000]  我們星期日找一個開車的弟兄
[00:06:16.000 --> 00:06:18.000]  就帶多一個教友去
[00:06:18.000 --> 00:06:21.000]  就拿輪椅推上車
[00:06:21.000 --> 00:06:24.000]  然後就車回來教會
[00:06:24.000 --> 00:06:26.000]  再找幾個弟兄
[00:06:26.000 --> 00:06:28.000]  就由地下抬上去
[00:06:28.000 --> 00:06:31.000]  抬到去崇拜的地方
[00:06:31.000 --> 00:06:33.000]  就這樣一起崇拜
[00:06:33.000 --> 00:06:34.000]  一百歲的婆婆
[00:06:34.000 --> 00:06:36.000]  崇拜的時候沒有睡晚睡的
[00:06:36.000 --> 00:06:38.000]  真是不好意思
[00:06:38.000 --> 00:06:44.000]  我們教會有時有些青中年人
[00:06:44.000 --> 00:06:45.000]  工作太疲勞
[00:06:45.000 --> 00:06:47.000]  有時崇拜又會中下中下
[00:06:47.000 --> 00:06:48.000]  婆婆從來沒有
[00:06:48.000 --> 00:06:50.000]  是坐得很直的
[00:06:50.000 --> 00:06:51.000]  一百歲的婆婆
[00:06:51.000 --> 00:06:52.000]  不用戴眼鏡的
[00:06:52.000 --> 00:06:54.000]  讀聖經
[00:06:54.000 --> 00:06:56.000]  也背得出很多的詩歌
[00:06:56.000 --> 00:06:58.000]  每次我去探訪就問她
[00:06:58.000 --> 00:07:00.000]  唱什麼詩啊
[00:07:00.000 --> 00:07:01.000]  唱這首唱那首
[00:07:01.000 --> 00:07:03.000]  她都背得出很多
[00:07:03.000 --> 00:07:04.000]  讀什麼經文
[00:07:04.000 --> 00:07:05.000]  她說
[00:07:05.000 --> 00:07:06.000]  你說讀哪個
[00:07:06.000 --> 00:07:07.000]  她都不用戴眼鏡
[00:07:07.000 --> 00:07:09.000]  都讀到給你聽
[00:07:09.000 --> 00:07:11.000]  真是很誇張
[00:07:11.000 --> 00:07:12.000]  見到她
[00:07:12.000 --> 00:07:16.000]  其實每一次她來崇拜
[00:07:16.000 --> 00:07:18.000]  好像在外人看來
[00:07:18.000 --> 00:07:21.000]  她都好像沒有參與什麼侍奉
[00:07:21.000 --> 00:07:23.000]  但是她的出席
[00:07:23.000 --> 00:07:24.000]  對於教會的弟兄姊妹
[00:07:24.000 --> 00:07:26.000]  其實是很大的鼓勵
[00:07:26.000 --> 00:07:28.000]  所以參與崇拜
[00:07:28.000 --> 00:07:31.000]  真是都是一個很大的激勵
[00:07:31.000 --> 00:07:32.000]  人們看到
[00:07:32.000 --> 00:07:33.000]  嘩
[00:07:33.000 --> 00:07:34.000]  好厲害啊
[00:07:34.000 --> 00:07:37.000]  我們教會有些十幾歲的年輕人
[00:07:37.000 --> 00:07:38.000]  就說
[00:07:38.000 --> 00:07:39.000]  嘩
[00:07:39.000 --> 00:07:40.000]  好厲害啊
[00:07:40.000 --> 00:07:41.000]  我們的導師就說
[00:07:41.000 --> 00:07:43.000]  你有潛質
[00:07:43.000 --> 00:07:45.000]  因為你都未夠十六歲
[00:07:45.000 --> 00:07:48.000]  第二天你可能有機會
[00:07:48.000 --> 00:07:50.000]  去崇拜內閣的婆婆
[00:07:50.000 --> 00:07:52.000]  我們長大了就沒有機會了
[00:07:52.000 --> 00:07:53.000]  只有你有機會
[00:07:53.000 --> 00:07:55.000]  你要珍惜
[00:07:55.000 --> 00:07:57.000]  鼓勵一下年輕人
[00:07:57.000 --> 00:08:02.000]  聖經記著這位彎腰的女人
[00:08:02.000 --> 00:08:04.000]  她照常在安息日
[00:08:04.000 --> 00:08:07.000]  去會堂聽上主的話語
[00:08:07.000 --> 00:08:08.000]  所不同的是
[00:08:08.000 --> 00:08:10.000]  今天是耶穌講道
[00:08:10.000 --> 00:08:12.000]  並且耶穌不單單
[00:08:12.000 --> 00:08:14.000]  完成祂教導的工作
[00:08:14.000 --> 00:08:15.000]  而且
[00:08:15.000 --> 00:08:21.000]  祂看見了這個腰彎了的女人
[00:08:21.000 --> 00:08:25.000]  一個不能夠直起身的女人
[00:08:25.000 --> 00:08:28.000]  當然離遠就很容易看得見
[00:08:28.000 --> 00:08:30.000]  這麼嚴重的傷殘
[00:08:30.000 --> 00:08:31.000]  離遠就看得見
[00:08:31.000 --> 00:08:33.000]  耶穌看見她
[00:08:33.000 --> 00:08:35.000]  就當著眾人的面
[00:08:35.000 --> 00:08:36.000]  叫她過來
[00:08:36.000 --> 00:08:39.000]  不是這個女人主動來求醫
[00:08:39.000 --> 00:08:40.000]  是耶穌叫她過來
[00:08:40.000 --> 00:08:43.000]  就對這個女人說
[00:08:43.000 --> 00:08:46.000]  女人你脫離這個病
[00:08:46.000 --> 00:08:48.000]  她沒有祈求
[00:08:48.000 --> 00:08:50.000]  是耶穌主動叫她過來
[00:08:50.000 --> 00:08:51.000]  於是
[00:08:51.000 --> 00:08:52.000]  用兩隻手
[00:08:52.000 --> 00:08:54.000]  按在這個女人身上
[00:08:54.000 --> 00:08:57.000]  她就直起身了
[00:08:57.000 --> 00:08:58.000]  耶穌本來
[00:08:58.000 --> 00:08:59.000]  其實祂用口
[00:08:59.000 --> 00:09:01.000]  都能夠用說話
[00:09:01.000 --> 00:09:03.000]  去醫治這個女人的病
[00:09:03.000 --> 00:09:04.000]  但是
[00:09:04.000 --> 00:09:06.000]  祂卻伸出手
[00:09:06.000 --> 00:09:08.000]  去按在這個女人的身上
[00:09:08.000 --> 00:09:11.000]  伸出手表示服侍
[00:09:11.000 --> 00:09:12.000]  也表示接納
[00:09:12.000 --> 00:09:13.000]  因為這個是
[00:09:13.000 --> 00:09:15.000]  被鬼附的女人
[00:09:15.000 --> 00:09:17.000]  就是不潔症的
[00:09:17.000 --> 00:09:19.000]  耶穌聖潔的主
[00:09:19.000 --> 00:09:23.000]  就在當中伸出手去服侍
[00:09:23.000 --> 00:09:24.000]  當這個女人
[00:09:24.000 --> 00:09:25.000]  安息日來到會堂
[00:09:25.000 --> 00:09:28.000]  聽到她認識神
[00:09:28.000 --> 00:09:29.000]  這一刻
[00:09:29.000 --> 00:09:32.000]  當她經歷神的大能
[00:09:32.000 --> 00:09:34.000]  她就在當中認識
[00:09:34.000 --> 00:09:36.000]  張榮耀歸給神
[00:09:36.000 --> 00:09:38.000]  張榮耀歸給神
[00:09:38.000 --> 00:09:40.000]  耶穌看見一個身體殘障的人
[00:09:40.000 --> 00:09:42.000]  祂看見對方的痛苦
[00:09:42.000 --> 00:09:43.000]  需要
[00:09:43.000 --> 00:09:45.000]  祂也用愛和能力去服侍
[00:09:45.000 --> 00:09:47.000]  令到這個女人得到醫治
[00:09:47.000 --> 00:09:48.000]  今天
[00:09:48.000 --> 00:09:50.000]  當我們看見生命的時候
[00:09:50.000 --> 00:09:52.000]  是不是都用主的眼光
[00:09:52.000 --> 00:09:54.000]  去看生命呢
[00:09:54.000 --> 00:09:56.000]  去看到生命裏面的需要
[00:09:56.000 --> 00:09:57.000]  可能你會說
[00:09:57.000 --> 00:09:59.000]  我都沒有耶穌那麼厲害
[00:09:59.000 --> 00:10:01.000]  我又不懂得醫好人
[00:10:01.000 --> 00:10:03.000]  其實耶穌不是叫我們
[00:10:03.000 --> 00:10:05.000]  去解決所有人的問題
[00:10:05.000 --> 00:10:07.000]  主將愛賜給我們
[00:10:07.000 --> 00:10:08.000]  是讓我們
[00:10:08.000 --> 00:10:10.000]  都帶著祂的愛
[00:10:10.000 --> 00:10:13.000]  去回應別人生命的需要
[00:10:13.000 --> 00:10:14.000]  耶穌教導我們
[00:10:14.000 --> 00:10:16.000]  是盡心盡性
[00:10:16.000 --> 00:10:17.000]  盡意盡力
[00:10:17.000 --> 00:10:18.000]  愛主我們的神
[00:10:18.000 --> 00:10:20.000]  其次也相逢
[00:10:20.000 --> 00:10:24.000]  就是愛人如己
[00:10:24.000 --> 00:10:25.000]  今天
[00:10:25.000 --> 00:10:26.000]  我們看生命
[00:10:26.000 --> 00:10:28.000]  我們是看到
[00:10:28.000 --> 00:10:30.000]  生命帶給自己的滿足
[00:10:30.000 --> 00:10:34.000]  還是我們會在當中去承擔呢
[00:10:34.000 --> 00:10:36.000]  跟大家講一個故事
[00:10:36.000 --> 00:10:38.000]  有一間店舖
[00:10:38.000 --> 00:10:40.000]  就寫著一塊牌
[00:10:40.000 --> 00:10:41.000]  上面就寫著
[00:10:41.000 --> 00:10:43.000]  有小狗出售
[00:10:43.000 --> 00:10:46.000]  有個男生就經過這個店舖
[00:10:46.000 --> 00:10:48.000]  他就看到這個牌
[00:10:48.000 --> 00:10:49.000]  就問老闆
[00:10:49.000 --> 00:10:51.000]  你的小狗多少錢一隻
[00:10:51.000 --> 00:10:52.000]  老闆說
[00:10:52.000 --> 00:10:54.000]  大概三五十元
[00:10:54.000 --> 00:10:56.000]  那男生就在自己的褲袋裏面
[00:10:56.000 --> 00:10:57.000]  數一數
[00:10:57.000 --> 00:10:59.000]  我只有二十元
[00:10:59.000 --> 00:11:00.000]  他問老闆
[00:11:00.000 --> 00:11:01.000]  我只有二十元
[00:11:01.000 --> 00:11:03.000]  可不可以看看你的狗
[00:11:03.000 --> 00:11:05.000]  那老闆就吹一個口哨
[00:11:05.000 --> 00:11:08.000]  那些小狗就全部跑出來
[00:11:08.000 --> 00:11:09.000]  最後有一隻狗
[00:11:09.000 --> 00:11:10.000]  走得很慢
[00:11:10.000 --> 00:11:12.000]  很明顯遠遠落後
[00:11:12.000 --> 00:11:14.000]  那男生就留意到那隻
[00:11:14.000 --> 00:11:15.000]  走得很慢的狗
[00:11:15.000 --> 00:11:16.000]  就問老闆
[00:11:16.000 --> 00:11:19.000]  為什麼那隻狗走得這麼慢
[00:11:19.000 --> 00:11:20.000]  老闆就說
[00:11:20.000 --> 00:11:21.000]  因為牠出世的時候
[00:11:21.000 --> 00:11:23.000]  腳發炎
[00:11:23.000 --> 00:11:25.000]  現在都未能夠康復
[00:11:25.000 --> 00:11:27.000]  那男生就說
[00:11:27.000 --> 00:11:28.000]  那我買這隻
[00:11:28.000 --> 00:11:29.000]  那老闆就說
[00:11:29.000 --> 00:11:31.000]  這隻不用買
[00:11:31.000 --> 00:11:32.000]  免費送給你
[00:11:32.000 --> 00:11:36.000]  因為牠跑不了跳不了
[00:11:36.000 --> 00:11:38.000]  那男生就覺得很難過
[00:11:38.000 --> 00:11:40.000]  他說我不用你送
[00:11:40.000 --> 00:11:42.000]  因為這隻狗
[00:11:42.000 --> 00:11:44.000]  牠應該跟其他的狗都一樣
[00:11:44.000 --> 00:11:47.000]  是很值得在當中
[00:11:47.000 --> 00:11:51.000]  去平等地去看待的
[00:11:51.000 --> 00:11:54.000]  於是他就放下了二十元
[00:11:54.000 --> 00:11:55.000]  他說我欠你的錢
[00:11:55.000 --> 00:11:57.000]  我稍後會還給你
[00:11:57.000 --> 00:12:00.000]  那老闆就很堅持不收
[00:12:00.000 --> 00:12:02.000]  他說真的不用
[00:12:02.000 --> 00:12:04.000]  因為牠的腳扭曲成這樣
[00:12:04.000 --> 00:12:06.000]  其實牠以後都無法康復
[00:12:06.000 --> 00:12:10.000]  牠都擔心這男生會失望
[00:12:10.000 --> 00:12:12.000]  期望太高
[00:12:12.000 --> 00:12:13.000]  那男生就彎腰
[00:12:13.000 --> 00:12:15.000]  捲起自己的褲腳
[00:12:15.000 --> 00:12:18.000]  都露出一隻扭曲了的腳
[00:12:18.000 --> 00:12:20.000]  裝滿了鋼筋的腳
[00:12:20.000 --> 00:12:21.000]  那男生就說
[00:12:21.000 --> 00:12:23.000]  我的腳都很扭曲
[00:12:23.000 --> 00:12:27.000]  跟普通正常人的腳不一樣
[00:12:27.000 --> 00:12:28.000]  我都不可以跑
[00:12:28.000 --> 00:12:29.000]  不可以跳
[00:12:29.000 --> 00:12:32.000]  所以我懂得如何去照顧
[00:12:32.000 --> 00:12:36.000]  這隻腳受傷的狗
[00:12:36.000 --> 00:12:39.000]  店主很被感動
[00:12:39.000 --> 00:12:40.000]  他說小朋友
[00:12:40.000 --> 00:12:42.000]  我衷心希望
[00:12:42.000 --> 00:12:43.000]  跟祈禱
[00:12:43.000 --> 00:12:45.000]  這裡每一隻小狗
[00:12:45.000 --> 00:12:49.000]  都能找到像你這樣的主人
[00:12:49.000 --> 00:12:51.000]  這個男生的行動
[00:12:51.000 --> 00:12:54.000]  不單單令一隻腳部受傷的狗
[00:12:54.000 --> 00:12:57.000]  得到悉切的照顧
[00:12:57.000 --> 00:12:59.000]  而且也讓賣狗的老闆
[00:12:59.000 --> 00:13:01.000]  在當中領悟不到
[00:13:01.000 --> 00:13:02.000]  如何看待生命
[00:13:02.000 --> 00:13:04.000]  不是去看
[00:13:04.000 --> 00:13:07.000]  生命能夠在當中
[00:13:07.000 --> 00:13:09.000]  如何展現
[00:13:09.000 --> 00:13:11.000]  如何令自己滿足
[00:13:11.000 --> 00:13:13.000]  而是去看
[00:13:13.000 --> 00:13:16.000]  我們如何用無私的愛
[00:13:16.000 --> 00:13:17.000]  去承擔
[00:13:17.000 --> 00:13:21.000]  去照顧生命
[00:13:21.000 --> 00:13:23.000]  當這個彎了腰的女人
[00:13:23.000 --> 00:13:24.000]  得到醫治的時候
[00:13:24.000 --> 00:13:26.000]  她懂得歸榮耀比神
[00:13:26.000 --> 00:13:28.000]  不過在這個時候
[00:13:28.000 --> 00:13:30.000]  又出現了一個插曲
[00:13:30.000 --> 00:13:31.000]  就是管梅堂的
[00:13:31.000 --> 00:13:34.000]  因為耶穌在安息日治病
[00:13:34.000 --> 00:13:37.000]  氣憤憤地對眾人說
[00:13:37.000 --> 00:13:39.000]  當然這個氣憤憤地對眾人說
[00:13:39.000 --> 00:13:43.000]  也是我們叫單打耶穌
[00:13:43.000 --> 00:13:45.000]  有六天應該去做工
[00:13:45.000 --> 00:13:48.000]  那六天就可以來求醫
[00:13:48.000 --> 00:13:51.000]  不過在安息日就不行
[00:13:51.000 --> 00:13:53.000]  管梅堂的人所說的話
[00:13:53.000 --> 00:13:55.000]  不無道理
[00:13:55.000 --> 00:13:58.000]  一個病了十八年的女人
[00:13:58.000 --> 00:14:00.000]  又不是急症
[00:14:00.000 --> 00:14:02.000]  也病了十八年
[00:14:02.000 --> 00:14:04.000]  應該在一至六求醫
[00:14:04.000 --> 00:14:07.000]  不應該在安息日來求醫
[00:14:07.000 --> 00:14:10.000]  破壞安息日會堂的規矩
[00:14:10.000 --> 00:14:12.000]  安息日的人
[00:14:12.000 --> 00:14:13.000]  即管梅堂的人
[00:14:13.000 --> 00:14:15.000]  是在用他的權柄
[00:14:15.000 --> 00:14:17.000]  來命令人守規矩
[00:14:17.000 --> 00:14:21.000]  守安息日的規矩
[00:14:21.000 --> 00:14:24.000]  我也曾經經歷過一件相類似的事
[00:14:24.000 --> 00:14:27.000]  話說有一次我在一個營地
[00:14:27.000 --> 00:14:30.000]  一個天主教的營地
[00:14:30.000 --> 00:14:33.000]  看到一桌九個人
[00:14:33.000 --> 00:14:37.000]  桌上只剩下
[00:14:37.000 --> 00:14:39.000]  通常用大碗盛著的飯
[00:14:39.000 --> 00:14:40.000]  很少
[00:14:40.000 --> 00:14:41.000]  不夠吃
[00:14:41.000 --> 00:14:43.000]  但是當時飯煲的飯
[00:14:43.000 --> 00:14:44.000]  又被人盛了
[00:14:44.000 --> 00:14:48.000]  廚房的阿姐就出來問這位人
[00:14:48.000 --> 00:14:50.000]  她說你們可不可以等一會
[00:14:50.000 --> 00:14:51.000]  我去煲過一鍋飯
[00:14:51.000 --> 00:14:54.000]  營友就說可以沒問題
[00:14:54.000 --> 00:14:57.000]  不過忽然間就走了一個
[00:14:57.000 --> 00:15:01.000]  應該是神父的人出來
[00:15:01.000 --> 00:15:04.000]  跟阿姐說不准煲
[00:15:04.000 --> 00:15:08.000]  就跟那些人說
[00:15:08.000 --> 00:15:10.000]  飯就沒有了
[00:15:10.000 --> 00:15:12.000]  也不會煲
[00:15:12.000 --> 00:15:13.000]  那桌人就說
[00:15:13.000 --> 00:15:17.000]  但是這裡不夠
[00:15:17.000 --> 00:15:20.000]  那個人都氣憤憤地就說
[00:15:20.000 --> 00:15:21.000]  不會再煲了嗎
[00:15:21.000 --> 00:15:24.000]  因為他的態度和言語
[00:15:24.000 --> 00:15:25.000]  那九個人裡面
[00:15:25.000 --> 00:15:27.000]  有一個是小學生
[00:15:27.000 --> 00:15:30.000]  嚇得在哭
[00:15:30.000 --> 00:15:32.000]  最後那九個營友
[00:15:32.000 --> 00:15:35.000]  就自己出去吃飯
[00:15:35.000 --> 00:15:38.000]  這件事讓我多了去明白
[00:15:38.000 --> 00:15:40.000]  管會堂和管營地
[00:15:40.000 --> 00:15:44.000]  可能都有些相似的地方
[00:15:44.000 --> 00:15:46.000]  第一就是
[00:15:46.000 --> 00:15:47.000]  管會堂和管營地
[00:15:47.000 --> 00:15:49.000]  都有一定的權力
[00:15:49.000 --> 00:15:50.000]  和責任
[00:15:50.000 --> 00:15:52.000]  權責
[00:15:52.000 --> 00:15:55.000]  在他的工作範圍那裡
[00:15:55.000 --> 00:15:56.000]  就去運用
[00:15:56.000 --> 00:15:58.000]  第二就是
[00:15:58.000 --> 00:16:01.000]  原來他們兩個剛好
[00:16:01.000 --> 00:16:04.000]  都是氣憤憤地對眾人說話
[00:16:04.000 --> 00:16:05.000]  是因為什麼呢
[00:16:05.000 --> 00:16:09.000]  可能因為自己覺得自己對
[00:16:09.000 --> 00:16:10.000]  覺得別人錯
[00:16:10.000 --> 00:16:12.000]  很理直氣壯地
[00:16:12.000 --> 00:16:15.000]  去表達自己的意見
[00:16:15.000 --> 00:16:18.000]  或者覺得別人都在挑戰他
[00:16:18.000 --> 00:16:20.000]  第三就是
[00:16:20.000 --> 00:16:21.000]  說話的內容
[00:16:21.000 --> 00:16:23.000]  都是很顯示權柄
[00:16:23.000 --> 00:16:26.000]  就是可以不可以
[00:16:26.000 --> 00:16:29.000]  管營地的就不可以煲飯
[00:16:29.000 --> 00:16:32.000]  管會堂的就不可以求醫
[00:16:32.000 --> 00:16:35.000]  其實都不是這個女人來求醫
[00:16:35.000 --> 00:16:36.000]  剛才我說過
[00:16:36.000 --> 00:16:38.000]  是耶穌主動叫她來醫治她
[00:16:38.000 --> 00:16:41.000]  其實耶穌就是在當中
[00:16:41.000 --> 00:16:42.000]  祂都知道
[00:16:42.000 --> 00:16:45.000]  這個安息日的規矩是怎樣的
[00:16:45.000 --> 00:16:46.000]  耶穌祂都這樣做
[00:16:46.000 --> 00:16:50.000]  就在當中用生命去演繹
[00:16:50.000 --> 00:16:52.000]  安息日真正的意義
[00:16:52.000 --> 00:16:53.000]  是耶穌主動
[00:16:53.000 --> 00:16:55.000]  當眾叫她過來
[00:16:55.000 --> 00:16:56.000]  去醫治她的
[00:16:56.000 --> 00:16:57.000]  就是說
[00:16:57.000 --> 00:16:59.000]  耶穌都在當中承擔了
[00:16:59.000 --> 00:17:01.000]  安息日不可求醫
[00:17:01.000 --> 00:17:04.000]  這個規條的責任
[00:17:04.000 --> 00:17:06.000]  就不想這個女人
[00:17:06.000 --> 00:17:07.000]  得醫治之後
[00:17:07.000 --> 00:17:11.000]  又會被人批評
[00:17:11.000 --> 00:17:12.000]  第四
[00:17:12.000 --> 00:17:13.000]  管會堂的
[00:17:13.000 --> 00:17:14.000]  和管營地的
[00:17:14.000 --> 00:17:17.000]  都是用時間去限制人們
[00:17:17.000 --> 00:17:18.000]  這麼巧
[00:17:18.000 --> 00:17:19.000]  管會堂的就說
[00:17:19.000 --> 00:17:20.000]  七天裡面
