
[00:00:00.000 --> 00:00:03.000]  各位兄弟姊妹早上好!
[00:02:36.500 --> 00:02:38.500]  這就是我們要研究的地方
[00:02:38.500 --> 00:02:40.500]  頂尖媒我在這裡和大家
[00:02:40.500 --> 00:02:42.500]  多年來在分享
[00:02:42.500 --> 00:02:44.500]  薩姆二記和獵王記
[00:02:44.500 --> 00:02:46.500]  我和弟兄姊妹多年來
[00:02:46.500 --> 00:02:49.000]  分享薩姆二記和獵王記
[00:02:49.000 --> 00:02:52.500]  在這裡我用這兩卷聖經
[00:02:52.500 --> 00:02:54.500]  來和大家證明這一點
[00:02:54.500 --> 00:02:56.500]  我用這兩卷聖經
[00:02:56.500 --> 00:02:58.500]  和大家證明這一點
[00:02:58.500 --> 00:03:00.000]  在薩姆二記上第一章
[00:03:00.000 --> 00:03:02.000]  在薩姆二記上第一章
[00:03:02.000 --> 00:03:06.000]  使得阿哈拿不生育的是耶和華
[00:03:06.000 --> 00:03:08.500]  使得阿哈拿不生育的是耶和華
[00:03:08.500 --> 00:03:10.500]  一章五節
[00:03:10.500 --> 00:03:11.500]  一章五節
[00:03:11.500 --> 00:03:14.500]  使得阿哈拿生育的又是耶和華
[00:03:14.500 --> 00:03:15.500]  一章十九節
[00:03:15.500 --> 00:03:17.500]  使得阿哈拿生育的也是耶和華
[00:03:17.500 --> 00:03:18.500]  一章十九節
[00:03:18.500 --> 00:03:20.000]  在薩姆二記上
[00:03:20.000 --> 00:03:21.500]  在薩姆二記上
[00:03:21.500 --> 00:03:23.000]  在獵王記下五章
[00:03:23.000 --> 00:03:24.500]  在獵王記下五章
[00:03:24.500 --> 00:03:27.500]  我們剛剛說了各個故事的乃蠻
[00:03:27.500 --> 00:03:30.500]  我們剛剛說的故事的乃蠻
[00:03:30.500 --> 00:03:34.500]  耶和華讓乃蠻生了大麻蜂
[00:03:34.500 --> 00:03:37.500]  耶和華讓乃蠻生了大麻蜂
[00:03:37.500 --> 00:03:38.500]  這是五章一節
[00:03:38.500 --> 00:03:40.000]  這是五章一節
[00:03:40.000 --> 00:03:43.000]  但是耶和華也藉以利亞的口
[00:03:43.000 --> 00:03:44.000]  告訴他
[00:03:44.000 --> 00:03:45.500]  又醫治了乃蠻
[00:03:45.500 --> 00:03:47.500]  這是五章十九節
[00:03:47.500 --> 00:03:49.500]  五章九到十節
[00:03:49.500 --> 00:03:51.500]  五章十四到十五節
[00:03:51.500 --> 00:03:55.500]  耶和華也藉以利沙醫治了乃蠻
[00:03:55.500 --> 00:03:57.000]  五章九到十節
[00:03:57.000 --> 00:03:58.500]  十四到十五節
[00:03:58.500 --> 00:04:01.500]  現在獵王記下六到七章了
[00:04:01.500 --> 00:04:03.500]  現在獵王記下六到七章
[00:04:03.500 --> 00:04:09.500]  耶和華讓阿蘭人去圍困撒瑪利亞城
[00:04:09.500 --> 00:04:11.000]  以致城有饑荒
[00:04:11.000 --> 00:04:12.500]  這是六章二十四節
[00:04:12.500 --> 00:04:17.500]  耶和華讓阿蘭人圍困撒瑪利亞
[00:04:17.500 --> 00:04:18.500]  以致城有饑荒
[00:04:18.500 --> 00:04:21.500]  六章二十四節
[00:04:21.500 --> 00:04:26.500]  耶和華又用天兵的馬蹄聲嚇走阿蘭人
[00:04:26.500 --> 00:04:31.500]  耶和華又用天兵的馬蹄聲嚇走阿蘭人
[00:04:31.500 --> 00:04:32.500]  以致城有饑荒
[00:04:32.500 --> 00:04:33.500]  以致城有饑荒
[00:04:33.500 --> 00:04:34.500]  以致城有饑荒
[00:04:34.500 --> 00:04:35.500]  以致城有饑荒
[00:04:35.500 --> 00:04:36.500]  以致城有饑荒
[00:04:36.500 --> 00:04:37.500]  以致城有饑荒
[00:04:37.500 --> 00:04:38.500]  以致城有饑荒
[00:04:38.500 --> 00:04:39.500]  以致城有饑荒
[00:04:39.500 --> 00:04:40.500]  以致城有饑荒
[00:04:40.500 --> 00:04:41.500]  以致城有饑荒
[00:04:41.500 --> 00:04:42.500]  以致城有饑荒
[00:04:42.500 --> 00:04:43.500]  以致城有饑荒
[00:04:43.500 --> 00:04:44.500]  以致城有饑荒
[00:04:44.500 --> 00:04:45.500]  以致城有饑荒
[00:04:45.500 --> 00:04:46.500]  以致城有饑荒
[00:04:46.500 --> 00:04:47.500]  以致城有饑荒
[00:04:47.500 --> 00:04:48.500]  以致城有饑荒
[00:04:48.500 --> 00:04:49.500]  以致城有饑荒
[00:04:49.500 --> 00:04:50.500]  以致城有饑荒
[00:04:50.500 --> 00:04:51.500]  以致城有饑荒
[00:04:51.500 --> 00:04:52.500]  以致城有饑荒
[00:04:52.500 --> 00:04:53.500]  以致城有饑荒
[00:04:53.500 --> 00:04:54.500]  以致城有饑荒
[00:04:54.500 --> 00:04:55.500]  以致城有饑荒
[00:04:55.500 --> 00:04:56.500]  以致城有饑荒
[00:04:56.500 --> 00:04:57.500]  以致城有饑荒
[00:04:57.500 --> 00:04:58.500]  以致城有饑荒
[00:04:58.500 --> 00:04:59.500]  以致城有饑荒
[00:04:59.500 --> 00:05:00.500]  以致城有饑荒
[00:05:00.500 --> 00:05:01.500]  以致城有饑荒
[00:05:12.500 --> 00:05:14.500]  阿蘭人這次是敗退的
[00:05:14.500 --> 00:05:17.500]  大家看不看到
[00:05:17.500 --> 00:05:19.500]  耶和華使阿蘭軍打勝仗
[00:05:19.500 --> 00:05:27.500]  耶和華也使阿蘭軍不戰而敗
[00:05:27.500 --> 00:05:33.500]  看到上帝在做兩樣相對的事情
[00:05:33.500 --> 00:05:38.500]  各位聽眾
[00:05:38.500 --> 00:05:41.500]  剛才我和你分享的是以賽亞書五章
[00:05:41.500 --> 00:05:42.500]  四十五章七節
[00:05:42.500 --> 00:05:44.500]  剛才我和大家分享的
[00:05:44.500 --> 00:05:46.500]  以賽亞書四十五章七節
[00:05:46.500 --> 00:05:49.500]  現在在撒姆爾記和列王記
[00:05:49.500 --> 00:05:51.500]  是在以賽亞之前幾百年的事情
[00:05:51.500 --> 00:05:57.500]  撒姆爾記和列王記
[00:05:57.500 --> 00:06:01.500]  都是在以賽亞之前好幾百年前
[00:06:01.500 --> 00:06:05.500]  以賽亞先知
[00:06:05.500 --> 00:06:07.500]  有上帝的啟示
[00:06:07.500 --> 00:06:09.500]  啟示上帝的屬性
[00:06:09.500 --> 00:06:12.500]  啟示上帝的屬性
[00:06:12.500 --> 00:06:15.500]  上帝不朽都是這樣來行事
[00:06:15.500 --> 00:06:17.500]  上帝一直都是在行事
[00:06:17.500 --> 00:06:20.500]  今日上帝亦都如此行事
[00:06:20.500 --> 00:06:23.500]  今日上帝仍然如此行事
[00:06:23.500 --> 00:06:24.500]  所貴的姐妹
[00:06:24.500 --> 00:06:25.500]  所貴的姐妹
[00:06:25.500 --> 00:06:26.500]  這支星星好靚
[00:06:26.500 --> 00:06:27.500]  這支星星非常漂亮
[00:06:27.500 --> 00:06:29.500]  你看看你自己的人生當中
[00:06:29.500 --> 00:06:31.500]  你看看你自己的人生當中
[00:06:31.500 --> 00:06:32.500]  我好苦啊
[00:06:32.500 --> 00:06:33.500]  你看我很苦
[00:06:33.500 --> 00:06:35.500]  上帝使到你
[00:06:35.500 --> 00:06:37.500]  上帝使到你
[00:06:37.500 --> 00:06:39.500]  你想脫離這個苦呢
[00:06:39.500 --> 00:06:40.500]  你想脫離這個苦
[00:06:40.500 --> 00:06:41.500]  又要靠上帝
[00:06:41.500 --> 00:06:43.500]  又要依賴上帝
[00:06:43.500 --> 00:06:45.500]  哈拿是一個很靚的例子
[00:06:45.500 --> 00:06:48.500]  哈拿是一個很漂亮的例子
[00:06:48.500 --> 00:06:50.500]  他不能生
[00:06:50.500 --> 00:06:51.500]  是上帝使他不能生
[00:06:51.500 --> 00:06:53.500]  他不能生育
[00:06:53.500 --> 00:06:54.500]  是上帝使他不能生育
[00:06:54.500 --> 00:06:55.500]  他有得生
[00:06:55.500 --> 00:06:56.500]  又是上帝使他有得生
[00:06:56.500 --> 00:06:57.500]  他能夠生育
[00:06:57.500 --> 00:06:59.500]  也是上帝使他能夠生育
[00:06:59.500 --> 00:07:01.500]  約伯記呢
[00:07:01.500 --> 00:07:03.500]  約伯記的約伯呢
[00:07:03.500 --> 00:07:05.500]  他就看到你怎樣
[00:07:05.500 --> 00:07:08.500]  上帝給
[00:07:08.500 --> 00:07:10.500]  上帝收回
[00:07:10.500 --> 00:07:12.500]  我們要讚美上帝
[00:07:12.500 --> 00:07:14.500]  我們要讚美上帝
[00:07:14.500 --> 00:07:16.500]  我們面對上帝給這兩樣東西
[00:07:16.500 --> 00:07:18.500]  他又拿又給
[00:07:18.500 --> 00:07:19.500]  他又拿又給
[00:07:19.500 --> 00:07:20.500]  上帝給
[00:07:20.500 --> 00:07:21.500]  上帝收取
[00:07:21.500 --> 00:07:23.500]  我們都要讚美上帝
[00:07:23.500 --> 00:07:24.500]  他說完我的一句了
[00:07:24.500 --> 00:07:28.500]  不是說上帝給
[00:07:28.500 --> 00:07:29.500]  不是說上帝給
[00:07:29.500 --> 00:07:30.500]  我是讚美
[00:07:30.500 --> 00:07:31.500]  我是讚美
[00:07:31.500 --> 00:07:32.500]  上帝拿走
[00:07:32.500 --> 00:07:33.500]  上帝拿走
[00:07:33.500 --> 00:07:34.500]  我就不信他了
[00:07:34.500 --> 00:07:35.500]  我就不信他了
[00:07:35.500 --> 00:07:37.500]  我認識有一個人
[00:07:37.500 --> 00:07:38.500]  我認識有一個人
[00:07:38.500 --> 00:07:40.500]  他的祖宗啊
[00:07:40.500 --> 00:07:41.500]  所有都信耶穌的
[00:07:41.500 --> 00:07:44.500]  他的祖父啊
[00:07:44.500 --> 00:07:46.500]  上輩都信耶穌的
[00:07:46.500 --> 00:07:48.500]  但是他的太太呢
[00:07:48.500 --> 00:07:50.500]  在五十多歲就死了
[00:07:50.500 --> 00:07:52.500]  他太太五十多歲過世了
[00:07:52.500 --> 00:07:54.500]  他現在不信耶穌了
[00:07:54.500 --> 00:07:55.500]  他現在不信耶穌了
[00:07:55.500 --> 00:07:57.500]  因為他現在說
[00:07:57.500 --> 00:07:58.500]  耶穌都不幫他的
[00:07:58.500 --> 00:07:59.500]  所以他不信了
[00:07:59.500 --> 00:08:00.500]  所以耶穌不幫他
[00:08:00.500 --> 00:08:01.500]  他不信了
[00:08:01.500 --> 00:08:02.500]  今天這些人
[00:08:02.500 --> 00:08:03.500]  這些信仰從哪裡來的呢
[00:08:03.500 --> 00:08:05.500]  信仰從什麼地方來的呢
[00:08:05.500 --> 00:08:06.500]  郭台銘小妹
[00:08:06.500 --> 00:08:07.500]  郭台銘小妹
[00:08:07.500 --> 00:08:08.500]  阿蘭王就有這個信仰
[00:08:08.500 --> 00:08:10.500]  阿蘭王就有這個信仰
[00:08:10.500 --> 00:08:11.500]  今天我們看這篇經文
[00:08:11.500 --> 00:08:12.500]  等一下怎麼看到
[00:08:12.500 --> 00:08:13.500]  阿蘭王這個心態呢
[00:08:13.500 --> 00:08:14.500]  我們就看一下
[00:08:14.500 --> 00:08:15.500]  信不信阿蘭王
[00:08:15.500 --> 00:08:16.500]  是以色列王
[00:08:16.500 --> 00:08:17.500]  以色列王
[00:08:17.500 --> 00:08:18.500]  若蘭
[00:08:18.500 --> 00:08:19.500]  若蘭
[00:08:19.500 --> 00:08:21.500]  好 現在回到本故事
[00:08:21.500 --> 00:08:23.500]  回到這個故事當中
[00:08:23.500 --> 00:08:24.500]  這個故事就是
[00:08:24.500 --> 00:08:25.500]  我還沒講完的
[00:08:25.500 --> 00:08:27.500]  這個故事沒有講完的
[00:08:27.500 --> 00:08:29.500]  撒瑪利亞城被圍困
[00:08:29.500 --> 00:08:31.500]  饑荒很厲害
[00:08:31.500 --> 00:08:33.500]  撒瑪利亞被圍困
[00:08:33.500 --> 00:08:34.500]  饑荒厲害
[00:08:34.500 --> 00:08:36.500]  以利沙宣佈好消息
[00:08:36.500 --> 00:08:37.500]  以利沙宣佈好消息
[00:08:37.500 --> 00:08:38.500]  七章第一節
[00:08:38.500 --> 00:08:40.500]  七章第一節
[00:08:40.500 --> 00:08:42.500]  但是作者沒有告訴我
[00:08:42.500 --> 00:08:45.500]  這個以色列王的反應
[00:08:45.500 --> 00:08:46.500]  作者並沒有告訴我們
[00:08:46.500 --> 00:08:48.500]  以色列王的反應
[00:08:48.500 --> 00:08:49.500]  但是提到他的手下
[00:08:49.500 --> 00:08:51.500]  那個軍官不信
[00:08:51.500 --> 00:08:52.500]  提到他的手下
[00:08:52.500 --> 00:08:54.500]  軍官不信
[00:08:54.500 --> 00:08:55.500]  郭台銘小妹
[00:08:55.500 --> 00:08:56.500]  郭台銘小妹
[00:08:56.500 --> 00:08:57.500]  我試著想想一件事
[00:08:57.500 --> 00:08:58.500]  我就想
[00:08:58.500 --> 00:09:00.500]  以前的人很聽
[00:09:00.500 --> 00:09:02.500]  很聽長官的話
[00:09:02.500 --> 00:09:05.500]  很多人都很聽長官的話
[00:09:05.500 --> 00:09:07.500]  他的下屬做什麼呢
[00:09:07.500 --> 00:09:08.500]  他下屬做什麼呢
[00:09:08.500 --> 00:09:10.500]  一定他的長官是點頭的
[00:09:10.500 --> 00:09:12.500]  一定是他的長官點頭
[00:09:12.500 --> 00:09:14.500]  現在那個軍官不信
[00:09:14.500 --> 00:09:15.500]  以利沙說話的
[00:09:15.500 --> 00:09:16.500]  現在這個軍官不信
[00:09:16.500 --> 00:09:17.500]  以利沙講話
[00:09:17.500 --> 00:09:19.500]  他的主人
[00:09:19.500 --> 00:09:20.500]  他主人
[00:09:20.500 --> 00:09:21.500]  以色列王呢
[00:09:21.500 --> 00:09:22.500]  以色列王
[00:09:22.500 --> 00:09:23.500]  一樣不信
[00:09:23.500 --> 00:09:25.500]  雖然作者沒有講
[00:09:25.500 --> 00:09:26.500]  雖然作者沒講
[00:09:26.500 --> 00:09:28.500]  但是大家讀聖經要領會一件事
[00:09:28.500 --> 00:09:31.500]  當那個僕人講了一句話
[00:09:31.500 --> 00:09:32.500]  如果主人不同意
[00:09:32.500 --> 00:09:34.500]  他不可以隨便講的
[00:09:34.500 --> 00:09:37.500]  從這個地方可以看到
[00:09:37.500 --> 00:09:38.500]  如果主人不同意
[00:09:38.500 --> 00:09:41.500]  這個僕人是不能隨便開口講的
[00:09:41.500 --> 00:09:43.500]  我們這個本文
[00:09:43.500 --> 00:09:45.500]  就是剛才Karen講到的
[00:09:45.500 --> 00:09:46.500]  七章十二到二十節
[00:09:46.500 --> 00:09:49.500]  本文有精彩的地方亮度
[00:09:49.500 --> 00:09:51.500]  剛才Karen幫我們讀的
[00:09:51.500 --> 00:09:53.500]  七章十二到二十節
[00:09:53.500 --> 00:09:55.500]  有精彩之處有兩處
[00:09:55.500 --> 00:09:57.500]  以利沙兩個寓言實現了
[00:09:57.500 --> 00:09:59.500]  以利沙兩個寓言實現了
[00:09:59.500 --> 00:10:00.500]  又幫助我們明白
[00:10:00.500 --> 00:10:02.500]  耶穌基督在馬太福音
[00:10:02.500 --> 00:10:04.500]  二十章十六節這樣講
[00:10:04.500 --> 00:10:05.500]  又幫助我們明白
[00:10:05.500 --> 00:10:09.500]  耶穌在馬太福音二十章十六節這麼講
[00:10:09.500 --> 00:10:10.500]  這些聖經是很難明白的
[00:10:10.500 --> 00:10:11.500]  我們讀聖經就說
[00:10:11.500 --> 00:10:12.500]  耶穌說
[00:10:12.500 --> 00:10:14.500]  這樣那載後的將要載前
[00:10:14.500 --> 00:10:16.500]  載前的將要載後了
[00:10:16.500 --> 00:10:17.500]  就那樣
[00:10:17.500 --> 00:10:19.500]  載後的將要載前
[00:10:19.500 --> 00:10:21.500]  載前的將要載後了
[00:10:21.500 --> 00:10:25.500]  究竟這個故事裡面誰載前誰載後
[00:10:25.500 --> 00:10:28.500]  這個故事誰載前誰載後
[00:10:28.500 --> 00:10:29.500]  我給一點提示你好不好
[00:10:29.500 --> 00:10:31.500]  我給大家一點提示
[00:10:31.500 --> 00:10:33.500]  寓言誰先聽到
[00:10:33.500 --> 00:10:35.500]  寓言誰先聽到
[00:10:35.500 --> 00:10:36.500]  王
[00:10:36.500 --> 00:10:37.500]  王
[00:10:37.500 --> 00:10:38.500]  是不是
[00:10:38.500 --> 00:10:40.500]  君君君丈
[00:10:40.500 --> 00:10:41.500]  他們
[00:10:41.500 --> 00:10:44.500]  他們兩個聽到嗎
[00:10:44.500 --> 00:10:46.500]  OK
[00:10:46.500 --> 00:10:51.500]  那四個麻風和城中的人有沒有聽到
[00:10:51.500 --> 00:10:55.500]  那四個麻風兵販子和城中的人有沒有聽到呢
[00:10:55.500 --> 00:10:56.500]  沒有
[00:10:56.500 --> 00:10:57.500]  沒有
[00:10:57.500 --> 00:10:59.500]  但是誰可以吃得飽
[00:10:59.500 --> 00:11:01.500]  誰會先吃得飽呢
[00:11:01.500 --> 00:11:03.500]  沒有聽到那些人
[00:11:03.500 --> 00:11:04.500]  是沒有聽到的人
[00:11:04.500 --> 00:11:05.500]  聽到的人呢
[00:11:05.500 --> 00:11:07.500]  聽到的人呢
[00:11:07.500 --> 00:11:08.500]  不信
[00:11:08.500 --> 00:11:09.500]  不信
[00:11:09.500 --> 00:11:11.500]  那君君是不是
[00:11:11.500 --> 00:11:12.500]  以夜叉話
[00:11:12.500 --> 00:11:13.500]  你可以看到食物
[00:11:13.500 --> 00:11:14.500]  但是你沒得吃
[00:11:14.500 --> 00:11:16.500]  以夜叉話
[00:11:16.500 --> 00:11:18.500]  君君說你可以看到食物
[00:11:18.500 --> 00:11:19.500]  但是你沒得吃
[00:11:19.500 --> 00:11:21.500]  給你一個提示
[00:11:21.500 --> 00:11:23.500]  誰載前
[00:11:23.500 --> 00:11:24.500]  給你一個提示
[00:11:24.500 --> 00:11:27.500]  首先聽到那個寓言的
[00:11:27.500 --> 00:11:29.500]  誰聽到寓言的
[00:11:29.500 --> 00:11:30.500]  結果在後面
[00:11:30.500 --> 00:11:31.500]  結果在後面
[00:11:31.500 --> 00:11:32.500]  沒有聽到的呢
[00:11:32.500 --> 00:11:33.500]  沒有聽到的
[00:11:33.500 --> 00:11:35.500]  享受到這個寓言的好處
[00:11:35.500 --> 00:11:37.500]  享受到這個寓言的好處
[00:11:37.500 --> 00:11:38.500]  如果你明白這個故事
[00:11:38.500 --> 00:11:40.500]  就像耶穌所說的
[00:11:40.500 --> 00:11:42.500]  只要你明白這個故事
[00:11:42.500 --> 00:11:43.500]  我的福音
[00:11:43.500 --> 00:11:44.500]  我的福音
[00:11:44.500 --> 00:11:45.500]  是給以色列人的
[00:11:45.500 --> 00:11:46.500]  是給以色列人的
[00:11:46.500 --> 00:11:47.500]  給以色列人聽
[00:11:47.500 --> 00:11:48.500]  以色列人不聽
[00:11:48.500 --> 00:11:49.500]  外邦人聽
[00:11:49.500 --> 00:11:50.500]  外邦人聽
[00:11:50.500 --> 00:11:51.500]  聽到了嗎
[00:11:51.500 --> 00:11:53.500]  所以路加福音很聰明
[00:11:53.500 --> 00:11:55.500]  所以路加福音非常聰明
[00:11:55.500 --> 00:11:56.500]  路加的作者
[00:11:56.500 --> 00:11:58.500]  他在獵王記
[00:11:58.500 --> 00:11:59.500]  拿到很多料
[00:11:59.500 --> 00:12:01.500]  路加醫生
[00:12:01.500 --> 00:12:02.500]  在獵王記中
[00:12:02.500 --> 00:12:05.500]  拿到很多這種材料
[00:12:05.500 --> 00:12:11.500]  這四個大麻風呢
[00:12:11.500 --> 00:12:12.500]  這四個大麻風
[00:12:12.500 --> 00:12:14.500]  我上次已經講過了
[00:12:14.500 --> 00:12:17.500]  在基督教的解經家裏面
[00:12:17.500 --> 00:12:19.500]  在基督教的解經家裏面
[00:12:19.500 --> 00:12:20.500]  只是說四個大麻風
[00:12:20.500 --> 00:12:22.500]  就是四個大麻風
[00:12:22.500 --> 00:12:24.500]  我這次有機會坐下來
[00:12:24.500 --> 00:12:26.500]  去看看這個
[00:12:26.500 --> 00:12:29.500]  Word Commentary
[00:12:29.500 --> 00:12:31.500]  就是說我今天早上有時間
[00:12:31.500 --> 00:12:33.500]  可以看那個Commentary
[00:12:33.500 --> 00:12:34.500]  多了一個資料
[00:12:34.500 --> 00:12:35.500]  多了一個資料
[00:12:35.500 --> 00:12:36.500]  聖經沒有講的
[00:12:36.500 --> 00:12:37.500]  聖經沒有講
[00:12:37.500 --> 00:12:39.500]  但是猶太拉比呢
[00:12:39.500 --> 00:12:40.500]  猶太拉比
[00:12:40.500 --> 00:12:42.500]  就這麼相信了
[00:12:42.500 --> 00:12:43.500]  這麼相信
[00:12:43.500 --> 00:12:46.500]  這四個麻風人
[00:12:46.500 --> 00:12:49.500]  這四個麻風病患者
[00:12:49.500 --> 00:12:51.500]  是基合西的兒子
[00:12:51.500 --> 00:12:52.500]  是基合西的兒子
[00:12:52.500 --> 00:12:53.500]  我再講多一次
[00:12:53.500 --> 00:12:54.500]  我再講多一次
[00:12:54.500 --> 00:12:55.500]  聖經沒有講
[00:12:55.500 --> 00:12:56.500]  聖經沒有講
[00:12:56.500 --> 00:12:58.500]  但是猶太拉比那裏呢
[00:12:58.500 --> 00:12:59.500]  猶太拉比
[00:12:59.500 --> 00:13:02.500]  有埋基合西四個兒子
[00:13:02.500 --> 00:13:03.500]  就是基合西的四個兒子
[00:13:03.500 --> 00:13:05.500]  你記不記得
[00:13:05.500 --> 00:13:06.500]  基合西貪心
[00:13:06.500 --> 00:13:08.500]  你們看基合西貪心
[00:13:08.500 --> 00:13:10.500]  以利沙說
[00:13:10.500 --> 00:13:11.500]  你和你的子孫
[00:13:11.500 --> 00:13:12.500]  都要生大麻風
[00:13:12.500 --> 00:13:13.500]  就是你和你的子孫
[00:13:13.500 --> 00:13:17.500]  都要生大麻風
[00:13:17.500 --> 00:13:19.500]  基合西四個兒子有麻風
[00:13:19.500 --> 00:13:21.500]  這個猶太人的傳統說的
[00:13:21.500 --> 00:13:22.500]  除了傳統說
[00:13:22.500 --> 00:13:23.500]  如果是真的話呢
[00:13:23.500 --> 00:13:25.500]  如果是真的話
[00:13:25.500 --> 00:13:27.500]  是不是見到上帝的恩典
[00:13:27.500 --> 00:13:28.500]  有沒有看到上帝的恩典
[00:13:28.500 --> 00:13:29.500]  阿爸犯罪
[00:13:29.500 --> 00:13:31.500]  父親犯罪
[00:13:31.500 --> 00:13:36.500]  兒子是染到大麻風
[00:13:36.500 --> 00:13:40.500]  兒子是生了大麻風
[00:13:40.500 --> 00:13:42.500]  但是他也受惠
[00:13:42.500 --> 00:13:44.500]  但是他同時也受惠
[00:13:44.500 --> 00:13:45.500]  還有啊
[00:13:45.500 --> 00:13:47.500]  基合西呢
[00:13:47.500 --> 00:13:49.500]  以利沙罰他們
[00:13:49.500 --> 00:13:51.500]  你們一世都有大麻風
[00:13:51.500 --> 00:13:53.500]  基合西說
[00:13:53.500 --> 00:13:55.500]  以利沙
[00:13:55.500 --> 00:13:56.500]  第八章
[00:13:56.500 --> 00:13:57.500]  第八章說
[00:13:57.500 --> 00:13:58.500]  基合西出現了
[00:13:58.500 --> 00:13:59.500]  基合西
