
[00:00:00.000 --> 00:00:03.080]  主播我想大家去想一想一個畫面
[00:02:05.700 --> 00:02:07.500]  就是西門彼得
[00:02:07.500 --> 00:02:09.040]  西門彼得
[00:02:09.040 --> 00:02:10.820]  好像項羽那樣
[00:02:10.820 --> 00:02:11.600]  帶著
[00:02:11.600 --> 00:02:12.880]  很大的失敗
[00:02:12.880 --> 00:02:13.640]  失敗
[00:02:13.640 --> 00:02:15.180]  失落的感覺
[00:02:15.180 --> 00:02:17.740]  不過這個不是一個普通的失敗
[00:02:17.740 --> 00:02:21.060]  因為聖經說得很清楚
[00:02:21.840 --> 00:02:24.920]  彼得在耶穌將要
[00:02:24.920 --> 00:02:29.020]  面對十字架的時候,他說,主啊,我願意為你死
[00:02:29.020 --> 00:02:31.320]  好幾個小時之後
[00:02:31.320 --> 00:02:33.100]  他竟然三次不認主
[00:02:33.100 --> 00:02:35.660]  聖經告訴我們,當
[00:02:35.660 --> 00:02:37.200]  雞叫的時候
[00:02:37.200 --> 00:02:39.760]  彼得突然想起他曾經
[00:02:39.760 --> 00:02:42.320]  跟他的主說過
[00:02:42.320 --> 00:02:43.860]  接著聖經說
[00:02:43.860 --> 00:02:45.660]  他就出去
[00:02:45.660 --> 00:02:46.940]  同酷
[00:02:46.940 --> 00:02:48.720]  兩個人
[00:02:48.720 --> 00:02:50.000]  彼得和項羽
[00:02:50.260 --> 00:02:53.080]  都是來到水邊,都帶著無比的失落感
[00:02:53.080 --> 00:02:55.120]  不過他們的結局
[00:02:55.120 --> 00:02:57.420]  相當的不一樣
[00:02:57.420 --> 00:03:01.260]  項羽在那個時候決定完結他的生命
[00:03:01.260 --> 00:03:03.560]  在他的生命畫上一個句號
[00:03:03.560 --> 00:03:04.840]  不過彼得呢
[00:03:04.840 --> 00:03:07.920]  彼得確實在那個時候決定
[00:03:07.920 --> 00:03:09.960]  在他人生
[00:03:09.960 --> 00:03:11.760]  揭去下一頁
[00:03:11.760 --> 00:03:14.060]  兩個很不同的中國
[00:03:14.060 --> 00:03:17.900]  究竟有什麼的不同,令到這個結局這麼不同呢
[00:03:18.420 --> 00:03:20.720]  如果今天我們所讀的經文告訴我們
[00:03:20.720 --> 00:03:21.760]  分別
[00:03:21.760 --> 00:03:23.280]  在於一個早餐
[00:03:23.280 --> 00:03:24.820]  我們現在看一看
[00:03:24.820 --> 00:03:27.120]  這個究竟是一個什麼的早餐
[00:03:27.120 --> 00:03:30.700]  竟然帶來人生這麼重大的分別
[00:03:30.700 --> 00:03:32.500]  經文開始的時候就說
[00:03:32.500 --> 00:03:34.300]  這些事以後
[00:03:34.300 --> 00:03:35.320]  是什麼事情呢
[00:03:35.320 --> 00:03:36.860]  事情就是
[00:03:36.860 --> 00:03:38.400]  耶穌復活
[00:03:38.400 --> 00:03:41.720]  以及兩次
[00:03:41.720 --> 00:03:42.740]  顯現
[00:03:42.740 --> 00:03:44.280]  給他的門徒看到
[00:03:44.280 --> 00:03:46.320]  這個復活
[00:03:46.320 --> 00:03:48.120]  耶穌的顯現
[00:03:49.140 --> 00:03:50.680]  激情過後
[00:03:50.680 --> 00:03:53.240]  你都要回復平靜的生活
[00:03:53.240 --> 00:03:57.080]  回復平靜的生活之後,門徒突然之間覺得
[00:03:57.080 --> 00:03:59.120]  我下一步應該怎麼走呢
[00:03:59.120 --> 00:04:01.940]  我下一件事要做的是什麼呢
[00:04:01.940 --> 00:04:06.800]  突然間在一個迷失的情況當中,這個反應相當的
[00:04:06.800 --> 00:04:08.080]  正常的
[00:04:08.080 --> 00:04:11.160]  因為人總是在人生高潮過後
[00:04:11.160 --> 00:04:15.000]  或者嚴重的毀滅性損失之後
[00:04:15.000 --> 00:04:17.040]  總是覺得迷失的
[00:04:17.040 --> 00:04:18.080]  為什麼迷失呢
[00:04:18.840 --> 00:04:22.160]  我未必可以再重複我之前的成功
[00:04:22.160 --> 00:04:26.520]  我也沒有能力去補償我所失去的東西
[00:04:26.520 --> 00:04:27.800]  突然之間
[00:04:27.800 --> 00:04:30.100]  何去何從呢
[00:04:30.100 --> 00:04:31.640]  我有什麼可以做呢
[00:04:31.640 --> 00:04:33.420]  我應該向哪個方向走呢
[00:04:33.420 --> 00:04:34.440]  突然之間
[00:04:34.440 --> 00:04:35.980]  迷失的當中
[00:04:35.980 --> 00:04:39.060]  這個都很常發生的就是
[00:04:39.060 --> 00:04:43.160]  當人在一個迷失的狀況裡面的時候會怎樣
[00:04:43.160 --> 00:04:44.440]  很容易
[00:04:44.440 --> 00:04:45.980]  走回以前
[00:04:45.980 --> 00:04:47.800]  舊有的模式
[00:04:48.540 --> 00:04:49.820]  熟悉的生活當中
[00:04:49.820 --> 00:04:52.640]  回復回以前,那就最好了,什麼都不用理會
[00:04:52.640 --> 00:04:57.480]  對彼得來說,他不單只是,大家要明白,他不單只是一個迷失的當中
[00:04:57.480 --> 00:04:58.760]  剛才他講過
[00:04:58.760 --> 00:05:02.100]  他當時的情緒,心情相當的複雜
[00:05:02.100 --> 00:05:03.880]  他夾雜著的是什麼
[00:05:03.880 --> 00:05:04.920]  羞辱
[00:05:04.920 --> 00:05:06.180]  後悔
[00:05:06.180 --> 00:05:07.180]  內疚
[00:05:07.180 --> 00:05:08.480]  來到這一刻的時候
[00:05:08.480 --> 00:05:11.980]  雖然他已經和
[00:05:11.980 --> 00:05:15.060]  耶穌已經和門徒顯現了兩次,但是聖經
[00:05:15.840 --> 00:05:21.980]  沒有提到在這兩次的顯現裡面,耶穌和彼得有直接的對話
[00:05:21.980 --> 00:05:22.760]  沒有
[00:05:22.760 --> 00:05:26.080]  帶著一個這麼複雜的情緒
[00:05:26.080 --> 00:05:27.620]  不知道要去哪裡
[00:05:27.620 --> 00:05:29.160]  又不知道要做些什麼
[00:05:29.160 --> 00:05:30.940]  回頭看
[00:05:30.940 --> 00:05:34.280]  回頭看周圍的人的時候
[00:05:34.280 --> 00:05:35.040]  彼得就說
[00:05:35.040 --> 00:05:36.060]  我去打魚
[00:05:36.060 --> 00:05:39.400]  為什麼那個時候彼得要去打魚
[00:05:39.400 --> 00:05:42.200]  沒有魚吃
[00:05:42.200 --> 00:05:44.260]  沒有錢花
[00:05:44.260 --> 00:05:45.540]  是不是這個原因呢
[00:05:46.300 --> 00:05:48.100]  我相信不是這樣的原因
[00:05:48.100 --> 00:05:49.640]  我相信原因是因為
[00:05:49.640 --> 00:05:54.760]  彼得去到那一刻的時候,突然間發覺生命停頓了
[00:05:54.760 --> 00:05:56.540]  他回頭看
[00:05:56.540 --> 00:05:58.600]  一大堆痛苦的回憶
[00:05:58.600 --> 00:06:00.380]  向前看的時候
[00:06:00.380 --> 00:06:02.680]  完全都是不可知
[00:06:02.680 --> 00:06:06.520]  他需要一些事情
[00:06:06.520 --> 00:06:08.060]  去
[00:06:08.060 --> 00:06:10.620]  分散他的注意力
[00:06:10.620 --> 00:06:13.180]  他也需要一些事情去
[00:06:13.180 --> 00:06:14.720]  消耗他的體力
[00:06:15.480 --> 00:06:16.240]  對於一個
[00:06:16.240 --> 00:06:18.800]  整生都是打魚的彼得來說
[00:06:18.800 --> 00:06:21.120]  當然
[00:06:21.120 --> 00:06:21.880]  最
[00:06:21.880 --> 00:06:23.680]  自然
[00:06:23.680 --> 00:06:24.960]  最容易
[00:06:24.960 --> 00:06:25.980]  的選擇
[00:06:25.980 --> 00:06:27.520]  就是回去打魚
[00:06:27.520 --> 00:06:31.860]  而他的同伴也說,好,我們跟你一起去打魚
[00:06:31.860 --> 00:06:32.880]  不過
[00:06:32.880 --> 00:06:34.160]  整天晚上
[00:06:34.160 --> 00:06:35.960]  勞碌了一天的晚上
[00:06:35.960 --> 00:06:37.760]  一條魚都打不到
[00:06:37.760 --> 00:06:39.280]  我想大家去
[00:06:39.280 --> 00:06:40.060]  進入
[00:06:40.060 --> 00:06:41.840]  當時的彼得
[00:06:41.840 --> 00:06:43.120]  去感受一下
[00:06:43.120 --> 00:06:45.440]  你猜當時的心情是怎麼樣的
[00:06:46.460 --> 00:06:50.040]  當然是失望了,弄了一整晚都沒有魚釣到
[00:06:50.040 --> 00:06:51.060]  還有呢
[00:06:51.060 --> 00:06:53.880]  很沮喪
[00:06:53.880 --> 00:06:54.920]  很挫敗
[00:06:54.920 --> 00:07:01.300]  原本是一個,我想大家去這樣想一想
[00:07:01.300 --> 00:07:03.860]  彼得原本是一個打魚的人
[00:07:03.860 --> 00:07:05.400]  但是
[00:07:05.400 --> 00:07:06.940]  在三年之前
[00:07:06.940 --> 00:07:08.740]  這個耶穌來到
[00:07:08.740 --> 00:07:12.320]  認識彼得之後,就叫彼得說,以後你不要再打魚
[00:07:12.320 --> 00:07:13.860]  你以後跟隨我
[00:07:13.860 --> 00:07:15.140]  以後得人
[00:07:15.400 --> 00:07:16.160]  如得魚
[00:07:16.160 --> 00:07:16.920]  好了
[00:07:16.920 --> 00:07:18.720]  彼得接受了這個呼喚
[00:07:18.720 --> 00:07:21.280]  跟隨著這個耶穌,跟了三年
[00:07:21.280 --> 00:07:23.340]  在整整的三年裏面
[00:07:23.340 --> 00:07:25.900]  他目擊看得到耶穌所行的神蹟
[00:07:25.900 --> 00:07:30.000]  他聆聽聽得到耶穌所講的真理要教訓
[00:07:30.000 --> 00:07:31.280]  不過
[00:07:31.280 --> 00:07:33.580]  不過
[00:07:33.580 --> 00:07:36.140]  在最後的時候
[00:07:36.140 --> 00:07:37.420]  他都好
[00:07:37.420 --> 00:07:40.740]  豪言壯氣的講了一番說話,就是
[00:07:40.740 --> 00:07:42.280]  他說我
[00:07:42.280 --> 00:07:43.560]  就是
[00:07:43.820 --> 00:07:47.140]  必須與你同死,也總不能
[00:07:47.140 --> 00:07:48.160]  不認你
[00:07:48.160 --> 00:07:50.480]  幾豪情壯志
[00:07:50.480 --> 00:07:54.580]  不過講完這句話沒多久之後,就三次不認主
[00:07:54.580 --> 00:07:57.400]  好了,現在主耶穌已經離世
[00:07:57.400 --> 00:07:58.920]  雖然他已經復活
[00:07:58.920 --> 00:07:59.960]  但是
[00:07:59.960 --> 00:08:04.800]  彼得再不能夠好像以前那樣跟隨著一個物質的耶穌
[00:08:04.800 --> 00:08:07.360]  不知道還有什麼可以做
[00:08:07.360 --> 00:08:08.640]  彼得選擇
[00:08:08.640 --> 00:08:10.440]  回到以前的生活
[00:08:10.440 --> 00:08:11.200]  去打魚
[00:08:11.200 --> 00:08:12.240]  因為這個
[00:08:12.740 --> 00:08:14.800]  一輩子都是做打魚的
[00:08:14.800 --> 00:08:18.120]  我們想像一下
[00:08:18.120 --> 00:08:20.680]  當時去打魚的地方,那個水域
[00:08:20.680 --> 00:08:21.960]  很熟悉
[00:08:21.960 --> 00:08:24.000]  那艘船是他自己的船
[00:08:24.000 --> 00:08:26.060]  下的網是他自己的漁網
[00:08:26.060 --> 00:08:31.680]  跟他一起出海打魚的,都是他慣常跟他一起出海打魚的漁伴
[00:08:31.680 --> 00:08:33.480]  但是卻是
[00:08:33.480 --> 00:08:35.780]  打了一萬魚都
[00:08:35.780 --> 00:08:36.560]  完全
[00:08:36.560 --> 00:08:37.580]  打不到魚
[00:08:37.580 --> 00:08:41.420]  我相信那時候的感情是怎樣的
[00:08:41.420 --> 00:08:42.440]  失望
[00:08:42.700 --> 00:08:43.460]  挫敗
[00:08:43.460 --> 00:08:44.480]  是不是啊
[00:08:44.480 --> 00:08:48.080]  但是這個情緒為什麼會這樣呢
[00:08:48.080 --> 00:08:50.640]  當然了,打了一萬魚
[00:08:50.640 --> 00:08:52.180]  我們叫做什麼
[00:08:52.180 --> 00:08:53.200]  白做
[00:08:53.200 --> 00:08:53.960]  White do
[00:08:53.960 --> 00:08:56.260]  什麼都打不到
[00:08:56.260 --> 00:09:01.640]  但是我相信的原因不是因為他們那晚打不到魚
[00:09:01.640 --> 00:09:03.180]  我相信
[00:09:03.180 --> 00:09:05.240]  彼得當時那種挫敗
[00:09:05.240 --> 00:09:06.500]  失落感
[00:09:06.500 --> 00:09:09.320]  並不是來自打不到魚,而是來自什麼
[00:09:09.320 --> 00:09:10.860]  而是來自
[00:09:11.120 --> 00:09:14.180]  因為彼得想回到以前那種的生活
[00:09:14.180 --> 00:09:15.460]  不過
[00:09:15.460 --> 00:09:17.260]  他卻是
[00:09:17.260 --> 00:09:18.800]  發覺
[00:09:18.800 --> 00:09:21.620]  以前的生活
[00:09:21.620 --> 00:09:24.680]  再不能夠像以前那樣提供他充實
[00:09:24.680 --> 00:09:25.960]  安全感
[00:09:25.960 --> 00:09:26.980]  自信
[00:09:26.980 --> 00:09:28.520]  似乎
[00:09:28.520 --> 00:09:30.060]  過往的生活
[00:09:30.060 --> 00:09:33.640]  在現在來說已經再行不通
[00:09:33.640 --> 00:09:39.280]  似乎他心靈是一個空了的位置
[00:09:40.040 --> 00:09:44.640]  他想用以前集以為常的生活來填補那個空間
[00:09:44.640 --> 00:09:45.420]  發覺
[00:09:45.420 --> 00:09:46.960]  不能夠再填補
[00:09:46.960 --> 00:09:48.740]  就在這個時候
[00:09:48.740 --> 00:09:50.540]  聖經告訴我們
[00:09:50.540 --> 00:09:51.820]  主耶穌
[00:09:51.820 --> 00:09:53.860]  站在岸邊
[00:09:53.860 --> 00:09:57.960]  也許他們來這個門徒當時有一段距離
[00:09:57.960 --> 00:10:01.020]  所以門徒當時認不出這個就是耶穌
[00:10:01.020 --> 00:10:03.340]  耶穌就說
[00:10:03.340 --> 00:10:04.360]  問他
[00:10:04.360 --> 00:10:05.380]  小子
[00:10:05.380 --> 00:10:06.400]  你們有
[00:10:06.400 --> 00:10:07.440]  吃的沒有
[00:10:07.440 --> 00:10:08.720]  有沒有打到魚啊
[00:10:09.480 --> 00:10:11.020]  我想問大家為什麼耶穌會問這個問題
[00:10:11.020 --> 00:10:13.320]  為什麼耶穌會問
[00:10:13.320 --> 00:10:14.600]  他們打不打到魚
[00:10:14.600 --> 00:10:16.140]  很簡單
[00:10:16.140 --> 00:10:19.460]  因為耶穌想知道他們打不打到魚
[00:10:19.460 --> 00:10:21.000]  是不是這麼簡單
[00:10:21.000 --> 00:10:23.820]  耶穌不是不知道
[00:10:23.820 --> 00:10:26.120]  耶穌真的不知道他們打不到魚嗎
[00:10:26.120 --> 00:10:28.420]  耶穌既是全知以全能
[00:10:28.420 --> 00:10:30.980]  耶穌必定知道他們那一晚是打不到魚
[00:10:30.980 --> 00:10:32.780]  既然知道為什麼還要問
[00:10:32.780 --> 00:10:36.360]  我相信原因很簡單
[00:10:36.360 --> 00:10:38.420]  耶穌想他們
[00:10:38.920 --> 00:10:39.940]  自己去
[00:10:39.940 --> 00:10:43.780]  檢視他們當時的生命實況
[00:10:43.780 --> 00:10:48.140]  整個
[00:10:48.140 --> 00:10:50.180]  彼得出去打魚的故事
[00:10:50.180 --> 00:10:51.980]  其實不是在說打魚
[00:10:51.980 --> 00:10:54.280]  也都不是在說
[00:10:54.280 --> 00:10:55.300]  要
[00:10:55.300 --> 00:10:56.080]  謀生
[00:10:56.080 --> 00:11:00.420]  而是一個更深層次的比喻
[00:11:00.420 --> 00:11:01.700]  去形容一個
[00:11:01.700 --> 00:11:04.520]  離開了耶穌基督的生命
[00:11:05.280 --> 00:11:11.420]  我們可以很努力工作,我們可以應用我們的經驗,我們的技巧,我們的知識
[00:11:11.420 --> 00:11:15.260]  但是沒有了神的帶領和賜福的時候
[00:11:15.260 --> 00:11:17.060]  一切的勞苦
[00:11:17.060 --> 00:11:19.360]  都可以完全沒有果效
[00:11:19.360 --> 00:11:20.900]  弟兄姐妹
[00:11:20.900 --> 00:11:24.220]  這是一個永遠不變的真理
[00:11:24.220 --> 00:11:28.580]  如果我們想得到神的寬恕的時候,我們首先要認罪
[00:11:28.580 --> 00:11:33.180]  如果我們想接受領受神的供應的時候
[00:11:33.180 --> 00:11:34.980]  我們首先要
[00:11:35.480 --> 00:11:36.000]  承認
[00:11:36.000 --> 00:11:37.280]  自己的缺乏
[00:11:37.280 --> 00:11:41.120]  如果我們需要神的帶領的時候
[00:11:41.120 --> 00:11:42.400]  我們必須要
[00:11:42.400 --> 00:11:44.700]  將我們生命
[00:11:44.700 --> 00:11:47.000]  降服在耶穌基督的手裡
[00:11:47.000 --> 00:11:48.540]  弟兄姐妹
[00:11:48.540 --> 00:11:51.860]  其實耶穌當日問的問題
[00:11:51.860 --> 00:11:53.160]  你有
[00:11:53.160 --> 00:11:54.940]  吃的會有
[00:11:54.940 --> 00:11:56.740]  其實都是問我們每一個人
[00:11:56.740 --> 00:12:02.100]  弟兄姐妹有沒有想過,我們如果有一個魚網的時候,我們這個魚網裡面有沒有魚
[00:12:02.100 --> 00:12:04.160]  你說
[00:12:04.920 --> 00:12:08.500]  人很多時候都要顧及面子,如果我們死撐
[00:12:08.500 --> 00:12:14.380]  免傷我們的自尊,有,我的魚網當然有魚,已經足夠我們用了
[00:12:14.380 --> 00:12:17.200]  如果你今天回答的時候
[00:12:17.200 --> 00:12:22.320]  你和耶穌基督的故事
[00:12:22.320 --> 00:12:24.620]  我想就停在那裡
[00:12:24.620 --> 00:12:27.440]  耶穌基督說得很清楚
[00:12:27.440 --> 00:12:29.500]  沒有病的人
[00:12:29.500 --> 00:12:31.020]  容不著醫生
[00:12:31.800 --> 00:12:36.400]  如果我們來到耶穌基督的面前,我們不承認有一個生命的需要的時候
[00:12:36.400 --> 00:12:38.720]  耶穌基督和我們
[00:12:38.720 --> 00:12:42.300]  不再需要有任何的關聯
[00:12:42.300 --> 00:12:47.420]  感謝天父上帝,第一代的信徒在那一刻的答案就說沒有
[00:12:47.420 --> 00:12:50.480]  就是因為這個答案,所以第一代的
[00:12:50.480 --> 00:12:53.040]  教會就是這一班的信徒
[00:12:53.040 --> 00:12:54.080]  來建立
[00:12:54.080 --> 00:12:55.360]  我再看下去
[00:12:55.360 --> 00:12:56.880]  當我們
[00:12:56.880 --> 00:12:58.940]  很老實的回答
[00:12:58.940 --> 00:13:01.760]  沒有,我們的網是沒有魚的
[00:13:02.260 --> 00:13:04.820]  耶穌就給了一個很簡單的
[00:13:04.820 --> 00:13:05.840]  命令
[00:13:05.840 --> 00:13:06.620]  他說
[00:13:06.620 --> 00:13:08.160]  那你們就將網
[00:13:08.160 --> 00:13:10.960]  撒在船的右邊
[00:13:10.960 --> 00:13:14.040]  記不記得
[00:13:14.040 --> 00:13:17.120]  這樣的故事其實都發生過的
[00:13:17.120 --> 00:13:22.240]  如果我們看這個《路加福音》五章三到六節,那裡有一個很類似的故事
[00:13:22.240 --> 00:13:26.080]  那個故事就是說當時耶穌上了西門的船
[00:13:26.080 --> 00:13:30.440]  然後就出去了,就在船上教訓眾人
[00:13:30.680 --> 00:13:33.740]  說完之後,耶穌就叫他們出海打魚
[00:13:33.740 --> 00:13:35.800]  然後彼得又這樣跟他說
[00:13:35.800 --> 00:13:42.200]  主啊,我們整晚打魚都打不到,現在還打什麼魚啊,不過既然你這樣叫到的時候,好,我們就下網
[00:13:42.200 --> 00:13:44.260]  就這樣下網的時候
[00:13:44.260 --> 00:13:45.280]  圈著
[00:13:45.280 --> 00:13:46.820]  許多的魚
[00:13:46.820 --> 00:13:48.860]  兩個故事
[00:13:48.860 --> 00:13:49.620]  其實都是
[00:13:49.620 --> 00:13:55.000]  呼召著他的門徒信靠和信服,剛才我們所唱的那首歌
[00:13:55.000 --> 00:14:00.120]  其實那幫人是一個很有經驗的漁夫
[00:14:00.640 --> 00:14:03.460]  所以當耶穌這樣叫他們的時候,大家想一想
[00:14:03.460 --> 00:14:05.000]  他們大可以說
[00:14:05.000 --> 00:14:08.320]  主啊,你講道是聰明的
[00:14:08.320 --> 00:14:14.200]  打魚都是我們比較熟悉的,我們已經打了一整晚,沒有魚就是沒有魚了,而且我們也累得不得了
[00:14:14.200 --> 00:14:16.760]  不過他們沒有駐當退堂
[00:14:16.760 --> 00:14:19.840]  這一幫信徒就立刻跟著耶穌的
[00:14:19.840 --> 00:14:22.660]  指示來做,就這樣信服
[00:14:22.660 --> 00:14:25.220]  這一個的反應
[00:14:25.220 --> 00:14:26.760]  其實告訴我們
[00:14:26.760 --> 00:14:27.780]  關於
[00:14:27.780 --> 00:14:29.060]  信服
[00:14:29.320 --> 00:14:31.880]  一個很重要的事實
[00:14:31.880 --> 00:14:35.200]  我們可以在我們的事工
[00:14:35.200 --> 00:14:39.560]  我們的工作,我們的關係,我們屬靈的操練上面
[00:14:39.560 --> 00:14:42.900]  打了一整晚魚
[00:14:42.900 --> 00:14:44.680]  有沒有什麼感覺
[00:14:44.680 --> 00:14:47.760]  我們很努力在我們不同的生活範疇裡面
[00:14:47.760 --> 00:14:49.280]  打了一晚魚
[00:14:49.280 --> 00:14:50.060]  但仍然
[00:14:50.060 --> 00:14:52.100]  毫無收穫
[00:14:52.100 --> 00:14:53.640]  跟著耶穌說
[00:14:53.640 --> 00:14:55.940]  沒有你以前的成語拜
[00:14:55.940 --> 00:14:57.220]  現在下網
[00:14:58.000 --> 00:15:00.300]  這個這樣的命令
[00:15:00.300 --> 00:15:02.100]  大家覺不覺得
[00:15:02.100 --> 00:15:05.680]  荒謬呢,我做了一整晚,沒有就沒有了
[00:15:05.680 --> 00:15:08.240]  耶穌仍然是在那個
[00:15:08.240 --> 00:15:12.340]  特定的時刻裡面,叫他的門徒來信復的
[00:15:12.340 --> 00:15:14.380]  告訴我們什麼
[00:15:14.380 --> 00:15:18.220]  告訴我們其實信復是需要
[00:15:18.220 --> 00:15:20.020]  將我們的經驗
[00:15:20.020 --> 00:15:24.360]  我們的知識,我們之前的成功與失敗,完全的
[00:15:24.360 --> 00:15:25.380]  放在一旁
[00:15:25.380 --> 00:15:26.680]  信復就是這個意思
[00:15:28.980 --> 00:15:29.500]  大家
[00:15:29.500 --> 00:15:30.520]  再看下去
[00:15:30.520 --> 00:15:35.120]  有沒有想過耶穌為什麼一定要那幫門徒將網放在
[00:15:35.120 --> 00:15:36.400]  右邊
[00:15:36.400 --> 00:15:37.940]  左邊可以嗎
[00:15:37.940 --> 00:15:39.740]  有沒有分別呢
[00:15:39.740 --> 00:15:41.260]  為什麼一定要右邊呢
[00:15:41.260 --> 00:15:46.380]  我記得我很多很多年之前,不知道大家有沒有去過深海釣魚
[00:15:46.380 --> 00:15:47.400]  Deep Sea Fishing
[00:15:47.400 --> 00:15:48.940]  我去過一次
[00:15:48.940 --> 00:15:51.760]  我不知道現在是不是
[00:15:51.760 --> 00:15:54.060]  二三十年之前
[00:15:54.060 --> 00:15:57.660]  我們出海釣魚的時候,十幾個人
[00:15:58.160 --> 00:15:59.180]  好了,到了我們
[00:15:59.180 --> 00:16:01.220]  決定落網
[00:16:01.220 --> 00:16:02.760]  魚鉤的時候
[00:16:02.760 --> 00:16:04.560]  在船的一邊
[00:16:04.560 --> 00:16:08.900]  一邊落鉤,另外一邊完全沒有人在那裡釣,不准在那裡釣
[00:16:08.900 --> 00:16:11.220]  那邊要做什麼呢
[00:16:11.220 --> 00:16:12.500]  被人嘔
[00:16:12.500 --> 00:16:17.620]  我第一次去,在那邊嘔六個小時
[00:16:17.620 --> 00:16:23.300]  船家不會因為有一個人要嘔,就要乘船回去
[00:16:23.300 --> 00:16:27.660]  不會的,你自己在那邊嘔,不要阻礙那些人釣魚
[00:16:28.940 --> 00:16:30.220]  但我相信
[00:16:30.220 --> 00:16:33.280]  當時耶穌叫
[00:16:33.280 --> 00:16:38.660]  門徒在右邊落網,不是因為右邊要你嘔,多餘一點
[00:16:38.660 --> 00:16:39.940]  不是這個原因
[00:16:39.940 --> 00:16:41.760]  既然是這樣,那有什麼原因呢
[00:16:41.760 --> 00:16:44.080]  我相信沒有什麼特別的原因
[00:16:44.080 --> 00:16:45.360]  我相信
[00:16:45.360 --> 00:16:48.180]  正正是沒有什麼特別的原因
[00:16:48.180 --> 00:16:50.480]  就是信復的意思
[00:16:50.480 --> 00:16:52.020]  大家想一想
[00:16:52.020 --> 00:16:54.320]  真正的信復
[00:16:54.320 --> 00:16:57.900]  不需要我們完全理解
[00:16:58.400 --> 00:17:00.480]  不需要我們完全覺得合理
[00:17:00.480 --> 00:17:02.260]  不需要我們覺得
[00:17:02.260 --> 00:17:04.820]  是一個好的決定
[00:17:04.820 --> 00:17:13.200]  信復的意思就是信復發明令那個人,我們是否信得過他
[00:17:13.200 --> 00:17:14.760]  這叫信復
[00:17:14.760 --> 00:17:15.560]  是不是
[00:17:15.560 --> 00:17:18.120]  門徒當時沒有爭拗
[00:17:18.120 --> 00:17:20.940]  主紀人叫我落網在右邊
[00:17:20.940 --> 00:17:23.500]  不會有人走去說為什麼不在左邊
