
[00:00:00.000 --> 00:00:02.120]  羅馬書的第二講
[00:03:13.120 --> 00:03:15.200]  福音的主角是誰
[00:03:15.200 --> 00:03:17.200]  耶穌基督
[00:03:17.200 --> 00:03:20.640]  第四是福音權柄的介紹
[00:03:20.640 --> 00:03:23.600]  保羅得到神的恩惠
[00:03:23.600 --> 00:03:25.440]  他要將這個恩惠傳出去
[00:03:25.440 --> 00:03:27.880]  得到全福音的權柄
[00:03:27.880 --> 00:03:30.960]  第四點就是講這一點
[00:03:30.960 --> 00:03:32.320]  還有最後
[00:03:32.320 --> 00:03:37.120]  是像我們這樣福音領袖者的介紹
[00:03:37.120 --> 00:03:40.720]  我們先看看對福音本身的介紹
[00:03:40.720 --> 00:03:45.600]  一開始一章一節保羅說是神的福音
[00:03:45.600 --> 00:03:47.600]  在書一章一節
[00:03:47.600 --> 00:03:49.600]  神的好消息
[00:03:49.600 --> 00:03:53.280]  保羅將這個好消息講給我們知道
[00:03:53.280 --> 00:03:57.280]  這個正是羅馬書的主題
[00:03:57.280 --> 00:03:58.200]  但是
[00:03:58.200 --> 00:04:00.840]  當去到羅馬書的結尾
[00:04:00.840 --> 00:04:02.520]  十六章二十五節
[00:04:02.520 --> 00:04:05.600]  我們知道羅馬書一共有十六章的經文
[00:04:05.600 --> 00:04:08.840]  二十五節是很接近尾聲的時候
[00:04:08.840 --> 00:04:10.400]  保羅又說
[00:04:10.400 --> 00:04:13.120]  他說神能照我所傳的福音
[00:04:13.120 --> 00:04:15.240]  和所講的耶穌基督
[00:04:15.240 --> 00:04:19.000]  並照永古隱藏不言的奧秘
[00:04:19.000 --> 00:04:20.920]  兼顧你們的心
[00:04:20.920 --> 00:04:23.320]  一頭一尾都講出這個福音
[00:04:23.320 --> 00:04:24.480]  有沒有看到?
[00:04:24.480 --> 00:04:27.280]  其實這裡是有一個首尾的結構
[00:04:27.280 --> 00:04:29.440]  中間夾著的就是
[00:04:29.440 --> 00:04:31.680]  最重要的這個信息
[00:04:31.680 --> 00:04:35.720]  就是有關「恩信清義」的道理
[00:04:35.720 --> 00:04:37.520]  福音
[00:04:37.520 --> 00:04:39.280]  原文希臘文
[00:04:39.280 --> 00:04:41.480]  Eugenian 這個字
[00:04:41.480 --> 00:04:45.840]  在羅馬書裡面一共出現六十次
[00:04:45.840 --> 00:04:47.600]  六十次這麼多
[00:04:47.600 --> 00:04:51.320]  現在這個世上真的很多壞消息
[00:04:51.320 --> 00:04:54.720]  有烏克蘭和俄羅斯的戰爭
[00:04:54.720 --> 00:04:56.880]  有耳巴的衝突
[00:04:56.880 --> 00:04:59.280]  美國又有這麼多的槍殺案
[00:04:59.280 --> 00:04:59.920]  是吧?
[00:04:59.920 --> 00:05:01.880]  有這麼多的罪案
[00:05:01.880 --> 00:05:04.840]  我們真的很需要來聽好消息
[00:05:04.840 --> 00:05:07.720]  羅馬書就是有關好消息
[00:05:07.720 --> 00:05:09.080]  有關福音
[00:05:09.080 --> 00:05:11.560]  保羅在哥倫多前書的
[00:05:11.560 --> 00:05:13.720]  十五章一至四節
[00:05:13.720 --> 00:05:15.480]  給了我們一個定義
[00:05:15.480 --> 00:05:16.800]  什麼是好消息?
[00:05:16.800 --> 00:05:18.240]  什麼是福音?
[00:05:18.240 --> 00:05:19.320]  保羅說:
[00:05:19.320 --> 00:05:21.880]  「就是基督照聖經所說
[00:05:21.880 --> 00:05:23.680]  為我們的罪死了
[00:05:23.680 --> 00:05:25.480]  而且埋葬了
[00:05:25.480 --> 00:05:27.200]  又照聖經所說
[00:05:27.200 --> 00:05:29.600]  第三天復活了」
[00:05:29.600 --> 00:05:33.840]  好消息就是不單止耶穌基督為我們贖罪
[00:05:33.840 --> 00:05:38.880]  而且給了我們有永生的盼望
[00:05:38.880 --> 00:05:42.920]  這個福音是來自神
[00:05:42.920 --> 00:05:45.320]  出自神的主權
[00:05:45.320 --> 00:05:48.440]  若果不是神進入了我們的空間
[00:05:48.440 --> 00:05:51.160]  我們不能夠認識這個福音
[00:05:51.160 --> 00:05:53.840]  你說神為什麼會進入我們的空間?
[00:05:53.840 --> 00:05:56.720]  為什麼神不在我們的空間裡面?
[00:05:56.720 --> 00:05:59.880]  神是創造宇宙萬物的
[00:05:59.880 --> 00:06:02.320]  所以祂在我們的空間之外
[00:06:02.320 --> 00:06:04.880]  祂是進入了我們的空間
[00:06:04.880 --> 00:06:06.280]  怎樣進入?
[00:06:06.280 --> 00:06:09.240]  透過祂的獨生子耶穌基督
[00:06:09.240 --> 00:06:10.600]  來到世上
[00:06:10.600 --> 00:06:13.080]  祂是進入了我們的空間
[00:06:13.080 --> 00:06:14.280]  若果不是的話
[00:06:14.280 --> 00:06:17.080]  人根本沒有辦法靠我們自己
[00:06:17.080 --> 00:06:19.480]  能夠明白這個福音
[00:06:19.480 --> 00:06:23.880]  秘造之物不可以靠我們自己接近神
[00:06:23.880 --> 00:06:27.080]  不可以靠我們自己與神和好
[00:06:27.080 --> 00:06:29.440]  只有藉著神給我們
[00:06:29.440 --> 00:06:31.520]  藉著耶穌基督
[00:06:31.520 --> 00:06:33.720]  所以羅馬書說
[00:06:33.720 --> 00:06:36.840]  是神的福音一章一節
[00:06:36.840 --> 00:06:40.080]  是從神而來不是出於人的這個福音
[00:06:40.080 --> 00:06:42.640]  羅馬書的一章十六節
[00:06:42.640 --> 00:06:45.000]  保羅說是基督的福音
[00:06:45.000 --> 00:06:48.680]  他說我不以基督的福音為恥
[00:06:48.680 --> 00:06:52.600]  羅馬書的一章九節說是神兒子的福音
[00:06:52.600 --> 00:06:53.720]  綜合以上
[00:06:53.720 --> 00:06:57.400]  其實保羅在告訴我們什麼訊息?
[00:06:57.400 --> 00:07:00.320]  耶穌基督就是神
[00:07:00.320 --> 00:07:01.480]  為什麼?
[00:07:01.480 --> 00:07:03.760]  因為是神的福音
[00:07:03.760 --> 00:07:06.000]  又是基督的福音
[00:07:06.000 --> 00:07:07.080]  我跟大家說過
[00:07:07.080 --> 00:07:10.520]  在聖經裡面有很多數學
[00:07:10.520 --> 00:07:12.440]  如果A=C
[00:07:12.440 --> 00:07:14.120]  B=C
[00:07:14.120 --> 00:07:15.960]  A=B
[00:07:15.960 --> 00:07:18.560]  所以基督就是神
[00:07:18.560 --> 00:07:23.160]  在羅馬書的二章十六和十六章的二十五節
[00:07:23.160 --> 00:07:26.840]  保羅又叫這個福音做我所傳的福音
[00:07:26.840 --> 00:07:29.680]  他是將這個福音個人化了
[00:07:29.680 --> 00:07:31.960]  這個福音是傳給保羅
[00:07:31.960 --> 00:07:33.600]  他得到神的恩惠
[00:07:33.600 --> 00:07:36.360]  他又將這個福音再傳開去
[00:07:36.360 --> 00:07:38.080]  他得到權柄之後
[00:07:38.080 --> 00:07:41.440]  又將這個福音傳開去
[00:07:41.440 --> 00:07:44.000]  這個福音
[00:07:44.000 --> 00:07:47.280]  在羅馬書的一章二節告訴我們
[00:07:47.280 --> 00:07:53.360]  是神從前直眾先知在聖經上所應許
[00:07:53.360 --> 00:07:56.360]  我在說聖經可信媽系列的時候
[00:07:56.360 --> 00:07:57.920]  都跟大家說過
[00:07:57.920 --> 00:08:01.000]  福音不僅是新約才有
[00:08:01.000 --> 00:08:04.640]  早在舊約已經告訴我們有福音
[00:08:04.640 --> 00:08:09.960]  神藉著舊約的眾先知已經告訴我們
[00:08:09.960 --> 00:08:13.360]  當人犯罪早在創世紀的第三章
[00:08:13.360 --> 00:08:17.080]  經文已經告訴我們有女人的後裔
[00:08:17.080 --> 00:08:19.040]  來救贖我們
[00:08:19.040 --> 00:08:20.960]  女人的後裔是什麼?
[00:08:20.960 --> 00:08:23.720]  你要生子要經過男人
[00:08:23.720 --> 00:08:26.520]  不經男人生出來的是什麼?
[00:08:26.520 --> 00:08:29.280]  就是童女懷孕
[00:08:29.280 --> 00:08:31.040]  已經告訴我們
[00:08:31.040 --> 00:08:33.960]  是有耶穌基督藉著童女懷孕
[00:08:33.960 --> 00:08:36.960]  來到世上來救贖我們
[00:08:36.960 --> 00:08:38.800]  在創世紀的二十二章
[00:08:38.800 --> 00:08:40.600]  阿巴拉罕獻以撒
[00:08:40.600 --> 00:08:42.840]  神叫阿巴拉罕獻以撒
[00:08:42.840 --> 00:08:46.320]  但是最後神為他預備了一隻公綿羊
[00:08:46.320 --> 00:08:48.920]  沒有要他獻以撒
[00:08:48.920 --> 00:08:51.000]  所以阿巴拉罕很感恩
[00:08:51.000 --> 00:08:54.560]  就叫那座山做耶和華爾納
[00:08:54.560 --> 00:08:55.880]  什麼意思?
[00:08:55.880 --> 00:08:58.840]  耶和華必有預備
[00:08:58.840 --> 00:09:00.880]  結果真的二千年後
[00:09:00.880 --> 00:09:02.960]  在同一座的山上
[00:09:02.960 --> 00:09:04.960]  就是摩利亞山上
[00:09:04.960 --> 00:09:07.400]  耶穌基督為我們釘十字架
[00:09:07.400 --> 00:09:09.440]  在同一座的山上
[00:09:09.440 --> 00:09:12.440]  這就應驗了阿巴拉罕所說
[00:09:12.440 --> 00:09:14.880]  神必為我們有預備
[00:09:14.880 --> 00:09:18.640]  耶穌基督就是我們的憲制
[00:09:18.640 --> 00:09:20.640]  從神而來
[00:09:20.640 --> 00:09:22.320]  出埃及記呢?
[00:09:22.320 --> 00:09:23.840]  記不記得有十災?
[00:09:23.840 --> 00:09:26.360]  最後一災擊殺長子
[00:09:26.360 --> 00:09:28.160]  任何人將羔羊的血
[00:09:28.160 --> 00:09:29.720]  流在門框上
[00:09:29.720 --> 00:09:33.080]  他們的長子都能得到倖免
[00:09:33.080 --> 00:09:36.440]  就算埃及人將羔羊的血
[00:09:36.440 --> 00:09:37.320]  流在門框
[00:09:37.320 --> 00:09:40.440]  他們的長子都會倖免
[00:09:40.440 --> 00:09:42.360]  這個擊殺長子的使者
[00:09:42.360 --> 00:09:45.240]  只是認血不認人
[00:09:45.240 --> 00:09:47.480]  羔羊的血是代表什麼?
[00:09:47.480 --> 00:09:50.280]  是代表耶穌基督的血
[00:09:50.280 --> 00:09:52.920]  耶穌基督正是在如月節
[00:09:52.920 --> 00:09:54.800]  為我們釘十字架
[00:09:54.800 --> 00:09:55.840]  真的很有趣
[00:09:55.840 --> 00:09:57.160]  就是在那一天
[00:09:57.160 --> 00:10:00.360]  祂就是我們如月節的羔羊
[00:10:00.360 --> 00:10:02.280]  還有到《文數記》的二十一章
[00:10:02.280 --> 00:10:06.320]  新近我們讀主也學才讀過
[00:10:06.320 --> 00:10:08.160]  當以色列人犯罪神
[00:10:08.160 --> 00:10:10.840]  是差派火蛇去咬他們
[00:10:10.840 --> 00:10:13.360]  當以色列人向神呼求神
[00:10:13.360 --> 00:10:14.880]  就和摩西說
[00:10:14.880 --> 00:10:17.120]  你立銅蛇的記號
[00:10:17.120 --> 00:10:19.800]  所有人向銅蛇這個象
[00:10:19.800 --> 00:10:21.400]  來仰望的話
[00:10:21.400 --> 00:10:23.400]  就能得到醫治
[00:10:23.400 --> 00:10:26.480]  就能夠得救
[00:10:26.480 --> 00:10:28.480]  你找遍全部的舊約
[00:10:28.480 --> 00:10:29.960]  你都很難明白
[00:10:29.960 --> 00:10:32.000]  為什麼一條銅蛇的象
[00:10:32.000 --> 00:10:33.080]  你向它仰望
[00:10:33.080 --> 00:10:35.080]  就能夠得到醫治
[00:10:35.080 --> 00:10:36.280]  沒有解釋
[00:10:36.280 --> 00:10:37.600]  但是到了新約
[00:10:37.600 --> 00:10:39.600]  約翰福音的三章十四節
[00:10:39.600 --> 00:10:41.400]  耶穌基督自己說
[00:10:41.400 --> 00:10:44.200]  摩西在曠野怎樣舉蛇
[00:10:44.200 --> 00:10:47.320]  人子也照樣被舉起來
[00:10:47.320 --> 00:10:48.840]  原來這條銅蛇
[00:10:48.840 --> 00:10:52.680]  就是耶穌基督釘十字架的御象
[00:10:52.680 --> 00:10:53.240]  有人說
[00:10:53.240 --> 00:10:54.320]  慢著
[00:10:54.320 --> 00:10:56.840]  耶穌基督是無罪的
[00:10:56.840 --> 00:10:57.800]  在舊約
[00:10:57.800 --> 00:10:59.880]  銅蛇是代表什麼
[00:10:59.880 --> 00:11:01.680]  銅是代表審判
[00:11:01.680 --> 00:11:03.360]  所以我們看到憲制的壇
[00:11:03.360 --> 00:11:05.720]  是用銅來做的
[00:11:05.720 --> 00:11:08.200]  蛇是罪
[00:11:08.200 --> 00:11:09.200]  你說怎麼可能
[00:11:09.200 --> 00:11:10.600]  無罪的耶穌基督
[00:11:10.600 --> 00:11:11.960]  變成了銅蛇
[00:11:11.960 --> 00:11:14.240]  你說沒有道理
[00:11:14.240 --> 00:11:15.600]  但是你有沒有讀過
[00:11:15.600 --> 00:11:19.320]  哥倫多後書的五章二十一節
[00:11:19.320 --> 00:11:23.120]  「神使那無罪的替我們成為罪
[00:11:23.120 --> 00:11:27.480]  好使我們在他裡面成為神的義」
[00:11:27.480 --> 00:11:30.360]  耶穌基督就是攬了我們的罪上身
[00:11:30.360 --> 00:11:30.840]  是的
[00:11:30.840 --> 00:11:32.160]  祂釘在十字架上
[00:11:32.160 --> 00:11:33.880]  就是審判罪
[00:11:33.880 --> 00:11:35.440]  就是那條銅蛇
[00:11:35.440 --> 00:11:38.840]  聖經是非常非常清楚
[00:11:38.840 --> 00:11:41.680]  到了舊約最後一部書
[00:11:41.680 --> 00:11:44.480]  馬拉基書的四章二節
[00:11:44.480 --> 00:11:47.440]  「但向你們敬畏我明的人
[00:11:47.440 --> 00:11:49.720]  必有公義的日頭出現
[00:11:49.720 --> 00:11:52.800]  其光線有醫治之能」
[00:11:52.800 --> 00:11:54.480]  我剛才說過
[00:11:54.480 --> 00:11:57.920]  神使到耶穌基督無罪的變成罪
[00:11:57.920 --> 00:12:00.320]  好叫我們成為神的義
[00:12:00.320 --> 00:12:02.400]  每一個接受耶穌基督的人
[00:12:02.400 --> 00:12:03.640]  都有公義
[00:12:03.640 --> 00:12:05.880]  都有耶穌基督的義
[00:12:05.880 --> 00:12:07.280]  在他們的身上
[00:12:07.280 --> 00:12:09.760]  還能夠得到醫治
[00:12:09.760 --> 00:12:12.480]  不單止是靈裡面的醫治
[00:12:12.480 --> 00:12:14.440]  也是身體的醫治
[00:12:14.440 --> 00:12:16.560]  到我們基督徒死了之後
[00:12:16.560 --> 00:12:18.680]  當耶穌基督再次回來
[00:12:18.680 --> 00:12:19.920]  所有的基督徒
[00:12:19.920 --> 00:12:21.120]  就算你未死
[00:12:21.120 --> 00:12:23.800]  我們都會有復活的身體
[00:12:23.800 --> 00:12:26.240]  都會有榮耀的身體
[00:12:26.240 --> 00:12:28.480]  跟我們現在這個會衰敗的身體
[00:12:28.480 --> 00:12:30.720]  是完全不同的
[00:12:30.720 --> 00:12:35.200]  全部聖經都是有關耶穌基督的救贖
[00:12:35.200 --> 00:12:39.000]  所以新舊約的福音信息都是一致的
[00:12:39.000 --> 00:12:40.240]  也是因為這樣
[00:12:40.240 --> 00:12:41.880]  你會見到有很多的經文
[00:12:41.880 --> 00:12:45.440]  例如希伯來書的一章一至二節
[00:12:45.440 --> 00:12:48.920]  說神在古時藉著眾先之
[00:12:48.920 --> 00:12:51.680]  多次多方曉諭列祖
[00:12:51.680 --> 00:12:56.960]  就在這末世藉著他兒子曉諭我們
[00:12:56.960 --> 00:12:57.960]  有沒有見到
[00:12:57.960 --> 00:13:01.040]  在舊約是曉諭眾先之
[00:13:01.040 --> 00:13:01.960]  到了新約
[00:13:01.960 --> 00:13:06.040]  耶穌基督導誠肉身來曉諭我們
[00:13:06.040 --> 00:13:08.360]  還有希伯來書的十章七節
[00:13:08.360 --> 00:13:12.360]  耶穌說:我來了,為要照你的旨意行
[00:13:12.360 --> 00:13:16.400]  我的事在那裏已經記載了?
[00:13:16.400 --> 00:13:19.560]  在經卷上已經記載了
[00:13:19.560 --> 00:13:21.640]  是吧?一模一樣
[00:13:21.640 --> 00:13:25.360]  還有約翰福音的五章三十九節
[00:13:25.360 --> 00:13:28.080]  耶穌基督說:你們查考聖經
[00:13:28.080 --> 00:13:31.040]  或者是你們應當查考聖經
[00:13:31.040 --> 00:13:34.080]  因你們以為內中有永生
[00:13:34.080 --> 00:13:38.320]  給我作見證的就是這經
[00:13:38.320 --> 00:13:39.040]  有沒有見到
[00:13:39.040 --> 00:13:42.080]  這裏所說的就是舊約的經文
[00:13:42.080 --> 00:13:46.120]  一切都是有關耶穌基督的救贖
[00:13:46.120 --> 00:13:49.120]  說完保羅對福音的介紹
[00:13:49.120 --> 00:13:53.520]  第二點就是保羅自己的介紹
[00:13:53.520 --> 00:13:56.720]  古代的人寫書信
[00:13:56.720 --> 00:14:01.560]  都會將自己的名字擺在開始的地方
[00:14:01.560 --> 00:14:04.720]  但是有很多人叫做保羅
[00:14:04.720 --> 00:14:08.400]  所以保羅需要進一步介紹自己
[00:14:08.400 --> 00:14:11.040]  亦都因為他從來未去過羅馬
[00:14:11.040 --> 00:14:13.880]  所以他更加要讓讀者知道
[00:14:13.880 --> 00:14:18.280]  他是有權柄來將這個好消息傳給他們
[00:14:18.280 --> 00:14:21.600]  他是有權柄來教導他們
[00:14:21.600 --> 00:14:25.120]  他是講出了自己有三個不同的身份
[00:14:25.120 --> 00:14:28.800]  跟他的侍公和他跟神的關係
[00:14:28.800 --> 00:14:30.600]  都是有關的
[00:14:30.600 --> 00:14:33.840]  第一,他是基督的僕人
[00:14:33.840 --> 00:14:36.760]  第二,他是基督的使徒
[00:14:36.760 --> 00:14:41.280]  第三,他是那位被分別為聖
[00:14:41.280 --> 00:14:44.120]  我們先看基督的僕人
[00:14:44.120 --> 00:14:46.640]  保羅說自己是基督的僕人
[00:14:46.640 --> 00:14:51.280]  「僕人」這個字對當時的羅馬人不會陌生
[00:14:51.280 --> 00:14:56.640]  估計當時在羅馬城有六十萬的奴隸
[00:14:56.640 --> 00:15:04.280]  原文希臘文的奴隸就是Dulos這個字
[00:15:04.280 --> 00:15:08.560]  這些奴隸都被視為屬於主人的財產
[00:15:08.560 --> 00:15:10.920]  而不是當人來看的
[00:15:10.920 --> 00:15:14.920]  保羅說他自己是耶穌基督的僕人
[00:15:14.920 --> 00:15:17.840]  說他自己一心一意來服從神
[00:15:17.840 --> 00:15:20.680]  遵行神的旨意
[00:15:20.680 --> 00:15:23.960]  如果我們記得舊約的記載
[00:15:23.960 --> 00:15:27.320]  在出埃及記的二十一章
[00:15:27.320 --> 00:15:35.320]  律法規定主人要在第七年將他們的僕人釋放
[00:15:35.320 --> 00:15:39.040]  但因為有很多主人都很恩待他們的僕人
[00:15:39.040 --> 00:15:43.920]  所以去到第七年應該釋放他們的僕人時
[00:15:43.920 --> 00:15:48.840]  那些僕人很多都願意繼續侍奉他們的主人
[00:15:48.840 --> 00:15:50.640]  如果是這樣的時候
[00:15:50.640 --> 00:15:56.320]  就要跟著出埃及記的二十一章五至六節所做
[00:15:56.320 --> 00:15:57.720]  經文怎樣說?
[00:15:57.720 --> 00:16:02.000]  他說他的主人就要帶他到審判官那裏
[00:16:02.000 --> 00:16:06.040]  又要帶他到門前靠近門框
[00:16:06.040 --> 00:16:08.560]  用錐子穿他的耳朵
[00:16:08.560 --> 00:16:12.720]  他就永遠服侍主人
[00:16:12.720 --> 00:16:15.760]  就是說如果這個僕人願意七年之後
[00:16:15.760 --> 00:16:18.320]  繼續服侍這個主人
[00:16:18.320 --> 00:16:21.800]  就要帶他去見審判官作證
[00:16:21.800 --> 00:16:23.840]  還要去到門前
[00:16:23.840 --> 00:16:27.360]  用錐子穿過他的耳朵做一個記號
[00:16:27.360 --> 00:16:31.840]  這個僕人就永遠侍奉這個主人
[00:16:31.840 --> 00:16:35.800]  保羅在《塑膠拉泰書》的六章十七節說
[00:16:35.800 --> 00:16:38.720]  從今以後人都不要搞擾我
[00:16:38.720 --> 00:16:42.040]  因為我身上帶著耶穌的印記
[00:16:42.040 --> 00:16:48.280]  很多學者都認為這個印記就是盧僕的印記
[00:16:48.280 --> 00:16:53.320]  保羅願意終身成為耶穌基督的僕人
[00:16:53.320 --> 00:16:57.760]  保羅願意全心全意侍奉神
[00:16:57.760 --> 00:16:59.960]  不單止他是敬畏神
[00:16:59.960 --> 00:17:02.360]  最重要的是他愛神
[00:17:02.360 --> 00:17:05.280]  我時時都說除非我們是愛神
[00:17:05.280 --> 00:17:08.880]  我們不能夠成為一個很好的基督徒
[00:17:08.880 --> 00:17:13.520]  在聖經裏面有很多人都被稱為神的僕人
[00:17:13.520 --> 00:17:15.480]  有很多屬靈的人
[00:17:15.480 --> 00:17:20.480]  例如阿伯拉罕、摩西、約書亞、大衛
[00:17:20.480 --> 00:17:22.920]  還有以塞亞先知
[00:17:22.920 --> 00:17:26.920]  有一位最出名的僕人是誰?
[00:17:26.920 --> 00:17:29.640]  在《以塞亞書》的五十三章
[00:17:29.640 --> 00:17:32.800]  說彌塞亞當他來臨的時候
[00:17:32.800 --> 00:17:36.440]  他將會以僕人的身份來到世上
[00:17:36.440 --> 00:17:38.800]  這一位就是耶穌基督
[00:17:38.800 --> 00:17:43.400]  你說為什麼耶穌要以僕人的身份來到世上
[00:17:43.400 --> 00:17:45.960]  我稍後會有解釋
[00:17:45.960 --> 00:17:48.480]  在《迦拉太書》的一章十節
[00:17:48.480 --> 00:17:49.760]  保羅說
[00:17:49.760 --> 00:17:52.640]  「我現在要得人的心
[00:17:52.640 --> 00:17:55.400]  還是要得神的心呢?
[00:17:55.400 --> 00:17:58.320]  我豈是討人的喜歡
[00:17:58.320 --> 00:18:00.360]  若仍舊討人的喜歡
[00:18:00.360 --> 00:18:03.320]  我就不是基督的僕人了」
[00:18:03.320 --> 00:18:05.560]  保羅說我現在是基督的僕人
[00:18:05.560 --> 00:18:08.360]  如果我仍然去討人的歡心
[00:18:08.360 --> 00:18:09.760]  我就是人的僕人
[00:18:09.760 --> 00:18:11.720]  我不是基督的僕人
[00:18:11.720 --> 00:18:13.800]  所以我們每一個侍奉神
[00:18:13.800 --> 00:18:15.640]  每一個神的兒女
[00:18:15.640 --> 00:18:19.920]  我們都要討神的喜悅
[00:18:19.920 --> 00:18:24.440]  保羅真是一位很特別的神的僕人
[00:18:24.440 --> 00:18:25.680]  真是很奇怪的
[00:18:25.680 --> 00:18:26.680]  你看他
[00:18:26.680 --> 00:18:29.680]  我們剛剛講完使徒行轉
[00:18:29.680 --> 00:18:31.560]  他在使徒行轉裡面
[00:18:31.560 --> 00:18:36.280]  你記不記得他是滿有神蹟騎士的能力
[00:18:36.280 --> 00:18:39.600]  但是到他自己身上有一根刺的時候
[00:18:39.600 --> 00:18:42.200]  他沒辦法把這根刺拿開
[00:18:42.200 --> 00:18:45.880]  他三次禱告神都不拿開
[00:18:45.880 --> 00:18:47.800]  在《樹月哥林多》後書的十二章
[00:18:47.800 --> 00:18:51.840]  神說我的恩典是救你使用
[00:18:51.840 --> 00:18:54.520]  這就是神給他的恩典
[00:18:54.520 --> 00:18:56.560]  在我自己身上也是一樣
[00:18:56.560 --> 00:18:58.320]  如果我是一帆風順的話
[00:18:58.320 --> 00:19:00.000]  我早就忘記了神
[00:19:00.000 --> 00:19:03.040]  有很多時神是容許這些事
[00:19:03.040 --> 00:19:04.240]  臨到我們身上
[00:19:04.240 --> 00:19:06.720]  你不要以為是一件不好的事
[00:19:06.720 --> 00:19:09.320]  是使我們更加親近祂
[00:19:09.320 --> 00:19:10.560]  還有
[00:19:10.560 --> 00:19:12.280]  我說使徒行轉裡面
[00:19:12.280 --> 00:19:15.000]  保羅是充滿神蹟騎士的能力
[00:19:15.000 --> 00:19:18.160]  其中一樣就是在《樹月使徒行轉》的十六章
