
[00:00:00.000 --> 00:00:04.620]  我知道大英姐妹有很多是參加團契或小組的
[00:14:48.960 --> 00:14:53.600]  所以你發覺聖經立刻就馬上講第十三節
[00:14:53.600 --> 00:14:56.240]  如果有人對別人有嫌隙
[00:14:56.240 --> 00:14:59.560]  總要彼此寬容,互相饒恕
[00:14:59.560 --> 00:15:02.440]  主怎樣饒恕了你們
[00:15:02.440 --> 00:15:07.200]  你們也要照樣饒恕人
[00:15:07.200 --> 00:15:09.920]  在外面的群體
[00:15:09.920 --> 00:15:12.920]  可能你發覺跟別人相處的時候
[00:15:12.920 --> 00:15:14.600]  一般的反應
[00:15:14.600 --> 00:15:16.600]  對方對你不好
[00:15:16.600 --> 00:15:18.600]  可能就會馬上想
[00:15:18.600 --> 00:15:20.760]  他做得初一
[00:15:20.760 --> 00:15:25.080]  我就可以十五了
[00:15:25.080 --> 00:15:26.520]  很自然的反應就是
[00:15:26.520 --> 00:15:31.080]  以他所做的對應在他身上
[00:15:31.080 --> 00:15:33.200]  但在基督徒的群體當中
[00:15:33.200 --> 00:15:36.800]  我們經歷了一種很特別的體會
[00:15:36.800 --> 00:15:39.440]  信主的人常常體會到
[00:15:39.440 --> 00:15:42.680]  我曾經被主寬恕
[00:15:42.680 --> 00:15:44.480]  我何嘗不是對方那樣
[00:15:44.480 --> 00:15:47.400]  曾經去傷害過別人
[00:15:47.400 --> 00:15:50.000]  因此上班主對我的寬恕
[00:15:50.000 --> 00:15:53.080]  我就學習去寬恕別人
[00:15:53.080 --> 00:15:55.200]  聖經也這樣吩咐我們
[00:15:55.200 --> 00:15:56.880]  主耶穌怎樣寬恕你
[00:15:56.880 --> 00:16:00.240]  你要照樣來寬恕別人
[00:16:00.240 --> 00:16:02.160]  而在這一切之上
[00:16:02.160 --> 00:16:06.800]  以愛心來連繫著這幾方面的美德
[00:16:06.800 --> 00:16:10.560]  愛心是這一切美德背後的基礎
[00:16:10.560 --> 00:16:11.920]  以愛來連吻
[00:16:11.920 --> 00:16:15.240]  以愛來去恩慈、謙卑、溫柔
[00:16:15.240 --> 00:16:17.680]  和忍耐、待對方
[00:16:17.680 --> 00:16:22.000]  這幾種美德聯繫在一起的時候
[00:16:22.000 --> 00:16:25.680]  產生一種豐盛的關係
[00:16:25.680 --> 00:16:29.000]  一種美滿的關係
[00:16:29.000 --> 00:16:30.600]  當然我聽過有弟兄姊妹
[00:16:30.600 --> 00:16:33.920]  在團體小組生活當中遇到難處
[00:16:33.920 --> 00:16:36.240]  但同樣我聽過有很多基督徒
[00:16:36.240 --> 00:16:42.480]  人生在小組群體當中得著很大的建立
[00:16:42.480 --> 00:16:44.200]  我是其中一個
[00:16:44.200 --> 00:16:45.280]  在我生命裏面
[00:16:45.280 --> 00:16:48.880]  有很多弟兄姊妹曾經給我很大的祝福
[00:16:48.880 --> 00:16:50.760]  和建立
[00:16:50.760 --> 00:16:55.080]  到今天我自己有我自己的小組生活
[00:16:55.080 --> 00:16:56.360]  我自己有一個小組
[00:16:56.360 --> 00:16:58.040]  我很感謝上帝
[00:16:58.040 --> 00:17:00.120]  這個小組有五個牧師
[00:17:00.120 --> 00:17:01.320]  連同我
[00:17:01.320 --> 00:17:04.080]  都是來自不同的教會
[00:17:04.080 --> 00:17:06.360]  我們一個月左右就會坐在一起
[00:17:06.360 --> 00:17:07.360]  吃早餐
[00:17:07.360 --> 00:17:09.720]  然後整個早上就聊天、祈禱
[00:17:09.720 --> 00:17:11.280]  一路分享
[00:17:11.280 --> 00:17:14.320]  有些時候間中一起出去有些活動
[00:17:14.320 --> 00:17:16.960]  這個小組成為我很大的幫助
[00:17:16.960 --> 00:17:20.400]  有些說話可能在教會不方便說出來
[00:17:20.400 --> 00:17:24.320]  在這個小組我可以很坦然地分享
[00:17:24.320 --> 00:17:26.200]  大家互相提醒
[00:17:26.200 --> 00:17:28.560]  亦都說到很多自己的體驗
[00:17:28.560 --> 00:17:31.520]  和家庭生活的事情
[00:17:31.520 --> 00:17:36.880]  這個小組到今天已經超過二十五年了
[00:17:36.880 --> 00:17:38.000]  我很感激上帝
[00:17:38.000 --> 00:17:39.840]  如果沒有這個小組
[00:17:39.840 --> 00:17:45.120]  可能北村也未必是今天這樣
[00:17:45.120 --> 00:17:46.680]  上帝透過很多弟兄姊妹
[00:17:46.680 --> 00:17:48.760]  帶給我們生命建立
[00:17:48.760 --> 00:17:52.080]  一個是神的心意透過小組群體
[00:17:52.080 --> 00:17:53.480]  信徒的群體
[00:17:53.480 --> 00:17:56.800]  來讓我們生命得著豐盛
[00:17:56.800 --> 00:17:58.160]  在看下面的經文時
[00:17:58.160 --> 00:17:59.360]  請提及
[00:17:59.360 --> 00:18:02.440]  在耶穌基督裏面給我們有三重恩典
[00:18:02.440 --> 00:18:04.680]  我們小心看看
[00:18:04.680 --> 00:18:06.480]  第十五節
[00:18:06.480 --> 00:18:08.680]  基督的平安
[00:18:08.680 --> 00:18:10.240]  第二、十六節
[00:18:10.240 --> 00:18:11.800]  基督的道
[00:18:11.800 --> 00:18:13.440]  第三、十七節
[00:18:13.440 --> 00:18:16.520]  是主耶穌基督的名字
[00:18:16.520 --> 00:18:19.480]  在當中我們可以有力量
[00:18:19.480 --> 00:18:22.760]  彼此互相相愛
[00:18:22.760 --> 00:18:24.400]  首先十五節說到
[00:18:24.400 --> 00:18:28.040]  讓基督的平安在你們心裏作主
[00:18:28.040 --> 00:18:30.040]  你們蒙召歸為一體
[00:18:30.040 --> 00:18:31.880]  也是為了這個緣故
[00:18:31.880 --> 00:18:34.920]  你們要有感謝的心
[00:18:34.920 --> 00:18:39.200]  讓耶穌基督的平安在你們心裏作主
[00:18:39.200 --> 00:18:41.240]  是甚麼意思?
[00:18:41.240 --> 00:18:43.240]  「作主」這個字很特別
[00:18:43.240 --> 00:18:46.840]  是描寫在一些比賽場上
[00:18:46.840 --> 00:18:48.840]  是兩方對壘
[00:18:48.840 --> 00:18:50.920]  但中間必定有一個人
[00:18:50.920 --> 00:18:53.160]  去做甚麼?
[00:18:53.160 --> 00:18:55.360]  做評判
[00:18:55.360 --> 00:18:56.280]  有甚麼爭執
[00:18:56.280 --> 00:18:58.200]  有甚麼不同的看法
[00:18:58.200 --> 00:19:01.960]  這個評判就在當中作仲裁
[00:19:01.960 --> 00:19:03.960]  在我們心中作主
[00:19:03.960 --> 00:19:07.600]  亦是在我們心中作仲裁
[00:19:07.600 --> 00:19:09.640]  作裁判
[00:19:09.640 --> 00:19:12.840]  讓耶穌的平安在你們心裏作主
[00:19:12.840 --> 00:19:15.960]  你記得當門徒在大風浪裏
[00:19:15.960 --> 00:19:17.960]  在一艘小船上
[00:19:17.960 --> 00:19:19.960]  當耶穌一上到船上
[00:19:19.960 --> 00:19:22.640]  風浪就紫色了
[00:19:22.640 --> 00:19:24.840]  有些時候跟人相處
[00:19:24.840 --> 00:19:26.480]  甚至跟弟兄姊妹
