
[00:00:00.000 --> 00:00:01.440]  各位大紀元社會午安
[00:04:38.240 --> 00:04:42.200]  彼得用「被揀選」和「寄居」這兩個詞組
[00:04:42.200 --> 00:04:43.840]  來形容早期的教會
[00:04:43.840 --> 00:04:46.680]  不知道你會不會覺得非常奇怪
[00:04:46.680 --> 00:04:48.400]  從表面上來看
[00:04:48.720 --> 00:04:51.480]  「寄居」意味著一個人離鄉別井
[00:04:51.480 --> 00:04:53.800]  而至於「分散」這兩個字
[00:04:53.800 --> 00:04:55.520]  如果你看英文的聖經
[00:04:55.520 --> 00:04:56.920]  是特別明顯的
[00:04:56.920 --> 00:04:58.480]  就是「分散」這兩個字
[00:04:58.480 --> 00:04:59.680]  是一個大寫
[00:04:59.680 --> 00:05:00.400]  dispersion
[00:05:00.400 --> 00:05:02.160]  一個大寫的英文字
[00:05:02.160 --> 00:05:03.960]  為什麼是「大街」呢?
[00:05:03.960 --> 00:05:06.920]  因為在希臘文它是一個專有的名詞
[00:05:06.920 --> 00:05:09.840]  通常是用在形容巴比倫之仇
[00:05:09.840 --> 00:05:12.360]  如果你熟悉舊約
[00:05:12.360 --> 00:05:13.920]  你會記得巴比倫之仇
[00:05:13.920 --> 00:05:16.600]  是一個猶太歷史上一個黑暗的時期
[00:05:17.240 --> 00:05:18.960]  是以色列人失去家園
[00:05:18.960 --> 00:05:22.320]  被外國勢力逐出耶路撒冷的時候
[00:05:22.320 --> 00:05:24.120]  而有趣的是
[00:05:24.120 --> 00:05:26.480]  如果我們跳到彼得前書的結尾
[00:05:26.480 --> 00:05:30.080]  我們會在第五章看到彼得再度提及巴比倫
[00:05:30.080 --> 00:05:32.800]  在寫這封信的時候
[00:05:32.800 --> 00:05:36.040]  歷史上的巴比倫的帝國已經滅亡了很久
[00:05:36.040 --> 00:05:40.000]  所以彼得不可能是指歷史上的巴比倫
[00:05:40.000 --> 00:05:41.440]  相反
[00:05:41.440 --> 00:05:44.280]  我認為這是一個寄居的隱喻
[00:05:44.600 --> 00:05:47.840]  它說明基督徒在地上的寄居的身份
[00:05:47.840 --> 00:05:50.640]  保羅會這樣說
[00:05:50.640 --> 00:05:51.760]  在哥倫多後書
[00:05:51.760 --> 00:05:52.960]  「因為我們知道」
[00:05:52.960 --> 00:05:56.000]  「我們這地上的帳篷若拆毀了」
[00:05:56.000 --> 00:05:58.200]  「我們將有天上所造的居所」
[00:05:58.200 --> 00:05:59.680]  「不是人手所造的」
[00:05:59.680 --> 00:06:02.080]  「而是天上永存的」
[00:06:02.080 --> 00:06:06.200]  保羅在這裡用「帳篷」來形容我們地上的家園
[00:06:06.200 --> 00:06:08.600]  地上的家園是暫時的
[00:06:08.600 --> 00:06:12.040]  但是基督徒有一個天上永恆的宮殿
[00:06:12.480 --> 00:06:15.200]  那個才是基督徒真正的歸宿
[00:06:15.200 --> 00:06:18.160]  而說到一個永恆的宮殿
[00:06:18.160 --> 00:06:19.960]  我們來到第三幅的圖畫
[00:06:19.960 --> 00:06:23.480]  第三幅圖畫我會稱為「建築師彼得」
[00:06:23.480 --> 00:06:26.600]  但是彼得不是漁夫嗎?
[00:06:26.600 --> 00:06:29.040]  為什麼我會說彼得是一個建築師呢?
[00:06:29.040 --> 00:06:30.600]  事實上
[00:06:30.600 --> 00:06:31.720]  漁夫彼得
[00:06:31.720 --> 00:06:34.160]  也剛剛是一位建築師
[00:06:34.160 --> 00:06:37.040]  他的專長是教會的建設
[00:06:37.040 --> 00:06:40.280]  他知道如何建立一個兼顧的教會
[00:06:41.080 --> 00:06:42.560]  我究竟在說些什麼呢?
[00:06:42.560 --> 00:06:44.440]  我在說彼得前書
[00:06:44.440 --> 00:06:45.960]  整本書的結構
[00:06:45.960 --> 00:06:48.320]  如果你留意彼得前書
[00:06:48.320 --> 00:06:51.600]  彼得前書其實是有一個聖殿的結構
[00:06:51.600 --> 00:06:54.520]  彼得首先是打好地基
[00:06:54.520 --> 00:06:56.640]  他用兩件事去打好地基
[00:06:56.640 --> 00:07:00.800]  第一章一至二節是一個向寄居者的問案
[00:07:00.800 --> 00:07:03.360]  然後第一章三至十二節
[00:07:03.360 --> 00:07:04.240]  你會見到一個
[00:07:04.240 --> 00:07:06.120]  向負上帝的重贊
[00:07:06.120 --> 00:07:08.560]  一個在希臘文的長句
[00:07:08.560 --> 00:07:10.560]  由第三節到第十二節
[00:07:11.880 --> 00:07:14.000]  如果你記得我大概兩年前的講到
[00:07:14.000 --> 00:07:17.080]  第三至十二節在希臘文是一個長句子
[00:07:17.080 --> 00:07:18.760]  他講述上帝的救贖
[00:07:18.760 --> 00:07:20.720]  耶穌基督的福音
[00:07:20.720 --> 00:07:22.400]  是教會的根基
[00:07:22.400 --> 00:07:24.920]  然後由第十三節開始
[00:07:24.920 --> 00:07:28.880]  彼得用五條支柱去支撐著這個教會
[00:07:28.880 --> 00:07:32.280]  這五條的支柱
[00:07:32.280 --> 00:07:33.320]  是
[00:07:33.320 --> 00:07:37.160]  基於福音這個基礎的五個應用
[00:07:37.160 --> 00:07:39.600]  你見到十三節專心盼望
[00:07:40.240 --> 00:07:42.560]  十四節、十六節行事聖潔
[00:07:42.560 --> 00:07:44.920]  十七節、二十一節敬畏上帝
[00:07:44.920 --> 00:07:47.640]  然後二十二節、二十三節是彼此相愛
[00:07:47.640 --> 00:07:50.400]  去到二章一節、二章三節
[00:07:50.400 --> 00:07:52.680]  你見到一個應用就是愛慕凌乃
[00:07:52.680 --> 00:07:55.360]  我不知道看到這裡你有沒有覺得
[00:07:55.360 --> 00:07:57.840]  這些應用
[00:07:57.840 --> 00:08:00.160]  如果你有聽過林牧師
[00:08:00.160 --> 00:08:03.160]  《彈耳理書》最近的講道系列的話
[00:08:03.160 --> 00:08:04.680]  非常相似
[00:08:04.680 --> 00:08:05.720]  跟《彈耳理書》
[00:08:05.720 --> 00:08:07.280]  我們回想就是說
[00:08:07.280 --> 00:08:08.800]  《彈耳理書》在舊約裡面
[00:08:08.800 --> 00:08:10.800]  在巴比倫他專心盼望
[00:08:10.800 --> 00:08:11.760]  首先第一個支柱
[00:08:11.760 --> 00:08:14.080]  他專心盼望張爾尼林的角度
[00:08:14.080 --> 00:08:17.560]  他因為專心盼望張爾尼林的角度
[00:08:17.560 --> 00:08:20.120]  他不被黃的飲食去玷污
[00:08:20.120 --> 00:08:21.320]  然後
[00:08:21.320 --> 00:08:24.080]  他不敬畏巴比倫的壁筆
[00:08:24.080 --> 00:08:25.920]  不敬畏波斯的政權
[00:08:25.920 --> 00:08:27.400]  相反他敬畏上帝
[00:08:27.400 --> 00:08:29.240]  他敬畏主要再來那一天
[00:08:29.240 --> 00:08:31.320]  彼此相愛這一點
[00:08:31.320 --> 00:08:34.120]  在《彈耳理書》就看得不是太清楚
[00:08:34.120 --> 00:08:35.760]  這個是影子和實體的分別
[00:08:35.760 --> 00:08:37.160]  去到愛慕凌乃了
[00:08:38.000 --> 00:08:39.640]  如果你看到《彈耳理書》第二章
[00:08:39.640 --> 00:08:41.120]  你要知道所謂的凌乃
[00:08:41.120 --> 00:08:42.880]  是在講上帝的華語
[00:08:42.880 --> 00:08:45.840]  但以你同樣愛慕上帝的華語
[00:08:45.840 --> 00:08:50.760]  在當時他同樣記得耶利米先知的預言
[00:08:50.760 --> 00:08:52.480]  他仍然熟讀他的舊約
[00:08:52.480 --> 00:08:54.400]  他的《出埃及記》
[00:08:54.400 --> 00:08:57.880]  我們回到《彈耳理書》
[00:08:57.880 --> 00:09:01.520]  最後彼得為上帝的宏偉工程去封頂
[00:09:01.520 --> 00:09:03.280]  屋頂告訴我們
[00:09:03.280 --> 00:09:04.640]  這座建築的意義
[00:09:04.640 --> 00:09:05.440]  二章五節
[00:09:05.440 --> 00:09:09.800]  「你們作為護石,要被建造成屬靈的殿」
[00:09:09.800 --> 00:09:12.720]  這是上帝在他國度來臨的時候
[00:09:12.720 --> 00:09:15.120]  會因言迎接的靈工
[00:09:15.120 --> 00:09:16.840]  而事實上
[00:09:16.840 --> 00:09:21.280]  「屬靈的殿」這個主意不是彼得原創的
[00:09:21.280 --> 00:09:26.320]  我們記得耶穌指著耶路撒冷的聖殿說
[00:09:26.320 --> 00:09:28.960]  他在三日之內會建造一個新的聖殿
[00:09:28.960 --> 00:09:32.120]  基督的教會就是那個預言的實現
[00:09:32.120 --> 00:09:35.280]  在基督的第一次和第二次的彌臨之間
[00:09:35.840 --> 00:09:38.760]  這座的靈工將會是一座堅固的靈工
[00:09:38.760 --> 00:09:41.800]  他會充滿真正敬拜上帝的人
[00:09:41.800 --> 00:09:45.280]  他能夠在墮落和彎曲的世界裡面
[00:09:45.280 --> 00:09:46.280]  堅定站立
[00:09:46.280 --> 00:09:47.640]  見證真相
[00:09:47.640 --> 00:09:49.160]  等主的再來
[00:09:49.160 --> 00:09:52.600]  我們今天要講的經文是
[00:09:52.600 --> 00:09:55.400]  第三個支柱敬畏上帝
[00:09:55.400 --> 00:09:59.680]  在第三個支柱裡面
[00:09:59.680 --> 00:10:01.240]  就是十七至廿一節裡面
[00:10:01.760 --> 00:10:05.560]  彼得實際上是給了四個敬畏天父的理由
[00:10:05.560 --> 00:10:08.280]  彼得說你們應該敬畏天父
[00:10:08.280 --> 00:10:10.160]  因為四個原因
[00:10:10.160 --> 00:10:12.720]  十七節因為他是公義的天父
[00:10:12.720 --> 00:10:16.080]  十八節十九節講到因為他是救贖的天父
[00:10:16.080 --> 00:10:19.200]  二十節因為他是智慧的天父
[00:10:19.200 --> 00:10:22.280]  到二十一節因為他是大能的天父
[00:10:22.280 --> 00:10:24.360]  在九個月前
[00:10:24.360 --> 00:10:27.800]  去年的五月我分享了十七節公義的天父
[00:10:27.800 --> 00:10:28.560]  而這次
[00:10:28.800 --> 00:10:32.280]  我們將會繼續一起去思考第十八到十九節
[00:10:32.280 --> 00:10:33.480]  救贖的天父
[00:10:33.480 --> 00:10:35.760]  來到十八至十九節
[00:10:35.760 --> 00:10:37.320]  我們首先讀一讀
[00:10:37.320 --> 00:10:38.920]  你們知道
[00:10:38.920 --> 00:10:42.360]  你們得以從你們祖先傳下來
[00:10:42.360 --> 00:10:44.680]  虛妄的行為中救贖出來
[00:10:44.680 --> 00:10:49.760]  不是靠著會扭壞的金銀等物
[00:10:49.760 --> 00:10:53.520]  而是憑著基督的母血有一個不是
[00:10:53.520 --> 00:10:54.800]  然後有一個而是
[00:10:55.480 --> 00:10:59.320]  如同無瑕疵無顛污的羔羊的血
[00:10:59.320 --> 00:11:01.960]  短短兩字的經文
[00:11:01.960 --> 00:11:04.520]  蘊含了極豐富的信息
[00:11:04.520 --> 00:11:06.920]  因此我會逐個詞組去解釋
[00:11:06.920 --> 00:11:09.000]  首先我會先解釋
[00:11:09.000 --> 00:11:11.680]  第三項裡面救贖這個字
[00:11:11.680 --> 00:11:14.480]  救贖有兩層的理解
[00:11:14.480 --> 00:11:16.280]  我們首先看第一層的理解
[00:11:16.280 --> 00:11:19.920]  我們考慮到彼得時代的希臘羅馬的文化
[00:11:19.920 --> 00:11:21.920]  在那個年代
[00:11:21.920 --> 00:11:25.400]  如果奴隸要由他的主人到屬身
[00:11:25.800 --> 00:11:26.800]  他要怎麼做呢
[00:11:26.800 --> 00:11:29.320]  原來當時的做法是這樣的
[00:11:29.320 --> 00:11:33.120]  奴隸必須要在一個神廟裡存入一筆錢
[00:11:33.120 --> 00:11:38.040]  而神廟就會用這筆錢當作一個贖金
[00:11:38.040 --> 00:11:40.120]  去支付給奴隸的主人
[00:11:40.120 --> 00:11:43.320]  而這筆贖身手續
[00:11:43.320 --> 00:11:47.200]  之所以要通過一個希臘的神廟去進行
[00:11:47.200 --> 00:11:50.160]  是因為當事人有一個理解
[00:11:50.160 --> 00:11:50.760]  就是說
[00:11:50.760 --> 00:11:54.120]  神廟的神要買起奴隸
[00:11:54.960 --> 00:11:57.160]  於是你會留意到在這個交易裡面
[00:11:57.160 --> 00:12:00.280]  奴隸的擁有權是產生了變化
[00:12:00.280 --> 00:12:03.520]  原本這個奴隸是屬於他的舊主人的
[00:12:03.520 --> 00:12:05.280]  然而現在
[00:12:05.280 --> 00:12:07.920]  因為透過這個的…
[00:12:07.920 --> 00:12:12.680]  屬身的手續
[00:12:12.680 --> 00:12:15.560]  他的主人變成了一個新的主人
[00:12:15.560 --> 00:12:17.960]  變成了那個希臘妙語的神
[00:12:17.960 --> 00:12:21.000]  而希臘妙語神再將他釋放
[00:12:22.160 --> 00:12:25.520]  於是在這裡當彼得說你們是被贖回的
[00:12:25.520 --> 00:12:27.320]  你們是被救贖出來的
[00:12:27.320 --> 00:12:30.160]  他同樣暗示基督徒的擁有權
[00:12:30.160 --> 00:12:31.360]  產生了變化
[00:12:31.360 --> 00:12:34.200]  從前你是屬於一個舊主人
[00:12:34.200 --> 00:12:36.720]  這個舊主人的名字非常之長
[00:12:36.720 --> 00:12:39.000]  祖先傳下來虛妄的行為
[00:12:39.000 --> 00:12:40.120]  我稍後會解釋的
[00:12:40.120 --> 00:12:42.520]  但現在因為救贖
[00:12:42.520 --> 00:12:44.200]  你有一個新的主人
[00:12:44.200 --> 00:12:47.280]  講到這裡我想跟大家停下來
[00:12:47.280 --> 00:12:49.920]  去思考一下這個救贖的觀念
[00:12:50.280 --> 00:12:53.240]  和我們現代人的世界觀是多麼的不一致
[00:12:53.240 --> 00:12:56.200]  現代人的世界觀告訴我們
[00:12:56.200 --> 00:12:58.040]  人生而是自由的
[00:12:58.040 --> 00:13:00.920]  每個人生來都有他的自主權
[00:13:00.920 --> 00:13:04.360]  而聖經卻和我們挑戰這個看法
[00:13:04.360 --> 00:13:06.560]  聖經問我們一個問題就是
[00:13:06.560 --> 00:13:08.640]  人離開他的造物主之後
[00:13:08.640 --> 00:13:10.760]  有沒有真正的自由呢
[00:13:10.760 --> 00:13:14.520]  我們記得在《創世紀》三章裡有說
[00:13:14.520 --> 00:13:16.840]  就是你吃果實的日子
[00:13:16.840 --> 00:13:18.680]  你就會像上帝
[00:13:19.960 --> 00:13:23.160]  殺彈魔鬼給人類自由的那個承諾
[00:13:23.160 --> 00:13:24.680]  是不是真確的呢
[00:13:24.680 --> 00:13:27.960]  我們回到我們面前的經文
[00:13:27.960 --> 00:13:31.880]  有趣的是彼得不告訴我們兩件事
[00:13:31.880 --> 00:13:35.600]  第一彼得沒有明示舊主人是誰
[00:13:35.600 --> 00:13:39.440]  第二彼得也沒有明示新主人是誰
[00:13:39.440 --> 00:13:41.760]  你會留意到彼得用了一堆代名詞
[00:13:41.760 --> 00:13:45.760]  因此我們需要對救贖有第二層的理解
[00:13:45.760 --> 00:13:47.520]  第二層的理解
[00:13:47.520 --> 00:13:49.440]  雖然我們超越彼得的年代
[00:13:49.440 --> 00:13:50.560]  我們要回到舊約
[00:13:50.560 --> 00:13:53.400]  你會留意到在這個經文裡
[00:13:53.400 --> 00:13:54.800]  有救贖
[00:13:54.800 --> 00:13:56.280]  也有高揚
[00:13:56.280 --> 00:13:58.000]  於是我們問在舊約
[00:13:58.000 --> 00:14:01.000]  我們哪裡可以看到高揚的救贖呢
[00:14:01.000 --> 00:14:03.400]  很多人都會知道在《出埃及記》
[00:14:03.400 --> 00:14:06.640]  但是我今天不想直接和你進入《出埃及記》
[00:14:06.640 --> 00:14:08.000]  我想和你讀《生命記》
[00:14:08.000 --> 00:14:11.200]  因為有時候你想知道《出埃及記》發生什麼事的時候
[00:14:11.200 --> 00:14:12.440]  你可以看《生命記》
[00:14:12.440 --> 00:14:13.920]  因為在《生命記》裡
[00:14:13.920 --> 00:14:16.320]  摩西約旦河的遺言
[00:14:16.320 --> 00:14:19.680]  他會回顧在《出埃及記》裡發生的事情
[00:14:19.680 --> 00:14:21.880]  《生命記》七章六節
[00:14:21.880 --> 00:14:24.640]  因為你是屬於耶和華
[00:14:24.640 --> 00:14:26.800]  你上帝神聖的子民
[00:14:26.800 --> 00:14:31.200]  耶和華你的上帝從地面上萬民中揀選你
[00:14:31.200 --> 00:14:33.600]  作自己寶貴的子民
[00:14:33.600 --> 00:14:38.080]  這是老摩西在以色列人進入應許之地之前
[00:14:38.080 --> 00:14:39.400]  跟他們說的話
[00:14:39.400 --> 00:14:44.320]  摩西說到上帝在萬民之中揀選你
[00:14:44.320 --> 00:14:45.920]  意味著什麼呢
[00:14:46.720 --> 00:14:50.120]  意味著如果不是上帝首先的揀選
[00:14:50.120 --> 00:14:54.360]  如果不是上帝主動去尋找以色列人
[00:14:54.360 --> 00:14:57.880]  其實以色列人跟地上的萬民是一樣的
[00:14:57.880 --> 00:14:59.880]  怎樣一樣呢
[00:14:59.880 --> 00:15:03.440]  以色列人同樣出生在偶像之家
[00:15:03.440 --> 00:15:06.160]  在偶像之家裡面侍奉假神
[00:15:06.160 --> 00:15:07.880]  最後被審判
[00:15:07.880 --> 00:15:12.280]  另外我想你留意這裡寶貴的子民
[00:15:12.280 --> 00:15:14.120]  最後一句的寶貴的子民
[00:15:15.040 --> 00:15:19.680]  會再一次在彼得前書二章九節再發生
[00:15:19.680 --> 00:15:22.560]  二章九節他會這樣說
[00:15:22.560 --> 00:15:24.200]  你們是被揀選的一族
[00:15:24.200 --> 00:15:25.760]  是君尊的祭司
[00:15:25.760 --> 00:15:27.360]  是神聖的角度
[00:15:27.360 --> 00:15:29.040]  是屬上帝的子民
[00:15:29.040 --> 00:15:31.240]  不過這次屬上帝的子民
[00:15:31.240 --> 00:15:32.720]  當我們從舊約到新約
[00:15:32.720 --> 00:15:34.200]  不是再說以色列人了
[00:15:34.200 --> 00:15:36.760]  而是說上帝屬靈的宮殿
[00:15:36.760 --> 00:15:39.320]  摩西繼續
[00:15:39.320 --> 00:15:41.000]  七節八節
[00:15:41.000 --> 00:15:43.400]  耶和華尊愛你們
[00:15:43.400 --> 00:15:44.720]  揀選你們
[00:15:45.400 --> 00:15:48.040]  並非因你們人數比任何民族多
[00:15:48.040 --> 00:15:51.040]  其實你們人數在各民族中是最少的
[00:15:51.040 --> 00:15:52.720]  因為耶和華愛你們
[00:15:52.720 --> 00:15:56.320]  又因要遵守祂向你們列祖所起的誓
[00:15:56.320 --> 00:15:58.480]  於是上帝做了些什麼呢
[00:15:58.480 --> 00:16:01.200]  上帝做了一件不可思議的事
[00:16:01.200 --> 00:16:04.560]  上帝在以色列人面前成就了出埃及
[00:16:04.560 --> 00:16:06.640]  上帝成就了救贖
[00:16:06.640 --> 00:16:07.920]  摩西繼續
[00:16:07.920 --> 00:16:11.080]  耶和華就用大能的手令你們出來
[00:16:11.080 --> 00:16:14.000]  救贖你脫離圍爐之家
[00:16:14.360 --> 00:16:17.080]  脫離埃及皇法老的手
[00:16:17.080 --> 00:16:20.440]  這裡摩西說到耶和華
[00:16:20.440 --> 00:16:22.960]  就用大能的手令你們出來
[00:16:22.960 --> 00:16:24.760]  令我們想起十災
[00:16:24.760 --> 00:16:26.600]  埃及的十災
[00:16:26.600 --> 00:16:30.360]  十災代表著上帝是一個審判的上帝
[00:16:30.360 --> 00:16:33.160]  上帝審判埃及的偶像
[00:16:33.160 --> 00:16:35.120]  但即使是十災
[00:16:35.120 --> 00:16:38.040]  也只是將來最終審判的影子
[00:16:38.040 --> 00:16:39.720]  因為世人都犯了罪
[00:16:39.720 --> 00:16:41.120]  規決上帝的榮耀
[00:16:41.680 --> 00:16:44.600]  罪的公介是死 死後且有審判
[00:16:44.600 --> 00:16:49.240]  你和我死後要面對的比十災更加嚴重
[00:16:49.240 --> 00:16:51.200]  比十災更加的十災
[00:16:51.200 --> 00:16:52.920]  我請你留意
[00:16:52.920 --> 00:16:55.760]  然而除了審判之外
[00:16:55.760 --> 00:16:57.400]  摩西還說到救贖
[00:16:57.400 --> 00:17:00.840]  而且摩西會在生命記再重複多兩次
[00:17:00.840 --> 00:17:05.600]  生命記七章八節
[00:17:05.600 --> 00:17:07.400]  救贖你脫離圍爐之家
[00:17:07.400 --> 00:17:08.520]  我們剛才說過了
[00:17:08.520 --> 00:17:10.440]  然後生命記十五章
[00:17:10.440 --> 00:17:12.720]  要記得你曾在埃及地作過奴僕
[00:17:12.720 --> 00:17:15.280]  耶和華你的上帝救贖了你
[00:17:15.280 --> 00:17:17.280]  生命記廿四章
[00:17:17.280 --> 00:17:20.000]  要記得你曾在埃及作過奴僕
[00:17:20.000 --> 00:17:23.480]  耶和華你的上帝在那裡救贖了你
[00:17:23.480 --> 00:17:26.200]  所以你看到救贖 救贖 救贖
[00:17:26.200 --> 00:17:28.520]  通過高揚的補血
[00:17:28.520 --> 00:17:31.680]  上帝將以色列人救贖出來的地方
[00:17:31.680 --> 00:17:33.120]  叫做埃及地
[00:17:33.120 --> 00:17:35.440]  不過我不知道你有沒有留意
[00:17:35.440 --> 00:17:39.560]  摩西為埃及地也取了另一個別名
[00:17:40.000 --> 00:17:43.360]  他叫埃及地做一個地方叫做圍爐之家
[00:17:43.360 --> 00:17:45.160]  於是我們要問
[00:17:45.160 --> 00:17:48.320]  圍爐之家是一個怎樣的地方呢
[00:17:48.320 --> 00:17:52.720]  在埃及地圍爐是一個怎樣的情況呢
