
[00:00:00.000 --> 00:00:04.700]  我上星期已經提到我們基督徒的生命是生命影響生命
[00:01:54.700 --> 00:01:56.500]  以致他也愛我們
[00:01:56.500 --> 00:02:00.900]  約翰繼續說,這樣繼續可以怎樣發生呢?
[00:02:00.900 --> 00:02:04.300]  神和人之間的團契是怎樣發生呢?
[00:02:04.300 --> 00:02:09.300]  從約翰的一書的書信裡面,我不難想像
[00:02:09.300 --> 00:02:12.100]  原來約翰要面對一批很奇怪的人
[00:02:12.100 --> 00:02:14.900]  這批奇怪的人稱自己為基督徒
[00:02:14.900 --> 00:02:19.700]  因為我們說下去他們會知道,這批實際不是基督徒
[00:02:20.700 --> 00:02:22.700]  約翰說,神是光
[00:02:22.700 --> 00:02:27.100]  如果走在光裡面的人,很簡單的邏輯就是這樣
[00:02:27.100 --> 00:02:29.100]  這是很簡單的邏輯
[00:02:29.100 --> 00:02:31.700]  走在光裡面的人就不會在黑暗裡面,對嗎?
[00:02:31.700 --> 00:02:35.100]  走在黑暗裡面的人都不會在光裡面,對嗎?
[00:02:35.100 --> 00:02:36.700]  這是很簡單的邏輯
[00:02:36.700 --> 00:02:43.100]  所以約翰說,如果有人說是同神有團契
[00:02:43.100 --> 00:02:44.500]  他應該是在光裡面
[00:02:44.500 --> 00:02:48.700]  但有人仍然繼續在黑暗裡面的口中說
[00:02:48.700 --> 00:02:51.500]  我跟神一起,我跟神一起是沒有意思的
[00:02:51.500 --> 00:02:57.900]  但問題是怎樣證實哪些人在光裡面,哪些人在黑暗裡面呢?
[00:02:57.900 --> 00:03:01.900]  這是約翰寫的書信裡面很重要要分清楚的事情
[00:03:01.900 --> 00:03:05.300]  當時因為有一班基督徒,自稱是基督徒
[00:03:05.300 --> 00:03:07.900]  但他仍然在黑暗裡面
[00:03:07.900 --> 00:03:11.700]  但約翰要鼓勵的是真的走在光中的人
[00:03:11.700 --> 00:03:15.500]  光是純潔的、完美的、傳言公義的
[00:03:15.500 --> 00:03:18.900]  光是令人無所遁形的
[00:03:18.900 --> 00:03:24.900]  光能夠光照到人究竟在光明裡面還是在黑暗裡面
[00:03:24.900 --> 00:03:29.700]  所以光是有揭露性、有審判性的效果在的
[00:03:29.700 --> 00:03:33.100]  如果有人說是同神一起團契在第六節
[00:03:33.100 --> 00:03:35.700]  卻仍然行在黑暗裡面的話
[00:03:35.700 --> 00:03:38.700]  他是在說謊的,他不是在真理裡面的
[00:03:38.700 --> 00:03:42.300]  但行在光中的人,他是同神有團契
[00:03:42.300 --> 00:03:46.300]  而且藉著同神的團契,藉著他的兒子的寶血
[00:03:46.300 --> 00:03:47.500]  洗淨他一切的罪
[00:03:47.500 --> 00:03:50.100]  第六、第八、第十節
[00:03:50.100 --> 00:03:53.500]  是不難想像約翰要面對一些謬誤
[00:03:53.500 --> 00:03:55.900]  就是那班基督徒是雙重人格的
[00:03:55.900 --> 00:03:59.700]  他們聲稱自己的罪是不重要的
[00:03:59.700 --> 00:04:01.500]  因為他不屬於這個世界的
[00:04:01.500 --> 00:04:03.700]  神是看內心,不是看外表的
[00:04:03.700 --> 00:04:08.700]  但約翰就說,對不起,神是光
[00:04:08.700 --> 00:04:11.900]  光的分別性就是讓人要知道
[00:04:11.900 --> 00:04:15.900]  如果他親近光的話,他是被光所照明的
[00:04:15.900 --> 00:04:19.500]  他的生命就被光所照透了
[00:04:19.500 --> 00:04:22.500]  約翰就繼續提,這班人說什麼?
[00:04:22.500 --> 00:04:25.300]  這班人說,我們如果說自己沒有罪
[00:04:25.300 --> 00:04:28.500]  就是欺騙自己,真理不在他裡面,在第八節
[00:04:28.500 --> 00:04:31.500]  第十節就說,我們如果說自己沒有犯過罪
[00:04:31.500 --> 00:04:33.500]  就是把神說謊
[00:04:33.500 --> 00:04:35.500]  我們說我沒有犯過罪,就是神說謊
[00:04:35.500 --> 00:04:38.700]  他的道就不在我們裡面
[00:04:39.100 --> 00:04:44.300]  很明顯地,人說自己是基督徒是沒有意思的
[00:04:44.300 --> 00:04:48.900]  我們要看那個人的生命是怎麼表達
[00:04:48.900 --> 00:04:51.700]  這班人是從來沒有認罪
[00:04:51.700 --> 00:04:56.500]  也都不接受自己的罪是需要承認的
[00:04:56.500 --> 00:05:00.100]  約翰就說,真理就不在他裡面了
[00:05:00.100 --> 00:05:03.300]  不要忘記,約翰用希臘文寫真理這個字
[00:05:03.300 --> 00:05:04.900]  不過用希伯來的思想
[00:05:04.900 --> 00:05:07.900]  真理不是哲學
[00:05:09.500 --> 00:05:12.100]  真理不是要在蘇格拉底那裡找
[00:05:12.100 --> 00:05:14.700]  真理不是在柏拉圖那裡找
[00:05:14.700 --> 00:05:17.500]  真理不是在黑格爾那裡找
[00:05:17.500 --> 00:05:21.700]  真理不是在著名的哲學理論裡面找
[00:05:21.700 --> 00:05:23.700]  我明白了,弟兄姊妹
[00:05:23.700 --> 00:05:25.700]  今天你在外面聽一些講員
[00:05:25.700 --> 00:05:29.300]  引用很多哲學的常識去解釋聖經
[00:05:29.300 --> 00:05:30.700]  但是我很抱歉
[00:05:30.700 --> 00:05:35.700]  聖經不涉及這些哲學
[00:05:35.700 --> 00:05:38.700]  我重新說
[00:05:38.700 --> 00:05:40.900]  有弟兄姊妹在外面聽講道的時候
[00:05:40.900 --> 00:05:43.500]  很高深莫明聽不明白這些講道
[00:05:43.500 --> 00:05:45.500]  因為他講了很多哲學
[00:05:45.500 --> 00:05:47.500]  和你旁邊的弟兄說一聲
[00:05:47.500 --> 00:05:49.500]  哲學不等於真理
[00:05:49.500 --> 00:05:54.500]  你不要聽了這些哲學回來之後
[00:05:54.500 --> 00:05:57.500]  就說我告訴你黑格爾怎麼說
[00:05:57.500 --> 00:05:59.300]  蘇格拉底怎麼說
[00:05:59.300 --> 00:06:01.300]  柏拉圖怎麼說
[00:06:01.300 --> 00:06:03.100]  你繼續說
[00:06:03.100 --> 00:06:07.700]  基督教說的真理不是在說形而上的東西
[00:06:08.700 --> 00:06:11.500]  全世界最棟篤笑的一幕
[00:06:11.500 --> 00:06:13.500]  是哪一幕呢
[00:06:13.500 --> 00:06:16.500]  就是當比拉多審耶穌的時候
[00:06:16.500 --> 00:06:20.500]  比拉多說什麼叫做真理
[00:06:20.500 --> 00:06:22.500]  他對著真理
[00:06:22.500 --> 00:06:24.500]  他正在面對真理
[00:06:24.500 --> 00:06:25.500]  耶穌就說
[00:06:25.500 --> 00:06:29.500]  我就是道路,我就是真理,我就是生命
[00:06:29.500 --> 00:06:31.500]  耶穌就是真理
[00:06:31.500 --> 00:06:34.500]  他面對這個真理,他說什麼叫做真理
[00:06:34.500 --> 00:06:36.500]  你不是很奇怪這件事嗎
[00:06:36.500 --> 00:06:39.500]  你對著電視機問什麼叫做電視機
[00:06:39.500 --> 00:06:40.500]  是不是很奇怪
[00:06:40.500 --> 00:06:43.500]  你對著旁邊的姐妹問什麼叫做女人
[00:06:43.500 --> 00:06:46.500]  你是讚嘆還是怨憤
[00:06:46.500 --> 00:06:48.500]  比拉多問什麼叫做真理
[00:06:48.500 --> 00:06:51.500]  是全世界人類最棟篤笑的一幕
[00:06:51.500 --> 00:06:54.500]  我們看看這一班人
[00:06:54.500 --> 00:06:56.500]  真理不在裡面
[00:06:56.500 --> 00:06:58.500]  如果你用其他字代替真理的話
[00:06:58.500 --> 00:07:00.500]  耶穌不在裡面
[00:07:00.500 --> 00:07:03.500]  耶穌不在裡面
[00:07:03.500 --> 00:07:04.500]  這班人是不是基督徒
[00:07:04.500 --> 00:07:05.500]  不是基督徒
[00:07:05.500 --> 00:07:08.500]  所以口說自己是基督徒
[00:07:08.500 --> 00:07:10.500]  不代表他是基督徒
[00:07:10.500 --> 00:07:13.500]  甚至拿獎說將榮耀歸給主
[00:07:13.500 --> 00:07:15.500]  都不代表他是基督徒
[00:07:15.500 --> 00:07:19.500]  唯有他肯承認自己有罪
[00:07:19.500 --> 00:07:23.500]  什麼原因令到人不會承認自己有罪呢
[00:07:23.500 --> 00:07:26.500]  所有的原因背後只有兩個字
[00:07:26.500 --> 00:07:29.500]  跟你介紹底片節目說一聲
[00:07:29.500 --> 00:07:31.500]  驕傲
[00:07:31.500 --> 00:07:34.500]  驕傲令到人不會承認
[00:07:34.500 --> 00:07:37.500]  能夠承認自己有罪的人
[00:07:37.500 --> 00:07:40.500]  是謙卑的人
[00:07:40.500 --> 00:07:45.500]  是願意臣服在臣的主權底下的人
[00:07:45.500 --> 00:07:47.500]  如果我繼續說
[00:07:47.500 --> 00:07:49.500]  其實我沒有什麼不好的
[00:07:49.500 --> 00:07:53.500]  我只有一件事不好
[00:07:53.500 --> 00:07:55.500]  那個人也不是很壞
[00:07:55.500 --> 00:07:57.500]  每個男人都是這樣的
[00:07:57.500 --> 00:07:59.500]  我曾經在香港一個很出名的男人
[00:07:59.500 --> 00:08:02.500]  我犯了所有男人犯過的罪
[00:08:02.500 --> 00:08:05.500]  這句說話真的不得了
[00:08:05.500 --> 00:08:07.500]  姐妹
[00:08:07.500 --> 00:08:09.500]  接著另一個男人就說
[00:08:09.500 --> 00:08:12.500]  這不是風流,這叫下流
[00:08:12.500 --> 00:08:15.500]  這些對話很古怪
[00:08:15.500 --> 00:08:19.500]  但我們必須承認我們自己有罪
[00:08:19.500 --> 00:08:21.500]  有一班人說我是基督徒
[00:08:21.500 --> 00:08:23.500]  但我不承認我的罪
[00:08:23.500 --> 00:08:26.500]  我也不覺得我的罪有問題
[00:08:26.500 --> 00:08:29.500]  這班人走在黑暗裡
[00:08:29.500 --> 00:08:32.500]  這是第一個很清楚的訊號
[00:08:32.500 --> 00:08:34.500]  但真正走在光中的人
[00:08:34.500 --> 00:08:36.500]  他是知道自己有罪
[00:08:36.500 --> 00:08:38.500]  他會承認自己的罪
[00:08:38.500 --> 00:08:40.500]  我剛剛想跟你說
[00:08:40.500 --> 00:08:46.500]  愈和神有親密關係的人
[00:08:46.500 --> 00:08:57.500]  愈覺得自己不完全
[00:08:57.500 --> 00:09:04.500]  你和很有學識的人在一起
[00:09:04.500 --> 00:09:08.500]  你愈覺得自己學識不夠
[00:09:08.500 --> 00:09:14.500]  你和很聰明的人在一起
[00:09:14.500 --> 00:09:18.500]  你愈覺得自己IQ很低
[00:09:18.500 --> 00:09:22.500]  你不會跟IQ很高的人在一起
[00:09:22.500 --> 00:09:24.500]  然後說我IQ高了
[00:09:24.500 --> 00:09:26.500]  你覺得自己IQ很低
[00:09:26.500 --> 00:09:32.500]  你愈和知識淵博的人在一起
[00:09:32.500 --> 00:09:39.500]  你愈覺得自己學識很渺小
[00:09:39.500 --> 00:09:41.500]  所以和上帝在一起的人
[00:09:41.500 --> 00:09:53.500]  只會愈覺得自己不夠完全
[00:09:53.500 --> 00:09:58.500]  愈覺得自己完全的人
[00:09:58.500 --> 00:10:01.500]  其實是愈不完全的人
[00:10:01.500 --> 00:10:03.500]  愈覺得自己很夠的人
[00:10:03.500 --> 00:10:05.500]  其實是不夠的人
[00:10:05.500 --> 00:10:07.500]  你去各城市看看就知道
[00:10:07.500 --> 00:10:10.500]  所有城市拉的橫幅就是城市的需要
[00:10:10.500 --> 00:10:12.500]  各位注意清潔
[00:10:12.500 --> 00:10:14.500]  即是這個城市很不清潔
[00:10:14.500 --> 00:10:16.500]  各位我們要和諧共處
[00:10:16.500 --> 00:10:17.500]  即是不和諧
[00:10:17.500 --> 00:10:18.500]  不簡單
[00:10:18.500 --> 00:10:19.500]  對不對
[00:10:19.500 --> 00:10:21.500]  明白嗎
[00:10:21.500 --> 00:10:23.500]  如果你家裏寫家和萬事興
[00:10:23.500 --> 00:10:27.500]  那就是家衰口不停
[00:10:27.500 --> 00:10:29.500]  是不是
[00:10:29.500 --> 00:10:30.500]  你根本家和
[00:10:30.500 --> 00:10:32.500]  你為甚麼寫家和萬事興
[00:10:32.500 --> 00:10:34.500]  寫這個牌匾
[00:10:34.500 --> 00:10:37.500]  鎮壓住家庭的原因就是
[00:10:37.500 --> 00:10:39.500]  因為家衰口不停
[00:10:39.500 --> 00:10:43.500]  所以你要寫家和萬事興
[00:10:43.500 --> 00:10:45.500]  同樣道理
[00:10:45.500 --> 00:10:47.500]  如果你愈親近神
[00:10:47.500 --> 00:10:49.500]  你只會愈謙卑
[00:10:49.500 --> 00:10:52.500]  來到人的面前
[00:10:52.500 --> 00:10:54.500]  愈親近神的人
[00:10:54.500 --> 00:10:56.500]  是會愈謙卑
[00:10:56.500 --> 00:10:57.500]  弟兄姊妹
[00:10:57.500 --> 00:10:59.500]  我上星期已經講過
[00:10:59.500 --> 00:11:00.500]  我不是說我已經得罪了你
[00:11:00.500 --> 00:11:06.500]  我還繼續追求完全
[00:11:06.500 --> 00:11:07.500]  約翰就說
[00:11:07.500 --> 00:11:09.500]  當人承認自己的罪之後
[00:11:09.500 --> 00:11:10.500]  神就會
[00:11:10.500 --> 00:11:11.500]  神就會做甚麼
[00:11:11.500 --> 00:11:12.500]  寫第九節
[00:11:12.500 --> 00:11:13.500]  神就會赦免我們的罪
[00:11:13.500 --> 00:11:15.500]  洗淨我們一切的不義
[00:11:15.500 --> 00:11:16.500]  約翰用的字很小心
[00:11:16.500 --> 00:11:18.500]  非常清晰
[00:11:18.500 --> 00:11:20.500]  神就會饒恕我們的罪
[00:11:20.500 --> 00:11:21.500]  不單止饒恕
[00:11:21.500 --> 00:11:22.500]  還洗淨
[00:11:22.500 --> 00:11:23.500]  洗淨是代表
[00:11:23.500 --> 00:11:24.500]  洗衣服的人就知道
[00:11:24.500 --> 00:11:25.500]  如果用手洗就知道
[00:11:25.500 --> 00:11:27.500]  有些污漬用手洗完之後
[00:11:27.500 --> 00:11:29.500]  還有個空隙
[00:11:29.500 --> 00:11:30.500]  約翰就說
[00:11:30.500 --> 00:11:32.500]  連空隙也洗乾淨
[00:11:32.500 --> 00:11:34.500]  一乾二淨
[00:11:34.500 --> 00:11:36.500]  上帝赦罪的恩典
[00:11:36.500 --> 00:11:38.500]  是有這麼誇張的事情
[00:11:38.500 --> 00:11:40.500]  是一乾二淨
[00:11:40.500 --> 00:11:42.500]  但約翰現在又擔心
[00:11:42.500 --> 00:11:43.500]  如果這樣的話
[00:11:43.500 --> 00:11:44.500]  會不會有些人
[00:11:44.500 --> 00:11:46.500]  覺得赦罪恩典這麼容易的話
[00:11:46.500 --> 00:11:48.500]  就繼續犯罪
[00:11:48.500 --> 00:11:49.500]  繼續犯罪
[00:11:49.500 --> 00:11:50.500]  接著認罪
[00:11:50.500 --> 00:11:51.500]  認罪又可以赦罪
[00:11:51.500 --> 00:11:52.500]  赦罪繼續犯罪
[00:11:52.500 --> 00:11:53.500]  犯罪接著認罪
[00:11:53.500 --> 00:11:54.500]  認罪又可以赦罪
[00:11:54.500 --> 00:11:56.500]  所以約翰特別在
[00:11:56.500 --> 00:11:57.500]  二章第一節說
[00:11:57.500 --> 00:11:59.500]  要你們不犯罪
[00:11:59.500 --> 00:12:01.500]  跟間諜網聲
[00:12:01.500 --> 00:12:03.500]  你要不犯罪
[00:12:03.500 --> 00:12:05.500]  哎呀
[00:12:05.500 --> 00:12:07.500]  說到這裡
[00:12:07.500 --> 00:12:08.500]  如果完的話
[00:12:08.500 --> 00:12:10.500]  今晚大家都睡不著
[00:12:10.500 --> 00:12:12.500]  不要說你睡不著
[00:12:12.500 --> 00:12:14.500]  我也睡不著
[00:12:14.500 --> 00:12:16.500]  牧師說的那些東西
[00:12:16.500 --> 00:12:18.500]  真是
[00:12:18.500 --> 00:12:20.500]  烏托邦
[00:12:20.500 --> 00:12:22.500]  怎麼可能
[00:12:22.500 --> 00:12:24.500]  聖經
[00:12:24.500 --> 00:12:26.500]  不過真的要命
[00:12:26.500 --> 00:12:28.500]  如果我說到這裡
[00:12:28.500 --> 00:12:29.500]  收工了
[00:12:29.500 --> 00:12:31.500]  大家今晚拿著經文
[00:12:31.500 --> 00:12:33.500]  真的抱頭痛哭
[00:12:33.500 --> 00:12:34.500]  不知道怎麼好
[00:12:34.500 --> 00:12:35.500]  新加坡有一間
[00:12:35.500 --> 00:12:37.500]  增長很快的教會
[00:12:37.500 --> 00:12:39.500]  出了問題
[00:12:39.500 --> 00:12:41.500]  出了問題的原因是什麼呢
[00:12:41.500 --> 00:12:43.500]  我不開名字了
[00:12:43.500 --> 00:12:45.500]  有教務同工
[00:12:45.500 --> 00:12:47.500]  開始要找主任牧師
[00:12:47.500 --> 00:12:49.500]  坐下來聊
[00:12:49.500 --> 00:12:51.500]  原因這間教會開初的時候
[00:12:51.500 --> 00:12:53.500]  他們的講道很簡單
[00:12:53.500 --> 00:12:55.500]  叫所有會眾
[00:12:55.500 --> 00:12:57.500]  休息
[00:12:57.500 --> 00:12:59.500]  休息
[00:12:59.500 --> 00:13:01.500]  Calm and rest
[00:13:01.500 --> 00:13:03.500]  來 休息
[00:13:03.500 --> 00:13:05.500]  來吧 休息
[00:13:05.500 --> 00:13:07.500]  來到這裡就休息
[00:13:07.500 --> 00:13:09.500]  招待都不需要做
[00:13:09.500 --> 00:13:11.500]  因為招待我們有專業的招待員
[00:13:11.500 --> 00:13:13.500]  我們請回來的
[00:13:13.500 --> 00:13:15.500]  崇拜的不用參與
[00:13:15.500 --> 00:13:17.500]  敬拜的全部專業的
[00:13:17.500 --> 00:13:19.500]  講完是專業的
[00:13:19.500 --> 00:13:21.500]  所以來到這間教會
[00:13:21.500 --> 00:13:23.500]  看到所有東西都專業的
[00:13:23.500 --> 00:13:25.500]  你可以做什麼
[00:13:25.500 --> 00:13:27.500]  跟旁邊的人說休息
[00:13:27.500 --> 00:13:29.500]  多開心啊
[00:13:29.500 --> 00:13:31.500]  這間教會離譜
[00:13:31.500 --> 00:13:33.500]  搬到這裡四個多五個月
[00:13:33.500 --> 00:13:35.500]  搞了兩次攤位遊戲
[00:13:35.500 --> 00:13:37.500]  去探訪
[00:13:37.500 --> 00:13:39.500]  還播放短訊
[00:13:39.500 --> 00:13:41.500]  我星期一已經忙到死
[00:13:41.500 --> 00:13:43.500]  回到這裡更忙
[00:13:43.500 --> 00:13:45.500]  這裡就是工作
[00:13:45.500 --> 00:13:47.500]  繼續工作
[00:13:47.500 --> 00:13:49.500]  去到這間教會
[00:13:49.500 --> 00:13:51.500]  好啊 休息
[00:13:51.500 --> 00:13:53.500]  真的很舒服
[00:13:53.500 --> 00:13:55.500]  休息
[00:13:55.500 --> 00:13:57.500]  去到這裡這間教會都沒有問題
[00:13:57.500 --> 00:13:59.500]  後來主任牧師就說
[00:13:59.500 --> 00:14:01.500]  弟兄姊妹
[00:14:01.500 --> 00:14:03.500]  在神裡面
[00:14:03.500 --> 00:14:05.500]  一切赦罪的恩典
[00:14:05.500 --> 00:14:07.500]  是足夠我們使用的
[00:14:07.500 --> 00:14:09.500]  順主前的罪
[00:14:09.500 --> 00:14:11.500]  包括順主之後直接上天堂之前的罪
[00:14:11.500 --> 00:14:13.500]  都赦免了
[00:14:13.500 --> 00:14:15.500]  講到這裡都沒有問題
[00:14:15.500 --> 00:14:17.500]  下一步就有問題了
[00:14:17.500 --> 00:14:21.500]  所以你們
[00:14:21.500 --> 00:14:23.500]  不需要再認罪了
[00:14:23.500 --> 00:14:29.500]  接著同性戀的人
[00:14:29.500 --> 00:14:31.500]  來了 繼續同性戀
[00:14:31.500 --> 00:14:33.500]  同居的人來了 繼續同居
[00:14:33.500 --> 00:14:35.500]  來教會賭場賭錢的
[00:14:35.500 --> 00:14:37.500]  繼續來了
[00:14:37.500 --> 00:14:39.500]  不需要認罪
[00:14:39.500 --> 00:14:43.500]  不需要認罪
[00:14:43.500 --> 00:14:45.500]  這不是違反了耶穌所說
[00:14:45.500 --> 00:14:47.500]  耶穌在臨走之前說
[00:14:47.500 --> 00:14:49.500]  幫門徒洗腳
[00:14:49.500 --> 00:14:51.500]  彼得說不如洗澡吧
[00:14:51.500 --> 00:14:53.500]  耶穌說洗了澡不需要再洗澡了
[00:14:53.500 --> 00:14:55.500]  只是洗腳就乾淨了
[00:14:55.500 --> 00:14:57.500]  今天我已經得救了
[00:14:57.500 --> 00:14:59.500]  我如果要認罪的不是認我順主的時候的罪
[00:14:59.500 --> 00:15:01.500]  我是認我每一天
[00:15:01.500 --> 00:15:03.500]  玷污了我雙腳的罪
[00:15:05.500 --> 00:15:07.500]  我每天都會有機會犯罪
[00:15:07.500 --> 00:15:09.500]  所以必須要承認
[00:15:09.500 --> 00:15:11.500]  我們有罪
[00:15:11.500 --> 00:15:15.500]  但我們要追求不犯罪
[00:15:15.500 --> 00:15:17.500]  所以這間教會
[00:15:17.500 --> 00:15:19.500]  增長很快 但是
[00:15:19.500 --> 00:15:21.500]  教義上出現了問題 你問我
[00:15:21.500 --> 00:15:23.500]  緊要講什麼
[00:15:23.500 --> 00:15:25.500]  如果我們停在這裡
[00:15:25.500 --> 00:15:27.500]  我們大家都很失望而回去了
[00:15:27.500 --> 00:15:29.500]  我重申
[00:15:29.500 --> 00:15:31.500]  這段經文講的很複雜
[00:15:31.500 --> 00:15:33.500]  他說 我要行在光明當中的話
[00:15:33.500 --> 00:15:35.500]  我必須要承認自己有罪
[00:15:35.500 --> 00:15:37.500]  當我承認自己有罪
[00:15:37.500 --> 00:15:39.500]  耶穌就會饒恕我的罪 洗淨我一切的罪
[00:15:39.500 --> 00:15:41.500]  接著 我目標就是
[00:15:41.500 --> 00:15:43.500]  要活出一個不犯罪的生命
[00:15:43.500 --> 00:15:45.500]  是吧
[00:15:45.500 --> 00:15:47.500]  這個沒有問題的
[00:15:47.500 --> 00:15:49.500]  我舉個例子你開始明白
[00:15:49.500 --> 00:15:51.500]  我舉個例子你開始明白
[00:15:51.500 --> 00:15:53.500]  我最近去
[00:15:53.500 --> 00:15:55.500]  韓國退休 你上個禮拜看片
[00:15:55.500 --> 00:15:57.500]  我們有一段時間
[00:15:57.500 --> 00:15:59.500]  我們去了踩單車
[00:15:59.500 --> 00:16:01.500]  自由時間 我們踩了一個多小時
[00:16:01.500 --> 00:16:03.500]  我已經十幾年沒有踩單車
[00:16:03.500 --> 00:16:05.500]  重新踩
[00:16:05.500 --> 00:16:07.500]  很開心
[00:16:07.500 --> 00:16:09.500]  沒有拍到我 只是拍了一張
[00:16:09.500 --> 00:16:11.500]  我租的單車
[00:16:11.500 --> 00:16:13.500]  前面沒有一個籃子
[00:16:13.500 --> 00:16:15.500]  我跟我的團友說
[00:16:15.500 --> 00:16:17.500]  男人之間踩一輛有籃子的
[00:16:17.500 --> 00:16:19.500]  那些叫少女單車
[00:16:19.500 --> 00:16:21.500]  他們說
[00:16:21.500 --> 00:16:23.500]  我又不是少女 又不是少婦
[00:16:23.500 --> 00:16:25.500]  我也要踩一個男人單車離開
[00:16:25.500 --> 00:16:27.500]  誰知道
[00:16:27.500 --> 00:16:29.500]  我踩到了
[00:16:29.500 --> 00:16:31.500]  我踩到最快
[00:16:31.500 --> 00:16:33.500]  所以他們拍不到我
[00:16:33.500 --> 00:16:37.500]  因為我價錢是貴一點
[00:16:37.500 --> 00:16:39.500]  那個輪子是快一點
[00:16:39.500 --> 00:16:41.500]  我回到香港
[00:16:41.500 --> 00:16:43.500]  我換褲子才沒有看到
[00:16:43.500 --> 00:16:45.500]  我的腳都受傷了
[00:16:45.500 --> 00:16:47.500]  我踩單車
[00:16:47.500 --> 00:16:49.500]  我踩單車就自己撞到自己
[00:16:49.500 --> 00:16:51.500]  想上的時候
[00:16:51.500 --> 00:16:53.500]  以為上不到
[00:16:53.500 --> 00:16:55.500]  又卡了一下
[00:16:55.500 --> 00:16:57.500]  就受傷了
[00:16:57.500 --> 00:16:59.500]  你學踩單車的時候
[00:16:59.500 --> 00:17:01.500]  你目標是要踩單車
[00:17:01.500 --> 00:17:03.500]  但是在學的過程中
[00:17:03.500 --> 00:17:05.500]  發生什麼事
[00:17:05.500 --> 00:17:07.500]  就不斷跌 不斷踩不到
[00:17:07.500 --> 00:17:09.500]  是不是發生這些事
[00:17:09.500 --> 00:17:11.500]  是吧
[00:17:11.500 --> 00:17:13.500]  到你學會踩單車
[00:17:13.500 --> 00:17:15.500]  那會不會有意外呢 當然有
[00:17:15.500 --> 00:17:17.500]  踩踩踩很厲害
[00:17:17.500 --> 00:17:19.500]  單手踩
[00:17:19.500 --> 00:17:21.500]  一邊吃薯條 一邊踩
[00:17:21.500 --> 00:17:23.500]  很厲害
[00:17:23.500 --> 00:17:25.500]  雙手不踩
[00:17:25.500 --> 00:17:27.500]  一邊踩
[00:17:27.500 --> 00:17:29.500]  沒抓到就踩
[00:17:29.500 --> 00:17:31.500]  通電話 拍照
[00:17:31.500 --> 00:17:33.500]  還在踩單車
[00:17:33.500 --> 00:17:35.500]  就跌倒了
[00:17:35.500 --> 00:17:39.500]  那怎麼辦
[00:17:39.500 --> 00:17:41.500]  那就要急救
[00:17:41.500 --> 00:17:43.500]  要醫傷
[00:17:43.500 --> 00:17:45.500]  對嗎
[00:17:45.500 --> 00:17:47.500]  約翰現在說這件事
[00:17:47.500 --> 00:17:49.500]  我們上了耶穌之後
[00:17:49.500 --> 00:17:51.500]  我們的目標
[00:17:51.500 --> 00:17:53.500]  是要不犯罪
[00:17:53.500 --> 00:17:55.500]  但是在過程中仍然會犯
[00:17:55.500 --> 00:17:57.500]  你開始睡著了
[00:17:57.500 --> 00:17:59.500]  開始睡著了
