
[00:00:00.000 --> 00:00:03.000]  (主席)我們說「有所作為」這個題目
[00:01:53.600 --> 00:01:55.200]  然後如果你喜歡的話
[00:01:55.200 --> 00:01:57.000]  請你交上來給我們
[00:01:57.000 --> 00:01:58.000]  用電郵
[00:01:58.000 --> 00:02:01.400]  我們的網站的地址是
[00:02:01.400 --> 00:02:06.000]  story@rhcc.ca
[00:02:06.000 --> 00:02:07.800]  你給我們中英文也可以
[00:02:07.800 --> 00:02:10.000]  我們就幫你看看
[00:02:10.000 --> 00:02:11.000]  或者給些提議
[00:02:11.000 --> 00:02:12.200]  或者有些白字
[00:02:12.200 --> 00:02:14.200]  我們幫你找些認識的人
[00:02:14.200 --> 00:02:15.200]  幫我們寫了
[00:02:15.200 --> 00:02:16.600]  改了然後寄回給你
[00:02:16.600 --> 00:02:18.000]  你就可以知道
[00:02:18.000 --> 00:02:20.000]  經常可以熟讀它
[00:02:20.000 --> 00:02:21.800]  人家一問你
[00:02:21.800 --> 00:02:23.200]  你就有機會講
[00:02:23.200 --> 00:02:24.800]  原來就是這麼容易
[00:02:24.800 --> 00:02:25.800]  去學習祈禱
[00:02:25.800 --> 00:02:27.600]  學習講福音故事
[00:02:27.600 --> 00:02:30.400]  我特別是想邀請教會裏面的
[00:02:30.400 --> 00:02:32.600]  教務同工和長輯
[00:02:32.600 --> 00:02:34.400]  我們的小組的領袖
[00:02:34.400 --> 00:02:35.800]  我們自己先寫
[00:02:35.800 --> 00:02:36.600]  因為為什麼呢?
[00:02:36.600 --> 00:02:37.800]  我們是帶領人的
[00:02:37.800 --> 00:02:39.600]  我們是幫助人成長
[00:02:39.600 --> 00:02:42.000]  如果我們自己都不懂得講
[00:02:42.000 --> 00:02:43.400]  經常都只是去辦事
[00:02:43.400 --> 00:02:44.400]  那就不對了
[00:02:44.400 --> 00:02:47.000]  要我們自己去做
[00:02:47.000 --> 00:02:48.000]  你猜一猜
[00:02:48.000 --> 00:02:49.400]  當你這樣做的時候
[00:02:49.400 --> 00:02:51.200]  有些什麼會出現呢?
[00:02:51.200 --> 00:02:54.400]  我們教會裏面有一個執事
[00:02:54.400 --> 00:02:55.400]  是很愛主的
[00:02:55.400 --> 00:02:56.600]  可能大家都認識
[00:02:56.600 --> 00:03:00.400]  但是他爸爸一直都不肯信耶穌
[00:03:00.400 --> 00:03:02.400]  甚至爸爸病重的時候
[00:03:02.400 --> 00:03:04.000]  都是非常硬頸
[00:03:04.000 --> 00:03:05.800]  都是不願意信耶穌
[00:03:05.800 --> 00:03:06.800]  甚至就說
[00:03:06.800 --> 00:03:09.000]  我的喪禮是不要有宗教儀式
[00:03:09.000 --> 00:03:10.800]  就是不要信的
[00:03:10.800 --> 00:03:12.600]  弟兄多次的回去
[00:03:12.600 --> 00:03:14.400]  因為爸爸病了一段時期
[00:03:14.400 --> 00:03:15.000]  他又回去
[00:03:15.000 --> 00:03:15.800]  他太太又回去
[00:03:15.800 --> 00:03:18.800]  每次回去去探望爸爸
[00:03:18.800 --> 00:03:19.600]  跟爸爸講
[00:03:19.600 --> 00:03:23.400]  但是一直都沒有回應
[00:03:23.400 --> 00:03:24.600]  就去到最後的時候
[00:03:24.600 --> 00:03:26.400]  爸爸都病重的時候
[00:03:26.400 --> 00:03:28.400]  我們心裏面大家都很難過
[00:03:28.400 --> 00:03:30.000]  整個教會認識他的人
[00:03:30.000 --> 00:03:31.400]  都為他祈禱
[00:03:31.400 --> 00:03:33.400]  奇妙的事就是這樣出現
[00:03:33.400 --> 00:03:36.000]  在最後的日子裏面
[00:03:36.000 --> 00:03:39.600]  他爸爸竟然信耶穌
[00:03:39.600 --> 00:03:41.200]  因為發生了一件事
[00:03:41.200 --> 00:03:42.600]  因為他做了一件事
[00:03:42.600 --> 00:03:44.600]  他爸爸就是信耶穌
[00:03:44.600 --> 00:03:47.400]  也是因為他請我們大家一起去祈禱
[00:03:47.400 --> 00:03:49.600]  上帝就鼓勵他做了這件事
[00:03:49.600 --> 00:03:51.000]  他爸爸就信主
[00:03:51.000 --> 00:03:52.400]  我等他回來之後
[00:03:52.400 --> 00:03:54.400]  等他自己跟各位講
[00:03:54.400 --> 00:03:55.400]  但是我們心裏面
[00:03:55.400 --> 00:03:57.000]  Hallelujah 感謝主
[00:03:57.000 --> 00:03:58.400]  因為當我們代禱
[00:03:58.400 --> 00:03:59.800]  收到他最後的電郵
[00:03:59.800 --> 00:04:01.000]  告訴我們
[00:04:01.000 --> 00:04:03.000]  他爸爸在離開世界之前
[00:04:03.000 --> 00:04:05.000]  是信了耶穌
[00:04:05.000 --> 00:04:06.000]  弟兄姊妹
[00:04:06.000 --> 00:04:07.000]  你想不想
[00:04:07.000 --> 00:04:08.600]  你都能夠有這樣的能力
[00:04:08.600 --> 00:04:10.000]  為人祈禱的時候
[00:04:10.000 --> 00:04:11.600]  人都能夠得救呢
[00:04:11.600 --> 00:04:13.800]  我又收到一個WhatsApp
[00:04:13.800 --> 00:04:15.600]  一個姊妹
[00:04:15.600 --> 00:04:18.200]  回到中國探親
[00:04:18.200 --> 00:04:20.400]  她去探望她的姊姊
[00:04:20.400 --> 00:04:21.800]  她的姐夫告訴她
[00:04:21.800 --> 00:04:23.800]  她說姊姊已經老人之外
[00:04:23.800 --> 00:04:24.600]  到了一個地步
[00:04:24.600 --> 00:04:25.600]  已經不認得人了
[00:04:25.600 --> 00:04:26.800]  不認得我又不認得你
[00:04:26.800 --> 00:04:28.200]  那個人都不認得了
[00:04:28.200 --> 00:04:30.000]  她說我都去探望姊姊
[00:04:30.000 --> 00:04:31.600]  當她去探望姊姊的時候
[00:04:31.600 --> 00:04:33.600]  她就想跟姊姊講
[00:04:33.600 --> 00:04:34.800]  姊姊你認不認得我
[00:04:34.800 --> 00:04:36.600]  我是什麼名字等等
[00:04:36.600 --> 00:04:38.800]  上帝似乎就是因為這樣
[00:04:38.800 --> 00:04:41.000]  是開了一道門
[00:04:41.000 --> 00:04:42.600]  原來老人之外
[00:04:42.600 --> 00:04:44.000]  不是不斷的
[00:04:44.000 --> 00:04:46.000]  有些時候神會奇妙的
[00:04:46.000 --> 00:04:47.800]  讓他清醒過來
[00:04:47.800 --> 00:04:49.600]  就是那一刻裡面的時候
[00:04:49.600 --> 00:04:51.600]  當他跟姊姊講的時候
[00:04:51.600 --> 00:04:54.800]  然後又將以前的照片給姊姊看
[00:04:54.800 --> 00:04:57.600]  然後給他爸爸的照片給姊姊看
[00:04:57.600 --> 00:04:59.200]  他說老爸老爸
[00:04:59.200 --> 00:05:00.600]  他姊姊又開始講
[00:05:00.600 --> 00:05:02.200]  老爸老爸
[00:05:02.200 --> 00:05:03.400]  然後接著就笑了
[00:05:03.400 --> 00:05:06.000]  接著就認得這個是爸爸
[00:05:06.000 --> 00:05:08.200]  然後他告訴他姊姊
[00:05:08.200 --> 00:05:10.000]  因為那一刻他抓住
[00:05:10.000 --> 00:05:12.000]  似乎他那時候醒過來
[00:05:12.000 --> 00:05:14.800]  他說爸爸媽媽都信了耶穌
[00:05:14.800 --> 00:05:16.200]  他說姊姊你願不願意
[00:05:16.200 --> 00:05:18.600]  都聽一下福音
[00:05:18.600 --> 00:05:20.000]  他姊姊說願意
[00:05:20.000 --> 00:05:20.800]  他準備好
[00:05:20.800 --> 00:05:22.600]  姊妹已經準備了他的福音故事
[00:05:22.600 --> 00:05:24.000]  他知道怎麼講的了
[00:05:24.000 --> 00:05:26.000]  於是他就跟姊姊來講
[00:05:26.000 --> 00:05:27.200]  傳福音給姊姊聽
[00:05:27.200 --> 00:05:28.200]  然後最後問姊姊
[00:05:28.200 --> 00:05:29.600]  姊姊你願不願意
[00:05:29.600 --> 00:05:31.600]  也都跟從耶穌
[00:05:31.600 --> 00:05:32.800]  姊姊說我願意
[00:05:32.800 --> 00:05:34.600]  於是他就為姊姊來祈禱
[00:05:34.600 --> 00:05:35.800]  祈禱完了之後
[00:05:35.800 --> 00:05:36.800]  他姊姊笑了
[00:05:36.800 --> 00:05:38.400]  笑一下然後流眼淚
[00:05:38.400 --> 00:05:39.400]  所以姊妹知道
[00:05:39.400 --> 00:05:42.400]  他姊姊不是真的癡呆
[00:05:42.400 --> 00:05:43.800]  你說什麼他就說什麼
[00:05:43.800 --> 00:05:47.800]  他是真的了解在做什麼
[00:05:47.800 --> 00:05:49.400]  在那一刻
[00:05:49.400 --> 00:05:50.800]  他就回去將他
[00:05:50.800 --> 00:05:53.800]  人家認為已經再不懂事
[00:05:53.800 --> 00:05:56.400]  老人癡呆的家人
[00:05:56.400 --> 00:05:57.800]  帶他信主
[00:05:57.800 --> 00:05:58.800]  他告訴我們
[00:05:58.800 --> 00:06:00.800]  他說不知道什麼時候
[00:06:00.800 --> 00:06:02.800]  這個姊妹這個姊姊
[00:06:02.800 --> 00:06:06.200]  又會再一次回到老人癡呆的情況
[00:06:06.200 --> 00:06:07.800]  又再一次不認得人
[00:06:07.800 --> 00:06:10.800]  但是上帝就給他一個
[00:06:10.800 --> 00:06:12.800]  Window of Opportunity
[00:06:12.800 --> 00:06:13.800]  讓他帶人信主
[00:06:13.800 --> 00:06:15.800]  帶他愛的人信主
[00:06:15.800 --> 00:06:17.800]  親愛的弟兄姊妹
[00:06:17.800 --> 00:06:19.800]  準備好你自己的見證
[00:06:19.800 --> 00:06:21.800]  然後不要說沒得救了
[00:06:21.800 --> 00:06:22.800]  沒可能的了
[00:06:22.800 --> 00:06:23.800]  他不會聽的了
[00:06:23.800 --> 00:06:24.800]  他聽不到的了
[00:06:24.800 --> 00:06:25.800]  他不明白的了
[00:06:25.800 --> 00:06:27.800]  不要這樣說
[00:06:27.800 --> 00:06:29.800]  上帝給你有機會去探一個人
[00:06:29.800 --> 00:06:30.800]  去愛一個人
[00:06:30.800 --> 00:06:32.800]  你就去將福音跟他說
[00:06:32.800 --> 00:06:34.800]  可能你都會經歷到
[00:06:34.800 --> 00:06:36.800]  這個姊妹所經歷的
[00:06:36.800 --> 00:06:39.800]  如果你和我都能夠學一下這樣做
[00:06:39.800 --> 00:06:42.800]  我們就是有所作為
[00:06:42.800 --> 00:06:44.800]  We really have make a difference
[00:06:44.800 --> 00:06:46.800]  in people's life for Jesus
[00:06:46.800 --> 00:06:47.800]  親愛的弟兄姊妹
[00:06:47.800 --> 00:06:48.800]  不是難做
[00:06:48.800 --> 00:06:49.800]  我們可以做到
[00:06:49.800 --> 00:06:50.800]  你又做到
[00:06:50.800 --> 00:06:51.800]  我又做到
[00:06:51.800 --> 00:06:53.800]  你願不願意積極地去做呢?
[00:06:53.800 --> 00:06:55.800]  今天我想和大家說第三件事
[00:06:55.800 --> 00:06:57.800]  有所作為的生命是什麼呢?
[00:06:57.800 --> 00:06:59.800]  就是透過敬拜
[00:06:59.800 --> 00:07:01.800]  如果你懂得敬拜
[00:07:01.800 --> 00:07:03.800]  而懂得是真誠的敬拜的時候
[00:07:03.800 --> 00:07:06.800]  你的敬拜會影響其他人信耶穌的
[00:07:06.800 --> 00:07:08.800]  你說會嗎?
[00:07:08.800 --> 00:07:09.800]  我都沒有請他來
[00:07:09.800 --> 00:07:10.800]  他又不在我們教會
[00:07:10.800 --> 00:07:12.800]  他怎樣知道呢?
[00:07:12.800 --> 00:07:14.800]  你一會兒我們看一段聖經
[00:07:14.800 --> 00:07:16.800]  有聖經的根據告訴我們
[00:07:16.800 --> 00:07:18.800]  當我們去敬拜的時候
[00:07:18.800 --> 00:07:21.800]  怎樣能夠改變其他人的生命世界
[00:07:21.800 --> 00:07:23.800]  請大家打開聖經
[00:07:23.800 --> 00:07:25.800]  去到《使徒行傳》第十六章
[00:07:25.800 --> 00:07:27.800]  我和你一起讀
[00:07:27.800 --> 00:07:29.800]  十九至三十四節
[00:07:29.800 --> 00:07:31.800]  《使徒行傳》第十六章
[00:07:31.800 --> 00:07:34.800]  十九至三十四節
[00:07:34.800 --> 00:07:36.800]  我們一起讀
[00:07:36.800 --> 00:07:37.800]  十九節
[00:08:01.800 --> 00:08:04.800]  「眾人就一同起來攻擊他們
[00:08:04.800 --> 00:08:05.800]  官長吩咐
[00:08:05.800 --> 00:08:07.800]  剝了他們的衣裳
[00:08:07.800 --> 00:08:08.800]  用棍打
[00:08:08.800 --> 00:08:10.800]  打了許多棍
[00:08:10.800 --> 00:08:13.800]  便將他們下在監裡
[00:08:13.800 --> 00:08:16.800]  祖父禁足嚴謹看守
[00:08:16.800 --> 00:08:19.800]  朕足領了這樣的命
[00:08:19.800 --> 00:08:22.800]  就把他們下在內監裡
[00:08:22.800 --> 00:08:24.800]  兩腳上了木狗
[00:08:24.800 --> 00:08:26.800]  約在半夜
[00:08:26.800 --> 00:08:30.800]  保羅和西拉土告唱詩讚美神
[00:08:30.800 --> 00:08:33.800]  眾囚犯也質疑而聽
[00:08:33.800 --> 00:08:35.800]  忽然地帶震動
[00:08:35.800 --> 00:08:39.800]  甚至監牢的地基都搖動了
[00:08:39.800 --> 00:08:41.800]  監門立刻全開
[00:08:41.800 --> 00:08:45.800]  眾囚犯的鎖鏈也都鬆開了
[00:08:45.800 --> 00:08:47.800]  禁足一醒
[00:08:47.800 --> 00:08:49.800]  看見監門全開
[00:08:49.800 --> 00:08:52.800]  以為囚犯已經逃走
[00:08:52.800 --> 00:08:54.800]  就拔刀要自殺
[00:08:54.800 --> 00:08:56.800]  保羅大聲呼叫說
[00:08:56.800 --> 00:08:58.800]  不要傷害自己
[00:08:58.800 --> 00:09:00.800]  我們都在這裡
[00:09:00.800 --> 00:09:03.800]  禁足叫人拿燈來
[00:09:03.800 --> 00:09:04.800]  就跳進去
[00:09:04.800 --> 00:09:06.800]  戰戰兢兢地
[00:09:06.800 --> 00:09:09.800]  俯伏在保羅、西拉面前
[00:09:09.800 --> 00:09:12.800]  又領他們出來說
[00:09:12.800 --> 00:09:13.800]  二位先生
[00:09:13.800 --> 00:09:15.800]  我當怎樣行
[00:09:15.800 --> 00:09:17.800]  才可以得救呢?
[00:09:17.800 --> 00:09:18.800]  他們說
[00:09:18.800 --> 00:09:20.800]  當信主耶穌
[00:09:20.800 --> 00:09:23.800]  你和你一家都必得救
[00:09:23.800 --> 00:09:25.800]  他們就把主的道
[00:09:25.800 --> 00:09:29.800]  講給他和他全家的人聽
[00:09:29.800 --> 00:09:31.800]  當夜就在那時候
[00:09:31.800 --> 00:09:34.800]  禁足把他們帶去
[00:09:34.800 --> 00:09:36.800]  洗他們的傷
[00:09:36.800 --> 00:09:38.800]  他和屬乎他的人
[00:09:38.800 --> 00:09:40.800]  立時都受了洗
[00:09:40.800 --> 00:09:44.800]  於是禁足領他們上自己家裡去
[00:09:44.800 --> 00:09:46.800]  給他們擺上飯
[00:09:46.800 --> 00:09:49.800]  他和全家因為信了神
[00:09:49.800 --> 00:09:51.800]  都肯起來
[00:09:51.800 --> 00:09:52.800]  都很開心
[00:09:52.800 --> 00:09:55.800]  禁足的頭
[00:09:55.800 --> 00:09:58.800]  我想監獄裡也有很多人信耶穌
[00:09:58.800 --> 00:10:00.800]  大家都熟悉
[00:10:00.800 --> 00:10:02.800]  《士徒行傳》的記載
[00:10:02.800 --> 00:10:04.800]  講到保羅和西拉
[00:10:04.800 --> 00:10:05.800]  去到一個新的城
[00:10:05.800 --> 00:10:07.800]  叫做菲律賓城傳福音
[00:10:07.800 --> 00:10:09.800]  有人接受福音
[00:10:09.800 --> 00:10:12.800]  有一個做奴隸的女孩
[00:10:12.800 --> 00:10:14.800]  因為鬼附在她身上
[00:10:14.800 --> 00:10:18.800]  她能夠幫人占卜將來
[00:10:18.800 --> 00:10:19.800]  騙人
[00:10:19.800 --> 00:10:21.800]  那些人就信了
[00:10:21.800 --> 00:10:24.800]  所以奴隸的主人
[00:10:24.800 --> 00:10:26.800]  很多人來找她
[00:10:26.800 --> 00:10:28.800]  最後就發達了
[00:10:28.800 --> 00:10:30.800]  當保羅和西拉去到的時候
[00:10:30.800 --> 00:10:33.800]  去到魔鬼控制的地方
[00:10:33.800 --> 00:10:37.800]  這個奴隸竟然出聲說出來
[00:10:37.800 --> 00:10:39.800]  因為魔鬼和耶穌基督都害怕
[00:10:39.800 --> 00:10:42.800]  他說這個就是全真神道的人
[00:10:42.800 --> 00:10:44.800]  你們要聽他說
[00:10:44.800 --> 00:10:45.800]  一直這樣說
[00:10:45.800 --> 00:10:47.800]  保羅一直跟著他
[00:10:47.800 --> 00:10:49.800]  保羅就把鬼趕出來
[00:10:49.800 --> 00:10:51.800]  把鬼一趕出來的時候
[00:10:51.800 --> 00:10:55.800]  奴隸的女奴就不懂得做這種騙人的工作
[00:10:55.800 --> 00:10:59.800]  她的老闆就賺不到錢
[00:10:59.800 --> 00:11:00.800]  於是一怒之下
[00:11:00.800 --> 00:11:04.800]  就把保羅和西拉拉到官府面前
[00:11:04.800 --> 00:11:05.800]  他說他們打擾我們
[00:11:05.800 --> 00:11:07.800]  我們本來好好的
[00:11:07.800 --> 00:11:08.800]  現在他們搞這種事
[00:11:08.800 --> 00:11:10.800]  群眾就洶湧了
[00:11:10.800 --> 00:11:11.800]  他們搞事
[00:11:11.800 --> 00:11:12.800]  打他
[00:11:12.800 --> 00:11:14.800]  那個官就說
[00:11:14.800 --> 00:11:15.800]  我們抓他打他
[00:11:15.800 --> 00:11:18.800]  於是就把西拉和保羅
[00:11:18.800 --> 00:11:19.800]  打他一輪之後
[00:11:19.800 --> 00:11:21.800]  然後就關在監獄裡面
[00:11:21.800 --> 00:11:23.800]  就是這樣
[00:11:23.800 --> 00:11:24.800]  在兩年前
[00:11:24.800 --> 00:11:27.800]  我有機會跟弟兄姊妹一起
[00:11:27.800 --> 00:11:28.800]  做和平福音隊
[00:11:28.800 --> 00:11:30.800]  就去過希臘這個地方
[00:11:30.800 --> 00:11:32.800]  我們就去到
[00:11:32.800 --> 00:11:35.800]  也去參觀廢墟
[00:11:35.800 --> 00:11:39.800]  就是這個城的廢墟
[00:11:39.800 --> 00:11:41.800]  菲律賓的城的廢墟
[00:11:41.800 --> 00:11:42.800]  我們就去到一個地方
[00:11:42.800 --> 00:11:44.800]  見到相傳
[00:11:44.800 --> 00:11:46.800]  他說保羅和西拉
[00:11:46.800 --> 00:11:48.800]  就是關在那裡
[00:11:48.800 --> 00:11:49.800]  是什麼來的呢
[00:11:49.800 --> 00:11:51.800]  那個監獄不是一個建築物
[00:11:51.800 --> 00:11:53.800]  其實是一個山洞
[00:11:53.800 --> 00:11:55.800]  在山洞裡挖一個洞
[00:11:55.800 --> 00:11:57.800]  究竟那個洞有多深呢
[00:11:57.800 --> 00:11:58.800]  那個洞有多深呢
[00:11:58.800 --> 00:11:59.800]  我們不知道
[00:11:59.800 --> 00:12:00.800]  因為有鐵絲網攔住
[00:12:00.800 --> 00:12:01.800]  不准我們進去
[00:12:01.800 --> 00:12:02.800]  但是我們知道
[00:12:02.800 --> 00:12:04.800]  挺深的
[00:12:04.800 --> 00:12:05.800]  就是這樣
[00:12:05.800 --> 00:12:07.800]  我就明白這段聖經所說
[00:12:07.800 --> 00:12:09.800]  我們以為
[00:12:09.800 --> 00:12:10.800]  現在坐監
[00:12:10.800 --> 00:12:12.800]  每個人有自己一個籠子
[00:12:12.800 --> 00:12:13.800]  一個鐵籠
[00:12:13.800 --> 00:12:14.800]  你在這裡
[00:12:14.800 --> 00:12:15.800]  你在這裡
[00:12:15.800 --> 00:12:16.800]  當時的監獄裡面
[00:12:16.800 --> 00:12:17.800]  所有的囚犯
[00:12:17.800 --> 00:12:19.800]  都是放在那個山洞裡面
[00:12:19.800 --> 00:12:20.800]  而因為
[00:12:20.800 --> 00:12:22.800]  認為保羅和西拉大罪
[00:12:22.800 --> 00:12:24.800]  就放他們進去最深的地方
[00:12:24.800 --> 00:12:25.800]  所以他們坐在那裡的時候
[00:12:25.800 --> 00:12:27.800]  鎖上手鍊腳
[00:12:27.800 --> 00:12:28.800]  上木狗
[00:12:28.800 --> 00:12:30.800]  其實很多坐監的人
[00:12:30.800 --> 00:12:32.800]  都在他們身邊
[00:12:32.800 --> 00:12:33.800]  聖經裡面說到
[00:12:33.800 --> 00:12:35.800]  他們
[00:12:35.800 --> 00:12:37.800]  晚上的時候
[00:12:37.800 --> 00:12:38.800]  他們就禱告
[00:12:38.800 --> 00:12:40.800]  他們就唱詩讚美神
[00:12:40.800 --> 00:12:44.800]  囚犯都聽到他們唱詩
[00:12:44.800 --> 00:12:45.800]  個個都不知道
[00:12:45.800 --> 00:12:46.800]  特別他們兩個都不知道
[00:12:46.800 --> 00:12:47.800]  明天還有沒有生命
[00:12:47.800 --> 00:12:48.800]  不知道的
[00:12:48.800 --> 00:12:51.800]  但是竟然他能夠唱詩讚美神
[00:12:51.800 --> 00:12:54.800]  而眾囚犯都在聽
[00:12:54.800 --> 00:12:56.800]  表示他們不是就這樣唱一些歌
[00:12:56.800 --> 00:12:57.800]  勵一下志
[00:12:57.800 --> 00:12:59.800]  自己鼓勵一下自己
[00:12:59.800 --> 00:13:01.800]  他們是讚美上帝
[00:13:01.800 --> 00:13:03.800]  祈禱讚美上帝
[00:13:03.800 --> 00:13:04.800]  所以囚犯
[00:13:04.800 --> 00:13:05.800]  其他都覺得
[00:13:05.800 --> 00:13:07.800]  好奇這是什麼人
[00:13:07.800 --> 00:13:08.800]  為什麼他們
[00:13:08.800 --> 00:13:09.800]  真的去到這個時候
[00:13:09.800 --> 00:13:10.800]  都這樣呢
[00:13:10.800 --> 00:13:12.800]  當他們唱詩讚美神的時候
[00:13:12.800 --> 00:13:14.800]  神的工作就淋到他們當中
[00:13:14.800 --> 00:13:15.800]  神蹟奇事就出現了
[00:13:15.800 --> 00:13:16.800]  那個地震
[00:13:16.800 --> 00:13:18.800]  震鬆了他們的鍊
[00:13:18.800 --> 00:13:20.800]  監門都開了
[00:13:20.800 --> 00:13:22.800]  那個人都
[00:13:22.800 --> 00:13:23.800]  好奇妙
[00:13:23.800 --> 00:13:24.800]  那個禁卒
[00:13:24.800 --> 00:13:26.800]  就是看他們那個禁卒
[00:13:26.800 --> 00:13:29.800]  他就來到他們的面前
[00:13:29.800 --> 00:13:31.800]  他知道保羅和西拉
[00:13:31.800 --> 00:13:34.800]  是有真神自己的同在
[00:13:34.800 --> 00:13:35.800]  如果不是
[00:13:35.800 --> 00:13:36.800]  不會不怕的
[00:13:36.800 --> 00:13:38.800]  不會可以這樣做
[00:13:38.800 --> 00:13:39.800]  而不會有這樣的事出現的
[00:13:39.800 --> 00:13:41.800]  所以他就跪在他們面前說
[00:13:41.800 --> 00:13:43.800]  兩位先生
[00:13:43.800 --> 00:13:44.800]  我當怎樣行
[00:13:44.800 --> 00:13:46.800]  才可以得救呢
[00:13:46.800 --> 00:13:48.800]  他都沒有跟他說過福音
[00:13:48.800 --> 00:13:50.800]  但他就是因為他那樣的敬拜
[00:13:50.800 --> 00:13:52.800]  那個囚犯和那個禁卒
[00:13:52.800 --> 00:13:55.800]  就知道神在他們的生命裏面
[00:13:55.800 --> 00:13:56.800]  所以就說
[00:13:56.800 --> 00:13:57.800]  怎樣開始得救呢
[00:13:57.800 --> 00:13:58.800]  他們就說
[00:13:58.800 --> 00:13:59.800]  當信主耶穌
[00:13:59.800 --> 00:14:02.800]  你和你一家都必得救
[00:14:02.800 --> 00:14:04.800]  親愛的弟兄姊妹
[00:14:04.800 --> 00:14:06.800]  我們的敬拜
[00:14:06.800 --> 00:14:08.800]  是其他人看見的時候
[00:14:08.800 --> 00:14:12.800]  都能夠引起別人的信民
[00:14:12.800 --> 00:14:15.800]  為甚麼你可以在這樣的時間
[00:14:15.800 --> 00:14:17.800]  這樣的時刻裏面
[00:14:17.800 --> 00:14:20.800]  你都可以去敬拜感謝神呢
[00:14:20.800 --> 00:14:21.800]  所以我們寫下
[00:14:21.800 --> 00:14:23.800]  以敬拜禱告
[00:14:23.800 --> 00:14:25.800]  面對苦難
[00:14:25.800 --> 00:14:28.800]  是能打開福音的門
[00:14:28.800 --> 00:14:30.800]  是使人得救
[00:14:30.800 --> 00:14:33.800]  當困難和逼迫臨到我們的時候
[00:14:33.800 --> 00:14:36.800]  有人可以好像保羅和西拉一樣
[00:14:36.800 --> 00:14:40.800]  不害怕繼續去傳福音
[00:14:40.800 --> 00:14:43.800]  繼續去敬拜和讚美
[00:14:43.800 --> 00:14:45.800]  甚至影響其他人
