
[00:00:00.000 --> 00:00:03.220]  每逢這些聖誕的慶祝會
[00:06:08.140 --> 00:06:10.140]  馬槽的意義
[00:06:10.140 --> 00:06:12.140]  是告訴我們
[00:06:12.140 --> 00:06:14.140]  神對我們世人
[00:06:14.140 --> 00:06:16.140]  對我們罪人
[00:06:16.140 --> 00:06:19.140]  有無限的慈愛和接納
[00:06:19.140 --> 00:06:22.140]  這個是令我們很感恩
[00:06:22.140 --> 00:06:24.140]  和很開心快樂
[00:06:24.140 --> 00:06:28.140]  我們看路加福音二章一節
[00:06:28.140 --> 00:06:33.140]  在二章一節這裡提到
[00:06:33.140 --> 00:06:35.140]  凱撒亞古士督
[00:06:35.140 --> 00:06:38.140]  他下旨做一個報名上冊
[00:06:38.140 --> 00:06:40.140]  即是戶口調查
[00:06:40.140 --> 00:06:42.140]  目的通常都是為了
[00:06:42.140 --> 00:06:48.140]  要徵稅或者徵兵
[00:06:48.140 --> 00:06:54.140]  有其他的歷史文獻去證明
[00:06:54.140 --> 00:06:59.140]  這件事發生在主前大約八年
[00:07:01.140 --> 00:07:05.140]  第二節提到
[00:07:05.140 --> 00:07:08.140]  居利柳作敘利亞巡撫
[00:07:08.140 --> 00:07:11.140]  其實那個時候已經隔了兩年
[00:07:11.140 --> 00:07:13.140]  隔了兩年左右
[00:07:13.140 --> 00:07:15.140]  居利柳才在猶太這個地方
[00:07:15.140 --> 00:07:18.140]  執行戶口調查的指令
[00:07:18.140 --> 00:07:22.140]  也有其他的歷史文獻去顯示
[00:07:22.140 --> 00:07:26.140]  居利柳可能做過兩任的巡撫
[00:07:26.140 --> 00:07:30.140]  也做過兩次的戶口調查
[00:07:31.140 --> 00:07:33.140]  第一次就是這節聖經所說的
[00:07:33.140 --> 00:07:35.140]  所記述的這一次
[00:07:35.140 --> 00:07:39.140]  是發生大約在主前四至六年左右
[00:07:39.140 --> 00:07:44.140]  而第二次是發生在主後第六年
[00:07:44.140 --> 00:07:48.140]  那一次還引起猶太人的騷動
[00:07:48.140 --> 00:07:52.140]  那件事在《仕途行傳》五章三十七節裡
[00:07:52.140 --> 00:07:54.140]  也提過這件事
[00:07:54.140 --> 00:07:59.140]  路加他將一些這麼重要的歷史人物
[00:07:59.140 --> 00:08:01.140]  放在他的記載裡
[00:08:01.140 --> 00:08:05.140]  是非常好的一件事
[00:08:05.140 --> 00:08:07.140]  這樣他就可以
[00:08:07.140 --> 00:08:11.140]  聖經和聖經以外的文獻
[00:08:11.140 --> 00:08:14.140]  可以作為一個對照的比較
[00:08:14.140 --> 00:08:19.140]  也可以證明路加他記載的事
[00:08:19.140 --> 00:08:21.140]  是很準確的
[00:08:21.140 --> 00:08:24.140]  是準確的歷史事實
[00:08:24.140 --> 00:08:28.140]  這樣令我們對聖經的記載準確程度
[00:08:28.140 --> 00:08:30.140]  會增加很大的信心
[00:08:30.140 --> 00:08:36.140]  聖經裡面記載的很多歷史事實
[00:08:36.140 --> 00:08:39.140]  都是準確的歷史事實
[00:08:39.140 --> 00:08:45.140]  第四節那裡
[00:08:45.140 --> 00:08:46.140]  我們看第四節
[00:08:46.140 --> 00:08:48.140]  第四節那裡說到
[00:08:48.140 --> 00:08:51.140]  約瑟是大衛家的後代
[00:08:51.140 --> 00:08:54.140]  上個星期我們也很清楚說
[00:08:54.140 --> 00:08:56.140]  加普說到約瑟 瑪利亞
[00:08:56.140 --> 00:08:59.140]  約瑟和瑪利亞都是大衛的後代
[00:08:59.140 --> 00:09:05.140]  戶口調查也因為分宗族
[00:09:05.140 --> 00:09:08.140]  所以他要回到原本所屬的族
[00:09:08.140 --> 00:09:11.140]  的地方來申報戶口
[00:09:11.140 --> 00:09:14.140]  於是約瑟就帶著瑪利亞
[00:09:14.140 --> 00:09:19.140]  回到大衛的祖居的地方
[00:09:19.140 --> 00:09:21.140]  就是伯利恆
[00:09:24.140 --> 00:09:27.140]  第五節那裡說到
[00:09:27.140 --> 00:09:32.140]  約瑟要和他所聘的妻瑪利亞
[00:09:32.140 --> 00:09:34.140]  這一句說話
[00:09:34.140 --> 00:09:37.140]  要和他所聘的妻
[00:09:37.140 --> 00:09:41.140]  那個妻字是會意加上去的
[00:09:41.140 --> 00:09:44.140]  原文的意思其實只是說
[00:09:44.140 --> 00:09:47.140]  要和許配了他的瑪利亞
[00:09:47.140 --> 00:09:50.140]  那你說有什麼分別呢
[00:09:50.140 --> 00:09:53.140]  是有些分別 等一下我再解釋
[00:09:53.140 --> 00:09:56.140]  後面那句就說到
[00:09:56.140 --> 00:09:58.140]  瑪利亞的新人已經重了
[00:09:58.140 --> 00:10:01.140]  已經重了這四個字
[00:10:01.140 --> 00:10:03.140]  也是會意加上去的
[00:10:03.140 --> 00:10:04.140]  原文只是說
[00:10:04.140 --> 00:10:07.140]  瑪利亞在那時候有了新人
[00:10:07.140 --> 00:10:09.140]  那是什麼意思呢
[00:10:09.140 --> 00:10:12.140]  如果根據現在的翻譯
[00:10:12.140 --> 00:10:14.140]  重點去了哪裡呢
[00:10:14.140 --> 00:10:15.140]  重點就是強調
[00:10:15.140 --> 00:10:17.140]  瑪利亞快要臨盆了
[00:10:17.140 --> 00:10:19.140]  很緊急了 是不是
[00:10:19.140 --> 00:10:21.140]  但是其實原文的意思
[00:10:21.140 --> 00:10:23.140]  不是想說這件事
[00:10:23.140 --> 00:10:25.140]  是說另外一件事
[00:10:25.140 --> 00:10:27.140]  原文的意思就是說
[00:10:27.140 --> 00:10:31.140]  約瑟和已經許配了
[00:10:31.140 --> 00:10:35.140]  給他的瑪利亞回到伯利恆
[00:10:35.140 --> 00:10:36.140]  意思是什麼呢
[00:10:36.140 --> 00:10:39.140]  為什麼他不直接很簡單說
[00:10:39.140 --> 00:10:41.140]  約瑟和他的妻瑪利亞
[00:10:41.140 --> 00:10:43.140]  根本不用說許配了的字
[00:10:43.140 --> 00:10:45.140]  和他的妻就可以了
[00:10:45.140 --> 00:10:47.140]  但是路加不是這樣說
[00:10:47.140 --> 00:10:48.140]  路加是說
[00:10:48.140 --> 00:10:51.140]  許配了他的瑪利亞
[00:10:51.140 --> 00:10:52.140]  意思就是說
[00:10:52.140 --> 00:10:54.140]  直到這一刻
[00:10:54.140 --> 00:10:56.140]  約瑟和瑪利亞
[00:10:56.140 --> 00:10:59.140]  還沒有夫妻之實
[00:10:59.140 --> 00:11:01.140]  是名義上的夫妻
[00:11:01.140 --> 00:11:02.140]  而在這個時候
[00:11:02.140 --> 00:11:05.140]  瑪利亞已經有了新人
[00:11:05.140 --> 00:11:07.140]  意思就是這樣
[00:11:07.140 --> 00:11:09.140]  那是什麼意思呢
[00:11:09.140 --> 00:11:11.140]  也是想強調
[00:11:11.140 --> 00:11:14.140]  瑪利亞是同女懷人
[00:11:14.140 --> 00:11:16.140]  是由聖靈授人
[00:11:18.140 --> 00:11:21.140]  我們上個星期也說了很多
[00:11:21.140 --> 00:11:22.140]  關於這方面
[00:11:22.140 --> 00:11:25.140]  路加同樣是強調這件事
[00:11:25.140 --> 00:11:27.140]  好 第六節
[00:11:27.140 --> 00:11:28.140]  第六節說
[00:11:28.140 --> 00:11:30.140]  他們在那裡的時候
[00:11:30.140 --> 00:11:32.140]  瑪利亞的產期到了
[00:11:32.140 --> 00:11:33.140]  第七節
[00:11:33.140 --> 00:11:35.140]  就生了投胎的兒子
[00:11:35.140 --> 00:11:36.140]  用布包起來
[00:11:36.140 --> 00:11:38.140]  放在馬槽裡
[00:11:38.140 --> 00:11:42.140]  因為客店裡沒有地方
[00:11:42.140 --> 00:11:47.140]  大家留意
[00:11:47.140 --> 00:11:50.140]  用布將寶寶包好
[00:11:50.140 --> 00:11:54.140]  放在馬槽裡
[00:11:54.140 --> 00:11:57.140]  用布將寶寶包起來
[00:11:57.140 --> 00:12:01.140]  是一個很正常的做法
[00:12:01.140 --> 00:12:04.140]  但是將初生的嬰兒
[00:12:04.140 --> 00:12:05.140]  放在馬槽裡
[00:12:05.140 --> 00:12:10.140]  是一個很不正常的做法
[00:12:10.140 --> 00:12:13.140]  不正常的事都可以做
[00:12:13.140 --> 00:12:19.140]  一定是有很不得已的苦衷
[00:12:19.140 --> 00:12:21.140]  是什麼苦衷呢
[00:12:21.140 --> 00:12:22.140]  聖經解釋說
[00:12:22.140 --> 00:12:26.140]  因為客店裡沒有地方
[00:12:26.140 --> 00:12:32.140]  有些人就照這句聖經裡
[00:12:32.140 --> 00:12:34.140]  客店這個字
[00:12:34.140 --> 00:12:36.140]  客店就是旅館
[00:12:36.140 --> 00:12:39.140]  Hotel、Motel
[00:12:39.140 --> 00:12:41.140]  旅館、旅店
[00:12:41.140 --> 00:12:44.140]  很多人就照字面的意思
[00:12:44.140 --> 00:12:48.140]  去推測當時那個地方的環境
[00:12:48.140 --> 00:12:51.140]  自然就會想
[00:12:51.140 --> 00:12:54.140]  既然旅館滿座
[00:12:54.140 --> 00:12:56.140]  只好屈就一下
[00:12:56.140 --> 00:12:57.140]  將就一下
[00:12:57.140 --> 00:13:02.140]  去屋後的馬房暫住
[00:13:02.140 --> 00:13:07.140]  或者去山邊有一間馬房暫住
[00:13:07.140 --> 00:13:08.140]  我小時候也是
[00:13:08.140 --> 00:13:11.140]  做一個馬槽是一個山洞
[00:13:11.140 --> 00:13:13.140]  因為有人說是山洞
[00:13:13.140 --> 00:13:16.140]  有人說是一間木屋
[00:13:16.140 --> 00:13:19.140]  其實是什麼呢
[00:13:19.140 --> 00:13:24.140]  這裡大家不知道有沒有想過
[00:13:24.140 --> 00:13:26.140]  那個馬房
[00:13:26.140 --> 00:13:28.140]  總之去到馬房
[00:13:28.140 --> 00:13:33.140]  馬房是沒有床沒有傢俬的
[00:13:33.140 --> 00:13:35.140]  嬰兒出生之後
[00:13:35.140 --> 00:13:38.140]  很自然就找一個碗
[00:13:38.140 --> 00:13:43.140]  將嬰兒放在馬槽裡
[00:13:43.140 --> 00:13:45.140]  大家有沒有想過
[00:13:45.140 --> 00:13:50.140]  百里行是一個很小的村莊
[00:13:50.140 --> 00:13:52.140]  在當時
[00:13:52.140 --> 00:13:57.140]  根本可能是沒有旅館的
[00:13:57.140 --> 00:14:00.140]  路加在這一節
[00:14:00.140 --> 00:14:01.140]  在這一節裡
[00:14:01.140 --> 00:14:06.140]  其實他所用的客店這個字
[00:14:06.140 --> 00:14:09.140]  他不是指真正的旅館
[00:14:09.140 --> 00:14:11.140]  而是指客店這個字
[00:14:11.140 --> 00:14:12.140]  就是住宿的地方
[00:14:12.140 --> 00:14:15.140]  可以給人住宿的地方
[00:14:15.140 --> 00:14:17.140]  有時候在其他經文裡
[00:14:17.140 --> 00:14:23.140]  會譯作客房或者客廳
[00:14:23.140 --> 00:14:26.140]  原來當時的一般家庭
[00:14:26.140 --> 00:14:28.140]  他們房屋的設計
[00:14:28.140 --> 00:14:30.140]  是分兩層的
[00:14:30.140 --> 00:14:31.140]  所謂兩層
[00:14:31.140 --> 00:14:33.140]  是進到裡面才分兩層
[00:14:33.140 --> 00:14:35.140]  不是在外面看到兩層
[00:14:35.140 --> 00:14:37.140]  在裡面是會分兩層
[00:14:37.140 --> 00:14:40.140]  其實可能是一個很大的角
[00:14:40.140 --> 00:14:42.140]  樓上那層
[00:14:42.140 --> 00:14:46.140]  他們叫客房或者客廳
[00:14:46.140 --> 00:14:50.140]  是給人住用的
[00:14:50.140 --> 00:14:53.140]  是用來吃飯和睡覺的地方
[00:14:53.140 --> 00:14:55.140]  樓下那層
[00:14:55.140 --> 00:14:58.140]  是用來停放生畜
[00:14:58.140 --> 00:15:02.140]  或者是放養牛
[00:15:02.140 --> 00:15:06.140]  養其他生畜
[00:15:06.140 --> 00:15:08.140]  有等柴
[00:15:08.140 --> 00:15:12.140]  等草
[00:15:12.140 --> 00:15:18.140]  雜物之類
[00:15:18.140 --> 00:15:22.140]  在路加福音22章11節
[00:15:22.140 --> 00:15:23.140]  在那裡
[00:15:23.140 --> 00:15:24.140]  我們知道
[00:15:24.140 --> 00:15:27.140]  在路加福音22章11節那裡
[00:15:27.140 --> 00:15:29.140]  耶穌和十二門徒
[00:15:29.140 --> 00:15:31.140]  吃最後晚餐的時候
[00:15:31.140 --> 00:15:33.140]  是去一個地方
[00:15:33.140 --> 00:15:36.140]  那裡是去一個客房
[00:15:36.140 --> 00:15:38.140]  這個客房的字
[00:15:38.140 --> 00:15:41.140]  就是客店這個字
[00:15:41.140 --> 00:15:46.140]  而在《仕途行傳》一章13節
[00:15:46.140 --> 00:15:48.140]  進一步告訴我們
[00:15:48.140 --> 00:15:52.140]  所謂客房通常都是在樓上那層
[00:15:52.140 --> 00:15:53.140]  我們看13節
[00:15:53.140 --> 00:15:55.140]  他說到耶穌升天之後
[00:15:55.140 --> 00:15:57.140]  門徒返回耶路撒冷城
[00:15:57.140 --> 00:16:02.140]  進了城就上了所住的一間樓房
[00:16:02.140 --> 00:16:07.140]  樓房這個字就是客店那個字
[00:16:07.140 --> 00:16:09.140]  真正的客
[00:16:09.140 --> 00:16:12.140]  或者叫真正的旅店
[00:16:12.140 --> 00:16:13.140]  旅館
[00:16:13.140 --> 00:16:14.140]  是什麼呢
[00:16:14.140 --> 00:16:15.140]  是什麼字呢
[00:16:15.140 --> 00:16:17.140]  真正的旅店是怎樣呢
[00:16:17.140 --> 00:16:21.140]  在路加福音10章34節
[00:16:21.140 --> 00:16:23.140]  10章34節那裡說什麼呢
[00:16:23.140 --> 00:16:26.140]  就說那個好心的撒瑪利亞人
[00:16:26.140 --> 00:16:29.140]  他就將受傷的人
[00:16:29.140 --> 00:16:33.140]  送去旅店那裡療傷
[00:16:33.140 --> 00:16:35.140]  那裡有店主人
[00:16:35.140 --> 00:16:37.140]  那間是真正的旅店
[00:16:37.140 --> 00:16:40.140]  那個旅店那個字
[00:16:40.140 --> 00:16:42.140]  是另外一個字
[00:16:42.140 --> 00:16:44.140]  那個是真正旅店那個字
[00:16:44.140 --> 00:16:51.140]  所以回到路加福音2章7節
[00:16:51.140 --> 00:16:53.140]  所說的客店
[00:16:53.140 --> 00:16:55.140]  其實是指
[00:16:55.140 --> 00:16:57.140]  是一間屋裡面的
[00:16:57.140 --> 00:17:00.140]  上面那層人住用的地方
[00:17:00.140 --> 00:17:03.140]  既然說到
[00:17:03.140 --> 00:17:05.140]  人所住的那部分地方
[00:17:05.140 --> 00:17:07.140]  已經滿座
[00:17:07.140 --> 00:17:09.140]  是沒有位置剩下
[00:17:09.140 --> 00:17:13.140]  故此就要住在下面那層
[00:17:13.140 --> 00:17:16.140]  不是人住的那層
[00:17:16.140 --> 00:17:18.140]  的馬房或者是雜物房
[00:17:21.140 --> 00:17:23.140]  還有
[00:17:23.140 --> 00:17:25.140]  大家有沒有想過
[00:17:25.140 --> 00:17:27.140]  一些其他的問題
[00:17:27.140 --> 00:17:30.140]  就是和這個房屋有關的問題
[00:17:30.140 --> 00:17:33.140]  你想想
[00:17:33.140 --> 00:17:35.140]  藥室它是
[00:17:35.140 --> 00:17:38.140]  屬於百里行城的人
[00:17:38.140 --> 00:17:40.140]  就是祖屋在那裡
[00:17:40.140 --> 00:17:41.140]  祖居在那裡
[00:17:41.140 --> 00:17:43.140]  那間祖屋在哪裡呢
[00:17:43.140 --> 00:17:44.140]  我們知道
[00:17:44.140 --> 00:17:46.140]  以色列人分地分屋
[00:17:46.140 --> 00:17:48.140]  是永遠屬於他們的
[00:17:48.140 --> 00:17:51.140]  就算你賣了
[00:17:51.140 --> 00:17:53.140]  到了欺凌的時候
[00:17:53.140 --> 00:17:54.140]  會還給你的
[00:17:54.140 --> 00:17:57.140]  你的祖屋會一直屬於你的
[00:17:57.140 --> 00:18:01.140]  藥室回到鄉下
[00:18:01.140 --> 00:18:04.140]  那他為什麼不住自己的祖屋呢
[00:18:04.140 --> 00:18:07.140]  或者他父親還有一間祖屋留在那裡呢
[00:18:07.140 --> 00:18:11.140]  為什麼呢
[00:18:11.140 --> 00:18:15.140]  可能賣了
[00:18:15.140 --> 00:18:17.140]  可能被人佔用了
[00:18:17.140 --> 00:18:19.140]  你很久不在了
[00:18:19.140 --> 00:18:21.140]  別人佔用了
[00:18:21.140 --> 00:18:23.140]  我爸爸那間
[00:18:23.140 --> 00:18:25.140]  鄉下那間屋
[00:18:25.140 --> 00:18:27.140]  那間祖屋
[00:18:27.140 --> 00:18:29.140]  聽說是被人佔用了
[00:18:29.140 --> 00:18:31.140]  我還沒回過鄉下
[00:18:31.140 --> 00:18:35.140]  如果現在我回去
[00:18:35.140 --> 00:18:37.140]  不可以入住的
[00:18:37.140 --> 00:18:39.140]  因為有人住在那裡
[00:18:39.140 --> 00:18:41.140]  可能我要住馬槽的
[00:18:44.140 --> 00:18:47.140]  另外還有另外一個情況
[00:18:47.140 --> 00:18:50.140]  藥室回到鄉下
[00:18:50.140 --> 00:18:52.140]  自己的屋子被人佔了
[00:18:52.140 --> 00:18:56.140]  去投靠那些叔伯
[00:18:56.140 --> 00:18:59.140]  回鄉下最簡單
[00:18:59.140 --> 00:19:00.140]  一說起
[00:19:00.140 --> 00:19:03.140]  我的爸爸是誰
[00:19:03.140 --> 00:19:04.140]  可能已經沒有人認識
[00:19:04.140 --> 00:19:07.140]  但是你說我的爺爺是誰呢
[00:19:07.140 --> 00:19:09.140]  那些人可能就會知道
[00:19:09.140 --> 00:19:12.140]  你爺爺和我爺爺是兄弟
[00:19:12.140 --> 00:19:16.140]  我們是同一個族系
[00:19:16.140 --> 00:19:18.140]  會招呼你
[00:19:18.140 --> 00:19:20.140]  那他為什麼不去投靠那些叔伯呢
[00:19:20.140 --> 00:19:23.140]  讓叔伯可以招呼他們呢
[00:19:23.140 --> 00:19:27.140]  可能那些叔伯都是很窮的
[00:19:27.140 --> 00:19:30.140]  沒有多餘的人住的房間
[00:19:30.140 --> 00:19:31.140]  好啦收留你
[00:19:31.140 --> 00:19:35.140]  不過將就住下面那層
[00:19:35.140 --> 00:19:39.140]  再另外一個情況就是
[00:19:39.140 --> 00:19:40.140]  大家都沒有地方
[00:19:40.140 --> 00:19:44.140]  通常一些鄉村的村口或者山邊
[00:19:44.140 --> 00:19:46.140]  的確是會有一些
[00:19:46.140 --> 00:19:51.140]  免費給旅客暫時住宿的棚屋
[00:19:51.140 --> 00:19:53.140]  也會有兩層的
[00:19:53.140 --> 00:19:54.140]  頂樓上是住人的
[00:19:54.140 --> 00:19:57.140]  樓下是等你那些行李
[00:19:57.140 --> 00:19:58.140]  雜物
[00:19:58.140 --> 00:20:00.140]  或者你如果有些馬車雷車
[00:20:00.140 --> 00:20:02.140]  你可以等在下面
[00:20:02.140 --> 00:20:03.140]  那現在怎樣呢
[00:20:03.140 --> 00:20:04.140]  在這個情況也好
[00:20:04.140 --> 00:20:07.140]  上面那層也沒有位置
[00:20:07.140 --> 00:20:09.140]  也要住在下面那層
[00:20:10.140 --> 00:20:12.140]  那結論是什麼呢
[00:20:12.140 --> 00:20:15.140]  無論什麼情況也好
[00:20:15.140 --> 00:20:16.140]  結論就是
[00:20:16.140 --> 00:20:18.140]  結果他們要住在馬房
[00:20:18.140 --> 00:20:20.140]  他們得不到
[00:20:20.140 --> 00:20:22.140]  起碼應該有的待遇
[00:20:22.140 --> 00:20:25.140]  任何情況之下
[00:20:25.140 --> 00:20:27.140]  其實他們被拒絕
[00:20:27.140 --> 00:20:29.140]  他們只能去住在馬房那裡
[00:20:29.140 --> 00:20:35.140]  所以耶穌出生的時候
[00:20:35.140 --> 00:20:38.140]  祂只能夠餓在馬槽裡
[00:20:40.140 --> 00:20:45.140]  餓在馬槽裡表示被人拒絕
[00:20:45.140 --> 00:20:47.140]  被人拒絕
[00:20:47.140 --> 00:20:50.140]  也表示將來這位救主耶穌
[00:20:50.140 --> 00:20:53.140]  多次會被人拒絕
[00:20:53.140 --> 00:21:00.140]  耶穌祂一生很多次被人拒絕
[00:21:00.140 --> 00:21:02.140]  我們想想
[00:21:02.140 --> 00:21:05.140]  一位榮耀尊貴的君王
[00:21:05.140 --> 00:21:06.140]  全能的神
[00:21:06.140 --> 00:21:08.140]  祂竟然選擇一個
[00:21:08.140 --> 00:21:10.140]  這麼卑微的出生方法
[00:21:10.140 --> 00:21:14.140]  那是什麼意思呢
