
[00:00:00.000 --> 00:00:02.000]  荷頂姐妹早晨
[00:04:07.000 --> 00:04:09.000]  你駝住一個嘅時候
[00:04:09.000 --> 00:04:10.000]  你已經有咩感受呀
[00:04:10.000 --> 00:04:12.000]  喂駝住一個都唔容易係咪
[00:04:12.000 --> 00:04:14.000]  而家呢仲要駝兩個喎
[00:04:14.000 --> 00:04:16.000]  佢仲話呢唔聽話㗎喎
[00:04:16.000 --> 00:04:18.000]  呢兩個小朋友
[00:04:18.000 --> 00:04:20.000]  日日呢喺個肚裏面做咩
[00:04:20.000 --> 00:04:22.000]  激烈咁樣廝殺搏鬥
[00:04:22.000 --> 00:04:25.000]  李百嘉當時好痛苦
[00:04:25.000 --> 00:04:28.000]  痛苦到呢問上帝
[00:04:28.000 --> 00:04:29.000]  如果係咁嘅話
[00:04:29.000 --> 00:04:32.000]  我點解仲要生存呀
[00:04:32.000 --> 00:04:35.000]  耶和華就同佢講啦
[00:04:35.000 --> 00:04:36.000]  同佢講乜嘢呢
[00:04:36.000 --> 00:04:38.000]  兩國在理
[00:04:38.000 --> 00:04:42.000]  原來呢個孖寶兄弟呢
[00:04:42.000 --> 00:04:45.000]  每一個人負責一個地方
[00:04:45.000 --> 00:04:48.000]  每一個人負責一族一個地方
[00:04:48.000 --> 00:04:49.000]  喺邊度呀
[00:04:49.000 --> 00:04:54.000]  兩族要從你身上出來
[00:04:54.000 --> 00:04:58.000]  以素係負責以東呢個地方
[00:04:58.000 --> 00:05:00.000]  頭先我係個主角
[00:05:00.000 --> 00:05:03.000]  雅各就負責以色列嘅地方
[00:05:03.000 --> 00:05:05.000]  佢話要從你媽媽
[00:05:05.000 --> 00:05:07.000]  呢個媽媽嘅身上面出嚟啦
[00:05:07.000 --> 00:05:09.000]  就咁你睇文字呢
[00:05:09.000 --> 00:05:11.000]  就好直接解釋
[00:05:11.000 --> 00:05:13.000]  喺你媽媽個肚度生出嚟囉
[00:05:13.000 --> 00:05:15.000]  但係當你再睇其他譯本嘅時候
[00:05:15.000 --> 00:05:17.000]  再深入啲呀
[00:05:17.000 --> 00:05:20.000]  佢話唔止係出嚟咁簡單
[00:05:20.000 --> 00:05:22.000]  佢仲要係彼此呢
[00:05:22.000 --> 00:05:23.000]  兩個地方呢
[00:05:23.000 --> 00:05:25.000]  係分立separate
[00:05:25.000 --> 00:05:28.000]  大家呢係要分割嘅
[00:05:28.000 --> 00:05:29.000]  butting head
[00:05:29.000 --> 00:05:31.000]  係要對著幹嘅
[00:05:31.000 --> 00:05:34.000]  兩族呢天生呢係彼此對立
[00:05:34.000 --> 00:05:35.000]  冇得傾嘅
[00:05:35.000 --> 00:05:38.000]  冇辦法呢同化嘅
[00:05:38.000 --> 00:05:39.000]  好啦
[00:05:39.000 --> 00:05:40.000]  生咗出嚟
[00:05:40.000 --> 00:05:41.000]  第一個
[00:05:41.000 --> 00:05:43.000]  分身都係紅
[00:05:43.000 --> 00:05:44.000]  勁多毛嘅
[00:05:44.000 --> 00:05:46.000]  佢叫咩名呀頂姐妹
[00:05:46.000 --> 00:05:48.000]  以素呢
[00:05:48.000 --> 00:05:50.000]  係大哥哥嚟啦係咪
[00:05:50.000 --> 00:05:51.000]  跟住之後
[00:05:51.000 --> 00:05:52.000]  嚟緊呀細佬出世啦
[00:05:52.000 --> 00:05:53.000]  好得意呀
[00:05:53.000 --> 00:05:54.000]  聖經呢度講咩
[00:05:54.000 --> 00:05:55.000]  細佬出世嘅時候
[00:05:55.000 --> 00:05:57.000]  佢嘅手要做咩㗎
[00:05:57.000 --> 00:05:59.000]  你唔好出世住呀
[00:05:59.000 --> 00:06:01.000]  做咩事呀
[00:06:01.000 --> 00:06:03.000]  揹住邊個呀
[00:06:03.000 --> 00:06:05.000]  揹住大哥嘅做咩嘢
[00:06:05.000 --> 00:06:06.000]  腳筋喎
[00:06:06.000 --> 00:06:07.000]  所以佢個名
[00:06:07.000 --> 00:06:08.000]  背後有一界
[00:06:08.000 --> 00:06:10.000]  佢手抓住
[00:06:10.000 --> 00:06:12.000]  以素嘅腳筋
[00:06:12.000 --> 00:06:13.000]  細佬就係叫做
[00:06:13.000 --> 00:06:14.000]  雅各
[00:06:14.000 --> 00:06:16.000]  所以呢呢個名字
[00:06:16.000 --> 00:06:17.000]  係講緊
[00:06:17.000 --> 00:06:19.000]  抓住腳筋者
[00:06:19.000 --> 00:06:21.000]  佢英文呢
[00:06:21.000 --> 00:06:22.000]  寫住supplant
[00:06:22.000 --> 00:06:23.000]  即係講緊呢
[00:06:23.000 --> 00:06:25.000]  係一個取代者
[00:06:25.000 --> 00:06:26.000]  係一個呢
[00:06:26.000 --> 00:06:27.000]  篡位者
[00:06:27.000 --> 00:06:29.000]  即係佢會用各種
[00:06:29.000 --> 00:06:31.000]  唔同嘅手段
[00:06:31.000 --> 00:06:32.000]  要做乜嘢
[00:06:32.000 --> 00:06:34.000]  篩走嗰個敵人
[00:06:34.000 --> 00:06:36.000]  用各樣唔同嘅方法
[00:06:36.000 --> 00:06:38.000]  含著乜嘢計謀都好
[00:06:38.000 --> 00:06:40.000]  要將其他嘅人呢
[00:06:40.000 --> 00:06:41.000]  嚟到去趕走
[00:06:41.000 --> 00:06:43.000]  要篩走佢喎
[00:06:43.000 --> 00:06:44.000]  頂姐妹呀
[00:06:44.000 --> 00:06:45.000]  點解
[00:06:45.000 --> 00:06:46.000]  雅各呢
[00:06:46.000 --> 00:06:48.000]  未出世
[00:06:48.000 --> 00:06:49.000]  佢已經要
[00:06:49.000 --> 00:06:50.000]  喂啦
[00:06:50.000 --> 00:06:52.000]  雅各想
[00:06:52.000 --> 00:06:53.000]  喂啲乜嘢呢
[00:06:53.000 --> 00:06:54.000]  跟住落嚟呢
[00:06:54.000 --> 00:06:56.000]  我會講幾件嘅事呢
[00:06:56.000 --> 00:06:57.000]  會發生咗
[00:06:57.000 --> 00:06:59.000]  喺雅各嘅身上面
[00:06:59.000 --> 00:07:01.000]  雅各呢一個嘅
[00:07:01.000 --> 00:07:03.000]  椰子殼
[00:07:03.000 --> 00:07:04.000]  骨子裏頭
[00:07:04.000 --> 00:07:05.000]  其實佢
[00:07:05.000 --> 00:07:07.000]  喂緊啲乜嘢呢
[00:07:07.000 --> 00:07:08.000]  第一件事
[00:07:08.000 --> 00:07:09.000]  第一件事佢話啦
[00:07:09.000 --> 00:07:10.000]  嘩 有一日呢
[00:07:10.000 --> 00:07:11.000]  雅各呢
[00:07:11.000 --> 00:07:12.000]  喺度熬湯
[00:07:12.000 --> 00:07:13.000]  嘩 好正呀
[00:07:13.000 --> 00:07:14.000]  有湯飲呀
[00:07:14.000 --> 00:07:15.000]  跟住呢 大哥呢
[00:07:15.000 --> 00:07:16.000]  二嫂呢
[00:07:16.000 --> 00:07:17.000]  佢喺田野返嚟
[00:07:17.000 --> 00:07:18.000]  哎呀 好攰呀
[00:07:18.000 --> 00:07:19.000]  佢就同細佬講
[00:07:19.000 --> 00:07:20.000]  我攰啦
[00:07:20.000 --> 00:07:21.000]  可唔可以整碗
[00:07:21.000 --> 00:07:22.000]  紅豆湯
[00:07:22.000 --> 00:07:23.000]  俾我飲呀
[00:07:23.000 --> 00:07:24.000]  跟住雅各就話啦
[00:07:24.000 --> 00:07:26.000]  嘩 防不勝防呀
[00:07:26.000 --> 00:07:27.000]  二嫂你知唔知
[00:07:27.000 --> 00:07:28.000]  完全冇任何嘅防範
[00:07:28.000 --> 00:07:30.000]  雅各即刻就講咩
[00:07:30.000 --> 00:07:32.000]  你今日將你嘅長子名份
[00:07:32.000 --> 00:07:33.000]  做咩呀
[00:07:33.000 --> 00:07:35.000]  賣咗俾我啦
[00:07:35.000 --> 00:07:36.000]  二嫂就講啦
[00:07:36.000 --> 00:07:38.000]  我就死啦
[00:07:38.000 --> 00:07:40.000]  你仲同我講咩長子名份呀
[00:07:40.000 --> 00:07:41.000]  同我有咩關係呀
[00:07:41.000 --> 00:07:43.000]  有啲咩益處呀
[00:07:43.000 --> 00:07:46.000]  嘩 雅各嗰刻成人之危
[00:07:46.000 --> 00:07:47.000]  跟住你今日
[00:07:47.000 --> 00:07:48.000]  馬上要做咩呀
[00:07:48.000 --> 00:07:50.000]  起誓
[00:07:50.000 --> 00:07:52.000]  二嫂就對佢起咗誓
[00:07:52.000 --> 00:07:54.000]  把長子嘅名份
[00:07:54.000 --> 00:07:57.000]  賣咗俾雅各啦
[00:07:57.000 --> 00:07:59.000]  二嫂出咗去打獵
[00:07:59.000 --> 00:08:02.000]  返到屋企好攰呀
[00:08:02.000 --> 00:08:05.000]  喺佢淚昏淚透嘅時候
[00:08:05.000 --> 00:08:06.000]  雅各呢
[00:08:06.000 --> 00:08:08.000]  嘩 乘虛而入
[00:08:08.000 --> 00:08:12.000]  好佢完全冇防範冇防備嘅時候
[00:08:12.000 --> 00:08:14.000]  用一碗嘅紅豆湯
[00:08:14.000 --> 00:08:16.000]  就換取咗
[00:08:16.000 --> 00:08:19.000]  二嫂呢一個長子嘅名份啦
[00:08:19.000 --> 00:08:22.000]  好啦 第二件事又發生緊啲咩事呢
[00:08:22.000 --> 00:08:23.000]  好啦 話說呢
[00:08:23.000 --> 00:08:25.000]  爸爸呢 二嫂呢
[00:08:25.000 --> 00:08:27.000]  已經年紀大啦
[00:08:27.000 --> 00:08:29.000]  開始眼花眼蒙啦
[00:08:29.000 --> 00:08:32.000]  生命走到盡頭嘅時候
[00:08:32.000 --> 00:08:33.000]  佢就決定呢
[00:08:33.000 --> 00:08:36.000]  要將長子嘅祝福
[00:08:36.000 --> 00:08:38.000]  頭先講長子係邊個呀
[00:08:38.000 --> 00:08:40.000]  係二嫂嘛
[00:08:40.000 --> 00:08:42.000]  我要將長子嘅祝福
[00:08:42.000 --> 00:08:44.000]  要俾我嘅大仔
[00:08:44.000 --> 00:08:45.000]  要俾二嫂呀
[00:08:45.000 --> 00:08:46.000]  佢就吩咐二嫂
[00:08:46.000 --> 00:08:47.000]  你出去打獵
[00:08:47.000 --> 00:08:49.000]  我而家好想食野味呀
[00:08:49.000 --> 00:08:50.000]  你返嚟之後
[00:08:50.000 --> 00:08:52.000]  整頓野味俾我食完之後呢
[00:08:52.000 --> 00:08:54.000]  我就會喺我死前呢
[00:08:54.000 --> 00:08:57.000]  為你嚟到去祝福㗎啦
[00:08:57.000 --> 00:08:59.000]  跟住阿媽聽到喎
[00:08:59.000 --> 00:09:00.000]  阿媽係邊個呀
[00:09:00.000 --> 00:09:01.000]  利伯家啦
[00:09:01.000 --> 00:09:03.000]  跟住呢 唔對路喎
[00:09:03.000 --> 00:09:05.000]  個長子名份竟然俾二嫂
[00:09:05.000 --> 00:09:06.000]  你知唔知道呢
[00:09:06.000 --> 00:09:08.000]  利伯家媽媽好偏心
[00:09:08.000 --> 00:09:11.000]  你知唔知利伯家鍾意邊個多啲
[00:09:11.000 --> 00:09:14.000]  鍾意細佬雅各多啲
[00:09:14.000 --> 00:09:15.000]  跟住阿爸呢
[00:09:15.000 --> 00:09:16.000]  阿爸鍾意邊個多啲㗎
[00:09:16.000 --> 00:09:18.000]  阿爸呢 鍾意呢
[00:09:18.000 --> 00:09:20.000]  大哥啦 二嫂多啲喎
[00:09:20.000 --> 00:09:22.000]  跟住之後呢 發生咩事呀
[00:09:22.000 --> 00:09:25.000]  利伯家就同雅各講啦
[00:09:25.000 --> 00:09:28.000]  你而家快啲去出去打獵
[00:09:28.000 --> 00:09:31.000]  我要兩隻肥山羊羔嚟
[00:09:31.000 --> 00:09:34.000]  我而家同你整一頓野味
[00:09:34.000 --> 00:09:35.000]  我整完野味之後呢
[00:09:35.000 --> 00:09:37.000]  你就拎俾阿爸食得啦
[00:09:37.000 --> 00:09:39.000]  跟住呢 雅各心諗
[00:09:39.000 --> 00:09:43.000]  野味點樣呃到老豆呀
[00:09:43.000 --> 00:09:44.000]  跟住呢 呢個阿媽呢
[00:09:44.000 --> 00:09:46.000]  又係帶住一啲聰明呀
[00:09:46.000 --> 00:09:48.000]  得㗎啦 你放心啦
[00:09:48.000 --> 00:09:49.000]  跟住阿媽做咩嘢呀
[00:09:49.000 --> 00:09:51.000]  落去阿哥嗰度
[00:09:51.000 --> 00:09:56.000]  喺二嫂嗰度拎咗大哥嗰件衫
[00:09:56.000 --> 00:09:59.000]  俾雅各著喎
[00:09:59.000 --> 00:10:01.000]  諗唔諗到點解
[00:10:01.000 --> 00:10:04.000]  要走去攞大哥二嫂嗰件衫
[00:10:04.000 --> 00:10:07.000]  俾細佬著嘅
[00:10:07.000 --> 00:10:08.000]  點解嘅
[00:10:08.000 --> 00:10:11.000]  點解要攞佢件衫著呀
[00:10:11.000 --> 00:10:14.000]  索一索你就知㗎
[00:10:14.000 --> 00:10:16.000]  點解索一索就知呀
[00:10:16.000 --> 00:10:19.000]  因為有一陣哥哥嘅味呀嘛
[00:10:19.000 --> 00:10:21.000]  所以著住二嫂嗰件衫
[00:10:21.000 --> 00:10:22.000]  一聞一聞
[00:10:22.000 --> 00:10:24.000]  係大仔嗰陣隨嚟㗎喎
[00:10:24.000 --> 00:10:26.000]  但係都唔得喎阿媽媽
[00:10:26.000 --> 00:10:28.000]  著咗件衫啫
[00:10:28.000 --> 00:10:30.000]  一拎起個衫就摸下我
[00:10:30.000 --> 00:10:31.000]  發現咩呀
[00:10:31.000 --> 00:10:33.000]  滑裂裂嘅
[00:10:33.000 --> 00:10:35.000]  肥肝肉滑嘅
[00:10:35.000 --> 00:10:36.000]  哥哥係點㗎
[00:10:36.000 --> 00:10:38.000]  分身事無嘛
[00:10:38.000 --> 00:10:40.000]  於是媽媽又用絕招
[00:10:40.000 --> 00:10:41.000]  佢就做咩事呀
[00:10:41.000 --> 00:10:44.000]  就攞咗嗰啲山羊羔皮呢
[00:10:44.000 --> 00:10:47.000]  包住雅各嗰條頸啦
[00:10:47.000 --> 00:10:49.000]  又包住佢嗰對手呢
[00:10:49.000 --> 00:10:52.000]  嚟到去冒充二嫂啦
[00:10:52.000 --> 00:10:54.000]  嘩!爸爸一嚟到
[00:10:54.000 --> 00:10:55.000]  食完呢個野味
[00:10:55.000 --> 00:10:56.000]  索一索先
[00:10:56.000 --> 00:10:58.000]  真係阿哥咁隨喎
[00:10:58.000 --> 00:11:00.000]  跟住之後摸一摸先
[00:11:00.000 --> 00:11:01.000]  咁多毛嘅
[00:11:01.000 --> 00:11:03.000]  冇搞錯啦
[00:11:03.000 --> 00:11:04.000]  於是爸爸嘅疑慮呢
[00:11:04.000 --> 00:11:06.000]  徹底消除
[00:11:06.000 --> 00:11:08.000]  於是就將呢一個
[00:11:08.000 --> 00:11:11.000]  長子嘅祝福呢
[00:11:11.000 --> 00:11:13.000]  畀咗雅各啦
[00:11:13.000 --> 00:11:17.000]  於是呢個由媽媽呢個李百家
[00:11:17.000 --> 00:11:20.000]  自編自導自演
[00:11:20.000 --> 00:11:22.000]  雅各欺騙爸爸
[00:11:22.000 --> 00:11:25.000]  透過呢一個山羊羔皮
[00:11:25.000 --> 00:11:29.000]  去換取長子嘅祝福
[00:11:29.000 --> 00:11:30.000]  跟住發嚟
[00:11:30.000 --> 00:11:31.000]  發生咩事呢
[00:11:31.000 --> 00:11:34.000]  你哥哥二嫂而家做咩呀
[00:11:34.000 --> 00:11:36.000]  想要殺你呀
[00:11:36.000 --> 00:11:38.000]  要報仇雪恨呀
[00:11:38.000 --> 00:11:40.000]  你快啲走啦
[00:11:40.000 --> 00:11:43.000]  於是之後發生事件
[00:11:43.000 --> 00:11:45.000]  雅各去咗一個地方
[00:11:45.000 --> 00:11:46.000]  叫做咩名呢
[00:11:46.000 --> 00:11:48.000]  即刻搵定你啦
[00:11:48.000 --> 00:11:51.000]  佢就去咗哈蘭呢個地方
[00:11:51.000 --> 00:11:52.000]  去到哈蘭嘅時候
[00:11:52.000 --> 00:11:53.000]  好攰呀
[00:11:53.000 --> 00:11:54.000]  於是呢
[00:11:54.000 --> 00:11:56.000]  枕咗喺個石頭嗰度
[00:11:56.000 --> 00:11:58.000]  瞓著咗覺啦
[00:11:58.000 --> 00:11:59.000]  當佢瞓著嘅時候
[00:11:59.000 --> 00:12:01.000]  夢見一條天梯
[00:12:01.000 --> 00:12:03.000]  嘩!條天梯好長㗎
[00:12:03.000 --> 00:12:05.000]  去到天去到地
[00:12:05.000 --> 00:12:06.000]  跟住仲見到乜嘢
[00:12:06.000 --> 00:12:08.000]  有好多使者呢
[00:12:08.000 --> 00:12:09.000]  喺個梯嗰度呢
[00:12:09.000 --> 00:12:10.000]  你都行嚟行去
[00:12:10.000 --> 00:12:12.000]  行嚟行去
[00:12:12.000 --> 00:12:13.000]  雅各嗰陣時呢
[00:12:13.000 --> 00:12:14.000]  瞓醒
[00:12:14.000 --> 00:12:15.000]  突然嚇咗一跳
[00:12:15.000 --> 00:12:16.000]  佢話
[00:12:16.000 --> 00:12:19.000]  耶和華真在這裏
[00:12:19.000 --> 00:12:21.000]  我竟不知道
[00:12:21.000 --> 00:12:23.000]  我就懼怕啦
[00:12:23.000 --> 00:12:25.000]  呢個地方何等可謂
[00:12:25.000 --> 00:12:27.000]  唔似其他
[00:12:27.000 --> 00:12:29.000]  乃是神的殿
[00:12:29.000 --> 00:12:32.000]  也是天的門
[00:12:32.000 --> 00:12:35.000]  嘩!呢個地方好神聖呀
[00:12:35.000 --> 00:12:36.000]  所以要將呢個地方
[00:12:36.000 --> 00:12:38.000]  改做另一個名
[00:12:38.000 --> 00:12:41.000]  叫做「伯特利」
[00:12:41.000 --> 00:12:43.000]  雅各清醒咗
[00:12:43.000 --> 00:12:44.000]  跟住之後
[00:12:44.000 --> 00:12:45.000]  雅各好清楚知道
[00:12:45.000 --> 00:12:49.000]  耶和華真在這裏
[00:12:49.000 --> 00:12:52.000]  於是之後雅各許咗一個願
[00:12:52.000 --> 00:12:54.000]  佢講咗啲乜嘢嘢呢
[00:12:54.000 --> 00:12:55.000]  二十節
[00:12:55.000 --> 00:12:56.000]  佢就話啦
[00:12:56.000 --> 00:12:57.000]  神呀
[00:12:57.000 --> 00:12:59.000]  如果
[00:12:59.000 --> 00:13:02.000]  如果你同我同在嘅話
[00:13:02.000 --> 00:13:03.000]  我行路呢
[00:13:03.000 --> 00:13:05.000]  你又保佑我
[00:13:05.000 --> 00:13:07.000]  又俾嘢我食
[00:13:07.000 --> 00:13:09.000]  跟住俾衫我著
[00:13:09.000 --> 00:13:10.000]  我平平安安
[00:13:10.000 --> 00:13:12.000]  可以返到去我父家嗰度
[00:13:12.000 --> 00:13:14.000]  以知佢追殺呀
[00:13:14.000 --> 00:13:15.000]  哥追殺緊佢
[00:13:15.000 --> 00:13:16.000]  我平平安安
[00:13:16.000 --> 00:13:18.000]  返到去父親屋企嗰度呢
[00:13:18.000 --> 00:13:19.000]  我就會乜嘢呀
[00:13:19.000 --> 00:13:22.000]  當你係我嘅神
[00:13:22.000 --> 00:13:25.000]  我就必以耶和華為我嘅神
[00:13:25.000 --> 00:13:26.000]  仲有未講完
[00:13:26.000 --> 00:13:28.000]  我仲可以將乜嘢呀
[00:13:28.000 --> 00:13:30.000]  將要立嘅十分之一
[00:13:30.000 --> 00:13:33.000]  我都俾埋你啦
[00:13:33.000 --> 00:13:35.000]  醒咗之後
[00:13:35.000 --> 00:13:37.000]  嗰個啞哥知道呢
[00:13:37.000 --> 00:13:39.000]  話呢一度耶和華
[00:13:39.000 --> 00:13:41.000]  真在這裏嘅時候
[00:13:41.000 --> 00:13:42.000]  許咗一個願
[00:13:42.000 --> 00:13:44.000]  而呢個願裏面講乜嘢
[00:13:44.000 --> 00:13:46.000]  如果神
[00:13:46.000 --> 00:13:48.000]  做乜嘢呀
[00:13:48.000 --> 00:13:50.000]  你保佑我
[00:13:50.000 --> 00:13:52.000]  我要嘅嘢全部都有
[00:13:52.000 --> 00:13:54.000]  有得食
[00:13:54.000 --> 00:13:56.000]  跟住有得著衫
[00:13:56.000 --> 00:13:57.000]  所有嘅必需品
[00:13:57.000 --> 00:13:58.000]  我都有啦
[00:13:58.000 --> 00:14:00.000]  你仲有保住我條命喎
[00:14:00.000 --> 00:14:02.000]  我仲要返到去屋企嘅話呢
[00:14:02.000 --> 00:14:04.000]  我先做咩呀
[00:14:04.000 --> 00:14:06.000]  當你係我嘅神
[00:14:06.000 --> 00:14:08.000]  仲有
[00:14:08.000 --> 00:14:10.000]  畀最多畀咩呀
[00:14:10.000 --> 00:14:12.000]  畀埋十分之一你啦
