
[00:00:00.000 --> 00:00:02.000]  (主席) 聽姊妹早晨
[00:01:58.000 --> 00:02:05.000]  (主席) 他被藐視 被人厭棄 多受痛苦 常經憂患
[00:02:05.000 --> 00:02:09.000]  (主席) 他被藐視 好像被人掩面不看的一樣
[00:02:09.000 --> 00:02:12.000]  (主席) 我們也不尊重他
[00:02:12.000 --> 00:02:16.000]  (主席) 他承認擔當我們的憂患
[00:02:16.000 --> 00:02:19.000]  (主席) 背負我們的痛苦
[00:02:19.000 --> 00:02:24.000]  (主席) 我們卻以為他受責罰 被神擊打 苦待了
[00:02:24.000 --> 00:02:28.000]  (主席) 哪知他為我們的過犯受害
[00:02:28.000 --> 00:02:31.000]  (主席) 為我們的罪孽壓傷
[00:02:31.000 --> 00:02:34.000]  (主席) 因他受的刑罰 我們得平安
[00:02:34.000 --> 00:02:39.000]  (主席) 因他受的鞭傷 我們得醫治
[00:02:39.000 --> 00:02:42.000]  (主席) 想像一下當時的以色列人
[00:02:42.000 --> 00:02:45.000]  (主席) 他們是認識耶和華上帝的
[00:02:45.000 --> 00:02:49.000]  (主席) 他們等的是尼塞亞的來臨
[00:02:49.000 --> 00:02:52.000]  (主席) 可以拯救他們 做他們的王
[00:02:52.000 --> 00:02:55.000]  (主席) 不過經文形容的很不同
[00:02:55.000 --> 00:02:59.000]  (主席) 是一個很不顯眼 模樣好的人
[00:02:59.000 --> 00:03:02.000]  (主席) 眼前的人 樣子不美都算了
[00:03:02.000 --> 00:03:05.000]  (主席) 而且沒有人看得起他
[00:03:05.000 --> 00:03:08.000]  (主席) 連以色列人自己都看不起他
[00:03:08.000 --> 00:03:11.000]  (主席) 以色列人期望的尼塞亞
[00:03:11.000 --> 00:03:14.000]  (主席) 其實一直都沒有出現
[00:03:14.000 --> 00:03:17.000]  (主席) 所以時至今日 猶太教的信徒
[00:03:17.000 --> 00:03:21.000]  (主席) 仍然等著他們的尼塞亞來臨
[00:03:21.000 --> 00:03:27.000]  (主席) 人很需要見到眼前有美好順利的過程
[00:03:27.000 --> 00:03:29.000]  (主席) 其實都是很自然的
[00:03:29.000 --> 00:03:32.000]  (主席) 不過眼前正正就不是這樣
[00:03:32.000 --> 00:03:36.000]  (主席) 反而眼前是很凶險 一片混亂
[00:03:36.000 --> 00:03:39.000]  (主席) 好像第三節形容一樣
[00:03:39.000 --> 00:03:43.000]  (主席) 他被藐視 好像被人掩面不看一樣
[00:03:43.000 --> 00:03:46.000]  (主席) 連我們都不尊重他
[00:03:46.000 --> 00:03:51.000]  (主席) 沒有人會認為尼塞亞會這樣來到世界
[00:03:51.000 --> 00:03:53.000]  (主席) 這段經文讓我們看到
[00:03:53.000 --> 00:03:57.000]  (主席) 眼前的情況好像很惡劣
[00:03:57.000 --> 00:04:00.000]  (主席) 全部都是負面的形容
[00:04:00.000 --> 00:04:04.000]  (主席) 雖然人看不到 也不知道將來會怎樣
[00:04:04.000 --> 00:04:08.000]  (主席) 但耶和華上主早就有他的計劃
[00:04:08.000 --> 00:04:14.000]  (主席) 在上帝的時間 按照他的方法 一切可以成為美好
[00:04:14.000 --> 00:04:17.000]  (主席) 最終都在上帝的手裡
[00:04:17.000 --> 00:04:20.000]  (主席) 不過過程中人就很惆悵
[00:04:20.000 --> 00:04:22.000]  (主席) 人實在很不明白
[00:04:22.000 --> 00:04:25.000]  (主席) 經文形容尼塞亞的經歷
[00:04:25.000 --> 00:04:30.000]  (主席) 說到他被欺壓 在受苦的時候他不開口
[00:04:30.000 --> 00:04:34.000]  (主席) 好像羊羔被牽去宰殺的地方
[00:04:34.000 --> 00:04:38.000]  (主席) 又好像羊在剪毛的人手下無聲
[00:04:38.000 --> 00:04:40.000]  (主席) 他就是這樣不開口
[00:04:40.000 --> 00:04:45.000]  (主席) 這些形容完全不是人心目中的尼塞亞
[00:04:45.000 --> 00:04:48.000]  (主席) 可能我們身處在黑暗當中
[00:04:48.000 --> 00:04:51.000]  (主席) 我們看不到上帝在做什麼
[00:04:51.000 --> 00:04:53.000]  (主席) 我們都會問很多問題
[00:04:53.000 --> 00:04:56.000]  (主席) 上帝在哪裡? 為什麼他不在這裡?
[00:04:56.000 --> 00:04:59.000]  (主席) 為什麼他不做事?
[00:04:59.000 --> 00:05:03.000]  (主席) 相比主耶穌在世上的經歷
[00:05:03.000 --> 00:05:06.000]  (主席) 人類實在渺小很多
[00:05:06.000 --> 00:05:10.000]  (主席) 只是小小的一場病毒 一場疫情
[00:05:10.000 --> 00:05:12.000]  (主席) 已經搞動全世界了
[00:05:12.000 --> 00:05:15.000]  (主席) 特別是因為疫情很靠近
[00:05:15.000 --> 00:05:17.000]  (主席) 進入到我們每一個家庭
[00:05:17.000 --> 00:05:19.000]  (主席) 影響到我們日常的生活
[00:05:19.000 --> 00:05:23.000]  (主席) 當前的情況就在預料之外
[00:05:23.000 --> 00:05:25.000]  (主席) 你會怎樣呢?
[00:05:25.000 --> 00:05:27.000]  (主席) 是繼續拼命祈禱
[00:05:27.000 --> 00:05:31.000]  (主席) 求上帝賜給我們我們心目中想要的
[00:05:31.000 --> 00:05:34.000]  (主席) 還是很無奈地認命
[00:05:34.000 --> 00:05:39.000]  (主席) 甚至迎合眼前的黑暗呢?
[00:05:39.000 --> 00:05:43.000]  (主席) 或者作為教徒
[00:05:43.000 --> 00:05:48.000]  (主席) 我們是否可以在上帝裡面更新我們的視野
[00:05:48.000 --> 00:05:52.000]  (主席) 我們在當中對生命有更多的發現
[00:05:52.000 --> 00:05:55.000]  (主席) 去更深體會上帝的心意呢?
[00:05:55.000 --> 00:05:58.000]  (主席) 教會有一位姊妹
[00:05:58.000 --> 00:06:00.000]  (主席) 是提摩太團的Fiona
[00:06:00.000 --> 00:06:05.000]  (主席) 去年她去了加拿大維珍學院讀神學
[00:06:05.000 --> 00:06:10.000]  (主席) 我最近才發現她和她男朋友一起去
[00:06:10.000 --> 00:06:16.000]  (主席) 她男朋友是我們學院裡一位很年輕的童工
[00:06:16.000 --> 00:06:20.000]  (主席) 她就來了維珍讀神學
[00:06:20.000 --> 00:06:22.000]  (主席) 他們好像我們一樣
[00:06:22.000 --> 00:06:25.000]  (主席) 他們心裡都有自己的計劃
[00:06:25.000 --> 00:06:30.000]  (主席) 但是她遇到的一切都不像預期
[00:06:30.000 --> 00:06:33.000]  (主席) 我們一起來聽一下Fiona
[00:06:33.000 --> 00:06:36.000]  (主席) 她有甚麼經歷和體會呢?
[00:06:36.000 --> 00:06:38.000]  (Fiona) 在2020年8月尾
[00:06:38.000 --> 00:06:42.000]  (Fiona) 我自己就去到溫哥華讀神學
[00:06:42.000 --> 00:06:43.000]  (Fiona) 在疫情期間
[00:06:43.000 --> 00:06:48.000]  (Fiona) 其實我面對了很多我之前沒有想過的情況
[00:06:48.000 --> 00:06:53.000]  (Fiona) 其中有三樣最大的難關
[00:06:53.000 --> 00:06:54.000]  (Fiona) 對於我來說
[00:06:54.000 --> 00:06:57.000]  (Fiona) 第一就是在限制入境的防疫措施
[00:06:57.000 --> 00:07:01.000]  (Fiona) 本身跟我一起去讀神學的男朋友
[00:07:01.000 --> 00:07:04.000]  (Fiona) 在機場被拒絕登機
[00:07:04.000 --> 00:07:07.000]  (Fiona) 所以我在很突然的情況下
[00:07:07.000 --> 00:07:09.000]  (Fiona) 我要自己一個人去搭飛機
[00:07:09.000 --> 00:07:12.000]  (Fiona) 自己去面對一個完全陌生的環境
[00:07:12.000 --> 00:07:15.000]  (Fiona) 這個都不是我們計劃之內
[00:07:15.000 --> 00:07:16.000]  (Fiona) 第二個困難就是
[00:07:16.000 --> 00:07:21.000]  (Fiona) 我第一次去體驗獨居的生活
[00:07:21.000 --> 00:07:23.000]  (Fiona) 就是那14天的隔離
[00:07:23.000 --> 00:07:25.000]  (Fiona) 完全不可以外出
[00:07:25.000 --> 00:07:27.000]  (Fiona) 就是看著四面牆
[00:07:27.000 --> 00:07:29.000]  (Fiona) 並且在時差之下
[00:07:29.000 --> 00:07:31.000]  (Fiona) 其實在溫哥華的日間
[00:07:31.000 --> 00:07:33.000]  (Fiona) 其實是香港的晚上
[00:07:33.000 --> 00:07:35.000]  (Fiona) 所以我在那14天裡面
[00:07:35.000 --> 00:07:39.000]  (Fiona) 幾乎很少很少可以跟別人去交流、去聊天
[00:07:39.000 --> 00:07:45.000]  (Fiona) 真的去體會那種真正的孤獨是怎樣
[00:07:45.000 --> 00:07:47.000]  (Fiona) 第三個困難就是
[00:07:47.000 --> 00:07:49.000]  (Fiona) 在防疫措施之下
[00:07:49.000 --> 00:07:52.000]  (Fiona) 不單只是生活環境、生活模式有很大的改變
[00:07:52.000 --> 00:07:56.000]  (Fiona) 連學校的上課都要上網
[00:07:56.000 --> 00:07:59.000]  (Fiona) 所以很難去認識到新的朋友、新的同學
[00:07:59.000 --> 00:08:02.000]  (Fiona) 其實這些都不是計劃之內
[00:08:02.000 --> 00:08:04.000]  (Fiona) 因為本身去外國讀書
[00:08:04.000 --> 00:08:06.000]  (Fiona) 其實都是想去認識不同文化
[00:08:06.000 --> 00:08:08.000]  (Fiona) 所以接觸不同的人
[00:08:08.000 --> 00:08:11.000]  (Fiona) 但是現實卻是完全相反
[00:08:11.000 --> 00:08:17.000]  (Fiona) 這個處境令我想到一節在詩篇裡面的經文
[00:08:17.000 --> 00:08:18.000]  (Fiona) 其實是很貼切的
[00:08:18.000 --> 00:08:21.000]  (Fiona) 可以形容到我當時的感受
[00:08:21.000 --> 00:08:25.000]  (Fiona) 就是在詩篇118篇五章的上一節
[00:08:25.000 --> 00:08:29.000]  (Fiona) 我在急難中求告耶和華
[00:08:29.000 --> 00:08:34.000]  (Fiona) 希伯來文裡面的急難Mazar是有狹窄的意思
[00:08:34.000 --> 00:08:36.000]  (Fiona) 不是只是說很難
[00:08:36.000 --> 00:08:39.000]  (Fiona) 而是說一種很狹窄的處境
[00:08:39.000 --> 00:08:43.000]  (Fiona) 我在患難裡面原來都是一個很狹窄的地方
[00:08:43.000 --> 00:08:45.000]  (Fiona) 除了在患難之外
[00:08:45.000 --> 00:08:47.000]  (Fiona) 其實是看不到其他東西
[00:08:47.000 --> 00:08:50.000]  (Fiona) 未必是那個處境很大
[00:08:50.000 --> 00:08:52.000]  (Fiona) 而是我只是看到那個困難
[00:08:52.000 --> 00:08:57.000]  (Fiona) 所以每時每刻都是擺脫不了那個愁煩的心
[00:08:57.000 --> 00:09:01.000]  (Fiona) 這個都是很實際的情況
[00:09:01.000 --> 00:09:03.000]  (Fiona) 在經文的下一節
[00:09:03.000 --> 00:09:08.000]  (Fiona) 就是上帝就應允我將我安置在寬闊之地
[00:09:08.000 --> 00:09:13.000]  (Fiona) 在困難裡面上帝可以安置人在寬闊的地方
[00:09:13.000 --> 00:09:15.000]  (Fiona) 無論我們狹窄的處境
[00:09:15.000 --> 00:09:17.000]  (Fiona) 還是在狹窄的感受之中
[00:09:17.000 --> 00:09:22.000]  (Fiona) 信眾神都可以使我們見到困難以外的寬闊
[00:09:22.000 --> 00:09:26.000]  (梁美芬) Fiona發現她在一個狹窄
[00:09:26.000 --> 00:09:29.000]  (梁美芬) 好像充滿局限的一個環境
[00:09:29.000 --> 00:09:32.000]  (梁美芬) 但是她可以善用時間
[00:09:32.000 --> 00:09:37.000]  (梁美芬) 不需要停留在狹窄和困逼那種感覺的裡面
[00:09:37.000 --> 00:09:39.000]  (梁美芬) 雖然最後情況沒有變
[00:09:39.000 --> 00:09:42.000]  (梁美芬) 加拿大現在還是partial lockdown
[00:09:42.000 --> 00:09:45.000]  (梁美芬) 但是上帝開闊我們的境界
[00:09:45.000 --> 00:09:48.000]  (梁美芬) 即使情況不像預期
[00:09:48.000 --> 00:09:50.000]  (梁美芬) 我們的計劃都實現不了
[00:09:50.000 --> 00:09:53.000]  (梁美芬) 甚至以為會拯救我們的尼塞亞
[00:09:53.000 --> 00:09:57.000]  (梁美芬) 都不像我們期望的那樣出現
[00:09:57.000 --> 00:09:59.000]  (梁美芬) 這樣的時候
[00:09:59.000 --> 00:10:02.000]  (梁美芬) 你是不是仍然有信心
[00:10:02.000 --> 00:10:03.000]  (梁美芬) 活在當下
[00:10:03.000 --> 00:10:05.000]  (梁美芬) 去把握眼前的時間
[00:10:05.000 --> 00:10:09.000]  (梁美芬) 去更深體會這位上帝的奇妙呢
[00:10:09.000 --> 00:10:14.000]  (梁美芬) 中國人的文化裡面傾向默認
[00:10:14.000 --> 00:10:17.000]  (梁美芬) 正所謂退一步海闊天空
[00:10:17.000 --> 00:10:18.000]  (梁美芬) 沒錯
[00:10:18.000 --> 00:10:21.000]  (梁美芬) 我們的確需要開闊我們的眼界
[00:10:21.000 --> 00:10:23.000]  (梁美芬) 不過不是認命
[00:10:23.000 --> 00:10:26.000]  (梁美芬) 而是去認識這位掌權的上帝
[00:10:26.000 --> 00:10:30.000]  (梁美芬) 而且相信眼前雖然不是我們的想像
[00:10:30.000 --> 00:10:34.000]  (梁美芬) 但是一切都在上帝的計劃裡面
[00:10:34.000 --> 00:10:37.000]  (梁美芬) 或者我們都可以問下去
[00:10:37.000 --> 00:10:40.000]  (梁美芬) 人在不似預期的情況
[00:10:40.000 --> 00:10:43.000]  (梁美芬) 其實人的狀況是怎麼樣的呢
[00:10:43.000 --> 00:10:45.000]  (梁美芬) 我們繼續讀下去
[00:10:45.000 --> 00:10:48.000]  (梁美芬) 五十三章六至九節
[00:11:13.000 --> 00:11:18.000]  因受欺壓和審判,他被奪去
[00:11:18.000 --> 00:11:22.000]  至於他同世的人,誰想他受鞭打
[00:11:22.000 --> 00:11:27.000]  從活人之地被剪除,是因我百姓的罪過呢?
[00:11:27.000 --> 00:11:32.000]  他雖然未行強暴,口中也沒有詭詐
[00:11:32.000 --> 00:11:35.000]  人還是他與惡人同埋
[00:11:35.000 --> 00:11:39.000]  誰知死的時候與財主同葬
[00:11:39.000 --> 00:11:45.000]  經文形容基督將會經歷欺壓、審判、殺害
[00:11:45.000 --> 00:11:49.000]  這一切都是因為第六節所說的
[00:11:49.000 --> 00:11:53.000]  我們都如釀酒迷,各人偏行幾路
[00:11:53.000 --> 00:11:59.000]  而話就使我們眾人的罪孽都歸在他身上
[00:11:59.000 --> 00:12:05.000]  其實上帝可以令到一切突然間成為美好的
[00:12:05.000 --> 00:12:09.000]  但是他願意去等候
[00:12:09.000 --> 00:12:12.000]  只有當人願意謙卑下來
[00:12:12.000 --> 00:12:16.000]  願意認罪悔改,願意歸向創造主的懷抱
[00:12:16.000 --> 00:12:20.000]  萬事才會按神的心意成就
[00:12:20.000 --> 00:12:25.000]  為什麼呢?因為上帝不會強迫人
[00:12:25.000 --> 00:12:28.000]  強迫出來的就不是真正的愛
[00:12:28.000 --> 00:12:32.000]  在天父的設計裡,因著他對我們的愛
[00:12:32.000 --> 00:12:37.000]  他彰顯公義的方式不是人想像的那種報復
[00:12:37.000 --> 00:12:42.000]  也不是殺死所有的人,否則我們都死了
[00:12:42.000 --> 00:12:48.000]  上帝他彰顯公義的方式是通過耶穌基督成為贖罪劑
[00:12:48.000 --> 00:12:55.000]  讓所有願意相信的人可以在主耶穌裡得到救恩,得到平安
[00:12:55.000 --> 00:13:00.000]  所以上帝的義是一種前瞻性,是向前的
[00:13:00.000 --> 00:13:05.000]  不是看回頭數你你我有多少罪
[00:13:05.000 --> 00:13:10.000]  而是當我們願意回轉,上帝就讓我們可以和祂復和
[00:13:10.000 --> 00:13:16.000]  和神和人重建關係,走上這條充滿恩典的路
[00:13:16.000 --> 00:13:20.000]  有位很出名的倫理神學家O'Donovan
[00:13:20.000 --> 00:13:26.000]  在他的作品裡,他解釋了悔罪的情況
[00:13:26.000 --> 00:13:31.000]  他是這麼說的,他說當人悔罪的時候
[00:13:31.000 --> 00:13:39.000]  必定有一個反省的時刻,就是承認錯誤之後的更深一步
[00:13:39.000 --> 00:13:43.000]  因為我們不單只是做錯了,而且我們需要問
[00:13:43.000 --> 00:13:50.000]  我們怎麼錯呢?為什麼我們做的違反了我們相信或者知道的
[00:13:50.000 --> 00:13:57.000]  我們其實很容易就會找到很簡單的故事去解釋我們犯罪的原因
[00:13:57.000 --> 00:14:02.000]  是其他人叫我們做的,是環境迫使我們做的
[00:14:02.000 --> 00:14:05.000]  是一些引誘令我們做的
[00:14:05.000 --> 00:14:09.000]  但如果這樣的時候,我們就會成為受害者
[00:14:09.000 --> 00:14:13.000]  又或者我們從另外一個角度來看
[00:14:13.000 --> 00:14:18.000]  我們每個人做的事情,我們犯的罪,其實都可以理解
[00:14:18.000 --> 00:14:26.000]  所以我們經常都有很多藉口去推卸或者去責難其他的人
[00:14:26.000 --> 00:14:33.000]  所有行為的道德倫理意義,都可以用不同的角度和方式來詮釋
[00:14:33.000 --> 00:14:40.000]  但是決定性的一點,就是我們的反省是不是有承擔責任
[00:14:40.000 --> 00:14:43.000]  還是只是隱瞞和掩飾
[00:14:43.000 --> 00:14:49.000]  我們可以利用理性上的反思能力去埋藏對於我們自己的認知
[00:14:49.000 --> 00:14:53.000]  但是這樣的時候,我們會變得更加脫離現實
[00:14:53.000 --> 00:14:57.000]  變得越來越愚昧,這是神學家所說
[00:14:57.000 --> 00:15:02.000]  其實認罪是一種交流和溝通的動作
[00:15:02.000 --> 00:15:09.000]  就好像雅各書所說,所以你們要彼此認罪,互相代求
[00:15:09.000 --> 00:15:15.000]  使你們可以得醫治,二人祈禱所發的力量是大有功效
[00:15:15.000 --> 00:15:20.000]  彼此認罪和代求是一種互動
[00:15:20.000 --> 00:15:25.000]  令信徒可以在認罪當中,經歷群體的實在
[00:15:25.000 --> 00:15:32.000]  而且要有這樣的發現,就不可以在群體當中有批評和彼此論斷
[00:15:32.000 --> 00:15:38.000]  而是我們一起來彼此認罪,互相代求
[00:15:38.000 --> 00:15:45.000]  也就是說基督徒群體,我們一方面必須要面對罪的事實和責任
[00:15:45.000 --> 00:15:52.000]  但同時我們是要彰顯來自上帝的寬恕和挽回
[00:15:52.000 --> 00:16:00.000]  經文去到53章10至12節,給了我們一個超乎想像的結局
[00:16:00.000 --> 00:16:02.000]  不如我們一起讀
[00:16:08.000 --> 00:16:15.000]  「他必看見後裔,並且延長年日
[00:16:15.000 --> 00:16:20.000]  耶和華所喜悅的事,必在他手中亨通
[00:16:20.000 --> 00:16:26.000]  他必看見自己勞苦的功效,便心滿意足
[00:16:26.000 --> 00:16:31.000]  有許多人因認識我的義僕,得稱為義
[00:16:31.000 --> 00:16:35.000]  並且他要擔當他們的罪業
[00:16:35.000 --> 00:16:42.000]  所以我要使他與偉大的同分,與強盛的均分老民
[00:16:42.000 --> 00:16:47.000]  因為他將命傾倒,以至於死
[00:16:47.000 --> 00:16:50.000]  他也被列在罪犯之中
[00:16:50.000 --> 00:16:56.000]  他卻擔當多人的罪,又為罪犯代擒」
[00:16:56.000 --> 00:17:03.000]  上帝為他做的天地世界,預備了一個超乎想像的結局
[00:17:03.000 --> 00:17:09.000]  基督降生,為人而死,超乎常人的理解
[00:17:09.000 --> 00:17:15.000]  我們還說要效法基督,像主耶穌那樣去捨己愛人
[00:17:15.000 --> 00:17:17.000]  更加是超乎想像
[00:17:17.000 --> 00:17:21.000]  教會群體本身就有很多破碎
[00:17:21.000 --> 00:17:23.000]  我們很容易受傷
[00:17:23.000 --> 00:17:28.000]  我們小小的衝突都可以演變成彼此的傷害
[00:17:28.000 --> 00:17:30.000]  都不要說為主受苦
[00:17:30.000 --> 00:17:34.000]  連耶穌基督的寬恕我們都還未學會
[00:17:34.000 --> 00:17:39.000]  所以我們很難多走一步去捨己愛人
[00:17:39.000 --> 00:17:45.000]  感恩的是上帝的大愛讓我們先經歷祂的寬恕
[00:17:45.000 --> 00:17:49.000]  然後祂給我們時間、空間、環境
[00:17:49.000 --> 00:17:52.000]  讓我們漸漸明白祂
[00:17:52.000 --> 00:18:01.000]  讓我們人生裡面在那種弔詭不似預期和超乎想像之間
[00:18:01.000 --> 00:18:03.000]  我們可以更新、改變
[00:18:03.000 --> 00:18:11.000]  可以在我們很安殊、覺得自己很棒、很妥當的狀態當中
[00:18:11.000 --> 00:18:17.000]  我們可以走出來,繼續沉悶,繼續成長
[00:18:17.000 --> 00:18:21.000]  有一個故事,聽說是一個真實故事
[00:18:21.000 --> 00:18:26.000]  有一個律師的獨生子
[00:18:26.000 --> 00:18:29.000]  因為家裡沒有其他的兄弟姊妹
[00:18:29.000 --> 00:18:32.000]  爸爸媽媽從小就很疼愛他
[00:18:32.000 --> 00:18:36.000]  這個律師的爸爸因為他做律師
[00:18:36.000 --> 00:18:38.000]  他有很豐厚的入息
[00:18:38.000 --> 00:18:41.000]  他可以給最好的物質享受給他
[00:18:41.000 --> 00:18:45.000]  又培養他接受最好的教育
[00:18:45.000 --> 00:18:48.000]  律師爸爸很用心教這個兒子
[00:18:48.000 --> 00:18:54.000]  兒子從小就學會爸爸有一套思維的方式
[00:18:54.000 --> 00:18:57.000]  很有分析能力,所以讀書也很厲害
[00:18:57.000 --> 00:18:59.000]  當他去大學的時候
[00:18:59.000 --> 00:19:03.000]  有一次他和他父母一起去別墅度假
[00:19:03.000 --> 00:19:07.000]  律師就帶著兒子去海邊散步
[00:19:07.000 --> 00:19:10.000]  他們一起坐在一個懸崖邊
[00:19:10.000 --> 00:19:14.000]  望著一個絢麗的夕陽
[00:19:14.000 --> 00:19:21.000]  爸爸突然提到沒多久前被槍決的一個犯人
[00:19:21.000 --> 00:19:25.000]  律師說自己非常反對死刑
[00:19:25.000 --> 00:19:29.000]  因為死囚他們雖然曾經做過錯事
[00:19:29.000 --> 00:19:32.000]  但是如果他們可以完全改過的話
[00:19:32.000 --> 00:19:36.000]  這樣被槍決的人可能已經是一個好人
[00:19:36.000 --> 00:19:38.000]  兒子跟爸爸說
[00:19:38.000 --> 00:19:41.000]  這個其實是社會公義的問題
[00:19:41.000 --> 00:19:45.000]  律師沒有跟兒子辯論
[00:19:45.000 --> 00:19:48.000]  她只是說社會應該講公義
[00:19:48.000 --> 00:19:51.000]  但是也應該講饒恕
[00:19:51.000 --> 00:19:56.000]  因為每個人都可能會希望其他人來寬恕自己
[00:19:56.000 --> 00:20:01.000]  因為律師爸爸曾經做過法官
[00:20:01.000 --> 00:20:03.000]  所以兒子就順口問
[00:20:03.000 --> 00:20:07.000]  爸爸你有沒有判過人死刑呢?
[00:20:07.000 --> 00:20:12.000]  律師爸爸說他曾經判過一個年輕人死刑
[00:20:12.000 --> 00:20:15.000]  這個犯人沒有什麼常識
[00:20:15.000 --> 00:20:18.000]  他只是從鄉下出城打工的時候
[00:20:18.000 --> 00:20:22.000]  他的身份證被老闆娘扣住了
[00:20:22.000 --> 00:20:26.000]  其實老闆娘她做的事情都不合法
[00:20:26.000 --> 00:20:29.000]  任何人都不可以扣起其他人的身份證
[00:20:29.000 --> 00:20:31.000]  剝奪其他人的自由
[00:20:31.000 --> 00:20:36.000]  當他變成了老闆娘的奴隸之後
[00:20:36.000 --> 00:20:39.000]  老闆娘對他很差
[00:20:39.000 --> 00:20:40.000]  經常都刻薄他
[00:20:40.000 --> 00:20:43.000]  有一天他忍無可忍
[00:20:43.000 --> 00:20:44.000]  非常衝動
[00:20:44.000 --> 00:20:46.000]  他生氣起來
[00:20:46.000 --> 00:20:49.000]  他就錯手打死了老闆娘
[00:20:49.000 --> 00:20:54.000]  律師爸爸當時就是這單案的主審法官
[00:20:54.000 --> 00:20:57.000]  所以他最後就按照法律
[00:20:57.000 --> 00:21:00.000]  判了這個人死刑
[00:21:00.000 --> 00:21:05.000]  但後來這個犯人他在監獄裏面信了耶穌
[00:21:05.000 --> 00:21:08.000]  甚至從種種跡象來看
[00:21:08.000 --> 00:21:10.000]  他已經改變了
[00:21:10.000 --> 00:21:12.000]  他已經是一個好人
[00:21:12.000 --> 00:21:17.000]  所以後來這位律師他甚至四處去幫他求情
[00:21:17.000 --> 00:21:19.000]  希望他可以得到特赦
[00:21:19.000 --> 00:21:22.000]  不過最終都沒有成功
[00:21:22.000 --> 00:21:24.000]  被判刑之後
[00:21:24.000 --> 00:21:29.000]  犯人的太太幫他生了一個活潑可愛的兒子
[00:21:29.000 --> 00:21:36.000]  可惜他太太在生產的時候就過世了
[00:21:36.000 --> 00:21:39.000]  這位律師爸爸他去探監的時候
[00:21:39.000 --> 00:21:41.000]  看到這個初生嬰兒的照片
[00:21:41.000 --> 00:21:44.000]  想到他將會成為孤兒
[00:21:44.000 --> 00:21:46.000]  他心裏面很傷心
[00:21:46.000 --> 00:21:50.000]  他很後悔判了這個人死刑
[00:21:50.000 --> 00:21:53.000]  在這個犯人臨死之前
[00:21:53.000 --> 00:21:57.000]  這個律師收到一封信
[00:21:57.000 --> 00:21:59.000]  律師爸爸他一直說
[00:21:59.000 --> 00:22:01.000]  一直就從他的袋裏面
[00:22:01.000 --> 00:22:05.000]  拿出一張已經變黃的信紙
[00:22:05.000 --> 00:22:07.000]  遞了給兒子
[00:22:07.000 --> 00:22:09.000]  信上面就這樣寫
[00:22:09.000 --> 00:22:11.000]  法官大人
[00:22:11.000 --> 00:22:14.000]  多謝你幫我做的種種努力
[00:22:14.000 --> 00:22:17.000]  看起來我就快要走了
