
[00:00:00.000 --> 00:00:01.520]  各位頂智妹
[00:17:27.520 --> 00:17:29.480]  祂就是Bara了
[00:17:29.480 --> 00:17:32.680]  這個人是與別不同
[00:17:32.680 --> 00:17:36.040]  和一切的動物不同的地方
[00:17:36.400 --> 00:17:38.480]  因為祂是被神Bara
[00:17:38.480 --> 00:17:40.760]  不是只是Assah出來
[00:17:40.760 --> 00:17:42.240]  然後後面
[00:17:42.240 --> 00:17:46.360]  神按著自己的形象做人
[00:17:46.360 --> 00:17:49.120]  乃是照著祂的形象
[00:17:49.120 --> 00:17:51.480]  做男也是Bara
[00:17:51.480 --> 00:17:54.120]  做女也是Bara
[00:17:54.120 --> 00:17:55.480]  換句話來說
[00:17:55.480 --> 00:17:56.440]  沒有分別
[00:17:56.440 --> 00:18:03.840]  男和女都有特別是由神Bara出來的靈魂
[00:18:03.840 --> 00:18:06.000]  這個是很特別的
[00:18:07.400 --> 00:18:08.200]  接著
[00:18:08.200 --> 00:18:10.160]  另一個的字
[00:18:10.160 --> 00:18:13.240]  我和大家一起
[00:18:13.240 --> 00:18:16.400]  由第二節開始
[00:18:16.400 --> 00:18:18.320]  一路讀到十三節
[00:18:18.320 --> 00:18:20.760]  給大家來看一看
[00:18:20.760 --> 00:18:23.000]  我們一起讀
[00:18:23.000 --> 00:18:25.880]  地是空虛混沌
[00:18:25.880 --> 00:18:27.760]  淵棉黑暗
[00:18:27.760 --> 00:18:30.280]  神的靈運行在水面上
[00:18:30.280 --> 00:18:33.200]  神說要有光就有了光
[00:18:33.200 --> 00:18:35.720]  神說要有光就有了光
[00:18:35.720 --> 00:18:37.720]  神限光是好的
[00:18:37.720 --> 00:18:39.760]  就把光暗分開
