
[00:00:00.000 --> 00:00:07.200]  各位弟兄姊妹,我們開始的時候,我們一起低頭祈禱
[00:10:08.000 --> 00:10:11.000]  不知道你有沒有做身體檢查的習慣呢?
[00:10:12.000 --> 00:10:17.000]  今天的經文希望可以幫助我們做一個自我的身體檢查
[00:10:17.000 --> 00:10:20.000]  我們有沒有這些毛病呢?
[00:10:20.000 --> 00:10:24.000]  這些毛病不但會影響我們跟人的關係
[00:10:24.000 --> 00:10:27.000]  更加影響我們跟上帝的關係
[00:10:27.000 --> 00:10:32.000]  如果有的話,我們一定要立即行動,不可以遲疑
[00:10:32.000 --> 00:10:36.000]  第一,講高傲的眼
[00:10:36.000 --> 00:10:40.000]  第一,高傲的眼讓你想起什麼?
[00:10:41.000 --> 00:10:45.000]  就是一些看不起人的眼光
[00:10:45.000 --> 00:10:48.000]  覺得那些人是怎樣的呢?
[00:10:48.000 --> 00:10:51.000]  覺得自己高人一等,可能他未必講
[00:10:51.000 --> 00:10:54.000]  但他的眼神已經表達了他的驕傲
[00:10:54.000 --> 00:10:58.000]  《真言十六章》十八節這樣說
[00:10:58.000 --> 00:11:03.000]  「驕傲在敗壞以先,內心高傲在跌倒之前」
[00:11:03.000 --> 00:11:07.000]  這種高傲的眼光是上帝所珍護的
[00:11:08.000 --> 00:11:11.000]  《真言十六章》五節下這樣說
[00:11:11.000 --> 00:11:15.000]  「眼目高傲,心裡驕傲的,我必不容忍」
[00:11:15.000 --> 00:11:18.000]  高傲的眼是出於什麼呢?
[00:11:18.000 --> 00:11:20.000]  出於驕傲的心
[00:11:20.000 --> 00:11:25.000]  驕傲的人喜歡比較,喜歡看低別人
[00:11:25.000 --> 00:11:32.000]  認為自己高人一等,覺得別人比自己減少或沒價值
[00:11:32.000 --> 00:11:35.000]  驕傲可以引發很多罪
[00:11:36.000 --> 00:11:38.000]  但當和夏娃就是一個例子
[00:11:38.000 --> 00:11:42.000]  另一方面,驕傲也可以出於沒有安全感
[00:11:42.000 --> 00:11:46.000]  覺得自己想自己好一點
[00:11:46.000 --> 00:11:51.000]  希望自己感覺良好,想踩低別人,抬高自己
[00:11:51.000 --> 00:11:55.000]  覺得自己永遠不會失敗,自己高高在上
[00:11:55.000 --> 00:11:59.000]  但當失意來到的時候,可能會崩潰
[00:11:59.000 --> 00:12:03.000]  甚至做出一些傷害自己,傷害別人的事
[00:12:04.000 --> 00:12:07.000]  我相信大家都可能認識過這些人
[00:12:07.000 --> 00:12:10.000]  第二是殺荒的事
[00:12:10.000 --> 00:12:14.000]  指的是我們說一些不誠實的話
[00:12:14.000 --> 00:12:16.000]  歪曲了事實
[00:12:16.000 --> 00:12:19.000]  殺荒,即是說謊
[00:12:19.000 --> 00:12:22.000]  似乎在今天的世界都成為習以為常的事
[00:12:22.000 --> 00:12:24.000]  或者覺得很普遍
[00:12:24.000 --> 00:12:27.000]  有些人會說,我說的是白色謊言
[00:12:27.000 --> 00:12:30.000]  說了可以幫助別人
[00:12:30.000 --> 00:12:33.000]  還可以改善關係,不知多好
[00:12:34.000 --> 00:12:38.000]  但當我們把說謊習以為常的時候
[00:12:38.000 --> 00:12:42.000]  我們就會發覺,這個世界變成什麼樣的世界
[00:12:42.000 --> 00:12:45.000]  變成虛假的世界
[00:12:45.000 --> 00:12:50.000]  去到街市,人人都叫美女
[00:12:50.000 --> 00:12:55.000]  究竟人人是不是永遠都不會相信別人說的話
[00:12:55.000 --> 00:12:59.000]  沒有人會再信任人
[00:13:00.000 --> 00:13:04.000]  但其實,這就是打開了殺荒的門
[00:13:04.000 --> 00:13:07.000]  因為他是一個騙子
[00:13:07.000 --> 00:13:10.000]  殺荒主要的伎倆就是雪荒
[00:13:10.000 --> 00:13:15.000]  在楊福音八章四十四章經文,已經在螢光幕裡
[00:13:15.000 --> 00:13:18.000]  說你們是出於你們的附魔鬼
[00:13:18.000 --> 00:13:20.000]  因他心裡有真理
[00:13:20.000 --> 00:13:23.000]  他雪荒是出於自己的本性
[00:13:23.000 --> 00:13:29.000]  因為他本來是雪荒的,也是雪荒者之父
[00:13:30.000 --> 00:13:34.000]  當我們無論說什麼謊言的時候
[00:13:34.000 --> 00:13:38.000]  我們其實都是把殺荒當成我們的父
[00:13:38.000 --> 00:13:41.000]  楊福音十四章六節裡說
[00:13:41.000 --> 00:13:46.000]  耶穌對他說,他就是道路真理生靈
[00:13:46.000 --> 00:13:50.000]  我們信的主是真理
[00:13:50.000 --> 00:13:54.000]  作為天父的兒女,我們不可能說謊
[00:13:55.000 --> 00:14:00.000]  楊福音約翰一書五章六節裡說
[00:14:00.000 --> 00:14:04.000]  這藉著水和血而來的,就是耶穌基督
[00:14:04.000 --> 00:14:08.000]  不是單用水,而是用水又用血
[00:14:08.000 --> 00:14:13.000]  並且有聖靈作見證,因為聖靈就是真理
[00:14:13.000 --> 00:14:17.000]  如果我們跟隨聖靈去生活的話
[00:14:17.000 --> 00:14:20.000]  我們有沒有可能說謊話
[00:14:21.000 --> 00:14:25.000]  針言十二章二十二節裡說,雪荒言的嘴
[00:14:25.000 --> 00:14:31.000]  為耶穌說所珍護,恨是誠實的,為他所奚悅
[00:14:31.000 --> 00:14:36.000]  原來我們以為無傷大雅的謊言
[00:14:36.000 --> 00:14:45.000]  令我們以殺彈為我們的父
[00:14:46.000 --> 00:14:51.000]  弟兄姊妹,你選擇什麼呢?我認為
[00:14:51.000 --> 00:14:55.000]  不想說的話,不要說就好,不要的話,多說
[00:14:55.000 --> 00:14:59.000]  因為那些都會成為殺彈使用我們的工具
[00:14:59.000 --> 00:15:05.000]  流無辜人血的手,你可能會說
[00:15:05.000 --> 00:15:10.000]  文姑娘,謊話我可能會說幾個,但是殺人我不會
[00:15:10.000 --> 00:15:15.000]  但是你記不記得主耶穌的教導?
[00:15:16.000 --> 00:15:22.000]  耶穌在萬太福音五章二十一到二十二節說
[00:15:22.000 --> 00:15:26.000]  你們聽過有對古人說不可殺人
[00:15:26.000 --> 00:15:31.000]  凡殺人的必須受審判,但是我告訴你們
[00:15:31.000 --> 00:15:35.000]  凡向弟兄動怒的必須受審判
[00:15:35.000 --> 00:15:40.000]  凡罵弟兄是廢物的必須受議會的審判
[00:15:40.000 --> 00:15:44.000]  凡罵弟兄是白癡的必須遭受地獄的火
[00:15:45.000 --> 00:15:49.000]  耶穌警告我們,言語是具有破壞性
[00:15:49.000 --> 00:15:52.000]  可以摧毀人一個人的生命
[00:15:52.000 --> 00:15:55.000]  當我們一句很無情的話
[00:15:55.000 --> 00:15:58.000]  我們很輕易跟人發怒的時候
[00:15:58.000 --> 00:16:00.000]  用口罵人的時候
[00:16:00.000 --> 00:16:03.000]  其實我們已經是流無辜人的血
[00:16:03.000 --> 00:16:08.000]  圖謀惡計的心
[00:16:08.000 --> 00:16:11.000]  這個心是一個什麼樣的心呢?
[00:16:12.000 --> 00:16:15.000]  我們可以想像一個人經常想惡計去害人
[00:16:15.000 --> 00:16:21.000]  可能他的心有很多陰謀、邪惡、詭計
[00:16:21.000 --> 00:16:25.000]  裡面裝滿了一些惡計去傷害人
[00:16:25.000 --> 00:16:29.000]  或者是要達成自己的慾望,令自己有益處
[00:16:29.000 --> 00:16:33.000]  這些圖謀惡計的心不是一時衝動作惡
[00:16:33.000 --> 00:16:36.000]  而是處心積慮的去行惡
[00:16:37.000 --> 00:16:42.000]  太福音十五章十九節耶穌這樣說
[00:16:42.000 --> 00:16:45.000]  因為從心裡發出來的
[00:16:45.000 --> 00:16:51.000]  有惡念、兇殺、姦淫、狗俠、偷渡、妄政和幫毒
[00:16:51.000 --> 00:16:54.000]  這些人是從心裡出來的
[00:16:54.000 --> 00:16:56.000]  才是最邪惡的
[00:16:56.000 --> 00:16:59.000]  非跑行惡的腳
[00:16:59.000 --> 00:17:02.000]  不知道你一早起床
[00:17:02.000 --> 00:17:05.000]  第一件事最心急去做的是什麼
[00:17:06.000 --> 00:17:11.000]  而是你會不會去做一些好的事去祝福人
[00:17:11.000 --> 00:17:18.000]  還是一些惡計去害人呢?
[00:17:18.000 --> 00:17:22.000]  二創下書五十九章七節八節這樣描述
[00:17:22.000 --> 00:17:27.000]  他們的腳奔跑行惡,急促流無辜者的血
[00:17:27.000 --> 00:17:30.000]  他們的思想全是惡念
[00:17:30.000 --> 00:17:33.000]  走過的路盡是破壞和毀滅
[00:17:33.000 --> 00:17:35.000]  平安的路他們不知道
[00:17:36.000 --> 00:17:38.000]  走行的事無一公平
[00:17:38.000 --> 00:17:42.000]  他們為自己修築彎曲的路
[00:17:42.000 --> 00:17:46.000]  凡走者路的都不得平安
[00:17:46.000 --> 00:17:53.000]  不知道我們心裡最心急去做的是什麼呢?
[00:17:53.000 --> 00:17:56.000]  到了十九節
[00:17:56.000 --> 00:17:58.000]  我們看到上半節
[00:17:58.000 --> 00:18:01.000]  就是講到套謊言的假見證
[00:18:02.000 --> 00:18:06.000]  十七節就講到一般的謊言
[00:18:06.000 --> 00:18:11.000]  而這裏所指的是宣誓和假見證有關
[00:18:11.000 --> 00:18:14.000]  是指在審判或法律訴訟中
[00:18:14.000 --> 00:18:17.000]  故意提供錯誤陳述的人
[00:18:17.000 --> 00:18:22.000]  在出埃及記二十章十六節十誡中
[00:18:22.000 --> 00:18:27.000]  他這樣說:不可做假見證陷害你的鄰舍
[00:18:27.000 --> 00:18:30.000]  為什麼人們會做假見證呢?
[00:18:31.000 --> 00:18:33.000]  可能是因為收了賄賂去害人
[00:18:33.000 --> 00:18:36.000]  或者是想幫人脫罪
[00:18:36.000 --> 00:18:40.000]  可能是對方有怨所以陷害他
[00:18:40.000 --> 00:18:45.000]  其實在馬太封音二十六章五十九節也講到
[00:18:45.000 --> 00:18:49.000]  原來耶穌也是被人用假見證去害的
[00:18:49.000 --> 00:18:53.000]  祭司掌和全議會的尋找假見證
[00:18:53.000 --> 00:18:56.000]  控告耶穌要處死他
[00:18:57.000 --> 00:19:01.000]  耶穌是因為被假見證而被判為有罪
[00:19:01.000 --> 00:19:09.000]  我們去到十九章的下半節
[00:19:09.000 --> 00:19:13.000]  剛才我們講到作者最想突顯的是這一行
[00:19:13.000 --> 00:19:16.000]  耶和華最憎的是什麼呢?
[00:19:16.000 --> 00:19:20.000]  就是在帝興中散播紛爭的日子
[00:19:21.000 --> 00:19:27.000]  也就是說在教會中散播不和的種子
[00:19:27.000 --> 00:19:30.000]  或者挑起不和挑撥離間
[00:19:30.000 --> 00:19:32.000]  我們也很熟悉這些
[00:19:32.000 --> 00:19:39.000]  甚至剛才我講到的寫作模式
[00:19:39.000 --> 00:19:42.000]  突顯到這件事是耶和華最憎的
[00:19:42.000 --> 00:19:46.000]  祂是被高傲的眼,撒謊的舌
[00:19:46.000 --> 00:19:49.000]  流無辜人血的手,圖謀惡計的心
[00:19:50.000 --> 00:19:53.000]  非跑行惡的腳,圖謊型的假見證
[00:19:53.000 --> 00:19:56.000]  更加被上帝所恨惡
[00:19:56.000 --> 00:20:02.000]  經文沒有告訴我們為什麼這些人要散播紛爭
[00:20:02.000 --> 00:20:06.000]  如果我們說那個人是散播紛爭的
[00:20:06.000 --> 00:20:09.000]  會讓我們想起什麼呢?
[00:20:09.000 --> 00:20:14.000]  可能他用閒言閒語,可能他用謊言
[00:20:14.000 --> 00:20:17.000]  無端的指責,負面的批評
[00:20:18.000 --> 00:20:20.000]  或者是誹謗來達到他的目標
[00:20:20.000 --> 00:20:23.000]  這些行動所引發的結果是什麼?
[00:20:23.000 --> 00:20:27.000]  是衝突,是關係破裂
[00:20:27.000 --> 00:20:30.000]  如果在教會發生,可能教會會分裂
[00:20:30.000 --> 00:20:33.000]  或者有很多不同的衝突
[00:20:33.000 --> 00:20:38.000]  如果在世界發生,就是人與人,國與國中間的不和
[00:20:38.000 --> 00:20:42.000]  甚至有戰爭和暴力事件的發生
[00:20:42.000 --> 00:20:46.000]  在早期的教會,其實也出現了這樣的事
[00:20:47.000 --> 00:20:55.000]  在早期的教會,有假教師透過貶低保羅
[00:20:55.000 --> 00:20:59.000]  懷疑他的信息挑起很多的時段
[00:20:59.000 --> 00:21:03.000]  因此保羅在加拿大書一開始就表明
[00:21:03.000 --> 00:21:06.000]  自己是耶穌基督的使徒
[00:21:06.000 --> 00:21:11.000]  並向讀者保證,他的信息是唯一真正的福音
[00:21:12.000 --> 00:21:17.000]  這是加拿大書,如果你有去讀,你就會看到
[00:21:17.000 --> 00:21:21.000]  保羅明明是很有心建立教會
[00:21:21.000 --> 00:21:26.000]  但他的地位是被一些搞事的人挑起
[00:21:26.000 --> 00:21:32.000]  令人懷疑他的地位,甚至懷疑他所傳的福音的正確性
[00:21:32.000 --> 00:21:39.000]  對,撒旦無法忍受基督徒在外面過著合一的生活
[00:21:40.000 --> 00:21:43.000]  他會用盡各種方法去破壞教會的合一
[00:21:43.000 --> 00:21:46.000]  我相信這些例子我們都見不少
[00:21:46.000 --> 00:21:49.000]  甚至可能我們親身經歷過
[00:21:49.000 --> 00:21:55.000]  作為教會的一份子,我們每個人都需要維持教會的合一
[00:21:55.000 --> 00:22:00.000]  不單單是我們自己的教會,更是普世的教會
[00:22:00.000 --> 00:22:04.000]  聖經裡有一個例子可以讓我們參考
[00:22:05.000 --> 00:22:13.000]  就是羅亞與他三個兒子的故事,在創世紀九章十八到二十四節
[00:22:13.000 --> 00:22:22.000]  羅亞是一個農夫,在他開始栽葡萄園的
[00:22:22.000 --> 00:22:28.000]  他喝了一些酒就醉了,在他的帳篷裡赤著身子
[00:22:29.000 --> 00:22:35.000]  迦南的父親含看見他父親赤身,就在外面告訴他兩個兄弟
[00:22:35.000 --> 00:22:43.000]  於是閃和啞忽,拿了外衣搭在二人肩上,倒退著進去
[00:22:43.000 --> 00:22:49.000]  遮蓋父親的赤身,他們背著臉看不見父親的赤身
[00:22:49.000 --> 00:22:54.000]  羅亞酒醒以後,知道小兒子向他所做的事
[00:22:55.000 --> 00:23:00.000]  接著我們讀到這裡,因為經文有點長,回去可以繼續看
[00:23:00.000 --> 00:23:07.000]  經文說洪水之後,羅亞做了農夫,他開始種葡萄園
[00:23:07.000 --> 00:23:14.000]  羅亞在說一個事件,就是他醉了酒赤身
[00:23:14.000 --> 00:23:19.000]  而他的兒子含將他的事跟其他兄弟說
[00:23:19.000 --> 00:23:24.000]  導致含的後代受羅亞的咒助
[00:23:25.000 --> 00:23:34.000]  聖經學者認為,羅亞最先種葡萄園
[00:23:34.000 --> 00:23:43.000]  他喝了的酒,其實是聖經第一次提到有酒和醉酒
[00:23:43.000 --> 00:23:50.000]  有些人估計,可能羅亞是第一個喝酒
[00:23:51.000 --> 00:23:56.000]  但他不知道喝酒會醉,所以發生了這件事
[00:23:56.000 --> 00:24:00.000]  他們描繪羅亞喝酒不是他的錯
[00:24:00.000 --> 00:24:07.000]  而且他喝酒後,赤身也不是很大問題
[00:24:07.000 --> 00:24:09.000]  因為他是一個私人的地方
[00:24:09.000 --> 00:24:14.000]  但他提到他的兒子含,所犯的錯誤
[00:24:15.000 --> 00:24:26.000]  他們將他父親視為不雅的事,沒有幫他父親解決
[00:24:26.000 --> 00:24:31.000]  反而跟他兩個弟弟說
[00:24:31.000 --> 00:24:38.000]  結果我們可以看到他另外兩個兒子做了什麼
[00:24:39.000 --> 00:24:46.000]  他們專門將他的衣服放在肩膀上,向後移動
[00:24:46.000 --> 00:24:51.000]  幫他父親蓋起赤露的身體
[00:24:51.000 --> 00:24:55.000]  不知道你怎樣看待他這幾個兒子
[00:24:55.000 --> 00:25:01.000]  這幾個兒子同樣知道父親有一件不體面的事
[00:25:01.000 --> 00:25:05.000]  他們有什麼不同的反應呢?
[00:25:06.000 --> 00:25:14.000]  弟兄姊妹,當你見到你的弟兄姊妹或目者犯錯時
[00:25:14.000 --> 00:25:19.000]  你覺得做了不合理的事時,你會怎樣做呢?
[00:25:19.000 --> 00:25:22.000]  你會到處跟別人說嗎?
[00:25:22.000 --> 00:25:25.000]  還是像閃和啞忽一樣
[00:25:25.000 --> 00:25:30.000]  用合理的方法幫助自己的父親彌補這些錯誤呢?
[00:25:33.000 --> 00:25:37.000]  高林多前書十二章二十三到二十六節
[00:25:37.000 --> 00:25:40.000]  是一個大家很熟悉的經文
[00:25:40.000 --> 00:25:43.000]  保羅用基督的身體來形容教會
[00:25:43.000 --> 00:25:47.000]  作為基督的身體的一部份,我們是要彼此相顧
[00:25:47.000 --> 00:25:53.000]  經文這樣說:身上的肢體我們認為不體面的
[00:25:53.000 --> 00:25:55.000]  越發給他,加上體面
[00:25:55.000 --> 00:25:59.000]  我們不雅觀的,越發裝飾得雅觀
[00:25:59.000 --> 00:26:02.000]  我們雅觀的肢體自然用不著裝飾
[00:26:03.000 --> 00:26:08.000]  但上帝配搭這身子,把加倍的體面給那有缺欠的肢體
[00:26:08.000 --> 00:26:13.000]  免得身體不協調,總要肢體彼此相顧
[00:26:13.000 --> 00:26:17.000]  假如一個肢體受苦,所有的肢體就一同受苦
[00:26:17.000 --> 00:26:23.000]  假如一個肢體得光榮,所有的肢體就一同快樂
[00:26:23.000 --> 00:26:26.000]  天父看重的是什麼呢?
[00:26:26.000 --> 00:26:28.000]  看重的就是我們的關係
[00:26:29.000 --> 00:26:34.000]  我們跟天父的關係,我們跟弟兄姊妹之間的關係
[00:26:34.000 --> 00:26:41.000]  一個沒有紛爭,合一,彼此相處融洽,彼此相愛的教會
[00:26:41.000 --> 00:26:48.000]  才是上帝所喜悅,才是可以讓上帝得榮耀的教會
[00:26:48.000 --> 00:26:55.000]  我之前在侍奉的教會,時常都有幫一些情侶做婚前輔導
[00:26:56.000 --> 00:27:02.000]  在當中,我經常叫他們問這個問題
[00:27:02.000 --> 00:27:04.000]  什麼問題呢?
[00:27:04.000 --> 00:27:10.000]  我可以做什麼,或者不做什麼,令我們的關係更好呢?
[00:27:10.000 --> 00:27:16.000]  我覺得這個問題很適合夫婦去做
[00:27:16.000 --> 00:27:18.000]  夫婦也可以,大家都去問問
[00:27:18.000 --> 00:27:22.000]  有時候我們以為對方知道,或者對方會明白
[00:27:23.000 --> 00:27:26.000]  其實原來不是,我們給對方機會去說說
[00:27:26.000 --> 00:27:32.000]  怎樣才可以增加我們彼此的關係更好
[00:27:32.000 --> 00:27:38.000]  我覺得這個問題很適合在教會的弟兄姊妹彼此去問
[00:27:38.000 --> 00:27:43.000]  我來到太古城堂不久,兩個月都未夠
[00:27:43.000 --> 00:27:50.000]  我也覺得太古城堂的弟兄姊妹很有愛心,彬彬有禮,很愛主
[00:27:51.000 --> 00:27:55.000]  但怎樣才可以令我們教會更加合一
[00:27:55.000 --> 00:27:58.000]  令我們的教會更加讓主得榮耀呢?
[00:27:58.000 --> 00:28:02.000]  可能我們可以多行一步
[00:28:02.000 --> 00:28:10.000]  剛才提到的針研有特別的寫作方法
[00:28:10.000 --> 00:28:15.000]  如果你去看針研頭幾章的時候
