
[00:00:00.000 --> 00:00:03.280]  人生總要面對未來
[00:01:42.640 --> 00:01:45.840]  將這些石頭已經滾開了
[00:01:45.840 --> 00:01:47.720]  黑門進了墳墓
[00:01:47.720 --> 00:01:50.880]  看見一個少年人坐在右邊
[00:01:50.880 --> 00:01:52.280]  穿著白袍
[00:01:52.280 --> 00:01:53.880]  就甚驚恐
[00:01:53.880 --> 00:01:56.400]  那少年人對他無說
[00:01:56.400 --> 00:01:57.720]  他要驚恐
[00:01:57.720 --> 00:02:02.080]  你們尋找那石頭現在的那百萬人之數
[00:02:02.080 --> 00:02:03.800]  他已經沒活了
[00:02:03.800 --> 00:02:05.200]  不在這裏
[00:02:05.200 --> 00:02:07.880]  請安安放他的地方
[00:02:07.880 --> 00:02:12.280]  你們可以去告訴他的門徒和彼得說
[00:02:12.280 --> 00:02:15.880]  他在你們以先往加利尼去
[00:02:15.880 --> 00:02:18.400]  在那裏你們要見他
[00:02:18.400 --> 00:02:21.960]  正如他從前所告訴你們的
[00:02:21.960 --> 00:02:23.680]  他們就出來
[00:02:23.680 --> 00:02:25.800]  從墓瓦裏逃跑
[00:02:25.800 --> 00:02:27.880]  有白袍有肩臂
[00:02:27.880 --> 00:02:30.000]  尋開了那百萬人
[00:02:30.000 --> 00:02:32.000]  他們為黑門害怕
[00:02:32.000 --> 00:02:35.120]  在七日的第一日清早
[00:02:35.120 --> 00:02:36.800]  耶穌復活了
[00:02:36.800 --> 00:02:40.480]  就先向茉蒂拉的瑪利亞顯現
[00:02:40.480 --> 00:02:44.440]  耶穌從她身上曾講出七個鬼
[00:02:44.440 --> 00:02:48.360]  但是那個數量有的人跟隨耶穌的人
[00:02:48.360 --> 00:02:51.440]  那些黑門竟開動無一
[00:02:51.440 --> 00:02:53.960]  他們聽見耶穌活了
[00:02:53.960 --> 00:02:55.800]  被瑪利亞看見
[00:02:55.800 --> 00:02:57.760]  卻是不信
[00:02:57.760 --> 00:02:59.160]  這次以後
[00:02:59.160 --> 00:03:02.760]  門徒中間有兩個人往下走
[00:03:02.760 --> 00:03:04.200]  走到的時候
[00:03:04.200 --> 00:03:08.000]  耶穌已經影像向黑門顯現
[00:03:08.000 --> 00:03:11.080]  他們就去告訴其餘的門徒
[00:03:11.080 --> 00:03:13.840]  其餘的門徒也是不信
[00:03:13.840 --> 00:03:17.280]  後來十一座門徒坐著的時候
[00:03:17.280 --> 00:03:19.400]  耶穌向黑門顯現
[00:03:19.400 --> 00:03:21.200]  但被黑門不信
[00:03:21.200 --> 00:03:22.640]  心裡多難
[00:03:22.640 --> 00:03:24.680]  因為他們不信娜姐
[00:03:24.680 --> 00:03:26.280]  和她的寶貝以後
[00:03:26.280 --> 00:03:27.880]  面對下一個人
[00:03:27.880 --> 00:03:29.880]  她又對他們說
[00:03:29.880 --> 00:03:32.040]  你們往普天下去
[00:03:32.040 --> 00:03:34.800]  傳福音給萬民聽
[00:03:34.800 --> 00:03:43.400]  信的人必有神跡隨他們
[00:03:43.400 --> 00:03:45.760]  就是奉我的名趕鬼
[00:03:45.760 --> 00:03:47.480]  說新方言
[00:03:47.480 --> 00:03:51.280]  信人不信娜姐 各位各位小朋友和朋友
[00:03:51.280 --> 00:03:52.920]  大家應該受害
[00:03:52.920 --> 00:03:56.320]  所愛的人與利人不相伯仲
[00:03:56.320 --> 00:03:59.120]  主耶穌和他們說完了話
[00:03:59.120 --> 00:04:01.480]  後來被接到天上
[00:04:01.480 --> 00:04:03.400]  坐在神的右邊
[00:04:03.400 --> 00:04:04.800]  門徒坐上去
[00:04:04.800 --> 00:04:06.840]  到處宣傳福音
[00:04:06.840 --> 00:04:08.640]  主和他們同行
[00:04:08.640 --> 00:04:10.440]  用神的基督信仰
[00:04:10.440 --> 00:04:13.720]  請祢們祈禱給他們
[00:04:13.720 --> 00:04:15.840]  在馬封第十六章記載
[00:04:15.840 --> 00:04:20.040]  當安息日過了之後的第一天
[00:04:20.040 --> 00:04:21.800]  有兩個瑪利亞
[00:04:21.800 --> 00:04:24.840]  和另外三個婦女
[00:04:24.840 --> 00:04:28.640]  買了香膏要去告耶穌的身體
[00:04:28.640 --> 00:04:31.160]  他們見不到耶穌的身體
[00:04:31.160 --> 00:04:33.480]  他們見到一個少年人
[00:04:33.480 --> 00:04:37.360]  又聽到這個少年人跟他們說
[00:04:37.360 --> 00:04:41.960]  就說耶穌已經復活了
[00:04:41.960 --> 00:04:45.960]  但是他們聖經在第八節說到
[00:04:45.960 --> 00:04:47.920]  他們的反應就是
[00:04:47.920 --> 00:04:50.000]  他們又發抖又驚奇
[00:04:50.000 --> 00:04:51.120]  什麼都不告訴別人
[00:04:51.120 --> 00:04:53.680]  因為他們很害怕
[00:04:53.680 --> 00:04:56.040]  後來這個瑪利亞
[00:04:56.040 --> 00:04:58.240]  見到耶穌顯現
[00:04:58.240 --> 00:05:01.760]  她去告訴那些耶穌的門徒
[00:05:01.760 --> 00:05:03.080]  在第十一節說
[00:05:03.080 --> 00:05:04.800]  他們聽見耶穌活了
[00:05:04.800 --> 00:05:08.680]  被瑪利亞看見卻是不信
[00:05:08.680 --> 00:05:11.040]  後來又有兩個門徒
[00:05:11.040 --> 00:05:12.320]  耶穌向他們顯現
[00:05:12.320 --> 00:05:14.960]  他們回來又告訴門徒
[00:05:14.960 --> 00:05:16.320]  第十三節說
[00:05:16.320 --> 00:05:21.280]  其餘的門徒也是不信
[00:05:21.280 --> 00:05:23.920]  原來當第一個復活節的時候
[00:05:23.920 --> 00:05:25.120]  有很多人
[00:05:25.120 --> 00:05:28.200]  他們是聽到耶穌復活的消息
[00:05:28.200 --> 00:05:31.160]  但是他們卻不信
[00:05:31.160 --> 00:05:33.960]  因為聽回來的東西
[00:05:33.960 --> 00:05:36.480]  就不是很應該信的
[00:05:36.480 --> 00:05:38.080]  這是對的
[00:05:38.080 --> 00:05:40.360]  我們如果聽人說什麼都信
[00:05:40.360 --> 00:05:41.440]  那就糟糕了
[00:05:41.440 --> 00:05:45.000]  我們不是很考證得清楚
[00:05:45.000 --> 00:05:48.040]  我們是聽人說的
[00:05:48.040 --> 00:05:50.320]  除了這幾個例子
[00:05:50.320 --> 00:05:52.040]  在《約翰福音》也提過
[00:05:52.040 --> 00:05:54.240]  耶穌有一個門徒叫多瑪
[00:05:54.240 --> 00:05:55.800]  耶穌第一次向門徒顯現
[00:05:55.800 --> 00:05:56.400]  祂不在那裡
[00:05:56.400 --> 00:05:57.320]  然後門徒告訴他
[00:05:57.320 --> 00:05:58.880]  耶穌顯現了
[00:05:58.880 --> 00:05:59.880]  祂說我不信
[00:05:59.880 --> 00:06:02.560]  除非我親眼見到
[00:06:02.560 --> 00:06:05.280]  聽回來的東西不是很可靠
[00:06:05.280 --> 00:06:06.400]  我們也明白的
[00:06:06.400 --> 00:06:08.680]  因為人云亦云
[00:06:08.680 --> 00:06:13.920]  有時候聽的東西不是很清楚的
[00:06:13.920 --> 00:06:17.960]  很多時候通過別人的傳達的話
[00:06:17.960 --> 00:06:20.720]  總是有很多折扣的
[00:06:20.720 --> 00:06:23.760]  有很多不是很清楚的事情
[00:06:23.760 --> 00:06:26.480]  這個世界有很多的誤會
[00:06:26.480 --> 00:06:27.680]  很多的衝突
[00:06:27.680 --> 00:06:30.920]  就是因為我們聽人說
[00:06:30.920 --> 00:06:32.600]  以為那些是真的
[00:06:32.600 --> 00:06:35.360]  以為那些是事實
[00:06:35.360 --> 00:06:36.280]  老實說
[00:06:36.280 --> 00:06:39.560]  我們大部份人都是聽人說的
[00:06:39.560 --> 00:06:42.040]  特別我們對這個世界的了解
[00:06:42.040 --> 00:06:44.200]  我們基本上都是看新聞的
[00:06:44.200 --> 00:06:46.400]  新聞就是聽人說
[00:06:46.400 --> 00:06:48.960]  有多少事情是現場在那裡的
[00:06:48.960 --> 00:06:51.160]  大部份都沒有的
[00:06:51.160 --> 00:06:53.880]  我們很容易就相信了這些東西
[00:06:53.880 --> 00:06:55.400]  我們要很小心的
[00:06:55.400 --> 00:06:56.560]  別人說的話
[00:06:56.560 --> 00:07:00.680]  真的不是很容易可以相信的
[00:07:00.680 --> 00:07:03.800]  有些時候不單止是因為別人說
[00:07:03.800 --> 00:07:05.320]  我們不相信
[00:07:05.320 --> 00:07:06.880]  而是我們自己聽到的東西
[00:07:06.880 --> 00:07:09.720]  都不是很可以完全相信的
[00:07:09.720 --> 00:07:11.160]  因為我們聽的東西
[00:07:11.160 --> 00:07:13.320]  又不是聽得很完整的
[00:07:13.320 --> 00:07:14.080]  我們聽的東西
[00:07:14.080 --> 00:07:17.400]  很多時候都不是聽得很清楚的
[00:07:17.400 --> 00:07:19.280]  我們都是喜歡選擇一些
[00:07:19.280 --> 00:07:21.240]  我們喜歡聽的東西來聽的
[00:07:21.240 --> 00:07:22.680]  大部份人都是這樣的
[00:07:22.680 --> 00:07:24.880]  從小朋友開始都是這樣的
[00:07:24.880 --> 00:07:26.280]  我不是看電視嗎
[00:07:26.280 --> 00:07:28.360]  可以,先做完功課吧
[00:07:28.360 --> 00:07:29.800]  但後來他們聽不到的
[00:07:29.800 --> 00:07:32.280]  他們聽到可以,你說可以的
[00:07:32.280 --> 00:07:33.640]  我就看了
[00:07:33.640 --> 00:07:35.800]  然後開電視,你說可以的
[00:07:35.800 --> 00:07:37.520]  我說先做完功課吧
[00:07:37.520 --> 00:07:39.960]  我聽不到,我聽到可以而已
[00:07:39.960 --> 00:07:42.400]  有時候我們大人都是這樣的
[00:07:42.400 --> 00:07:44.840]  我們都是捉字蝨地聽東西的
[00:07:44.840 --> 00:07:46.960]  我們聽一些我們想聽的東西
[00:07:46.960 --> 00:07:48.400]  然後其他的
[00:07:48.400 --> 00:07:49.520]  要麼就真的聽不到
[00:07:49.520 --> 00:07:50.480]  要麼就當聽不到
[00:07:50.480 --> 00:07:52.200]  總之都是當聽不到
[00:07:52.200 --> 00:07:55.160]  所以我們自己聽東西
[00:07:55.160 --> 00:07:56.920]  也都要很小心的
[00:07:56.920 --> 00:08:01.680]  我們的感官其實不是很可靠的
[00:08:01.680 --> 00:08:04.480]  所以在第一步很多人
[00:08:04.480 --> 00:08:07.400]  聽到關於耶穌的復活
[00:08:07.400 --> 00:08:09.360]  他們又不是很相信
[00:08:09.360 --> 00:08:11.760]  我們又很容易理解這件事的
[00:08:11.760 --> 00:08:14.880]  我們也不想所有人都是聽到才相信
[00:08:14.880 --> 00:08:19.040]  所以今天當我們說要告訴別人的時候
[00:08:19.040 --> 00:08:22.280]  我們就真的很難叫別人相信的
[00:08:22.280 --> 00:08:23.040]  是不是
[00:08:23.040 --> 00:08:24.240]  你說而已
[00:08:24.240 --> 00:08:27.040]  你有話說,別人也有話說
[00:08:27.040 --> 00:08:30.720]  所有人都可以說的
[00:08:30.720 --> 00:08:33.360]  說就天下無敵了
[00:08:33.360 --> 00:08:37.640]  所以我們只是憑著口說
[00:08:37.640 --> 00:08:42.280]  我們就很難說服別人
[00:08:42.280 --> 00:08:44.680]  人要看到
[00:08:44.680 --> 00:08:46.200]  或者當聖經說
[00:08:46.200 --> 00:08:47.760]  那些人聽到不相信
[00:08:47.760 --> 00:08:51.560]  我覺得就不只是說耳朵的問題
[00:08:51.560 --> 00:08:54.920]  而是在說一些間接的東西
[00:08:54.920 --> 00:08:57.360]  我們真的要很小心的
[00:08:57.360 --> 00:08:57.920]  是不是
[00:08:57.920 --> 00:08:59.280]  間接的東西
[00:08:59.280 --> 00:09:01.200]  人傳那些就叫做間接
[00:09:01.200 --> 00:09:02.440]  當然有些東西你聽到也相信
[00:09:02.440 --> 00:09:03.760]  因為他自己說,你聽了
[00:09:03.760 --> 00:09:04.920]  他真的有這樣說
[00:09:04.920 --> 00:09:07.000]  這些都是聽到,你可以相信的
[00:09:07.000 --> 00:09:10.120]  但是聖經說那些人聽到說耶穌復活
[00:09:10.120 --> 00:09:12.480]  就是說間接的證據
[00:09:12.480 --> 00:09:15.920]  如果我們很多間接的人說的話的時候
[00:09:15.920 --> 00:09:18.880]  我們都相信這個世界很多人都亂說話的
[00:09:18.880 --> 00:09:22.480]  很多人將錯誤的東西傳來傳去的
[00:09:22.480 --> 00:09:25.440]  所以我們要很懂得分辨
[00:09:25.440 --> 00:09:28.200]  但是在復活的記載裡面
[00:09:28.200 --> 00:09:30.680]  那些人為什麼會相信耶穌復活呢
[00:09:30.680 --> 00:09:34.120]  其實他們多數是看到的
[00:09:34.120 --> 00:09:37.040]  這裡記載第一個知道耶穌復活的
[00:09:37.040 --> 00:09:39.400]  就是莫大拉的瑪利亞
[00:09:39.400 --> 00:09:42.760]  因為耶穌先向他顯現
[00:09:42.760 --> 00:09:44.520]  於是他就相信耶穌復活
[00:09:44.520 --> 00:09:46.640]  他就告訴其他人
[00:09:46.640 --> 00:09:48.600]  接著那些門徒不相信
[00:09:48.600 --> 00:09:50.080]  到第十四節說
[00:09:50.080 --> 00:09:51.760]  十一個門徒坐直的時候
[00:09:51.760 --> 00:09:53.680]  耶穌向他們顯現
[00:09:53.680 --> 00:09:55.200]  於是他們相信
[00:09:55.200 --> 00:09:58.280]  接著約翰福記載的多瑪也是一樣
[00:09:58.280 --> 00:09:59.280]  他又不相信
[00:09:59.280 --> 00:10:02.200]  第二天耶穌又顯現的時候
[00:10:02.200 --> 00:10:04.560]  多瑪才說我的主我的神
[00:10:04.560 --> 00:10:06.080]  因為他第一天說不相信
[00:10:06.080 --> 00:10:10.200]  他就說除非我摸到他的釘痕的手
[00:10:10.200 --> 00:10:13.560]  摸到他立寒的洞下的信
[00:10:13.560 --> 00:10:16.200]  這是他說的其實是不需要摸的
[00:10:16.200 --> 00:10:17.640]  看到就可以了
[00:10:17.640 --> 00:10:19.760]  所以第二天耶穌顯現的時候
[00:10:19.760 --> 00:10:21.000]  多瑪就說我的主我的神
[00:10:21.000 --> 00:10:22.600]  他沒有摸
[00:10:22.600 --> 00:10:27.760]  耶穌跟他說話他就知道耶穌來到顯現了
[00:10:27.760 --> 00:10:30.200]  所以要親身看到
[00:10:30.200 --> 00:10:33.920]  要有一個直接的經驗是很重要的
[00:10:33.920 --> 00:10:35.440]  當然這裡說看到
[00:10:35.440 --> 00:10:39.280]  又不是說一個視覺的效果
[00:10:39.280 --> 00:10:42.240]  如果今天我們只是叫人看到一些東西
[00:10:42.240 --> 00:10:45.360]  說眼看到一些東西是沒有什麼用的
[00:10:45.360 --> 00:10:46.440]  很多人說
[00:10:46.440 --> 00:10:47.480]  你說這個世界有神
[00:10:47.480 --> 00:10:49.480]  你叫神顯現給我看
[00:10:49.480 --> 00:10:51.560]  我看到就相信
[00:10:51.560 --> 00:10:55.040]  我告訴你他看到也不會相信的
[00:10:55.040 --> 00:10:57.080]  因為給他看東西而已
[00:10:57.080 --> 00:10:59.040]  很難做嗎
[00:10:59.040 --> 00:11:04.480]  很多方法可以來瞞騙人的視覺
[00:11:04.480 --> 00:11:07.240]  現在很流行一件事叫做玩魔術
[00:11:07.240 --> 00:11:09.280]  什麼叫玩魔術
[00:11:09.280 --> 00:11:10.720]  那些東西不是真的
[00:11:10.720 --> 00:11:12.280]  不是真的意思不是不是真的
[00:11:12.280 --> 00:11:14.560]  不是你想的那件事
[00:11:14.560 --> 00:11:21.320]  玩魔術的意思就是製造一些視覺的效果
[00:11:21.320 --> 00:11:26.160]  令你想了另一件事
[00:11:26.160 --> 00:11:27.680]  事實不是這樣的
[00:11:27.680 --> 00:11:28.440]  很簡單
[00:11:28.440 --> 00:11:29.800]  有人會飛來飛去
[00:11:29.800 --> 00:11:32.520]  粵語片時代已經有吊wire這件事
[00:11:32.520 --> 00:11:34.080]  有多難呢
[00:11:34.080 --> 00:11:35.720]  但是當你吊了wire
[00:11:35.720 --> 00:11:37.120]  你看不到wire的時候
[00:11:37.120 --> 00:11:39.040]  你就覺得它飛來飛去
[00:11:39.040 --> 00:11:44.080]  你覺得它飛來飛去是一個你的觀念
[00:11:44.080 --> 00:11:46.320]  但是實際上它不是飛來飛去的
[00:11:46.320 --> 00:11:48.640]  不過你看不到wire的時候
[00:11:48.640 --> 00:11:50.560]  你就覺得它飛來飛去
[00:11:50.560 --> 00:11:53.960]  所以實際看到我們不是說一個視覺效果
[00:11:53.960 --> 00:11:55.280]  現在你叫上帝顯現
[00:11:55.280 --> 00:11:56.520]  突然有個光出來
[00:11:56.520 --> 00:11:59.040]  一下子有個好像耶穌一樣的東西出來了
[00:11:59.040 --> 00:12:02.120]  最多說你比大衛高帕飛厲害而已
[00:12:02.120 --> 00:12:04.400]  他不一定要相信的
[00:12:04.400 --> 00:12:06.480]  因為只是一些視覺效果
[00:12:06.480 --> 00:12:09.200]  現在我們特別看電影多
[00:12:09.200 --> 00:12:12.320]  以前的人可能比較少看奇怪的東西
[00:12:12.320 --> 00:12:15.160]  吊條wire飛來飛去已經覺得很特別
[00:12:15.160 --> 00:12:16.840]  我們看的戲多
[00:12:16.840 --> 00:12:19.760]  電視做的魔術更加不用說
[00:12:19.760 --> 00:12:21.920]  什麼視覺效果都可以製造出來
[00:12:21.920 --> 00:12:27.840]  所以我們更加其實是什麼視覺效果你都見過了
[00:12:27.840 --> 00:12:30.320]  是不是有個神顯現會相信一個人
[00:12:30.320 --> 00:12:31.560]  當然不會了
[00:12:31.560 --> 00:12:33.640]  因為有什麼視覺效果
[00:12:33.640 --> 00:12:36.440]  現在立體投影機什麼都可以
[00:12:36.440 --> 00:12:38.600]  你做魔術多複雜的東西
[00:12:38.600 --> 00:12:40.280]  萬里長城不見了
[00:12:40.280 --> 00:12:44.000]  自由神像不見了都做得到
[00:12:44.000 --> 00:12:47.640]  那有多難呢
[00:12:47.640 --> 00:12:50.880]  所以什麼呢 他們看見他們相信
[00:12:50.880 --> 00:12:55.280]  其實重要的都不是我們的視覺看到什麼
[00:12:55.280 --> 00:12:57.360]  不是感官的問題
[00:12:57.360 --> 00:12:58.720]  重要是什麼呢
[00:12:58.720 --> 00:13:02.560]  重要是他們跟耶穌的關係
[00:13:02.560 --> 00:13:03.840]  所以你會發現一件事
[00:13:03.840 --> 00:13:07.120]  耶穌在他復活之後向顯現的人
[00:13:07.120 --> 00:13:11.720]  和多數都是全部都是他認識的人
[00:13:11.720 --> 00:13:14.320]  他認識的人這一種的顯現
[00:13:14.320 --> 00:13:19.200]  才能夠去清楚知道耶穌復活
[00:13:19.200 --> 00:13:21.320]  因為他跟耶穌有關係
[00:13:21.320 --> 00:13:22.680]  耶穌不是給他看的
[00:13:22.680 --> 00:13:24.760]  耶穌是跟他聊天的
[00:13:24.760 --> 00:13:27.120]  甚至這些門徒跟著四十天
[00:13:27.120 --> 00:13:31.320]  耶穌將很多聖經的道理教導他們
[00:13:31.320 --> 00:13:33.280]  耶穌是建立回
[00:13:33.280 --> 00:13:37.680]  耶穌未死之前和他門徒或者和這些人的關係
[00:13:37.680 --> 00:13:40.760]  在這種建立裡面他們知道耶穌是復活了
[00:13:40.760 --> 00:13:43.280]  因為耶穌現在和他以前一樣
[00:13:43.280 --> 00:13:45.280]  他不是真的死了
[00:13:45.280 --> 00:13:47.640]  如果你給其他人看是沒有什麼意思的
[00:13:47.640 --> 00:13:48.840]  你現在在街上走過
[00:13:48.840 --> 00:13:50.560]  有個人說我死了就復活了
[00:13:50.560 --> 00:13:52.400]  那麼關我什麼事
[00:13:52.400 --> 00:13:53.280]  我不認識你的
[00:13:53.280 --> 00:13:54.320]  我怎麼知道你說的是假的
[00:13:54.320 --> 00:13:55.520]  我怎麼知道你是不是真的死了
[00:13:55.520 --> 00:13:56.360]  你真的有一個
[00:13:56.360 --> 00:13:58.000]  現在那些人說在大陸有些人
[00:13:58.000 --> 00:14:00.360]  那些信道教的人
[00:14:00.360 --> 00:14:02.040]  他說我已經三百歲命了
[00:14:02.040 --> 00:14:03.360]  我四百歲命了
[00:14:03.360 --> 00:14:04.720]  那我怎麼知道你是不是這麼長命
[00:14:04.720 --> 00:14:05.760]  我以前都不認識你的
[00:14:05.760 --> 00:14:07.120]  我今天才認識你的
[00:14:07.120 --> 00:14:07.960]  我認識你三百年
[00:14:07.960 --> 00:14:09.520]  就說我知道你有三百歲命
[00:14:09.520 --> 00:14:10.840]  那我也有三百歲命了
[00:14:10.840 --> 00:14:11.760]  我不知道的
[00:14:11.760 --> 00:14:13.760]  因為他懂得說三百年前的事
[00:14:13.760 --> 00:14:15.760]  說三百年前的事就三百歲了嗎
[00:14:15.760 --> 00:14:17.400]  我就說了二千年前的事
[00:14:17.400 --> 00:14:18.640]  我可能已經二千歲了
[00:14:18.640 --> 00:14:19.200]  是不是
[00:14:19.200 --> 00:14:20.880]  我不是說了二千年前的事嗎現在
[00:14:20.880 --> 00:14:22.480]  那沒有關係的
[00:14:22.480 --> 00:14:26.360]  所以不是那個人的出現
[00:14:26.360 --> 00:14:28.160]  或者你見到些什麼
[00:14:28.160 --> 00:14:30.560]  他們看見耶穌復活
[00:14:30.560 --> 00:14:32.640]  你知道瑪利亞見到耶穌復活
[00:14:32.640 --> 00:14:33.760]  在另一封書說
[00:14:33.760 --> 00:14:35.520]  因為耶穌叫他的名字
[00:14:35.520 --> 00:14:37.120]  是關係來的
[00:14:37.120 --> 00:14:37.920]  耶穌叫名字
[00:14:37.920 --> 00:14:39.200]  他知道他聽過
[00:14:39.200 --> 00:14:40.720]  因為平時耶穌經常叫他
[00:14:40.720 --> 00:14:42.320]  這個是耶穌來的
[00:14:42.320 --> 00:14:43.440]  耶穌回來的
[00:14:43.440 --> 00:14:44.960]  所以我們在街上見到一個
[00:14:44.960 --> 00:14:46.880]  我們從來不認識的人
[00:14:46.880 --> 00:14:48.040]  無論他說他死了
[00:14:48.040 --> 00:14:50.160]  復活到哪裡都沒有關係的
[00:14:50.160 --> 00:14:50.640]  是不是
[00:14:50.640 --> 00:14:52.840]  你都不會知道他是真的假的
[00:14:52.840 --> 00:14:55.000]  但是如果你一個朋友
[00:14:55.000 --> 00:14:57.600]  或者你一個親人死了
[00:14:57.600 --> 00:15:00.000]  他復活就很不同了
[00:15:00.000 --> 00:15:02.240]  不是你見不見到他的問題
[00:15:02.240 --> 00:15:05.080]  是那個關係可以重新開始
[00:15:05.080 --> 00:15:07.280]  是那個關係繼續延續著
[00:15:07.280 --> 00:15:09.800]  他跟你說話是有意義的東西
[00:15:09.800 --> 00:15:10.920]  無論他跟你說什麼
[00:15:10.920 --> 00:15:12.160]  就算他叫你一次
[00:15:12.160 --> 00:15:13.080]  你的名字
[00:15:13.080 --> 00:15:14.640]  就令你想起很多東西了
[00:15:14.640 --> 00:15:16.800]  因為他以前是這樣叫我的
[00:15:16.800 --> 00:15:18.280]  陌生人叫你沒有意思的
[00:15:18.280 --> 00:15:19.240]  從來都沒有叫過你
[00:15:19.240 --> 00:15:20.800]  我都不知道你是什麼人
[00:15:20.800 --> 00:15:23.040]  所以耶穌來到復活
[00:15:23.040 --> 00:15:24.280]  向他的門徒
[00:15:24.280 --> 00:15:26.920]  向這些他所認識的人的顯現
[00:15:26.920 --> 00:15:30.600]  是一種重新有那個關係
[00:15:30.600 --> 00:15:33.960]  耶穌的復活是一種關係的復活
[00:15:33.960 --> 00:15:35.800]  不單只是見到一些東西
[00:15:35.800 --> 00:15:38.000]  不單只是有個形象出現
[00:15:38.000 --> 00:15:39.160]  不單只是有人說話
[00:15:39.160 --> 00:15:39.960]  而是他們認得
[00:15:39.960 --> 00:15:42.760]  這個就是他們以前所認識的耶穌
[00:15:42.760 --> 00:15:45.120]  這個就是他們以前的老師
[00:15:45.120 --> 00:15:46.240]  他們以前所談的東西
[00:15:46.240 --> 00:15:47.840]  如果繼續跟他們聊天
[00:15:47.840 --> 00:15:49.080]  繼續跟他們一起生活
[00:15:49.080 --> 00:15:50.120]  跟他們一起吃飯
[00:15:50.120 --> 00:15:52.360]  跟他們一起過日子的
[00:15:52.360 --> 00:15:56.520]  這個就是耶穌的復活
[00:15:56.520 --> 00:15:58.000]  這個是一個很重要的
[00:15:58.000 --> 00:16:01.080]  親身的體驗
[00:16:01.080 --> 00:16:03.800]  今天我們看不看到耶穌復活呢
[00:16:03.800 --> 00:16:05.880]  我們只是聽人說
[00:16:05.880 --> 00:16:07.120]  這樣也好
[00:16:07.120 --> 00:16:09.840]  不過有時候又不知道你聽得清不清楚
[00:16:09.840 --> 00:16:11.520]  那些人說得清不清楚
[00:16:11.520 --> 00:16:12.400]  我們只不是
[00:16:12.400 --> 00:16:14.960]  只是一個間接的東西
[00:16:14.960 --> 00:16:18.480]  今天我們需要看見耶穌復活
[00:16:18.480 --> 00:16:21.520]  不只是視覺的效果
[00:16:21.520 --> 00:16:23.200]  而是你真是體驗
[00:16:23.200 --> 00:16:25.920]  耶穌是活在這個世界
[00:16:25.920 --> 00:16:28.240]  耶穌活在你的生命裏面
[00:16:28.240 --> 00:16:29.760]  他跟你同在
[00:16:29.760 --> 00:16:32.800]  他跟你行人生每一步的道路
[00:16:32.800 --> 00:16:36.160]  他在你困難的時間來安慰你
[00:16:36.160 --> 00:16:39.600]  他在你迷惘的時間來引導你
[00:16:39.600 --> 00:16:43.360]  在你犯錯的時候來責備你
[00:16:43.360 --> 00:16:47.120]  你有沒有這個跟耶穌個人的體驗呢
[00:16:47.120 --> 00:16:51.200]  你有沒有真是來接受耶穌做你的救主
[00:16:51.200 --> 00:16:54.160]  讓他成為你生命的主
[00:16:54.160 --> 00:16:56.400]  引導你呢
[00:16:56.400 --> 00:16:59.280]  在初期教會所有這些
[00:16:59.280 --> 00:17:02.400]  看見耶穌復活又相信耶穌復活的人
