
[00:00:00.000 --> 00:00:02.800]  今早我只有十五分鐘
[00:04:48.700 --> 00:04:52.600]  第三,他說某城有一個官
[00:04:52.600 --> 00:04:55.400]  不懼怕上帝,也不尊重人
[00:04:55.400 --> 00:04:58.300]  那城裡有個寡婦,常到他那裡
[00:04:58.300 --> 00:05:01.700]  說我有個冤家,求你為我伸冤
[00:05:01.700 --> 00:05:03.100]  選不選呢?
[00:05:03.100 --> 00:05:07.900]  這又是不是那個關鍵的節句呢?
[00:05:07.900 --> 00:05:10.800]  他懇求不受理,後來心裡說
[00:05:10.800 --> 00:05:13.600]  我雖不懼怕上帝,也不尊重人
[00:05:13.600 --> 00:05:15.400]  只因寡婦常常搞著我
[00:05:15.400 --> 00:05:18.700]  於是我都幫他伸冤
[00:05:18.700 --> 00:05:20.400]  是不是這一節呢?
[00:05:20.400 --> 00:05:22.500]  還是第六七
[00:05:22.500 --> 00:05:26.300]  主說,你們聽者不義的官所說的話
[00:05:26.300 --> 00:05:29.800]  上帝的選民就夜呼籲他
[00:05:29.800 --> 00:05:34.400]  他豈會言辭不堪門伸冤嗎?
[00:05:34.400 --> 00:05:38.700]  這個好像有人指指點點可能覺得是
[00:05:38.700 --> 00:05:41.100]  還是我告訴你們
[00:05:41.100 --> 00:05:44.200]  他很快就要給你們伸冤
[00:05:44.200 --> 00:05:47.500]  還是然而人子來的時候
[00:05:47.500 --> 00:05:52.000]  能在世上找到這樣的信德嗎?
[00:05:52.000 --> 00:05:55.200]  OK,再來吧
[00:05:55.200 --> 00:05:58.700]  有沒有人選第一的?
[00:05:58.700 --> 00:06:02.500]  1A、1B,OK
[00:06:02.500 --> 00:06:06.000]  有沒有人選2、3?
[00:06:06.000 --> 00:06:08.700]  2、3就是 setting up the story
[00:06:08.700 --> 00:06:12.200]  好像還沒進入最重要的那裡
[00:06:12.200 --> 00:06:16.200]  有沒有人選4、5呢?
[00:06:16.200 --> 00:06:20.400]  雖然他很煩,我也幫他伸冤
[00:06:20.400 --> 00:06:23.300]  有沒有人選6、7呢?
[00:06:23.300 --> 00:06:25.500]  總要選一些東西吧
[00:06:25.500 --> 00:06:29.000]  你不回答,那就零分了
[00:06:29.000 --> 00:06:30.700]  就是要我們舉手
[00:06:30.700 --> 00:06:32.000]  是啊,你可以舉手
[00:06:32.000 --> 00:06:33.100]  7可以嗎?
[00:06:33.100 --> 00:06:35.200]  就是選7,OK,也可以
[00:06:35.200 --> 00:06:38.900]  第七就是上帝的選民就夜呼籲他
[00:06:38.900 --> 00:06:42.800]  他豈會言辭不堪門伸冤?
[00:06:42.800 --> 00:06:44.900]  這個也很多人點頭
[00:06:44.900 --> 00:06:47.700]  還是8A
[00:06:47.700 --> 00:06:52.300]  不過8A和7都是相似的
[00:06:52.300 --> 00:06:54.600]  OK,8B也有一點奇怪
[00:06:54.600 --> 00:06:58.200]  我想大家都選了一個挺好的
[00:06:58.200 --> 00:07:00.200]  就是你看完8個
[00:07:00.200 --> 00:07:03.600]  你會發現可能那個重點
[00:07:03.600 --> 00:07:06.500]  不是常常禱告不可悔心的
[00:07:06.500 --> 00:07:10.200]  關鍵那句說話很可能是第七
[00:07:10.200 --> 00:07:12.200]  因為你前面也說了一些故事
[00:07:12.200 --> 00:07:15.200]  然後第七才告訴你進入正題
[00:07:15.200 --> 00:07:16.400]  耶穌想說什麼呢?
[00:07:16.400 --> 00:07:18.700]  上帝的選民就夜呼籲他
[00:07:18.700 --> 00:07:22.700]  他豈會言辭不堪門伸冤?
[00:07:22.700 --> 00:07:24.900]  好,現在第三條問題
[00:07:24.900 --> 00:07:26.900]  其實也是跟第二條有點關係的
[00:07:26.900 --> 00:07:30.200]  如果我們重新再看這八字聖經
[00:07:30.200 --> 00:07:33.300]  讓你選一些詞句你覺得是關鍵的
[00:07:33.300 --> 00:07:34.800]  詞句,兩個字
[00:07:34.800 --> 00:07:36.900]  中文很多東西都是兩個字
[00:07:36.900 --> 00:07:46.500]  你會覺得哪些詞句是關鍵的呢?
[00:07:46.500 --> 00:07:49.200]  好,第一頁有沒有人覺得有些詞句是關鍵?
[00:07:49.200 --> 00:07:54.700]  你可以選擇幾個,不是只選一個
[00:07:54.700 --> 00:07:58.600]  有沒有些詞句你會圈住的?
[00:07:58.600 --> 00:08:01.400]  我印了給你
[00:08:01.400 --> 00:08:03.700]  你會圈什麼字呢?
[00:08:03.700 --> 00:08:06.100]  討告
[00:08:06.100 --> 00:08:07.900]  討告,然後呢?
[00:08:07.900 --> 00:08:08.700]  伸冤
[00:08:08.700 --> 00:08:12.000]  伸冤,好,還有沒有?
[00:08:12.000 --> 00:08:15.900]  討告伸冤
[00:08:15.900 --> 00:08:19.200]  我會圈比喻
[00:08:19.200 --> 00:08:20.100]  為什麼?
[00:08:20.100 --> 00:08:20.800]  什麼比喻?
[00:08:20.800 --> 00:08:22.700]  耶穌不是講道打的比喻
[00:08:22.700 --> 00:08:25.000]  耶穌講的比喻是什麼?
[00:08:25.000 --> 00:08:26.500]  天國的比喻
[00:08:26.500 --> 00:08:28.300]  這是最重要的一件事
[00:08:28.300 --> 00:08:31.300]  祂講的以下東西,耶穌是老作而已
[00:08:31.300 --> 00:08:33.000]  但是祂老作有個原因
[00:08:33.000 --> 00:08:36.000]  祂想告訴你關於天國的事情
[00:08:36.000 --> 00:08:38.100]  好,我就圈了比喻
[00:08:38.100 --> 00:08:40.100]  有人圈了討告,有人圈了伸冤
[00:08:40.100 --> 00:08:41.300]  還有沒有?
[00:08:41.300 --> 00:08:42.900]  在葉仲有沒有?
[00:08:42.900 --> 00:08:45.600]  值得圈的
[00:08:45.600 --> 00:08:48.600]  誰要伸冤呢?
[00:08:48.600 --> 00:08:50.900]  寡婦,是的
[00:08:50.900 --> 00:08:52.000]  都很難應用
[00:08:52.000 --> 00:08:54.600]  你要做寡婦才能應用
[00:08:54.600 --> 00:08:56.500]  不是的,是吧?
[00:08:56.500 --> 00:09:00.900]  寡婦對於意識的人是有一個很特別的意義的
[00:09:00.900 --> 00:09:01.900]  我待會再說
[00:09:01.900 --> 00:09:03.400]  但是我們也圈寡婦
[00:09:03.400 --> 00:09:05.800]  好,這裡還有沒有呢?
[00:09:05.800 --> 00:09:07.400]  有些前面都已經有了
[00:09:07.400 --> 00:09:11.600]  但是這一頁都有些東西可以很值得圈的
[00:09:11.600 --> 00:09:13.300]  就是有些前面已經圈了
[00:09:13.300 --> 00:09:18.500]  還有沒有些東西可以圈的呢?
[00:09:18.500 --> 00:09:19.700]  現在要問問Margaret
[00:09:19.700 --> 00:09:25.400]  因為Margaret剛才選擇了第七節
[00:09:25.400 --> 00:09:26.500]  你會圈什麼?
[00:09:26.500 --> 00:09:28.300]  第七節有什麼字可以圈的?
[00:09:28.300 --> 00:09:29.700]  上帝選民
[00:09:29.700 --> 00:09:31.900]  選民,還有呢?
[00:09:31.900 --> 00:09:33.700]  還有沒有東西可以圈的?
[00:09:33.700 --> 00:09:34.600]  咒爺
[00:09:34.600 --> 00:09:38.800]  咒爺,好的
[00:09:38.800 --> 00:09:40.000]  上帝的選民
[00:09:40.000 --> 00:09:44.900]  耶穌說的是跟上帝選民有關係的東西
[00:09:44.900 --> 00:09:46.300]  OK,好
[00:09:46.300 --> 00:09:51.400]  最後這裡還有沒有東西可以圈的呢?
[00:09:51.400 --> 00:09:53.200]  新圈圈了,還有沒有呢?
[00:09:53.200 --> 00:09:54.400]  信德
[00:09:54.400 --> 00:09:55.400]  信德,OK
[00:09:55.400 --> 00:09:56.800]  信德其實這個翻譯
[00:09:56.800 --> 00:09:58.300]  我也不知道為什麼他這麼快
[00:09:58.300 --> 00:09:59.800]  其實英文就是faith
[00:09:59.800 --> 00:10:01.900]  就是信心
[00:10:01.900 --> 00:10:03.300]  但是他又加了一樣東西
[00:10:03.300 --> 00:10:05.100]  如果你看那個英文版或者原文
[00:10:05.100 --> 00:10:08.600]  可能是能在世上找到信心嗎?
[00:10:08.600 --> 00:10:10.600]  他加了幾樣東西
[00:10:10.600 --> 00:10:12.800]  他加了這樣的
[00:10:12.800 --> 00:10:15.300]  但是我也明白他為什麼要這樣加的
[00:10:15.300 --> 00:10:18.200]  信心他就將它變成信德
[00:10:18.200 --> 00:10:21.200]  因為他也不是很肯定怎麼翻譯這件事
[00:10:21.200 --> 00:10:22.800]  選擇了人子
[00:10:22.800 --> 00:10:24.700]  是的,選擇了人子
[00:10:24.700 --> 00:10:26.200]  好的,選擇了人子
[00:10:26.200 --> 00:10:29.100]  OK,我綜合大家的選擇
[00:10:29.100 --> 00:10:31.500]  也是我選擇的東西
[00:10:31.500 --> 00:10:34.800]  你會發現你要明白這段聖經要圈著幾樣東西
[00:10:34.800 --> 00:10:36.900]  第一是耶穌的比喻
[00:10:36.900 --> 00:10:38.500]  耶穌的比喻是天國的比喻
[00:10:38.500 --> 00:10:41.400]  寡婦、身冤
[00:10:41.400 --> 00:10:43.200]  因為這是耶穌說的故事
[00:10:43.200 --> 00:10:45.500]  祂喜歡怎麼說都可以的
[00:10:45.500 --> 00:10:49.400]  祂想說常常禱告
[00:10:49.400 --> 00:10:50.400]  叫你不可灰心
[00:10:50.400 --> 00:10:52.600]  但是禱告什麼呢?
[00:10:52.600 --> 00:10:53.400]  禱告什麼?
[00:10:53.400 --> 00:10:55.900]  你要看看祂說的故事裡面
[00:10:55.900 --> 00:10:57.900]  祂用了什麼人物
[00:10:57.900 --> 00:11:01.200]  為什麼祂特意要說寡婦?
[00:11:01.200 --> 00:11:03.400]  為什麼祂不說其他東西?
[00:11:03.400 --> 00:11:04.400]  為什麼一定要寡婦?
[00:11:04.400 --> 00:11:06.200]  為什麼一定要身冤?
[00:11:06.200 --> 00:11:10.600]  接著祂說選民
[00:11:10.600 --> 00:11:14.700]  其實寡婦和選民有沒有關係?
[00:11:14.700 --> 00:11:16.300]  如果你是以色列人你會知道
[00:11:16.300 --> 00:11:17.600]  整個《救藥》裡面
[00:11:17.600 --> 00:11:18.800]  說上帝的選民
[00:11:18.800 --> 00:11:20.800]  就是被人欺負的那些
[00:11:20.800 --> 00:11:22.200]  窮苦弱勢的
[00:11:22.200 --> 00:11:25.800]  寡婦就是一個選民的圖畫
[00:11:25.800 --> 00:11:27.100]  所以祂不是…
[00:11:27.100 --> 00:11:30.600]  祂特意用寡婦的
[00:11:30.600 --> 00:11:32.700]  身冤,身冤是什麼意思?
[00:11:32.700 --> 00:11:37.100]  你什麼時候可以有得身冤?
[00:11:37.100 --> 00:11:38.600]  皇帝來的時候
[00:11:38.600 --> 00:11:41.100]  天國降臨的時候就有得身冤了
[00:11:41.100 --> 00:11:41.800]  你明白嗎?
[00:11:41.800 --> 00:11:43.800]  所以《救藥》的等待
[00:11:43.800 --> 00:11:47.100]  就是一個寡婦在等待天國來臨
[00:11:47.100 --> 00:11:48.800]  天國來臨就身冤
[00:11:48.800 --> 00:11:50.800]  所以這個選民呼籲
[00:11:50.800 --> 00:11:53.000]  呼籲就是禱告
[00:11:53.000 --> 00:11:55.200]  選民呼籲是什麼呢?
[00:11:55.200 --> 00:11:58.700]  選民呼籲是天國來臨
[00:11:58.700 --> 00:12:01.400]  所以祂這個禱告的比喻
[00:12:01.400 --> 00:12:02.400]  叫你常常禱告
[00:12:02.400 --> 00:12:03.400]  不可灰心
[00:12:03.400 --> 00:12:05.600]  就不是你喜歡想
[00:12:05.600 --> 00:12:06.900]  討那些什麼都可以
[00:12:06.900 --> 00:12:07.900]  不是的
[00:12:07.900 --> 00:12:09.100]  祂是說
[00:12:09.100 --> 00:12:11.500]  當你作為上帝的選民
[00:12:11.500 --> 00:12:15.200]  在等待祂天國降臨的時候
[00:12:15.200 --> 00:12:17.300]  你去祈禱的時候
[00:12:17.300 --> 00:12:18.900]  是要常常祈禱
[00:12:18.900 --> 00:12:20.100]  堅持祈禱
[00:12:20.100 --> 00:12:21.100]  不可灰心
[00:12:21.100 --> 00:12:22.100]  為什麼呢?
[00:12:22.100 --> 00:12:26.000]  因為上帝很快就來幫你伸冤了
[00:12:26.000 --> 00:12:28.700]  所以最後那句人子
[00:12:28.700 --> 00:12:29.900]  也有些關係的
[00:12:29.900 --> 00:12:31.500]  因為人子是誰?
[00:12:31.500 --> 00:12:34.300]  人子有耶穌自己的代表
[00:12:34.300 --> 00:12:35.300]  但是人子也說到
[00:12:35.300 --> 00:12:37.400]  《大義理書》第七章裡面的人子
[00:12:37.400 --> 00:12:41.200]  總之就是上帝天國降臨的標記
[00:12:41.200 --> 00:12:43.200]  人子就一定來了
[00:12:43.200 --> 00:12:45.000]  其實已經來了
[00:12:45.000 --> 00:12:46.000]  OK
[00:12:46.000 --> 00:12:48.000]  接著祂問了一句很有趣的話
[00:12:48.000 --> 00:12:49.400]  人子來了
[00:12:49.400 --> 00:12:50.200]  來了
[00:12:50.200 --> 00:12:51.900]  有沒有人相信呢?
[00:12:51.900 --> 00:12:55.800]  所以這個是一個很關鍵的詞句
[00:12:55.800 --> 00:12:56.400]  OK
[00:12:56.400 --> 00:13:01.000]  我們現在嘗試去fill in那個對聯
[00:13:01.000 --> 00:13:02.800]  供你禱告迎新歲
[00:13:02.800 --> 00:13:04.300]  我暫時
[00:13:04.300 --> 00:13:05.800]  pencil in
[00:13:05.800 --> 00:13:07.800]  還沒完的
[00:13:07.800 --> 00:13:09.500]  天國救贖
[00:13:09.500 --> 00:13:10.400]  不遲延
[00:13:10.400 --> 00:13:11.900]  都可以的
[00:13:11.900 --> 00:13:14.500]  因為其實祂在說的禱告
[00:13:14.500 --> 00:13:16.700]  那個回應是天國的救贖
[00:13:16.700 --> 00:13:17.600]  耶穌說
[00:13:17.600 --> 00:13:19.900]  上帝是不會遲延的
[00:13:19.900 --> 00:13:21.200]  祂一定會來的
[00:13:21.200 --> 00:13:22.300]  其實祂已經來了
[00:13:22.300 --> 00:13:24.100]  耶穌已經在這裡了
[00:13:24.100 --> 00:13:26.800]  祂快要成就這個救贖了
[00:13:26.800 --> 00:13:27.300]  OK
[00:13:27.300 --> 00:13:27.800]  好
[00:13:27.800 --> 00:13:30.200]  講到這裡
[00:13:30.200 --> 00:13:31.200]  我們就讀完了
[00:13:31.200 --> 00:13:33.500]  但是這個八節聖經
[00:13:33.500 --> 00:13:35.000]  有一件事很奇怪的
[00:13:35.000 --> 00:13:36.100]  就是第八節
[00:13:36.100 --> 00:13:37.600]  第八節的下尾聲
[00:13:37.600 --> 00:13:41.000]  跟前面是不合的
[00:13:41.000 --> 00:13:41.700]  祂不知道
[00:13:41.700 --> 00:13:43.400]  祂其實在講祈禱
[00:13:43.400 --> 00:13:44.200]  就講祈禱
[00:13:44.200 --> 00:13:45.100]  叫祂們
[00:13:45.100 --> 00:13:46.100]  不可以停止
[00:13:46.100 --> 00:13:46.900]  為天國祈禱
[00:13:46.900 --> 00:13:47.500]  就講
[00:13:47.500 --> 00:13:49.700]  但是為什麼又要加一件事
[00:13:49.700 --> 00:13:52.000]  說人子現在來了
[00:13:52.000 --> 00:13:54.200]  祂能不能找到信德呢?
[00:13:54.200 --> 00:13:55.800]  所以這個故事
[00:13:55.800 --> 00:13:57.800]  其實是延續
[00:13:57.800 --> 00:14:00.400]  《路加福音》第十八章之後那幾個故事
[00:14:00.400 --> 00:14:03.100]  如果你繼續看《路加福音》第十八章
[00:14:03.100 --> 00:14:04.900]  《路加福音》第十八章
[00:14:04.900 --> 00:14:09.300]  就有五個大家很熟悉的故事
[00:14:09.300 --> 00:14:10.500]  OK
[00:14:10.500 --> 00:14:14.400]  堅持伸冤的窮寡婦
[00:14:14.400 --> 00:14:16.500]  有一個懊悔的歲利求憐憫
[00:14:16.500 --> 00:14:18.200]  記得有兩個人想去祈禱
[00:14:18.200 --> 00:14:19.200]  一個是法律錯誤人
[00:14:19.200 --> 00:14:20.100]  一個是懊悔
[00:14:20.100 --> 00:14:21.900]  一個是歲利
[00:14:21.900 --> 00:14:23.900]  然後耶穌說
[00:14:23.900 --> 00:14:26.000]  叫小孩子到我者裡來
[00:14:26.000 --> 00:14:27.300]  那些事情
[00:14:27.300 --> 00:14:28.100]  其實
[00:14:28.100 --> 00:14:29.500]  你聽著我講
[00:14:29.500 --> 00:14:31.300]  叫無德小孩子
[00:14:31.300 --> 00:14:32.800]  因為小孩子
[00:14:32.800 --> 00:14:34.600]  你要到了十三歲
[00:14:34.600 --> 00:14:38.800]  猶太人才可以成為一個大人
[00:14:38.800 --> 00:14:40.200]  你可以守律法
[00:14:40.200 --> 00:14:43.500]  守律法就可以有自己的意義
[00:14:43.500 --> 00:14:45.300]  十三歲之前很小的那些
[00:14:45.300 --> 00:14:48.300]  是沒有辦法為自己
[00:14:48.300 --> 00:14:50.900]  去成就那些意義的
[00:14:50.900 --> 00:14:51.500]  OK
[00:14:51.500 --> 00:14:52.500]  先聽著
[00:14:52.500 --> 00:14:55.000]  接著有一個有錢的官長
[00:14:55.000 --> 00:14:56.200]  大家記得那個
[00:14:56.200 --> 00:14:57.700]  悠悠愁愁走了
[00:14:57.700 --> 00:14:59.700]  所以叫他賣光所有東西
[00:14:59.700 --> 00:15:00.700]  甚憂愁
[00:15:00.700 --> 00:15:01.500]  接著
[00:15:01.500 --> 00:15:02.500]  有一個核子
[00:15:02.500 --> 00:15:03.700]  這個核子很有趣
[00:15:03.700 --> 00:15:04.800]  剛才之前
[00:15:04.800 --> 00:15:07.700]  他說人子來的時候會不會有人真信
[00:15:07.700 --> 00:15:08.400]  有啊
[00:15:08.400 --> 00:15:08.800]  誰?
[00:15:08.800 --> 00:15:10.000]  那個核子
[00:15:10.000 --> 00:15:12.400]  因為耶穌說他有信心的
[00:15:12.400 --> 00:15:13.100]  很有趣
[00:15:13.100 --> 00:15:13.900]  OK
[00:15:13.900 --> 00:15:16.000]  現在有五個很熟悉的故事
[00:15:16.000 --> 00:15:17.600]  問題就在這裡
[00:15:17.600 --> 00:15:20.800]  這五個很熟悉的故事
[00:15:20.800 --> 00:15:24.900]  有沒有關係的呢?
[00:15:24.900 --> 00:15:28.000]  好像有、又好像沒有
[00:15:28.000 --> 00:15:31.300]  其實五個故事都有關係
[00:15:31.300 --> 00:15:32.700]  但是那個關係
[00:15:32.700 --> 00:15:34.500]  不明顯
[00:15:34.500 --> 00:15:37.100]  直至
[00:15:37.100 --> 00:15:39.100]  第十九章的第一個故事
[00:15:39.100 --> 00:15:40.800]  你才看到所有的故事
[00:15:40.800 --> 00:15:43.100]  其實跟第十九章
[00:15:43.100 --> 00:15:44.200]  那個故事有關係
[00:15:44.200 --> 00:15:46.400]  第十九章出現了另外一個新的人物
[00:15:46.400 --> 00:15:48.000]  這個誰?
[00:15:48.000 --> 00:15:48.900]  薩蓋
[00:15:48.900 --> 00:15:50.400]  薩蓋是蓋薩的那個
[00:15:50.400 --> 00:15:52.100]  就是被人蓋、被人剁的那個
[00:15:52.100 --> 00:15:53.800]  因為他是稅理長
[00:15:53.800 --> 00:15:56.300]  為什麼呢?
[00:15:56.300 --> 00:15:59.100]  因為薩蓋堅持
[00:15:59.100 --> 00:16:00.200]  薩蓋懊悔
[00:16:00.200 --> 00:16:01.800]  薩蓋無德
[00:16:01.800 --> 00:16:03.900]  薩蓋富有
[00:16:03.900 --> 00:16:05.400]  薩蓋真信
[00:16:05.400 --> 00:16:07.200]  因為耶穌最後那一句是說
[00:16:07.200 --> 00:16:10.700]  他也是阿巴哈罕的子孫
[00:16:10.700 --> 00:16:12.700]  所以所有的故事
[00:16:12.700 --> 00:16:15.700]  原來這五個故事
[00:16:15.700 --> 00:16:18.700]  是預備著《路加福音》裡面
[00:16:18.700 --> 00:16:21.600]  一個英雄人物的出現
[00:16:21.600 --> 00:16:24.300]  英雄人物就是薩蓋
[00:16:24.300 --> 00:16:26.800]  結果就成為了
[00:16:26.800 --> 00:16:29.500]  我們叫做七星伴月
[00:16:29.500 --> 00:16:31.400]  就是這六個人
[00:16:31.400 --> 00:16:35.100]  全部都是跟薩蓋有些關係的
[00:16:35.100 --> 00:16:37.800]  要麼跟他有些相似的地方
[00:16:37.800 --> 00:16:41.600]  要麼跟他是對立的
[00:16:41.600 --> 00:16:43.500]  法律賽人跟他對立
[00:16:43.500 --> 00:16:44.600]  這個梁振官長
[00:16:44.600 --> 00:16:45.900]  他悠悠愁愁走了
[00:16:45.900 --> 00:16:47.400]  不肯賣東西
[00:16:47.400 --> 00:16:50.500]  跟薩蓋最後豁出去
[00:16:50.500 --> 00:16:52.200]  成為一個對立
[00:16:52.200 --> 00:16:54.000]  當然你又可以再說
[00:16:54.000 --> 00:16:56.100]  剛才林牧師你說
[00:16:56.100 --> 00:16:57.100]  七星伴月
[00:16:57.100 --> 00:16:58.900]  現在好像六星伴月
[00:16:58.900 --> 00:17:00.000]  是不是?
[00:17:00.000 --> 00:17:01.400]  那真的是七星伴月
[00:17:01.400 --> 00:17:02.300]  為什麼呢?
[00:17:02.300 --> 00:17:04.300]  因為原來薩蓋
[00:17:04.300 --> 00:17:07.200]  都是伴著仁子而已
[00:17:07.200 --> 00:17:09.500]  所以由第十八章第一節
[00:17:09.500 --> 00:17:11.800]  去到第十九章第十節
[00:17:11.800 --> 00:17:14.400]  其實最關鍵的人物
[00:17:14.400 --> 00:17:16.600]  是仁子
[00:17:16.600 --> 00:17:18.600]  其他這幫人
[00:17:18.600 --> 00:17:20.200]  都是伴著仁子
