
[00:00:00.000 --> 00:00:01.200]  各位電影節的早晨
[00:01:27.100 --> 00:01:30.300]  就是一面對到升中了
[00:01:30.300 --> 00:01:31.500]  當爸爸媽媽不斷
[00:01:31.500 --> 00:01:33.000]  不是迫害
[00:01:33.000 --> 00:01:36.200]  鼓勵他來讀書的時候
[00:01:36.200 --> 00:01:37.500]  他就迷惘了
[00:01:37.500 --> 00:01:40.300]  到了再大一點
[00:01:40.300 --> 00:01:41.300]  出來工作
[00:01:41.300 --> 00:01:43.100]  怎麼找工作呢
[00:01:43.100 --> 00:01:44.300]  很迷惘的
[00:01:44.300 --> 00:01:47.700]  現在很多大學生出來都找不到工作
[00:01:47.700 --> 00:01:49.000]  全世界都是這樣的
[00:01:49.000 --> 00:01:52.100]  接著到了成年了
[00:01:52.100 --> 00:01:53.200]  中年了
[00:01:53.200 --> 00:01:54.400]  那叫什麼呢
[00:01:54.400 --> 00:01:56.100]  中年危機
[00:01:56.100 --> 00:01:57.300]  又迷惘
[00:01:57.300 --> 00:01:59.300]  現在其實老年也迷惘的
[00:01:59.300 --> 00:02:02.000]  很多人到了老年才迷惘
[00:02:02.000 --> 00:02:02.500]  為什麼呢
[00:02:02.500 --> 00:02:04.300]  所有事情都完成了
[00:02:04.300 --> 00:02:06.300]  大屋就搬小屋了
[00:02:06.300 --> 00:02:07.100]  接著
[00:02:07.100 --> 00:02:08.900]  我人生為了什麼呢
[00:02:08.900 --> 00:02:10.200]  退休又更迷惘
[00:02:10.200 --> 00:02:11.000]  總之就是
[00:02:11.000 --> 00:02:12.800]  這個問題
[00:02:12.800 --> 00:02:15.500]  似乎在我的人生
[00:02:15.500 --> 00:02:17.100]  隨時都會纏繞著我們
[00:02:17.100 --> 00:02:18.100]  很迷惘的
[00:02:18.100 --> 00:02:20.800]  那大家想不想不再迷惘呢
[00:02:20.800 --> 00:02:22.600]  我們就發覺
[00:02:22.600 --> 00:02:24.800]  當我去預備阿巴拉罕
[00:02:24.800 --> 00:02:26.300]  他就真的很特別
[00:02:26.300 --> 00:02:28.300]  就好像反其道而行
[00:02:28.300 --> 00:02:30.500]  剛才我已經說了一次
[00:02:30.500 --> 00:02:31.900]  他是
[00:02:31.900 --> 00:02:34.700]  出去的時候都不知道去哪裡
[00:02:34.700 --> 00:02:36.200]  那你說迷不迷惘呢
[00:02:36.200 --> 00:02:38.700]  有時候經常帶領是這樣的
[00:02:38.700 --> 00:02:39.600]  是不是迷不迷惘
[00:02:39.600 --> 00:02:41.600]  但是他又好像還蠻OK的
[00:02:41.600 --> 00:02:43.600]  當然我們再仔細看看
[00:02:43.600 --> 00:02:45.300]  他的人生是怎樣的
[00:02:45.300 --> 00:02:46.400]  他怎樣經歷
[00:02:46.400 --> 00:02:47.600]  可能
[00:02:47.600 --> 00:02:49.900]  我們再一次去學習
[00:02:49.900 --> 00:02:51.700]  阿巴拉罕的信心
[00:02:52.400 --> 00:02:54.800]  會使我們可以沒那麼迷惘
[00:02:54.800 --> 00:02:56.300]  或者我們更加知道
[00:02:56.300 --> 00:02:58.600]  怎樣去面對我們的前途
[00:02:58.600 --> 00:03:00.100]  我們一起去再禱告
[00:03:00.100 --> 00:03:01.600]  天父我們多謝你
[00:03:01.600 --> 00:03:02.300]  讓我們
[00:03:02.300 --> 00:03:03.500]  去
[00:03:03.500 --> 00:03:06.200]  再思想阿巴拉罕的經歷
[00:03:06.200 --> 00:03:07.300]  他的信心
[00:03:07.300 --> 00:03:10.400]  有一些我們都不是不知道的事情
[00:03:10.400 --> 00:03:11.700]  但是當我們再
[00:03:11.700 --> 00:03:12.800]  看一看的時候
[00:03:12.800 --> 00:03:13.500]  求你
[00:03:13.500 --> 00:03:15.700]  讓我們在這一刻
[00:03:15.700 --> 00:03:18.200]  我們去讀你的話語
[00:03:18.200 --> 00:03:20.700]  讓我們更加的去明白
[00:03:21.200 --> 00:03:22.500]  更加的去
[00:03:22.500 --> 00:03:26.700]  抓住聖經對我們的教導和應許的時候
[00:03:26.700 --> 00:03:28.400]  我們不再迷惘
[00:03:28.400 --> 00:03:30.500]  我們更加有方向去前行
[00:03:30.500 --> 00:03:31.800]  多謝主
[00:03:31.800 --> 00:03:33.700]  求你聖靈引導我們
[00:03:33.700 --> 00:03:34.200]  因為
[00:03:34.200 --> 00:03:35.600]  孩子只是一個
[00:03:35.600 --> 00:03:38.400]  講道的出口和器皿
[00:03:38.400 --> 00:03:41.500]  求聖靈你向人心中說話
[00:03:41.500 --> 00:03:43.200]  祈禱奉耶穌基督明治
[00:03:43.200 --> 00:03:44.000]  下門
[00:03:44.000 --> 00:03:48.100]  那這些經文就不說了
[00:03:48.100 --> 00:03:50.000]  那
[00:03:50.500 --> 00:03:51.900]  首先我想說
[00:03:51.900 --> 00:03:54.100]  第一有幾方面的
[00:03:54.100 --> 00:03:55.200]  去看這件事
[00:03:55.200 --> 00:03:56.600]  第一方面
[00:03:56.600 --> 00:03:59.300]  你說阿巴拉罕其實他
[00:03:59.300 --> 00:04:02.700]  是怎樣去面對一個
[00:04:02.700 --> 00:04:04.700]  他出去的時候還不知道
[00:04:04.700 --> 00:04:06.200]  往哪裏去呢
[00:04:06.200 --> 00:04:08.100]  這個就是希伯來書的說話
[00:04:08.100 --> 00:04:10.600]  如果你看這個地方
[00:04:10.600 --> 00:04:11.600]  就是第八節
[00:04:11.600 --> 00:04:12.600]  剛才讀過了
[00:04:12.600 --> 00:04:14.100]  他真的這樣寫的
[00:04:14.100 --> 00:04:16.000]  出去的時候
[00:04:16.000 --> 00:04:17.800]  還不知道往哪裏去
[00:04:18.400 --> 00:04:20.800]  如果我們只是集中在這一句
[00:04:20.800 --> 00:04:22.100]  我們真的會覺得很迷惘
[00:04:22.100 --> 00:04:23.500]  就是怎麼會這樣做
[00:04:23.500 --> 00:04:24.300]  怎麼會這樣走呢
[00:04:24.300 --> 00:04:25.400]  其實我們
[00:04:25.400 --> 00:04:26.500]  去問一問問題
[00:04:26.500 --> 00:04:28.200]  究竟他是不是真的
[00:04:28.200 --> 00:04:30.200]  完全不知道
[00:04:30.200 --> 00:04:31.600]  是去哪裏的呢
[00:04:31.600 --> 00:04:33.200]  你想一想
[00:04:33.200 --> 00:04:33.900]  是不是呢
[00:04:33.900 --> 00:04:35.500]  其實又不是的
[00:04:35.500 --> 00:04:38.500]  你說正確的方向
[00:04:38.500 --> 00:04:40.600]  或者那個地方是什麼的
[00:04:40.600 --> 00:04:41.900]  明智
[00:04:41.900 --> 00:04:44.000]  可能不是最最最清楚
[00:04:44.000 --> 00:04:45.300]  但是你看到
[00:04:45.300 --> 00:04:46.400]  在這段經文
[00:04:46.600 --> 00:04:48.700]  希伯來書其實正在解釋
[00:04:48.700 --> 00:04:50.100]  創世紀的一些事情
[00:04:50.100 --> 00:04:52.300]  他說夢照的時候遵命出去
[00:04:52.300 --> 00:04:56.000]  往將來要得為業的地方
[00:04:56.000 --> 00:04:57.000]  就是說其實
[00:04:57.000 --> 00:04:59.000]  神跟他說的時候
[00:04:59.000 --> 00:05:00.300]  他是很清楚的
[00:05:00.300 --> 00:05:01.200]  他要去一個
[00:05:01.200 --> 00:05:03.900]  他將會得為業
[00:05:03.900 --> 00:05:05.300]  就是買物業
[00:05:05.300 --> 00:05:09.300]  就是最終極的安舒的地方
[00:05:09.300 --> 00:05:11.600]  他知道有這個地方的
[00:05:11.600 --> 00:05:12.500]  好了
[00:05:12.500 --> 00:05:13.300]  但是呢
[00:05:13.300 --> 00:05:16.000]  是不是一個地方呢
[00:05:16.400 --> 00:05:18.300]  就是說世上的一個地方
[00:05:18.300 --> 00:05:20.100]  所以第一方面其實
[00:05:20.100 --> 00:05:21.700]  阿巴拉罕
[00:05:21.700 --> 00:05:24.000]  他是完全知道自己
[00:05:24.000 --> 00:05:25.100]  目標是什麼
[00:05:25.100 --> 00:05:26.100]  目標是什麼
[00:05:26.100 --> 00:05:27.700]  你讀希伯來書讀清楚一點
[00:05:27.700 --> 00:05:28.900]  他說
[00:05:28.900 --> 00:05:30.400]  在第十節
[00:05:30.400 --> 00:05:31.700]  因為
[00:05:31.700 --> 00:05:33.800]  大家一起看看
[00:05:33.800 --> 00:05:37.800]  因為他等候那座有根基的城
[00:05:37.800 --> 00:05:40.300]  就是神所經營所建造的
[00:05:40.300 --> 00:05:42.100]  其實阿巴拉罕
[00:05:42.100 --> 00:05:44.200]  我看他的生平的時候
[00:05:44.200 --> 00:05:45.600]  其實他整天的生平很長
[00:05:45.800 --> 00:05:47.100]  很多不同的經歷
[00:05:47.100 --> 00:05:48.400]  但是
[00:05:48.400 --> 00:05:50.500]  他終極的目標他知道的
[00:05:50.500 --> 00:05:51.400]  在哪裡
[00:05:51.400 --> 00:05:53.000]  天上
[00:05:53.000 --> 00:05:56.500]  所以這一方面我們去看的時候
[00:05:56.500 --> 00:05:58.000]  我們怎麼不再迷惘
[00:05:58.000 --> 00:05:59.000]  我相信我們基督徒
[00:05:59.000 --> 00:06:00.300]  其實我們知道我們有永生
[00:06:00.300 --> 00:06:00.800]  是不是
[00:06:00.800 --> 00:06:03.300]  但是我們是不是真的這麼確實
[00:06:03.300 --> 00:06:04.300]  好像阿巴拉罕那樣
[00:06:04.300 --> 00:06:05.100]  他是怎樣的
[00:06:05.100 --> 00:06:06.400]  第十節再說的就是
[00:06:06.400 --> 00:06:10.500]  他等待那座有根基的城
[00:06:10.500 --> 00:06:12.500]  那對我們來說
[00:06:12.500 --> 00:06:13.700]  有時候天堂很遠
[00:06:13.900 --> 00:06:16.200]  或者我們是得為業的地方
[00:06:16.200 --> 00:06:17.700]  其實是不是在地上
[00:06:17.700 --> 00:06:19.000]  我經常說
[00:06:19.000 --> 00:06:20.600]  我很想買下去
[00:06:20.600 --> 00:06:22.200]  又沒有錢買
[00:06:22.200 --> 00:06:23.300]  那怎麼辦呢
[00:06:23.300 --> 00:06:25.900]  那我這輩子就等什麼都沒有
[00:06:25.900 --> 00:06:26.800]  不是啊
[00:06:26.800 --> 00:06:27.700]  每一個基督徒
[00:06:27.700 --> 00:06:28.700]  哪一個都好
[00:06:28.700 --> 00:06:33.100]  原來神是為我們預備有根基的城
[00:06:33.100 --> 00:06:34.700]  最後這段經文
[00:06:34.700 --> 00:06:35.700]  你也看到
[00:06:35.700 --> 00:06:37.500]  這裡說
[00:06:37.500 --> 00:06:38.900]  他們
[00:06:38.900 --> 00:06:39.600]  就是我們
[00:06:39.600 --> 00:06:42.400]  他是羨慕一個更美的家鄉
[00:06:42.400 --> 00:06:43.300]  就在天上
[00:06:43.500 --> 00:06:45.600]  所以神被稱他們的神
[00:06:45.600 --> 00:06:46.900]  並不以為始
[00:06:46.900 --> 00:06:50.400]  因為他已經給他們預備了一座城
[00:06:50.400 --> 00:06:52.200]  不是一個物業
[00:06:52.200 --> 00:06:53.700]  不是一條村
[00:06:53.700 --> 00:06:55.600]  是一座城
[00:06:55.600 --> 00:06:58.300]  那如果你說神學上面
[00:06:58.300 --> 00:06:59.700]  那座城是怎樣
[00:06:59.700 --> 00:07:02.100]  天堂是有什麼美景
[00:07:02.100 --> 00:07:04.300]  究竟包含什麼
[00:07:04.300 --> 00:07:05.400]  不是不重要
[00:07:05.400 --> 00:07:07.200]  但是不是這裡可以很詳細說
[00:07:07.200 --> 00:07:08.400]  但是
[00:07:08.400 --> 00:07:09.600]  很清楚的
[00:07:09.600 --> 00:07:11.900]  阿巴拉罕原來他不是看著地上的
[00:07:11.900 --> 00:07:12.500]  為什麼
[00:07:13.000 --> 00:07:15.100]  他這個就是我們所謂寄居的心
[00:07:15.100 --> 00:07:16.300]  寄居的心態
[00:07:16.300 --> 00:07:17.500]  他說
[00:07:17.500 --> 00:07:18.800]  就是你看到
[00:07:18.800 --> 00:07:21.200]  第十三節也是這麼說的
[00:07:21.200 --> 00:07:22.500]  還有阿巴拉罕
[00:07:22.500 --> 00:07:24.100]  他知道自己
[00:07:24.100 --> 00:07:25.800]  將會去哪裡
[00:07:25.800 --> 00:07:27.300]  這個地上
[00:07:27.300 --> 00:07:29.900]  全部都是一個寄居的階段
[00:07:29.900 --> 00:07:31.700]  我有時候聽到電影節目
[00:07:31.700 --> 00:07:33.100]  裝修啊
[00:07:33.100 --> 00:07:34.100]  蓋房子是不是
[00:07:34.100 --> 00:07:35.200]  有人正在蓋的我知道
[00:07:35.200 --> 00:07:36.200]  不說是誰了
[00:07:36.200 --> 00:07:38.300]  正在蓋房子呢
[00:07:38.300 --> 00:07:39.300]  原來很久了
[00:07:39.300 --> 00:07:40.600]  很煩的
[00:07:40.600 --> 00:07:42.700]  接著又要搬這裡搬那裡
[00:07:42.700 --> 00:07:43.200]  這樣
[00:07:43.200 --> 00:07:44.500]  但是呢
[00:07:44.500 --> 00:07:45.900]  心態是怎樣的
[00:07:45.900 --> 00:07:47.700]  你搬這裡搬那裡
[00:07:47.700 --> 00:07:50.400]  你會不會覺得我永遠住在那裡是不會的
[00:07:50.400 --> 00:07:51.700]  因為你等什麼
[00:07:51.700 --> 00:07:53.500]  將來弄好那間屋
[00:07:53.500 --> 00:07:55.300]  那個心態大概是這樣
[00:07:55.300 --> 00:07:56.300]  不是完全一樣
[00:07:56.300 --> 00:07:57.600]  但是阿巴拉罕
[00:07:57.600 --> 00:08:00.200]  第一方面為什麼他能夠說
[00:08:00.200 --> 00:08:02.300]  出去的時候還不知道去哪裡呢
[00:08:02.300 --> 00:08:03.200]  他不是不知道去哪裡
[00:08:03.200 --> 00:08:03.700]  大方向
[00:08:03.700 --> 00:08:05.700]  返天家我們都是這麼說
[00:08:05.700 --> 00:08:08.200]  丁姐妹我們大方向不是返天家
[00:08:08.200 --> 00:08:09.500]  我們正在返
[00:08:09.500 --> 00:08:11.500]  問題是
[00:08:11.800 --> 00:08:13.000]  你又正在返我也正在返
[00:08:13.000 --> 00:08:14.600]  我覺不覺得我正在返
[00:08:14.600 --> 00:08:15.400]  你正在返
[00:08:15.400 --> 00:08:18.500]  是正在返去一座神為我們預備的城
[00:08:18.500 --> 00:08:20.200]  很明顯是很美好的
[00:08:20.200 --> 00:08:22.500]  很明顯是永恆的
[00:08:22.500 --> 00:08:24.400]  那跟我們有什麼關係
[00:08:24.400 --> 00:08:26.000]  那就是寄居
[00:08:26.000 --> 00:08:27.500]  這個地方我們
[00:08:27.500 --> 00:08:29.100]  無論去到哪裡
[00:08:29.100 --> 00:08:30.300]  你有多大的物業
[00:08:30.300 --> 00:08:32.500]  你有多好的財富地位
[00:08:32.500 --> 00:08:34.800]  都是過眼雲煙
[00:08:34.800 --> 00:08:36.300]  都是寄居
[00:08:36.300 --> 00:08:36.900]  那當然了
[00:08:36.900 --> 00:08:38.600]  不是完全過眼雲煙
[00:08:38.600 --> 00:08:39.300]  因為神呢
[00:08:39.300 --> 00:08:41.200]  留我們在這裡是有事要做
[00:08:41.500 --> 00:08:43.200]  我們知道我們這輩子
[00:08:43.200 --> 00:08:44.100]  在這裡
[00:08:44.100 --> 00:08:49.100]  在去到有根基的城之前的這個時間
[00:08:49.100 --> 00:08:50.000]  是做什麼的呢
[00:08:50.000 --> 00:08:51.400]  是有事要我們做
[00:08:51.400 --> 00:08:52.500]  所以呢
[00:08:52.500 --> 00:08:53.900]  這個呢
[00:08:53.900 --> 00:08:55.400]  我們首先看到阿巴拉罕
[00:08:55.400 --> 00:08:57.000]  他不是完全不知道
[00:08:57.000 --> 00:08:58.800]  好了第二方面呢
[00:08:58.800 --> 00:09:01.900]  我們就看一下
[00:09:01.900 --> 00:09:04.400]  阿巴拉罕他其實
[00:09:04.400 --> 00:09:07.500]  是遇到什麼情況
[00:09:07.500 --> 00:09:10.000]  我們問一個問題
[00:09:11.000 --> 00:09:11.800]  看兩件經文
[00:09:11.800 --> 00:09:14.900]  阿巴拉罕是什麼時候出發的呢
[00:09:14.900 --> 00:09:16.500]  就是他要去了
[00:09:16.500 --> 00:09:17.400]  他有根基的城
[00:09:17.400 --> 00:09:20.200]  但是他知道要經過很多的寄居
[00:09:20.200 --> 00:09:22.400]  在以色列地
[00:09:22.400 --> 00:09:26.400]  將會是他得為業的地方
[00:09:26.400 --> 00:09:27.600]  但是呢
[00:09:27.600 --> 00:09:29.100]  什麼時候出發
[00:09:29.100 --> 00:09:31.600]  為什麼出發
[00:09:31.600 --> 00:09:32.800]  還有呢
[00:09:32.800 --> 00:09:36.200]  究竟他是怎樣收到神的訊息
[00:09:36.200 --> 00:09:38.300]  這個我們很想知道的
[00:09:38.300 --> 00:09:38.800]  是不是
[00:09:39.800 --> 00:09:41.800]  那麼我首先呢就解釋一下
[00:09:41.800 --> 00:09:44.100]  如果你看經文呢
[00:09:44.100 --> 00:09:47.800]  就會看到阿巴拉罕
[00:09:47.800 --> 00:09:49.600]  他和他的家人
[00:09:49.600 --> 00:09:51.400]  是從哪裡開始的
[00:09:51.400 --> 00:09:53.500]  我不詳細每一字來讀
[00:09:53.500 --> 00:09:55.200]  但是呢會有兩個地方
[00:09:55.200 --> 00:09:56.600]  是很清楚的
[00:09:56.600 --> 00:09:59.700]  第一個地方呢就是加勒底的吾爾
[00:09:59.700 --> 00:10:01.600]  加勒底其實就是古巴比倫
[00:10:01.600 --> 00:10:03.300]  就是前幾次說到呢
[00:10:03.300 --> 00:10:05.000]  是說到新巴比倫
[00:10:05.000 --> 00:10:06.700]  就是後來的巴比倫
[00:10:06.700 --> 00:10:08.100]  這個是古巴比倫
[00:10:08.100 --> 00:10:09.100]  又叫做加勒底
[00:10:10.400 --> 00:10:12.900]  不詳細解釋很多那些字眼的分別
[00:10:12.900 --> 00:10:14.300]  但是呢你見到呢
[00:10:14.300 --> 00:10:16.300]  這裡是一個叫吾爾的地方
[00:10:16.300 --> 00:10:17.700]  又法拉底河
[00:10:17.700 --> 00:10:19.000]  底格里斯河
[00:10:19.000 --> 00:10:21.500]  這一個大家讀的歷史
[00:10:21.500 --> 00:10:24.800]  都一定會知道的一個文化的發源地
[00:10:24.800 --> 00:10:27.800]  所以呢古巴比倫是當時的
[00:10:27.800 --> 00:10:29.300]  就是香港啦
[00:10:29.300 --> 00:10:30.800]  當年的香港或者這麼說
[00:10:30.800 --> 00:10:32.300]  最繁榮的地方
[00:10:32.300 --> 00:10:34.500]  那麼這個是其中一個地方
[00:10:34.500 --> 00:10:36.000]  那麼你說我讀過經文呢
[00:10:36.000 --> 00:10:36.800]  是看不到的
[00:10:36.800 --> 00:10:38.000]  一看到呢
[00:10:38.000 --> 00:10:39.600]  我們看回周刊呢
[00:10:40.100 --> 00:10:41.500]  我們不讀那麼多
[00:10:41.500 --> 00:10:44.600]  讀創世紀第十二章第一節呢
[00:10:44.600 --> 00:10:46.000]  耶和華對亞伯蘭說
[00:10:46.000 --> 00:10:48.200]  你要離開本地本族附加
[00:10:48.200 --> 00:10:52.100]  往我所要指示你的地方去
[00:10:52.100 --> 00:10:54.600]  那麼在哪裡呢
[00:10:54.600 --> 00:10:55.400]  他在哪裡出發呢
[00:10:55.400 --> 00:10:56.800]  其實呢就是前幾節的
[00:10:56.800 --> 00:10:59.200]  我也故意截圖
[00:10:59.200 --> 00:11:02.100]  其實大家可以看回聖經
[00:11:02.100 --> 00:11:06.300]  就是正正十二章第一節之前那幾節
[00:11:06.300 --> 00:11:08.600]  十一章的二十七節
[00:11:08.900 --> 00:11:10.900]  他拉就是亞伯蘭
[00:11:10.900 --> 00:11:12.200]  就是亞伯拉罕
[00:11:12.200 --> 00:11:13.700]  他是爸爸
[00:11:13.700 --> 00:11:16.700]  那麼他拉的後代記在下面
[00:11:16.700 --> 00:11:18.600]  他拉生亞伯蘭
[00:11:18.600 --> 00:11:20.100]  拿學哈蘭
[00:11:20.100 --> 00:11:21.900]  哈蘭就一早死了
[00:11:21.900 --> 00:11:23.000]  哈蘭生羅德
[00:11:23.000 --> 00:11:25.000]  哈蘭死在他本地
[00:11:25.000 --> 00:11:26.900]  迦勒底的吾爾
[00:11:26.900 --> 00:11:29.000]  所以很清楚是迦勒底的吾爾
[00:11:29.000 --> 00:11:32.700]  那麼在他父親他拉之先
[00:11:32.700 --> 00:11:35.700]  亞伯蘭他兩個就娶了妻
[00:11:35.700 --> 00:11:37.200]  接著呢這個不說了
[00:11:37.200 --> 00:11:39.000]  到了第三十一節
[00:11:39.000 --> 00:11:41.700]  他拉帶著他的兒子亞伯蘭
[00:11:41.700 --> 00:11:44.200]  他的孫子哈蘭的兒子羅德
[00:11:44.200 --> 00:11:47.400]  並他兒父亞伯蘭的妻子薩萊
[00:11:47.400 --> 00:11:50.000]  就出了迦勒底的吾爾
[00:11:50.000 --> 00:11:52.100]  要往迦勒地去
[00:11:52.100 --> 00:11:54.500]  他們走到哈蘭
[00:11:54.500 --> 00:11:59.200]  那個哈蘭是跟著這個位置
[00:11:59.200 --> 00:12:04.000]  就是說亞伯拉罕的弟弟
[00:12:04.000 --> 00:12:05.000]  叫做哈蘭
[00:12:05.200 --> 00:12:07.200]  但是這個地方又叫做哈蘭
[00:12:07.200 --> 00:12:08.600]  有時候讀到"咦?這是什麼來的?"
[00:12:08.600 --> 00:12:10.600]  那麼他就說
[00:12:10.600 --> 00:12:12.600]  他們走到哈蘭就住在那裡
[00:12:12.600 --> 00:12:15.600]  他拉共活了二百零五歲
[00:12:15.600 --> 00:12:17.300]  就死在哈蘭
[00:12:17.300 --> 00:12:18.600]  OK?很清楚
[00:12:18.600 --> 00:12:20.600]  那麼問題呢
[00:12:20.600 --> 00:12:23.400]  我們有時候唱詩歌
[00:12:23.400 --> 00:12:25.200]  你們有沒有唱那首《恩著信》?
[00:12:25.200 --> 00:12:26.500]  第一句是什麼?
[00:12:26.500 --> 00:12:30.500]  憑信他理必吾依
[00:12:30.500 --> 00:12:31.200]  說的是誰?
[00:12:31.200 --> 00:12:32.900]  亞伯拉罕
[00:12:32.900 --> 00:12:34.200]  那麼就有人討論了
[00:12:34.900 --> 00:12:36.800]  不是離別吾依
[00:12:36.800 --> 00:12:38.700]  亞伯拉罕好像不是離別吾依
[00:12:38.700 --> 00:12:41.300]  因為你讀回我們今天讀的經文
[00:12:41.300 --> 00:12:43.900]  他剛才不是說的
[00:12:43.900 --> 00:12:45.000]  耶和華向亞伯蘭說
[00:12:45.000 --> 00:12:46.800]  你要離開本地本族附加
[00:12:46.800 --> 00:12:49.200]  接著第四節就說
[00:12:49.200 --> 00:12:51.700]  如果你回到你自己的經文那裡看
[00:12:51.700 --> 00:12:54.900]  他說亞伯蘭就照著耶和華吩咐出去
[00:12:54.900 --> 00:12:56.500]  羅德也和他同去
[00:12:56.500 --> 00:12:58.400]  亞伯蘭出哈蘭的時候
[00:12:58.400 --> 00:12:59.600]  年七十五歲
[00:12:59.600 --> 00:13:01.900]  那麼究竟是出哈蘭
[00:13:01.900 --> 00:13:03.300]  還是出吾依呢?
[00:13:04.200 --> 00:13:07.600]  其實我不想說得這麼詳細
[00:13:07.600 --> 00:13:09.900]  但是大概兩三分鐘
[00:13:09.900 --> 00:13:10.900]  解釋一下
[00:13:10.900 --> 00:13:12.700]  其實有很多個解釋的
[00:13:12.700 --> 00:13:15.500]  那麼究竟是吾依
[00:13:15.500 --> 00:13:17.100]  去出
[00:13:17.100 --> 00:13:19.100]  接著停在哈蘭
[00:13:19.100 --> 00:13:20.900]  接著爸爸死了
[00:13:20.900 --> 00:13:21.900]  接著他繼續走
[00:13:21.900 --> 00:13:23.200]  這是第一個方案
[00:13:23.200 --> 00:13:24.600]  就是說其實
[00:13:24.600 --> 00:13:26.200]  十二章那個
[00:13:26.200 --> 00:13:28.300]  也有兩個解釋
[00:13:28.300 --> 00:13:31.100]  他在哈蘭那裡收到耶和華的信息
[00:13:31.100 --> 00:13:32.800]  你要離開本地本族附加
[00:13:32.800 --> 00:13:33.500]  他是收了的
[00:13:33.900 --> 00:13:34.400]  但是
[00:13:34.400 --> 00:13:36.400]  在前面十一章的時候
[00:13:36.400 --> 00:13:37.900]  他拉也有收到
[00:13:37.900 --> 00:13:39.100]  有幾個解釋
[00:13:39.100 --> 00:13:40.100]  會不會是他拉
[00:13:40.100 --> 00:13:42.900]  帶著亞伯蘭那幾個
[00:13:42.900 --> 00:13:44.500]  就已經出去呢?
[00:13:44.500 --> 00:13:46.100]  有些解釋就是說
[00:13:46.100 --> 00:13:47.900]  其實是全家一起收到的
[00:13:47.900 --> 00:13:49.700]  他爸爸他拉已經收到了
[00:13:49.700 --> 00:13:51.000]  那麼有些人說
[00:13:51.000 --> 00:13:51.500]  甚至說
[00:13:51.500 --> 00:13:52.700]  因為他拉
[00:13:52.700 --> 00:13:54.500]  他初初收到
[00:13:54.500 --> 00:13:56.000]  離開了他在哈蘭
[00:13:56.000 --> 00:13:56.800]  走到一半
[00:13:56.800 --> 00:13:57.900]  但是就沒有信心
[00:13:57.900 --> 00:13:59.100]  或者真的很老了
[00:13:59.100 --> 00:14:00.600]  接著他就停在那裡
[00:14:00.600 --> 00:14:01.700]  那麼最後
[00:14:02.000 --> 00:14:04.500]  阿神就再啟示亞伯蘭
[00:14:04.500 --> 00:14:05.500]  就再走
[00:14:05.500 --> 00:14:06.400]  再出去
[00:14:06.400 --> 00:14:06.900]  這個是
[00:14:06.900 --> 00:14:09.100]  另外一個的解釋
[00:14:09.100 --> 00:14:10.900]  還有一個解釋就是
[00:14:10.900 --> 00:14:12.200]  可能
