
[00:00:00.000 --> 00:00:06.940]  是的天父上帝,讓這樣的一首詩歌、歌詞的訊息
[00:03:50.780 --> 00:03:53.860]  若是我們熟悉約翰福音的話會知道,
[00:03:53.860 --> 00:03:57.540]  其實約翰是非常強調愛,
[00:03:57.540 --> 00:04:01.580]  非常強調神的愛,非常強調彼此的相愛。
[00:04:01.580 --> 00:04:04.220]  因此在約翰福音裡面,
[00:04:04.220 --> 00:04:07.980]  以及在約翰一書、二書、三書的裡面,
[00:04:07.980 --> 00:04:12.580]  若是你去看的話,愛這一個詞,單單愛這一個詞,
[00:04:12.580 --> 00:04:17.340]  在約翰所寫的這些福音書、書信的裡面,
[00:04:17.340 --> 00:04:22.620]  就出現了有一百三十三次之多。
[00:04:22.620 --> 00:04:24.140]  從這樣的一個觀察裡面,
[00:04:24.140 --> 00:04:26.460]  我想我們首先當然可以看到,
[00:04:26.460 --> 00:04:29.300]  愛其實在我們的信仰裡面,
[00:04:29.300 --> 00:04:33.140]  是一個非常核心的一個信息,
[00:04:33.140 --> 00:04:35.340]  非常核心的一個信息。
[00:04:35.340 --> 00:04:40.780]  我記得在教會歷史當中,有一個非常年輕的英國牧師,
[00:04:40.780 --> 00:04:45.660]  他的名字叫木爾豪,Harry Morehouse。
[00:04:45.660 --> 00:04:50.420]  他有一次被墓地請到他的教會在芝加哥講道。
[00:04:50.420 --> 00:04:54.580]  其實墓地本來不認識木爾豪這一個傳道人,
[00:04:54.580 --> 00:04:57.140]  木爾豪在英國見到了墓地以後,
[00:04:57.140 --> 00:04:59.220]  就有一點自我邀請,
[00:04:59.220 --> 00:05:03.020]  要到他的教會,要到墓地的教會講道。
[00:05:03.020 --> 00:05:05.220]  後來他的確就來到了美國,
[00:05:05.220 --> 00:05:07.460]  就從紐約到了芝加哥,
[00:05:07.460 --> 00:05:11.900]  墓地就請他在他的教會裡面分享信息。
[00:05:11.900 --> 00:05:17.020]  沒有想到木爾豪前前後後有七個晚上之久,
[00:05:17.020 --> 00:05:20.300]  他都是講約翰福音第三章,
[00:05:20.300 --> 00:05:24.940]  神愛世人,甚至將他的獨生子賜給他們,
[00:05:24.940 --> 00:05:30.660]  叫一切信他的,不致滅亡,反得永生。
[00:05:30.660 --> 00:05:32.780]  到了最後一天晚上,
[00:05:32.780 --> 00:05:37.020]  他告訴惠仲,他說我早上起來的時候我一直在想,
[00:05:37.020 --> 00:05:40.780]  我可不可以用別的經文來跟大家一起分享。
[00:05:40.780 --> 00:05:45.220]  前面六天已經講了約翰福音三章十六節,
[00:05:45.220 --> 00:05:50.260]  是不是還有另外的一段經文是今天晚上需要跟大家分享的。
[00:05:50.260 --> 00:05:53.700]  但在說當我禱告的時候我很清楚的知道,
[00:05:53.700 --> 00:05:58.580]  神其實叫我還是講約翰福音三章十六節,
[00:05:58.580 --> 00:06:02.180]  連續七天晚上都是講神愛,
[00:06:02.180 --> 00:06:04.100]  神愛世人。
[00:06:04.100 --> 00:06:08.740]  所以是在我們信仰裡面一個非常核心的一個信息。
[00:06:08.740 --> 00:06:11.620]  但是我想不單單是一個核心的一個信息,
[00:06:11.620 --> 00:06:17.220]  我們同時也可以說它其實是一個非常獨特的一個信息。
[00:06:17.220 --> 00:06:23.260]  宣教專家告訴我們全世界有九千多個不同的信仰,
[00:06:23.260 --> 00:06:25.300]  九千多個不同的信仰。
[00:06:25.300 --> 00:06:28.460]  若是我們有機會去做一些所謂的
[00:06:28.460 --> 00:06:31.780]  comparative religion的一個調查的話,
[00:06:31.780 --> 00:06:35.260]  我們會發現其實只有在我們的信仰裡面,
[00:06:35.260 --> 00:06:38.020]  只有在基督信仰的裡面,
[00:06:38.020 --> 00:06:40.740]  我們才強調神是愛。
[00:06:40.740 --> 00:06:44.460]  在所有的信仰裡面都沒有這樣的一種真理,
[00:06:44.460 --> 00:06:47.540]  都沒有這樣的一個理念。
[00:06:47.540 --> 00:06:50.540]  我跟師母有一個很要好的朋友,一對夫婦,
[00:06:50.540 --> 00:06:53.300]  他們在泰國宣教了好多年。
[00:06:53.300 --> 00:06:58.580]  這對夫婦他們宣教傳福音有一個很特別的一個方法,
[00:06:58.580 --> 00:07:03.540]  他們是把它稱為是交換信仰的一個傳福音方法。
[00:07:03.540 --> 00:07:06.340]  什麼意思呢?當他們遇見了一個人的時候,
[00:07:06.340 --> 00:07:11.700]  他們就用一個交換信仰的一個方式來跟他們分享信息。
[00:07:11.700 --> 00:07:13.820]  他們碰到了一個人就會跟他說,
[00:07:13.820 --> 00:07:18.620]  我給你五分鐘的時間來分享你的信息在你的生命裡面,
[00:07:18.620 --> 00:07:22.820]  帶來什麼樣的一些意義,帶來什麼樣的一些改變。
[00:07:22.820 --> 00:07:26.780]  之後你若容許我的話,你也給我五分鐘的時間,
[00:07:26.780 --> 00:07:30.580]  讓我分享我的信仰,非常的公平。
[00:07:30.580 --> 00:07:33.540]  你講五分鐘,我講五分鐘。
[00:07:33.540 --> 00:07:36.980]  我記得有一次他跟我分享一個經歷,他坐飛機,
[00:07:36.980 --> 00:07:39.380]  已經不記得是從哪裡飛到哪裡,
[00:07:39.380 --> 00:07:41.980]  飛機有一些的狀況,沒有辦法起飛,
[00:07:41.980 --> 00:07:46.460]  因此那一天晚上他們就需要住在當地的旅館裡面,
[00:07:46.460 --> 00:07:48.660]  接駁車帶他們去旅館的時候,
[00:07:48.660 --> 00:07:52.220]  他就坐在一個穆斯林的旁邊,
[00:07:52.220 --> 00:07:55.420]  就跟著一個穆斯林談起話,還蠻談得來,
[00:07:55.420 --> 00:07:59.460]  因此到了旅館的時候,他們說行李放在房間以後好不好,
[00:07:59.460 --> 00:08:03.900]  我們就在樓下的這個咖啡廳,我們繼續的聊。
[00:08:03.900 --> 00:08:05.660]  他們就在那個咖啡廳的裡面,
[00:08:05.660 --> 00:08:08.260]  我們的朋友心裡面就一直禱告說,
[00:08:08.260 --> 00:08:14.260]  求你讓我有機會,有一個信仰交換的一個時間。
[00:08:14.260 --> 00:08:16.940]  感謝主後來的確有這樣的一個機會,
[00:08:16.940 --> 00:08:19.100]  他就跟著一個穆斯林的朋友說,
[00:08:19.100 --> 00:08:23.020]  好不好,這樣你用五分鐘的時間來分享你的信仰,
[00:08:23.020 --> 00:08:29.100]  然後你容許我用五分鐘的時間來分享我的信仰。
[00:08:29.100 --> 00:08:31.580]  這個穆斯林就同意了,答應了,
[00:08:31.580 --> 00:08:34.300]  就開始分享了他的信仰。
[00:08:34.300 --> 00:08:38.580]  我不曉得他是不是一個non-practicing muslim,
[00:08:38.580 --> 00:08:41.620]  就是不是一個很道地的一個,
[00:08:41.620 --> 00:08:45.500]  或者一個地道,對不起,道地還是地道,
[00:08:45.500 --> 00:08:47.780]  反正聽得懂就可以了。
[00:08:47.780 --> 00:08:50.580]  我不曉得他的信仰是怎麼樣,
[00:08:50.580 --> 00:08:55.100]  總而言之呢,他只分享了三分鐘就結束了。
[00:08:55.100 --> 00:08:58.140]  分享了三分鐘,我們的朋友還有點調皮,
[00:08:58.140 --> 00:09:01.340]  說好不好,這樣你好少兩分鐘,可不可以借給我用,
[00:09:01.340 --> 00:09:03.140]  我講七分鐘。
[00:09:03.140 --> 00:09:07.260]  他說不要不要,我還是講五分鐘。
[00:09:07.260 --> 00:09:11.140]  他就從約翰福音三章十六節開始講起。
[00:09:11.140 --> 00:09:14.300]  你知道後來非常奇妙的一件事情發生,
[00:09:14.300 --> 00:09:17.580]  神就打開了這一個穆斯林的心的門,
[00:09:17.580 --> 00:09:21.860]  因為他從來在他的信仰裡面沒有愛這樣的一個概念,
[00:09:21.860 --> 00:09:24.100]  他們對阿拉上帝的認識,
[00:09:24.100 --> 00:09:29.260]  不是一個從愛來做一個連結的一個關係的裡面,
[00:09:29.260 --> 00:09:31.380]  甚至他跟我們的朋友分享,
[00:09:31.380 --> 00:09:34.220]  他其實父母親是非常非常保守,
[00:09:34.220 --> 00:09:38.140]  可以說是激進的一個穆斯林的一個家庭裡面,
[00:09:38.140 --> 00:09:43.300]  所以他從小就從來沒有看過他媽媽的臉,
[00:09:43.300 --> 00:09:49.860]  就是在家裡面,他媽媽也是蒙頭的。
[00:09:49.860 --> 00:09:53.020]  所以這一個愛的信息,親愛的弟兄姊妹們,
[00:09:53.020 --> 00:09:55.740]  不單單是一個核心的一個信息,
[00:09:55.740 --> 00:09:59.620]  它也是一個獨特的一個信息。
[00:09:59.620 --> 00:10:04.580]  而今天早晨我就願意從剛剛我們所讀的這三段的經文,
[00:10:04.580 --> 00:10:07.500]  跟大家一起來分享基督的愛。
[00:10:07.500 --> 00:10:11.660]  三次我們剛剛提到了,保羅提到了用了這一個詞,
[00:10:11.660 --> 00:10:13.580]  在以弗所書第三章,
[00:10:13.580 --> 00:10:15.300]  在羅馬書第八章,
[00:10:15.300 --> 00:10:18.020]  以及在哥林多後書第五章,
[00:10:18.020 --> 00:10:20.660]  三次他用了這一個詞,
[00:10:20.660 --> 00:10:24.980]  the love of Christ,基督的愛。
[00:10:24.980 --> 00:10:27.820]  好不好,讓我們就首先從以弗所書來看。
[00:10:27.820 --> 00:10:32.460]  以弗所書第三章,當然若是我們熟悉以弗所書的話,
[00:10:32.460 --> 00:10:36.900]  會知道其實在這裡記載著保羅,
[00:10:36.900 --> 00:10:42.540]  特別為以弗所的信徒,基督徒所做的禱告。
[00:10:42.540 --> 00:10:45.420]  在以弗所書裡面,我們知道在第一章,
[00:10:45.420 --> 00:10:52.700]  其實已經記載了保羅在那邊為以弗所教會信徒的一個禱告。
[00:10:52.700 --> 00:10:54.620]  而在第三章我們看到,
[00:10:54.620 --> 00:10:59.500]  他再一次為以弗所的信徒們來做一個禱告。
[00:10:59.500 --> 00:11:02.780]  而在這個禱告裡面,特別是在第十八節,
[00:11:02.780 --> 00:11:11.860]  能與和眾聖徒一同明白基督的愛是何等長闊高深。
[00:11:11.860 --> 00:11:16.300]  請我們特別留意,保羅是為基督徒來做這一個禱告。
[00:11:16.300 --> 00:11:20.300]  也就是說,當我們身為一個基督徒的時候,
[00:11:20.300 --> 00:11:25.060]  是的在某年某月某日,我們做了一個絕緻的禱告,
[00:11:25.060 --> 00:11:27.740]  我是十八歲的時候信耶穌,
[00:11:27.740 --> 00:11:31.180]  但是我們的信仰不是停留在那個地方,
[00:11:31.180 --> 00:11:33.740]  乃是像保羅在這邊的祈禱,
[00:11:33.740 --> 00:11:36.460]  就是我們能夠在基督的愛裡面,
[00:11:36.460 --> 00:11:42.820]  我們能夠一起明白且更認識基督的愛。
[00:11:42.820 --> 00:11:45.500]  因此第一點,我想請大家特別留意的,
[00:11:45.500 --> 00:11:51.780]  就是保羅在這邊要我們在基督的愛裡面成長,
[00:11:51.780 --> 00:11:53.860]  to grow,
[00:11:53.860 --> 00:11:56.340]  G-R-O-W,
[00:11:56.340 --> 00:11:58.820]  to grow in the love of Christ,
[00:11:58.820 --> 00:12:05.300]  在基督的愛裡面成長。
[00:12:05.300 --> 00:12:07.860]  我特別去查了這個詞,
[00:12:07.860 --> 00:12:13.100]  明白在聖經裡面的出現,在新約裡面的出現,
[00:12:13.100 --> 00:12:16.540]  我發現這個詞在原文裡面,在希臘文裡面,
[00:12:16.540 --> 00:12:21.020]  其實出現了有十五次之多,不算很多,
[00:12:21.020 --> 00:12:25.020]  但是當我去注意這個詞出現的時候,我就發現,
[00:12:25.020 --> 00:12:31.660]  其實這個明白這個字是很重要,背後有一個很重要的涵義。
[00:12:31.660 --> 00:12:33.980]  我們可以從它出現在別處,
[00:12:33.980 --> 00:12:37.700]  更了解在這邊明白的意思是什麼。
[00:12:37.700 --> 00:12:42.980]  因為這個詞其實也出現在約翰福音第八章,
[00:12:42.980 --> 00:12:46.580]  你會記得在那邊,約翰記載著有一個女人,
[00:12:46.580 --> 00:12:50.620]  正在犯姦淫的時候被捉拿,
[00:12:50.620 --> 00:12:53.300]  帶到耶穌基督的面前。
[00:12:53.300 --> 00:12:55.420]  我順便提一下那一段的經文,
[00:12:55.420 --> 00:12:57.900]  讓我很懊惱的一件事情就是,
[00:12:57.900 --> 00:13:00.620]  犯姦淫怎麼可能就一個人呢?
[00:13:00.620 --> 00:13:04.380]  要抓一定是抓兩個人,請問那個男的在什麼地方?
[00:13:04.380 --> 00:13:09.460]  據我的了解,犯姦淫還是需要有兩個人才犯得了姦淫。
[00:13:09.460 --> 00:13:11.660]  為什麼沒有把那個男的也抓來?
[00:13:11.660 --> 00:13:13.780]  當然這個背後有很多的背景,
[00:13:13.780 --> 00:13:17.140]  我們今天就不多花時間去想,
[00:13:17.140 --> 00:13:20.300]  但是總而言之,我們在那邊就讀到這個詞,
[00:13:20.300 --> 00:13:25.820]  這個女人就被捉拿帶到耶穌基督的面前。
[00:13:25.820 --> 00:13:29.580]  Kathalambano,不用記這個詞,
[00:13:29.580 --> 00:13:32.340]  這是希臘文的一個字。
[00:13:32.340 --> 00:13:36.260]  其實就是保羅在這邊所用的
[00:13:36.260 --> 00:13:40.660]  這個明白同一個字,同一個字。
[00:13:40.660 --> 00:13:45.620]  其實後來保羅也用了這一個詞在菲利比書第三章,
[00:13:45.620 --> 00:13:49.060]  當他講到他還沒有得著的時候,
[00:13:49.060 --> 00:13:51.220]  他繼續的往前邁進,
[00:13:51.220 --> 00:13:57.100]  那個得著其實也是在這裡是同一個字,明白。
[00:13:57.100 --> 00:13:59.620]  從這樣的一個比較,親愛的弟兄姊妹們,
[00:13:59.620 --> 00:14:03.060]  我們就可以了解,其實保羅在這邊的禱告,
[00:14:03.060 --> 00:14:08.820]  不是只是停留在一種知識上面的明白而已。
[00:14:08.820 --> 00:14:14.180]  我想可惜的今天,教會有很多知識分子的基督徒,
[00:14:14.180 --> 00:14:17.940]  就頭腦而言我們懂得很多,
[00:14:17.940 --> 00:14:20.460]  但是保羅在這邊用的這個明白,
[00:14:20.460 --> 00:14:23.620]  絕對不是只是停留在一種知識,
[00:14:23.620 --> 00:14:26.380]  一種常識的一個層面上面,
[00:14:26.380 --> 00:14:30.780]  而是這個東西真的是能夠完完全全的得著
[00:14:30.780 --> 00:14:32.900]  我們每一個人的生命。
[00:14:32.900 --> 00:14:38.220]  就像那個女人被抓、捉拿帶到耶穌那邊一樣,
[00:14:38.220 --> 00:14:44.060]  這一個明白能夠真正的、徹底的來捉拿你我的生命,
[00:14:44.060 --> 00:14:46.140]  完全的得著我們的生命,
[00:14:46.140 --> 00:14:52.580]  且是一步一步越來越深的來認識耶穌基督,
[00:14:52.580 --> 00:15:00.460]  與眾聖徒一同明白基督的愛。
[00:15:00.460 --> 00:15:04.300]  我就想到幾個不同的層面,
[00:15:04.300 --> 00:15:09.340]  我首先所想到的就是耶穌那尋找的愛,
[00:15:09.340 --> 00:15:15.020]  基督那尋找的愛。
[00:15:15.020 --> 00:15:16.380]  在我們每一個人的身上,
[00:15:16.380 --> 00:15:19.260]  我相信都有這樣的一個故事,不是嗎?
[00:15:19.260 --> 00:15:21.340]  我剛剛提到我十八歲的時候,
[00:15:21.340 --> 00:15:24.580]  信了耶穌,雖然是在教會裡面長大的,
[00:15:24.580 --> 00:15:26.980]  我還記得那時候我們住在高雄,
[00:15:26.980 --> 00:15:29.860]  那時候可沒有什麼兒童主日學,
[00:15:29.860 --> 00:15:32.940]  小孩子跟大人是坐在一起聽到,
[00:15:32.940 --> 00:15:37.940]  我還記得就在高雄火車站前面有一個巡禮會,
[00:15:37.940 --> 00:15:40.420]  我們家就是在那邊聚會,
[00:15:40.420 --> 00:15:44.940]  我還記得就是要在第二排跟我媽媽乖乖的坐在那個地方,
[00:15:44.940 --> 00:15:52.340]  不乖的話,正好旁邊有一個門帶出去修理一下再帶進來,
[00:15:52.340 --> 00:15:54.980]  當然哭完了再帶進來,
[00:15:54.980 --> 00:16:00.940]  其實那段時間最讓我受不了的就是要天天常常都聽我爸爸講道,
[00:16:00.940 --> 00:16:02.660]  其實我爸爸講得還不錯,
[00:16:02.660 --> 00:16:06.340]  只是常常他喜歡用孩子做例子,
[00:16:06.340 --> 00:16:08.420]  他喜歡特別用他的兒子做例子,
[00:16:08.420 --> 00:16:13.460]  那你要我做例子沒有問題,你用好的可不可以?
[00:16:13.460 --> 00:16:17.500]  還得有的時候我到最後面真的不曉得有沒有一個洞可以躲起來,
[00:16:17.500 --> 00:16:24.620]  那些老阿姨們就喜歡捏著我的臉頰說戴季中你有夠皮的,
[00:16:24.620 --> 00:16:32.860]  18歲的時候主耶穌基督那尋找的愛就尋見了我,
[00:16:32.860 --> 00:16:35.100]  是的雖然我是在教會裡面長大,
[00:16:35.100 --> 00:16:41.140]  但是我是18歲的時候才被主耶穌基督的愛所尋見,
[00:16:41.140 --> 00:16:46.180]  耶穌基督那尋找的愛,
[00:16:46.180 --> 00:16:50.140]  就讓我想到多年我跟師母我們在香港服事,
[00:16:50.140 --> 00:16:55.740]  在一個講華語講中文講國語的一個教會裡面來服事,
[00:16:55.740 --> 00:16:58.940]  這個教會是在1995年底開始的,
[00:16:58.940 --> 00:17:00.860]  我們96年初剛剛到,
[00:17:00.860 --> 00:17:05.220]  所以教會也可以說是在最開始的一個階段當中,
[00:17:05.220 --> 00:17:08.140]  十多年我們在這個教會裡面服事,
[00:17:08.140 --> 00:17:12.500]  感謝讚美主正好也是97之前開始的教會,
[00:17:12.500 --> 00:17:14.700]  97之後回歸之後呢,
[00:17:14.700 --> 00:17:18.020]  那時候就有很多從國內來的年輕人,
[00:17:18.020 --> 00:17:20.900]  就到了香港不同的大學去念書,
[00:17:20.900 --> 00:17:28.580]  中大也好,港大也好,成大也好,科大也好等等等等,
[00:17:28.580 --> 00:17:34.020]  我們就有機會接觸到這一群講普通話講國語的這樣的一個群體,
[00:17:34.020 --> 00:17:37.460]  感謝讚美主神就大大的使用了那一個教會,
[00:17:37.460 --> 00:17:40.780]  我們每一年都有受洗的聚會,
[00:17:40.780 --> 00:17:43.780]  也感謝主我們大概每一次的受洗聚會,
[00:17:43.780 --> 00:17:51.980]  一年有四次,每一次大概也有二十到三十多個人受洗歸入主的名下,
[00:17:51.980 --> 00:17:56.420]  我們的習慣就是希望他們能夠分享他們的信息他們的見證,
[00:17:56.420 --> 00:17:59.500]  然後舉行這個洗禮的聚會,
[00:17:59.500 --> 00:18:02.820]  雖然他們每一個人的故事是非常非常的不一樣,
[00:18:02.820 --> 00:18:05.780]  但是若是我能夠稍微做一個整理的話,
[00:18:05.780 --> 00:18:07.860]  我自己一個很深的一個體會,
[00:18:07.860 --> 00:18:11.660]  在他們當中很多人的分享大概都會提到,
[00:18:11.660 --> 00:18:15.980]  我原本來到香港是因為我的成績好,
[00:18:15.980 --> 00:18:20.820]  因此我有機會進入到港大,我有機會進入到中大,
[00:18:20.820 --> 00:18:24.460]  但是當我來到了香港,當我來到了教會的時候,
[00:18:24.460 --> 00:18:27.540]  其實我才恍然大悟我看到是的,
[00:18:27.540 --> 00:18:31.340]  從表面從人的解讀是我的成績好,
[00:18:31.340 --> 00:18:36.460]  但是其實是上帝拿無形的手把我帶到香港,
[00:18:36.460 --> 00:18:39.660]  讓我能夠在香港認識耶穌基督,
[00:18:39.660 --> 00:18:47.860]  因為我在中國大陸幾乎可以說從人的角度是不可能認識主的。
[00:18:47.860 --> 00:18:53.500]  我就不曉得今天早晨在我們當中有多少人也是很類似的,
[00:18:53.500 --> 00:18:59.420]  特別是從國內來的弟兄和姐妹們,或者甚至木道的朋友,
[00:18:59.420 --> 00:19:04.580]  有可能真的在國內,在中國你不可能,
[00:19:04.580 --> 00:19:08.260]  幾乎從人的角度不可能接觸到這個心,
[00:19:08.260 --> 00:19:15.380]  但是上帝那無形的手,基督那尋找的愛,
[00:19:15.380 --> 00:19:21.780]  當你來到了美國這個地方的時候,或者甚至別的地方,
[00:19:21.780 --> 00:19:26.460]  祂就讓你我被祂所尋見,
[00:19:26.460 --> 00:19:32.020]  耶穌尋找的愛,甚至有可能今天早晨有什麼人就把你拉來,
[00:19:32.020 --> 00:19:36.700]  說我們來聽一個老外講中文,
[00:19:36.700 --> 00:19:40.700]  有可能你的妻子就這樣強迫你而來,
[00:19:40.700 --> 00:19:48.380]  但是親愛的朋友,你不是巧合才來的,
[00:19:48.380 --> 00:19:51.980]  乃是上帝那無形的手把你帶到這個地方,
[00:19:51.980 --> 00:19:56.660]  要你來認識基督的愛,耶穌的愛是一個尋找的愛,
[00:19:56.660 --> 00:20:01.260]  耶穌的愛很快,第二,也是一個救贖的愛,不是嗎?
[00:20:01.260 --> 00:20:04.380]  救贖的愛,當我們看到那個十字架的時候,
[00:20:04.380 --> 00:20:10.660]  我們就思想到耶穌的愛是一個救贖的愛,神愛我們,
[00:20:10.660 --> 00:20:16.100]  不是我們先愛祂,後來約翰在約翰一書四章不是這麼說的嗎?
[00:20:16.100 --> 00:20:22.540]  他說不是我們先愛祂,乃是神先愛我們,藉著祂的獨生子,
[00:20:22.540 --> 00:20:28.900]  在十字架上擺上了祂的生命,成為了我們的挽回祭,
[00:20:28.900 --> 00:20:34.980]  基督的愛,神的愛,就在此顯明出來,
[00:20:34.980 --> 00:20:40.540]  沒有比這個愛還更大的,就是朋友為朋友捨命,
[00:20:40.540 --> 00:20:44.380]  這也是約翰在約翰福音裡面所說的,不是嗎?
[00:20:44.380 --> 00:20:50.540]  耶穌基督那十架的愛,十架的愛,是一個尋找的愛,
[00:20:50.540 --> 00:20:55.820]  是一個救贖的愛,當然我想也是一個成聖的愛,
[00:20:55.820 --> 00:21:04.620]  一個聖潔的愛,煉進我們的愛,也是一個滿足的愛,
[00:21:04.620 --> 00:21:08.580]  但是當我們回到這一章的時候,當我們回到這一節的時候,
[00:21:08.580 --> 00:21:15.180]  請我們也特別留意到,我們是怎麼樣能夠來明白基督的愛呢?
[00:21:15.180 --> 00:21:18.820]  我們怎麼能夠明白?
[00:21:18.820 --> 00:21:23.620]  是的,我們從聖經,在我們的生命裡面,這一些都重要,
[00:21:23.620 --> 00:21:25.980]  但是十八節那邊也告訴我們,
[00:21:25.980 --> 00:21:31.220]  我們能夠與和眾聖徒一同來明白這個愛,
[00:21:31.220 --> 00:21:37.660]  也就是說我們在一個教會,一個眾聖徒的這樣的一個連結的當中,
[00:21:37.660 --> 00:21:41.340]  我們就更加的能夠明白基督的愛,
[00:21:41.340 --> 00:21:46.380]  我想在這邊是不是有意無意保羅也在提醒著我們,
[00:21:46.380 --> 00:21:51.060]  教會生活,團契生活的重要性呢?
[00:21:51.060 --> 00:21:53.580]  因為我們在明白基督的愛裡面,
[00:21:53.580 --> 00:21:58.340]  其實是與眾聖徒一同來明白這個愛,
[00:21:58.340 --> 00:22:02.020]  你知道一件事情,其實我們生活的這個時代,
[00:22:02.020 --> 00:22:09.300]  常常被稱為一個post-church generation,一個後教會的一個時代,
[00:22:09.300 --> 00:22:11.740]  什麼意思叫post-church generation?
[00:22:11.740 --> 00:22:15.940]  就是今年有一些人,他們認為他可以做一個基督徒,
[00:22:15.940 --> 00:22:20.740]  他可以在這個信仰裡面,但是其實他不需要有教會的生活,
[00:22:20.740 --> 00:22:23.220]  他可以在家裡面,他可以上網,
[00:22:23.220 --> 00:22:30.540]  其實有的時候在網上聽得到,都被在教會裡面聽得到,還來得精彩,
[00:22:30.540 --> 00:22:33.340]  我就留在家裡面聽這些名嘴,
[00:22:33.340 --> 00:22:37.100]  對不起,不應該講這些牧師為名嘴,
[00:22:37.100 --> 00:22:43.420]  其實留牧師坐在下面,我壓力好大,
[00:22:43.420 --> 00:22:46.580]  所以有的人就認為,其實我不需要有教會的生活,
[00:22:46.580 --> 00:22:48.380]  我不需要有團契的生活,
[00:22:48.380 --> 00:22:51.460]  我可以在家裡面,我就可以敬拜上帝,
[00:22:51.460 --> 00:22:54.260]  是的,你我可以在家裡面敬拜上帝,
[00:22:54.260 --> 00:22:58.420]  但是我覺得從聖經裡面是講不通的,
[00:22:58.420 --> 00:23:02.780]  我們是以眾聖徒一同明白基督的愛,
