
[00:00:00.000 --> 00:00:05.020]  近期香港有一個很時常討論的話題
[00:02:27.000 --> 00:02:29.800]  而以西傑書大概講什麼呢
[00:02:29.800 --> 00:02:32.320]  一分鐘可以講完
[00:02:32.320 --> 00:02:34.000]  講一下猶大的損益
[00:02:34.000 --> 00:02:35.680]  然後將來的審判
[00:02:35.680 --> 00:02:38.760]  接著又講一下猶大國附近的列國
[00:02:38.760 --> 00:02:40.320]  他們的罪行
[00:02:40.320 --> 00:02:42.160]  然後將來的審判
[00:02:42.160 --> 00:02:45.240]  最後講神的信實
[00:02:45.240 --> 00:02:49.640]  始終將來對以色列民有大的拯救
[00:02:49.640 --> 00:02:52.960]  有千禧年將來對以色列民的祝福
[00:02:52.960 --> 00:02:53.960]  是怎樣是怎樣
[00:02:53.960 --> 00:02:58.120]  48章大概就是這樣
[00:02:58.120 --> 00:02:59.880]  我們看回經文
[00:02:59.880 --> 00:03:03.080]  我選擇由第3章第15節開始講
[00:03:03.080 --> 00:03:06.680]  以西傑有個很特別的經歷
[00:03:06.680 --> 00:03:08.480]  第15節是講什麼
[00:03:08.480 --> 00:03:13.440]  他去到秘魯巴比倫的地方
[00:03:13.440 --> 00:03:15.200]  那裡形容他什麼
[00:03:15.200 --> 00:03:19.520]  他在當中悠悠悶悶了七天
[00:03:19.520 --> 00:03:21.040]  坐在那裡
[00:03:21.040 --> 00:03:26.080]  大家試過坐在那裡悠悶七天沒有
[00:03:26.080 --> 00:03:28.240]  如果你真的這樣的時候
[00:03:28.240 --> 00:03:31.360]  是不是必定是有些事情在你生命發生
[00:03:31.360 --> 00:03:34.280]  以致你整個人坐在那裡
[00:03:34.280 --> 00:03:37.360]  然後想七天也好
[00:03:37.360 --> 00:03:38.880]  睡七天也好
[00:03:38.880 --> 00:03:40.480]  躺七天也好
[00:03:40.480 --> 00:03:41.680]  悠悠悶悶
[00:03:41.680 --> 00:03:44.160]  其實意思就是
[00:03:44.160 --> 00:03:45.640]  不知道發生什麼事
[00:03:45.640 --> 00:03:47.160]  很想理解
[00:03:47.160 --> 00:03:48.600]  又有些憂心
[00:03:48.600 --> 00:03:50.400]  又未知前路
[00:03:50.400 --> 00:03:52.000]  就是這樣
[00:03:52.000 --> 00:03:55.440]  所以究竟這位先知發生什麼事
[00:03:55.440 --> 00:03:59.280]  其實你看第1章至第3章就知道了
[00:03:59.280 --> 00:04:01.680]  我用2分鐘來講一下
[00:04:01.680 --> 00:04:03.280]  第1章一開始
[00:04:03.280 --> 00:04:05.680]  他就被神的靈激動
[00:04:05.680 --> 00:04:08.040]  他看到四個活物
[00:04:08.040 --> 00:04:09.120]  就是四個天使
[00:04:09.120 --> 00:04:12.840]  有四個臉在飛來飛去
[00:04:12.840 --> 00:04:14.760]  然後又閃電
[00:04:14.760 --> 00:04:17.080]  又有些榮光在照
[00:04:17.080 --> 00:04:20.240]  接著又看到飛輪在飛來飛去
[00:04:20.240 --> 00:04:22.840]  接著又看到主的榮耀
[00:04:22.840 --> 00:04:27.360]  如果你一天早上或幾時在房間裡祈禱讀聖經
[00:04:27.360 --> 00:04:31.440]  突然間看到四個天使在你旁邊飛來飛去
[00:04:31.440 --> 00:04:33.200]  接著又閃電、雷光
[00:04:33.200 --> 00:04:35.040]  接著有些車輪飛來飛去
[00:04:35.040 --> 00:04:36.920]  你會怎樣
[00:04:36.920 --> 00:04:39.000]  很開心啊 主啊
[00:04:39.000 --> 00:04:40.600]  我猜會怎樣
[00:04:40.600 --> 00:04:41.800]  嚇到
[00:04:41.800 --> 00:04:44.160]  嚇到不知道怎麼辦
[00:04:44.160 --> 00:04:45.960]  他就經歷了這件事
[00:04:45.960 --> 00:04:47.640]  經歷完之後
[00:04:47.640 --> 00:04:50.520]  第2件事他就聽到主的聲音
[00:04:50.520 --> 00:04:52.240]  主的聲音就告訴他
[00:04:52.240 --> 00:04:55.880]  你要去到一群勃逸的民當中
[00:04:55.880 --> 00:04:59.120]  就是我的百姓以色列民當中工作
[00:04:59.120 --> 00:05:00.600]  嘩
[00:05:00.600 --> 00:05:02.040]  好去不去
[00:05:02.040 --> 00:05:02.840]  是吧
[00:05:02.840 --> 00:05:03.880]  去這個地方
[00:05:03.880 --> 00:05:05.320]  這群人裡面
[00:05:05.320 --> 00:05:07.120]  可能是他最不想去的
[00:05:07.120 --> 00:05:08.480]  因為講明是什麼
[00:05:08.480 --> 00:05:09.880]  非常難做的
[00:05:09.880 --> 00:05:11.000]  非常勃逸的
[00:05:11.000 --> 00:05:14.160]  主就要他去這個群體
[00:05:14.160 --> 00:05:16.400]  如果你是以西傑書
[00:05:16.400 --> 00:05:18.480]  以西傑你會怎樣
[00:05:18.480 --> 00:05:19.960]  嘩 一個很沉重的打擊
[00:05:19.960 --> 00:05:21.080]  嘩 有沒有搞錯
[00:05:21.080 --> 00:05:22.800]  又要去這裡
[00:05:22.800 --> 00:05:25.520]  接著又看到你那本聖經飛起來
[00:05:25.520 --> 00:05:28.600]  聖經說書卷在飛起來
[00:05:28.600 --> 00:05:30.240]  上面寫了字
[00:05:30.240 --> 00:05:31.600]  接著有聲音說
[00:05:31.600 --> 00:05:33.480]  你要吃掉這本書
[00:05:33.480 --> 00:05:36.600]  他都還沒能夠回應的時候
[00:05:36.600 --> 00:05:38.480]  砰 已經塞進嘴裡了
[00:05:38.480 --> 00:05:40.240]  整本聖經塞進嘴裡
[00:05:40.240 --> 00:05:41.840]  然後吃掉它
[00:05:41.840 --> 00:05:42.880]  原本很不想吃的
[00:05:42.880 --> 00:05:44.160]  因為看到那些字
[00:05:44.160 --> 00:05:45.480]  聖經形容都是寫什麼
[00:05:45.480 --> 00:05:49.640]  是很憂傷、悲哀的文字
[00:05:49.640 --> 00:05:51.680]  不過吃了之後他就覺得
[00:05:51.680 --> 00:05:53.440]  很甘甜
[00:05:53.440 --> 00:05:56.440]  但是還是塞進嘴裡吃的
[00:05:56.440 --> 00:05:59.160]  如果你是以西傑你會怎樣
[00:05:59.160 --> 00:06:01.280]  是不是驚魂未定
[00:06:01.280 --> 00:06:02.480]  驚魂未定
[00:06:02.480 --> 00:06:03.840]  接著吃完之後
[00:06:03.840 --> 00:06:05.280]  神就立刻跟他說
[00:06:05.280 --> 00:06:08.280]  他說那些以西列民是很頑固的
[00:06:08.280 --> 00:06:10.040]  頸項很頑固的
[00:06:10.040 --> 00:06:11.840]  不過我會賜給你
[00:06:11.840 --> 00:06:14.720]  你的臉和你的額比他們還要硬
[00:06:14.720 --> 00:06:17.360]  你的臉和你的額比他們還要硬
[00:06:17.360 --> 00:06:18.680]  意思是什麼
[00:06:18.680 --> 00:06:20.960]  他有一個很堅強的性格
[00:06:20.960 --> 00:06:24.280]  就算被人罵、被人吐口水、被人打都怎樣
[00:06:24.280 --> 00:06:26.480]  都面不改容
[00:06:26.480 --> 00:06:28.360]  都頂得住的
[00:06:28.360 --> 00:06:31.160]  神將一個這樣的性格賜給他
[00:06:31.160 --> 00:06:32.520]  告訴他
[00:06:32.520 --> 00:06:35.800]  接著他又聽到那些天使飛來飛去
[00:06:35.800 --> 00:06:38.360]  然後突然之間主的靈一捉了他
[00:06:38.360 --> 00:06:41.280]  砰 就坐在第十五節
[00:06:41.280 --> 00:06:46.400]  那裡說到那些被擄的人當中
[00:06:46.400 --> 00:06:47.960]  那你認為你要坐多久
[00:06:47.960 --> 00:06:50.080]  如果你有這樣的經歷
[00:06:50.080 --> 00:06:52.840]  以西傑就坐了七天
[00:06:52.840 --> 00:06:56.480]  去消化他之前的經歷
[00:06:56.480 --> 00:07:00.040]  悠悠悶悶的在想
[00:07:00.040 --> 00:07:03.480]  我猜他在這裡要沉澱
[00:07:03.480 --> 00:07:06.600]  要去反省
[00:07:06.600 --> 00:07:07.920]  我想的時候
[00:07:07.920 --> 00:07:10.560]  主呼召以西傑
[00:07:10.560 --> 00:07:15.640]  很多原則都很像呼召我們跟隨他
[00:07:15.640 --> 00:07:19.440]  通常首先主會給你經驗他的榮耀
[00:07:19.440 --> 00:07:20.120]  你首先
[00:07:20.120 --> 00:07:23.280]  我們一定會之前經驗到主一些東西
[00:07:23.280 --> 00:07:26.000]  然後才會服侍主
[00:07:26.000 --> 00:07:27.840]  你信耶穌就信
[00:07:27.840 --> 00:07:29.320]  但是
[00:07:29.320 --> 00:07:30.560]  到了一個時刻
[00:07:30.560 --> 00:07:31.880]  哇 主啊
[00:07:31.880 --> 00:07:32.960]  真是
[00:07:32.960 --> 00:07:33.960]  你的榮耀
[00:07:33.960 --> 00:07:35.600]  你的愛
[00:07:35.600 --> 00:07:37.120]  一定有些東西
[00:07:37.120 --> 00:07:38.480]  然後你說主啊
[00:07:38.480 --> 00:07:40.160]  我願意去服侍你
[00:07:40.160 --> 00:07:41.840]  然後主就會指示
[00:07:41.840 --> 00:07:43.680]  你服侍的群體
[00:07:43.680 --> 00:07:46.360]  或者你服侍的對象給你
[00:07:46.360 --> 00:07:48.280]  然後主在這裡
[00:07:48.280 --> 00:07:50.360]  對先知一樣
[00:07:50.360 --> 00:07:52.040]  很重要的一樣
[00:07:52.040 --> 00:07:53.680]  一個裝備是什麼
[00:07:53.680 --> 00:07:54.640]  必定要的
[00:07:54.640 --> 00:07:55.680]  很多先知都是
[00:07:55.680 --> 00:07:56.960]  我和你都是
[00:07:56.960 --> 00:08:00.280]  是要吃神的話語
[00:08:00.280 --> 00:08:02.440]  將神的話語吃下去
[00:08:02.440 --> 00:08:04.040]  開頭看是怎樣
[00:08:04.040 --> 00:08:05.640]  很困難的
[00:08:05.640 --> 00:08:08.360]  很多人說看舊約
[00:08:08.360 --> 00:08:10.800]  很難才能出埃及
[00:08:10.800 --> 00:08:13.040]  創世記出埃及記
[00:08:13.040 --> 00:08:15.400]  一出埃及就去哪了
[00:08:15.400 --> 00:08:16.360]  利美記
[00:08:16.360 --> 00:08:18.600]  唉 馬上跳過去了
[00:08:18.600 --> 00:08:19.760]  太難啃了
[00:08:19.760 --> 00:08:20.640]  文素記
[00:08:20.640 --> 00:08:22.600]  又是重複之前的東西
[00:08:22.600 --> 00:08:23.480]  不看了
[00:08:23.480 --> 00:08:25.960]  去到生命記
[00:08:25.960 --> 00:08:27.280]  開頭好像很難看
[00:08:27.280 --> 00:08:28.680]  聖經很明難明
[00:08:28.680 --> 00:08:30.280]  但是我們的經驗怎樣
[00:08:30.280 --> 00:08:32.280]  越看越信
[00:08:32.280 --> 00:08:33.360]  就覺得什麼
[00:08:33.360 --> 00:08:35.400]  哇 主的話語真是
[00:08:35.400 --> 00:08:36.440]  正
[00:08:36.440 --> 00:08:37.280]  是吧
[00:08:37.280 --> 00:08:39.640]  由古到今都正
[00:08:39.640 --> 00:08:41.360]  還可以經歷它
[00:08:41.360 --> 00:08:42.960]  很多特別的東西經歷它
[00:08:42.960 --> 00:08:44.040]  這個都是
[00:08:44.040 --> 00:08:46.800]  神要先知去經歷的
[00:08:46.800 --> 00:08:48.120]  接著是什麼
[00:08:48.120 --> 00:08:49.080]  然後就
[00:08:49.080 --> 00:08:51.120]  給它一個性格
[00:08:51.120 --> 00:08:53.280]  賜一個性格給它
[00:08:53.280 --> 00:08:55.680]  性格對我們出來服侍很重要
[00:08:55.680 --> 00:08:56.600]  你出來服侍
[00:08:56.600 --> 00:08:58.440]  我們大家出來服侍都知道
[00:08:58.440 --> 00:08:59.520]  壞就壞在哪裡
[00:08:59.520 --> 00:09:00.600]  壞在性格那裡
[00:09:00.600 --> 00:09:02.400]  經常這樣說
[00:09:02.400 --> 00:09:03.520]  很熱心
[00:09:03.520 --> 00:09:05.240]  很有學問
[00:09:05.240 --> 00:09:06.280]  或者很想
[00:09:06.280 --> 00:09:08.280]  不過出來服侍又怎樣
[00:09:08.280 --> 00:09:10.120]  人際關係不好
[00:09:10.120 --> 00:09:12.680]  或者驕傲謙卑
[00:09:12.680 --> 00:09:13.800]  搞得亂七八糟
[00:09:13.800 --> 00:09:14.880]  是不是
[00:09:14.880 --> 00:09:17.160]  或者很多引誘出現
[00:09:17.160 --> 00:09:18.120]  或者不夠堅強
[00:09:18.120 --> 00:09:19.360]  很快退縮等等
[00:09:19.360 --> 00:09:21.000]  是性格的問題
[00:09:21.000 --> 00:09:23.760]  但原來神都訓練這個先知
[00:09:23.760 --> 00:09:26.000]  你要堅強的性格
[00:09:26.000 --> 00:09:28.680]  接著再正式呼召它
[00:09:28.680 --> 00:09:30.360]  就帶到它去
[00:09:30.360 --> 00:09:32.360]  它要服侍的群體當中
[00:09:32.360 --> 00:09:34.200]  砰 就坐在那裡
[00:09:34.200 --> 00:09:36.480]  然後就七天
[00:09:36.480 --> 00:09:39.560]  這個像不像我們的經驗
[00:09:39.560 --> 00:09:41.080]  我覺得都很像
[00:09:41.080 --> 00:09:42.960]  都是這樣去經歷主
[00:09:42.960 --> 00:09:44.720]  過了七天
[00:09:44.720 --> 00:09:45.960]  去反省
[00:09:45.960 --> 00:09:47.040]  去揣摩
[00:09:47.040 --> 00:09:47.920]  去協調
[00:09:47.920 --> 00:09:49.400]  心理平衡一點
[00:09:49.400 --> 00:09:51.000]  最多給七天
[00:09:51.000 --> 00:09:53.600]  然後就跟它說話
[00:09:53.600 --> 00:09:55.960]  然後才真正告訴它
[00:09:55.960 --> 00:09:58.800]  其實你要做些什麼
[00:09:58.800 --> 00:10:00.080]  要做些什麼呢
[00:10:00.080 --> 00:10:01.720]  第十七節
[00:10:01.720 --> 00:10:03.640]  其實說了
[00:10:03.640 --> 00:10:08.040]  立去做以色列家的守望者
[00:10:08.040 --> 00:10:09.640]  然後做兩件事
[00:10:09.640 --> 00:10:11.720]  聽我口中的話
[00:10:11.720 --> 00:10:15.720]  然後替我警戒他們
[00:10:15.720 --> 00:10:17.560]  當時的守望者就是
[00:10:17.560 --> 00:10:20.360]  在城裏面做守望的人
[00:10:20.360 --> 00:10:22.960]  當時城通常做在山上
[00:10:22.960 --> 00:10:24.080]  可攻可守
[00:10:24.080 --> 00:10:25.440]  是安全的
[00:10:25.440 --> 00:10:26.840]  特別到了晚上
[00:10:26.840 --> 00:10:28.080]  是有守望的人
[00:10:28.080 --> 00:10:29.080]  其實白天都有的
[00:10:29.080 --> 00:10:30.680]  不過白天看到
[00:10:30.680 --> 00:10:32.320]  晚上守望的人
[00:10:32.320 --> 00:10:33.560]  是拿著什麼
[00:10:33.560 --> 00:10:37.240]  就是號角和喇叭
[00:10:37.240 --> 00:10:39.440]  如果晚上有敵人來攻擊
[00:10:39.440 --> 00:10:41.560]  或者有什麼不尋常的事情發生
[00:10:41.560 --> 00:10:43.280]  守望者一定要怎樣呢
[00:10:43.280 --> 00:10:44.640]  吹響號角
[00:10:44.640 --> 00:10:46.760]  然後通知城裏面的人
[00:10:46.760 --> 00:10:48.520]  以至軍隊可以準備
[00:10:48.520 --> 00:10:49.520]  人民可以準備
[00:10:49.520 --> 00:10:52.200]  預備打仗的就打仗
[00:10:52.200 --> 00:10:54.160]  收拾東西的就收拾東西
[00:10:54.160 --> 00:10:57.080]  以至敵人來攻打
[00:10:57.080 --> 00:10:58.840]  就算打輸了
[00:10:58.840 --> 00:11:00.280]  這個守望者
[00:11:00.280 --> 00:11:02.800]  罪就不在這個守望者
[00:11:02.800 --> 00:11:06.560]  因為他做了他自己份內的事
[00:11:06.560 --> 00:11:08.800]  按照呼召的辦事
[00:11:08.800 --> 00:11:10.920]  他就是吹起那個號
[00:11:10.920 --> 00:11:12.720]  然後通知了那些人
[00:11:12.720 --> 00:11:14.240]  縱使輸了
[00:11:14.240 --> 00:11:15.560]  罪不在他
[00:11:15.560 --> 00:11:17.240]  但是如果有敵人來攻擊
[00:11:17.240 --> 00:11:18.640]  有什麼事情發生
[00:11:18.640 --> 00:11:20.000]  他沒有吹號
[00:11:20.000 --> 00:11:21.080]  警戒到人民
[00:11:21.080 --> 00:11:22.520]  以至人民有受損
[00:11:22.520 --> 00:11:24.240]  或者有人死
[00:11:24.240 --> 00:11:25.840]  到頭來罪是什麼
[00:11:25.840 --> 00:11:30.200]  罪就要這個守望的人來對付
[00:11:30.200 --> 00:11:32.000]  他應該都要死的
[00:11:32.000 --> 00:11:35.080]  這個叫做守望者的職責
[00:11:35.080 --> 00:11:36.400]  好像很簡單
[00:11:36.400 --> 00:11:40.480]  不過都很緊張的
[00:11:40.480 --> 00:11:45.000]  這個先知就會做以色列家的守望者
[00:11:45.000 --> 00:11:46.280]  他做兩件事
[00:11:46.280 --> 00:11:49.320]  要聽神口中的話
[00:11:49.320 --> 00:11:53.400]  以及要替神警戒他們
[00:11:53.400 --> 00:11:54.760]  然後聖經就告訴你
[00:11:54.760 --> 00:11:56.560]  很實際的說
[00:11:56.560 --> 00:11:57.760]  做什麼呢
[00:11:57.760 --> 00:12:00.160]  要對付兩類人
[00:12:00.160 --> 00:12:02.120]  一就是惡人
[00:12:02.120 --> 00:12:04.000]  惡人的意思就是
[00:12:04.000 --> 00:12:06.360]  他不斷反叛神行惡
[00:12:06.360 --> 00:12:08.040]  如果神說要警戒他
[00:12:08.040 --> 00:12:09.040]  要罰他
[00:12:09.040 --> 00:12:10.440]  甚至要他死
[00:12:10.440 --> 00:12:11.360]  他聽到了
[00:12:11.360 --> 00:12:13.800]  他就要去警戒這個惡人
[00:12:13.800 --> 00:12:15.560]  警戒到他不犯罪
[00:12:15.560 --> 00:12:17.040]  那就好了
[00:12:17.040 --> 00:12:18.200]  那就不用死了
[00:12:18.200 --> 00:12:19.120]  警戒他
[00:12:19.120 --> 00:12:20.320]  他都犯罪
[00:12:20.320 --> 00:12:22.080]  神就懲罰他
[00:12:22.080 --> 00:12:23.160]  這樣
[00:12:23.160 --> 00:12:26.320]  這個惡人有什麼損傷死亡
[00:12:26.320 --> 00:12:28.960]  就不關以色列的事了
[00:12:28.960 --> 00:12:31.000]  因為他做了警戒
[00:12:31.000 --> 00:12:34.480]  但如果神要去警戒某些人或某群人
[00:12:34.480 --> 00:12:35.720]  他沒有做
[00:12:35.720 --> 00:12:39.240]  而那些人因為行惡而受罰而死
[00:12:39.240 --> 00:12:40.680]  罪就怎樣
[00:12:40.680 --> 00:12:41.680]  就要
[00:12:41.680 --> 00:12:42.560]  這個
[00:12:42.560 --> 00:12:45.600]  以西傑就要上了
[00:12:45.600 --> 00:12:46.840]  他都要死
[00:12:46.840 --> 00:12:48.360]  這個是其一
[00:12:48.360 --> 00:12:50.360]  接著要警戒異人
[00:12:50.360 --> 00:12:53.040]  異人都會犯罪的
[00:12:53.040 --> 00:12:54.760]  這裡有次聖經這樣說的
[00:12:54.760 --> 00:12:58.000]  他說神會將絆腳石放在他們當中
[00:12:58.000 --> 00:12:59.760]  嘩!就是神扇他
[00:12:59.760 --> 00:13:01.160]  你聽他這樣說
[00:13:01.160 --> 00:13:03.800]  其實意思就是他遇到試探
[00:13:03.800 --> 00:13:04.400]  是嗎?
[00:13:04.400 --> 00:13:05.880]  異人都會遇到什麼?
[00:13:05.880 --> 00:13:06.840]  一些絆腳石
[00:13:06.840 --> 00:13:08.000]  一些試探
[00:13:08.000 --> 00:13:11.640]  就要看這個異人能不能勝過這個試探
[00:13:11.640 --> 00:13:15.120]  如果神要以西傑告訴這個異人
[00:13:15.120 --> 00:13:18.640]  小心,前面有試探
[00:13:18.640 --> 00:13:20.200]  你不要再做了
[00:13:20.200 --> 00:13:21.440]  不要再走了
[00:13:21.440 --> 00:13:23.200]  如果他聽的
[00:13:23.200 --> 00:13:24.800]  那就沒事了
[00:13:24.800 --> 00:13:25.920]  如果他不聽
[00:13:25.920 --> 00:13:27.360]  那個異人不聽
[00:13:27.360 --> 00:13:28.600]  他犯了罪
[00:13:28.600 --> 00:13:29.880]  神都會懲罰他
[00:13:29.880 --> 00:13:32.280]  他都會死或者受到懲罰
[00:13:32.280 --> 00:13:33.200]  這樣
[00:13:33.200 --> 00:13:34.320]  以西傑都沒事
[00:13:34.320 --> 00:13:36.920]  因為他講了神要他做的事
[00:13:36.920 --> 00:13:39.000]  如果他沒有做
[00:13:39.000 --> 00:13:40.880]  這個異人真的犯了罪
[00:13:40.880 --> 00:13:42.840]  然後受罰
[00:13:42.840 --> 00:13:44.360]  那以西傑都要什麼?
[00:13:44.360 --> 00:13:46.400]  都要承受這個責罰
[00:13:46.400 --> 00:13:47.640]  甚至死
[00:13:47.640 --> 00:13:49.080]  這個就是
[00:13:49.080 --> 00:13:54.200]  他作這個守望者的工作的內容
[00:13:54.200 --> 00:13:56.600]  然後接著神又跟他說
[00:13:56.600 --> 00:13:58.600]  做的形式是很有趣的
[00:13:58.600 --> 00:14:00.080]  這個很特別
[00:14:00.080 --> 00:14:01.800]  大家又看一看
[00:14:01.800 --> 00:14:04.120]  22節開始
[00:14:04.120 --> 00:14:06.680]  他做是怎樣做呢?
[00:14:06.680 --> 00:14:08.760]  每個先知都很獨特的
[00:14:08.760 --> 00:14:10.920]  或者主呼召我們做的事
[00:14:10.920 --> 00:14:12.120]  都很獨特的
[00:14:12.120 --> 00:14:13.960]  他的獨特點是什麼呢?
[00:14:13.960 --> 00:14:16.640]  在第25節提到
[00:14:16.640 --> 00:14:18.720]  大概意思就是說
[00:14:18.720 --> 00:14:20.320]  你要獨居
[00:14:20.320 --> 00:14:21.480]  一個人住
[00:14:21.480 --> 00:14:22.760]  他說你出來
[00:14:22.760 --> 00:14:24.160]  去到一個房間
[00:14:24.160 --> 00:14:25.360]  把門關上
[00:14:25.360 --> 00:14:27.160]  他說人子
[00:14:27.160 --> 00:14:29.280]  人必用繩索綑綁起
[00:14:29.280 --> 00:14:31.040]  你就不能出來
[00:14:31.040 --> 00:14:33.000]  在他們當中行走
[00:14:33.000 --> 00:14:34.960]  這個意思
[00:14:34.960 --> 00:14:37.600]  不一定是說有人捉住他綁住不讓他走
[00:14:37.600 --> 00:14:38.600]  而是一個比喻
[00:14:38.600 --> 00:14:39.960]  就是說你要在裡面
[00:14:39.960 --> 00:14:41.840]  你不能出來
[00:14:41.840 --> 00:14:43.760]  神叫你不能出來
[00:14:43.760 --> 00:14:46.640]  你出來的時候真的可能有些東西抓你進去
[00:14:46.640 --> 00:14:47.760]  這樣的意思
[00:14:47.760 --> 00:14:49.240]  總之他是不能出來的
[00:14:49.240 --> 00:14:51.240]  是要一個人居住
[00:14:51.240 --> 00:14:53.040]  那為什麼呢?
[00:14:53.040 --> 00:14:56.480]  以致你不能在中間走來走去
[00:14:56.480 --> 00:14:59.320]  你在看聖經的時候就發現
[00:14:59.320 --> 00:15:00.480]  這麼有趣
[00:15:00.480 --> 00:15:03.200]  一個先知不出去群眾說話
[00:15:03.200 --> 00:15:05.600]  人家怎麼聽到神的話呢?
[00:15:05.600 --> 00:15:07.480]  但是原來神很有趣的
[00:15:07.480 --> 00:15:11.400]  是會叫領袖的人民
[00:15:11.400 --> 00:15:13.400]  來找這個先知的
[00:15:13.400 --> 00:15:15.120]  一開始是不管他的
[00:15:15.120 --> 00:15:16.720]  但是要來找這個先知
[00:15:16.720 --> 00:15:18.880]  先知得到神的啟示
[00:15:18.880 --> 00:15:20.360]  就會跟他們說話
[00:15:20.360 --> 00:15:22.880]  這群百姓領袖聽了之後
[00:15:22.880 --> 00:15:24.880]  聽不聽,做不做就一回事了
[00:15:24.880 --> 00:15:26.320]  他們就會走的
[00:15:26.320 --> 00:15:27.880]  這樣子用的
[00:15:27.880 --> 00:15:29.440]  不用到處走
[00:15:29.440 --> 00:15:30.840]  挺好的
[00:15:30.840 --> 00:15:32.840]  接著第二件事就是說
[00:15:32.840 --> 00:15:35.560]  你要啞口
[00:15:35.560 --> 00:15:39.040]  他說他必使你的舌頭
[00:15:39.040 --> 00:15:40.760]  就是說不出話來
[00:15:40.760 --> 00:15:42.640]  以致你會啞口
[00:15:42.640 --> 00:15:45.280]  不能作責備他們的人
[00:15:45.280 --> 00:15:49.600]  意思就是你不能夠隨時自由地說
[00:15:49.600 --> 00:15:52.240]  你看到人很生氣就說
[00:15:52.240 --> 00:15:53.360]  不行
[00:15:53.360 --> 00:15:54.760]  你啞口
[00:15:54.760 --> 00:15:56.520]  啞到什麼時候
