
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹們新年好
[00:03:24.000 --> 00:03:26.000]  這是我的牧者 那個人不是我的牧者
[00:03:26.000 --> 00:03:28.000]  那在這裡
[00:03:28.000 --> 00:03:30.000]  有一句話我特別感動
[00:03:30.000 --> 00:03:32.000]  他說這個牧者
[00:03:32.000 --> 00:03:34.000]  按著這些羊的名字
[00:03:34.000 --> 00:03:36.000]  每一個羊
[00:03:36.000 --> 00:03:38.000]  牠知道哪一個羊都有名字
[00:03:38.000 --> 00:03:40.000]  而且把牠們叫牠們的名字
[00:03:40.000 --> 00:03:42.000]  然後領牠們出來
[00:03:42.000 --> 00:03:44.000]  我們想想看
[00:03:44.000 --> 00:03:46.000]  我們的牧者
[00:03:46.000 --> 00:03:48.000]  牠知道我們的名字
[00:03:48.000 --> 00:03:50.000]  還叫我的名字
[00:03:50.000 --> 00:03:52.000]  還帶領我們
[00:03:52.000 --> 00:03:54.000]  而且牠就帶領
[00:03:54.000 --> 00:03:56.000]  你們看這個圖片
[00:03:56.000 --> 00:03:58.000]  就是這些羊
[00:03:58.000 --> 00:04:00.000]  就跟著這個牧者
[00:04:00.000 --> 00:04:02.000]  這個牧者看起來年紀蠻大的
[00:04:02.000 --> 00:04:06.000]  另外還有一個圖畫
[00:04:06.000 --> 00:04:08.000]  這裡是一個牧者
[00:04:08.000 --> 00:04:10.000]  你們看到這個牧者就走在前面
[00:04:10.000 --> 00:04:12.000]  這個羊就聽牠的聲音
[00:04:12.000 --> 00:04:14.000]  知道牠
[00:04:14.000 --> 00:04:18.000]  當時在耶穌那個時代
[00:04:18.000 --> 00:04:20.000]  有一些放羊的
[00:04:20.000 --> 00:04:22.000]  比如說
[00:04:22.000 --> 00:04:24.000]  我有一些羊群
[00:04:24.000 --> 00:04:26.000]  李醫師
[00:04:26.000 --> 00:04:28.000]  你也是放羊的
[00:04:28.000 --> 00:04:30.000]  現在把他職業改一下
[00:04:30.000 --> 00:04:32.000]  帶弟兄也是放羊的
[00:04:32.000 --> 00:04:34.000]  范弟兄也是放羊的
[00:04:34.000 --> 00:04:36.000]  我們四個牧者
[00:04:36.000 --> 00:04:38.000]  我們各有各的羊群
[00:04:38.000 --> 00:04:40.000]  我們就把我們的羊
[00:04:40.000 --> 00:04:42.000]  就帶到American River
[00:04:42.000 --> 00:04:44.000]  在那邊喝水
[00:04:44.000 --> 00:04:46.000]  所以這個羊就在一起
[00:04:46.000 --> 00:04:48.000]  就在那邊喝水
[00:04:48.000 --> 00:04:50.000]  等到
[00:04:50.000 --> 00:04:52.000]  這個范弟兄
[00:04:52.000 --> 00:04:54.000]  他一唱歌
[00:04:54.000 --> 00:04:56.000]  走了
[00:04:56.000 --> 00:04:58.000]  你的羊就知道你的聲音
[00:04:58.000 --> 00:05:00.000]  所以他的羊
[00:05:00.000 --> 00:05:02.000]  就知道說我的牧者說要走了
[00:05:02.000 --> 00:05:04.000]  所以所有的羊就跟著他去了
[00:05:04.000 --> 00:05:06.000]  然後帶弟兄
[00:05:06.000 --> 00:05:08.000]  Let's go
[00:05:08.000 --> 00:05:10.000]  Let's go
[00:05:10.000 --> 00:05:12.000]  Time to go home
[00:05:12.000 --> 00:05:14.000]  要回家了
[00:05:14.000 --> 00:05:16.000]  其他的羊都在那邊喝水
[00:05:16.000 --> 00:05:18.000]  但是帶弟兄的羊
[00:05:18.000 --> 00:05:20.000]  就跟著你走
[00:05:20.000 --> 00:05:22.000]  所以這個羊就是
[00:05:22.000 --> 00:05:24.000]  認得這個牧者的聲音
[00:05:24.000 --> 00:05:26.000]  那
[00:05:26.000 --> 00:05:28.000]  所以呢
[00:05:28.000 --> 00:05:30.000]  在這個
[00:05:30.000 --> 00:05:32.000]  羊年
[00:05:32.000 --> 00:05:34.000]  我們
[00:05:34.000 --> 00:05:36.000]  要知道我們的牧者是誰
[00:05:36.000 --> 00:05:38.000]  你有沒有一個牧者
[00:05:38.000 --> 00:05:40.000]  在當中
[00:05:40.000 --> 00:05:42.000]  在座的當中
[00:05:42.000 --> 00:05:44.000]  你的生命當中
[00:05:44.000 --> 00:05:46.000]  有沒有尋找到一個牧者來帶領你
[00:05:46.000 --> 00:05:48.000]  那你
[00:05:48.000 --> 00:05:50.000]  有沒有聽他的聲音
[00:05:50.000 --> 00:05:52.000]  你認不認識他的聲音
[00:05:52.000 --> 00:05:54.000]  他也認識你
[00:05:54.000 --> 00:05:56.000]  這是非常重要的
[00:05:56.000 --> 00:05:58.000]  所以在這個羊年
[00:05:58.000 --> 00:06:00.000]  我自己也勉勵我自己
[00:06:00.000 --> 00:06:02.000]  所以要好好的聽
[00:06:02.000 --> 00:06:04.000]  我的牧者的聲音
[00:06:04.000 --> 00:06:06.000]  今天這個講到其實
[00:06:06.000 --> 00:06:08.000]  就可以講到這裡
[00:06:08.000 --> 00:06:10.000]  今年羊年
[00:06:10.000 --> 00:06:12.000]  我們每一個人要好好聽
[00:06:12.000 --> 00:06:14.000]  我們的牧者的聲音
[00:06:14.000 --> 00:06:16.000]  我們要認識我們的牧者的聲音
[00:06:16.000 --> 00:06:18.000]  剛才
[00:06:18.000 --> 00:06:20.000]  第一節我們剛才沒有念
[00:06:20.000 --> 00:06:22.000]  那些不是從門進來的
[00:06:22.000 --> 00:06:24.000]  就是盜賊
[00:06:24.000 --> 00:06:26.000]  要搶要偷
[00:06:26.000 --> 00:06:28.000]  所以不要跟錯了
[00:06:28.000 --> 00:06:30.000]  跟錯了這個假牧者
[00:06:30.000 --> 00:06:32.000]  假牧者的帶領你
[00:06:32.000 --> 00:06:34.000]  走向這個死亡
[00:06:34.000 --> 00:06:36.000]  帶領你走向這個苦難
[00:06:36.000 --> 00:06:38.000]  我們這個牧者
[00:06:38.000 --> 00:06:40.000]  帶領我們到一個安歇的
[00:06:40.000 --> 00:06:42.000]  這個水邊
[00:06:42.000 --> 00:06:44.000]  你們注意看
[00:06:44.000 --> 00:06:46.000]  這三個牧者他們手上都拿什麼東西
[00:06:46.000 --> 00:06:48.000]  有一個杖
[00:06:48.000 --> 00:06:50.000]  有一個杖
[00:06:50.000 --> 00:06:52.000]  所以那個杖也是
[00:06:52.000 --> 00:06:54.000]  會保護這個
[00:06:54.000 --> 00:06:56.000]  羊
[00:06:56.000 --> 00:06:58.000]  所以
[00:06:58.000 --> 00:07:00.000]  我們在看第四節
[00:07:00.000 --> 00:07:02.000]  第四節
[00:07:02.000 --> 00:07:04.000]  他放出自己的羊
[00:07:04.000 --> 00:07:06.000]  就走在前頭
[00:07:06.000 --> 00:07:08.000]  羊也跟著他
[00:07:08.000 --> 00:07:10.000]  因為認得他的聲音
[00:07:10.000 --> 00:07:12.000]  羊不跟著生人
[00:07:12.000 --> 00:07:14.000]  因為不認得他的聲音
[00:07:14.000 --> 00:07:16.000]  必要逃跑
[00:07:16.000 --> 00:07:18.000]  所以在這2014年
[00:07:18.000 --> 00:07:20.000]  我們要學習的就是說
[00:07:20.000 --> 00:07:22.000]  我們要認識
[00:07:22.000 --> 00:07:24.000]  這個牧者的聲音
[00:07:24.000 --> 00:07:26.000]  那要跟著他
[00:07:26.000 --> 00:07:28.000]  現在在這個世界上
[00:07:28.000 --> 00:07:30.000]  有很多聲音
[00:07:30.000 --> 00:07:32.000]  有很多隱憂
[00:07:32.000 --> 00:07:34.000]  這個羊
[00:07:34.000 --> 00:07:36.000]  有時候很容易受到
[00:07:36.000 --> 00:07:38.000]  其他的因素的影響
[00:07:38.000 --> 00:07:40.000]  他有時候覺得那邊
[00:07:40.000 --> 00:07:42.000]  好像有花
[00:07:42.000 --> 00:07:44.000]  有草
[00:07:44.000 --> 00:07:46.000]  他就一直走一直走
[00:07:46.000 --> 00:07:48.000]  然後就迷失了方向
[00:07:48.000 --> 00:07:50.000]  有時候就會受到
[00:07:50.000 --> 00:07:52.000]  危險
[00:07:52.000 --> 00:07:54.000]  那假如說
[00:07:54.000 --> 00:07:56.000]  我要問我自己
[00:07:56.000 --> 00:07:58.000]  我怎麼如何聽
[00:07:58.000 --> 00:08:00.000]  這個牧者的聲音
[00:08:00.000 --> 00:08:02.000]  那今天
[00:08:02.000 --> 00:08:04.000]  假如說我們今天
[00:08:04.000 --> 00:08:06.000]  我們翻開今天的經文
[00:08:06.000 --> 00:08:08.000]  那就是說
[00:08:08.000 --> 00:08:10.000]  這段約翰福音第十章
[00:08:10.000 --> 00:08:12.000]  那假如今天
[00:08:12.000 --> 00:08:14.000]  我的靈修是讀到這一章的話
[00:08:14.000 --> 00:08:16.000]  那就是好像神告訴我
[00:08:16.000 --> 00:08:18.000]  我是他的羊
[00:08:18.000 --> 00:08:20.000]  我要好好的
[00:08:20.000 --> 00:08:22.000]  跟隨我這個牧者
[00:08:22.000 --> 00:08:24.000]  要聽他的聲音
[00:08:24.000 --> 00:08:26.000]  要認識我
[00:08:26.000 --> 00:08:28.000]  要遵守他的教導
[00:08:28.000 --> 00:08:30.000]  所以弟兄姊妹們
[00:08:30.000 --> 00:08:32.000]  我們在這個世界上
[00:08:32.000 --> 00:08:34.000]  有很多的聲音
[00:08:34.000 --> 00:08:36.000]  電視啊
[00:08:36.000 --> 00:08:38.000]  internet啊
[00:08:38.000 --> 00:08:40.000]  各樣的
[00:08:40.000 --> 00:08:42.000]  會影響我們
[00:08:42.000 --> 00:08:44.000]  所以我們每一天
[00:08:44.000 --> 00:08:46.000]  需要有一點時間
[00:08:46.000 --> 00:08:48.000]  來讀神的話語
[00:08:48.000 --> 00:08:50.000]  讀神的話語的時候
[00:08:50.000 --> 00:08:52.000]  就是那一天
[00:08:52.000 --> 00:08:54.000]  你就知道
[00:08:54.000 --> 00:08:56.000]  神在帶領我
[00:08:56.000 --> 00:08:58.000]  今天祂說了什麼話
[00:08:58.000 --> 00:09:00.000]  今天耶穌說祂是好牧人
[00:09:00.000 --> 00:09:02.000]  我們是祂的羊
[00:09:02.000 --> 00:09:04.000]  我們要好好的跟隨祂
[00:09:04.000 --> 00:09:06.000]  祂也認識我們
[00:09:06.000 --> 00:09:08.000]  我們也認識祂的聲音
[00:09:08.000 --> 00:09:12.000]  在這裡
[00:09:12.000 --> 00:09:14.000]  耶穌又繼續說
[00:09:14.000 --> 00:09:16.000]  我就是羊的門
[00:09:16.000 --> 00:09:18.000]  凡從我以先來的
[00:09:18.000 --> 00:09:20.000]  就是盜賊,羊卻不聽他們
[00:09:20.000 --> 00:09:22.000]  我就是門
[00:09:22.000 --> 00:09:24.000]  凡從我進來的必得救
[00:09:24.000 --> 00:09:26.000]  並且
[00:09:26.000 --> 00:09:28.000]  出入得草吃
[00:09:28.000 --> 00:09:32.000]  耶穌在這裡又說
[00:09:32.000 --> 00:09:34.000]  祂是羊的門
[00:09:34.000 --> 00:09:36.000]  本來是說祂是羊的墓子
[00:09:36.000 --> 00:09:38.000]  現在又是說祂是羊的門
[00:09:38.000 --> 00:09:40.000]  那這個門進來以後
[00:09:40.000 --> 00:09:42.000]  就進到
[00:09:42.000 --> 00:09:44.000]  這個羊圈裡面
[00:09:44.000 --> 00:09:46.000]  在羊圈裡面就受到保護
[00:09:46.000 --> 00:09:48.000]  受到看顧
[00:09:48.000 --> 00:09:50.000]  讓你們看一下
[00:09:50.000 --> 00:09:52.000]  這個羊圈的門
[00:09:52.000 --> 00:09:56.000]  這個羊
[00:09:56.000 --> 00:09:58.000]  進到這個羊圈以後
[00:09:58.000 --> 00:10:00.000]  就能夠受到主耶穌的保護
[00:10:00.000 --> 00:10:04.000]  那時候有賊
[00:10:04.000 --> 00:10:06.000]  有這些野獸
[00:10:06.000 --> 00:10:08.000]  要來攻擊這些羊
[00:10:08.000 --> 00:10:10.000]  但是這些羊群
[00:10:10.000 --> 00:10:12.000]  在這個羊圈裡面
[00:10:12.000 --> 00:10:14.000]  就受到牧者的保護
[00:10:18.000 --> 00:10:20.000]  我們在舊約
[00:10:20.000 --> 00:10:22.000]  有一次
[00:10:22.000 --> 00:10:24.000]  摩西在曠野
[00:10:24.000 --> 00:10:26.000]  遇見神
[00:10:26.000 --> 00:10:28.000]  上帝叫他說
[00:10:28.000 --> 00:10:30.000]  你去帶領以色列人出埃及
[00:10:30.000 --> 00:10:32.000]  那摩西說
[00:10:32.000 --> 00:10:34.000]  我假如去到埃及那個地方
[00:10:34.000 --> 00:10:36.000]  以色列的百姓問我說
[00:10:36.000 --> 00:10:38.000]  那個跟你講話的神叫什麼名字
[00:10:38.000 --> 00:10:42.000]  那閻和華就對摩西說
[00:10:42.000 --> 00:10:44.000]  我的名字叫做
[00:10:44.000 --> 00:10:46.000]  I am who I am
[00:10:46.000 --> 00:10:48.000]  我是
[00:10:48.000 --> 00:10:50.000]  就是我是
[00:10:50.000 --> 00:10:52.000]  我們中文翻成
[00:10:52.000 --> 00:10:54.000]  他是自由擁有的神
[00:10:54.000 --> 00:10:56.000]  那這樣翻
[00:10:56.000 --> 00:10:58.000]  也可以
[00:10:58.000 --> 00:11:00.000]  但是真正的意思就是說
[00:11:00.000 --> 00:11:02.000]  I am 我是
[00:11:02.000 --> 00:11:04.000]  就是我是
[00:11:04.000 --> 00:11:06.000]  那我們怎麼去
[00:11:06.000 --> 00:11:08.000]  理解這個閻和華
[00:11:08.000 --> 00:11:10.000]  這個名字的意思
[00:11:10.000 --> 00:11:12.000]  就是我是
[00:11:12.000 --> 00:11:14.000]  就是我是
[00:11:14.000 --> 00:11:16.000]  我們不大清楚
[00:11:16.000 --> 00:11:18.000]  但是在新約裡面
[00:11:18.000 --> 00:11:20.000]  我們就看到
[00:11:20.000 --> 00:11:22.000]  我是
[00:11:22.000 --> 00:11:24.000]  耶穌說我是好牧人
[00:11:24.000 --> 00:11:26.000]  我是
[00:11:26.000 --> 00:11:28.000]  羊的門
[00:11:28.000 --> 00:11:30.000]  我是道路
[00:11:30.000 --> 00:11:32.000]  我是真理
[00:11:32.000 --> 00:11:34.000]  我是生命
[00:11:34.000 --> 00:11:36.000]  我是
[00:11:36.000 --> 00:11:38.000]  從死裡
[00:11:38.000 --> 00:11:40.000]  復活的神
[00:11:40.000 --> 00:11:42.000]  所以在舊約裡面
[00:11:42.000 --> 00:11:44.000]  名字不是太清楚
[00:11:44.000 --> 00:11:46.000]  但是在新約裡面
[00:11:46.000 --> 00:11:48.000]  耶穌說
[00:11:48.000 --> 00:11:50.000]  我是好牧人
[00:11:50.000 --> 00:11:52.000]  好牧人為羊舍命
[00:11:52.000 --> 00:11:54.000]  那
[00:11:54.000 --> 00:11:56.000]  剛才我們請你們打開
[00:11:56.000 --> 00:11:58.000]  約翰福音第十章
[00:11:58.000 --> 00:12:00.000]  好嗎
[00:12:00.000 --> 00:12:04.000]  在這裡的十一節
[00:12:04.000 --> 00:12:08.000]  我是好牧人
[00:12:08.000 --> 00:12:10.000]  好牧人為羊舍命
[00:12:10.000 --> 00:12:12.000]  我們的牧子
[00:12:12.000 --> 00:12:14.000]  他不只是帶領我們到一個
[00:12:14.000 --> 00:12:16.000]  安全的地方
[00:12:16.000 --> 00:12:18.000]  他不只是餵養我們
[00:12:18.000 --> 00:12:20.000]  不只是幫助我們
[00:12:20.000 --> 00:12:22.000]  不只是帶領我們
[00:12:22.000 --> 00:12:24.000]  前面的方向
[00:12:24.000 --> 00:12:26.000]  在這裡說好牧人
[00:12:26.000 --> 00:12:28.000]  為你
[00:12:28.000 --> 00:12:30.000]  為我
[00:12:30.000 --> 00:12:32.000]  為我而死
[00:12:32.000 --> 00:12:36.000]  我們是羊
[00:12:36.000 --> 00:12:38.000]  這個好牧人
[00:12:38.000 --> 00:12:40.000]  愛我們愛到一個地步
[00:12:40.000 --> 00:12:42.000]  他
[00:12:42.000 --> 00:12:44.000]  為你為我
[00:12:44.000 --> 00:12:46.000]  而死
[00:12:46.000 --> 00:12:48.000]  而且
[00:12:48.000 --> 00:12:50.000]  講了好幾
[00:12:50.000 --> 00:12:52.000]  次
[00:12:52.000 --> 00:12:54.000]  十七節
[00:12:54.000 --> 00:12:56.000]  我父愛我
[00:12:56.000 --> 00:12:58.000]  因我將命舍去
[00:12:58.000 --> 00:13:00.000]  這個好牧人
[00:13:00.000 --> 00:13:02.000]  愛我們到一個程度
[00:13:02.000 --> 00:13:04.000]  將自己的命舍去
[00:13:06.000 --> 00:13:08.000]  十八節
[00:13:08.000 --> 00:13:10.000]  沒有人能奪我的命去
[00:13:10.000 --> 00:13:12.000]  是我自己死了
[00:13:12.000 --> 00:13:14.000]  我有權柄也有權柄收回來
[00:13:14.000 --> 00:13:16.000]  所以這個好牧人
[00:13:16.000 --> 00:13:18.000]  是自己願意
[00:13:18.000 --> 00:13:20.000]  把他的生命擺上
[00:13:20.000 --> 00:13:22.000]  然後
[00:13:22.000 --> 00:13:24.000]  為了拯救這些羊
[00:13:24.000 --> 00:13:26.000]  那些盜賊
[00:13:26.000 --> 00:13:28.000]  是要殺害
[00:13:28.000 --> 00:13:30.000]  是要破壞
[00:13:30.000 --> 00:13:32.000]  是要毀壞
[00:13:32.000 --> 00:13:34.000]  這些羊群
[00:13:34.000 --> 00:13:36.000]  這些人是要使這個羊
[00:13:36.000 --> 00:13:38.000]  得的生命
[00:13:38.000 --> 00:13:40.000]  得的更豐盛
[00:13:40.000 --> 00:13:42.000]  所以
[00:13:42.000 --> 00:13:44.000]  我們真是很有福氣
[00:13:44.000 --> 00:13:46.000]  我們的牧者
[00:13:46.000 --> 00:13:48.000]  帶領我們
[00:13:48.000 --> 00:13:50.000]  保護我們
[00:13:50.000 --> 00:13:52.000]  他最後
[00:13:52.000 --> 00:13:54.000]  把他的生命都死去了
[00:13:54.000 --> 00:13:56.000]  今天我會用三段經文
[00:13:56.000 --> 00:13:58.000]  這是第一段
[00:13:58.000 --> 00:14:00.000]  第二段是也談到
[00:14:00.000 --> 00:14:02.000]  這個羊
[00:14:02.000 --> 00:14:04.000]  在這裡耶穌用一個比喻說
[00:14:04.000 --> 00:14:06.000]  有一個牧者
[00:14:06.000 --> 00:14:08.000]  他有一百隻羊
[00:14:08.000 --> 00:14:10.000]  然後
[00:14:10.000 --> 00:14:12.000]  有一隻迷失了
[00:14:12.000 --> 00:14:14.000]  就剛才所說的
[00:14:14.000 --> 00:14:16.000]  他可能就吃草
[00:14:16.000 --> 00:14:18.000]  然後就跑丟了
[00:14:18.000 --> 00:14:20.000]  這隻羊可能比較調皮
[00:14:20.000 --> 00:14:22.000]  常常要自己不跟著群子
[00:14:22.000 --> 00:14:24.000]  不跟著牧人
[00:14:24.000 --> 00:14:26.000]  所以這個牧者
[00:14:26.000 --> 00:14:28.000]  就放下了這九十九隻
[00:14:28.000 --> 00:14:30.000]  然後去尋找
[00:14:30.000 --> 00:14:32.000]  那一隻迷失的羊
[00:14:32.000 --> 00:14:34.000]  在這裡說找著了
[00:14:34.000 --> 00:14:36.000]  他就非常的
[00:14:36.000 --> 00:14:38.000]  歡喜
[00:14:38.000 --> 00:14:40.000]  歡歡喜喜的扛在肩上
[00:14:40.000 --> 00:14:42.000]  帶到家裡
[00:14:42.000 --> 00:14:44.000]  並請朋友臨時對他們說
[00:14:44.000 --> 00:14:46.000]  我失去了羊
[00:14:46.000 --> 00:14:48.000]  已經得著了
[00:14:48.000 --> 00:14:50.000]  你們和我一同歡喜吧
[00:14:50.000 --> 00:14:52.000]  那
[00:14:52.000 --> 00:14:54.000]  在這裡可以看到這個牧者的心情
[00:14:54.000 --> 00:14:56.000]  他去找
[00:14:56.000 --> 00:14:58.000]  他很珍惜
[00:14:58.000 --> 00:15:00.000]  這一隻失去了羊
[00:15:00.000 --> 00:15:02.000]  他去尋找
[00:15:02.000 --> 00:15:04.000]  我們不知道他找了多久
[00:15:04.000 --> 00:15:06.000]  忽然找到了
[00:15:06.000 --> 00:15:08.000]  然後
[00:15:08.000 --> 00:15:10.000]  我們常常看到
[00:15:10.000 --> 00:15:12.000]  一幅圖畫
[00:15:12.000 --> 00:15:14.000]  他就把這個羊揹在
[00:15:14.000 --> 00:15:16.000]  他的肩上
[00:15:16.000 --> 00:15:18.000]  可能這隻羊
[00:15:18.000 --> 00:15:20.000]  可能是受傷了
[00:15:20.000 --> 00:15:22.000]  因為他可能
[00:15:22.000 --> 00:15:24.000]  一直走走走
[00:15:24.000 --> 00:15:26.000]  走到山崖底下
[00:15:26.000 --> 00:15:28.000]  所以這個牧者
[00:15:28.000 --> 00:15:30.000]  把他扛在肩膀上
[00:15:30.000 --> 00:15:32.000]  帶回來
[00:15:32.000 --> 00:15:34.000]  有一個傳說
[00:15:34.000 --> 00:15:36.000]  沒有辦法證實
[00:15:36.000 --> 00:15:38.000]  當時古代
[00:15:38.000 --> 00:15:40.000]  這些牧羊人
[00:15:40.000 --> 00:15:42.000]  他們很多羊
[00:15:42.000 --> 00:15:44.000]  有時候
[00:15:44.000 --> 00:15:46.000]  假如這些調皮的羊
[00:15:46.000 --> 00:15:48.000]  常常不跟牧者的
[00:15:48.000 --> 00:15:50.000]  常常亂跑
[00:15:50.000 --> 00:15:52.000]  牧者常常要去尋找他們
[00:15:54.000 --> 00:15:56.000]  假如你是牧者
[00:15:56.000 --> 00:15:58.000]  你會怎麼辦
[00:15:58.000 --> 00:16:00.000]  你牧者
[00:16:00.000 --> 00:16:06.000]  綁起來
[00:16:06.000 --> 00:16:08.000]  綁起來
[00:16:08.000 --> 00:16:10.000]  當時有一個傳說
[00:16:10.000 --> 00:16:12.000]  就是他們就把
[00:16:12.000 --> 00:16:14.000]  這個羊的腳
[00:16:14.000 --> 00:16:16.000]  膝蓋給他
[00:16:16.000 --> 00:16:18.000]  讓他受傷
[00:16:18.000 --> 00:16:20.000]  所以這隻羊就不能亂跑
[00:16:20.000 --> 00:16:22.000]  對不對
[00:16:22.000 --> 00:16:24.000]  一跛一跛的
[00:16:24.000 --> 00:16:26.000]  就跑不遠了
