
[00:00:00.000 --> 00:00:04.080]  一說到應用,你和我都要很小心很小心
[00:02:12.400 --> 00:02:17.280]  所有的東西都是在羅馬書第十二章一從二接
[00:02:17.280 --> 00:02:19.920]  所以弟兄們我以神的慈悲勸你們
[00:02:19.920 --> 00:02:22.120]  將身體獻上當作活祭
[00:02:22.120 --> 00:02:24.320]  是聖潔的是神所欺欲的
[00:02:24.320 --> 00:02:28.480]  你們如此侍奉乃是理所當然
[00:02:28.480 --> 00:02:31.320]  而當你剛纔我解釋給你聽的時候
[00:02:31.320 --> 00:02:33.280]  在羅馬書第十四章裏面
[00:02:33.280 --> 00:02:35.520]  無論是信心剛強
[00:02:35.520 --> 00:02:36.800]  或者信心軟弱的人
[00:02:36.800 --> 00:02:41.120]  其實他們兩班人都是身體獻上當作活祭的
[00:02:41.120 --> 00:02:42.800]  喫的是爲耶穌喫
[00:02:42.800 --> 00:02:45.880]  不喫的是爲耶穌不喫
[00:02:45.880 --> 00:02:48.240]  這個所謂軟弱些
[00:02:48.240 --> 00:02:49.520]  懶散的信徒
[00:02:49.520 --> 00:02:54.600]  在新約聖經裏面是不存在的
[00:02:54.600 --> 00:02:58.040]  所以你看到你這樣去應用的時候
[00:02:58.040 --> 00:02:59.720]  問題在哪裏
[00:02:59.720 --> 00:03:01.640]  你創造了一種基督徒
[00:03:01.640 --> 00:03:06.520]  根本在新約裏面是不存在的
[00:03:06.520 --> 00:03:07.840]  親愛的弟兄姊妹親愛的朋友
[00:03:07.840 --> 00:03:12.760]  如果當中有所謂軟弱懶散的
[00:03:12.760 --> 00:03:14.400]  你真的要審查一下自己
[00:03:14.400 --> 00:03:19.400]  你問一下自己有沒有真的認識上帝
[00:03:19.400 --> 00:03:24.240]  究竟在新約聖經裏面有沒有這樣的信徒
[00:03:24.240 --> 00:03:25.040]  你要悔改
[00:03:25.040 --> 00:03:29.680]  你要回到十字架的面前
[00:03:29.680 --> 00:03:33.120]  你要思想上帝的恩典
[00:03:33.120 --> 00:03:36.280]  然後將你身體獻上當作活祭
[00:03:36.280 --> 00:03:40.880]  重新開始跟隨主耶穌基督
[00:03:40.880 --> 00:03:42.840]  第二種錯誤的形容
[00:03:42.840 --> 00:03:46.000]  比第一個更加嚴重
[00:03:46.000 --> 00:03:48.680]  他們說信心強者
[00:03:48.680 --> 00:03:53.880]  就是那些聖潔追求天國的信徒
[00:03:53.880 --> 00:03:57.560]  而所謂信心弱者就是那些雖然信了耶穌
[00:03:57.560 --> 00:04:02.440]  但仍然是屬肉體追求世界的信徒
[00:04:02.440 --> 00:04:04.000]  於是應用就是
[00:04:04.000 --> 00:04:07.840]  如果我們是一個聖潔公義的信徒
[00:04:07.840 --> 00:04:11.640]  我們應該要在恩典裏面包容着這些
[00:04:11.640 --> 00:04:19.000]  仍然是屬肉體追求世界的信徒
[00:04:19.000 --> 00:04:21.120]  好幾十年前在二十世紀的時候
[00:04:21.120 --> 00:04:23.840]  在美國有很多書
[00:04:23.840 --> 00:04:25.520]  有一輪出了很多書
[00:04:25.520 --> 00:04:27.080]  講兩種不同的基督徒
[00:04:27.080 --> 00:04:29.080]  一種叫Carnal Christian
[00:04:29.080 --> 00:04:30.560]  另一種叫Spiritual Christian
[00:04:30.560 --> 00:04:32.400]  我不知道你們有沒有聽過
[00:04:32.400 --> 00:04:33.320]  簡單來說
[00:04:33.320 --> 00:04:37.320]  他說這個世界的教會里面有兩種基督徒
[00:04:37.320 --> 00:04:39.920]  一種叫屬肉體的基督徒
[00:04:39.920 --> 00:04:40.560]  Carnal Christian
[00:04:40.560 --> 00:04:42.920]  另一種叫屬靈的基督徒
[00:04:42.920 --> 00:04:44.920]  Spiritual Christian
[00:04:44.920 --> 00:04:48.680]  這兩種基督徒都是基督徒
[00:04:48.680 --> 00:04:50.840]  他們都是憑恩典得救的
[00:04:50.840 --> 00:04:52.800]  但他們兩個樣子是很不同的
[00:04:52.800 --> 00:04:53.600]  一個是屬肉體
[00:04:53.600 --> 00:04:55.360]  一個是貪愛世界
[00:04:55.360 --> 00:04:59.280]  另外一個是追求天國的
[00:04:59.280 --> 00:05:00.800]  是聖潔的
[00:05:00.800 --> 00:05:04.000]  他說一邊他們只是接受了耶穌
[00:05:04.000 --> 00:05:06.000]  做他們生命的救主
[00:05:06.000 --> 00:05:07.920]  另一邊他們不僅接受了耶穌
[00:05:07.920 --> 00:05:09.000]  做他們生命的救主
[00:05:09.000 --> 00:05:15.400]  他們不僅接受了耶穌做救主
[00:05:15.400 --> 00:05:18.880]  更加接受了耶穌做他們生命的主
[00:05:18.880 --> 00:05:21.640]  耶穌有左腿和右腿
[00:05:21.640 --> 00:05:23.160]  有些人只喫左腿
[00:05:23.160 --> 00:05:26.280]  有些人左腿和右腿都喫了
[00:05:26.280 --> 00:05:28.360]  喫了左腿就緊緊得救
[00:05:28.360 --> 00:05:31.800]  喫了右腿就成精了
[00:05:31.800 --> 00:05:35.040]  有沒有這些東西?
[00:05:35.040 --> 00:05:36.480]  你打開你的新約
[00:05:36.480 --> 00:05:38.280]  你從頭到尾看你的新約
[00:05:38.280 --> 00:05:40.160]  沒有這些東西的
[00:05:40.160 --> 00:05:41.200]  這個世界上
[00:05:41.200 --> 00:05:42.760]  在聖經的世界裏面
[00:05:42.760 --> 00:05:47.280]  是沒有《卡爾諾基督》這件事的
[00:05:47.280 --> 00:05:48.880]  如果你是一個所謂的
[00:05:48.880 --> 00:05:50.360]  《卡爾諾基督》屬肉體的
[00:05:50.360 --> 00:05:53.040]  你知道你自己心裏面的追求
[00:05:53.040 --> 00:05:54.000]  在這個世界的時候
[00:05:54.000 --> 00:05:54.520]  我告訴你
[00:05:54.520 --> 00:05:58.400]  你要膽戰心驚
[00:05:58.400 --> 00:06:01.680]  你不要以爲我受過洗
[00:06:01.680 --> 00:06:06.520]  你不要以爲我都來過宮裏堂
[00:06:06.520 --> 00:06:10.120]  這件事是沒有辦法讓你得救的
[00:06:10.120 --> 00:06:13.240]  這是一個完全錯誤的理解
[00:06:13.240 --> 00:06:15.760]  這是一個
[00:06:15.760 --> 00:06:16.880]  cheap grace
[00:06:16.880 --> 00:06:18.800]  versus costly grace的東西
[00:06:18.800 --> 00:06:20.040]  我們所傳的
[00:06:20.040 --> 00:06:22.160]  今天在教會里面所傳的
[00:06:22.160 --> 00:06:25.800]  越來越成爲一個廉價的福音
[00:06:25.800 --> 00:06:27.720]  我們說只要你做一個缺志
[00:06:27.720 --> 00:06:29.480]  那你就行了
[00:06:29.480 --> 00:06:30.920]  你在騙小孩
[00:06:30.920 --> 00:06:32.280]  你在騙誰
[00:06:32.280 --> 00:06:34.720]  騙神騙鬼
[00:06:34.720 --> 00:06:38.920]  聖經裏面所教的是一個重價的福音
[00:06:38.920 --> 00:06:42.080]  耶穌重重地將我們買俗回來
[00:06:42.080 --> 00:06:44.800]  我們重重地獻上自己
[00:06:44.800 --> 00:06:47.760]  當作活祭
[00:06:47.760 --> 00:06:50.280]  信心軟弱的基督徒
[00:06:50.280 --> 00:06:54.400]  不是屬肉體的基督徒
[00:06:54.400 --> 00:06:56.920]  他們都是心意獻上當作活祭
[00:06:56.920 --> 00:07:01.200]  這是第二個錯誤的理解
[00:07:01.200 --> 00:07:04.240]  第三個錯誤的理解
[00:07:04.240 --> 00:07:07.520]  有人說信心堅強的基督徒
[00:07:07.520 --> 00:07:10.680]  就是那些跟得上時代的基督徒
[00:07:10.680 --> 00:07:13.160]  信心軟弱的基督徒
[00:07:13.160 --> 00:07:17.240]  就是那些固執着傳統的基督徒
[00:07:17.240 --> 00:07:19.120]  於是他應用的就是
[00:07:19.120 --> 00:07:20.920]  時代的信徒
[00:07:20.920 --> 00:07:22.680]  我們合時代的信徒
[00:07:22.680 --> 00:07:23.880]  跟得上時代的信徒
[00:07:23.880 --> 00:07:26.720]  應該要耐心等候
[00:07:26.720 --> 00:07:30.240]  那些還是被傳統思想包圍着的人
[00:07:30.240 --> 00:07:34.320]  讓他們的腳步慢慢和我們看齊
[00:07:34.320 --> 00:07:37.360]  如果你就這樣聽的時候
[00:07:37.360 --> 00:07:40.440]  你都覺得挺平衡挺貼切的
[00:07:40.440 --> 00:07:43.920]  但其實這樣的應用都是錯的
[00:07:43.920 --> 00:07:45.840]  爲什麼錯呢?
[00:07:45.840 --> 00:07:48.120]  因爲羅馬書第十四章裏面
[00:07:48.120 --> 00:07:51.120]  保羅所說的時代轉移
[00:07:51.120 --> 00:07:54.240]  保羅所說的時代的改變
[00:07:54.240 --> 00:07:57.160]  以致那些禮儀再不需要守
[00:07:57.160 --> 00:08:01.880]  不是在說人類世界裏面的文化轉移
[00:08:01.880 --> 00:08:03.800]  保羅所說的轉移
[00:08:03.800 --> 00:08:07.360]  不是一個由二十世紀進入二十一世紀
[00:08:07.360 --> 00:08:08.920]  保羅所說的不是
[00:08:08.920 --> 00:08:11.880]  Generation X 到 Generation Y
[00:08:11.880 --> 00:08:16.240]  保羅所說的不是九十前轉到九十後
[00:08:16.240 --> 00:08:18.360]  保羅所說的是
[00:08:18.360 --> 00:08:22.120]  一個獨一無二的時代改變
[00:08:22.120 --> 00:08:25.960]  由舊約聖經進入新約聖經
[00:08:25.960 --> 00:08:30.720]  由舊恩的預表到舊恩的承傳
[00:08:30.720 --> 00:08:34.400]  因爲耶穌基督的來臨Once and for all
[00:08:34.400 --> 00:08:38.280]  一次世界有過轟天動地的事情
[00:08:38.280 --> 00:08:39.760]  時代改變了
[00:08:39.760 --> 00:08:43.560]  於是舊約的禮儀
[00:08:43.560 --> 00:08:48.640]  也是被耶穌基督成就的十字架牽動
[00:08:48.640 --> 00:08:50.920]  完全改變了
[00:08:50.920 --> 00:08:53.160]  那樣東西的時代改變
[00:08:53.160 --> 00:08:56.480]  和今天很多人喜歡說的時代改變
[00:08:56.480 --> 00:08:59.240]  的應用是完全不一樣的
[00:08:59.240 --> 00:09:03.000]  再者你也知道很多人喜歡用這個時代轉移
[00:09:03.000 --> 00:09:07.560]  運用在今天的音樂崇拜或崇拜模式上
[00:09:07.560 --> 00:09:09.040]  他們會說
[00:09:09.040 --> 00:09:11.280]  聖經叫我們自由
[00:09:11.280 --> 00:09:14.320]  所以我們一羣有信心堅強的人
[00:09:14.320 --> 00:09:15.800]  我們有自由的人
[00:09:15.800 --> 00:09:20.160]  我們覺得用什麼音樂都可以敬拜上帝
[00:09:20.160 --> 00:09:22.800]  我們可以用最前衛的方法
[00:09:22.800 --> 00:09:23.960]  去做敬拜
[00:09:23.960 --> 00:09:27.360]  不需要像我們這麼傳統的
[00:09:27.360 --> 00:09:29.600]  我這麼說 講句公道話
[00:09:29.600 --> 00:09:32.400]  敬拜的音樂和模式
[00:09:32.400 --> 00:09:34.800]  不是不一定要千篇一律的
[00:09:34.800 --> 00:09:37.240]  但是你不可以說
[00:09:37.240 --> 00:09:39.680]  所有的音樂 所有的模式
[00:09:39.680 --> 00:09:41.600]  都是合乎聖經的崇拜
[00:09:41.600 --> 00:09:43.600]  這個完全是兩回事
[00:09:43.600 --> 00:09:47.040]  你一定要很小心的去審查
[00:09:47.040 --> 00:09:49.840]  究竟我們今天外面的音樂
[00:09:49.840 --> 00:09:51.400]  或者那種模式
[00:09:51.400 --> 00:09:55.200]  究竟是否真的合乎聖經
[00:09:55.200 --> 00:09:57.280]  無論如何 我只想跟你說一件事
[00:09:57.280 --> 00:09:59.800]  就是羅馬書第十四章
[00:09:59.800 --> 00:10:05.360]  你不可以形容在敬拜音樂模式
[00:10:05.360 --> 00:10:09.560]  是否合時宜這件事
[00:10:09.560 --> 00:10:11.240]  第四個錯誤的形容
[00:10:11.240 --> 00:10:14.880]  更加可怕的形容
[00:10:14.880 --> 00:10:17.200]  有些人將信心強者
[00:10:17.200 --> 00:10:21.720]  看爲一個自由得釋放的信徒
[00:10:21.720 --> 00:10:23.280]  而信心的弱者
[00:10:23.280 --> 00:10:29.000]  就是一些守舊被困在舊世紀裏面的人
[00:10:29.000 --> 00:10:32.560]  形容就是被釋放出來
[00:10:32.560 --> 00:10:35.960]  現在很自由的信徒
[00:10:35.960 --> 00:10:39.720]  他需要慢慢去幫助教會成長成熟
[00:10:39.720 --> 00:10:46.760]  啓迪這羣仍然被困在黑暗當中的信徒
[00:10:46.760 --> 00:10:49.480]  其中一個越來越普遍的思想
[00:10:49.480 --> 00:10:51.400]  你大概都聽過
[00:10:51.400 --> 00:10:54.600]  就是所謂傳統的婚姻
[00:10:54.600 --> 00:10:57.360]  已經再不合時宜了
[00:10:57.360 --> 00:11:00.520]  什麼所謂一男一女 一夫一妻
[00:11:00.520 --> 00:11:03.400]  全部都已經過時了
[00:11:03.400 --> 00:11:05.360]  在我們今時今日
[00:11:05.360 --> 00:11:07.800]  這麼自由的社會里面
[00:11:07.800 --> 00:11:09.200]  只要兩個人
[00:11:09.200 --> 00:11:13.080]  甚至三個人 四個人相愛
[00:11:13.080 --> 00:11:16.880]  性別 性取向有什麼關係呢
[00:11:16.880 --> 00:11:19.480]  只要有愛就行了
[00:11:19.480 --> 00:11:22.560]  只不過你們太守舊 被困在舊世紀裏面
[00:11:22.560 --> 00:11:25.000]  你沒辦法得釋放
[00:11:25.000 --> 00:11:27.120]  社會不斷的前進
[00:11:27.120 --> 00:11:29.160]  聖經也是這樣教我們
[00:11:29.160 --> 00:11:33.240]  聖經教我們舊有的家庭要脫落
[00:11:33.240 --> 00:11:34.560]  我們要被釋放
[00:11:34.560 --> 00:11:38.400]  進入一個更大更廣的自由
[00:11:38.400 --> 00:11:41.400]  這是聖經教的嗎
[00:11:41.400 --> 00:11:43.000]  完全不是
[00:11:43.000 --> 00:11:45.280]  當你這樣去應用
[00:11:45.280 --> 00:11:48.040]  理解羅馬書也好
[00:11:48.040 --> 00:11:50.480]  保羅的思維也好
[00:11:50.480 --> 00:11:54.040]  你真的是錯上加錯
[00:11:54.040 --> 00:11:56.680]  不過
[00:11:56.680 --> 00:11:58.760]  我要強調一件事
[00:11:58.760 --> 00:12:01.280]  這不代表我們不去接觸
[00:12:01.280 --> 00:12:08.240]  不去關心持這些思想的人
[00:12:08.240 --> 00:12:11.360]  如果耶穌今天在我們當中
[00:12:11.360 --> 00:12:14.160]  你猜祂會和誰一起喫飯
[00:12:14.160 --> 00:12:15.640]  如果耶穌今天在我們當中
[00:12:15.640 --> 00:12:21.360]  你猜祂會找誰和他們分享天國的現跡
[00:12:21.360 --> 00:12:26.040]  天國的信息
[00:12:26.040 --> 00:12:29.680]  福音就是這麼偉大
[00:12:29.680 --> 00:12:31.680]  來到我們的嘴當中
[00:12:31.680 --> 00:12:36.480]  邀請我們進入主耶穌基督的封聖
[00:12:36.480 --> 00:12:37.880]  所以說到最後
[00:12:37.880 --> 00:12:44.240]  唯有隻有一個正確的應用方法
[00:12:44.240 --> 00:12:46.160]  就是剛纔我已經說了
[00:12:46.160 --> 00:12:51.280]  就是從律法的禮儀當中得自由的信徒
[00:12:51.280 --> 00:12:52.160]  他們要怎麼辦
[00:12:52.160 --> 00:12:54.760]  他們要去接納
[00:12:54.760 --> 00:13:01.320]  還在律法的影子下繼續生活的信徒
[00:13:01.320 --> 00:13:02.960]  不過如果你想清楚
[00:13:02.960 --> 00:13:04.400]  這個應用嚴格來說
[00:13:04.400 --> 00:13:08.880]  和我們今天在香港的教會有沒有關係
[00:13:08.880 --> 00:13:10.640]  是沒有關係的
[00:13:10.640 --> 00:13:11.960]  你是沒有辦法應用的
[00:13:11.960 --> 00:13:14.600]  除非你是猶欣
[00:13:14.600 --> 00:13:16.520]  你去以色列
[00:13:16.520 --> 00:13:18.680]  你傳福音的對象是猶太人
[00:13:18.680 --> 00:13:22.760]  那你就真的要像保羅那樣說
[00:13:22.760 --> 00:13:24.160]  不要喫血
[00:13:24.160 --> 00:13:26.920]  不要喫被勒死的動物
[00:13:26.920 --> 00:13:29.800]  你在當中活他們的生命
[00:13:29.800 --> 00:13:31.000]  爲了要什麼
[00:13:31.000 --> 00:13:36.400]  爲了要將福音傳遞給他們
[00:13:36.400 --> 00:13:40.040]  保羅在羅馬書第十四十五章裏所說的
[00:13:40.040 --> 00:13:41.840]  是一個獨有的狀況
[00:13:41.840 --> 00:13:45.760]  是一個初期教會的狀況
[00:13:45.760 --> 00:13:48.760]  保羅強調他說
[00:13:48.760 --> 00:13:52.120]  我們在耶穌基督裏面都自由了
[00:13:52.120 --> 00:13:55.800]  我們再不需要那些禮儀
[00:13:55.800 --> 00:13:57.440]  但是從另一個角度來說
[00:13:57.440 --> 00:13:59.760]  在耶穌基督裏面
[00:13:59.760 --> 00:14:01.880]  我們要彼此的看顧
[00:14:01.880 --> 00:14:04.160]  我們要彼此的接納
[00:14:04.160 --> 00:14:07.280]  保羅要羅馬的教會
[00:14:07.280 --> 00:14:09.000]  不單止不分裂
[00:14:09.000 --> 00:14:11.760]  保羅要羅馬教會上下一心
[00:14:11.760 --> 00:14:16.800]  他要他們一起爲天國而活
[00:14:16.800 --> 00:14:21.760]  我想帶你看一個保羅的大圖畫
[00:14:21.760 --> 00:14:25.240]  這個是保羅和他說完一切
[00:14:25.240 --> 00:14:27.840]  他們所謂小事情
[00:14:27.840 --> 00:14:29.080]  他們當時的事情
[00:14:29.080 --> 00:14:33.080]  他慢慢又去想他背後的那個大圖畫
[00:14:33.080 --> 00:14:34.480]  他說說到尾
[00:14:34.480 --> 00:14:36.920]  我想要你們記得的是這件事
[00:14:36.920 --> 00:14:40.440]  他說我們沒有一個人爲自己而活
[00:14:40.440 --> 00:14:43.240]  也沒有一個人爲自己而死
[00:14:43.240 --> 00:14:45.240]  我們若活是爲主而活
[00:14:45.240 --> 00:14:48.040]  我們若死是爲主而死
[00:14:48.040 --> 00:14:53.200]  所以我們或死或活總是主的人
[00:14:53.200 --> 00:14:55.800]  這個是保羅背後的理念
[00:14:55.800 --> 00:14:56.760]  爲什麼他說
[00:14:56.760 --> 00:14:58.480]  你喫也好不喫也好
[00:14:58.480 --> 00:15:00.040]  你守也好不守也好
[00:15:00.040 --> 00:15:02.360]  有樣東西更大的
[00:15:02.360 --> 00:15:05.560]  更大的將信心堅強的人
[00:15:05.560 --> 00:15:07.520]  信心軟弱的人連在一起
[00:15:07.520 --> 00:15:09.640]  什麼東西將他們連在一起
[00:15:09.640 --> 00:15:15.720]  就是我們或活或死是爲主的緣故
[00:15:15.720 --> 00:15:16.800]  你可不可以想象
[00:15:16.800 --> 00:15:19.120]  如果保羅的羅馬書第十四章
[00:15:19.120 --> 00:15:22.560]  在羅馬的教會被宣讀的時候
[00:15:22.560 --> 00:15:24.360]  在那一刻
[00:15:24.360 --> 00:15:26.280]  一羣信心堅強的人
[00:15:26.280 --> 00:15:27.680]  一羣信心軟弱的人
[00:15:27.680 --> 00:15:30.120]  兩邊聽到這三字聖經
[00:15:30.120 --> 00:15:32.440]  會怎樣回應
[00:15:32.440 --> 00:15:34.120]  Amen
[00:15:34.120 --> 00:15:36.600]  Amen
[00:15:36.600 --> 00:15:38.080]  但那些懶散的基督徒
[00:15:38.080 --> 00:15:41.520]  沒辦法Amen的
[00:15:41.520 --> 00:15:42.160]  你明不明白
[00:15:42.160 --> 00:15:43.480]  那些熟肉體的基督徒
[00:15:43.480 --> 00:15:46.120]  不會Amen這件事的
[00:15:46.120 --> 00:15:51.200]  但是羅馬那兩羣人
[00:15:51.200 --> 00:15:53.720]  所謂信心軟弱
[00:15:53.720 --> 00:15:59.560]  其實在知識上軟弱者的心
[00:15:59.560 --> 00:16:05.120]  和信心堅強的人是一樣的
[00:16:05.120 --> 00:16:07.000]  我們沒有一個人爲自己活
[00:16:07.000 --> 00:16:08.720]  也沒有一個人爲自己死
[00:16:08.720 --> 00:16:10.800]  我們若活是爲主而活
[00:16:10.800 --> 00:16:14.520]  我們若死是爲主而死
[00:16:14.520 --> 00:16:18.160]  如果這封信在我們當中被宣講的時候
[00:16:18.160 --> 00:16:22.800]  我們可不可以說Amen
[00:16:22.800 --> 00:16:23.760]  基督死了
[00:16:23.760 --> 00:16:24.480]  祂活了
[00:16:24.480 --> 00:16:28.360]  祂要做死人
[00:16:28.360 --> 00:16:31.920]  活人的主
[00:16:31.920 --> 00:16:34.080]  這是保羅的底牌
[00:16:34.080 --> 00:16:36.960]  「將身體獻上當作活祭
[00:16:36.960 --> 00:16:40.040]  是聖潔的是神所起御的
[00:16:40.040 --> 00:16:43.560]  你們如此侍奉乃是理所當然」
[00:16:43.560 --> 00:16:45.000]  接着保羅再加一句
[00:16:45.000 --> 00:16:47.680]  「既然你們已經將身體獻上當作活祭
[00:16:47.680 --> 00:16:50.920]  你們更要在主裏合一
[00:16:50.920 --> 00:16:58.800]  同心合意地去侍奉我們的主」
[00:16:58.800 --> 00:17:00.080]  我想你們要明白一件事
[00:17:00.080 --> 00:17:04.520]  保羅不是要我們爲合一而合一
[00:17:04.520 --> 00:17:08.760]  保羅是要我們爲使命而合一
[00:17:08.760 --> 00:17:13.800]  爲耶穌基督天國的使命而合一
[00:17:13.800 --> 00:17:15.160]  我們中國人有句說話
[00:17:15.160 --> 00:17:17.200]  「家和萬事興」
[00:17:17.200 --> 00:17:18.360]  對於保羅來說
[00:17:18.360 --> 00:17:23.400]  他不需要萬事、家和、一事興就行了
[00:17:23.400 --> 00:17:25.760]  而那樣一事
[00:17:25.760 --> 00:17:27.680]  保羅的singular focus
[00:17:27.680 --> 00:17:29.120]  他一生人的焦點
[00:17:29.120 --> 00:17:31.960]  就是將福音傳到地極
[00:17:31.960 --> 00:17:34.160]  福音的使命
[00:17:34.160 --> 00:17:37.760]  保羅爲什麼要羅馬的教會合一
[00:17:37.760 --> 00:17:42.240]  因爲他要他們一起
[00:17:42.240 --> 00:17:50.520]  和保羅一起將福音傳到地極
[00:17:50.520 --> 00:17:51.520]  聖經就告訴我們
[00:17:51.520 --> 00:17:55.640]  當我們去看羅馬書第十四章的下半部的時候
[00:17:55.640 --> 00:17:59.560]  我們會發現另外一個前後呼應的結構
[00:17:59.560 --> 00:18:02.360]  我想你們留意一件事
[00:18:02.360 --> 00:18:07.640]  就是這個前後呼應結構的中心點在哪裏
[00:18:07.640 --> 00:18:10.640]  保羅說你不要因爲食物叛了你的弟兄
[00:18:10.640 --> 00:18:13.200]  保羅說你不要因爲食物毀壞上帝的工作
[00:18:13.200 --> 00:18:17.880]  接着保羅說你要將你合一做什麼
[00:18:17.880 --> 00:18:20.600]  追求神的國
[00:18:20.600 --> 00:18:21.880]  追求上帝的國
[00:18:21.880 --> 00:18:27.880]  保羅的心願是上帝的國臨到羅馬教會的當中
[00:18:27.880 --> 00:18:35.120]  保羅的心願是上帝的國傳到地極
[00:18:35.120 --> 00:18:39.280]  你記不記得保羅爲什麼要寫羅馬書
[00:18:39.280 --> 00:18:42.160]  不是有空
[00:18:42.160 --> 00:18:43.560]  不是文采好
[00:18:43.560 --> 00:18:44.960]  寫幾首詩
[00:18:44.960 --> 00:18:49.520]  爲什麼保羅要寫羅馬書
[00:18:49.520 --> 00:18:51.600]  因爲他要去西班牙
[00:18:51.600 --> 00:18:53.680]  因爲他希望到羅馬
[00:18:53.680 --> 00:18:59.480]  接着希望羅馬教會支持他去西班牙宣教
[00:18:59.480 --> 00:19:01.960]  所以你今天看我的講道題目
[00:19:01.960 --> 00:19:05.960]  我的講道題目就不是愛不拌腳
[00:19:05.960 --> 00:19:07.360]  是什麼
[00:19:07.360 --> 00:19:11.520]  西遊記之愛不拌腳
[00:19:11.520 --> 00:19:13.920]  是西遊記
[00:19:13.920 --> 00:19:17.080]  不是愛不拌腳
[00:19:17.080 --> 00:19:24.120]  我給你的應用不是叫你對你的弟兄姊妹好一點
[00:19:24.120 --> 00:19:26.760]  是西遊記
[00:19:26.760 --> 00:19:29.080]  是西遊記
[00:19:29.080 --> 00:19:30.720]  保羅要我們合一
[00:19:30.720 --> 00:19:34.760]  爲了西遊記的緣故
[00:19:34.760 --> 00:19:38.760]  我們可以是一個很合一的教會
[00:19:38.760 --> 00:19:41.840]  我們的合一可以在於我們有共同的中國文化
[00:19:41.840 --> 00:19:46.480]  我們的合一可以因爲我們有共同的社會經濟背景
[00:19:46.480 --> 00:19:47.840]  我們喜歡喫同一樣東西
[00:19:47.840 --> 00:19:49.520]  我們喜歡去同一個餐廳
[00:19:49.520 --> 00:19:51.920]  喜歡同一對球
[00:19:51.920 --> 00:19:58.120]  我們的合一可以因爲我們有共同的成長年代
[00:19:58.120 --> 00:20:00.920]  我們的合一可以因爲我們有共同的教會傳統
[00:20:00.920 --> 00:20:02.760]  我們都在西班牙裏面
[00:20:02.760 --> 00:20:06.720]  不過除非我們的合一是爲着福音的緣故
[00:20:06.720 --> 00:20:08.480]  爲着西遊記的緣故
[00:20:08.480 --> 00:20:13.640]  這個合一不是保羅在想的合一
[00:20:13.640 --> 00:20:19.640]  求主幫助我們
