
[00:00:00.000 --> 00:00:03.020]  今天我想和大家分享的信息是什麼呢
[00:01:39.060 --> 00:01:42.500]  我相信我們的問題是什麼呢
[00:01:42.500 --> 00:01:44.180]  其實這個道理我們不是第一次聽
[00:01:44.180 --> 00:01:45.060]  我們不是不明白
[00:01:45.060 --> 00:01:46.180]  我們都知道的
[00:01:46.180 --> 00:01:47.580]  問題是什麼呢
[00:01:47.580 --> 00:01:48.980]  我們太忙了
[00:01:48.980 --> 00:01:50.980]  這個也是不用說的
[00:01:50.980 --> 00:01:53.940]  曾經以前跟你說過的
[00:01:54.540 --> 00:01:55.860]  灣區人生活很忙
[00:01:55.860 --> 00:01:56.980]  其實不僅是灣區
[00:01:56.980 --> 00:01:59.740]  人不忙也會弄得自己很忙
[00:01:59.740 --> 00:02:01.580]  當你睜開眼睛的時候
[00:02:01.580 --> 00:02:04.260]  你就開始與時間競賽了
[00:02:04.260 --> 00:02:06.260]  刷牙洗臉也要很快的
[00:02:06.260 --> 00:02:08.100]  可能太遲起牀也不一定
[00:02:08.100 --> 00:02:09.940]  如果你還要喫早餐的話
[00:02:09.940 --> 00:02:11.540]  可能一手咬着麪包
[00:02:11.540 --> 00:02:13.100]  一手拿着車匙上車
[00:02:13.100 --> 00:02:14.940]  一邊喫一邊開
[00:02:14.940 --> 00:02:16.340]  是不是這樣的
[00:02:16.340 --> 00:02:17.820]  一搬到公司
[00:02:17.820 --> 00:02:19.860]  或者你要上學都好
[00:02:19.860 --> 00:02:22.100]  是一個接一個的工作
[00:02:22.100 --> 00:02:24.220]  一個接一個的約會
[00:02:24.220 --> 00:02:27.260]  一個接一個的閒聊
[00:02:27.260 --> 00:02:29.660]  你不會讓自己有時間有空間的
[00:02:29.660 --> 00:02:32.540]  喫飯時間也要social下的
[00:02:32.540 --> 00:02:34.740]  如果你真的要take a break
[00:02:34.740 --> 00:02:37.020]  你都會打開手機玩玩手機
[00:02:37.020 --> 00:02:38.980]  今天沒時間玩過
[00:02:38.980 --> 00:02:41.380]  你要每一個空間都填滿滿
[00:02:41.380 --> 00:02:43.780]  要爭取時間
[00:02:43.780 --> 00:02:45.580]  去做你想做的事
[00:02:45.580 --> 00:02:47.980]  但是那些是不是真的我們想做的呢
[00:02:47.980 --> 00:02:52.820]  那些是不是真的上帝想我們去做的呢
[00:02:52.820 --> 00:02:58.140]  所以今天其實我很希望透過提摩塔後書第四章
[00:02:58.140 --> 00:03:00.820]  一路愛塔提摩塔後書
[00:03:00.820 --> 00:03:05.220]  保羅就去勸戒提摩塔
[00:03:05.220 --> 00:03:08.180]  神呼召你做一個傳道人
[00:03:08.180 --> 00:03:13.220]  你就要盡你的能力做好傳道的功夫
[00:03:13.220 --> 00:03:13.940]  爲什麼
[00:03:13.940 --> 00:03:17.020]  因爲有一天提摩塔
[00:03:17.020 --> 00:03:18.780]  你要向上帝交仗
[00:03:18.780 --> 00:03:20.940]  爲什麼有一天弟兄姊妹
[00:03:20.940 --> 00:03:26.700]  你和我都要站在天父上帝審判的臺前
[00:03:26.700 --> 00:03:28.620]  要向上帝交仗
[00:03:28.620 --> 00:03:32.420]  我們看看保羅是怎樣跟提摩塔說的呢
[00:03:32.420 --> 00:03:40.620]  我們先看第四章的第一節
[00:03:40.620 --> 00:03:42.260]  這裏說我在上帝的面前
[00:03:42.260 --> 00:03:46.140]  並在將來審判活人死人的基督耶穌面前
[00:03:46.140 --> 00:03:52.660]  憑着祂的顯現和祂的國度鄭重地勸戒你
[00:03:52.660 --> 00:03:54.740]  不要傳道
[00:03:54.740 --> 00:03:59.500]  剛纔說過上帝呼召提摩塔做一個全職的傳道人
[00:03:59.500 --> 00:04:00.860]  提摩塔是一個牧師
[00:04:00.860 --> 00:04:04.020]  所以保羅就鼓勵提摩塔
[00:04:04.020 --> 00:04:05.580]  你是傳道人
[00:04:05.580 --> 00:04:06.780]  傳道人要做什麼
[00:04:06.780 --> 00:04:08.260]  傳道
[00:04:08.260 --> 00:04:10.220]  所以不要傳道
[00:04:10.220 --> 00:04:12.340]  我鄭重地勸戒
[00:04:12.340 --> 00:04:17.180]  這種勸戒不僅僅是鼓勵
[00:04:17.180 --> 00:04:19.100]  還包括警告
[00:04:19.100 --> 00:04:20.340]  如果你看英文聖經的時候
[00:04:20.340 --> 00:04:22.100]  I charge thee
[00:04:22.100 --> 00:04:27.380]  就是我要挑戰你或是勸戒你
[00:04:27.380 --> 00:04:28.220]  聖經的翻譯是
[00:04:28.220 --> 00:04:29.460]  我扔足你
[00:04:29.460 --> 00:04:31.460]  就好像人們結婚
[00:04:31.460 --> 00:04:33.540]  牧師要給一個charge
[00:04:33.540 --> 00:04:35.060]  你們是認真的
[00:04:35.060 --> 00:04:36.140]  Husband and wife
[00:04:36.140 --> 00:04:37.860]  大家要對對方負責
[00:04:37.860 --> 00:04:40.620]  更加要向上帝負責
[00:04:40.620 --> 00:04:42.380]  下個月我們聖地亞哥
[00:04:42.380 --> 00:04:44.900]  以前我們衛星教的洛傳道
[00:04:44.900 --> 00:04:46.020]  會安納做牧師
[00:04:46.020 --> 00:04:47.020]  他請我下去
[00:04:47.020 --> 00:04:48.180]  牧師你來吧
[00:04:48.180 --> 00:04:49.060]  很開心
[00:04:49.060 --> 00:04:50.860]  你過去幫助我們很久
[00:04:50.860 --> 00:04:53.340]  你來charge我
[00:04:53.340 --> 00:04:54.900]  被安納做牧師
[00:04:54.900 --> 00:04:58.740]  就是hold him accountable
[00:04:58.740 --> 00:05:02.020]  他能夠對自己承擔這個呼召
[00:05:02.020 --> 00:05:03.100]  是負責
[00:05:03.100 --> 00:05:03.780]  兄弟姐妹
[00:05:03.780 --> 00:05:07.580]  有一天天父上帝見到你的時候
[00:05:07.580 --> 00:05:09.340]  或者我們見到天父上帝
[00:05:09.340 --> 00:05:11.380]  站在審判臺前的時候
[00:05:11.380 --> 00:05:13.420]  我們要向上帝負責
[00:05:13.420 --> 00:05:15.580]  我們要向上帝交仗
[00:05:15.580 --> 00:05:17.740]  你對神給你的恩賜
[00:05:17.740 --> 00:05:18.980]  有沒有去用
[00:05:18.980 --> 00:05:21.220]  神呼召你的時候
[00:05:21.220 --> 00:05:23.820]  給你那個人生的目的
[00:05:23.820 --> 00:05:25.260]  獨特的使命
[00:05:25.260 --> 00:05:28.380]  你是否已經做了呢
[00:05:28.380 --> 00:05:29.460]  這個就是今天
[00:05:29.460 --> 00:05:30.460]  第一樣東西
[00:05:30.460 --> 00:05:31.940]  我們首先要知道的
[00:05:31.940 --> 00:05:32.740]  你說
[00:05:32.740 --> 00:05:34.420]  糟糕了牧師
[00:05:34.420 --> 00:05:37.100]  我還沒很清楚知道
[00:05:37.100 --> 00:05:38.860]  聖經是這樣說的
[00:05:38.860 --> 00:05:41.260]  但似乎我還沒能夠掌握到
[00:05:41.260 --> 00:05:43.540]  我人生的目的是什麼
[00:05:43.540 --> 00:05:45.780]  當然如果你真的沒掌握到的時候
[00:05:45.780 --> 00:05:48.540]  爲什麼有時候你覺得做人很煩呢
[00:05:48.540 --> 00:05:51.060]  爲什麼你做人有時候覺得很沒有味道呢
[00:05:51.060 --> 00:05:52.300]  很苦躁呢
[00:05:52.300 --> 00:05:55.740]  因爲你不知道爲何而活
[00:05:55.740 --> 00:05:57.340]  如果你還沒很清楚的時候
[00:05:57.340 --> 00:05:59.180]  OK
[00:05:59.180 --> 00:06:02.060]  牧師給你一個advice
[00:06:02.060 --> 00:06:05.180]  先學習去履行大使命
[00:06:05.180 --> 00:06:08.100]  大使命是給每一個基督徒的
[00:06:08.100 --> 00:06:11.340]  要去使萬民做耶穌基督的門徒
[00:06:11.340 --> 00:06:13.820]  將耶穌基督救贖的恩典
[00:06:13.820 --> 00:06:14.940]  恩罪
[00:06:14.940 --> 00:06:17.140]  憑信心可以得到赦免
[00:06:17.140 --> 00:06:19.140]  可以和神重建關係
[00:06:19.140 --> 00:06:20.940]  上帝願意和我們和好
[00:06:20.940 --> 00:06:24.540]  這是一個好消息
[00:06:24.540 --> 00:06:26.380]  神是負責我們每一個人
[00:06:26.380 --> 00:06:28.540]  都要把這個好消息
[00:06:28.540 --> 00:06:29.540]  告訴別人
[00:06:29.540 --> 00:06:30.900]  所以起碼
[00:06:30.900 --> 00:06:32.260]  以後你不做的時候
[00:06:32.260 --> 00:06:33.580]  先做一件事
[00:06:33.580 --> 00:06:34.900]  就沒怎麼錯的
[00:06:34.900 --> 00:06:37.140]  當你能夠帶領別人信耶穌的時候
[00:06:37.140 --> 00:06:38.900]  其實你的生命也會很開心快樂的
[00:06:38.900 --> 00:06:40.060]  如果你試過的話
[00:06:40.060 --> 00:06:43.140]  我相信你會同意牧師的說法
[00:06:43.140 --> 00:06:43.900]  所以你還沒很清楚
[00:06:43.900 --> 00:06:44.860]  還沒很清楚的時候
[00:06:44.860 --> 00:06:48.540]  首先做這件事
[00:06:48.540 --> 00:06:49.980]  以色列的書第三章十八節
[00:06:49.980 --> 00:06:52.420]  你可以寫下這個reference
[00:06:52.420 --> 00:06:54.540]  以色列的書第三章十八節說什麼
[00:06:54.540 --> 00:06:59.540]  他說如果我宣佈某一個邪惡的人一定死
[00:06:59.540 --> 00:07:01.500]  你不去警告他
[00:07:01.500 --> 00:07:02.900]  勸他改邪歸正
[00:07:02.900 --> 00:07:04.700]  好救自己呢
[00:07:04.700 --> 00:07:08.140]  這個人固然會因爲他的罪而死
[00:07:08.140 --> 00:07:10.020]  但後面那句就很嚴重了
[00:07:10.020 --> 00:07:15.820]  但我卻要向你追究責任
[00:07:15.820 --> 00:07:17.140]  要不要再讀一次
[00:07:17.140 --> 00:07:19.900]  以色列的書第三章十八節
[00:07:19.900 --> 00:07:21.100]  我們得罪上帝
[00:07:21.100 --> 00:07:22.700]  個個都要死的了
[00:07:22.700 --> 00:07:25.100]  我相信不單是邪惡的人
[00:07:25.100 --> 00:07:25.860]  不過聖經說
[00:07:25.860 --> 00:07:26.860]  那些邪惡的人
[00:07:26.860 --> 00:07:28.100]  做壞事的人
[00:07:28.100 --> 00:07:31.180]  神說我會對付他們的
[00:07:31.180 --> 00:07:32.340]  你不去警告他
[00:07:32.340 --> 00:07:33.220]  你知道了
[00:07:33.220 --> 00:07:35.020]  你不去勸他改邪歸正
[00:07:35.020 --> 00:07:36.020]  這個人不去改
[00:07:36.020 --> 00:07:37.500]  當然他會死
[00:07:37.500 --> 00:07:39.500]  因罪而死
[00:07:39.500 --> 00:07:41.860]  但上帝要追究誰
[00:07:41.860 --> 00:07:42.620]  追究你和我
[00:07:42.620 --> 00:07:46.220]  因爲我們知道不告訴他
[00:07:46.220 --> 00:07:50.260]  所以這就是我們向神承擔的其中責任
[00:07:50.260 --> 00:07:53.140]  你說我們去傳福音
[00:07:53.140 --> 00:07:57.660]  但到底神給我的獨特恩賜
[00:07:57.660 --> 00:08:00.500]  或者獨特的使命是什麼呢
[00:08:00.500 --> 00:08:03.420]  如果你還不知道的話
[00:08:03.420 --> 00:08:04.740]  別催表
[00:08:04.740 --> 00:08:08.220]  裏面說到Class 301會點全接觸
[00:08:08.220 --> 00:08:11.420]  如果你沒上過來想想
[00:08:11.420 --> 00:08:14.700]  因爲在這個課程裏面是說什麼的
[00:08:14.700 --> 00:08:15.740]  就是告訴你
[00:08:15.740 --> 00:08:17.540]  你看看神怎麼創造你
[00:08:17.540 --> 00:08:19.220]  神給你什麼恩賜
[00:08:19.220 --> 00:08:21.860]  神讓你受到什麼操練
[00:08:21.860 --> 00:08:23.940]  你有什麼才幹能力
[00:08:23.940 --> 00:08:25.220]  神給你什麼gift
[00:08:25.220 --> 00:08:27.780]  和讓你經歷到什麼事情
[00:08:27.780 --> 00:08:30.820]  神讓你有什麼看見和負擔
[00:08:30.820 --> 00:08:33.020]  很多時候在這個過程當中
[00:08:33.020 --> 00:08:34.860]  你就能夠慢慢看到
[00:08:34.860 --> 00:08:38.540]  哦 原來神呼召我
[00:08:38.540 --> 00:08:40.380]  讓我享受舊日
[00:08:40.380 --> 00:08:41.980]  還要利用我
[00:08:41.980 --> 00:08:42.980]  他所做的一切
[00:08:42.980 --> 00:08:45.460]  everything放在我生命當中
[00:08:45.460 --> 00:08:47.660]  使我能夠在這個地方
[00:08:47.660 --> 00:08:50.140]  在這個層面
[00:08:50.140 --> 00:08:54.460]  可以去爲主做工作
[00:08:54.460 --> 00:08:56.340]  星期四晚上
[00:08:56.340 --> 00:08:58.860]  我有機會和郭林卡國士
[00:08:58.860 --> 00:09:00.980]  如果你不知道有沒有來參加
[00:09:00.980 --> 00:09:03.260]  在我們搞了兩次
[00:09:03.260 --> 00:09:06.940]  一個是專門講控制情緒的
[00:09:06.940 --> 00:09:08.660]  一個workshop
[00:09:08.660 --> 00:09:10.100]  郭林卡國士
[00:09:10.100 --> 00:09:11.100]  我以爲他是西人
[00:09:11.100 --> 00:09:12.340]  原來是中國人
[00:09:12.340 --> 00:09:15.060]  姓郭的
[00:09:15.060 --> 00:09:18.580]  和他在117喫晚餐
[00:09:18.580 --> 00:09:20.420]  最主要我想了解一下
[00:09:20.420 --> 00:09:23.380]  到底他那套是什麼
[00:09:23.380 --> 00:09:24.860]  他坐下來和我們分享
[00:09:24.860 --> 00:09:28.100]  他說他在加拿大讀書
[00:09:28.100 --> 00:09:29.580]  然後在庫拉
[00:09:29.580 --> 00:09:31.580]  一大堆credentials
[00:09:31.580 --> 00:09:33.580]  讀完輔導之後
[00:09:33.580 --> 00:09:34.740]  就讀了個博士
[00:09:34.740 --> 00:09:35.740]  覺得不夠
[00:09:35.740 --> 00:09:39.980]  然後就出來做輔導
[00:09:39.980 --> 00:09:43.060]  他做了十幾年之後就發覺
[00:09:43.060 --> 00:09:44.820]  在他臨牀的經驗當中
[00:09:44.820 --> 00:09:46.660]  發覺原來很多人的問題
[00:09:46.660 --> 00:09:47.580]  個人的也好
[00:09:47.580 --> 00:09:48.460]  和人相處也好
[00:09:48.460 --> 00:09:49.940]  婚姻也好 家庭也好
[00:09:49.940 --> 00:09:56.300]  是由於人不懂得控制自己的情緒
[00:09:56.300 --> 00:09:58.780]  首先是不瞭解自己的情緒
[00:09:58.780 --> 00:10:01.460]  不知道自己的情緒反而會造成什麼結果
[00:10:01.460 --> 00:10:03.180]  和帶來什麼行動
[00:10:03.180 --> 00:10:04.900]  然後他說第二樣東西
[00:10:04.900 --> 00:10:10.380]  人很多時候的自覺性很低
[00:10:10.380 --> 00:10:13.740]  當他在臨牀實驗工作當中
[00:10:13.740 --> 00:10:15.300]  見到這樣的情況之後
[00:10:15.300 --> 00:10:18.940]  於是他就在這方面做了一些轉移
[00:10:18.940 --> 00:10:21.060]  於是就發明了一套東西
[00:10:21.060 --> 00:10:25.220]  就是幫助你瞭解自己的情緒反應
[00:10:25.220 --> 00:10:28.900]  和提升你自覺的能力
[00:10:28.900 --> 00:10:31.740]  當你瞭解到自己的情緒反應
[00:10:31.740 --> 00:10:34.820]  又瞭解到自己的表現和行動的時候
[00:10:34.820 --> 00:10:38.700]  你不僅能夠幫助自己處理情緒的問題
[00:10:38.700 --> 00:10:44.860]  而且與此同時能夠幫助你處理和其他人的問題
[00:10:44.860 --> 00:10:49.780]  也幫助其他人處理情緒的問題
[00:10:49.780 --> 00:10:52.660]  經過他幾年的試驗發現這套東西是有效的
[00:10:52.660 --> 00:10:58.980]  他見到的是生命的轉化
[00:10:58.980 --> 00:11:01.660]  這就是我所講的東西
[00:11:01.660 --> 00:11:04.740]  格林卡博士是一個心理輔導員
[00:11:04.740 --> 00:11:07.420]  很多的 美國也有很多
[00:11:07.420 --> 00:11:11.020]  不過他發覺神給他一個特別的罕見
[00:11:11.020 --> 00:11:13.100]  他要在這方面去鋪墊
[00:11:13.100 --> 00:11:16.860]  這就成爲了他的獨特的使命
[00:11:16.860 --> 00:11:19.500]  透過他的研究和服侍
[00:11:19.500 --> 00:11:22.020]  去幫助很多情緒失控
[00:11:22.020 --> 00:11:24.740]  或者不知道怎麼去控制自己的情緒
[00:11:24.740 --> 00:11:28.220]  導致家庭又不妥 婚姻又不妥 工作又不妥
[00:11:28.220 --> 00:11:30.380]  現在呢 搞定了之後
[00:11:30.380 --> 00:11:33.060]  就能夠管理他的問題
[00:11:33.060 --> 00:11:36.700]  這就是他的獨特的使命
[00:11:36.700 --> 00:11:39.700]  而當我們知道了我們人生的目的
[00:11:39.700 --> 00:11:42.620]  神創造我們 神恢復我們的目的
[00:11:42.620 --> 00:11:44.620]  甚至我們已經找到我們獨特的使命的時候
[00:11:44.620 --> 00:11:46.660]  接下來很自然是什麼
[00:11:46.660 --> 00:11:49.540]  你知道不行的 你要去做纔行
[00:11:49.540 --> 00:11:52.340]  如果他發覺是 可能是情緒的問題
[00:11:52.340 --> 00:11:54.980]  如果他不去做一些頂級的研究
[00:11:54.980 --> 00:11:57.300]  或者去回應這個呼召
[00:11:57.300 --> 00:11:59.020]  他不肯去承擔
[00:11:59.020 --> 00:12:03.700]  他仍然是一個普通的輔導員
[00:12:03.700 --> 00:12:06.340]  所以第二樣東西我想挑戰大家的是什麼呢
[00:12:06.340 --> 00:12:08.580]  當你瞭解到 當你知道了
[00:12:08.580 --> 00:12:12.580]  神呼召你的目的和一個特殊的使命之後
[00:12:12.580 --> 00:12:15.580]  我們要勇於去承擔
[00:12:15.580 --> 00:12:18.940]  忠於上帝給我們的託付
[00:12:18.940 --> 00:12:20.700]  保羅怎麼和提摩泰說
[00:12:20.700 --> 00:12:21.500]  在第二節說
[00:12:21.500 --> 00:12:24.580]  「慕要傳道 無論方便與否
[00:12:24.580 --> 00:12:28.340]  隨時要預備並用一心的忍耐
[00:12:28.340 --> 00:12:32.900]  百般的教訓責備人 警戒人和勸勉人」
[00:12:32.900 --> 00:12:36.260]  這是Net Bible的翻譯
[00:12:36.260 --> 00:12:37.660]  如果大家有回去
[00:12:37.660 --> 00:12:39.420]  記得上個星期講第三章
[00:12:39.420 --> 00:12:42.300]  或者你自己回去再混雜一下第三章的時候
[00:12:42.300 --> 00:12:44.820]  你會發覺提摩泰口述第三章裏面
[00:12:44.820 --> 00:12:47.940]  整張聖經的絕大部分篇幅是講什麼
[00:12:47.940 --> 00:12:49.860]  是講到末世的時候
[00:12:49.860 --> 00:12:53.820]  哇 基督徒是需要面對很多的挑戰
[00:12:53.820 --> 00:12:58.740]  很多的困難 甚至很多的危險
[00:12:58.740 --> 00:13:01.460]  今晚回去找點時間看看第三章
[00:13:01.460 --> 00:13:04.940]  OK 原來做基督徒不容易的
[00:13:04.940 --> 00:13:06.260]  特別裏面講到什麼
[00:13:06.260 --> 00:13:10.220]  「凡立志在基督耶穌裏 敬虔度日的」
[00:13:10.220 --> 00:13:11.820]  你回去翻譯聖經第三章
[00:13:11.820 --> 00:13:13.380]  看看第幾節
[00:13:13.380 --> 00:13:21.980]  「凡立志在基督耶穌裏 敬虔度日的也都要受逼迫」
[00:13:21.980 --> 00:13:24.700]  還不要做基督徒啊 還要不要做
[00:13:24.700 --> 00:13:26.180]  聖經講明的
[00:13:26.180 --> 00:13:29.580]  除非你做的是以掛名的
[00:13:29.580 --> 00:13:32.180]  有空來不來
[00:13:32.180 --> 00:13:35.500]  如果你serious about your faith
[00:13:35.500 --> 00:13:39.380]  你和神有一個真摯的關係
[00:13:39.380 --> 00:13:40.660]  你認識主耶穌基督
[00:13:40.660 --> 00:13:43.700]  你做一個認真的基督徒
[00:13:43.700 --> 00:13:46.380]  聖經說在末世
[00:13:46.380 --> 00:13:49.060]  你是會受逼迫的
[00:13:49.060 --> 00:13:51.460]  你是有苦難的
[00:13:51.460 --> 00:13:53.060]  還沒講完
[00:13:53.060 --> 00:14:01.300]  「而且作惡的和迷惑人的 必越久越惡」
[00:14:01.300 --> 00:14:03.060]  好像看不到有N
[00:14:03.060 --> 00:14:04.820]  不僅受逼迫有危險
[00:14:04.820 --> 00:14:08.660]  而且作惡的會越久越惡
[00:14:08.660 --> 00:14:11.020]  迷惑人的會越來越厲害
[00:14:11.020 --> 00:14:13.340]  聖經講得很白
[00:14:13.340 --> 00:14:16.740]  原來基督徒在末世的時候
[00:14:16.740 --> 00:14:18.380]  我們會面對這些事
[00:14:18.380 --> 00:14:22.100]  所以保羅是鄭重地勸提摩太
[00:14:22.100 --> 00:14:23.140]  不要傳道
[00:14:23.140 --> 00:14:24.780]  因爲你的呼召就是傳道人
[00:14:24.780 --> 00:14:26.060]  所以你要傳道
[00:14:26.060 --> 00:14:27.380]  無論得時不得時
[00:14:27.380 --> 00:14:28.780]  無論方便不方便
[00:14:28.780 --> 00:14:32.100]  無論客觀的環境是否容許
[00:14:32.100 --> 00:14:34.580]  都要傳道
[00:14:34.580 --> 00:14:37.260]  當然我相信保羅的意思不是
[00:14:37.260 --> 00:14:39.580]  所以提摩太無論你碰到誰
[00:14:39.580 --> 00:14:40.740]  立刻死揹着他
[00:14:40.740 --> 00:14:43.220]  弄到信耶穌爲止
[00:14:43.220 --> 00:14:45.100]  我不清楚
[00:14:45.100 --> 00:14:51.740]  但當他說一心去做全夫人的工作的時候
[00:14:51.740 --> 00:14:52.740]  我相信他的意思是
[00:14:52.740 --> 00:14:54.220]  你要用盡方法
[00:14:54.220 --> 00:14:54.940]  不要放棄
[00:14:54.940 --> 00:14:56.340]  你要做好準備
[00:14:56.340 --> 00:14:57.860]  任何時候
[00:14:57.860 --> 00:15:00.340]  無論你覺得客觀環境是否容許
[00:15:00.340 --> 00:15:00.940]  好與不好
[00:15:00.940 --> 00:15:01.820]  信與不信
[00:15:01.820 --> 00:15:03.140]  任何時候
[00:15:03.140 --> 00:15:06.340]  當聖靈感動你
[00:15:06.340 --> 00:15:08.500]  只要你跟這個人說的時候
[00:15:08.500 --> 00:15:10.100]  你就要準備好任何時候
[00:15:10.100 --> 00:15:13.060]  可以跟這個人去傳講福音
[00:15:13.060 --> 00:15:15.060]  去分享聖經的真理
[00:15:15.060 --> 00:15:16.380]  因爲這個是你的呼召
[00:15:16.380 --> 00:15:17.660]  這個是你的工作
[00:15:17.660 --> 00:15:20.820]  不要受環境的影響
[00:15:20.820 --> 00:15:26.660]  以至你放下了這麼重要的責任
[00:15:26.660 --> 00:15:28.020]  把握這個機會
[00:15:28.020 --> 00:15:28.980]  傳福音
[00:15:28.980 --> 00:15:32.940]  這個就是聖經所說的意思
[00:15:32.940 --> 00:15:34.580]  上個月呢
[00:15:34.580 --> 00:15:36.340]  還是前個月 我不記得
[00:15:36.340 --> 00:15:39.500]  鄧水文小姐是否在我們當中有一個見證報道會
[00:15:39.500 --> 00:15:42.780]  有沒有人在這裏
[00:15:42.780 --> 00:15:43.940]  這裏不是很多着手
[00:15:43.940 --> 00:15:45.940]  感謝讚美主
[00:15:45.940 --> 00:15:48.100]  爲什麼我感謝讚美主呢
[00:15:48.100 --> 00:15:49.660]  因爲講完兩堂之後
[00:15:49.660 --> 00:15:51.420]  我們在下面收拾東西
[00:15:51.420 --> 00:15:52.700]  我們坐在這裏聊天
[00:15:52.700 --> 00:15:54.100]  站在這裏聊天
[00:15:54.100 --> 00:15:57.660]  分享一些討論
[00:15:57.660 --> 00:15:59.980]  檢討
[00:15:59.980 --> 00:16:02.300]  感謝主的
[00:16:02.300 --> 00:16:05.740]  其實那兩晚都有幾個人缺席信耶穌
[00:16:05.740 --> 00:16:10.420]  其實鄧水文小姐有點失望
[00:16:10.420 --> 00:16:11.020]  爲什麼呢
[00:16:11.020 --> 00:16:13.620]  因爲我們站在這裏聊天
[00:16:13.620 --> 00:16:14.300]  她發現
[00:16:14.300 --> 00:16:15.980]  哇 其實來參加聚會
[00:16:15.980 --> 00:16:18.380]  兩堂座都坐滿了
[00:16:18.380 --> 00:16:22.300]  絕大部分是基督徒
[00:16:22.300 --> 00:16:24.580]  而且是熟口熟味的基督徒
[00:16:24.580 --> 00:16:25.660]  所以我見不到你們
[00:16:25.660 --> 00:16:26.940]  開心是這樣的
[00:16:26.940 --> 00:16:28.860]  不是 開玩笑的
[00:16:28.860 --> 00:16:30.340]  絕大部分都是基督徒
[00:16:30.340 --> 00:16:31.700]  而且是熟口熟味的那一羣
[00:16:31.700 --> 00:16:32.900]  凡是有什麼特別聚會
[00:16:32.900 --> 00:16:34.140]  有什麼名人來
[00:16:34.140 --> 00:16:35.420]  都是這一羣人來聽的
[00:16:35.420 --> 00:16:36.900]  當然不只是我們教會
[00:16:36.900 --> 00:16:38.660]  其他教會很多都是這樣
[00:16:38.660 --> 00:16:40.340]  裏面的慕道朋友不是沒有
[00:16:40.340 --> 00:16:42.700]  但是很少
[00:16:42.700 --> 00:16:44.940]  鄧水文小姐打趣地說
[00:16:44.940 --> 00:16:48.500]  我去外面表演收了很多錢
[00:16:48.500 --> 00:16:50.180]  我這次是做一個旅程
[00:16:50.180 --> 00:16:52.260]  特別是在過年的時間
[00:16:52.260 --> 00:16:53.900]  過來做見證
[00:16:53.900 --> 00:16:57.260]  我希望能夠和多些慕道的朋友
[00:16:57.260 --> 00:16:58.300]  講我的見證
[00:16:58.300 --> 00:16:59.940]  神如何改變我的生命
[00:16:59.940 --> 00:17:02.780]  而不是給基督徒來看一個現場表演
[00:17:02.780 --> 00:17:04.540]  他說我出表演收了很多錢
[00:17:04.540 --> 00:17:07.820]  現在是免費看我說話
[00:17:07.820 --> 00:17:09.980]  當然他打趣地說
[00:17:09.980 --> 00:17:11.580]  接着我不知道是誰說的
[00:17:11.580 --> 00:17:12.100]  有個人就說
