
[00:00:00.000 --> 00:00:05.480]  彼得前書第二章第九節這一節的聖經,我們一同來念,來!
[00:08:58.480 --> 00:09:01.120]  各位一同來說,來,在聖靈裡面禱告。
[00:09:01.120 --> 00:09:03.360]  為什麼在聖靈裡面禱告?
[00:09:03.360 --> 00:09:07.080]  羅馬書八章二十六節很清楚地教導我們這件事情。
[00:09:07.080 --> 00:09:11.720]  這裡講到說,保羅在我們裡面有一個軟弱的,
[00:09:11.720 --> 00:09:13.200]  你知道在我們裡面有一個軟弱,
[00:09:13.200 --> 00:09:15.560]  在禱告當中有一個軟弱,什麼軟弱?
[00:09:15.560 --> 00:09:19.880]  就是我們本來不知道該怎麼禱告,不是嗎?
[00:09:19.880 --> 00:09:25.160]  其實我們來到神面前最大的軟弱就是不知道禱告些什麼。
[00:09:25.160 --> 00:09:27.720]  我們可以口中念念有詞,
[00:09:27.720 --> 00:09:30.480]  我們最多把我們心裡所想的告訴神,
[00:09:30.480 --> 00:09:34.160]  但是我們既不知道神的心意是什麼,
[00:09:34.160 --> 00:09:36.480]  我們也不知道神到底要做什麼事情,
[00:09:36.480 --> 00:09:41.360]  所以我們其實心中是不知道該禱告些什麼。
[00:09:41.360 --> 00:09:43.920]  我們只是把一些話語帶到神的面前,
[00:09:43.920 --> 00:09:47.640]  但卻不知道神要做,這是我們人的軟弱。
[00:09:47.640 --> 00:09:50.560]  但是保羅在說,雖然我們有這個軟弱,
[00:09:50.560 --> 00:09:54.040]  聖靈來就是來幫助我們,哈利路亞。
[00:09:54.040 --> 00:09:57.400]  聖靈就是來知道我們的軟弱,來幫助我們的軟弱。
[00:09:57.400 --> 00:10:02.040]  這裡說,聖靈要用說不出來的嘆息替我們禱告,
[00:10:02.040 --> 00:10:04.240]  因為聖靈知道神的心意嘛,
[00:10:04.240 --> 00:10:06.480]  因為聖靈知道神要做什麼,
[00:10:06.480 --> 00:10:10.920]  神猜拳,聖靈替我們來禱告,哈利路亞。
[00:10:10.920 --> 00:10:15.720]  所以當你禱告的時候,你要知道其實不是只有你一個人禱告。
[00:10:15.720 --> 00:10:17.120]  我要你記得這個圖畫,
[00:10:17.120 --> 00:10:21.480]  每一次你禱告的時候,不是你一個人在那裡禱告。
[00:10:21.480 --> 00:10:26.160]  你每一次禱告的時候,看見其實聖靈就在你旁邊,
[00:10:26.160 --> 00:10:30.520]  祂與你一同禱告,祂在替你禱告。
[00:10:30.520 --> 00:10:35.040]  祂在按照神的心意,祂明白神的作為,
[00:10:35.040 --> 00:10:39.120]  按照神的心意正在替你禱告。
[00:10:39.120 --> 00:10:42.400]  你的禱告不是只有你一個人,聖靈在你旁邊。
[00:10:42.400 --> 00:10:44.800]  如果你真的看見這個圖畫的時候,
[00:10:44.800 --> 00:10:47.720]  那你就要每一次禱告的時候,
[00:10:47.720 --> 00:10:51.040]  你就要學習sometimes安靜一下,
[00:10:51.040 --> 00:10:53.400]  不要只是吧啦吧啦禱告完就算,
[00:10:53.400 --> 00:10:59.080]  安靜一下來聽一下聖靈在為你禱告些什麼,
[00:10:59.080 --> 00:11:02.320]  怎麼樣為你禱告嘛,不是嗎?
[00:11:02.320 --> 00:11:05.600]  你知道最近大家很喜歡用四篇九十一篇的話彼此祝福,
[00:11:05.600 --> 00:11:10.440]  因為四篇九十一篇那段經文講到神要拯救我們脫離瘟疫,
[00:11:10.440 --> 00:11:13.920]  大家拼命傳這個經文。
[00:11:13.920 --> 00:11:17.360]  但是很多時候你卻忽略了,
[00:11:17.360 --> 00:11:22.480]  你要得蒙神的保護有一個基本的關鍵,
[00:11:22.480 --> 00:11:24.000]  那個關鍵是什麼呢?
[00:11:24.000 --> 00:11:26.600]  我們看四篇九十一篇第一節,
[00:11:26.600 --> 00:11:31.080]  一同來年來,住在至高者隱秘處,
[00:11:31.080 --> 00:11:38.320]  必住在全能者的印下,我們都希望在全能者的印下得蒙保護,不是嗎?
[00:11:38.320 --> 00:11:41.520]  有一個條件,你必須住在哪裡?
[00:11:41.520 --> 00:11:44.680]  至高者隱秘處。
[00:11:44.680 --> 00:11:47.560]  換句話說,你要到神的面前來,
[00:11:47.560 --> 00:11:50.040]  什麼叫住在至高者的隱秘處?
[00:11:50.040 --> 00:11:54.600]  住在的意思就是remain,停留了。
[00:11:54.600 --> 00:11:59.120]  停留在神的面前,當你學習停留在神的面前,
[00:11:59.120 --> 00:12:03.720]  你就能享受全能者的保護。
[00:12:03.720 --> 00:12:08.480]  換句話說,來到神的面前,不要太匆忙啦。
[00:12:08.480 --> 00:12:10.240]  那時候我們很匆忙到神的面前,
[00:12:10.240 --> 00:12:13.440]  我常常覺得我們來到神的面前,就好像teenager回家一樣,
[00:12:13.440 --> 00:12:16.040]  我常常說,你家有teenager嗎?
[00:12:16.040 --> 00:12:17.800]  teenager回家是什麼樣子的啊?
[00:12:17.800 --> 00:12:20.680]  teenager回家,嗨,bye,就走了。
[00:12:20.680 --> 00:12:22.920]  講錯一句話,已經不在了。
[00:12:22.920 --> 00:12:27.760]  我們也常常這樣,每次我們在神的面前禱告,阿們,就走了。
[00:12:27.760 --> 00:12:31.120]  有句話講,已經不在了,不在了。
[00:12:31.120 --> 00:12:36.120]  No, no, no, no,不要太匆忙,跟你朋友說不要太匆忙。
[00:12:36.120 --> 00:12:40.040]  真的,你要花點時間,安靜在神的面前,
[00:12:40.040 --> 00:12:44.800]  停留在祂的同在裡面,太重要了。
[00:12:44.800 --> 00:12:50.160]  聖靈正在為你禱告,按照神的心意在為你禱告,
[00:12:50.160 --> 00:12:55.400]  停留在祂面前,聖靈就引導你的心思意念,
[00:12:55.400 --> 00:12:59.160]  能夠明白神向我們的心意嗎?
[00:12:59.160 --> 00:13:01.960]  而當我們按照聖靈的心意來禱告,
[00:13:01.960 --> 00:13:05.680]  那我們的禱告必然得蒙垂聽的。
[00:13:05.680 --> 00:13:08.440]  事實上,當我們停留在神面前的時候,
[00:13:08.440 --> 00:13:13.880]  當我們安靜在神面,我們才能夠確知神的同在,
[00:13:13.880 --> 00:13:16.600]  神的平安才能夠充滿在我們裡面,
[00:13:16.600 --> 00:13:20.200]  能夠勝過一些環境的驚恐的。
[00:13:20.200 --> 00:13:26.320]  第三,你要隨時多方禱告,跟你朋友說要隨時多方禱告。
[00:13:26.320 --> 00:13:29.400]  禱告不一定要等到禱告會才來禱告,
[00:13:29.400 --> 00:13:31.520]  禱告也不需要到教會才來禱告,
[00:13:31.520 --> 00:13:37.120]  禱告是隨時隨地可以禱告,而且用各種方式來禱告。
[00:13:37.120 --> 00:13:42.400]  所以我常說,在戲谷,開車是最好禱告的時間,不是嗎?
[00:13:42.400 --> 00:13:47.920]  每一次你塞車上下班,堵塞在高速公路,你在幹什麼,請問你?
[00:13:47.920 --> 00:13:50.040]  胡思亂想嗎?
[00:13:50.040 --> 00:13:52.800]  No,你要抓住機會啊!
[00:13:52.800 --> 00:13:58.400]  反正禱告不必要閉眼睛嘛,抓住機會大聲來禱告吧!
[00:13:58.400 --> 00:14:01.160]  為你的家庭來禱告,為你的兒女來禱告,
[00:14:01.160 --> 00:14:04.400]  為你的工作難處來禱告,為你的社區來禱告。
[00:14:04.400 --> 00:14:05.840]  Hallelujah!
[00:14:05.840 --> 00:14:12.320]  我們看見隨時隨地的禱告,各種方式來禱告。
[00:14:12.320 --> 00:14:17.560]  第三,要祈求神的憐憫,跟你朋友說要祈求神的憐憫。
[00:14:17.560 --> 00:14:19.520]  為什麼要求神的憐憫?
[00:14:19.520 --> 00:14:25.360]  因為我告訴你,神的醫治永遠從神的憐憫發出來的。
[00:14:25.360 --> 00:14:30.880]  我們要求神憐憫那些正在疾病苦難當中的人啊!
[00:14:30.880 --> 00:14:35.520]  在這樣疫情蔓延的時候,求神降下醫治的恩典來吧!
[00:14:35.520 --> 00:14:38.440]  斷開一切疾病的捆鎖!
[00:14:38.440 --> 00:14:43.560]  求神降下醫治的恩綱,斷開疾病的蔓延啊!
[00:14:43.560 --> 00:14:46.560]  我們要特別求神憐憫中國。
[00:14:46.560 --> 00:14:51.760]  我相信神正在呼召我們華人基督徒,
[00:14:51.760 --> 00:14:58.840]  此時此刻要站在破口,為中國禱告,
[00:14:58.840 --> 00:15:03.680]  好讓神的恩典能夠扭轉整個中國。
[00:15:03.680 --> 00:15:10.440]  第二點我告訴你,千萬不要低估上帝手中所能做的工作。
[00:15:10.440 --> 00:15:13.120]  神的道路超過我們的道路,
[00:15:13.120 --> 00:15:17.560]  神的意念高過我們的意念,千萬不要低估啊!
[00:15:17.560 --> 00:15:24.280]  神在歷世歷代當中,總是在人類最黑暗的時候,
[00:15:24.280 --> 00:15:29.680]  帶來翻轉的大難,帶來神復興的作為。
[00:15:29.680 --> 00:15:37.040]  在人最意料不到的時刻,復興忽然降臨。
[00:15:37.040 --> 00:15:41.240]  初代的教會,你看見面對大逼迫,
[00:15:41.240 --> 00:15:47.920]  門徒四散,從人的角度來看,教會完蛋了。
[00:15:47.920 --> 00:15:53.400]  沒想到,那卻是教會增長最好的時機。
[00:15:53.400 --> 00:16:00.040]  美國911事件之後,你還記得那段日子,人心充滿恐慌。
[00:16:00.040 --> 00:16:07.760]  可是我告訴你,911之後,教會大爆滿,人湧入教會。
[00:16:07.760 --> 00:16:13.800]  伊朗,我們看見在一種回教極權的統治之下,
[00:16:13.800 --> 00:16:17.160]  我們以為神不能做什麼了,
[00:16:17.160 --> 00:16:21.280]  地下教會正在大復興當中快速增長。
[00:16:21.280 --> 00:16:24.880]  很多年前我曾經告訴你們,
[00:16:24.880 --> 00:16:28.600]  在伊朗的地下教會在復興,
[00:16:28.600 --> 00:16:32.640]  那個時候,那些伊朗教會的牧者們告訴我說,
[00:16:32.640 --> 00:16:39.000]  那個時候估計在伊朗地下信徒一共有七十萬人。
[00:16:39.000 --> 00:16:42.720]  最近最新的資料,他們告訴我,
[00:16:42.720 --> 00:16:50.000]  現在在伊朗地下教會的人數已經成長到三百萬人。
[00:16:50.000 --> 00:16:54.920]  三百萬人在伊朗。
[00:16:54.920 --> 00:16:59.880]  今年十月宣教年會,我們就特別請我們伊朗牧師Homo,
[00:16:59.880 --> 00:17:08.080]  我的好朋友,要在我們中間來見證分享,Hallelujah! 期待吧!
[00:17:08.080 --> 00:17:13.800]  你不要低估上帝的作為,人以為完蛋了,
[00:17:13.800 --> 00:17:17.720]  在神手中永遠沒難成的事情。
[00:17:17.720 --> 00:17:23.880]  我們要站在破口,為中國禱告。
[00:17:23.880 --> 00:17:27.760]  這是我們的責任,神呼召我們,
[00:17:27.760 --> 00:17:30.560]  為這個世代來禱告。
[00:17:30.560 --> 00:17:33.880]  雖然這個世代的人好像流離失所,
[00:17:33.880 --> 00:17:36.520]  像羊沒有牧人一樣,
[00:17:36.520 --> 00:17:38.600]  我們要求神憐憫,
[00:17:38.600 --> 00:17:43.440]  好叫他們從驚恐當中迴轉來尋求神,
[00:17:43.440 --> 00:17:47.600]  從驚恐當中迴轉歸向神,
[00:17:47.600 --> 00:17:52.040]  能夠得到基督耶穌的平安,Amen!
[00:17:52.040 --> 00:17:57.800]  第四要警醒不倦地禱告。
[00:17:57.800 --> 00:18:00.720]  我們的問題不是不知道禱告的重要,
[00:18:00.720 --> 00:18:05.920]  很多時候我們的問題是,我們卻不能持續地禱告。
[00:18:05.920 --> 00:18:10.040]  你看見主耶穌,當祂要準備走上十字架道路的時候,
[00:18:10.040 --> 00:18:14.760]  那是從人的角度來講,真的是一個苦難的道路。
[00:18:14.760 --> 00:18:18.400]  在走十字架道路之前,祂做什麼,請問你?
[00:18:18.400 --> 00:18:23.040]  祂到克希瑪利園怎麼樣?禱告。
[00:18:23.040 --> 00:18:25.440]  聖經說,祂禱告的時候,
[00:18:25.440 --> 00:18:29.360]  漢地如同雪點,祂迫切地禱告。
[00:18:29.360 --> 00:18:31.920]  祂帶了三個門徒跟祂一起去,
[00:18:31.920 --> 00:18:35.400]  那三個門徒怎麼樣?睡覺。
[00:18:35.400 --> 00:18:37.520]  耶穌回來第一次看他們睡覺說,
[00:18:37.520 --> 00:18:40.360]  難道你們不能夠給我警醒、騙食嗎?
[00:18:40.360 --> 00:18:43.520]  一個鐘頭都不可以嗎?
[00:18:43.520 --> 00:18:46.160]  門徒們還在睡覺,第二次回來還在睡覺。
[00:18:46.160 --> 00:18:49.760]  聖經說,第二次回來看門徒們睡到眼睛都張不開。
[00:18:49.760 --> 00:18:52.440]  你有這種經驗過嗎?眼睛都張不開。
[00:18:52.440 --> 00:18:54.760]  睡到這種地步。
[00:18:54.760 --> 00:18:59.920]  耶穌回到第三次回來,看見門徒還在睡覺。
[00:18:59.920 --> 00:19:01.520]  這次耶穌怎麼說呢?
[00:19:01.520 --> 00:19:04.040]  馬可福音十四章十四一節。
[00:19:04.040 --> 00:19:05.640]  第三次來對他們說,
[00:19:05.640 --> 00:19:08.920]  現在你們仍然睡覺安歇吧。
[00:19:08.920 --> 00:19:14.240]  其實是一個問句,現在你們仍然睡覺安歇嗎?
[00:19:14.240 --> 00:19:18.960]  然後耶穌說兩個字,什麼字?
[00:19:18.960 --> 00:19:21.520]  夠了。
[00:19:21.520 --> 00:19:25.520]  你可以感受到,好像耶穌在對他們說,夠了。
[00:19:25.520 --> 00:19:30.760]  還在睡嗎?夠了。
[00:19:30.760 --> 00:19:36.120]  這不是睡覺的時候,這是禱告的時候。
[00:19:36.120 --> 00:19:40.920]  危機來臨了,我們看人質都要背叛,你還在睡覺。
[00:19:40.920 --> 00:19:44.840]  今天面對危機的世代,還在睡覺。
[00:19:44.840 --> 00:19:47.800]  這是起來禱告的時刻。
[00:19:47.800 --> 00:19:55.040]  今天我告訴你,華人教會真的有一種沉睡的靈,像門徒一樣沉睡的靈。
[00:19:55.040 --> 00:19:58.400]  一講到錢,眼睛都開了。
[00:19:58.400 --> 00:20:02.960]  一講到吃,不但眼開,口也開了。
[00:20:02.960 --> 00:20:06.760]  一講起禱告,個個睡著。
[00:20:06.760 --> 00:20:10.440]  今天教會要醒過來。
[00:20:10.440 --> 00:20:17.600]  起來禱告,今天中國有難,華人基督徒是有責任的。
[00:20:17.600 --> 00:20:23.600]  你不要說與我無關,你是華人基督徒,是有關的。
[00:20:23.600 --> 00:20:31.680]  神呼召我們要站在破口,來禱告,為中國來禱告。
[00:20:31.680 --> 00:20:36.080]  因為神的心意還是在中國的。
[00:20:36.080 --> 00:20:39.400]  我們真的要在這個時刻警醒來禱告。
[00:20:39.400 --> 00:20:45.080]  第三,要成為盼望的使者,跟女朋友說要成為盼望的使者。
[00:20:45.080 --> 00:20:56.360]  別的以前說二章九節,說我們在地上的使命就是宣揚那召我們出黑暗,入奇妙光明者的美,那是我們的使命。
[00:20:56.360 --> 00:21:04.280]  換句話說,神呼召我們,叫我們在生活當中要做一個盼望的使者,不是嗎?
[00:21:04.280 --> 00:21:09.720]  因為這個世界正活在黑暗之中,充滿驚恐。
[00:21:09.720 --> 00:21:16.680]  這個世界上人正在尋找,到底有誰能給我們生命的寶藏?
[00:21:16.680 --> 00:21:19.960]  到底有誰能夠給我們生命的答案?
[00:21:19.960 --> 00:21:24.400]  到底有誰能夠拯救我們的生命?
[00:21:24.400 --> 00:21:31.200]  但對信主的人來講,我們擁有著每一個問題的答案。
[00:21:31.200 --> 00:21:35.680]  那個答案就是我們的救主耶穌基督,
[00:21:35.680 --> 00:21:43.120]  祂是那位能夠帶我們走出黑暗,走出驚恐,進入光明的神嗎?
[00:21:43.120 --> 00:21:47.320]  祂是那位能夠重新帶給我們盼望的神嗎?
[00:21:47.320 --> 00:21:57.600]  而神今天正呼召我們要進入這個黑暗恐懼的世界,要帶來盼望。
[00:21:57.600 --> 00:22:01.280]  怎麼樣能夠帶來盼望?怎麼樣成為盼望的使者?
[00:22:01.280 --> 00:22:07.920]  兩方面,第一個要分享主的福音,跟你朋友要分享主的福音。
[00:22:07.920 --> 00:22:12.520]  因為當這個世界的人心中充滿恐慌的時候,
[00:22:12.520 --> 00:22:16.720]  其實也是人心最需要福音的時候,不是嗎?
[00:22:16.720 --> 00:22:19.440]  彼得前書三章第十五節怎麼說呢?
[00:22:19.440 --> 00:22:24.560]  彼得說只要心裡,一同來念,心裡尊主基督為聖。
[00:22:24.560 --> 00:22:28.200]  有人問你們心中盼望的緣由,
[00:22:28.200 --> 00:22:33.720]  就要常做準備以溫柔敬畏的心回答個人。
[00:22:33.720 --> 00:22:37.400]  所以當你身旁周圍人,心中驚恐的時候,
[00:22:37.400 --> 00:22:40.600]  你不要跟他一起驚恐,OK?
[00:22:40.600 --> 00:22:46.240]  你要把你心中的盼望告訴他,與他分享,
