
[00:00:00.000 --> 00:00:04.000]  我的女兒快四歲,還差三個月的時間。
[00:09:06.000 --> 00:09:09.000]  首先我們要帶入斐利門這個貴族這個角色,
[00:09:09.000 --> 00:09:13.000]  在當時這個社會的背景裡面,
[00:09:13.000 --> 00:09:18.000]  他重新接納曾經背叛過他的歐黎希姆,
[00:09:18.000 --> 00:09:21.000]  歐黎希姆容易不容易?
[00:09:21.000 --> 00:09:25.000]  大家覺得容易的請舉手。
[00:09:25.000 --> 00:09:27.000]  沒人舉手,看來是非常困難對不對?
[00:09:27.000 --> 00:09:33.000]  因為當時羅馬帝國的社會階級結構非常的清晰,
[00:09:33.000 --> 00:09:35.000]  大概分三個部分,
[00:09:35.000 --> 00:09:38.000]  最高的是貴族,那接著是平民,
[00:09:38.000 --> 00:09:41.000]  最底層的是奴隸,
[00:09:41.000 --> 00:09:50.000]  特別是大部分大概是70-90%的平民不是住在城市,
[00:09:50.000 --> 00:09:51.000]  而是住在鄉下,
[00:09:51.000 --> 00:09:56.000]  所以我們知道城市裡面住的大部分是貴族跟奴隸,
[00:09:56.000 --> 00:10:00.000]  估計當時羅馬城就有一百萬人,
[00:10:00.000 --> 00:10:02.000]  那裡邊奴隸佔了五十萬,
[00:10:02.000 --> 00:10:07.000]  那其他的半數是屬於六百個億元的,
[00:10:07.000 --> 00:10:10.000]  奴隸是完全沒有地位的,
[00:10:10.000 --> 00:10:14.000]  那奴隸是主人的財產,
[00:10:14.000 --> 00:10:16.000]  沒有人權,
[00:10:16.000 --> 00:10:18.000]  主人可以隨便的鞭打,
[00:10:18.000 --> 00:10:22.000]  折磨,甚至處死奴隸。
[00:10:22.000 --> 00:10:26.000]  羅馬哲學家辛尼加曾經說過,
[00:10:26.000 --> 00:10:31.000]  奴隸不准動一下嘴唇,
[00:10:31.000 --> 00:10:32.000]  更不准說話,
[00:10:32.000 --> 00:10:40.000]  如果他們咳嗽,打噴嚏或打嗝,就會遭到鞭打。
[00:10:40.000 --> 00:10:42.000]  在這樣的一個社會的背景裡面,
[00:10:42.000 --> 00:10:45.000]  那作為貴族的斐理門,
[00:10:45.000 --> 00:10:48.000]  要接納一個奴隸作為他族類的弟兄,
[00:10:48.000 --> 00:10:50.000]  是很不容易的,
[00:10:50.000 --> 00:10:53.000]  他要突破很多內心的障礙,
[00:10:53.000 --> 00:10:56.000]  甚至是一些外在的聲音,
[00:10:56.000 --> 00:10:57.000]  我們想一下,
[00:10:57.000 --> 00:11:00.000]  如果他接納這個奴隸的時候,
[00:11:00.000 --> 00:11:04.000]  其他貴族會怎麼看斐理門呢?
[00:11:04.000 --> 00:11:07.000]  還有一個非常重要的一點是,
[00:11:07.000 --> 00:11:11.000]  歐尼西姆在斐理門的記憶裡面,
[00:11:11.000 --> 00:11:13.000]  不是一個良善的人,
[00:11:13.000 --> 00:11:19.000]  他曾經透過自己的財物遠走羅馬,
[00:11:19.000 --> 00:11:21.000]  保羅說他信了耶穌,
[00:11:21.000 --> 00:11:22.000]  生命改變了,
[00:11:22.000 --> 00:11:23.000]  你們想想,
[00:11:23.000 --> 00:11:27.000]  斐理門心裡面會不會有疑問,
[00:11:27.000 --> 00:11:29.000]  會不會有很多問號,
[00:11:29.000 --> 00:11:30.000]  會不會改變呢?
[00:11:30.000 --> 00:11:32.000]  他回來之後會不會再偷我的錢,
[00:11:32.000 --> 00:11:39.000]  然後我再會逃出去呢?
[00:11:39.000 --> 00:11:41.000]  2009年,
[00:11:41.000 --> 00:11:43.000]  香港有一所戒毒的學校,
[00:11:43.000 --> 00:11:46.000]  叫做正生書院,
[00:11:46.000 --> 00:11:50.000]  多年來因為設施不足,
[00:11:50.000 --> 00:11:54.000]  然後他們在長洲校舍辦學,
[00:11:54.000 --> 00:11:55.000]  面對人很多,
[00:11:55.000 --> 00:11:57.000]  學生很多的情況,
[00:11:57.000 --> 00:11:58.000]  這個問題,
[00:11:58.000 --> 00:12:01.000]  他們需要找一個新的地方去辦學,
[00:12:01.000 --> 00:12:04.000]  後來他們向政府,
[00:12:04.000 --> 00:12:08.000]  申請到梅窩一間中學,
[00:12:08.000 --> 00:12:11.000]  的空置校舍裡面去開學,
[00:12:11.000 --> 00:12:12.000]  但是呢,
[00:12:12.000 --> 00:12:16.000]  遭到了當地梅窩居民的極力的反對,
[00:12:16.000 --> 00:12:18.000]  激烈的反對,
[00:12:18.000 --> 00:12:21.000]  他們說正生書院的這些學生,
[00:12:21.000 --> 00:12:23.000]  會對區內的青少年,
[00:12:23.000 --> 00:12:26.000]  做出一些不良的影響,
[00:12:26.000 --> 00:12:30.000]  正生學院一下子從一個戒毒的救星,
[00:12:30.000 --> 00:12:32.000]  變成了一個毒瘤,
[00:12:32.000 --> 00:12:35.000]  就是有毒的腫瘤,
[00:12:35.000 --> 00:12:40.000]  面對居民的辱罵,
[00:12:40.000 --> 00:12:45.000]  正生書院的學生哭了,
[00:12:45.000 --> 00:12:46.000]  他們太明白,
[00:12:46.000 --> 00:12:50.000]  改過自新的路很難行,
[00:12:50.000 --> 00:12:53.000]  但是他們依然抬起胸膛,
[00:12:53.000 --> 00:12:55.000]  希望居民能夠了解他們,
[00:12:55.000 --> 00:13:01.000]  不再是那些曾經吸毒的年輕人,
[00:13:01.000 --> 00:13:04.000]  當初只是誤入歧途,
[00:13:04.000 --> 00:13:09.000]  那現在已經變成改過自新的年輕人,
[00:13:09.000 --> 00:13:14.000]  我們還看到正生書院的陳校長,
[00:13:14.000 --> 00:13:17.000]  嘗試過說了很多的話,
[00:13:17.000 --> 00:13:20.000]  來串說當地的梅窩的居民,
[00:13:20.000 --> 00:13:23.000]  但是面對居民的辱罵,
[00:13:23.000 --> 00:13:25.000]  特別是對學生的辱罵,
[00:13:25.000 --> 00:13:29.000]  他也忍不住留下了藍人淚,
[00:13:29.000 --> 00:13:32.000]  要接納一個重新改過的人,
[00:13:32.000 --> 00:13:36.000]  的確不是一件容易簡單的事情,
[00:13:36.000 --> 00:13:40.000]  但保羅是怎麼樣鼓勵菲利文原諒,
[00:13:40.000 --> 00:13:43.000]  跟重新接納歐尼西姆呢?
[00:13:43.000 --> 00:13:47.000]  我們要留意保羅是在書信裡面,
[00:13:47.000 --> 00:13:48.000]  怎麼描寫自己,
[00:13:48.000 --> 00:13:49.000]  怎麼描述自己,
[00:13:49.000 --> 00:13:53.000]  他多次強調了一個情況,
[00:13:53.000 --> 00:13:56.000]  還記得保羅是在什麼地方寫的這本書,
[00:13:56.000 --> 00:13:58.000]  是在羅馬對不對,
[00:13:58.000 --> 00:14:01.000]  他在羅馬是被軟禁,
[00:14:01.000 --> 00:14:07.000]  他強調自己是為基督跟福音的緣故被囚禁,
[00:14:07.000 --> 00:14:09.000]  書裡面四次的地方他說,
[00:14:09.000 --> 00:14:11.000]  為基督耶穌被囚,
[00:14:11.000 --> 00:14:13.000]  為福音被囚,
[00:14:13.000 --> 00:14:15.000]  等等四次這樣的強調,
[00:14:15.000 --> 00:14:18.000]  我想保羅不是在為了自己的緣故,
[00:14:18.000 --> 00:14:20.000]  為了怨要自己的緣故,
[00:14:20.000 --> 00:14:23.000]  而是透過這樣重複的論述,
[00:14:23.000 --> 00:14:28.000]  來提醒菲利文耶穌基督的福音,
[00:14:28.000 --> 00:14:32.000]  我們要原諒接納曾經得罪過我們的人,
[00:14:32.000 --> 00:14:33.000]  不是靠我們自己,
[00:14:33.000 --> 00:14:36.000]  乃是靠基督跟福音,
[00:14:36.000 --> 00:14:42.000]  我們有原諒人的能力是因為耶穌基督的緣故,
[00:14:42.000 --> 00:14:47.000]  特別是耶穌基督救贖的緣故,
[00:14:47.000 --> 00:14:50.000]  原諒跟接納的基礎就在福音裡面,
[00:14:50.000 --> 00:14:54.000]  我們一起來讀格林多後書五章十八到二十節,
[00:14:54.000 --> 00:15:18.000]  這一切都是出於神,使我們與祂一起和好,
[00:15:18.000 --> 00:15:21.000]  因此我們就是基督的使者,
[00:15:21.000 --> 00:15:24.000]  神藉著我們勸告世人,
[00:15:24.000 --> 00:15:30.000]  我們代替基督請求你們跟神和好吧。
[00:15:30.000 --> 00:15:32.000]  我們看看神的愛,
[00:15:32.000 --> 00:15:38.000]  祂竟然愛我們這些天天背地頂撞祂的罪人,
[00:15:38.000 --> 00:15:40.000]  祂能原諒我們,
[00:15:40.000 --> 00:15:41.000]  為我們這些罪人,
[00:15:41.000 --> 00:15:44.000]  捨命釘在十字架上面,
[00:15:44.000 --> 00:15:52.000]  耶穌基督是這樣無愧無怨地成為戴罪的羔羊,
[00:15:52.000 --> 00:15:53.000]  祂赦免了我們的罪,
[00:15:53.000 --> 00:15:59.000]  以致我們可以跟神和好,成為祂的兒女。
[00:15:59.000 --> 00:16:03.000]  罪人被神原諒,被基督接納,
[00:16:03.000 --> 00:16:09.000]  這是所有信徒彼此饒恕跟彼此接納的基礎。
[00:16:09.000 --> 00:16:13.000]  任何人得罪我們,
[00:16:13.000 --> 00:16:16.000]  我們蒙受的傷害跟損失,
[00:16:16.000 --> 00:16:17.000]  其實在基督裡面,
[00:16:17.000 --> 00:16:22.000]  基督已經替他們還清了。
[00:16:22.000 --> 00:16:28.000]  就好像保羅在《斐琳門書》18到19節裡面所說的,
[00:16:28.000 --> 00:16:33.000]  如果他使你受了損失或欠你什麼,
[00:16:33.000 --> 00:16:35.000]  都記在我的帳上,
[00:16:35.000 --> 00:16:36.000]  我必償還,
[00:16:36.000 --> 00:16:38.000]  這是我保羅親手寫的,
[00:16:38.000 --> 00:16:39.000]  用不著我說,
[00:16:39.000 --> 00:16:44.000]  甚至你的生命你也是欠我的。
[00:16:44.000 --> 00:16:46.000]  其實保羅在這裡提醒斐琳門,
[00:16:46.000 --> 00:16:51.000]  我們所有的帳都是記在基督的身上,
[00:16:51.000 --> 00:16:53.000]  藉著十字架的救恩,
[00:16:53.000 --> 00:16:56.000]  已經一次過還清。
[00:16:56.000 --> 00:16:59.000]  我們還記得耶穌基督有關饒恕的教導嗎?
[00:16:59.000 --> 00:17:01.000]  我們一起來讀,
[00:17:01.000 --> 00:17:05.000]  馬太福音18章23到34節的部分經文,
[00:17:05.000 --> 00:17:06.000]  一起來,
[00:17:06.000 --> 00:17:09.000]  天國好像一個王,
[00:17:09.000 --> 00:17:14.000]  一個欠下六千銀鈴的人來,
[00:17:14.000 --> 00:17:16.000]  他沒有錢償還,
[00:17:16.000 --> 00:17:19.000]  那僕人就跪下拜他說,
[00:17:19.000 --> 00:17:21.000]  請寬容我,
[00:17:21.000 --> 00:17:24.000]  我把這一切轉給你。
[00:17:24.000 --> 00:17:26.000]  主人動了慈心,
[00:17:26.000 --> 00:17:28.000]  把那僕人放了,
[00:17:28.000 --> 00:17:30.000]  並且免了他的債。
[00:17:30.000 --> 00:17:32.000]  那僕人出來,
[00:17:32.000 --> 00:17:37.000]  遇見一個欠了他一百個銀幣的僕人,
[00:17:37.000 --> 00:17:39.000]  就拿住他,
[00:17:39.000 --> 00:17:41.000]  頓他的喉嚨說,
[00:17:41.000 --> 00:17:44.000]  把你欠我的錢還給我。
[00:17:44.000 --> 00:17:46.000]  那和他一同做僕人的,
[00:17:46.000 --> 00:17:48.000]  就跪下求他,
[00:17:48.000 --> 00:17:51.000]  說,請你寬恕我,
[00:17:51.000 --> 00:17:53.000]  我必還給你的。
[00:17:53.000 --> 00:17:55.000]  他卻不肯,
[00:17:55.000 --> 00:17:56.000]  離開後,
[00:17:56.000 --> 00:17:59.000]  反而把那個同伴關在監裡,
[00:17:59.000 --> 00:18:02.000]  等他把所欠的還清。
[00:18:02.000 --> 00:18:05.000]  那僕人看見這事,
[00:18:05.000 --> 00:18:07.000]  非常難過,
[00:18:07.000 --> 00:18:10.000]  就去向主人報告這一切事。
[00:18:10.000 --> 00:18:13.000]  於是主人叫他來,
[00:18:13.000 --> 00:18:14.000]  對他說,
[00:18:14.000 --> 00:18:16.000]  你這惡僕,
[00:18:16.000 --> 00:18:20.000]  於是,
[00:18:20.000 --> 00:18:23.000]  難道你不應該憐憫你的同伴,
[00:18:23.000 --> 00:18:26.000]  好像我憐憫你一樣嗎?
[00:18:26.000 --> 00:18:29.000]  於是主人大怒,
[00:18:29.000 --> 00:18:31.000]  把他送到去福音,
[00:18:31.000 --> 00:18:35.000]  等他把所欠的一切還清。
[00:18:35.000 --> 00:18:37.000]  在耶穌所說的這個教導,
[00:18:37.000 --> 00:18:39.000]  這個比喻的裡面,
[00:18:39.000 --> 00:18:42.000]  我們學習到一個非常重要的功課,
[00:18:42.000 --> 00:18:44.000]  我們彼此饒恕,
[00:18:44.000 --> 00:18:46.000]  彼此接納,
[00:18:46.000 --> 00:18:50.000]  其實是在見證福音的真實。
[00:18:50.000 --> 00:18:52.000]  基督饒恕了我們,
[00:18:52.000 --> 00:18:54.000]  接納了我們成為他的兒女,
[00:18:54.000 --> 00:18:56.000]  在這個跟神和好的基礎上面,
[00:18:56.000 --> 00:18:58.000]  我們能夠彼此饒恕,
[00:18:58.000 --> 00:19:00.000]  彼此接納。
[00:19:00.000 --> 00:19:02.000]  這個星期裡面的穆罕裡面,
[00:19:02.000 --> 00:19:04.000]  有一個非常美好的見證,
[00:19:04.000 --> 00:19:08.000]  裡面講到一個23塊的奧運金牌的得主,
[00:19:08.000 --> 00:19:12.000]  美國的菲爾普斯,
[00:19:12.000 --> 00:19:15.000]  他因為先跟神和好,
[00:19:15.000 --> 00:19:19.000]  然後可以原諒童年曾經拋棄他的父親。
[00:19:19.000 --> 00:19:23.000]  大家有時間可以看一下這篇穆罕。
[00:19:23.000 --> 00:19:25.000]  我們的生命當中,
[00:19:25.000 --> 00:19:27.000]  的確有不少人傷害過我們,
[00:19:27.000 --> 00:19:29.000]  得罪過我們,
[00:19:29.000 --> 00:19:31.000]  我們是有感受的,
[00:19:31.000 --> 00:19:33.000]  那種痛,那種恨,
[00:19:33.000 --> 00:19:37.000]  常常會埋在我們內心的深處。
[00:19:37.000 --> 00:19:39.000]  如果是家人,
[00:19:39.000 --> 00:19:41.000]  如果是教會的弟兄姊妹,
[00:19:41.000 --> 00:19:43.000]  更是非常的難受。
[00:19:43.000 --> 00:19:46.000]  但我們求神給力量給我們,
[00:19:46.000 --> 00:19:48.000]  讓我們可以彼此的饒恕,
[00:19:48.000 --> 00:19:50.000]  彼此的接納,
[00:19:50.000 --> 00:19:54.000]  並見證福音的真實。
[00:19:54.000 --> 00:19:56.000]  彼此的接納,
[00:19:56.000 --> 00:19:59.000]  還意味著另外一層的意義,
[00:19:59.000 --> 00:20:03.000]  就是關係的更新。
[00:20:03.000 --> 00:20:05.000]  在隨直的方向,
[00:20:05.000 --> 00:20:07.000]  上跟下之間的,
[00:20:07.000 --> 00:20:09.000]  人與神之間的關係,
[00:20:09.000 --> 00:20:11.000]  其實是更新了,
[00:20:11.000 --> 00:20:12.000]  因為人跟神,
[00:20:12.000 --> 00:20:15.000]  藉著舊恩可以復合。
[00:20:15.000 --> 00:20:17.000]  然後在水平的方向,
[00:20:17.000 --> 00:20:19.000]  人與人之間的關係,
[00:20:19.000 --> 00:20:21.000]  一樣可以更新。
[00:20:21.000 --> 00:20:24.000]  第十五到十六節這樣說道,
[00:20:24.000 --> 00:20:26.000]  也許他暫時離開你,
[00:20:26.000 --> 00:20:28.000]  正是為了使你永遠得著他,
[00:20:28.000 --> 00:20:30.000]  不再是奴隸,
[00:20:30.000 --> 00:20:31.000]  而是高過奴隸,
