
[00:00:00.000 --> 00:00:04.200]  繼續研究也是結束這個八福的系列
[00:03:16.960 --> 00:03:20.480]  如果你在天堂裏面有份的時候
[00:03:20.480 --> 00:03:22.360]  你會見到這些困難
[00:03:22.360 --> 00:03:23.360]  第一幅說
[00:03:23.360 --> 00:03:25.240]  如果你在天堂有份的時候
[00:03:25.240 --> 00:03:26.840]  你要有些心理準備
[00:03:26.840 --> 00:03:29.960]  你會在人生當中有些物質
[00:03:29.960 --> 00:03:32.640]  和屬靈的貧窮
[00:03:32.640 --> 00:03:34.000]  第四幅又說
[00:03:34.000 --> 00:03:36.440]  如果你會得到神的飽足
[00:03:36.440 --> 00:03:39.080]  你就會經常爲神的國
[00:03:39.080 --> 00:03:43.520]  和神的義很飢餓
[00:03:43.520 --> 00:03:46.120]  今天來到我們最後第八幅
[00:03:46.120 --> 00:03:50.600]  是將第一幅和第四幅拼在一起
[00:03:50.600 --> 00:03:54.480]  如果你在天國裏面是有份的
[00:03:54.480 --> 00:03:56.200]  你要有些心理準備
[00:03:56.200 --> 00:03:59.640]  在人生中會有些逼白
[00:03:59.640 --> 00:04:01.840]  上次我來講道
[00:04:01.840 --> 00:04:04.360]  講了一個拉丁文的語句
[00:04:04.360 --> 00:04:05.560]  modus tolens
[00:04:05.560 --> 00:04:06.560]  知不知道是什麼意思
[00:04:06.560 --> 00:04:08.320]  對玩具的意思
[00:04:08.320 --> 00:04:10.640]  第八幅如果你找回它的對玩具
[00:04:10.640 --> 00:04:12.920]  玩具說話來講是什麼呢
[00:04:12.920 --> 00:04:16.200]  就是如果你成爲了基督徒之後
[00:04:16.200 --> 00:04:19.840]  從未爲神的義受過逼白
[00:04:19.840 --> 00:04:21.920]  你其實要反過來想想
[00:04:21.920 --> 00:04:24.000]  你在這個天國的位置
[00:04:24.000 --> 00:04:26.640]  是不是真的得到呢
[00:04:26.640 --> 00:04:28.600]  你想想如果你坐在飛機上面
[00:04:28.600 --> 00:04:30.800]  有些氣流 有些震盪
[00:04:30.800 --> 00:04:32.320]  其實一個跡象是什麼
[00:04:32.320 --> 00:04:35.280]  你真的已經上了飛機上面
[00:04:35.280 --> 00:04:36.880]  沒有震盪 沒有氣流
[00:04:36.880 --> 00:04:38.360]  什麼都不動的
[00:04:38.360 --> 00:04:41.920]  你的飛機可能還是機場而已
[00:04:41.920 --> 00:04:43.480]  初期教會的基督徒
[00:04:43.480 --> 00:04:46.800]  很認真去對待這個真理
[00:04:46.800 --> 00:04:48.840]  第二世紀的教父
[00:04:48.840 --> 00:04:50.920]  特土良 Tertullian
[00:04:50.920 --> 00:04:52.280]  他有一個著名的著作
[00:04:52.280 --> 00:04:54.280]  叫做《護教 Apologeticus》
[00:04:54.280 --> 00:04:57.480]  他說殉道者的血
[00:04:57.480 --> 00:05:00.000]  是教會的種子
[00:05:00.000 --> 00:05:02.200]  初期教會的基督徒
[00:05:02.200 --> 00:05:04.080]  成爲了基督徒之後
[00:05:04.080 --> 00:05:06.040]  就有心理準備
[00:05:06.040 --> 00:05:08.280]  一生人都會受逼白
[00:05:08.280 --> 00:05:13.400]  而且最後很可能會爲主殉道
[00:05:13.400 --> 00:05:17.000]  初期教會不就會嚇走很多人
[00:05:17.000 --> 00:05:19.040]  會啊
[00:05:19.040 --> 00:05:22.520]  但是這些迫害沒有弄死教會
[00:05:22.520 --> 00:05:29.000]  反而使他們爲信仰的見證更加有力
[00:05:29.000 --> 00:05:30.480]  如果耶穌的門徒
[00:05:30.480 --> 00:05:32.840]  不是真的見過耶穌復活
[00:05:32.840 --> 00:05:36.160]  如果他們知道復活是個騙局
[00:05:36.160 --> 00:05:39.440]  他們爲什麼會爲了這個信仰而死呢
[00:05:39.440 --> 00:05:41.360]  他們爲什麼會爲了這個騙局
[00:05:41.360 --> 00:05:43.400]  不去否認自己的信仰
[00:05:43.400 --> 00:05:46.360]  而是願意被人拋到鬥獸場裏
[00:05:46.360 --> 00:05:48.720]  死馬分屍呢
[00:05:48.720 --> 00:05:51.960]  因爲只是真正相信主的人
[00:05:51.960 --> 00:05:53.320]  纔會進入教會里面
[00:05:53.320 --> 00:05:55.240]  才願意留在教會里面
[00:05:55.240 --> 00:05:58.040]  其實教會反而是被結證
[00:05:58.040 --> 00:06:00.120]  被洗滌
[00:06:00.120 --> 00:06:03.080]  耶穌說基督徒在世上
[00:06:03.080 --> 00:06:05.880]  是造炎造光的
[00:06:05.880 --> 00:06:10.040]  初期教會非常之鹹非常之光
[00:06:10.040 --> 00:06:12.280]  今天我的信息其實很簡單
[00:06:12.280 --> 00:06:14.240]  基督徒受逼迫
[00:06:14.240 --> 00:06:16.840]  今天在二十一世紀裏面
[00:06:16.840 --> 00:06:19.320]  仍然是真事
[00:06:19.320 --> 00:06:23.080]  跟隨主耶穌基督要有心理準備
[00:06:23.080 --> 00:06:26.400]  你會爲你的信仰受迫害
[00:06:26.400 --> 00:06:28.360]  當你去追求神的時候
[00:06:28.360 --> 00:06:31.480]  迫害又會跟着你
[00:06:31.480 --> 00:06:35.480]  今天受逼迫最嚴重的基督徒
[00:06:35.480 --> 00:06:38.080]  仍然是最堅強的基督徒
[00:06:38.080 --> 00:06:41.480]  我們都知道中國家庭教會的故事
[00:06:41.480 --> 00:06:44.560]  最近一部紀錄片告訴我們
[00:06:44.560 --> 00:06:48.440]  伊朗一個極權的伊斯蘭國家裏面
[00:06:48.440 --> 00:06:51.960]  有世界上發展得最快的地方教會
[00:06:51.960 --> 00:06:55.200]  而且大部分是姊妹領導
[00:06:55.200 --> 00:06:57.600]  教會不會因爲迫害而消失
[00:06:57.600 --> 00:07:01.960]  迫害只會暴露那些壓迫者的邪惡
[00:07:01.960 --> 00:07:05.160]  使人更加想追求真理
[00:07:05.160 --> 00:07:08.200]  如果你還在認識基督教
[00:07:08.200 --> 00:07:11.800]  這個爲信仰而受迫害的真相
[00:07:11.800 --> 00:07:14.680]  對他來說可能是一個很大的衝擊
[00:07:14.680 --> 00:07:15.640]  你可能會說
[00:07:15.640 --> 00:07:18.600]  是嗎?我沒有想過
[00:07:18.600 --> 00:07:21.400]  美國不是一個有宗教自由的國家嗎?
[00:07:21.400 --> 00:07:25.600]  宗教迫害我以爲只有極權國家纔有
[00:07:25.600 --> 00:07:28.600]  的確美國是有宗教自由的
[00:07:28.600 --> 00:07:33.080]  美國政府不會用你納的稅
[00:07:33.080 --> 00:07:36.520]  來贊助任何一個國家的教會
[00:07:36.520 --> 00:07:40.600]  我們贈信會有一個很長支持宗教的傳統
[00:07:40.600 --> 00:07:43.640]  第一個憲法的修正案
[00:07:43.640 --> 00:07:44.760]  First Amendment
[00:07:44.760 --> 00:07:46.800]  其實是傑克遜總統
[00:07:46.800 --> 00:07:48.440]  即是Thomas Jefferson
[00:07:48.440 --> 00:07:53.040]  和康州Denbury的贈信會聯會信徒
[00:07:53.040 --> 00:07:55.480]  是合力通過的
[00:07:55.480 --> 00:07:59.960]  但美國的憲法只使宗教保證
[00:07:59.960 --> 00:08:02.680]  是不會受到政府的干預
[00:08:02.680 --> 00:08:05.600]  政府不會嘗試去推廣一個宗教
[00:08:05.600 --> 00:08:07.400]  但是不能夠保護你
[00:08:07.400 --> 00:08:10.280]  不受到任何宗教迫害
[00:08:10.280 --> 00:08:13.040]  今天我想和大家從三個角度去了解
[00:08:13.040 --> 00:08:16.080]  第五章第十節第八個福
[00:08:16.080 --> 00:08:19.280]  第一 耶穌說爲異受逼迫
[00:08:19.280 --> 00:08:21.400]  其實是什麼意思呢?
[00:08:21.400 --> 00:08:23.840]  第二 是誰去逼迫我們?
[00:08:23.840 --> 00:08:25.920]  他爲什麼要逼迫我們?
[00:08:25.920 --> 00:08:28.400]  第三 我們怎麼去承受
[00:08:28.400 --> 00:08:31.160]  忍受這些迫害呢?
[00:08:31.160 --> 00:08:32.320]  第一 耶穌說
[00:08:32.320 --> 00:08:36.000]  爲異受逼迫究竟是什麼意思呢?
[00:08:36.000 --> 00:08:37.960]  下一節給了一些線索給我們
[00:08:37.960 --> 00:08:41.560]  如果大家有聖經或者手機就最好看了
[00:08:41.560 --> 00:08:45.640]  《馬太福音》第五章第十節
[00:08:45.640 --> 00:08:47.400]  第十一節說什麼呢?
[00:08:47.400 --> 00:08:51.120]  他說
[00:08:51.120 --> 00:08:57.240]  你如果是被侮辱被迫害和誣衊的時候
[00:08:57.240 --> 00:09:00.440]  第十二節告訴你 你就有福了
[00:09:00.440 --> 00:09:04.880]  我們看聖經的時候可以有一個竅妙
[00:09:04.880 --> 00:09:07.960]  就是如果你讀到一個列舉的時候
[00:09:07.960 --> 00:09:12.240]  你就可以推測到這個列舉項目是一定有相關
[00:09:12.240 --> 00:09:14.320]  但是裏面列舉項目又不同
[00:09:14.320 --> 00:09:18.040]  譬如你看到Apple, Banana, Orange, 蘋果, 香蕉, 橙
[00:09:18.040 --> 00:09:19.520]  你知道它都是水果
[00:09:19.520 --> 00:09:21.360]  但是不同的水果
[00:09:21.360 --> 00:09:23.160]  所以這個列舉說
[00:09:23.160 --> 00:09:24.920]  你會得到一些侮辱
[00:09:24.920 --> 00:09:26.400]  你會得到一些迫害
[00:09:26.400 --> 00:09:28.720]  你會得到一些誣衊
[00:09:28.720 --> 00:09:30.640]  其實是怎樣瞭解呢?
[00:09:30.640 --> 00:09:34.000]  侮辱和誣衊都是破壞你的名聲
[00:09:34.000 --> 00:09:35.360]  你的價值
[00:09:35.360 --> 00:09:37.760]  迫害在這裏來說
[00:09:37.760 --> 00:09:41.040]  都是要破壞你的價值觀
[00:09:41.040 --> 00:09:43.560]  你的道德觀
[00:09:43.560 --> 00:09:47.520]  回到第十節裏面我們就可以看到有什麼關係了
[00:09:47.520 --> 00:09:49.560]  你爲異受迫害的時候
[00:09:49.560 --> 00:09:51.960]  不只是關於你個人的
[00:09:51.960 --> 00:09:55.280]  是關於你的價值觀和倫理觀的
[00:09:55.280 --> 00:09:56.880]  你爲異受迫迫
[00:09:56.880 --> 00:09:59.360]  不只是你個人被詆譭
[00:09:59.360 --> 00:10:02.240]  你的價值觀, 你的信仰, 你的倫理觀
[00:10:02.240 --> 00:10:05.720]  都被侮辱, 是被詆譭
[00:10:05.720 --> 00:10:08.880]  譬如有人會詆譭基督教
[00:10:08.880 --> 00:10:11.080]  一個最核心的教義
[00:10:11.080 --> 00:10:12.760]  恩順清義
[00:10:12.760 --> 00:10:14.280]  很多人問
[00:10:14.280 --> 00:10:16.320]  你們的基督教信仰
[00:10:16.320 --> 00:10:19.560]  爲了這個世界帶來什麼好處
[00:10:19.560 --> 00:10:23.480]  你們的基督教信仰不能夠令飢餓的人
[00:10:23.480 --> 00:10:25.640]  得到有飯喫
[00:10:25.640 --> 00:10:28.960]  不能夠使疾病得到醫治
[00:10:28.960 --> 00:10:31.800]  又不能夠解決這些氣候變化
[00:10:31.800 --> 00:10:33.960]  這些溫室效應
[00:10:33.960 --> 00:10:37.720]  宗教只是鼓勵人坐着唱歌
[00:10:37.720 --> 00:10:40.960]  沒有做什麼真正改變這個世界的事
[00:10:40.960 --> 00:10:43.760]  真的好像馬克思那樣說宗教是沒用的
[00:10:43.760 --> 00:10:46.880]  只不過是人民的鴉片
[00:10:46.880 --> 00:10:50.160]  當然我們基督徒知道這個不是真的
[00:10:50.160 --> 00:10:51.840]  譬如大家知不知道
[00:10:51.840 --> 00:10:53.880]  加州我們美南贈信會
[00:10:53.880 --> 00:10:57.920]  有這個州里面最大的救災志願組織
[00:10:57.920 --> 00:10:59.520]  哪裏有山火的時候
[00:10:59.520 --> 00:11:02.800]  SBC那些志願者就去到那裏
[00:11:02.800 --> 00:11:04.520]  每次都有我們的份
[00:11:04.520 --> 00:11:07.280]  所以我們只不過不是自吹自擂
[00:11:07.280 --> 00:11:09.160]  但是這個我們基督徒
[00:11:09.160 --> 00:11:11.240]  只是坐着不做事的慕容
[00:11:11.240 --> 00:11:14.680]  我想大家都聽過了
[00:11:14.680 --> 00:11:17.000]  另外如果你看看希列文這種
[00:11:17.000 --> 00:11:18.080]  迫害這種字
[00:11:18.080 --> 00:11:21.760]  其實聖經裏面不只是翻譯爲迫害
[00:11:21.760 --> 00:11:24.160]  很多時候我們看這種字
[00:11:24.160 --> 00:11:26.560]  看它各樣的意思的時候
[00:11:26.560 --> 00:11:30.320]  就要拿一些聖經字典或者經文回篇
[00:11:30.320 --> 00:11:33.240]  你會看到迫害這種字
[00:11:33.240 --> 00:11:34.760]  有些地方是翻譯
[00:11:34.760 --> 00:11:35.400]  很有趣
[00:11:35.400 --> 00:11:38.760]  是追求追趕一直追
[00:11:38.760 --> 00:11:40.320]  不同地方有不同的翻譯
[00:11:40.320 --> 00:11:44.000]  譬如說羅馬書第九章第30節
[00:11:44.000 --> 00:11:47.560]  那本來不追求義的外邦人反得了義
[00:11:47.560 --> 00:11:49.200]  就是因信而得的義
[00:11:49.200 --> 00:11:53.200]  但以色列人追求律法的義反得不着律法的義
[00:11:53.200 --> 00:11:56.560]  追求的字和迫害是一樣的
[00:11:56.560 --> 00:11:59.640]  我們要向着標杆直跑
[00:11:59.640 --> 00:12:05.040]  要得神在基督耶穌裏從上面召我來的掌掌
[00:12:05.040 --> 00:12:09.720]  也要利惡行善尋求和睦一心追趕
[00:12:09.720 --> 00:12:12.480]  所以你回到第十節裏面就可以看到
[00:12:12.480 --> 00:12:16.720]  其實無論是追求神的義或者是被迫害
[00:12:16.720 --> 00:12:18.360]  其實都是一種追來的
[00:12:18.360 --> 00:12:20.920]  當你去追求神的義的時候
[00:12:20.920 --> 00:12:23.440]  你自己就會被追緝
[00:12:23.440 --> 00:12:25.040]  你去找神
[00:12:25.040 --> 00:12:28.080]  那些迫害就會找你上門
[00:12:28.080 --> 00:12:35.040]  所以在第十節裏面可以看到
[00:12:35.040 --> 00:12:37.160]  是一個提醒
[00:12:37.160 --> 00:12:39.040]  也是一個提防
[00:12:39.040 --> 00:12:41.960]  提醒的是我們要尋求神的義
[00:12:41.960 --> 00:12:43.440]  耶穌和門徒說
[00:12:43.440 --> 00:12:44.800]  不要經常擔心
[00:12:44.800 --> 00:12:48.560]  外邦人經常擔心要喫什麼穿什麼
[00:12:48.560 --> 00:12:53.000]  耶穌提醒門徒要先求神的國和神的義
[00:12:53.000 --> 00:12:54.040]  提防的是什麼
[00:12:54.040 --> 00:12:57.400]  提防的是當你去尋求神的義的時候
[00:12:57.400 --> 00:12:59.520]  惡就會追緝你
[00:12:59.520 --> 00:13:01.040]  使徒保羅發現
[00:13:01.040 --> 00:13:03.920]  任何時候他行善的時候
[00:13:03.920 --> 00:13:06.000]  惡就會和他在一起
[00:13:06.000 --> 00:13:07.520]  你追求神的義
[00:13:07.520 --> 00:13:10.640]  迫害就會跟着你
[00:13:10.640 --> 00:13:12.000]  第二個問題
[00:13:12.000 --> 00:13:13.560]  誰迫害我們
[00:13:13.560 --> 00:13:16.320]  爲什麼要追緝我們呢
[00:13:16.320 --> 00:13:18.360]  我說個真相給大家聽
[00:13:18.360 --> 00:13:19.640]  但你不要笑
[00:13:19.640 --> 00:13:21.680]  不要走下
[00:13:21.680 --> 00:13:22.760]  坐定地
[00:13:22.760 --> 00:13:25.040]  給點時間想清楚
[00:13:25.040 --> 00:13:27.400]  你大多數的迫害
[00:13:27.400 --> 00:13:29.520]  不是來自任何的政權
[00:13:29.520 --> 00:13:31.480]  不是來自任何的政黨
[00:13:31.480 --> 00:13:33.480]  不是來自任何的宗教
[00:13:33.480 --> 00:13:37.040]  你大多數的迫害是來自魔鬼的
[00:13:37.040 --> 00:13:39.280]  它的名字也是撒旦
[00:13:39.280 --> 00:13:41.920]  或者是惡者
[00:13:41.920 --> 00:13:44.560]  你說笑還是講真
[00:13:44.560 --> 00:13:46.080]  現在是2019年
[00:13:46.080 --> 00:13:47.480]  什麼時代了
[00:13:47.480 --> 00:13:49.320]  還在講聖誕老人
[00:13:49.320 --> 00:13:53.080]  天使 邪靈這些東西
[00:13:53.080 --> 00:13:54.520]  我坦白跟你說
[00:13:54.520 --> 00:13:56.560]  我絕對認真的
[00:13:56.560 --> 00:14:00.240]  天使 邪靈雖然不是人類
[00:14:00.240 --> 00:14:04.800]  但他們有思想 有知識 有意識
[00:14:04.800 --> 00:14:06.800]  有知覺
[00:14:06.800 --> 00:14:09.000]  這個也包括魔鬼
[00:14:09.000 --> 00:14:11.760]  魔鬼是墮落了的天使長
[00:14:11.760 --> 00:14:15.840]  我們不能將世界所有的壞事
[00:14:15.840 --> 00:14:18.000]  都算在魔鬼身上
[00:14:18.000 --> 00:14:19.360]  但我們需要知道
[00:14:19.360 --> 00:14:24.560]  魔鬼是的確會盡任何的方法去追逼我們
[00:14:24.560 --> 00:14:28.080]  使我們沒有辦法去追求神的意義
[00:14:28.080 --> 00:14:31.720]  如果我們有一個這麼重要的屬靈的仇敵
[00:14:31.720 --> 00:14:34.600]  都不知道我們打任何屬靈的戰爭
[00:14:34.600 --> 00:14:36.960]  就未打先輸
[00:14:36.960 --> 00:14:40.920]  已故最高法院的法官
[00:14:40.920 --> 00:14:42.960]  Antony Scalia曾經有一次
[00:14:42.960 --> 00:14:46.680]  被紐約雜誌訪問
[00:14:46.680 --> 00:14:48.400]  他只不過隨口說道
[00:14:48.400 --> 00:14:51.720]  他其實相信魔鬼是真實存在的
[00:14:51.720 --> 00:14:55.560]  問他那位記者很奇怪 非常詫異
[00:14:55.560 --> 00:14:59.120]  他以爲我們基督徒講魔鬼 天使這些東西
[00:14:59.120 --> 00:15:02.560]  只不過是一個以人法的比喻
[00:15:02.560 --> 00:15:05.080]  但法官Scalia怎樣說
[00:15:05.080 --> 00:15:09.160]  就是因爲那麼多人不相信魔鬼是真實的
[00:15:09.160 --> 00:15:12.520]  這纔是對魔鬼最有利
[00:15:12.520 --> 00:15:16.040]  我想想其實也有些道理
[00:15:16.040 --> 00:15:18.320]  現在不是很流行什麼陰謀論
[00:15:18.320 --> 00:15:22.520]  經常說黑手
[00:15:22.520 --> 00:15:23.840]  如果我是魔鬼
[00:15:23.840 --> 00:15:25.400]  我當然不想別人知道
[00:15:25.400 --> 00:15:30.000]  我就是這個世界上這麼多壞事背後的黑手
[00:15:30.000 --> 00:15:34.200]  這樣就沒有人會把事情追究在我身上
[00:15:34.200 --> 00:15:35.400]  魔鬼罪上是什麼
[00:15:35.400 --> 00:15:37.760]  人會怨天尤人
[00:15:37.760 --> 00:15:40.080]  如果你相信神
[00:15:40.080 --> 00:15:41.920]  有什麼壞事發生的時候
[00:15:41.920 --> 00:15:43.280]  你就會埋怨神
[00:15:43.280 --> 00:15:45.320]  如果你不相信神的時候
[00:15:45.320 --> 00:15:46.480]  那就會互相攻擊
[00:15:46.480 --> 00:15:48.920]  甚至會互相叫大家做魔鬼
[00:15:48.920 --> 00:15:50.040]  人家都叫魔鬼的時候
[00:15:50.040 --> 00:15:52.840]  那我的魔鬼也不錯
[00:15:52.840 --> 00:15:56.800]  耶穌本人明顯是相信魔鬼是真實存在的
[00:15:56.800 --> 00:16:01.920]  耶穌在《曠野41》裏面被魔鬼試探
[00:16:01.920 --> 00:16:05.560]  耶穌叫撒旦做世界的王
[00:16:05.560 --> 00:16:10.880]  撒旦自稱所有的權柄和榮耀都是屬於他的
[00:16:10.880 --> 00:16:13.840]  耶穌沒有去反駁他這一點
[00:16:13.840 --> 00:16:17.200]  很多人今天嘗試用心理學
[00:16:17.200 --> 00:16:18.280]  經濟學
[00:16:18.280 --> 00:16:19.280]  社會學
[00:16:19.280 --> 00:16:20.360]  政治學
[00:16:20.360 --> 00:16:23.880]  去解釋這個世界上爲什麼這麼多壞事
[00:16:23.880 --> 00:16:25.520]  這麼多無理的暴力
[00:16:25.520 --> 00:16:27.080]  這麼多恐怖的活動
[00:16:27.080 --> 00:16:29.640]  這麼多自我摧殘的事情
[00:16:29.640 --> 00:16:32.480]  但是越來越少人似乎瞭解到
[00:16:32.480 --> 00:16:34.520]  這個世界這麼多的壞事
[00:16:34.520 --> 00:16:38.200]  背後就是撒旦搞鬼
[00:16:38.200 --> 00:16:42.200]  其實基督徒面對魔鬼的追逼
[00:16:42.200 --> 00:16:44.440]  一點都不奇怪
[00:16:44.440 --> 00:16:45.600]  有人問爲什麼
[00:16:45.600 --> 00:16:47.640]  我們沒有搞他
[00:16:47.640 --> 00:16:51.240]  他在搞我們有什麼好處
[00:16:51.240 --> 00:16:54.320]  中國人以爲鬼神這東西
[00:16:54.320 --> 00:16:56.200]  信則有不信則無
[00:16:56.200 --> 00:16:59.080]  你不搞他 他就不搞你
[00:16:59.080 --> 00:17:00.160]  再不是你
[00:17:00.160 --> 00:17:03.800]  賄賂一下鬼神邪靈就行了
[00:17:03.800 --> 00:17:06.120]  爲什麼要搞我們
[00:17:06.120 --> 00:17:08.160]  中國人爲什麼這麼想
[00:17:08.160 --> 00:17:10.080]  因爲官可以收買
[00:17:10.080 --> 00:17:13.200]  就以爲鬼神也可以收買
[00:17:13.200 --> 00:17:14.600]  但是告訴大家
[00:17:14.600 --> 00:17:16.320]  你收買不了魔鬼
[00:17:16.320 --> 00:17:19.480]  你不讓魔鬼收買已經很厲害了
[00:17:19.480 --> 00:17:21.760]  耶穌很直接地說
[00:17:21.760 --> 00:17:25.840]  你們是屬於你們的父親魔鬼
[00:17:25.840 --> 00:17:28.080]  你信也好不信也好
[00:17:28.080 --> 00:17:30.320]  聖經是這麼說 耶穌也是這麼說
[00:17:30.320 --> 00:17:33.680]  魔鬼是我們屬靈的父親
[00:17:33.680 --> 00:17:35.800]  但是魔鬼沒有當你兒女
[00:17:35.800 --> 00:17:38.000]  他當你奴隸
[00:17:38.000 --> 00:17:41.360]  出埃及記給了我們一幅很清楚的圖畫
[00:17:41.360 --> 00:17:45.480]  我們其實好像埃及裏面的希伯來的奴隸一樣
[00:17:45.480 --> 00:17:50.560]  你問法老會不會放走他的奴隸
[00:17:50.560 --> 00:17:52.240]  他當然會
[00:17:52.240 --> 00:17:54.200]  奴隸是法老
[00:17:54.200 --> 00:17:56.560]  所以當摩西問法老
[00:17:56.560 --> 00:17:59.280]  要他放走希伯來人的時候
[00:17:59.280 --> 00:18:03.840]  去抗議裏面敬拜希伯來的神的時候
[00:18:03.840 --> 00:18:07.360]  摩西其實是要法老放走這羣奴隸
[00:18:07.360 --> 00:18:10.200]  給另一個主人
[00:18:10.200 --> 00:18:12.080]  法老當自己是神
[00:18:12.080 --> 00:18:17.280]  他爲什麼會自願地交出奴隸給另一個神呢
[00:18:17.280 --> 00:18:19.560]  希伯來人真的走了 法老又怎麼辦
[00:18:19.560 --> 00:18:21.680]  就追他們追到紅海
[00:18:21.680 --> 00:18:23.480]  你做主人你的奴隸走了怎麼辦
[00:18:23.480 --> 00:18:25.600]  就追回他們回來
[00:18:25.600 --> 00:18:29.160]  法老和希伯來奴隸的圖畫
[00:18:29.160 --> 00:18:32.800]  就是魔鬼和我們的關係
[00:18:32.800 --> 00:18:35.520]  你去追求神的國和神的義
[00:18:35.520 --> 00:18:39.600]  你其實是和魔鬼做了一個獨立宣言
[00:18:39.600 --> 00:18:41.880]  用今日政治的術語來說
[00:18:41.880 --> 00:18:45.040]  你就是牴觸了他的主權底線
[00:18:45.040 --> 00:18:49.520]  所以不應該奇怪魔鬼會追砍你
[00:18:49.520 --> 00:18:51.600]  救恩的國是白白得來的
[00:18:51.600 --> 00:18:56.280]  但是要追求神的國和神的義就有代價
[00:18:56.280 --> 00:18:57.760]  你想追到神嗎
